Date,sentbyaddress14trx
2019/05/11,-0.227
2019/05/12,-0.181
2019/05/13,-0.105
2019/05/14,0.019
2019/05/15,0.178
2019/05/16,0.375
2019/05/17,0.546
2019/05/18,0.659
2019/05/19,0.722
2019/05/20,0.769
2019/05/21,0.82
2019/05/22,0.846
2019/05/23,0.859
2019/05/24,0.871
2019/05/25,0.859
2019/05/26,0.824
2019/05/27,0.827
2019/05/28,0.83
2019/05/29,0.838
2019/05/30,0.846
2019/05/31,0.874
2019/06/01,0.992
2019/06/02,1.069
2019/06/03,1.091
2019/06/04,1.081
2019/06/05,1.022
2019/06/06,1.003
2019/06/07,0.912
2019/06/08,0.768
2019/06/09,0.652
2019/06/10,0.537
2019/06/11,0.495
2019/06/12,0.598
2019/06/13,0.655
2019/06/14,0.667
2019/06/15,0.639
2019/06/16,0.699
2019/06/17,0.684
2019/06/18,0.634
2019/06/19,0.554
2019/06/20,0.443
2019/06/21,0.37
2019/06/22,0.313
2019/06/23,0.249
2019/06/24,0.193
2019/06/25,0.145
2019/06/26,0.137
2019/06/27,0.12
2019/06/28,0.078
2019/06/29,0.014
2019/06/30,-0.085
2019/07/01,-0.178
2019/07/02,-0.2
2019/07/03,-0.199
2019/07/04,-0.189
2019/07/05,-0.194
2019/07/06,-0.227
2019/07/07,-0.302
2019/07/08,-0.356
2019/07/09,-0.373
2019/07/10,-0.382
2019/07/11,-0.405
2019/07/12,-0.414
2019/07/13,-0.462
2019/07/14,-0.526
2019/07/15,-0.557
2019/07/16,-0.618
2019/07/17,-0.65
2019/07/18,-0.671
2019/07/19,-0.676
2019/07/20,-0.703
2019/07/21,-0.759
2019/07/22,-0.802
2019/07/23,-0.844
2019/07/24,-0.895
2019/07/25,-0.939
2019/07/26,-0.952
2019/07/27,-0.951
2019/07/28,-0.949
2019/07/29,-0.923
2019/07/30,-0.837
2019/07/31,-0.759
2019/08/01,-0.705
2019/08/02,-0.639
2019/08/03,-0.613
2019/08/04,-0.599
2019/08/05,-0.526
2019/08/06,-0.404
2019/08/07,-0.292
2019/08/08,-0.187
2019/08/09,-0.08
2019/08/10,0.003
2019/08/11,0.039
2019/08/12,0.113
2019/08/13,0.171
2019/08/14,0.226
2019/08/15,0.245
2019/08/16,0.27
2019/08/17,0.249
2019/08/18,0.198
2019/08/19,0.167
2019/08/20,0.16
2019/08/21,0.169
2019/08/22,0.18
2019/08/23,0.207
2019/08/24,0.218
2019/08/25,0.207
2019/08/26,0.212
2019/08/27,0.23
2019/08/28,0.24
2019/08/29,0.246
2019/08/30,0.24
2019/08/31,0.211
2019/09/01,0.165
2019/09/02,0.154
2019/09/03,0.159
2019/09/04,0.17
2019/09/05,0.208
2019/09/06,0.248
2019/09/07,0.262
2019/09/08,0.252
2019/09/09,0.262
2019/09/10,0.256
2019/09/11,0.245
2019/09/12,0.237
2019/09/13,0.199
2019/09/14,0.146
2019/09/15,0.092
2019/09/16,0.072
2019/09/17,0.063
2019/09/18,0.063
2019/09/19,0.065
2019/09/20,0.076
2019/09/21,0.036
2019/09/22,-0.049
2019/09/23,-0.151
2019/09/24,-0.23
2019/09/25,-0.304
2019/09/26,-0.37
2019/09/27,-0.427
2019/09/28,-0.482
2019/09/29,-0.553
2019/09/30,-0.595
2019/10/01,-0.606
2019/10/02,-0.6
2019/10/03,-0.611
2019/10/04,-0.634
2019/10/05,-0.655
2019/10/06,-0.679
2019/10/07,-0.688
2019/10/08,-0.673
2019/10/09,-0.602
2019/10/10,-0.509
2019/10/11,-0.402
2019/10/12,-0.326
2019/10/13,-0.295
2019/10/14,-0.267
2019/10/15,-0.233
2019/10/16,-0.2
2019/10/17,-0.172
2019/10/18,-0.122
2019/10/19,-0.085
2019/10/20,-0.082
2019/10/21,-0.076
2019/10/22,-0.067
2019/10/23,-0.058
2019/10/24,-0.051
2019/10/25,-0.029
2019/10/26,-0.003
2019/10/27,-0.007
2019/10/28,0
2019/10/29,0.01
2019/10/30,0.021
2019/10/31,0.031
2019/11/01,0.042
2019/11/02,0.017
2019/11/03,-0.038
2019/11/04,-0.079
2019/11/05,-0.07
2019/11/06,-0.054
2019/11/07,0.054
2019/11/08,0.129
2019/11/09,0.142
2019/11/10,0.132
2019/11/11,0.13
2019/11/12,0.149
2019/11/13,0.174
2019/11/14,0.181
2019/11/15,0.17
2019/11/16,0.122
2019/11/17,0.067
2019/11/18,0.031
2019/11/19,0.007
2019/11/20,-0.015
2019/11/21,-0.006
2019/11/22,0.041
2019/11/23,0.043
2019/11/24,-0.009
2019/11/25,-0.036
2019/11/26,-0.07
2019/11/27,-0.114
2019/11/28,-0.165
2019/11/29,-0.189
2019/11/30,-0.24
2019/12/01,-0.294
2019/12/02,-0.297
2019/12/03,-0.3
2019/12/04,-0.297
2019/12/05,-0.294
2019/12/06,-0.301
2019/12/07,-0.353
2019/12/08,-0.447
2019/12/09,-0.479
2019/12/10,-0.487
2019/12/11,-0.475
2019/12/12,-0.459
2019/12/13,-0.437
2019/12/14,-0.448
2019/12/15,-0.474
2019/12/16,-0.468
2019/12/17,-0.454
2019/12/18,-0.422
2019/12/19,-0.382
2019/12/20,-0.345
2019/12/21,-0.329
2019/12/22,-0.346
2019/12/23,-0.341
2019/12/24,-0.34
2019/12/25,-0.355
2019/12/26,-0.357
2019/12/27,-0.359
2019/12/28,-0.38
2019/12/29,-0.427
2019/12/30,-0.433
2019/12/31,-0.444
2020/01/01,-0.496
2020/01/02,-0.555
2020/01/03,-0.578
2020/01/04,-0.586
2020/01/05,-0.596
2020/01/06,-0.564
2020/01/07,-0.502
2020/01/08,-0.404
2020/01/09,-0.293
2020/01/10,-0.2
2020/01/11,-0.142
2020/01/12,-0.13
2020/01/13,-0.123
2020/01/14,-0.064
2020/01/15,0.036
2020/01/16,0.176
2020/01/17,0.296
2020/01/18,0.387
2020/01/19,0.444
2020/01/20,0.47
2020/01/21,0.47
2020/01/22,0.427
2020/01/23,0.392
2020/01/24,0.303
2020/01/25,0.155
2020/01/26,-0.023
2020/01/27,-0.181
2020/01/28,-0.304
2020/01/29,-0.39
2020/01/30,-0.449
2020/01/31,-0.476
2020/02/01,-0.49
2020/02/02,-0.505
2020/02/03,-0.454
2020/02/04,-0.41
2020/02/05,-0.329
2020/02/06,-0.232
2020/02/07,-0.115
2020/02/08,0.027
2020/02/09,0.184
2020/02/10,0.327
2020/02/11,0.479
2020/02/12,0.689
2020/02/13,0.895
2020/02/14,1.055
2020/02/15,1.16
2020/02/16,1.205
2020/02/17,1.223
2020/02/18,1.232
2020/02/19,1.21
2020/02/20,1.162
2020/02/21,1.112
2020/02/22,1.051
2020/02/23,0.999
2020/02/24,0.957
2020/02/25,0.88
2020/02/26,0.798
2020/02/27,0.73
2020/02/28,0.664
2020/02/29,0.578
2020/03/01,0.46
2020/03/02,0.382
2020/03/03,0.294
2020/03/04,0.221
2020/03/05,0.186
2020/03/06,0.152
2020/03/07,0.099
2020/03/08,0.032
2020/03/09,0.002
2020/03/10,-0.018
2020/03/11,-0.034
2020/03/12,-0.059
2020/03/13,-0.047
2020/03/14,-0.041
2020/03/15,-0.055
2020/03/16,-0.04
2020/03/17,-0.007
2020/03/18,0.072
2020/03/19,0.238
2020/03/20,0.412
2020/03/21,0.675
2020/03/22,0.87
2020/03/23,1.025
2020/03/24,1.135
2020/03/25,1.178
2020/03/26,1.188
2020/03/27,1.175
2020/03/28,1.087
2020/03/29,0.935
2020/03/30,0.782
2020/03/31,0.628
2020/04/01,0.477
2020/04/02,0.346
2020/04/03,0.233
2020/04/04,0.106
2020/04/05,-0.034
2020/04/06,-0.136
2020/04/07,-0.199
2020/04/08,-0.158
2020/04/09,-0.127
2020/04/10,-0.103
2020/04/11,-0.106
2020/04/12,-0.109
2020/04/13,-0.088
2020/04/14,-0.012
2020/04/15,0.069
2020/04/16,0.13
2020/04/17,0.194
2020/04/18,0.264
2020/04/19,0.319
2020/04/20,0.379
2020/04/21,0.421
2020/04/22,0.435
2020/04/23,0.455
2020/04/24,0.484
2020/04/25,0.492
2020/04/26,0.48
2020/04/27,0.474
2020/04/28,0.471
2020/04/29,0.48
2020/04/30,0.498
2020/05/01,0.509
2020/05/02,0.514
2020/05/03,0.524
2020/05/04,0.506
2020/05/05,0.467
2020/05/06,0.434
2020/05/07,0.403
2020/05/08,0.381
2020/05/09,0.381
2020/05/10,0.377
2020/05/11,0.373
2020/05/12,0.354
2020/05/13,0.303
2020/05/14,0.235
2020/05/15,0.181
2020/05/16,0.133
2020/05/17,0.078
2020/05/18,0.036
2020/05/19,0.013
2020/05/20,-0.006
2020/05/21,-0.02
2020/05/22,-0.021
2020/05/23,-0.005
2020/05/24,-0.008
2020/05/25,-0.017
2020/05/26,-0.013
2020/05/27,0.004
2020/05/28,0.035
2020/05/29,0.109
2020/05/30,0.183
2020/05/31,0.237
2020/06/01,0.293
2020/06/02,0.374
2020/06/03,0.438
2020/06/04,0.497
2020/06/05,0.529
2020/06/06,0.521
2020/06/07,0.471
2020/06/08,0.433
2020/06/09,0.424
2020/06/10,0.42
2020/06/11,0.417
2020/06/12,0.432
2020/06/13,0.443
2020/06/14,0.428
2020/06/15,0.414
2020/06/16,0.407
2020/06/17,0.396
2020/06/18,0.412
2020/06/19,0.429
2020/06/20,0.454
2020/06/21,0.468
2020/06/22,0.494
2020/06/23,0.536
2020/06/24,0.572
2020/06/25,0.595
2020/06/26,0.612
2020/06/27,0.623
2020/06/28,0.635
2020/06/29,0.691
2020/06/30,0.744
2020/07/01,0.782
2020/07/02,0.804
2020/07/03,0.8
2020/07/04,0.777
2020/07/05,0.71
2020/07/06,0.639
2020/07/07,0.589
2020/07/08,0.547
2020/07/09,0.513
2020/07/10,0.472
2020/07/11,0.434
2020/07/12,0.384
2020/07/13,0.359
2020/07/14,0.342
2020/07/15,0.349
2020/07/16,0.34
2020/07/17,0.319
2020/07/18,0.272
2020/07/19,0.223
2020/07/20,0.193
2020/07/21,0.149
2020/07/22,0.112
2020/07/23,0.089
2020/07/24,0.063
2020/07/25,0.051
2020/07/26,0.048
2020/07/27,0.069
2020/07/28,0.132
2020/07/29,0.171
2020/07/30,0.2
2020/07/31,0.223
2020/08/01,0.253
2020/08/02,0.273
2020/08/03,0.295
2020/08/04,0.325
2020/08/05,0.361
2020/08/06,0.404
2020/08/07,0.431
2020/08/08,0.434
2020/08/09,0.403
2020/08/10,0.353
2020/08/11,0.286
2020/08/12,0.163
2020/08/13,0.033
2020/08/14,-0.084
2020/08/15,-0.172
2020/08/16,-0.236
2020/08/17,-0.287
2020/08/18,-0.332
2020/08/19,-0.363
2020/08/20,-0.382
2020/08/21,-0.377
2020/08/22,-0.378
2020/08/23,-0.369
2020/08/24,-0.353
2020/08/25,-0.342
2020/08/26,-0.325
2020/08/27,-0.307
2020/08/28,-0.304
2020/08/29,-0.327
2020/08/30,-0.393
2020/08/31,-0.452
2020/09/01,-0.515
2020/09/02,-0.587
2020/09/03,-0.656
2020/09/04,-0.682
2020/09/05,-0.729
2020/09/06,-0.759
2020/09/07,-0.768
2020/09/08,-0.768
2020/09/09,-0.778
2020/09/10,-0.8
2020/09/11,-0.829
2020/09/12,-0.855
2020/09/13,-0.889
2020/09/14,-0.916
2020/09/15,-0.914
2020/09/16,-0.909
2020/09/17,-0.809
2020/09/18,-0.661
2020/09/19,-0.514
2020/09/20,-0.346
2020/09/21,-0.18
2020/09/22,-0.051
2020/09/23,0.057
2020/09/24,0.16
2020/09/25,0.228
2020/09/26,0.271
2020/09/27,0.289
2020/09/28,0.298
2020/09/29,0.302
2020/09/30,0.3
2020/10/01,0.289
2020/10/02,0.265
2020/10/03,0.22
2020/10/04,0.174
2020/10/05,0.113
2020/10/06,0.059
2020/10/07,0.02
2020/10/08,-0.012
2020/10/09,-0.017
2020/10/10,-0.008
2020/10/11,0.005
2020/10/12,0.025
2020/10/13,0.078
2020/10/14,0.14
2020/10/15,0.315
2020/10/16,0.516
2020/10/17,0.681
2020/10/18,0.763
2020/10/19,0.804
2020/10/20,0.807
2020/10/21,0.803
2020/10/22,0.82
2020/10/23,0.831
2020/10/24,0.813
2020/10/25,0.742
2020/10/26,0.657
2020/10/27,0.57
2020/10/28,0.5
2020/10/29,0.421
2020/10/30,0.35
2020/10/31,0.304
2020/11/01,0.257
2020/11/02,0.228
2020/11/03,0.209
2020/11/04,0.24
2020/11/05,0.267
2020/11/06,0.312
2020/11/07,0.353
2020/11/08,0.364
2020/11/09,0.378
2020/11/10,0.38
2020/11/11,0.378
2020/11/12,0.361
2020/11/13,0.344
2020/11/14,0.332
2020/11/15,0.298
2020/11/16,0.267
2020/11/17,0.247
2020/11/18,0.219
2020/11/19,0.19
2020/11/20,0.178
2020/11/21,0.19
2020/11/22,0.21
2020/11/23,0.239
2020/11/24,0.262
2020/11/25,0.297
2020/11/26,0.299
2020/11/27,0.306
2020/11/28,0.292
2020/11/29,0.287
2020/11/30,0.269
2020/12/01,0.247
2020/12/02,0.204
2020/12/03,0.153
2020/12/04,0.102
2020/12/05,0.049
2020/12/06,-0.016
2020/12/07,-0.076
2020/12/08,-0.127
2020/12/09,-0.172
2020/12/10,-0.221
2020/12/11,-0.257
2020/12/12,-0.268
2020/12/13,-0.25
2020/12/14,-0.204
2020/12/15,-0.152
2020/12/16,-0.074
2020/12/17,0.043
2020/12/18,0.151
2020/12/19,0.253
2020/12/20,0.293
2020/12/21,0.289
2020/12/22,0.256
2020/12/23,0.236
2020/12/24,0.202
2020/12/25,0.153
2020/12/26,0.101
2020/12/27,0.055
2020/12/28,0.03
2020/12/29,0.016
2020/12/30,0.01
2020/12/31,-0.004
2021/01/01,-0.004
2021/01/02,-0.02
2021/01/03,-0.017
2021/01/04,0
2021/01/05,0.034
2021/01/06,0.092
2021/01/07,0.18
2021/01/08,0.263
2021/01/09,0.352
2021/01/10,0.429
2021/01/11,0.48
2021/01/12,0.491
2021/01/13,0.472
2021/01/14,0.449
2021/01/15,0.439
2021/01/16,0.43
2021/01/17,0.403
2021/01/18,0.375
2021/01/19,0.354
2021/01/20,0.334
2021/01/21,0.287
2021/01/22,0.225
2021/01/23,0.165
2021/01/24,0.101
2021/01/25,0.041
2021/01/26,-0.002
2021/01/27,-0.061
2021/01/28,-0.103
2021/01/29,-0.111
2021/01/30,-0.103
2021/01/31,-0.099
2021/02/01,-0.091
2021/02/02,-0.074
2021/02/03,-0.038
2021/02/04,-0.004
2021/02/05,0.02
2021/02/06,0.031
2021/02/07,0.034
2021/02/08,0.041
2021/02/09,0.053
2021/02/10,0.064
2021/02/11,0.082
2021/02/12,0.099
2021/02/13,0.103
2021/02/14,0.089
2021/02/15,0.056
2021/02/16,0.033
2021/02/17,0.02
2021/02/18,0.017
2021/02/19,0.034
2021/02/20,0.063
2021/02/21,0.085
2021/02/22,0.088
2021/02/23,0.068
2021/02/24,0.054
2021/02/25,0.037
2021/02/26,0.029
2021/02/27,0.022
2021/02/28,0.007
2021/03/01,-0.002
2021/03/02,0.006
2021/03/03,0.005
2021/03/04,0.005
2021/03/05,-0.018
2021/03/06,-0.046
2021/03/07,-0.09
2021/03/08,-0.124
2021/03/09,-0.131
2021/03/10,-0.111
2021/03/11,-0.079
2021/03/12,-0.034
2021/03/13,0.006
2021/03/14,0.047
2021/03/15,0.084
2021/03/16,0.113
2021/03/17,0.128
2021/03/18,0.132
2021/03/19,0.14
2021/03/20,0.143
2021/03/21,0.128
2021/03/22,0.109
2021/03/23,0.11
2021/03/24,0.116
2021/03/25,0.135
2021/03/26,0.158
2021/03/27,0.171
2021/03/28,0.167
2021/03/29,0.163
2021/03/30,0.156
2021/03/31,0.148
2021/04/01,0.153
2021/04/02,0.189
2021/04/03,0.211
2021/04/04,0.215
2021/04/05,0.214
2021/04/06,0.22
2021/04/07,0.219
2021/04/08,0.216
2021/04/09,0.213
2021/04/10,0.223
2021/04/11,0.229
2021/04/12,0.247
2021/04/13,0.266
2021/04/14,0.301
2021/04/15,0.302
2021/04/16,0.322
2021/04/17,0.35
2021/04/18,0.367
2021/04/19,0.399
2021/04/20,0.447
2021/04/21,0.521
2021/04/22,0.61
2021/04/23,0.685
2021/04/24,0.751
2021/04/25,0.828
2021/04/26,0.896
2021/04/27,0.937
2021/04/28,0.958
2021/04/29,0.967
2021/04/30,0.945
2021/05/01,0.921
2021/05/02,0.865
2021/05/03,0.802
2021/05/04,0.752
2021/05/05,0.71
2021/05/06,0.674
2021/05/07,0.636
2021/05/08,0.591
2021/05/09,0.578
2021/05/10,0.546
2021/05/11,0.502
2021/05/12,0.445
2021/05/13,0.414
2021/05/14,0.395
2021/05/15,0.367
2021/05/16,0.323
2021/05/17,0.272
2021/05/18,0.209
2021/05/19,0.124
2021/05/20,0.056
2021/05/21,-0.013
2021/05/22,-0.106
2021/05/23,-0.221
2021/05/24,-0.327
2021/05/25,-0.41
2021/05/26,-0.472
2021/05/27,-0.505
2021/05/28,-0.538
2021/05/29,-0.55
2021/05/30,-0.54
2021/05/31,-0.526
2021/06/01,-0.515
2021/06/02,-0.494
2021/06/03,-0.447
2021/06/04,-0.39
2021/06/05,-0.339
2021/06/06,-0.299
2021/06/07,-0.276
2021/06/08,-0.283
2021/06/09,-0.307
2021/06/10,-0.339
2021/06/11,-0.384
2021/06/12,-0.431
2021/06/13,-0.458
2021/06/14,-0.479
2021/06/15,-0.493
2021/06/16,-0.502
2021/06/17,-0.518
2021/06/18,-0.541
2021/06/19,-0.584
2021/06/20,-0.635
2021/06/21,-0.673
2021/06/22,-0.683
2021/06/23,-0.669
2021/06/24,-0.629
2021/06/25,-0.579
2021/06/26,-0.533
2021/06/27,-0.505
2021/06/28,-0.459
2021/06/29,-0.393
2021/06/30,-0.327
2021/07/01,-0.259
2021/07/02,-0.204
2021/07/03,-0.18
2021/07/04,-0.177
2021/07/05,-0.178
2021/07/06,-0.185
2021/07/07,-0.189
2021/07/08,-0.195
2021/07/09,-0.202
2021/07/10,-0.224
2021/07/11,-0.254
2021/07/12,-0.28
2021/07/13,-0.307
2021/07/14,-0.326
2021/07/15,-0.331
2021/07/16,-0.333
2021/07/17,-0.334
2021/07/18,-0.341
2021/07/19,-0.34
2021/07/20,-0.328
2021/07/21,-0.3
2021/07/22,-0.265
2021/07/23,-0.22
2021/07/24,-0.155
2021/07/25,-0.111
2021/07/26,-0.064
2021/07/27,-0.008
2021/07/28,0.053
2021/07/29,0.117
2021/07/30,0.175
2021/07/31,0.219
2021/08/01,0.242
2021/08/02,0.275
2021/08/03,0.283
2021/08/04,0.272
2021/08/05,0.233
2021/08/06,0.194
2021/08/07,0.146
2021/08/08,0.096
2021/08/09,0.043
2021/08/10,-0.008
2021/08/11,-0.054
2021/08/12,-0.1
2021/08/13,-0.143
2021/08/14,-0.19
2021/08/15,-0.239
2021/08/16,-0.259
2021/08/17,-0.264
2021/08/18,-0.267
2021/08/19,-0.241
2021/08/20,-0.201
2021/08/21,-0.167
2021/08/22,-0.148
2021/08/23,-0.134
2021/08/24,-0.134
2021/08/25,-0.159
2021/08/26,-0.195
2021/08/27,-0.246
2021/08/28,-0.291
2021/08/29,-0.333
2021/08/30,-0.363
2021/08/31,-0.373
2021/09/01,-0.365
2021/09/02,-0.338
2021/09/03,-0.323
2021/09/04,-0.313
2021/09/05,-0.313
2021/09/06,-0.308
2021/09/07,-0.277
2021/09/08,-0.255
2021/09/09,-0.231
2021/09/10,-0.18
2021/09/11,-0.065
2021/09/12,0.045
2021/09/13,0.191
2021/09/14,0.307
2021/09/15,0.391
2021/09/16,0.439
2021/09/17,0.454
2021/09/18,0.444
2021/09/19,0.409
2021/09/20,0.343
2021/09/21,0.282
2021/09/22,0.228
2021/09/23,0.18
2021/09/24,0.12
2021/09/25,0.067
2021/09/26,-0.004
2021/09/27,-0.074
2021/09/28,-0.147
2021/09/29,-0.208
2021/09/30,-0.266
2021/10/01,-0.3
2021/10/02,-0.316
2021/10/03,-0.323
2021/10/04,-0.34
2021/10/05,-0.322
2021/10/06,-0.272
2021/10/07,-0.172
2021/10/08,-0.059
2021/10/09,0.04
2021/10/10,0.108
2021/10/11,0.157
2021/10/12,0.19
2021/10/13,0.198
2021/10/14,0.202
2021/10/15,0.208
2021/10/16,0.217
2021/10/17,0.221
2021/10/18,0.226
2021/10/19,0.244
2021/10/20,0.282
2021/10/21,0.326
2021/10/22,0.37
2021/10/23,0.424
2021/10/24,0.47
2021/10/25,0.501
2021/10/26,0.523
2021/10/27,0.534
2021/10/28,0.583
2021/10/29,0.642
2021/10/30,0.676
2021/10/31,0.679
2021/11/01,0.671
2021/11/02,0.67
2021/11/03,0.68
2021/11/04,0.682
2021/11/05,0.67
2021/11/06,0.637
2021/11/07,0.596
2021/11/08,0.562
2021/11/09,0.518
2021/11/10,0.499
2021/11/11,0.488
2021/11/12,0.48
2021/11/13,0.472
2021/11/14,0.462
2021/11/15,0.426
2021/11/16,0.377
2021/11/17,0.37
2021/11/18,0.335
2021/11/19,0.293
2021/11/20,0.215
2021/11/21,0.155
2021/11/22,0.074
2021/11/23,-0.004
2021/11/24,-0.065
2021/11/25,-0.118
2021/11/26,-0.16
2021/11/27,-0.213
2021/11/28,-0.28
2021/11/29,-0.325
2021/11/30,-0.344
2021/12/01,-0.363
2021/12/02,-0.364
2021/12/03,-0.372
2021/12/04,-0.392
2021/12/05,-0.259
2021/12/06,-0.168
2021/12/07,-0.111
2021/12/08,-0.049
2021/12/09,-0.01
2021/12/10,0.016
2021/12/11,0.017
2021/12/12,0.005
2021/12/13,-0.005
2021/12/14,-0.021
2021/12/15,-0.035
2021/12/16,-0.046
2021/12/17,-0.049
2021/12/18,-0.07
2021/12/19,-0.1
2021/12/20,-0.123
2021/12/21,-0.153
2021/12/22,-0.154
2021/12/23,-0.153
2021/12/24,-0.125
2021/12/25,-0.078
2021/12/26,-0.048
2021/12/27,-0.032
2021/12/28,-0.028
2021/12/29,-0.043
2021/12/30,-0.053
2021/12/31,-0.073
2022/01/01,-0.091
2022/01/02,-0.132
2022/01/03,-0.171
2022/01/04,-0.2
2022/01/05,-0.22
2022/01/06,-0.229
2022/01/07,-0.236
2022/01/08,-0.242
2022/01/09,-0.273
2022/01/10,-0.315
2022/01/11,-0.335
2022/01/12,-0.31
2022/01/13,-0.258
2022/01/14,-0.211
2022/01/15,-0.168
2022/01/16,-0.135
2022/01/17,-0.111
2022/01/18,-0.098
2022/01/19,-0.087
2022/01/20,-0.078
2022/01/21,-0.092
2022/01/22,-0.108
2022/01/23,-0.138
2022/01/24,-0.174
2022/01/25,-0.209
2022/01/26,-0.246
2022/01/27,-0.289
2022/01/28,-0.319
2022/01/29,-0.341
2022/01/30,-0.342
2022/01/31,-0.325
2022/02/01,-0.298
2022/02/02,-0.272
2022/02/03,-0.255
2022/02/04,-0.222
2022/02/05,-0.155
2022/02/06,-0.08
2022/02/07,-0.022
2022/02/08,0.03
2022/02/09,0.08
2022/02/10,0.133
2022/02/11,0.183
2022/02/12,0.224
2022/02/13,0.262
2022/02/14,0.294
2022/02/15,0.313
2022/02/16,0.306
2022/02/17,0.279
2022/02/18,0.221
2022/02/19,0.162
2022/02/20,0.114
2022/02/21,0.052
2022/02/22,-0.01
2022/02/23,-0.059
2022/02/24,-0.09
2022/02/25,-0.101
2022/02/26,-0.08
2022/02/27,-0.057
2022/02/28,-0.046
2022/03/01,-0.029
2022/03/02,0.004
2022/03/03,0.041
2022/03/04,0.076
2022/03/05,0.094
2022/03/06,0.112
2022/03/07,0.13
2022/03/08,0.185
2022/03/09,0.248
2022/03/10,0.356
2022/03/11,0.418
2022/03/12,0.454
2022/03/13,0.447
2022/03/14,0.414
2022/03/15,0.406
2022/03/16,0.447
2022/03/17,0.449
2022/03/18,0.498
2022/03/19,0.512
2022/03/20,0.497
2022/03/21,0.484
2022/03/22,0.492
2022/03/23,0.48
2022/03/24,0.444
2022/03/25,0.39
2022/03/26,0.336
2022/03/27,0.275
2022/03/28,0.215
2022/03/29,0.159
2022/03/30,0.099
2022/03/31,0.039
2022/04/01,-0.027
2022/04/02,-0.107
2022/04/03,-0.201
2022/04/04,-0.303
2022/04/05,-0.396
2022/04/06,-0.473
2022/04/07,-0.539
2022/04/08,-0.597
2022/04/09,-0.629
2022/04/10,-0.639
2022/04/11,-0.641
2022/04/12,-0.644
2022/04/13,-0.658
2022/04/14,-0.648
2022/04/15,-0.629
2022/04/16,-0.602
2022/04/17,-0.58
2022/04/18,-0.552
2022/04/19,-0.46
2022/04/20,-0.322
2022/04/21,-0.232
2022/04/22,-0.16
2022/04/23,-0.119
2022/04/24,-0.087
2022/04/25,-0.066
2022/04/26,-0.052
2022/04/27,-0.038
2022/04/28,-0.024
2022/04/29,-0.014
2022/04/30,0.003
2022/05/01,-0.01
2022/05/02,-0.05
2022/05/03,-0.109
2022/05/04,-0.152
2022/05/05,-0.155
2022/05/06,-0.157
2022/05/07,-0.161
2022/05/08,-0.151
2022/05/09,-0.134
2022/05/10,-0.104
2022/05/11,-0.102
2022/05/12,-0.04
2022/05/13,0.077
2022/05/14,0.153
2022/05/15,0.192
2022/05/16,0.218
2022/05/17,0.223
2022/05/18,0.252
2022/05/19,0.254
2022/05/20,0.231
2022/05/21,0.202
2022/05/22,0.157
2022/05/23,0.102
2022/05/24,0.052
2022/05/25,-0.007
2022/05/26,-0.091
2022/05/27,-0.174
2022/05/28,-0.226
2022/05/29,-0.262
2022/05/30,-0.318
2022/05/31,-0.341
2022/06/01,-0.367
2022/06/02,-0.414
2022/06/03,-0.467
2022/06/04,-0.528
2022/06/05,-0.592
2022/06/06,-0.637
2022/06/07,-0.674
2022/06/08,-0.715
2022/06/09,-0.74
2022/06/10,-0.733
2022/06/11,-0.707
2022/06/12,-0.684
2022/06/13,-0.665
2022/06/14,-0.644
2022/06/15,-0.621
2022/06/16,-0.574
2022/06/17,-0.493
2022/06/18,-0.431
2022/06/19,-0.375
2022/06/20,-0.325
2022/06/21,-0.283
2022/06/22,-0.254
2022/06/23,-0.237
2022/06/24,-0.214
2022/06/25,-0.221
2022/06/26,-0.256
2022/06/27,-0.271
2022/06/28,-0.288
2022/06/29,-0.304
2022/06/30,-0.311
2022/07/01,-0.273
2022/07/02,-0.19
2022/07/03,-0.104
2022/07/04,-0.02
2022/07/05,0.059
2022/07/06,0.136
2022/07/07,0.215
2022/07/08,0.284
2022/07/09,0.347
2022/07/10,0.406
2022/07/11,0.435
2022/07/12,0.446
2022/07/13,0.469
2022/07/14,0.511
2022/07/15,0.585
2022/07/16,0.699
2022/07/17,0.811
2022/07/18,0.873
2022/07/19,0.887
2022/07/20,0.878
2022/07/21,0.863
2022/07/22,0.854
2022/07/23,0.824
2022/07/24,0.777
2022/07/25,0.795
2022/07/26,1.154
2022/07/27,1.345
2022/07/28,1.401
2022/07/29,1.384
2022/07/30,1.323
2022/07/31,1.233
2022/08/01,1.208
2022/08/02,1.144
2022/08/03,1.07
2022/08/04,1.146
2022/08/05,1.149
2022/08/06,1.104
2022/08/07,1.028
2022/08/08,0.91
2022/08/09,0.759
2022/08/10,0.597
2022/08/11,0.418
2022/08/12,0.254
2022/08/13,0.107
2022/08/14,-0.03
2022/08/15,-0.161
2022/08/16,-0.269
2022/08/17,-0.351
2022/08/18,-0.408
2022/08/19,-0.465
2022/08/20,-0.521
2022/08/21,-0.562
2022/08/22,-0.607
2022/08/23,-0.648
2022/08/24,-0.684
2022/08/25,-0.705
2022/08/26,-0.726
2022/08/27,-0.737
2022/08/28,-0.746
2022/08/29,-0.757
2022/08/30,-0.774
2022/08/31,-0.793
2022/09/01,-0.797
2022/09/02,-0.775
2022/09/03,-0.722
2022/09/04,-0.61
2022/09/05,-0.503
2022/09/06,-0.422
2022/09/07,-0.373
2022/09/08,-0.332
2022/09/09,-0.289
2022/09/10,-0.259
2022/09/11,-0.241
