Date,activeaddresses3wma
2019/10/29,330100
2019/10/30,333515
2019/10/31,331715
2019/11/01,327657
2019/11/02,304786
2019/11/03,284836
2019/11/04,295452
2019/11/05,327888
2019/11/06,337170
2019/11/07,377450
2019/11/08,361406
2019/11/09,323747
2019/11/10,302649
2019/11/11,322533
2019/11/12,340006
2019/11/13,346081
2019/11/14,338291
2019/11/15,326143
2019/11/16,301663
2019/11/17,290781
2019/11/18,308348
2019/11/19,327042
2019/11/20,326885
2019/11/21,347305
2019/11/22,363289
2019/11/23,331146
2019/11/24,289913
2019/11/25,307726
2019/11/26,309048
2019/11/27,304432
2019/11/28,291203
2019/11/29,300103
2019/11/30,220794
2019/12/01,241641
2019/12/02,291631
2019/12/03,315593
2019/12/04,311915
2019/12/05,302802
2019/12/06,294315
2019/12/07,263946
2019/12/08,231765
2019/12/09,270590
2019/12/10,291329
2019/12/11,302730
2019/12/12,293196
2019/12/13,291253
2019/12/14,269160
2019/12/15,257573
2019/12/16,276460
2019/12/17,288545
2019/12/18,303314
2019/12/19,296493
2019/12/20,292571
2019/12/21,271443
2019/12/22,251826
2019/12/23,266121
2019/12/24,269201
2019/12/25,262683
2019/12/26,268323
2019/12/27,267772
2019/12/28,259625
2019/12/29,239320
2019/12/30,257010
2019/12/31,258281
2020/01/01,235836
2020/01/02,225355
2020/01/03,248990
2020/01/04,261098
2020/01/05,256937
2020/01/06,272215
2020/01/07,285226
2020/01/08,299787
2020/01/09,302804
2020/01/10,295178
2020/01/11,277116
2020/01/12,254877
2020/01/13,260968
2020/01/14,292328
2020/01/15,321661
2020/01/16,341574
2020/01/17,331419
2020/01/18,315892
2020/01/19,298072
2020/01/20,289244
2020/01/21,284535
2020/01/22,272251
2020/01/23,271803
2020/01/24,248668
2020/01/25,226503
2020/01/26,205414
2020/01/27,219014
2020/01/28,235425
2020/01/29,251723
2020/01/30,259562
2020/01/31,265792
2020/02/01,261973
2020/02/02,254625
2020/02/03,279353
2020/02/04,277167
2020/02/05,291958
2020/02/06,299387
2020/02/07,310121
2020/02/08,322713
2020/02/09,329834
2020/02/10,332442
2020/02/11,346536
2020/02/12,392609
2020/02/13,403177
2020/02/14,383277
2020/02/15,357277
2020/02/16,334072
2020/02/17,334157
2020/02/18,346435
2020/02/19,346496
2020/02/20,340054
2020/02/21,338827
2020/02/22,330110
2020/02/23,330406
2020/02/24,339450
2020/02/25,336008
2020/02/26,338331
2020/02/27,342991
2020/02/28,343937
2020/02/29,324549
2020/03/01,309305
2020/03/02,325187
2020/03/03,321747
2020/03/04,326676
2020/03/05,338077
2020/03/06,338661
2020/03/07,323690
2020/03/08,310030
2020/03/09,330938
2020/03/10,337682
2020/03/11,336866
2020/03/12,330309
2020/03/13,364361
2020/03/14,351842
2020/03/15,329173
2020/03/16,342166
2020/03/17,355970
2020/03/18,375871
2020/03/19,415238
2020/03/20,426100
2020/03/21,467376
2020/03/22,438573
2020/03/23,429321
2020/03/24,409170
2020/03/25,391322
2020/03/26,382874
2020/03/27,380942
2020/03/28,352565
2020/03/29,318658
2020/03/30,331003
2020/03/31,344697
2020/04/01,345234
2020/04/02,348049
2020/04/03,353380
2020/04/04,333773
2020/04/05,313324
2020/04/06,341387
2020/04/07,360379
2020/04/08,402846
2020/04/09,388179
2020/04/10,376097
2020/04/11,347143
2020/04/12,343965
2020/04/13,359708
2020/04/14,394543
2020/04/15,403314
2020/04/16,397478
2020/04/17,398777
2020/04/18,407460
2020/04/19,402513
2020/04/20,413736
2020/04/21,413871
2020/04/22,409544
2020/04/23,419015
2020/04/24,432005
2020/04/25,422875
2020/04/26,410965
2020/04/27,418823
2020/04/28,424575
2020/04/29,443621
2020/04/30,450128
2020/05/01,440851
2020/05/02,419829
2020/05/03,416417
2020/05/04,406933
2020/05/05,398073
2020/05/06,404466
2020/05/07,418062
2020/05/08,434893
2020/05/09,447124
2020/05/10,448957
2020/05/11,447057
2020/05/12,435234
2020/05/13,414047
2020/05/14,404110
2020/05/15,413737
2020/05/16,417112
2020/05/17,410526
2020/05/18,418108
2020/05/19,429726
2020/05/20,432625
2020/05/21,435128
2020/05/22,442378
2020/05/23,443944
2020/05/24,425090
2020/05/25,419036
2020/05/26,433041
2020/05/27,453158
2020/05/28,385468
2020/05/29,431928
2020/05/30,454065
2020/05/31,461929
2020/06/01,467872
2020/06/02,498383
2020/06/03,491322
2020/06/04,489794
2020/06/05,473574
2020/06/06,453381
2020/06/07,430632
2020/06/08,455658
2020/06/09,471142
2020/06/10,473729
2020/06/11,469966
2020/06/12,475493
2020/06/13,460833
2020/06/14,435716
2020/06/15,450730
2020/06/16,468562
2020/06/17,477937
2020/06/18,491354
2020/06/19,497642
2020/06/20,500729
2020/06/21,492602
2020/06/22,512409
2020/06/23,534990
2020/06/24,540870
2020/06/25,533945
2020/06/26,530068
2020/06/27,523968
2020/06/28,515951
2020/06/29,541370
2020/06/30,559685
2020/07/01,559565
2020/07/02,547775
2020/07/03,533141
2020/07/04,515781
2020/07/05,480937
2020/07/06,490245
2020/07/07,516639
2020/07/08,538108
2020/07/09,543054
2020/07/10,531303
2020/07/11,521435
2020/07/12,506413
2020/07/13,541295
2020/07/14,559825
2020/07/15,575217
2020/07/16,556567
2020/07/17,543356
2020/07/18,518102
2020/07/19,510734
2020/07/20,534226
2020/07/21,534380
2020/07/22,541000
2020/07/23,551919
2020/07/24,549606
2020/07/25,557039
2020/07/26,561861
2020/07/27,594312
2020/07/28,629141
2020/07/29,602574
2020/07/30,582639
2020/07/31,578952
2020/08/01,591805
2020/08/02,587183
2020/08/03,595727
2020/08/04,603637
2020/08/05,615891
2020/08/06,624183
2020/08/07,624235
2020/08/08,599943
2020/08/09,572736
2020/08/10,576650
2020/08/11,581459
2020/08/12,557905
2020/08/13,554270
2020/08/14,554245
2020/08/15,553243
2020/08/16,550671
2020/08/17,550901
2020/08/18,553851
2020/08/19,564699
2020/08/20,563129
2020/08/21,582353
2020/08/22,561396
2020/08/23,559864
2020/08/24,562352
2020/08/25,562720
2020/08/26,567651
2020/08/27,565618
2020/08/28,551104
2020/08/29,524180
2020/08/30,501890
2020/08/31,536884
2020/09/01,570437
2020/09/02,578454
2020/09/03,567357
2020/09/04,573994
2020/09/05,534472
2020/09/06,518020
2020/09/07,510735
2020/09/08,509189
2020/09/09,504632
2020/09/10,508057
2020/09/11,507778
2020/09/12,504296
2020/09/13,488283
2020/09/14,495348
2020/09/15,516869
2020/09/16,516030
2020/09/17,693941
2020/09/18,726579
2020/09/19,675319
2020/09/20,617905
2020/09/21,600338
2020/09/22,582814
2020/09/23,567123
2020/09/24,568303
2020/09/25,553511
2020/09/26,537946
2020/09/27,519300
2020/09/28,536016
2020/09/29,554527
2020/09/30,569569
2020/10/01,553208
2020/10/02,531668
2020/10/03,507015
2020/10/04,497300
2020/10/05,496771
2020/10/06,513394
2020/10/07,518114
2020/10/08,516148
2020/10/09,529682
2020/10/10,536614
2020/10/11,532653
2020/10/12,534704
2020/10/13,561558
2020/10/14,575015
2020/10/15,655744
2020/10/16,669777
2020/10/17,640885
2020/10/18,576717
2020/10/19,569719
2020/10/20,570442
2020/10/21,595021
2020/10/22,629398
2020/10/23,639376
2020/10/24,598364
2020/10/25,540143
2020/10/26,537038
2020/10/27,544176
2020/10/28,567917
2020/10/29,564628
2020/10/30,565290
2020/10/31,575020
2020/11/01,564975
2020/11/02,580358
2020/11/03,580978
2020/11/04,605890
2020/11/05,600892
2020/11/06,614607
2020/11/07,605205
2020/11/08,574069
2020/11/09,578233
2020/11/10,584255
2020/11/11,588389
2020/11/12,575300
2020/11/13,583357
2020/11/14,584502
2020/11/15,567082
2020/11/16,571667
2020/11/17,600730
2020/11/18,610402
2020/11/19,616626
2020/11/20,623908
2020/11/21,635799
2020/11/22,635286
2020/11/23,643957
2020/11/24,653207
2020/11/25,658197
2020/11/26,623887
2020/11/27,603997
2020/11/28,564435
2020/11/29,558970
2020/11/30,586212
2020/12/01,611281
2020/12/02,595435
2020/12/03,589099
2020/12/04,596688
2020/12/05,592493
2020/12/06,566915
2020/12/07,565977
2020/12/08,579486
2020/12/09,591027
2020/12/10,577586
2020/12/11,581433
2020/12/12,606416
2020/12/13,642485
2020/12/14,684617
2020/12/15,689544
2020/12/16,705217
2020/12/17,733734
2020/12/18,721723
2020/12/19,689501
2020/12/20,623805
2020/12/21,597218
2020/12/22,591982
2020/12/23,652194
2020/12/24,648385
2020/12/25,651409
2020/12/26,645936
2020/12/27,650035
2020/12/28,662635
2020/12/29,666279
2020/12/30,672201
2020/12/31,660407
2021/01/01,654726
2021/01/02,644546
2021/01/03,662387
2021/01/04,680885
2021/01/05,694667
2021/01/06,711688
2021/01/07,731641
2021/01/08,732404
2021/01/09,731433
2021/01/10,713422
2021/01/11,696106
2021/01/12,668242
2021/01/13,646386
2021/01/14,654631
2021/01/15,677119
2021/01/16,684487
2021/01/17,661966
2021/01/18,671589
2021/01/19,691193
2021/01/20,696542
2021/01/21,673869
2021/01/22,660663
2021/01/23,658141
2021/01/24,654139
2021/01/25,669517
2021/01/26,681173
2021/01/27,660835
2021/01/28,674751
2021/01/29,710215
2021/01/30,729552
2021/01/31,732779
2021/02/01,741704
2021/02/02,752042
2021/02/03,767727
2021/02/04,764411
2021/02/05,770836
2021/02/06,762678
2021/02/07,757652
2021/02/08,758357
2021/02/09,775589
2021/02/10,786163
2021/02/11,786871
2021/02/12,790172
2021/02/13,779174
2021/02/14,755526
2021/02/15,721058
2021/02/16,727031
2021/02/17,739542
2021/02/18,769152
2021/02/19,793520
2021/02/20,808030
2021/02/21,786330
2021/02/22,763187
2021/02/23,736774
2021/02/24,749937
2021/02/25,748569
2021/02/26,749139
2021/02/27,755016
2021/02/28,734335
2021/03/01,731808
2021/03/02,751036
2021/03/03,759573
2021/03/04,767245
2021/03/05,733017
2021/03/06,725705
2021/03/07,716089
2021/03/08,728071
2021/03/09,759488
2021/03/10,778784
2021/03/11,798355
2021/03/12,807830
2021/03/13,807183
2021/03/14,800985
2021/03/15,799575
2021/03/16,802198
2021/03/17,793725
2021/03/18,803397
2021/03/19,806491
2021/03/20,807753
2021/03/21,779116
2021/03/22,781188
2021/03/23,795611
2021/03/24,813451
2021/03/25,834559
2021/03/26,826290
2021/03/27,808830
2021/03/28,781946
2021/03/29,783221
2021/03/30,797843
2021/03/31,818225
2021/04/01,847843
2021/04/02,870178
2021/04/03,855709
2021/04/04,816934
2021/04/05,807554
2021/04/06,825476
2021/04/07,826863
2021/04/08,819999
2021/04/09,820412
2021/04/10,844669
2021/04/11,840510
2021/04/12,853228
2021/04/13,859764
2021/04/14,653490
2021/04/15,675857
2021/04/16,519281
2021/04/17,733891
2021/04/18,830831
2021/04/19,934167
2021/04/20,972262
2021/04/21,1004101
2021/04/22,1020983
2021/04/23,998791
2021/04/24,970230
2021/04/25,955739
2021/04/26,954196
2021/04/27,951570
2021/04/28,979463
2021/04/29,1004707
2021/04/30,969684
2021/05/01,947080
2021/05/02,922777
2021/05/03,928956
2021/05/04,954448
2021/05/05,974778
2021/05/06,990946
2021/05/07,987936
2021/05/08,1050699
2021/05/09,1119286
2021/05/10,1116283
2021/05/11,1115825
2021/05/12,1074804
2021/05/13,1062560
2021/05/14,1039686
2021/05/15,1018219
2021/05/16,979623
2021/05/17,949736
2021/05/18,924401
2021/05/19,903174
2021/05/20,912408
2021/05/21,882177
2021/05/22,848698
2021/05/23,786829
2021/05/24,782190
2021/05/25,789063
2021/05/26,811822
2021/05/27,821164
2021/05/28,820198
2021/05/29,843308
2021/05/30,856933
2021/05/31,862495
2021/06/01,847712
2021/06/02,834836
2021/06/03,842495
2021/06/04,837651
2021/06/05,809125
2021/06/06,775068
2021/06/07,767565
2021/06/08,749405
2021/06/09,738811
2021/06/10,737339
2021/06/11,728718
2021/06/12,714435
2021/06/13,714859
2021/06/14,725827
2021/06/15,747131
2021/06/16,755246
2021/06/17,748829
2021/06/18,725794
2021/06/19,676793
2021/06/20,649441
2021/06/21,671397
2021/06/22,719869
2021/06/23,740708
2021/06/24,749951
2021/06/25,754213
2021/06/26,738491
2021/06/27,719316
2021/06/28,829781
2021/06/29,832595
2021/06/30,803274
2021/07/01,768884
2021/07/02,747490
2021/07/03,721466
2021/07/04,699681
2021/07/05,704808
2021/07/06,764560
2021/07/07,794167
2021/07/08,789046
2021/07/09,764447
2021/07/10,728960
2021/07/11,704959
2021/07/12,712329
2021/07/13,724444
2021/07/14,738795
2021/07/15,758267
2021/07/16,752328
2021/07/17,736813
2021/07/18,723666
2021/07/19,729776
2021/07/20,737342
2021/07/21,744079
2021/07/22,752323
2021/07/23,757812
2021/07/24,772290
2021/07/25,745277
2021/07/26,755618
2021/07/27,820039
2021/07/28,858169
2021/07/29,836904
2021/07/30,806844
2021/07/31,792962
2021/08/01,776994
2021/08/02,790911
2021/08/03,781980
2021/08/04,774413
2021/08/05,741386
2021/08/06,750391
2021/08/07,756826
2021/08/08,763566
2021/08/09,757663
2021/08/10,756807
2021/08/11,759208
2021/08/12,752377
2021/08/13,747691
2021/08/14,738774
2021/08/15,727318
2021/08/16,759072
2021/08/17,776120
2021/08/18,768774
2021/08/19,786474
2021/08/20,801406
2021/08/21,789631
2021/08/22,762211
2021/08/23,762330
2021/08/24,757808
2021/08/25,741705
2021/08/26,727364
2021/08/27,573438
2021/08/28,624883
2021/08/29,677752
2021/08/30,735118
2021/08/31,748820
2021/09/01,766488
2021/09/02,780720
2021/09/03,753241
2021/09/04,737039
2021/09/05,718358
2021/09/06,726744
2021/09/07,762347
2021/09/08,756219
2021/09/09,759034
2021/09/10,772171
2021/09/11,825208
2021/09/12,826673
2021/09/13,837581
2021/09/14,821264
2021/09/15,808443
2021/09/16,791409
2021/09/17,770676
2021/09/18,763684
2021/09/19,749452
2021/09/20,728590
2021/09/21,737578
2021/09/22,751049
2021/09/23,768613
2021/09/24,747535
2021/09/25,739641
2021/09/26,703498
2021/09/27,705349
2021/09/28,703451
2021/09/29,718833
2021/09/30,719947
2021/10/01,762210
2021/10/02,755873
2021/10/03,746511
2021/10/04,719396
2021/10/05,754813
2021/10/06,828201
2021/10/07,870924
2021/10/08,880282
2021/10/09,850469
2021/10/10,800540
2021/10/11,781469
2021/10/12,778784
2021/10/13,776422
2021/10/14,789793
2021/10/15,810291
2021/10/16,812310
2021/10/17,793769
2021/10/18,795023
2021/10/19,809946
2021/10/20,836166
2021/10/21,845116
2021/10/22,849452
2021/10/23,856577
2021/10/24,861471
2021/10/25,866972
2021/10/26,877675
2021/10/27,877310
2021/10/28,702695
2021/10/29,811547
2021/10/30,868871
2021/10/31,891656
2021/11/01,876143
2021/11/02,892152
2021/11/03,921027
2021/11/04,916170
2021/11/05,900646
2021/11/06,874454
2021/11/07,873436
2021/11/08,879768
2021/11/09,876553
2021/11/10,900051
2021/11/11,900879
2021/11/12,902407
2021/11/13,898182
2021/11/14,895203
2021/11/15,876529
2021/11/16,864804
2021/11/17,896073
2021/11/18,873675
2021/11/19,855107
2021/11/20,808745
2021/11/21,828433
2021/11/22,814115
2021/11/23,822048
2021/11/24,850693
2021/11/25,853120
2021/11/26,847917
2021/11/27,821516
2021/11/28,782976
2021/11/29,800989
2021/11/30,830091
2021/12/01,826317
2021/12/02,835403
2021/12/03,814762
2021/12/04,791001
2021/12/05,898128
2021/12/06,870735
2021/12/07,855163
2021/12/08,856862
2021/12/09,849545
2021/12/10,842163
2021/12/11,822176
2021/12/12,823038
2021/12/13,831375
2021/12/14,829026
2021/12/15,846758
2021/12/16,830734
2021/12/17,859490
2021/12/18,832368
2021/12/19,803776
2021/12/20,798705
2021/12/21,805745
2021/12/22,829392
2021/12/23,847592
2021/12/24,879209
2021/12/25,894687
2021/12/26,867196
2021/12/27,855609
2021/12/28,843739
2021/12/29,835740
2021/12/30,844497
2021/12/31,838350
2022/01/01,828783
2022/01/02,794937
2022/01/03,799011
2022/01/04,811345
2022/01/05,828512
2022/01/06,828226
2022/01/07,816978
2022/01/08,810745
2022/01/09,776001
2022/01/10,822376
2022/01/11,868806
2022/01/12,909282
2022/01/13,915797
2022/01/14,876540
2022/01/15,850198
2022/01/16,827814
2022/01/17,828010
2022/01/18,815530
2022/01/19,831184
2022/01/20,831839
2022/01/21,809404
2022/01/22,792105
2022/01/23,763913
2022/01/24,756379
2022/01/25,771799
2022/01/26,766125
2022/01/27,754778
2022/01/28,755252
2022/01/29,764792
2022/01/30,788315
2022/01/31,805597
2022/02/01,815198
2022/02/02,807287
2022/02/03,783597
2022/02/04,792968
2022/02/05,842206
2022/02/06,852539
2022/02/07,824545
2022/02/08,808838
2022/02/09,813501
2022/02/10,825691
2022/02/11,823666
2022/02/12,799649
2022/02/13,788372
2022/02/14,788495
2022/02/15,806849
2022/02/16,825076
2022/02/17,808968
2022/02/18,844285
2022/02/19,833050
2022/02/20,890328
2022/02/21,821970
2022/02/22,783040
2022/02/23,769466
2022/02/24,778092
2022/02/25,781622
2022/02/26,797109
2022/02/27,789177
2022/02/28,768059
2022/03/01,775427
2022/03/02,795698
2022/03/03,802877
2022/03/04,802318
2022/03/05,774835
2022/03/06,776691
2022/03/07,785634
2022/03/08,816875
2022/03/09,819508
2022/03/10,845937
2022/03/11,808486
2022/03/12,795754
2022/03/13,754166
2022/03/14,745989
2022/03/15,788082
2022/03/16,843461
2022/03/17,833537
2022/03/18,864754
2022/03/19,825689
2022/03/20,796524
2022/03/21,782919
2022/03/22,818992
2022/03/23,814728
2022/03/24,800993
2022/03/25,787477
2022/03/26,781034
2022/03/27,777514
2022/03/28,799617
2022/03/29,814643
2022/03/30,799777
2022/03/31,792051
2022/04/01,782741
2022/04/02,757848
2022/04/03,729700
2022/04/04,717045
2022/04/05,719653
2022/04/06,732367
2022/04/07,740476
2022/04/08,735010
2022/04/09,739224
2022/04/10,747403
2022/04/11,742340
2022/04/12,730420
2022/04/13,712873
2022/04/14,718760
2022/04/15,729456
2022/04/16,730560
2022/04/17,715100
2022/04/18,721642
2022/04/19,780405
2022/04/20,835226
2022/04/21,804096
2022/04/22,785949
2022/04/23,746554
2022/04/24,736485
2022/04/25,742932
2022/04/26,751250
2022/04/27,765715
2022/04/28,766267
2022/04/29,766136
2022/04/30,774466
2022/05/01,766169
2022/05/02,722506
2022/05/03,692658
2022/05/04,702865
2022/05/05,758387
2022/05/06,762958
2022/05/07,742079
2022/05/08,734334
2022/05/09,740272
2022/05/10,762189
2022/05/11,727015
2022/05/12,772918
2022/05/13,832126
2022/05/14,799568
2022/05/15,746747
2022/05/16,729354
2022/05/17,735281
2022/05/18,767050
2022/05/19,743123
2022/05/20,719722
2022/05/21,708101
2022/05/22,700431
2022/05/23,698788
2022/05/24,709259
2022/05/25,714131
2022/05/26,696092
2022/05/27,693639
2022/05/28,702773
2022/05/29,710115
2022/05/30,692576
2022/05/31,724212
2022/06/01,725069
2022/06/02,720061
2022/06/03,705635
2022/06/04,694535
2022/06/05,682213
2022/06/06,688125
2022/06/07,686759
2022/06/08,686789
2022/06/09,693514
2022/06/10,714376
2022/06/11,703557
2022/06/12,679825
2022/06/13,661282
2022/06/14,666417
2022/06/15,670956
2022/06/16,697989
2022/06/17,723348
2022/06/18,705654
2022/06/19,679638
2022/06/20,670245
2022/06/21,662788
2022/06/22,661739
2022/06/23,651476
2022/06/24,661689
2022/06/25,642681
2022/06/26,623711
2022/06/27,645647
2022/06/28,649613
2022/06/29,647295
2022/06/30,650029
2022/07/01,694613
2022/07/02,745238
2022/07/03,747923
2022/07/04,738569
2022/07/05,739805
2022/07/06,742338
2022/07/07,753242
2022/07/08,762911
2022/07/09,770751
2022/07/10,771256
2022/07/11,755018
2022/07/12,740800
2022/07/13,749405
2022/07/14,766011
2022/07/15,792205
2022/07/16,820082
2022/07/17,836178
2022/07/18,805712
2022/07/19,771432
2022/07/20,755949
2022/07/21,762241
2022/07/22,777781
2022/07/23,761022
2022/07/24,744409
2022/07/25,791016
2022/07/26,1058140
2022/07/27,966076
2022/07/28,844932
2022/07/29,751919
2022/07/30,758972
2022/07/31,756832
2022/08/01,840532
2022/08/02,821082
2022/08/03,826914
2022/08/04,942118
2022/08/05,893476
2022/08/06,835508
2022/08/07,796407
2022/08/08,780766
2022/08/09,752404
2022/08/10,744050
2022/08/11,723570
2022/08/12,732735
2022/08/13,729068
2022/08/14,719663
2022/08/15,704995
2022/08/16,709074
2022/08/17,715174
2022/08/18,730489
2022/08/19,707358
2022/08/20,688000
2022/08/21,692529
2022/08/22,685679
2022/08/23,687856
2022/08/24,679246
2022/08/25,688297
2022/08/26,678879
2022/08/27,676174
2022/08/28,664413
2022/08/29,660693
2022/08/30,658244
2022/08/31,655670
2022/09/01,672808
2022/09/02,692806
2022/09/03,702399
2022/09/04,740534
2022/09/05,739515
2022/09/06,714784
2022/09/07,685058
2022/09/08,685376
2022/09/09,696861
2022/09/10,682154
2022/09/11,675013
2022/09/12,670633
2022/09/13,687815
2022/09/14,719698
2022/09/15,476915
2022/09/16,198325
2022/09/17,36944
2022/09/18,356790
2022/09/19,584437
2022/09/20,699198
2022/09/21,686573
2022/09/22,688569
2022/09/23,687997
2022/09/24,703102
2022/09/25,696784
2022/09/26,701564
2022/09/27,741666
2022/09/28,715237
2022/09/29,704120
2022/09/30,690477
2022/10/01,689983
2022/10/02,685327
2022/10/03,658912
2022/10/04,662812
2022/10/05,681551
2022/10/06,726584
2022/10/07,741963
2022/10/08,782230
2022/10/09,800205
2022/10/10,803300
2022/10/11,774834
2022/10/12,735676
2022/10/13,711126
2022/10/14,684880
2022/10/15,682066
2022/10/16,646976
2022/10/17,638922
2022/10/18,625678
2022/10/19,636508
2022/10/20,672025
2022/10/21,689571
2022/10/22,655650
2022/10/23,635685
2022/10/24,638456
2022/10/25,638977
2022/10/26,659053
2022/10/27,680607
2022/10/28,664500
2022/10/29,637321
2022/10/30,628527
2022/10/31,633191
2022/11/01,644962
2022/11/02,625833
2022/11/03,652274
2022/11/04,626101
2022/11/05,609575
2022/11/06,590030
2022/11/07,628265
2022/11/08,632521
2022/11/09,651179
2022/11/10,649836
2022/11/11,649079
2022/11/12,633621
2022/11/13,627963
2022/11/14,660370
2022/11/15,686173
2022/11/16,683016
2022/11/17,686649
2022/11/18,663258
2022/11/19,616648
2022/11/20,580327
2022/11/21,563348
2022/11/22,561583
2022/11/23,581143
2022/11/24,622095
2022/11/25,651539
2022/11/26,637026
2022/11/27,599868
2022/11/28,650382
2022/11/29,662487
2022/11/30,649894
