Date,sentbyaddress3wma
2019/10/29,191030
2019/10/30,194116
2019/10/31,192985
2019/11/01,193299
2019/11/02,179415
2019/11/03,167309
2019/11/04,172743
2019/11/05,195337
2019/11/06,199432
2019/11/07,232810
2019/11/08,218524
2019/11/09,192077
2019/11/10,177937
2019/11/11,187249
2019/11/12,202176
2019/11/13,207106
2019/11/14,199040
2019/11/15,190936
2019/11/16,176349
2019/11/17,174546
2019/11/18,183641
2019/11/19,190844
2019/11/20,190129
2019/11/21,199251
2019/11/22,213824
2019/11/23,195189
2019/11/24,169891
2019/11/25,176860
2019/11/26,179453
2019/11/27,177961
2019/11/28,171272
2019/11/29,181135
2019/11/30,169774
2019/12/01,166137
2019/12/02,183151
2019/12/03,184414
2019/12/04,183653
2019/12/05,178968
2019/12/06,174107
2019/12/07,155507
2019/12/08,137178
2019/12/09,161583
2019/12/10,174048
2019/12/11,180794
2019/12/12,175184
2019/12/13,174168
2019/12/14,160089
2019/12/15,152730
2019/12/16,164476
2019/12/17,169722
2019/12/18,176238
2019/12/19,176011
2019/12/20,174450
2019/12/21,165002
2019/12/22,152711
2019/12/23,161554
2019/12/24,162140
2019/12/25,157901
2019/12/26,159871
2019/12/27,160310
2019/12/28,153387
2019/12/29,142167
2019/12/30,155902
2019/12/31,155273
2020/01/01,139916
2020/01/02,132545
2020/01/03,144943
2020/01/04,151824
2020/01/05,148815
2020/01/06,158682
2020/01/07,167652
2020/01/08,178994
2020/01/09,180576
2020/01/10,173803
2020/01/11,161347
2020/01/12,147667
2020/01/13,149418
2020/01/14,171722
2020/01/15,189896
2020/01/16,204895
2020/01/17,197032
2020/01/18,187547
2020/01/19,178021
2020/01/20,173230
2020/01/21,169423
2020/01/22,159669
2020/01/23,165071
2020/01/24,149515
2020/01/25,129724
2020/01/26,116631
2020/01/27,124453
2020/01/28,137097
2020/01/29,146712
2020/01/30,149712
2020/01/31,154194
2020/02/01,152348
2020/02/02,147729
2020/02/03,165650
2020/02/04,162723
2020/02/05,172906
2020/02/06,175676
2020/02/07,183287
2020/02/08,191837
2020/02/09,199010
2020/02/10,197430
2020/02/11,203907
2020/02/12,228633
2020/02/13,236660
2020/02/14,227705
2020/02/15,213633
2020/02/16,201319
2020/02/17,202266
2020/02/18,208672
2020/02/19,206177
2020/02/20,200675
2020/02/21,202381
2020/02/22,202240
2020/02/23,207324
2020/02/24,211702
2020/02/25,199106
2020/02/26,194672
2020/02/27,199096
2020/02/28,201995
2020/02/29,192087
2020/03/01,176213
2020/03/02,189221
2020/03/03,185957
2020/03/04,189757
2020/03/05,200219
2020/03/06,198869
2020/03/07,187538
2020/03/08,176381
2020/03/09,190098
2020/03/10,194854
2020/03/11,195084
2020/03/12,186910
2020/03/13,200379
2020/03/14,197397
2020/03/15,188870
2020/03/16,196822
2020/03/17,206470
2020/03/18,226267
2020/03/19,261366
2020/03/20,266794
2020/03/21,303441
2020/03/22,279063
2020/03/23,269782
2020/03/24,256593
2020/03/25,244606
2020/03/26,241422
2020/03/27,242406
2020/03/28,219107
2020/03/29,193998
2020/03/30,194389
2020/03/31,198420
2020/04/01,200534
2020/04/02,203923
2020/04/03,207253
2020/04/04,194320
2020/04/05,180721
2020/04/06,191336
2020/04/07,206420
2020/04/08,250084
2020/04/09,239671
2020/04/10,227781
2020/04/11,206711
2020/04/12,207565
2020/04/13,220984
2020/04/14,249125
2020/04/15,252382
2020/04/16,241258
2020/04/17,240551
2020/04/18,247106
2020/04/19,245835
2020/04/20,251133
2020/04/21,246348
2020/04/22,237768
2020/04/23,243500
2020/04/24,252746
2020/04/25,247472
2020/04/26,239016
2020/04/27,243207
2020/04/28,248391
2020/04/29,256948
2020/04/30,261776
2020/05/01,260077
2020/05/02,256721
2020/05/03,260883
2020/05/04,249229
2020/05/05,240298
2020/05/06,243336
2020/05/07,248432
2020/05/08,254346
2020/05/09,264132
2020/05/10,261942
2020/05/11,260692
2020/05/12,251911
2020/05/13,235969
2020/05/14,226497
2020/05/15,234597
2020/05/16,240276
2020/05/17,235313
2020/05/18,237372
2020/05/19,245104
2020/05/20,245934
2020/05/21,245061
2020/05/22,248659
2020/05/23,256179
2020/05/24,245211
2020/05/25,240161
2020/05/26,245609
2020/05/27,254561
2020/05/28,262788
2020/05/29,284235
2020/05/30,284763
2020/05/31,274656
2020/06/01,274380
2020/06/02,292815
2020/06/03,290580
2020/06/04,290978
2020/06/05,279549
2020/06/06,264449
2020/06/07,245510
2020/06/08,256815
2020/06/09,278635
2020/06/10,285110
2020/06/11,283579
2020/06/12,291271
2020/06/13,289926
2020/06/14,275964
2020/06/15,275568
2020/06/16,282011
2020/06/17,283699
2020/06/18,298188
2020/06/19,300435
2020/06/20,305882
2020/06/21,299161
2020/06/22,307168
2020/06/23,319335
2020/06/24,319856
2020/06/25,314139
2020/06/26,312759
2020/06/27,313497
2020/06/28,319180
2020/06/29,348918
2020/06/30,352992
2020/07/01,346469
2020/07/02,337154
2020/07/03,326552
2020/07/04,321209
2020/07/05,298591
2020/07/06,299839
2020/07/07,315414
2020/07/08,325638
2020/07/09,328073
2020/07/10,320436
2020/07/11,319251
2020/07/12,310230
2020/07/13,324475
2020/07/14,329961
2020/07/15,345454
2020/07/16,332359
2020/07/17,321589
2020/07/18,302839
2020/07/19,302582
2020/07/20,316766
2020/07/21,309254
2020/07/22,311020
2020/07/23,316263
2020/07/24,314357
2020/07/25,320478
2020/07/26,324065
2020/07/27,338641
2020/07/28,365318
2020/07/29,349796
2020/07/30,340250
2020/07/31,334141
2020/08/01,346076
2020/08/02,343295
2020/08/03,347757
2020/08/04,355808
2020/08/05,363770
2020/08/06,371452
2020/08/07,362325
2020/08/08,349145
2020/08/09,327635
2020/08/10,318733
2020/08/11,310827
2020/08/12,274696
2020/08/13,267897
2020/08/14,275493
2020/08/15,297492
2020/08/16,307087
2020/08/17,306665
2020/08/18,299883
2020/08/19,301931
2020/08/20,303459
2020/08/21,315800
2020/08/22,306614
2020/08/23,309511
2020/08/24,309803
2020/08/25,305825
2020/08/26,307714
2020/08/27,308185
2020/08/28,298226
2020/08/29,279240
2020/08/30,249958
2020/08/31,255569
2020/09/01,254789
2020/09/02,249538
2020/09/03,245388
2020/09/04,269964
2020/09/05,252493
2020/09/06,256122
2020/09/07,260751
2020/09/08,264944
2020/09/09,252435
2020/09/10,239291
2020/09/11,231864
2020/09/12,232543
2020/09/13,226102
2020/09/14,227731
2020/09/15,241710
2020/09/16,241779
2020/09/17,291552
2020/09/18,315676
2020/09/19,312813
2020/09/20,314746
2020/09/21,314811
2020/09/22,301246
2020/09/23,294507
2020/09/24,301193
2020/09/25,293089
2020/09/26,287113
2020/09/27,279629
2020/09/28,282615
2020/09/29,285761
2020/09/30,287243
2020/10/01,284468
2020/10/02,278688
2020/10/03,266772
2020/10/04,266761
2020/10/05,258656
2020/10/06,262856
2020/10/07,269803
2020/10/08,273604
2020/10/09,284779
2020/10/10,290537
2020/10/11,289719
2020/10/12,290530
2020/10/13,308685
2020/10/14,315478
2020/10/15,383016
2020/10/16,402620
2020/10/17,385782
2020/10/18,333832
2020/10/19,317692
2020/10/20,310377
2020/10/21,323436
2020/10/22,346341
2020/10/23,351986
2020/10/24,336602
2020/10/25,302416
2020/10/26,295706
2020/10/27,298053
2020/10/28,314029
2020/10/29,306172
2020/10/30,307521
2020/10/31,318471
2020/11/01,315878
2020/11/02,322856
2020/11/03,324428
2020/11/04,355820
2020/11/05,351756
2020/11/06,361031
2020/11/07,354979
2020/11/08,338408
2020/11/09,340591
2020/11/10,337319
2020/11/11,341175
2020/11/12,331981
2020/11/13,334367
2020/11/14,340071
2020/11/15,327397
2020/11/16,328034
2020/11/17,335143
2020/11/18,331997
2020/11/19,329319
2020/11/20,338651
2020/11/21,355921
2020/11/22,361343
2020/11/23,364988
2020/11/24,359436
2020/11/25,368473
2020/11/26,347049
2020/11/27,352896
2020/11/28,340521
2020/11/29,351791
2020/11/30,344347
2020/12/01,343502
2020/12/02,327551
2020/12/03,322564
2020/12/04,321928
2020/12/05,321226
2020/12/06,310796
2020/12/07,309693
2020/12/08,313503
2020/12/09,315892
2020/12/10,307627
2020/12/11,310855
2020/12/12,325115
2020/12/13,342267
2020/12/14,358549
2020/12/15,357253
2020/12/16,372156
2020/12/17,398993
2020/12/18,396601
2020/12/19,392874
2020/12/20,352853
2020/12/21,327885
2020/12/22,315542
2020/12/23,336596
2020/12/24,335014
2020/12/25,326690
2020/12/26,320626
2020/12/27,325170
2020/12/28,340443
2020/12/29,345920
2020/12/30,347601
2020/12/31,337343
2021/01/01,343903
2021/01/02,331955
2021/01/03,344676
2021/01/04,354121
2021/01/05,367664
2021/01/06,382719
2021/01/07,404639
2021/01/08,402668
2021/01/09,407430
2021/01/10,402712
2021/01/11,391353
2021/01/12,367981
2021/01/13,354119
2021/01/14,359317
2021/01/15,377457
2021/01/16,383825
2021/01/17,371537
2021/01/18,368361
2021/01/19,374304
2021/01/20,376771
2021/01/21,356868
2021/01/22,341507
2021/01/23,342187
2021/01/24,340919
2021/01/25,341754
2021/01/26,351265
2021/01/27,335538
2021/01/28,341931
2021/01/29,363584
2021/01/30,374717
2021/01/31,365966
2021/02/01,361630
2021/02/02,366375
2021/02/03,381194
2021/02/04,381308
2021/02/05,372318
2021/02/06,361655
2021/02/07,358523
2021/02/08,364330
2021/02/09,371319
2021/02/10,373017
2021/02/11,378125
2021/02/12,378402
2021/02/13,369018
2021/02/14,355628
2021/02/15,341761
2021/02/16,351304
2021/02/17,362536
2021/02/18,370838
2021/02/19,383835
2021/02/20,390732
2021/02/21,383827
2021/02/22,367611
2021/02/23,349359
2021/02/24,355663
2021/02/25,358005
2021/02/26,366842
2021/02/27,366669
2021/02/28,359365
2021/03/01,362364
2021/03/02,374434
2021/03/03,368204
2021/03/04,367019
2021/03/05,347526
2021/03/06,343916
2021/03/07,330842
2021/03/08,339959
2021/03/09,360584
2021/03/10,380697
2021/03/11,386736
2021/03/12,390472
2021/03/13,384957
2021/03/14,384606
2021/03/15,383636
2021/03/16,381763
2021/03/17,373142
2021/03/18,368228
2021/03/19,374838
2021/03/20,375843
2021/03/21,364013
2021/03/22,360165
2021/03/23,377019
2021/03/24,384792
2021/03/25,394598
2021/03/26,395138
2021/03/27,387958
2021/03/28,374017
2021/03/29,374801
2021/03/30,375702
2021/03/31,378659
2021/04/01,388603
2021/04/02,413811
2021/04/03,405330
2021/04/04,388951
2021/04/05,382467
2021/04/06,392438
2021/04/07,391306
2021/04/08,392017
2021/04/09,391616
2021/04/10,403599
2021/04/11,402093
2021/04/12,412682
2021/04/13,413885
2021/04/14,428396
2021/04/15,401879
2021/04/16,418042
2021/04/17,428158
2021/04/18,426544
2021/04/19,438145
2021/04/20,454091
2021/04/21,482737
2021/04/22,498066
2021/04/23,492139
2021/04/24,488646
2021/04/25,506130
2021/04/26,512635
2021/04/27,501243
2021/04/28,491457
2021/04/29,492234
2021/04/30,477301
2021/05/01,483592
2021/05/02,462014
2021/05/03,461612
2021/05/04,474596
2021/05/05,488507
2021/05/06,492735
2021/05/07,487237
2021/05/08,477334
2021/05/09,506115
2021/05/10,490116
2021/05/11,476881
2021/05/12,457521
2021/05/13,486147
2021/05/14,499265
2021/05/15,490347
2021/05/16,466328
2021/05/17,457118
2021/05/18,444654
2021/05/19,422164
2021/05/20,435067
2021/05/21,433529
2021/05/22,406063
2021/05/23,371337
2021/05/24,373512
2021/05/25,393122
2021/05/26,408643
2021/05/27,423705
2021/05/28,410514
2021/05/29,417903
2021/05/30,429180
2021/05/31,428094
2021/06/01,418029
2021/06/02,420247
2021/06/03,443003
2021/06/04,453850
2021/06/05,445987
2021/06/06,432121
2021/06/07,417228
2021/06/08,393197
2021/06/09,381223
2021/06/10,378030
2021/06/11,370065
2021/06/12,367841
2021/06/13,383971
2021/06/14,387183
2021/06/15,388447
2021/06/16,384856
2021/06/17,374834
2021/06/18,362933
2021/06/19,340733
2021/06/20,332332
2021/06/21,341252
2021/06/22,364385
2021/06/23,381225
2021/06/24,395326
2021/06/25,395827
2021/06/26,386861
2021/06/27,367399
2021/06/28,381248
2021/06/29,401505
2021/06/30,406129
2021/07/01,406324
2021/07/02,395268
2021/07/03,373898
2021/07/04,359601
2021/07/05,362108
2021/07/06,364288
2021/07/07,369014
2021/07/08,367768
2021/07/09,367088
2021/07/10,353464
2021/07/11,345233
2021/07/12,346711
2021/07/13,347225
2021/07/14,350746
2021/07/15,359197
2021/07/16,359032
2021/07/17,355674
2021/07/18,346621
2021/07/19,351293
2021/07/20,359084
2021/07/21,370643
2021/07/22,374545
2021/07/23,380357
2021/07/24,394018
2021/07/25,379317
2021/07/26,382222
2021/07/27,390166
2021/07/28,401423
2021/07/29,406773
2021/07/30,405830
2021/07/31,398910
2021/08/01,386601
2021/08/02,400708
2021/08/03,388367
2021/08/04,378615
2021/08/05,357154
2021/08/06,361992
2021/08/07,358576
2021/08/08,358806
2021/08/09,353796
2021/08/10,353096
2021/08/11,354125
2021/08/12,350625
2021/08/13,348529
2021/08/14,340858
2021/08/15,335244
2021/08/16,353870
2021/08/17,362938
2021/08/18,360803
2021/08/19,375481
2021/08/20,384292
2021/08/21,378572
2021/08/22,361619
2021/08/23,358043
2021/08/24,349753
2021/08/25,333464
2021/08/26,325570
2021/08/27,315703
2021/08/28,321221
2021/08/29,323028
2021/08/30,329988
2021/08/31,340137
2021/09/01,349738
2021/09/02,359549
2021/09/03,345214
2021/09/04,337197
2021/09/05,327063
2021/09/06,332980
2021/09/07,353193
2021/09/08,348247
2021/09/09,346670
2021/09/10,364607
2021/09/11,414973
2021/09/12,414631
2021/09/13,440016
2021/09/14,417339
2021/09/15,403194
2021/09/16,380899
2021/09/17,370672
2021/09/18,362965
2021/09/19,354384
2021/09/20,338051
2021/09/21,344554
2021/09/22,353140
2021/09/23,359183
2021/09/24,345701
2021/09/25,345347
2021/09/26,328592
2021/09/27,325890
2021/09/28,318263
2021/09/29,325059
2021/09/30,322112
2021/10/01,335916
2021/10/02,342077
2021/10/03,344850
2021/10/04,329285
2021/10/05,349648
2021/10/06,372120
2021/10/07,409400
2021/10/08,416336
2021/10/09,402724
2021/10/10,378364
2021/10/11,369212
2021/10/12,366704
2021/10/13,358499
2021/10/14,362328
2021/10/15,369211
2021/10/16,376961
2021/10/17,374876
2021/10/18,375937
2021/10/19,387850
2021/10/20,405181
2021/10/21,412463
2021/10/22,412566
2021/10/23,421666
2021/10/24,420174
2021/10/25,412915
2021/10/26,410578
2021/10/27,408212
2021/10/28,444255
2021/10/29,460803
2021/10/30,446845
2021/10/31,421042
2021/11/01,416497
2021/11/02,432088
2021/11/03,449305
2021/11/04,448527
2021/11/05,436798
2021/11/06,421033
2021/11/07,418062
2021/11/08,426486
2021/11/09,422696
2021/11/10,443138
2021/11/11,449217
2021/11/12,453209
2021/11/13,448677
2021/11/14,447080
2021/11/15,424847
2021/11/16,413063
2021/11/17,450416
2021/11/18,431754
2021/11/19,422705
2021/11/20,383961
2021/11/21,401191
2021/11/22,382212
2021/11/23,384047
2021/11/24,391090
2021/11/25,396336
2021/11/26,399523
2021/11/27,380204
2021/11/28,360841
2021/11/29,373406
2021/11/30,395067
2021/12/01,391636
2021/12/02,396759
2021/12/03,384127
2021/12/04,369501
2021/12/05,498058
2021/12/06,467758
2021/12/07,433360
2021/12/08,417187
2021/12/09,414775
2021/12/10,412089
2021/12/11,394924
2021/12/12,390502
2021/12/13,396185
2021/12/14,396853
2021/12/15,398411
2021/12/16,400727
2021/12/17,406982
2021/12/18,390622
2021/12/19,379964
2021/12/20,383228
2021/12/21,379682
2021/12/22,402060
2021/12/23,402728
2021/12/24,422980
2021/12/25,434666
2021/12/26,419366
2021/12/27,403856
2021/12/28,392428
2021/12/29,382000
2021/12/30,389126
2021/12/31,383940
2022/01/01,387177
2022/01/02,365436
2022/01/03,365317
2022/01/04,372550
2022/01/05,380809
2022/01/06,385979
2022/01/07,383530
2022/01/08,379554
2022/01/09,355583
2022/01/10,342534
2022/01/11,359498
2022/01/12,399854
2022/01/13,420607
2022/01/14,410341
2022/01/15,399302
2022/01/16,388971
2022/01/17,385884
2022/01/18,379100
2022/01/19,381917
2022/01/20,383189
2022/01/21,367052
2022/01/22,365823
2022/01/23,354790
2022/01/24,351112
2022/01/25,351567
2022/01/26,349026
2022/01/27,342315
2022/01/28,347833
2022/01/29,352593
2022/01/30,365359
2022/01/31,375641
2022/02/01,379013
2022/02/02,374190
2022/02/03,362853
2022/02/04,374729
2022/02/05,404209
2022/02/06,413943
2022/02/07,399271
2022/02/08,392491
2022/02/09,395524
2022/02/10,405207
2022/02/11,409340
2022/02/12,405950
2022/02/13,408397
2022/02/14,409084
2022/02/15,404063
2022/02/16,387513
2022/02/17,375247
2022/02/18,353626
2022/02/19,356625
2022/02/20,367872
2022/02/21,358565
2022/02/22,353329
2022/02/23,358841
2022/02/24,371714
2022/02/25,383473
2022/02/26,403607
2022/02/27,400544
2022/02/28,385647
2022/03/01,385236
2022/03/02,400354
2022/03/03,407975
2022/03/04,405444
2022/03/05,392273
2022/03/06,393972
2022/03/07,398020
2022/03/08,432355
2022/03/09,442629
2022/03/10,482293
2022/03/11,446692
2022/03/12,427413
2022/03/13,394604
2022/03/14,385738
2022/03/15,414218
2022/03/16,466390
2022/03/17,439679
2022/03/18,472867
2022/03/19,444361
2022/03/20,426349
2022/03/21,424146
2022/03/22,452487
2022/03/23,442609
2022/03/24,420377
2022/03/25,402933
2022/03/26,406335
2022/03/27,403538
2022/03/28,403696
2022/03/29,403785
2022/03/30,396930
2022/03/31,392081
2022/04/01,381475
2022/04/02,364710
2022/04/03,346604
2022/04/04,334838
2022/04/05,337838
2022/04/06,345826
2022/04/07,348525
2022/04/08,345044
2022/04/09,357178
2022/04/10,367379
2022/04/11,365903
2022/04/12,355109
2022/04/13,338794
2022/04/14,353748
2022/04/15,361288
2022/04/16,365467
2022/04/17,355944
2022/04/18,358050
2022/04/19,408439
2022/04/20,448526
2022/04/21,410275
2022/04/22,386651
2022/04/23,364603
2022/04/24,370633
2022/04/25,370954
2022/04/26,372227
2022/04/27,376230
2022/04/28,379970
2022/04/29,379037
2022/04/30,385287
2022/05/01,362443
2022/05/02,340902
2022/05/03,325252
2022/05/04,341747
2022/05/05,375138
2022/05/06,376544
2022/05/07,366792
2022/05/08,370567
2022/05/09,376386
2022/05/10,385694
2022/05/11,361836
2022/05/12,407280
2022/05/13,453749
2022/05/14,428120
2022/05/15,391746
2022/05/16,380323
2022/05/17,377734
2022/05/18,404924
2022/05/19,390855
2022/05/20,374226
2022/05/21,367920
2022/05/22,360666
2022/05/23,354503
2022/05/24,357957
2022/05/25,349739
2022/05/26,328176
2022/05/27,322190
2022/05/28,344694
2022/05/29,355508
2022/05/30,333661
2022/05/31,348213
2022/06/01,341213
2022/06/02,322185
2022/06/03,307381
2022/06/04,299350
2022/06/05,295303
2022/06/06,305939
2022/06/07,308137
2022/06/08,299786
2022/06/09,302543
2022/06/10,321771
2022/06/11,331899
2022/06/12,322679
2022/06/13,313066
2022/06/14,310308
2022/06/15,311625
2022/06/16,329346
2022/06/17,352883
2022/06/18,340427
2022/06/19,331523
2022/06/20,327034
2022/06/21,326513
2022/06/22,321002
2022/06/23,315519
2022/06/24,322762
2022/06/25,305335
2022/06/26,287479
2022/06/27,299682
2022/06/28,303223
2022/06/29,304898
2022/06/30,306023
2022/07/01,336044
2022/07/02,365837
2022/07/03,366347
2022/07/04,359201
2022/07/05,354647
2022/07/06,358596
2022/07/07,366737
2022/07/08,366429
2022/07/09,368444
2022/07/10,371360
2022/07/11,359246
2022/07/12,351564
2022/07/13,365698
2022/07/14,388052
2022/07/15,416387
2022/07/16,449502
2022/07/17,452811
2022/07/18,420831
2022/07/19,389457
2022/07/20,382271
2022/07/21,392547
2022/07/22,409152
2022/07/23,400475
2022/07/24,388261
2022/07/25,439301
2022/07/26,709496
2022/07/27,607297
2022/07/28,488515
2022/07/29,404000
2022/07/30,413167
2022/07/31,418999
2022/08/01,486929
2022/08/02,466923
2022/08/03,457634
2022/08/04,577583
2022/08/05,531464
2022/08/06,485622
2022/08/07,440231
2022/08/08,417809
2022/08/09,393541
2022/08/10,382863
2022/08/11,366998
2022/08/12,374636
2022/08/13,380191
2022/08/14,379237
2022/08/15,367809
2022/08/16,373432
2022/08/17,383435
2022/08/18,395293
2022/08/19,380543
2022/08/20,366405
2022/08/21,369310
2022/08/22,360457
2022/08/23,355793
2022/08/24,352524
2022/08/25,360643
2022/08/26,354736
2022/08/27,356768
2022/08/28,351452
2022/08/29,345907
2022/08/30,335058
2022/08/31,329574
2022/09/01,339254
2022/09/02,358662
2022/09/03,381559
2022/09/04,424306
2022/09/05,415333
2022/09/06,389434
2022/09/07,357490
2022/09/08,358675
2022/09/09,370042
2022/09/10,368227
2022/09/11,360983
2022/09/12,350756
2022/09/13,359006
2022/09/14,376658
2022/09/15,407263
2022/09/16,429894
2022/09/17,503379
2022/09/18,461773
2022/09/19,413420
2022/09/20,378807
2022/09/21,367805
2022/09/22,371561
2022/09/23,383347
2022/09/24,409060
2022/09/25,403275
2022/09/26,398738
2022/09/27,422176
2022/09/28,394578
2022/09/29,385554
2022/09/30,373932
2022/10/01,370266
2022/10/02,364072
2022/10/03,351952
2022/10/04,352499
2022/10/05,366348
2022/10/06,397132
2022/10/07,409645
2022/10/08,432850
2022/10/09,456417
2022/10/10,465291
2022/10/11,454901
2022/10/12,430770
2022/10/13,398722
2022/10/14,373196
2022/10/15,378365
2022/10/16,365750
2022/10/17,351636
2022/10/18,330605
2022/10/19,328616
2022/10/20,348673
2022/10/21,362428
2022/10/22,347014
2022/10/23,340873
2022/10/24,343956
2022/10/25,343573
2022/10/26,357109
2022/10/27,371392
2022/10/28,357017
2022/10/29,343231
2022/10/30,333411
2022/10/31,339303
2022/11/01,350568
2022/11/02,338788
2022/11/03,343620
2022/11/04,329912
2022/11/05,329202
2022/11/06,313889
2022/11/07,331761
2022/11/08,334224
2022/11/09,350235
2022/11/10,346312
2022/11/11,340428
2022/11/12,332563
2022/11/13,320156
2022/11/14,330367
2022/11/15,350320
2022/11/16,359976
2022/11/17,371453
2022/11/18,363305
2022/11/19,341959
2022/11/20,314179
2022/11/21,301566
2022/11/22,300393
2022/11/23,318203
2022/11/24,345948
2022/11/25,372821
2022/11/26,370391
2022/11/27,349010
2022/11/28,382080
2022/11/29,385106
