Date,price3trxUSD
2016/01/01,2.008
2016/01/02,2.009
2016/01/03,1.879
2016/01/04,1.441
2016/01/05,1.045
2016/01/06,0.71
2016/01/07,0.726
2016/01/08,0.634
2016/01/09,1.411
2016/01/10,1.977
2016/01/11,1.601
2016/01/12,2.58
2016/01/13,2.304
2016/01/14,1.841
2016/01/15,2.507
2016/01/16,2.619
2016/01/17,2.193
2016/01/18,3.61
2016/01/19,3.475
2016/01/20,3.679
2016/01/21,3.88
2016/01/22,3.365
2016/01/23,4.567
2016/01/24,8.055
2016/01/25,9.746
2016/01/26,10.718
2016/01/27,8.098
2016/01/28,5.972
2016/01/29,4.313
2016/01/30,3.07
2016/01/31,1.41
2016/02/01,-0.477
2016/02/02,-1.321
2016/02/03,-0.459
2016/02/04,0.824
2016/02/05,1.349
2016/02/06,1.252
2016/02/07,1.922
2016/02/08,4.143
2016/02/09,6.627
2016/02/10,10.676
2016/02/11,13.027
2016/02/12,15.025
2016/02/13,10.117
2016/02/14,5.756
2016/02/15,4.595
2016/02/16,2.167
2016/02/17,-1.349
2016/02/18,-3.281
2016/02/19,-2.521
2016/02/20,-1.607
2016/02/21,-0.949
2016/02/22,1.456
2016/02/23,4.14
2016/02/24,5.161
2016/02/25,5.852
2016/02/26,4.58
2016/02/27,3.691
2016/02/28,3.297
2016/02/29,2.661
2016/03/01,2.652
2016/03/02,4.841
2016/03/03,7.801
2016/03/04,7.95
2016/03/05,9.615
2016/03/06,8.837
2016/03/07,5.831
2016/03/08,2.508
2016/03/09,1.807
2016/03/10,2.851
2016/03/11,2.506
2016/03/12,3.994
2016/03/13,5.941
2016/03/14,5.036
2016/03/15,2.849
2016/03/16,1.833
2016/03/17,-0.364
2016/03/18,-2.931
2016/03/19,-3.649
2016/03/20,-3.735
2016/03/21,-2.462
2016/03/22,-0.606
2016/03/23,0.765
2016/03/24,0.769
2016/03/25,-0.171
2016/03/26,-0.676
2016/03/27,-0.967
2016/03/28,-0.399
2016/03/29,0.463
2016/03/30,1.142
2016/03/31,1.253
2016/04/01,0.915
2016/04/02,0.413
2016/04/03,0.13
2016/04/04,-0.235
2016/04/05,-1.008
2016/04/06,-1.473
2016/04/07,-1.727
2016/04/08,-2.201
2016/04/09,-2.533
2016/04/10,-3.571
2016/04/11,-4.008
2016/04/12,-4.504
2016/04/13,-4.411
2016/04/14,-2.967
2016/04/15,-1.734
2016/04/16,-0.981
2016/04/17,0.901
2016/04/18,1.582
2016/04/19,1.519
2016/04/20,0.555
2016/04/21,-0.273
2016/04/22,-1.31
2016/04/23,-1.698
2016/04/24,-1.356
2016/04/25,-1.494
2016/04/26,-2.176
2016/04/27,-1.91
2016/04/28,-1.702
2016/04/29,-1.339
2016/04/30,0.335
2016/05/01,2.031
2016/05/02,3.95
2016/05/03,4.386
2016/05/04,3.673
2016/05/05,2.729
2016/05/06,2.067
2016/05/07,1.023
2016/05/08,0.291
2016/05/09,0.12
2016/05/10,-0.049
2016/05/11,0.348
2016/05/12,1.162
2016/05/13,2.035
2016/05/14,1.709
2016/05/15,1.114
2016/05/16,1.096
2016/05/17,2.533
2016/05/18,4.56
2016/05/19,5.988
2016/05/20,6.116
2016/05/21,4.402
2016/05/22,3.244
2016/05/23,2.327
2016/05/24,0.626
2016/05/25,-0.936
2016/05/26,-1.572
2016/05/27,-2.663
2016/05/28,-2.966
2016/05/29,-1.961
2016/05/30,-0.627
2016/05/31,1.015
2016/06/01,2.358
2016/06/02,2.579
2016/06/03,2.031
2016/06/04,1.403
2016/06/05,0.998
2016/06/06,0.805
2016/06/07,0.807
2016/06/08,1.13
2016/06/09,1.093
2016/06/10,0.604
2016/06/11,0.009
2016/06/12,0.475
2016/06/13,2.471
2016/06/14,4.627
2016/06/15,5.092
2016/06/16,5.284
2016/06/17,2.981
2016/06/18,-1.982
2016/06/19,-5.138
2016/06/20,-6.495
2016/06/21,-6.156
2016/06/22,-3.083
2016/06/23,-1.735
2016/06/24,-0.29
2016/06/25,0.781
2016/06/26,0.928
2016/06/27,0.713
2016/06/28,-0.231
2016/06/29,-1.624
2016/06/30,-1.945
2016/07/01,-2.032
2016/07/02,-1.94
2016/07/03,-1.77
2016/07/04,-1.784
2016/07/05,-2.709
2016/07/06,-2.894
2016/07/07,-3.131
2016/07/08,-2.479
2016/07/09,-1.13
2016/07/10,-0.31
2016/07/11,-0.281
2016/07/12,-0.379
2016/07/13,-0.494
2016/07/14,0.24
2016/07/15,1.664
2016/07/16,2.058
2016/07/17,1.303
2016/07/18,0.7
2016/07/19,0.265
2016/07/20,0.94
2016/07/21,1.624
2016/07/22,2.902
2016/07/23,4.172
2016/07/24,3.11
2016/07/25,1.886
2016/07/26,0.569
2016/07/27,-0.351
2016/07/28,-0.639
2016/07/29,-0.668
2016/07/30,-0.601
2016/07/31,-0.959
2016/08/01,-1.65
2016/08/02,-3.237
2016/08/03,-4.47
2016/08/04,-3.411
2016/08/05,-1.861
2016/08/06,-1.034
2016/08/07,-0.346
2016/08/08,0.083
2016/08/09,1.077
2016/08/10,2.076
2016/08/11,1.908
2016/08/12,1.395
2016/08/13,0.775
2016/08/14,0.128
2016/08/15,-0.519
2016/08/16,-0.814
2016/08/17,-0.995
2016/08/18,-1.07
2016/08/19,-1.104
2016/08/20,-0.596
2016/08/21,-0.2
2016/08/22,0.137
2016/08/23,0.131
2016/08/24,0.051
2016/08/25,0.14
2016/08/26,0.335
2016/08/27,0.303
2016/08/28,0.023
2016/08/29,-0.239
2016/08/30,-0.166
2016/08/31,0.184
2016/09/01,1.294
2016/09/02,1.647
2016/09/03,1.339
2016/09/04,0.685
2016/09/05,0.262
2016/09/06,-0.085
2016/09/07,-0.219
2016/09/08,-0.377
2016/09/09,-0.325
2016/09/10,-0.081
2016/09/11,0.295
2016/09/12,0.354
2016/09/13,0.531
2016/09/14,0.498
2016/09/15,0.474
2016/09/16,0.613
2016/09/17,1.051
2016/09/18,1.333
2016/09/19,1.39
2016/09/20,2.013
2016/09/21,2.226
2016/09/22,1.331
2016/09/23,0.768
2016/09/24,0.165
2016/09/25,-0.196
2016/09/26,-0.403
2016/09/27,-0.303
2016/09/28,0.028
2016/09/29,0.098
2016/09/30,0.12
2016/10/01,0.07
2016/10/02,0.078
2016/10/03,0.145
2016/10/04,0.283
2016/10/05,0.171
2016/10/06,-0.247
2016/10/07,-0.643
2016/10/08,-1.167
2016/10/09,-1.374
2016/10/10,-1.649
2016/10/11,-1.493
2016/10/12,-1.29
2016/10/13,-0.914
2016/10/14,-0.584
2016/10/15,-0.429
2016/10/16,-0.233
2016/10/17,-0.143
2016/10/18,0.485
2016/10/19,0.593
2016/10/20,0.328
2016/10/21,0.088
2016/10/22,-0.043
2016/10/23,-0.159
2016/10/24,-0.239
2016/10/25,-0.687
2016/10/26,-0.892
2016/10/27,-0.961
2016/10/28,-1.033
2016/10/29,-1.587
2016/10/30,-1.759
2016/10/31,-1.033
2016/11/01,-0.94
2016/11/02,-0.629
2016/11/03,-0.339
2016/11/04,-0.091
2016/11/05,0.145
2016/11/06,0.167
2016/11/07,0.01
2016/11/08,-0.15
2016/11/09,-0.477
2016/11/10,-0.649
2016/11/11,-0.832
2016/11/12,-1.151
2016/11/13,-1.24
2016/11/14,-1.173
2016/11/15,-0.929
2016/11/16,-0.551
2016/11/17,-0.495
2016/11/18,-0.808
2016/11/19,-0.999
2016/11/20,-1.015
2016/11/21,-0.881
2016/11/22,-0.284
2016/11/23,0.029
2016/11/24,-0.278
2016/11/25,-0.613
2016/11/26,-0.767
2016/11/27,-1.069
2016/11/28,-1.485
2016/11/29,-2.314
2016/11/30,-2.271
2016/12/01,-1.819
2016/12/02,-2.005
2016/12/03,-2.072
2016/12/04,-2.16
2016/12/05,-2.622
2016/12/06,-3.234
2016/12/07,-1.743
2016/12/08,0.743
2016/12/09,1.801
2016/12/10,1.778
2016/12/11,1.242
2016/12/12,0.996
2016/12/13,0.863
2016/12/14,0.64
2016/12/15,-0.143
2016/12/16,-0.801
2016/12/17,-1.307
2016/12/18,-1.096
2016/12/19,-0.925
2016/12/20,-0.904
2016/12/21,-0.607
2016/12/22,-0.548
2016/12/23,-0.927
2016/12/24,-1.206
2016/12/25,-1.266
2016/12/26,-1.085
2016/12/27,-0.915
2016/12/28,-0.68
2016/12/29,1.101
2016/12/30,2.246
2016/12/31,2.031
2017/01/01,1.89
2017/01/02,1.499
2017/01/03,2.077
2017/01/04,4.704
2017/01/05,5.512
2017/01/06,4.214
2017/01/07,2.507
2017/01/08,1.594
2017/01/09,1.599
2017/01/10,1.464
2017/01/11,0.74
2017/01/12,-0.44
2017/01/13,-0.937
2017/01/14,-0.96
2017/01/15,-0.641
2017/01/16,-0.513
2017/01/17,0.065
2017/01/18,0.663
2017/01/19,0.945
2017/01/20,1.275
2017/01/21,1.525
2017/01/22,1.511
2017/01/23,1.18
2017/01/24,0.715
2017/01/25,0.238
2017/01/26,-0.01
2017/01/27,-0.158
2017/01/28,-0.171
2017/01/29,-0.182
2017/01/30,-0.14
2017/01/31,0.025
2017/02/01,0.194
2017/02/02,0.252
2017/02/03,0.363
2017/02/04,0.952
2017/02/05,1.135
2017/02/06,1.064
2017/02/07,1.033
2017/02/08,0.838
2017/02/09,0.358
2017/02/10,-0.055
2017/02/11,0.078
2017/02/12,0.213
2017/02/13,0.18
2017/02/14,1.264
2017/02/15,2.352
2017/02/16,2.473
2017/02/17,2.091
2017/02/18,1.568
2017/02/19,1.118
2017/02/20,0.737
2017/02/21,0.321
2017/02/22,0.139
2017/02/23,0.169
2017/02/24,0.463
2017/02/25,0.868
2017/02/26,1.37
2017/02/27,2.343
2017/02/28,3.508
2017/03/01,3.778
2017/03/02,5.187
2017/03/03,6.561
2017/03/04,5.919
2017/03/05,4.152
2017/03/06,3.114
2017/03/07,2.028
2017/03/08,0.425
2017/03/09,-0.915
2017/03/10,-0.849
2017/03/11,0.567
2017/03/12,3.071
2017/03/13,7.159
2017/03/14,8.764
2017/03/15,8.824
2017/03/16,12.558
2017/03/17,14.742
2017/03/18,10.006
2017/03/19,6.136
2017/03/20,4.978
2017/03/21,3.848
2017/03/22,2.274
2017/03/23,1.304
2017/03/24,2.085
2017/03/25,3.705
2017/03/26,4.006
2017/03/27,3.451
2017/03/28,2.451
2017/03/29,2.225
2017/03/30,2.048
2017/03/31,1.054
2017/04/01,0.346
2017/04/02,-0.122
2017/04/03,-1.351
2017/04/04,-2.439
2017/04/05,-2.1
2017/04/06,-1.927
2017/04/07,-1.959
2017/04/08,-1.369
2017/04/09,-1.014
2017/04/10,-0.857
2017/04/11,-0.572
2017/04/12,-0.228
2017/04/13,1.226
2017/04/14,1.759
2017/04/15,1.663
2017/04/16,1.478
2017/04/17,1.11
2017/04/18,1.081
2017/04/19,1.214
2017/04/20,0.771
2017/04/21,0.477
2017/04/22,0.169
2017/04/23,-0.024
2017/04/24,0.237
2017/04/25,0.394
2017/04/26,0.875
2017/04/27,2.459
2017/04/28,5.143
2017/04/29,6.584
2017/04/30,6.579
2017/05/01,6.814
2017/05/02,5.501
2017/05/03,4.086
2017/05/04,4.188
2017/05/05,5.016
2017/05/06,4.509
2017/05/07,3.783
2017/05/08,2.29
2017/05/09,0.494
2017/05/10,-0.025
2017/05/11,-0.113
2017/05/12,0.06
2017/05/13,-0.162
2017/05/14,0.02
2017/05/15,0.408
2017/05/16,0.369
2017/05/17,-0.087
2017/05/18,0.536
2017/05/19,3.637
2017/05/20,6.667
2017/05/21,8.077
2017/05/22,10.807
2017/05/23,10.273
2017/05/24,10.364
2017/05/25,9.402
2017/05/26,6.066
2017/05/27,1.361
2017/05/28,0.193
2017/05/29,0.663
2017/05/30,3.281
2017/05/31,5.672
2017/06/01,5.734
2017/06/02,4.576
2017/06/03,3.184
2017/06/04,3.121
2017/06/05,3.233
2017/06/06,3.453
2017/06/07,3.274
2017/06/08,2.491
2017/06/09,2.247
2017/06/10,3.516
2017/06/11,5.745
2017/06/12,7.288
2017/06/13,7.509
2017/06/14,5.858
2017/06/15,2.323
2017/06/16,0.99
2017/06/17,0.8
2017/06/18,0.917
2017/06/19,0.714
2017/06/20,0.584
2017/06/21,-0.528
2017/06/22,-1.464
2017/06/23,-1.609
2017/06/24,-1.665
2017/06/25,-2.339
2017/06/26,-3.891
2017/06/27,-5.062
2017/06/28,-3.269
2017/06/29,-0.766
2017/06/30,0.091
2017/07/01,-0.742
2017/07/02,-1.342
2017/07/03,-0.948
2017/07/04,-0.602
2017/07/05,-0.941
2017/07/06,-0.983
2017/07/07,-1.365
2017/07/08,-2.054
2017/07/09,-2.091
2017/07/10,-2.609
2017/07/11,-4.166
2017/07/12,-4.314
2017/07/13,-3.421
2017/07/14,-3.108
2017/07/15,-3.376
2017/07/16,-4.896
2017/07/17,-4.458
2017/07/18,-1.5
2017/07/19,1.956
2017/07/20,3.13
2017/07/21,3.369
2017/07/22,2.953
2017/07/23,2.499
2017/07/24,1.854
2017/07/25,0.422
2017/07/26,-1.023
2017/07/27,-1.541
2017/07/28,-1.796
2017/07/29,-2.242
2017/07/30,-1.579
2017/07/31,-1.035
2017/08/01,0.64
2017/08/02,1.817
2017/08/03,2.136
2017/08/04,1.954
2017/08/05,2.413
2017/08/06,3.692
2017/08/07,4.149
2017/08/08,4.468
2017/08/09,4.892
2017/08/10,4.496
2017/08/11,3.6
2017/08/12,3.172
2017/08/13,1.829
2017/08/14,1.05
2017/08/15,0.082
2017/08/16,-0.208
2017/08/17,0.195
2017/08/18,0.277
2017/08/19,-0.084
2017/08/20,-0.263
2017/08/21,0.83
2017/08/22,1.103
2017/08/23,1.281
2017/08/24,1.285
2017/08/25,1.511
2017/08/26,1.384
2017/08/27,1.364
2017/08/28,1.461
2017/08/29,2.007
2017/08/30,2.76
2017/08/31,2.966
2017/09/01,2.836
2017/09/02,1.263
2017/09/03,-0.156
2017/09/04,-1.961
2017/09/05,-3.23
2017/09/06,-2.388
2017/09/07,-1.386
2017/09/08,-1.119
2017/09/09,-1.608
2017/09/10,-2.099
2017/09/11,-1.989
2017/09/12,-1.395
2017/09/13,-1.935
2017/09/14,-3.041
2017/09/15,-4.085
2017/09/16,-3.325
2017/09/17,-2.49
2017/09/18,-0.084
2017/09/19,1.302
2017/09/20,1.632
2017/09/21,0.999
2017/09/22,-0.193
2017/09/23,-0.272
2017/09/24,0.323
2017/09/25,0.933
2017/09/26,1.157
2017/09/27,1.269
2017/09/28,1.475
2017/09/29,0.89
2017/09/30,0.749
2017/10/01,0.602
2017/10/02,0.419
2017/10/03,0.018
2017/10/04,-0.216
2017/10/05,-0.291
2017/10/06,0.027
2017/10/07,0.597
2017/10/08,0.948
2017/10/09,0.565
2017/10/10,0.11
2017/10/11,-0.077
2017/10/12,0.052
2017/10/13,0.902
2017/10/14,2.023
2017/10/15,1.951
2017/10/16,1.813
2017/10/17,0.916
2017/10/18,-0.504
2017/10/19,-1.03
2017/10/20,-1.178
2017/10/21,-1.403
2017/10/22,-1.435
2017/10/23,-1.678
2017/10/24,-0.888
2017/10/25,-0.562
2017/10/26,-0.352
2017/10/27,-0.247
2017/10/28,-0.242
2017/10/29,0.089
2017/10/30,0.495
2017/10/31,0.66
2017/11/01,0.293
2017/11/02,-0.58
2017/11/03,-0.582
2017/11/04,-0.222
2017/11/05,-0.039
2017/11/06,0.056
2017/11/07,-0.014
2017/11/08,0.144
2017/11/09,0.954
2017/11/10,0.995
2017/11/11,0.648
2017/11/12,0.426
2017/11/13,0.517
2017/11/14,1.049
2017/11/15,1.539
2017/11/16,1.304
2017/11/17,1.034
2017/11/18,0.879
2017/11/19,1.488
2017/11/20,1.914
2017/11/21,1.998
2017/11/22,1.79
2017/11/23,2.555
2017/11/24,3.795
2017/11/25,5.14
2017/11/26,4.724
2017/11/27,4.192
2017/11/28,3.215
2017/11/29,2.297
2017/11/30,0.543
2017/12/01,-0.238
2017/12/02,0.021
2017/12/03,0.449
2017/12/04,0.499
2017/12/05,0.364
2017/12/06,-0.366
2017/12/07,-1.124
2017/12/08,-0.697
2017/12/09,0.499
2017/12/10,0.288
2017/12/11,0.482
2017/12/12,3.161
2017/12/13,7.026
2017/12/14,8.832
2017/12/15,7.111
2017/12/16,5.494
2017/12/17,4.462
2017/12/18,3.766
2017/12/19,4.605
2017/12/20,4.033
2017/12/21,3.26
2017/12/22,0.319
2017/12/23,-0.629
2017/12/24,-1.91
2017/12/25,-1.469
2017/12/26,-0.35
2017/12/27,0.443
2017/12/28,0.002
2017/12/29,0.151
2017/12/30,-0.298
2017/12/31,-0.27
2018/01/01,0.349
2018/01/02,2.398
2018/01/03,3.847
2018/01/04,4.94
2018/01/05,5.132
2018/01/06,4.624
2018/01/07,4.856
2018/01/08,5.31
2018/01/09,5.578
2018/01/10,6.119
2018/01/11,4.378
2018/01/12,2.866
2018/01/13,3.053
2018/01/14,2.848
2018/01/15,2.147
2018/01/16,-0.451
2018/01/17,-3.682
2018/01/18,-4.189
2018/01/19,-3.582
2018/01/20,-1.868
2018/01/21,-1.021
2018/01/22,-1.238
2018/01/23,-1.837
2018/01/24,-1.622
2018/01/25,-0.551
2018/01/26,-0.088
2018/01/27,0.455
2018/01/28,1.953
2018/01/29,2.551
2018/01/30,1.809
2018/01/31,0.616
2018/02/01,0.025
2018/02/02,-2.212
2018/02/03,-3.03
2018/02/04,-3.507
2018/02/05,-4.923
2018/02/06,-6.57
2018/02/07,-5.269
2018/02/08,-3.277
2018/02/09,-1.466
2018/02/10,0.205
2018/02/11,0.297
2018/02/12,0.591
2018/02/13,0.527
2018/02/14,0.946
2018/02/15,1.796
2018/02/16,2.052
2018/02/17,2.275
2018/02/18,1.779
2018/02/19,1.18
2018/02/20,0.699
2018/02/21,-0.553
2018/02/22,-1.724
2018/02/23,-1.915
2018/02/24,-1.684
2018/02/25,-1.366
2018/02/26,-0.721
2018/02/27,-0.002
2018/02/28,0.239
2018/03/01,0.209
2018/03/02,0.093
2018/03/03,-0.016
2018/03/04,-0.171
2018/03/05,-0.122
2018/03/06,-0.474
2018/03/07,-1.388
2018/03/08,-2.402
2018/03/09,-3.473
2018/03/10,-3.077
2018/03/11,-2.663
2018/03/12,-1.92
2018/03/13,-1.598
2018/03/14,-1.888
2018/03/15,-2.928
2018/03/16,-3.116
2018/03/17,-3.187
2018/03/18,-4.338
2018/03/19,-4.034
2018/03/20,-3.109
2018/03/21,-1.623
2018/03/22,-1.039
2018/03/23,-1.291
2018/03/24,-1.063
2018/03/25,-1.095
2018/03/26,-1.534
2018/03/27,-2.481
2018/03/28,-3.05
2018/03/29,-3.871
2018/03/30,-4.692
2018/03/31,-4.195
2018/04/01,-3.807
2018/04/02,-3.096
2018/04/03,-1.834
2018/04/04,-1.195
2018/04/05,-1.209
2018/04/06,-1.349
2018/04/07,-0.887
2018/04/08,-0.111
2018/04/09,0.618
2018/04/10,0.849
2018/04/11,1.333
2018/04/12,2.384
2018/04/13,4.297
2018/04/14,4.573
2018/04/15,4.386
2018/04/16,3.414
2018/04/17,2.411
2018/04/18,1.683
2018/04/19,1.861
2018/04/20,2.817
2018/04/21,3.452
2018/04/22,3.647
2018/04/23,3.56
2018/04/24,4.074
2018/04/25,2.862
2018/04/26,1.463
2018/04/27,1.254
2018/04/28,1.345
2018/04/29,1.4
2018/04/30,1.209
2018/05/01,0.465
2018/05/02,0.364
2018/05/03,1.377
2018/05/04,2.729
2018/05/05,3.51
2018/05/06,3.031
2018/05/07,1.425
2018/05/08,0.433
2018/05/09,-0.192
2018/05/10,-0.203
2018/05/11,-1.021
2018/05/12,-1.881
2018/05/13,-1.558
2018/05/14,-0.791
2018/05/15,-0.155
2018/05/16,-0.335
2018/05/17,-0.402
2018/05/18,-0.744
2018/05/19,-0.539
2018/05/20,-0.044
2018/05/21,0.173
2018/05/22,-0.235
2018/05/23,-1.676
2018/05/24,-2.861
2018/05/25,-2.99
2018/05/26,-2.543
2018/05/27,-2.339
2018/05/28,-2.75
2018/05/29,-2.643
2018/05/30,-1.797
2018/05/31,-0.818
2018/06/01,-0.114
2018/06/02,0.487
2018/06/03,1.2
2018/06/04,1.21
2018/06/05,0.827
2018/06/06,0.695
2018/06/07,0.641
2018/06/08,0.407
2018/06/09,0.262
2018/06/10,-0.769
2018/06/11,-2.003
2018/06/12,-2.542
2018/06/13,-3.318
2018/06/14,-3.134
2018/06/15,-2.328
2018/06/16,-1.671
2018/06/17,-1.026
2018/06/18,-0.555
2018/06/19,0.357
2018/06/20,0.864
2018/06/21,1.051
2018/06/22,-0.082
2018/06/23,-1.256
2018/06/24,-2.206
2018/06/25,-2.257
2018/06/26,-2.077
2018/06/27,-2.131
2018/06/28,-1.91
2018/06/29,-2.044
2018/06/30,-1.007
2018/07/01,-0.11
2018/07/02,0.577
2018/07/03,1.131
2018/07/04,1.094
2018/07/05,0.938
2018/07/06,0.643
2018/07/07,0.465
2018/07/08,0.816
2018/07/09,0.789
2018/07/10,-0.216
2018/07/11,-1.083
2018/07/12,-1.526
2018/07/13,-1.463
2018/07/14,-1.245
2018/07/15,-0.697
2018/07/16,0.302
2018/07/17,1.284
2018/07/18,1.976
2018/07/19,1.438
2018/07/20,0.438
2018/07/21,-0.141
2018/07/22,-0.264
2018/07/23,-0.329
2018/07/24,-0.1
2018/07/25,0.25
2018/07/26,0.443
2018/07/27,0.167
2018/07/28,0.019
2018/07/29,-0.084
2018/07/30,-0.288
2018/07/31,-0.864
2018/08/01,-1.643
2018/08/02,-2.017
2018/08/03,-2.085
2018/08/04,-1.776
2018/08/05,-1.507
2018/08/06,-1.167
2018/08/07,-0.978
2018/08/08,-1.895
2018/08/09,-2.451
2018/08/10,-2.57
2018/08/11,-3.498
2018/08/12,-3.624
2018/08/13,-3.631
2018/08/14,-4.831
2018/08/15,-4.263
2018/08/16,-3.188
2018/08/17,-1.686
2018/08/18,-0.523
2018/08/19,-0.162
2018/08/20,-0.304
2018/08/21,-0.962
2018/08/22,-1.107
2018/08/23,-1.315
2018/08/24,-1.148
2018/08/25,-0.73
2018/08/26,-0.656
2018/08/27,-0.446
2018/08/28,0.247
2018/08/29,0.799
2018/08/30,0.494
2018/08/31,0.133
2018/09/01,0.347
2018/09/02,0.659
2018/09/03,0.542
2018/09/04,0.258
2018/09/05,-0.918
2018/09/06,-3.213
2018/09/07,-4.378
2018/09/08,-4.899
2018/09/09,-5.305
2018/09/10,-5.016
2018/09/11,-4.558
2018/09/12,-4.594
2018/09/13,-2.907
2018/09/14,-0.426
2018/09/15,1.336
2018/09/16,1.891
2018/09/17,1.441
2018/09/18,0.349
2018/09/19,0.055
2018/09/20,0.068
2018/09/21,1.26
2018/09/22,2.455
2018/09/23,2.787
2018/09/24,2.132
2018/09/25,0.217
2018/09/26,-0.866
2018/09/27,-1.003
2018/09/28,-0.435
2018/09/29,0.036
2018/09/30,0.604
2018/10/01,0.694
2018/10/02,0.477
2018/10/03,-0.2
2018/10/04,-0.364
2018/10/05,-0.378
2018/10/06,-0.164
2018/10/07,-0.099
2018/10/08,0.109
2018/10/09,0.277
2018/10/10,0.161
2018/10/11,-1.269
2018/10/12,-2.322
2018/10/13,-2.374
2018/10/14,-1.923
2018/10/15,-0.865
2018/10/16,-0.054
2018/10/17,0.292
2018/10/18,0.198
2018/10/19,-0.138
2018/10/20,-0.194
2018/10/21,-0.054
2018/10/22,-0.085
2018/10/23,-0.227
2018/10/24,-0.226
2018/10/25,-0.297
2018/10/26,-0.279
2018/10/27,-0.195
2018/10/28,-0.099
2018/10/29,-0.247
2018/10/30,-0.572
2018/10/31,-0.667
2018/11/01,-0.52
2018/11/02,-0.195
2018/11/03,-0.014
2018/11/04,0.301
2018/11/05,0.759
2018/11/06,1.159
2018/11/07,1.582
2018/11/08,1.307
2018/11/09,0.705
2018/11/10,0.341
2018/11/11,0.097
2018/11/12,-0.004
2018/11/13,-0.166
2018/11/14,-0.935
2018/11/15,-2.422
2018/11/16,-3.042
2018/11/17,-3.134
2018/11/18,-2.607
2018/11/19,-3.087
2018/11/20,-4.528
2018/11/21,-5.36
2018/11/22,-5.221
2018/11/23,-5.282
2018/11/24,-4.834
2018/11/25,-5.082
2018/11/26,-4.558
2018/11/27,-4.235
2018/11/28,-2.555
2018/11/29,-0.983
2018/11/30,-0.468
2018/12/01,-0.191
2018/12/02,0.062
2018/12/03,-0.434
2018/12/04,-0.848
2018/12/05,-1.313
2018/12/06,-2.23
2018/12/07,-3.875
2018/12/08,-4.017
2018/12/09,-3.104
2018/12/10,-2.288
2018/12/11,-1.965
2018/12/12,-1.545
2018/12/13,-1.254
2018/12/14,-1.472
2018/12/15,-1.674
2018/12/16,-1.209
2018/12/17,-0.289
2018/12/18,1
2018/12/19,2.799
2018/12/20,3.958
2018/12/21,4.533
2018/12/22,3.818
2018/12/23,5.006
2018/12/24,7.001
2018/12/25,5.024
2018/12/26,3.212
2018/12/27,1.268
2018/12/28,0.076
2018/12/29,1.009
2018/12/30,1.53
2018/12/31,1.401
2019/01/01,1.013
2019/01/02,1.89
2019/01/03,2.461
2019/01/04,2.429
2019/01/05,2.557
2019/01/06,2.012
2019/01/07,1.321
2019/01/08,0.496
2019/01/09,0.099
2019/01/10,-1.318
2019/01/11,-2.796
2019/01/12,-3.336
2019/01/13,-3.514
2019/01/14,-3.183
2019/01/15,-2.069
2019/01/16,-1.579
2019/01/17,-1.298
2019/01/18,-1.049
2019/01/19,-0.612
2019/01/20,-0.511
2019/01/21,-0.852
2019/01/22,-0.926
2019/01/23,-0.749
2019/01/24,-0.711
2019/01/25,-0.654
2019/01/26,-0.512
2019/01/27,-0.554
2019/01/28,-1.414
2019/01/29,-1.949
2019/01/30,-1.732
2019/01/31,-1.231
2019/02/01,-0.948
2019/02/02,-0.639
2019/02/03,-0.297
2019/02/04,-0.206
2019/02/05,-0.2
2019/02/06,-0.58
2019/02/07,-0.612
2019/02/08,0.148
2019/02/09,1.645
2019/02/10,2.194
2019/02/11,2.338
2019/02/12,2.002
2019/02/13,1.726
2019/02/14,1.32
2019/02/15,0.908
2019/02/16,0.689
2019/02/17,0.869
2019/02/18,2.449
2019/02/19,3.625
2019/02/20,3.44
2019/02/21,2.767
2019/02/22,2.176
2019/02/23,1.92
2019/02/24,1.858
2019/02/25,0.288
2019/02/26,-0.859
2019/02/27,-1.309
2019/02/28,-1.276
2019/03/01,-1.072
2019/03/02,-1.065
2019/03/03,-1.022
2019/03/04,-1.417
2019/03/05,-1.126
2019/03/06,-0.17
2019/03/07,0.467
2019/03/08,0.566
2019/03/09,0.495
2019/03/10,0.283
2019/03/11,-0.066
2019/03/12,-0.301
2019/03/13,-0.453
2019/03/14,-0.48
2019/03/15,-0.147
2019/03/16,0.664
2019/03/17,0.843
2019/03/18,0.693
2019/03/19,0.466
2019/03/20,0.288
2019/03/21,0.109
2019/03/22,-0.116
2019/03/23,-0.158
2019/03/24,-0.199
2019/03/25,-0.303
2019/03/26,-0.44
2019/03/27,-0.092
2019/03/28,0.201
2019/03/29,0.492
2019/03/30,0.81
2019/03/31,0.739
2019/04/01,0.619
2019/04/02,1.455
2019/04/03,3.25
2019/04/04,2.953
2019/04/05,2.41
2019/04/06,1.972
2019/04/07,1.788
2019/04/08,2.371
2019/04/09,2.179
2019/04/10,1.892
2019/04/11,0.644
2019/04/12,-0.425
2019/04/13,-0.891
2019/04/14,-0.961
2019/04/15,-0.745
2019/04/16,-0.631
2019/04/17,-0.291
2019/04/18,0.418
2019/04/19,0.767
2019/04/20,0.886
2019/04/21,0.529
2019/04/22,0.275
2019/04/23,0.33
2019/04/24,-0.198
2019/04/25,-0.699
2019/04/26,-1.447
2019/04/27,-1.554
2019/04/28,-1.292
2019/04/29,-1.119
2019/04/30,-0.69
2019/05/01,-0.147
2019/05/02,0.108
2019/05/03,0.637
2019/05/04,0.686
