Date,difficulty7trx
2019/05/28,0.073
2019/05/29,0.108
2019/05/30,0.183
2019/05/31,0.226
2019/06/01,0.254
2019/06/02,0.297
2019/06/03,0.268
2019/06/04,0.216
2019/06/05,0.122
2019/06/06,0.082
2019/06/07,0.083
2019/06/08,0.059
2019/06/09,-0.002
2019/06/10,-0.065
2019/06/11,-0.114
2019/06/12,-0.153
2019/06/13,-0.202
2019/06/14,-0.24
2019/06/15,-0.261
2019/06/16,-0.27
2019/06/17,-0.254
2019/06/18,-0.223
2019/06/19,-0.169
2019/06/20,-0.128
2019/06/21,-0.103
2019/06/22,-0.107
2019/06/23,-0.097
2019/06/24,-0.044
2019/06/25,0.032
2019/06/26,0.173
2019/06/27,0.308
2019/06/28,0.381
2019/06/29,0.459
2019/06/30,0.517
2019/07/01,0.531
2019/07/02,0.539
2019/07/03,0.491
2019/07/04,0.405
2019/07/05,0.325
2019/07/06,0.272
2019/07/07,0.228
2019/07/08,0.179
2019/07/09,0.169
2019/07/10,0.184
2019/07/11,0.233
2019/07/12,0.308
2019/07/13,0.354
2019/07/14,0.391
2019/07/15,0.426
2019/07/16,0.39
2019/07/17,0.358
2019/07/18,0.325
2019/07/19,0.261
2019/07/20,0.204
2019/07/21,0.141
2019/07/22,0.058
2019/07/23,0.002
2019/07/24,-0.022
2019/07/25,-0.032
2019/07/26,-0.054
2019/07/27,-0.031
2019/07/28,-0.005
2019/07/29,0.019
2019/07/30,0.051
2019/07/31,0.058
2019/08/01,0.032
2019/08/02,-0.003
2019/08/03,-0.006
2019/08/04,0.037
2019/08/05,0.107
2019/08/06,0.178
2019/08/07,0.238
2019/08/08,0.287
2019/08/09,0.302
2019/08/10,0.317
2019/08/11,0.31
2019/08/12,0.296
2019/08/13,0.287
2019/08/14,0.252
2019/08/15,0.228
2019/08/16,0.187
2019/08/17,0.183
2019/08/18,0.139
2019/08/19,0.094
2019/08/20,0.028
2019/08/21,-0.047
2019/08/22,-0.147
2019/08/23,-0.218
2019/08/24,-0.251
2019/08/25,-0.302
2019/08/26,-0.294
2019/08/27,-0.32
2019/08/28,-0.333
2019/08/29,-0.3
2019/08/30,-0.223
2019/08/31,-0.153
2019/09/01,-0.103
2019/09/02,-0.058
2019/09/03,0.001
2019/09/04,0.024
2019/09/05,0.034
2019/09/06,-0.005
2019/09/07,0.012
2019/09/08,0.054
2019/09/09,0.071
2019/09/10,0.085
2019/09/11,0.096
2019/09/12,0.149
2019/09/13,0.202
2019/09/14,0.243
2019/09/15,0.27
2019/09/16,0.309
2019/09/17,0.386
2019/09/18,0.478
2019/09/19,0.538
2019/09/20,0.564
2019/09/21,0.62
2019/09/22,0.63
2019/09/23,0.637
2019/09/24,0.606
2019/09/25,0.566
2019/09/26,0.541
2019/09/27,0.503
2019/09/28,0.453
2019/09/29,0.383
2019/09/30,0.316
2019/10/01,0.249
2019/10/02,0.163
2019/10/03,0.057
2019/10/04,-0.034
2019/10/05,-0.104
2019/10/06,-0.148
2019/10/07,-0.169
2019/10/08,-0.18
2019/10/09,-0.196
2019/10/10,-0.177
2019/10/11,-0.107
2019/10/12,-0.067
2019/10/13,-0.011
2019/10/14,0.012
2019/10/15,0.084
2019/10/16,0.149
2019/10/17,0.194
2019/10/18,0.17
2019/10/19,0.167
2019/10/20,0.169
2019/10/21,0.129
2019/10/22,0.06
2019/10/23,0.046
2019/10/24,0.042
2019/10/25,0.019
2019/10/26,0
2019/10/27,-0.028
2019/10/28,-0.06
2019/10/29,-0.075
2019/10/30,-0.063
2019/10/31,-0.032
2019/11/01,0.003
2019/11/02,0.032
2019/11/03,0.03
2019/11/04,0.001
2019/11/05,-0.024
2019/11/06,-0.018
2019/11/07,0.006
2019/11/08,0.015
2019/11/09,0.034
2019/11/10,0.089
2019/11/11,0.129
2019/11/12,0.168
2019/11/13,0.231
2019/11/14,0.259
2019/11/15,0.255
2019/11/16,0.204
2019/11/17,0.169
2019/11/18,0.163
2019/11/19,0.089
2019/11/20,-0.037
2019/11/21,-0.102
2019/11/22,-0.144
2019/11/23,-0.162
2019/11/24,-0.16
2019/11/25,-0.095
2019/11/26,-0.062
2019/11/27,-0.002
2019/11/28,0.069
2019/11/29,0.133
2019/11/30,0.177
2019/12/01,0.203
2019/12/02,0.218
2019/12/03,0.253
2019/12/04,0.269
2019/12/05,0.242
2019/12/06,0.184
2019/12/07,0.16
2019/12/08,0.108
2019/12/09,0.058
2019/12/10,0.06
2019/12/11,0.054
2019/12/12,0.035
2019/12/13,0.083
2019/12/14,0.292
2019/12/15,0.502
2019/12/16,0.668
2019/12/17,0.71
2019/12/18,0.627
2019/12/19,0.492
2019/12/20,0.311
2019/12/21,0.148
2019/12/22,0.018
2019/12/23,-0.073
2019/12/24,-0.15
2019/12/25,-0.224
2019/12/26,-0.292
2019/12/27,-0.341
2019/12/28,-0.347
2019/12/29,-0.31
2019/12/30,-0.263
2019/12/31,-0.228
2020/01/01,-0.243
2020/01/02,-0.416
2020/01/03,-0.77
2020/01/04,-1.083
2020/01/05,-1.341
2020/01/06,-1.526
2020/01/07,-1.586
2020/01/08,-1.587
2020/01/09,-1.573
2020/01/10,-1.492
2020/01/11,-1.358
2020/01/12,-1.216
2020/01/13,-1.069
2020/01/14,-0.932
2020/01/15,-0.771
2020/01/16,-0.639
2020/01/17,-0.531
2020/01/18,-0.448
2020/01/19,-0.385
2020/01/20,-0.314
2020/01/21,-0.246
2020/01/22,-0.189
2020/01/23,-0.154
2020/01/24,-0.094
2020/01/25,-0.056
2020/01/26,-0.049
2020/01/27,-0.051
2020/01/28,-0.073
2020/01/29,-0.077
2020/01/30,-0.091
2020/01/31,-0.105
2020/02/01,-0.124
2020/02/02,-0.106
2020/02/03,-0.08
2020/02/04,-0.039
2020/02/05,0.001
2020/02/06,0.029
2020/02/07,0.045
2020/02/08,0.091
2020/02/09,0.12
2020/02/10,0.137
2020/02/11,0.165
2020/02/12,0.206
2020/02/13,0.266
2020/02/14,0.324
2020/02/15,0.378
2020/02/16,0.415
2020/02/17,0.446
2020/02/18,0.467
2020/02/19,0.527
2020/02/20,0.551
2020/02/21,0.524
2020/02/22,0.502
2020/02/23,0.467
2020/02/24,0.459
2020/02/25,0.412
2020/02/26,0.352
2020/02/27,0.353
2020/02/28,0.334
2020/02/29,0.311
2020/03/01,0.272
2020/03/02,0.204
2020/03/03,0.145
2020/03/04,0.111
2020/03/05,0.112
2020/03/06,0.066
2020/03/07,0.038
2020/03/08,0.056
2020/03/09,0.078
2020/03/10,0.084
2020/03/11,0.055
2020/03/12,0.04
2020/03/13,0.002
2020/03/14,-0.084
2020/03/15,-0.171
2020/03/16,-0.228
2020/03/17,-0.308
2020/03/18,-0.349
2020/03/19,-0.354
2020/03/20,-0.339
2020/03/21,-0.285
2020/03/22,-0.267
2020/03/23,-0.263
2020/03/24,-0.21
2020/03/25,-0.17
2020/03/26,-0.121
2020/03/27,-0.084
2020/03/28,-0.046
2020/03/29,0.001
2020/03/30,0.059
2020/03/31,0.066
2020/04/01,0.046
2020/04/02,0.069
2020/04/03,0.079
2020/04/04,0.057
2020/04/05,0.04
2020/04/06,-0.021
2020/04/07,-0.069
2020/04/08,-0.082
2020/04/09,-0.071
2020/04/10,-0.027
2020/04/11,-0.01
2020/04/12,0.018
2020/04/13,0.033
2020/04/14,0.079
2020/04/15,0.113
2020/04/16,0.151
2020/04/17,0.163
2020/04/18,0.168
2020/04/19,0.123
2020/04/20,0.056
2020/04/21,0.023
2020/04/22,-0.01
2020/04/23,0.002
2020/04/24,0.008
2020/04/25,0.002
2020/04/26,-0.001
2020/04/27,-0.037
2020/04/28,-0.08
2020/04/29,-0.077
2020/04/30,-0.025
2020/05/01,0.068
2020/05/02,0.172
2020/05/03,0.225
2020/05/04,0.286
2020/05/05,0.347
2020/05/06,0.357
2020/05/07,0.297
2020/05/08,0.234
2020/05/09,0.191
2020/05/10,0.121
2020/05/11,0.067
2020/05/12,0.028
2020/05/13,-0.011
2020/05/14,-0.02
2020/05/15,0.015
2020/05/16,0.028
2020/05/17,0.064
2020/05/18,0.064
2020/05/19,0.03
2020/05/20,0.023
2020/05/21,-0.012
2020/05/22,-0.04
2020/05/23,-0.05
2020/05/24,-0.028
2020/05/25,-0.025
2020/05/26,-0.045
2020/05/27,-0.033
2020/05/28,-0.033
2020/05/29,-0.027
2020/05/30,-0.002
2020/05/31,0.046
2020/06/01,0.076
2020/06/02,0.099
2020/06/03,0.147
2020/06/04,0.203
2020/06/05,0.215
2020/06/06,0.219
2020/06/07,0.234
2020/06/08,0.225
2020/06/09,0.171
2020/06/10,0.098
2020/06/11,0.031
2020/06/12,-0.028
2020/06/13,-0.063
2020/06/14,-0.076
2020/06/15,-0.075
2020/06/16,-0.032
2020/06/17,-0.013
2020/06/18,-0.01
2020/06/19,0.008
2020/06/20,0.049
2020/06/21,0.085
2020/06/22,0.092
2020/06/23,0.106
2020/06/24,0.128
2020/06/25,0.175
2020/06/26,0.225
2020/06/27,0.251
2020/06/28,0.227
2020/06/29,0.221
2020/06/30,0.194
2020/07/01,0.145
2020/07/02,0.106
2020/07/03,0.092
2020/07/04,0.106
2020/07/05,0.108
2020/07/06,0.11
2020/07/07,0.085
2020/07/08,0.102
2020/07/09,0.116
2020/07/10,0.118
2020/07/11,0.115
2020/07/12,0.127
2020/07/13,0.155
2020/07/14,0.159
2020/07/15,0.134
2020/07/16,0.12
2020/07/17,0.075
2020/07/18,0.048
2020/07/19,0.048
2020/07/20,0.018
2020/07/21,-0.059
2020/07/22,-0.16
2020/07/23,-0.199
2020/07/24,-0.143
2020/07/25,-0.097
2020/07/26,-0.03
2020/07/27,0.049
2020/07/28,0.158
2020/07/29,0.277
2020/07/30,0.35
2020/07/31,0.321
2020/08/01,0.278
2020/08/02,0.28
2020/08/03,0.241
2020/08/04,0.209
2020/08/05,0.176
2020/08/06,0.144
2020/08/07,0.157
2020/08/08,0.201
2020/08/09,0.279
2020/08/10,0.342
2020/08/11,0.358
2020/08/12,0.364
2020/08/13,0.372
2020/08/14,0.432
2020/08/15,0.531
2020/08/16,0.574
2020/08/17,0.533
2020/08/18,0.391
2020/08/19,0.297
2020/08/20,0.271
2020/08/21,0.315
2020/08/22,0.362
2020/08/23,0.411
2020/08/24,0.445
2020/08/25,0.48
2020/08/26,0.487
2020/08/27,0.468
2020/08/28,0.466
2020/08/29,0.417
2020/08/30,0.375
2020/08/31,0.33
2020/09/01,0.37
2020/09/02,0.431
2020/09/03,0.459
2020/09/04,0.499
2020/09/05,0.558
2020/09/06,0.637
2020/09/07,0.736
2020/09/08,0.787
2020/09/09,0.793
2020/09/10,0.732
2020/09/11,0.69
2020/09/12,0.697
2020/09/13,0.699
2020/09/14,0.682
2020/09/15,0.657
2020/09/16,0.602
2020/09/17,0.584
2020/09/18,0.553
2020/09/19,0.521
2020/09/20,0.495
2020/09/21,0.489
2020/09/22,0.476
2020/09/23,0.474
2020/09/24,0.424
2020/09/25,0.367
2020/09/26,0.36
2020/09/27,0.379
2020/09/28,0.386
2020/09/29,0.383
2020/09/30,0.378
2020/10/01,0.366
2020/10/02,0.359
2020/10/03,0.314
2020/10/04,0.274
2020/10/05,0.242
2020/10/06,0.28
2020/10/07,0.327
2020/10/08,0.327
2020/10/09,0.311
2020/10/10,0.295
2020/10/11,0.247
2020/10/12,0.201
2020/10/13,0.171
2020/10/14,0.131
2020/10/15,0.12
2020/10/16,0.121
2020/10/17,0.122
2020/10/18,0.084
2020/10/19,0.067
2020/10/20,0.07
2020/10/21,0.075
2020/10/22,0.078
2020/10/23,0.102
2020/10/24,0.134
2020/10/25,0.146
2020/10/26,0.093
2020/10/27,0.041
2020/10/28,0.011
2020/10/29,0.033
2020/10/30,0.048
2020/10/31,0.056
2020/11/01,0.08
2020/11/02,0.058
2020/11/03,0.045
2020/11/04,0.034
2020/11/05,0.006
2020/11/06,0.018
2020/11/07,0.066
2020/11/08,0.061
2020/11/09,0.057
2020/11/10,0.063
2020/11/11,0.081
2020/11/12,0.08
2020/11/13,0.099
2020/11/14,0.09
2020/11/15,0.114
2020/11/16,0.107
2020/11/17,0.108
2020/11/18,0.113
2020/11/19,0.126
2020/11/20,0.172
2020/11/21,0.215
2020/11/22,0.274
2020/11/23,0.265
2020/11/24,0.266
2020/11/25,0.288
2020/11/26,0.292
2020/11/27,0.301
2020/11/28,0.264
2020/11/29,0.277
2020/11/30,0.306
2020/12/01,0.365
2020/12/02,0.344
2020/12/03,0.328
2020/12/04,0.323
2020/12/05,0.309
2020/12/06,0.295
2020/12/07,0.276
2020/12/08,0.26
2020/12/09,0.241
2020/12/10,0.246
2020/12/11,0.199
2020/12/12,0.151
2020/12/13,0.135
2020/12/14,0.071
2020/12/15,0.017
2020/12/16,-0.028
2020/12/17,-0.052
2020/12/18,-0.041
2020/12/19,-0.042
2020/12/20,-0.027
2020/12/21,0.018
2020/12/22,0.064
2020/12/23,0.114
2020/12/24,0.152
2020/12/25,0.143
2020/12/26,0.133
2020/12/27,0.121
2020/12/28,0.165
2020/12/29,0.224
2020/12/30,0.226
2020/12/31,0.23
2021/01/01,0.228
2021/01/02,0.27
2021/01/03,0.33
2021/01/04,0.377
2021/01/05,0.406
2021/01/06,0.438
2021/01/07,0.472
2021/01/08,0.5
2021/01/09,0.523
2021/01/10,0.548
2021/01/11,0.58
2021/01/12,0.61
2021/01/13,0.628
2021/01/14,0.673
2021/01/15,0.666
2021/01/16,0.674
2021/01/17,0.633
2021/01/18,0.587
2021/01/19,0.546
2021/01/20,0.537
2021/01/21,0.529
2021/01/22,0.526
2021/01/23,0.538
2021/01/24,0.558
2021/01/25,0.589
2021/01/26,0.612
2021/01/27,0.668
2021/01/28,0.684
2021/01/29,0.654
2021/01/30,0.603
2021/01/31,0.541
2021/02/01,0.537
2021/02/02,0.546
2021/02/03,0.532
2021/02/04,0.533
2021/02/05,0.551
2021/02/06,0.56
2021/02/07,0.602
2021/02/08,0.651
2021/02/09,0.668
2021/02/10,0.658
2021/02/11,0.657
2021/02/12,0.684
2021/02/13,0.704
2021/02/14,0.716
2021/02/15,0.723
2021/02/16,0.72
2021/02/17,0.709
2021/02/18,0.672
2021/02/19,0.646
2021/02/20,0.614
2021/02/21,0.54
2021/02/22,0.521
2021/02/23,0.5
2021/02/24,0.517
2021/02/25,0.519
2021/02/26,0.509
2021/02/27,0.509
2021/02/28,0.507
2021/03/01,0.505
2021/03/02,0.485
2021/03/03,0.43
2021/03/04,0.349
2021/03/05,0.317
2021/03/06,0.344
2021/03/07,0.386
2021/03/08,0.418
2021/03/09,0.427
2021/03/10,0.412
2021/03/11,0.4
2021/03/12,0.356
2021/03/13,0.329
2021/03/14,0.336
2021/03/15,0.353
2021/03/16,0.378
2021/03/17,0.414
2021/03/18,0.421
2021/03/19,0.435
2021/03/20,0.475
2021/03/21,0.516
2021/03/22,0.512
2021/03/23,0.494
2021/03/24,0.462
2021/03/25,0.454
2021/03/26,0.485
2021/03/27,0.514
2021/03/28,0.542
2021/03/29,0.581
2021/03/30,0.605
2021/03/31,0.613
2021/04/01,0.613
2021/04/02,0.62
2021/04/03,0.61
2021/04/04,0.612
2021/04/05,0.656
2021/04/06,0.679
2021/04/07,0.711
2021/04/08,0.739
2021/04/09,0.736
2021/04/10,0.699
2021/04/11,0.622
2021/04/12,0.627
2021/04/13,0.653
2021/04/14,0.673
2021/04/15,0.672
2021/04/16,0.596
2021/04/17,0.512
2021/04/18,0.445
2021/04/19,0.352
2021/04/20,0.276
2021/04/21,0.258
2021/04/22,0.279
2021/04/23,0.302
2021/04/24,0.312
2021/04/25,0.362
2021/04/26,0.433
2021/04/27,0.479
2021/04/28,0.543
2021/04/29,0.586
2021/04/30,0.605
2021/05/01,0.602
2021/05/02,0.593
2021/05/03,0.563
2021/05/04,0.565
2021/05/05,0.553
2021/05/06,0.575
2021/05/07,0.557
2021/05/08,0.547
2021/05/09,0.559
2021/05/10,0.557
2021/05/11,0.559
2021/05/12,0.557
2021/05/13,0.555
2021/05/14,0.566
2021/05/15,0.549
2021/05/16,0.569
2021/05/17,0.552
2021/05/18,0.545
2021/05/19,0.55
2021/05/20,0.567
2021/05/21,0.54
2021/05/22,0.476
2021/05/23,0.386
2021/05/24,0.273
2021/05/25,0.179
2021/05/26,0.098
2021/05/27,0.019
2021/05/28,-0.061
2021/05/29,-0.14
2021/05/30,-0.175
2021/05/31,-0.196
2021/06/01,-0.243
2021/06/02,-0.27
2021/06/03,-0.257
2021/06/04,-0.214
2021/06/05,-0.138
2021/06/06,-0.066
2021/06/07,0.009
2021/06/08,0.074
2021/06/09,0.1
2021/06/10,0.068
2021/06/11,0.018
2021/06/12,-0.055
2021/06/13,-0.147
2021/06/14,-0.243
2021/06/15,-0.282
2021/06/16,-0.308
2021/06/17,-0.342
2021/06/18,-0.331
2021/06/19,-0.364
2021/06/20,-0.44
2021/06/21,-0.553
2021/06/22,-0.713
2021/06/23,-0.9
2021/06/24,-1.059
2021/06/25,-1.188
2021/06/26,-1.304
2021/06/27,-1.377
2021/06/28,-1.383
2021/06/29,-1.313
2021/06/30,-1.195
2021/07/01,-1.061
2021/07/02,-0.921
2021/07/03,-0.78
2021/07/04,-0.645
2021/07/05,-0.501
2021/07/06,-0.349
2021/07/07,-0.219
2021/07/08,-0.115
2021/07/09,-0.031
2021/07/10,0.081
2021/07/11,0.178
2021/07/12,0.275
2021/07/13,0.298
2021/07/14,0.265
2021/07/15,0.227
2021/07/16,0.205
2021/07/17,0.213
2021/07/18,0.203
2021/07/19,0.205
2021/07/20,0.204
2021/07/21,0.205
2021/07/22,0.211
2021/07/23,0.24
2021/07/24,0.273
2021/07/25,0.334
2021/07/26,0.414
2021/07/27,0.483
2021/07/28,0.549
2021/07/29,0.591
2021/07/30,0.56
2021/07/31,0.548
2021/08/01,0.557
2021/08/02,0.576
2021/08/03,0.629
2021/08/04,0.696
2021/08/05,0.732
2021/08/06,0.703
2021/08/07,0.652
2021/08/08,0.591
2021/08/09,0.567
2021/08/10,0.585
2021/08/11,0.576
2021/08/12,0.557
2021/08/13,0.527
2021/08/14,0.485
2021/08/15,0.438
2021/08/16,0.368
2021/08/17,0.317
2021/08/18,0.311
2021/08/19,0.338
2021/08/20,0.35
2021/08/21,0.392
2021/08/22,0.425
2021/08/23,0.422
2021/08/24,0.425
2021/08/25,0.444
2021/08/26,0.469
2021/08/27,0.488
2021/08/28,0.477
2021/08/29,0.446
2021/08/30,0.433
2021/08/31,0.441
2021/09/01,0.425
2021/09/02,0.435
2021/09/03,0.465
2021/09/04,0.475
2021/09/05,0.501
2021/09/06,0.527
2021/09/07,0.542
2021/09/08,0.555
2021/09/09,0.547
2021/09/10,0.535
2021/09/11,0.531
2021/09/12,0.545
2021/09/13,0.532
2021/09/14,0.492
2021/09/15,0.448
2021/09/16,0.402
2021/09/17,0.358
2021/09/18,0.339
2021/09/19,0.328
2021/09/20,0.312
2021/09/21,0.329
2021/09/22,0.328
2021/09/23,0.286
2021/09/24,0.249
2021/09/25,0.244
2021/09/26,0.255
2021/09/27,0.25
2021/09/28,0.221
2021/09/29,0.186
2021/09/30,0.153
2021/10/01,0.144
2021/10/02,0.167
2021/10/03,0.185
2021/10/04,0.189
2021/10/05,0.233
2021/10/06,0.271
2021/10/07,0.301
2021/10/08,0.34
2021/10/09,0.343
2021/10/10,0.319
2021/10/11,0.319
2021/10/12,0.328
2021/10/13,0.347
2021/10/14,0.343
2021/10/15,0.286
2021/10/16,0.231
2021/10/17,0.188
2021/10/18,0.162
2021/10/19,0.135
2021/10/20,0.136
2021/10/21,0.149
2021/10/22,0.185
2021/10/23,0.214
2021/10/24,0.248
2021/10/25,0.303
2021/10/26,0.368
2021/10/27,0.427
2021/10/28,0.432
2021/10/29,0.417
2021/10/30,0.418
2021/10/31,0.388
2021/11/01,0.388
2021/11/02,0.414
2021/11/03,0.445
2021/11/04,0.431
2021/11/05,0.402
2021/11/06,0.374
2021/11/07,0.37
2021/11/08,0.392
2021/11/09,0.446
2021/11/10,0.454
2021/11/11,0.492
2021/11/12,0.521
2021/11/13,0.573
2021/11/14,0.586
2021/11/15,0.599
2021/11/16,0.569
2021/11/17,0.554
2021/11/18,0.585
2021/11/19,0.557
2021/11/20,0.481
2021/11/21,0.375
2021/11/22,0.303
2021/11/23,0.259
2021/11/24,0.242
2021/11/25,0.174
2021/11/26,0.063
2021/11/27,-0.02
2021/11/28,-0.038
2021/11/29,-0.014
2021/11/30,0.015
2021/12/01,0.079
2021/12/02,0.18
2021/12/03,0.258
2021/12/04,0.318
2021/12/05,0.376
2021/12/06,0.433
2021/12/07,0.491
2021/12/08,0.528
2021/12/09,0.526
2021/12/10,0.438
2021/12/11,0.303
2021/12/12,0.172
2021/12/13,0.12
2021/12/14,0.133
2021/12/15,0.147
2021/12/16,0.139
2021/12/17,0.097
2021/12/18,0.079
2021/12/19,0.076
2021/12/20,0.094
2021/12/21,0.148
2021/12/22,0.177
2021/12/23,0.183
2021/12/24,0.181
2021/12/25,0.162
2021/12/26,0.129
2021/12/27,0.106
2021/12/28,0.093
2021/12/29,0.103
2021/12/30,0.138
2021/12/31,0.144
2022/01/01,0.114
2022/01/02,0.106
2022/01/03,0.139
2022/01/04,0.203
2022/01/05,0.26
2022/01/06,0.285
2022/01/07,0.25
2022/01/08,0.174
2022/01/09,0.179
2022/01/10,0.172
2022/01/11,0.15
2022/01/12,0.164
2022/01/13,0.18
2022/01/14,0.203
2022/01/15,0.165
2022/01/16,0.122
2022/01/17,0.103
2022/01/18,0.133
2022/01/19,0.15
2022/01/20,0.159
2022/01/21,0.182
2022/01/22,0.215
2022/01/23,0.25
2022/01/24,0.253
2022/01/25,0.21
2022/01/26,0.205
2022/01/27,0.202
2022/01/28,0.184
2022/01/29,0.173
2022/01/30,0.161
2022/01/31,0.149
2022/02/01,0.162
2022/02/02,0.195
2022/02/03,0.163
2022/02/04,0.132
2022/02/05,0.129
2022/02/06,0.148
2022/02/07,0.141
2022/02/08,0.148
2022/02/09,0.164
2022/02/10,0.179
2022/02/11,0.143
2022/02/12,0.12
2022/02/13,0.14
2022/02/14,0.166
2022/02/15,0.177
2022/02/16,0.158
2022/02/17,0.126
2022/02/18,0.097
2022/02/19,0.062
2022/02/20,0.022
2022/02/21,0.02
2022/02/22,0.002
2022/02/23,-0.016
2022/02/24,-0.037
2022/02/25,-0.038
2022/02/26,-0.048
2022/02/27,-0.019
2022/02/28,-0.009
2022/03/01,0.002
2022/03/02,0.024
2022/03/03,0.012
2022/03/04,0.002
2022/03/05,-0.027
2022/03/06,-0.052
2022/03/07,-0.119
2022/03/08,-0.147
2022/03/09,-0.174
2022/03/10,-0.144
2022/03/11,-0.101
2022/03/12,-0.03
2022/03/13,0.018
2022/03/14,0.039
2022/03/15,0.035
2022/03/16,0.039
2022/03/17,0.04
2022/03/18,0.045
2022/03/19,0.08
2022/03/20,0.09
2022/03/21,0.122
2022/03/22,0.125
2022/03/23,0.128
2022/03/24,0.118
2022/03/25,0.141
2022/03/26,0.138
2022/03/27,0.12
2022/03/28,0.122
2022/03/29,0.122
2022/03/30,0.146
2022/03/31,0.144
2022/04/01,0.151
2022/04/02,0.152
2022/04/03,0.147
2022/04/04,0.137
2022/04/05,0.128
2022/04/06,0.119
2022/04/07,0.125
2022/04/08,0.138
2022/04/09,0.133
2022/04/10,0.119
2022/04/11,0.137
2022/04/12,0.114
2022/04/13,0.107
2022/04/14,0.1
2022/04/15,0.081
2022/04/16,0.054
2022/04/17,0.071
2022/04/18,0.119
2022/04/19,0.163
2022/04/20,0.16
2022/04/21,0.166
2022/04/22,0.164
2022/04/23,0.184
2022/04/24,0.202
2022/04/25,0.21
2022/04/26,0.178
2022/04/27,0.118
2022/04/28,0.072
2022/04/29,0.033
2022/04/30,0.039
2022/05/01,0.085
2022/05/02,0.134
2022/05/03,0.202
2022/05/04,0.255
2022/05/05,0.28
2022/05/06,0.279
2022/05/07,0.259
2022/05/08,0.254
2022/05/09,0.304
2022/05/10,0.314
2022/05/11,0.341
2022/05/12,0.348
2022/05/13,0.37
2022/05/14,0.344
2022/05/15,0.331
2022/05/16,0.304
2022/05/17,0.265
2022/05/18,0.253
2022/05/19,0.263
2022/05/20,0.284
2022/05/21,0.31
2022/05/22,0.288
2022/05/23,0.252
2022/05/24,0.236
2022/05/25,0.199
2022/05/26,0.143
2022/05/27,0.121
2022/05/28,0.085
2022/05/29,0.073
2022/05/30,0.066
2022/05/31,0.058
2022/06/01,0.022
2022/06/02,-0.005
2022/06/03,-0.013
2022/06/04,0.06
2022/06/05,0.126
2022/06/06,0.166
2022/06/07,0.188
2022/06/08,0.234
2022/06/09,0.262
2022/06/10,0.257
2022/06/11,0.235
2022/06/12,0.221
2022/06/13,0.174
2022/06/14,0.083
2022/06/15,-0.079
2022/06/16,-0.235
2022/06/17,-0.348
2022/06/18,-0.412
2022/06/19,-0.476
2022/06/20,-0.557
2022/06/21,-0.503
2022/06/22,-0.383
2022/06/23,-0.261
2022/06/24,-0.164
2022/06/25,-0.048
2022/06/26,-0.002
2022/06/27,0.044
2022/06/28,0.057
2022/06/29,0.042
2022/06/30,-0.079
2022/07/01,-0.406
2022/07/02,-0.77
2022/07/03,-1.073
2022/07/04,-1.293
2022/07/05,-1.422
2022/07/06,-1.491
2022/07/07,-1.503
2022/07/08,-1.446
2022/07/09,-1.355
2022/07/10,-1.229
2022/07/11,-1.127
2022/07/12,-0.999
2022/07/13,-0.909
2022/07/14,-0.834
2022/07/15,-0.731
2022/07/16,-0.607
2022/07/17,-0.497
2022/07/18,-0.396
2022/07/19,-0.283
2022/07/20,-0.19
2022/07/21,-0.135
2022/07/22,-0.1
2022/07/23,-0.017
2022/07/24,0.058
2022/07/25,0.084
2022/07/26,0.089
2022/07/27,0.08
2022/07/28,0.091
2022/07/29,0.071
2022/07/30,0.059
2022/07/31,0.043
2022/08/01,0.022
2022/08/02,0.048
2022/08/03,0.052
2022/08/04,0.05
2022/08/05,0.062
2022/08/06,0.07
2022/08/07,0.062
2022/08/08,0.021
2022/08/09,0.003
2022/08/10,0.003
2022/08/11,0.03
2022/08/12,0.039
2022/08/13,0.078
2022/08/14,0.136
2022/08/15,0.154
2022/08/16,0.177
2022/08/17,0.199
2022/08/18,0.163
2022/08/19,0.091
2022/08/20,-0.007
2022/08/21,-0.067
2022/08/22,-0.108
2022/08/23,-0.113
2022/08/24,-0.079
2022/08/25,-0.048
2022/08/26,-0.007
2022/08/27,0.058
2022/08/28,0.107
2022/08/29,0.184
2022/08/30,0.248
2022/08/31,0.27
2022/09/01,0.265
2022/09/02,0.29
2022/09/03,0.286
2022/09/04,0.291
2022/09/05,0.238
2022/09/06,0.159
2022/09/07,0.105
2022/09/08,0.09
2022/09/09,0.081
2022/09/10,0.086
2022/09/11,0.063
2022/09/12,0.043
2022/09/13,0.036
2022/09/14,-0.001
2022/09/15,-1.235
2022/09/16,-3.145
2022/09/17,-5.127
2022/09/18,-6.959
2022/09/19,-8.578
2022/09/20,-9.986
2022/09/21,-11.206
2022/09/22,-12.264
2022/09/23,-13.185
2022/09/24,-13.992
2022/09/25,-14.702
2022/09/26,-15.331
2022/09/27,-15.891
2022/09/28,-16.392
2022/09/29,-16.843
2022/09/30,-17.251
2022/10/01,-17.62
2022/10/02,-17.958
2022/10/03,-18.266
2022/10/04,-18.549
2022/10/05,-18.81
2022/10/06,-19.05
2022/10/07,-19.274
2022/10/08,-19.481
2022/10/09,-19.674
2022/10/10,-19.854
2022/10/11,-20.022
2022/10/12,-20.18
2022/10/13,-20.329
2022/10/14,-20.468
2022/10/15,-20.6
2022/10/16,-20.724
2022/10/17,-20.841
2022/10/18,-20.953
2022/10/19,-21.058
2022/10/20,-21.158
2022/10/21,-21.254
2022/10/22,-21.344
