Date,activeaddresses7ema
2019/10/29,328391
2019/10/30,328909
2019/10/31,329561
2019/11/01,328208
2019/11/02,316898
2019/11/03,305918
2019/11/04,308087
2019/11/05,319828
2019/11/06,323065
2019/11/07,345973
2019/11/08,343335
2019/11/09,328913
2019/11/10,322450
2019/11/11,328790
2019/11/12,333372
2019/11/13,336232
2019/11/14,334924
2019/11/15,330364
2019/11/16,318240
2019/11/17,310702
2019/11/18,315697
2019/11/19,321173
2019/11/20,320498
2019/11/21,332814
2019/11/22,343089
2019/11/23,329757
2019/11/24,312821
2019/11/25,320663
2019/11/26,315822
2019/11/27,310184
2019/11/28,304253
2019/11/29,306059
2019/11/30,264156
2019/12/01,269906
2019/12/02,288849
2019/12/03,292891
2019/12/04,295983
2019/12/05,297094
2019/12/06,294468
2019/12/07,280023
2019/12/08,262569
2019/12/09,277463
2019/12/10,282554
2019/12/11,286797
2019/12/12,286956
2019/12/13,287977
2019/12/14,278103
2019/12/15,271697
2019/12/16,279216
2019/12/17,282349
2019/12/18,289646
2019/12/19,289246
2019/12/20,289251
2019/12/21,280445
2019/12/22,269803
2019/12/23,274598
2019/12/24,272562
2019/12/25,267272
2019/12/26,270511
2019/12/27,269114
2019/12/28,264142
2019/12/29,254152
2019/12/30,260987
2019/12/31,259283
2020/01/01,246560
2020/01/02,241685
2020/01/03,250550
2020/01/04,253349
2020/01/05,251760
2020/01/06,261950
2020/01/07,269739
2020/01/08,278970
2020/01/09,285093
2020/01/10,285276
2020/01/11,279589
2020/01/12,269557
2020/01/13,270864
2020/01/14,283560
2020/01/15,296994
2020/01/16,310513
2020/01/17,311974
2020/01/18,309944
2020/01/19,304489
2020/01/20,299647
2020/01/21,295472
2020/01/22,286812
2020/01/23,283959
2020/01/24,269667
2020/01/25,254753
2020/01/26,239871
2020/01/27,239372
2020/01/28,241327
2020/01/29,245835
2020/01/30,250331
2020/01/31,255061
2020/02/01,255422
2020/02/02,253691
2020/02/03,267153
2020/02/04,266984
2020/02/05,276176
2020/02/06,283994
2020/02/07,291502
2020/02/08,302024
2020/02/09,309668
2020/02/10,315240
2020/02/11,326655
2020/02/12,353482
2020/02/13,364298
2020/02/14,362574
2020/02/15,357940
2020/02/16,348367
2020/02/17,346409
2020/02/18,349631
2020/02/19,347211
2020/02/20,343835
2020/02/21,343343
2020/02/22,337775
2020/02/23,336534
2020/02/24,339901
2020/02/25,336862
2020/02/26,338021
2020/02/27,340783
2020/02/28,340919
2020/02/29,331987
2020/03/01,324334
2020/03/02,330182
2020/03/03,325441
2020/03/04,326572
2020/03/05,333038
2020/03/06,332872
2020/03/07,326734
2020/03/08,320981
2020/03/09,329891
2020/03/10,331512
2020/03/11,331286
2020/03/12,330486
2020/03/13,347813
2020/03/14,342808
2020/03/15,333744
2020/03/16,342983
2020/03/17,347893
2020/03/18,357526
2020/03/19,381141
2020/03/20,391373
2020/03/21,419207
2020/03/22,414734
2020/03/23,416933
2020/03/24,413253
2020/03/25,403271
2020/03/26,398152
2020/03/27,394175
2020/03/28,376307
2020/03/29,355922
2020/03/30,356423
2020/03/31,355447
2020/04/01,350622
2020/04/02,351590
2020/04/03,353288
2020/04/04,342581
2020/04/05,331989
2020/04/06,343778
2020/04/07,349814
2020/04/08,370868
2020/04/09,369242
2020/04/10,368084
2020/04/11,358502
2020/04/12,355515
2020/04/13,361252
2020/04/14,376254
2020/04/15,382099
2020/04/16,383602
2020/04/17,389102
2020/04/18,395614
2020/04/19,394975
2020/04/20,402994
2020/04/21,405251
2020/04/22,404452
2020/04/23,411502
2020/04/24,419016
2020/04/25,416052
2020/04/26,412865
2020/04/27,417913
2020/04/28,419938
2020/04/29,429673
2020/04/30,435338
2020/05/01,433300
2020/05/02,425997
2020/05/03,424759
2020/05/04,418188
2020/05/05,411178
2020/05/06,412385
2020/05/07,416473
2020/05/08,423678
2020/05/09,431377
2020/05/10,435158
2020/05/11,437607
2020/05/12,434455
2020/05/13,424952
2020/05/14,419278
2020/05/15,421248
2020/05/16,419778
2020/05/17,415272
2020/05/18,418935
2020/05/19,423931
2020/05/20,425281
2020/05/21,428393
2020/05/22,433751
2020/05/23,435837
2020/05/24,428255
2020/05/25,426283
2020/05/26,432379
2020/05/27,440721
2020/05/28,408095
2020/05/29,431520
2020/05/30,441189
2020/05/31,441674
2020/06/01,452154
2020/06/02,470780
2020/06/03,470670
2020/06/04,475621
2020/06/05,472562
2020/06/06,463008
2020/06/07,451566
2020/06/08,460768
2020/06/09,464981
2020/06/10,465299
2020/06/11,466447
2020/06/12,470412
2020/06/13,463683
2020/06/14,451512
2020/06/15,457874
2020/06/16,463610
2020/06/17,466793
2020/06/18,476313
2020/06/19,482215
2020/06/20,486633
2020/06/21,486301
2020/06/22,498389
2020/06/23,511736
2020/06/24,517720
2020/06/25,520002
2020/06/26,522588
2020/06/27,521630
2020/06/28,518543
2020/06/29,531482
2020/06/30,540964
2020/07/01,543079
2020/07/02,542175
2020/07/03,537506
2020/07/04,528815
2020/07/05,509664
2020/07/06,510107
2020/07/07,517976
2020/07/08,524653
2020/07/09,529104
2020/07/10,526680
2020/07/11,523955
2020/07/12,516925
2020/07/13,532720
2020/07/14,541449
2020/07/15,550747
2020/07/16,547600
2020/07/17,544465
2020/07/18,533377
2020/07/19,527459
2020/07/20,536080
2020/07/21,533117
2020/07/22,536138
2020/07/23,543511
2020/07/24,542731
2020/07/25,548367
2020/07/26,552960
2020/07/27,570313
2020/07/28,591348
2020/07/29,583858
2020/07/30,581111
2020/07/31,583049
2020/08/01,587306
2020/08/02,584986
2020/08/03,590259
2020/08/04,595331
2020/08/05,602180
2020/08/06,609059
2020/08/07,612069
2020/08/08,603032
2020/08/09,590897
2020/08/10,591089
2020/08/11,589228
2020/08/12,574294
2020/08/13,570969
2020/08/14,567726
2020/08/15,562667
2020/08/16,559588
2020/08/17,557792
2020/08/18,557339
2020/08/19,561657
2020/08/20,560707
2020/08/21,570846
2020/08/22,562134
2020/08/23,562095
2020/08/24,564418
2020/08/25,562611
2020/08/26,565303
2020/08/27,564790
2020/08/28,557487
2020/08/29,544005
2020/08/30,530391
2020/08/31,542681
2020/09/01,554842
2020/09/02,558508
2020/09/03,558364
2020/09/04,565322
2020/09/05,547034
2020/09/06,538408
2020/09/07,532737
2020/09/08,525482
2020/09/09,519498
2020/09/10,518085
2020/09/11,515016
2020/09/12,511288
2020/09/13,502106
2020/09/14,503485
2020/09/15,511898
2020/09/16,510113
2020/09/17,600667
2020/09/18,626339
2020/09/19,617494
2020/09/20,614967
2020/09/21,610917
2020/09/22,599185
2020/09/23,589055
2020/09/24,585833
2020/09/25,573547
2020/09/26,561671
2020/09/27,548505
2020/09/28,550715
2020/09/29,554992
2020/09/30,559946
2020/10/01,553444
2020/10/02,544026
2020/10/03,531070
2020/10/04,521938
2020/10/05,516398
2020/10/06,519487
2020/10/07,518898
2020/10/08,516996
2020/10/09,524279
2020/10/10,527888
2020/10/11,526946
2020/10/12,530315
2020/10/13,544768
2020/10/14,553027
2020/10/15,597331
2020/10/16,613029
2020/10/17,609340
2020/10/18,590641
2020/10/19,588894
2020/10/20,585071
2020/10/21,592076
2020/10/22,608774
2020/10/23,615366
2020/10/24,599944
2020/10/25,574821
2020/10/26,570253
2020/10/27,565399
2020/10/28,569822
2020/10/29,566595
2020/10/30,566181
2020/10/31,571580
2020/11/01,566132
2020/11/02,574165
2020/11/03,575586
2020/11/04,588138
2020/11/05,588930
2020/11/06,598300
2020/11/07,597650
2020/11/08,583788
2020/11/09,586949
2020/11/10,587750
2020/11/11,586946
2020/11/12,581258
2020/11/13,584878
2020/11/14,584603
2020/11/15,575052
2020/11/16,577408
2020/11/17,590475
2020/11/18,594405
2020/11/19,600611
2020/11/20,608691
2020/11/21,617327
2020/11/22,620688
2020/11/23,628763
2020/11/24,636780
2020/11/25,642129
2020/11/26,628775
2020/11/27,620613
2020/11/28,599263
2020/11/29,590053
2020/11/30,597308
2020/12/01,603574
2020/12/02,595080
2020/12/03,594062
2020/12/04,597923
2020/12/05,593854
2020/12/06,581114
2020/12/07,579871
2020/12/08,583382
2020/12/09,586052
2020/12/10,579829
2020/12/11,582556
2020/12/12,594906
2020/12/13,612868
2020/12/14,638171
2020/12/15,648824
2020/12/16,666256
2020/12/17,690068
2020/12/18,691616
2020/12/19,683960
2020/12/20,656686
2020/12/21,640230
2020/12/22,629781
2020/12/23,649455
2020/12/24,643335
2020/12/25,645004
2020/12/26,646304
2020/12/27,647211
2020/12/28,654220
2020/12/29,657102
2020/12/30,661698
2020/12/31,658417
2021/01/01,656790
2021/01/02,652166
2021/01/03,659610
2021/01/04,668302
2021/01/05,676002
2021/01/06,688464
2021/01/07,702935
2021/01/08,708524
2021/01/09,714032
2021/01/10,710035
2021/01/11,703359
2021/01/12,689581
2021/01/13,675393
2021/01/14,674368
2021/01/15,679718
2021/01/16,680130
2021/01/17,669539
2021/01/18,674874
2021/01/19,683458
2021/01/20,685089
2021/01/21,676653
2021/01/22,671765
2021/01/23,669099
2021/01/24,663952
2021/01/25,669546
2021/01/26,674315
2021/01/27,664189
2021/01/28,672497
2021/01/29,690426
2021/01/30,700441
2021/01/31,707955
2021/02/01,719195
2021/02/02,729057
2021/02/03,741473
2021/02/04,745303
2021/02/05,753369
2021/02/06,753705
2021/02/07,753522
2021/02/08,755932
2021/02/09,764802
2021/02/10,771184
2021/02/11,774151
2021/02/12,779330
2021/02/13,776352
2021/02/14,765885
2021/02/15,748577
2021/02/16,747632
2021/02/17,748308
2021/02/18,758685
2021/02/19,771610
2021/02/20,781840
2021/02/21,776591
2021/02/22,769518
2021/02/23,757405
2021/02/24,760486
2021/02/25,756272
2021/02/26,753691
2021/02/27,756483
2021/02/28,744891
2021/03/01,742482
2021/03/02,750661
2021/03/03,752311
2021/03/04,757045
2021/03/05,742646
2021/03/06,738992
2021/03/07,732663
2021/03/08,733917
2021/03/09,747762
2021/03/10,757191
2021/03/11,770383
2021/03/12,781253
2021/03/13,786391
2021/03/14,788829
2021/03/15,791901
2021/03/16,795160
2021/03/17,792317
2021/03/18,798227
2021/03/19,800607
2021/03/20,801710
2021/03/21,789358
2021/03/22,790144
2021/03/23,795638
2021/03/24,802059
2021/03/25,814260
2021/03/26,813586
2021/03/27,808438
2021/03/28,797506
2021/03/29,796205
2021/03/30,800299
2021/03/31,807881
2021/04/01,823680
2021/04/02,838450
2021/04/03,836976
2021/04/04,823877
2021/04/05,821542
2021/04/06,827756
2021/04/07,825304
2021/04/08,822120
2021/04/09,823206
2021/04/10,834281
2021/04/11,832509
2021/04/12,840838
2021/04/13,847274
2021/04/14,745618
2021/04/15,751485
2021/04/16,658352
2021/04/17,733460
2021/04/18,774134
2021/04/19,818426
2021/04/20,866720
2021/04/21,904215
2021/04/22,934903
2021/04/23,944687
2021/04/24,945710
2021/04/25,947852
2021/04/26,949876
2021/04/27,949344
2021/04/28,964119
2021/04/29,978390
2021/04/30,964397
2021/05/01,958001
2021/05/02,946552
2021/05/03,944123
2021/05/04,953160
2021/05/05,960811
2021/05/06,970431
2021/05/07,973262
2021/05/08,1008396
2021/05/09,1048494
2021/05/10,1056897
2021/05/11,1072835
2021/05/12,1065078
2021/05/13,1063067
2021/05/14,1054153
2021/05/15,1040403
2021/05/16,1017971
2021/05/17,996638
2021/05/18,975016
2021/05/19,953437
2021/05/20,947319
2021/05/21,922692
2021/05/22,897486
2021/05/23,858816
2021/05/24,842917
2021/05/25,832282
2021/05/26,830458
2021/05/27,829230
2021/05/28,825682
2021/05/29,836280
2021/05/30,843078
2021/05/31,847305
2021/06/01,844048
2021/06/02,839742
2021/06/03,843727
2021/06/04,840105
2021/06/05,825128
2021/06/06,807244
2021/06/07,798600
2021/06/08,782075
2021/06/09,769489
2021/06/10,762789
2021/06/11,751692
2021/06/12,739362
2021/06/13,735022
2021/06/14,735315
2021/06/15,742186
2021/06/16,745780
2021/06/17,744089
2021/06/18,734747
2021/06/19,710085
2021/06/20,692374
2021/06/21,695431
2021/06/22,710804
2021/06/23,718587
2021/06/24,727183
2021/06/25,735170
2021/06/26,731353
2021/06/27,724928
2021/06/28,780986
2021/06/29,785039
2021/06/30,778453
2021/07/01,775399
2021/07/02,764364
2021/07/03,748276
2021/07/04,733441
2021/07/05,729328
2021/07/06,752366
2021/07/07,764695
2021/07/08,765974
2021/07/09,761595
2021/07/10,746782
2021/07/11,733137
2021/07/12,732122
2021/07/13,732117
2021/07/14,735712
2021/07/15,745493
2021/07/16,743936
2021/07/17,738578
2021/07/18,733743
2021/07/19,735114
2021/07/20,736866
2021/07/21,739399
2021/07/22,744367
2021/07/23,748386
2021/07/24,757421
2021/07/25,746580
2021/07/26,753357
2021/07/27,786584
2021/07/28,806838
2021/07/29,805125
2021/07/30,801635
2021/07/31,799181
2021/08/01,789982
2021/08/02,794893
2021/08/03,788690
2021/08/04,782908
2021/08/05,766107
2021/08/06,766695
2021/08/07,765716
2021/08/08,764902
2021/08/09,761866
2021/08/10,760805
2021/08/11,761208
2021/08/12,756890
2021/08/13,753989
2021/08/14,748670
2021/08/15,740935
2021/08/16,754556
2021/08/17,761596
2021/08/18,758846
2021/08/19,772046
2021/08/20,781914
2021/08/21,778361
2021/08/22,769299
2021/08/23,770478
2021/08/24,765917
2021/08/25,755417
2021/08/26,746906
2021/08/27,666343
2021/08/28,681309
2021/08/29,693435
2021/08/30,705482
2021/08/31,719100
2021/09/01,734108
2021/09/02,747756
2021/09/03,741060
2021/09/04,738427
2021/09/05,731164
2021/09/06,732639
2021/09/07,748694
2021/09/08,745398
2021/09/09,749575
2021/09/10,759957
2021/09/11,787212
2021/09/12,792991
2021/09/13,806064
2021/09/14,806772
2021/09/15,804044
2021/09/16,798686
2021/09/17,787596
2021/09/18,781600
2021/09/19,770797
2021/09/20,755694
2021/09/21,755630
2021/09/22,757142
2021/09/23,762263
2021/09/24,752387
2021/09/25,748849
2021/09/26,730117
2021/09/27,726423
2021/09/28,721159
2021/09/29,723113
2021/09/30,722032
2021/10/01,742083
2021/10/02,740894
2021/10/03,739185
2021/10/04,730300
2021/10/05,746686
2021/10/06,782837
2021/10/07,807721
2021/10/08,824596
2021/10/09,824280
2021/10/10,808323
2021/10/11,801623
2021/10/12,796984
2021/10/13,790311
2021/10/14,793993
2021/10/15,802276
2021/10/16,802921
2021/10/17,796005
2021/10/18,798234
2021/10/19,804890
2021/10/20,817198
2021/10/21,824364
2021/10/22,830845
2021/10/23,839219
2021/10/24,845236
2021/10/25,851503
2021/10/26,860473
2021/10/27,863587
2021/10/28,779601
2021/10/29,829790
2021/10/30,849415
2021/10/31,849811
2021/11/01,857905
2021/11/02,871557
2021/11/03,888580
2021/11/04,891869
2021/11/05,890631
2021/11/06,882236
2021/11/07,881643
2021/11/08,883051
2021/11/09,879364
2021/11/10,890892
2021/11/11,892004
2021/11/12,893860
2021/11/13,894970
2021/11/14,894160
2021/11/15,885405
2021/11/16,878955
2021/11/17,892390
2021/11/18,879047
2021/11/19,869277
2021/11/20,846418
2021/11/21,849393
2021/11/22,836229
2021/11/23,833880
2021/11/24,846556
2021/11/25,845144
2021/11/26,843950
2021/11/27,833583
2021/11/28,812898
2021/11/29,818154
2021/11/30,827104
2021/12/01,821667
2021/12/02,828563
2021/12/03,820148
2021/12/04,807356
2021/12/05,860176
2021/12/06,846645
2021/12/07,843337
2021/12/08,854861
2021/12/09,848228
2021/12/10,845078
2021/12/11,836598
2021/12/12,834139
2021/12/13,835902
2021/12/14,832344
2021/12/15,840593
2021/12/16,833116
2021/12/17,847356
2021/12/18,835798
2021/12/19,821043
2021/12/20,818911
2021/12/21,816905
2021/12/22,824517
2021/12/23,833385
2021/12/24,850699
2021/12/25,863262
2021/12/26,855666
2021/12/27,855662
2021/12/28,851601
2021/12/29,845363
2021/12/30,848544
2021/12/31,843681
2022/01/01,837463
2022/01/02,820007
2022/01/03,818337
2022/01/04,819901
2022/01/05,823972
2022/01/06,824012
2022/01/07,819460
2022/01/08,816989
2022/01/09,798663
2022/01/10,818773
2022/01/11,839992
2022/01/12,860768
2022/01/13,874321
2022/01/14,864589
2022/01/15,858060
2022/01/16,848090
2022/01/17,843837
2022/01/18,833948
2022/01/19,837750
2022/01/20,835682
2022/01/21,822454
2022/01/22,813308
2022/01/23,795728
2022/01/24,785665
2022/01/25,787320
2022/01/26,778549
2022/01/27,769904
2022/01/28,768373
2022/01/29,769382
2022/01/30,778811
2022/01/31,788023
2022/02/01,795415
2022/02/02,795968
2022/02/03,787704
2022/02/04,793641
2022/02/05,817516
2022/02/06,823595
2022/02/07,815568
2022/02/08,814028
2022/02/09,816413
2022/02/10,820443
2022/02/11,819779
2022/02/12,808983
2022/02/13,803342
2022/02/14,800968
2022/02/15,806308
2022/02/16,814060
2022/02/17,806949
2022/02/18,826642
2022/02/19,823418
2022/02/20,853293
2022/02/21,825990
2022/02/22,808422
2022/02/23,803090
2022/02/24,797205
2022/02/25,793199
2022/02/26,798294
2022/02/27,792614
2022/02/28,781429
2022/03/01,784508
2022/03/02,791616
2022/03/03,793515
2022/03/04,795348
2022/03/05,783853
2022/03/06,784603
2022/03/07,787680
2022/03/08,800808
2022/03/09,803919
2022/03/10,820350
2022/03/11,806794
2022/03/12,802814
2022/03/13,783537
2022/03/14,773790
2022/03/15,789817
2022/03/16,812398
2022/03/17,809552
2022/03/18,832693
2022/03/19,820260
2022/03/20,807787
2022/03/21,803658
2022/03/22,816164
2022/03/23,811267
2022/03/24,805044
2022/03/25,800078
2022/03/26,794181
2022/03/27,789546
2022/03/28,797987
2022/03/29,803957
2022/03/30,797269
2022/03/31,795954
2022/04/01,791567
2022/04/02,776864
2022/04/03,760505
2022/04/04,749267
2022/04/05,743232
2022/04/06,743124
2022/04/07,743354
2022/04/08,739113
2022/04/09,740878
2022/04/10,744465
2022/04/11,741467
2022/04/12,736296
2022/04/13,727489
2022/04/14,728087
2022/04/15,730724
2022/04/16,729394
2022/04/17,722142
2022/04/18,725246
2022/04/19,753345
2022/04/20,781801
2022/04/21,774067
2022/04/22,776117
2022/04/23,762415
2022/04/24,754646
2022/04/25,755451
2022/04/26,754958
2022/04/27,760341
2022/04/28,761184
2022/04/29,761963
2022/04/30,767679
2022/05/01,764348
2022/05/02,743386
2022/05/03,727589
2022/05/04,727050
2022/05/05,746892
2022/05/06,746792
2022/05/07,739517
2022/05/08,739982
2022/05/09,741752
2022/05/10,751116
2022/05/11,734721
2022/05/12,758310
2022/05/13,789488
2022/05/14,775640
2022/05/15,759169
2022/05/16,754586
2022/05/17,750961
2022/05/18,761662
2022/05/19,748840
2022/05/20,736948
2022/05/21,730685
2022/05/22,721141
2022/05/23,715507
2022/05/24,717116
2022/05/25,716361
2022/05/26,706139
2022/05/27,704337
2022/05/28,706861
2022/05/29,707887
2022/05/30,699173
2022/05/31,715067
2022/06/01,715624
2022/06/02,713637
2022/06/03,710325
2022/06/04,704306
2022/06/05,696595
2022/06/06,697078
2022/06/07,693645
2022/06/08,691527
2022/06/09,694261
2022/06/10,703709
2022/06/11,699013
2022/06/12,689014
2022/06/13,680488
2022/06/14,679504
2022/06/15,677771
2022/06/16,688848
2022/06/17,701916
2022/06/18,695571
2022/06/19,686981
2022/06/20,683778
2022/06/21,676765
2022/06/22,672975
2022/06/23,665558
2022/06/24,667662
2022/06/25,656149
2022/06/26,644201
2022/06/27,652780
2022/06/28,650609
2022/06/29,647712
2022/06/30,650621
2022/07/01,672129
2022/07/02,698995
2022/07/03,706887
2022/07/04,712723
2022/07/05,721859
2022/07/06,726833
2022/07/07,735681
2022/07/08,744366
2022/07/09,751728
2022/07/10,756253
2022/07/11,751909
2022/07/12,747033
2022/07/13,751337
2022/07/14,758100
2022/07/15,771259
2022/07/16,788496
2022/07/17,801865
2022/07/18,793909
2022/07/19,782643
2022/07/20,775979
2022/07/21,774703
2022/07/22,778440
2022/07/23,768493
2022/07/24,759661
2022/07/25,781505
2022/07/26,912929
2022/07/27,879281
2022/07/28,843270
2022/07/29,821011
2022/07/30,808269
2022/07/31,793424
2022/08/01,826349
2022/08/02,813708
2022/08/03,817347
2022/08/04,881376
2022/08/05,859838
2022/08/06,840640
2022/08/07,831907
2022/08/08,814774
2022/08/09,792911
2022/08/10,781874
2022/08/11,762787
2022/08/12,758473
2022/08/13,750339
2022/08/14,739469
2022/08/15,728795
2022/08/16,726100
2022/08/17,724428
2022/08/18,728829
2022/08/19,716678
2022/08/20,706301
2022/08/21,706777
2022/08/22,698624
2022/08/23,696518
2022/08/24,690798
2022/08/25,692457
2022/08/26,686407
2022/08/27,683396
2022/08/28,676672
2022/08/29,672237
2022/08/30,668769
2022/08/31,664773
2022/09/01,671322
2022/09/02,680334
2022/09/03,685974
2022/09/04,708651
2022/09/05,713224
2022/09/06,706429
2022/09/07,697432
2022/09/08,696851
2022/09/09,699347
2022/09/10,689856
2022/09/11,685765
2022/09/12,682276
2022/09/13,687522
2022/09/14,702297
2022/09/15,582138
2022/09/16,436604
2022/09/17,327453
2022/09/18,423984
2022/09/19,491277
2022/09/20,543066
2022/09/21,576417
2022/09/22,605649
2022/09/23,626305
2022/09/24,648789
2022/09/25,658254
2022/09/26,670344
2022/09/27,698601
2022/09/28,692123
2022/09/29,693756
2022/09/30,693056
2022/10/01,691403
2022/10/02,689229
2022/10/03,675389
2022/10/04,675411
2022/10/05,681932
2022/10/06,701535
2022/10/07,711950
2022/10/08,737850
2022/10/09,755632
2022/10/10,765582
2022/10/11,761616
2022/10/12,747811
2022/10/13,736212
2022/10/14,718830
2022/10/15,710590
2022/10/16,686562
2022/10/17,674814
2022/10/18,661148
2022/10/19,657459
2022/10/20,669696
2022/10/21,675457
2022/10/22,660093
2022/10/23,652850
2022/10/24,652512
2022/10/25,647696
2022/10/26,655466
2022/10/27,666003
2022/10/28,658919
2022/10/29,648437
2022/10/30,644620
2022/10/31,643117
2022/11/01,645620
2022/11/02,635059
2022/11/03,647441
2022/11/04,634252
2022/11/05,624313
2022/11/06,614610
2022/11/07,627965
2022/11/08,627104
2022/11/09,636161
2022/11/10,639440
2022/11/11,640629
2022/11/12,635810
2022/11/13,633597
2022/11/14,649110
2022/11/15,661731
2022/11/16,663236
2022/11/17,671160
2022/11/18,663531
2022/11/19,641288
2022/11/20,621982
2022/11/21,606270
2022/11/22,595300
2022/11/23,596720
2022/11/24,611558
2022/11/25,625011
2022/11/26,621704
2022/11/27,608800
2022/11/28,635794
2022/11/29,641119
2022/11/30,636540
