Date,sentinusd90wmaUSD
2019/05/19,502940916
2019/05/20,510739196
2019/05/21,516938182
2019/05/22,523331586
2019/05/23,529868457
2019/05/24,533594995
2019/05/25,533904811
2019/05/26,537400184
2019/05/27,546672562
2019/05/28,551724218
2019/05/29,564183796
2019/05/30,575883019
2019/05/31,585058804
2019/06/01,585313462
2019/06/02,583856887
2019/06/03,589611862
2019/06/04,596337687
2019/06/05,603601690
2019/06/06,603324442
2019/06/07,603244260
2019/06/08,598774616
2019/06/09,596872821
2019/06/10,598624840
2019/06/11,598948763
2019/06/12,600935367
2019/06/13,604876241
2019/06/14,608545595
2019/06/15,617898680
2019/06/16,623322543
2019/06/17,625230327
2019/06/18,630017588
2019/06/19,635386958
2019/06/20,636881774
2019/06/21,643589363
2019/06/22,650033669
2019/06/23,651991958
2019/06/24,656291650
2019/06/25,663126245
2019/06/26,677584026
2019/06/27,689613432
2019/06/28,694126259
2019/06/29,697795748
2019/06/30,697373578
2019/07/01,699305620
2019/07/02,699978086
2019/07/03,699601893
2019/07/04,697126776
2019/07/05,693659462
2019/07/06,687122957
2019/07/07,682537386
2019/07/08,680751027
2019/07/09,696129647
2019/07/10,698600921
2019/07/11,706985594
2019/07/12,703992139
2019/07/13,695908381
2019/07/14,693831601
2019/07/15,694732472
2019/07/16,692680713
2019/07/17,691489930
2019/07/18,688568675
2019/07/19,683703046
2019/07/20,676145683
2019/07/21,667178217
2019/07/22,660731941
2019/07/23,653702686
2019/07/24,646564993
2019/07/25,640315684
2019/07/26,638269239
2019/07/27,629401329
2019/07/28,619632699
2019/07/29,613407953
2019/07/30,607179150
2019/07/31,600940597
2019/08/01,600548685
2019/08/02,595562722
2019/08/03,587504216
2019/08/04,578005871
2019/08/05,578237091
2019/08/06,575579111
2019/08/07,570287452
2019/08/08,566732391
2019/08/09,561377177
2019/08/10,553653917
2019/08/11,545229964
2019/08/12,538490515
2019/08/13,532342131
2019/08/14,528905505
2019/08/15,526300420
2019/08/16,521593935
2019/08/17,513558389
2019/08/18,505798420
2019/08/19,500514361
2019/08/20,498315998
2019/08/21,493017941
2019/08/22,487918866
2019/08/23,483091543
2019/08/24,475892082
2019/08/25,468652791
2019/08/26,464253041
2019/08/27,458739238
2019/08/28,454498680
2019/08/29,450253773
2019/08/30,446147995
2019/08/31,443701600
2019/09/01,436681226
2019/09/02,432012092
2019/09/03,430859535
2019/09/04,427079821
2019/09/05,422291412
2019/09/06,418084904
2019/09/07,414146234
2019/09/08,409167146
2019/09/09,405803490
2019/09/10,400680367
2019/09/11,397041751
2019/09/12,392312456
2019/09/13,389287582
2019/09/14,383457383
2019/09/15,378493168
2019/09/16,378088346
2019/09/17,378559295
2019/09/18,380592748
2019/09/19,379459449
2019/09/20,378334107
2019/09/21,373391299
2019/09/22,368424359
2019/09/23,366900057
2019/09/24,371325297
2019/09/25,372171443
2019/09/26,373024005
2019/09/27,371830173
2019/09/28,368846349
2019/09/29,364614903
2019/09/30,365717317
2019/10/01,363572496
2019/10/02,359649172
2019/10/03,354845949
2019/10/04,350551489
2019/10/05,345279411
2019/10/06,340420577
2019/10/07,337485095
2019/10/08,335854621
2019/10/09,335362207
2019/10/10,333613247
2019/10/11,331778139
2019/10/12,328847685
2019/10/13,324364124
2019/10/14,325161049
2019/10/15,322977680
2019/10/16,321248947
2019/10/17,318472563
2019/10/18,317585234
2019/10/19,313573006
2019/10/20,310782970
2019/10/21,308689803
2019/10/22,306529130
2019/10/23,308495140
2019/10/24,309997871
2019/10/25,310116247
2019/10/26,312154902
2019/10/27,309705681
2019/10/28,315075779
2019/10/29,315882656
2019/10/30,315642989
2019/10/31,315296889
2019/11/01,313684507
2019/11/02,310258500
2019/11/03,307298700
2019/11/04,307502728
2019/11/05,309733703
2019/11/06,308350118
2019/11/07,306373778
2019/11/08,305307650
2019/11/09,301769442
2019/11/10,298159586
2019/11/11,296375648
2019/11/12,296389254
2019/11/13,294907816
2019/11/14,292765446
2019/11/15,292018613
2019/11/16,288677270
2019/11/17,285168652
2019/11/18,284083502
2019/11/19,283151112
2019/11/20,281708421
2019/11/21,282335309
2019/11/22,287149135
2019/11/23,284616698
2019/11/24,281467426
2019/11/25,284032189
2019/11/26,281772607
2019/11/27,282588040
2019/11/28,282930035
2019/11/29,281056099
2019/11/30,278949885
2019/12/01,275181341
2019/12/02,274350038
2019/12/03,272108982
2019/12/04,270264311
2019/12/05,268393077
2019/12/06,266708031
2019/12/07,262887340
2019/12/08,258470150
2019/12/09,256086867
2019/12/10,254975841
2019/12/11,251681951
2019/12/12,249302859
2019/12/13,246719026
2019/12/14,243191292
2019/12/15,239215395
2019/12/16,238100366
2019/12/17,239860811
2019/12/18,242522971
2019/12/19,245919410
2019/12/20,243971713
2019/12/21,240557979
2019/12/22,237092322
2019/12/23,236659721
2019/12/24,234488237
2019/12/25,233012757
2019/12/26,230802034
2019/12/27,228881770
2019/12/28,226283595
2019/12/29,223872793
2019/12/30,222903039
2019/12/31,223649758
2020/01/01,220160470
2020/01/02,218093623
2020/01/03,218211015
2020/01/04,216303128
2020/01/05,213771612
2020/01/06,213740059
2020/01/07,212948454
2020/01/08,213882090
2020/01/09,212813536
2020/01/10,211731755
2020/01/11,210875826
2020/01/12,208919037
2020/01/13,208377493
2020/01/14,212128165
2020/01/15,214616420
2020/01/16,215497441
2020/01/17,216244892
2020/01/18,217630275
2020/01/19,216870647
2020/01/20,215565557
2020/01/21,214032448
2020/01/22,212337957
2020/01/23,211320047
2020/01/24,211610722
2020/01/25,208231031
2020/01/26,205505208
2020/01/27,204699824
2020/01/28,204439108
2020/01/29,204609912
2020/01/30,205185356
2020/01/31,208104104
2020/02/01,207735129
2020/02/02,207537495
2020/02/03,208324984
2020/02/04,210132919
2020/02/05,212244785
2020/02/06,218219863
2020/02/07,225108033
2020/02/08,226592553
2020/02/09,228260912
2020/02/10,232292866
2020/02/11,234518015
2020/02/12,245129792
2020/02/13,253641733
2020/02/14,259927616
2020/02/15,266187515
2020/02/16,270582325
2020/02/17,280107665
2020/02/18,288138290
2020/02/19,293407871
2020/02/20,300657206
2020/02/21,304873116
2020/02/22,304490046
2020/02/23,306131373
2020/02/24,310478116
2020/02/25,315282797
2020/02/26,324175841
2020/02/27,331657253
2020/02/28,334610271
2020/02/29,334298632
2020/03/01,336238920
2020/03/02,342657038
2020/03/03,345251122
2020/03/04,346360357
2020/03/05,348874171
2020/03/06,352277606
2020/03/07,352216350
2020/03/08,354981851
2020/03/09,365479029
2020/03/10,370492817
2020/03/11,374305164
2020/03/12,399073594
2020/03/13,414540937
2020/03/14,416207567
2020/03/15,417329566
2020/03/16,425424698
2020/03/17,426301365
2020/03/18,425697393
2020/03/19,428648120
2020/03/20,432374298
2020/03/21,429560891
2020/03/22,426787886
2020/03/23,426445925
2020/03/24,431869509
2020/03/25,430961525
2020/03/26,429364283
2020/03/27,426580049
2020/03/28,423920295
2020/03/29,419346484
2020/03/30,416097268
2020/03/31,414199735
2020/04/01,410315367
2020/04/02,409090962
2020/04/03,407948198
2020/04/04,403568212
2020/04/05,398512420
2020/04/06,399632221
2020/04/07,402062878
2020/04/08,400707250
2020/04/09,398231739
2020/04/10,400908125
2020/04/11,396057768
2020/04/12,391538734
2020/04/13,390389303
2020/04/14,386872254
2020/04/15,383406524
2020/04/16,385088329
2020/04/17,383124037
2020/04/18,381633924
2020/04/19,379110611
2020/04/20,380821678
2020/04/21,380503157
2020/04/22,379754214
2020/04/23,380083861
2020/04/24,385623757
2020/04/25,383144887
2020/04/26,380328548
2020/04/27,380509385
2020/04/28,377328536
2020/04/29,380768637
2020/04/30,386673494
2020/05/01,384519912
2020/05/02,381234003
2020/05/03,378129575
2020/05/04,376704765
2020/05/05,375021131
2020/05/06,375991191
2020/05/07,380653832
2020/05/08,381862163
2020/05/09,379706432
2020/05/10,384166409
2020/05/11,384897000
2020/05/12,385840611
2020/05/13,387410485
2020/05/14,388364154
2020/05/15,387775850
2020/05/16,384344142
2020/05/17,381488742
2020/05/18,382503566
2020/05/19,381163229
2020/05/20,380191207
2020/05/21,380510886
2020/05/22,380103946
2020/05/23,378945002
2020/05/24,375854823
2020/05/25,373995479
2020/05/26,373746399
2020/05/27,372042743
2020/05/28,373278979
2020/05/29,377355148
2020/05/30,381223617
2020/05/31,383945361
2020/06/01,386346456
2020/06/02,397763335
2020/06/03,396913512
2020/06/04,396593292
2020/06/05,397950805
2020/06/06,394060414
2020/06/07,391315478
2020/06/08,391116986
2020/06/09,391336422
2020/06/10,392757816
2020/06/11,397079700
2020/06/12,397283711
2020/06/13,393435800
2020/06/14,390476402
2020/06/15,395513497
2020/06/16,395800551
2020/06/17,396004352
2020/06/18,397297692
2020/06/19,399045500
2020/06/20,396156036
2020/06/21,395676340
2020/06/22,400707304
2020/06/23,405346316
2020/06/24,419258869
2020/06/25,439913871
2020/06/26,445549058
2020/06/27,445950612
2020/06/28,443752350
2020/06/29,442665668
2020/06/30,443770026
2020/07/01,444126854
2020/07/02,444329212
2020/07/03,444408971
2020/07/04,441382396
2020/07/05,437400160
2020/07/06,440031680
2020/07/07,442958982
2020/07/08,450894192
2020/07/09,454795023
2020/07/10,458531125
2020/07/11,454997975
2020/07/12,452194472
2020/07/13,457314341
2020/07/14,464738184
2020/07/15,465118727
2020/07/16,466905684
2020/07/17,466984238
2020/07/18,464295095
2020/07/19,463061545
2020/07/20,465144756
2020/07/21,467982516
2020/07/22,474122975
2020/07/23,494476667
2020/07/24,503081933
2020/07/25,511107344
2020/07/26,523602226
2020/07/27,548064123
2020/07/28,560067243
2020/07/29,570703720
2020/07/30,583979082
2020/07/31,598150063
2020/08/01,611135455
2020/08/02,627066987
2020/08/03,642758269
2020/08/04,659726718
2020/08/05,668570652
2020/08/06,677991510
2020/08/07,690055116
2020/08/08,691407877
2020/08/09,694874723
2020/08/10,710673500
2020/08/11,724004497
2020/08/12,746001240
2020/08/13,767122128
2020/08/14,796625831
2020/08/15,803715229
2020/08/16,809106968
2020/08/17,822953583
2020/08/18,836042887
2020/08/19,848194498
2020/08/20,860525047
2020/08/21,873344912
2020/08/22,876456789
2020/08/23,873831790
2020/08/24,883687727
2020/08/25,892117118
2020/08/26,900183003
2020/08/27,903451952
2020/08/28,916903364
2020/08/29,924824455
2020/08/30,940130312
2020/08/31,975497756
2020/09/01,1028351873
2020/09/02,1076192658
2020/09/03,1117221894
2020/09/04,1153435935
2020/09/05,1184370547
2020/09/06,1203587396
2020/09/07,1215022893
2020/09/08,1223538271
2020/09/09,1235610914
2020/09/10,1261489613
2020/09/11,1279756872
2020/09/12,1293499995
2020/09/13,1308610256
2020/09/14,1330744476
2020/09/15,1344136489
2020/09/16,1359267257
2020/09/17,1387786182
2020/09/18,1421061677
2020/09/19,1426315668
2020/09/20,1430284591
2020/09/21,1444968388
2020/09/22,1447364794
2020/09/23,1454059771
2020/09/24,1454684040
2020/09/25,1452384125
2020/09/26,1444509119
2020/09/27,1438813313
2020/09/28,1438756276
2020/09/29,1441360169
2020/09/30,1444224150
2020/10/01,1447732411
2020/10/02,1446395124
2020/10/03,1433390454
2020/10/04,1419774441
2020/10/05,1411990283
2020/10/06,1405130447
2020/10/07,1403716172
2020/10/08,1398594394
2020/10/09,1396565028
2020/10/10,1387766522
2020/10/11,1375795156
2020/10/12,1375140847
2020/10/13,1369188320
2020/10/14,1370435182
2020/10/15,1362673721
2020/10/16,1358114679
2020/10/17,1341123752
2020/10/18,1323759063
2020/10/19,1313604908
2020/10/20,1303873559
2020/10/21,1306598590
2020/10/22,1311071555
2020/10/23,1308396302
2020/10/24,1295491207
2020/10/25,1279345445
2020/10/26,1279496435
2020/10/27,1274583356
2020/10/28,1275953149
2020/10/29,1266125857
2020/10/30,1264701810
2020/10/31,1252690315
2020/11/01,1236910275
2020/11/02,1236656303
2020/11/03,1232394634
2020/11/04,1232353501
2020/11/05,1239169638
2020/11/06,1251370383
2020/11/07,1258041731
2020/11/08,1244033437
2020/11/09,1241952982
2020/11/10,1237909150
2020/11/11,1240006545
2020/11/12,1250833741
2020/11/13,1254916584
2020/11/14,1244790754
2020/11/15,1232202392
2020/11/16,1229305973
2020/11/17,1242449728
2020/11/18,1256723795
2020/11/19,1258327601
2020/11/20,1268298907
2020/11/21,1289305992
2020/11/22,1301148938
2020/11/23,1328770165
2020/11/24,1366088021
2020/11/25,1372750716
2020/11/26,1398989326
2020/11/27,1403472697
2020/11/28,1391126300
2020/11/29,1380628678
2020/11/30,1391934495
2020/12/01,1414825894
2020/12/02,1415519833
2020/12/03,1416546485
2020/12/04,1420547426
2020/12/05,1413786080
2020/12/06,1404652175
2020/12/07,1410415939
2020/12/08,1412788532
2020/12/09,1423998679
2020/12/10,1431041054
2020/12/11,1436556930
2020/12/12,1427971632
2020/12/13,1419351753
2020/12/14,1416871386
2020/12/15,1418823069
2020/12/16,1432633995
2020/12/17,1473167763
2020/12/18,1486862344
2020/12/19,1500669452
2020/12/20,1496523933
2020/12/21,1514453917
2020/12/22,1526006641
2020/12/23,1534276156
2020/12/24,1541421361
2020/12/25,1535490763
2020/12/26,1532869381
2020/12/27,1552019818
2020/12/28,1578833339
2020/12/29,1613209336
2020/12/30,1641145093
2020/12/31,1659052814
2021/01/01,1667910194
2021/01/02,1678121489
2021/01/03,1755811198
2021/01/04,1892047085
2021/01/05,1967873307
2021/01/06,2072955702
2021/01/07,2187036717
2021/01/08,2305360999
2021/01/09,2351636533
2021/01/10,2407672413
2021/01/11,2526156061
2021/01/12,2570960423
2021/01/13,2618371865
2021/01/14,2744445193
2021/01/15,2796711203
2021/01/16,2826348966
2021/01/17,2843451553
2021/01/18,2872774499
2021/01/19,2988361527
2021/01/20,3107747365
2021/01/21,3177336793
2021/01/22,3245805114
2021/01/23,3258600255
2021/01/24,3293665907
2021/01/25,3361993614
2021/01/26,3421895346
2021/01/27,3476177661
2021/01/28,3515218158
2021/01/29,3613494829
2021/01/30,3649838678
2021/01/31,3676232479
2021/02/01,3705937447
2021/02/02,3800884481
2021/02/03,3898671188
2021/02/04,4015477801
2021/02/05,4105409938
2021/02/06,4164300114
2021/02/07,4198362985
2021/02/08,4273263943
2021/02/09,4339587641
2021/02/10,4404671774
2021/02/11,4446696356
2021/02/12,4501540293
2021/02/13,4513628571
2021/02/14,4521901180
2021/02/15,4550650760
2021/02/16,4581341019
2021/02/17,4625876344
2021/02/18,4702297143
2021/02/19,4748608179
2021/02/20,4820111427
2021/02/21,4834912202
2021/02/22,4916226354
2021/02/23,5073789587
2021/02/24,5125593117
2021/02/25,5154395206
2021/02/26,5200796917
2021/02/27,5193373076
2021/02/28,5203923521
2021/03/01,5221142673
2021/03/02,5234428376
2021/03/03,5234008832
2021/03/04,5244508910
2021/03/05,5240420783
2021/03/06,5238939635
2021/03/07,5333072122
2021/03/08,5357366246
2021/03/09,5384851301
2021/03/10,5405065100
2021/03/11,5426007599
2021/03/12,5475986789
2021/03/13,5468271472
2021/03/14,5434529451
2021/03/15,5472197843
2021/03/16,5486003648
2021/03/17,5489581395
2021/03/18,5483284208
2021/03/19,5461435360
2021/03/20,5424479937
2021/03/21,5391968181
2021/03/22,5387939873
2021/03/23,5370299166
2021/03/24,5351411481
2021/03/25,5386556253
2021/03/26,5375685236
2021/03/27,5332478451
2021/03/28,5279141157
2021/03/29,5281558031
2021/03/30,5299743356
2021/03/31,5326262027
2021/04/01,5336498575
2021/04/02,5405223877
2021/04/03,5481588462
2021/04/04,5456372655
2021/04/05,5498649625
2021/04/06,5511117723
2021/04/07,5524788656
2021/04/08,5525425148
2021/04/09,5520747784
2021/04/10,5518132750
2021/04/11,5483245776
2021/04/12,5485087595
2021/04/13,5530252128
2021/04/14,5609503535
2021/04/15,5620626826
2021/04/16,5696674809
2021/04/17,5714171221
2021/04/18,5856155206
2021/04/19,5887617108
2021/04/20,5901380642
2021/04/21,5954513110
2021/04/22,6102755500
2021/04/23,6196586448
2021/04/24,6175553760
2021/04/25,6144315934
2021/04/26,6173457931
2021/04/27,6220308121
2021/04/28,6295119280
2021/04/29,6356967725
2021/04/30,6412289196
2021/05/01,6427528249
2021/05/02,6408566857
2021/05/03,6555880543
2021/05/04,6776889028
2021/05/05,6908487022
2021/05/06,6998190658
2021/05/07,7136478956
2021/05/08,7269786850
2021/05/09,7352695223
2021/05/10,7652579036
2021/05/11,7900690535
2021/05/12,8178452348
2021/05/13,8491199188
2021/05/14,8624780556
2021/05/15,8667093685
2021/05/16,8735695461
2021/05/17,8903202512
2021/05/18,8987126383
2021/05/19,9442843081
2021/05/20,9734202805
2021/05/21,9870532191
2021/05/22,9900323417
2021/05/23,10031952029
2021/05/24,10173634876
2021/05/25,10286454373
2021/05/26,10370172272
2021/05/27,10455528546
2021/05/28,10495155916
2021/05/29,10493410137
2021/05/30,10446466086
2021/05/31,10383570175
2021/06/01,10389491672
2021/06/02,10354959826
2021/06/03,10332218720
2021/06/04,10301486230
2021/06/05,10212173416
2021/06/06,10091025633
2021/06/07,10024155796
2021/06/08,10046810654
2021/06/09,10038412347
2021/06/10,9950865609
2021/06/11,9866694591
2021/06/12,9753628690
2021/06/13,9627149544
2021/06/14,9564753766
2021/06/15,9481117854
2021/06/16,9443266718
2021/06/17,9370936810
2021/06/18,9314034069
2021/06/19,9180004617
2021/06/20,9058250438
2021/06/21,9042371586
2021/06/22,9071526267
2021/06/23,8977404516
2021/06/24,8894268992
2021/06/25,8826024551
2021/06/26,8689720285
2021/06/27,8557408727
2021/06/28,8477519329
2021/06/29,8403143634
2021/06/30,8307706131
2021/07/01,8255641087
2021/07/02,8193182002
2021/07/03,8049428961
2021/07/04,7912397624
2021/07/05,7802110327
2021/07/06,7715397404
2021/07/07,7641784376
2021/07/08,7609076996
2021/07/09,7533552230
2021/07/10,7412685245
2021/07/11,7259658313
2021/07/12,7187567679
2021/07/13,7094866131
2021/07/14,7019986266
2021/07/15,6921112999
2021/07/16,6853799214
2021/07/17,6718671881
2021/07/18,6586072897
2021/07/19,6495454512
2021/07/20,6401178900
2021/07/21,6335943616
2021/07/22,6254563241
2021/07/23,6162699429
2021/07/24,6052585901
2021/07/25,5921720980
2021/07/26,5902599940
2021/07/27,5842567698
2021/07/28,5766512240
2021/07/29,5707573017
2021/07/30,5649580255
2021/07/31,5590578536
2021/08/01,5514530002
2021/08/02,5447983665
2021/08/03,5406439604
2021/08/04,5382002778
2021/08/05,5361132428
2021/08/06,5346783465
2021/08/07,5315176188
2021/08/08,5262586594
2021/08/09,5297731188
2021/08/10,5287075251
2021/08/11,5260362838
2021/08/12,5238966753
2021/08/13,5238349944
2021/08/14,5201228000
2021/08/15,5159744823
2021/08/16,5204397386
2021/08/17,5211945382
2021/08/18,5221403274
2021/08/19,5216858968
2021/08/20,5255963689
2021/08/21,5217606625
2021/08/22,5181215469
2021/08/23,5236144194
2021/08/24,5321313513
2021/08/25,5364345385
2021/08/26,5363685797
2021/08/27,5392137908
2021/08/28,5376390068
2021/08/29,5369349088
2021/08/30,5403561977
2021/08/31,5498862123
2021/09/01,5599873265
2021/09/02,5744307000
2021/09/03,5838964939
2021/09/04,5852529549
2021/09/05,5834572584
2021/09/06,5871644030
2021/09/07,6024006200
2021/09/08,6100069882
2021/09/09,6168080705
2021/09/10,6221174968
2021/09/11,6262156477
2021/09/12,6229112499
2021/09/13,6242423948
2021/09/14,6235893581
2021/09/15,6324724512
2021/09/16,6330718478
2021/09/17,6380301170
2021/09/18,6364584836
2021/09/19,6322191814
2021/09/20,6388811882
2021/09/21,6444721243
2021/09/22,6476773896
2021/09/23,6490386453
2021/09/24,6602231200
2021/09/25,6541903686
2021/09/26,6641911230
2021/09/27,6627918024
2021/09/28,6597668950
2021/09/29,6561699189
2021/09/30,6528623477
2021/10/01,6534770189
2021/10/02,6499054772
2021/10/03,6451097484
2021/10/04,6442570321
2021/10/05,6496686859
2021/10/06,6544789047
2021/10/07,6600694921
2021/10/08,6645974199
2021/10/09,6588454708
2021/10/10,6541551431
2021/10/11,6522097788
2021/10/12,6510477889
2021/10/13,6530741830
2021/10/14,6691221523
2021/10/15,6789423472
2021/10/16,6800051680
2021/10/17,6782573598
2021/10/18,6803020940
2021/10/19,6808212814
2021/10/20,6848840901
2021/10/21,6972696365
2021/10/22,7028424613
2021/10/23,6994696409
2021/10/24,6933326052
2021/10/25,6930630893
2021/10/26,6939700809
2021/10/27,7041539703
2021/10/28,7056063965
2021/10/29,7192127159
2021/10/30,7166445021
2021/10/31,7136009542
2021/11/01,7162164984
2021/11/02,7226760469
2021/11/03,7378330065
2021/11/04,7426735460
2021/11/05,7463761139
2021/11/06,7430647874
2021/11/07,7366811579
2021/11/08,7410184416
2021/11/09,7452163291
2021/11/10,7499269559
2021/11/11,7534745569
2021/11/12,7586606158
2021/11/13,7549988037
2021/11/14,7512555693
2021/11/15,7738051518
2021/11/16,7811917502
2021/11/17,7834056079
2021/11/18,7873579383
2021/11/19,7894346238
2021/11/20,7861858615
2021/11/21,7854959809
2021/11/22,7863397998
2021/11/23,7871954103
2021/11/24,7908423579
2021/11/25,7906300007
2021/11/26,7993607447
2021/11/27,7927704405
2021/11/28,7852054114
2021/11/29,7869923764
2021/11/30,7981333853
2021/12/01,8083960838
2021/12/02,8120188354
2021/12/03,8187282576
2021/12/04,8317316509
2021/12/05,8301769745
2021/12/06,8420247826
2021/12/07,8468845326
2021/12/08,8486586765
2021/12/09,8499425961
2021/12/10,8517281880
2021/12/11,8457429257
2021/12/12,8350679400
2021/12/13,8404144075
2021/12/14,8424987174
2021/12/15,8416070770
2021/12/16,8416278788
2021/12/17,8398062130
2021/12/18,8331598617
2021/12/19,8230765430
2021/12/20,8186909688
2021/12/21,8147684989
2021/12/22,8110713157
2021/12/23,8089853934
2021/12/24,8055388616
2021/12/25,8005831482
2021/12/26,7906503775
2021/12/27,7888979321
2021/12/28,7888941782
2021/12/29,7853905666
2021/12/30,7956249931
2021/12/31,7973815469
2022/01/01,7888740947
2022/01/02,7784065498
2022/01/03,7708658943
2022/01/04,7685014747
2022/01/05,7690936931
2022/01/06,7723823474
2022/01/07,7737285908
2022/01/08,7664150803
2022/01/09,7561327248
2022/01/10,7513846767
2022/01/11,7453580471
2022/01/12,7410876988
2022/01/13,7389749491
2022/01/14,7337965737
2022/01/15,7244269980
2022/01/16,7149872525
2022/01/17,7089319131
2022/01/18,7027359440
2022/01/19,7016358083
2022/01/20,6979670467
2022/01/21,7072580903
2022/01/22,7107043616
2022/01/23,7062237248
2022/01/24,7072674778
2022/01/25,7032651424
2022/01/26,7018656477
2022/01/27,6994713680
2022/01/28,6950122938
2022/01/29,6873746449
2022/01/30,6799308398
2022/01/31,6756867254
2022/02/01,6714287163
2022/02/02,6648832446
2022/02/03,6635214313
2022/02/04,6605372808
2022/02/05,6530516718
2022/02/06,6429825282
2022/02/07,6412780701
2022/02/08,6387058379
2022/02/09,6353336243
2022/02/10,6397929977
2022/02/11,6392432090
2022/02/12,6316245462
2022/02/13,6222604866
2022/02/14,6173723368
2022/02/15,6149772307
2022/02/16,6095426969
2022/02/17,6059616826
2022/02/18,6017420512
2022/02/19,5920520770
2022/02/20,5845402189
2022/02/21,5798482594
2022/02/22,5736028480
2022/02/23,5681712565
2022/02/24,5751026749
2022/02/25,5734243636
2022/02/26,5660098199
2022/02/27,5584822049
2022/02/28,5555055219
2022/03/01,5555785556
2022/03/02,5529228048
2022/03/03,5494036230
2022/03/04,5473373011
2022/03/05,5397475253
2022/03/06,5308229739
2022/03/07,5275098440
2022/03/08,5244670813
2022/03/09,5202763476
2022/03/10,5169727154
2022/03/11,5117660039
2022/03/12,5029055760
2022/03/13,4950698770
2022/03/14,4895517663
2022/03/15,4929009893
2022/03/16,4914027071
2022/03/17,4899163095
2022/03/18,4907085532
2022/03/19,4894203010
2022/03/20,4822247295
2022/03/21,4806798416
2022/03/22,4829152230
2022/03/23,4810068816
2022/03/24,4822719398
2022/03/25,4844457096
2022/03/26,4774223782
2022/03/27,4718135920
2022/03/28,4742386598
2022/03/29,4792706949
2022/03/30,4828538785
2022/03/31,4859730526
2022/04/01,4895982934
2022/04/02,4886187034
2022/04/03,4841834302
2022/04/04,4826142199
2022/04/05,4826520711
2022/04/06,4849154098
2022/04/07,4865153660
2022/04/08,4853580331
2022/04/09,4802837396
2022/04/10,4742057175
2022/04/11,4783795323
2022/04/12,4759285826
2022/04/13,4735545415
2022/04/14,4711730933
2022/04/15,4693687636
2022/04/16,4660280385
2022/04/17,4618909104
2022/04/18,4604890784
2022/04/19,4606826927
2022/04/20,4668958207
2022/04/21,4661943225
2022/04/22,4658845177
2022/04/23,4596693178
2022/04/24,4539638596
2022/04/25,4570022300
2022/04/26,4576086548
2022/04/27,4570095079
2022/04/28,4580952349
2022/04/29,4639038136
2022/04/30,4605584697
2022/05/01,4605860335
2022/05/02,4655798605
2022/05/03,4716818441
2022/05/04,4731256884
2022/05/05,4749152858
2022/05/06,4763814693
2022/05/07,4726441222
2022/05/08,4700845825
2022/05/09,4798544656
2022/05/10,4882707869
2022/05/11,5043382551
2022/05/12,5293283765
2022/05/13,5394887932
2022/05/14,5350082987
2022/05/15,5296426282
2022/05/16,5354524765
2022/05/17,5331376888
2022/05/18,5321610273
2022/05/19,5308802100
2022/05/20,5316257770
2022/05/21,5247057750
2022/05/22,5185946778
2022/05/23,5178647875
2022/05/24,5140179942
2022/05/25,5080614429
2022/05/26,5109247371
2022/05/27,5124166684
2022/05/28,5058257828
2022/05/29,4989933810
2022/05/30,4962206012
2022/05/31,4951327643
2022/06/01,4938896369
2022/06/02,4923635902
2022/06/03,4879885875
2022/06/04,4804266042
2022/06/05,4730699982
2022/06/06,4689860940
2022/06/07,4667246654
2022/06/08,4619022880
2022/06/09,4570758588
2022/06/10,4573052108
2022/06/11,4586655058
2022/06/12,4567375275
2022/06/13,4677552492
2022/06/14,4719123706
2022/06/15,4741627323
2022/06/16,4732800613
2022/06/17,4709739186
2022/06/18,4690690772
2022/06/19,4640892871
2022/06/20,4601113766
2022/06/21,4554858428
2022/06/22,4503183156
2022/06/23,4454165802
2022/06/24,4406981839
2022/06/25,4338410682
2022/06/26,4265275081
2022/06/27,4221789293
2022/06/28,4171936712
2022/06/29,4158104314
2022/06/30,4130312098
2022/07/01,4091782110
2022/07/02,4023269148
2022/07/03,3945168374
2022/07/04,3896601829
2022/07/05,3847169122
2022/07/06,3800219620
2022/07/07,3803487002
2022/07/08,3765587784
2022/07/09,3695471818
2022/07/10,3633090463
2022/07/11,3585639248
2022/07/12,3549098336
2022/07/13,3523394709
2022/07/14,3483513259
2022/07/15,3478742794
2022/07/16,3430338547
2022/07/17,3380938697
2022/07/18,3391735521
2022/07/19,3439162914
2022/07/20,3425283149
2022/07/21,3500136080
2022/07/22,3463998696
2022/07/23,3404828223
2022/07/24,3343160213
2022/07/25,3310874301
2022/07/26,3283019178
2022/07/27,3272789039
2022/07/28,3274846985
2022/07/29,3272106730
2022/07/30,3224013758
2022/07/31,3167426696
2022/08/01,3145928281
2022/08/02,3119407256
2022/08/03,3083342872
2022/08/04,3048975709
2022/08/05,3025588161
2022/08/06,2980802714
2022/08/07,2943826399
2022/08/08,2922536538
2022/08/09,2908476143
2022/08/10,2931383330
2022/08/11,2937107319
2022/08/12,2929291319
2022/08/13,2914709767
2022/08/14,2885071326
2022/08/15,2893447841
2022/08/16,2876741976
2022/08/17,2926807226
2022/08/18,2912221581
2022/08/19,2924572439
2022/08/20,2894086126
2022/08/21,2855246815
2022/08/22,2829571050
2022/08/23,2809067291
2022/08/24,2791623709
2022/08/25,2776282237
2022/08/26,2774783009
2022/08/27,2756387687
2022/08/28,2739363415
2022/08/29,2748756804
2022/08/30,2750615365
2022/08/31,2751103806
2022/09/01,2754273941
2022/09/02,2784955265
2022/09/03,2750793169
