Date,activeaddresses90ema
2019/10/29,342020
2019/10/30,341766
2019/10/31,341541
2019/11/01,341159
2019/11/02,339880
2019/11/03,338409
2019/11/04,337886
2019/11/05,338263
2019/11/06,338142
2019/11/07,339825
2019/11/08,339728
2019/11/09,338540
2019/11/10,337760
2019/11/11,337981
2019/11/12,338182
2019/11/13,338327
2019/11/14,338166
2019/11/15,337694
2019/11/16,336467
2019/11/17,335404
2019/11/18,335300
2019/11/19,335351
2019/11/20,334980
2019/11/21,335744
2019/11/22,336583
2019/11/23,335554
2019/11/24,333938
2019/11/25,334163
2019/11/26,333441
2019/11/27,332558
2019/11/28,331545
2019/11/29,331104
2019/11/30,326870
2019/12/01,325997
2019/12/02,326429
2019/12/03,325959
2019/12/04,325504
2019/12/05,324953
2019/12/06,324109
2019/12/07,322188
2019/12/08,319727
2019/12/09,319780
2019/12/10,319298
2019/12/11,318863
2019/12/12,318172
2019/12/13,317576
2019/12/14,316057
2019/12/15,314660
2019/12/16,314377
2019/12/17,313880
2019/12/18,313828
2019/12/19,313261
2019/12/20,312734
2019/12/21,311444
2019/12/22,309827
2019/12/23,309369
2019/12/24,308426
2019/12/25,307172
2019/12/26,306580
2019/12/27,305665
2019/12/28,304424
2019/12/29,302661
2019/12/30,302195
2019/12/31,301140
2020/01/01,299102
2020/01/02,297518
2020/01/03,297070
2020/01/04,296294
2020/01/05,295211
2020/01/06,295151
2020/01/07,295106
2020/01/08,295360
2020/01/09,295539
2020/01/10,295325
2020/01/11,294604
2020/01/12,293392
2020/01/13,292983
2020/01/14,293613
2020/01/15,294573
2020/01/16,295815
2020/01/17,296267
2020/01/18,296433
2020/01/19,296251
2020/01/20,296006
2020/01/21,295719
2020/01/22,294952
2020/01/23,294523
2020/01/24,293034
2020/01/25,291209
2020/01/26,289100
2020/01/27,287974
2020/01/28,287078
2020/01/29,286468
2020/01/30,285971
2020/01/31,285603
2020/02/01,284964
2020/02/02,284162
2020/02/03,284676
2020/02/04,284276
2020/02/05,284704
2020/02/06,285204
2020/02/07,285837
2020/02/08,286887
2020/02/09,287892
2020/02/10,288860
2020/02/11,290443
2020/02/12,293598
2020/02/13,295865
2020/02/14,297217
2020/02/15,298246
2020/02/16,298716
2020/02/17,299636
2020/02/18,300947
2020/02/19,301804
2020/02/20,302505
2020/02/21,303370
2020/02/22,303759
2020/02/23,304398
2020/02/24,305400
2020/02/25,305891
2020/02/26,306674
2020/02/27,307606
2020/02/28,308347
2020/02/29,308277
2020/03/01,308126
2020/03/02,308996
2020/03/03,309045
2020/03/04,309505
2020/03/05,310448
2020/03/06,310930
2020/03/07,310873
2020/03/08,310716
2020/03/09,311724
2020/03/10,312266
2020/03/11,312669
2020/03/12,313008
2020/03/13,314916
2020/03/14,315199
2020/03/15,315009
2020/03/16,316233
2020/03/17,317252
2020/03/18,318772
2020/03/19,321700
2020/03/20,323906
2020/03/21,327836
2020/03/22,329451
2020/03/23,331518
2020/03/24,333072
2020/03/25,333957
2020/03/26,335030
2020/03/27,336068
2020/03/28,335774
2020/03/29,334873
2020/03/30,335379
2020/03/31,335756
2020/04/01,335765
2020/04/02,336176
2020/04/03,336664
2020/04/04,336088
2020/04/05,335300
2020/04/06,336264
2020/04/07,336959
2020/04/08,339093
2020/04/09,339648
2020/04/10,340197
2020/04/11,339967
2020/04/12,340112
2020/04/13,340955
2020/04/14,342720
2020/04/15,343971
2020/04/16,344941
2020/04/17,346274
2020/04/18,347788
2020/04/19,348783
2020/04/20,350503
2020/04/21,351855
2020/04/22,352958
2020/04/23,354710
2020/04/24,356619
2020/04/25,357729
2020/04/26,358731
2020/04/27,360365
2020/04/28,361807
2020/04/29,363941
2020/04/30,365883
2020/05/01,367231
2020/05/02,368041
2020/05/03,369206
2020/05/04,369849
2020/05/05,370295
2020/05/06,371300
2020/05/07,372562
2020/05/08,374161
2020/05/09,375926
2020/05/10,377477
2020/05/11,378960
2020/05/12,379972
2020/05/13,380334
2020/05/14,380816
2020/05/15,381834
2020/05/16,382571
2020/05/17,382993
2020/05/18,384024
2020/05/19,385231
2020/05/20,386200
2020/05/21,387332
2020/05/22,388706
2020/05/23,389879
2020/05/24,390223
2020/05/25,390885
2020/05/26,392199
2020/05/27,393816
2020/05/28,391978
2020/05/29,394392
2020/05/30,396058
2020/05/31,397092
2020/06/01,398993
2020/06/02,401799
2020/06/03,403306
2020/06/04,405221
2020/06/05,406500
2020/06/06,407112
2020/06/07,407334
2020/06/08,409115
2020/06/09,410621
2020/06/10,411844
2020/06/11,413120
2020/06/12,414640
2020/06/13,415274
2020/06/14,415268
2020/06/15,416624
2020/06/16,418035
2020/06/17,419316
2020/06/18,421197
2020/06/19,422927
2020/06/20,424618
2020/06/21,425952
2020/06/22,428341
2020/06/23,431054
2020/06/24,433353
2020/06/25,435408
2020/06/26,437495
2020/06/27,439281
2020/06/28,440819
2020/06/29,443665
2020/06/30,446429
2020/07/01,448692
2020/07/02,450687
2020/07/03,452287
2020/07/04,453396
2020/07/05,453370
2020/07/06,454646
2020/07/07,456557
2020/07/08,458494
2020/07/09,460339
2020/07/10,461638
2020/07/11,462827
2020/07/12,463553
2020/07/13,466115
2020/07/14,468346
2020/07/15,470770
2020/07/16,472251
2020/07/17,473631
2020/07/18,474213
2020/07/19,474993
2020/07/20,476904
2020/07/21,477944
2020/07/22,479423
2020/07/23,481317
2020/07/24,482616
2020/07/25,484432
2020/07/26,486241
2020/07/27,489233
2020/07/28,492864
2020/07/29,494370
2020/07/30,496096
2020/07/31,498134
2020/08/01,500375
2020/08/02,502082
2020/08/03,504367
2020/08/04,506701
2020/08/05,509251
2020/08/06,511898
2020/08/07,514298
2020/08/08,515652
2020/08/09,516506
2020/08/10,518158
2020/08/11,519597
2020/08/12,519815
2020/08/13,520720
2020/08/14,521539
2020/08/15,522109
2020/08/16,522730
2020/08/17,523382
2020/08/18,524099
2020/08/19,525209
2020/08/20,525926
2020/08/21,527582
2020/08/22,527767
2020/08/23,528519
2020/08/24,529461
2020/08/25,530070
2020/08/26,531022
2020/08/27,531731
2020/08/28,531815
2020/08/29,531194
2020/08/30,530279
2020/08/31,531362
2020/09/01,532680
2020/09/02,533489
2020/09/03,534026
2020/09/04,535173
2020/09/05,534228
2020/09/06,533751
2020/09/07,533355
2020/09/08,532703
2020/09/09,532018
2020/09/10,531619
2020/09/11,531052
2020/09/12,530372
2020/09/13,529145
2020/09/14,528672
2020/09/15,528858
2020/09/16,528328
2020/09/17,535889
2020/09/18,539569
2020/09/19,540699
2020/09/20,542164
2020/09/21,543408
2020/09/22,543861
2020/09/23,544186
2020/09/24,544889
2020/09/25,544709
2020/09/26,544299
2020/09/27,543523
2020/09/28,543827
2020/09/29,544354
2020/09/30,545023
2020/10/01,544780
2020/10/02,544142
2020/10/03,543001
2020/10/04,541936
2020/10/05,541009
2020/10/06,540740
2020/10/07,540221
2020/10/08,539585
2020/10/09,539729
2020/10/10,539707
2020/10/11,539364
2020/10/12,539387
2020/10/13,540459
2020/10/14,541279
2020/10/15,545432
2020/10/16,547953
2020/10/17,549059
2020/10/18,548740
2020/10/19,549507
2020/10/20,550037
2020/10/21,551423
2020/10/22,553784
2020/10/23,555572
2020/10/24,555530
2020/10/25,554298
2020/10/26,554347
2020/10/27,554270
2020/10/28,554904
2020/10/29,554948
2020/10/30,555168
2020/10/31,555884
2020/11/01,555750
2020/11/02,556685
2020/11/03,557194
2020/11/04,558701
2020/11/05,559418
2020/11/06,560890
2020/11/07,561655
2020/11/08,561228
2020/11/09,562002
2020/11/10,562620
2020/11/11,563102
2020/11/12,563126
2020/11/13,563843
2020/11/14,564281
2020/11/15,563888
2020/11/16,564340
2020/11/17,565776
2020/11/18,566665
2020/11/19,567820
2020/11/20,569251
2020/11/21,570877
2020/11/22,572193
2020/11/23,573969
2020/11/24,575878
2020/11/25,577687
2020/11/26,577929
2020/11/27,578329
2020/11/28,577381
2020/11/29,577053
2020/11/30,577976
2020/12/01,578952
2020/12/02,578746
2020/12/03,579016
2020/12/04,579686
2020/12/05,579729
2020/12/06,578919
2020/12/07,578858
2020/12/08,579189
2020/12/09,579516
2020/12/10,579113
2020/12/11,579368
2020/12/12,580524
2020/12/13,582419
2020/12/14,585313
2020/12/15,587411
2020/12/16,590293
2020/12/17,594056
2020/12/18,596302
2020/12/19,597724
2020/12/20,597222
2020/12/21,597082
2020/12/22,597112
2020/12/23,599559
2020/12/24,600118
2020/12/25,601214
2020/12/26,602291
2020/12/27,603338
2020/12/28,604919
2020/12/29,606255
2020/12/30,607777
2020/12/31,608674
2021/01/01,609624
2021/01/02,610254
2021/01/03,611830
2021/01/04,613644
2021/01/05,615522
2021/01/06,617947
2021/01/07,620769
2021/01/08,623066
2021/01/09,625428
2021/01/10,627024
2021/01/11,628262
2021/01/12,628701
2021/01/13,628792
2021/01/14,629726
2021/01/15,631177
2021/01/16,632280
2021/01/17,632401
2021/01/18,633686
2021/01/19,635346
2021/01/20,636547
2021/01/21,636872
2021/01/22,637317
2021/01/23,637839
2021/01/24,638074
2021/01/25,639134
2021/01/26,640222
2021/01/27,640081
2021/01/28,641341
2021/01/29,643602
2021/01/30,645512
2021/01/31,647380
2021/02/01,649699
2021/02/02,652093
2021/02/03,654877
2021/02/04,657116
2021/02/05,659764
2021/02/06,661851
2021/02/07,663853
2021/02/08,666036
2021/02/09,668791
2021/02/10,671463
2021/02/11,673915
2021/02/12,676573
2021/02/13,678570
2021/02/14,679799
2021/02/15,680169
2021/02/16,681590
2021/02/17,683101
2021/02/18,685446
2021/02/19,688192
2021/02/20,690925
2021/02/21,692461
2021/02/22,693688
2021/02/23,694290
2021/02/24,695948
2021/02/25,696996
2021/02/26,698072
2021/02/27,699540
2021/02/28,699772
2021/03/01,700552
2021/03/02,702193
2021/03/03,703403
2021/03/04,704894
2021/03/05,704774
2021/03/06,705285
2021/03/07,705470
2021/03/08,706178
2021/03/09,708005
2021/03/10,709707
2021/03/11,711911
2021/03/12,714151
2021/03/13,716078
2021/03/14,717837
2021/03/15,719668
2021/03/16,721542
2021/03/17,722910
2021/03/18,724955
2021/03/19,726774
2021/03/20,728494
2021/03/21,729017
2021/03/22,730413
2021/03/23,732208
2021/03/24,734167
2021/03/25,736732
2021/03/26,738376
2021/03/27,739577
2021/03/28,740129
2021/03/29,741276
2021/03/30,742843
2021/03/31,744772
2021/04/01,747548
2021/04/02,750520
2021/04/03,752323
2021/04/04,753032
2021/04/05,754384
2021/04/06,756406
2021/04/07,757758
2021/04/08,758963
2021/04/09,760447
2021/04/10,762799
2021/04/11,764215
2021/04/12,766448
2021/04/13,768649
2021/04/14,761440
2021/04/15,761608
2021/04/16,753198
2021/04/17,757716
2021/04/18,760759
2021/04/19,764947
2021/04/20,770368
2021/04/21,775782
2021/04/22,781302
2021/04/23,785538
2021/04/24,789126
2021/04/25,792756
2021/04/26,796342
2021/04/27,799670
2021/04/28,804258
2021/04/29,809026
2021/04/30,811518
2021/05/01,814316
2021/05/02,816467
2021/05/03,819113
2021/05/04,822655
2021/05/05,826196
2021/05/06,830000
2021/05/07,833335
2021/05/08,839499
2021/05/09,846736
2021/05/10,851909
2021/05/11,857816
2021/05/12,861860
2021/05/13,866149
2021/05/14,869693
2021/05/15,872539
2021/05/16,874256
2021/05/17,875539
2021/05/18,876300
2021/05/19,876572
2021/05/20,877724
2021/05/21,877088
2021/05/22,875875
2021/05/23,872950
2021/05/24,871242
2021/05/25,869684
2021/05/26,868702
2021/05/27,867753
2021/05/28,866595
2021/05/29,866627
2021/05/30,866558
2021/05/31,866413
2021/06/01,865707
2021/06/02,864853
2021/06/03,864651
2021/06/04,863873
2021/06/05,862034
2021/06/06,859650
2021/06/07,857739
2021/06/08,854986
2021/06/09,852277
2021/06/10,849869
2021/06/11,846979
2021/06/12,843801
2021/06/13,841124
2021/06/14,838818
2021/06/15,837147
2021/06/16,835376
2021/06/17,833258
2021/06/18,830477
2021/06/19,826205
2021/06/20,822096
2021/06/21,819514
2021/06/22,818138
2021/06/23,816464
2021/06/24,815068
2021/06/25,813839
2021/06/26,811774
2021/06/27,809442
2021/06/28,812513
2021/06/29,812176
2021/06/30,811001
2021/07/01,810017
2021/07/02,808286
2021/07/03,805906
2021/07/04,803335
2021/07/05,801438
2021/07/06,801878
2021/07/07,801874
2021/07/08,801169
2021/07/09,800011
2021/07/10,797864
2021/07/11,795542
2021/07/12,794081
2021/07/13,792719
2021/07/14,791703
2021/07/15,791332
2021/07/16,790188
2021/07/17,788700
2021/07/18,787174
2021/07/19,786120
2021/07/20,785153
2021/07/21,784315
2021/07/22,783764
2021/07/23,783252
2021/07/24,783280
2021/07/25,781758
2021/07/26,781581
2021/07/27,783882
2021/07/28,785722
2021/07/29,786035
2021/07/30,786148
2021/07/31,786272
2021/08/01,785747
2021/08/02,786272
2021/08/03,785916
2021/08/04,785469
2021/08/05,783936
2021/08/06,783596
2021/08/07,783138
2021/08/08,782684
2021/08/09,782026
2021/08/10,781490
2021/08/11,781070
2021/08/12,780254
2021/08/13,779486
2021/08/14,778458
2021/08/15,777123
2021/08/16,777525
2021/08/17,777639
2021/08/18,777045
2021/08/19,777805
2021/08/20,778546
2021/08/21,778308
2021/08/22,777512
2021/08/23,777436
2021/08/24,776882
2021/08/25,775718
2021/08/26,774523
2021/08/27,766834
2021/08/28,765941
2021/08/29,765147
2021/08/30,764630
2021/08/31,764527
2021/09/01,764848
2021/09/02,765372
2021/09/03,764396
2021/09/04,763652
2021/09/05,762459
2021/09/06,761901
2021/09/07,762669
2021/09/08,762072
2021/09/09,762073
2021/09/10,762711
2021/09/11,765047
2021/09/12,766042
2021/09/13,767784
2021/09/14,768687
2021/09/15,769284
2021/09/16,769577
2021/09/17,769242
2021/09/18,769118
2021/09/19,768443
2021/09/20,767167
2021/09/21,766909
2021/09/22,766794
2021/09/23,767032
2021/09/24,766059
2021/09/25,765448
2021/09/26,763436
2021/09/27,762379
2021/09/28,761126
2021/09/29,760419
2021/09/30,759504
2021/10/01,760444
2021/10/02,759935
2021/10/03,759367
2021/10/04,758142
2021/10/05,758971
2021/10/06,761879
2021/10/07,764527
2021/10/08,766960
2021/10/09,768199
2021/10/10,768029
2021/10/11,768325
2021/10/12,768649
2021/10/13,768685
2021/10/14,769484
2021/10/15,770751
2021/10/16,771501
2021/10/17,771583
2021/10/18,772316
2021/10/19,773471
2021/10/20,775243
2021/10/21,776795
2021/10/22,778410
2021/10/23,780299
2021/10/24,782123
2021/10/25,784061
2021/10/26,786332
2021/10/27,788235
2021/10/28,782508
2021/10/29,786856
2021/10/30,789525
2021/10/31,790876
2021/11/01,792883
2021/11/02,795512
2021/11/03,798680
2021/11/04,800945
2021/11/05,802834
2021/11/06,804026
2021/11/07,805693
2021/11/08,807486
2021/11/09,808822
2021/11/10,811386
2021/11/11,813231
2021/11/12,815126
2021/11/13,816954
2021/11/14,818597
2021/11/15,819488
2021/11/16,820370
2021/11/17,822839
2021/11/18,823194
2021/11/19,823563
2021/11/20,822558
2021/11/21,823344
2021/11/22,822759
2021/11/23,822849
2021/11/24,824206
2021/11/25,824573
2021/11/26,824920
2021/11/27,824427
2021/11/28,822809
2021/11/29,823054
2021/11/30,823733
2021/12/01,823329
2021/12/02,823899
2021/12/03,823261
2021/12/04,822068
2021/12/05,826388
2021/12/06,825942
2021/12/07,826106
2021/12/08,827498
2021/12/09,827516
2021/12/10,827694
2021/12/11,827331
2021/12/12,827318
2021/12/13,827623
2021/12/14,827492
2021/12/15,828324
2021/12/16,827936
2021/12/17,829302
2021/12/18,828683
2021/12/19,827542
2021/12/20,827212
2021/12/21,826853
2021/12/22,827304
2021/12/23,828022
2021/12/24,829662
2021/12/25,831229
2021/12/26,831265
2021/12/27,831801
2021/12/28,831968
2021/12/29,831851
2021/12/30,832428
2021/12/31,832355
2022/01/01,832057
2022/01/02,830641
2022/01/03,830261
2022/01/04,830136
2022/01/05,830269
2022/01/06,830134
2022/01/07,829599
2022/01/08,829159
2022/01/09,827281
2022/01/10,828420
2022/01/11,830073
2022/01/12,832118
2022/01/13,833939
2022/01/14,833971
2022/01/15,834070
2022/01/16,833720
2022/01/17,833662
2022/01/18,833017
2022/01/19,833371
2022/01/20,833286
2022/01/21,832175
2022/01/22,831158
2022/01/23,829220
2022/01/24,827599
2022/01/25,826823
2022/01/26,825184
2022/01/27,823399
2022/01/28,822089
2022/01/29,820997
2022/01/30,820691
2022/01/31,820581
2022/02/01,820515
2022/02/02,820012
2022/02/03,818757
2022/02/04,818596
2022/02/05,820147
2022/02/06,820623
2022/02/07,819983
2022/02/08,819751
2022/02/09,819835
2022/02/10,820114
2022/02/11,820063
2022/02/12,819107
2022/02/13,818389
2022/02/14,817849
2022/02/15,817948
2022/02/16,818374
2022/02/17,817654
2022/02/18,819150
2022/02/19,819031
2022/02/20,821754
2022/02/21,820046
2022/02/22,818633
2022/02/23,817939
2022/02/24,817096
2022/02/25,816306
2022/02/26,816246
2022/02/27,815353
2022/02/28,813870
2022/03/01,813427
2022/03/02,813417
2022/03/03,813104
2022/03/04,812835
2022/03/05,811440
2022/03/06,810900
2022/03/07,810592
2022/03/08,811243
2022/03/09,811287
2022/03/10,812569
2022/03/11,811549
2022/03/12,811094
2022/03/13,809218
2022/03/14,807796
2022/03/15,808458
2022/03/16,810033
2022/03/17,809835
2022/03/18,811863
2022/03/19,811228
2022/03/20,810330
2022/03/21,809911
2022/03/22,810873
2022/03/23,810559
2022/03/24,810028
2022/03/25,809481
2022/03/26,808756
2022/03/27,808029
2022/03/28,808364
2022/03/29,808661
2022/03/30,807970
2022/03/31,807619
2022/04/01,806977
2022/04/02,805346
2022/04/03,803282
2022/04/04,801353
2022/04/05,799678
2022/04/06,798428
2022/04/07,797233
2022/04/08,795676
2022/04/09,794588
2022/04/10,793723
2022/04/11,792377
2022/04/12,790803
2022/04/13,788831
2022/04/14,787535
2022/04/15,786461
2022/04/16,785119
2022/04/17,783256
2022/04/18,782186
2022/04/19,783405
2022/04/20,785246
2022/04/21,784490
2022/04/22,784441
2022/04/23,783054
2022/04/24,781917
2022/04/25,781389
2022/04/26,780775
2022/04/27,780681
2022/04/28,780308
2022/04/29,779956
2022/04/30,780063
2022/05/01,779498
2022/05/02,777323
2022/05/03,775188
2022/05/04,774094
2022/05/05,774805
2022/05/06,774183
2022/05/07,772941
2022/05/08,772247
2022/05/09,771694
2022/05/10,771859
2022/05/11,769962
2022/05/12,771261
2022/05/13,773717
2022/05/14,772846
2022/05/15,771460
2022/05/16,770787
2022/05/17,770112
2022/05/18,770632
2022/05/19,769308
2022/05/20,767812
2022/05/21,766583
2022/05/22,764955
2022/05/23,763497
2022/05/24,762584
2022/05/25,761518
2022/05/26,759627
2022/05/27,758293
2022/05/28,757329
2022/05/29,756310
2022/05/30,754480
2022/05/31,754662
2022/06/01,753840
2022/06/02,752826
2022/06/03,751673
2022/06/04,750235
2022/06/05,748548
2022/06/06,747449
2022/06/07,746040
2022/06/08,744702
2022/06/09,743774
2022/06/10,743516
2022/06/11,742228
2022/06/12,740400
2022/06/13,738521
2022/06/14,737159
2022/06/15,735739
2022/06/16,735439
2022/06/17,735564
2022/06/18,734267
2022/06/19,732661
2022/06/20,731375
2022/06/21,729713
2022/06/22,728216
2022/06/23,726350
2022/06/24,725199
2022/06/25,722922
2022/06/26,720404
2022/06/27,719484
2022/06/28,717827
2022/06/29,716095
2022/06/30,714847
2022/07/01,715327
2022/07/02,716739
2022/07/03,717043
2022/07/04,717333
2022/07/05,718035
2022/07/06,718556
2022/07/07,719516
2022/07/08,720635
2022/07/09,721803
2022/07/10,722859
2022/07/11,723211
2022/07/12,723413
2022/07/13,724310
2022/07/14,725499
2022/07/15,727372
2022/07/16,729852
2022/07/17,732316
2022/07/18,733145
2022/07/19,733491
2022/07/20,733985
2022/07/21,734796
2022/07/22,736001
2022/07/23,736060
2022/07/24,735996
2022/07/25,738436
2022/07/26,750937
2022/07/27,751539
2022/07/28,751181
2022/07/29,751248
2022/07/30,751661
2022/07/31,751600
2022/08/01,755414
2022/08/02,755861
2022/08/03,757453
2022/08/04,764398
2022/08/05,765075
2022/08/06,765470
2022/08/07,766355
2022/08/08,766289
2022/08/09,765433
2022/08/10,765066
2022/08/11,763758
2022/08/12,763357
2022/08/13,762535
2022/08/14,761311
2022/08/15,759893
2022/08/16,758972
2022/08/17,758103
2022/08/18,757750
2022/08/19,756046
2022/08/20,754268
2022/08/21,753256
2022/08/22,751518
2022/08/23,750170
2022/08/24,748488
2022/08/25,747366
2022/08/26,745627
2022/08/27,744061
2022/08/28,742137
2022/08/29,740308
2022/08/30,738507
2022/08/31,736623
2022/09/01,735620
2022/09/02,734999
2022/09/03,734293
2022/09/04,735225
2022/09/05,735043
2022/09/06,733966
2022/09/07,732570
2022/09/08,731746
2022/09/09,731199
2022/09/10,729665
2022/09/11,728430
2022/09/12,727186
2022/09/13,726660
2022/09/14,727098
2022/09/15,715990
2022/09/16,700254
2022/09/17,684864
2022/09/18,685495
2022/09/19,685663
2022/09/20,685944
2022/09/21,685736
2022/09/22,685903
2022/09/23,685955
2022/09/24,686621
2022/09/25,686621
2022/09/26,687061
2022/09/27,689177
2022/09/28,688815
2022/09/29,689031
2022/09/30,689074
2022/10/01,689016
2022/10/02,688877
2022/10/03,687668
2022/10/04,687400
2022/10/05,687710
2022/10/06,689306
2022/10/07,690491
2022/10/08,693239
2022/10/09,695783
2022/10/10,697973
2022/10/11,699110
2022/10/12,699270
2022/10/13,699318
2022/10/14,698600
2022/10/15,698321
2022/10/16,696478
2022/10/17,695227
2022/10/18,693577
2022/10/19,692540
2022/10/20,692845
2022/10/21,692842
2022/10/22,691110
2022/10/23,689791
2022/10/24,688950
2022/10/25,687725
2022/10/26,687529
2022/10/27,687750
2022/10/28,686650
2022/10/29,685119
2022/10/30,683977
2022/10/31,682980
2022/11/01,682324
2022/11/02,680589
2022/11/03,680677
2022/11/04,678787
2022/11/05,676934
2022/11/06,674925
2022/11/07,674773
2022/11/08,673669
2022/11/09,673441
2022/11/10,672910
2022/11/11,672279
2022/11/12,671160
2022/11/13,670189
2022/11/14,670748
2022/11/15,671382
2022/11/16,671302
2022/11/17,671822
2022/11/18,671136
2022/11/19,669014
2022/11/20,666707
2022/11/21,664343
2022/11/22,662102
2022/11/23,660759
2022/11/24,660656
2022/11/25,660760
2022/11/26,659683
2022/11/27,657714
2022/11/28,659012
2022/11/29,658970
2022/11/30,658175
