Date,sentinusd7momUSD
2019/04/18,-39223072
2019/04/19,-14011169
2019/04/20,72168763
2019/04/21,58189190
2019/04/22,-10345142
2019/04/23,114487910
2019/04/24,206719684
2019/04/25,61581737
2019/04/26,303840419
2019/04/27,-25088177
2019/04/28,26898655
2019/04/29,68909868
2019/04/30,-6249378
2019/05/01,-156180562
2019/05/02,-177593466
2019/05/03,-282158252
2019/05/04,24201664
2019/05/05,-63498848
2019/05/06,20670885
2019/05/07,127656137
2019/05/08,109520165
2019/05/09,144075858
2019/05/10,73761612
2019/05/11,515541646
2019/05/12,246037739
2019/05/13,268250547
2019/05/14,132057333
2019/05/15,489925076
2019/05/16,1359242926
2019/05/17,606027192
2019/05/18,-297118080
2019/05/19,53186240
2019/05/20,17739451
2019/05/21,-12340189
2019/05/22,-290188846
2019/05/23,-1099159370
2019/05/24,-480775170
2019/05/25,-75842959
2019/05/26,9314287
2019/05/27,90728468
2019/05/28,-25864731
2019/05/29,301238095
2019/05/30,263354089
2019/05/31,279977520
2019/06/01,32998747
2019/06/02,-187016138
2019/06/03,-121622283
2019/06/04,112699837
2019/06/05,-197549680
2019/06/06,-507953547
2019/06/07,-390658174
2019/06/08,-189376681
2019/06/09,3131399
2019/06/10,-158841590
2019/06/11,-269854241
2019/06/12,-221359230
2019/06/13,208135455
2019/06/14,189504218
2019/06/15,649692661
2019/06/16,361183941
2019/06/17,38641700
2019/06/18,235646715
2019/06/19,187691163
2019/06/20,-75896281
2019/06/21,172931934
2019/06/22,-96613805
2019/06/23,-123015983
2019/06/24,141815342
2019/06/25,126839311
2019/06/26,449543455
2019/06/27,520568929
2019/06/28,-53727731
2019/06/29,-80822637
2019/06/30,-64480008
2019/07/01,-64164817
2019/07/02,-240733439
2019/07/03,-642315606
2019/07/04,-636061636
2019/07/05,-347111533
2019/07/06,-451673026
2019/07/07,-182860874
2019/07/08,-168370926
2019/07/09,668488177
2019/07/10,138530012
2019/07/11,504333359
2019/07/12,37676225
2019/07/13,-53255941
2019/07/14,132066593
2019/07/15,144563885
2019/07/16,-766618125
2019/07/17,-147130277
2019/07/18,-496125452
2019/07/19,-72246424
2019/07/20,35283826
2019/07/21,-302447829
2019/07/22,-326462388
2019/07/23,-223542702
2019/07/24,-272431828
2019/07/25,-156985022
2019/07/26,117593943
2019/07/27,-68723419
2019/07/28,-46609003
2019/07/29,-1359961
2019/07/30,25035319
2019/07/31,31539179
2019/08/01,259463504
2019/08/02,-134778085
2019/08/03,34031445
2019/08/04,10585214
2019/08/05,291921612
2019/08/06,162472787
2019/08/07,43672360
2019/08/08,-144450187
2019/08/09,-19752362
2019/08/10,6354470
2019/08/11,37322516
2019/08/12,-331293657
2019/08/13,-178089937
2019/08/14,57705040
2019/08/15,2063470
2019/08/16,-18354052
2019/08/17,-58982763
2019/08/18,-15808865
2019/08/19,19827349
2019/08/20,133690473
2019/08/21,-126020738
2019/08/22,-143989639
2019/08/23,-32269065
2019/08/24,11755014
2019/08/25,-2568849
2019/08/26,12939745
2019/08/27,-177717717
2019/08/28,15929285
2019/08/29,3928575
2019/08/30,-5172984
2019/08/31,177837039
2019/09/01,-24412757
2019/09/02,-45550378
2019/09/03,163385023
2019/09/04,-10072968
2019/09/05,-50238650
2019/09/06,-26310164
2019/09/07,-87813487
2019/09/08,71952932
2019/09/09,41038100
2019/09/10,-195567569
2019/09/11,-8200251
2019/09/12,-14334275
2019/09/13,34475532
2019/09/14,-112189178
2019/09/15,-30707503
2019/09/16,102472110
2019/09/17,220895699
2019/09/18,224813558
2019/09/19,133693434
2019/09/20,56068387
2019/09/21,11712369
2019/09/22,-27290924
2019/09/23,-79982197
2019/09/24,148576403
2019/09/25,-88710474
2019/09/26,48898964
2019/09/27,-43433779
2019/09/28,49231800
2019/09/29,-5173565
2019/09/30,81532475
2019/10/01,-333340139
2019/10/02,-247980157
2019/10/03,-283995535
2019/10/04,-167034549
2019/10/05,-126908886
2019/10/06,-50717804
2019/10/07,-204588631
2019/10/08,-7162473
2019/10/09,123922353
2019/10/10,102558159
2019/10/11,76210598
2019/10/12,72292429
2019/10/13,-17840621
2019/10/14,133104415
2019/10/15,-51879875
2019/10/16,-81917307
2019/10/17,-67810284
2019/10/18,22110726
2019/10/19,-70380237
2019/10/20,58474301
2019/10/21,-145803145
2019/10/22,-12407518
2019/10/23,157559765
2019/10/24,187643624
2019/10/25,39481826
2019/10/26,270239642
2019/10/27,13952157
2019/10/28,338193763
2019/10/29,137118239
2019/10/30,-97090495
2019/10/31,-84815656
2019/11/01,-78888267
2019/11/02,-250035500
2019/11/03,-27520531
2019/11/04,-242894756
2019/11/05,52453839
2019/11/06,-64293307
2019/11/07,-85530402
2019/11/08,12769268
2019/11/09,-17119172
2019/11/10,-42196474
2019/11/11,-99859192
2019/11/12,-109427804
2019/11/13,-14846864
2019/11/14,-18136805
2019/11/15,3947929
2019/11/16,-923398
2019/11/17,-5109118
2019/11/18,21802406
2019/11/19,-54278494
2019/11/20,-8675541
2019/11/21,117066203
2019/11/22,245734226
2019/11/23,32129212
2019/11/24,12059822
2019/11/25,161770815
2019/11/26,-60915379
2019/11/27,101362640
2019/11/28,-13261965
2019/11/29,-304682428
2019/11/30,13642535
2019/12/01,-33504603
2019/12/02,-159714898
2019/12/03,-7940957
2019/12/04,-129794931
2019/12/05,-110346113
2019/12/06,-1983407
2019/12/07,-87632905
2019/12/08,-40910821
2019/12/09,-82923046
2019/12/10,40360041
2019/12/11,-76456239
2019/12/12,-34314580
2019/12/13,-52866169
2019/12/14,2017359
2019/12/15,9130223
2019/12/16,45719801
2019/12/17,116719766
2019/12/18,255867093
2019/12/19,249011013
2019/12/20,17312284
2019/12/21,-6382699
2019/12/22,11878560
2019/12/23,20733806
2019/12/24,-190639900
2019/12/25,-201132341
2019/12/26,-270773736
2019/12/27,-16925599
2019/12/28,18199014
2019/12/29,29346686
2019/12/30,-43669516
2019/12/31,116767741
2020/01/01,-103585978
2020/01/02,-3406839
2020/01/03,84578238
2020/01/04,25622849
2020/01/05,-10429494
2020/01/06,39908455
2020/01/07,-72250417
2020/01/08,196806637
2020/01/09,42033178
2020/01/10,-58331306
2020/01/11,42643799
2020/01/12,21601849
2020/01/13,-28991805
2020/01/14,201140748
2020/01/15,68347427
2020/01/16,87830736
2020/01/17,83085367
2020/01/18,103540226
2020/01/19,56532032
2020/01/20,-30431914
2020/01/21,-236302960
2020/01/22,-190582062
2020/01/23,-90870979
2020/01/24,-26701304
2020/01/25,-226028229
2020/01/26,-101345704
2020/01/27,5969078
2020/01/28,39669118
2020/01/29,68165698
2020/01/30,57492173
2020/01/31,106087191
2020/02/01,127454425
2020/02/02,107221378
2020/02/03,68554661
2020/02/04,90381488
2020/02/05,86294747
2020/02/06,245568960
2020/02/07,183081013
2020/02/08,89030727
2020/02/09,91057488
2020/02/10,155899255
2020/02/11,30207422
2020/02/12,398470747
2020/02/13,131781005
2020/02/14,-9629920
2020/02/15,234957149
2020/02/16,144398323
2020/02/17,271656033
2020/02/18,289477603
2020/02/19,-214428618
2020/02/20,-32490543
2020/02/21,-72317190
2020/02/22,-281549018
2020/02/23,-107839652
2020/02/24,-221178048
2020/02/25,-134113071
2020/02/26,174918586
2020/02/27,22701401
2020/02/28,-41682034
2020/02/29,18414893
2020/03/01,29344357
2020/03/02,112089872
2020/03/03,-81406125
2020/03/04,-334449650
2020/03/05,-208802077
2020/03/06,35419590
2020/03/07,27685313
2020/03/08,54602263
2020/03/09,204180381
2020/03/10,130499867
2020/03/11,145694421
2020/03/12,1037288011
2020/03/13,585723588
2020/03/14,121920226
2020/03/15,-30224672
2020/03/16,-65582318
2020/03/17,-146553759
2020/03/18,-163728636
2020/03/19,-960077615
2020/03/20,-512454975
2020/03/21,-187696725
2020/03/22,-163295244
2020/03/23,-372004983
2020/03/24,216752246
2020/03/25,678179
2020/03/26,-189405772
2020/03/27,-280613378
2020/03/28,19281508
2020/03/29,-69758270
2020/03/30,-120391601
2020/03/31,-323857363
2020/04/01,-128619509
2020/04/02,22378808
2020/04/03,79410497
2020/04/04,-72949320
2020/04/05,-17303513
2020/04/06,202781184
2020/04/07,203979447
2020/04/08,122184170
2020/04/09,-48908231
2020/04/10,181893095
2020/04/11,-11732882
2020/04/12,33721087
2020/04/13,-93254658
2020/04/14,-263896270
2020/04/15,-92976843
2020/04/16,190181644
2020/04/17,-208937104
2020/04/18,151632866
2020/04/19,90603727
2020/04/20,131295984
2020/04/21,150760744
2020/04/22,132634191
2020/04/23,-50019377
2020/04/24,352685325
2020/04/25,-27313568
2020/04/26,5164762
2020/04/27,-51136956
2020/04/28,-112756346
2020/04/29,206070819
2020/04/30,270792222
2020/05/01,-331103022
2020/05/02,-22865148
2020/05/03,-698265
2020/05/04,-61416657
2020/05/05,78076892
2020/05/06,-102524553
2020/05/07,-50526155
2020/05/08,156365996
2020/05/09,55570284
2020/05/10,347933238
2020/05/11,103957303
2020/05/12,126245653
2020/05/13,30972852
2020/05/14,-166197060
2020/05/15,-80925371
2020/05/16,-60745176
2020/05/17,-337817272
2020/05/18,1193030
2020/05/19,-118862297
2020/05/20,-129537153
2020/05/21,-43805718
2020/05/22,-6390275
2020/05/23,91825652
2020/05/24,-20048928
2020/05/25,-137906411
2020/05/26,42478207
2020/05/27,-41934829
2020/05/28,32339687
2020/05/29,195440293
2020/05/30,222173063
2020/05/31,260010739
2020/06/01,191061838
2020/06/02,531040426
2020/06/03,48705228
2020/06/04,-58101735
2020/06/05,-112020968
2020/06/06,-342902512
2020/06/07,-243025010
2020/06/08,-117541307
2020/06/09,-511499700
2020/06/10,94022159
2020/06/11,191416778
2020/06/12,-76664510
2020/06/13,-24453811
2020/06/14,-36080581
2020/06/15,212224547
2020/06/16,-18931741
2020/06/17,-75799934
2020/06/18,-148372893
2020/06/19,63714034
2020/06/20,39873992
2020/06/21,111348570
2020/06/22,3613685
2020/06/23,199538626
2020/06/24,627482283
2020/06/25,893766183
2020/06/26,202734964
2020/06/27,177638965
2020/06/28,-47548304
2020/06/29,-246897010
2020/06/30,-128515784
2020/07/01,-584473409
2020/07/02,-905025966
2020/07/03,-238140823
2020/07/04,-143184213
2020/07/05,-69773808
2020/07/06,177546802
2020/07/07,91018862
2020/07/08,352545018
2020/07/09,180469729
2020/07/10,178536988
2020/07/11,-8761629
2020/07/12,67447864
2020/07/13,128820939
2020/07/14,224557185
2020/07/15,-320244578
2020/07/16,-78359897
2020/07/17,-147146253
2020/07/18,54354747
2020/07/19,86982530
2020/07/20,-123110661
2020/07/21,-196652469
2020/07/22,270431712
2020/07/23,856702585
2020/07/24,405481690
2020/07/25,509837343
2020/07/26,652576285
2020/07/27,1053981860
2020/07/28,465739287
2020/07/29,256169437
2020/07/30,-270625915
2020/07/31,305350158
2020/08/01,281436072
2020/08/02,215259309
2020/08/03,-337096987
2020/08/04,283275342
2020/08/05,-19921132
2020/08/06,-113400312
2020/08/07,-36903343
2020/08/08,-471329955
2020/08/09,-518291425
2020/08/10,46828948
2020/08/11,-124448535
2020/08/12,637781443
2020/08/13,580613051
2020/08/14,849136597
2020/08/15,326738884
2020/08/16,160688593
2020/08/17,-13945366
2020/08/18,65046808
2020/08/19,-369747661
2020/08/20,-325376096
2020/08/21,-688074657
2020/08/22,-118602766
2020/08/23,-303482234
2020/08/24,-122136122
2020/08/25,-154415438
2020/08/26,-129539704
2020/08/27,-357740669
2020/08/28,77151115
2020/08/29,265623608
2020/08/30,862720696
2020/08/31,1215103158
2020/09/01,2083255327
2020/09/02,1894294339
2020/09/03,1824322787
2020/09/04,1163444239
2020/09/05,1191597044
2020/09/06,338372182
2020/09/07,-923415813
2020/09/08,-1856501709
2020/09/09,-1488212035
2020/09/10,-568773514
2020/09/11,-701470603
2020/09/12,-674627141
2020/09/13,-86359092
2020/09/14,583964909
2020/09/15,325758812
2020/09/16,247478364
2020/09/17,232862273
2020/09/18,797486183
2020/09/19,-263226149
2020/09/20,-388063523
2020/09/21,-224478757
2020/09/22,-390496002
2020/09/23,-285335208
2020/09/24,-1183814756
2020/09/25,-1548695098
2020/09/26,-546564808
2020/09/27,-394485236
2020/09/28,-627087933
2020/09/29,47520985
2020/09/30,-129207791
2020/10/01,184944386
2020/10/02,102223240
2020/10/03,-172249361
2020/10/04,-300357587
2020/10/05,-296882282
2020/10/06,-380207933
2020/10/07,-152410630
2020/10/08,-354115422
2020/10/09,1143417
2020/10/10,224123534
2020/10/11,109315317
2020/10/12,358675300
2020/10/13,77039993
2020/10/14,161253330
2020/10/15,-77271528
2020/10/16,-71489909
2020/10/17,-330542981
2020/10/18,-207823284
2020/10/19,-395611247
2020/10/20,-137515418
2020/10/21,97145021
2020/10/22,578115152
2020/10/23,109079358
2020/10/24,204819340
2020/10/25,69400208
2020/10/26,471883233
2020/10/27,222298782
2020/10/28,-58972213
2020/10/29,-645618916
2020/10/30,51406375
2020/10/31,32579432
2020/11/01,6531165
2020/11/02,-24716823
2020/11/03,19925931
2020/11/04,-73467636
2020/11/05,748449280
2020/11/06,619827417
2020/11/07,862092678
2020/11/08,107975376
2020/11/09,-55064613
2020/11/10,38722817
2020/11/11,119458136
2020/11/12,199534310
2020/11/13,-359551239
2020/11/14,-762083696
2020/11/15,56541757
2020/11/16,-44408339
2020/11/17,773537113
2020/11/18,558243620
2020/11/19,-405641216
2020/11/20,285086248
2020/11/21,1438194222
2020/11/22,1152623092
2020/11/23,1443715494
2020/11/24,1172841162
2020/11/25,-258926974
2020/11/26,1209372003
2020/11/27,-148632422
2020/11/28,-1421117575
2020/11/29,-945406047
2020/11/30,-695267009
2020/12/01,-640192097
2020/12/02,-283527660
2020/12/03,-1182513915
2020/12/04,-83386614
2020/12/05,178517304
2020/12/06,-15329552
2020/12/07,-319452270
2020/12/08,-983816180
2020/12/09,433881345
2020/12/10,240249910
2020/12/11,45927612
2020/12/12,-97985638
2020/12/13,8263235
2020/12/14,-396629600
2020/12/15,-48699570
2020/12/16,85496388
2020/12/17,1489381888
2020/12/18,345342370
2020/12/19,998827642
2020/12/20,198966431
2020/12/21,928758999
2020/12/22,451593733
2020/12/23,-229199716
2020/12/24,-1485638282
2020/12/25,-858703656
2020/12/26,-716722560
2020/12/27,1087159339
2020/12/28,450441390
2020/12/29,1089176374
2020/12/30,959069050
2020/12/31,562550841
2021/01/01,750824143
2021/01/02,672114335
2021/01/03,2762569628
2021/01/04,5111744381
2021/01/05,2080033566
2021/01/06,3729025338
2021/01/07,4640106463
2021/01/08,5296509619
2021/01/09,2013048258
2021/01/10,-591971204
2021/01/11,-425011586
2021/01/12,-1034357697
2021/01/13,-2260176041
2021/01/14,885248087
2021/01/15,-2655423100
2021/01/16,-432622299
2021/01/17,-1449566300
2021/01/18,-3746624115
2021/01/19,3490698034
2021/01/20,3582627852
2021/01/21,-2228841163
2021/01/22,1052404570
2021/01/23,-441722250
2021/01/24,1136257312
2021/01/25,2101036480
2021/01/26,-2186486290
2021/01/27,-2638654656
2021/01/28,-1088565540
2021/01/29,1645024358
2021/01/30,1378126695
2021/01/31,-72668740
2021/02/01,-1435966972
2021/02/02,1899752277
2021/02/03,2306565586
2021/02/04,3882786377
2021/02/05,1006963
2021/02/06,1396973478
2021/02/07,734380513
2021/02/08,2450626971
2021/02/09,-881353466
2021/02/10,-1078078874
2021/02/11,-3006889857
2021/02/12,-1230235471
2021/02/13,-1768410373
2021/02/14,-832658221
2021/02/15,-1767847301
2021/02/16,-1317518674
2021/02/17,-652009746
2021/02/18,1845251402
2021/02/19,-90688278
2021/02/20,2983952320
2021/02/21,597950762
2021/02/22,2683209912
2021/02/23,6081024034
2021/02/24,709450945
2021/02/25,-1793458303
2021/02/26,359042808
2021/02/27,-3216485933
2021/02/28,156072491
2021/03/01,-2557400783
2021/03/02,-6227008116
2021/03/03,-2104569100
2021/03/04,-571405790
2021/03/05,-2041374319
2021/03/06,501640384
2021/03/07,4039974828
2021/03/08,607341305
2021/03/09,949180043
2021/03/10,1247652224
2021/03/11,795158607
2021/03/12,2788416148
2021/03/13,76769674
2021/03/14,-5457104562
2021/03/15,913487198
2021/03/16,-306756834
2021/03/17,-445649712
2021/03/18,-949615432
2021/03/19,-2992773853
2021/03/20,-1099374051
2021/03/21,272601804
2021/03/22,-1687865718
2021/03/23,-1245253966
2021/03/24,-847904376
2021/03/25,2066967930
2021/03/26,713357584
2021/03/27,-54680963
2021/03/28,-730493065
2021/03/29,497203157
2021/03/30,1827454369
2021/03/31,2273007914
2021/04/01,-907300461
2021/04/02,3829232627
2021/04/03,5683176551
2021/04/04,1554658053
2021/04/05,2049241628
2021/04/06,-24868764
2021/04/07,-391016937
2021/04/08,-299148764
2021/04/09,-3264341512
2021/04/10,-3576730496
2021/04/11,-456359967
2021/04/12,-1856469535
2021/04/13,1461883106
2021/04/14,2999463010
2021/04/15,516192095
2021/04/16,3747286219
2021/04/17,1035797137
2021/04/18,8195970123
2021/04/19,1628750771
2021/04/20,-1168396790
2021/04/21,-980852210
2021/04/22,6460345108
2021/04/23,1090639189
2021/04/24,-1454533564
2021/04/25,-7611838382
2021/04/26,56277394
2021/04/27,1692195596
2021/04/28,1221253754
2021/04/29,-3670386575
2021/04/30,-1550703361
2021/05/01,1819299489
2021/05/02,748534871
2021/05/03,5591041264
2021/05/04,8179446113
2021/05/05,2904298903
2021/05/06,1577037025
2021/05/07,4102127934
2021/05/08,5729326825
2021/05/09,5047768262
2021/05/10,7383491898
2021/05/11,1766569844
2021/05/12,7215443684
2021/05/13,10827037184
2021/05/14,598375758
2021/05/15,-3301423058
2021/05/16,160457859
2021/05/17,-5190309078
2021/05/18,-6680734492
2021/05/19,8819764056
2021/05/20,-172802420
2021/05/21,924433816
2021/05/22,206768847
2021/05/23,3639889985
2021/05/24,-392202524
2021/05/25,2025625030
2021/05/26,-16200447186
2021/05/27,-8807736438
2021/05/28,-3936374310
2021/05/29,-979365065
2021/05/30,-7682103459
2021/05/31,-8922321938
2021/06/01,-4507795425
2021/06/02,-5051002275
2021/06/03,-4638842966
2021/06/04,-2950646642
2021/06/05,-3771931786
2021/06/06,-3250700481
2021/06/07,-98111460
2021/06/08,832433597
2021/06/09,1255528115
2021/06/10,-2877088987
2021/06/11,-2422835718
2021/06/12,-1099921620
2021/06/13,-213320005
2021/06/14,220306616
2021/06/15,-4813636857
2021/06/16,-1366043748
2021/06/17,661798778
2021/06/18,1250745945
2021/06/19,-917689748
2021/06/20,237912352
2021/06/21,2160844050
2021/06/22,5214141392
2021/06/23,-2410787501
2021/06/24,-391882845
2021/06/25,-428555153
2021/06/26,-20166019
2021/06/27,-389130157
2021/06/28,-2831097485
2021/06/29,-4681011343
2021/06/30,-107512878
2021/07/01,1374947191
2021/07/02,197204243
2021/07/03,-465903937
2021/07/04,-364185348
2021/07/05,-1559355645
2021/07/06,-754645004
2021/07/07,795672198
2021/07/08,695596982
2021/07/09,-735665878
2021/07/10,931705493
2021/07/11,-821986729
2021/07/12,1655255361
2021/07/13,-353026671
2021/07/14,-175435227
2021/07/15,-3136026778
2021/07/16,171639504
2021/07/17,-860407754
2021/07/18,617283335
2021/07/19,-1166439479
2021/07/20,-395025073
2021/07/21,121932559
2021/07/22,408603913
2021/07/23,-1511927167
2021/07/24,742589568
2021/07/25,-223811729
2021/07/26,2947305455
2021/07/27,1266195317
2021/07/28,-783696640
2021/07/29,761768026
2021/07/30,1307522528
2021/07/31,2086290694
2021/08/01,2269712917
2021/08/02,-2419187371
2021/08/03,462113266
2021/08/04,1942413436
2021/08/05,1329959156
2021/08/06,1552816372
2021/08/07,767064941
2021/08/08,540436237
2021/08/09,4023957904
2021/08/10,827512327
2021/08/11,-752413632
2021/08/12,-801455918
2021/08/13,-168275606
2021/08/14,-1009193254
2021/08/15,-265930019
2021/08/16,-283944107
2021/08/17,182797675
2021/08/18,904301383
2021/08/19,37276222
2021/08/20,1067992614
2021/08/21,-785965852
2021/08/22,-547257073
2021/08/23,-313101525
2021/08/24,2725117500
2021/08/25,931247388
2021/08/26,-311403074
2021/08/27,-932574068
2021/08/28,581359336
2021/08/29,979888868
2021/08/30,-1188090100
2021/08/31,252318672
2021/09/01,2488348629
2021/09/02,6531229073
2021/09/03,3047202207
2021/09/04,1444321657
2021/09/05,-333905247
2021/09/06,290216524
2021/09/07,2750449635
2021/09/08,-964371651
2021/09/09,-3285252335
2021/09/10,-1708739491
2021/09/11,1423112044
2021/09/12,-492633377
2021/09/13,-895175701
2021/09/14,-7000167816
2021/09/15,747751082
2021/09/16,-2653970751
2021/09/17,-35365939
2021/09/18,-2445537714
2021/09/19,-320983503
2021/09/20,2502364329
2021/09/21,2887698891
2021/09/22,-2477848298
2021/09/23,429031884
2021/09/24,2924838231
2021/09/25,-1905171761
2021/09/26,6587017860
2021/09/27,-3455466176
2021/09/28,-3694153832
2021/09/29,-2908816434
2021/09/30,-1985710221
2021/10/01,-4694909152
2021/10/02,1187212923
2021/10/03,-6647799645
2021/10/04,276766928
2021/10/05,3878157472
2021/10/06,3899045600
2021/10/07,4158027987
2021/10/08,1944271908
2021/10/09,-817094424
2021/10/10,223002809
2021/10/11,-338023475
2021/10/12,-2831709850
2021/10/13,-1136856290
2021/10/14,4910105687
2021/10/15,2612628046
2021/10/16,3343956132
2021/10/17,1612378533
2021/10/18,2119902788
2021/10/19,1097287269
2021/10/20,1269757471
2021/10/21,-1313645196
2021/10/22,-1577592995
2021/10/23,-1689036176
2021/10/24,-1684198193
2021/10/25,-791544713
2021/10/26,415026298
2021/10/27,3036986228
2021/10/28,-4697394965
2021/10/29,3865693431
2021/10/30,596320513
2021/10/31,1619168251
2021/11/01,1569204269
2021/11/02,2795216314
2021/11/03,2541025443
2021/11/04,1833326364
2021/11/05,-4211355335
2021/11/06,-98580501
2021/11/07,-1287301527
2021/11/08,956813126
2021/11/09,-854197493
2021/11/10,-4579354057
2021/11/11,-456536301
2021/11/12,803536223
2021/11/13,-10781646
2021/11/14,1352903988
2021/11/15,8456307355
2021/11/16,1712502812
2021/11/17,-865410547
2021/11/18,444741342
2021/11/19,-1161100440
2021/11/20,437433948
2021/11/21,1649713334
2021/11/22,-9593876039
2021/11/23,-2826230807
2021/11/24,755674795
2021/11/25,-1779457554
2021/11/26,3133662167
2021/11/27,-1385977089
2021/11/28,-3020055561
2021/11/29,516913334
2021/11/30,4770578084
2021/12/01,3126246545
2021/12/02,1823221335
2021/12/03,-855054444
2021/12/04,8954230712
2021/12/05,2877010374
2021/12/06,4748725664
2021/12/07,-2664727713
2021/12/08,-3687940104
2021/12/09,-894290620
2021/12/10,-2061415430
2021/12/11,-8499627871
2021/12/12,-4098496919
2021/12/13,-2942458686
2021/12/14,-1202088235
2021/12/15,-1173859699
2021/12/16,-519200824
2021/12/17,-1591160404
2021/12/18,-241160566
2021/12/19,329730334
2021/12/20,-4391697473
2021/12/21,-2777585539
2021/12/22,-1324353121
2021/12/23,-1025872602
2021/12/24,-850523992
2021/12/25,669748543
2021/12/26,-96739732
2021/12/27,1070153698
2021/12/28,1708032634
2021/12/29,64390271
2021/12/30,5604852698
2021/12/31,2480939838
2022/01/01,-1488130507
2022/01/02,-58082031
2022/01/03,-2452115862
2022/01/04,-962919583
2022/01/05,1920764148
2022/01/06,-3128023282
2022/01/07,-210747063
2022/01/08,525924804
2022/01/09,70308353
2022/01/10,1261220591
2022/01/11,-1630244336
2022/01/12,-2181888739
2022/01/13,-2505859659
2022/01/14,-3073794451
2022/01/15,-1111910898
2022/01/16,176716437
2022/01/17,-823079675
2022/01/18,-326648973
2022/01/19,1175109402
2022/01/20,-947669942
2022/01/21,6350900281
2022/01/22,5687857636
2022/01/23,2194953421
2022/01/24,3201829348
2022/01/25,1000810115
2022/01/26,-156125788
2022/01/27,610430412
2022/01/28,-6261932069
2022/01/29,-5125014944
2022/01/30,-1505008164
2022/01/31,-2596904227
2022/02/01,-367168524
2022/02/02,-2624569758
2022/02/03,137089789
2022/02/04,386723906
2022/02/05,-209795985
2022/02/06,-1461530845
2022/02/07,861671328
2022/02/08,492221405
2022/02/09,1225376140
2022/02/10,2448871592
2022/02/11,926147742
2022/02/12,-231615932
2022/02/13,132130885
2022/02/14,-1729752862
2022/02/15,-238828060
2022/02/16,-1250814112
2022/02/17,-3989674328
2022/02/18,-2032504894
2022/02/19,-1332616983
2022/02/20,419444411
2022/02/21,-222781584
2022/02/22,-2035009848
2022/02/23,-312789794
2022/02/24,4485324665
2022/02/25,873486872
2022/02/26,777612250
2022/02/27,-222681696
2022/02/28,556720773
2022/03/01,2604341848
2022/03/02,986657946
2022/03/03,-5040667879
2022/03/04,-508696439
2022/03/05,-517025809
2022/03/06,-1110612727
2022/03/07,-693193836
2022/03/08,-1935891904
2022/03/09,-1197154594
2022/03/10,-404027455
2022/03/11,-1912564269
2022/03/12,-988644219
2022/03/13,119484232
2022/03/14,-1345188223
2022/03/15,2564841522
2022/03/16,923094566
2022/03/17,540896454
2022/03/18,2467268711
2022/03/19,3213177829
2022/03/20,91134124
2022/03/21,1657501765
2022/03/22,-607833823
2022/03/23,-279651454
2022/03/24,1167129158
2022/03/25,566229545
2022/03/26,-2672976084
2022/03/27,629847439
2022/03/28,1709297650
2022/03/29,1175459295
2022/03/30,2413970962
2022/03/31,723495527
2022/04/01,520765057
2022/04/02,2632569027
2022/04/03,446511300
2022/04/04,-1872626726
2022/04/05,-2337691668
2022/04/06,-713183662
2022/04/07,-777066752
2022/04/08,-2268186160
2022/04/09,-1986250854
2022/04/10,-893462197
2022/04/11,2443124095
2022/04/12,-1257097114
2022/04/13,-2224425015
2022/04/14,-1922829182
2022/04/15,-392885265
2022/04/16,698261144
2022/04/17,798389249
2022/04/18,-2603620567
2022/04/19,1111275677
2022/04/20,3814451725
2022/04/21,724579525
2022/04/22,577696484
2022/04/23,-1466978026
2022/04/24,-913370310
2022/04/25,1774787575
2022/04/26,-49075997
2022/04/27,-3335300417
2022/04/28,533630668
2022/04/29,2579813926
2022/04/30,1187343134
2022/05/01,2519998680
2022/05/02,858060920
2022/05/03,2482421056
2022/05/04,968247152
2022/05/05,368182238
2022/05/06,-1928074613
2022/05/07,-149738167
2022/05/08,-1133933408
2022/05/09,2194130866
2022/05/10,1092959051
2022/05/11,6692212990
2022/05/12,10641850815
2022/05/13,4149440732
2022/05/14,-95889037
2022/05/15,-1037080059
2022/05/16,-1554409987
2022/05/17,-4649866316
2022/05/18,-7560058006
2022/05/19,-11797926998
2022/05/20,-4236911249
2022/05/21,-1095400472
2022/05/22,-341425283
2022/05/23,-2979155500
2022/05/24,-711127444
2022/05/25,-2284340742
2022/05/26,1791861285
2022/05/27,256090564
2022/05/28,60448048
2022/05/29,-414347635
2022/05/30,-1026458430
2022/05/31,1118039214
2022/06/01,2008781773
2022/06/02,-2054648979
2022/06/03,-2744131129
2022/06/04,-541271282
2022/06/05,-331608617
2022/06/06,-685639738
2022/06/07,-609170656
2022/06/08,-1697212046
2022/06/09,-1584696068
2022/06/10,2015602352
2022/06/11,4013638117
2022/06/12,2467295427
2022/06/13,6910870584
2022/06/14,3008360250
2022/06/15,3329185916
2022/06/16,1936480613
2022/06/17,-1017477125
2022/06/18,-1396471356
2022/06/19,-1315937613
2022/06/20,-6783414123
2022/06/21,-4025127145
2022/06/22,-3445774869
2022/06/23,-1950564253
2022/06/24,-1247429651
2022/06/25,-2387299704
2022/06/26,-1229404073
2022/06/27,-368845091
2022/06/28,-381024452
2022/06/29,1473445334
2022/06/30,725671113
2022/07/01,155959937
2022/07/02,-262665882
2022/07/03,-499108934
2022/07/04,-489106691
2022/07/05,-218288130
2022/07/06,-1738721824
2022/07/07,1170633127
2022/07/08,-175669504
2022/07/09,-257188619
2022/07/10,538051303
2022/07/11,-147602135
2022/07/12,400554659
2022/07/13,809831749
2022/07/14,-2089764493
