Date,activeaddresses30sma
2019/10/29,322875
2019/10/30,322833
2019/10/31,322917
2019/11/01,322973
2019/11/02,322698
2019/11/03,322267
2019/11/04,322674
2019/11/05,324922
2019/11/06,325592
2019/11/07,328341
2019/11/08,327247
2019/11/09,325124
2019/11/10,323601
2019/11/11,325025
2019/11/12,327242
2019/11/13,328169
2019/11/14,327932
2019/11/15,327732
2019/11/16,326364
2019/11/17,323925
2019/11/18,324010
2019/11/19,325497
2019/11/20,325114
2019/11/21,326474
2019/11/22,328028
2019/11/23,326801
2019/11/24,324262
2019/11/25,324600
2019/11/26,324776
2019/11/27,323216
2019/11/28,321604
2019/11/29,320971
2019/11/30,314536
2019/12/01,313303
2019/12/02,315393
2019/12/03,316461
2019/12/04,316150
2019/12/05,314329
2019/12/06,312789
2019/12/07,306856
2019/12/08,302682
2019/12/09,303899
2019/12/10,303724
2019/12/11,302115
2019/12/12,300125
2019/12/13,298333
2019/12/14,295582
2019/12/15,293442
2019/12/16,294105
2019/12/17,294227
2019/12/18,293589
2019/12/19,291937
2019/12/20,290964
2019/12/21,287106
2019/12/22,282572
2019/12/23,282546
2019/12/24,282694
2019/12/25,279601
2019/12/26,278898
2019/12/27,277954
2019/12/28,276712
2019/12/29,273803
2019/12/30,278571
2019/12/31,277471
2020/01/01,272895
2020/01/02,270296
2020/01/03,269359
2020/01/04,268070
2020/01/05,266750
2020/01/06,268611
2020/01/07,271374
2020/01/08,270858
2020/01/09,271046
2020/01/10,270589
2020/01/11,269759
2020/01/12,268040
2020/01/13,268917
2020/01/14,271222
2020/01/15,272406
2020/01/16,274384
2020/01/17,274544
2020/01/18,275071
2020/01/19,275033
2020/01/20,276070
2020/01/21,277572
2020/01/22,276634
2020/01/23,276932
2020/01/24,276112
2020/01/25,273771
2020/01/26,271448
2020/01/27,271069
2020/01/28,271836
2020/01/29,271099
2020/01/30,271420
2020/01/31,273449
2020/02/01,274430
2020/02/02,273476
2020/02/03,275002
2020/02/04,275651
2020/02/05,276026
2020/02/06,276504
2020/02/07,276749
2020/02/08,277754
2020/02/09,279313
2020/02/10,281627
2020/02/11,285675
2020/02/12,290981
2020/02/13,293484
2020/02/14,294154
2020/02/15,293920
2020/02/16,294030
2020/02/17,295252
2020/02/18,297625
2020/02/19,299452
2020/02/20,301144
2020/02/21,303846
2020/02/22,305368
2020/02/23,308902
2020/02/24,313568
2020/02/25,317986
2020/02/26,321440
2020/02/27,324836
2020/02/28,327568
2020/02/29,328947
2020/03/01,330018
2020/03/02,333058
2020/03/03,335149
2020/03/04,335897
2020/03/05,338762
2020/03/06,339716
2020/03/07,339745
2020/03/08,339402
2020/03/09,340169
2020/03/10,340295
2020/03/11,340250
2020/03/12,339157
2020/03/13,338018
2020/03/14,335719
2020/03/15,334024
2020/03/16,334913
2020/03/17,336345
2020/03/18,337875
2020/03/19,340965
2020/03/20,343702
2020/03/21,349335
2020/03/22,351317
2020/03/23,354732
2020/03/24,357046
2020/03/25,357823
2020/03/26,359658
2020/03/27,361016
2020/03/28,360137
2020/03/29,358585
2020/03/30,360343
2020/03/31,362048
2020/04/01,361662
2020/04/02,363105
2020/04/03,364052
2020/04/04,362652
2020/04/05,361580
2020/04/06,363941
2020/04/07,366081
2020/04/08,368662
2020/04/09,369595
2020/04/10,370728
2020/04/11,370784
2020/04/12,369009
2020/04/13,370698
2020/04/14,374521
2020/04/15,375486
2020/04/16,376336
2020/04/17,376975
2020/04/18,375747
2020/04/19,374780
2020/04/20,372258
2020/04/21,372615
2020/04/22,371899
2020/04/23,372914
2020/04/24,375188
2020/04/25,376000
2020/04/26,376702
2020/04/27,380381
2020/04/28,384756
2020/04/29,388121
2020/04/30,391448
2020/05/01,394483
2020/05/02,396136
2020/05/03,398224
2020/05/04,401158
2020/05/05,404156
2020/05/06,405385
2020/05/07,407412
2020/05/08,407787
2020/05/09,410791
2020/05/10,413521
2020/05/11,417361
2020/05/12,419975
2020/05/13,420575
2020/05/14,419941
2020/05/15,420859
2020/05/16,421767
2020/05/17,421639
2020/05/18,422132
2020/05/19,423660
2020/05/20,423736
2020/05/21,424593
2020/05/22,426186
2020/05/23,426500
2020/05/24,425299
2020/05/25,425739
2020/05/26,427318
2020/05/27,428407
2020/05/28,424548
2020/05/29,425978
2020/05/30,426573
2020/05/31,427105
2020/06/01,429755
2020/06/02,433275
2020/06/03,435671
2020/06/04,439015
2020/06/05,440595
2020/06/06,440782
2020/06/07,439846
2020/06/08,440976
2020/06/09,442014
2020/06/10,442724
2020/06/11,444220
2020/06/12,447082
2020/06/13,448457
2020/06/14,448052
2020/06/15,450105
2020/06/16,452740
2020/06/17,454287
2020/06/18,456486
2020/06/19,458839
2020/06/20,460911
2020/06/21,462094
2020/06/22,465179
2020/06/23,470054
2020/06/24,473898
2020/06/25,476437
2020/06/26,478591
2020/06/27,485542
2020/06/28,485791
2020/06/29,489128
2020/06/30,493338
2020/07/01,495532
2020/07/02,495959
2020/07/03,497731
2020/07/04,498140
2020/07/05,497767
2020/07/06,500337
2020/07/07,504482
2020/07/08,506359
2020/07/09,508520
2020/07/10,510292
2020/07/11,511821
2020/07/12,512272
2020/07/13,516826
2020/07/14,521914
2020/07/15,525303
2020/07/16,527215
2020/07/17,529172
2020/07/18,529013
2020/07/19,529339
2020/07/20,531408
2020/07/21,532705
2020/07/22,533057
2020/07/23,533518
2020/07/24,533676
2020/07/25,534957
2020/07/26,536170
2020/07/27,539624
2020/07/28,544463
2020/07/29,544166
2020/07/30,544281
2020/07/31,545596
2020/08/01,547616
2020/08/02,549434
2020/08/03,552878
2020/08/04,558156
2020/08/05,561866
2020/08/06,564803
2020/08/07,567350
2020/08/08,568466
2020/08/09,569635
2020/08/10,572165
2020/08/11,575091
2020/08/12,573404
2020/08/13,573183
2020/08/14,572495
2020/08/15,572806
2020/08/16,573316
2020/08/17,575059
2020/08/18,576601
2020/08/19,577023
2020/08/20,578144
2020/08/21,580013
2020/08/22,579025
2020/08/23,579745
2020/08/24,579949
2020/08/25,579630
2020/08/26,577997
2020/08/27,574957
2020/08/28,574097
2020/08/29,571786
2020/08/30,568476
2020/08/31,567792
2020/09/01,568235
2020/09/02,567016
2020/09/03,565262
2020/09/04,564045
2020/09/05,559460
2020/09/06,555841
2020/09/07,553835
2020/09/08,552142
2020/09/09,549138
2020/09/10,546812
2020/09/11,546022
2020/09/12,543992
2020/09/13,541211
2020/09/14,539882
2020/09/15,539442
2020/09/16,537854
2020/09/17,548399
2020/09/18,552690
2020/09/19,553794
2020/09/20,553998
2020/09/21,556090
2020/09/22,556157
2020/09/23,555733
2020/09/24,556365
2020/09/25,555142
2020/09/26,553902
2020/09/27,553016
2020/09/28,554809
2020/09/29,557419
2020/09/30,557260
2020/10/01,555348
2020/10/02,553556
2020/10/03,551365
2020/10/04,548310
2020/10/05,548564
2020/10/06,549105
2020/10/07,549152
2020/10/08,549404
2020/10/09,550890
2020/10/10,551719
2020/10/11,552329
2020/10/12,553673
2020/10/13,557459
2020/10/14,559798
2020/10/15,566235
2020/10/16,571414
2020/10/17,562279
2020/10/18,556652
2020/10/19,556408
2020/10/20,555282
2020/10/21,555760
2020/10/22,558922
2020/10/23,561472
2020/10/24,560722
2020/10/25,559481
2020/10/26,560498
2020/10/27,561892
2020/10/28,562750
2020/10/29,562387
2020/10/30,562058
2020/10/31,563852
2020/11/01,564986
2020/11/02,568521
2020/11/03,571365
2020/11/04,575565
2020/11/05,577650
2020/11/06,581293
2020/11/07,584107
2020/11/08,583976
2020/11/09,585900
2020/11/10,588101
2020/11/11,589571
2020/11/12,588773
2020/11/13,589371
2020/11/14,584489
2020/11/15,580698
2020/11/16,580238
2020/11/17,583410
2020/11/18,584161
2020/11/19,585682
2020/11/20,586343
2020/11/21,585822
2020/11/22,585676
2020/11/23,588987
2020/11/24,594366
2020/11/25,597754
2020/11/26,599016
2020/11/27,599451
2020/11/28,598727
2020/11/29,598643
2020/11/30,599687
2020/12/01,602106
2020/12/02,601150
2020/12/03,601522
2020/12/04,600980
2020/12/05,600658
2020/12/06,597874
2020/12/07,597222
2020/12/08,598946
2020/12/09,598867
2020/12/10,597900
2020/12/11,598107
2020/12/12,600366
2020/12/13,602733
2020/12/14,607076
2020/12/15,611556
2020/12/16,616025
2020/12/17,620419
2020/12/18,623421
2020/12/19,624813
2020/12/20,622878
2020/12/21,621132
2020/12/22,620054
2020/12/23,621904
2020/12/24,620709
2020/12/25,620436
2020/12/26,622486
2020/12/27,624280
2020/12/28,628947
2020/12/29,632392
2020/12/30,634272
2020/12/31,635145
2021/01/01,637889
2021/01/02,639465
2021/01/03,641880
2021/01/04,645638
2021/01/05,650844
2021/01/06,655835
2021/01/07,660916
2021/01/08,665290
2021/01/09,670937
2021/01/10,674514
2021/01/11,676226
2021/01/12,675609
2021/01/13,672901
2021/01/14,672585
2021/01/15,671825
2021/01/16,669154
2021/01/17,667204
2021/01/18,668200
2021/01/19,672678
2021/01/20,675982
2021/01/21,677746
2021/01/22,676034
2021/01/23,677238
2021/01/24,677188
2021/01/25,678392
2021/01/26,679682
2021/01/27,678300
2021/01/28,679356
2021/01/29,681647
2021/01/30,684378
2021/01/31,686997
2021/02/01,690818
2021/02/02,693374
2021/02/03,696186
2021/02/04,698109
2021/02/05,699833
2021/02/06,700112
2021/02/07,701034
2021/02/08,702121
2021/02/09,705234
2021/02/10,708800
2021/02/11,713294
2021/02/12,718695
2021/02/13,721899
2021/02/14,723190
2021/02/15,723699
2021/02/16,727267
2021/02/17,729249
2021/02/18,731936
2021/02/19,735949
2021/02/20,741322
2021/02/21,744780
2021/02/22,747687
2021/02/23,750105
2021/02/24,752885
2021/02/25,754719
2021/02/26,758457
2021/02/27,760705
2021/02/28,759568
2021/03/01,759727
2021/03/02,761217
2021/03/03,761362
2021/03/04,761782
2021/03/05,759140
2021/03/06,758181
2021/03/07,756051
2021/03/08,755483
2021/03/09,756694
2021/03/10,757438
2021/03/11,758056
2021/03/12,758841
2021/03/13,759466
2021/03/14,759508
2021/03/15,760632
2021/03/16,762980
2021/03/17,765884
2021/03/18,768256
2021/03/19,770170
2021/03/20,770677
2021/03/21,768741
2021/03/22,768073
2021/03/23,769783
2021/03/24,772217
2021/03/25,776543
2021/03/26,777938
2021/03/27,779583
2021/03/28,780208
2021/03/29,781123
2021/03/30,784539
2021/03/31,787718
2021/04/01,790914
2021/04/02,795097
2021/04/03,797141
2021/04/04,799978
2021/04/05,802862
2021/04/06,807286
2021/04/07,809962
2021/04/08,810737
2021/04/09,812104
2021/04/10,814022
2021/04/11,814466
2021/04/12,816600
2021/04/13,818948
2021/04/14,806933
2021/04/15,805738
2021/04/16,792243
2021/04/17,797004
2021/04/18,799951
2021/04/19,804827
2021/04/20,813470
2021/04/21,820944
2021/04/22,828105
2021/04/23,833196
2021/04/24,836460
2021/04/25,841217
2021/04/26,846648
2021/04/27,852750
2021/04/28,859955
2021/04/29,866909
2021/04/30,869968
2021/05/01,872226
2021/05/02,873208
2021/05/03,876684
2021/05/04,883207
2021/05/05,888848
2021/05/06,893944
2021/05/07,899404
2021/05/08,909445
2021/05/09,920856
2021/05/10,928010
2021/05/11,937791
2021/05/12,943657
2021/05/13,950006
2021/05/14,969565
2021/05/15,977233
2021/05/16,996291
2021/05/17,995419
2021/05/18,995886
2021/05/19,993799
2021/05/20,991044
2021/05/21,985448
2021/05/22,978612
2021/05/23,970904
2021/05/24,965785
2021/05/25,960655
2021/05/26,956290
2021/05/27,952216
2021/05/28,945769
2021/05/29,940665
2021/05/30,938700
2021/05/31,936073
2021/06/01,933475
2021/06/02,929808
2021/06/03,925655
2021/06/04,920504
2021/06/05,913201
2021/06/06,905596
2021/06/07,894225
2021/06/08,879682
2021/06/09,868003
2021/06/10,855404
2021/06/11,844624
2021/06/12,832802
2021/06/13,822621
2021/06/14,813856
2021/06/15,807593
2021/06/16,801724
2021/06/17,796020
2021/06/18,789954
2021/06/19,780192
2021/06/20,773206
2021/06/21,769297
2021/06/22,769768
2021/06/23,767992
2021/06/24,766411
2021/06/25,764216
2021/06/26,760695
2021/06/27,757049
2021/06/28,759751
2021/06/29,757542
2021/06/30,754166
2021/07/01,751898
2021/07/02,748712
2021/07/03,743524
2021/07/04,738847
2021/07/05,736740
2021/07/06,739003
2021/07/07,739970
2021/07/08,741213
2021/07/09,741771
2021/07/10,740426
2021/07/11,739553
2021/07/12,740443
2021/07/13,740780
2021/07/14,741123
2021/07/15,741524
2021/07/16,740948
2021/07/17,740397
2021/07/18,740815
2021/07/19,744252
2021/07/20,747681
2021/07/21,749095
2021/07/22,749173
2021/07/23,749790
2021/07/24,750842
2021/07/25,749339
2021/07/26,751132
2021/07/27,757153
2021/07/28,754434
2021/07/29,754527
2021/07/30,755609
2021/07/31,756462
2021/08/01,757500
2021/08/02,761153
2021/08/03,763858
2021/08/04,765477
2021/08/05,761951
2021/08/06,760844
2021/08/07,760609
2021/08/08,761076
2021/08/09,762757
2021/08/10,764937
2021/08/11,766049
2021/08/12,766443
2021/08/13,766403
2021/08/14,764999
2021/08/15,764281
2021/08/16,766711
2021/08/17,768827
2021/08/18,769206
2021/08/19,771524
2021/08/20,773674
2021/08/21,773955
2021/08/22,773344
2021/08/23,772994
2021/08/24,774267
2021/08/25,772607
2021/08/26,767111
2021/08/27,752346
2021/08/28,749887
2021/08/29,747842
2021/08/30,746169
2021/08/31,746088
2021/09/01,745071
2021/09/02,745692
2021/09/03,744205
2021/09/04,744700
2021/09/05,742730
2021/09/06,741873
2021/09/07,743020
2021/09/08,742445
2021/09/09,742594
2021/09/10,743550
2021/09/11,747719
2021/09/12,749887
2021/09/13,753639
2021/09/14,756678
2021/09/15,756693
2021/09/16,756689
2021/09/17,756813
2021/09/18,755212
2021/09/19,752775
2021/09/20,750864
2021/09/21,751308
2021/09/22,750897
2021/09/23,751743
2021/09/24,751705
2021/09/25,752267
2021/09/26,760576
2021/09/27,760213
2021/09/28,759399
2021/09/29,758977
2021/09/30,757605
2021/10/01,758375
2021/10/02,756662
2021/10/03,757099
2021/10/04,756202
2021/10/05,759085
2021/10/06,764226
2021/10/07,767076
2021/10/08,771733
2021/10/09,773774
2021/10/10,772752
2021/10/11,769837
2021/10/12,768929
2021/10/13,766429
2021/10/14,766300
2021/10/15,767342
2021/10/16,768084
2021/10/17,768782
2021/10/18,770159
2021/10/19,773041
2021/10/20,777832
2021/10/21,780846
2021/10/22,783800
2021/10/23,786690
2021/10/24,791375
2021/10/25,795777
2021/10/26,802893
2021/10/27,808145
2021/10/28,802221
2021/10/29,810601
2021/10/30,816917
2021/10/31,818543
2021/11/01,823372
2021/11/02,829320
2021/11/03,837187
2021/11/04,840717
2021/11/05,840571
2021/11/06,839727
2021/11/07,839882
2021/11/08,842013
2021/11/09,845608
2021/11/10,850406
2021/11/11,854149
2021/11/12,858453
2021/11/13,861562
2021/11/14,863716
2021/11/15,865525
2021/11/16,868337
2021/11/17,872596
2021/11/18,873068
2021/11/19,872596
2021/11/20,870328
2021/11/21,870596
2021/11/22,868343
2021/11/23,867128
2021/11/24,867604
2021/11/25,866054
2021/11/26,864969
2021/11/27,874130
2021/11/28,866480
2021/11/29,864001
2021/11/30,864099
2021/12/01,861538
2021/12/02,859430
2021/12/03,854605
2021/12/04,850180
2021/12/05,854570
2021/12/06,852870
2021/12/07,851322
2021/12/08,851394
2021/12/09,850061
2021/12/10,847066
2021/12/11,844260
2021/12/12,841838
2021/12/13,839935
2021/12/14,837599
2021/12/15,837806
2021/12/16,836175
2021/12/17,834755
2021/12/18,833491
2021/12/19,831385
2021/12/20,832541
2021/12/21,830960
2021/12/22,832647
2021/12/23,833752
2021/12/24,834354
2021/12/25,836356
2021/12/26,836106
2021/12/27,837878
2021/12/28,840831
2021/12/29,840588
2021/12/30,840726
2021/12/31,841517
2022/01/01,840503
2022/01/02,839594
2022/01/03,841072
2022/01/04,834604
2022/01/05,835608
2022/01/06,835299
2022/01/07,832511
2022/01/08,831886
2022/01/09,828821
2022/01/10,831086
2022/01/11,833649
2022/01/12,836379
2022/01/13,839490
2022/01/14,838492
2022/01/15,839418
2022/01/16,837021
2022/01/17,838020
2022/01/18,838936
2022/01/19,840158
2022/01/20,840778
2022/01/21,838625
2022/01/22,836154
2022/01/23,830832
2022/01/24,825983
2022/01/25,824630
2022/01/26,821183
2022/01/27,818001
2022/01/28,815906
2022/01/29,813050
2022/01/30,812317
2022/01/31,812212
2022/02/01,813877
2022/02/02,813353
2022/02/03,811297
2022/02/04,810473
2022/02/05,812640
2022/02/06,813841
2022/02/07,813238
2022/02/08,815429
2022/02/09,813577
2022/02/10,811207
2022/02/11,807697
2022/02/12,803084
2022/02/13,801451
2022/02/14,799964
2022/02/15,800102
2022/02/16,800310
2022/02/17,799688
2022/02/18,800907
2022/02/19,800382
2022/02/20,805720
2022/02/21,804327
2022/02/22,804752
2022/02/23,805806
2022/02/24,805381
2022/02/25,806346
2022/02/26,808666
2022/02/27,809060
2022/02/28,808242
2022/03/01,807797
2022/03/02,807706
2022/03/03,807093
2022/03/04,807201
2022/03/05,806749
2022/03/06,805929
2022/03/07,802855
2022/03/08,802800
2022/03/09,803526
2022/03/10,805534
2022/03/11,803619
2022/03/12,802230
2022/03/13,799161
2022/03/14,798093
2022/03/15,799809
2022/03/16,802685
2022/03/17,801975
2022/03/18,804135
2022/03/19,804046
2022/03/20,800201
2022/03/21,799452
2022/03/22,796477
2022/03/23,798227
2022/03/24,799249
2022/03/25,799185
2022/03/26,799083
2022/03/27,798899
2022/03/28,799223
2022/03/29,800766
2022/03/30,801744
2022/03/31,801686
2022/04/01,800535
2022/04/02,798320
2022/04/03,795339
2022/04/04,794212
2022/04/05,792154
2022/04/06,790350
2022/04/07,787146
2022/04/08,784250
2022/04/09,780135
2022/04/10,779771
2022/04/11,777824
2022/04/12,777660
2022/04/13,776211
2022/04/14,772610
2022/04/15,767894
2022/04/16,765373
2022/04/17,758649
2022/04/18,757035
2022/04/19,759278
2022/04/20,761808
2022/04/21,758381
2022/04/22,757904
2022/04/23,755735
2022/04/24,753940
2022/04/25,753319
2022/04/26,752581
2022/04/27,751020
2022/04/28,749082
2022/04/29,748651
2022/04/30,748412
2022/05/01,747610
2022/05/02,745868
2022/05/03,744827
2022/05/04,745157
2022/05/05,747866
2022/05/06,747989
2022/05/07,747111
2022/05/08,747611
2022/05/09,747640
2022/05/10,748440
2022/05/11,746875
2022/05/12,750485
2022/05/13,756550
2022/05/14,756690
2022/05/15,755728
2022/05/16,756242
2022/05/17,757566
2022/05/18,759539
2022/05/19,755297
2022/05/20,749767
2022/05/21,748468
2022/05/22,745476
2022/05/23,744719
2022/05/24,744406
2022/05/25,742947
2022/05/26,740347
2022/05/27,737762
2022/05/28,736119
2022/05/29,734341
2022/05/30,730614
2022/05/31,730894
2022/06/01,732121
2022/06/02,733037
2022/06/03,732202
2022/06/04,728196
2022/06/05,725762
2022/06/06,725123
2022/06/07,723189
2022/06/08,721126
2022/06/09,718568
2022/06/10,720118
2022/06/11,715313
2022/06/12,707846
2022/06/13,705207
2022/06/14,704100
2022/06/15,701824
2022/06/16,701224
2022/06/17,699469
2022/06/18,698341
2022/06/19,697006
2022/06/20,695749
2022/06/21,694523
2022/06/22,693289
2022/06/23,690668
2022/06/24,689330
2022/06/25,687535
2022/06/26,684516
2022/06/27,683319
2022/06/28,681090
2022/06/29,679956
2022/06/30,676509
2022/07/01,677155
2022/07/02,679552
2022/07/03,680558
2022/07/04,682024
2022/07/05,684551
2022/07/06,685992
2022/07/07,688621
2022/07/08,691463
2022/07/09,693841
2022/07/10,695100
2022/07/11,696899
2022/07/12,699345
2022/07/13,702989
2022/07/14,706384
2022/07/15,710989
2022/07/16,714927
2022/07/17,718289
2022/07/18,721406
2022/07/19,724327
2022/07/20,727054
2022/07/21,730892
2022/07/22,735160
2022/07/23,738339
2022/07/24,740312
2022/07/25,747826
2022/07/26,771121
2022/07/27,774448
2022/07/28,777486
2022/07/29,781327
2022/07/30,785016
2022/07/31,785424
2022/08/01,790275
2022/08/02,791783
2022/08/03,795050
2022/08/04,805857
2022/08/05,807639
2022/08/06,808333
2022/08/07,809510
2022/08/08,809162
2022/08/09,807745
2022/08/10,808074
2022/08/11,807178
2022/08/12,806554
2022/08/13,804806
2022/08/14,801343
2022/08/15,796562
2022/08/16,792430
2022/08/17,790743
2022/08/18,790515
2022/08/19,787990
2022/08/20,784800
2022/08/21,782085
2022/08/22,779936
2022/08/23,778503
2022/08/24,772723
2022/08/25,752398
2022/08/26,748728
2022/08/27,746699
2022/08/28,743442
2022/08/29,739738
2022/08/30,736720
2022/08/31,727642
2022/09/01,724815
2022/09/02,720786
2022/09/03,708433
2022/09/04,707815
2022/09/05,705945
2022/09/06,701956
2022/09/07,698858
2022/09/08,697785
2022/09/09,696387
2022/09/10,694916
2022/09/11,692514
2022/09/12,690710
2022/09/13,690590
2022/09/14,692252
2022/09/15,675707
2022/09/16,651726
2022/09/17,626992
2022/09/18,628104
2022/09/19,628703
2022/09/20,628377
2022/09/21,628454
2022/09/22,628559
2022/09/23,629047
2022/09/24,629674
2022/09/25,630287
2022/09/26,631362
2022/09/27,635591
2022/09/28,636050
2022/09/29,637393
2022/09/30,638665
2022/10/01,638514
2022/10/02,637692
2022/10/03,635391
2022/10/04,632018
2022/10/05,631169
2022/10/06,633646
2022/10/07,636071
2022/10/08,640086
2022/10/09,643491
2022/10/10,647959
2022/10/11,650500
2022/10/12,651653
2022/10/13,651591
2022/10/14,648927
2022/10/15,664400
2022/10/16,684883
2022/10/17,706202
2022/10/18,703087
2022/10/19,701529
2022/10/20,701794
2022/10/21,702337
2022/10/22,699692
2022/10/23,697787
2022/10/24,695629
2022/10/25,693849
2022/10/26,692921
2022/10/27,690062
2022/10/28,688895
2022/10/29,686173
2022/10/30,684247
2022/10/31,682652
2022/11/01,681666
2022/11/02,680650
2022/11/03,680953
2022/11/04,677393
2022/11/05,671865
2022/11/06,666608
2022/11/07,661691
2022/11/08,655542
2022/11/09,651139
2022/11/10,647791
2022/11/11,645718
2022/11/12,643049
2022/11/13,641725
2022/11/14,642051
2022/11/15,644888
2022/11/16,645827
2022/11/17,648320
2022/11/18,648128
2022/11/19,643734
2022/11/20,639444
2022/11/21,637615
2022/11/22,635324
2022/11/23,633641
2022/11/24,634401
2022/11/25,633954
2022/11/26,631093
2022/11/27,628841
2022/11/28,632167
2022/11/29,632964
2022/11/30,632438
