Date,transactions3mom
2019/09/04,24197
2019/09/05,12364
2019/09/06,17276
2019/09/07,-36987
2019/09/08,-94804
2019/09/09,-11992
2019/09/10,14172
2019/09/11,30224
2019/09/12,-32782
2019/09/13,-68147
2019/09/14,-76825
2019/09/15,-89765
2019/09/16,109540
2019/09/17,53347
2019/09/18,74782
2019/09/19,-40526
2019/09/20,35314
2019/09/21,-111770
2019/09/22,-116068
2019/09/23,-77734
2019/09/24,112549
2019/09/25,101259
2019/09/26,18282
2019/09/27,-85890
2019/09/28,-69818
2019/09/29,-65690
2019/09/30,60292
2019/10/01,37098
2019/10/02,35045
2019/10/03,-68735
2019/10/04,-54758
2019/10/05,-31913
2019/10/06,-43420
2019/10/07,39185
2019/10/08,115255
2019/10/09,179585
2019/10/10,76745
2019/10/11,-7881
2019/10/12,-116919
2019/10/13,-139282
2019/10/14,-51891
2019/10/15,56232
2019/10/16,127744
2019/10/17,53103
2019/10/18,42979
2019/10/19,-29419
2019/10/20,-91363
2019/10/21,-55118
2019/10/22,61060
2019/10/23,124047
2019/10/24,46389
2019/10/25,15425
2019/10/26,-19566
2019/10/27,-81962
2019/10/28,-20320
2019/10/29,-9200
2019/10/30,74663
2019/10/31,22783
2019/11/01,-2611
2019/11/02,-126642
2019/11/03,-173005
2019/11/04,-34228
2019/11/05,148278
2019/11/06,136620
2019/11/07,186588
2019/11/08,-40116
2019/11/09,-103726
2019/11/10,-248007
2019/11/11,11017
2019/11/12,104653
2019/11/13,104187
2019/11/14,-30650
2019/11/15,-25611
2019/11/16,-116890
2019/11/17,-79337
2019/11/18,51423
2019/11/19,138871
2019/11/20,89603
2019/11/21,28424
2019/11/22,59216
2019/11/23,-58101
2019/11/24,-166016
2019/11/25,-31860
2019/11/26,48063
2019/11/27,78077
2019/11/28,-139808
2019/11/29,-9165
2019/11/30,-90086
2019/12/01,-8011
2019/12/02,10642
2019/12/03,25657
2019/12/04,45935
2019/12/05,-63563
2019/12/06,-36897
2019/12/07,-172880
2019/12/08,-176975
2019/12/09,61831
2019/12/10,143479
2019/12/11,184677
2019/12/12,176
2019/12/13,-10092
2019/12/14,-74206
2019/12/15,-108642
2019/12/16,13171
2019/12/17,95856
2019/12/18,136299
2019/12/19,-14616
2019/12/20,-32661
2019/12/21,-117917
2019/12/22,-90131
2019/12/23,17297
2019/12/24,57436
2019/12/25,35158
2019/12/26,-44990
2019/12/27,-22824
2019/12/28,-48744
2019/12/29,-106514
2019/12/30,4436
2019/12/31,37866
2020/01/01,-13605
2020/01/02,-78787
2020/01/03,27426
2020/01/04,92548
2020/01/05,19025
2020/01/06,44884
2020/01/07,87404
2020/01/08,129095
2020/01/09,-5126
2020/01/10,-41383
2020/01/11,-104147
2020/01/12,-97448
2020/01/13,-39706
2020/01/14,122136
2020/01/15,174448
2020/01/16,128260
2020/01/17,4808
2020/01/18,-70235
2020/01/19,-78281
2020/01/20,-77290
2020/01/21,-69202
2020/01/22,-101601
2020/01/23,-46733
2020/01/24,-61827
2020/01/25,-78252
2020/01/26,-123729
2020/01/27,-20594
2020/01/28,90769
2020/01/29,122725
2020/01/30,89511
2020/01/31,57074
2020/02/01,-5768
2020/02/02,-35958
2020/02/03,37833
2020/02/04,-21285
2020/02/05,80686
2020/02/06,-14686
2020/02/07,101776
2020/02/08,50869
2020/02/09,22126
2020/02/10,42508
2020/02/11,47631
2020/02/12,169531
2020/02/13,96003
2020/02/14,62547
2020/02/15,-99011
2020/02/16,-103273
2020/02/17,-76461
2020/02/18,34832
2020/02/19,34347
2020/02/20,-5766
2020/02/21,-63441
2020/02/22,-89978
2020/02/23,-83310
2020/02/24,17160
2020/02/25,64398
2020/02/26,98639
2020/02/27,26780
2020/02/28,18437
2020/02/29,-84464
2020/03/01,-85982
2020/03/02,-7217
2020/03/03,40937
2020/03/04,35466
2020/03/05,38637
2020/03/06,15397
2020/03/07,-32974
2020/03/08,-57549
2020/03/09,107286
2020/03/10,129596
2020/03/11,50500
2020/03/12,-23304
2020/03/13,87359
2020/03/14,-31235
2020/03/15,-103128
2020/03/16,-63853
2020/03/17,81270
2020/03/18,110784
2020/03/19,79923
2020/03/20,59058
2020/03/21,89066
2020/03/22,-117822
2020/03/23,-20920
2020/03/24,-65603
2020/03/25,19194
2020/03/26,-28757
2020/03/27,-43124
2020/03/28,-97663
2020/03/29,-164497
2020/03/30,-24772
2020/03/31,64023
2020/04/01,75023
2020/04/02,-3450
2020/04/03,-9061
2020/04/04,-57055
2020/04/05,-106553
2020/04/06,48595
2020/04/07,157520
2020/04/08,216222
2020/04/09,-43781
2020/04/10,-37829
2020/04/11,-149700
2020/04/12,-48972
2020/04/13,-1337
2020/04/14,133449
2020/04/15,113622
2020/04/16,46028
2020/04/17,-28333
2020/04/18,-9041
2020/04/19,-48659
2020/04/20,43246
2020/04/21,29852
2020/04/22,48844
2020/04/23,-2488
2020/04/24,33844
2020/04/25,1780
2020/04/26,-24448
2020/04/27,-5614
2020/04/28,46154
2020/04/29,95832
2020/04/30,58266
2020/05/01,-11315
2020/05/02,-131791
2020/05/03,-109770
2020/05/04,-53103
2020/05/05,19528
2020/05/06,43739
2020/05/07,103094
2020/05/08,102238
2020/05/09,60954
2020/05/10,2024
2020/05/11,-202
2020/05/12,-13704
2020/05/13,-22191
2020/05/14,-67254
2020/05/15,8013
2020/05/16,18013
2020/05/17,-11836
2020/05/18,-31046
2020/05/19,-26937
2020/05/20,46913
2020/05/21,10059
2020/05/22,68244
2020/05/23,13048
2020/05/24,-41949
2020/05/25,-40675
2020/05/26,48550
2020/05/27,70462
2020/05/28,31658
2020/05/29,32294
2020/05/30,-14267
2020/05/31,-57162
2020/06/01,-19395
2020/06/02,98952
2020/06/03,48261
2020/06/04,533
2020/06/05,-78907
2020/06/06,47832
2020/06/07,13379
2020/06/08,64211
2020/06/09,-23121
2020/06/10,-3896
2020/06/11,-40875
2020/06/12,-33757
2020/06/13,-106623
2020/06/14,-140314
2020/06/15,22963
2020/06/16,71661
2020/06/17,94719
2020/06/18,1564
2020/06/19,41014
2020/06/20,61679
2020/06/21,73213
2020/06/22,146141
2020/06/23,178027
2020/06/24,83804
2020/06/25,-50341
2020/06/26,-102040
2020/06/27,-53724
2020/06/28,-44102
2020/06/29,38787
2020/06/30,94180
2020/07/01,46798
2020/07/02,-17070
2020/07/03,-89220
2020/07/04,-98151
2020/07/05,-159044
2020/07/06,-2086
2020/07/07,118219
2020/07/08,212135
2020/07/09,50331
2020/07/10,-29700
2020/07/11,-109280
2020/07/12,-72383
2020/07/13,117028
2020/07/14,115731
2020/07/15,113400
2020/07/16,-83370
2020/07/17,-20560
2020/07/18,-39851
2020/07/19,13984
2020/07/20,65599
2020/07/21,48586
2020/07/22,55592
2020/07/23,3262
2020/07/24,26187
2020/07/25,37466
2020/07/26,-9069
2020/07/27,115174
2020/07/28,46847
2020/07/29,25958
2020/07/30,-96977
2020/07/31,-3515
2020/08/01,7715
2020/08/02,-38593
2020/08/03,-42045
2020/08/04,-7627
2020/08/05,56813
2020/08/06,39092
2020/08/07,85756
2020/08/08,-293
2020/08/09,13266
2020/08/10,40285
2020/08/11,71838
2020/08/12,63
2020/08/13,-80841
2020/08/14,-52698
2020/08/15,-121381
2020/08/16,-56820
2020/08/17,-19570
2020/08/18,121423
2020/08/19,64572
2020/08/20,1018
2020/08/21,27496
2020/08/22,-114412
2020/08/23,-60470
2020/08/24,-94570
2020/08/25,35720
2020/08/26,43694
2020/08/27,-25606
2020/08/28,-6287
2020/08/29,-35226
2020/08/30,5839
2020/08/31,103944
2020/09/01,114709
2020/09/02,38797
2020/09/03,-86220
2020/09/04,-104494
2020/09/05,-140306
2020/09/06,-122969
2020/09/07,-89727
2020/09/08,-14206
2020/09/09,25936
2020/09/10,69484
2020/09/11,47713
2020/09/12,-18019
2020/09/13,-78917
2020/09/14,5275
2020/09/15,55253
2020/09/16,-7034
2020/09/17,326328
2020/09/18,154971
2020/09/19,54988
2020/09/20,-310707
2020/09/21,-111146
2020/09/22,-8504
2020/09/23,-11209
2020/09/24,-46125
2020/09/25,-46707
2020/09/26,-99541
2020/09/27,-121058
2020/09/28,45296
2020/09/29,103675
2020/09/30,112561
2020/10/01,-61345
2020/10/02,-86096
2020/10/03,-122512
2020/10/04,-33289
2020/10/05,25552
2020/10/06,126974
2020/10/07,49932
2020/10/08,-8244
2020/10/09,-33931
2020/10/10,967
2020/10/11,-14745
2020/10/12,42591
2020/10/13,91045
2020/10/14,89226
2020/10/15,157324
2020/10/16,33739
2020/10/17,-42155
2020/10/18,-253775
2020/10/19,-32205
2020/10/20,53906
2020/10/21,163643
2020/10/22,60113
2020/10/23,26998
2020/10/24,-147198
2020/10/25,-223837
2020/10/26,-46537
2020/10/27,66310
2020/10/28,174402
2020/10/29,21710
2020/10/30,32547
2020/10/31,-50021
2020/11/01,-57096
2020/11/02,45857
2020/11/03,29772
2020/11/04,86490
2020/11/05,-28439
2020/11/06,52612
2020/11/07,-5521
2020/11/08,-111966
2020/11/09,-24276
2020/11/10,25733
2020/11/11,80117
2020/11/12,-48442
2020/11/13,-1078
2020/11/14,-29519
2020/11/15,-61825
2020/11/16,-50865
2020/11/17,105949
2020/11/18,83370
2020/11/19,17236
2020/11/20,-10141
2020/11/21,51385
2020/11/22,25036
2020/11/23,50761
2020/11/24,67889
2020/11/25,58140
2020/11/26,-40302
2020/11/27,-137183
2020/11/28,-213589
2020/11/29,-179400
2020/11/30,81026
2020/12/01,180026
2020/12/02,77459
2020/12/03,-69737
2020/12/04,-38024
2020/12/05,-15667
2020/12/06,-79663
2020/12/07,-31836
2020/12/08,93892
2020/12/09,116307
2020/12/10,-10072
2020/12/11,-27454
2020/12/12,-58758
2020/12/13,50274
2020/12/14,119433
2020/12/15,123221
2020/12/16,119064
2020/12/17,100688
2020/12/18,-21335
2020/12/19,-98895
2020/12/20,-267976
2020/12/21,-47001
2020/12/22,-15771
2020/12/23,180003
2020/12/24,-4206
2020/12/25,-6684
2020/12/26,-114746
2020/12/27,34629
2020/12/28,116366
2020/12/29,67141
2020/12/30,50281
2020/12/31,-92907
2021/01/01,-70121
2021/01/02,-56814
2021/01/03,70543
2021/01/04,138587
2021/01/05,87508
2021/01/06,46015
2021/01/07,23399
2021/01/08,30606
2021/01/09,-48841
2021/01/10,-87965
2021/01/11,-8668
2021/01/12,-66085
2021/01/13,-84071
2021/01/14,-95751
2021/01/15,61679
2021/01/16,66807
2021/01/17,-51438
2021/01/18,-9234
2021/01/19,58897
2021/01/20,80834
2021/01/21,-39763
2021/01/22,-69442
2021/01/23,-73264
2021/01/24,-60446
2021/01/25,24416
2021/01/26,53929
2021/01/27,23236
2021/01/28,-16376
2021/01/29,99368
2021/01/30,77261
2021/01/31,54090
2021/02/01,6488
2021/02/02,84650
2021/02/03,69982
2021/02/04,9412
2021/02/05,14013
2021/02/06,-87078
2021/02/07,-79225
2021/02/08,-41165
2021/02/09,99716
2021/02/10,89719
2021/02/11,-5218
2021/02/12,-37244
2021/02/13,-67993
2021/02/14,-63856
2021/02/15,-79926
2021/02/16,-34448
2021/02/17,51838
2021/02/18,88051
2021/02/19,105702
2021/02/20,79004
2021/02/21,-64907
2021/02/22,-11440
2021/02/23,-34625
2021/02/24,51690
2021/02/25,-79420
2021/02/26,-66641
2021/02/27,-82776
2021/02/28,-52899
2021/03/01,-50316
2021/03/02,37750
2021/03/03,55189
2021/03/04,48978
2021/03/05,-31542
2021/03/06,-74529
2021/03/07,-54799
2021/03/08,7777
2021/03/09,114828
2021/03/10,75961
2021/03/11,68350
2021/03/12,50332
2021/03/13,37287
2021/03/14,-6877
2021/03/15,-4291
2021/03/16,15640
2021/03/17,-5592
2021/03/18,-21628
2021/03/19,-17761
2021/03/20,-9989
2021/03/21,-93751
2021/03/22,16229
2021/03/23,36650
2021/03/24,103459
2021/03/25,42203
2021/03/26,-33123
2021/03/27,-78704
2021/03/28,-137745
2021/03/29,4065
2021/03/30,70209
2021/03/31,142685
2021/04/01,98105
2021/04/02,57646
2021/04/03,-61270
2021/04/04,-170131
2021/04/05,-61673
2021/04/06,42466
2021/04/07,114763
2021/04/08,-12569
2021/04/09,-34917
2021/04/10,2378
2021/04/11,-27473
2021/04/12,47101
2021/04/13,35451
2021/04/14,129437
2021/04/15,-150643
2021/04/16,76510
2021/04/17,66659
2021/04/18,199426
2021/04/19,49865
2021/04/20,102560
2021/04/21,168589
2021/04/22,100424
2021/04/23,-18460
2021/04/24,-176252
2021/04/25,-187916
2021/04/26,-88634
2021/04/27,59190
2021/04/28,128254
2021/04/29,82251
2021/04/30,-7063
2021/05/01,-90036
2021/05/02,-113259
2021/05/03,47399
2021/05/04,108551
2021/05/05,101419
2021/05/06,43568
2021/05/07,-8229
2021/05/08,192005
2021/05/09,184403
2021/05/10,188599
2021/05/11,5169
2021/05/12,-92523
2021/05/13,-127929
2021/05/14,-184362
2021/05/15,-151581
2021/05/16,-163445
2021/05/17,-85062
2021/05/18,-47443
2021/05/19,36059
2021/05/20,12519
2021/05/21,-58103
2021/05/22,-177511
2021/05/23,-194893
2021/05/24,-54211
2021/05/25,5783
2021/05/26,62179
2021/05/27,-21354
2021/05/28,15632
2021/05/29,-33007
2021/05/30,-11103
2021/05/31,-7189
2021/06/01,-19071
2021/06/02,33742
2021/06/03,39632
2021/06/04,27449
2021/06/05,-137348
2021/06/06,-202995
2021/06/07,-76254
2021/06/08,44387
2021/06/09,59749
2021/06/10,-36993
2021/06/11,-37777
2021/06/12,-62498
2021/06/13,-63820
2021/06/14,5270
2021/06/15,92324
2021/06/16,76373
2021/06/17,30400
2021/06/18,-53919
2021/06/19,-150920
2021/06/20,-161668
2021/06/21,39385
2021/06/22,247261
2021/06/23,144686
2021/06/24,-2555
2021/06/25,-70119
2021/06/26,-51514
2021/06/27,-102465
2021/06/28,176769
2021/06/29,113860
2021/06/30,107667
2021/07/01,-192390
2021/07/02,-82746
2021/07/03,-89671
2021/07/04,-106367
2021/07/05,-33679
2021/07/06,232878
2021/07/07,185636
2021/07/08,114732
2021/07/09,-131730
2021/07/10,-151859
2021/07/11,-160861
2021/07/12,-32226
2021/07/13,44292
2021/07/14,121130
2021/07/15,68507
2021/07/16,15606
2021/07/17,-58272
2021/07/18,-91129
2021/07/19,-3800
2021/07/20,28126
2021/07/21,26328
2021/07/22,7626
2021/07/23,10436
2021/07/24,30338
2021/07/25,-73996
2021/07/26,57433
2021/07/27,92615
2021/07/28,171435
2021/07/29,-1491
2021/07/30,-75787
2021/07/31,-87961
2021/08/01,-68510
2021/08/02,27133
2021/08/03,7341
2021/08/04,33223
2021/08/05,-109807
2021/08/06,-7642
2021/08/07,-25408
2021/08/08,24509
2021/08/09,6573
2021/08/10,13733
2021/08/11,50237
2021/08/12,-23311
2021/08/13,-15116
2021/08/14,-74467
2021/08/15,-69988
2021/08/16,56918
2021/08/17,92202
2021/08/18,75874
2021/08/19,1485
2021/08/20,7910
2021/08/21,-14411
2021/08/22,-71560
2021/08/23,-14430
2021/08/24,60293
2021/08/25,887
2021/08/26,-70561
2021/08/27,-127979
2021/08/28,-53059
2021/08/29,-27913
2021/08/30,79921
2021/08/31,74593
2021/09/01,77954
2021/09/02,62041
2021/09/03,-7537
2021/09/04,-36019
2021/09/05,-124708
2021/09/06,7716
2021/09/07,118986
2021/09/08,42123
2021/09/09,13357
2021/09/10,-63365
2021/09/11,70682
2021/09/12,-8578
2021/09/13,22785
2021/09/14,-17891
2021/09/15,-3682
2021/09/16,-43133
2021/09/17,-43662
2021/09/18,-64394
2021/09/19,-96132
2021/09/20,-13019
2021/09/21,50099
2021/09/22,45552
2021/09/23,18494
2021/09/24,-40610
2021/09/25,-52700
2021/09/26,-104516
2021/09/27,-18782
2021/09/28,-12956
2021/09/29,47332
2021/09/30,-18014
2021/10/01,98856
2021/10/02,-17970
2021/10/03,14335
2021/10/04,-85465
2021/10/05,117775
2021/10/06,207609
2021/10/07,222782
2021/10/08,51360
2021/10/09,-145977
2021/10/10,-206394
2021/10/11,-103548
2021/10/12,11710
2021/10/13,51953
2021/10/14,43611
2021/10/15,99427
2021/10/16,-8823
2021/10/17,-82913
2021/10/18,-105320
2021/10/19,62472
2021/10/20,115256
2021/10/21,79602
2021/10/22,12541
2021/10/23,-24479
2021/10/24,-15963
2021/10/25,43451
2021/10/26,109811
2021/10/27,109192
2021/10/28,211007
2021/10/29,111561
2021/10/30,8215
2021/10/31,-206318
2021/11/01,-114600
2021/11/02,16937
2021/11/03,113037
2021/11/04,10453
2021/11/05,-55995
2021/11/06,-161300
2021/11/07,-75188
2021/11/08,-10643
2021/11/09,78224
2021/11/10,113748
2021/11/11,18625
2021/11/12,10986
2021/11/13,-90282
2021/11/14,-71919
2021/11/15,-55495
2021/11/16,9285
2021/11/17,77495
2021/11/18,-5386
2021/11/19,-53961
2021/11/20,-193091
2021/11/21,-23311
2021/11/22,-34280
2021/11/23,104866
2021/11/24,81552
2021/11/25,79957
2021/11/26,32530
2021/11/27,-129365
2021/11/28,-165812
2021/11/29,-49836
2021/11/30,67800
2021/12/01,85990
2021/12/02,17598
2021/12/03,-69438
2021/12/04,14054
2021/12/05,121205
2021/12/06,33285
2021/12/07,-10926
2021/12/08,-90184
2021/12/09,6565
2021/12/10,12964
2021/12/11,-96923
2021/12/12,-69689
2021/12/13,5243
2021/12/14,15516
2021/12/15,76813
2021/12/16,-87522
2021/12/17,55455
2021/12/18,-98589
2021/12/19,-17875
2021/12/20,-69116
2021/12/21,43765
2021/12/22,95734
2021/12/23,44003
2021/12/24,94375
2021/12/25,66204
2021/12/26,-38300
2021/12/27,-46052
2021/12/28,-58487
2021/12/29,45287
2021/12/30,3727
2021/12/31,-26881
2022/01/01,-71240
2022/01/02,-96788
2022/01/03,-4978
2022/01/04,40327
2022/01/05,90728
2022/01/06,3322
2022/01/07,-32826
2022/01/08,-65755
2022/01/09,-104173
2022/01/10,44705
2022/01/11,93776
2022/01/12,175024
2022/01/13,49726
2022/01/14,-59189
2022/01/15,-108497
2022/01/16,-119967
2022/01/17,-19741
2022/01/18,-5323
2022/01/19,60189
2022/01/20,-8890
2022/01/21,20372
2022/01/22,-18505
2022/01/23,-111945
2022/01/24,-42789
2022/01/25,-26998
2022/01/26,68232
2022/01/27,-13425
2022/01/28,-40081
2022/01/29,1041
2022/01/30,50166
2022/01/31,39550
2022/02/01,25761
2022/02/02,-31185
2022/02/03,-66109
2022/02/04,-3924
2022/02/05,82358
2022/02/06,62884
2022/02/07,-5656
2022/02/08,-54243
2022/02/09,32005
2022/02/10,42338
2022/02/11,3186
2022/02/12,-91241
2022/02/13,-90380
2022/02/14,-36444
2022/02/15,77985
2022/02/16,79397
2022/02/17,-5525
2022/02/18,59961
2022/02/19,-44531
2022/02/20,201872
2022/02/21,-118245
2022/02/22,-20949
2022/02/23,-196237
2022/02/24,46833
2022/02/25,8685
2022/02/26,20170
2022/02/27,-56117
2022/02/28,-29799
2022/03/01,-6238
2022/03/02,66011
2022/03/03,59088
2022/03/04,5886
2022/03/05,-113095
2022/03/06,-43942
2022/03/07,7118
2022/03/08,117645
2022/03/09,55077
2022/03/10,55023
2022/03/11,-76292
2022/03/12,-57695
2022/03/13,-187764
2022/03/14,-21421
2022/03/15,69580
2022/03/16,194184
2022/03/17,76619
2022/03/18,75737
2022/03/19,-108404
2022/03/20,-55466
2022/03/21,-103329
2022/03/22,92964
2022/03/23,45371
2022/03/24,-10646
2022/03/25,-73805
2022/03/26,-40559
2022/03/27,-29294
2022/03/28,71257
2022/03/29,76021
2022/03/30,29525
2022/03/31,-50902
2022/04/01,-40406
2022/04/02,-57532
2022/04/03,-106342
2022/04/04,-54713
2022/04/05,-7539
2022/04/06,66395
2022/04/07,23013
2022/04/08,17290
2022/04/09,-42018
2022/04/10,-23554
2022/04/11,8845
2022/04/12,27368
2022/04/13,-36256
2022/04/14,4021
2022/04/15,-1530
2022/04/16,-8697
2022/04/17,-74034
2022/04/18,-7555
2022/04/19,155210
2022/04/20,198283
2022/04/21,16486
2022/04/22,-69674
2022/04/23,-190056
2022/04/24,-48147
2022/04/25,4405
2022/04/26,73772
2022/04/27,89726
2022/04/28,6287
2022/04/29,42831
2022/04/30,50167
2022/05/01,-727
2022/05/02,-56016
2022/05/03,-134165
2022/05/04,-52533
2022/05/05,75739
2022/05/06,39056
2022/05/07,-50765
2022/05/08,-100606
2022/05/09,41778
2022/05/10,151445
2022/05/11,123510
2022/05/12,169415
2022/05/13,139471
2022/05/14,-70923
2022/05/15,-238314
2022/05/16,-218053
2022/05/17,-4067
2022/05/18,88472
2022/05/19,-30985
2022/05/20,-22907
2022/05/21,-83374
2022/05/22,-37723
2022/05/23,-26948
2022/05/24,6176
2022/05/25,38995
2022/05/26,-14683
2022/05/27,-7246
2022/05/28,-24837
2022/05/29,-5773
2022/05/30,-23149
2022/05/31,79340
2022/06/01,25876
2022/06/02,21984
2022/06/03,-81657
2022/06/04,-62481
2022/06/05,-85195
2022/06/06,-23166
2022/06/07,22182
2022/06/08,35640
2022/06/09,-21857
2022/06/10,28464
2022/06/11,-11131
2022/06/12,-827
2022/06/13,29987
2022/06/14,55139
2022/06/15,75365
2022/06/16,-9123
2022/06/17,23822
2022/06/18,-38664
2022/06/19,-81638
2022/06/20,-68157
2022/06/21,-45474
2022/06/22,-29991
2022/06/23,-74457
2022/06/24,6610
2022/06/25,-49743
2022/06/26,-48244
2022/06/27,-25370
2022/06/28,37637
2022/06/29,85845
2022/06/30,60183
2022/07/01,201758
2022/07/02,183816
2022/07/03,102767
2022/07/04,-26336
2022/07/05,-6878
2022/07/06,4380
2022/07/07,42331
2022/07/08,10315
2022/07/09,9315
2022/07/10,-45428
2022/07/11,-46450
2022/07/12,-34851
2022/07/13,25980
2022/07/14,43198
2022/07/15,81700
2022/07/16,66358
2022/07/17,55978
2022/07/18,-4031
2022/07/19,-65714
2022/07/20,-54093
2022/07/21,-9168
2022/07/22,26173
2022/07/23,-46984
2022/07/24,-82094
2022/07/25,74162
2022/07/26,534460
2022/07/27,75145
2022/07/28,-117250
2022/07/29,-486598
2022/07/30,-17699
2022/07/31,-364
2022/08/01,149872
2022/08/02,26436
2022/08/03,92641
2022/08/04,117401
2022/08/05,598
2022/08/06,-102663
2022/08/07,-292671
2022/08/08,-39883
2022/08/09,-23086
2022/08/10,-6552
2022/08/11,-68193
2022/08/12,5709
2022/08/13,-54144
2022/08/14,3660
2022/08/15,-26440
2022/08/16,-19924
2022/08/17,-3106
2022/08/18,13460
2022/08/19,6997
2022/08/20,-3173
2022/08/21,-40618
2022/08/22,-33369
2022/08/23,-20370
2022/08/24,-33430
2022/08/25,14623
2022/08/26,-17950
2022/08/27,4129
2022/08/28,-49519
2022/08/29,25434
2022/08/30,4015
2022/08/31,10091
2022/09/01,1958
2022/09/02,31236
2022/09/03,451
2022/09/04,27959
2022/09/05,8123
2022/09/06,41343
2022/09/07,-44823
2022/09/08,-12990
2022/09/09,17037
2022/09/10,-70138
2022/09/11,-53851
2022/09/12,-24997
2022/09/13,95047
2022/09/14,84690
2022/09/15,196671
2022/09/16,218644
2022/09/17,212905
2022/09/18,-108747
2022/09/19,-173639
2022/09/20,-173046
2022/09/21,-56763
2022/09/22,-19913
2022/09/23,-29136
2022/09/24,9076
2022/09/25,-11080
2022/09/26,21323
2022/09/27,105088
2022/09/28,2489
2022/09/29,-11660
2022/09/30,11592
2022/10/01,48332
2022/10/02,34318
2022/10/03,81256
2022/10/04,27231
2022/10/05,5480
2022/10/06,-104475
2022/10/07,-4911
2022/10/08,10728
2022/10/09,-134136
2022/10/10,-56968
2022/10/11,-49775
2022/10/12,5673
2022/10/13,739
2022/10/14,-58414
2022/10/15,-36334
2022/10/16,-143451
2022/10/17,1168
2022/10/18,24692
2022/10/19,107924
2022/10/20,82526
2022/10/21,54260
2022/10/22,-129185
2022/10/23,-145818
2022/10/24,-77582
2022/10/25,88586
2022/10/26,94952
2022/10/27,72545
2022/10/28,11630
2022/10/29,-65923
2022/10/30,-78310
2022/10/31,3615
2022/11/01,33186
2022/11/02,-17530
2022/11/03,30729
2022/11/04,-57851
2022/11/05,-63878
2022/11/06,-131132
2022/11/07,92576
2022/11/08,179981
2022/11/09,256803
2022/11/10,77921
2022/11/11,-13081
2022/11/12,-186210
2022/11/13,-51190
2022/11/14,73857
2022/11/15,103473
2022/11/16,-49646
2022/11/17,-89423
2022/11/18,-128426
2022/11/19,-171906
2022/11/20,-176168
2022/11/21,-44531
2022/11/22,51034
2022/11/23,45333
2022/11/24,26248
2022/11/25,36199
2022/11/26,-37578
2022/11/27,-108866
2022/11/28,88598
2022/11/29,112399
