Date,activeaddresses90sma
2019/10/29,344823
2019/10/30,344856
2019/10/31,344614
2019/11/01,344920
2019/11/02,345238
2019/11/03,343807
2019/11/04,342729
2019/11/05,342534
2019/11/06,342154
2019/11/07,342451
2019/11/08,342223
2019/11/09,341780
2019/11/10,340659
2019/11/11,340202
2019/11/12,339687
2019/11/13,339482
2019/11/14,338834
2019/11/15,338616
2019/11/16,338166
2019/11/17,337207
2019/11/18,336557
2019/11/19,335929
2019/11/20,335252
2019/11/21,334963
2019/11/22,335170
2019/11/23,334608
2019/11/24,333238
2019/11/25,332790
2019/11/26,332029
2019/11/27,331111
2019/11/28,330304
2019/11/29,330028
2019/11/30,327975
2019/12/01,326912
2019/12/02,326584
2019/12/03,325934
2019/12/04,324870
2019/12/05,323874
2019/12/06,323180
2019/12/07,321999
2019/12/08,319993
2019/12/09,319665
2019/12/10,318882
2019/12/11,318067
2019/12/12,317673
2019/12/13,317229
2019/12/14,316276
2019/12/15,314757
2019/12/16,314108
2019/12/17,313249
2019/12/18,312808
2019/12/19,311756
2019/12/20,311649
2019/12/21,311336
2019/12/22,310615
2019/12/23,309904
2019/12/24,309104
2019/12/25,308301
2019/12/26,307856
2019/12/27,307416
2019/12/28,307064
2019/12/29,305869
2019/12/30,305341
2019/12/31,304582
2020/01/01,303662
2020/01/02,303008
2020/01/03,302728
2020/01/04,302440
2020/01/05,301710
2020/01/06,301269
2020/01/07,300434
2020/01/08,299960
2020/01/09,299457
2020/01/10,299243
2020/01/11,299042
2020/01/12,298180
2020/01/13,297477
2020/01/14,297466
2020/01/15,297625
2020/01/16,297512
2020/01/17,297381
2020/01/18,297502
2020/01/19,297037
2020/01/20,296550
2020/01/21,296057
2020/01/22,295327
2020/01/23,294629
2020/01/24,293437
2020/01/25,292482
2020/01/26,290872
2020/01/27,289795
2020/01/28,288870
2020/01/29,288068
2020/01/30,287398
2020/01/31,287246
2020/02/01,287063
2020/02/02,286328
2020/02/03,285800
2020/02/04,285064
2020/02/05,283831
2020/02/06,283520
2020/02/07,283835
2020/02/08,284175
2020/02/09,284006
2020/02/10,283837
2020/02/11,284016
2020/02/12,285160
2020/02/13,286049
2020/02/14,286889
2020/02/15,287510
2020/02/16,287388
2020/02/17,287420
2020/02/18,287874
2020/02/19,287543
2020/02/20,287096
2020/02/21,287675
2020/02/22,288331
2020/02/23,288205
2020/02/24,288746
2020/02/25,289129
2020/02/26,289740
2020/02/27,290158
2020/02/28,292412
2020/02/29,292613
2020/03/01,292121
2020/03/02,292595
2020/03/03,292661
2020/03/04,292990
2020/03/05,293721
2020/03/06,294784
2020/03/07,295874
2020/03/08,295670
2020/03/09,296323
2020/03/10,296732
2020/03/11,297212
2020/03/12,297624
2020/03/13,299305
2020/03/14,300142
2020/03/15,300195
2020/03/16,301072
2020/03/17,301640
2020/03/18,302733
2020/03/19,304541
2020/03/20,306408
2020/03/21,309351
2020/03/22,310599
2020/03/23,312344
2020/03/24,314020
2020/03/25,315054
2020/03/26,316364
2020/03/27,317842
2020/03/28,318936
2020/03/29,319084
2020/03/30,320237
2020/03/31,321838
2020/04/01,323050
2020/04/02,323910
2020/04/03,324983
2020/04/04,325689
2020/04/05,325774
2020/04/06,326730
2020/04/07,327411
2020/04/08,328862
2020/04/09,329734
2020/04/10,330868
2020/04/11,331872
2020/04/12,332669
2020/04/13,333300
2020/04/14,334233
2020/04/15,334773
2020/04/16,335570
2020/04/17,336701
2020/04/18,338112
2020/04/19,339311
2020/04/20,340913
2020/04/21,342592
2020/04/22,344000
2020/04/23,346287
2020/04/24,348860
2020/04/25,351215
2020/04/26,353053
2020/04/27,355118
2020/04/28,356970
2020/04/29,359137
2020/04/30,361171
2020/05/01,363068
2020/05/02,364796
2020/05/03,366058
2020/05/04,367524
2020/05/05,368484
2020/05/06,369690
2020/05/07,370965
2020/05/08,372206
2020/05/09,373560
2020/05/10,374833
2020/05/11,375767
2020/05/12,375667
2020/05/13,375664
2020/05/14,376162
2020/05/15,377086
2020/05/16,378149
2020/05/17,378830
2020/05/18,379614
2020/05/19,380714
2020/05/20,381777
2020/05/21,382842
2020/05/22,384272
2020/05/23,385487
2020/05/24,386103
2020/05/25,387132
2020/05/26,388345
2020/05/27,389642
2020/05/28,389296
2020/05/29,391481
2020/05/30,393356
2020/05/31,394416
2020/06/01,396332
2020/06/02,398517
2020/06/03,399827
2020/06/04,401584
2020/06/05,403307
2020/06/06,404758
2020/06/07,405432
2020/06/08,407121
2020/06/09,408754
2020/06/10,410289
2020/06/11,411068
2020/06/12,412785
2020/06/13,414307
2020/06/14,414799
2020/06/15,416069
2020/06/16,417118
2020/06/17,417389
2020/06/18,418309
2020/06/19,418278
2020/06/20,419373
2020/06/21,420059
2020/06/22,421531
2020/06/23,423514
2020/06/24,425212
2020/06/25,426819
2020/06/26,429126
2020/06/27,431615
2020/06/28,433297
2020/06/29,435717
2020/06/30,438308
2020/07/01,440474
2020/07/02,442486
2020/07/03,444853
2020/07/04,447104
2020/07/05,447916
2020/07/06,449510
2020/07/07,450705
2020/07/08,452709
2020/07/09,454685
2020/07/10,456792
2020/07/11,458672
2020/07/12,459976
2020/07/13,461741
2020/07/14,463608
2020/07/15,465725
2020/07/16,467198
2020/07/17,468530
2020/07/18,469720
2020/07/19,470638
2020/07/20,472304
2020/07/21,473661
2020/07/22,474912
2020/07/23,476291
2020/07/24,477771
2020/07/25,479571
2020/07/26,481056
2020/07/27,483238
2020/07/28,485411
2020/07/29,486623
2020/07/30,488241
2020/07/31,490294
2020/08/01,492283
2020/08/02,494279
2020/08/03,496678
2020/08/04,498839
2020/08/05,500995
2020/08/06,503044
2020/08/07,504895
2020/08/08,506333
2020/08/09,507550
2020/08/10,509402
2020/08/11,511482
2020/08/12,512896
2020/08/13,514383
2020/08/14,515968
2020/08/15,517587
2020/08/16,518925
2020/08/17,520186
2020/08/18,521593
2020/08/19,523114
2020/08/20,524314
2020/08/21,526083
2020/08/22,527533
2020/08/23,529106
2020/08/24,530448
2020/08/25,531464
2020/08/26,534388
2020/08/27,535070
2020/08/28,535797
2020/08/29,536468
2020/08/30,536535
2020/08/31,537122
2020/09/01,538466
2020/09/02,539345
2020/09/03,540395
2020/09/04,542082
2020/09/05,542915
2020/09/06,543183
2020/09/07,543607
2020/09/08,544023
2020/09/09,544375
2020/09/10,544725
2020/09/11,545417
2020/09/12,546363
2020/09/13,546336
2020/09/14,546634
2020/09/15,547310
2020/09/16,547308
2020/09/17,551446
2020/09/18,553707
2020/09/19,554881
2020/09/20,555689
2020/09/21,556211
2020/09/22,556526
2020/09/23,556879
2020/09/24,557389
2020/09/25,557588
2020/09/26,557774
2020/09/27,557093
2020/09/28,556959
2020/09/29,557163
2020/09/30,557556
2020/10/01,557672
2020/10/02,557817
2020/10/03,558261
2020/10/04,558074
2020/10/05,557609
2020/10/06,557432
2020/10/07,557151
2020/10/08,557060
2020/10/09,557398
2020/10/10,557874
2020/10/11,557252
2020/10/12,556950
2020/10/13,557055
2020/10/14,557496
2020/10/15,559664
2020/10/16,561442
2020/10/17,562426
2020/10/18,562122
2020/10/19,562782
2020/10/20,563098
2020/10/21,563625
2020/10/22,564941
2020/10/23,565718
2020/10/24,565573
2020/10/25,564207
2020/10/26,563119
2020/10/27,563002
2020/10/28,563115
2020/10/29,562760
2020/10/30,562370
2020/10/31,562478
2020/11/01,561853
2020/11/02,561716
2020/11/03,561240
2020/11/04,561197
2020/11/05,560866
2020/11/06,561427
2020/11/07,561884
2020/11/08,561335
2020/11/09,561477
2020/11/10,562151
2020/11/11,562412
2020/11/12,562481
2020/11/13,563017
2020/11/14,563389
2020/11/15,563322
2020/11/16,563639
2020/11/17,564251
2020/11/18,564788
2020/11/19,564987
2020/11/20,566064
2020/11/21,566967
2020/11/22,567627
2020/11/23,568691
2020/11/24,569663
2020/11/25,570718
2020/11/26,571308
2020/11/27,572337
2020/11/28,572844
2020/11/29,572654
2020/11/30,572962
2020/12/01,573549
2020/12/02,573679
2020/12/03,573733
2020/12/04,575036
2020/12/05,575804
2020/12/06,576106
2020/12/07,576911
2020/12/08,577937
2020/12/09,578828
2020/12/10,579443
2020/12/11,580451
2020/12/12,582199
2020/12/13,583968
2020/12/14,585934
2020/12/15,587889
2020/12/16,586181
2020/12/17,586827
2020/12/18,587997
2020/12/19,588592
2020/12/20,588327
2020/12/21,588625
2020/12/22,589067
2020/12/23,590537
2020/12/24,591518
2020/12/25,592896
2020/12/26,594465
2020/12/27,595493
2020/12/28,596687
2020/12/29,597697
2020/12/30,599270
2020/12/31,600746
2021/01/01,602520
2021/01/02,604118
2021/01/03,606142
2021/01/04,607982
2021/01/05,610004
2021/01/06,612388
2021/01/07,614612
2021/01/08,616686
2021/01/09,618979
2021/01/10,620731
2021/01/11,621788
2021/01/12,622571
2021/01/13,621489
2021/01/14,621613
2021/01/15,622696
2021/01/16,624327
2021/01/17,624929
2021/01/18,626232
2021/01/19,627300
2021/01/20,627646
2021/01/21,627826
2021/01/22,628975
2021/01/23,630771
2021/01/24,631793
2021/01/25,633298
2021/01/26,634471
2021/01/27,635325
2021/01/28,636797
2021/01/29,638535
2021/01/30,640543
2021/01/31,642012
2021/02/01,643935
2021/02/02,645411
2021/02/03,647494
2021/02/04,648942
2021/02/05,650963
2021/02/06,653324
2021/02/07,655064
2021/02/08,656986
2021/02/09,659285
2021/02/10,661797
2021/02/11,663879
2021/02/12,666224
2021/02/13,668680
2021/02/14,670347
2021/02/15,671091
2021/02/16,672631
2021/02/17,674087
2021/02/18,675831
2021/02/19,677688
2021/02/20,679707
2021/02/21,680906
2021/02/22,681878
2021/02/23,682576
2021/02/24,684588
2021/02/25,686227
2021/02/26,688568
2021/02/27,690817
2021/02/28,691829
2021/03/01,693083
2021/03/02,695368
2021/03/03,697215
2021/03/04,699012
2021/03/05,700321
2021/03/06,702378
2021/03/07,703906
2021/03/08,705504
2021/03/09,707673
2021/03/10,710165
2021/03/11,712601
2021/03/12,714622
2021/03/13,716123
2021/03/14,717035
2021/03/15,718372
2021/03/16,719332
2021/03/17,719579
2021/03/18,720909
2021/03/19,722540
2021/03/20,725097
2021/03/21,726891
2021/03/22,729047
2021/03/23,730199
2021/03/24,732380
2021/03/25,734612
2021/03/26,736405
2021/03/27,737995
2021/03/28,738989
2021/03/29,740395
2021/03/30,741918
2021/03/31,743941
2021/04/01,746376
2021/04/02,749092
2021/04/03,750766
2021/04/04,751768
2021/04/05,753051
2021/04/06,754390
2021/04/07,755186
2021/04/08,756155
2021/04/09,757221
2021/04/10,759104
2021/04/11,760702
2021/04/12,763120
2021/04/13,765717
2021/04/14,763154
2021/04/15,763969
2021/04/16,760609
2021/04/17,764176
2021/04/18,766457
2021/04/19,769147
2021/04/20,772720
2021/04/21,776780
2021/04/22,780889
2021/04/23,784366
2021/04/24,787703
2021/04/25,790680
2021/04/26,793650
2021/04/27,797138
2021/04/28,800594
2021/04/29,803672
2021/04/30,805804
2021/05/01,808119
2021/05/02,809889
2021/05/03,811869
2021/05/04,814108
2021/05/05,816630
2021/05/06,819094
2021/05/07,821616
2021/05/08,825626
2021/05/09,830133
2021/05/10,833363
2021/05/11,837033
2021/05/12,839908
2021/05/13,842821
2021/05/14,845710
2021/05/15,848650
2021/05/16,851473
2021/05/17,853560
2021/05/18,855336
2021/05/19,856434
2021/05/20,857752
2021/05/21,858155
2021/05/22,858833
2021/05/23,858772
2021/05/24,859596
2021/05/25,859936
2021/05/26,860840
2021/05/27,861725
2021/05/28,862282
2021/05/29,864038
2021/05/30,865462
2021/05/31,866404
2021/06/01,867260
2021/06/02,867877
2021/06/03,869613
2021/06/04,870738
2021/06/05,871477
2021/06/06,871654
2021/06/07,871469
2021/06/08,870880
2021/06/09,870011
2021/06/10,869220
2021/06/11,868294
2021/06/12,867252
2021/06/13,866373
2021/06/14,865609
2021/06/15,865376
2021/06/16,864716
2021/06/17,863952
2021/06/18,862860
2021/06/19,861569
2021/06/20,859866
2021/06/21,858671
2021/06/22,857956
2021/06/23,856745
2021/06/24,856094
2021/06/25,855718
2021/06/26,855220
2021/06/27,854257
2021/06/28,855775
2021/06/29,855404
2021/06/30,854155
2021/07/01,852860
2021/07/02,851735
2021/07/03,850795
2021/07/04,849399
2021/07/05,847962
2021/07/06,848001
2021/07/07,847880
2021/07/08,847250
2021/07/09,845928
2021/07/10,844540
2021/07/11,842611
2021/07/12,841083
2021/07/13,844322
2021/07/14,844071
2021/07/15,848470
2021/07/16,846030
2021/07/17,844101
2021/07/18,841522
2021/07/19,838496
2021/07/20,835445
2021/07/21,832334
2021/07/22,829948
2021/07/23,827856
2021/07/24,825969
2021/07/25,823282
2021/07/26,821348
2021/07/27,819990
2021/07/28,818283
2021/07/29,816923
2021/07/30,815283
2021/07/31,813945
2021/08/01,812007
2021/08/02,810111
2021/08/03,807736
2021/08/04,805139
2021/08/05,802183
2021/08/06,798346
2021/08/07,793835
2021/08/08,790283
2021/08/09,786196
2021/08/10,783038
2021/08/11,779764
2021/08/12,776615
2021/08/13,773794
2021/08/14,771372
2021/08/15,768984
2021/08/16,767710
2021/08/17,766532
2021/08/18,764550
2021/08/19,764137
2021/08/20,764022
2021/08/21,764299
2021/08/22,763709
2021/08/23,763416
2021/08/24,762607
2021/08/25,761478
2021/08/26,760437
2021/08/27,755511
2021/08/28,753985
2021/08/29,752539
2021/08/30,751510
2021/08/31,750767
2021/09/01,749916
2021/09/02,749466
2021/09/03,748807
2021/09/04,748551
2021/09/05,747848
2021/09/06,747899
2021/09/07,748622
2021/09/08,748543
2021/09/09,749028
2021/09/10,750014
2021/09/11,751647
2021/09/12,752471
2021/09/13,753387
2021/09/14,753969
2021/09/15,754600
2021/09/16,755444
2021/09/17,756757
2021/09/18,758139
2021/09/19,758515
2021/09/20,757997
2021/09/21,758147
2021/09/22,758244
2021/09/23,758450
2021/09/24,758481
2021/09/25,758843
2021/09/26,755785
2021/09/27,754876
2021/09/28,754283
2021/09/29,753869
2021/09/30,753731
2021/10/01,754866
2021/10/02,755404
2021/10/03,755594
2021/10/04,754284
2021/10/05,754220
2021/10/06,755569
2021/10/07,757057
2021/10/08,758978
2021/10/09,760435
2021/10/10,760784
2021/10/11,761333
2021/10/12,761739
2021/10/13,761689
2021/10/14,762420
2021/10/15,763582
2021/10/16,764533
2021/10/17,764934
2021/10/18,765632
2021/10/19,766497
2021/10/20,767550
2021/10/21,768500
2021/10/22,769230
2021/10/23,770900
2021/10/24,771896
2021/10/25,771718
2021/10/26,771938
2021/10/27,772749
2021/10/28,769821
2021/10/29,771915
2021/10/30,773537
2021/10/31,773996
2021/11/01,775242
2021/11/02,776875
2021/11/03,779363
2021/11/04,780844
2021/11/05,782223
2021/11/06,783274
2021/11/07,784687
2021/11/08,786127
2021/11/09,787304
2021/11/10,789321
2021/11/11,790988
2021/11/12,792840
2021/11/13,794847
2021/11/14,795917
2021/11/15,796766
2021/11/16,797977
2021/11/17,799322
2021/11/18,799628
2021/11/19,800431
2021/11/20,800828
2021/11/21,801764
2021/11/22,802259
2021/11/23,803402
2021/11/24,805216
2021/11/25,809841
2021/11/26,811109
2021/11/27,811917
2021/11/28,812019
2021/11/29,812841
2021/11/30,813672
2021/12/01,813857
2021/12/02,815283
2021/12/03,815998
2021/12/04,816660
2021/12/05,819789
2021/12/06,819891
2021/12/07,820979
2021/12/08,822394
2021/12/09,822807
2021/12/10,822437
2021/12/11,822446
2021/12/12,822240
2021/12/13,822599
2021/12/14,822886
2021/12/15,823805
2021/12/16,824431
2021/12/17,825836
2021/12/18,826533
2021/12/19,827271
2021/12/20,827905
2021/12/21,828452
2021/12/22,829227
2021/12/23,830752
2021/12/24,832578
2021/12/25,835101
2021/12/26,836407
2021/12/27,838077
2021/12/28,839304
2021/12/29,840502
2021/12/30,841123
2021/12/31,842142
2022/01/01,843084
2022/01/02,843795
2022/01/03,843989
2022/01/04,843248
2022/01/05,842735
2022/01/06,842167
2022/01/07,841973
2022/01/08,842519
2022/01/09,842098
2022/01/10,843165
2022/01/11,844647
2022/01/12,845959
2022/01/13,846935
2022/01/14,847274
2022/01/15,847977
2022/01/16,848124
2022/01/17,848193
2022/01/18,847639
2022/01/19,847676
2022/01/20,847445
2022/01/21,846538
2022/01/22,845678
2022/01/23,844263
2022/01/24,842798
2022/01/25,841902
2022/01/26,844397
2022/01/27,841771
2022/01/28,840165
2022/01/29,839292
2022/01/30,838457
2022/01/31,837381
2022/02/01,836025
2022/02/02,834868
2022/02/03,833490
2022/02/04,832984
2022/02/05,833087
2022/02/06,832582
2022/02/07,831728
2022/02/08,830439
2022/02/09,829641
2022/02/10,828898
2022/02/11,828003
2022/02/12,826724
2022/02/13,825916
2022/02/14,825186
2022/02/15,823959
2022/02/16,823940
2022/02/17,823336
2022/02/18,824535
2022/02/19,824040
2022/02/20,825664
2022/02/21,824745
2022/02/22,823313
2022/02/23,822715
2022/02/24,822039
2022/02/25,821802
2022/02/26,822499
2022/02/27,821851
2022/02/28,820673
2022/03/01,820544
2022/03/02,820140
2022/03/03,820188
2022/03/04,820542
2022/03/05,817550
2022/03/06,817337
2022/03/07,816931
2022/03/08,816384
2022/03/09,816217
2022/03/10,816595
2022/03/11,816094
2022/03/12,815695
2022/03/13,814412
2022/03/14,813555
2022/03/15,813250
2022/03/16,814022
2022/03/17,813033
2022/03/18,814155
2022/03/19,814223
2022/03/20,813755
2022/03/21,813537
2022/03/22,813607
2022/03/23,812903
2022/03/24,811611
2022/03/25,810325
2022/03/26,809698
2022/03/27,808809
2022/03/28,808630
2022/03/29,808577
2022/03/30,807678
2022/03/31,807266
2022/04/01,806817
2022/04/02,806430
2022/04/03,805298
2022/04/04,804086
2022/04/05,802852
2022/04/06,801948
2022/04/07,801262
2022/04/08,800338
2022/04/09,800366
2022/04/10,798989
2022/04/11,797087
2022/04/12,794839
2022/04/13,792462
2022/04/14,791290
2022/04/15,790181
2022/04/16,789150
2022/04/17,787698
2022/04/18,786923
2022/04/19,786795
2022/04/20,787214
2022/04/21,786859
2022/04/22,786819
2022/04/23,786579
2022/04/24,786310
2022/04/25,785928
2022/04/26,785942
2022/04/27,786303
2022/04/28,786302
2022/04/29,786212
2022/04/30,785965
2022/05/01,785284
2022/05/02,783760
2022/05/03,782456
2022/05/04,782039
2022/05/05,781983
2022/05/06,780398
2022/05/07,779019
2022/05/08,778462
2022/05/09,777769
2022/05/10,777277
2022/05/11,775643
2022/05/12,775769
2022/05/13,776951
2022/05/14,776370
2022/05/15,775436
2022/05/16,774530
2022/05/17,773450
2022/05/18,773540
2022/05/19,771592
2022/05/20,770342
2022/05/21,767775
2022/05/22,767202
2022/05/23,766568
2022/05/24,765844
2022/05/25,765117
2022/05/26,763942
2022/05/27,762668
2022/05/28,761989
2022/05/29,761579
2022/05/30,760237
2022/05/31,759680
2022/06/01,758770
2022/06/02,757734
2022/06/03,757190
2022/06/04,756072
2022/06/05,754701
2022/06/06,753127
2022/06/07,751683
2022/06/08,749633
2022/06/09,748926
2022/06/10,748273
2022/06/11,747819
2022/06/12,746869
2022/06/13,744836
2022/06/14,742574
2022/06/15,741147
2022/06/16,739146
2022/06/17,738681
2022/06/18,737639
2022/06/19,736194
2022/06/20,734199
2022/06/21,732634
2022/06/22,731248
2022/06/23,729671
2022/06/24,728532
2022/06/25,726821
2022/06/26,724432
2022/06/27,722840
2022/06/28,721361
2022/06/29,719661
2022/06/30,718338
2022/07/01,718381
2022/07/02,719139
2022/07/03,719305
2022/07/04,719362
2022/07/05,719434
2022/07/06,719409
2022/07/07,719807
2022/07/08,720076
2022/07/09,720283
2022/07/10,720698
2022/07/11,720899
2022/07/12,721247
2022/07/13,721629
2022/07/14,722071
2022/07/15,723019
2022/07/16,724572
2022/07/17,725766
2022/07/18,725015
2022/07/19,723700
2022/07/20,723757
2022/07/21,723630
2022/07/22,724390
2022/07/23,724471
2022/07/24,724196
2022/07/25,725236
2022/07/26,731133
2022/07/27,731295
2022/07/28,730972
2022/07/29,730632
2022/07/30,730807
2022/07/31,731567
2022/08/01,734288
2022/08/02,734847
2022/08/03,735090
2022/08/04,738723
2022/08/05,739585
2022/08/06,740048
2022/08/07,740699
2022/08/08,740523
2022/08/09,740988
2022/08/10,740095
2022/08/11,738123
2022/08/12,738250
2022/08/13,738430
2022/08/14,738052
2022/08/15,737571
2022/08/16,736729
2022/08/17,736830
2022/08/18,737283
2022/08/19,736931
2022/08/20,736738
2022/08/21,736845
2022/08/22,736314
2022/08/23,736049
2022/08/24,736028
2022/08/25,736012
2022/08/26,735498
2022/08/27,735092
2022/08/28,734908
2022/08/29,733755
2022/08/30,733100
2022/08/31,732490
2022/09/01,732385
2022/09/02,732620
2022/09/03,732947
2022/09/04,733815
2022/09/05,734300
2022/09/06,734309
2022/09/07,733954
2022/09/08,733543
2022/09/09,733787
2022/09/10,733813
2022/09/11,734019
2022/09/12,733967
2022/09/13,734308
2022/09/14,734580
2022/09/15,728809
2022/09/16,721291
2022/09/17,713945
2022/09/18,714383
2022/09/19,714798
2022/09/20,715208
2022/09/21,715576
2022/09/22,715791
2022/09/23,716532
2022/09/24,717731
2022/09/25,717821
2022/09/26,718516
2022/09/27,720120
2022/09/28,720268
2022/09/29,719846
2022/09/30,718861
2022/10/01,718371
2022/10/02,717843
2022/10/03,716560
2022/10/04,715824
2022/10/05,715149
2022/10/06,715037
2022/10/07,714697
2022/10/08,715205
2022/10/09,715984
2022/10/10,716684
2022/10/11,716523
2022/10/12,715723
2022/10/13,714508
2022/10/14,712580
2022/10/15,710846
2022/10/16,709117
2022/10/17,707903
2022/10/18,706394
2022/10/19,705011
2022/10/20,704086
2022/10/21,703576
2022/10/22,702251
2022/10/23,699852
2022/10/24,692567
2022/10/25,690955
2022/10/26,690327
2022/10/27,689698
2022/10/28,688227
2022/10/29,686762
2022/10/30,683518
2022/10/31,681994
2022/11/01,680048
2022/11/02,674825
2022/11/03,673595
2022/11/04,671502
2022/11/05,669156
2022/11/06,667179
2022/11/07,666520
2022/11/08,665140
2022/11/09,664671
2022/11/10,663602
2022/11/11,662693
2022/11/12,661743
2022/11/13,660968
2022/11/14,660719
2022/11/15,660499
2022/11/16,659674
2022/11/17,659837
2022/11/18,659453
2022/11/19,657968
2022/11/20,656745
2022/11/21,655289
2022/11/22,654053
2022/11/23,652981
2022/11/24,652846
2022/11/25,652746
2022/11/26,652249
2022/11/27,651262
2022/11/28,651911
2022/11/29,651959
2022/11/30,651201
