Date,fee_to_reward14rsiUSD
2019/06/23,46.827
2019/06/24,48.908
2019/06/25,54.542
2019/06/26,53.981
2019/06/27,55.265
2019/06/28,55.309
2019/06/29,47.667
2019/06/30,47.358
2019/07/01,55.532
2019/07/02,50.292
2019/07/03,46.214
2019/07/04,45.206
2019/07/05,49.265
2019/07/06,47.305
2019/07/07,43.363
2019/07/08,50.143
2019/07/09,47.772
2019/07/10,46.191
2019/07/11,55.144
2019/07/12,47.492
2019/07/13,45.314
2019/07/14,47.104
2019/07/15,50.253
2019/07/16,60.508
2019/07/17,53.978
2019/07/18,46.914
2019/07/19,51.248
2019/07/20,45.59
2019/07/21,45.414
2019/07/22,46.309
2019/07/23,46.962
2019/07/24,54.793
2019/07/25,54.825
2019/07/26,47.005
2019/07/27,46.54
2019/07/28,45.124
2019/07/29,47.306
2019/07/30,47.739
2019/07/31,48.822
2019/08/01,55.737
2019/08/02,50.317
2019/08/03,52.212
2019/08/04,45.234
2019/08/05,47.826
2019/08/06,48.706
2019/08/07,47.93
2019/08/08,48.586
2019/08/09,49.159
2019/08/10,46.427
2019/08/11,45.538
2019/08/12,48.582
2019/08/13,47.134
2019/08/14,50.109
2019/08/15,52.911
2019/08/16,48.693
2019/08/17,45.582
2019/08/18,45.908
2019/08/19,52.153
2019/08/20,52.487
2019/08/21,55.374
2019/08/22,53.069
2019/08/23,51.278
2019/08/24,49.04
2019/08/25,53.36
2019/08/26,57.745
2019/08/27,52.257
2019/08/28,52.388
2019/08/29,52.535
2019/08/30,52.096
2019/08/31,49.477
2019/09/01,49.342
2019/09/02,54.984
2019/09/03,55.187
2019/09/04,54.277
2019/09/05,59.968
2019/09/06,62.618
2019/09/07,59.544
2019/09/08,61.984
2019/09/09,65.972
2019/09/10,69.151
2019/09/11,65.535
2019/09/12,68.445
2019/09/13,63.482
2019/09/14,65.956
2019/09/15,66.754
2019/09/16,67.676
2019/09/17,74.364
2019/09/18,75.566
2019/09/19,79.484
2019/09/20,78.55
2019/09/21,60.959
2019/09/22,50.462
2019/09/23,61.509
2019/09/24,66.199
2019/09/25,66.398
2019/09/26,55.591
2019/09/27,56.343
2019/09/28,55.479
2019/09/29,52.568
2019/09/30,48.938
2019/10/01,36.4
2019/10/02,36.041
2019/10/03,41.377
2019/10/04,37.918
2019/10/05,36.516
2019/10/06,35.821
2019/10/07,37.938
2019/10/08,39.128
2019/10/09,42.913
2019/10/10,40.936
2019/10/11,40.038
2019/10/12,37.934
2019/10/13,37.475
2019/10/14,40.876
2019/10/15,41.409
2019/10/16,41.443
2019/10/17,40.563
2019/10/18,42.393
2019/10/19,40.247
2019/10/20,42.066
2019/10/21,43.73
2019/10/22,47.627
2019/10/23,53.338
2019/10/24,48.272
2019/10/25,50.337
2019/10/26,49.44
2019/10/27,43.904
2019/10/28,48.749
2019/10/29,50.05
2019/10/30,50.461
2019/10/31,48.841
2019/11/01,45.832
2019/11/02,40.652
2019/11/03,41.961
2019/11/04,47.24
2019/11/05,48.961
2019/11/06,46.152
2019/11/07,57.819
2019/11/08,48.831
2019/11/09,44.739
2019/11/10,44.613
2019/11/11,50.238
2019/11/12,49.184
2019/11/13,49.906
2019/11/14,49.316
2019/11/15,49.243
2019/11/16,42.813
2019/11/17,43.958
2019/11/18,51.11
2019/11/19,52.926
2019/11/20,52.017
2019/11/21,63.125
2019/11/22,74.945
2019/11/23,46.695
2019/11/24,46.586
2019/11/25,60.324
2019/11/26,54.379
2019/11/27,50.524
2019/11/28,50.604
2019/11/29,48.248
2019/11/30,46.28
2019/12/01,49.345
2019/12/02,49.43
2019/12/03,47.319
2019/12/04,49.31
2019/12/05,46.884
2019/12/06,45.35
2019/12/07,43.095
2019/12/08,41.684
2019/12/09,46.805
2019/12/10,47.918
2019/12/11,48.272
2019/12/12,48.222
2019/12/13,48.252
2019/12/14,46.624
2019/12/15,47.129
2019/12/16,54.419
2019/12/17,61.954
2019/12/18,56.587
2019/12/19,50.914
2019/12/20,51.338
2019/12/21,45.916
2019/12/22,45.168
2019/12/23,51.454
2019/12/24,48.01
2019/12/25,47.327
2019/12/26,47.892
2019/12/27,46.909
2019/12/28,43.999
2019/12/29,43.409
2019/12/30,47.943
2019/12/31,47.907
2020/01/01,44.382
2020/01/02,41.26
2020/01/03,41.71
2020/01/04,38.435
2020/01/05,38.26
2020/01/06,44.884
2020/01/07,44.637
2020/01/08,49.751
2020/01/09,44.903
2020/01/10,48.886
2020/01/11,43.568
2020/01/12,42.234
2020/01/13,46.257
2020/01/14,52.218
2020/01/15,50.354
2020/01/16,46.41
2020/01/17,47.922
2020/01/18,46.386
2020/01/19,44.986
2020/01/20,43.457
2020/01/21,41.849
2020/01/22,40.599
2020/01/23,40.497
2020/01/24,40.294
2020/01/25,35.974
2020/01/26,36.473
2020/01/27,41.183
2020/01/28,44.475
2020/01/29,45.223
2020/01/30,49.834
2020/01/31,49.299
2020/02/01,46.186
2020/02/02,45.589
2020/02/03,51.624
2020/02/04,54.808
2020/02/05,62.129
2020/02/06,64.849
2020/02/07,65.967
2020/02/08,54.989
2020/02/09,51.386
2020/02/10,53.871
2020/02/11,56.75
2020/02/12,66.921
2020/02/13,63.803
2020/02/14,61.372
2020/02/15,58.687
2020/02/16,61.073
2020/02/17,56.286
2020/02/18,53.079
2020/02/19,55.532
2020/02/20,56.176
2020/02/21,43.616
2020/02/22,40.824
2020/02/23,46.025
2020/02/24,50.419
2020/02/25,53.58
2020/02/26,64.239
2020/02/27,53.982
2020/02/28,51.09
2020/02/29,44.072
2020/03/01,45.441
2020/03/02,45.9
2020/03/03,47.188
2020/03/04,47.402
2020/03/05,52.212
2020/03/06,48.994
2020/03/07,46.767
2020/03/08,57.921
2020/03/09,65.154
2020/03/10,51.421
2020/03/11,54.551
2020/03/12,88.068
2020/03/13,79.584
2020/03/14,48.046
2020/03/15,47.482
2020/03/16,54.319
2020/03/17,49.299
2020/03/18,48.224
2020/03/19,50.321
2020/03/20,49.112
2020/03/21,47.263
2020/03/22,47.188
2020/03/23,47.996
2020/03/24,47.835
2020/03/25,47.592
2020/03/26,47.443
2020/03/27,46.9
2020/03/28,45.727
2020/03/29,44.945
2020/03/30,46.917
2020/03/31,47.72
2020/04/01,46.928
2020/04/02,48.177
2020/04/03,47.564
2020/04/04,45.168
2020/04/05,44.908
2020/04/06,51.314
2020/04/07,50.29
2020/04/08,48.783
2020/04/09,48.175
2020/04/10,48.953
2020/04/11,45.714
2020/04/12,44.929
2020/04/13,48.934
2020/04/14,50.006
2020/04/15,48.91
2020/04/16,54.712
2020/04/17,49.892
2020/04/18,51.231
2020/04/19,49.216
2020/04/20,53.728
2020/04/21,53.792
2020/04/22,53.514
2020/04/23,54.686
2020/04/24,53.833
2020/04/25,49.74
2020/04/26,52.187
2020/04/27,53.054
2020/04/28,50.764
2020/04/29,62.972
2020/04/30,69.397
2020/05/01,50.525
2020/05/02,46.626
2020/05/03,48.835
2020/05/04,52.211
2020/05/05,53.553
2020/05/06,57.688
2020/05/07,62.046
2020/05/08,61.032
2020/05/09,55.327
2020/05/10,66.641
2020/05/11,59.063
2020/05/12,61.586
2020/05/13,66.488
2020/05/14,70.247
2020/05/15,60.328
2020/05/16,54.748
2020/05/17,55.892
2020/05/18,62.312
2020/05/19,58.735
2020/05/20,61.622
2020/05/21,67.936
2020/05/22,56.549
2020/05/23,47.813
2020/05/24,52.282
2020/05/25,56.707
2020/05/26,57.01
2020/05/27,58.413
2020/05/28,58.297
2020/05/29,54.01
2020/05/30,53.163
2020/05/31,48.952
2020/06/01,51.936
2020/06/02,54.872
2020/06/03,49.405
2020/06/04,50.836
2020/06/05,51.574
2020/06/06,54.481
2020/06/07,56.964
2020/06/08,57.457
2020/06/09,55.367
2020/06/10,58.496
2020/06/11,58.338
2020/06/12,52.369
2020/06/13,45.178
2020/06/14,41.732
2020/06/15,56.721
2020/06/16,55.31
2020/06/17,56.673
2020/06/18,53.611
2020/06/19,56.234
2020/06/20,49.314
2020/06/21,49.414
2020/06/22,59.081
2020/06/23,61.983
2020/06/24,62.862
2020/06/25,58.114
2020/06/26,54.682
2020/06/27,53.123
2020/06/28,51.318
2020/06/29,55.141
2020/06/30,62.475
2020/07/01,58.672
2020/07/02,55.047
2020/07/03,55.855
2020/07/04,47.161
2020/07/05,45.385
2020/07/06,52.398
2020/07/07,52.722
2020/07/08,59.841
2020/07/09,56.184
2020/07/10,49.552
2020/07/11,46.068
2020/07/12,44.631
2020/07/13,57.473
2020/07/14,52.988
2020/07/15,56.834
2020/07/16,59.068
2020/07/17,59.754
2020/07/18,56.203
2020/07/19,58.924
2020/07/20,64.739
2020/07/21,65.838
2020/07/22,65.128
2020/07/23,68.226
2020/07/24,65.998
2020/07/25,68.701
2020/07/26,61.351
2020/07/27,68.883
2020/07/28,56.816
2020/07/29,57.768
2020/07/30,55.907
2020/07/31,58.695
2020/08/01,51.86
2020/08/02,56.028
2020/08/03,53.167
2020/08/04,48.646
2020/08/05,46.845
2020/08/06,49.11
2020/08/07,56.068
2020/08/08,52.931
2020/08/09,57.46
2020/08/10,66.504
2020/08/11,68.428
2020/08/12,76.695
2020/08/13,77.754
2020/08/14,70.847
2020/08/15,55.637
2020/08/16,52.598
2020/08/17,54.265
2020/08/18,57.106
2020/08/19,57.86
2020/08/20,54.472
2020/08/21,60.091
2020/08/22,50.149
2020/08/23,46.492
2020/08/24,49.629
2020/08/25,50.82
2020/08/26,47.811
2020/08/27,48.664
2020/08/28,47.857
2020/08/29,50.436
2020/08/30,63.583
2020/08/31,65.775
2020/09/01,72.416
2020/09/02,72.987
2020/09/03,68.329
2020/09/04,56.116
2020/09/05,58.224
2020/09/06,47.341
2020/09/07,45.675
2020/09/08,44.336
2020/09/09,46.838
2020/09/10,52.88
2020/09/11,50.277
2020/09/12,45.343
2020/09/13,47.191
2020/09/14,54.374
2020/09/15,53.255
2020/09/16,50.362
2020/09/17,63.943
2020/09/18,57.947
2020/09/19,50.29
2020/09/20,47.14
2020/09/21,49.571
2020/09/22,49.049
2020/09/23,46.83
2020/09/24,44.968
2020/09/25,44.108
2020/09/26,41.816
2020/09/27,42.004
2020/09/28,47.372
2020/09/29,50.512
2020/09/30,47.296
2020/10/01,44.514
2020/10/02,43.677
2020/10/03,40.769
2020/10/04,42.387
2020/10/05,43.799
2020/10/06,47.336
2020/10/07,43.779
2020/10/08,43.072
2020/10/09,42.472
2020/10/10,39.18
2020/10/11,36.515
2020/10/12,44.149
2020/10/13,44.464
2020/10/14,44.695
2020/10/15,44.869
2020/10/16,42.045
2020/10/17,34.883
2020/10/18,35.496
2020/10/19,42.169
2020/10/20,43.806
2020/10/21,49.097
2020/10/22,46.632
2020/10/23,44.416
2020/10/24,37.065
2020/10/25,37.618
2020/10/26,46.294
2020/10/27,42.959
2020/10/28,48.705
2020/10/29,50.069
2020/10/30,48.833
2020/10/31,42.509
2020/11/01,40.744
2020/11/02,49.822
2020/11/03,46.088
2020/11/04,43.82
2020/11/05,47.419
2020/11/06,50.755
2020/11/07,49.57
2020/11/08,42.062
2020/11/09,46.744
2020/11/10,49.066
2020/11/11,48.918
2020/11/12,50.223
2020/11/13,50.339
2020/11/14,42.972
2020/11/15,43.355
2020/11/16,48.861
2020/11/17,57.24
2020/11/18,58.252
2020/11/19,48.851
2020/11/20,53.762
2020/11/21,52.945
2020/11/22,52.961
2020/11/23,55.891
2020/11/24,58.962
2020/11/25,50.659
2020/11/26,60.294
2020/11/27,45.988
2020/11/28,43.019
2020/11/29,42.241
2020/11/30,53.187
2020/12/01,54.046
2020/12/02,47.079
2020/12/03,47.839
2020/12/04,49.307
2020/12/05,45.526
2020/12/06,45.394
2020/12/07,48.889
2020/12/08,52.37
2020/12/09,52.692
2020/12/10,50.493
2020/12/11,52.141
2020/12/12,46.532
2020/12/13,47.321
2020/12/14,52.481
2020/12/15,57.087
2020/12/16,56.387
2020/12/17,63.694
2020/12/18,52.245
2020/12/19,49.969
2020/12/20,46.397
2020/12/21,53.11
2020/12/22,51.35
2020/12/23,56.856
2020/12/24,53.261
2020/12/25,54.064
2020/12/26,49.971
2020/12/27,54.299
2020/12/28,56.154
2020/12/29,54.838
2020/12/30,57.24
2020/12/31,54.477
2021/01/01,48.167
2021/01/02,53.092
2021/01/03,58.868
2021/01/04,64.263
2021/01/05,55.815
2021/01/06,54.517
2021/01/07,55.251
2021/01/08,55.63
2021/01/09,49.467
2021/01/10,48.48
2021/01/11,59.964
2021/01/12,48.24
2021/01/13,45.965
2021/01/14,48.076
2021/01/15,48.663
2021/01/16,47.596
2021/01/17,45.037
2021/01/18,47.072
2021/01/19,51.452
2021/01/20,48.799
2021/01/21,53.328
2021/01/22,54.13
2021/01/23,48.068
2021/01/24,48.054
2021/01/25,52.306
2021/01/26,48.723
2021/01/27,50.588
2021/01/28,50.027
2021/01/29,56.091
2021/01/30,52.066
2021/01/31,54.683
2021/02/01,57.528
2021/02/02,59.245
2021/02/03,59.245
2021/02/04,63.556
2021/02/05,64.248
2021/02/06,56.64
2021/02/07,53.819
2021/02/08,57.493
2021/02/09,60.296
2021/02/10,58.898
2021/02/11,53.45
2021/02/12,54.138
2021/02/13,55.543
2021/02/14,50.173
2021/02/15,52.959
2021/02/16,53.391
2021/02/17,53.054
2021/02/18,55.167
2021/02/19,55.425
2021/02/20,57.085
2021/02/21,47.907
2021/02/22,57.962
2021/02/23,63.9
2021/02/24,52.434
2021/02/25,49.577
2021/02/26,48.653
2021/02/27,43.791
2021/02/28,43.23
2021/03/01,43.109
2021/03/02,44.309
2021/03/03,45.543
2021/03/04,42.82
2021/03/05,48.303
2021/03/06,41.461
2021/03/07,48.193
2021/03/08,48.889
2021/03/09,49.688
2021/03/10,48.468
2021/03/11,48.397
2021/03/12,54.813
2021/03/13,53.707
2021/03/14,51.016
2021/03/15,56.883
2021/03/16,56.032
2021/03/17,57.104
2021/03/18,54.841
2021/03/19,51.384
2021/03/20,47.452
2021/03/21,46.712
2021/03/22,55.263
2021/03/23,51.68
2021/03/24,53.353
2021/03/25,54.555
2021/03/26,47.771
2021/03/27,42.664
2021/03/28,43.504
2021/03/29,48.862
2021/03/30,52.118
2021/03/31,58.172
2021/04/01,56.985
2021/04/02,54.488
2021/04/03,47.715
2021/04/04,41.216
2021/04/05,48.194
2021/04/06,49.696
2021/04/07,49.791
2021/04/08,43.982
2021/04/09,43.364
2021/04/10,39.779
2021/04/11,36.333
2021/04/12,43.083
2021/04/13,45.444
2021/04/14,50.34
2021/04/15,42.914
2021/04/16,55.561
2021/04/17,52.133
2021/04/18,53.84
2021/04/19,56.821
2021/04/20,62.592
2021/04/21,54.481
2021/04/22,51.83
2021/04/23,48.699
2021/04/24,39.865
2021/04/25,37.388
2021/04/26,39.253
2021/04/27,40.282
2021/04/28,43.059
2021/04/29,42.338
2021/04/30,38.875
2021/05/01,37.451
2021/05/02,35.12
2021/05/03,43.469
2021/05/04,44.837
2021/05/05,42.681
2021/05/06,45.205
2021/05/07,45.696
2021/05/08,58.136
2021/05/09,58.663
2021/05/10,66.645
2021/05/11,70.199
2021/05/12,68.057
2021/05/13,57.263
2021/05/14,52.587
2021/05/15,47.399
2021/05/16,44.748
2021/05/17,47.648
2021/05/18,46.479
2021/05/19,59.816
2021/05/20,50.478
2021/05/21,48.094
2021/05/22,42.292
2021/05/23,49.985
2021/05/24,45.098
2021/05/25,43.006
2021/05/26,42.487
2021/05/27,40.778
2021/05/28,41.086
2021/05/29,39.376
2021/05/30,38.477
2021/05/31,39.866
2021/06/01,39.442
2021/06/02,39.897
2021/06/03,40.583
2021/06/04,38.92
2021/06/05,36.508
2021/06/06,35.34
2021/06/07,38.788
2021/06/08,42.426
2021/06/09,40.672
2021/06/10,39.417
2021/06/11,41.045
2021/06/12,39.074
2021/06/13,37.229
2021/06/14,40.784
2021/06/15,41.622
2021/06/16,41.275
2021/06/17,42.302
2021/06/18,42.311
2021/06/19,38.442
2021/06/20,40.043
2021/06/21,55.915
2021/06/22,60.935
2021/06/23,45.819
2021/06/24,44.762
2021/06/25,47.547
2021/06/26,43.062
2021/06/27,44.919
2021/06/28,47.404
2021/06/29,47.761
2021/06/30,50.428
2021/07/01,47.427
2021/07/02,44.399
2021/07/03,43.116
2021/07/04,42.078
2021/07/05,45.289
2021/07/06,59.833
2021/07/07,56.071
2021/07/08,54.652
2021/07/09,50.395
2021/07/10,44.85
2021/07/11,42.987
2021/07/12,51.04
2021/07/13,52.756
2021/07/14,57.502
2021/07/15,57.155
2021/07/16,55.845
2021/07/17,49.627
2021/07/18,48.853
2021/07/19,49.619
2021/07/20,52
2021/07/21,47.549
2021/07/22,51.17
2021/07/23,49.941
2021/07/24,45.652
2021/07/25,45.431
2021/07/26,56.156
2021/07/27,54.03
2021/07/28,56.032
2021/07/29,51.35
2021/07/30,54.305
2021/07/31,53.157
2021/08/01,53.76
2021/08/02,55.856
2021/08/03,58.362
2021/08/04,56.515
2021/08/05,61.876
2021/08/06,57.041
2021/08/07,57.748
2021/08/08,54.498
2021/08/09,57.52
2021/08/10,58.985
2021/08/11,61.688
2021/08/12,57.436
2021/08/13,57.285
2021/08/14,53.253
2021/08/15,52.474
2021/08/16,57.166
2021/08/17,55.169
2021/08/18,51.993
2021/08/19,48.429
2021/08/20,30.378
2021/08/21,29.507
2021/08/22,29.319
2021/08/23,33.038
2021/08/24,35.237
2021/08/25,36.035
2021/08/26,35.95
2021/08/27,36.744
2021/08/28,34.858
2021/08/29,36.449
2021/08/30,40.351
2021/08/31,40.193
2021/09/01,39.781
2021/09/02,37.958
2021/09/03,44.853
2021/09/04,42.498
2021/09/05,41.425
2021/09/06,41.113
2021/09/07,51.216
2021/09/08,47.687
2021/09/09,46.992
2021/09/10,42.208
2021/09/11,36.579
2021/09/12,35.452
2021/09/13,43.601
2021/09/14,40.884
2021/09/15,40.381
2021/09/16,43.064
2021/09/17,40.309
2021/09/18,37.603
2021/09/19,40.628
2021/09/20,47.122
2021/09/21,47.103
2021/09/22,42.761
2021/09/23,44.416
2021/09/24,43.508
2021/09/25,38.907
2021/09/26,46.533
2021/09/27,47.058
2021/09/28,46.395
2021/09/29,44.515
2021/09/30,49.718
2021/10/01,46.048
2021/10/02,42.732
2021/10/03,42.402
2021/10/04,49.334
2021/10/05,54.884
2021/10/06,55.485
2021/10/07,59.347
2021/10/08,50.58
2021/10/09,43.782
2021/10/10,46.23
2021/10/11,50.429
2021/10/12,48.322
2021/10/13,48.861
2021/10/14,53.356
2021/10/15,56.861
2021/10/16,45.222
2021/10/17,44.837
2021/10/18,49.232
2021/10/19,47.083
2021/10/20,47.024
2021/10/21,51.014
2021/10/22,48.359
2021/10/23,45.537
2021/10/24,47.676
2021/10/25,51.056
2021/10/26,54.459
2021/10/27,61.659
2021/10/28,61.758
2021/10/29,58.433
2021/10/30,57.937
2021/10/31,53.857
2021/11/01,53.995
2021/11/02,57.38
2021/11/03,57.053
2021/11/04,53.269
2021/11/05,50.614
2021/11/06,46.925
2021/11/07,42.918
2021/11/08,51.055
2021/11/09,54.593
2021/11/10,55.874
2021/11/11,54.906
2021/11/12,51.238
2021/11/13,47.379
2021/11/14,43.458
2021/11/15,52.133
2021/11/16,52.114
2021/11/17,47.477
2021/11/18,50.544
2021/11/19,45.965
2021/11/20,42.552
2021/11/21,44.227
2021/11/22,50.229
2021/11/23,50.983
2021/11/24,51.361
2021/11/25,50.076
2021/11/26,51.086
2021/11/27,47.281
2021/11/28,43.165
2021/11/29,47.603
2021/11/30,51.153
2021/12/01,48.619
2021/12/02,47.126
2021/12/03,44.982
2021/12/04,56.399
2021/12/05,43.465
2021/12/06,48.57
2021/12/07,45.439
2021/12/08,43.814
2021/12/09,44.271
2021/12/10,48.559
2021/12/11,41.511
2021/12/12,40.372
2021/12/13,47.333
2021/12/14,44.534
2021/12/15,46.466
2021/12/16,45.131
2021/12/17,46.245
2021/12/18,40.706
2021/12/19,43.814
2021/12/20,45.333
2021/12/21,43.37
2021/12/22,45.306
2021/12/23,46.321
2021/12/24,45.246
2021/12/25,42.88
2021/12/26,39.528
2021/12/27,45.855
2021/12/28,50.165
2021/12/29,53.389
2021/12/30,49.769
2021/12/31,46.57
2022/01/01,42.919
2022/01/02,46.863
2022/01/03,47.679
2022/01/04,52.932
2022/01/05,56.847
2022/01/06,53.05
2022/01/07,56.282
2022/01/08,48.014
2022/01/09,48.287
2022/01/10,57.149
2022/01/11,54.03
2022/01/12,56.554
2022/01/13,50.296
2022/01/14,51.205
2022/01/15,45.045
2022/01/16,45.167
2022/01/17,50.7
2022/01/18,48.402
2022/01/19,50.791
2022/01/20,51.425
2022/01/21,60.037
2022/01/22,58.214
2022/01/23,45.421
2022/01/24,52.559
2022/01/25,48.013
2022/01/26,50
2022/01/27,50.652
2022/01/28,48.15
2022/01/29,46.447
2022/01/30,47.165
2022/01/31,46.002
2022/02/01,49.227
2022/02/02,49.85
2022/02/03,47.595
2022/02/04,46.057
2022/02/05,47.318
2022/02/06,40.241
2022/02/07,49.295
2022/02/08,46.196
2022/02/09,47.47
2022/02/10,48.461
2022/02/11,45.429
2022/02/12,42.763
2022/02/13,40.588
2022/02/14,43.589
2022/02/15,47.441
2022/02/16,47.926
2022/02/17,47.797
2022/02/18,43.699
2022/02/19,42.999
2022/02/20,44.71
2022/02/21,45.059
2022/02/22,48.165
2022/02/23,47.747
2022/02/24,53.069
2022/02/25,44.105
2022/02/26,40.607
2022/02/27,39.656
2022/02/28,43.974
2022/03/01,45.066
2022/03/02,45.674
2022/03/03,45.798
2022/03/04,42.025
2022/03/05,38.659
2022/03/06,42.59
2022/03/07,47.567
2022/03/08,50.321
2022/03/09,43.246
2022/03/10,43.543
2022/03/11,42.671
2022/03/12,38.227
2022/03/13,41.314
2022/03/14,45.689
2022/03/15,45.206
2022/03/16,49.48
2022/03/17,56.695
2022/03/18,57.668
2022/03/19,44.699
2022/03/20,45.168
2022/03/21,47.226
2022/03/22,48.001
2022/03/23,45.07
2022/03/24,49.978
2022/03/25,47.022
2022/03/26,42.847
2022/03/27,54.217
2022/03/28,58.891
2022/03/29,52.984
2022/03/30,50.592
2022/03/31,50.641
2022/04/01,51.933
2022/04/02,53.91
2022/04/03,49.999
2022/04/04,55.795
2022/04/05,56.907
2022/04/06,51.241
2022/04/07,51.736
2022/04/08,47.817
2022/04/09,40.929
2022/04/10,45.326
2022/04/11,49.042
2022/04/12,46.942
2022/04/13,46.692
2022/04/14,52.773
2022/04/15,42.863
2022/04/16,47.05
2022/04/17,44.639
2022/04/18,49.701
2022/04/19,49.532
2022/04/20,54.251
2022/04/21,51.638
2022/04/22,50.621
2022/04/23,42.048
2022/04/24,43.367
2022/04/25,53.919
2022/04/26,47.826
2022/04/27,49.612
2022/04/28,50.336
2022/04/29,52.212
2022/04/30,50.2
2022/05/01,78.259
2022/05/02,48.364
2022/05/03,47.589
2022/05/04,48.492
2022/05/05,51.271
2022/05/06,48.754
2022/05/07,45.368
2022/05/08,46.38
2022/05/09,53.688
2022/05/10,54.003
2022/05/11,63.665
2022/05/12,67.201
2022/05/13,50.622
2022/05/14,48.703
2022/05/15,46.417
2022/05/16,46.77
2022/05/17,46.974
2022/05/18,46.404
2022/05/19,47.092
2022/05/20,46.358
2022/05/21,45.602
2022/05/22,44.491
2022/05/23,46.54
2022/05/24,46.5
2022/05/25,46.524
2022/05/26,49.967
2022/05/27,49.147
2022/05/28,44.245
2022/05/29,44.016
2022/05/30,48.31
2022/05/31,51.044
2022/06/01,48.792
2022/06/02,46.976
2022/06/03,48.65
2022/06/04,49.729
2022/06/05,47.94
2022/06/06,50.01
2022/06/07,52.691
2022/06/08,53.073
2022/06/09,50.723
2022/06/10,49.811
2022/06/11,49.484
2022/06/12,50.384
2022/06/13,71.696
2022/06/14,59.316
2022/06/15,59.561
2022/06/16,49.384
2022/06/17,48.938
2022/06/18,54.532
2022/06/19,50.441
2022/06/20,47.936
2022/06/21,49.433
2022/06/22,48.113
2022/06/23,49.531
2022/06/24,50.053
2022/06/25,44.981
2022/06/26,45.027
2022/06/27,47.478
2022/06/28,50.54
2022/06/29,54.893
2022/06/30,53.216
2022/07/01,46.455
2022/07/02,42.441
2022/07/03,42.713
2022/07/04,45.272
2022/07/05,46.689
2022/07/06,47.918
2022/07/07,47.781
2022/07/08,45.847
2022/07/09,45.362
2022/07/10,42.624
2022/07/11,48.541
2022/07/12,47.982
2022/07/13,51.133
2022/07/14,49.425
2022/07/15,48.269
2022/07/16,50.085
2022/07/17,45.369
2022/07/18,51.987
2022/07/19,53.934
2022/07/20,50.508
2022/07/21,48.227
2022/07/22,45.056
2022/07/23,41.737
2022/07/24,41.976
2022/07/25,48.876
2022/07/26,46.891
2022/07/27,52.832
2022/07/28,52.37
2022/07/29,49.179
2022/07/30,43.007
2022/07/31,42.313
2022/08/01,52.216
2022/08/02,48.216
2022/08/03,45.611
2022/08/04,44.223
2022/08/05,43.95
2022/08/06,40.616
2022/08/07,42.058
2022/08/08,49.839
2022/08/09,50.047
2022/08/10,56.416
2022/08/11,50.612
2022/08/12,47.459
2022/08/13,44.291
2022/08/14,45.503
2022/08/15,51.77
2022/08/16,44.947
2022/08/17,47.221
2022/08/18,44.802
2022/08/19,53.253
2022/08/20,45.67
2022/08/21,44.651
2022/08/22,50.215
2022/08/23,48.2
2022/08/24,48.285
2022/08/25,49.941
2022/08/26,52.004
2022/08/27,44.493
2022/08/28,44.415
2022/08/29,50.398
2022/08/30,54.349
2022/08/31,53.742
2022/09/01,49.134
2022/09/02,47.159
2022/09/03,41.554
2022/09/04,43.382
2022/09/05,47.662
2022/09/06,50.735
2022/09/07,55.872
2022/09/08,57.627
2022/09/09,51.466
2022/09/10,46.597
2022/09/11,47.39
2022/09/12,53.166
2022/09/13,59.503
2022/09/14,50.779
2022/09/15,55.989
2022/09/16,49.242
2022/09/17,44.238
2022/09/18,47.315
2022/09/19,49.962
2022/09/20,50.197
2022/09/21,54.849
2022/09/22,48.535
2022/09/23,49.433
2022/09/24,44.953
2022/09/25,46.191
2022/09/26,51.829
2022/09/27,51.05
2022/09/28,51.764
2022/09/29,50.293
2022/09/30,49.938
2022/10/01,44.11
2022/10/02,43.967
2022/10/03,47.794
2022/10/04,49.12
2022/10/05,52.701
2022/10/06,48.805
2022/10/07,48.793
2022/10/08,43.426
2022/10/09,43.903
2022/10/10,50.428
2022/10/11,47.423
2022/10/12,48.183
2022/10/13,53.861
2022/10/14,48.609
2022/10/15,44.248
2022/10/16,47.798
2022/10/17,56.51
2022/10/18,56.29
2022/10/19,54.098
2022/10/20,59.006
2022/10/21,59.586
2022/10/22,46.609
2022/10/23,47.886
2022/10/24,50.258
2022/10/25,53.29
2022/10/26,54.03
2022/10/27,49.836
2022/10/28,50.982
2022/10/29,50.367
2022/10/30,42.591
2022/10/31,53.183
2022/11/01,49.137
2022/11/02,53.793
2022/11/03,51.528
2022/11/04,53.5
2022/11/05,43.225
2022/11/06,45.274
2022/11/07,49.567
2022/11/08,68.109
2022/11/09,71.839
2022/11/10,65.453
2022/11/11,54.993
2022/11/12,47.632
2022/11/13,47.721
2022/11/14,50.547
2022/11/15,47.94
2022/11/16,46.02
2022/11/17,45.83
2022/11/18,43.513
2022/11/19,41.378
2022/11/20,44.707
2022/11/21,48.043
2022/11/22,49.057
2022/11/23,44.482
2022/11/24,43.734
2022/11/25,42.317
2022/11/26,41.76
2022/11/27,41.04
2022/11/28,46.713
2022/11/29,45.609
