Date,sentinusd30wmaUSD
2019/05/21,696946309
2019/05/22,704919308
2019/05/23,712924609
2019/05/24,712418223
2019/05/25,702071828
2019/05/26,701196444
2019/05/27,717540162
2019/05/28,720699592
2019/05/29,745118324
2019/05/30,766625597
2019/05/31,780113871
2019/06/01,766890047
2019/06/02,748489838
2019/06/03,751323083
2019/06/04,756403197
2019/06/05,762347592
2019/06/06,745823764
2019/06/07,730215283
2019/06/08,701956259
2019/06/09,681657829
2019/06/10,672294875
2019/06/11,659466971
2019/06/12,651741502
2019/06/13,650310070
2019/06/14,648428360
2019/06/15,664231751
2019/06/16,670908184
2019/06/17,668237461
2019/06/18,674089725
2019/06/19,681558130
2019/06/20,677949442
2019/06/21,690080589
2019/06/22,701510831
2019/06/23,699954737
2019/06/24,705368004
2019/06/25,717869980
2019/06/26,752554977
2019/06/27,779973525
2019/06/28,784905385
2019/06/29,788151647
2019/06/30,780206103
2019/07/01,779991023
2019/07/02,775682082
2019/07/03,767763156
2019/07/04,754101034
2019/07/05,738204405
2019/07/06,714197915
2019/07/07,696221304
2019/07/08,686463117
2019/07/09,726556804
2019/07/10,727418783
2019/07/11,745498273
2019/07/12,729571425
2019/07/13,699111058
2019/07/14,687198995
2019/07/15,684435155
2019/07/16,673823552
2019/07/17,666372578
2019/07/18,654022808
2019/07/19,636587437
2019/07/20,612114989
2019/07/21,584162608
2019/07/22,564831446
2019/07/23,544786799
2019/07/24,524964831
2019/07/25,508583100
2019/07/26,505440917
2019/07/27,483955051
2019/07/28,461683284
2019/07/29,450936720
2019/07/30,441008704
2019/07/31,431530466
2019/08/01,439991445
2019/08/02,435181338
2019/08/03,421827007
2019/08/04,404733055
2019/08/05,416545801
2019/08/06,419226429
2019/08/07,413949638
2019/08/08,414019120
2019/08/09,410610790
2019/08/10,400682940
2019/08/11,390084330
2019/08/12,384611490
2019/08/13,380488574
2019/08/14,384287822
2019/08/15,390030356
2019/08/16,389324741
2019/08/17,379201460
2019/08/18,370252741
2019/08/19,368607531
2019/08/20,375691492
2019/08/21,373004123
2019/08/22,370669700
2019/08/23,368923824
2019/08/24,360084068
2019/08/25,351131869
2019/08/26,350742150
2019/08/27,346605501
2019/08/28,345472831
2019/08/29,343881686
2019/08/30,342337282
2019/08/31,345585046
2019/09/01,335847536
2019/09/02,333071442
2019/09/03,340199266
2019/09/04,338811628
2019/09/05,335023632
2019/09/06,333283594
2019/09/07,332518268
2019/09/08,328953380
2019/09/09,330158186
2019/09/10,325927440
2019/09/11,325770286
2019/09/12,322122205
2019/09/13,323318939
2019/09/14,316078102
2019/09/15,311540289
2019/09/16,320390971
2019/09/17,331099117
2019/09/18,345624578
2019/09/19,350339563
2019/09/20,354891291
2019/09/21,347752179
2019/09/22,340464906
2019/09/23,343155986
2019/09/24,362647530
2019/09/25,370322515
2019/09/26,377283655
2019/09/27,377637238
2019/09/28,372406069
2019/09/29,363419289
2019/09/30,370004801
2019/10/01,366831909
2019/10/02,358013913
2019/10/03,346593833
2019/10/04,337074175
2019/10/05,324896068
2019/10/06,314042787
2019/10/07,308887136
2019/10/08,306961383
2019/10/09,308017752
2019/10/10,304915456
2019/10/11,301372608
2019/10/12,294736998
2019/10/13,283424884
2019/10/14,287661299
2019/10/15,282665627
2019/10/16,278759710
2019/10/17,272001795
2019/10/18,271225558
2019/10/19,261825319
2019/10/20,256500640
2019/10/21,253540126
2019/10/22,250292438
2019/10/23,259068129
2019/10/24,266421873
2019/10/25,270114453
2019/10/26,279794950
2019/10/27,276540330
2019/10/28,296445276
2019/10/29,302469011
2019/10/30,305099880
2019/10/31,307484863
2019/11/01,306056632
2019/11/02,299210924
2019/11/03,293712870
2019/11/04,297179241
2019/11/05,306068581
2019/11/06,303811106
2019/11/07,299635900
2019/11/08,298157928
2019/11/09,289573230
2019/11/10,280975667
2019/11/11,277876993
2019/11/12,279954175
2019/11/13,277183502
2019/11/14,272601017
2019/11/15,272068022
2019/11/16,263929366
2019/11/17,255363955
2019/11/18,254092198
2019/11/19,252889611
2019/11/20,250023772
2019/11/21,253163595
2019/11/22,268375632
2019/11/23,262011417
2019/11/24,254260087
2019/11/25,263520157
2019/11/26,258715811
2019/11/27,262878770
2019/11/28,266161568
2019/11/29,263038658
2019/11/30,259323026
2019/12/01,250966789
2019/12/02,251381754
2019/12/03,247329932
2019/12/04,244341760
2019/12/05,241484966
2019/12/06,239563714
2019/12/07,231389964
2019/12/08,221594461
2019/12/09,217975133
2019/12/10,217984280
2019/12/11,211343003
2019/12/12,207501590
2019/12/13,203237309
2019/12/14,196343165
2019/12/15,188242820
2019/12/16,188668123
2019/12/17,197202236
2019/12/18,207801175
2019/12/19,220254285
2019/12/20,216683986
2019/12/21,208899228
2019/12/22,201351896
2019/12/23,203404434
2019/12/24,199953275
2019/12/25,198325922
2019/12/26,194840185
2019/12/27,192159647
2019/12/28,187785138
2019/12/29,184299600
2019/12/30,184984867
2019/12/31,190640481
2020/01/01,183580365
2020/01/02,181004328
2020/01/03,184900195
2020/01/04,182837500
2020/01/05,179045413
2020/01/06,182689904
2020/01/07,183794402
2020/01/08,189609088
2020/01/09,189320899
2020/01/10,189025888
2020/01/11,189247859
2020/01/12,186217391
2020/01/13,187199249
2020/01/14,200555061
2020/01/15,209640824
2020/01/16,213832039
2020/01/17,217772405
2020/01/18,223920996
2020/01/19,224097201
2020/01/20,222590811
2020/01/21,220228091
2020/01/22,217078782
2020/01/23,215922339
2020/01/24,218440471
2020/01/25,209931905
2020/01/26,203398760
2020/01/27,202288103
2020/01/28,202521614
2020/01/29,203784824
2020/01/30,206111782
2020/01/31,215375950
2020/02/01,214541042
2020/02/02,214094775
2020/02/03,216527674
2020/02/04,221620597
2020/02/05,227262762
2020/02/06,244144673
2020/02/07,263248832
2020/02/08,266215672
2020/02/09,269600841
2020/02/10,279727251
2020/02/11,284160973
2020/02/12,312884355
2020/02/13,334722419
2020/02/14,349808607
2020/02/15,364704979
2020/02/16,373860776
2020/02/17,397836131
2020/02/18,416907038
2020/02/19,427256568
2020/02/20,442854412
2020/02/21,448692613
2020/02/22,440587837
2020/02/23,438359602
2020/02/24,443813262
2020/02/25,449969139
2020/02/26,467411632
2020/02/27,479918644
2020/02/28,478548732
2020/02/29,467349296
2020/03/01,462815565
2020/03/02,471467188
2020/03/03,468370457
2020/03/04,460640604
2020/03/05,456948240
2020/03/06,455778595
2020/03/07,444389849
2020/03/08,441871953
2020/03/09,462465910
2020/03/10,466310298
2020/03/11,466417035
2020/03/12,528105375
2020/03/13,561017479
2020/03/14,553384992
2020/03/15,544828760
2020/03/16,557147532
2020/03/17,548139093
2020/03/18,534910650
2020/03/19,532822768
2020/03/20,533524746
2020/03/21,515275194
2020/03/22,498009962
2020/03/23,488350243
2020/03/24,495542179
2020/03/25,483875801
2020/03/26,470609393
2020/03/27,454367392
2020/03/28,439501557
2020/03/29,419882896
2020/03/30,404663460
2020/03/31,393467363
2020/04/01,376768518
2020/04/02,368729123
2020/04/03,361170407
2020/04/04,344268168
2020/04/05,325910999
2020/04/06,326265451
2020/04/07,330343999
2020/04/08,323321443
2020/04/09,314096453
2020/04/10,320628375
2020/04/11,305246929
2020/04/12,293599025
2020/04/13,293657861
2020/04/14,286894398
2020/04/15,280559411
2020/04/16,290349193
2020/04/17,289422127
2020/04/18,289941494
2020/04/19,287866265
2020/04/20,298826182
2020/04/21,303533586
2020/04/22,306824620
2020/04/23,313371078
2020/04/24,335755338
2020/04/25,334312970
2020/04/26,332022796
2020/04/27,338520821
2020/04/28,334942328
2020/04/29,350609428
2020/04/30,373005456
2020/05/01,371128519
2020/05/02,365746716
2020/05/03,361044528
2020/05/04,361385501
2020/05/05,360624737
2020/05/06,367252742
2020/05/07,384620981
2020/05/08,391611460
2020/05/09,388520615
2020/05/10,404746825
2020/05/11,409918738
2020/05/12,415178077
2020/05/13,421480573
2020/05/14,425535509
2020/05/15,424503978
2020/05/16,414667154
2020/05/17,406811394
2020/05/18,410050131
2020/05/19,405954314
2020/05/20,402663420
2020/05/21,403216957
2020/05/22,401516349
2020/05/23,397645937
2020/05/24,388233831
2020/05/25,383114092
2020/05/26,382535352
2020/05/27,377235287
2020/05/28,380551768
2020/05/29,391824690
2020/05/30,402675364
2020/05/31,410530041
2020/06/01,416957557
2020/06/02,449400116
2020/06/03,444859427
2020/06/04,441807690
2020/06/05,443526591
2020/06/06,429948083
2020/06/07,420446055
2020/06/08,418471494
2020/06/09,417467588
2020/06/10,420394603
2020/06/11,431115461
2020/06/12,429171236
2020/06/13,415529512
2020/06/14,404909330
2020/06/15,417739860
2020/06/16,416040705
2020/06/17,413917780
2020/06/18,415072147
2020/06/19,417307923
2020/06/20,405892539
2020/06/21,401930004
2020/06/22,414214341
2020/06/23,424799014
2020/06/24,462096955
2020/06/25,518205797
2020/06/26,528982662
2020/06/27,523963099
2020/06/28,511555702
2020/06/29,503056526
2020/06/30,501503938
2020/07/01,498083537
2020/07/02,494461046
2020/07/03,491619740
2020/07/04,479725111
2020/07/05,465361777
2020/07/06,470771979
2020/07/07,476427075
2020/07/08,496368640
2020/07/09,503995544
2020/07/10,510790834
2020/07/11,496267268
2020/07/12,484622229
2020/07/13,496400360
2020/07/14,514270293
2020/07/15,510717684
2020/07/16,511600972
2020/07/17,507342619
2020/07/18,494918907
2020/07/19,487042767
2020/07/20,488985358
2020/07/21,492625624
2020/07/22,505640177
2020/07/23,560340753
2020/07/24,579375407
2020/07/25,597454745
2020/07/26,630116273
2020/07/27,697526265
2020/07/28,726798189
2020/07/29,750819921
2020/07/30,781459016
2020/07/31,813897548
2020/08/01,841924322
2020/08/02,877712285
2020/08/03,911637768
2020/08/04,947866221
2020/08/05,958524174
2020/08/06,970193237
2020/08/07,989036637
2020/08/08,976278278
2020/08/09,969653057
2020/08/10,999123289
2020/08/11,1019726783
2020/08/12,1064348584
2020/08/13,1105198673
2020/08/14,1169781487
2020/08/15,1166544666
2020/08/16,1157856879
2020/08/17,1173335830
2020/08/18,1185191193
2020/08/19,1193060781
2020/08/20,1200551740
2020/08/21,1208652343
2020/08/22,1187734736
2020/08/23,1151535887
2020/08/24,1152728178
2020/08/25,1149573428
2020/08/26,1145773254
2020/08/27,1129417017
2020/08/28,1143498883
2020/08/29,1141107040
2020/08/30,1160803123
2020/08/31,1239426052
2020/09/01,1367703871
2020/09/02,1479128039
2020/09/03,1568683160
2020/09/04,1642724976
2020/09/05,1699564523
2020/09/06,1720638784
2020/09/07,1718427170
2020/09/08,1706643583
2020/09/09,1704644841
2020/09/10,1743396829
2020/09/11,1759029948
2020/09/12,1762072746
2020/09/13,1770002477
2020/09/14,1799904861
2020/09/15,1803023640
2020/09/16,1810521924
2020/09/17,1857265761
2020/09/18,1916957185
2020/09/19,1893115054
2020/09/20,1865972176
2020/09/21,1870710622
2020/09/22,1838182363
2020/09/23,1817005303
2020/09/24,1777458339
2020/09/25,1729532057
2020/09/26,1665777735
2020/09/27,1608940324
2020/09/28,1569991882
2020/09/29,1539219702
2020/09/30,1510149982
2020/10/01,1485869232
2020/10/02,1451954704
2020/10/03,1388358143
2020/10/04,1327707149
2020/10/05,1288317300
2020/10/06,1254928895
2020/10/07,1239484882
2020/10/08,1214158552
2020/10/09,1198887432
2020/10/10,1165117176
2020/10/11,1125180352
2020/10/12,1120848788
2020/10/13,1102126491
2020/10/14,1106430310
2020/10/15,1086372168
2020/10/16,1077608976
2020/10/17,1034319499
2020/10/18,993992479
2020/10/19,979317322
2020/10/20,967187475
2020/10/21,992684314
2020/10/22,1024157859
2020/10/23,1034582945
2020/10/24,1015810317
2020/10/25,988277117
2020/10/26,1008882651
2020/10/27,1013741062
2020/10/28,1036753227
2020/10/29,1026672169
2020/10/30,1042002649
2020/10/31,1026532355
2020/11/01,1000948623
2020/11/02,1021693416
2020/11/03,1029253989
2020/11/04,1048254142
2020/11/05,1086707509
2020/11/06,1139847008
2020/11/07,1176155025
2020/11/08,1151081372
2020/11/09,1161587789
2020/11/10,1165561193
2020/11/11,1186334719
2020/11/12,1232242109
2020/11/13,1256502168
2020/11/14,1239080918
2020/11/15,1214565259
2020/11/16,1218841422
2020/11/17,1268739904
2020/11/18,1319438152
2020/11/19,1331032845
2020/11/20,1366119884
2020/11/21,1433515502
2020/11/22,1473543134
2020/11/23,1558898564
2020/11/24,1669736256
2020/11/25,1686628585
2020/11/26,1760717961
2020/11/27,1768563755
2020/11/28,1726815130
2020/11/29,1690057325
2020/11/30,1716909002
2020/12/01,1774361423
2020/12/02,1762269892
2020/12/03,1749932878
2020/12/04,1744849613
2020/12/05,1707090286
2020/12/06,1663041190
2020/12/07,1664346686
2020/12/08,1655931694
2020/12/09,1671785047
2020/12/10,1673849068
2020/12/11,1670196524
2020/12/12,1624741323
2020/12/13,1580490947
2020/12/14,1554682045
2020/12/15,1540813832
2020/12/16,1560098091
2020/12/17,1655886913
2020/12/18,1670610717
2020/12/19,1686150057
2020/12/20,1648269909
2020/12/21,1676099831
2020/12/22,1686181145
2020/12/23,1687000364
2020/12/24,1686861259
2020/12/25,1651821693
2020/12/26,1628047575
2020/12/27,1671375585
2020/12/28,1736677471
2020/12/29,1821414600
2020/12/30,1884120168
2020/12/31,1916727879
2021/01/01,1923995249
2021/01/02,1935225604
2021/01/03,2144437722
2021/01/04,2521063042
2021/01/05,2710920267
2021/01/06,2980626340
2021/01/07,3270307581
2021/01/08,3564902614
2021/01/09,3641167149
2021/01/10,3743535207
2021/01/11,4025459880
2021/01/12,4082007088
2021/01/13,4141560284
2021/01/14,4428026864
2021/01/15,4488968348
2021/01/16,4480880287
2021/01/17,4437419801
2021/01/18,4429178671
2021/01/19,4672689357
2021/01/20,4918057996
2021/01/21,5009699288
2021/01/22,5093273133
2021/01/23,5008666017
2021/01/24,4988246628
2021/01/25,5061000173
2021/01/26,5102831467
2021/01/27,5124388657
2021/01/28,5098867468
2021/01/29,5246322786
2021/01/30,5206902767
2021/01/31,5136316842
2021/02/01,5072720079
2021/02/02,5197942266
2021/02/03,5330991891
2021/02/04,5524687444
2021/02/05,5637045234
2021/02/06,5660607286
2021/02/07,5617229980
2021/02/08,5701378443
2021/02/09,5758438347
2021/02/10,5811256055
2021/02/11,5801684718
2021/02/12,5829640487
2021/02/13,5731864630
2021/02/14,5633227313
2021/02/15,5597861063
2021/02/16,5567331165
2021/02/17,5575211157
2021/02/18,5675160641
2021/02/19,5691276493
2021/02/20,5787924233
2021/02/21,5718564620
2021/02/22,5847986242
2021/02/23,6194737746
2021/02/24,6222712131
2021/02/25,6184270649
2021/02/26,6200021353
2021/02/27,6059178010
2021/02/28,5974487901
2021/03/01,5916718283
2021/03/02,5847993186
2021/03/03,5739689916
2021/03/04,5665322396
2021/03/05,5555624700
2021/03/06,5462748830
2021/03/07,5661577118
2021/03/08,5657179717
2021/03/09,5665579083
2021/03/10,5653194611
2021/03/11,5648139795
2021/03/12,5732746661
2021/03/13,5650915377
2021/03/14,5497132581
2021/03/15,5560220055
2021/03/16,5551611355
2021/03/17,5512127015
2021/03/18,5444614977
2021/03/19,5334156760
2021/03/20,5184449120
2021/03/21,5057637067
2021/03/22,5020432240
2021/03/23,4950133755
2021/03/24,4878558970
2021/03/25,4974606558
2021/03/26,4949010647
2021/03/27,4834606036
2021/03/28,4695756926
2021/03/29,4728064338
2021/03/30,4805114323
2021/03/31,4906039027
2021/04/01,4959016945
2021/04/02,5184493910
2021/04/03,5428010598
2021/04/04,5367276040
2021/04/05,5501873219
2021/04/06,5544071222
2021/04/07,5595263080
2021/04/08,5606582138
2021/04/09,5601782064
2021/04/10,5604570797
2021/04/11,5513824423
2021/04/12,5535058150
2021/04/13,5682137472
2021/04/14,5922529810
2021/04/15,5958352350
2021/04/16,6184743662
2021/04/17,6234771935
2021/04/18,6648942040
2021/04/19,6727338860
2021/04/20,6745253208
2021/04/21,6871679143
2021/04/22,7272092068
2021/04/23,7500069943
2021/04/24,7383311175
2021/04/25,7241021889
2021/04/26,7275580111
2021/04/27,7354960351
2021/04/28,7507258751
2021/04/29,7616397343
2021/04/30,7701677956
2021/05/01,7667864499
2021/05/02,7533575279
2021/05/03,7895178493
2021/05/04,8468795725
2021/05/05,8760752183
2021/05/06,8922080202
2021/05/07,9219014373
2021/05/08,9492172372
2021/05/09,9607918624
2021/05/10,10352373652
2021/05/11,10922890259
2021/05/12,11558505846
2021/05/13,12276989536
2021/05/14,12451025621
2021/05/15,12354849239
2021/05/16,12332818191
2021/05/17,12601998757
2021/05/18,12614473901
2021/05/19,13724073102
2021/05/20,14320910282
2021/05/21,14441948229
2021/05/22,14242375352
2021/05/23,14351888049
2021/05/24,14486995099
2021/05/25,14519101018
2021/05/26,14451729639
2021/05/27,14383506018
2021/05/28,14176345091
2021/05/29,13850439803
2021/05/30,13395398210
2021/05/31,12899122682
2021/06/01,12607754446
2021/06/02,12193167246
2021/06/03,11827204841
2021/06/04,11458787235
2021/06/05,10931230412
2021/06/06,10319668267
2021/06/07,9886077563
2021/06/08,9729961440
2021/06/09,9486988009
2021/06/10,9039197333
2021/06/11,8628244481
2021/06/12,8164229190
2021/06/13,7699058057
2021/06/14,7441579856
2021/06/15,7129232079
2021/06/16,6963149334
2021/06/17,6714853666
2021/06/18,6525602020
2021/06/19,6159666317
2021/06/20,5868731653
2021/06/21,5911026423
2021/06/22,6091236228
2021/06/23,5922394682
2021/06/24,5805933170
2021/06/25,5751348666
2021/06/26,5512509744
2021/06/27,5305969722
2021/06/28,5267484372
2021/06/29,5251546997
2021/06/30,5175168726
2021/07/01,5227856496
2021/07/02,5253786798
2021/07/03,5041395043
2021/07/04,4858890616
2021/07/05,4761770818
2021/07/06,4734357582
2021/07/07,4741156053
2021/07/08,4868641984
2021/07/09,4877325180
2021/07/10,4759540804
2021/07/11,4550311366
2021/07/12,4582845940
2021/07/13,4549595383
2021/07/14,4562314490
2021/07/15,4505566208
2021/07/16,4539805252
2021/07/17,4377686183
2021/07/18,4222730525
2021/07/19,4195822272
2021/07/20,4153432505
2021/07/21,4191725664
2021/07/22,4183431115
2021/07/23,4152553151
2021/07/24,4068836734
2021/07/25,3927495530
2021/07/26,4118349629
2021/07/27,4178881837
2021/07/28,4184286035
2021/07/29,4238406912
2021/07/30,4293449440
2021/07/31,4342853535
2021/08/01,4344936764
2021/08/02,4372248593
2021/08/03,4459329503
2021/08/04,4585008654
2021/08/05,4712360619
2021/08/06,4850529099
2021/08/07,4930737238
2021/08/08,4948849611
2021/08/09,5214189611
2021/08/10,5326426392
2021/08/11,5371783398
2021/08/12,5420826980
2021/08/13,5522501785
2021/08/14,5511948102
2021/08/15,5482677282
2021/08/16,5700412901
2021/08/17,5793917966
2021/08/18,5868026260
2021/08/19,5885430818
2021/08/20,6021034750
2021/08/21,5922765432
2021/08/22,5823748511
2021/08/23,5984770279
2021/08/24,6219845927
2021/08/25,6313449466
2021/08/26,6274513880
2021/08/27,6317094804
2021/08/28,6223795767
2021/08/29,6155848687
2021/08/30,6208775272
2021/08/31,6435727016
2021/09/01,6669805129
2021/09/02,7021621273
2021/09/03,7217126138
2021/09/04,7170963505
2021/09/05,7035182571
2021/09/06,7064598688
2021/09/07,7427790161
2021/09/08,7553689398
2021/09/09,7658320018
2021/09/10,7717194521
2021/09/11,7738513077
2021/09/12,7541832837
2021/09/13,7485076719
2021/09/14,7367980299
2021/09/15,7527939610
2021/09/16,7444945680
2021/09/17,7491238456
2021/09/18,7346501122
2021/09/19,7126172390
2021/09/20,7230906300
2021/09/21,7293088523
2021/09/22,7278775140
2021/09/23,7213704543
2021/09/24,7443878234
2021/09/25,7167120976
2021/09/26,7366082981
2021/09/27,7226034266
2021/09/28,7036716006
2021/09/29,6831620773
2021/09/30,6639024053
2021/10/01,6571697559
2021/10/02,6392379728
2021/10/03,6194788986
2021/10/04,6125783221
2021/10/05,6242366559
2021/10/06,6335462345
2021/10/07,6450004263
2021/10/08,6543966383
2021/10/09,6341529353
2021/10/10,6182614592
2021/10/11,6111935280
2021/10/12,6069749467
2021/10/13,6118451766
2021/10/14,6579246517
2021/10/15,6845623617
2021/10/16,6858773535
2021/10/17,6790832271
2021/10/18,6840326419
2021/10/19,6842520720
2021/10/20,6943680199
2021/10/21,7292911757
2021/10/22,7439731922
2021/10/23,7324198990
2021/10/24,7132441989
2021/10/25,7125622853
2021/10/26,7146952264
2021/10/27,7449678658
2021/10/28,7487522534
2021/10/29,7877569840
2021/10/30,7779767926
2021/10/31,7666179365
2021/11/01,7720726525
2021/11/02,7881698297
2021/11/03,8287360080
2021/11/04,8377611966
2021/11/05,8434485304
2021/11/06,8286291455
2021/11/07,8054773278
2021/11/08,8143122033
2021/11/09,8217241151
2021/11/10,8298034156
2021/11/11,8338526649
2021/11/12,8421827695
2021/11/13,8243352031
2021/11/14,8080114310
2021/11/15,8697736693
2021/11/16,8855050971
2021/11/17,8852506825
2021/11/18,8900608123
2021/11/19,8889318604
2021/11/20,8724611276
2021/11/21,8649587704
2021/11/22,8623090929
2021/11/23,8589907977
2021/11/24,8630413270
2021/11/25,8554679728
2021/11/26,8741250153
2021/11/27,8482605236
2021/11/28,8201098328
2021/11/29,8211117821
2021/11/30,8489051889
2021/12/01,8727811071
2021/12/02,8762916797
2021/12/03,8889624817
2021/12/04,9211277999
2021/12/05,9102676685
2021/12/06,9391113801
2021/12/07,9458753862
2021/12/08,9424167542
2021/12/09,9376151933
2021/12/10,9344526464
2021/12/11,9087062692
2021/12/12,8700585327
2021/12/13,8796271510
2021/12/14,8789747286
2021/12/15,8688312482
2021/12/16,8636394483
2021/12/17,8536507304
2021/12/18,8299439338
2021/12/19,7971664508
2021/12/20,7818238893
2021/12/21,7677124353
2021/12/22,7544377236
2021/12/23,7462619812
2021/12/24,7340334284
2021/12/25,7182404257
2021/12/26,6879049401
2021/12/27,6832274308
2021/12/28,6833681768
2021/12/29,6727247277
2021/12/30,7030224834
2021/12/31,7089337384
2022/01/01,6858124138
2022/01/02,6580868440
2022/01/03,6404024791
2022/01/04,6395970652
2022/01/05,6474376587
2022/01/06,6642547987
2022/01/07,6756062084
2022/01/08,6619299766
2022/01/09,6404046161
2022/01/10,6361453300
2022/01/11,6280112752
2022/01/12,6244334248
2022/01/13,6275784224
2022/01/14,6218739752
2022/01/15,6042077880
2022/01/16,5871336612
2022/01/17,5804951228
2022/01/18,5733097384
2022/01/19,5805104788
2022/01/20,5795415540
2022/01/21,6164172038
2022/01/22,6354028270
2022/01/23,6310018319
2022/01/24,6428774575
2022/01/25,6394615794
2022/01/26,6427316914
2022/01/27,6430413780
2022/01/28,6370938603
2022/01/29,6219517646
2022/01/30,6090854314
2022/01/31,6063084213
2022/02/01,6028637452
2022/02/02,5916076504
2022/02/03,5952453754
2022/02/04,5939998777
2022/02/05,5800411877
2022/02/06,5596549757
2022/02/07,5646154737
2022/02/08,5664525541
2022/02/09,5651175124
2022/02/10,5865775182
2022/02/11,5924530471
2022/02/12,5774775457
2022/02/13,5579321912
2022/02/14,5510319472
2022/02/15,5507600247
2022/02/16,5408764021
2022/02/17,5362097470
2022/02/18,5293732620
2022/02/19,5068909621
2022/02/20,4912252153
2022/02/21,4853367674
2022/02/22,4756559509
2022/02/23,4683842011
2022/02/24,4980408279
2022/02/25,5014760875
2022/02/26,4884255642
2022/02/27,4757021317
2022/02/28,4764856375
2022/03/01,4854653546
2022/03/02,4855337368
2022/03/03,4828738641
2022/03/04,4842362033
2022/03/05,4686039951
2022/03/06,4496099547
2022/03/07,4471378857
2022/03/08,4449485775
2022/03/09,4387159948
2022/03/10,4353148647
2022/03/11,4263961926
2022/03/12,4071185736
2022/03/13,3923675888
2022/03/14,3848625517
2022/03/15,4031057518
2022/03/16,4061905980
2022/03/17,4090705975
2022/03/18,4186935806
2022/03/19,4219703459
2022/03/20,4080825275
2022/03/21,4110895580
2022/03/22,4245867210
2022/03/23,4252637557
2022/03/24,4350822424
2022/03/25,4470783088
2022/03/26,4316410203
2022/03/27,4218871065
2022/03/28,4360446319
2022/03/29,4570478090
2022/03/30,4729205803
2022/03/31,4866291017
2022/04/01,5016117474
2022/04/02,5028857719
2022/04/03,4940894144
2022/04/04,4940368943
2022/04/05,4981211341
2022/04/06,5078195527
2022/04/07,5149458714
2022/04/08,5134769794
2022/04/09,5003487331
2022/04/10,4845406173
2022/04/11,4987835404
2022/04/12,4925528137
2022/04/13,4859914796
2022/04/14,4789929084
2022/04/15,4742348230
2022/04/16,4651400439
2022/04/17,4539775411
2022/04/18,4512765256
2022/04/19,4533198573
2022/04/20,4722530419
2022/04/21,4703504697
2022/04/22,4694542102
2022/04/23,4508454327
2022/04/24,4343070690
2022/04/25,4438913401
2022/04/26,4454965883
2022/04/27,4429362465
2022/04/28,4455858536
2022/04/29,4625809833
2022/04/30,4528442473
2022/05/01,4536759506
2022/05/02,4694781669
2022/05/03,4881627178
2022/05/04,4924749848
2022/05/05,4975148734
2022/05/06,5015038160
2022/05/07,4904952981
2022/05/08,4835706634
2022/05/09,5128439988
2022/05/10,5369963277
2022/05/11,5824734043
2022/05/12,6532458543
2022/05/13,6785219281
2022/05/14,6600405932
2022/05/15,6391780511
2022/05/16,6513144032
2022/05/17,6388435082
2022/05/18,6300935984
2022/05/19,6203638723
2022/05/20,6166946894
2022/05/21,5912673852
2022/05/22,5687146234
2022/05/23,5623408020
2022/05/24,5463173721
2022/05/25,5238216711
2022/05/26,5275171622
2022/05/27,5269690978
2022/05/28,5026283602
2022/05/29,4782007267
2022/05/30,4666468375
2022/05/31,4597548947
2022/06/01,4524389038
2022/06/02,4448509558
2022/06/03,4295468944
2022/06/04,4054605197
2022/06/05,3828354928
2022/06/06,3704568125
2022/06/07,3633486751
2022/06/08,3486840155
2022/06/09,3353101564
2022/06/10,3380237553
2022/06/11,3458513171
2022/06/12,3465892443
2022/06/13,3866034965
2022/06/14,4052039757
2022/06/15,4174477884
2022/06/16,4209469704
2022/06/17,4200594000
2022/06/18,4204336617
2022/06/19,4120009891
2022/06/20,4069424332
2022/06/21,3994887329
2022/06/22,3902083167
2022/06/23,3819301381
2022/06/24,3740681049
2022/06/25,3598909118
2022/06/26,3452758233
2022/06/27,3399063060
2022/06/28,3321553888
2022/06/29,3345349107
2022/06/30,3325547067
2022/07/01,3273994724
2022/07/02,3136267227
2022/07/03,2975052658
2022/07/04,2902111103
2022/07/05,2822715532
2022/07/06,2746288156
2022/07/07,2816228533
2022/07/08,2763732837
2022/07/09,2616530556
2022/07/10,2494292149
2022/07/11,2419268579
2022/07/12,2382104852
2022/07/13,2378758897
2022/07/14,2347830484
2022/07/15,2428124924
2022/07/16,2384904551
2022/07/17,2343394291
2022/07/18,2481006484
2022/07/19,2724528770
2022/07/20,2779173555
2022/07/21,3092576064
2022/07/22,3071899747
2022/07/23,2983927702
2022/07/24,2890477782
2022/07/25,2882592542
2022/07/26,2883897346
2022/07/27,2932808317
2022/07/28,3014785767
2022/07/29,3076621273
2022/07/30,3006008172
2022/07/31,2911570218
2022/08/01,2919096189
2022/08/02,2905285580
2022/08/03,2857780951
2022/08/04,2812947341
2022/08/05,2797928692
2022/08/06,2718847626
2022/08/07,2667282809
2022/08/08,2657849486
2022/08/09,2662072127
2022/08/10,2765078239
2022/08/11,2804039726
2022/08/12,2796743645
2022/08/13,2769809518
2022/08/14,2698219347
2022/08/15,2738510853
2022/08/16,2701450808
2022/08/17,2857757640
2022/08/18,2823258242
2022/08/19,2873922818
2022/08/20,2799661111
2022/08/21,2712867432
2022/08/22,2664723345
2022/08/23,2629729602
2022/08/24,2601801764
2022/08/25,2577871403
2022/08/26,2593145272
2022/08/27,2560840853
2022/08/28,2536917714
2022/08/29,2592958831
2022/08/30,2622645019
2022/08/31,2643733104
2022/09/01,2671619277
2022/09/02,2779369133
2022/09/03,2694114627
2022/09/04,2580152543
