Date,fee_to_reward3momUSD
2019/05/01,0.386
2019/05/02,0.621
2019/05/03,0.311
2019/05/04,-0.182
2019/05/05,-0.52
2019/05/06,0.142
2019/05/07,1.109
2019/05/08,0.524
2019/05/09,-0.07
2019/05/10,-0.309
2019/05/11,-0.245
2019/05/12,-0.166
2019/05/13,0.161
2019/05/14,1.099
2019/05/15,1.935
2019/05/16,2.94
2019/05/17,1.33
2019/05/18,-0.627
2019/05/19,-2.741
2019/05/20,-1.033
2019/05/21,-0.591
2019/05/22,1.03
2019/05/23,-0.12
2019/05/24,0.833
2019/05/25,-1.285
2019/05/26,-1.303
2019/05/27,0.127
2019/05/28,1.053
2019/05/29,1.722
2019/05/30,0.572
2019/05/31,0.082
2019/06/01,-0.141
2019/06/02,-1.837
2019/06/03,-0.535
2019/06/04,-0.376
2019/06/05,0.603
2019/06/06,-0.295
2019/06/07,-0.543
2019/06/08,1.378
2019/06/09,-0.897
2019/06/10,1.892
2019/06/11,-0.834
2019/06/12,0.244
2019/06/13,-2.328
2019/06/14,-0.593
2019/06/15,1.694
2019/06/16,-0.033
2019/06/17,1.354
2019/06/18,-1.137
2019/06/19,1.223
2019/06/20,0.369
2019/06/21,-0.411
2019/06/22,-1.273
2019/06/23,-2.454
2019/06/24,0.431
2019/06/25,2.206
2019/06/26,1.946
2019/06/27,1.77
2019/06/28,0.228
2019/06/29,-1.383
2019/06/30,-1.812
2019/07/01,0.194
2019/07/02,0.684
2019/07/03,-0.331
2019/07/04,-2.627
2019/07/05,-0.421
2019/07/06,0.178
2019/07/07,-0.59
2019/07/08,0.046
2019/07/09,-0.071
2019/07/10,0.565
2019/07/11,1.276
2019/07/12,-0.179
2019/07/13,-0.433
2019/07/14,-2.274
2019/07/15,0.608
2019/07/16,4.583
2019/07/17,2.324
2019/07/18,-0.831
2019/07/19,-2.667
2019/07/20,-2.944
2019/07/21,-0.675
2019/07/22,-1.877
2019/07/23,0.394
2019/07/24,2.969
2019/07/25,2.709
2019/07/26,0.081
2019/07/27,-2.586
2019/07/28,-3.064
2019/07/29,-0.035
2019/07/30,0.238
2019/07/31,0.978
2019/08/01,2.3
2019/08/02,0.77
2019/08/03,1.033
2019/08/04,-2.893
2019/08/05,-0.783
2019/08/06,-1.084
2019/08/07,0.72
2019/08/08,0.181
2019/08/09,0.075
2019/08/10,-0.348
2019/08/11,-0.709
2019/08/12,-0.246
2019/08/13,0.084
2019/08/14,0.85
2019/08/15,0.809
2019/08/16,0.323
2019/08/17,-0.865
2019/08/18,-1.361
2019/08/19,0.539
2019/08/20,1.229
2019/08/21,1.714
2019/08/22,0.245
2019/08/23,-0.098
2019/08/24,-0.989
2019/08/25,0.061
2019/08/26,1.127
2019/08/27,0.662
2019/08/28,-0.007
2019/08/29,-0.771
2019/08/30,-0.013
2019/08/31,-0.378
2019/09/01,-0.418
2019/09/02,0.379
2019/09/03,0.749
2019/09/04,0.67
2019/09/05,0.702
2019/09/06,1.082
2019/09/07,0.883
2019/09/08,0.471
2019/09/09,0.71
2019/09/10,1.595
2019/09/11,0.913
2019/09/12,0.796
2019/09/13,-0.249
2019/09/14,0.498
2019/09/15,0.108
2019/09/16,0.721
2019/09/17,1.673
2019/09/18,1.838
2019/09/19,2.829
2019/09/20,1.374
2019/09/21,-0.735
2019/09/22,-3.44
2019/09/23,-0.952
2019/09/24,2.244
2019/09/25,3.863
2019/09/26,-0.471
2019/09/27,-1.674
2019/09/28,-1.898
2019/09/29,-0.514
2019/09/30,-1.415
2019/10/01,-4.548
2019/10/02,-4.125
2019/10/03,-2.395
2019/10/04,-0.135
2019/10/05,-0.457
2019/10/06,-1.692
2019/10/07,-0.298
2019/10/08,0.34
2019/10/09,1.188
2019/10/10,0.373
2019/10/11,-0.03
2019/10/12,-1.147
2019/10/13,-0.795
2019/10/14,-0.126
2019/10/15,0.43
2019/10/16,0.539
2019/10/17,-0.073
2019/10/18,0.062
2019/10/19,-0.275
2019/10/20,0.066
2019/10/21,0.032
2019/10/22,0.781
2019/10/23,1.273
2019/10/24,0.489
2019/10/25,0.321
2019/10/26,-0.467
2019/10/27,-0.545
2019/10/28,-0.253
2019/10/29,0.002
2019/10/30,0.737
2019/10/31,0.025
2019/11/01,-0.452
2019/11/02,-1.124
2019/11/03,-0.836
2019/11/04,-0.021
2019/11/05,0.773
2019/11/06,0.365
2019/11/07,1.181
2019/11/08,-0.016
2019/11/09,-0.287
2019/11/10,-1.609
2019/11/11,0.076
2019/11/12,0.51
2019/11/13,0.609
2019/11/14,-0.111
2019/11/15,0.01
2019/11/16,-0.775
2019/11/17,-0.608
2019/11/18,0.092
2019/11/19,0.99
2019/11/20,0.803
2019/11/21,1.494
2019/11/22,3.918
2019/11/23,-0.587
2019/11/24,-1.998
2019/11/25,-0.972
2019/11/26,2.18
2019/11/27,1.172
2019/11/28,-2.451
2019/11/29,-1.627
2019/11/30,-1.115
2019/12/01,-0.418
2019/12/02,0.217
2019/12/03,0.253
2019/12/04,-0.051
2019/12/05,-0.598
2019/12/06,-0.449
2019/12/07,-1.363
2019/12/08,-1.152
2019/12/09,0.047
2019/12/10,0.741
2019/12/11,1.116
2019/12/12,0.246
2019/12/13,0.055
2019/12/14,-0.248
2019/12/15,-0.175
2019/12/16,0.826
2019/12/17,2.412
2019/12/18,1.633
2019/12/19,-0.227
2019/12/20,-1.5
2019/12/21,-1.66
2019/12/22,-0.933
2019/12/23,-0.062
2019/12/24,0.266
2019/12/25,0.284
2019/12/26,-0.578
2019/12/27,-0.172
2019/12/28,-0.483
2019/12/29,-0.646
2019/12/30,0.01
2019/12/31,0.425
2020/01/01,0.07
2020/01/02,-0.866
2020/01/03,-0.819
2020/01/04,-0.821
2020/01/05,-0.424
2020/01/06,0.12
2020/01/07,0.535
2020/01/08,1.043
2020/01/09,-0.069
2020/01/10,0.348
2020/01/11,-0.746
2020/01/12,-0.386
2020/01/13,-0.401
2020/01/14,0.831
2020/01/15,0.803
2020/01/16,0.003
2020/01/17,-0.472
2020/01/18,-0.439
2020/01/19,-0.157
2020/01/20,-0.46
2020/01/21,-0.464
2020/01/22,-0.446
2020/01/23,-0.3
2020/01/24,-0.155
2020/01/25,-0.438
2020/01/26,-0.401
2020/01/27,-0.116
2020/01/28,0.492
2020/01/29,0.509
2020/01/30,0.526
2020/01/31,0.295
2020/02/01,0.052
2020/02/02,-0.27
2020/02/03,0.106
2020/02/04,0.505
2020/02/05,1.093
2020/02/06,0.995
2020/02/07,0.897
2020/02/08,-0.256
2020/02/09,-0.736
2020/02/10,-0.659
2020/02/11,0.162
2020/02/12,1.396
2020/02/13,1.023
2020/02/14,0.653
2020/02/15,-0.514
2020/02/16,-0.101
2020/02/17,-0.25
2020/02/18,-0.297
2020/02/19,-0.323
2020/02/20,0.029
2020/02/21,-0.69
2020/02/22,-1.149
2020/02/23,-0.829
2020/02/24,0.453
2020/02/25,0.988
2020/02/26,1.788
2020/02/27,0.541
2020/02/28,-0.025
2020/02/29,-2.014
2020/03/01,-0.975
2020/03/02,-0.634
2020/03/03,0.303
2020/03/04,0.184
2020/03/05,0.579
2020/03/06,0.166
2020/03/07,-0.064
2020/03/08,0.636
2020/03/09,1.977
2020/03/10,0.675
2020/03/11,-0.005
2020/03/12,17.522
2020/03/13,16.541
2020/03/14,0.306
2020/03/15,-18.709
2020/03/16,-11.017
2020/03/17,0.983
2020/03/18,0.577
2020/03/19,-3.101
2020/03/20,-0.184
2020/03/21,-0.635
2020/03/22,-2.206
2020/03/23,-0.886
2020/03/24,0.317
2020/03/25,0.235
2020/03/26,-0.305
2020/03/27,-0.474
2020/03/28,-0.888
2020/03/29,-1.164
2020/03/30,-0.188
2020/03/31,0.644
2020/04/01,0.703
2020/04/02,0.387
2020/04/03,-0.099
2020/04/04,-0.587
2020/04/05,-1.066
2020/04/06,0.905
2020/04/07,1.399
2020/04/08,1.068
2020/04/09,-0.863
2020/04/10,-0.392
2020/04/11,-0.783
2020/04/12,-0.819
2020/04/13,-0.165
2020/04/14,0.869
2020/04/15,0.84
2020/04/16,1.236
2020/04/17,0.032
2020/04/18,0.541
2020/04/19,-1.094
2020/04/20,0.804
2020/04/21,0.536
2020/04/22,0.89
2020/04/23,0.183
2020/04/24,0.044
2020/04/25,-0.529
2020/04/26,-0.359
2020/04/27,-0.096
2020/04/28,0.208
2020/04/29,2.056
2020/04/30,3.676
2020/05/01,0.48
2020/05/02,-2.757
2020/05/03,-3.993
2020/05/04,0.344
2020/05/05,1.682
2020/05/06,2.246
2020/05/07,2.719
2020/05/08,2.189
2020/05/09,-0.036
2020/05/10,2.506
2020/05/11,0.894
2020/05/12,3.003
2020/05/13,1.298
2020/05/14,5.068
2020/05/15,1.427
2020/05/16,-2.5
2020/05/17,-3.997
2020/05/18,1.593
2020/05/19,2.251
2020/05/20,3.164
2020/05/21,3.852
2020/05/22,0.888
2020/05/23,-4.641
2020/05/24,-5.912
2020/05/25,0.775
2020/05/26,5.106
2020/05/27,3.588
2020/05/28,0.954
2020/05/29,-0.947
2020/05/30,-2.11
2020/05/31,-3.824
2020/06/01,-0.825
2020/06/02,0.845
2020/06/03,0.378
2020/06/04,-0.299
2020/06/05,-1.321
2020/06/06,2.101
2020/06/07,2.563
2020/06/08,2.471
2020/06/09,0.633
2020/06/10,0.805
2020/06/11,0.55
2020/06/12,-0.547
2020/06/13,-4.299
2020/06/14,-5.659
2020/06/15,2.001
2020/06/16,3.97
2020/06/17,6.014
2020/06/18,-1.018
2020/06/19,0.673
2020/06/20,-2.609
2020/06/21,-1.456
2020/06/22,1.779
2020/06/23,6.047
2020/06/24,6.511
2020/06/25,0.476
2020/06/26,-2.425
2020/06/27,-3.517
2020/06/28,-2.538
2020/06/29,0.308
2020/06/30,4.525
2020/07/01,3.863
2020/07/02,0.951
2020/07/03,-2.309
2020/07/04,-4.488
2020/07/05,-3.967
2020/07/06,-1.355
2020/07/07,2.308
2020/07/08,6.702
2020/07/09,2.286
2020/07/10,-0.778
2020/07/11,-6.086
2020/07/12,-5.39
2020/07/13,4.16
2020/07/14,3.647
2020/07/15,6.768
2020/07/16,1.612
2020/07/17,4.311
2020/07/18,0.348
2020/07/19,0.507
2020/07/20,4.087
2020/07/21,6.518
2020/07/22,4.606
2020/07/23,2.895
2020/07/24,1.225
2020/07/25,3.512
2020/07/26,-1.621
2020/07/27,5.108
2020/07/28,-2.884
2020/07/29,0.644
2020/07/30,-6.269
2020/07/31,1.662
2020/08/01,-2.826
2020/08/02,1.029
2020/08/03,-2.567
2020/08/04,-1.576
2020/08/05,-5.596
2020/08/06,-2.646
2020/08/07,4.635
2020/08/08,3.992
2020/08/09,5.888
2020/08/10,9.727
2020/08/11,13.757
2020/08/12,23.284
2020/08/13,17.096
2020/08/14,10.596
2020/08/15,-14.363
2020/08/16,-19.57
2020/08/17,-13.395
2020/08/18,2.15
2020/08/19,6.093
2020/08/20,1.288
2020/08/21,4.475
2020/08/22,-6.106
2020/08/23,-7.475
2020/08/24,-10.58
2020/08/25,0.416
2020/08/26,1.479
2020/08/27,-1.078
2020/08/28,-3.183
2020/08/29,2.376
2020/08/30,17.4
2020/08/31,21.759
2020/09/01,32.629
2020/09/02,18.102
2020/09/03,10.46
2020/09/04,-15.69
2020/09/05,-13.634
2020/09/06,-24.62
2020/09/07,-14.413
2020/09/08,-19.981
2020/09/09,-1.663
2020/09/10,9.664
2020/09/11,8.204
2020/09/12,-2.503
2020/09/13,-8.628
2020/09/14,5.693
2020/09/15,11.622
2020/09/16,5.18
2020/09/17,20.069
2020/09/18,12.622
2020/09/19,3.051
2020/09/20,-28.881
2020/09/21,-15.356
2020/09/22,-2.79
2020/09/23,-0.512
2020/09/24,-8.524
2020/09/25,-9.125
2020/09/26,-9.248
2020/09/27,-5.538
2020/09/28,3.176
2020/09/29,11.919
2020/09/30,6.87
2020/10/01,-4.645
2020/10/02,-10.512
2020/10/03,-10.375
2020/10/04,-4.166
2020/10/05,-1.279
2020/10/06,7.364
2020/10/07,0.772
2020/10/08,-1.756
2020/10/09,-6.514
2020/10/10,-6.147
2020/10/11,-9.024
2020/10/12,-1.068
2020/10/13,3.643
2020/10/14,7.703
2020/10/15,0.682
2020/10/16,-2.649
2020/10/17,-12.005
2020/10/18,-11.683
2020/10/19,-3.278
2020/10/20,7.272
2020/10/21,11.603
2020/10/22,3.709
2020/10/23,-0.012
2020/10/24,-13.774
2020/10/25,-10.823
2020/10/26,-0.907
2020/10/27,4.109
2020/10/28,9.355
2020/10/29,3.184
2020/10/30,5.859
2020/10/31,-6.922
2020/11/01,-10.559
2020/11/02,-0.383
2020/11/03,2.332
2020/11/04,1.729
2020/11/05,-3.557
2020/11/06,4.376
2020/11/07,5.937
2020/11/08,-6.525
2020/11/09,-5.319
2020/11/10,-1.579
2020/11/11,7.098
2020/11/12,3.632
2020/11/13,1.247
2020/11/14,-6.118
2020/11/15,-7.093
2020/11/16,-2.397
2020/11/17,14.126
2020/11/18,15.04
2020/11/19,0.901
2020/11/20,-2.393
2020/11/21,-4.48
2020/11/22,4.87
2020/11/23,2.376
2020/11/24,6.806
2020/11/25,-1.037
2020/11/26,8.276
2020/11/27,-13.826
2020/11/28,-11.004
2020/11/29,-24.851
2020/11/30,9.584
2020/12/01,16.043
2020/12/02,6.455
2020/12/03,-8.312
2020/12/04,-7.622
2020/12/05,-2.587
2020/12/06,-3.939
2020/12/07,-1.552
2020/12/08,9.13
2020/12/09,9.784
2020/12/10,2.583
2020/12/11,-0.178
2020/12/12,-7.496
2020/12/13,-3.94
2020/12/14,0.087
2020/12/15,13.136
2020/12/16,11.513
2020/12/17,16.638
2020/12/18,-3.137
2020/12/19,-5.602
2020/12/20,-22.048
2020/12/21,1.313
2020/12/22,2.033
2020/12/23,16.156
2020/12/24,1.479
2020/12/25,5.221
2020/12/26,-9.237
2020/12/27,2.163
2020/12/28,3.847
2020/12/29,7.815
2020/12/30,4.928
2020/12/31,-1.204
2021/01/01,-7.62
2021/01/02,-4.458
2021/01/03,8.007
2021/01/04,26.601
2021/01/05,8.523
2021/01/06,-2.66
2021/01/07,-11.975
2021/01/08,-0.044
2021/01/09,-6.51
2021/01/10,-9.184
2021/01/11,9.267
2021/01/12,-1.665
2021/01/13,-4.775
2021/01/14,-20.207
2021/01/15,0.082
2021/01/16,2.801
2021/01/17,-5.203
2021/01/18,-3.286
2021/01/19,5.103
2021/01/20,5.466
2021/01/21,9.567
2021/01/22,4.282
2021/01/23,-0.47
2021/01/24,-7.497
2021/01/25,-2.767
2021/01/26,0.975
2021/01/27,3.565
2021/01/28,-3.186
2021/01/29,10.335
2021/01/30,2.738
2021/01/31,7.231
2021/02/01,3.012
2021/02/02,10.707
2021/02/03,6.95
2021/02/04,9.399
2021/02/05,7.877
2021/02/06,0.362
2021/02/07,-9.458
2021/02/08,-5.625
2021/02/09,5.989
2021/02/10,7.706
2021/02/11,-2.865
2021/02/12,-6.122
2021/02/13,-3.079
2021/02/14,-2.911
2021/02/15,-0.667
2021/02/16,-1.865
2021/02/17,3.256
2021/02/18,2.286
2021/02/19,2.064
2021/02/20,3.946
2021/02/21,-5.704
2021/02/22,4.451
2021/02/23,11.109
2021/02/24,6.804
2021/02/25,-7.134
2021/02/26,-16.513
2021/02/27,-10.994
2021/02/28,-8.226
2021/03/01,-7.238
2021/03/02,0.191
2021/03/03,2.059
2021/03/04,-0.733
2021/03/05,3.013
2021/03/06,-5.85
2021/03/07,3.705
2021/03/08,-0.423
2021/03/09,8.132
2021/03/10,0.332
2021/03/11,-0.461
2021/03/12,4.696
2021/03/13,4.973
2021/03/14,2.816
2021/03/15,2.467
2021/03/16,2.722
2021/03/17,5.97
2021/03/18,-1.245
2021/03/19,-3.121
2021/03/20,-7.241
2021/03/21,-6.228
2021/03/22,3.083
2021/03/23,3.461
2021/03/24,5.452
2021/03/25,-0.331
2021/03/26,-2.681
2021/03/27,-8.606
2021/03/28,-9.012
2021/03/29,-0.06
2021/03/30,7.056
2021/03/31,11.93
2021/04/01,7.21
2021/04/02,2.882
2021/04/03,-7.815
2021/04/04,-13.151
2021/04/05,-5.743
2021/04/06,0.819
2021/04/07,7.071
2021/04/08,-3.805
2021/04/09,-5.719
2021/04/10,-9.319
2021/04/11,-7.859
2021/04/12,-2.502
2021/04/13,2.823
2021/04/14,10.558
2021/04/15,-1.345
2021/04/16,9.635
2021/04/17,2.125
2021/04/18,11.223
2021/04/19,1.963
2021/04/20,13.307
2021/04/21,3.258
2021/04/22,-3.232
2021/04/23,-14.692
2021/04/24,-18.993
2021/04/25,-20.231
2021/04/26,-14.665
2021/04/27,-1.24
2021/04/28,5.733
2021/04/29,2.863
2021/04/30,-2.823
2021/05/01,-7.6
2021/05/02,-10.036
2021/05/03,2.057
2021/05/04,5.397
2021/05/05,6.193
2021/05/06,1.046
2021/05/07,0.153
2021/05/08,16.218
2021/05/09,14.618
2021/05/10,26.479
2021/05/11,20.049
2021/05/12,17.419
2021/05/13,-5.979
2021/05/14,-18.81
2021/05/15,-24.067
2021/05/16,-16.979
2021/05/17,-7.514
2021/05/18,-1.963
2021/05/19,22.66
2021/05/20,4.763
2021/05/21,2.214
2021/05/22,-29.699
2021/05/23,-2.111
2021/05/24,-8.022
2021/05/25,-1.385
2021/05/26,-15.906
2021/05/27,-9.485
2021/05/28,-4.376
2021/05/29,-6.677
2021/05/30,-4.792
2021/05/31,-3.55
2021/06/01,-0.854
2021/06/02,1.432
2021/06/03,0.45
2021/06/04,-1.249
2021/06/05,-5.4
2021/06/06,-7.916
2021/06/07,-2.509
2021/06/08,4.41
2021/06/09,4.026
2021/06/10,-0.507
2021/06/11,-2.461
2021/06/12,-2.541
2021/06/13,-3.15
2021/06/14,-1.881
2021/06/15,1
2021/06/16,2.845
2021/06/17,0.933
2021/06/18,0.333
2021/06/19,-2.62
2021/06/20,-2.39
2021/06/21,9.064
2021/06/22,17.517
2021/06/23,2.728
2021/06/24,-9.959
2021/06/25,-12.5
2021/06/26,-3.639
2021/06/27,-0.739
2021/06/28,-1.116
2021/06/29,4.235
2021/06/30,4.891
2021/07/01,-0.035
2021/07/02,-3.201
2021/07/03,-6.762
2021/07/04,-5.062
2021/07/05,0.002
2021/07/06,14.661
2021/07/07,12.493
2021/07/08,9.073
2021/07/09,-8.093
2021/07/10,-10.458
2021/07/11,-11.267
2021/07/12,-0.115
2021/07/13,7.166
2021/07/14,14.419
2021/07/15,6.712
2021/07/16,3.882
2021/07/17,-6.739
2021/07/18,-7.157
2021/07/19,-5.452
2021/07/20,1.913
2021/07/21,-1.018
2021/07/22,1.269
2021/07/23,-1.682
2021/07/24,-1.563
2021/07/25,-4.679
2021/07/26,4.986
2021/07/27,6.894
2021/07/28,8.884
2021/07/29,-3.321
2021/07/30,0.818
2021/07/31,-1.821
2021/08/01,2.167
2021/08/02,1.278
2021/08/03,4.126
2021/08/04,2.571
2021/08/05,5.38
2021/08/06,0.53
2021/08/07,2.17
2021/08/08,-4.17
2021/08/09,0.893
2021/08/10,1.442
2021/08/11,5.453
2021/08/12,1.021
2021/08/13,-0.169
2021/08/14,-4.375
2021/08/15,-2.581
2021/08/16,0.347
2021/08/17,1.47
2021/08/18,0.304
2021/08/19,-4.417
2021/08/20,-18.503
2021/08/21,-18.034
2021/08/22,-16.394
2021/08/23,0.524
2021/08/24,2.746
2021/08/25,3.37
2021/08/26,1.439
2021/08/27,0.67
2021/08/28,-1.127
2021/08/29,-0.422
2021/08/30,0.814
2021/08/31,2.123
2021/09/01,1.256
2021/09/02,-1.33
2021/09/03,1.31
2021/09/04,0.362
2021/09/05,0.827
2021/09/06,-1.869
2021/09/07,3.156
2021/09/08,2.155
2021/09/09,1.999
2021/09/10,-4.066
2021/09/11,-5.637
2021/09/12,-6.019
2021/09/13,-0.801
2021/09/14,0.845
2021/09/15,1.261
2021/09/16,-0.771
2021/09/17,-0.669
2021/09/18,-1.823
2021/09/19,-1.786
2021/09/20,1.943
2021/09/21,3.361
2021/09/22,0.463
2021/09/23,-1.333
2021/09/24,-1.706
2021/09/25,-1.857
2021/09/26,0.135
2021/09/27,0.705
2021/09/28,2.494
2021/09/29,-0.776
2021/09/30,0.719
2021/10/01,-0.355
2021/10/02,-0.942
2021/10/03,-2.757
2021/10/04,0.714
2021/10/05,4.045
2021/10/06,4.408
2021/10/07,3.807
2021/10/08,-1.085
2021/10/09,-4.108
2021/10/10,-4.772
2021/10/11,-0.327
2021/10/12,1.641
2021/10/13,0.956
2021/10/14,1.023
2021/10/15,3.263
2021/10/16,-1.44
2021/10/17,-3.267
2021/10/18,-3.027
2021/10/19,0.601
2021/10/20,0.753
2021/10/21,0.516
2021/10/22,0.436
2021/10/23,-0.605
2021/10/24,-1.334
2021/10/25,0.758
2021/10/26,3.036
2021/10/27,5.387
2021/10/28,4.303
2021/10/29,2.143
2021/10/30,-1.041
2021/10/31,-2.246
2021/11/01,-1.253
2021/11/02,0.017
2021/11/03,1.094
2021/11/04,0.102
2021/11/05,-1.723
2021/11/06,-2.659
2021/11/07,-2.924
2021/11/08,-0.04
2021/11/09,2.089
2021/11/10,3.714
2021/11/11,1.285
2021/11/12,-0.749
2021/11/13,-2.207
2021/11/14,-3.129
2021/11/15,0.156
2021/11/16,1.195
2021/11/17,1.06
2021/11/18,-0.463
2021/11/19,-1.788
2021/11/20,-1.584
2021/11/21,-2.012
2021/11/22,0.894
2021/11/23,2.197
2021/11/24,1.886
2021/11/25,0.001
2021/11/26,0.028
2021/11/27,-0.944
2021/11/28,-1.673
2021/11/29,-0.972
2021/11/30,0.709
2021/12/01,1.168
2021/12/02,-0.112
2021/12/03,-1.417
2021/12/04,1.807
2021/12/05,-1.372
2021/12/06,0.539
2021/12/07,-3.11
2021/12/08,-0.123
2021/12/09,-1.425
2021/12/10,0.664
2021/12/11,-1.025
2021/12/12,-1.541
2021/12/13,-0.83
2021/12/14,0.497
2021/12/15,1.407
2021/12/16,-0.791
2021/12/17,0.377
2021/12/18,-1.806
2021/12/19,-0.687
2021/12/20,-0.602
2021/12/21,0.522
2021/12/22,0.221
2021/12/23,0.082
2021/12/24,0.376
2021/12/25,-0.602
2021/12/26,-1.662
2021/12/27,-0.233
2021/12/28,1.229
2021/12/29,2.803
2021/12/30,0.869
2021/12/31,-0.746
2022/01/01,-2.351
2022/01/02,-0.82
2022/01/03,0.056
2022/01/04,2.025
2022/01/05,2.169
2022/01/06,1.275
2022/01/07,0.936
2022/01/08,-1.726
2022/01/09,-0.936
2022/01/10,0.443
2022/01/11,1.523
2022/01/12,2.124
2022/01/13,-1.394
2022/01/14,-0.511
2022/01/15,-2.675
2022/01/16,-1.263
2022/01/17,-0.266
2022/01/18,0.709
2022/01/19,1.211
2022/01/20,0.135
2022/01/21,2.809
2022/01/22,1.93
2022/01/23,-1.237
2022/01/24,-1.455
2022/01/25,-2.398
2022/01/26,1.183
2022/01/27,-0.565
2022/01/28,0.074
2022/01/29,-0.931
2022/01/30,-0.947
2022/01/31,-0.573
2022/02/01,0.554
2022/02/02,0.524
2022/02/03,0.338
2022/02/04,-0.658
2022/02/05,-0.568
2022/02/06,-1.641
2022/02/07,0.388
2022/02/08,-0.535
2022/02/09,1.257
2022/02/10,-0.261
2022/02/11,-0.182
2022/02/12,-1.01
2022/02/13,-1.689
2022/02/14,-0.591
2022/02/15,0.626
2022/02/16,1.196
2022/02/17,0.699
2022/02/18,-0.653
2022/02/19,-0.859
2022/02/20,-0.612
2022/02/21,0.144
2022/02/22,0.659
2022/02/23,0.378
2022/02/24,1.014
2022/02/25,-0.636
2022/02/26,-1.178
2022/02/27,-2.026
2022/02/28,-0.252
2022/03/01,0.477
2022/03/02,0.715
2022/03/03,0.216
2022/03/04,-0.41
2022/03/05,-0.965
2022/03/06,-0.594
2022/03/07,0.429
2022/03/08,1.229
2022/03/09,-0.065
2022/03/10,-0.563
2022/03/11,-0.992
2022/03/12,-0.7
2022/03/13,-0.442
2022/03/14,0.105
2022/03/15,0.665
2022/03/16,0.804
2022/03/17,1.221
2022/03/18,1.406
2022/03/19,-0.546
2022/03/20,-1.343
2022/03/21,-1.24
2022/03/22,0.368
2022/03/23,-0.034
2022/03/24,0.256
2022/03/25,-0.168
2022/03/26,-0.339
2022/03/27,0.49
2022/03/28,1.546
2022/03/29,1.339
2022/03/30,-0.328
2022/03/31,-1.037
2022/04/01,-0.148
2022/04/02,0.418
2022/04/03,-0.027
2022/04/04,0.546
2022/04/05,0.45
2022/04/06,0.267
2022/04/07,-0.41
2022/04/08,-1.007
2022/04/09,-1.305
2022/04/10,-0.888
2022/04/11,-0.009
2022/04/12,0.645
2022/04/13,0.138
2022/04/14,0.395
2022/04/15,-0.64
2022/04/16,-0.101
2022/04/17,-1.139
2022/04/18,0.795
2022/04/19,0.264
2022/04/20,1.231
2022/04/21,0.286
2022/04/22,0.188
2022/04/23,-1.59
2022/04/24,-1.131
2022/04/25,0.371
2022/04/26,0.652
2022/04/27,0.76
2022/04/28,-0.521
2022/04/29,0.613
2022/04/30,0.105
2022/05/01,7.858
2022/05/02,-0.4
2022/05/03,-0.464
2022/05/04,-7.996
2022/05/05,0.994
2022/05/06,0.432
2022/05/07,-1.131
2022/05/08,-1.806
2022/05/09,1.549
2022/05/10,2.905
2022/05/11,6.786
2022/05/12,6.309
2022/05/13,-0.053
2022/05/14,-5.174
2022/05/15,-8.291
2022/05/16,-1.897
2022/05/17,-0.892
2022/05/18,-0.011
2022/05/19,0.078
2022/05/20,-0.271
2022/05/21,-0.3
2022/05/22,-0.915
2022/05/23,-0.092
2022/05/24,0.162
2022/05/25,0.547
2022/05/26,0.821
2022/05/27,0.634
2022/05/28,-0.619
2022/05/29,-1.507
2022/05/30,-0.407
2022/05/31,1.449
2022/06/01,1.016
2022/06/02,-0.286
2022/06/03,-0.568
2022/06/04,0.131
2022/06/05,0.193
2022/06/06,0.23
2022/06/07,0.504
2022/06/08,0.912
2022/06/09,0.188
2022/06/10,-0.432
2022/06/11,-0.547
2022/06/12,-0.065
2022/06/13,4.837
2022/06/14,2.735
2022/06/15,2.684
2022/06/16,-4.304
2022/06/17,-2.265
2022/06/18,-0.941
2022/06/19,0.325
2022/06/20,-0.184
2022/06/21,-1.235
2022/06/22,-0.581
2022/06/23,0.336
2022/06/24,0.098
2022/06/25,-0.665
2022/06/26,-0.954
2022/06/27,-0.635
2022/06/28,0.98
2022/06/29,1.812
2022/06/30,1.108
2022/07/01,-0.675
2022/07/02,-2.371
2022/07/03,-2.048
2022/07/04,-0.411
2022/07/05,0.666
2022/07/06,0.81
2022/07/07,0.387
2022/07/08,-0.131
2022/07/09,-0.391
2022/07/10,-0.779
2022/07/11,0.243
2022/07/12,0.239
2022/07/13,1.045
2022/07/14,0.11
2022/07/15,0.046
2022/07/16,-0.148
2022/07/17,-0.492
2022/07/18,0.401
2022/07/19,0.443
2022/07/20,0.618
2022/07/21,-0.397
2022/07/22,-1.021
2022/07/23,-1.067
2022/07/24,-0.783
2022/07/25,0.272
2022/07/26,0.474
2022/07/27,1.096
2022/07/28,0.373
2022/07/29,0.272
2022/07/30,-1.082
2022/07/31,-1.121
2022/08/01,0.231
2022/08/02,0.48
2022/08/03,0.247
2022/08/04,-0.952
2022/08/05,-0.524
2022/08/06,-0.608
2022/08/07,-0.313
2022/08/08,0.448
2022/08/09,0.872
2022/08/10,1.435
2022/08/11,0.134
2022/08/12,-0.231
2022/08/13,-1.283
2022/08/14,-0.596
2022/08/15,0.375
2022/08/16,-0.029
2022/08/17,0.092
2022/08/18,-0.82
2022/08/19,0.88
2022/08/20,-0.29
2022/08/21,-0.146
2022/08/22,-0.428
2022/08/23,0.259
2022/08/24,0.407
2022/08/25,-0.063
2022/08/26,0.41
2022/08/27,-0.445
2022/08/28,-0.632
2022/08/29,-0.245
