Date,fee_to_reward14wmaUSD
2019/06/23,3.471
2019/06/24,3.427
2019/06/25,3.607
2019/06/26,3.762
2019/06/27,3.945
2019/06/28,4.107
2019/06/29,4.021
2019/06/30,3.935
2019/07/01,4.113
2019/07/02,4.119
2019/07/03,3.972
2019/07/04,3.798
2019/07/05,3.775
2019/07/06,3.68
2019/07/07,3.44
2019/07/08,3.419
2019/07/09,3.313
2019/07/10,3.17
2019/07/11,3.353
2019/07/12,3.262
2019/07/13,3.103
2019/07/14,3.016
2019/07/15,3.044
2019/07/16,3.531
2019/07/17,3.751
2019/07/18,3.64
2019/07/19,3.725
2019/07/20,3.529
2019/07/21,3.333
2019/07/22,3.175
2019/07/23,3.055
2019/07/24,3.276
2019/07/25,3.476
2019/07/26,3.351
2019/07/27,3.208
2019/07/28,3.002
2019/07/29,2.881
2019/07/30,2.785
2019/07/31,2.766
2019/08/01,3.022
2019/08/02,3.068
2019/08/03,3.194
2019/08/04,3.033
2019/08/05,2.966
2019/08/06,2.926
2019/08/07,2.856
2019/08/08,2.828
2019/08/09,2.838
2019/08/10,2.761
2019/08/11,2.656
2019/08/12,2.63
2019/08/13,2.561
2019/08/14,2.57
2019/08/15,2.651
2019/08/16,2.64
2019/08/17,2.552
2019/08/18,2.49
2019/08/19,2.573
2019/08/20,2.659
2019/08/21,2.812
2019/08/22,2.906
2019/08/23,2.957
2019/08/24,2.958
2019/08/25,3.046
2019/08/26,3.225
2019/08/27,3.279
2019/08/28,3.326
2019/08/29,3.369
2019/08/30,3.405
2019/08/31,3.387
2019/09/01,3.356
2019/09/02,3.414
2019/09/03,3.47
2019/09/04,3.507
2019/09/05,3.648
2019/09/06,3.832
2019/09/07,3.96
2019/09/08,4.118
2019/09/09,4.347
2019/09/10,4.643
2019/09/11,4.869
2019/09/12,5.142
2019/09/13,5.327
2019/09/14,5.544
2019/09/15,5.748
2019/09/16,5.94
2019/09/17,6.288
2019/09/18,6.637
2019/09/19,7.094
2019/09/20,7.494
2019/09/21,7.609
2019/09/22,7.489
2019/09/23,7.679
2019/09/24,8.027
2019/09/25,8.349
2019/09/26,8.376
2019/09/27,8.413
2019/09/28,8.407
2019/09/29,8.313
2019/09/30,8.115
2019/10/01,7.476
2019/10/02,6.865
2019/10/03,6.438
2019/10/04,5.922
2019/10/05,5.404
2019/10/06,4.903
2019/10/07,4.481
2019/10/08,4.138
2019/10/09,3.942
2019/10/10,3.743
2019/10/11,3.559
2019/10/12,3.359
2019/10/13,3.195
2019/10/14,3.139
2019/10/15,3.128
2019/10/16,3.121
2019/10/17,3.095
2019/10/18,3.11
2019/10/19,3.082
2019/10/20,3.08
2019/10/21,3.097
2019/10/22,3.167
2019/10/23,3.325
2019/10/24,3.396
2019/10/25,3.498
2019/10/26,3.578
2019/10/27,3.555
2019/10/28,3.599
2019/10/29,3.657
2019/10/30,3.714
2019/10/31,3.741
2019/11/01,3.717
2019/11/02,3.608
2019/11/03,3.515
2019/11/04,3.489
2019/11/05,3.483
2019/11/06,3.439
2019/11/07,3.58
2019/11/08,3.575
2019/11/09,3.499
2019/11/10,3.429
2019/11/11,3.449
2019/11/12,3.453
2019/11/13,3.47
2019/11/14,3.483
2019/11/15,3.497
2019/11/16,3.416
2019/11/17,3.349
2019/11/18,3.374
2019/11/19,3.423
2019/11/20,3.459
2019/11/21,3.675
2019/11/22,4.235
2019/11/23,4.144
2019/11/24,4.047
2019/11/25,4.436
2019/11/26,4.603
2019/11/27,4.615
2019/11/28,4.623
2019/11/29,4.542
2019/11/30,4.39
2019/12/01,4.331
2019/12/02,4.265
2019/12/03,4.131
2019/12/04,4.056
2019/12/05,3.91
2019/12/06,3.736
2019/12/07,3.541
2019/12/08,3.31
2019/12/09,3.204
2019/12/10,3.158
2019/12/11,3.141
2019/12/12,3.132
2019/12/13,3.134
2019/12/14,3.107
2019/12/15,3.09
2019/12/16,3.215
2019/12/17,3.517
2019/12/18,3.704
2019/12/19,3.77
2019/12/20,3.839
2019/12/21,3.782
2019/12/22,3.702
2019/12/23,3.741
2019/12/24,3.698
2019/12/25,3.64
2019/12/26,3.593
2019/12/27,3.526
2019/12/28,3.405
2019/12/29,3.275
2019/12/30,3.218
2019/12/31,3.169
2020/01/01,3.083
2020/01/02,2.96
2020/01/03,2.858
2020/01/04,2.712
2020/01/05,2.573
2020/01/06,2.523
2020/01/07,2.483
2020/01/08,2.516
2020/01/09,2.481
2020/01/10,2.508
2020/01/11,2.456
2020/01/12,2.388
2020/01/13,2.375
2020/01/14,2.453
2020/01/15,2.507
2020/01/16,2.503
2020/01/17,2.518
2020/01/18,2.51
2020/01/19,2.478
2020/01/20,2.422
2020/01/21,2.348
2020/01/22,2.262
2020/01/23,2.186
2020/01/24,2.113
2020/01/25,1.995
2020/01/26,1.889
2020/01/27,1.824
2020/01/28,1.793
2020/01/29,1.779
2020/01/30,1.811
2020/01/31,1.841
2020/02/01,1.849
2020/02/02,1.856
2020/02/03,1.911
2020/02/04,1.992
2020/02/05,2.141
2020/02/06,2.311
2020/02/07,2.481
2020/02/08,2.555
2020/02/09,2.585
2020/02/10,2.628
2020/02/11,2.69
2020/02/12,2.875
2020/02/13,3.016
2020/02/14,3.121
2020/02/15,3.191
2020/02/16,3.276
2020/02/17,3.305
2020/02/18,3.294
2020/02/19,3.304
2020/02/20,3.318
2020/02/21,3.206
2020/02/22,3.067
2020/02/23,2.984
2020/02/24,2.948
2020/02/25,2.945
2020/02/26,3.097
2020/02/27,3.125
2020/02/28,3.116
2020/02/29,3.003
2020/03/01,2.919
2020/03/02,2.852
2020/03/03,2.809
2020/03/04,2.774
2020/03/05,2.803
2020/03/06,2.796
2020/03/07,2.758
2020/03/08,2.868
2020/03/09,3.107
2020/03/10,3.126
2020/03/11,3.206
2020/03/12,5.768
2020/03/13,7.818
2020/03/14,7.606
2020/03/15,7.319
2020/03/16,7.715
2020/03/17,7.547
2020/03/18,7.244
2020/03/19,7.129
2020/03/20,6.875
2020/03/21,6.429
2020/03/22,5.968
2020/03/23,5.57
2020/03/24,5.167
2020/03/25,4.741
2020/03/26,4.305
2020/03/27,4.012
2020/03/28,3.802
2020/03/29,3.556
2020/03/30,3.416
2020/03/31,3.367
2020/04/01,3.294
2020/04/02,3.283
2020/04/03,3.265
2020/04/04,3.157
2020/04/05,3.047
2020/04/06,3.182
2020/04/07,3.276
2020/04/08,3.313
2020/04/09,3.33
2020/04/10,3.373
2020/04/11,3.307
2020/04/12,3.215
2020/04/13,3.233
2020/04/14,3.28
2020/04/15,3.294
2020/04/16,3.471
2020/04/17,3.507
2020/04/18,3.578
2020/04/19,3.582
2020/04/20,3.699
2020/04/21,3.816
2020/04/22,3.921
2020/04/23,4.047
2020/04/24,4.144
2020/04/25,4.149
2020/04/26,4.195
2020/04/27,4.243
2020/04/28,4.239
2020/04/29,4.529
2020/04/30,5.024
2020/05/01,5.018
2020/05/02,4.87
2020/05/03,4.795
2020/05/04,4.824
2020/05/05,4.894
2020/05/06,5.1
2020/05/07,5.462
2020/05/08,5.769
2020/05/09,5.896
2020/05/10,6.512
2020/05/11,6.831
2020/05/12,7.242
2020/05/13,7.888
2020/05/14,8.748
2020/05/15,9.2
2020/05/16,9.355
2020/05/17,9.52
2020/05/18,10.025
2020/05/19,10.307
2020/05/20,10.717
2020/05/21,11.549
2020/05/22,11.753
2020/05/23,11.359
2020/05/24,11.261
2020/05/25,11.507
2020/05/26,11.735
2020/05/27,12.036
2020/05/28,12.308
2020/05/29,12.347
2020/05/30,12.327
2020/05/31,12.045
2020/06/01,11.929
2020/06/02,11.999
2020/06/03,11.76
2020/06/04,11.621
2020/06/05,11.573
2020/06/06,11.692
2020/06/07,11.909
2020/06/08,12.124
2020/06/09,12.244
2020/06/10,12.529
2020/06/11,12.804
2020/06/12,12.841
2020/06/13,12.54
2020/06/14,12.067
2020/06/15,12.396
2020/06/16,12.622
2020/06/17,12.919
2020/06/18,13.027
2020/06/19,13.264
2020/06/20,13.115
2020/06/21,12.976
2020/06/22,13.436
2020/06/23,14.086
2020/06/24,14.755
2020/06/25,15.164
2020/06/26,15.378
2020/06/27,15.483
2020/06/28,15.451
2020/06/29,15.573
2020/06/30,16.165
2020/07/01,16.526
2020/07/02,16.674
2020/07/03,16.839
2020/07/04,16.51
2020/07/05,16.055
2020/07/06,15.99
2020/07/07,15.949
2020/07/08,16.403
2020/07/09,16.656
2020/07/10,16.509
2020/07/11,16.133
2020/07/12,15.673
2020/07/13,16.112
2020/07/14,16.219
2020/07/15,16.665
2020/07/16,17.296
2020/07/17,17.948
2020/07/18,18.348
2020/07/19,18.908
2020/07/20,19.923
2020/07/21,20.959
2020/07/22,21.86
2020/07/23,23.008
2020/07/24,23.949
2020/07/25,25.039
2020/07/26,25.601
2020/07/27,26.817
2020/07/28,27.109
2020/07/29,27.405
2020/07/30,27.491
2020/07/31,27.786
2020/08/01,27.511
2020/08/02,27.571
2020/08/03,27.355
2020/08/04,26.765
2020/08/05,26.051
2020/08/06,25.551
2020/08/07,25.701
2020/08/08,25.609
2020/08/09,25.979
2020/08/10,27.439
2020/08/11,29.151
2020/08/12,32.436
2020/08/13,35.771
2020/08/14,38.268
2020/08/15,38.926
2020/08/16,39.05
2020/08/17,39.355
2020/08/18,39.996
2020/08/19,40.593
2020/08/20,40.62
2020/08/21,41.371
2020/08/22,40.668
2020/08/23,39.308
2020/08/24,38.386
2020/08/25,37.669
2020/08/26,36.564
2020/08/27,35.764
2020/08/28,35.062
2020/08/29,34.844
2020/08/30,36.774
2020/08/31,39.032
2020/09/01,42.888
2020/09/02,46.665
2020/09/03,49.637
2020/09/04,50.633
2020/09/05,52.016
2020/09/06,51.2
2020/09/07,49.933
2020/09/08,48.347
2020/09/09,47.199
2020/09/10,47.14
2020/09/11,46.465
2020/09/12,44.692
2020/09/13,43.237
2020/09/14,43.325
2020/09/15,43.257
2020/09/16,42.849
2020/09/17,46.091
2020/09/18,48.094
2020/09/19,48.211
2020/09/20,47.562
2020/09/21,47.517
2020/09/22,47.27
2020/09/23,46.398
2020/09/24,45.05
2020/09/25,43.594
2020/09/26,41.66
2020/09/27,39.811
2020/09/28,38.985
2020/09/29,38.872
2020/09/30,38.166
2020/10/01,36.934
2020/10/02,35.866
2020/10/03,34.445
2020/10/04,33.453
2020/10/05,32.775
2020/10/06,32.762
2020/10/07,32.202
2020/10/08,31.607
2020/10/09,30.978
2020/10/10,29.827
2020/10/11,28.227
2020/10/12,27.688
2020/10/13,27.294
2020/10/14,27.072
2020/10/15,26.966
2020/10/16,26.511
2020/10/17,24.906
2020/10/18,23.476
2020/10/19,22.888
2020/10/20,22.576
2020/10/21,23.017
2020/10/22,23.145
2020/10/23,23
2020/10/24,21.712
2020/10/25,20.576
2020/10/26,20.508
2020/10/27,19.963
2020/10/28,20.266
2020/10/29,20.797
2020/10/30,21.184
2020/10/31,20.635
2020/11/01,19.78
2020/11/02,20.128
2020/11/03,19.873
2020/11/04,19.28
2020/11/05,19.278
2020/11/06,19.8
2020/11/07,20.151
2020/11/08,19.244
2020/11/09,18.98
2020/11/10,19.086
2020/11/11,19.145
2020/11/12,19.407
2020/11/13,19.716
2020/11/14,19.04
2020/11/15,18.429
2020/11/16,18.459
2020/11/17,19.726
2020/11/18,21.068
2020/11/19,21.038
2020/11/20,21.763
2020/11/21,22.35
2020/11/22,22.911
2020/11/23,23.787
2020/11/24,25.041
2020/11/25,25.143
2020/11/26,26.879
2020/11/27,26.003
2020/11/28,24.495
2020/11/29,22.821
2020/11/30,23.295
2020/12/01,23.884
2020/12/02,23.011
2020/12/03,22.398
2020/12/04,22.08
2020/12/05,21.021
2020/12/06,20.025
2020/12/07,19.725
2020/12/08,20.146
2020/12/09,20.695
2020/12/10,20.877
2020/12/11,21.465
2020/12/12,21.076
2020/12/13,20.761
2020/12/14,21.19
2020/12/15,22.472
2020/12/16,23.639
2020/12/17,26.186
2020/12/18,26.711
2020/12/19,26.75
2020/12/20,26.004
2020/12/21,26.524
2020/12/22,26.626
2020/12/23,27.895
2020/12/24,28.411
2020/12/25,29.019
2020/12/26,28.815
2020/12/27,29.395
2020/12/28,30.233
2020/12/29,30.752
2020/12/30,31.721
2020/12/31,32.193
2021/01/01,31.66
2021/01/02,32.042
2021/01/03,33.578
2021/01/04,36.302
2021/01/05,37.289
2021/01/06,37.878
2021/01/07,38.592
2021/01/08,39.288
2021/01/09,38.774
2021/01/10,38.003
2021/01/11,39.781
2021/01/12,38.84
2021/01/13,37.318
2021/01/14,36.38
2021/01/15,35.61
2021/01/16,34.546
2021/01/17,32.931
2021/01/18,31.865
2021/01/19,31.909
2021/01/20,31.483
2021/01/21,32.074
2021/01/22,32.866
2021/01/23,32.513
2021/01/24,32.183
2021/01/25,32.668
2021/01/26,32.621
2021/01/27,32.919
2021/01/28,33.051
2021/01/29,34.293
2021/01/30,34.768
2021/01/31,35.678
2021/02/01,37.016
2021/02/02,38.553
2021/02/03,39.971
2021/02/04,42.129
2021/02/05,44.285
2021/02/06,45.286
2021/02/07,45.71
2021/02/08,46.662
2021/02/09,48.034
2021/02/10,49.01
2021/02/11,49.065
2021/02/12,49.103
2021/02/13,49.308
2021/02/14,48.669
2021/02/15,48.409
2021/02/16,48.191
2021/02/17,47.932
2021/02/18,47.958
2021/02/19,48.064
2021/02/20,48.436
2021/02/21,47.771
2021/02/22,48.505
2021/02/23,50.296
2021/02/24,50.428
2021/02/25,50.108
2021/02/26,49.636
2021/02/27,48.34
2021/02/28,47.037
2021/03/01,45.764
2021/03/02,44.719
2021/03/03,43.897
2021/03/04,42.744
2021/03/05,42.348
2021/03/06,40.984
2021/03/07,40.656
2021/03/08,40.445
2021/03/09,40.453
2021/03/10,40.486
2021/03/11,40.591
2021/03/12,41.54
2021/03/13,42.348
2021/03/14,42.789
2021/03/15,43.921
2021/03/16,44.855
2021/03/17,45.831
2021/03/18,46.499
2021/03/19,46.722
2021/03/20,46.497
2021/03/21,46.113
2021/03/22,46.62
2021/03/23,46.696
2021/03/24,46.922
2021/03/25,47.219
2021/03/26,46.771
2021/03/27,45.753
2021/03/28,44.883
2021/03/29,44.572
2021/03/30,44.665
2021/03/31,45.514
2021/04/01,46.237
2021/04/02,46.705
2021/04/03,46.446
2021/04/04,45.355
2021/04/05,45.063
2021/04/06,45.003
2021/04/07,44.969
2021/04/08,44.27
2021/04/09,43.579
2021/04/10,42.464
2021/04/11,40.885
2021/04/12,40.018
2021/04/13,39.46
2021/04/14,39.509
2021/04/15,38.697
2021/04/16,39.739
2021/04/17,40.322
2021/04/18,41.162
2021/04/19,42.39
2021/04/20,44.599
2021/04/21,45.605
2021/04/22,46.17
2021/04/23,46.183
2021/04/24,44.505
2021/04/25,42.313
2021/04/26,40.428
2021/04/27,38.759
2021/04/28,37.544
2021/04/29,36.299
2021/04/30,34.472
2021/05/01,32.581
2021/05/02,30.428
2021/05/03,29.508
2021/05/04,28.968
2021/05/05,28.347
2021/05/06,28.245
2021/05/07,28.363
2021/05/08,30.402
2021/05/09,32.41
2021/05/10,35.888
2021/05/11,40.037
2021/05/12,43.603
2021/05/13,45.407
2021/05/14,46.256
2021/05/15,45.973
2021/05/16,45.03
2021/05/17,44.46
2021/05/18,43.589
2021/05/19,45.412
2021/05/20,45.064
2021/05/21,44.04
2021/05/22,41.435
2021/05/23,40.776
2021/05/24,38.812
2021/05/25,36.48
2021/05/26,34.361
2021/05/27,32.111
2021/05/28,30.208
2021/05/29,28.074
2021/05/30,25.894
2021/05/31,24.111
2021/06/01,22.419
2021/06/02,20.975
2021/06/03,19.999
2021/06/04,18.929
2021/06/05,17.586
2021/06/06,16.144
2021/06/07,15.384
2021/06/08,15.222
2021/06/09,14.854
2021/06/10,14.375
2021/06/11,14.146
2021/06/12,13.684
2021/06/13,12.988
2021/06/14,12.698
2021/06/15,12.541
2021/06/16,12.381
2021/06/17,12.356
2021/06/18,12.381
2021/06/19,11.993
2021/06/20,11.746
2021/06/21,13.022
2021/06/22,14.903
2021/06/23,14.827
2021/06/24,14.596
2021/06/25,14.72
2021/06/26,14.165
2021/06/27,13.852
2021/06/28,13.82
2021/06/29,13.816
2021/06/30,14.11
2021/07/01,14.01
2021/07/02,13.524
2021/07/03,12.895
2021/07/04,12.138
2021/07/05,11.696
2021/07/06,13.152
2021/07/07,14.218
2021/07/08,15.05
2021/07/09,15.309
2021/07/10,14.822
2021/07/11,14.057
2021/07/12,14.308
2021/07/13,14.772
2021/07/14,15.898
2021/07/15,16.922
2021/07/16,17.717
2021/07/17,17.691
2021/07/18,17.506
2021/07/19,17.341
2021/07/20,17.388
2021/07/21,17.006
2021/07/22,17.078
2021/07/23,17.043
2021/07/24,16.535
2021/07/25,15.979
2021/07/26,16.542
2021/07/27,16.838
2021/07/28,17.355
2021/07/29,17.416
2021/07/30,17.857
2021/07/31,18.196
2021/08/01,18.564
2021/08/02,19.105
2021/08/03,19.86
2021/08/04,20.415
2021/08/05,21.484
2021/08/06,22.08
2021/08/07,22.675
2021/08/08,22.902
2021/08/09,23.327
2021/08/10,23.863
2021/08/11,24.617
2021/08/12,25.012
2021/08/13,25.317
2021/08/14,25.289
2021/08/15,25.165
2021/08/16,25.387
2021/08/17,25.435
2021/08/18,25.256
2021/08/19,24.816
2021/08/20,22.417
2021/08/21,20.034
2021/08/22,17.802
2021/08/23,15.982
2021/08/24,14.48
2021/08/25,13.198
2021/08/26,12.091
2021/08/27,11.194
2021/08/28,10.271
2021/08/29,9.586
2021/08/30,9.255
2021/08/31,9.067
2021/09/01,8.997
2021/09/02,8.926
2021/09/03,9.322
2021/09/04,9.519
2021/09/05,9.603
2021/09/06,9.63
2021/09/07,10.151
2021/09/08,10.422
2021/09/09,10.626
2021/09/10,10.51
2021/09/11,9.98
2021/09/12,9.375
2021/09/13,9.199
2021/09/14,8.844
2021/09/15,8.482
2021/09/16,8.278
2021/09/17,7.902
2021/09/18,7.385
2021/09/19,7.051
2021/09/20,7.069
2021/09/21,7.096
2021/09/22,6.92
2021/09/23,6.871
2021/09/24,6.814
2021/09/25,6.511
2021/09/26,6.564
2021/09/27,6.628
2021/09/28,6.669
2021/09/29,6.615
2021/09/30,6.79
2021/10/01,6.784
2021/10/02,6.603
2021/10/03,6.4
2021/10/04,6.489
2021/10/05,6.858
2021/10/06,7.247
2021/10/07,7.811
2021/10/08,7.953
2021/10/09,7.706
2021/10/10,7.567
2021/10/11,7.645
2021/10/12,7.607
2021/10/13,7.593
2021/10/14,7.789
2021/10/15,8.165
2021/10/16,7.903
2021/10/17,7.612
2021/10/18,7.538
2021/10/19,7.346
2021/10/20,7.178
2021/10/21,7.229
2021/10/22,7.183
2021/10/23,7.009
2021/10/24,6.923
2021/10/25,6.986
2021/10/26,7.213
2021/10/27,7.829
2021/10/28,8.408
2021/10/29,8.832
2021/10/30,9.231
2021/10/31,9.428
2021/11/01,9.592
2021/11/02,9.884
2021/11/03,10.123
2021/11/04,10.195
2021/11/05,10.154
2021/11/06,9.957
2021/11/07,9.576
2021/11/08,9.482
2021/11/09,9.523
2021/11/10,9.606
2021/11/11,9.669
2021/11/12,9.624
2021/11/13,9.454
2021/11/14,9.152
2021/11/15,9.189
2021/11/16,9.225
2021/11/17,9.101
2021/11/18,9.112
2021/11/19,8.953
2021/11/20,8.66
2021/11/21,8.435
2021/11/22,8.418
2021/11/23,8.432
2021/11/24,8.472
2021/11/25,8.486
2021/11/26,8.548
2021/11/27,8.498
2021/11/28,8.313
2021/11/29,8.255
2021/11/30,8.32
2021/12/01,8.316
2021/12/02,8.267
2021/12/03,8.165
2021/12/04,8.419
2021/12/05,8.173
2021/12/06,8.121
2021/12/07,7.943
2021/12/08,7.713
2021/12/09,7.523
2021/12/10,7.5
2021/12/11,7.193
2021/12/12,6.858
2021/12/13,6.783
2021/12/14,6.6
2021/12/15,6.513
2021/12/16,6.39
2021/12/17,6.321
2021/12/18,6.04
2021/12/19,5.906
2021/12/20,5.832
2021/12/21,5.706
2021/12/22,5.654
2021/12/23,5.638
2021/12/24,5.596
2021/12/25,5.499
2021/12/26,5.294
2021/12/27,5.254
2021/12/28,5.348
2021/12/29,5.538
2021/12/30,5.621
2021/12/31,5.608
2022/01/01,5.486
2022/01/02,5.467
2022/01/03,5.47
2022/01/04,5.62
2022/01/05,5.879
2022/01/06,6.022
2022/01/07,6.255
2022/01/08,6.237
2022/01/09,6.218
2022/01/10,6.467
2022/01/11,6.602
2022/01/12,6.814
2022/01/13,6.831
2022/01/14,6.873
2022/01/15,6.701
2022/01/16,6.527
2022/01/17,6.514
2022/01/18,6.42
2022/01/19,6.403
2022/01/20,6.413
2022/01/21,6.711
2022/01/22,6.949
2022/01/23,6.758
2022/01/24,6.828
2022/01/25,6.731
2022/01/26,6.719
2022/01/27,6.744
2022/01/28,6.68
2022/01/29,6.561
2022/01/30,6.461
2022/01/31,6.317
2022/02/01,6.273
2022/02/02,6.244
2022/02/03,6.155
2022/02/04,6.03
2022/02/05,5.965
2022/02/06,5.72
2022/02/07,5.713
2022/02/08,5.627
2022/02/09,5.581
2022/02/10,5.572
2022/02/11,5.489
2022/02/12,5.34
2022/02/13,5.137
2022/02/14,5.014
2022/02/15,4.987
2022/02/16,4.981
2022/02/17,4.983
2022/02/18,4.897
2022/02/19,4.805
2022/02/20,4.757
2022/02/21,4.711
2022/02/22,4.731
2022/02/23,4.745
2022/02/24,4.855
2022/02/25,4.798
2022/02/26,4.668
2022/02/27,4.522
2022/02/28,4.449
2022/03/01,4.397
2022/03/02,4.362
2022/03/03,4.338
2022/03/04,4.256
2022/03/05,4.115
2022/03/06,4.036
2022/03/07,4.034
2022/03/08,4.078
2022/03/09,4.005
2022/03/10,3.948
2022/03/11,3.894
2022/03/12,3.765
2022/03/13,3.683
2022/03/14,3.661
2022/03/15,3.636
2022/03/16,3.674
2022/03/17,3.827
2022/03/18,3.992
2022/03/19,3.942
2022/03/20,3.898
2022/03/21,3.886
2022/03/22,3.89
2022/03/23,3.854
2022/03/24,3.888
2022/03/25,3.874
2022/03/26,3.79
2022/03/27,3.883
2022/03/28,4.059
2022/03/29,4.123
2022/03/30,4.137
2022/03/31,4.15
2022/04/01,4.191
2022/04/02,4.272
2022/04/03,4.283
2022/04/04,4.387
2022/04/05,4.5
2022/04/06,4.519
2022/04/07,4.536
2022/04/08,4.49
2022/04/09,4.318
2022/04/10,4.21
2022/04/11,4.169
2022/04/12,4.103
2022/04/13,4.04
2022/04/14,4.074
2022/04/15,3.932
2022/04/16,3.869
2022/04/17,3.77
2022/04/18,3.763
2022/04/19,3.762
2022/04/20,3.855
2022/04/21,3.906
2022/04/22,3.943
2022/04/23,3.825
2022/04/24,3.729
2022/04/25,3.822
2022/04/26,3.794
2022/04/27,3.802
2022/04/28,3.822
2022/04/29,3.881
2022/04/30,3.896
2022/05/01,4.956
2022/05/02,4.868
2022/05/03,4.739
2022/05/04,4.656
2022/05/05,4.713
2022/05/06,4.647
2022/05/07,4.416
2022/05/08,4.231
2022/05/09,4.376
2022/05/10,4.527
2022/05/11,5.219
2022/05/12,6.12
2022/05/13,6.114
2022/05/14,5.972
2022/05/15,5.674
2022/05/16,5.476
2022/05/17,5.29
2022/05/18,5.069
2022/05/19,4.884
2022/05/20,4.673
2022/05/21,4.431
2022/05/22,4.133
2022/05/23,3.912
2022/05/24,3.709
2022/05/25,3.528
2022/05/26,3.518
2022/05/27,3.555
2022/05/28,3.44
2022/05/29,3.335
2022/05/30,3.357
2022/05/31,3.462
2022/06/01,3.497
2022/06/02,3.476
2022/06/03,3.502
2022/06/04,3.555
2022/06/05,3.556
2022/06/06,3.599
2022/06/07,3.702
2022/06/08,3.804
2022/06/09,3.849
2022/06/10,3.876
2022/06/11,3.898
2022/06/12,3.925
2022/06/13,4.575
2022/06/14,4.89
2022/06/15,5.191
2022/06/16,5.167
2022/06/17,5.118
2022/06/18,5.248
2022/06/19,5.232
2022/06/20,5.121
2022/06/21,5.054
2022/06/22,4.944
2022/06/23,4.876
2022/06/24,4.818
2022/06/25,4.611
2022/06/26,4.409
2022/06/27,4.267
2022/06/28,4.244
2022/06/29,4.353
2022/06/30,4.438
2022/07/01,4.351
2022/07/02,4.155
2022/07/03,3.992
2022/07/04,3.899
2022/07/05,3.842
2022/07/06,3.818
2022/07/07,3.795
2022/07/08,3.738
2022/07/09,3.683
2022/07/10,3.573
2022/07/11,3.565
2022/07/12,3.549
2022/07/13,3.594
2022/07/14,3.622
2022/07/15,3.644
2022/07/16,3.694
2022/07/17,3.66
2022/07/18,3.724
2022/07/19,3.813
2022/07/20,3.845
2022/07/21,3.841
2022/07/22,3.786
2022/07/23,3.677
2022/07/24,3.575
2022/07/25,3.564
2022/07/26,3.525
2022/07/27,3.574
2022/07/28,3.617
2022/07/29,3.616
2022/07/30,3.521
2022/07/31,3.423
2022/08/01,3.467
2022/08/02,3.452
2022/08/03,3.403
2022/08/04,3.339
2022/08/05,3.278
2022/08/06,3.168
2022/08/07,3.078
2022/08/08,3.088
2022/08/09,3.104
2022/08/10,3.211
2022/08/11,3.241
2022/08/12,3.23
2022/08/13,3.175
2022/08/14,3.137
2022/08/15,3.183
2022/08/16,3.129
2022/08/17,3.113
2022/08/18,3.061
2022/08/19,3.134
2022/08/20,3.076
2022/08/21,2.998
2022/08/22,3.006
2022/08/23,2.983
2022/08/24,2.965
2022/08/25,2.981
2022/08/26,3.031
2022/08/27,2.965
2022/08/28,2.901
2022/08/29,2.921
2022/08/30,3.006
2022/08/31,3.076
2022/09/01,3.078
2022/09/02,3.048
2022/09/03,2.938
2022/09/04,2.855
2022/09/05,2.828
2022/09/06,2.847
2022/09/07,2.941
2022/09/08,3.057
2022/09/09,3.087
2022/09/10,3.048
2022/09/11,3.017
2022/09/12,3.065
2022/09/13,3.217
2022/09/14,3.237
2022/09/15,3.354
2022/09/16,3.348
2022/09/17,3.24
2022/09/18,3.184
2022/09/19,3.17
2022/09/20,3.157
2022/09/21,3.227
2022/09/22,3.187
2022/09/23,3.171
2022/09/24,3.074
2022/09/25,2.999
2022/09/26,3.019
2022/09/27,3.028
2022/09/28,3.058
2022/09/29,3.065
2022/09/30,3.076
2022/10/01,2.999
2022/10/02,2.919
2022/10/03,2.889
2022/10/04,2.88
2022/10/05,2.919
2022/10/06,2.914
2022/10/07,2.91
2022/10/08,2.837
2022/10/09,2.77
2022/10/10,2.778
2022/10/11,2.752
2022/10/12,2.741
2022/10/13,2.801
2022/10/14,2.8
2022/10/15,2.743
2022/10/16,2.729
2022/10/17,2.83
2022/10/18,2.923
2022/10/19,2.984
2022/10/20,3.116
2022/10/21,3.248
2022/10/22,3.207
2022/10/23,3.18
2022/10/24,3.18
2022/10/25,3.22
2022/10/26,3.263
2022/10/27,3.25
2022/10/28,3.252
2022/10/29,3.242
2022/10/30,3.127
2022/10/31,3.148
2022/11/01,3.115
2022/11/02,3.155
2022/11/03,3.163
2022/11/04,3.205
2022/11/05,3.097
2022/11/06,3.021
2022/11/07,3.008
2022/11/08,3.417
2022/11/09,3.94
2022/11/10,4.318
2022/11/11,4.449
2022/11/12,4.37
2022/11/13,4.292
2022/11/14,4.277
2022/11/15,4.19
2022/11/16,4.05
2022/11/17,3.91
2022/11/18,3.715
2022/11/19,3.475
2022/11/20,3.299
2022/11/21,3.188
2022/11/22,3.097
2022/11/23,2.936
2022/11/24,2.803
2022/11/25,2.677
2022/11/26,2.565
2022/11/27,2.45
2022/11/28,2.433
2022/11/29,2.408
