Date,size14trx
2019/05/15,0.575
2019/05/16,0.63
2019/05/17,0.684
2019/05/18,0.702
2019/05/19,0.683
2019/05/20,0.672
2019/05/21,0.655
2019/05/22,0.65
2019/05/23,0.651
2019/05/24,0.655
2019/05/25,0.631
2019/05/26,0.578
2019/05/27,0.557
2019/05/28,0.546
2019/05/29,0.545
2019/05/30,0.544
2019/05/31,0.519
2019/06/01,0.497
2019/06/02,0.467
2019/06/03,0.444
2019/06/04,0.424
2019/06/05,0.387
2019/06/06,0.34
2019/06/07,0.281
2019/06/08,0.273
2019/06/09,0.218
2019/06/10,0.208
2019/06/11,0.221
2019/06/12,0.223
2019/06/13,0.194
2019/06/14,0.16
2019/06/15,0.149
2019/06/16,0.127
2019/06/17,0.129
2019/06/18,0.125
2019/06/19,0.14
2019/06/20,0.178
2019/06/21,0.18
2019/06/22,0.147
2019/06/23,0.097
2019/06/24,0.056
2019/06/25,0.05
2019/06/26,0.069
2019/06/27,0.084
2019/06/28,0.129
2019/06/29,0.117
2019/06/30,0.065
2019/07/01,0.056
2019/07/02,0.06
2019/07/03,0.044
2019/07/04,0.011
2019/07/05,-0.009
2019/07/06,-0.005
2019/07/07,0.007
2019/07/08,0.073
2019/07/09,0.1
2019/07/10,0.09
2019/07/11,0.109
2019/07/12,0.092
2019/07/13,0.009
2019/07/14,-0.1
2019/07/15,-0.054
2019/07/16,0.029
2019/07/17,0.088
2019/07/18,0.127
2019/07/19,0.138
2019/07/20,0.07
2019/07/21,-0.06
2019/07/22,-0.198
2019/07/23,-0.334
2019/07/24,-0.393
2019/07/25,-0.384
2019/07/26,-0.41
2019/07/27,-0.473
2019/07/28,-0.561
2019/07/29,-0.634
2019/07/30,-0.687
2019/07/31,-0.726
2019/08/01,-0.699
2019/08/02,-0.66
2019/08/03,-0.614
2019/08/04,-0.608
2019/08/05,-0.595
2019/08/06,-0.574
2019/08/07,-0.545
2019/08/08,-0.517
2019/08/09,-0.49
2019/08/10,-0.495
2019/08/11,-0.533
2019/08/12,-0.556
2019/08/13,-0.562
2019/08/14,-0.542
2019/08/15,-0.514
2019/08/16,-0.478
2019/08/17,-0.465
2019/08/18,-0.469
2019/08/19,-0.452
2019/08/20,-0.423
2019/08/21,-0.385
2019/08/22,-0.339
2019/08/23,-0.293
2019/08/24,-0.262
2019/08/25,-0.213
2019/08/26,-0.134
2019/08/27,-0.063
2019/08/28,-0.007
2019/08/29,0.034
2019/08/30,0.059
2019/08/31,0.061
2019/09/01,0.048
2019/09/02,0.05
2019/09/03,0.055
2019/09/04,0.052
2019/09/05,0.054
2019/09/06,0.064
2019/09/07,0.05
2019/09/08,0.017
2019/09/09,-0.002
2019/09/10,-0.029
2019/09/11,-0.06
2019/09/12,-0.086
2019/09/13,-0.133
2019/09/14,-0.194
2019/09/15,-0.256
2019/09/16,-0.428
2019/09/17,-0.758
2019/09/18,-1.179
2019/09/19,-1.646
2019/09/20,-2.129
2019/09/21,-2.609
2019/09/22,-3.076
2019/09/23,-3.523
2019/09/24,-3.947
2019/09/25,-4.347
2019/09/26,-4.722
2019/09/27,-5.074
2019/09/28,-5.403
2019/09/29,-5.711
2019/09/30,-6
2019/10/01,-6.27
2019/10/02,-6.522
2019/10/03,-6.759
2019/10/04,-6.982
2019/10/05,-7.191
2019/10/06,-7.388
2019/10/07,-7.574
2019/10/08,-7.749
2019/10/09,-7.914
2019/10/10,-8.07
2019/10/11,-8.218
2019/10/12,-8.359
2019/10/13,-8.492
2019/10/14,-8.618
2019/10/15,-8.739
2019/10/16,-8.853
2019/10/17,-8.962
2019/10/18,-9.067
2019/10/19,-9.166
2019/10/20,-9.261
2019/10/21,-9.352
2019/10/22,-9.439
2019/10/23,-9.523
2019/10/24,-9.603
2019/10/25,-9.679
2019/10/26,-9.753
2019/10/27,-9.824
2019/10/28,-9.892
2019/10/29,-9.958
2019/10/30,-10.021
2019/10/31,-10.082
2019/11/01,-10.141
2019/11/02,-10.198
2019/11/03,-10.253
2019/11/04,-10.306
2019/11/05,-10.357
2019/11/06,-10.406
2019/11/07,-10.454
2019/11/08,-10.501
2019/11/09,-10.546
2019/11/10,-10.589
2019/11/11,-10.632
2019/11/12,-10.673
2019/11/13,-10.712
2019/11/14,-10.751
2019/11/15,-10.788
2019/11/16,-10.825
2019/11/17,-10.86
2019/11/18,-10.895
2019/11/19,-10.928
2019/11/20,-10.961
2019/11/21,-10.993
2019/11/22,-11.023
2019/11/23,-11.054
2019/11/24,-11.083
2019/11/25,-11.112
2019/11/26,-11.139
2019/11/27,-11.167
2019/11/28,-11.193
2019/11/29,-11.219
2019/11/30,97.321
2019/12/01,193.738
2019/12/02,133.878
2019/12/03,88.264
2019/12/04,64.787
2019/12/05,49.186
2019/12/06,38.53
2019/12/07,30.718
2019/12/08,25.098
2019/12/09,21.161
2019/12/10,18.202
2019/12/11,15.842
2019/12/12,13.91
2019/12/13,12.286
2019/12/14,10.863
2019/12/15,9.617
2019/12/16,8.618
2019/12/17,7.794
2019/12/18,7.109
2019/12/19,6.502
2019/12/20,5.958
2019/12/21,5.421
2019/12/22,4.907
2019/12/23,4.466
2019/12/24,4.047
2019/12/25,3.645
2019/12/26,3.276
2019/12/27,2.941
2019/12/28,2.599
2019/12/29,2.261
2019/12/30,1.981
2019/12/31,1.742
2020/01/01,1.495
2020/01/02,1.249
2020/01/03,1.005
2020/01/04,0.769
2020/01/05,0.542
2020/01/06,0.349
2020/01/07,0.197
2020/01/08,0.091
2020/01/09,-0.004
2020/01/10,-0.089
2020/01/11,-0.182
2020/01/12,0.151
2020/01/13,0.376
2020/01/14,0.507
2020/01/15,0.576
2020/01/16,0.579
2020/01/17,0.547
2020/01/18,0.473
2020/01/19,0.378
2020/01/20,0.269
2020/01/21,0.139
2020/01/22,-0.013
2020/01/23,-0.157
2020/01/24,-0.283
2020/01/25,-0.419
2020/01/26,-0.551
2020/01/27,-0.669
2020/01/28,-0.753
2020/01/29,-0.81
2020/01/30,-0.828
2020/01/31,-0.811
2020/02/01,-0.795
2020/02/02,-0.791
2020/02/03,-0.76
2020/02/04,-0.746
2020/02/05,-0.712
2020/02/06,-0.665
2020/02/07,-0.598
2020/02/08,-0.512
2020/02/09,-0.429
2020/02/10,-0.341
2020/02/11,-0.237
2020/02/12,-0.087
2020/02/13,0.074
2020/02/14,0.239
2020/02/15,0.363
2020/02/16,0.443
2020/02/17,0.511
2020/02/18,0.568
2020/02/19,0.599
2020/02/20,0.616
2020/02/21,0.607
2020/02/22,0.556
2020/02/23,0.478
2020/02/24,0.427
2020/02/25,0.401
2020/02/26,0.404
2020/02/27,0.418
2020/02/28,0.429
2020/02/29,0.401
2020/03/01,0.355
2020/03/02,0.315
2020/03/03,0.275
2020/03/04,0.227
2020/03/05,0.196
2020/03/06,0.168
2020/03/07,0.124
2020/03/08,0.103
2020/03/09,0.141
2020/03/10,0.186
2020/03/11,0.229
2020/03/12,0.3
2020/03/13,0.382
2020/03/14,0.422
2020/03/15,0.429
2020/03/16,0.448
2020/03/17,0.457
2020/03/18,0.449
2020/03/19,0.464
2020/03/20,0.488
2020/03/21,0.511
2020/03/22,0.519
2020/03/23,0.516
2020/03/24,0.51
2020/03/25,0.489
2020/03/26,0.456
2020/03/27,0.403
2020/03/28,0.329
2020/03/29,0.215
2020/03/30,0.116
2020/03/31,0.043
2020/04/01,-0.02
2020/04/02,-0.056
2020/04/03,-0.08
2020/04/04,-0.121
2020/04/05,-0.182
2020/04/06,-0.197
2020/04/07,-0.188
2020/04/08,-0.163
2020/04/09,-0.146
2020/04/10,-0.124
2020/04/11,-0.115
2020/04/12,-0.117
2020/04/13,-0.111
2020/04/14,-0.093
2020/04/15,-0.071
2020/04/16,-0.033
2020/04/17,0.003
2020/04/18,0.028
2020/04/19,0.035
2020/04/20,0.059
2020/04/21,0.086
2020/04/22,0.111
2020/04/23,0.14
2020/04/24,0.166
2020/04/25,0.182
2020/04/26,0.192
2020/04/27,0.203
2020/04/28,0.218
2020/04/29,0.251
2020/04/30,0.301
2020/05/01,0.332
2020/05/02,0.328
2020/05/03,0.311
2020/05/04,0.305
2020/05/05,0.284
2020/05/06,0.285
2020/05/07,0.333
2020/05/08,0.366
2020/05/09,0.394
2020/05/10,0.415
2020/05/11,0.428
2020/05/12,0.428
2020/05/13,0.408
2020/05/14,0.374
2020/05/15,0.348
2020/05/16,0.322
2020/05/17,0.284
2020/05/18,0.251
2020/05/19,0.224
2020/05/20,0.209
2020/05/21,0.211
2020/05/22,0.223
2020/05/23,0.225
2020/05/24,0.218
2020/05/25,0.206
2020/05/26,0.204
2020/05/27,0.194
2020/05/28,0.191
2020/05/29,0.215
2020/05/30,0.225
2020/05/31,0.242
2020/06/01,0.27
2020/06/02,0.303
2020/06/03,0.313
2020/06/04,0.32
2020/06/05,0.311
2020/06/06,0.306
2020/06/07,0.304
2020/06/08,0.302
2020/06/09,0.298
2020/06/10,0.311
2020/06/11,0.328
2020/06/12,0.324
2020/06/13,0.288
2020/06/14,0.227
2020/06/15,0.19
2020/06/16,0.164
2020/06/17,0.139
2020/06/18,0.124
2020/06/19,0.129
2020/06/20,0.15
2020/06/21,0.205
2020/06/22,0.302
2020/06/23,0.423
2020/06/24,0.562
2020/06/25,0.703
2020/06/26,0.81
2020/06/27,0.898
2020/06/28,0.942
2020/06/29,0.963
2020/06/30,0.963
2020/07/01,0.954
2020/07/02,0.945
2020/07/03,0.931
2020/07/04,0.882
2020/07/05,0.794
2020/07/06,0.721
2020/07/07,0.667
2020/07/08,0.633
2020/07/09,0.61
2020/07/10,0.574
2020/07/11,0.513
2020/07/12,0.453
2020/07/13,0.434
2020/07/14,0.419
2020/07/15,0.411
2020/07/16,0.396
2020/07/17,0.381
2020/07/18,0.379
2020/07/19,0.396
2020/07/20,0.422
2020/07/21,0.452
2020/07/22,0.483
2020/07/23,0.511
2020/07/24,0.542
2020/07/25,0.592
2020/07/26,0.623
2020/07/27,0.661
2020/07/28,0.686
2020/07/29,0.697
2020/07/30,0.697
2020/07/31,0.696
2020/08/01,0.679
2020/08/02,0.645
2020/08/03,0.605
2020/08/04,0.561
2020/08/05,0.517
2020/08/06,0.48
2020/08/07,0.455
2020/08/08,0.436
2020/08/09,0.432
2020/08/10,0.443
2020/08/11,0.452
2020/08/12,0.461
2020/08/13,0.457
2020/08/14,0.447
2020/08/15,0.41
2020/08/16,0.368
2020/08/17,0.331
2020/08/18,0.306
2020/08/19,0.283
2020/08/20,0.26
2020/08/21,0.254
2020/08/22,0.23
2020/08/23,0.192
2020/08/24,0.155
2020/08/25,0.113
2020/08/26,0.073
2020/08/27,0.031
2020/08/28,-0.007
2020/08/29,-0.034
2020/08/30,-0.043
2020/08/31,-0.042
2020/09/01,-0.031
2020/09/02,-0.025
2020/09/03,-0.024
2020/09/04,-0.037
2020/09/05,-0.067
2020/09/06,-0.108
2020/09/07,-0.151
2020/09/08,-0.195
2020/09/09,-0.235
2020/09/10,-0.254
2020/09/11,-0.27
2020/09/12,-0.285
2020/09/13,-0.292
2020/09/14,-0.286
2020/09/15,-0.272
2020/09/16,-0.262
2020/09/17,-0.121
2020/09/18,0.012
2020/09/19,0.099
2020/09/20,0.141
2020/09/21,0.158
2020/09/22,0.168
2020/09/23,0.165
2020/09/24,0.145
2020/09/25,0.113
2020/09/26,0.07
2020/09/27,0.022
2020/09/28,-0.014
2020/09/29,-0.04
2020/09/30,-0.062
2020/10/01,-0.087
2020/10/02,-0.115
2020/10/03,-0.154
2020/10/04,-0.184
2020/10/05,-0.202
2020/10/06,-0.201
2020/10/07,-0.197
2020/10/08,-0.196
2020/10/09,-0.195
2020/10/10,-0.203
2020/10/11,-0.22
2020/10/12,-0.22
2020/10/13,-0.211
2020/10/14,-0.202
2020/10/15,-0.18
2020/10/16,-0.16
2020/10/17,-0.158
2020/10/18,-0.17
2020/10/19,-0.167
2020/10/20,-0.153
2020/10/21,-0.128
2020/10/22,-0.098
2020/10/23,-0.076
2020/10/24,-0.084
2020/10/25,-0.11
2020/10/26,-0.12
2020/10/27,-0.118
2020/10/28,-0.1
2020/10/29,-0.076
2020/10/30,-0.051
2020/10/31,-0.031
2020/11/01,-0.021
2020/11/02,-0.003
2020/11/03,0.016
2020/11/04,0.034
2020/11/05,0.053
2020/11/06,0.08
2020/11/07,0.104
2020/11/08,0.1
2020/11/09,0.103
2020/11/10,0.115
2020/11/11,0.111
2020/11/12,0.104
2020/11/13,0.104
2020/11/14,0.091
2020/11/15,0.071
2020/11/16,0.056
2020/11/17,0.056
2020/11/18,0.055
2020/11/19,0.053
2020/11/20,0.061
2020/11/21,0.076
2020/11/22,0.095
2020/11/23,0.127
2020/11/24,0.163
2020/11/25,0.198
2020/11/26,0.226
2020/11/27,0.232
2020/11/28,0.198
2020/11/29,0.143
2020/11/30,0.109
2020/12/01,0.092
2020/12/02,0.078
2020/12/03,0.076
2020/12/04,0.086
2020/12/05,0.083
2020/12/06,0.074
2020/12/07,0.074
2020/12/08,0.093
2020/12/09,0.112
2020/12/10,0.124
2020/12/11,0.146
2020/12/12,0.139
2020/12/13,0.12
2020/12/14,0.11
2020/12/15,0.11
2020/12/16,0.121
2020/12/17,0.147
2020/12/18,0.165
2020/12/19,0.177
2020/12/20,0.177
2020/12/21,0.183
2020/12/22,0.192
2020/12/23,0.242
2020/12/24,0.28
2020/12/25,0.373
2020/12/26,0.448
2020/12/27,0.503
2020/12/28,0.546
2020/12/29,0.57
2020/12/30,0.569
2020/12/31,0.54
2021/01/01,0.492
2021/01/02,0.433
2021/01/03,0.382
2021/01/04,0.337
2021/01/05,0.301
2021/01/06,0.273
2021/01/07,0.257
2021/01/08,0.24
2021/01/09,0.217
2021/01/10,0.192
2021/01/11,0.18
2021/01/12,0.158
2021/01/13,0.125
2021/01/14,0.098
2021/01/15,0.077
2021/01/16,0.06
2021/01/17,0.042
2021/01/18,0.037
2021/01/19,0.047
2021/01/20,0.057
2021/01/21,0.065
2021/01/22,0.067
2021/01/23,0.06
2021/01/24,0.05
2021/01/25,0.051
2021/01/26,0.055
2021/01/27,0.062
2021/01/28,0.075
2021/01/29,0.097
2021/01/30,0.114
2021/01/31,0.127
2021/02/01,0.143
2021/02/02,0.164
2021/02/03,0.181
2021/02/04,0.189
2021/02/05,0.196
2021/02/06,0.182
2021/02/07,0.16
2021/02/08,0.141
2021/02/09,0.126
2021/02/10,0.112
2021/02/11,0.102
2021/02/12,0.103
2021/02/13,0.114
2021/02/14,0.118
2021/02/15,0.121
2021/02/16,0.119
2021/02/17,0.121
2021/02/18,0.129
2021/02/19,0.134
2021/02/20,0.138
2021/02/21,0.131
2021/02/22,0.129
2021/02/23,0.125
2021/02/24,0.123
2021/02/25,0.111
2021/02/26,0.099
2021/02/27,0.082
2021/02/28,0.065
2021/03/01,0.041
2021/03/02,0.021
2021/03/03,0.012
2021/03/04,0.008
2021/03/05,0.011
2021/03/06,0.005
2021/03/07,-0.003
2021/03/08,-0.009
2021/03/09,-0.002
2021/03/10,0.004
2021/03/11,0.018
2021/03/12,0.035
2021/03/13,0.054
2021/03/14,0.077
2021/03/15,0.103
2021/03/16,0.124
2021/03/17,0.127
2021/03/18,0.146
2021/03/19,0.151
2021/03/20,0.145
2021/03/21,0.13
2021/03/22,0.118
2021/03/23,0.109
2021/03/24,0.098
2021/03/25,0.087
2021/03/26,0.065
2021/03/27,0.038
2021/03/28,0.006
2021/03/29,-0.016
2021/03/30,-0.028
2021/03/31,-0.025
2021/04/01,-0.016
2021/04/02,-0.004
2021/04/03,0.002
2021/04/04,-0.008
2021/04/05,-0.019
2021/04/06,-0.018
2021/04/07,-0.015
2021/04/08,-0.015
2021/04/09,-0.012
2021/04/10,-0.015
2021/04/11,-0.03
2021/04/12,-0.038
2021/04/13,-0.038
2021/04/14,-0.023
2021/04/15,-0.018
2021/04/16,-0.007
2021/04/17,0.013
2021/04/18,0.04
2021/04/19,0.07
2021/04/20,0.104
2021/04/21,0.156
2021/04/22,0.239
2021/04/23,0.333
2021/04/24,0.39
2021/04/25,0.421
2021/04/26,0.45
2021/04/27,0.474
2021/04/28,0.505
2021/04/29,0.539
2021/04/30,0.565
2021/05/01,0.581
2021/05/02,0.593
2021/05/03,0.604
2021/05/04,0.626
2021/05/05,0.641
2021/05/06,0.65
2021/05/07,0.653
2021/05/08,0.668
2021/05/09,0.685
2021/05/10,0.698
2021/05/11,0.697
2021/05/12,0.689
2021/05/13,0.674
2021/05/14,0.641
2021/05/15,0.593
2021/05/16,0.537
2021/05/17,0.488
2021/05/18,0.44
2021/05/19,0.426
2021/05/20,0.416
2021/05/21,0.4
2021/05/22,0.365
2021/05/23,0.329
2021/05/24,0.296
2021/05/25,0.262
2021/05/26,0.233
2021/05/27,0.196
2021/05/28,0.161
2021/05/29,0.115
2021/05/30,0.063
2021/05/31,0.01
2021/06/01,-0.039
2021/06/02,-0.08
2021/06/03,-0.112
2021/06/04,-0.137
2021/06/05,-0.175
2021/06/06,-0.232
2021/06/07,-0.272
2021/06/08,-0.287
2021/06/09,-0.289
2021/06/10,-0.284
2021/06/11,-0.271
2021/06/12,-0.266
2021/06/13,-0.265
2021/06/14,-0.256
2021/06/15,-0.24
2021/06/16,-0.213
2021/06/17,-0.179
2021/06/18,-0.143
2021/06/19,-0.135
2021/06/20,-0.134
2021/06/21,-0.104
2021/06/22,-0.054
2021/06/23,-0.007
2021/06/24,0.027
2021/06/25,0.065
2021/06/26,0.084
2021/06/27,0.089
2021/06/28,0.109
2021/06/29,0.126
2021/06/30,0.14
2021/07/01,0.149
2021/07/02,0.146
2021/07/03,0.128
2021/07/04,0.106
2021/07/05,0.086
2021/07/06,0.075
2021/07/07,0.069
2021/07/08,0.064
2021/07/09,0.066
2021/07/10,0.06
2021/07/11,0.044
2021/07/12,0.031
2021/07/13,0.03
2021/07/14,0.049
2021/07/15,0.09
2021/07/16,0.132
2021/07/17,0.172
2021/07/18,0.213
2021/07/19,0.271
2021/07/20,0.335
2021/07/21,0.391
2021/07/22,0.427
2021/07/23,0.452
2021/07/24,0.466
2021/07/25,0.474
2021/07/26,0.483
2021/07/27,0.491
2021/07/28,0.498
2021/07/29,0.489
2021/07/30,0.47
2021/07/31,0.447
2021/08/01,0.442
2021/08/02,0.448
2021/08/03,0.463
2021/08/04,0.499
2021/08/05,0.55
2021/08/06,0.615
2021/08/07,0.668
2021/08/08,0.719
2021/08/09,0.771
2021/08/10,0.835
2021/08/11,0.885
2021/08/12,0.914
2021/08/13,0.949
2021/08/14,0.981
2021/08/15,0.996
2021/08/16,0.982
2021/08/17,0.953
2021/08/18,0.899
2021/08/19,0.83
2021/08/20,0.75
2021/08/21,0.678
2021/08/22,0.638
2021/08/23,0.628
2021/08/24,0.674
2021/08/25,0.728
2021/08/26,0.779
2021/08/27,0.816
2021/08/28,0.845
2021/08/29,0.868
2021/08/30,0.89
2021/08/31,0.89
2021/09/01,0.863
2021/09/02,0.803
2021/09/03,0.718
2021/09/04,0.629
2021/09/05,0.533
2021/09/06,0.44
2021/09/07,0.362
2021/09/08,0.27
2021/09/09,0.188
2021/09/10,0.114
2021/09/11,0.062
2021/09/12,0.039
2021/09/13,0.022
2021/09/14,0.017
2021/09/15,0.018
2021/09/16,0.045
2021/09/17,0.071
2021/09/18,0.089
2021/09/19,0.117
2021/09/20,0.162
2021/09/21,0.208
2021/09/22,0.251
2021/09/23,0.283
2021/09/24,0.32
2021/09/25,0.344
2021/09/26,0.367
2021/09/27,0.39
2021/09/28,0.419
2021/09/29,0.444
2021/09/30,0.45
2021/10/01,0.438
2021/10/02,0.413
2021/10/03,0.409
2021/10/04,0.415
2021/10/05,0.431
2021/10/06,0.438
2021/10/07,0.422
2021/10/08,0.391
2021/10/09,0.341
2021/10/10,0.272
2021/10/11,0.199
2021/10/12,0.131
2021/10/13,0.071
2021/10/14,0
2021/10/15,-0.062
2021/10/16,-0.141
2021/10/17,-0.219
2021/10/18,-0.294
2021/10/19,-0.362
2021/10/20,-0.423
2021/10/21,-0.47
2021/10/22,-0.502
2021/10/23,-0.524
2021/10/24,-0.54
2021/10/25,-0.549
2021/10/26,-0.558
2021/10/27,-0.567
2021/10/28,-0.579
2021/10/29,-0.602
2021/10/30,-0.636
2021/10/31,-0.669
2021/11/01,-0.695
2021/11/02,-0.711
2021/11/03,-0.721
2021/11/04,-0.727
2021/11/05,-0.733
2021/11/06,-0.738
2021/11/07,-0.74
2021/11/08,-0.736
2021/11/09,-0.716
2021/11/10,-0.682
2021/11/11,-0.651
2021/11/12,-0.63
2021/11/13,-0.606
2021/11/14,-0.578
2021/11/15,-0.537
2021/11/16,-0.476
2021/11/17,-0.406
2021/11/18,-0.341
2021/11/19,-0.276
2021/11/20,-0.224
2021/11/21,-0.161
2021/11/22,-0.094
2021/11/23,-0.029
2021/11/24,0.034
2021/11/25,0.079
2021/11/26,0.119
2021/11/27,0.149
2021/11/28,0.174
2021/11/29,0.194
2021/11/30,0.205
2021/12/01,0.203
2021/12/02,0.197
2021/12/03,0.175
2021/12/04,0.157
2021/12/05,0.14
2021/12/06,0.117
2021/12/07,0.084
2021/12/08,0.061
2021/12/09,0.04
2021/12/10,0.021
2021/12/11,-0.001
2021/12/12,-0.024
2021/12/13,-0.027
2021/12/14,-0.02
2021/12/15,-0.012
2021/12/16,-0.023
2021/12/17,-0.014
2021/12/18,0.015
2021/12/19,0.028
2021/12/20,0.038
2021/12/21,0.042
2021/12/22,0.041
2021/12/23,0.048
2021/12/24,0.061
2021/12/25,0.076
2021/12/26,0.09
2021/12/27,0.126
2021/12/28,0.179
2021/12/29,0.251
2021/12/30,0.322
2021/12/31,0.383
2022/01/01,0.43
2022/01/02,0.488
2022/01/03,0.555
2022/01/04,0.61
2022/01/05,0.665
2022/01/06,0.708
2022/01/07,0.744
2022/01/08,0.787
2022/01/09,0.854
2022/01/10,0.918
2022/01/11,0.971
2022/01/12,0.984
2022/01/13,0.982
2022/01/14,0.97
2022/01/15,0.95
2022/01/16,0.924
2022/01/17,0.897
2022/01/18,0.865
2022/01/19,0.819
2022/01/20,0.743
2022/01/21,0.673
2022/01/22,0.606
2022/01/23,0.527
2022/01/24,0.461
2022/01/25,0.409
2022/01/26,0.372
2022/01/27,0.355
2022/01/28,0.328
2022/01/29,0.303
2022/01/30,0.285
2022/01/31,0.261
2022/02/01,0.243
2022/02/02,0.238
2022/02/03,0.228
2022/02/04,0.206
2022/02/05,0.171
2022/02/06,0.12
2022/02/07,0.083
2022/02/08,0.051
2022/02/09,0.027
2022/02/10,0.018
2022/02/11,0.021
2022/02/12,0.014
2022/02/13,0.009
2022/02/14,0.01
2022/02/15,0.023
2022/02/16,0.052
2022/02/17,0.101
2022/02/18,0.158
2022/02/19,0.226
2022/02/20,0.297
2022/02/21,0.412
2022/02/22,0.497
2022/02/23,0.553
2022/02/24,0.576
2022/02/25,0.586
2022/02/26,0.57
2022/02/27,0.53
2022/02/28,0.474
2022/03/01,0.41
2022/03/02,0.357
2022/03/03,0.312
2022/03/04,0.251
2022/03/05,0.165
2022/03/06,0.07
2022/03/07,-0.015
2022/03/08,-0.085
2022/03/09,-0.141
2022/03/10,-0.188
2022/03/11,-0.218
2022/03/12,-0.247
2022/03/13,-0.269
2022/03/14,-0.28
2022/03/15,-0.283
2022/03/16,-0.279
2022/03/17,-0.286
2022/03/18,-0.297
2022/03/19,-0.317
2022/03/20,-0.324
2022/03/21,-0.325
2022/03/22,-0.316
2022/03/23,-0.296
2022/03/24,-0.279
2022/03/25,-0.263
2022/03/26,-0.265
2022/03/27,-0.271
2022/03/28,-0.277
2022/03/29,-0.282
2022/03/30,-0.284
2022/03/31,-0.277
2022/04/01,-0.261
2022/04/02,-0.233
2022/04/03,-0.189
2022/04/04,-0.141
2022/04/05,-0.095
2022/04/06,-0.039
2022/04/07,0.041
2022/04/08,0.129
2022/04/09,0.194
2022/04/10,0.255
2022/04/11,0.299
2022/04/12,0.326
2022/04/13,0.341
2022/04/14,0.347
2022/04/15,0.334
2022/04/16,0.307
2022/04/17,0.281
2022/04/18,0.26
2022/04/19,0.241
2022/04/20,0.238
2022/04/21,0.228
2022/04/22,0.221
2022/04/23,0.206
2022/04/24,0.199
2022/04/25,0.196
2022/04/26,0.182
2022/04/27,0.181
2022/04/28,0.17
2022/04/29,0.147
2022/04/30,0.109
2022/05/01,0.069
2022/05/02,0.026
2022/05/03,-0.007
2022/05/04,-0.032
2022/05/05,-0.043
2022/05/06,-0.047
2022/05/07,-0.068
2022/05/08,-0.109
2022/05/09,-0.13
2022/05/10,-0.119
2022/05/11,-0.083
2022/05/12,-0.036
2022/05/13,-0.01
2022/05/14,-0.003
2022/05/15,-0.006
2022/05/16,-0.01
2022/05/17,0.021
2022/05/18,0.037
2022/05/19,0.052
2022/05/20,0.065
2022/05/21,0.088
2022/05/22,0.124
2022/05/23,0.149
2022/05/24,0.176
2022/05/25,0.214
2022/05/26,0.282
2022/05/27,0.33
2022/05/28,0.355
2022/05/29,0.402
2022/05/30,0.437
2022/05/31,0.474
2022/06/01,0.555
2022/06/02,0.661
2022/06/03,0.746
2022/06/04,0.792
2022/06/05,0.813
2022/06/06,0.808
2022/06/07,0.793
2022/06/08,0.776
2022/06/09,0.727
2022/06/10,0.642
2022/06/11,0.535
2022/06/12,0.425
2022/06/13,0.327
2022/06/14,0.24
2022/06/15,0.158
2022/06/16,0.06
2022/06/17,-0.047
2022/06/18,-0.152
2022/06/19,-0.253
2022/06/20,-0.348
2022/06/21,-0.422
2022/06/22,-0.462
2022/06/23,-0.489
2022/06/24,-0.495
2022/06/25,-0.482
2022/06/26,-0.428
2022/06/27,-0.361
2022/06/28,-0.309
2022/06/29,-0.248
2022/06/30,-0.205
2022/07/01,-0.21
2022/07/02,-0.251
2022/07/03,-0.307
2022/07/04,-0.365
2022/07/05,-0.413
2022/07/06,-0.462
2022/07/07,-0.504
2022/07/08,-0.54
2022/07/09,-0.568
2022/07/10,-0.591
2022/07/11,-0.61
2022/07/12,-0.622
2022/07/13,-0.618
2022/07/14,-0.608
2022/07/15,-0.592
2022/07/16,-0.573
2022/07/17,-0.548
2022/07/18,-0.51
2022/07/19,-0.484
2022/07/20,-0.458
2022/07/21,-0.43
2022/07/22,-0.412
2022/07/23,-0.396
2022/07/24,-0.379
2022/07/25,-0.352
2022/07/26,-0.325
2022/07/27,-0.307
2022/07/28,-0.287
2022/07/29,-0.269
2022/07/30,-0.254
2022/07/31,-0.242
2022/08/01,-0.228
2022/08/02,-0.214
2022/08/03,-0.198
2022/08/04,-0.183
2022/08/05,-0.153
2022/08/06,-0.131
2022/08/07,-0.117
2022/08/08,-0.101
2022/08/09,-0.086
2022/08/10,-0.048
2022/08/11,-0.015
2022/08/12,-0.001
2022/08/13,0.002
2022/08/14,0.011
2022/08/15,0.008
2022/08/16,-0.003
2022/08/17,-0.012
2022/08/18,-0.021
2022/08/19,-0.009
2022/08/20,-0.004
2022/08/21,-0.003
2022/08/22,-0.001
2022/08/23,0.003
2022/08/24,-0.002
2022/08/25,-0.002
2022/08/26,0.004
2022/08/27,0.013
2022/08/28,0.034
2022/08/29,0.073
2022/08/30,0.135
2022/08/31,0.183
2022/09/01,0.19
2022/09/02,0.162
2022/09/03,0.103
2022/09/04,0.028
2022/09/05,-0.049
2022/09/06,-0.11
2022/09/07,-0.155
2022/09/08,-0.192
2022/09/09,-0.218
2022/09/10,-0.253
2022/09/11,-0.283
2022/09/12,-0.298
2022/09/13,-0.305
2022/09/14,-0.312
2022/09/15,-0.325
2022/09/16,-0.337
2022/09/17,-0.361
2022/09/18,-0.371
2022/09/19,-0.362
2022/09/20,-0.334
2022/09/21,-0.295
2022/09/22,-0.25
2022/09/23,-0.208
2022/09/24,-0.19
2022/09/25,-0.192
2022/09/26,-0.186
