Date,transactions7std
2019/10/30,58344
2019/10/31,62472
2019/11/01,58027
2019/11/02,99220
2019/11/03,127401
2019/11/04,122786
2019/11/05,129759
2019/11/06,128165
2019/11/07,177710
2019/11/08,177507
2019/11/09,173504
2019/11/10,159693
2019/11/11,158196
2019/11/12,155714
2019/11/13,155943
2019/11/14,88821
2019/11/15,87008
2019/11/16,90404
2019/11/17,94170
2019/11/18,101324
2019/11/19,108135
2019/11/20,104843
2019/11/21,122095
2019/11/22,143636
2019/11/23,130444
2019/11/24,131994
2019/11/25,136837
2019/11/26,136605
2019/11/27,137792
2019/11/28,136372
2019/11/29,99727
2019/11/30,112626
2019/12/01,107772
2019/12/02,71835
2019/12/03,70162
2019/12/04,66451
2019/12/05,67122
2019/12/06,71432
2019/12/07,116764
2019/12/08,163925
2019/12/09,150667
2019/12/10,154165
2019/12/11,144981
2019/12/12,148633
2019/12/13,151977
2019/12/14,135041
2019/12/15,83627
2019/12/16,83461
2019/12/17,87007
2019/12/18,95460
2019/12/19,93815
2019/12/20,93412
2019/12/21,95489
2019/12/22,94087
2019/12/23,93613
2019/12/24,87857
2019/12/25,73879
2019/12/26,68875
2019/12/27,63737
2019/12/28,74405
2019/12/29,95990
2019/12/30,82277
2019/12/31,74245
2020/01/01,94031
2020/01/02,87078
2020/01/03,87660
2020/01/04,89771
2020/01/05,79591
2020/01/06,96781
2020/01/07,120242
2020/01/08,109159
2020/01/09,89036
2020/01/10,87481
2020/01/11,90534
2020/01/12,90892
2020/01/13,92230
2020/01/14,101504
2020/01/15,118691
2020/01/16,134132
2020/01/17,140181
2020/01/18,125896
2020/01/19,90273
2020/01/20,73753
2020/01/21,97351
2020/01/22,116450
2020/01/23,100927
2020/01/24,92916
2020/01/25,115001
2020/01/26,118222
2020/01/27,95674
2020/01/28,85314
2020/01/29,94863
2020/01/30,99850
2020/01/31,116552
2020/02/01,100932
2020/02/02,63417
2020/02/03,61550
2020/02/04,62136
2020/02/05,70590
2020/02/06,75211
2020/02/07,83591
2020/02/08,94525
2020/02/09,78261
2020/02/10,88136
2020/02/11,68638
2020/02/12,121148
2020/02/13,123374
2020/02/14,119757
2020/02/15,112941
2020/02/16,99248
2020/02/17,92161
2020/02/18,90817
2020/02/19,75176
2020/02/20,66012
2020/02/21,43003
2020/02/22,73347
2020/02/23,89297
2020/02/24,88260
2020/02/25,71534
2020/02/26,74303
2020/02/27,81266
2020/02/28,82859
2020/02/29,76990
2020/03/01,67392
2020/03/02,66785
2020/03/03,67255
2020/03/04,61453
2020/03/05,64084
2020/03/06,62231
2020/03/07,58267
2020/03/08,49965
2020/03/09,94216
2020/03/10,104597
2020/03/11,100531
2020/03/12,107383
2020/03/13,137320
2020/03/14,118131
2020/03/15,120109
2020/03/16,120111
2020/03/17,120325
2020/03/18,118398
2020/03/19,142397
2020/03/20,134940
2020/03/21,130459
2020/03/22,87496
2020/03/23,86443
2020/03/24,80980
2020/03/25,81840
2020/03/26,69484
2020/03/27,71348
2020/03/28,81540
2020/03/29,132635
2020/03/30,121653
2020/03/31,109566
2020/04/01,103735
2020/04/02,89907
2020/04/03,83026
2020/04/04,94871
2020/04/05,92022
2020/04/06,107062
2020/04/07,122103
2020/04/08,148868
2020/04/09,148854
2020/04/10,149515
2020/04/11,132024
2020/04/12,102303
2020/04/13,100108
2020/04/14,109278
2020/04/15,94758
2020/04/16,99941
2020/04/17,102967
2020/04/18,83770
2020/04/19,48884
2020/04/20,50644
2020/04/21,50385
2020/04/22,50371
2020/04/23,56299
2020/04/24,65620
2020/04/25,64221
2020/04/26,38690
2020/04/27,42153
2020/04/28,44790
2020/04/29,63789
2020/04/30,77245
2020/05/01,78263
2020/05/02,89313
2020/05/03,92561
2020/05/04,102286
2020/05/05,105701
2020/05/06,86467
2020/05/07,73871
2020/05/08,92806
2020/05/09,96521
2020/05/10,92998
2020/05/11,73822
2020/05/12,37384
2020/05/13,22199
2020/05/14,47902
2020/05/15,48077
2020/05/16,44847
2020/05/17,60826
2020/05/18,56432
2020/05/19,52564
2020/05/20,52468
2020/05/21,47090
2020/05/22,59842
2020/05/23,59153
2020/05/24,51202
2020/05/25,51720
2020/05/26,60346
2020/05/27,59457
2020/05/28,60835
2020/05/29,73151
2020/05/30,71317
2020/05/31,59137
2020/06/01,60226
2020/06/02,80862
2020/06/03,80611
2020/06/04,81137
2020/06/05,77129
2020/06/06,76638
2020/06/07,52167
2020/06/08,56878
2020/06/09,45334
2020/06/10,37392
2020/06/11,37985
2020/06/12,44753
2020/06/13,81226
2020/06/14,118880
2020/06/15,105560
2020/06/16,102731
2020/06/17,92215
2020/06/18,88976
2020/06/19,102346
2020/06/20,100808
2020/06/21,64508
2020/06/22,130700
2020/06/23,167469
2020/06/24,153062
2020/06/25,131801
2020/06/26,114636
2020/06/27,86844
2020/06/28,82722
2020/06/29,76056
2020/06/30,71644
2020/07/01,68427
2020/07/02,68431
2020/07/03,67601
2020/07/04,94719
2020/07/05,142216
2020/07/06,138315
2020/07/07,121380
2020/07/08,134715
2020/07/09,140334
2020/07/10,141052
2020/07/11,132877
2020/07/12,74280
2020/07/13,106716
2020/07/14,110803
2020/07/15,114606
2020/07/16,114554
2020/07/17,112295
2020/07/18,87458
2020/07/19,54559
2020/07/20,49773
2020/07/21,53195
2020/07/22,60255
2020/07/23,61558
2020/07/24,58820
2020/07/25,53295
2020/07/26,30715
2020/07/27,87667
2020/07/28,89664
2020/07/29,85211
2020/07/30,82256
2020/07/31,80054
2020/08/01,80565
2020/08/02,85422
2020/08/03,62225
2020/08/04,50606
2020/08/05,51155
2020/08/06,58887
2020/08/07,72978
2020/08/08,72332
2020/08/09,58649
2020/08/10,81867
2020/08/11,72784
2020/08/12,62353
2020/08/13,63747
2020/08/14,66192
2020/08/15,104819
2020/08/16,113305
2020/08/17,90695
2020/08/18,81990
2020/08/19,78783
2020/08/20,76401
2020/08/21,92595
2020/08/22,95336
2020/08/23,103784
2020/08/24,104998
2020/08/25,100768
2020/08/26,92900
2020/08/27,92476
2020/08/28,40823
2020/08/29,30573
2020/08/30,26520
2020/08/31,69906
2020/09/01,92373
2020/09/02,92622
2020/09/03,90179
2020/09/04,87909
2020/09/05,127528
2020/09/06,159599
2020/09/07,152196
2020/09/08,122798
2020/09/09,97562
2020/09/10,85485
2020/09/11,61121
2020/09/12,62179
2020/09/13,58975
2020/09/14,60600
2020/09/15,55755
2020/09/16,60181
2020/09/17,246270
2020/09/18,261100
2020/09/19,251864
2020/09/20,242483
2020/09/21,236580
2020/09/22,237988
2020/09/23,226002
2020/09/24,109603
2020/09/25,53557
2020/09/26,88972
2020/09/27,112071
2020/09/28,95084
2020/09/29,96643
2020/09/30,95578
2020/10/01,90406
2020/10/02,93489
2020/10/03,103069
2020/10/04,97367
2020/10/05,88474
2020/10/06,86506
2020/10/07,74595
2020/10/08,74613
2020/10/09,77020
2020/10/10,55078
2020/10/11,46357
2020/10/12,59361
2020/10/13,79718
2020/10/14,83140
2020/10/15,148446
2020/10/16,150160
2020/10/17,146214
2020/10/18,150052
2020/10/19,149729
2020/10/20,149512
2020/10/21,151892
2020/10/22,126629
2020/10/23,121938
2020/10/24,135017
2020/10/25,149795
2020/10/26,147892
2020/10/27,147774
2020/10/28,142971
2020/10/29,118849
2020/10/30,113652
2020/10/31,102969
2020/11/01,52099
2020/11/02,66833
2020/11/03,63651
2020/11/04,63056
2020/11/05,64218
2020/11/06,76047
2020/11/07,71347
2020/11/08,93248
2020/11/09,91558
2020/11/10,94793
2020/11/11,96605
2020/11/12,97558
2020/11/13,93073
2020/11/14,97367
2020/11/15,86916
2020/11/16,80948
2020/11/17,87422
2020/11/18,87727
2020/11/19,87854
2020/11/20,89830
2020/11/21,89386
2020/11/22,50576
2020/11/23,59853
2020/11/24,82817
2020/11/25,75887
2020/11/26,60493
2020/11/27,84512
2020/11/28,156424
2020/11/29,192625
2020/11/30,186428
2020/12/01,168192
2020/12/02,153643
2020/12/03,142364
2020/12/04,145637
2020/12/05,125567
2020/12/06,107158
2020/12/07,88343
2020/12/08,78237
2020/12/09,84283
2020/12/10,84445
2020/12/11,82251
2020/12/12,74345
2020/12/13,48828
2020/12/14,93804
2020/12/15,107289
2020/12/16,132349
2020/12/17,163828
2020/12/18,150891
2020/12/19,124310
2020/12/20,154968
2020/12/21,159141
2020/12/22,162429
2020/12/23,160617
2020/12/24,101509
2020/12/25,98235
2020/12/26,98207
2020/12/27,77518
2020/12/28,98840
2020/12/29,96358
2020/12/30,87300
2020/12/31,82658
2021/01/01,83940
2021/01/02,76366
2021/01/03,80691
2021/01/04,88765
2021/01/05,97225
2021/01/06,109128
2021/01/07,112261
2021/01/08,81258
2021/01/09,48494
2021/01/10,59248
2021/01/11,59934
2021/01/12,91790
2021/01/13,121750
2021/01/14,110036
2021/01/15,92654
2021/01/16,89912
2021/01/17,99677
2021/01/18,72168
2021/01/19,87314
2021/01/20,70399
2021/01/21,71490
2021/01/22,69370
2021/01/23,79545
2021/01/24,86101
2021/01/25,84144
2021/01/26,65248
2021/01/27,61146
2021/01/28,63190
2021/01/29,109303
2021/01/30,105253
2021/01/31,88324
2021/02/01,106987
2021/02/02,115189
2021/02/03,89743
2021/02/04,68456
2021/02/05,72219
2021/02/06,67145
2021/02/07,72910
2021/02/08,72200
2021/02/09,77974
2021/02/10,79204
2021/02/11,77477
2021/02/12,72585
2021/02/13,64567
2021/02/14,76368
2021/02/15,89816
2021/02/16,80816
2021/02/17,60153
2021/02/18,69654
2021/02/19,83749
2021/02/20,102695
2021/02/21,95488
2021/02/22,86171
2021/02/23,68061
2021/02/24,62133
2021/02/25,77585
2021/02/26,79803
2021/02/27,77414
2021/02/28,94328
2021/03/01,88122
2021/03/02,68008
2021/03/03,48005
2021/03/04,48453
2021/03/05,45760
2021/03/06,58593
2021/03/07,58530
2021/03/08,56259
2021/03/09,70359
2021/03/10,75018
2021/03/11,88091
2021/03/12,110227
2021/03/13,91194
2021/03/14,62320
2021/03/15,46641
2021/03/16,46279
2021/03/17,39245
2021/03/18,37783
2021/03/19,31531
2021/03/20,39041
2021/03/21,71380
2021/03/22,67349
2021/03/23,65063
2021/03/24,68674
2021/03/25,83300
2021/03/26,84846
2021/03/27,92350
2021/03/28,89655
2021/03/29,87387
2021/03/30,87692
2021/03/31,101813
2021/04/01,109180
2021/04/02,118316
2021/04/03,104969
2021/04/04,112518
2021/04/05,109073
2021/04/06,110135
2021/04/07,105329
2021/04/08,94250
2021/04/09,80345
2021/04/10,82445
2021/04/11,46459
2021/04/12,56875
2021/04/13,61741
2021/04/14,81949
2021/04/15,118311
2021/04/16,144158
2021/04/17,168513
2021/04/18,154288
2021/04/19,171318
2021/04/20,205186
2021/04/21,228670
2021/04/22,134655
2021/04/23,125493
2021/04/24,147737
2021/04/25,150750
2021/04/26,154361
2021/04/27,148290
2021/04/28,135680
2021/04/29,117875
2021/04/30,102883
2021/05/01,92411
2021/05/02,82062
2021/05/03,83190
2021/05/04,93728
2021/05/05,94025
2021/05/06,94485
2021/05/07,93469
2021/05/08,164224
2021/05/09,176768
2021/05/10,184268
2021/05/11,186925
2021/05/12,162799
2021/05/13,143265
2021/05/14,141316
2021/05/15,182573
2021/05/16,209769
2021/05/17,195488
2021/05/18,149371
2021/05/19,112124
2021/05/20,67250
2021/05/21,65977
2021/05/22,118670
2021/05/23,154655
2021/05/24,153388
2021/05/25,153707
2021/05/26,122966
2021/05/27,62792
2021/05/28,37894
2021/05/29,36652
2021/05/30,29317
2021/05/31,27357
2021/06/01,31661
2021/06/02,25296
2021/06/03,39450
2021/06/04,39293
2021/06/05,95310
2021/06/06,141348
2021/06/07,140029
2021/06/08,140149
2021/06/09,130935
2021/06/10,96206
2021/06/11,56284
2021/06/12,69242
2021/06/13,73352
2021/06/14,64660
2021/06/15,65893
2021/06/16,67110
2021/06/17,73092
2021/06/18,73513
2021/06/19,114687
2021/06/20,136881
2021/06/21,140255
2021/06/22,165962
2021/06/23,166050
2021/06/24,164331
2021/06/25,169062
2021/06/26,137045
2021/06/27,112003
2021/06/28,182372
2021/06/29,176496
2021/06/30,175950
2021/07/01,175717
2021/07/02,178263
2021/07/03,185277
2021/07/04,185008
2021/07/05,104284
2021/07/06,154704
2021/07/07,169958
2021/07/08,175238
2021/07/09,173878
2021/07/10,169137
2021/07/11,170510
2021/07/12,162925
2021/07/13,122959
2021/07/14,101159
2021/07/15,100070
2021/07/16,96598
2021/07/17,91112
2021/07/18,61776
2021/07/19,61583
2021/07/20,60559
2021/07/21,57736
2021/07/22,28085
2021/07/23,29122
2021/07/24,31165
2021/07/25,55419
2021/07/26,73565
2021/07/27,109038
2021/07/28,120066
2021/07/29,118112
2021/07/30,113814
2021/07/31,115652
2021/08/01,83530
2021/08/02,84112
2021/08/03,69549
2021/08/04,51041
2021/08/05,65265
2021/08/06,61859
2021/08/07,62642
2021/08/08,63961
2021/08/09,43339
2021/08/10,41921
2021/08/11,45658
2021/08/12,30837
2021/08/13,31459
2021/08/14,45125
2021/08/15,69388
2021/08/16,80685
2021/08/17,89395
2021/08/18,85579
2021/08/19,94454
2021/08/20,100947
2021/08/21,94031
2021/08/22,65044
2021/08/23,63353
2021/08/24,62264
2021/08/25,66844
2021/08/26,68455
2021/08/27,81614
2021/08/28,91969
2021/08/29,95495
2021/08/30,81329
2021/08/31,62706
2021/09/01,74744
2021/09/02,97550
2021/09/03,81824
2021/09/04,64187
2021/09/05,69842
2021/09/06,69840
2021/09/07,101485
2021/09/08,104777
2021/09/09,97274
2021/09/10,100764
2021/09/11,101769
2021/09/12,76838
2021/09/13,77514
2021/09/14,53941
2021/09/15,40572
2021/09/16,39851
2021/09/17,49669
2021/09/18,71452
2021/09/19,91649
2021/09/20,72835
2021/09/21,63370
2021/09/22,59185
2021/09/23,47085
2021/09/24,46188
2021/09/25,54202
2021/09/26,72516
2021/09/27,72381
2021/09/28,68307
2021/09/29,62061
2021/09/30,38734
2021/10/01,69495
2021/10/02,69765
2021/10/03,61335
2021/10/04,62134
2021/10/05,89935
2021/10/06,156019
2021/10/07,181480
2021/10/08,188357
2021/10/09,170621
2021/10/10,167978
2021/10/11,148147
2021/10/12,151033
2021/10/13,130902
2021/10/14,84713
2021/10/15,93990
2021/10/16,95170
2021/10/17,92758
2021/10/18,91435
2021/10/19,94878
2021/10/20,97907
2021/10/21,105335
2021/10/22,90712
2021/10/23,84159
2021/10/24,47498
2021/10/25,39673
2021/10/26,66999
2021/10/27,91679
2021/10/28,176377
2021/10/29,186784
2021/10/30,159549
2021/10/31,144255
2021/11/01,133289
2021/11/02,128830
2021/11/03,128119
2021/11/04,93860
2021/11/05,70942
2021/11/06,99896
2021/11/07,107573
2021/11/08,107817
2021/11/09,97115
2021/11/10,84348
2021/11/11,83584
2021/11/12,84222
2021/11/13,67195
2021/11/14,67794
2021/11/15,74045
2021/11/16,74518
2021/11/17,57668
2021/11/18,55681
2021/11/19,57012
2021/11/20,110036
2021/11/21,110504
2021/11/22,114976
2021/11/23,108825
2021/11/24,103550
2021/11/25,106906
2021/11/26,110307
2021/11/27,85105
2021/11/28,128354
2021/11/29,125872
2021/11/30,126899
2021/12/01,108817
2021/12/02,100236
2021/12/03,88101
2021/12/04,87761
2021/12/05,109311
2021/12/06,109581
2021/12/07,111583
2021/12/08,110780
2021/12/09,111289
2021/12/10,105523
2021/12/11,114578
2021/12/12,69019
2021/12/13,68865
2021/12/14,69915
2021/12/15,53010
2021/12/16,67867
2021/12/17,77792
2021/12/18,87400
2021/12/19,100579
2021/12/20,95860
2021/12/21,95161
2021/12/22,87351
2021/12/23,87022
2021/12/24,99700
2021/12/25,106248
2021/12/26,78880
2021/12/27,71902
2021/12/28,62792
2021/12/29,60638
2021/12/30,59975
2021/12/31,56553
2022/01/01,53109
2022/01/02,71847
2022/01/03,67825
2022/01/04,65017
2022/01/05,64144
2022/01/06,53971
2022/01/07,54917
2022/01/08,54290
2022/01/09,82300
2022/01/10,86095
2022/01/11,101802
2022/01/12,111972
2022/01/13,122344
2022/01/14,119338
2022/01/15,121344
2022/01/16,94170
2022/01/17,97241
2022/01/18,95383
2022/01/19,77659
2022/01/20,43796
2022/01/21,37730
2022/01/22,38012
2022/01/23,87977
2022/01/24,88808
2022/01/25,88875
2022/01/26,79874
2022/01/27,78295
2022/01/28,72909
2022/01/29,55737
2022/01/30,36142
2022/01/31,39176
2022/02/01,37914
2022/02/02,37117
2022/02/03,47499
2022/02/04,46126
2022/02/05,68629
2022/02/06,67968
2022/02/07,67854
2022/02/08,68383
2022/02/09,71041
2022/02/10,47930
2022/02/11,45154
2022/02/12,57506
2022/02/13,71368
2022/02/14,72688
2022/02/15,74622
2022/02/16,71597
2022/02/17,64391
2022/02/18,93061
2022/02/19,84906
2022/02/20,135373
2022/02/21,138749
2022/02/22,147858
2022/02/23,151076
2022/02/24,147036
2022/02/25,141515
2022/02/26,140286
2022/02/27,38819
2022/02/28,46891
2022/03/01,47153
2022/03/02,56369
2022/03/03,53165
2022/03/04,52949
2022/03/05,74085
2022/03/06,74342
2022/03/07,71325
2022/03/08,77672
2022/03/09,74914
2022/03/10,91624
2022/03/11,96590
2022/03/12,79821
2022/03/13,115419
2022/03/14,119043
2022/03/15,117660
2022/03/16,134243
2022/03/17,119864
2022/03/18,146362
2022/03/19,145339
2022/03/20,115918
2022/03/21,99661
2022/03/22,103241
2022/03/23,95540
2022/03/24,97084
2022/03/25,61207
2022/03/26,62247
2022/03/27,61077
2022/03/28,75131
2022/03/29,67220
2022/03/30,67418
2022/03/31,67304
2022/04/01,66293
2022/04/02,78292
2022/04/03,102891
2022/04/04,90025
2022/04/05,76534
2022/04/06,72019
2022/04/07,59807
2022/04/08,43287
2022/04/09,44571
2022/04/10,31357
2022/04/11,31757
2022/04/12,27330
2022/04/13,36679
2022/04/14,33046
2022/04/15,33782
2022/04/16,44229
2022/04/17,57784
2022/04/18,55824
2022/04/19,105299
2022/04/20,137899
2022/04/21,137803
2022/04/22,137512
2022/04/23,139971
2022/04/24,130846
2022/04/25,128364
2022/04/26,113901
2022/04/27,76362
2022/04/28,80880
2022/04/29,85977
2022/04/30,79347
2022/05/01,48422
2022/05/02,59289
2022/05/03,79279
2022/05/04,84498
2022/05/05,90626
2022/05/06,90262
2022/05/07,84500
2022/05/08,79224
2022/05/09,87749
2022/05/10,102563
2022/05/11,113586
2022/05/12,171291
2022/05/13,204502
2022/05/14,175868
2022/05/15,174979
2022/05/16,182202
2022/05/17,188667
2022/05/18,188576
2022/05/19,160781
2022/05/20,56300
2022/05/21,58275
2022/05/22,71206
2022/05/23,72922
2022/05/24,69340
2022/05/25,32758
2022/05/26,35444
2022/05/27,29818
2022/05/28,30387
2022/05/29,26082
2022/05/30,27349
2022/05/31,54766
2022/06/01,54574
2022/06/02,53004
2022/06/03,55176
2022/06/04,68204
2022/06/05,85638
2022/06/06,87894
2022/06/07,58422
2022/06/08,50327
2022/06/09,36879
2022/06/10,42864
2022/06/11,42510
2022/06/12,36980
2022/06/13,60210
2022/06/14,65143
2022/06/15,69606
2022/06/16,64134
2022/06/17,68848
2022/06/18,60199
2022/06/19,61946
2022/06/20,63351
2022/06/21,74587
2022/06/22,84181
2022/06/23,87544
2022/06/24,56423
2022/06/25,65720
2022/06/26,82618
2022/06/27,68988
2022/06/28,62717
2022/06/29,66263
2022/06/30,85929
2022/07/01,160154
2022/07/02,190085
2022/07/03,172120
2022/07/04,162657
2022/07/05,133180
2022/07/06,85078
2022/07/07,30882
2022/07/08,33693
2022/07/09,31824
2022/07/10,34550
2022/07/11,36562
2022/07/12,42294
2022/07/13,42807
2022/07/14,41119
2022/07/15,52558
2022/07/16,72979
2022/07/17,80953
2022/07/18,71992
2022/07/19,54133
2022/07/20,49321
2022/07/21,46723
2022/07/22,47106
2022/07/23,58351
2022/07/24,62924
2022/07/25,91197
2022/07/26,353957
2022/07/27,353319
2022/07/28,358899
2022/07/29,359741
2022/07/30,354476
2022/07/31,347443
2022/08/01,351917
2022/08/02,117154
2022/08/03,121097
2022/08/04,201161
2022/08/05,198804
2022/08/06,206923
2022/08/07,204724
2022/08/08,198427
2022/08/09,211512
2022/08/10,212897
2022/08/11,63608
2022/08/12,47206
2022/08/13,53054
2022/08/14,51061
2022/08/15,41066
2022/08/16,46057
2022/08/17,24980
2022/08/18,26220
2022/08/19,18551
2022/08/20,18397
2022/08/21,24039
2022/08/22,33723
2022/08/23,35170
2022/08/24,45387
2022/08/25,33654
2022/08/26,31346
2022/08/27,25381
2022/08/28,33089
2022/08/29,38627
2022/08/30,35992
2022/08/31,37978
2022/09/01,41839
2022/09/02,46289
2022/09/03,48692
2022/09/04,54310
2022/09/05,55749
2022/09/06,53631
2022/09/07,43916
2022/09/08,43636
2022/09/09,44983
2022/09/10,67782
2022/09/11,67161
2022/09/12,63222
2022/09/13,66862
2022/09/14,75102
2022/09/15,159164
2022/09/16,220757
2022/09/17,230988
2022/09/18,199513
2022/09/19,180557
2022/09/20,165350
2022/09/21,168515
2022/09/22,170387
2022/09/23,138917
2022/09/24,39049
2022/09/25,32527
2022/09/26,33527
2022/09/27,72954
2022/09/28,70992
2022/09/29,70238
2022/09/30,94057
2022/10/01,88549
2022/10/02,79440
2022/10/03,124988
2022/10/04,122992
2022/10/05,109032
2022/10/06,96679
2022/10/07,95426
2022/10/08,91689
2022/10/09,128921
2022/10/10,86374
2022/10/11,85206
2022/10/12,98299
2022/10/13,82442
2022/10/14,76177
2022/10/15,66161
2022/10/16,101577
2022/10/17,94439
2022/10/18,80753
2022/10/19,82741
2022/10/20,97673
2022/10/21,103782
2022/10/22,130341
2022/10/23,121187
2022/10/24,122453
2022/10/25,122819
2022/10/26,125481
2022/10/27,109531
2022/10/28,97994
2022/10/29,68536
2022/10/30,60355
2022/10/31,57394
2022/11/01,55603
2022/11/02,57766
2022/11/03,48634
2022/11/04,55492
2022/11/05,87253
2022/11/06,100884
2022/11/07,114054
2022/11/08,132598
2022/11/09,179949
2022/11/10,197530
2022/11/11,190533
2022/11/12,161540
2022/11/13,109479
2022/11/14,114281
2022/11/15,114017
2022/11/16,102749
2022/11/17,91503
2022/11/18,117518
2022/11/19,173609
2022/11/20,196811
2022/11/21,166061
2022/11/22,137961
2022/11/23,117239
2022/11/24,62293
2022/11/25,58575
2022/11/26,48914
2022/11/27,73316
2022/11/28,117212
2022/11/29,126546
