Date,activeaddresses14var
2019/06/03,2600694273
2019/06/04,2642674828
2019/06/05,2861712669
2019/06/06,2751094794
2019/06/07,3535954178
2019/06/08,4528826618
2019/06/09,4409485124
2019/06/10,4780159707
2019/06/11,4723157722
2019/06/12,5192688001
2019/06/13,5198991777
2019/06/14,5146584949
2019/06/15,3267234647
2019/06/16,3924094264
2019/06/17,3870979317
2019/06/18,3876703146
2019/06/19,3820365048
2019/06/20,3891766932
2019/06/21,3553620452
2019/06/22,2831434105
2019/06/23,2898859900
2019/06/24,2602052170
2019/06/25,2638747226
2019/06/26,1868821633
2019/06/27,1868832942
2019/06/28,1967167369
2019/06/29,2131135510
2019/06/30,1122694275
2019/07/01,1200630379
2019/07/02,1165310608
2019/07/03,1171884156
2019/07/04,1089734999
2019/07/05,1116503004
2019/07/06,1393009537
2019/07/07,1952584752
2019/07/08,1890407661
2019/07/09,1856368067
2019/07/10,1277785953
2019/07/11,1106154188
2019/07/12,1082807963
2019/07/13,1476719550
2019/07/14,1582267016
2019/07/15,1602317998
2019/07/16,1511246266
2019/07/17,1259565079
2019/07/18,1117918428
2019/07/19,1104417960
2019/07/20,1265919583
2019/07/21,1561232149
2019/07/22,1499173025
2019/07/23,1232981934
2019/07/24,1196946130
2019/07/25,1231040699
2019/07/26,992738980
2019/07/27,962036179
2019/07/28,986640438
2019/07/29,673992442
2019/07/30,904236992
2019/07/31,737864183
2019/08/01,692080329
2019/08/02,687263270
2019/08/03,757040577
2019/08/04,1034584136
2019/08/05,1322849393
2019/08/06,1734639612
2019/08/07,1715328055
2019/08/08,1663239505
2019/08/09,1771545187
2019/08/10,1723159638
2019/08/11,1695994879
2019/08/12,1863536399
2019/08/13,1835620668
2019/08/14,1912591013
2019/08/15,1830977486
2019/08/16,1869275021
2019/08/17,1584375166
2019/08/18,787970676
2019/08/19,724925901
2019/08/20,627447437
2019/08/21,668195749
2019/08/22,671638600
2019/08/23,694013496
2019/08/24,695724311
2019/08/25,611130922
2019/08/26,552355313
2019/08/27,542979740
2019/08/28,506146905
2019/08/29,504613077
2019/08/30,485420795
2019/08/31,485559827
2019/09/01,479848898
2019/09/02,491394657
2019/09/03,464655125
2019/09/04,414306231
2019/09/05,486362003
2019/09/06,465430706
2019/09/07,478733553
2019/09/08,469006259
2019/09/09,485040159
2019/09/10,476630082
2019/09/11,475713084
2019/09/12,471792601
2019/09/13,588513971
2019/09/14,609598348
2019/09/15,556929302
2019/09/16,577690656
2019/09/17,566661255
2019/09/18,569913101
2019/09/19,459164374
2019/09/20,430119893
2019/09/21,663829769
2019/09/22,1010186239
2019/09/23,1016068005
2019/09/24,1017499640
2019/09/25,973907275
2019/09/26,917522661
2019/09/27,923713982
2019/09/28,998200626
2019/09/29,1203406285
2019/09/30,958913647
2019/10/01,882153912
2019/10/02,741590392
2019/10/03,738394300
2019/10/04,474462689
2019/10/05,468708567
2019/10/06,447784486
2019/10/07,440657689
2019/10/08,351482032
2019/10/09,524403621
2019/10/10,604349752
2019/10/11,677070314
2019/10/12,675970525
2019/10/13,677751788
2019/10/14,662571354
2019/10/15,684144021
2019/10/16,684307679
2019/10/17,632932133
2019/10/18,647514283
2019/10/19,608568918
2019/10/20,580494461
2019/10/21,564570429
2019/10/22,563484656
2019/10/23,440137329
2019/10/24,396061780
2019/10/25,365539359
2019/10/26,347711573
2019/10/27,266020889
2019/10/28,271676089
2019/10/29,267493111
2019/10/30,266236752
2019/10/31,264930443
2019/11/01,183076898
2019/11/02,304236553
2019/11/03,415777315
2019/11/04,412402160
2019/11/05,490262109
2019/11/06,496348854
2019/11/07,1063462554
2019/11/08,1060240403
2019/11/09,1177536907
2019/11/10,1151531133
2019/11/11,1171506379
2019/11/12,1196796984
2019/11/13,1217518489
2019/11/14,1217279559
2019/11/15,1225093525
2019/11/16,1232141499
2019/11/17,1129828978
2019/11/18,1115100794
2019/11/19,1071904921
2019/11/20,1076482907
2019/11/21,649679015
2019/11/22,809958957
2019/11/23,786823958
2019/11/24,1040064891
2019/11/25,1028747139
2019/11/26,1016652589
2019/11/27,1015499927
2019/11/28,1058270877
2019/11/29,1057971351
2019/11/30,3070108710
2019/12/01,3072182270
2019/12/02,3146007016
2019/12/03,3061177787
2019/12/04,3041512658
2019/12/05,2679087647
2019/12/06,2213230101
2019/12/07,2400265592
2019/12/08,2755782427
2019/12/09,2593107829
2019/12/10,2583693717
2019/12/11,2597736405
2019/12/12,2598566230
2019/12/13,2537272964
2019/12/14,1122653237
2019/12/15,1203584292
2019/12/16,950351174
2019/12/17,917978402
2019/12/18,942498894
2019/12/19,918801976
2019/12/20,921642815
2019/12/21,832845383
2019/12/22,600528561
2019/12/23,491812570
2019/12/24,483617318
2019/12/25,497413315
2019/12/26,488839209
2019/12/27,475116066
2019/12/28,472507093
2019/12/29,610288874
2019/12/30,549575550
2019/12/31,526246651
2020/01/01,579642599
2020/01/02,581178787
2020/01/03,532539502
2020/01/04,535768304
2020/01/05,518676115
2020/01/06,536223407
2020/01/07,622623322
2020/01/08,772746134
2020/01/09,869102267
2020/01/10,901884983
2020/01/11,883374978
2020/01/12,807381832
2020/01/13,796659878
2020/01/14,977822887
2020/01/15,917368415
2020/01/16,986511432
2020/01/17,1018792157
2020/01/18,952058200
2020/01/19,779865317
2020/01/20,789637469
2020/01/21,803304846
2020/01/22,879906521
2020/01/23,893424621
2020/01/24,1174992706
2020/01/25,1545932870
2020/01/26,1956144131
2020/01/27,2077572270
2020/01/28,1981439392
2020/01/29,1665340042
2020/01/30,1124317451
2020/01/31,898430998
2020/02/01,733965454
2020/02/02,645949636
2020/02/03,787452488
2020/02/04,734849660
2020/02/05,912593604
2020/02/06,1074859184
2020/02/07,1201590838
2020/02/08,1272765297
2020/02/09,1014172760
2020/02/10,1008251897
2020/02/11,1191338920
2020/02/12,2278596247
2020/02/13,2586698875
2020/02/14,2478083252
2020/02/15,2128523266
2020/02/16,1622102603
2020/02/17,1558112423
2020/02/18,1170650575
2020/02/19,1042072281
2020/02/20,935655239
2020/02/21,844461360
2020/02/22,887540978
2020/02/23,886995152
2020/02/24,859516010
2020/02/25,891607663
2020/02/26,348430040
2020/02/27,135256722
2020/02/28,112206074
2020/02/29,182990263
2020/03/01,247776818
2020/03/02,257229485
2020/03/03,244960754
2020/03/04,239882719
2020/03/05,270284377
2020/03/06,263397058
2020/03/07,293557796
2020/03/08,341276033
2020/03/09,364303021
2020/03/10,367467178
2020/03/11,357134790
2020/03/12,326249714
2020/03/13,668258927
2020/03/14,616538074
2020/03/15,594685785
2020/03/16,675768038
2020/03/17,673990928
2020/03/18,812578060
2020/03/19,1603612550
2020/03/20,1909553085
2020/03/21,3076565726
2020/03/22,2778227550
2020/03/23,2876490141
2020/03/24,2733152604
2020/03/25,2510761291
2020/03/26,2225890499
2020/03/27,2231400750
2020/03/28,2280247466
2020/03/29,2433738533
2020/03/30,2482297719
2020/03/31,2529265381
2020/04/01,2720840314
2020/04/02,2434491293
2020/04/03,2313462549
2020/04/04,1247743013
2020/04/05,1342202812
2020/04/06,1030078232
2020/04/07,854841213
2020/04/08,1318209712
2020/04/09,1260744423
2020/04/10,1202886334
2020/04/11,1178835394
2020/04/12,945582759
2020/04/13,984955173
2020/04/14,1269056465
2020/04/15,1316296912
2020/04/16,1341045935
2020/04/17,1428428144
2020/04/18,1254074427
2020/04/19,791436792
2020/04/20,904724541
2020/04/21,905629000
2020/04/22,778754533
2020/04/23,846538143
2020/04/24,916199366
2020/04/25,542458280
2020/04/26,282056518
2020/04/27,240963557
2020/04/28,248084575
2020/04/29,365104493
2020/04/30,368591650
2020/05/01,348508863
2020/05/02,370098975
2020/05/03,302794667
2020/05/04,348125225
2020/05/05,413680040
2020/05/06,388270316
2020/05/07,383485926
2020/05/08,394843916
2020/05/09,441224445
2020/05/10,427113564
2020/05/11,443860882
2020/05/12,444447363
2020/05/13,441018480
2020/05/14,412164104
2020/05/15,412137229
2020/05/16,392566248
2020/05/17,420640045
2020/05/18,385494997
2020/05/19,313366157
2020/05/20,304927078
2020/05/21,311778854
2020/05/22,324196106
2020/05/23,288500988
2020/05/24,289633887
2020/05/25,258695029
2020/05/26,309809788
2020/05/27,347541382
2020/05/28,1271081418
2020/05/29,1682936171
2020/05/30,1779317122
2020/05/31,1711521863
2020/06/01,1860665550
2020/06/02,2367473190
2020/06/03,2384348805
2020/06/04,2488328845
2020/06/05,2495949703
2020/06/06,2512171961
2020/06/07,2442387343
2020/06/08,2427848204
2020/06/09,2446651910
2020/06/10,2447066589
2020/06/11,715533527
2020/06/12,656829448
2020/06/13,704395727
2020/06/14,858299711
2020/06/15,844885814
2020/06/16,586243379
2020/06/17,595262792
2020/06/18,665450104
2020/06/19,750440669
2020/06/20,732669298
2020/06/21,513727096
2020/06/22,736131120
2020/06/23,1080725185
2020/06/24,1216211593
2020/06/25,1269565547
2020/06/26,1343433597
2020/06/27,1140889745
2020/06/28,549845477
2020/06/29,695290844
2020/06/30,769883110
2020/07/01,643447656
2020/07/02,610484021
2020/07/03,545792921
2020/07/04,533334502
2020/07/05,826543716
2020/07/06,845541015
2020/07/07,817721042
2020/07/08,833995506
2020/07/09,847910212
2020/07/10,853697892
2020/07/11,858295873
2020/07/12,906193068
2020/07/13,973203470
2020/07/14,962840522
2020/07/15,1110601612
2020/07/16,1108891243
2020/07/17,1107703115
2020/07/18,1118557071
2020/07/19,697082637
2020/07/20,701090451
2020/07/21,712023846
2020/07/22,712632548
2020/07/23,767187023
2020/07/24,739490642
2020/07/25,731508886
2020/07/26,582954590
2020/07/27,892346886
2020/07/28,1592322505
2020/07/29,1560466339
2020/07/30,1549550102
2020/07/31,1557883563
2020/08/01,1325489135
2020/08/02,1047218289
2020/08/03,1095232478
2020/08/04,926716592
2020/08/05,894132731
2020/08/06,946317579
2020/08/07,757379092
2020/08/08,712048309
2020/08/09,781560059
2020/08/10,745528998
2020/08/11,504058950
2020/08/12,713984987
2020/08/13,753011851
2020/08/14,819120713
2020/08/15,906682629
2020/08/16,979378896
2020/08/17,982650363
2020/08/18,924492703
2020/08/19,742114789
2020/08/20,476021628
2020/08/21,343983936
2020/08/22,380966412
2020/08/23,377705282
2020/08/24,317748986
2020/08/25,275201506
2020/08/26,222879845
2020/08/27,223103861
2020/08/28,267686311
2020/08/29,473652919
2020/08/30,774611678
2020/08/31,823397755
2020/09/01,914405670
2020/09/02,903218182
2020/09/03,903232832
2020/09/04,822009172
2020/09/05,1071254536
2020/09/06,1165248120
2020/09/07,1191075496
2020/09/08,1286217200
2020/09/09,1296173084
2020/09/10,1264786662
2020/09/11,1309776437
2020/09/12,1323720200
2020/09/13,1425163075
2020/09/14,1247801942
2020/09/15,919501432
2020/09/16,738577502
2020/09/17,9211174672
2020/09/18,10932902835
2020/09/19,10819294413
2020/09/20,10865736110
2020/09/21,10798858321
2020/09/22,10504815918
2020/09/23,10161356272
2020/09/24,9881322264
2020/09/25,9623092373
2020/09/26,9368330444
2020/09/27,8914645363
2020/09/28,8527517210
2020/09/29,8363702255
2020/09/30,7826667666
2020/10/01,2061130958
2020/10/02,869181869
2020/10/03,1056460677
2020/10/04,997377683
2020/10/05,862483855
2020/10/06,804935916
2020/10/07,771115730
2020/10/08,629025501
2020/10/09,649235559
2020/10/10,658595069
2020/10/11,633474984
2020/10/12,583308967
2020/10/13,727549438
2020/10/14,747752317
2020/10/15,3436679116
2020/10/16,4252831568
2020/10/17,4069807783
2020/10/18,3795555055
2020/10/19,3493127782
2020/10/20,3362583886
2020/10/21,3205335970
2020/10/22,3201105121
2020/10/23,3161741871
2020/10/24,3052187220
2020/10/25,3352815884
2020/10/26,3241536519
2020/10/27,3383000296
2020/10/28,3372084813
2020/10/29,2017986343
2020/10/30,1566121889
2020/10/31,1539885227
2020/11/01,1466874180
2020/11/02,1496514981
2020/11/03,1495815779
2020/11/04,1570672557
2020/11/05,1099068425
2020/11/06,1027629557
2020/11/07,1027620337
2020/11/08,680214435
2020/11/09,656404528
2020/11/10,583372896
2020/11/11,583138775
2020/11/12,557440078
2020/11/13,529785966
2020/11/14,530816159
2020/11/15,549812681
2020/11/16,540617532
2020/11/17,660003386
2020/11/18,584626732
2020/11/19,648057238
2020/11/20,684444600
2020/11/21,867370468
2020/11/22,729404214
2020/11/23,908253930
2020/11/24,1093798724
2020/11/25,1189351985
2020/11/26,1051617116
2020/11/27,1050470883
2020/11/28,1435169858
2020/11/29,1299245563
2020/11/30,1230955530
2020/12/01,1221086830
2020/12/02,1362789854
2020/12/03,1393280485
2020/12/04,1358549527
2020/12/05,1317749363
2020/12/06,1513964822
2020/12/07,1316556858
2020/12/08,973117966
2020/12/09,612696003
2020/12/10,646386391
2020/12/11,637831808
2020/12/12,610239969
2020/12/13,935559921
2020/12/14,1840806157
2020/12/15,2226452129
2020/12/16,2892679119
2020/12/17,4161254607
2020/12/18,4403153397
2020/12/19,4199411479
2020/12/20,3814059692
2020/12/21,3684845311
2020/12/22,3652900380
2020/12/23,3675750091
2020/12/24,3099839761
2020/12/25,2758967105
2020/12/26,2700759685
2020/12/27,2713043608
2020/12/28,2528868397
2020/12/29,2499395050
2020/12/30,2256059564
2020/12/31,1398666940
2021/01/01,1222509896
2021/01/02,1203825712
2021/01/03,920886390
2021/01/04,746434669
2021/01/05,560314534
2021/01/06,687484945
2021/01/07,943771100
2021/01/08,1048588994
2021/01/09,1127985936
2021/01/10,1031319510
2021/01/11,1018885175
2021/01/12,1100697261
2021/01/13,1304327835
2021/01/14,1216919779
2021/01/15,1120426547
2021/01/16,920376945
2021/01/17,1125152831
2021/01/18,1124139474
2021/01/19,1143377973
2021/01/20,1051153852
2021/01/21,866528119
2021/01/22,751759535
2021/01/23,540145954
2021/01/24,518721162
2021/01/25,525672432
2021/01/26,515862712
2021/01/27,510485236
2021/01/28,554429485
2021/01/29,864104440
2021/01/30,1054958573
2021/01/31,1059390072
2021/02/01,1348076941
2021/02/02,1634931337
2021/02/03,2092732490
2021/02/04,2076085694
2021/02/05,2146516449
2021/02/06,1972903443
2021/02/07,1566691231
2021/02/08,1460296525
2021/02/09,1448053621
2021/02/10,597440579
2021/02/11,370804132
2021/02/12,413575163
2021/02/13,319647666
2021/02/14,299281973
2021/02/15,633369173
2021/02/16,657356837
2021/02/17,648481577
2021/02/18,699425425
2021/02/19,835936997
2021/02/20,964210821
2021/02/21,948997709
2021/02/22,979694545
2021/02/23,1089305580
2021/02/24,1041832670
2021/02/25,1032902807
2021/02/26,950391120
2021/02/27,946957707
2021/02/28,1063574003
2021/03/01,841055298
2021/03/02,846377799
2021/03/03,840136961
2021/03/04,784856507
2021/03/05,787215050
2021/03/06,519256315
2021/03/07,560504907
2021/03/08,557968244
2021/03/09,673044351
2021/03/10,743290149
2021/03/11,1003768059
2021/03/12,1254124011
2021/03/13,1388637671
2021/03/14,1276718786
2021/03/15,1281637079
2021/03/16,1362308857
2021/03/17,1352604130
2021/03/18,1467389124
2021/03/19,1041965667
2021/03/20,808930524
2021/03/21,484200032
2021/03/22,248561651
2021/03/23,257551745
2021/03/24,274710414
2021/03/25,436128867
2021/03/26,433323291
2021/03/27,441340335
2021/03/28,539722348
2021/03/29,544990948
2021/03/30,553623206
2021/03/31,583126583
2021/04/01,875048384
2021/04/02,1241196982
2021/04/03,1257069306
2021/04/04,1033673927
2021/04/05,985488615
2021/04/06,1026734122
2021/04/07,1027846888
2021/04/08,966230968
2021/04/09,964945615
2021/04/10,1044133701
2021/04/11,760689554
2021/04/12,723963189
2021/04/13,742974495
2021/04/14,11298918896
2021/04/15,11116299204
2021/04/16,22275875777
2021/04/17,24498322810
2021/04/18,25445877482
2021/04/19,27265508641
2021/04/20,30296483867
2021/04/21,33242326808
2021/04/22,36042965285
2021/04/23,37286758255
2021/04/24,37968468300
2021/04/25,38583341192
2021/04/26,39178919786
2021/04/27,39601242507
2021/04/28,25862840945
2021/04/29,24852254839
2021/04/30,1488596043
2021/05/01,1549972412
2021/05/02,1398657597
2021/05/03,1452716154
2021/05/04,1330324910
2021/05/05,1170667650
2021/05/06,976983134
2021/05/07,992939585
2021/05/08,2447401502
2021/05/09,4849555366
2021/05/10,5276986903
2021/05/11,5973690982
2021/05/12,6029765397
2021/05/13,6148968589
2021/05/14,5459856941
2021/05/15,4961807888
2021/05/16,4418523371
2021/05/17,4476590728
2021/05/18,5314528016
2021/05/19,6492346902
2021/05/20,7024116312
2021/05/21,8819147163
2021/05/22,9936437745
2021/05/23,10738780058
2021/05/24,10937987106
2021/05/25,9168539864
2021/05/26,8216453342
2021/05/27,6409439117
2021/05/28,4879365389
2021/05/29,3473410828
2021/05/30,2771533822
2021/05/31,2239212334
2021/06/01,1886990125
2021/06/02,1683994927
2021/06/03,1031249719
2021/06/04,996668731
2021/06/05,1136195516
2021/06/06,1020409478
2021/06/07,1146037731
2021/06/08,1662663422
2021/06/09,2136941044
2021/06/10,2415743874
2021/06/11,2892631705
2021/06/12,3050437497
2021/06/13,2811653471
2021/06/14,2340511225
2021/06/15,1992664745
2021/06/16,1668640012
2021/06/17,925083373
2021/06/18,508735954
2021/06/19,1054742165
2021/06/20,1528882834
2021/06/21,1337226887
2021/06/22,1432638788
2021/06/23,1459204534
2021/06/24,1501058989
2021/06/25,1603525179
2021/06/26,1573226064
2021/06/27,1595306504
2021/06/28,5014132281
2021/06/29,5214944082
2021/06/30,5220181478
2021/07/01,5263492172
2021/07/02,5178151154
2021/07/03,4461924111
2021/07/04,3848102160
2021/07/05,3773808171
2021/07/06,4084452045
2021/07/07,4185584070
2021/07/08,4182445673
2021/07/09,4196346606
2021/07/10,4323743511
2021/07/11,4442626414
2021/07/12,1718038146
2021/07/13,1509941512
2021/07/14,1487139836
2021/07/15,1525399074
2021/07/16,1520001908
2021/07/17,1424242267
2021/07/18,1255969917
2021/07/19,1202852658
2021/07/20,760552654
2021/07/21,476679870
2021/07/22,433221480
2021/07/23,465278832
2021/07/24,516322845
2021/07/25,392470392
2021/07/26,432029760
2021/07/27,1685332213
2021/07/28,2462816938
2021/07/29,2534971610
2021/07/30,2498895516
2021/07/31,2328083198
2021/08/01,2096238738
2021/08/02,2015198925
2021/08/03,1895801719
2021/08/04,1812602069
2021/08/05,2119299449
2021/08/06,2095204846
2021/08/07,2130471848
2021/08/08,1800630895
2021/08/09,1871535268
2021/08/10,1130023376
2021/08/11,502487171
2021/08/12,466642053
2021/08/13,437938418
2021/08/14,419620383
2021/08/15,523790874
2021/08/16,425890940
2021/08/17,465912649
2021/08/18,457505674
2021/08/19,548420050
2021/08/20,720551259
2021/08/21,721621726
2021/08/22,753246469
2021/08/23,753817398
2021/08/24,760621508
2021/08/25,865310245
2021/08/26,953514302
2021/08/27,8410018158
2021/08/28,8416171556
2021/08/29,8394591008
2021/08/30,8135362815
2021/08/31,8007607457
2021/09/01,8140535714
2021/09/02,7918584397
2021/09/03,7429143538
2021/09/04,7294945032
2021/09/05,7274386063
2021/09/06,7080741973
2021/09/07,7434021373
2021/09/08,7448218226
2021/09/09,7557219890
2021/09/10,768929094
2021/09/11,1622596693
2021/09/12,1695731165
2021/09/13,2038756914
2021/09/14,2099478930
2021/09/15,2121964412
2021/09/16,2115712162
2021/09/17,1916582656
2021/09/18,1752393922
2021/09/19,1503077508
2021/09/20,1733236016
2021/09/21,1765971231
2021/09/22,1644312484
2021/09/23,1616028076
2021/09/24,1848475257
2021/09/25,1288552844
2021/09/26,1716552773
2021/09/27,1238774240
2021/09/28,1077627682
2021/09/29,864871043
2021/09/30,726117667
2021/10/01,1022948152
2021/10/02,967432020
2021/10/03,966424612
2021/10/04,992601669
2021/10/05,1224886280
2021/10/06,2799015245
2021/10/07,3998439629
2021/10/08,4868816920
2021/10/09,5030163640
2021/10/10,4332279765
2021/10/11,4042368867
2021/10/12,3598175409
2021/10/13,3368859805
2021/10/14,2985317983
2021/10/15,3048149882
2021/10/16,2766262435
2021/10/17,2474707692
2021/10/18,1678960352
2021/10/19,1664102223
2021/10/20,1350468025
2021/10/21,1073517863
2021/10/22,881409989
2021/10/23,1083184196
2021/10/24,1044083575
2021/10/25,1101688916
2021/10/26,1205346484
2021/10/27,999322693
2021/10/28,7461799016
2021/10/29,9185740188
2021/10/30,9517052520
2021/10/31,9220337539
2021/11/01,9193177048
2021/11/02,9403279948
2021/11/03,9877290699
2021/11/04,9962377483
2021/11/05,9973667746
2021/11/06,9980745179
2021/11/07,9989630818
2021/11/08,10013310722
2021/11/09,9989059636
2021/11/10,10207209311
2021/11/11,1085218502
2021/11/12,570764161
2021/11/13,554848740
2021/11/14,427543376
2021/11/15,503972472
2021/11/16,542547425
2021/11/17,495708261
2021/11/18,640483233
2021/11/19,769093925
2021/11/20,1455630167
2021/11/21,1472323486
2021/11/22,1841005393
2021/11/23,1949006537
2021/11/24,1702643036
2021/11/25,1635204458
2021/11/26,1512873721
2021/11/27,1505683761
2021/11/28,1910802892
2021/11/29,1870996442
2021/11/30,1852909350
2021/12/01,1136208426
2021/12/02,1163524838
2021/12/03,1207076435
2021/12/04,1268906926
2021/12/05,3806260976
2021/12/06,3763210599
2021/12/07,3759272402
2021/12/08,3795463786
2021/12/09,3795149475
2021/12/10,3792325095
2021/12/11,3758699974
2021/12/12,3236074320
2021/12/13,3233580358
2021/12/14,3239357188
2021/12/15,3199032759
2021/12/16,3258815789
2021/12/17,3254063987
2021/12/18,2967837509
2021/12/19,970517003
2021/12/20,950012535
2021/12/21,978230936
2021/12/22,739099718
2021/12/23,811096270
2021/12/24,1168898376
2021/12/25,1408655307
2021/12/26,1399075255
2021/12/27,1413324847
2021/12/28,1382577342
2021/12/29,1360081071
2021/12/30,1306926983
2021/12/31,1151553072
2022/01/01,1075154785
2022/01/02,1164337869
2022/01/03,1161184028
2022/01/04,1116160941
2022/01/05,1114644942
2022/01/06,1099705064
2022/01/07,825487877
2022/01/08,465452617
2022/01/09,885321242
2022/01/10,1047801220
2022/01/11,1502158804
2022/01/12,2151394580
2022/01/13,2584620552
2022/01/14,2581699877
2022/01/15,2559863005
2022/01/16,2227623368
2022/01/17,2179044738
2022/01/18,2256899391
2022/01/19,2259981805
2022/01/20,2248627304
2022/01/21,2402455814
2022/01/22,2543463456
2022/01/23,2552897182
2022/01/24,2848887085
2022/01/25,2493952181
2022/01/26,1954761730
2022/01/27,1316941545
2022/01/28,1266973242
2022/01/29,1119215835
2022/01/30,1078670642
2022/01/31,996560779
2022/02/01,1043957319
2022/02/02,758726704
2022/02/03,608748197
2022/02/04,682661507
2022/02/05,1475188154
2022/02/06,1495067902
2022/02/07,1380145458
2022/02/08,1387797060
2022/02/09,1255579524
2022/02/10,1023611071
2022/02/11,862391083
2022/02/12,838905334
2022/02/13,887389851
2022/02/14,908884448
2022/02/15,914921675
2022/02/16,942391610
2022/02/17,810751870
2022/02/18,1131889132
2022/02/19,774687990
2022/02/20,1831432504
2022/02/21,2192607933
2022/02/22,2460575028
2022/02/23,2507225599
2022/02/24,2545417151
2022/02/25,2589365749
2022/02/26,2521667292
2022/02/27,2564790622
2022/02/28,2800854287
2022/03/01,2784954291
2022/03/02,2705287643
2022/03/03,2686922989
2022/03/04,2153881144
2022/03/05,2268227250
2022/03/06,512124361
2022/03/07,422042203
2022/03/08,550215534
2022/03/09,583424853
2022/03/10,958689290
2022/03/11,1011295300
2022/03/12,993590382
2022/03/13,1303758515
2022/03/14,1325639305
2022/03/15,1464936386
2022/03/16,1933694561
2022/03/17,1933678178
2022/03/18,2622678956
2022/03/19,2418674323
2022/03/20,2490922124
2022/03/21,2502523574
2022/03/22,2576059890
2022/03/23,2584984564
2022/03/24,2312405066
2022/03/25,2238526941
2022/03/26,2278149870
2022/03/27,1896056167
2022/03/28,1615878719
2022/03/29,1572805782
2022/03/30,1251492049
2022/03/31,1259615828
2022/04/01,514217634
2022/04/02,758199319
2022/04/03,1154604499
2022/04/04,1476456221
2022/04/05,1227916670
2022/04/06,1225396372
2022/04/07,1229740925
2022/04/08,1284582298
2022/04/09,1275061358
2022/04/10,1251405503
2022/04/11,932917279
2022/04/12,574355828
2022/04/13,585526118
2022/04/14,357270569
2022/04/15,204234407
2022/04/16,205101487
2022/04/17,241920698
2022/04/18,229768495
2022/04/19,987745462
2022/04/20,2094565537
2022/04/21,2094642923
2022/04/22,2132276524
2022/04/23,2192589215
2022/04/24,2212023440
2022/04/25,2198002324
2022/04/26,2132709737
2022/04/27,1958260191
2022/04/28,1899902584
2022/04/29,1864966049
2022/04/30,1789243984
2022/05/01,1475332504
2022/05/02,1942950752
2022/05/03,1979127987
2022/05/04,1038438915
2022/05/05,1291438406
2022/05/06,1205038721
2022/05/07,1218773103
2022/05/08,1204530278
2022/05/09,1194965320
2022/05/10,1266810972
2022/05/11,1441680776
2022/05/12,1935038186
2022/05/13,3182153051
2022/05/14,3132121771
2022/05/15,3241067009
2022/05/16,2904495833
2022/05/17,2529175143
2022/05/18,2539021719
2022/05/19,2528079711
2022/05/20,2713305272
2022/05/21,2743053264
2022/05/22,2965325493
2022/05/23,3120880622
2022/05/24,3046856552
2022/05/25,2880842680
2022/05/26,2524581681
2022/05/27,762569523
2022/05/28,741321923
2022/05/29,740342203
2022/05/30,805517530
2022/05/31,932978667
2022/06/01,437003758
2022/06/02,436339472
2022/06/03,437140574
2022/06/04,463341939
2022/06/05,522239441
2022/06/06,522300175
2022/06/07,521859634
2022/06/08,524008569
2022/06/09,481141344
2022/06/10,543879447
2022/06/11,555185992
2022/06/12,662510880
2022/06/13,747877898
2022/06/14,422459669
2022/06/15,381668642
2022/06/16,438070863
2022/06/17,620306968
2022/06/18,633006641
2022/06/19,672240501
2022/06/20,679555502
2022/06/21,746861778
2022/06/22,785169638
2022/06/23,860594511
2022/06/24,649950205
2022/06/25,831038629
2022/06/26,1088175535
2022/06/27,1082988860
2022/06/28,1118284876
2022/06/29,1165175166
2022/06/30,909112744
2022/07/01,858639708
2022/07/02,1812668009
2022/07/03,2074926621
2022/07/04,2301585782
2022/07/05,2612360941
2022/07/06,2798250055
2022/07/07,2971756271
2022/07/08,3274198500
2022/07/09,3026028480
2022/07/10,2305532177
2022/07/11,2136930068
2022/07/12,1565304844
2022/07/13,857711598
2022/07/14,329797984
2022/07/15,508510692
2022/07/16,926624369
2022/07/17,1221149064
2022/07/18,1090186594
2022/07/19,1091720965
2022/07/20,1038464346
2022/07/21,1026936950
2022/07/22,1035614037
2022/07/23,1136446994
2022/07/24,1252946857
2022/07/25,1510393799
2022/07/26,19502817510
2022/07/27,19401305069
2022/07/28,19795017752
2022/07/29,20074597143
2022/07/30,20149480726
2022/07/31,20300214288
2022/08/01,21155387026
2022/08/02,20950789068
2022/08/03,20673039038
2022/08/04,24552959173
2022/08/05,24512375739
2022/08/06,23977389035
2022/08/07,23148937928
2022/08/08,23672135617
2022/08/09,7768938451
2022/08/10,7937816029
2022/08/11,8281699177
2022/08/12,8344039683
2022/08/13,8660029542
2022/08/14,9063515194
2022/08/15,8230461620
2022/08/16,8463951454
2022/08/17,8392472547
2022/08/18,1089980461
2022/08/19,1087515088
2022/08/20,1095278235
2022/08/21,612238009
2022/08/22,571949681
2022/08/23,584344586
2022/08/24,540237192
2022/08/25,543282989
2022/08/26,478983837
2022/08/27,451831705
2022/08/28,532042338
2022/08/29,595956463
2022/08/30,578944610
2022/08/31,536931966
2022/09/01,252310397
2022/09/02,318898150
2022/09/03,360267578
2022/09/04,951327645
2022/09/05,1058404513
2022/09/06,1058385065
2022/09/07,1065596404
2022/09/08,1062724079
2022/09/09,1055120276
2022/09/10,1095863670
2022/09/11,1035195061
2022/09/12,987959531
2022/09/13,909082150
2022/09/14,931010804
2022/09/15,16239841060
2022/09/16,45438834733
2022/09/17,69620317705
2022/09/18,67995704559
2022/09/19,67278390096
2022/09/20,67511241561
2022/09/21,67607850566
