Date,transactions3var
2022/10/12,623878465
2022/10/13,630941006
2022/10/14,580691985
2022/10/15,1258522940
2022/10/16,1416574064
2022/10/17,1449384482
2022/10/18,1705583187
2022/10/19,114423680
2022/10/20,1535484722
2022/10/21,754056318
2022/10/22,7195851989
2022/10/23,4307975105
2022/10/24,1086184290
2022/10/25,267433106
2022/10/26,842441318
2022/10/27,815019308
2022/10/28,533645672
2022/10/29,942295024
2022/10/30,127401164
2022/10/31,168054651
2022/11/01,271764588
2022/11/02,606057793
2022/11/03,1079243421
2022/11/04,1385223788
2022/11/05,3373958854
2022/11/06,733251779
2022/11/07,4969817553
2022/11/08,5552116082
2022/11/09,2341165504
2022/11/10,1296106368
2022/11/11,1741630694
2022/11/12,3831858634
2022/11/13,1947281720
2022/11/14,4325657660
2022/11/15,740502162
2022/11/16,1981619064
2022/11/17,480942150
2022/11/18,1673905534
2022/11/19,6112900467
2022/11/20,1796432131
2022/11/21,477166621
2022/11/22,291482247
2022/11/23,18688401
2022/11/24,127565105
2022/11/25,121765221
2022/11/26,804607585
2022/11/27,2318401411
2022/11/28,7644519402
2022/11/29,7977170487
