Date,transactionfees30trxUSD
2022/08/27,-1.388
2022/08/28,-1.375
2022/08/29,-1.361
2022/08/30,-1.339
2022/08/31,-1.308
2022/09/01,-1.272
2022/09/02,-1.239
2022/09/03,-1.215
2022/09/04,-1.198
2022/09/05,-1.184
2022/09/06,-1.166
2022/09/07,-1.14
2022/09/08,-1.104
2022/09/09,-1.061
2022/09/10,-1.022
2022/09/11,-0.988
2022/09/12,-0.951
2022/09/13,-0.91
2022/09/14,-0.874
2022/09/15,-0.838
2022/09/16,-0.812
2022/09/17,-0.799
2022/09/18,-0.795
2022/09/19,-0.795
2022/09/20,-0.797
2022/09/21,-0.797
2022/09/22,-0.801
2022/09/23,-0.808
2022/09/24,-0.823
2022/09/25,-0.842
2022/09/26,-0.858
2022/09/27,-0.865
2022/09/28,-0.867
2022/09/29,-0.865
2022/09/30,-0.86
2022/10/01,-0.86
2022/10/02,-0.869
2022/10/03,-0.875
2022/10/04,-0.878
2022/10/05,-0.874
2022/10/06,-0.869
2022/10/07,-0.867
2022/10/08,-0.856
2022/10/09,-0.822
2022/10/10,-0.763
2022/10/11,-0.695
2022/10/12,-0.627
2022/10/13,-0.556
2022/10/14,-0.489
2022/10/15,-0.427
2022/10/16,-0.372
2022/10/17,-0.313
2022/10/18,-0.246
2022/10/19,-0.173
2022/10/20,-0.09
2022/10/21,-0.002
2022/10/22,0.078
2022/10/23,0.14
2022/10/24,0.197
2022/10/25,0.251
2022/10/26,0.302
2022/10/27,0.343
2022/10/28,0.378
2022/10/29,0.403
2022/10/30,0.412
2022/10/31,0.427
2022/11/01,0.437
2022/11/02,0.446
2022/11/03,0.468
2022/11/04,0.492
2022/11/05,0.507
2022/11/06,0.513
2022/11/07,0.517
2022/11/08,0.563
2022/11/09,0.635
2022/11/10,0.711
2022/11/11,0.773
2022/11/12,0.812
2022/11/13,0.827
2022/11/14,0.827
2022/11/15,0.815
2022/11/16,0.792
2022/11/17,0.759
2022/11/18,0.717
2022/11/19,0.666
2022/11/20,0.609
2022/11/21,0.548
2022/11/22,0.486
2022/11/23,0.422
2022/11/24,0.356
2022/11/25,0.286
2022/11/26,0.216
2022/11/27,0.145
2022/11/28,0.077
2022/11/29,0.009
