Date,size30trx
2022/10/09,-0.149
2022/10/10,-0.161
2022/10/11,-0.175
2022/10/12,-0.19
2022/10/13,-0.202
2022/10/14,-0.214
2022/10/15,-0.227
2022/10/16,-0.239
2022/10/17,-0.249
2022/10/18,-0.254
2022/10/19,-0.257
2022/10/20,-0.258
2022/10/21,-0.257
2022/10/22,-0.258
2022/10/23,-0.258
2022/10/24,-0.257
2022/10/25,-0.253
2022/10/26,-0.246
2022/10/27,-0.235
2022/10/28,-0.223
2022/10/29,-0.211
2022/10/30,-0.199
2022/10/31,-0.188
2022/11/01,-0.177
2022/11/02,-0.167
2022/11/03,-0.157
2022/11/04,-0.148
2022/11/05,-0.14
2022/11/06,-0.132
2022/11/07,-0.123
2022/11/08,-0.11
2022/11/09,-0.093
2022/11/10,-0.075
2022/11/11,-0.057
2022/11/12,-0.043
2022/11/13,-0.032
2022/11/14,-0.021
2022/11/15,-0.011
2022/11/16,-0.006
2022/11/17,-0.002
2022/11/18,-0.001
2022/11/19,-0.003
2022/11/20,-0.006
2022/11/21,-0.008
2022/11/22,-0.009
2022/11/23,-0.011
2022/11/24,-0.014
2022/11/25,-0.02
2022/11/26,-0.027
2022/11/27,-0.035
2022/11/28,-0.042
2022/11/29,-0.048
