Date,fee_to_reward30varUSD
2019/07/15,0.941
2019/07/16,1.241
2019/07/17,1.25
2019/07/18,1.282
2019/07/19,1.286
2019/07/20,1.288
2019/07/21,1.358
2019/07/22,1.389
2019/07/23,1.411
2019/07/24,1.472
2019/07/25,1.479
2019/07/26,1.47
2019/07/27,1.425
2019/07/28,1.401
2019/07/29,1.424
2019/07/30,1.44
2019/07/31,1.303
2019/08/01,1.363
2019/08/02,1.361
2019/08/03,1.363
2019/08/04,1.42
2019/08/05,1.433
2019/08/06,1.395
2019/08/07,1.4
2019/08/08,1.405
2019/08/09,1.398
2019/08/10,1.317
2019/08/11,1.351
2019/08/12,1.332
2019/08/13,1.344
2019/08/14,1.339
2019/08/15,0.867
2019/08/16,0.725
2019/08/17,0.746
2019/08/18,0.706
2019/08/19,0.692
2019/08/20,0.673
2019/08/21,0.688
2019/08/22,0.689
2019/08/23,0.554
2019/08/24,0.407
2019/08/25,0.419
2019/08/26,0.476
2019/08/27,0.449
2019/08/28,0.45
2019/08/29,0.453
2019/08/30,0.458
2019/08/31,0.355
2019/09/01,0.351
2019/09/02,0.348
2019/09/03,0.329
2019/09/04,0.338
2019/09/05,0.403
2019/09/06,0.496
2019/09/07,0.553
2019/09/08,0.642
2019/09/09,0.765
2019/09/10,0.936
2019/09/11,1.071
2019/09/12,1.238
2019/09/13,1.35
2019/09/14,1.534
2019/09/15,1.66
2019/09/16,1.694
2019/09/17,1.953
2019/09/18,2.358
2019/09/19,3.021
2019/09/20,3.631
2019/09/21,3.734
2019/09/22,3.602
2019/09/23,3.683
2019/09/24,4.133
2019/09/25,4.616
2019/09/26,4.536
2019/09/27,4.436
2019/09/28,4.272
2019/09/29,4.005
2019/09/30,3.601
2019/10/01,3.505
2019/10/02,3.593
2019/10/03,3.499
2019/10/04,3.577
2019/10/05,3.885
2019/10/06,4.29
2019/10/07,4.566
2019/10/08,4.832
2019/10/09,5.02
2019/10/10,5.294
2019/10/11,5.588
2019/10/12,5.962
2019/10/13,6.336
2019/10/14,6.585
2019/10/15,6.791
2019/10/16,6.96
2019/10/17,6.948
2019/10/18,6.792
2019/10/19,6.323
2019/10/20,5.759
2019/10/21,5.556
2019/10/22,5.517
2019/10/23,4.997
2019/10/24,3.995
2019/10/25,2.882
2019/10/26,2.343
2019/10/27,1.722
2019/10/28,1.089
2019/10/29,0.574
2019/10/30,0.211
2019/10/31,0.215
2019/11/01,0.215
2019/11/02,0.192
2019/11/03,0.197
2019/11/04,0.191
2019/11/05,0.178
2019/11/06,0.174
2019/11/07,0.22
2019/11/08,0.214
2019/11/09,0.22
2019/11/10,0.224
2019/11/11,0.21
2019/11/12,0.188
2019/11/13,0.184
2019/11/14,0.18
2019/11/15,0.177
2019/11/16,0.184
2019/11/17,0.192
2019/11/18,0.18
2019/11/19,0.177
2019/11/20,0.175
2019/11/21,0.254
2019/11/22,0.791
2019/11/23,0.801
2019/11/24,0.809
2019/11/25,1.117
2019/11/26,1.183
2019/11/27,1.19
2019/11/28,1.197
2019/11/29,1.197
2019/11/30,1.212
2019/12/01,1.207
2019/12/02,1.17
2019/12/03,1.146
2019/12/04,1.138
2019/12/05,1.146
2019/12/06,1.163
2019/12/07,1.209
2019/12/08,1.297
2019/12/09,1.296
2019/12/10,1.285
2019/12/11,1.293
2019/12/12,1.299
2019/12/13,1.307
2019/12/14,1.322
2019/12/15,1.334
2019/12/16,1.31
2019/12/17,1.373
2019/12/18,1.396
2019/12/19,1.395
2019/12/20,1.395
2019/12/21,1.364
2019/12/22,0.856
2019/12/23,0.848
2019/12/24,0.841
2019/12/25,0.523
2019/12/26,0.42
2019/12/27,0.403
2019/12/28,0.396
2019/12/29,0.412
2019/12/30,0.412
2019/12/31,0.405
2020/01/01,0.407
2020/01/02,0.44
2020/01/03,0.457
2020/01/04,0.514
2020/01/05,0.569
2020/01/06,0.569
2020/01/07,0.553
2020/01/08,0.554
2020/01/09,0.573
2020/01/10,0.576
2020/01/11,0.604
2020/01/12,0.639
2020/01/13,0.653
2020/01/14,0.652
2020/01/15,0.613
2020/01/16,0.411
2020/01/17,0.294
2020/01/18,0.259
2020/01/19,0.218
2020/01/20,0.224
2020/01/21,0.239
2020/01/22,0.205
2020/01/23,0.203
2020/01/24,0.201
2020/01/25,0.214
2020/01/26,0.225
2020/01/27,0.233
2020/01/28,0.235
2020/01/29,0.211
2020/01/30,0.18
2020/01/31,0.17
2020/02/01,0.171
2020/02/02,0.172
2020/02/03,0.17
2020/02/04,0.17
2020/02/05,0.19
2020/02/06,0.223
2020/02/07,0.248
2020/02/08,0.256
2020/02/09,0.248
2020/02/10,0.254
2020/02/11,0.265
2020/02/12,0.35
2020/02/13,0.397
2020/02/14,0.437
2020/02/15,0.469
2020/02/16,0.515
2020/02/17,0.538
2020/02/18,0.548
2020/02/19,0.56
2020/02/20,0.565
2020/02/21,0.544
2020/02/22,0.529
2020/02/23,0.504
2020/02/24,0.446
2020/02/25,0.391
2020/02/26,0.42
2020/02/27,0.393
2020/02/28,0.359
2020/02/29,0.354
2020/03/01,0.342
2020/03/02,0.315
2020/03/03,0.282
2020/03/04,0.268
2020/03/05,0.257
2020/03/06,0.26
2020/03/07,0.265
2020/03/08,0.277
2020/03/09,0.369
2020/03/10,0.358
2020/03/11,0.362
2020/03/12,12.132
2020/03/13,20.366
2020/03/14,20.358
2020/03/15,20.359
2020/03/16,20.952
2020/03/17,20.932
2020/03/18,20.886
2020/03/19,20.846
2020/03/20,20.782
2020/03/21,20.769
2020/03/22,20.645
2020/03/23,20.44
2020/03/24,20.297
2020/03/25,20.211
2020/03/26,20.164
2020/03/27,20.232
2020/03/28,20.304
2020/03/29,20.396
2020/03/30,20.275
2020/03/31,20.146
2020/04/01,20.054
2020/04/02,19.938
2020/04/03,19.843
2020/04/04,19.915
2020/04/05,19.96
2020/04/06,19.784
2020/04/07,19.764
2020/04/08,19.831
2020/04/09,19.814
2020/04/10,19.825
2020/04/11,9.58
2020/04/12,1.383
2020/04/13,1.384
2020/04/14,1.384
2020/04/15,0.509
2020/04/16,0.48
2020/04/17,0.468
2020/04/18,0.318
2020/04/19,0.257
2020/04/20,0.293
2020/04/21,0.327
2020/04/22,0.351
2020/04/23,0.391
2020/04/24,0.422
2020/04/25,0.426
2020/04/26,0.441
2020/04/27,0.44
2020/04/28,0.395
2020/04/29,0.606
2020/04/30,1.191
2020/05/01,1.179
2020/05/02,1.178
2020/05/03,1.162
2020/05/04,1.109
2020/05/05,1.054
2020/05/06,1.201
2020/05/07,1.561
2020/05/08,1.829
2020/05/09,1.881
2020/05/10,2.811
2020/05/11,3.037
2020/05/12,3.392
2020/05/13,4.48
2020/05/14,6.325
2020/05/15,6.858
2020/05/16,7.036
2020/05/17,7.111
2020/05/18,7.983
2020/05/19,8.25
2020/05/20,9.015
2020/05/21,11.272
2020/05/22,11.525
2020/05/23,11.161
2020/05/24,10.892
2020/05/25,10.916
2020/05/26,10.932
2020/05/27,11.059
2020/05/28,10.865
2020/05/29,10.751
2020/05/30,10.812
2020/05/31,9.897
2020/06/01,8.555
2020/06/02,7.443
2020/06/03,6.391
2020/06/04,5.396
2020/06/05,4.707
2020/06/06,4.381
2020/06/07,4.074
2020/06/08,3.355
2020/06/09,3.351
2020/06/10,3.168
2020/06/11,3.109
2020/06/12,3.103
2020/06/13,3.175
2020/06/14,3.492
2020/06/15,3.395
2020/06/16,3.251
2020/06/17,3.435
2020/06/18,3.434
2020/06/19,3.6
2020/06/20,3.131
2020/06/21,3.132
2020/06/22,2.968
2020/06/23,3.708
2020/06/24,4.755
2020/06/25,5.234
2020/06/26,5.417
2020/06/27,5.514
2020/06/28,5.498
2020/06/29,5.611
2020/06/30,6.318
2020/07/01,6.69
2020/07/02,6.864
2020/07/03,6.626
2020/07/04,6.228
2020/07/05,5.951
2020/07/06,5.844
2020/07/07,5.851
2020/07/08,6.557
2020/07/09,6.752
2020/07/10,6.728
2020/07/11,6.789
2020/07/12,6.743
2020/07/13,6.366
2020/07/14,4.807
2020/07/15,5.21
2020/07/16,5.899
2020/07/17,6.714
2020/07/18,6.802
2020/07/19,7.436
2020/07/20,9.002
2020/07/21,10.641
2020/07/22,12.821
2020/07/23,16.293
2020/07/24,19.032
2020/07/25,22.715
2020/07/26,24.126
2020/07/27,28.927
2020/07/28,29.121
2020/07/29,29.873
2020/07/30,30.789
2020/07/31,32.152
2020/08/01,31.708
2020/08/02,32.019
2020/08/03,29.997
2020/08/04,26.826
2020/08/05,25.204
2020/08/06,23.513
2020/08/07,23.649
2020/08/08,22.806
2020/08/09,21.093
2020/08/10,22.398
2020/08/11,23.673
2020/08/12,44.324
2020/08/13,64.685
2020/08/14,77.151
2020/08/15,77.056
2020/08/16,75.351
2020/08/17,72.812
2020/08/18,72.358
2020/08/19,73.934
2020/08/20,73.966
2020/08/21,77.235
2020/08/22,76.604
2020/08/23,75.762
2020/08/24,75.295
2020/08/25,73.84
2020/08/26,73.893
2020/08/27,72.23
2020/08/28,70.901
2020/08/29,68.873
2020/08/30,75.648
2020/08/31,82.805
2020/09/01,110.686
2020/09/02,136.323
2020/09/03,147.86
2020/09/04,139.884
2020/09/05,134.145
2020/09/06,127.114
2020/09/07,118.643
2020/09/08,114.344
2020/09/09,114.095
2020/09/10,114
2020/09/11,111.283
2020/09/12,108.515
2020/09/13,107.049
2020/09/14,107.807
2020/09/15,106.48
2020/09/16,105.21
2020/09/17,126.02
2020/09/18,133.603
2020/09/19,132.171
2020/09/20,132.988
2020/09/21,129.63
2020/09/22,122.539
2020/09/23,119.338
2020/09/24,118.925
2020/09/25,117.04
2020/09/26,119.683
2020/09/27,121.357
2020/09/28,119.381
2020/09/29,119.062
2020/09/30,118.654
2020/10/01,105.805
2020/10/02,89.033
2020/10/03,79.834
2020/10/04,81.15
2020/10/05,77.235
2020/10/06,78.206
2020/10/07,81.304
2020/10/08,84.467
2020/10/09,88.614
2020/10/10,93.837
2020/10/11,103.749
2020/10/12,107.262
2020/10/13,110.356
2020/10/14,107.78
2020/10/15,105.408
2020/10/16,106.736
2020/10/17,76.831
2020/10/18,59.923
2020/10/19,55.177
2020/10/20,53.943
2020/10/21,46.712
2020/10/22,40.263
2020/10/23,37.362
2020/10/24,41.83
2020/10/25,45.693
2020/10/26,46.069
2020/10/27,47.9
2020/10/28,43.427
2020/10/29,33.916
2020/10/30,28.662
2020/10/31,28.132
2020/11/01,28.963
2020/11/02,28.518
2020/11/03,28.042
2020/11/04,27.565
2020/11/05,22.872
2020/11/06,20.937
2020/11/07,19.315
2020/11/08,20.112
2020/11/09,20.219
2020/11/10,20.174
2020/11/11,18.983
2020/11/12,17.594
2020/11/13,16.046
2020/11/14,15.413
2020/11/15,15.579
2020/11/16,14.975
2020/11/17,16.759
2020/11/18,19.586
2020/11/19,19.413
2020/11/20,18.75
2020/11/21,18.781
2020/11/22,19.353
2020/11/23,19.722
2020/11/24,21.913
2020/11/25,22.128
2020/11/26,28.818
2020/11/27,29.286
2020/11/28,31.493
2020/11/29,34.427
2020/11/30,34.975
2020/12/01,34.917
2020/12/02,35.333
2020/12/03,35.258
2020/12/04,34.121
2020/12/05,35.317
2020/12/06,36.611
2020/12/07,36.702
2020/12/08,34.541
2020/12/09,34.29
2020/12/10,34.187
2020/12/11,34.208
2020/12/12,34.921
2020/12/13,35.362
2020/12/14,33.309
2020/12/15,33.151
2020/12/16,34.183
2020/12/17,43.805
2020/12/18,43.206
2020/12/19,42.772
2020/12/20,43.336
2020/12/21,44.181
2020/12/22,44.363
2020/12/23,48.053
2020/12/24,47.388
2020/12/25,49.266
2020/12/26,44.268
2020/12/27,45.335
2020/12/28,44.512
2020/12/29,40.414
2020/12/30,44.682
2020/12/31,46.559
2021/01/01,44.187
2021/01/02,43.477
2021/01/03,49.555
2021/01/04,63.825
2021/01/05,61.919
2021/01/06,61.202
2021/01/07,63.24
2021/01/08,65.282
2021/01/09,62.354
2021/01/10,60.38
2021/01/11,63.319
2021/01/12,55.837
2021/01/13,54.551
2021/01/14,54.589
2021/01/15,54.262
2021/01/16,52.971
2021/01/17,54.026
2021/01/18,52.161
2021/01/19,44.938
2021/01/20,44.386
2021/01/21,42.652
2021/01/22,43.298
2021/01/23,43.308
2021/01/24,43.636
2021/01/25,41.135
2021/01/26,41.385
2021/01/27,41.413
2021/01/28,41.481
2021/01/29,42.761
2021/01/30,42.82
2021/01/31,40.903
2021/02/01,43.277
2021/02/02,46.218
2021/02/03,41.051
2021/02/04,50.766
2021/02/05,61.963
2021/02/06,65.269
2021/02/07,66.489
2021/02/08,70.714
2021/02/09,77.377
2021/02/10,78.724
2021/02/11,79
2021/02/12,76.008
2021/02/13,75.787
2021/02/14,73.405
2021/02/15,70.234
2021/02/16,62.349
2021/02/17,56.39
2021/02/18,55.469
2021/02/19,51.263
2021/02/20,51.59
2021/02/21,50.702
2021/02/22,46.486
2021/02/23,47.54
2021/02/24,44.588
2021/02/25,36.419
2021/02/26,30.418
2021/02/27,25.713
2021/02/28,27.317
2021/03/01,26.124
2021/03/02,26.597
2021/03/03,27.974
2021/03/04,31.186
2021/03/05,31.929
2021/03/06,35.033
2021/03/07,33.166
2021/03/08,33.559
2021/03/09,33.8
2021/03/10,33.809
2021/03/11,31.932
2021/03/12,30.378
2021/03/13,30.369
2021/03/14,30.141
2021/03/15,30.393
2021/03/16,30.994
2021/03/17,31.817
2021/03/18,32.088
2021/03/19,32.009
2021/03/20,31.578
2021/03/21,31.067
2021/03/22,30.458
2021/03/23,30.517
2021/03/24,28.076
2021/03/25,18.313
2021/03/26,17.03
2021/03/27,17.407
2021/03/28,17.719
2021/03/29,17.097
2021/03/30,16.394
2021/03/31,17.264
2021/04/01,17.791
2021/04/02,17.805
2021/04/03,15.943
2021/04/04,17.467
2021/04/05,13.846
2021/04/06,13.28
2021/04/07,12.874
2021/04/08,13.751
2021/04/09,14.588
2021/04/10,17.248
2021/04/11,22.738
2021/04/12,24.673
2021/04/13,25.803
2021/04/14,24.718
2021/04/15,26.009
2021/04/16,25.139
2021/04/17,24.212
2021/04/18,24.28
2021/04/19,25.765
2021/04/20,32.369
2021/04/21,32.555
2021/04/22,32.601
2021/04/23,32.084
2021/04/24,36.554
2021/04/25,45.475
2021/04/26,51.666
2021/04/27,56.793
2021/04/28,59.641
2021/04/29,62.095
2021/04/30,64.401
2021/05/01,67.805
2021/05/02,74.504
2021/05/03,76.308
2021/05/04,78.279
2021/05/05,80.276
2021/05/06,79.818
2021/05/07,78.632
2021/05/08,80.11
2021/05/09,82.027
2021/05/10,95.223
2021/05/11,116.805
2021/05/12,134.637
2021/05/13,139.016
2021/05/14,139.729
2021/05/15,139.22
2021/05/16,137.765
2021/05/17,136.836
2021/05/18,135.111
2021/05/19,141.323
2021/05/20,129.315
2021/05/21,124.749
2021/05/22,125.771
2021/05/23,124.858
2021/05/24,125.197
2021/05/25,126.1
2021/05/26,129.135
2021/05/27,136.162
2021/05/28,143.535
2021/05/29,154.169
2021/05/30,164.661
2021/05/31,171.552
2021/06/01,176.531
2021/06/02,185.674
2021/06/03,194.158
2021/06/04,204.246
2021/06/05,219.519
2021/06/06,236.761
2021/06/07,244.296
2021/06/08,245.625
2021/06/09,229.867
2021/06/10,196.167
2021/06/11,160.28
2021/06/12,144.676
2021/06/13,136.995
2021/06/14,133.63
2021/06/15,132.164
2021/06/16,126.273
2021/06/17,120.428
2021/06/18,76.119
2021/06/19,59.207
2021/06/20,46.104
2021/06/21,43.582
2021/06/22,28.463
2021/06/23,21.922
2021/06/24,18.903
2021/06/25,15.998
2021/06/26,15.644
2021/06/27,14.408
2021/06/28,13.988
2021/06/29,13.868
2021/06/30,13.595
2021/07/01,13.304
2021/07/02,13.169
2021/07/03,13.002
2021/07/04,13.552
2021/07/05,13.698
2021/07/06,17.291
2021/07/07,19.073
2021/07/08,20.034
2021/07/09,20.18
2021/07/10,20.507
2021/07/11,21.439
2021/07/12,21.44
2021/07/13,21.214
2021/07/14,23.52
2021/07/15,25.508
2021/07/16,26.721
2021/07/17,26.592
2021/07/18,26.416
2021/07/19,25.333
2021/07/20,24.671
2021/07/21,23.363
2021/07/22,18.831
2021/07/23,18.749
2021/07/24,18.594
2021/07/25,18.807
2021/07/26,18.862
2021/07/27,18.728
2021/07/28,19.536
2021/07/29,19.456
2021/07/30,20.039
2021/07/31,20.065
2021/08/01,19.183
2021/08/02,17.899
2021/08/03,16.36
2021/08/04,15.239
2021/08/05,16.764
2021/08/06,17.727
2021/08/07,19.023
2021/08/08,19.353
2021/08/09,18.067
2021/08/10,15.316
2021/08/11,16.96
2021/08/12,17.756
2021/08/13,18.592
2021/08/14,18.847
2021/08/15,19.094
2021/08/16,19.24
2021/08/17,18.579
2021/08/18,17.657
2021/08/19,17.141
2021/08/20,22.598
2021/08/21,30.139
2021/08/22,37.355
2021/08/23,41.109
2021/08/24,43.768
2021/08/25,48.115
2021/08/26,52.241
2021/08/27,55.752
2021/08/28,60.05
2021/08/29,63.609
2021/08/30,65.984
2021/08/31,68.153
2021/09/01,69.873
2021/09/02,71.075
2021/09/03,71.099
2021/09/04,68.756
2021/09/05,67.864
2021/09/06,66.204
2021/09/07,64.27
2021/09/08,60.929
2021/09/09,56.371
2021/09/10,49.825
2021/09/11,45.651
2021/09/12,40.941
2021/09/13,36.293
2021/09/14,31.775
2021/09/15,23.911
2021/09/16,16.076
2021/09/17,9.366
2021/09/18,4.049
2021/09/19,4.202
2021/09/20,3.971
2021/09/21,3.683
2021/09/22,3.816
2021/09/23,3.91
2021/09/24,4.033
2021/09/25,4.535
2021/09/26,4.552
2021/09/27,4.582
2021/09/28,4.629
2021/09/29,4.61
2021/09/30,4.477
2021/10/01,4.419
2021/10/02,4.595
2021/10/03,4.35
2021/10/04,4.119
2021/10/05,4.087
2021/10/06,4.108
2021/10/07,3.418
2021/10/08,2.793
2021/10/09,2.276
2021/10/10,2.128
2021/10/11,2.132
2021/10/12,2.043
2021/10/13,1.984
2021/10/14,2.102
2021/10/15,2.438
2021/10/16,2.49
2021/10/17,2.536
2021/10/18,2.354
2021/10/19,2.31
2021/10/20,2.297
2021/10/21,2.278
2021/10/22,2.255
2021/10/23,2.312
2021/10/24,2.311
2021/10/25,2.064
2021/10/26,2.144
2021/10/27,2.819
2021/10/28,3.448
2021/10/29,3.732
2021/10/30,4.034
2021/10/31,4.074
2021/11/01,3.907
2021/11/02,3.819
2021/11/03,3.97
2021/11/04,4.009
2021/11/05,3.985
2021/11/06,3.746
2021/11/07,3.812
2021/11/08,3.545
2021/11/09,3.486
2021/11/10,3.606
2021/11/11,3.613
2021/11/12,3.551
2021/11/13,3.556
2021/11/14,3.548
2021/11/15,3.284
2021/11/16,2.95
2021/11/17,2.872
2021/11/18,2.645
2021/11/19,2.457
2021/11/20,2.592
2021/11/21,2.553
2021/11/22,2.185
2021/11/23,1.936
2021/11/24,1.844
2021/11/25,1.849
2021/11/26,1.627
2021/11/27,1.412
2021/11/28,1.418
2021/11/29,1.325
2021/11/30,1.303
2021/12/01,1.288
2021/12/02,1.165
2021/12/03,1.066
2021/12/04,1.083
2021/12/05,1.211
2021/12/06,1.218
2021/12/07,1.217
2021/12/08,1.347
2021/12/09,1.346
2021/12/10,1.169
2021/12/11,1.246
2021/12/12,1.467
2021/12/13,1.495
2021/12/14,1.611
2021/12/15,1.549
2021/12/16,1.502
2021/12/17,1.534
2021/12/18,1.696
2021/12/19,1.819
2021/12/20,1.895
2021/12/21,2.038
2021/12/22,2.029
2021/12/23,1.951
2021/12/24,1.856
2021/12/25,1.834
2021/12/26,1.858
2021/12/27,1.818
2021/12/28,1.805
2021/12/29,1.724
2021/12/30,1.515
2021/12/31,1.4
2022/01/01,1.378
2022/01/02,1.331
2022/01/03,0.766
2022/01/04,0.767
2022/01/05,0.707
2022/01/06,0.692
2022/01/07,0.773
2022/01/08,0.757
2022/01/09,0.647
2022/01/10,0.792
2022/01/11,0.828
2022/01/12,0.935
2022/01/13,0.945
2022/01/14,0.959
2022/01/15,0.977
2022/01/16,0.99
2022/01/17,0.935
2022/01/18,0.918
2022/01/19,0.92
2022/01/20,0.898
2022/01/21,1.112
2022/01/22,1.258
2022/01/23,1.264
2022/01/24,1.229
2022/01/25,1.052
2022/01/26,1.003
2022/01/27,1.001
2022/01/28,1.002
2022/01/29,1.021
2022/01/30,0.998
2022/01/31,0.901
2022/02/01,0.854
2022/02/02,0.816
2022/02/03,0.833
2022/02/04,0.834
2022/02/05,0.849
2022/02/06,0.967
2022/02/07,0.961
2022/02/08,0.992
2022/02/09,0.924
2022/02/10,0.898
2022/02/11,0.832
2022/02/12,0.91
2022/02/13,1.024
2022/02/14,1.081
2022/02/15,1.09
2022/02/16,1.094
2022/02/17,1.11
2022/02/18,1.156
2022/02/19,1.195
2022/02/20,0.902
2022/02/21,0.642
2022/02/22,0.648
2022/02/23,0.528
2022/02/24,0.514
2022/02/25,0.487
2022/02/26,0.475
2022/02/27,0.518
2022/02/28,0.535
2022/03/01,0.531
2022/03/02,0.533
2022/03/03,0.485
2022/03/04,0.44
2022/03/05,0.462
2022/03/06,0.464
2022/03/07,0.422
2022/03/08,0.418
2022/03/09,0.38
2022/03/10,0.382
2022/03/11,0.369
2022/03/12,0.375
2022/03/13,0.389
2022/03/14,0.398
2022/03/15,0.408
2022/03/16,0.406
2022/03/17,0.395
2022/03/18,0.385
2022/03/19,0.364
2022/03/20,0.37
2022/03/21,0.371
2022/03/22,0.365
2022/03/23,0.363
2022/03/24,0.33
2022/03/25,0.301
2022/03/26,0.221
2022/03/27,0.228
2022/03/28,0.289
2022/03/29,0.296
2022/03/30,0.298
2022/03/31,0.297
2022/04/01,0.299
2022/04/02,0.31
2022/04/03,0.31
2022/04/04,0.324
2022/04/05,0.355
2022/04/06,0.358
2022/04/07,0.357
2022/04/08,0.35
2022/04/09,0.374
2022/04/10,0.373
2022/04/11,0.33
2022/04/12,0.307
2022/04/13,0.305
2022/04/14,0.299
2022/04/15,0.332
2022/04/16,0.318
2022/04/17,0.306
2022/04/18,0.296
2022/04/19,0.289
2022/04/20,0.293
2022/04/21,0.292
2022/04/22,0.281
2022/04/23,0.325
2022/04/24,0.351
2022/04/25,0.33
2022/04/26,0.331
2022/04/27,0.284
2022/04/28,0.276
2022/04/29,0.276
2022/04/30,0.275
2022/05/01,2.246
2022/05/02,2.247
2022/05/03,2.264
2022/05/04,2.25
2022/05/05,2.236
2022/05/06,2.235
2022/05/07,2.296
2022/05/08,2.333
2022/05/09,2.369
2022/05/10,2.43
2022/05/11,3.44
2022/05/12,5.19
2022/05/13,5.188
2022/05/14,5.186
2022/05/15,5.154
2022/05/16,5.154
2022/05/17,5.121
2022/05/18,5.152
2022/05/19,5.163
2022/05/20,5.214
2022/05/21,5.279
2022/05/22,5.38
2022/05/23,5.34
2022/05/24,5.317
2022/05/25,5.368
2022/05/26,5.341
2022/05/27,5.335
2022/05/28,5.436
2022/05/29,5.548
2022/05/30,5.567
2022/05/31,3.72
2022/06/01,3.724
2022/06/02,3.736
2022/06/03,3.743
2022/06/04,3.736
2022/06/05,3.75
2022/06/06,3.678
2022/06/07,3.628
2022/06/08,3.578
2022/06/09,3.513
2022/06/10,2.426
2022/06/11,0.321
2022/06/12,0.209
2022/06/13,1.018
2022/06/14,1.263
2022/06/15,1.504
2022/06/16,1.507
2022/06/17,1.499
2022/06/18,1.583
2022/06/19,1.58
2022/06/20,1.548
2022/06/21,1.484
2022/06/22,1.457
2022/06/23,1.428
2022/06/24,1.399
2022/06/25,1.421
2022/06/26,1.439
2022/06/27,1.359
2022/06/28,1.262
2022/06/29,1.263
2022/06/30,1.27
2022/07/01,1.264
2022/07/02,1.295
2022/07/03,1.343
2022/07/04,1.367
2022/07/05,1.359
2022/07/06,1.36
2022/07/07,1.374
2022/07/08,1.404
2022/07/09,1.432
2022/07/10,1.486
2022/07/11,1.491
2022/07/12,1.502
2022/07/13,0.841
2022/07/14,0.647
2022/07/15,0.426
2022/07/16,0.42
2022/07/17,0.429
2022/07/18,0.324
2022/07/19,0.306
2022/07/20,0.304
2022/07/21,0.293
2022/07/22,0.298
2022/07/23,0.311
2022/07/24,0.311
2022/07/25,0.309
2022/07/26,0.312
2022/07/27,0.313
2022/07/28,0.296
2022/07/29,0.205
2022/07/30,0.152
2022/07/31,0.167
2022/08/01,0.158
2022/08/02,0.147
2022/08/03,0.154
2022/08/04,0.168
2022/08/05,0.18
2022/08/06,0.211
2022/08/07,0.236
2022/08/08,0.236
2022/08/09,0.23
2022/08/10,0.239
2022/08/11,0.237
2022/08/12,0.229
2022/08/13,0.237
2022/08/14,0.243
2022/08/15,0.234
2022/08/16,0.246
2022/08/17,0.23
2022/08/18,0.203
2022/08/19,0.191
2022/08/20,0.192
2022/08/21,0.206
2022/08/22,0.203
2022/08/23,0.203
2022/08/24,0.199
2022/08/25,0.197
2022/08/26,0.173
2022/08/27,0.16
2022/08/28,0.16
2022/08/29,0.16
2022/08/30,0.166
2022/08/31,0.151
2022/09/01,0.146
2022/09/02,0.148
2022/09/03,0.173
2022/09/04,0.188
2022/09/05,0.182
2022/09/06,0.176
2022/09/07,0.184
2022/09/08,0.201
2022/09/09,0.168
2022/09/10,0.164
2022/09/11,0.165
2022/09/12,0.168
2022/09/13,0.213
2022/09/14,0.207
2022/09/15,0.231
2022/09/16,0.231
2022/09/17,0.243
2022/09/18,0.236
2022/09/19,0.231
2022/09/20,0.222
2022/09/21,0.238
2022/09/22,0.237
2022/09/23,0.237
2022/09/24,0.25
2022/09/25,0.255
2022/09/26,0.246
2022/09/27,0.235
2022/09/28,0.236
2022/09/29,0.229
2022/09/30,0.223
2022/10/01,0.237
2022/10/02,0.248
2022/10/03,0.224
2022/10/04,0.206
2022/10/05,0.203
2022/10/06,0.204
2022/10/07,0.196
2022/10/08,0.192
2022/10/09,0.204
2022/10/10,0.201
2022/10/11,0.203
2022/10/12,0.2
2022/10/13,0.152
2022/10/14,0.149
2022/10/15,0.123
2022/10/16,0.123
2022/10/17,0.128
2022/10/18,0.139
2022/10/19,0.143
2022/10/20,0.17
2022/10/21,0.18
2022/10/22,0.182
2022/10/23,0.182
2022/10/24,0.174
2022/10/25,0.174
2022/10/26,0.178
2022/10/27,0.177
2022/10/28,0.175
2022/10/29,0.175
2022/10/30,0.186
2022/10/31,0.182
2022/11/01,0.17
2022/11/02,0.175
2022/11/03,0.176
2022/11/04,0.181
2022/11/05,0.198
2022/11/06,0.205
2022/11/07,0.189
2022/11/08,0.478
2022/11/09,0.995
2022/11/10,1.278
2022/11/11,1.314
2022/11/12,1.313
2022/11/13,1.295
2022/11/14,1.248
2022/11/15,1.22
2022/11/16,1.232
2022/11/17,1.246
2022/11/18,1.281
2022/11/19,1.344
2022/11/20,1.363
2022/11/21,1.35
2022/11/22,1.339
2022/11/23,1.366
2022/11/24,1.405
2022/11/25,1.459
2022/11/26,1.515
2022/11/27,1.579
2022/11/28,1.596
2022/11/29,1.597
