Date,mediantransactionvalue3trxUSD
2019/04/25,-41.562
2019/04/26,-42.209
2019/04/27,-42.764
2019/04/28,-43.247
2019/04/29,-43.67
2019/04/30,-44.043
2019/05/01,-44.376
2019/05/02,-44.673
2019/05/03,-44.941
2019/05/04,-45.183
2019/05/05,-45.403
2019/05/06,-45.604
2019/05/07,-45.788
2019/05/08,-45.958
2019/05/09,-46.114
2019/05/10,-46.259
2019/05/11,-46.394
2019/05/12,-46.519
2019/05/13,-46.635
2019/05/14,-46.745
2019/05/15,-46.847
2019/05/16,493170000
2019/05/17,50
2019/05/18,0
2019/05/19,-16.667
2019/05/20,-25
2019/05/21,-30
2019/05/22,-33.333
2019/05/23,-35.714
2019/05/24,-37.5
2019/05/25,-38.889
2019/05/26,-40
2019/05/27,-40.909
2019/05/28,-41.667
2019/05/29,-42.308
2019/05/30,-42.857
2019/05/31,-43.333
2019/06/01,-43.75
2019/06/02,-44.118
2019/06/03,-44.444
2019/06/04,-44.737
2019/06/05,-45
2019/06/06,-45.238
2019/06/07,-45.455
2019/06/08,-45.652
2019/06/09,-45.833
2019/06/10,-46
2019/06/11,-46.154
2019/06/12,48421205
2019/06/13,50
2019/06/14,0
2019/06/15,-16.667
2019/06/16,51.501
2019/06/17,10.396
2019/06/18,-10.463
2019/06/19,-21.118
2019/06/20,-27.381
2019/06/21,-31.457
2019/06/22,-34.308
2019/06/23,-36.408
2019/06/24,-38.017
2019/06/25,-39.288
2019/06/26,-40.317
2019/06/27,-41.167
2019/06/28,-41.88
2019/06/29,-42.487
2019/06/30,-43.01
2019/07/01,-43.465
2019/07/02,-43.865
2019/07/03,-44.218
2019/07/04,-44.534
2019/07/05,-44.816
2019/07/06,-45.071
2019/07/07,-45.302
2019/07/08,-45.513
2019/07/09,-45.705
2019/07/10,-45.882
2019/07/11,-46.044
2019/07/12,-46.195
2019/07/13,-46.334
2019/07/14,-46.464
2019/07/15,-46.584
2019/07/16,-46.697
2019/07/17,-46.802
2019/07/18,-46.901
2019/07/19,-46.994
2019/07/20,-47.082
2019/07/21,-47.165
2019/07/22,-47.243
2019/07/23,-47.317
2019/07/24,-47.387
2019/07/25,-47.453
2019/07/26,-47.517
2019/07/27,-47.577
2019/07/28,-47.634
2019/07/29,-47.689
2019/07/30,-47.741
2019/07/31,-47.791
2019/08/01,-47.839
2019/08/02,-47.884
2019/08/03,-47.928
2019/08/04,-47.97
2019/08/05,-48.01
2019/08/06,-48.049
2019/08/07,-48.087
2019/08/08,-48.123
2019/08/09,-48.157
2019/08/10,-48.19
2019/08/11,-48.223
2019/08/12,-48.254
2019/08/13,-48.284
2019/08/14,-48.313
2019/08/15,-48.341
2019/08/16,-48.368
2019/08/17,-48.394
2019/08/18,-48.419
2019/08/19,-48.444
2019/08/20,-48.468
2019/08/21,-48.491
2019/08/22,-48.513
2019/08/23,-48.535
2019/08/24,-48.556
2019/08/25,-48.577
2019/08/26,-48.597
2019/08/27,-48.616
2019/08/28,-48.635
2019/08/29,-48.653
2019/08/30,-48.671
2019/08/31,-48.689
2019/09/01,-48.706
2019/09/02,-48.722
2019/09/03,-48.738
2019/09/04,-48.754
2019/09/05,-48.769
2019/09/06,-48.784
2019/09/07,-48.799
2019/09/08,-48.813
2019/09/09,-48.827
2019/09/10,-48.841
2019/09/11,-48.854
2019/09/12,-48.867
2019/09/13,-48.88
2019/09/14,-48.892
2019/09/15,-48.904
2019/09/16,-48.916
2019/09/17,-48.928
2019/09/18,-48.939
2019/09/19,-48.95
2019/09/20,-48.961
2019/09/21,-48.972
2019/09/22,-48.982
2019/09/23,-48.992
2019/09/24,-49.003
2019/09/25,-49.012
2019/09/26,-49.022
2019/09/27,-49.032
2019/09/28,-49.041
2019/09/29,-49.05
2019/09/30,-49.059
2019/10/01,-49.068
2019/10/02,-49.076
2019/10/03,-49.085
2019/10/04,-49.093
2019/10/05,-49.101
2019/10/06,-49.109
2019/10/07,-49.117
2019/10/08,-49.125
2019/10/09,-49.132
2019/10/10,-49.14
2019/10/11,-49.147
2019/10/12,-49.154
2019/10/13,-49.161
2019/10/14,-49.168
2019/10/15,-49.175
2019/10/16,-49.182
2019/10/17,-49.189
2019/10/18,-49.195
2019/10/19,-49.202
2019/10/20,-49.208
2019/10/21,-49.214
2019/10/22,-49.22
2019/10/23,-49.226
2019/10/24,-49.232
2019/10/25,-49.238
2019/10/26,-49.244
2019/10/27,-49.25
2019/10/28,-49.255
2019/10/29,-49.261
2019/10/30,-49.266
2019/10/31,-49.271
2019/11/01,-49.277
2019/11/02,-49.282
2019/11/03,-49.287
2019/11/04,-49.292
2019/11/05,-49.297
2019/11/06,-49.302
2019/11/07,-49.307
2019/11/08,-49.312
2019/11/09,-49.316
2019/11/10,-49.321
2019/11/11,-49.325
2019/11/12,-49.33
2019/11/13,-49.334
2019/11/14,-49.339
2019/11/15,-49.343
2019/11/16,-49.347
2019/11/17,-49.352
2019/11/18,-49.356
2019/11/19,-49.36
2019/11/20,-49.364
2019/11/21,-49.368
2019/11/22,-49.372
2019/11/23,-49.376
2019/11/24,-49.38
2019/11/25,-49.384
2019/11/26,-49.387
2019/11/27,-49.391
2019/11/28,-49.395
2019/11/29,-49.398
2019/11/30,-49.402
2019/12/01,-49.406
2019/12/02,-49.409
2019/12/03,-49.413
2019/12/04,-49.416
2019/12/05,-49.419
2019/12/06,-49.423
2019/12/07,-49.426
2019/12/08,-49.429
2019/12/09,-49.433
2019/12/10,-49.436
2019/12/11,-49.439
2019/12/12,-49.442
2019/12/13,-49.445
2019/12/14,-49.448
2019/12/15,-49.451
2019/12/16,-49.454
2019/12/17,-49.457
2019/12/18,-49.46
2019/12/19,-49.463
2019/12/20,-49.466
2019/12/21,-49.469
2019/12/22,-49.472
2019/12/23,-49.474
2019/12/24,-49.477
2019/12/25,-49.48
2019/12/26,-49.483
2019/12/27,-49.485
2019/12/28,-49.488
2019/12/29,-49.49
2019/12/30,-49.493
2019/12/31,-49.496
2020/01/01,-49.498
2020/01/02,-49.501
2020/01/03,-49.503
2020/01/04,-49.506
2020/01/05,-49.508
2020/01/06,-49.51
2020/01/07,-49.513
2020/01/08,-49.515
2020/01/09,-49.517
2020/01/10,-49.52
2020/01/11,-49.522
2020/01/12,-49.524
2020/01/13,-49.527
2020/01/14,-49.529
2020/01/15,-49.531
2020/01/16,-49.533
2020/01/17,-49.535
2020/01/18,-49.538
2020/01/19,-49.54
2020/01/20,-49.542
2020/01/21,-49.544
2020/01/22,-49.546
2020/01/23,-49.548
2020/01/24,-49.55
2020/01/25,-49.552
2020/01/26,-49.554
2020/01/27,-49.556
2020/01/28,-49.558
2020/01/29,-49.56
2020/01/30,-49.562
2020/01/31,-49.564
2020/02/01,-49.566
2020/02/02,-49.568
2020/02/03,-49.569
2020/02/04,-49.571
2020/02/05,-49.573
2020/02/06,-49.575
2020/02/07,-49.577
2020/02/08,-49.579
2020/02/09,-49.58
2020/02/10,-49.582
2020/02/11,-49.584
2020/02/12,-49.585
2020/02/13,-49.587
2020/02/14,-49.589
2020/02/15,-49.591
2020/02/16,-49.592
2020/02/17,-49.594
2020/02/18,-49.596
2020/02/19,-49.597
2020/02/20,-49.599
2020/02/21,-49.6
2020/02/22,-49.602
2020/02/23,-49.604
2020/02/24,-49.605
2020/02/25,-49.607
2020/02/26,-49.608
2020/02/27,-49.61
2020/02/28,-49.611
2020/02/29,-49.613
2020/03/01,-49.614
2020/03/02,-49.616
2020/03/03,-49.617
2020/03/04,-49.619
2020/03/05,-49.62
2020/03/06,-49.622
2020/03/07,-49.623
2020/03/08,-49.624
2020/03/09,-49.626
2020/03/10,-49.627
2020/03/11,-49.629
2020/03/12,-49.63
2020/03/13,-49.631
2020/03/14,-49.633
2020/03/15,-49.634
2020/03/16,-49.635
2020/03/17,-49.637
2020/03/18,-49.638
2020/03/19,-49.639
2020/03/20,-49.641
2020/03/21,-49.642
2020/03/22,-49.643
2020/03/23,-49.644
2020/03/24,-49.646
2020/03/25,-49.647
2020/03/26,-49.648
2020/03/27,-49.649
2020/03/28,-49.651
2020/03/29,-49.652
2020/03/30,-49.653
2020/03/31,-49.654
2020/04/01,-49.655
2020/04/02,-49.657
2020/04/03,-49.658
2020/04/04,-49.659
2020/04/05,-49.66
2020/04/06,-49.661
2020/04/07,-49.662
2020/04/08,-49.664
2020/04/09,-49.665
2020/04/10,-49.666
2020/04/11,-49.667
2020/04/12,-49.668
2020/04/13,-49.669
2020/04/14,-49.67
2020/04/15,-49.671
2020/04/16,-49.672
2020/04/17,-49.673
2020/04/18,-49.675
2020/04/19,-49.676
2020/04/20,-49.677
2020/04/21,-49.678
2020/04/22,-49.679
2020/04/23,-49.68
2020/04/24,-49.681
2020/04/25,-49.682
2020/04/26,-49.683
2020/04/27,-49.684
2020/04/28,-49.685
2020/04/29,-49.686
2020/04/30,-49.687
2020/05/01,-49.688
2020/05/02,-49.689
2020/05/03,-49.69
2020/05/04,-49.691
2020/05/05,-49.692
2020/05/06,-49.693
2020/05/07,-49.693
2020/05/08,-49.694
2020/05/09,-49.695
2020/05/10,-49.696
2020/05/11,-49.697
2020/05/12,-49.698
2020/05/13,-49.699
2020/05/14,-49.7
2020/05/15,-49.701
2020/05/16,-49.702
2020/05/17,-49.703
2020/05/18,-49.703
2020/05/19,-49.704
2020/05/20,-49.705
2020/05/21,-49.706
2020/05/22,-49.707
2020/05/23,-49.708
2020/05/24,-49.709
2020/05/25,-49.71
2020/05/26,-49.71
2020/05/27,-49.711
2020/05/28,-49.712
2020/05/29,-49.713
2020/05/30,-49.714
2020/05/31,-49.714
2020/06/01,-49.715
2020/06/02,-49.716
2020/06/03,-49.717
2020/06/04,-49.718
2020/06/05,-49.719
2020/06/06,-49.719
2020/06/07,-49.72
2020/06/08,-49.721
2020/06/09,-49.722
2020/06/10,-49.722
2020/06/11,-49.723
2020/06/12,-49.724
2020/06/13,-49.725
2020/06/14,-49.725
2020/06/15,-49.726
2020/06/16,-49.727
2020/06/17,-49.728
2020/06/18,-49.728
2020/06/19,-49.729
2020/06/20,-49.73
2020/06/21,-49.731
2020/06/22,-49.731
2020/06/23,-49.732
2020/06/24,-49.733
2020/06/25,-49.734
2020/06/26,-49.734
2020/06/27,-49.735
2020/06/28,-49.736
2020/06/29,-49.736
2020/06/30,-49.737
2020/07/01,-49.738
2020/07/02,-49.738
2020/07/03,-49.739
2020/07/04,-49.74
2020/07/05,-49.74
2020/07/06,-49.741
2020/07/07,-49.742
2020/07/08,-49.742
2020/07/09,-49.743
2020/07/10,-49.744
2020/07/11,-49.744
2020/07/12,-49.745
2020/07/13,-49.746
2020/07/14,-49.746
2020/07/15,-49.747
2020/07/16,-49.748
2020/07/17,-49.748
2020/07/18,-49.749
2020/07/19,-49.75
2020/07/20,-49.75
2020/07/21,-49.751
2020/07/22,-49.751
2020/07/23,-49.752
2020/07/24,-49.753
2020/07/25,-49.753
2020/07/26,-49.754
2020/07/27,-49.754
2020/07/28,-49.755
2020/07/29,-49.756
2020/07/30,-49.756
2020/07/31,-49.757
2020/08/01,-49.757
2020/08/02,-49.758
2020/08/03,-49.759
2020/08/04,-49.759
2020/08/05,-49.76
2020/08/06,-49.76
2020/08/07,-49.761
2020/08/08,-49.761
2020/08/09,-49.762
2020/08/10,-49.763
2020/08/11,-49.763
2020/08/12,-49.764
2020/08/13,-49.764
2020/08/14,-49.765
2020/08/15,-49.765
2020/08/16,-49.766
2020/08/17,-49.766
2020/08/18,-49.767
2020/08/19,-49.768
2020/08/20,-49.768
2020/08/21,-49.769
2020/08/22,-49.769
2020/08/23,-49.77
2020/08/24,-49.77
2020/08/25,-49.771
2020/08/26,-49.771
2020/08/27,-49.772
2020/08/28,-49.772
2020/08/29,-49.773
2020/08/30,-49.773
2020/08/31,-49.774
2020/09/01,-49.774
2020/09/02,-49.775
2020/09/03,-49.775
2020/09/04,-49.776
2020/09/05,-49.776
2020/09/06,-49.777
2020/09/07,-49.777
2020/09/08,-49.778
2020/09/09,-49.778
2020/09/10,-49.779
2020/09/11,-49.779
2020/09/12,-49.78
2020/09/13,-49.78
2020/09/14,-49.781
2020/09/15,-49.781
2020/09/16,-49.782
2020/09/17,-49.782
2020/09/18,-49.783
2020/09/19,-49.783
2020/09/20,-49.784
2020/09/21,-49.784
2020/09/22,-49.785
2020/09/23,-49.785
2020/09/24,-49.786
2020/09/25,-49.786
2020/09/26,-49.786
2020/09/27,-49.787
2020/09/28,-49.787
2020/09/29,-49.788
2020/09/30,-49.788
2020/10/01,-49.789
2020/10/02,-49.789
2020/10/03,-49.79
2020/10/04,-49.79
2020/10/05,-49.79
2020/10/06,-49.791
2020/10/07,-49.791
2020/10/08,-49.792
2020/10/09,-49.792
2020/10/10,-49.793
2020/10/11,-49.793
2020/10/12,-49.793
2020/10/13,-49.794
2020/10/14,-49.794
2020/10/15,-49.795
2020/10/16,-49.795
2020/10/17,-49.796
2020/10/18,-49.796
2020/10/19,-49.796
2020/10/20,-49.797
2020/10/21,-49.797
2020/10/22,-49.798
2020/10/23,-49.798
2020/10/24,-49.798
2020/10/25,-49.799
2020/10/26,-49.799
2020/10/27,-49.8
2020/10/28,-49.8
2020/10/29,-49.8
2020/10/30,-49.801
2020/10/31,-49.801
2020/11/01,-49.802
2020/11/02,-49.802
2020/11/03,-49.802
2020/11/04,-49.803
2020/11/05,-49.803
2020/11/06,-49.804
2020/11/07,-49.804
2020/11/08,-49.804
2020/11/09,-49.805
2020/11/10,-49.805
2020/11/11,-49.806
2020/11/12,-49.806
2020/11/13,-49.806
2020/11/14,-49.807
2020/11/15,-49.807
2020/11/16,-49.807
2020/11/17,-49.808
2020/11/18,-49.808
2020/11/19,-49.809
2020/11/20,-49.809
2020/11/21,-49.809
2020/11/22,-49.81
2020/11/23,-49.81
2020/11/24,-49.81
2020/11/25,-49.811
2020/11/26,-49.811
2020/11/27,-49.811
2020/11/28,-49.812
2020/11/29,-49.812
2020/11/30,-49.812
2020/12/01,-49.813
2020/12/02,-49.813
2020/12/03,-49.814
2020/12/04,-49.814
2020/12/05,-49.814
2020/12/06,-49.815
2020/12/07,-49.815
2020/12/08,-49.815
2020/12/09,-49.816
2020/12/10,-49.816
2020/12/11,-49.816
2020/12/12,-49.817
2020/12/13,-49.817
2020/12/14,-49.817
2020/12/15,-49.818
2020/12/16,-49.818
2020/12/17,-49.818
2020/12/18,-49.819
2020/12/19,-49.819
2020/12/20,-49.819
2020/12/21,-49.82
2020/12/22,-49.82
2020/12/23,-49.82
2020/12/24,-49.821
2020/12/25,-49.821
2020/12/26,-49.821
2020/12/27,-49.822
2020/12/28,-49.822
2020/12/29,-49.822
2020/12/30,-49.822
2020/12/31,-49.823
2021/01/01,-49.823
2021/01/02,-49.823
2021/01/03,-49.824
2021/01/04,-49.824
2021/01/05,-49.824
2021/01/06,-49.825
2021/01/07,-49.825
2021/01/08,-49.825
2021/01/09,-49.826
2021/01/10,-49.826
2021/01/11,-49.826
2021/01/12,-49.826
2021/01/13,-49.827
2021/01/14,-49.827
2021/01/15,-49.827
2021/01/16,-49.828
2021/01/17,-49.828
2021/01/18,-49.828
2021/01/19,-49.829
2021/01/20,-49.829
2021/01/21,-49.829
2021/01/22,-49.829
2021/01/23,-49.83
2021/01/24,-49.83
2021/01/25,-49.83
2021/01/26,-49.831
2021/01/27,-49.831
2021/01/28,-49.831
2021/01/29,-49.831
2021/01/30,-49.832
2021/01/31,-49.832
2021/02/01,-49.832
2021/02/02,-49.833
2021/02/03,-49.833
2021/02/04,-49.833
2021/02/05,-49.833
2021/02/06,-49.834
2021/02/07,-49.834
2021/02/08,-49.834
2021/02/09,-49.835
2021/02/10,-49.835
2021/02/11,-49.835
2021/02/12,-49.835
2021/02/13,-49.836
2021/02/14,-49.836
2021/02/15,-49.836
2021/02/16,-49.836
2021/02/17,-49.837
2021/02/18,-49.837
2021/02/19,-49.837
2021/02/20,-49.837
2021/02/21,-49.838
2021/02/22,-49.838
2021/02/23,-49.838
2021/02/24,-49.839
2021/02/25,-49.839
2021/02/26,-49.839
2021/02/27,-49.839
2021/02/28,-49.84
2021/03/01,-49.84
2021/03/02,-49.84
2021/03/03,-49.84
2021/03/04,-49.841
2021/03/05,-49.841
2021/03/06,-49.841
2021/03/07,-49.841
2021/03/08,-49.842
2021/03/09,-49.842
2021/03/10,-49.842
2021/03/11,-49.842
2021/03/12,-49.843
2021/03/13,-49.843
2021/03/14,-49.843
2021/03/15,-49.843
2021/03/16,-49.844
2021/03/17,-49.844
2021/03/18,-49.844
2021/03/19,-49.844
2021/03/20,-49.845
2021/03/21,-49.845
2021/03/22,-49.845
2021/03/23,-49.845
2021/03/24,-49.845
2021/03/25,-49.846
2021/03/26,-49.846
2021/03/27,-49.846
2021/03/28,-49.846
2021/03/29,-49.847
2021/03/30,-49.847
2021/03/31,-49.847
2021/04/01,1.7202542152948E+195
2021/04/02,50
2021/04/03,0
2021/04/04,-16.667
2021/04/05,-25
2021/04/06,-30
2021/04/07,-33.333
2021/04/08,-35.714
2021/04/09,-37.5
2021/04/10,-38.889
2021/04/11,-40
2021/04/12,-40.909
2021/04/13,-41.667
2021/04/14,-42.308
2021/04/15,-42.857
2021/04/16,10378
2021/04/17,390.333
2021/04/18,67.169
2021/04/19,42.944
2021/04/20,56.005
2021/04/21,18.298
2021/04/22,-6.626
2021/04/23,-19.006
2021/04/24,-24.213
2021/04/25,-28.353
2021/04/26,-31.659
2021/04/27,-34.215
2021/04/28,-36.204
2021/04/29,-37.778
2021/04/30,-39.046
2021/05/01,-40.085
2021/05/02,-40.951
2021/05/03,-41.681
2021/05/04,-42.305
2021/05/05,-42.843
2021/05/06,-43.313
2021/05/07,-43.725
2021/05/08,23901
2021/05/09,163.951
2021/05/10,76.552
2021/05/11,71.78
2021/05/12,34.449
2021/05/13,4.873
2021/05/14,-6.335
2021/05/15,-11.913
2021/05/16,-15.48
2021/05/17,-21.947
2021/05/18,-27.126
2021/05/19,-30.941
2021/05/20,-33.742
2021/05/21,-35.875
2021/05/22,-37.539
2021/05/23,-38.867
2021/05/24,-39.947
2021/05/25,-40.841
2021/05/26,-41.592
2021/05/27,-42.232
2021/05/28,-42.782
2021/05/29,161.129
2021/05/30,29.645
2021/05/31,16.848
2021/06/01,-5.935
2021/06/02,-18.359
2021/06/03,-25.589
2021/06/04,-30.215
2021/06/05,-33.401
2021/06/06,-35.719
2021/06/07,-37.477
2021/06/08,-38.854
2021/06/09,-39.96
2021/06/10,-40.868
2021/06/11,-41.627
2021/06/12,-42.27
2021/06/13,-42.822
2021/06/14,-43.3
2021/06/15,-43.719
2021/06/16,-44.089
2021/06/17,-44.418
2021/06/18,-44.712
2021/06/19,-44.977
2021/06/20,-45.216
2021/06/21,-45.434
2021/06/22,-45.633
2021/06/23,-45.816
2021/06/24,-45.983
2021/06/25,-46.138
2021/06/26,-46.282
2021/06/27,1608619
2021/06/28,5125
2021/06/29,48.564
2021/06/30,-0.322
2021/07/01,-16.801
2021/07/02,-25.073
2021/07/03,-30.045
2021/07/04,-33.364
2021/07/05,-35.737
2021/07/06,-37.517
2021/07/07,-38.902
2021/07/08,-40.011
2021/07/09,-40.918
2021/07/10,-41.674
2021/07/11,-42.314
2021/07/12,-42.862
2021/07/13,-43.338
2021/07/14,-43.754
2021/07/15,-44.121
2021/07/16,-44.448
2021/07/17,-44.74
2021/07/18,-45.003
2021/07/19,-45.24
2021/07/20,-45.457
2021/07/21,-45.654
2021/07/22,-45.835
2021/07/23,-46.002
2021/07/24,-46.155
2021/07/25,-46.298
2021/07/26,-46.43
2021/07/27,30694033
2021/07/28,124.24
2021/07/29,16.554
2021/07/30,-9.565
2021/07/31,-21.074
2021/08/01,-27.513
2021/08/02,-31.618
2021/08/03,-34.46
2021/08/04,-36.543
2021/08/05,-38.135
2021/08/06,-39.391
2021/08/07,-40.406
2021/08/08,-41.245
2021/08/09,-40.35
2021/08/10,-40.068
2021/08/11,-40.176
2021/08/12,-40.503
2021/08/13,-40.939
2021/08/14,-41.415
2021/08/15,4234
2021/08/16,48.762
2021/08/17,-0.222
2021/08/18,-16.746
2021/08/19,-25.038
2021/08/20,-30.021
2021/08/21,-33.347
2021/08/22,-35.723
2021/08/23,-37.506
2021/08/24,8287
2021/08/25,68.995
2021/08/26,12.737
2021/08/27,143.117
2021/08/28,87.018
2021/08/29,45.711
2021/08/30,4.551
2021/08/31,-1.756
2021/09/01,10.633
2021/09/02,-5.076
2021/09/03,-17.108
2021/09/04,-24.593
2021/09/05,-29.42
2021/09/06,-32.776
2021/09/07,-35.222
2021/09/08,-37.075
2021/09/09,-38.523
2021/09/10,-39.684
2021/09/11,29.269
2021/09/12,55.374
2021/09/13,212.746
2021/09/14,31.726
2021/09/15,20.558
2021/09/16,-3.793
2021/09/17,-17.179
2021/09/18,-22.189
2021/09/19,-18.747
2021/09/20,-22.533
2021/09/21,-26.957
2021/09/22,-30.588
2021/09/23,120.992
2021/09/24,31.302
2021/09/25,0.254
2021/09/26,-1.649
2021/09/27,27.606
2021/09/28,50.921
2021/09/29,21.827
2021/09/30,42.763
2021/10/01,22.28
2021/10/02,2.391
2021/10/03,-0.225
2021/10/04,2.627
2021/10/05,12.127
2021/10/06,45.769
2021/10/07,12.688
2021/10/08,12.654
2021/10/09,-1.041
2021/10/10,-13.349
2021/10/11,-21.976
2021/10/12,-27.602
2021/10/13,-15.035
2021/10/14,3.881
2021/10/15,6.089
2021/10/16,6.99
2021/10/17,-7.286
2021/10/18,-7.945
2021/10/19,-16.827
2021/10/20,-20.412
2021/10/21,-6.388
2021/10/22,12.009
2021/10/23,30.665
2021/10/24,19.244
2021/10/25,21.542
2021/10/26,15.873
2021/10/27,-5.85
2021/10/28,4.594
2021/10/29,22.015
2021/10/30,15.44
2021/10/31,-6.094
2021/11/01,-18.333
2021/11/02,-20.949
2021/11/03,-25.514
2021/11/04,-29.461
2021/11/05,-32.533
2021/11/06,15.289
2021/11/07,39.145
2021/11/08,4.181
2021/11/09,-13.367
2021/11/10,-12.315
2021/11/11,53.169
2021/11/12,64.746
2021/11/13,60.226
2021/11/14,36.214
2021/11/15,8.234
2021/11/16,-10.816
2021/11/17,-8.303
2021/11/18,-16.338
2021/11/19,-11.25
2021/11/20,-10.651
2021/11/21,-4.99
2021/11/22,-8.396
2021/11/23,-13.754
2021/11/24,-21.139
2021/11/25,-26.725
2021/11/26,-30.723
2021/11/27,-12.355
2021/11/28,14.785
2021/11/29,47.265
2021/11/30,28.916
2021/12/01,4.751
2021/12/02,-12.342
2021/12/03,-21.947
2021/12/04,-27.819
2021/12/05,88.084
2021/12/06,19.332
2021/12/07,-7.281
2021/12/08,-16.186
2021/12/09,-9.091
2021/12/10,-0.237
2021/12/11,4.075
2021/12/12,8.035
2021/12/13,-6.828
2021/12/14,-18.078
2021/12/15,-25.174
2021/12/16,7.216
2021/12/17,71.847
2021/12/18,29.799
2021/12/19,5.766
2021/12/20,-5.442
2021/12/21,-6.906
2021/12/22,-2.46
2021/12/23,-9.852
2021/12/24,-18.98
2021/12/25,-25.456
2021/12/26,-29.914
2021/12/27,-12.842
2021/12/28,26.049
2021/12/29,1.877
2021/12/30,22.689
2021/12/31,-1.13
2022/01/01,-15.552
2022/01/02,-8.844
2022/01/03,20.759
2022/01/04,63.523
2022/01/05,38.769
2022/01/06,36.883
2022/01/07,27.389
2022/01/08,20.168
2022/01/09,36.292
2022/01/10,2.603
2022/01/11,-12.865
2022/01/12,-11.192
2022/01/13,-4.874
2022/01/14,2.399
2022/01/15,5.913
2022/01/16,9.219
2022/01/17,4.572
2022/01/18,-1.795
2022/01/19,-3.851
2022/01/20,-5.422
2022/01/21,-10.426
2022/01/22,-18.535
2022/01/23,-9.643
2022/01/24,-12.163
2022/01/25,-4.563
2022/01/26,-1.834
2022/01/27,-3.113
2022/01/28,-1.134
2022/01/29,13.602
2022/01/30,28.284
2022/01/31,17.222
2022/02/01,18.612
2022/02/02,12.677
2022/02/03,2.302
2022/02/04,-1.891
2022/02/05,-6.76
2022/02/06,-10.894
2022/02/07,-10.949
2022/02/08,-13.352
2022/02/09,-9.559
2022/02/10,-8.588
2022/02/11,-11.672
2022/02/12,-14.229
2022/02/13,-14.613
2022/02/14,-15.12
2022/02/15,-14.306
2022/02/16,-20.336
2022/02/17,-14.186
2022/02/18,-19.114
2022/02/19,-11.914
2022/02/20,-17.6
2022/02/21,78.46
2022/02/22,44.018
2022/02/23,25.545
2022/02/24,1.147
2022/02/25,-3.082
2022/02/26,-7.388
2022/02/27,-10.337
2022/02/28,-12.069
2022/03/01,-11.362
2022/03/02,-7.84
2022/03/03,-1.925
2022/03/04,-1.518
2022/03/05,-3.527
2022/03/06,-4.166
2022/03/07,-6.146
2022/03/08,-10.389
2022/03/09,-16.279
2022/03/10,-22.922
2022/03/11,-11.622
2022/03/12,1.595
2022/03/13,7.685
2022/03/14,3.853
2022/03/15,5.716
2022/03/16,0.968
2022/03/17,-7.457
2022/03/18,87.221
2022/03/19,18.473
2022/03/20,-1.689
2022/03/21,-7.84
2022/03/22,1.648
2022/03/23,-4.187
2022/03/24,-5.786
2022/03/25,-4.602
2022/03/26,-5.609
2022/03/27,-4.282
2022/03/28,-14.52
2022/03/29,-22.462
2022/03/30,-27.868
2022/03/31,-31.254
2022/04/01,-11.601
2022/04/02,20.178
2022/04/03,117.245
2022/04/04,74.467
2022/04/05,47.773
2022/04/06,9.528
2022/04/07,9.534
2022/04/08,6.503
2022/04/09,-3.859
2022/04/10,-2.695
2022/04/11,-10.822
2022/04/12,-19.696
2022/04/13,-25.456
2022/04/14,-18.158
2022/04/15,-14.751
2022/04/16,-9.854
2022/04/17,-5.642
2022/04/18,-3.582
2022/04/19,8.712
2022/04/20,21.261
2022/04/21,-2.368
2022/04/22,28.05
2022/04/23,8.072
2022/04/24,-2.959
2022/04/25,-15.368
2022/04/26,-8.984
2022/04/27,27.144
2022/04/28,14.006
2022/04/29,-2.883
2022/04/30,-15.937
2022/05/01,-23.305
2022/05/02,-11.591
2022/05/03,2.555
2022/05/04,9.316
2022/05/05,0.396
2022/05/06,3.794
2022/05/07,-3.644
2022/05/08,-8.151
2022/05/09,-17.532
2022/05/10,-7.948
2022/05/11,-15.01
2022/05/12,-22.268
2022/05/13,-2.784
2022/05/14,-3.604
2022/05/15,-3.439
2022/05/16,-13.72
2022/05/17,-9.022
2022/05/18,-16.513
2022/05/19,-21.408
2022/05/20,-26.379
2022/05/21,-1.465
2022/05/22,21.41
2022/05/23,-1.326
2022/05/24,-5.61
2022/05/25,-4.964
2022/05/26,-14.983
2022/05/27,-22.746
2022/05/28,15.336
2022/05/29,43.773
2022/05/30,5.373
2022/05/31,-12.925
2022/06/01,2.892
2022/06/02,-8.939
2022/06/03,-19.021
2022/06/04,-25.665
2022/06/05,-30.129
2022/06/06,-33.274
2022/06/07,-35.589
2022/06/08,-37.355
2022/06/09,-38.744
2022/06/10,-39.863
2022/06/11,-40.782
2022/06/12,-41.55
2022/06/13,-42.201
2022/06/14,-42.76
2022/06/15,-43.245
2022/06/16,-43.669
2022/06/17,-44.044
2022/06/18,-44.377
2022/06/19,-44.674
2022/06/20,-44.942
2022/06/21,-45.185
2022/06/22,-45.405
2022/06/23,-45.606
2022/06/24,-45.791
2022/06/25,-45.96
2022/06/26,-46.116
2022/06/27,-46.165
2022/06/28,-46.224
2022/06/29,-46.289
2022/06/30,-46.36
2022/07/01,-46.434
2022/07/02,-46.509
2022/07/03,-46.586
2022/07/04,-46.663
2022/07/05,-46.739
2022/07/06,-46.814
2022/07/07,-46.888
2022/07/08,-46.96
2022/07/09,-47.03
2022/07/10,-45.748
2022/07/11,-44.746
2022/07/12,-44.038
2022/07/13,-43.594
2022/07/14,-29.609
2022/07/15,251182624472
2022/07/16,158.297
