Date,fee_to_reward14stdUSD
2019/06/23,1.847
2019/06/24,1.671
2019/06/25,1.789
2019/06/26,1.818
2019/06/27,1.861
2019/06/28,1.948
2019/06/29,1.959
2019/06/30,1.88
2019/07/01,1.949
2019/07/02,1.911
2019/07/03,1.993
2019/07/04,1.965
2019/07/05,1.905
2019/07/06,1.838
2019/07/07,1.988
2019/07/08,1.971
2019/07/09,1.923
2019/07/10,1.908
2019/07/11,1.875
2019/07/12,1.693
2019/07/13,1.801
2019/07/14,1.832
2019/07/15,1.461
2019/07/16,2.357
2019/07/17,2.491
2019/07/18,2.492
2019/07/19,2.514
2019/07/20,2.621
2019/07/21,2.637
2019/07/22,2.702
2019/07/23,2.739
2019/07/24,2.838
2019/07/25,2.841
2019/07/26,2.867
2019/07/27,2.85
2019/07/28,2.936
2019/07/29,2.972
2019/07/30,2.274
2019/07/31,1.993
2019/08/01,2.218
2019/08/02,2.143
2019/08/03,2.129
2019/08/04,2.142
2019/08/05,2.111
2019/08/06,2.085
2019/08/07,1.84
2019/08/08,1.476
2019/08/09,1.467
2019/08/10,1.477
2019/08/11,1.449
2019/08/12,1.439
2019/08/13,1.458
2019/08/14,1.458
2019/08/15,1.061
2019/08/16,1.005
2019/08/17,0.806
2019/08/18,0.762
2019/08/19,0.827
2019/08/20,0.888
2019/08/21,1.066
2019/08/22,1.127
2019/08/23,1.143
2019/08/24,1.101
2019/08/25,1.054
2019/08/26,1.242
2019/08/27,1.188
2019/08/28,1.192
2019/08/29,1.197
2019/08/30,1.165
2019/08/31,0.956
2019/09/01,0.682
2019/09/02,0.707
2019/09/03,0.729
2019/09/04,0.726
2019/09/05,0.904
2019/09/06,1.118
2019/09/07,1.104
2019/09/08,1.243
2019/09/09,1.523
2019/09/10,1.864
2019/09/11,2.005
2019/09/12,2.196
2019/09/13,2.204
2019/09/14,2.142
2019/09/15,1.987
2019/09/16,1.944
2019/09/17,2.148
2019/09/18,2.229
2019/09/19,2.667
2019/09/20,2.931
2019/09/21,2.703
2019/09/22,2.524
2019/09/23,2.49
2019/09/24,2.75
2019/09/25,2.852
2019/09/26,2.746
2019/09/27,2.522
2019/09/28,2.342
2019/09/29,2.192
2019/09/30,2.172
2019/10/01,3.291
2019/10/02,4.033
2019/10/03,4.197
2019/10/04,4.445
2019/10/05,4.838
2019/10/06,5.213
2019/10/07,5.288
2019/10/08,4.929
2019/10/09,4.263
2019/10/10,3.957
2019/10/11,3.462
2019/10/12,2.818
2019/10/13,2.03
2019/10/14,0.916
2019/10/15,0.907
2019/10/16,0.904
2019/10/17,0.629
2019/10/18,0.619
2019/10/19,0.621
2019/10/20,0.578
2019/10/21,0.58
2019/10/22,0.64
2019/10/23,0.813
2019/10/24,0.854
2019/10/25,0.939
2019/10/26,0.933
2019/10/27,0.845
2019/10/28,0.841
2019/10/29,0.852
2019/10/30,0.856
2019/10/31,0.805
2019/11/01,0.782
2019/11/02,0.804
2019/11/03,0.837
2019/11/04,0.821
2019/11/05,0.821
2019/11/06,0.726
2019/11/07,0.904
2019/11/08,0.879
2019/11/09,0.906
2019/11/10,0.933
2019/11/11,0.927
2019/11/12,0.901
2019/11/13,0.866
2019/11/14,0.85
2019/11/15,0.851
2019/11/16,0.849
2019/11/17,0.849
2019/11/18,0.855
2019/11/19,0.873
2019/11/20,0.878
2019/11/21,1.08
2019/11/22,2.42
2019/11/23,2.408
2019/11/24,2.397
2019/11/25,2.821
2019/11/26,2.873
2019/11/27,2.854
2019/11/28,2.827
2019/11/29,2.815
2019/11/30,2.768
2019/12/01,2.67
2019/12/02,2.65
2019/12/03,2.683
2019/12/04,2.675
2019/12/05,2.7
2019/12/06,1.977
2019/12/07,2.081
2019/12/08,2.235
2019/12/09,1.559
2019/12/10,1.219
2019/12/11,1.117
2019/12/12,0.977
2019/12/13,0.948
2019/12/14,0.953
2019/12/15,0.878
2019/12/16,0.928
2019/12/17,1.492
2019/12/18,1.642
2019/12/19,1.661
2019/12/20,1.661
2019/12/21,1.584
2019/12/22,1.434
2019/12/23,1.405
2019/12/24,1.396
2019/12/25,1.401
2019/12/26,1.398
2019/12/27,1.408
2019/12/28,1.452
2019/12/29,1.514
2019/12/30,1.502
2019/12/31,1.071
2020/01/01,0.811
2020/01/02,0.856
2020/01/03,0.808
2020/01/04,0.984
2020/01/05,1.119
2020/01/06,0.972
2020/01/07,0.925
2020/01/08,0.886
2020/01/09,0.818
2020/01/10,0.764
2020/01/11,0.782
2020/01/12,0.821
2020/01/13,0.726
2020/01/14,0.683
2020/01/15,0.696
2020/01/16,0.693
2020/01/17,0.694
2020/01/18,0.63
2020/01/19,0.558
2020/01/20,0.598
2020/01/21,0.664
2020/01/22,0.681
2020/01/23,0.741
2020/01/24,0.739
2020/01/25,0.869
2020/01/26,0.959
2020/01/27,0.978
2020/01/28,0.834
2020/01/29,0.698
2020/01/30,0.664
2020/01/31,0.583
2020/02/01,0.516
2020/02/02,0.471
2020/02/03,0.503
2020/02/04,0.592
2020/02/05,0.822
2020/02/06,1.042
2020/02/07,1.214
2020/02/08,1.152
2020/02/09,1.041
2020/02/10,0.973
2020/02/11,0.941
2020/02/12,1.116
2020/02/13,1.203
2020/02/14,1.214
2020/02/15,1.125
2020/02/16,0.999
2020/02/17,0.886
2020/02/18,0.794
2020/02/19,0.786
2020/02/20,0.788
2020/02/21,0.894
2020/02/22,1.023
2020/02/23,1.023
2020/02/24,1.006
2020/02/25,0.997
2020/02/26,1.097
2020/02/27,1.065
2020/02/28,1.043
2020/02/29,1.118
2020/03/01,1.116
2020/03/02,1.127
2020/03/03,1.134
2020/03/04,1.117
2020/03/05,1.088
2020/03/06,1.066
2020/03/07,1.01
2020/03/08,1.074
2020/03/09,1.412
2020/03/10,1.414
2020/03/11,1.292
2020/03/12,9.994
2020/03/13,12.7
2020/03/14,12.604
2020/03/15,12.534
2020/03/16,12.477
2020/03/17,12.339
2020/03/18,12.23
2020/03/19,12.093
2020/03/20,11.949
2020/03/21,11.861
2020/03/22,11.881
2020/03/23,11.932
2020/03/24,11.885
2020/03/25,11.886
2020/03/26,8.34
2020/03/27,2.753
2020/03/28,2.867
2020/03/29,3.002
2020/03/30,1.664
2020/03/31,1.538
2020/04/01,1.541
2020/04/02,1.053
2020/04/03,0.755
2020/04/04,0.857
2020/04/05,0.951
2020/04/06,1.031
2020/04/07,1.055
2020/04/08,1.042
2020/04/09,1.027
2020/04/10,1.039
2020/04/11,1.044
2020/04/12,1.019
2020/04/13,1.019
2020/04/14,1.032
2020/04/15,1.03
2020/04/16,1.234
2020/04/17,1.241
2020/04/18,1.172
2020/04/19,1.022
2020/04/20,1.067
2020/04/21,1.147
2020/04/22,1.215
2020/04/23,1.292
2020/04/24,1.337
2020/04/25,1.189
2020/04/26,0.917
2020/04/27,0.853
2020/04/28,0.805
2020/04/29,1.283
2020/04/30,2.308
2020/05/01,2.245
2020/05/02,2.286
2020/05/03,2.224
2020/05/04,2.222
2020/05/05,2.232
2020/05/06,2.356
2020/05/07,2.728
2020/05/08,2.944
2020/05/09,2.863
2020/05/10,3.625
2020/05/11,3.714
2020/05/12,3.829
2020/05/13,4.563
2020/05/14,5.634
2020/05/15,5.664
2020/05/16,5.178
2020/05/17,4.684
2020/05/18,4.599
2020/05/19,4.189
2020/05/20,4.076
2020/05/21,4.971
2020/05/22,4.71
2020/05/23,4.315
2020/05/24,4.309
2020/05/25,4.133
2020/05/26,4.057
2020/05/27,4.218
2020/05/28,4.268
2020/05/29,4.228
2020/05/30,3.902
2020/05/31,3.798
2020/06/01,3.823
2020/06/02,3.799
2020/06/03,3.9
2020/06/04,3.16
2020/06/05,3.155
2020/06/06,2.443
2020/06/07,2.399
2020/06/08,2.516
2020/06/09,2.521
2020/06/10,2.622
2020/06/11,2.714
2020/06/12,2.716
2020/06/13,2.949
2020/06/14,3.298
2020/06/15,3.494
2020/06/16,3.601
2020/06/17,3.578
2020/06/18,3.461
2020/06/19,3.446
2020/06/20,3.477
2020/06/21,3.508
2020/06/22,3.924
2020/06/23,4.656
2020/06/24,5.324
2020/06/25,5.553
2020/06/26,5.543
2020/06/27,5.024
2020/06/28,3.777
2020/06/29,3.793
2020/06/30,4.361
2020/07/01,4.54
2020/07/02,4.387
2020/07/03,4.359
2020/07/04,3.954
2020/07/05,3.701
2020/07/06,3.71
2020/07/07,3.589
2020/07/08,3.823
2020/07/09,3.937
2020/07/10,3.961
2020/07/11,4.174
2020/07/12,4.445
2020/07/13,4.754
2020/07/14,4.447
2020/07/15,4.668
2020/07/16,5.267
2020/07/17,5.837
2020/07/18,5.745
2020/07/19,5.56
2020/07/20,6.659
2020/07/21,7.58
2020/07/22,8.343
2020/07/23,9.371
2020/07/24,9.528
2020/07/25,9.302
2020/07/26,7.74
2020/07/27,8.659
2020/07/28,7.666
2020/07/29,7.04
2020/07/30,6.518
2020/07/31,6.038
2020/08/01,4.891
2020/08/02,3.812
2020/08/03,3.772
2020/08/04,4.388
2020/08/05,5.169
2020/08/06,5.435
2020/08/07,5.439
2020/08/08,5.174
2020/08/09,5.366
2020/08/10,7.171
2020/08/11,9.752
2020/08/12,15.997
2020/08/13,20.395
2020/08/14,22.443
2020/08/15,22.061
2020/08/16,21.762
2020/08/17,21.235
2020/08/18,20.21
2020/08/19,18.58
2020/08/20,16.692
2020/08/21,15.663
2020/08/22,13.892
2020/08/23,13.53
2020/08/24,13.889
2020/08/25,14.158
2020/08/26,13.074
2020/08/27,10.134
2020/08/28,7.559
2020/08/29,7.527
2020/08/30,10.556
2020/08/31,13.688
2020/09/01,20.259
2020/09/02,24.983
2020/09/03,27.34
2020/09/04,27.611
2020/09/05,27.551
2020/09/06,26.491
2020/09/07,26.131
2020/09/08,26.193
2020/09/09,25.412
2020/09/10,24.179
2020/09/11,22.733
2020/09/12,22.541
2020/09/13,23.205
2020/09/14,22.986
2020/09/15,20.316
2020/09/16,16.188
2020/09/17,17.824
2020/09/18,19.188
2020/09/19,18.482
2020/09/20,18.468
2020/09/21,17.962
2020/09/22,17.046
2020/09/23,16.884
2020/09/24,17.658
2020/09/25,18.517
2020/09/26,19.462
2020/09/27,20.53
2020/09/28,20.561
2020/09/29,20.425
2020/09/30,20.6
2020/10/01,14.81
2020/10/02,10.21
2020/10/03,10.358
2020/10/04,10.796
2020/10/05,9.808
2020/10/06,8.406
2020/10/07,8.024
2020/10/08,8.153
2020/10/09,8.42
2020/10/10,9.503
2020/10/11,11.343
2020/10/12,10.848
2020/10/13,8.573
2020/10/14,7.215
2020/10/15,6.723
2020/10/16,6.582
2020/10/17,9.05
2020/10/18,10.478
2020/10/19,10.343
2020/10/20,8.957
2020/10/21,8.633
2020/10/22,8.256
2020/10/23,7.93
2020/10/24,9.359
2020/10/25,10.255
2020/10/26,9.932
2020/10/27,9.676
2020/10/28,9.16
2020/10/29,8.709
2020/10/30,8.612
2020/10/31,8.424
2020/11/01,8.703
2020/11/02,8.804
2020/11/03,8.792
2020/11/04,8.163
2020/11/05,7.633
2020/11/06,7.717
2020/11/07,7.126
2020/11/08,7.36
2020/11/09,7.353
2020/11/10,7.287
2020/11/11,7.012
2020/11/12,6.481
2020/11/13,6.184
2020/11/14,6.59
2020/11/15,6.564
2020/11/16,6.144
2020/11/17,7.857
2020/11/18,9.151
2020/11/19,9.144
2020/11/20,9.47
2020/11/21,9.72
2020/11/22,8.935
2020/11/23,9.27
2020/11/24,10.364
2020/11/25,10.235
2020/11/26,12.147
2020/11/27,12.538
2020/11/28,12.813
2020/11/29,13.483
2020/11/30,13.324
2020/12/01,13.39
2020/12/02,13.501
2020/12/03,13.578
2020/12/04,13.578
2020/12/05,14.138
2020/12/06,14.577
2020/12/07,14.204
2020/12/08,13.159
2020/12/09,13.244
2020/12/10,10.188
2020/12/11,10.357
2020/12/12,9.644
2020/12/13,8.335
2020/12/14,7.822
2020/12/15,8.349
2020/12/16,9.268
2020/12/17,13.341
2020/12/18,13.422
2020/12/19,12.55
2020/12/20,11.863
2020/12/21,11.651
2020/12/22,11.643
2020/12/23,12.616
2020/12/24,12.545
2020/12/25,12.661
2020/12/26,11.443
2020/12/27,10.262
2020/12/28,10.392
2020/12/29,10.581
2020/12/30,11.219
2020/12/31,9.865
2021/01/01,9.991
2021/01/02,9.547
2021/01/03,8.916
2021/01/04,13.546
2021/01/05,13.323
2021/01/06,13.517
2021/01/07,13.457
2021/01/08,13.445
2021/01/09,12.245
2021/01/10,12.35
2021/01/11,14.054
2021/01/12,14.335
2021/01/13,15.5
2021/01/14,15.842
2021/01/15,14.999
2021/01/16,15.384
2021/01/17,16.311
2021/01/18,13.9
2021/01/19,13.347
2021/01/20,13.056
2021/01/21,12.643
2021/01/22,12.247
2021/01/23,12.323
2021/01/24,12.378
2021/01/25,7.717
2021/01/26,7.719
2021/01/27,7.321
2021/01/28,7.28
2021/01/29,8.689
2021/01/30,8.658
2021/01/31,8.025
2021/02/01,8.721
2021/02/02,10.514
2021/02/03,11.288
2021/02/04,14.032
2021/02/05,16.32
2021/02/06,15.767
2021/02/07,14.563
2021/02/08,14.574
2021/02/09,13.813
2021/02/10,12.804
2021/02/11,10.526
2021/02/12,10.053
2021/02/13,7.967
2021/02/14,7.107
2021/02/15,6.819
2021/02/16,6.817
2021/02/17,6.837
2021/02/18,6.237
2021/02/19,5.105
2021/02/20,5.289
2021/02/21,5.55
2021/02/22,6.218
2021/02/23,9.034
2021/02/24,8.9
2021/02/25,8.897
2021/02/26,9.053
2021/02/27,10.34
2021/02/28,11.308
2021/03/01,12.335
2021/03/02,12.978
2021/03/03,13.356
2021/03/04,13.951
2021/03/05,13.844
2021/03/06,14.343
2021/03/07,14.399
2021/03/08,13.238
2021/03/09,7.817
2021/03/10,6.101
2021/03/11,5.176
2021/03/12,5.794
2021/03/13,6.517
2021/03/14,6.556
2021/03/15,7.613
2021/03/16,8.221
2021/03/17,8.897
2021/03/18,8.545
2021/03/19,8.503
2021/03/20,6.519
2021/03/21,6.328
2021/03/22,6.3
2021/03/23,6.05
2021/03/24,5.519
2021/03/25,4.813
2021/03/26,5.109
2021/03/27,6.452
2021/03/28,7.222
2021/03/29,6.982
2021/03/30,6.708
2021/03/31,7.059
2021/04/01,7.438
2021/04/02,7.656
2021/04/03,7.568
2021/04/04,8.506
2021/04/05,8.334
2021/04/06,8.308
2021/04/07,8.166
2021/04/08,8.267
2021/04/09,8.689
2021/04/10,9.436
2021/04/11,11.121
2021/04/12,11.601
2021/04/13,11.586
2021/04/14,10.25
2021/04/15,9.171
2021/04/16,8.849
2021/04/17,8.917
2021/04/18,9.368
2021/04/19,10.442
2021/04/20,13.43
2021/04/21,13.93
2021/04/22,13.995
2021/04/23,13.824
2021/04/24,14.79
2021/04/25,16.121
2021/04/26,17.474
2021/04/27,18.568
2021/04/28,19.134
2021/04/29,19.553
2021/04/30,20.246
2021/05/01,21.218
2021/05/02,22.1
2021/05/03,20.829
2021/05/04,16.195
2021/05/05,13.035
2021/05/06,9.434
2021/05/07,5.608
2021/05/08,9.658
2021/05/09,12.22
2021/05/10,18.059
2021/05/11,24.003
2021/05/12,27.575
2021/05/13,28.199
2021/05/14,27.56
2021/05/15,26.292
2021/05/16,24.363
2021/05/17,23.435
2021/05/18,22.755
2021/05/19,22.085
2021/05/20,20.545
2021/05/21,19.22
2021/05/22,21.697
2021/05/23,21.846
2021/05/24,21.992
2021/05/25,20.386
2021/05/26,17.987
2021/05/27,18.313
2021/05/28,18.836
2021/05/29,20.357
2021/05/30,21.985
2021/05/31,22.662
2021/06/01,23.242
2021/06/02,17.641
2021/06/03,15.217
2021/06/04,13.371
2021/06/05,14.012
2021/06/06,10.213
2021/06/07,8.396
2021/06/08,7.151
2021/06/09,5.936
2021/06/10,5.636
2021/06/11,4.77
2021/06/12,4.845
2021/06/13,5.471
2021/06/14,5.228
2021/06/15,4.969
2021/06/16,4.509
2021/06/17,3.591
2021/06/18,3.234
2021/06/19,3.558
2021/06/20,3.486
2021/06/21,6.05
2021/06/22,9.379
2021/06/23,9.381
2021/06/24,9.405
2021/06/25,9.417
2021/06/26,9.601
2021/06/27,9.412
2021/06/28,9.361
2021/06/29,9.334
2021/06/30,9.346
2021/07/01,9.327
2021/07/02,9.495
2021/07/03,9.525
2021/07/04,9.806
2021/07/05,8.849
2021/07/06,7.499
2021/07/07,8.559
2021/07/08,9.086
2021/07/09,9.138
2021/07/10,9.027
2021/07/11,9.397
2021/07/12,9.442
2021/07/13,9.607
2021/07/14,10.531
2021/07/15,11.202
2021/07/16,11.241
2021/07/17,10.573
2021/07/18,9.555
2021/07/19,8.859
2021/07/20,8.133
2021/07/21,7.986
2021/07/22,7.829
2021/07/23,7.823
2021/07/24,7.369
2021/07/25,6.236
2021/07/26,6.552
2021/07/27,6.652
2021/07/28,6.384
2021/07/29,5.764
2021/07/30,5.578
2021/07/31,5.691
2021/08/01,5.74
2021/08/02,6.011
2021/08/03,6.678
2021/08/04,6.565
2021/08/05,7.646
2021/08/06,7.7
2021/08/07,6.734
2021/08/08,4.736
2021/08/09,4.987
2021/08/10,5.159
2021/08/11,5.856
2021/08/12,5.232
2021/08/13,4.997
2021/08/14,4.304
2021/08/15,3.589
2021/08/16,3.247
2021/08/17,3.157
2021/08/18,2.922
2021/08/19,3.199
2021/08/20,9.824
2021/08/21,13.418
2021/08/22,15.936
2021/08/23,17.211
2021/08/24,17.734
2021/08/25,17.493
2021/08/26,17.228
2021/08/27,16.578
2021/08/28,16.095
2021/08/29,15.287
2021/08/30,13.23
2021/08/31,10.684
2021/09/01,7.571
2021/09/02,2.73
2021/09/03,3.007
2021/09/04,2.66
2021/09/05,1.927
2021/09/06,1.666
2021/09/07,2.554
2021/09/08,2.721
2021/09/09,2.77
2021/09/10,2.775
2021/09/11,3.28
2021/09/12,3.981
2021/09/13,4.032
2021/09/14,4.248
2021/09/15,4.464
2021/09/16,4.53
2021/09/17,4.569
2021/09/18,4.906
2021/09/19,5.014
2021/09/20,4.96
2021/09/21,4.017
2021/09/22,3.353
2021/09/23,2.424
2021/09/24,2.07
2021/09/25,2.365
2021/09/26,2.274
2021/09/27,2.098
2021/09/28,2.099
2021/09/29,2.109
2021/09/30,2.153
2021/10/01,2.144
2021/10/02,2.046
2021/10/03,2.153
2021/10/04,2.01
2021/10/05,2.332
2021/10/06,2.761
2021/10/07,3.516
2021/10/08,3.533
2021/10/09,3.332
2021/10/10,3.371
2021/10/11,3.384
2021/10/12,3.379
2021/10/13,3.318
2021/10/14,3.398
2021/10/15,3.641
2021/10/16,3.54
2021/10/17,3.436
2021/10/18,3.434
2021/10/19,3.41
2021/10/20,3.297
2021/10/21,2.628
2021/10/22,2.571
2021/10/23,2.508
2021/10/24,2.493
2021/10/25,2.474
2021/10/26,2.624
2021/10/27,3.544
2021/10/28,4.153
2021/10/29,4.276
2021/10/30,4.378
2021/10/31,4.195
2021/11/01,4.185
2021/11/02,4.13
2021/11/03,3.961
2021/11/04,3.883
2021/11/05,3.621
2021/11/06,3.083
2021/11/07,2.963
2021/11/08,2.744
2021/11/09,2.683
2021/11/10,2.502
2021/11/11,2.261
2021/11/12,2.167
2021/11/13,2.159
2021/11/14,2.449
2021/11/15,2.444
2021/11/16,2.302
2021/11/17,2.18
2021/11/18,2.14
2021/11/19,2.225
2021/11/20,2.471
2021/11/21,2.421
2021/11/22,2.418
2021/11/23,2.294
2021/11/24,2.052
2021/11/25,1.806
2021/11/26,1.747
2021/11/27,1.757
2021/11/28,1.8
2021/11/29,1.682
2021/11/30,1.548
2021/12/01,1.547
2021/12/02,1.469
2021/12/03,1.514
2021/12/04,1.602
2021/12/05,1.766
2021/12/06,1.761
2021/12/07,1.842
2021/12/08,1.963
2021/12/09,2.036
2021/12/10,1.924
2021/12/11,2.239
2021/12/12,2.583
2021/12/13,2.569
2021/12/14,2.502
2021/12/15,2.428
2021/12/16,2.404
2021/12/17,2.391
2021/12/18,1.772
2021/12/19,1.839
2021/12/20,1.582
2021/12/21,1.568
2021/12/22,1.555
2021/12/23,1.51
2021/12/24,1.131
2021/12/25,1.186
2021/12/26,1.397
2021/12/27,1.224
2021/12/28,1.259
2021/12/29,1.381
2021/12/30,1.396
2021/12/31,1.332
2022/01/01,1.343
2022/01/02,1.343
2022/01/03,1.338
2022/01/04,1.443
2022/01/05,1.755
2022/01/06,1.84
2022/01/07,2.04
2022/01/08,1.972
2022/01/09,1.686
2022/01/10,1.872
2022/01/11,1.941
2022/01/12,2.093
2022/01/13,2.088
2022/01/14,2.011
2022/01/15,1.832
2022/01/16,1.837
2022/01/17,1.731
2022/01/18,1.768
2022/01/19,1.704
2022/01/20,1.701
2022/01/21,2.006
2022/01/22,2.136
2022/01/23,2.202
2022/01/24,2.133
2022/01/25,2.143
2022/01/26,2.024
2022/01/27,2.026
2022/01/28,2.038
2022/01/29,1.977
2022/01/30,1.897
2022/01/31,1.976
2022/02/01,1.96
2022/02/02,1.964
2022/02/03,1.993
2022/02/04,1.583
2022/02/05,1.041
2022/02/06,1.376
2022/02/07,1.157
2022/02/08,1.2
2022/02/09,1.134
2022/02/10,0.985
2022/02/11,1.002
2022/02/12,1.155
2022/02/13,1.38
2022/02/14,1.454
2022/02/15,1.368
2022/02/16,1.221
2022/02/17,1.153
2022/02/18,1.168
2022/02/19,1.138
2022/02/20,1.094
2022/02/21,0.952
2022/02/22,0.931
2022/02/23,0.858
2022/02/24,0.838
2022/02/25,0.851
2022/02/26,0.983
2022/02/27,1.081
2022/02/28,1.115
2022/03/01,1.098
2022/03/02,1.047
2022/03/03,0.981
2022/03/04,1.031
2022/03/05,1.166
2022/03/06,1.196
2022/03/07,1.182
2022/03/08,1.123
2022/03/09,1.079
2022/03/10,0.707
2022/03/11,0.703
2022/03/12,0.86
2022/03/13,0.908
2022/03/14,0.9
2022/03/15,0.872
2022/03/16,0.837
2022/03/17,0.99
2022/03/18,1.178
2022/03/19,1.159
2022/03/20,1.169
2022/03/21,1.151
2022/03/22,1.08
2022/03/23,1.087
2022/03/24,1.093
2022/03/25,1.087
2022/03/26,1.041
2022/03/27,1.043
2022/03/28,1.233
2022/03/29,1.233
2022/03/30,1.234
2022/03/31,1.157
2022/04/01,1.046
2022/04/02,1.047
2022/04/03,1.003
2022/04/04,1.056
2022/04/05,1.121
2022/04/06,1.033
2022/04/07,1.018
2022/04/08,0.961
2022/04/09,0.975
2022/04/10,1.058
2022/04/11,0.947
2022/04/12,0.969
2022/04/13,0.999
2022/04/14,1.007
2022/04/15,1.141
2022/04/16,1.129
2022/04/17,1.19
2022/04/18,1.074
2022/04/19,0.868
2022/04/20,0.887
2022/04/21,0.838
2022/04/22,0.842
2022/04/23,0.892
2022/04/24,0.963
2022/04/25,1.02
2022/04/26,1.026
2022/04/27,1.026
2022/04/28,0.968
2022/04/29,0.927
2022/04/30,0.923
2022/05/01,4.163
2022/05/02,4.168
2022/05/03,4.19
2022/05/04,4.201
2022/05/05,4.205
2022/05/06,4.21
2022/05/07,4.238
2022/05/08,4.247
2022/05/09,4.284
2022/05/10,4.292
2022/05/11,5.023
2022/05/12,6.059
2022/05/13,6.012
2022/05/14,5.968
2022/05/15,5.003
2022/05/16,5.017
2022/05/17,4.997
2022/05/18,5.025
2022/05/19,5.075
2022/05/20,5.11
2022/05/21,5.052
2022/05/22,5.076
2022/05/23,5.138
2022/05/24,5.178
2022/05/25,4.373
2022/05/26,1.312
2022/05/27,0.857
2022/05/28,0.761
2022/05/29,0.862
2022/05/30,0.857
2022/05/31,0.936
2022/06/01,0.945
2022/06/02,0.935
2022/06/03,0.941
2022/06/04,0.951
2022/06/05,0.877
2022/06/06,0.887
2022/06/07,0.962
2022/06/08,1.025
2022/06/09,1.008
2022/06/10,1.001
2022/06/11,0.853
2022/06/12,0.607
2022/06/13,2.569
2022/06/14,2.841
2022/06/15,3.034
2022/06/16,2.949
2022/06/17,2.897
2022/06/18,2.89
2022/06/19,2.788
2022/06/20,2.759
2022/06/21,2.75
2022/06/22,2.766
2022/06/23,2.732
2022/06/24,2.675
2022/06/25,2.724
2022/06/26,2.784
2022/06/27,1.905
2022/06/28,1.578
2022/06/29,1.155
2022/06/30,1.201
2022/07/01,1.245
2022/07/02,1.24
2022/07/03,1.351
2022/07/04,1.398
2022/07/05,1.392
2022/07/06,1.391
2022/07/07,1.364
2022/07/08,1.328
2022/07/09,1.335
2022/07/10,1.393
2022/07/11,1.391
2022/07/12,1.335
2022/07/13,1.021
2022/07/14,0.671
2022/07/15,0.661
2022/07/16,0.601
2022/07/17,0.523
2022/07/18,0.56
2022/07/19,0.656
2022/07/20,0.667
2022/07/21,0.666
2022/07/22,0.688
2022/07/23,0.797
2022/07/24,0.818
2022/07/25,0.818
2022/07/26,0.832
2022/07/27,0.828
2022/07/28,0.839
2022/07/29,0.839
2022/07/30,0.902
2022/07/31,0.972
2022/08/01,0.942
2022/08/02,0.827
2022/08/03,0.797
2022/08/04,0.813
2022/08/05,0.846
2022/08/06,0.927
2022/08/07,0.974
2022/08/08,0.958
2022/08/09,0.957
2022/08/10,0.964
2022/08/11,0.889
2022/08/12,0.856
2022/08/13,0.874
2022/08/14,0.871
2022/08/15,0.803
2022/08/16,0.812
2022/08/17,0.814
2022/08/18,0.836
2022/08/19,0.876
2022/08/20,0.842
2022/08/21,0.855
2022/08/22,0.848
2022/08/23,0.84
2022/08/24,0.649
2022/08/25,0.6
2022/08/26,0.625
2022/08/27,0.666
2022/08/28,0.71
2022/08/29,0.647
2022/08/30,0.715
2022/08/31,0.764
2022/09/01,0.741
2022/09/02,0.676
2022/09/03,0.787
2022/09/04,0.825
2022/09/05,0.818
2022/09/06,0.821
2022/09/07,0.898
2022/09/08,1.002
2022/09/09,0.992
2022/09/10,0.969
2022/09/11,0.937
2022/09/12,0.954
2022/09/13,1.096
2022/09/14,1.077
2022/09/15,1.167
2022/09/16,1.154
2022/09/17,1.11
2022/09/18,1.036
2022/09/19,1.004
2022/09/20,1
2022/09/21,1.019
2022/09/22,0.978
2022/09/23,0.98
2022/09/24,1.022
2022/09/25,1.046
2022/09/26,1.041
2022/09/27,0.865
2022/09/28,0.868
2022/09/29,0.72
2022/09/30,0.72
2022/10/01,0.699
2022/10/02,0.754
2022/10/03,0.759
2022/10/04,0.754
2022/10/05,0.633
2022/10/06,0.633
2022/10/07,0.627
2022/10/08,0.649
2022/10/09,0.684
2022/10/10,0.645
2022/10/11,0.62
2022/10/12,0.562
2022/10/13,0.582
2022/10/14,0.556
2022/10/15,0.575
2022/10/16,0.549
2022/10/17,0.676
2022/10/18,0.764
2022/10/19,0.776
2022/10/20,0.928
2022/10/21,1.057
2022/10/22,1.008
2022/10/23,0.95
2022/10/24,0.947
2022/10/25,0.929
2022/10/26,0.914
2022/10/27,0.915
2022/10/28,0.887
2022/10/29,0.748
2022/10/30,0.813
2022/10/31,0.802
2022/11/01,0.796
2022/11/02,0.808
2022/11/03,0.726
2022/11/04,0.621
2022/11/05,0.72
2022/11/06,0.767
2022/11/07,0.769
2022/11/08,1.759
2022/11/09,2.682
2022/11/10,3.035
2022/11/11,3.055
2022/11/12,3.044
2022/11/13,2.95
2022/11/14,2.934
2022/11/15,2.903
2022/11/16,2.942
2022/11/17,2.97
2022/11/18,3.057
2022/11/19,3.092
2022/11/20,3.089
2022/11/21,3.083
2022/11/22,2.831
2022/11/23,2.106
2022/11/24,1.322
2022/11/25,1.014
2022/11/26,1.069
2022/11/27,1.108
2022/11/28,0.893
2022/11/29,0.786
