Date,hashrate
2020/10/15,2.655018985809E+14
2020/10/16,2.6241131056305E+14
2020/10/17,2.6413751226044E+14
2020/10/18,2.5372600158229E+14
2020/10/19,2.6741427468566E+14
2020/10/20,2.6432566475525E+14
2020/10/21,2.6288520677667E+14
2020/10/22,2.6462400509242E+14
2020/10/23,2.6526706498995E+14
2020/10/24,2.7060724482216E+14
2020/10/25,2.631389999982E+14
2020/10/26,2.5503059817312E+14
2020/10/27,2.6128391085503E+14
2020/10/28,2.6442352872876E+14
2020/10/29,2.6989343496284E+14
2020/10/30,2.6288253138006E+14
2020/10/31,2.6435620401873E+14
2020/11/01,2.6861621209252E+14
2020/11/02,2.5762905117372E+14
2020/11/03,2.6441465272481E+14
2020/11/04,2.6288003065023E+14
2020/11/05,2.6093332526586E+14
2020/11/06,2.6902084631304E+14
2020/11/07,2.7081355893089E+14
2020/11/08,2.6163983498861E+14
2020/11/09,2.6437870059147E+14
2020/11/10,2.6517779465546E+14
2020/11/11,2.6848496963216E+14
2020/11/12,2.6460851764458E+14
2020/11/13,2.7071582161725E+14
2020/11/14,2.654367388537E+14
2020/11/15,2.7331473608289E+14
2020/11/16,2.639669726457E+14
2020/11/17,2.6994619891299E+14
2020/11/18,2.668338203056E+14
2020/11/19,2.7527439552625E+14
2020/11/20,2.7495006749057E+14
2020/11/21,2.7822756489843E+14
2020/11/22,2.8019425823807E+14
2020/11/23,2.6861071108596E+14
2020/11/24,2.8006018707045E+14
2020/11/25,2.8010127420362E+14
2020/11/26,2.7759747246908E+14
2020/11/27,2.7654362977335E+14
2020/11/28,2.7661503552161E+14
2020/11/29,2.8527564142835E+14
2020/11/30,2.8816517831148E+14
2020/12/01,291774744417197
2020/12/02,2.743152451061E+14
2020/12/03,2.8631622728425E+14
2020/12/04,2.8441818527314E+14
2020/12/05,2.8472600968882E+14
2020/12/06,2.8793059167886E+14
2020/12/07,283126967263538
2020/12/08,2.8546396478143E+14
2020/12/09,2.8991301649318E+14
2020/12/10,2.8610058400885E+14
2020/12/11,2.8017811093802E+14
2020/12/12,2.8349433874458E+14
2020/12/13,2.8591591081851E+14
2020/12/14,2.78591551507E+14
2020/12/15,2.7963114865355E+14
2020/12/16,2.8180999528012E+14
2020/12/17,2.8355651153776E+14
2020/12/18,2.8555937758059E+14
2020/12/19,2.8098373591388E+14
2020/12/20,2.8689731944916E+14
2020/12/21,2.8957657351322E+14
2020/12/22,2.8768336903582E+14
2020/12/23,2.9517222705038E+14
2020/12/24,2.8666943745817E+14
2020/12/25,2.8184487793106E+14
2020/12/26,2.9216197191192E+14
2020/12/27,2.8687165726895E+14
2020/12/28,3.0073217634875E+14
2020/12/29,292931789244115
2020/12/30,2.896284364963E+14
2020/12/31,2.9367740663019E+14
2021/01/01,2.9369851013918E+14
2021/01/02,3.0634377805993E+14
2021/01/03,3.0386836524954E+14
2021/01/04,3.0323249768641E+14
2021/01/05,3.0606589353844E+14
2021/01/06,3.0804343509715E+14
2021/01/07,3.066669315178E+14
2021/01/08,3.1447045801846E+14
2021/01/09,3.1177429888156E+14
2021/01/10,3.1738085583252E+14
2021/01/11,3.2168868745426E+14
2021/01/12,324376866568930
2021/01/13,3.2577797760901E+14
2021/01/14,3.2804509510557E+14
2021/01/15,326199562631616
2021/01/16,3.3226071140962E+14
2021/01/17,3.2338318142987E+14
2021/01/18,3.2842859052468E+14
2021/01/19,3.3077657049281E+14
2021/01/20,3.381977673602E+14
2021/01/21,3.3363900469298E+14
2021/01/22,3.3714049326408E+14
2021/01/23,3.4277838516911E+14
2021/01/24,3.4427054874959E+14
2021/01/25,3.4925447271786E+14
2021/01/26,3.5055094772803E+14
2021/01/27,3.5611995490152E+14
2021/01/28,353864628019156
2021/01/29,3.4665224492124E+14
2021/01/30,3.4474065755626E+14
2021/01/31,3.5563155448339E+14
2021/02/01,3.6345182427544E+14
2021/02/02,3.6354270450623E+14
2021/02/03,3.5982619040665E+14
2021/02/04,3.6830862056802E+14
2021/02/05,3.6791668116286E+14
2021/02/06,369161080682734
2021/02/07,3.833250118323E+14
2021/02/08,3.8055708570852E+14
2021/02/09,3.7818454993571E+14
2021/02/10,3.7988814366814E+14
2021/02/11,3.8528026065418E+14
2021/02/12,3.9454946109733E+14
2021/02/13,3.8836324150796E+14
2021/02/14,3.9795821309534E+14
2021/02/15,3.9712653241725E+14
2021/02/16,3.9715766637058E+14
2021/02/17,4.0337714721959E+14
2021/02/18,3.9568089748186E+14
2021/02/19,4.0907197996699E+14
2021/02/20,4.0267255858836E+14
2021/02/21,3.9427079802646E+14
2021/02/22,4.1103930710221E+14
2021/02/23,4.0810813636387E+14
2021/02/24,4.1609633251956E+14
2021/02/25,4.1356992381384E+14
2021/02/26,4.1583144723814E+14
2021/02/27,4.1899986646092E+14
2021/02/28,4.1815069409806E+14
2021/03/01,4.1998640769756E+14
2021/03/02,4.2356122174389E+14
2021/03/03,4.0868536866447E+14
2021/03/04,4.1303291224145E+14
2021/03/05,424870590799506
2021/03/06,4.376064724073E+14
2021/03/07,4.3234360456743E+14
2021/03/08,4.3401368069144E+14
2021/03/09,4.2943857193895E+14
2021/03/10,4.3205886662252E+14
2021/03/11,4.2915629773037E+14
2021/03/12,4.2620205630358E+14
2021/03/13,4.3652379486939E+14
2021/03/14,4.4657817549135E+14
2021/03/15,4.3993662202371E+14
2021/03/16,4.4763095950548E+14
2021/03/17,4.5143546575331E+14
2021/03/18,4.4546234620895E+14
2021/03/19,4.5237885535962E+14
2021/03/20,4.6374991504629E+14
2021/03/21,4.5705982942698E+14
2021/03/22,4.5364331629981E+14
2021/03/23,4.5880629620472E+14
2021/03/24,4.5668163694414E+14
2021/03/25,4.6688147414986E+14
2021/03/26,4.7808006818445E+14
2021/03/27,4.733861212842E+14
2021/03/28,4.7735863024273E+14
2021/03/29,4.8724977247374E+14
2021/03/30,4.8635070542897E+14
2021/03/31,482290526330694
2021/04/01,4.8824397444371E+14
2021/04/02,4.9089833246724E+14
2021/04/03,4.9399431093432E+14
2021/04/04,5.0458280595273E+14
2021/04/05,5.1448384418964E+14
2021/04/06,5.0787761248041E+14
2021/04/07,5.1917795165895E+14
2021/04/08,5.2007134758516E+14
2021/04/09,5.1225720468652E+14
2021/04/10,5.1812886281957E+14
2021/04/11,5.1024061998426E+14
2021/04/12,5.3996174166272E+14
2021/04/13,5.3643752457239E+14
2021/04/14,5.3486215965906E+14
2021/04/15,5.3470396669948E+14
2021/04/16,5.1414240105524E+14
2021/04/17,5.2220833087868E+14
2021/04/18,5.3104373382776E+14
2021/04/19,5.1047330303922E+14
2021/04/20,530861948393156
2021/04/21,5.4134322010718E+14
2021/04/22,5.3895189498138E+14
2021/04/23,5.3911084569009E+14
2021/04/24,5.4147152524064E+14
2021/04/25,5.5826470667386E+14
2021/04/26,5.6248067531164E+14
2021/04/27,5.5714769242265E+14
2021/04/28,5.7509309698974E+14
2021/04/29,5.6825624716055E+14
2021/04/30,5.6611033358674E+14
2021/05/01,5.721666393736E+14
2021/05/02,5.7204390541156E+14
2021/05/03,5.7301070058559E+14
2021/05/04,5.8790574809918E+14
2021/05/05,5.8332774209354E+14
2021/05/06,5.9610879060511E+14
2021/05/07,580190579811607
2021/05/08,592453732238129
2021/05/09,6.010555928022E+14
2021/05/10,6.0320934131476E+14
2021/05/11,6.0403551015649E+14
2021/05/12,604472319157470
2021/05/13,6.1856056767505E+14
2021/05/14,6.1936290999617E+14
2021/05/15,6.1267191635857E+14
2021/05/16,6.2970808652556E+14
2021/05/17,6.1377074097943E+14
2021/05/18,6.2851655321748E+14
2021/05/19,632797515530101
2021/05/20,6.438155326007E+14
2021/05/21,6.2139447484788E+14
2021/05/22,6.2176185100288E+14
2021/05/23,6.1391825848408E+14
2021/05/24,6.0867309565324E+14
2021/05/25,6.0500047414592E+14
2021/05/26,6.0648068435152E+14
2021/05/27,6.0018033932413E+14
2021/05/28,5.9943215915702E+14
2021/05/29,5.9704364730361E+14
2021/05/30,604671454342637
2021/05/31,5.970240053368E+14
2021/06/01,5.8488401706824E+14
2021/06/02,5.9816734271906E+14
2021/06/03,5.9833426144796E+14
2021/06/04,6.1323197575957E+14
2021/06/05,6.1030984770189E+14
2021/06/06,6.1799950697959E+14
2021/06/07,6.1542764409509E+14
2021/06/08,6.1885325960535E+14
2021/06/09,6.0739295545606E+14
2021/06/10,5.9087830503881E+14
2021/06/11,595835798615399
2021/06/12,584177894700782
2021/06/13,577684975050206
2021/06/14,5.7653491925557E+14
2021/06/15,594800137252699
2021/06/16,5.7542849117598E+14
2021/06/17,5.7527833561727E+14
2021/06/18,580305915075309
2021/06/19,5.6207095600811E+14
2021/06/20,5.487627522422E+14
2021/06/21,5.2484694550861E+14
2021/06/22,5.1519785378366E+14
2021/06/23,4.9694396620094E+14
2021/06/24,4.9393190181038E+14
2021/06/25,4.8110131202545E+14
2021/06/26,4.7751727242096E+14
2021/06/27,4.7907605077644E+14
2021/06/28,4.8923882521065E+14
2021/06/29,4.9215738240327E+14
2021/06/30,4.9764998980542E+14
2021/07/01,4.8770589228012E+14
2021/07/02,4.9583524968234E+14
2021/07/03,4.9404809877721E+14
2021/07/04,499563203186956
2021/07/05,5.0577663053093E+14
2021/07/06,5.1353784381673E+14
2021/07/07,5.0795878266186E+14
2021/07/08,5.1105083627014E+14
2021/07/09,5.072697141184E+14
2021/07/10,528351388823422
2021/07/11,5.2108054897202E+14
2021/07/12,5.2563936433414E+14
2021/07/13,5.0591429572645E+14
2021/07/14,5.0741277692878E+14
2021/07/15,5.1549261268033E+14
2021/07/16,5.1411958135368E+14
2021/07/17,5.1956439817271E+14
2021/07/18,5.1502948056314E+14
2021/07/19,5.2264922904595E+14
2021/07/20,5.1724022610879E+14
2021/07/21,5.2712213916505E+14
2021/07/22,5.2669108009196E+14
2021/07/23,5.3031482225734E+14
2021/07/24,539431999963140
2021/07/25,5.4649491331529E+14
2021/07/26,5.4945026824012E+14
2021/07/27,5.4552373091539E+14
2021/07/28,5.529276422382E+14
2021/07/29,5.5495549566539E+14
2021/07/30,5.3555843256425E+14
2021/07/31,5.5489441244684E+14
2021/08/01,5.6087193172367E+14
2021/08/02,5.7280519117285E+14
2021/08/03,5.8310248385308E+14
2021/08/04,5.8921198627739E+14
2021/08/05,5.8618085097087E+14
2021/08/06,5.8300443712851E+14
2021/08/07,5.9319797714189E+14
2021/08/08,5.9102910954903E+14
2021/08/09,6.0736797656813E+14
2021/08/10,6.1930663925245E+14
2021/08/11,5.9723373706818E+14
2021/08/12,611585385956747
2021/08/13,608653290073160
2021/08/14,6.0891187147635E+14
2021/08/15,5.994379480618E+14
2021/08/16,6.0070107941704E+14
2021/08/17,612564714437265
2021/08/18,6.143313632512E+14
2021/08/19,6.3914085328323E+14
2021/08/20,620199194741456
2021/08/21,6.3433662831632E+14
2021/08/22,6.3761048592444E+14
2021/08/23,6.221480355979E+14
2021/08/24,6.4109145366369E+14
2021/08/25,6.4670649418825E+14
2021/08/26,6.5080819049376E+14
2021/08/27,6.4909415324764E+14
2021/08/28,6.4104558111916E+14
2021/08/29,6.4435708813404E+14
2021/08/30,6.5390024836158E+14
2021/08/31,663093590440387
2021/09/01,6.5209329786635E+14
2021/09/02,6.7513392808109E+14
2021/09/03,6.7664069498119E+14
2021/09/04,6.6587033839579E+14
2021/09/05,6.8946172672946E+14
2021/09/06,6.8682599481458E+14
2021/09/07,684845791968178
2021/09/08,6.9513424787586E+14
2021/09/09,6.8992603406005E+14
2021/09/10,6.9347901041468E+14
2021/09/11,6.9587692843427E+14
2021/09/12,7.1531091398304E+14
2021/09/13,6.9548319538463E+14
2021/09/14,6.9389092311218E+14
2021/09/15,7.0195562463232E+14
2021/09/16,7.0359670000835E+14
2021/09/17,7.0178856175564E+14
2021/09/18,7.0970820127361E+14
2021/09/19,7.1298677927327E+14
2021/09/20,7.0828148148173E+14
2021/09/21,7.2983143749713E+14
2021/09/22,7.1313594080922E+14
2021/09/23,6.9622037966146E+14
2021/09/24,709200915794852
2021/09/25,7.366452560773E+14
2021/09/26,7.1849928713136E+14
2021/09/27,7.1922492380205E+14
2021/09/28,7.0325541291314E+14
2021/09/29,7.1429594177969E+14
2021/09/30,7.0556856714423E+14
2021/10/01,7.2894265497587E+14
2021/10/02,7.2870329589106E+14
2021/10/03,7.2167469944698E+14
2021/10/04,7.184646560207E+14
2021/10/05,7.4526161485634E+14
2021/10/06,7.4416338623608E+14
2021/10/07,7.3290235688379E+14
2021/10/08,7.5501313004639E+14
2021/10/09,7.3428028042761E+14
2021/10/10,734877398615484
2021/10/11,7.5362356628683E+14
2021/10/12,751558343080446
2021/10/13,7.5504544768551E+14
2021/10/14,7.5028599044973E+14
2021/10/15,7.3023204185398E+14
2021/10/16,7.5042123389851E+14
2021/10/17,7.501234050604E+14
2021/10/18,7.4387204262021E+14
2021/10/19,7.4790166436875E+14
2021/10/20,7.5459071722597E+14
2021/10/21,7.6479434215971E+14
2021/10/22,7.7550479686072E+14
2021/10/23,7.6198442632321E+14
2021/10/24,771099579617445
2021/10/25,7.9111105951234E+14
2021/10/26,796270805634339
2021/10/27,7.9289401486685E+14
2021/10/28,7.8214718378279E+14
2021/10/29,7.8427972404763E+14
2021/10/30,7.9848875680691E+14
2021/10/31,7.7845171119516E+14
2021/11/01,8.1273214433513E+14
2021/11/02,813424241343745
2021/11/03,8.2120318943092E+14
2021/11/04,7.8684013823508E+14
2021/11/05,8.0936660810556E+14
2021/11/06,8.0333755038096E+14
2021/11/07,8.3003240787464E+14
2021/11/08,8.2832774883801E+14
2021/11/09,8.4394272068054E+14
2021/11/10,8.2761568474101E+14
2021/11/11,8.5266882008456E+14
2021/11/12,8.5165329716848E+14
2021/11/13,8.5865718193469E+14
2021/11/14,8.4632854433839E+14
2021/11/15,8.6075438720045E+14
2021/11/16,8.4035276135892E+14
2021/11/17,8.765419893188E+14
2021/11/18,8.9216399852296E+14
2021/11/19,8.4622808052343E+14
2021/11/20,8.4115395625858E+14
2021/11/21,8.3788951891323E+14
2021/11/22,8.6387836475240E+14
2021/11/23,8.6272973926808E+14
2021/11/24,8.6394508536159E+14
2021/11/25,8.3581200607901E+14
2021/11/26,8.1078868014028E+14
2021/11/27,8.4610363036475E+14
2021/11/28,8.5357938651556E+14
2021/11/29,8.5694463448228E+14
2021/11/30,855925684917214
2021/12/01,8.6682601721021E+14
2021/12/02,8.855707720863E+14
2021/12/03,8.807229866028E+14
2021/12/04,871215521636474
2021/12/05,8.9776233580966E+14
2021/12/06,9.0270760469188E+14
2021/12/07,9.0980000581944E+14
2021/12/08,9.0395521838204E+14
2021/12/09,9.0425238400737E+14
2021/12/10,8.901386107232E+14
2021/12/11,8.8675808242181E+14
2021/12/12,8.9512683854751E+14
2021/12/13,9.2300617910119E+14
2021/12/14,9.326006877291E+14
2021/12/15,9.2424036685796E+14
2021/12/16,9.0183691776746E+14
2021/12/17,9.0236745487527E+14
2021/12/18,9.272533340784E+14
2021/12/19,9.1844314827309E+14
2021/12/20,9.4906150980767E+14
2021/12/21,9.4718763072826E+14
2021/12/22,9.304184991045E+14
2021/12/23,9.2700144343469E+14
2021/12/24,9.3177655834848E+14
2021/12/25,9.2739943665239E+14
2021/12/26,9.2525991784733E+14
2021/12/27,9.3349348659713E+14
2021/12/28,9.2949070925539E+14
2021/12/29,9.4633690614945E+14
2021/12/30,9.5258249783649E+14
2021/12/31,925750436448923
2022/01/01,9.3127440792264E+14
2022/01/02,953706943319783
2022/01/03,9.6702007242468E+14
2022/01/04,9.8012541195467E+14
2022/01/05,967197132625938
2022/01/06,9.504764788169E+14
2022/01/07,9.2769380273472E+14
2022/01/08,9.3859977243434E+14
2022/01/09,9.8470976413076E+14
2022/01/10,9.4926882285456E+14
2022/01/11,9.5915608386635E+14
2022/01/12,9.76514179672E+14
2022/01/13,9.7120539423491E+14
2022/01/14,9.7132105383458E+14
2022/01/15,9.4539678224152E+14
2022/01/16,9.5583961173482E+14
2022/01/17,9.6475115571708E+14
2022/01/18,991377620432327
2022/01/19,9.7302347600254E+14
2022/01/20,9.7683199280842E+14
2022/01/21,9.7937886161465E+14
2022/01/22,1.0106814632418E+15
2022/01/23,9.9142854184299E+14
2022/01/24,9.8583827217809E+14
2022/01/25,9.6749073105525E+14
2022/01/26,995099699241744
2022/01/27,9.933585608946E+14
2022/01/28,9.8115656990833E+14
2022/01/29,9.894194910689E+14
2022/01/30,998267715384766
2022/01/31,9.8632341040584E+14
2022/02/01,1.0082105134412E+15
2022/02/02,1.0142363561853E+15
2022/02/03,9.6964868219949E+14
2022/02/04,1.0063165781054E+15
2022/02/05,9.9871789771914E+14
2022/02/06,1.0225000232038E+15
2022/02/07,9.946116783345E+14
2022/02/08,1.0055964723701E+15
2022/02/09,1.0212156825284E+15
2022/02/10,1.0153585098572E+15
2022/02/11,9.9657260389689E+14
2022/02/12,1.0028120187864E+15
2022/02/13,1.0265231460583E+15
2022/02/14,1.0230269522128E+15
2022/02/15,1.028127876727E+15
2022/02/16,9.9544027851366E+14
2022/02/17,1.0065386977043E+15
2022/02/18,1.008211619611E+15
2022/02/19,994679110241095
2022/02/20,1.0099753508672E+15
2022/02/21,1014686266144321
2022/02/22,9.9606939679754E+14
2022/02/23,1005005025211314
2022/02/24,1.0061689388964E+15
2022/02/25,1.002408557627E+15
2022/02/26,1.0010553893986E+15
2022/02/27,1.0260566507364E+15
2022/02/28,9.9888243117146E+14
2022/03/01,1.0124686036715E+15
2022/03/02,1.0090619066415E+15
2022/03/03,9.9520232940983E+14
2022/03/04,1.0166395362391E+15
2022/03/05,9.8279829774676E+14
2022/03/06,9.9245353442847E+14
2022/03/07,9.7113510627991E+14
2022/03/08,9.9285848639341E+14
2022/03/09,9.9057360895327E+14
2022/03/10,1.0170701173275E+15
2022/03/11,9.9023639519489E+14
2022/03/12,1.040031723783E+15
2022/03/13,992647139128241
2022/03/14,1.0097217667853E+15
2022/03/15,9.9213515608101E+14
2022/03/16,9.9938868038082E+14
2022/03/17,1.0037362087851E+15
2022/03/18,1009595468980534
2022/03/19,1.0266348889009E+15
2022/03/20,1001532712911902
2022/03/21,1.0209608338853E+15
2022/03/22,1.0065777067979E+15
2022/03/23,1020855780596409
2022/03/24,1.0107059129501E+15
2022/03/25,1.0403658517489E+15
2022/03/26,1.0093398976473E+15
2022/03/27,1004612255035540
2022/03/28,1.0340356684111E+15
2022/03/29,1.029476317933E+15
2022/03/30,1.038176347604E+15
2022/03/31,1.01664616135E+15
2022/04/01,1038984424403889
2022/04/02,1.0167744625513E+15
2022/04/03,1.0290822733504E+15
2022/04/04,1.0130907335635E+15
2022/04/05,1.0332504257347E+15
2022/04/06,1.0313950710939E+15
2022/04/07,1040074973151048
2022/04/08,1.0378339878288E+15
2022/04/09,1.0264361028743E+15
2022/04/10,1.0301561467819E+15
2022/04/11,1.0604483771576E+15
2022/04/12,1.0249065627615E+15
2022/04/13,1.0309846771168E+15
2022/04/14,1.0390075776328E+15
2022/04/15,1.0315307763704E+15
2022/04/16,1.0216901114181E+15
2022/04/17,1.0593465736028E+15
2022/04/18,1.0634811217209E+15
2022/04/19,1.0568471847312E+15
2022/04/20,1.0399619418839E+15
2022/04/21,1.035583780919E+15
2022/04/22,1047424578322399
2022/04/23,1.0610851168226E+15
2022/04/24,1.0595647709696E+15
2022/04/25,1.0571476759608E+15
2022/04/26,1.0297150034374E+15
2022/04/27,1.0320513276022E+15
2022/04/28,1.0397983880689E+15
2022/04/29,1040405480536066
2022/04/30,1064326863429138
2022/05/01,1.0821348562767E+15
2022/05/02,1.0681920473844E+15
2022/05/03,1.0844896786149E+15
2022/05/04,1.0647851166247E+15
2022/05/05,1.0640667284785E+15
2022/05/06,1.0606803413233E+15
2022/05/07,1060786654232008
2022/05/08,1.0850962150385E+15
2022/05/09,1.0989521972514E+15
2022/05/10,1077304681767173
2022/05/11,1.1159260433185E+15
2022/05/12,1.0815488455239E+15
2022/05/13,1.1265651477791E+15
2022/05/14,1.0726310638251E+15
2022/05/15,1.1031067753704E+15
2022/05/16,1.0983734392464E+15
2022/05/17,1.0938749385443E+15
2022/05/18,1.112911992149E+15
2022/05/19,1088920517643358
2022/05/20,1.096145275801E+15
2022/05/21,1.0976689800057E+15
2022/05/22,1.0685766422318E+15
2022/05/23,1.089176799237E+15
2022/05/24,1.0814885602294E+15
2022/05/25,1.0891350544721E+15
2022/05/26,1.0643602707259E+15
2022/05/27,1103807869900710
2022/05/28,1.0715528000652E+15
2022/05/29,1.0886688023333E+15
2022/05/30,1.0766819818454E+15
2022/05/31,1.0845419933032E+15
2022/06/01,1.0634113367506E+15
2022/06/02,1075035590023289
2022/06/03,1.0810531458392E+15
2022/06/04,1.0805060353532E+15
2022/06/05,1.0679563008996E+15
2022/06/06,1.0391359102251E+15
2022/06/07,1.0694994874712E+15
2022/06/08,1078038609317759
2022/06/09,1.0516078613504E+15
2022/06/10,1.0591001438259E+15
2022/06/11,1.062589876026E+15
2022/06/12,1.0609602491899E+15
2022/06/13,1.0425845153725E+15
2022/06/14,1.0070450562956E+15
2022/06/15,9.6158702035134E+14
2022/06/16,9.7667409923722E+14
2022/06/17,9.9033864796723E+14
2022/06/18,9.9394587767127E+14
2022/06/19,9.4868925524589E+14
2022/06/20,9.5146417009751E+14
2022/06/21,9.5160352502563E+14
2022/06/22,946238071824780
2022/06/23,9.2517718787526E+14
2022/06/24,9.2872260900678E+14
2022/06/25,9.5109107855249E+14
2022/06/26,909619168018496
2022/06/27,9.4395346982909E+14
2022/06/28,9.1254832849378E+14
2022/06/29,9.1421876391203E+14
2022/06/30,9.0723192114199E+14
2022/07/01,9.1357923886568E+14
2022/07/02,9.1083023274132E+14
2022/07/03,9.2919489511509E+14
2022/07/04,9.1599065505521E+14
2022/07/05,9.2586718277091E+14
2022/07/06,915814671693104
2022/07/07,902185016201568
2022/07/08,9.334965204338E+14
2022/07/09,906387779112059
2022/07/10,9.2968905383318E+14
2022/07/11,9.0247699972764E+14
2022/07/12,9.3268540493301E+14
2022/07/13,8.8578380366242E+14
2022/07/14,9.0386539111792E+14
2022/07/15,9.148062687558E+14
2022/07/16,9.2535246040136E+14
2022/07/17,9.1244469937898E+14
2022/07/18,9.2737108409627E+14
2022/07/19,9.4176117446501E+14
2022/07/20,9.2914215092485E+14
2022/07/21,9.2282200287868E+14
2022/07/22,9.2012484924051E+14
2022/07/23,9.593944943848E+14
2022/07/24,9.4324208494744E+14
2022/07/25,9.1739910014378E+14
2022/07/26,9.2766963595568E+14
2022/07/27,9.2935119006804E+14
2022/07/28,9.4307193321377E+14
2022/07/29,9.1987665480403E+14
2022/07/30,9.3188374291278E+14
2022/07/31,9.2272549173142E+14
2022/08/01,9.2633552043112E+14
2022/08/02,9.511805216756E+14
2022/08/03,9.2049299254597E+14
2022/08/04,9.2923385795165E+14
2022/08/05,9.5544876174669E+14
2022/08/06,9.2863465834766E+14
2022/08/07,9.2996179935198E+14
2022/08/08,909826382008602
2022/08/09,9.2085234353585E+14
2022/08/10,9.2583555865001E+14
2022/08/11,9.3121902655199E+14
2022/08/12,917649670212174
2022/08/13,9.4831239402352E+14
2022/08/14,9.4871289373214E+14
2022/08/15,923018238927458
2022/08/16,9.5123995307850E+14
2022/08/17,935370139256350
2022/08/18,9.1780521255153E+14
2022/08/19,8.9941524856395E+14
2022/08/20,8.9970527682935E+14
2022/08/21,920190774023993
2022/08/22,9.0141224997735E+14
2022/08/23,9.2614192615066E+14
2022/08/24,9.2227301672559E+14
2022/08/25,9.0484880405426E+14
2022/08/26,9.2361619261457E+14
2022/08/27,939597285425844
2022/08/28,9.2368741659576E+14
2022/08/29,9.6457784751251E+14
2022/08/30,9.3752357289293E+14
2022/08/31,9.4086510849238E+14
2022/09/01,9.3029304300781E+14
2022/09/02,9.6784341092384E+14
2022/09/03,9.3572022807666E+14
2022/09/04,9.6045913600714E+14
2022/09/05,9.0851350825184E+14
2022/09/06,9.1874539227083E+14
2022/09/07,9.2696831491157E+14
2022/09/08,9.4678223922674E+14
2022/09/09,9.095792077E+14
2022/09/10,9.1745367856427E+14
2022/09/11,898499520107551
2022/09/12,909062231654869
2022/09/13,9.1493269027076E+14
2022/09/14,871253946410558
2022/09/15,2.2198299112287E+14
2022/09/16,0
2022/09/17,0
2022/09/18,0
2022/09/19,0
2022/09/20,0
2022/09/21,0
2022/09/22,0
2022/09/23,0
2022/09/24,0
2022/09/25,0
2022/09/26,0
2022/09/27,0
2022/09/28,0
2022/09/29,0
2022/09/30,0
2022/10/01,0
2022/10/02,0
2022/10/03,0
2022/10/04,0
2022/10/05,0
2022/10/06,0
2022/10/07,0
2022/10/08,0
2022/10/09,0
2022/10/10,0
2022/10/11,0
2022/10/12,0
2022/10/13,0
2022/10/14,0
2022/10/15,0
2022/10/16,0
2022/10/17,0
2022/10/18,0
2022/10/19,0
2022/10/20,0
2022/10/21,0
2022/10/22,0
2022/10/23,0
2022/10/24,0
2022/10/25,0
2022/10/26,0
2022/10/27,0
2022/10/28,0
2022/10/29,0
2022/10/30,0
2022/10/31,0
2022/11/01,0
2022/11/02,0
2022/11/03,0
2022/11/04,0
2022/11/05,0
2022/11/06,0
2022/11/07,0
2022/11/08,0
2022/11/09,0
2022/11/10,0
2022/11/11,0
2022/11/12,0
2022/11/13,0
2022/11/14,0
2022/11/15,0
2022/11/16,0
2022/11/17,0
2022/11/18,0
2022/11/19,0
2022/11/20,0
2022/11/21,0
2022/11/22,0
2022/11/23,0
2022/11/24,0
2022/11/25,0
2022/11/26,0
2022/11/27,0
2022/11/28,0
2022/11/29,0
