Date,activeaddresses30ema
2019/10/29,327236
2019/10/30,327444
2019/10/31,327707
2019/11/01,327477
2019/11/02,324606
2019/11/03,321275
2019/11/04,320844
2019/11/05,323051
2019/11/06,323678
2019/11/07,329550
2019/11/08,329929
2019/11/09,327072
2019/11/10,325523
2019/11/11,326961
2019/11/12,328261
2019/11/13,329329
2019/11/14,329437
2019/11/15,328614
2019/11/16,325598
2019/11/17,323178
2019/11/18,323662
2019/11/19,324562
2019/11/20,324169
2019/11/21,327110
2019/11/22,330130
2019/11/23,327526
2019/11/24,323299
2019/11/25,324647
2019/11/26,323140
2019/11/27,321213
2019/11/28,318971
2019/11/29,318487
2019/11/30,306872
2019/12/01,305600
2019/12/02,308186
2019/12/03,307981
2019/12/04,307806
2019/12/05,307330
2019/12/06,305992
2019/12/07,301520
2019/12/08,295629
2019/12/09,297340
2019/12/10,297371
2019/12/11,297510
2019/12/12,296860
2019/12/13,296485
2019/12/14,293388
2019/12/15,290748
2019/12/16,291460
2019/12/17,291478
2019/12/18,292773
2019/12/19,292467
2019/12/20,292261
2019/12/21,289794
2019/12/22,286445
2019/12/23,286608
2019/12/24,285308
2019/12/25,283121
2019/12/26,282934
2019/12/27,281772
2019/12/28,279672
2019/12/29,276092
2019/12/30,276441
2019/12/31,275004
2020/01/01,270706
2020/01/02,267890
2020/01/03,268487
2020/01/04,268053
2020/01/05,266694
2020/01/06,268360
2020/01/07,269957
2020/01/08,272325
2020/01/09,274334
2020/01/10,275075
2020/01/11,274266
2020/01/12,272020
2020/01/13,272199
2020/01/14,275389
2020/01/15,279383
2020/01/16,284008
2020/01/17,286095
2020/01/18,287241
2020/01/19,287297
2020/01/20,287157
2020/01/21,286886
2020/01/22,285205
2020/01/23,284572
2020/01/24,280844
2020/01/25,276274
2020/01/26,271045
2020/01/27,268905
2020/01/28,267504
2020/01/29,266979
2020/01/30,266775
2020/01/31,266935
2020/02/01,266262
2020/02/02,265116
2020/02/03,267853
2020/02/04,267764
2020/02/05,270086
2020/02/06,272496
2020/02/07,275176
2020/02/08,278944
2020/02/09,282406
2020/02/10,285603
2020/02/11,290461
2020/02/12,299719
2020/02/13,305979
2020/02/14,309296
2020/02/15,311538
2020/02/16,312061
2020/02/17,313898
2020/02/18,316827
2020/02/19,318319
2020/02/20,319312
2020/02/21,320767
2020/02/22,320787
2020/02/23,321562
2020/02/24,323397
2020/02/25,323677
2020/02/26,324827
2020/02/27,326391
2020/02/28,327355
2020/02/29,325925
2020/03/01,324341
2020/03/02,325850
2020/03/03,324906
2020/03/04,325232
2020/03/05,326987
2020/03/06,327335
2020/03/07,326108
2020/03/08,324664
2020/03/09,326726
2020/03/10,327348
2020/03/11,327558
2020/03/12,327593
2020/03/13,332251
2020/03/14,331963
2020/03/15,330324
2020/03/16,332929
2020/03/17,334844
2020/03/18,338172
2020/03/19,345515
2020/03/20,350454
2020/03/21,360277
2020/03/22,362925
2020/03/23,366834
2020/03/24,369117
2020/03/25,369388
2020/03/26,370253
2020/03/27,371027
2020/03/28,367909
2020/03/29,363190
2020/03/30,362851
2020/03/31,362184
2020/04/01,360504
2020/04/02,360117
2020/04/03,360005
2020/04/04,356808
2020/04/05,353157
2020/04/06,354834
2020/04/07,355678
2020/04/08,360733
2020/04/09,360967
2020/04/10,361202
2020/04/11,359173
2020/04/12,358359
2020/04/13,359656
2020/04/14,363631
2020/04/15,365954
2020/04/16,367383
2020/04/17,369849
2020/04/18,372771
2020/04/19,374080
2020/04/20,377498
2020/04/21,379725
2020/04/22,381166
2020/04/23,384487
2020/04/24,388169
2020/04/25,389395
2020/04/26,390292
2020/04/27,393051
2020/04/28,395177
2020/04/29,399287
2020/04/30,402709
2020/05/01,404289
2020/05/02,404276
2020/05/03,405358
2020/05/04,404914
2020/05/05,403961
2020/05/06,404738
2020/05/07,406286
2020/05/08,408803
2020/05/09,411749
2020/05/10,413991
2020/05/11,415989
2020/05/12,416570
2020/05/13,415272
2020/05/14,414432
2020/05/15,415253
2020/05/16,415260
2020/05/17,414389
2020/05/18,415391
2020/05/19,416909
2020/05/20,417711
2020/05/21,419002
2020/05/22,420991
2020/05/23,422352
2020/05/24,421265
2020/05/25,421208
2020/05/26,423108
2020/05/27,425859
2020/05/28,418398
2020/05/29,423779
2020/05/30,426773
2020/05/31,427829
2020/06/01,431426
2020/06/02,437570
2020/06/03,439685
2020/06/04,442961
2020/06/05,444279
2020/06/06,443638
2020/06/07,441935
2020/06/08,444931
2020/06/09,447040
2020/06/10,448280
2020/06/11,449674
2020/06/12,451779
2020/06/13,451245
2020/06/14,448906
2020/06/15,450716
2020/06/16,452658
2020/06/17,454186
2020/06/18,457457
2020/06/19,460196
2020/06/20,462757
2020/06/21,464212
2020/06/22,468756
2020/06/23,474112
2020/06/24,478084
2020/06/25,481230
2020/06/26,484399
2020/06/27,486615
2020/06/28,488078
2020/06/29,493382
2020/06/30,498287
2020/07/01,501586
2020/07/02,504030
2020/07/03,505286
2020/07/04,505122
2020/07/05,501709
2020/07/06,502336
2020/07/07,504868
2020/07/08,507437
2020/07/09,509696
2020/07/10,510323
2020/07/11,510675
2020/07/12,509717
2020/07/13,514259
2020/07/14,517702
2020/07/15,521634
2020/07/16,522700
2020/07/17,523497
2020/07/18,521989
2020/07/19,521196
2020/07/20,523825
2020/07/21,523851
2020/07/22,525228
2020/07/23,527835
2020/07/24,528645
2020/07/25,531008
2020/07/26,533314
2020/07/27,539059
2020/07/28,546504
2020/07/29,547464
2020/07/30,549103
2020/07/31,551668
2020/08/01,554792
2020/08/02,556291
2020/08/03,559503
2020/08/04,562796
2020/08/05,566662
2020/08/06,570729
2020/08/07,573979
2020/08/08,574104
2020/08/09,572839
2020/08/10,574053
2020/08/11,574672
2020/08/12,571757
2020/08/13,571063
2020/08/14,570220
2020/08/15,568753
2020/08/16,567566
2020/08/17,566588
2020/08/18,565904
2020/08/19,566465
2020/08/20,565910
2020/08/21,568191
2020/08/22,566114
2020/08/23,565847
2020/08/24,566204
2020/08/25,565623
2020/08/26,566123
2020/08/27,565938
2020/08/28,563979
2020/08/29,560081
2020/08/30,555531
2020/08/31,557080
2020/09/01,559290
2020/09/02,559949
2020/09/03,559819
2020/09/04,561521
2020/09/05,557046
2020/09/06,554174
2020/09/07,551694
2020/09/08,548598
2020/09/09,545563
2020/09/10,543516
2020/09/11,541084
2020/09/12,538440
2020/09/13,534318
2020/09/14,532596
2020/09/15,532889
2020/09/16,531074
2020/09/17,553091
2020/09/18,562785
2020/09/19,564603
2020/09/20,567363
2020/09/21,569389
2020/09/22,569041
2020/09/23,568371
2020/09/24,568874
2020/09/25,566798
2020/09/26,564168
2020/09/27,560610
2020/09/28,560399
2020/09/29,560878
2020/09/30,561777
2020/10/01,559981
2020/10/02,557129
2020/10/03,552940
2020/10/04,549172
2020/10/05,545985
2020/10/06,544874
2020/10/07,543084
2020/10/08,541033
2020/10/09,541361
2020/10/10,541191
2020/10/11,540089
2020/10/12,540111
2020/10/13,543209
2020/10/14,545441
2020/10/15,557363
2020/10/16,563993
2020/10/17,566205
2020/10/18,564162
2020/10/19,565419
2020/10/20,565947
2020/10/21,568989
2020/10/22,574788
2020/10/23,578681
2020/10/24,577068
2020/10/25,572061
2020/10/26,571060
2020/10/27,569755
2020/10/28,570616
2020/10/29,569732
2020/10/30,569423
2020/10/31,570607
2020/11/01,569263
2020/11/02,571135
2020/11/03,571697
2020/11/04,575187
2020/11/05,576227
2020/11/06,579465
2020/11/07,580512
2020/11/08,578040
2020/11/09,579227
2020/11/10,579932
2020/11/11,580229
2020/11/12,579194
2020/11/13,580262
2020/11/14,580489
2020/11/15,578289
2020/11/16,578688
2020/11/17,581978
2020/11/18,583540
2020/11/19,585843
2020/11/20,588881
2020/11/21,592387
2020/11/22,594864
2020/11/23,598614
2020/11/24,602628
2020/11/25,606211
2020/11/26,605082
2020/11/27,604505
2020/11/28,600034
2020/11/29,597608
2020/11/30,598993
2020/12/01,600501
2020/12/02,598507
2020/12/03,598023
2020/12/04,598764
2020/12/05,597660
2020/12/06,594127
2020/12/07,592966
2020/12/08,593027
2020/12/09,593094
2020/12/10,591034
2020/12/11,591015
2020/12/12,593656
2020/12/13,598372
2020/12/14,605837
2020/12/15,610672
2020/12/16,617632
2020/12/17,626914
2020/12/18,631388
2020/12/19,633298
2020/12/20,629528
2020/12/21,627034
2020/12/22,625189
2020/12/23,630562
2020/12/24,630202
2020/12/25,631479
2020/12/26,632688
2020/12/27,633800
2020/12/28,636474
2020/12/29,638363
2020/12/30,640758
2020/12/31,641262
2021/01/01,641949
2021/01/02,641713
2021/01/03,644309
2021/01/04,647539
2021/01/05,650865
2021/01/06,655703
2021/01/07,661551
2021/01/08,665664
2021/01/09,669850
2021/01/10,671669
2021/01/11,672421
2021/01/12,670862
2021/01/13,668408
2021/01/14,668594
2021/01/15,670347
2021/01/16,671058
2021/01/17,668910
2021/01/18,670328
2021/01/19,672836
2021/01/20,673942
2021/01/21,672485
2021/01/22,671492
2021/01/23,670822
2021/01/24,669382
2021/01/25,670475
2021/01/26,671646
2021/01/27,669205
2021/01/28,671026
2021/01/29,675747
2021/01/30,679279
2021/01/31,682583
2021/02/01,687121
2021/02/02,691735
2021/02/03,697347
2021/02/04,701182
2021/02/05,706110
2021/02/06,709246
2021/02/07,712067
2021/02/08,715364
2021/02/09,720270
2021/02/10,724790
2021/02/11,728549
2021/02/12,732827
2021/02/13,735059
2021/02/14,735022
2021/02/15,732547
2021/02/16,733337
2021/02/17,734434
2021/02/18,738007
2021/02/19,742676
2021/02/20,747183
2021/02/21,748064
2021/02/22,748079
2021/02/23,746337
2021/02/24,747846
2021/02/25,747574
2021/02/26,747469
2021/02/27,748591
2021/02/28,746109
2021/03/01,745408
2021/03/02,747330
2021/03/03,747971
2021/03/04,749473
2021/03/05,746245
2021/03/06,745070
2021/03/07,743045
2021/03/08,742699
2021/03/09,745705
2021/03/10,748271
2021/03/11,752251
2021/03/12,756226
2021/03/13,759166
2021/03/14,761552
2021/03/15,764105
2021/03/16,766739
2021/03/17,767839
2021/03/18,770943
2021/03/19,773318
2021/03/20,775363
2021/03/21,773875
2021/03/22,775077
2021/03/23,777467
2021/03/24,780296
2021/03/25,784849
2021/03/26,786572
2021/03/27,786987
2021/03/28,785549
2021/03/29,785985
2021/03/30,787701
2021/03/31,790471
2021/04/01,795671
2021/04/02,801290
2021/04/03,803307
2021/04/04,802098
2021/04/05,802901
2021/04/06,805707
2021/04/07,806497
2021/04/08,806889
2021/04/09,808151
2021/04/10,811981
2021/04/11,812962
2021/04/12,816373
2021/04/13,819612
2021/04/14,795163
2021/04/15,793481
2021/04/16,766737
2021/04/17,779127
2021/04/18,786677
2021/04/19,797298
2021/04/20,811124
2021/04/21,824387
2021/04/22,837457
2021/04/23,846268
2021/04/24,852882
2021/04/25,859424
2021/04/26,865651
2021/04/27,870948
2021/04/28,879819
2021/04/29,888940
2021/04/30,891100
2021/05/01,894178
2021/05/02,895341
2021/05/03,898018
2021/05/04,903325
2021/05/05,908514
2021/05/06,914371
2021/05/07,918718
2021/05/08,931304
2021/05/09,946626
2021/05/10,955367
2021/05/11,966030
2021/05/12,970919
2021/05/13,976474
2021/05/14,979761
2021/05/15,981012
2021/05/16,979055
2021/05/17,976060
2021/05/18,971808
2021/05/19,966446
2021/05/20,964028
2021/05/21,956594
2021/05/22,947902
2021/05/23,934671
2021/05/24,925674
2021/05/25,917590
2021/05/26,911615
2021/05/27,906063
2021/05/28,900190
2021/05/29,898118
2021/05/30,895883
2021/05/31,893567
2021/06/01,889742
2021/06/02,885682
2021/06/03,883747
2021/06/04,880230
2021/06/05,873777
2021/06/06,866023
2021/06/07,860000
2021/06/08,851774
2021/06/09,844029
2021/06/10,837491
2021/06/11,829808
2021/06/12,821586
2021/06/13,815162
2021/06/14,810067
2021/06/15,807017
2021/06/16,803762
2021/06/17,799585
2021/06/18,793594
2021/06/19,783433
2021/06/20,774130
2021/06/21,769644
2021/06/22,768824
2021/06/23,767089
2021/06/24,766178
2021/06/25,765724
2021/06/26,762767
2021/06/27,759082
2021/06/28,771345
2021/06/29,773013
2021/06/30,772090
2021/07/01,771712
2021/07/02,769102
2021/07/03,764645
2021/07/04,759760
2021/07/05,757001
2021/07/06,761161
2021/07/07,763775
2021/07/08,764164
2021/07/09,763151
2021/07/10,759228
2021/07/11,754904
2021/07/12,753237
2021/07/13,751874
2021/07/14,751527
2021/07/15,753031
2021/07/16,752143
2021/07/17,750231
2021/07/18,748231
2021/07/19,747650
2021/07/20,747293
2021/07/21,747275
2021/07/22,748048
2021/07/23,748848
2021/07/24,751150
2021/07/25,748757
2021/07/26,750365
2021/07/27,759133
2021/07/28,766131
2021/07/29,768315
2021/07/30,769789
2021/07/31,771210
2021/08/01,770641
2021/08/02,773156
2021/08/03,772958
2021/08/04,772481
2021/08/05,768818
2021/08/06,768794
2021/08/07,768406
2021/08/08,768023
2021/08/09,767038
2021/08/10,766430
2021/08/11,766171
2021/08/12,764737
2021/08/13,763482
2021/08/14,761497
2021/08/15,758673
2021/08/16,761044
2021/08/17,762442
2021/08/18,761678
2021/08/19,764902
2021/08/20,767909
2021/08/21,767896
2021/08/22,766232
2021/08/23,766735
2021/08/24,765799
2021/08/25,763097
2021/08/26,760405
2021/08/27,738744
2021/08/28,737935
2021/08/29,737411
2021/08/30,737683
2021/08/31,739119
2021/09/01,741701
2021/09/02,744733
2021/09/03,743200
2021/09/04,742383
2021/09/05,740253
2021/09/06,740047
2021/09/07,743713
2021/09/08,743183
2021/09/09,744404
2021/09/10,747417
2021/09/11,755260
2021/09/12,758812
2021/09/13,764391
2021/09/14,767263
2021/09/15,769107
2021/09/16,769979
2021/09/17,768969
2021/09/18,768623
2021/09/19,766672
2021/09/20,763041
2021/09/21,762551
2021/09/22,762494
2021/09/23,763471
2021/09/24,760844
2021/09/25,759385
2021/09/26,753871
2021/09/27,751386
2021/09/28,748417
2021/09/29,747162
2021/09/30,745332
2021/10/01,749003
2021/10/02,748250
2021/10/03,747334
2021/10/04,744515
2021/10/05,747827
2021/10/06,757083
2021/10/07,765166
2021/10/08,772266
2021/10/09,775561
2021/10/10,774586
2021/10/11,775034
2021/10/12,775552
2021/10/13,775213
2021/10/14,777137
2021/10/15,780362
2021/10/16,781942
2021/10/17,781511
2021/10/18,783021
2021/10/19,785720
2021/10/20,790133
2021/10/21,793729
2021/10/22,797378
2021/10/23,801698
2021/10/24,805671
2021/10/25,809841
2021/10/26,814844
2021/10/27,818591
2021/10/28,799821
2021/10/29,811468
2021/10/30,817715
2021/10/31,819862
2021/11/01,823883
2021/11/02,829601
2021/11/03,836701
2021/11/04,840897
2021/11/05,843866
2021/11/06,844717
2021/11/07,846984
2021/11/08,849584
2021/11/09,850791
2021/11/10,855610
2021/11/11,858173
2021/11/12,860834
2021/11/13,863251
2021/11/14,865089
2021/11/15,864705
2021/11/16,864376
2021/11/17,868784
2021/11/18,866863
2021/11/19,865128
2021/11/20,859497
2021/11/21,859421
2021/11/22,855376
2021/11/23,853535
2021/11/24,855538
2021/11/25,854594
2021/11/26,853676
2021/11/27,850374
2021/11/28,843952
2021/11/29,843305
2021/11/30,843992
2021/12/01,841499
2021/12/02,841999
2021/12/03,838961
2021/12/04,834446
2021/12/05,846329
2021/12/06,843731
2021/12/07,843065
2021/12/08,846057
2021/12/09,844913
2021/12/10,844314
2021/12/11,842175
2021/12/12,841180
2021/12/13,841181
2021/12/14,839922
2021/12/15,841562
2021/12/16,839570
2021/12/17,842829
2021/12/18,840138
2021/12/19,836050
2021/12/20,834532
2021/12/21,833006
2021/12/22,833932
2021/12/23,835613
2021/12/24,839937
2021/12/25,843874
2021/12/26,843164
2021/12/27,843970
2021/12/28,843676
2021/12/29,842578
2021/12/30,843578
2021/12/31,842644
2022/01/01,841106
2022/01/02,836366
2022/01/03,834880
2022/01/04,834216
2022/01/05,834343
2022/01/06,833684
2022/01/07,831886
2022/01/08,830446
2022/01/09,824849
2022/01/10,828349
2022/01/11,833207
2022/01/12,839006
2022/01/13,843908
2022/01/14,843359
2022/01/15,843043
2022/01/16,841439
2022/01/17,840771
2022/01/18,838417
2022/01/19,839109
2022/01/20,838488
2022/01/21,834893
2022/01/22,831731
2022/01/23,826005
2022/01/24,821455
2022/01/25,819573
2022/01/26,815229
2022/01/27,810631
2022/01/28,807609
2022/01/29,805338
2022/01/30,805451
2022/01/31,806110
2022/02/01,806851
2022/02/02,806255
2022/02/03,803459
2022/02/04,803975
2022/02/05,809469
2022/02/06,811557
2022/02/07,810263
2022/02/08,810207
2022/02/09,811069
2022/02/10,812454
2022/02/11,812798
2022/02/12,810463
2022/02/13,808911
2022/02/14,807939
2022/02/15,808868
2022/02/16,810703
2022/02/17,809084
2022/02/18,814029
2022/02/19,814011
2022/02/20,822327
2022/02/21,817279
2022/02/22,813307
2022/02/23,811616
2022/02/24,809547
2022/02/25,807717
2022/02/26,808095
2022/02/27,805997
2022/02/28,802247
2022/03/01,801699
2022/03/02,802424
2022/03/03,802217
2022/03/04,802129
2022/03/05,798725
2022/03/06,797959
2022/03/07,797891
2022/03/08,800620
2022/03/09,801435
2022/03/10,805836
2022/03/11,803274
2022/03/12,802474
2022/03/13,797521
2022/03/14,794104
2022/03/15,796929
2022/03/16,802297
2022/03/17,802215
2022/03/18,808660
2022/03/19,807002
2022/03/20,804638
2022/03/21,803776
2022/03/22,806996
2022/03/23,806324
2022/03/24,805036
2022/03/25,803755
2022/03/26,801996
2022/03/27,800296
2022/03/28,801781
2022/03/29,803077
2022/03/30,801408
2022/03/31,800801
2022/04/01,799356
2022/04/02,795059
2022/04/03,789664
2022/04/04,784883
2022/04/05,781027
2022/04/06,778561
2022/04/07,776334
2022/04/08,773112
2022/04/09,771374
2022/04/10,770332
2022/04/11,767890
2022/04/12,764850
2022/04/13,760735
2022/04/14,758745
2022/04/15,757447
2022/04/16,755380
2022/04/17,751832
2022/04/18,750718
2022/04/19,756326
2022/04/20,763477
2022/04/21,762663
2022/04/22,763928
2022/04/23,761178
2022/04/24,759253
2022/04/25,759164
2022/04/26,758797
2022/04/27,759938
2022/04/28,760182
2022/04/29,760448
2022/04/30,762021
2022/05/01,761526
2022/05/02,756298
2022/05/03,751389
2022/05/04,749714
2022/05/05,753373
2022/05/06,752929
2022/05/07,750655
2022/05/08,750057
2022/05/09,749863
2022/05/10,751757
2022/05/11,747484
2022/05/12,752748
2022/05/13,761153
2022/05/14,759407
2022/05/15,756204
2022/05/16,755213
2022/05/17,754237
2022/05/18,756787
2022/05/19,753793
2022/05/20,750404
2022/05/21,747920
2022/05/22,744345
2022/05/23,741394
2022/05/24,740139
2022/05/25,738459
2022/05/26,734395
2022/05/27,732107
2022/05/28,730967
2022/05/29,729676
2022/05/30,726022
2022/05/31,728391
2022/06/01,727675
2022/06/02,726385
2022/06/03,724708
2022/06/04,722227
2022/06/05,719081
2022/06/06,717755
2022/06/07,715535
2022/06/08,713576
2022/06/09,712859
2022/06/10,714097
2022/06/11,712215
2022/06/12,708783
2022/06/13,705307
2022/06/14,703452
2022/06/15,701460
2022/06/16,702790
2022/06/17,705263
2022/06/18,703410
2022/06/19,700687
2022/06/20,698976
2022/06/21,696186
2022/06/22,693955
2022/06/23,690687
2022/06/24,689609
2022/06/25,685222
2022/06/26,680263
2022/06/27,680150
2022/06/28,677824
2022/06/29,675321
2022/06/30,674290
2022/07/01,678314
2022/07/02,684848
2022/07/03,687797
2022/07/04,690535
2022/07/05,694324
2022/07/06,697384
2022/07/07,701568
2022/07/08,706010
2022/07/09,710384
2022/07/10,714219
2022/07/11,715810
2022/07/12,716881
2022/07/13,719937
2022/07/14,723708
2022/07/15,729322
2022/07/16,736476
2022/07/17,743283
2022/07/18,745009
2022/07/19,745256
2022/07/20,745949
2022/07/21,747557
2022/07/22,750272
2022/07/23,749523
2022/07/24,748468
2022/07/25,754827
2022/07/26,790464
2022/07/27,789682
2022/07/28,786169
2022/07/29,784109
2022/07/30,783201
2022/07/31,780988
2022/08/01,790287
2022/08/02,789351
2022/08/03,791862
2022/08/04,810029
2022/08/05,809074
2022/08/06,807395
2022/08/07,807286
2022/08/08,804453
2022/08/09,799477
2022/08/10,796205
2022/08/11,790355
2022/08/12,787463
2022/08/13,783494
2022/08/14,778549
2022/08/15,773273
2022/08/16,769708
2022/08/17,766463
2022/08/18,764887
2022/08/19,759425
2022/08/20,753989
2022/08/21,751035
2022/08/22,746076
2022/08/23,742471
2022/08/24,738030
2022/08/25,735411
2022/08/26,731079
2022/08/27,727420
2022/08/28,722844
2022/08/29,718721
2022/08/30,714827
2022/08/31,710824
2022/09/01,709543
2022/09/02,709403
2022/09/03,708983
2022/09/04,713351
2022/09/05,714228
2022/09/06,712409
2022/09/07,709702
2022/09/08,708760
2022/09/09,708636
2022/09/10,705587
2022/09/11,703517
2022/09/12,701471
2022/09/13,701586
2022/09/14,704492
2022/09/15,673342
2022/09/16,629900
2022/09/17,589262
2022/09/18,597282
2022/09/19,603467
2022/09/20,609594
2022/09/21,613909
2022/09/22,619034
2022/09/23,623501
2022/09/24,629484
2022/09/25,633172
2022/09/26,637910
2022/09/27,647295
2022/09/28,648933
2022/09/29,652141
2022/09/30,654645
2022/10/01,656697
2022/10/02,658375
2022/10/03,656794
2022/10/04,657999
2022/10/05,660805
2022/10/06,667227
2022/10/07,672128
2022/10/08,681381
2022/10/09,689613
2022/10/10,696440
2022/10/11,699878
2022/10/12,700298
2022/10/13,700370
2022/10/14,698197
2022/10/15,697402
2022/10/16,692052
2022/10/17,688666
2022/10/18,684245
2022/10/19,681803
2022/10/20,683391
2022/10/21,683994
2022/10/22,679478
2022/10/23,676358
2022/10/24,674754
2022/10/25,672077
2022/10/26,672509
2022/10/27,674128
2022/10/28,671776
2022/10/29,668242
2022/10/30,665979
2022/10/31,664213
2022/11/01,663498
2022/11/02,659619
2022/11/03,661230
2022/11/04,656937
2022/11/05,652908
2022/11/06,648559
2022/11/07,649816
2022/11/08,648184
2022/11/09,649161
2022/11/10,649169
2022/11/11,648848
2022/11/12,647074
2022/11/13,645776
2022/11/14,648994
2022/11/15,652258
2022/11/16,653258
2022/11/17,655946
2022/11/18,654959
2022/11/19,649772
2022/11/20,644243
2022/11/21,638752
2022/11/22,633825
2022/11/23,631706
2022/11/24,633278
2022/11/25,635348
2022/11/26,633828
2022/11/27,629716
2022/11/28,635333
2022/11/29,636737
2022/11/30,635838
