Date,sentbyaddress3std
2019/10/03,26360
2019/10/04,25431
2019/10/05,5946
2019/10/06,6198
2019/10/07,10169
2019/10/08,18492
2019/10/09,35936
2019/10/10,26513
2019/10/11,9599
2019/10/12,27089
2019/10/13,39167
2019/10/14,19160
2019/10/15,25429
2019/10/16,6304
2019/10/17,4848
2019/10/18,17979
2019/10/19,18489
2019/10/20,31124
2019/10/21,17646
2019/10/22,18997
2019/10/23,2382
2019/10/24,2624
2019/10/25,11142
2019/10/26,10291
2019/10/27,26450
2019/10/28,25078
2019/10/29,22898
2019/10/30,4299
2019/10/31,869.276
2019/11/01,1033
2019/11/02,26041
2019/11/03,29676
2019/11/04,20566
2019/11/05,45161
2019/11/06,25781
2019/11/07,58852
2019/11/08,65334
2019/11/09,82844
2019/11/10,25006
2019/11/11,27673
2019/11/12,25626
2019/11/13,10141
2019/11/14,18732
2019/11/15,17889
2019/11/16,21769
2019/11/17,17420
2019/11/18,23985
2019/11/19,15990
2019/11/20,6736
2019/11/21,19328
2019/11/22,31983
2019/11/23,46732
2019/11/24,63213
2019/11/25,36943
2019/11/26,36971
2019/11/27,20666
2019/11/28,7477
2019/11/29,21096
2019/11/30,31005
2019/12/01,31775
2019/12/02,43079
2019/12/03,33413
2019/12/04,24394
2019/12/05,2887
2019/12/06,10056
2019/12/07,33687
2019/12/08,36528
2019/12/09,58667
2019/12/10,57965
2019/12/11,14294
2019/12/12,5943
2019/12/13,5772
2019/12/14,24768
2019/12/15,24500
2019/12/16,30364
2019/12/17,25448
2019/12/18,9917
2019/12/19,8340
2019/12/20,6254
2019/12/21,16410
2019/12/22,23037
2019/12/23,25825
2019/12/24,25717
2019/12/25,19943
2019/12/26,12205
2019/12/27,12209
2019/12/28,17498
2019/12/29,20745
2019/12/30,33325
2019/12/31,32449
2020/01/01,42384
2020/01/02,22822
2020/01/03,31773
2020/01/04,21995
2020/01/05,14153
2020/01/06,23863
2020/01/07,28071
2020/01/08,12158
2020/01/09,9624
2020/01/10,16229
2020/01/11,22667
2020/01/12,22329
2020/01/13,14724
2020/01/14,45789
2020/01/15,38403
2020/01/16,16208
2020/01/17,21833
2020/01/18,28299
2020/01/19,9843
2020/01/20,8096
2020/01/21,5439
2020/01/22,17005
2020/01/23,19086
2020/01/24,33406
2020/01/25,50575
2020/01/26,18462
2020/01/27,20907
2020/01/28,26924
2020/01/29,12894
2020/01/30,4340
2020/01/31,7053
2020/02/01,7810
2020/02/02,12096
2020/02/03,37797
2020/02/04,36428
2020/02/05,28552
2020/02/06,25149
2020/02/07,6234
2020/02/08,16756
2020/02/09,13948
2020/02/10,8009
2020/02/11,14939
2020/02/12,49108
2020/02/13,33188
2020/02/14,30309
2020/02/15,24356
2020/02/16,17178
2020/02/17,11683
2020/02/18,17329
2020/02/19,12065
2020/02/20,16065
2020/02/21,9048
2020/02/22,8960
2020/02/23,8782
2020/02/24,12221
2020/02/25,27864
2020/02/26,25917
2020/02/27,18653
2020/02/28,9891
2020/02/29,22094
2020/03/01,29806
2020/03/02,36005
2020/03/03,36502
2020/03/04,24676
2020/03/05,29178
2020/03/06,20789
2020/03/07,30655
2020/03/08,17239
2020/03/09,31701
2020/03/10,29568
2020/03/11,13620
2020/03/12,11207
2020/03/13,29117
2020/03/14,29391
2020/03/15,31091
2020/03/16,26584
2020/03/17,31123
2020/03/18,27002
2020/03/19,65341
2020/03/20,42254
2020/03/21,63900
2020/03/22,79687
2020/03/23,78486
2020/03/24,12593
2020/03/25,26945
2020/03/26,20127
2020/03/27,12631
2020/03/28,48136
2020/03/29,58207
2020/03/30,23672
2020/03/31,24981
2020/04/01,6335
2020/04/02,8552
2020/04/03,9516
2020/04/04,27558
2020/04/05,32133
2020/04/06,31164
2020/04/07,38843
2020/04/08,69951
2020/04/09,65794
2020/04/10,66158
2020/04/11,17679
2020/04/12,15888
2020/04/13,31161
2020/04/14,48846
2020/04/15,30059
2020/04/16,34981
2020/04/17,16975
2020/04/18,21263
2020/04/19,10679
2020/04/20,14628
2020/04/21,15931
2020/04/22,23318
2020/04/23,20310
2020/04/24,26626
2020/04/25,19276
2020/04/26,23375
2020/04/27,15919
2020/04/28,17063
2020/04/29,10465
2020/04/30,11984
2020/05/01,7385
2020/05/02,9100
2020/05/03,10933
2020/05/04,25470
2020/05/05,29851
2020/05/06,15710
2020/05/07,15893
2020/05/08,5904
2020/05/09,18503
2020/05/10,15281
2020/05/11,14520
2020/05/12,12183
2020/05/13,31222
2020/05/14,21499
2020/05/15,22463
2020/05/16,19930
2020/05/17,16308
2020/05/18,14134
2020/05/19,20926
2020/05/20,9561
2020/05/21,8919
2020/05/22,9818
2020/05/23,14413
2020/05/24,25816
2020/05/25,25977
2020/05/26,19672
2020/05/27,17763
2020/05/28,10459
2020/05/29,38271
2020/05/30,30265
2020/05/31,33640
2020/06/01,15846
2020/06/02,39539
2020/06/03,28414
2020/06/04,25123
2020/06/05,16466
2020/06/06,33161
2020/06/07,31054
2020/06/08,33690
2020/06/09,52363
2020/06/10,18498
2020/06/11,14633
2020/06/12,19382
2020/06/13,17781
2020/06/14,33059
2020/06/15,21122
2020/06/16,23491
2020/06/17,7292
2020/06/18,27219
2020/06/19,26263
2020/06/20,11808
2020/06/21,12517
2020/06/22,19017
2020/06/23,30505
2020/06/24,14282
2020/06/25,18223
2020/06/26,5547
2020/06/27,5511
2020/06/28,8919
2020/06/29,55382
2020/06/30,43593
2020/07/01,34787
2020/07/02,10568
2020/07/03,16539
2020/07/04,15339
2020/07/05,37552
2020/07/06,33963
2020/07/07,44345
2020/07/08,21504
2020/07/09,5485
2020/07/10,12583
2020/07/11,11097
2020/07/12,14760
2020/07/13,31232
2020/07/14,32758
2020/07/15,19817
2020/07/16,32345
2020/07/17,38716
2020/07/18,22646
2020/07/19,18561
2020/07/20,33727
2020/07/21,31034
2020/07/22,30360
2020/07/23,24533
2020/07/24,13816
2020/07/25,17716
2020/07/26,18773
2020/07/27,21238
2020/07/28,50512
2020/07/29,52771
2020/07/30,56113
2020/07/31,11320
2020/08/01,18831
2020/08/02,17815
2020/08/03,16303
2020/08/04,22440
2020/08/05,13024
2020/08/06,10440
2020/08/07,21022
2020/08/08,31629
2020/08/09,32254
2020/08/10,23084
2020/08/11,7924
2020/08/12,68273
2020/08/13,54803
2020/08/14,41084
2020/08/15,30801
2020/08/16,21068
2020/08/17,7846
2020/08/18,12974
2020/08/19,10037
2020/08/20,10464
2020/08/21,19930
2020/08/22,27055
2020/08/23,26698
2020/08/24,18006
2020/08/25,13572
2020/08/26,12555
2020/08/27,11269
2020/08/28,22594
2020/08/29,36050
2020/08/30,48319
2020/08/31,37790
2020/09/01,35188
2020/09/02,25274
2020/09/03,10450
2020/09/04,49644
2020/09/05,58618
2020/09/06,57088
2020/09/07,39348
2020/09/08,8001
2020/09/09,25652
2020/09/10,25503
2020/09/11,9357
2020/09/12,4589
2020/09/13,13245
2020/09/14,13593
2020/09/15,31084
2020/09/16,21970
2020/09/17,90765
2020/09/18,92748
2020/09/19,38025
2020/09/20,28400
2020/09/21,24528
2020/09/22,34194
2020/09/23,25645
2020/09/24,22287
2020/09/25,25223
2020/09/26,27784
2020/09/27,5457
2020/09/28,7915
2020/09/29,10104
2020/09/30,1894
2020/10/01,5832
2020/10/02,10457
2020/10/03,20597
2020/10/04,14819
2020/10/05,16574
2020/10/06,17464
2020/10/07,21653
2020/10/08,7508
2020/10/09,19147
2020/10/10,20010
2020/10/11,8325
2020/10/12,7172
2020/10/13,36029
2020/10/14,28204
2020/10/15,118861
2020/10/16,109155
2020/10/17,75415
2020/10/18,85819
2020/10/19,47141
2020/10/20,17795
2020/10/21,21041
2020/10/22,47211
2020/10/23,26339
2020/10/24,39246
2020/10/25,59012
2020/10/26,35090
2020/10/27,24601
2020/10/28,22041
2020/10/29,26220
2020/10/30,25510
2020/10/31,30887
2020/11/01,22079
2020/11/02,22817
2020/11/03,20390
2020/11/04,52600
2020/11/05,49613
2020/11/06,37502
2020/11/07,24127
2020/11/08,40257
2020/11/09,29709
2020/11/10,25461
2020/11/11,13633
2020/11/12,15090
2020/11/13,15801
2020/11/14,18452
2020/11/15,30364
2020/11/16,29269
2020/11/17,27803
2020/11/18,17306
2020/11/19,18074
2020/11/20,23822
2020/11/21,32990
2020/11/22,14658
2020/11/23,7466
2020/11/24,10570
2020/11/25,19895
2020/11/26,44813
2020/11/27,46298
2020/11/28,35012
2020/11/29,30466
2020/11/30,26957
2020/12/01,21534
2020/12/02,23266
2020/12/03,22663
2020/12/04,8017
2020/12/05,4726
2020/12/06,20377
2020/12/07,15043
2020/12/08,14654
2020/12/09,4732
2020/12/10,17111
2020/12/11,16521
2020/12/12,32815
2020/12/13,29151
2020/12/14,24432
2020/12/15,16167
2020/12/16,29700
2020/12/17,58613
2020/12/18,36033
2020/12/19,35118
2020/12/20,64262
2020/12/21,69933
2020/12/22,3851
2020/12/23,40857
2020/12/24,35902
2020/12/25,35422
2020/12/26,7624
2020/12/27,11437
2020/12/28,26910
2020/12/29,19132
2020/12/30,6658
2020/12/31,17137
2021/01/01,21331
2021/01/02,29198
2021/01/03,35468
2021/01/04,39637
2021/01/05,12727
2021/01/06,27067
2021/01/07,38602
2021/01/08,25595
2021/01/09,23699
2021/01/10,16438
2021/01/11,27734
2021/01/12,40346
2021/01/13,27904
2021/01/14,19146
2021/01/15,35865
2021/01/16,18685
2021/01/17,29862
2021/01/18,21126
2021/01/19,20605
2021/01/20,9220
2021/01/21,40329
2021/01/22,37757
2021/01/23,14000
2021/01/24,13650
2021/01/25,10178
2021/01/26,21418
2021/01/27,37971
2021/01/28,40038
2021/01/29,58066
2021/01/30,28123
2021/01/31,27285
2021/02/01,16632
2021/02/02,15781
2021/02/03,24894
2021/02/04,17284
2021/02/05,24560
2021/02/06,16994
2021/02/07,5543
2021/02/08,12839
2021/02/09,14299
2021/02/10,4339
2021/02/11,9255
2021/02/12,9128
2021/02/13,20835
2021/02/14,25637
2021/02/15,20913
2021/02/16,26282
2021/02/17,33101
2021/02/18,6526
2021/02/19,22494
2021/02/20,20455
2021/02/21,19886
2021/02/22,31369
2021/02/23,29382
2021/02/24,24964
2021/02/25,25394
2021/02/26,11747
2021/02/27,11470
2021/02/28,17958
2021/03/01,15827
2021/03/02,28732
2021/03/03,24470
2021/03/04,24560
2021/03/05,30796
2021/03/06,30528
2021/03/07,18720
2021/03/08,24911
2021/03/09,47768
2021/03/10,34160
2021/03/11,8889
2021/03/12,6026
2021/03/13,11556
2021/03/14,11577
2021/03/15,5423
2021/03/16,5427
2021/03/17,15554
2021/03/18,12364
2021/03/19,16593
2021/03/20,14071
2021/03/21,27357
2021/03/22,18718
2021/03/23,38313
2021/03/24,28486
2021/03/25,12943
2021/03/26,12766
2021/03/27,18101
2021/03/28,25531
2021/03/29,15454
2021/03/30,14535
2021/03/31,3755
2021/04/01,19828
2021/04/02,46264
2021/04/03,40753
2021/04/04,52285
2021/04/05,11746
2021/04/06,23143
2021/04/07,15895
2021/04/08,14071
2021/04/09,6949
2021/04/10,20279
2021/04/11,18626
2021/04/12,21322
2021/04/13,21209
2021/04/14,21944
2021/04/15,55706
2021/04/16,64271
2021/04/17,63367
2021/04/18,24273
2021/04/19,33103
2021/04/20,45418
2021/04/21,40726
2021/04/22,34565
2021/04/23,22792
2021/04/24,21095
2021/04/25,40237
2021/04/26,30766
2021/04/27,33220
2021/04/28,22846
2021/04/29,9244
2021/04/30,30984
2021/05/01,33151
2021/05/02,44346
2021/05/03,43941
2021/05/04,42312
2021/05/05,27063
2021/05/06,1436
2021/05/07,10571
2021/05/08,18525
2021/05/09,60296
2021/05/10,67652
2021/05/11,69889
2021/05/12,13210
2021/05/13,57361
2021/05/14,57479
2021/05/15,37290
2021/05/16,44153
2021/05/17,19088
2021/05/18,18398
2021/05/19,44958
2021/05/20,45113
2021/05/21,44867
2021/05/22,68681
2021/05/23,65145
2021/05/24,31538
2021/05/25,49536
2021/05/26,22464
2021/05/27,21222
2021/05/28,33659
2021/05/29,36461
2021/05/30,40740
2021/05/31,18361
2021/06/01,26698
2021/06/02,14843
2021/06/03,45493
2021/06/04,31153
2021/06/05,25932
2021/06/06,26885
2021/06/07,21220
2021/06/08,41692
2021/06/09,30528
2021/06/10,5292
2021/06/11,16774
2021/06/12,15494
2021/06/13,35684
2021/06/14,27512
2021/06/15,15967
2021/06/16,3331
2021/06/17,19695
2021/06/18,24028
2021/06/19,35289
2021/06/20,26787
2021/06/21,26233
2021/06/22,42155
2021/06/23,30507
2021/06/24,17583
2021/06/25,12004
2021/06/26,21508
2021/06/27,33373
2021/06/28,40452
2021/06/29,55693
2021/06/30,15947
2021/07/01,14663
2021/07/02,17315
2021/07/03,42750
2021/07/04,29812
2021/07/05,14677
2021/07/06,13181
2021/07/07,6885
2021/07/08,6862
2021/07/09,5634
2021/07/10,23813
2021/07/11,23576
2021/07/12,10651
2021/07/13,9110
2021/07/14,6750
2021/07/15,17906
2021/07/16,12409
2021/07/17,13287
2021/07/18,13002
2021/07/19,15195
2021/07/20,21585
2021/07/21,16035
2021/07/22,10393
2021/07/23,7894
2021/07/24,26283
2021/07/25,38552
2021/07/26,38984
2021/07/27,35039
2021/07/28,13793
2021/07/29,6882
2021/07/30,4862
2021/07/31,14114
2021/08/01,21607
2021/08/02,34789
2021/08/03,42546
2021/08/04,45782
2021/08/05,25256
2021/08/06,25195
2021/08/07,22612
2021/08/08,14628
2021/08/09,4987
2021/08/10,5063
2021/08/11,3862
2021/08/12,7975
2021/08/13,8457
2021/08/14,11708
2021/08/15,13854
2021/08/16,39742
2021/08/17,37288
2021/08/18,18073
2021/08/19,34187
2021/08/20,36136
2021/08/21,23178
2021/08/22,32044
2021/08/23,14817
2021/08/24,15333
2021/08/25,34972
2021/08/26,20423
2021/08/27,13151
2021/08/28,17008
2021/08/29,16837
2021/08/30,8317
2021/08/31,20562
2021/09/01,17506
2021/09/02,13756
2021/09/03,31797
2021/09/04,33305
2021/09/05,9305
2021/09/06,14555
2021/09/07,41493
2021/09/08,33210
2021/09/09,31418
2021/09/10,44765
2021/09/11,91440
2021/09/12,61972
2021/09/13,61070
2021/09/14,65348
2021/09/15,68406
2021/09/16,19540
2021/09/17,21337
2021/09/18,9482
2021/09/19,13839
2021/09/20,29095
2021/09/21,27301
2021/09/22,32247
2021/09/23,2785
2021/09/24,26327
2021/09/25,22755
2021/09/26,29636
2021/09/27,30056
2021/09/28,11601
2021/09/29,14291
2021/09/30,14707
2021/10/01,25251
2021/10/02,27472
2021/10/03,4946
2021/10/04,27874
2021/10/05,49342
2021/10/06,64648
2021/10/07,50432
2021/10/08,36774
2021/10/09,40302
2021/10/10,41897
2021/10/11,19284
2021/10/12,5424
2021/10/13,17275
2021/10/14,17681
2021/10/15,22310
2021/10/16,9022
2021/10/17,7665
2021/10/18,7926
2021/10/19,24971
2021/10/20,32622
2021/10/21,14785
2021/10/22,5888
2021/10/23,19109
2021/10/24,18309
2021/10/25,22317
2021/10/26,9085
2021/10/27,6895
2021/10/28,66690
2021/10/29,63981
2021/10/30,48652
2021/10/31,51487
2021/11/01,16781
2021/11/02,35353
2021/11/03,31064
2021/11/04,14745
2021/11/05,27162
2021/11/06,25103
2021/11/07,12604
2021/11/08,20694
2021/11/09,17938
2021/11/10,40788
2021/11/11,41920
2021/11/12,12848
2021/11/13,4307
2021/11/14,4687
2021/11/15,40362
2021/11/16,38152
2021/11/17,83179
2021/11/18,86079
2021/11/19,83589
2021/11/20,47761
2021/11/21,58873
2021/11/22,61392
2021/11/23,52315
2021/11/24,35267
2021/11/25,15865
2021/11/26,8593
2021/11/27,34692
2021/11/28,45851
2021/11/29,40242
2021/11/30,54516
2021/12/01,27465
2021/12/02,29179
2021/12/03,28356
2021/12/04,40739
2021/12/05,255562
2021/12/06,247159
2021/12/07,227796
2021/12/08,45444
2021/12/09,41535
2021/12/10,33508
2021/12/11,21369
2021/12/12,20372
2021/12/13,18013
2021/12/14,12835
2021/12/15,8895
2021/12/16,8192
2021/12/17,10153
2021/12/18,34099
2021/12/19,36032
2021/12/20,18253
2021/12/21,17967
2021/12/22,42862
2021/12/23,42482
2021/12/24,33960
2021/12/25,41162
2021/12/26,42696
2021/12/27,45305
2021/12/28,6497
2021/12/29,19079
2021/12/30,22380
2021/12/31,23966
2022/01/01,18895
2022/01/02,37240
2022/01/03,36281
2022/01/04,31246
2022/01/05,11738
2022/01/06,5839
2022/01/07,7556
2022/01/08,10917
2022/01/09,41860
2022/01/10,38324
2022/01/11,44815
2022/01/12,77437
2022/01/13,43551
2022/01/14,34178
2022/01/15,29910
2022/01/16,9634
2022/01/17,10116
2022/01/18,9435
2022/01/19,10768
2022/01/20,10700
2022/01/21,33993
2022/01/22,28748
2022/01/23,22007
2022/01/24,22499
2022/01/25,8496
2022/01/26,9236
2022/01/27,16117
2022/01/28,16806
2022/01/29,18774
2022/01/30,17851
2022/01/31,23097
2022/02/01,6583
2022/02/02,11567
2022/02/03,19771
2022/02/04,30170
2022/02/05,62249
2022/02/06,32236
2022/02/07,40217
2022/02/08,24399
2022/02/09,16674
2022/02/10,14473
2022/02/11,9101
2022/02/12,9449
2022/02/13,10060
2022/02/14,9747
2022/02/15,12861
2022/02/16,29949
2022/02/17,25185
2022/02/18,32668
2022/02/19,28946
2022/02/20,35718
2022/02/21,30997
2022/02/22,31774
2022/02/23,22168
2022/02/24,23090
2022/02/25,17634
2022/02/26,33909
2022/02/27,27779
2022/02/28,40598
2022/03/01,20100
2022/03/02,36243
2022/03/03,18402
2022/03/04,12014
2022/03/05,22368
2022/03/06,17630
2022/03/07,18513
2022/03/08,58619
2022/03/09,50757
2022/03/10,61278
2022/03/11,93416
2022/03/12,101045
2022/03/13,30096
2022/03/14,33144
2022/03/15,64761
2022/03/16,103024
2022/03/17,93878
2022/03/18,112630
2022/03/19,107418
2022/03/20,100205
2022/03/21,30228
2022/03/22,58711
2022/03/23,46173
2022/03/24,63656
2022/03/25,20027
2022/03/26,13322
2022/03/27,14311
2022/03/28,12297
2022/03/29,5745
2022/03/30,14849
2022/03/31,15273
2022/04/01,14925
2022/04/02,32149
2022/04/03,31614
2022/04/04,17803
2022/04/05,12261
2022/04/06,18882
2022/04/07,6517
2022/04/08,9184
2022/04/09,25932
2022/04/10,29627
2022/04/11,12794
2022/04/12,22289
2022/04/13,26294
2022/04/14,38582
2022/04/15,40491
2022/04/16,9637
2022/04/17,14765
2022/04/18,14108
2022/04/19,98241
2022/04/20,96335
2022/04/21,104495
2022/04/22,99318
2022/04/23,23426
2022/04/24,19935
2022/04/25,15964
2022/04/26,4363
2022/04/27,9011
2022/04/28,9990
2022/04/29,5158
2022/04/30,13285
2022/05/01,45665
2022/05/02,57908
2022/05/03,14445
2022/05/04,35955
2022/05/05,66902
2022/05/06,37740
2022/05/07,40323
2022/05/08,21358
2022/05/09,22862
2022/05/10,10223
2022/05/11,47019
2022/05/12,100975
2022/05/13,132112
2022/05/14,94649
2022/05/15,109223
2022/05/16,16161
2022/05/17,16970
2022/05/18,49234
2022/05/19,56648
2022/05/20,64339
2022/05/21,13236
2022/05/22,17885
2022/05/23,21717
2022/05/24,13980
2022/05/25,21536
2022/05/26,46804
2022/05/27,25485
2022/05/28,51490
2022/05/29,36593
2022/05/30,53952
2022/05/31,56362
2022/06/01,54876
2022/06/02,60722
2022/06/03,28101
2022/06/04,7620
2022/06/05,11005
2022/06/06,23781
2022/06/07,22035
2022/06/08,24436
2022/06/09,18538
2022/06/10,42161
2022/06/11,25756
2022/06/12,26373
2022/06/13,22995
2022/06/14,2593
2022/06/15,3435
2022/06/16,32305
2022/06/17,47608
2022/06/18,42773
2022/06/19,45696
2022/06/20,9860
2022/06/21,4659
2022/06/22,11273
2022/06/23,9813
2022/06/24,17039
2022/06/25,38299
2022/06/26,50109
2022/06/27,40468
2022/06/28,38788
2022/06/29,18979
2022/06/30,8515
2022/07/01,55278
2022/07/02,63112
2022/07/03,25703
2022/07/04,29409
2022/07/05,1322
2022/07/06,7512
2022/07/07,14894
2022/07/08,10098
2022/07/09,8657
2022/07/10,9632
2022/07/11,26071
2022/07/12,26658
2022/07/13,35581
2022/07/14,46241
2022/07/15,42127
2022/07/16,57421
2022/07/17,33049
2022/07/18,71995
2022/07/19,61977
2022/07/20,13830
2022/07/21,24772
2022/07/22,27481
2022/07/23,28183
2022/07/24,36507
2022/07/25,108410
2022/07/26,502580
2022/07/27,484919
2022/07/28,532883
2022/07/29,26371
2022/07/30,32104
2022/07/31,4508
2022/08/01,126741
2022/08/02,125111
2022/08/03,113056
2022/08/04,264005
2022/08/05,257749
2022/08/06,260384
2022/08/07,3956
2022/08/08,43574
2022/08/09,53432
2022/08/10,14784
2022/08/11,25661
2022/08/12,29712
2022/08/13,30721
2022/08/14,12068
2022/08/15,21712
2022/08/16,20397
2022/08/17,28133
2022/08/18,14846
2022/08/19,32971
2022/08/20,39597
2022/08/21,19155
2022/08/22,26069
2022/08/23,27499
2022/08/24,4232
2022/08/25,13980
2022/08/26,17970
2022/08/27,17915
2022/08/28,12484
2022/08/29,16433
2022/08/30,16463
2022/08/31,11971
2022/09/01,22243
2022/09/02,38162
2022/09/03,37239
2022/09/04,72190
2022/09/05,61438
2022/09/06,79894
2022/09/07,41493
2022/09/08,23702
2022/09/09,32833
2022/09/10,17152
2022/09/11,22241
2022/09/12,12583
2022/09/13,20488
2022/09/14,38464
2022/09/15,49776
2022/09/16,43059
2022/09/17,125032
2022/09/18,144954
2022/09/19,174215
2022/09/20,21367
2022/09/21,14137
2022/09/22,15967
2022/09/23,28461
2022/09/24,42802
2022/09/25,35241
2022/09/26,35176
2022/09/27,56032
2022/09/28,77713
2022/09/29,79762
2022/09/30,21853
2022/10/01,15695
2022/10/02,10848
2022/10/03,19434
2022/10/04,16378
2022/10/05,32153
2022/10/06,53407
2022/10/07,34428
2022/10/08,33627
2022/10/09,52514
2022/10/10,19663
2022/10/11,27033
2022/10/12,42249
2022/10/13,54924
2022/10/14,44506
2022/10/15,27388
2022/10/16,36353
2022/10/17,45994
2022/10/18,26316
2022/10/19,16987
2022/10/20,43548
2022/10/21,34776
2022/10/22,40684
2022/10/23,34526
2022/10/24,21213
2022/10/25,10491
2022/10/26,26579
2022/10/27,36838
2022/10/28,40057
2022/10/29,44270
2022/10/30,3760
2022/10/31,12179
2022/11/01,23413
2022/11/02,31230
2022/11/03,32677
2022/11/04,30916
2022/11/05,28994
2022/11/06,21981
2022/11/07,40635
2022/11/08,40932
2022/11/09,23601
2022/11/10,23817
2022/11/11,23593
2022/11/12,9581
2022/11/13,20619
2022/11/14,28520
2022/11/15,47735
2022/11/16,19322
2022/11/17,16813
2022/11/18,23181
2022/11/19,47878
2022/11/20,46530
2022/11/21,23137
2022/11/22,5781
2022/11/23,32360
2022/11/24,52680
2022/11/25,44489
2022/11/26,25203
2022/11/27,48880
2022/11/28,80273
2022/11/29,78427
