Date,sentbyaddress7mom
2019/09/26,-33324
2019/09/27,-41977
2019/09/28,3335
2019/09/29,-4440
2019/09/30,20821
2019/10/01,1331
2019/10/02,10951
2019/10/03,-16774
2019/10/04,-18310
2019/10/05,-5877
2019/10/06,8682
2019/10/07,-11479
2019/10/08,-8303
2019/10/09,27916
2019/10/10,42299
2019/10/11,47439
2019/10/12,10316
2019/10/13,-1452
2019/10/14,8402
2019/10/15,5918
2019/10/16,-30565
2019/10/17,-20468
2019/10/18,-3451
2019/10/19,6878
2019/10/20,5864
2019/10/21,2493
2019/10/22,-2932
2019/10/23,-1176
2019/10/24,-156
2019/10/25,-7894
2019/10/26,9448
2019/10/27,1099
2019/10/28,8516
2019/10/29,1420
2019/10/30,4763
2019/10/31,3813
2019/11/01,-6931
2019/11/02,-32828
2019/11/03,-11787
2019/11/04,-13998
2019/11/05,21875
2019/11/06,715
2019/11/07,71880
2019/11/08,2292
2019/11/09,-164
2019/11/10,20601
2019/11/11,15332
2019/11/12,-3410
2019/11/13,12511
2019/11/14,-74743
2019/11/15,-9517
2019/11/16,-196
2019/11/17,-3479
2019/11/18,-4831
2019/11/19,-18284
2019/11/20,-20156
2019/11/21,19954
2019/11/22,39191
2019/11/23,4902
2019/11/24,-25641
2019/11/25,1898
2019/11/26,-15500
2019/11/27,-14634
2019/11/28,-41036
2019/11/29,-33142
2019/11/30,-15057
2019/12/01,13577
2019/12/02,8550
2019/12/03,-304
2019/12/04,8737
2019/12/05,9670
2019/12/06,-23416
2019/12/07,-16148
2019/12/08,-39347
2019/12/09,-11522
2019/12/10,66
2019/12/11,-1923
2019/12/12,-6308
2019/12/13,4970
2019/12/14,7955
2019/12/15,24143
2019/12/16,-12962
2019/12/17,-8060
2019/12/18,582
2019/12/19,3952
2019/12/20,-2265
2019/12/21,10018
2019/12/22,-5962
2019/12/23,-5208
2019/12/24,-9703
2019/12/25,-28468
2019/12/26,-10068
2019/12/27,-12080
2019/12/28,-11821
2019/12/29,-9179
2019/12/30,-1244
2019/12/31,-9846
2020/01/01,-28992
2020/01/02,-32041
2020/01/03,291
2020/01/04,7360
2020/01/05,8292
2020/01/06,-2421
2020/01/07,23608
2020/01/08,63225
2020/01/09,46042
2020/01/10,5951
2020/01/11,-269
2020/01/12,-4100
2020/01/13,-15705
2020/01/14,19977
2020/01/15,13721
2020/01/16,32833
2020/01/17,19996
2020/01/18,28125
2020/01/19,35291
2020/01/20,14720
2020/01/21,-26175
2020/01/22,-47912
2020/01/23,-38982
2020/01/24,-53075
2020/01/25,-67268
2020/01/26,-60242
2020/01/27,-34970
2020/01/28,-21259
2020/01/29,-84
2020/01/30,-23577
2020/01/31,25103
2020/02/01,36371
2020/02/02,29581
2020/02/03,50551
2020/02/04,7691
2020/02/05,30411
2020/02/06,29092
2020/02/07,28654
2020/02/08,50178
2020/02/09,59559
2020/02/10,7127
2020/02/11,57764
2020/02/12,70568
2020/02/13,55668
2020/02/14,28201
2020/02/15,6237
2020/02/16,-8941
2020/02/17,13555
2020/02/18,3475
2020/02/19,-51747
2020/02/20,-38632
2020/02/21,-7643
2020/02/22,-4814
2020/02/23,17768
2020/02/24,8631
2020/02/25,-30810
2020/02/26,-5346
2020/02/27,10676
2020/02/28,-6107
2020/02/29,-19794
2020/03/01,-46991
2020/03/02,-7037
2020/03/03,-5943
2020/03/04,-3522
2020/03/05,6576
2020/03/06,-9463
2020/03/07,-4981
2020/03/08,6811
2020/03/09,-1126
2020/03/10,16275
2020/03/11,178
2020/03/12,-32161
2020/03/13,24402
2020/03/14,14171
2020/03/15,7396
2020/03/16,3794
2020/03/17,18238
2020/03/18,48944
2020/03/19,110203
2020/03/20,43046
2020/03/21,146655
2020/03/22,68268
2020/03/23,51522
2020/03/24,43142
2020/03/25,-9258
2020/03/26,-48098
2020/03/27,-13625
2020/03/28,-143552
2020/03/29,-69887
2020/03/30,-56343
2020/03/31,-55490
2020/04/01,-32369
2020/04/02,-34921
2020/04/03,-36236
2020/04/04,-13775
2020/04/05,-5293
2020/04/06,2014
2020/04/07,16422
2020/04/08,87480
2020/04/09,7702
2020/04/10,6763
2020/04/11,17706
2020/04/12,39631
2020/04/13,26972
2020/04/14,54218
2020/04/15,-40541
2020/04/16,12128
2020/04/17,30967
2020/04/18,56103
2020/04/19,28816
2020/04/20,22388
2020/04/21,-30084
2020/04/22,-16633
2020/04/23,25601
2020/04/24,12867
2020/04/25,-16381
2020/04/26,-7008
2020/04/27,-5721
2020/04/28,10236
2020/04/29,33442
2020/04/30,10845
2020/05/01,-3714
2020/05/02,17359
2020/05/03,33401
2020/05/04,-16010
2020/05/05,-16647
2020/05/06,-10789
2020/05/07,-13945
2020/05/08,1430
2020/05/09,18518
2020/05/10,-10705
2020/05/11,23891
2020/05/12,10867
2020/05/13,-29943
2020/05/14,-27531
2020/05/15,-11162
2020/05/16,-31095
2020/05/17,-28808
2020/05/18,-17069
2020/05/19,7369
2020/05/20,20707
2020/05/21,20867
2020/05/22,7309
2020/05/23,19978
2020/05/24,4042
2020/05/25,-3777
2020/05/26,2180
2020/05/27,17060
2020/05/28,23354
2020/05/29,49896
2020/05/30,16120
2020/05/31,31511
2020/06/01,42058
2020/06/02,55870
2020/06/03,20773
2020/06/04,23908
2020/06/05,-32235
2020/06/06,-27107
2020/06/07,-29475
2020/06/08,-6445
2020/06/09,-14238
2020/06/10,700
2020/06/11,-10518
2020/06/12,30224
2020/06/13,34310
2020/06/14,27960
2020/06/15,7430
2020/06/16,-7522
2020/06/17,-285
2020/06/18,31914
2020/06/19,-2854
2020/06/20,23176
2020/06/21,31895
2020/06/22,34210
2020/06/23,41210
2020/06/24,33437
2020/06/25,-4126
2020/06/26,16254
2020/06/27,5771
2020/06/28,30771
2020/06/29,61064
2020/06/30,16347
2020/07/01,21975
2020/07/02,25932
2020/07/03,2973
2020/07/04,4798
2020/07/05,-45367
2020/07/06,-69513
2020/07/07,-13691
2020/07/08,-9365
2020/07/09,-7356
2020/07/10,-4207
2020/07/11,1340
2020/07/12,23787
2020/07/13,32967
2020/07/14,-812
2020/07/15,29185
2020/07/16,-10613
2020/07/17,-347
2020/07/18,-29056
2020/07/19,4191
2020/07/20,-8526
2020/07/21,-37127
2020/07/22,-41275
2020/07/23,7700
2020/07/24,-5839
2020/07/25,36605
2020/07/26,20508
2020/07/27,17875
2020/07/28,93374
2020/07/29,9344
2020/07/30,10619
2020/07/31,29374
2020/08/01,28074
2020/08/02,9953
2020/08/03,2240
2020/08/04,-23830
2020/08/05,43088
2020/08/06,41623
2020/08/07,14257
2020/08/08,-17241
2020/08/09,-24579
2020/08/10,-35916
2020/08/11,-57825
2020/08/12,-127626
2020/08/13,-102752
2020/08/14,-62621
2020/08/15,-27309
2020/08/16,-2016
2020/08/17,-13688
2020/08/18,-12092
2020/08/19,67094
2020/08/20,30426
2020/08/21,37966
2020/08/22,-17209
2020/08/23,3665
2020/08/24,9568
2020/08/25,4285
2020/08/26,5521
2020/08/27,4344
2020/08/28,-39885
2020/08/29,-29605
2020/08/30,-86074
2020/08/31,-41217
2020/09/01,-45904
2020/09/02,-72010
2020/09/03,-62287
2020/09/04,9003
2020/09/05,-38733
2020/09/06,35149
2020/09/07,-157
2020/09/08,8700
2020/09/09,46
2020/09/10,-15124
2020/09/11,-66131
2020/09/12,9227
2020/09/13,-44148
2020/09/14,-39685
2020/09/15,-5297
2020/09/16,-4553
2020/09/17,109322
2020/09/18,96260
2020/09/19,59927
2020/09/20,105250
2020/09/21,84019
2020/09/22,27976
2020/09/23,58800
2020/09/24,-29242
2020/09/25,-45279
2020/09/26,-11467
2020/09/27,-47495
2020/09/28,-28907
2020/09/29,4133
2020/09/30,-7648
2020/10/01,-29729
2020/10/02,-6434
2020/10/03,-26482
2020/10/04,-5937
2020/10/05,-35133
2020/10/06,-20409
2020/10/07,-9563
2020/10/08,-8550
2020/10/09,21070
2020/10/10,36332
2020/10/11,14672
2020/10/12,41856
2020/10/13,58865
2020/10/14,38155
2020/10/15,173765
2020/10/16,107119
2020/10/17,61157
2020/10/18,11747
2020/10/19,26108
2020/10/20,-17937
2020/10/21,19170
2020/10/22,-80150
2020/10/23,-54224
2020/10/24,-35494
2020/10/25,-21095
2020/10/26,-18078
2020/10/27,-5565
2020/10/28,-9077
2020/10/29,-72433
2020/10/30,-37616
2020/10/31,12958
2020/11/01,30824
2020/11/02,29431
2020/11/03,22855
2020/11/04,58535
2020/11/05,44526
2020/11/06,57824
2020/11/07,19625
2020/11/08,12702
2020/11/09,20460
2020/11/10,7907
2020/11/11,-41382
2020/11/12,-14596
2020/11/13,-29802
2020/11/14,-5083
2020/11/15,-8698
2020/11/16,-17621
2020/11/17,10295
2020/11/18,-19346
2020/11/19,4140
2020/11/20,12257
2020/11/21,22150
2020/11/22,49039
2020/11/23,33833
2020/11/24,9685
2020/11/25,55219
2020/11/26,-4580
2020/11/27,13136
2020/11/28,-38032
2020/11/29,1872
2020/11/30,-29852
2020/12/01,-12592
2020/12/02,-63499
2020/12/03,-2440
2020/12/04,-39143
2020/12/05,-11680
2020/12/06,-61155
2020/12/07,-24645
2020/12/08,-23182
2020/12/09,352
2020/12/10,-22382
2020/12/11,-7342
2020/12/12,20132
2020/12/13,51967
2020/12/14,56357
2020/12/15,32607
2020/12/16,72003
2020/12/17,123861
2020/12/18,64918
2020/12/19,50953
2020/12/20,-34435
2020/12/21,-55356
2020/12/22,-35041
2020/12/23,-29307
2020/12/24,-96739
2020/12/25,-65562
2020/12/26,-68541
2020/12/27,12182
2020/12/28,39842
2020/12/29,30135
2020/12/30,-11361
2020/12/31,2186
2021/01/01,36757
2021/01/02,-2576
2021/01/03,28476
2021/01/04,9229
2021/01/05,27843
2021/01/06,48598
2021/01/07,92913
2021/01/08,39389
2021/01/09,93719
2021/01/10,40464
2021/01/11,16250
2021/01/12,-23687
2021/01/13,-46826
2021/01/14,-51531
2021/01/15,-461
2021/01/16,-29724
2021/01/17,-42381
2021/01/18,-7822
2021/01/19,31988
2021/01/20,26586
2021/01/21,-33284
2021/01/22,-58571
2021/01/23,-33134
2021/01/24,-19622
2021/01/25,-29089
2021/01/26,-20146
2021/01/27,-59339
2021/01/28,16400
2021/01/29,52999
2021/01/30,24260
2021/01/31,16253
2021/02/01,20831
2021/02/02,10916
2021/02/03,77092
2021/02/04,23720
2021/02/05,-24043
2021/02/06,-18003
2021/02/07,5131
2021/02/08,7980
2021/02/09,2858
2021/02/10,-20919
2021/02/11,6628
2021/02/12,14724
2021/02/13,2702
2021/02/14,-12500
2021/02/15,-37706
2021/02/16,-10726
2021/02/17,-1243
2021/02/18,-10169
2021/02/19,18058
2021/02/20,34778
2021/02/21,27194
2021/02/22,21979
2021/02/23,-27608
2021/02/24,-2668
2021/02/25,-14686
2021/02/26,-23306
2021/02/27,-27692
2021/02/28,-22694
2021/03/01,13865
2021/03/02,48472
2021/03/03,-11853
2021/03/04,9773
2021/03/05,-41196
2021/03/06,-21300
2021/03/07,-29115
2021/03/08,-18300
2021/03/09,-5796
2021/03/10,34950
2021/03/11,18067
2021/03/12,62198
2021/03/13,34593
2021/03/14,63735
2021/03/15,33334
2021/03/16,-1110
2021/03/17,-25482
2021/03/18,-19659
2021/03/19,-9668
2021/03/20,-5229
2021/03/21,-34479
2021/03/22,-22214
2021/03/23,16814
2021/03/24,19495
2021/03/25,34138
2021/03/26,11343
2021/03/27,5288
2021/03/28,12702
2021/03/29,19042
2021/03/30,-19561
2021/03/31,-5573
2021/04/01,-1753
2021/04/02,40372
2021/04/03,8415
2021/04/04,10802
2021/04/05,5326
2021/04/06,26320
2021/04/07,5972
2021/04/08,-5928
2021/04/09,-42429
2021/04/10,26799
2021/04/11,22561
2021/04/12,36456
2021/04/13,11070
2021/04/14,54649
2021/04/15,-20398
2021/04/16,48235
2021/04/17,23762
2021/04/18,16981
2021/04/19,31684
2021/04/20,53629
2021/04/21,62368
2021/04/22,132920
2021/04/23,38792
2021/04/24,50808
2021/04/25,112369
2021/04/26,57131
2021/04/27,18759
2021/04/28,-14110
2021/04/29,-8511
2021/04/30,-19299
2021/05/01,5594
2021/05/02,-85528
2021/05/03,-46892
2021/05/04,6478
2021/05/05,5413
2021/05/06,-4766
2021/05/07,21245
2021/05/08,-25090
2021/05/09,97847
2021/05/10,141
2021/05/11,-28140
2021/05/12,-43259
2021/05/13,25043
2021/05/14,21779
2021/05/15,3158
2021/05/16,-88939
2021/05/17,-7756
2021/05/18,-29638
2021/05/19,-48370
2021/05/20,-60033
2021/05/21,-75326
2021/05/22,-98340
2021/05/23,-99312
2021/05/24,-68225
2021/05/25,-24475
2021/05/26,12015
2021/05/27,-22576
2021/05/28,-34984
2021/05/29,54528
2021/05/30,90995
2021/05/31,30326
2021/06/01,-736
2021/06/02,13591
2021/06/03,29780
2021/06/04,62289
2021/06/05,4716
2021/06/06,-18025
2021/06/07,-11288
2021/06/08,-36131
2021/06/09,-50199
2021/06/10,-84436
2021/06/11,-94547
2021/06/12,-65115
2021/06/13,-21375
2021/06/14,-24136
2021/06/15,13717
2021/06/16,6167
2021/06/17,-15076
2021/06/18,-6270
2021/06/19,-45010
2021/06/20,-71182
2021/06/21,-29404
2021/06/22,-4795
2021/06/23,5737
2021/06/24,38757
2021/06/25,38038
2021/06/26,53977
2021/06/27,21471
2021/06/28,47687
2021/06/29,35293
2021/06/30,10383
2021/07/01,3311
2021/07/02,-6786
2021/07/03,-22505
2021/07/04,1670
2021/07/05,-31893
2021/07/06,-53729
2021/07/07,-27779
2021/07/08,-40683
2021/07/09,-19978
2021/07/10,-13989
2021/07/11,-12752
2021/07/12,-17628
2021/07/13,-18124
2021/07/14,-18579
2021/07/15,1285
2021/07/16,-10776
2021/07/17,11176
2021/07/18,-1082
2021/07/19,6159
2021/07/20,19972
2021/07/21,24427
2021/07/22,7753
2021/07/23,29339
2021/07/24,54545
2021/07/25,19248
2021/07/26,30845
2021/07/27,35186
2021/07/28,27822
2021/07/29,34181
2021/07/30,18885
2021/07/31,-14201
2021/08/01,17742
2021/08/02,29878
2021/08/03,-29432
2021/08/04,-35954
2021/08/05,-65459
2021/08/06,-32053
2021/08/07,-37478
2021/08/08,-19921
2021/08/09,-68052
2021/08/10,-18533
2021/08/11,-13941
2021/08/12,2413
2021/08/13,-23886
2021/08/14,-20318
2021/08/15,-25617
2021/08/16,23999
2021/08/17,12224
2021/08/18,-2794
2021/08/19,47501
2021/08/20,40790
2021/08/21,32402
2021/08/22,17553
2021/08/23,-14156
2021/08/24,-22784
2021/08/25,-34769
2021/08/26,-69049
2021/08/27,-79557
2021/08/28,-38648
2021/08/29,-24898
2021/08/30,-26629
2021/08/31,6820
2021/09/01,36878
2021/09/02,41100
2021/09/03,19329
2021/09/04,5367
2021/09/05,-1951
2021/09/06,5496
2021/09/07,23099
2021/09/08,-20214
2021/09/09,-19981
2021/09/10,58846
2021/09/11,122981
2021/09/12,73532
2021/09/13,124056
2021/09/14,21077
2021/09/15,54491
2021/09/16,25105
2021/09/17,-22770
2021/09/18,-97204
2021/09/19,-48100
2021/09/20,-139461
2021/09/21,-36563
2021/09/22,-29247
2021/09/23,-11747
2021/09/24,-32363
2021/09/25,-9745
2021/09/26,-34300
2021/09/27,1793
2021/09/28,-42344
2021/09/29,-28530
2021/09/30,-41008
2021/10/01,17279
2021/10/02,-4390
2021/10/03,29682
2021/10/04,-11535
2021/10/05,60567
2021/10/06,57590
2021/10/07,115994
2021/10/08,64314
2021/10/09,39753
2021/10/10,19088
2021/10/11,53877
2021/10/12,-8170
2021/10/13,-39755
2021/10/14,-64917
2021/10/15,-37720
2021/10/16,-4741
2021/10/17,8759
2021/10/18,9192
2021/10/19,33245
2021/10/20,68136
2021/10/21,43765
2021/10/22,34821
2021/10/23,51609
2021/10/24,44582
2021/10/25,27032
2021/10/26,12574
2021/10/27,-11330
2021/10/28,66946
2021/10/29,55620
2021/10/30,-9038
2021/10/31,-10778
2021/11/01,17362
2021/11/02,35037
2021/11/03,53041
2021/11/04,-38497
2021/11/05,-40025
2021/11/06,-12108
2021/11/07,15454
2021/11/08,13711
2021/11/09,-33075
2021/11/10,5145
2021/11/11,8975
2021/11/12,25124
2021/11/13,35546
2021/11/14,25964
2021/11/15,-32437
2021/11/16,-6297
2021/11/17,29567
2021/11/18,-52537
2021/11/19,-35840
2021/11/20,-88025
2021/11/21,-21148
2021/11/22,-41829
2021/11/23,-23095
2021/11/24,-89313
2021/11/25,-3597
2021/11/26,-14195
2021/11/27,3147
2021/11/28,-78067
2021/11/29,33384
2021/11/30,25805
2021/12/01,-27239
2021/12/02,10404
2021/12/03,-28649
2021/12/04,-5774
2021/12/05,287834
2021/12/06,-1262
2021/12/07,-18516
2021/12/08,63866
2021/12/09,-372
2021/12/10,34885
2021/12/11,27714
2021/12/12,-245217
2021/12/13,11094
2021/12/14,1328
2021/12/15,-42136
2021/12/16,-448
2021/12/17,4130
2021/12/18,-11209
2021/12/19,-14979
2021/12/20,-12190
2021/12/21,-21222
2021/12/22,25511
2021/12/23,-5932
2021/12/24,27447
2021/12/25,71767
2021/12/26,21810
2021/12/27,2792
2021/12/28,16360
2021/12/29,-51958
2021/12/30,1982
2021/12/31,-62082
2022/01/01,-54251
2022/01/02,-50999
2022/01/03,-24994
2022/01/04,-6093
2022/01/05,10011
2022/01/06,-10938
2022/01/07,3134
2022/01/08,-13689
2022/01/09,-11625
2022/01/10,-33253
2022/01/11,-60
2022/01/12,49215
2022/01/13,36467
2022/01/14,12906
2022/01/15,18736
2022/01/16,49984
2022/01/17,47132
2022/01/18,-8880
2022/01/19,-45666
2022/01/20,-41432
2022/01/21,-43735
2022/01/22,-23990
2022/01/23,-37791
2022/01/24,-36354
2022/01/25,-18232
2022/01/26,-41509
2022/01/27,-47998
2022/01/28,7398
2022/01/29,-15392
2022/01/30,28933
2022/01/31,34901
2022/02/01,21980
2022/02/02,24041
2022/02/03,17721
2022/02/04,33963
2022/02/05,74683
2022/02/06,36059
2022/02/07,-1675
2022/02/08,16054
2022/02/09,32525
2022/02/10,57673
2022/02/11,19932
2022/02/12,-29031
2022/02/13,1617
2022/02/14,28225
2022/02/15,3788
2022/02/16,-27956
2022/02/17,-42545
2022/02/18,-73746
2022/02/19,-35304
2022/02/20,-32931
2022/02/21,-67316
2022/02/22,-45614
2022/02/23,-4496
2022/02/24,11137
2022/02/25,53768
2022/02/26,54407
2022/02/27,11150
2022/02/28,28596
2022/03/01,41034
2022/03/02,46137
2022/03/03,28085
2022/03/04,9839
2022/03/05,-38590
2022/03/06,9302
2022/03/07,31407
2022/03/08,70198
2022/03/09,27282
2022/03/10,107049
2022/03/11,2036
2022/03/12,33239
2022/03/13,-21574
2022/03/14,-21261
2022/03/15,-14908
2022/03/16,64549
2022/03/17,-123291
2022/03/18,113028
2022/03/19,-358
2022/03/20,26054
2022/03/21,59567
2022/03/22,28142
2022/03/23,-86180
2022/03/24,9469
2022/03/25,-117454
2022/03/26,-906
2022/03/27,-5868
2022/03/28,-36687
2022/03/29,-70990
2022/03/30,-31801
2022/03/31,-11728
2022/04/01,-24496
2022/04/02,-63009
2022/04/03,-63695
2022/04/04,-74248
2022/04/05,-61164
2022/04/06,-36684
2022/04/07,-42269
2022/04/08,-32456
2022/04/09,20663
2022/04/10,38593
2022/04/11,29512
2022/04/12,2003
2022/04/13,-25236
2022/04/14,26603
2022/04/15,23165
2022/04/16,-7734
2022/04/17,-25437
2022/04/18,3831
2022/04/19,112586
2022/04/20,143129
2022/04/21,-19895
2022/04/22,16280
2022/04/23,-5950
2022/04/24,27919
2022/04/25,9178
2022/04/26,-87849
2022/04/27,-89085
2022/04/28,28063
2022/04/29,-4242
2022/04/30,34843
2022/05/01,-38194
2022/05/02,-46256
2022/05/03,-50382
2022/05/04,-19959
2022/05/05,20437
2022/05/06,-11958
2022/05/07,-35831
2022/05/08,44120
2022/05/09,53500
2022/05/10,70511
2022/05/11,-24662
2022/05/12,57221
2022/05/13,124485
2022/05/14,20592
2022/05/15,-12864
2022/05/16,9586
2022/05/17,-18024
2022/05/18,94996
2022/05/19,-90172
2022/05/20,-130597
2022/05/21,-3278
2022/05/22,-16442
2022/05/23,-39586
2022/05/24,-7682
2022/05/25,-92054
2022/05/26,-61429
2022/05/27,-32435
2022/05/28,-4352
2022/05/29,3396
2022/05/30,-42499
2022/05/31,7713
2022/06/01,-8027
2022/06/02,-9202
2022/06/03,-20808
2022/06/04,-73749
2022/06/05,-64307
2022/06/06,12012
2022/06/07,-66725
2022/06/08,-42375
2022/06/09,11208
2022/06/10,35434
2022/06/11,37739
2022/06/12,17780
2022/06/13,-10179
2022/06/14,5202
2022/06/15,23603
2022/06/16,36137
2022/06/17,30264
2022/06/18,-15165
2022/06/19,17710
2022/06/20,21184
2022/06/21,12383
2022/06/22,3438
2022/06/23,-34073
2022/06/24,-38673
2022/06/25,-33044
2022/06/26,-53167
2022/06/27,-8245
2022/06/28,-23361
2022/06/29,-13886
2022/06/30,-1949
2022/07/01,32493
2022/07/02,99992
2022/07/03,80244
2022/07/04,32212
2022/07/05,54626
2022/07/06,60241
2022/07/07,63060
2022/07/08,-1350
2022/07/09,-14907
2022/07/10,20414
2022/07/11,-8552
2022/07/12,-7270
2022/07/13,21901
2022/07/14,30453
2022/07/15,72313
2022/07/16,103757
2022/07/17,69626
2022/07/18,42167
2022/07/19,24467
2022/07/20,2780
2022/07/21,-1019
2022/07/22,-14717
2022/07/23,-87904
2022/07/24,-65591
2022/07/25,109969
2022/07/26,588629
2022/07/27,20976
2022/07/28,-18259
2022/07/29,-5123
2022/07/30,34887
2022/07/31,39925
2022/08/01,57011
2022/08/02,-536462
2022/08/03,39312
2022/08/04,330750
2022/08/05,21324
2022/08/06,20444
2022/08/07,21726
2022/08/08,-159538
2022/08/09,-47648
2022/08/10,-64598
2022/08/11,-362222
2022/08/12,-50643
2022/08/13,-56360
2022/08/14,-67533
2022/08/15,-36193
2022/08/16,6423
2022/08/17,8926
2022/08/18,48497
2022/08/19,-23493
2022/08/20,-28075
2022/08/21,6694
2022/08/22,-9808
2022/08/23,-30972
2022/08/24,-37904
2022/08/25,-33706
2022/08/26,-16509
2022/08/27,2967
2022/08/28,-32192
2022/08/29,-8627
2022/08/30,-24987
2022/08/31,-26367
2022/09/01,-16872
2022/09/02,27890
2022/09/03,36612
2022/09/04,112003
2022/09/05,51979
2022/09/06,36765
2022/09/07,13996
2022/09/08,17258
2022/09/09,6590
2022/09/10,-36810
2022/09/11,-104301
2022/09/12,-47349
2022/09/13,5477
2022/09/14,50468
2022/09/15,61705
2022/09/16,61744
2022/09/17,208573
2022/09/18,41949
2022/09/19,27837
2022/09/20,7061
2022/09/21,-31693
2022/09/22,-52630
2022/09/23,-47444
2022/09/24,-139465
2022/09/25,-8205
2022/09/26,22594
2022/09/27,74410
2022/09/28,-3592
2022/09/29,5578
2022/09/30,-21351
2022/10/01,-65213
2022/10/02,-27813
2022/10/03,-53292
2022/10/04,-94554
2022/10/05,24340
2022/10/06,38447
2022/10/07,37682
2022/10/08,87231
2022/10/09,113975
2022/10/10,121617
2022/10/11,85734
2022/10/12,31150
2022/10/13,-46164
2022/10/14,-52506
2022/10/15,-58578
2022/10/16,-124780
2022/10/17,-124596
2022/10/18,-123935
2022/10/19,-80154
2022/10/20,-5351
2022/10/21,8750
2022/10/22,-66753
2022/10/23,-8168
2022/10/24,12336
2022/10/25,20434
2022/10/26,39253
2022/10/27,12458
2022/10/28,-32212
2022/10/29,9757
2022/10/30,-10692
2022/10/31,-5431
2022/11/01,21175
2022/11/02,-48949
2022/11/03,-29969
2022/11/04,-17915
2022/11/05,-6125
2022/11/06,-28988
2022/11/07,6283
2022/11/08,-27214
2022/11/09,38943
2022/11/10,-11507
2022/11/11,15723
2022/11/12,76
2022/11/13,7242
2022/11/14,-7641
2022/11/15,34873
2022/11/16,-1221
2022/11/17,39471
2022/11/18,19847
2022/11/19,-7597
2022/11/20,-13506
2022/11/21,-46065
2022/11/22,-64643
2022/11/23,-25096
2022/11/24,-12731
2022/11/25,35884
2022/11/26,37186
2022/11/27,32910
2022/11/28,126691
2022/11/29,73996
