Date,activeaddresses14wma
2019/10/29,327492
2019/10/30,327897
2019/10/31,328369
2019/11/01,327777
2019/11/02,322047
2019/11/03,315416
2019/11/04,314524
2019/11/05,319172
2019/11/06,320602
2019/11/07,332902
2019/11/08,333794
2019/11/09,328075
2019/11/10,325138
2019/11/11,328101
2019/11/12,330899
2019/11/13,333271
2019/11/14,333666
2019/11/15,332156
2019/11/16,326075
2019/11/17,320834
2019/11/18,321129
2019/11/19,322193
2019/11/20,320872
2019/11/21,326527
2019/11/22,333162
2019/11/23,328212
2019/11/24,319521
2019/11/25,322179
2019/11/26,319153
2019/11/27,315492
2019/11/28,311414
2019/11/29,311096
2019/11/30,287757
2019/12/01,285612
2019/12/02,291278
2019/12/03,291381
2019/12/04,291826
2019/12/05,291752
2019/12/06,290494
2019/12/07,283414
2019/12/08,273309
2019/12/09,278622
2019/12/10,280902
2019/12/11,283442
2019/12/12,284310
2019/12/13,285650
2019/12/14,281510
2019/12/15,276855
2019/12/16,279103
2019/12/17,280433
2019/12/18,284527
2019/12/19,285429
2019/12/20,286612
2019/12/21,283071
2019/12/22,277211
2019/12/23,277902
2019/12/24,275905
2019/12/25,272200
2019/12/26,272796
2019/12/27,271421
2019/12/28,268202
2019/12/29,261636
2019/12/30,262980
2019/12/31,260876
2020/01/01,253025
2020/01/02,248645
2020/01/03,251525
2020/01/04,252467
2020/01/05,251368
2020/01/06,256252
2020/01/07,261182
2020/01/08,267664
2020/01/09,273194
2020/01/10,276151
2020/01/11,275803
2020/01/12,272252
2020/01/13,273266
2020/01/14,280591
2020/01/15,289361
2020/01/16,298739
2020/01/17,302309
2020/01/18,303837
2020/01/19,302867
2020/01/20,301105
2020/01/21,299124
2020/01/22,294290
2020/01/23,291836
2020/01/24,283168
2020/01/25,272825
2020/01/26,261010
2020/01/27,255303
2020/01/28,251190
2020/01/29,249408
2020/01/30,248964
2020/01/31,250074
2020/02/01,249934
2020/02/02,249177
2020/02/03,256670
2020/02/04,258474
2020/02/05,265404
2020/02/06,272419
2020/02/07,280006
2020/02/08,289371
2020/02/09,297427
2020/02/10,304088
2020/02/11,313713
2020/02/12,331997
2020/02/13,343654
2020/02/14,348801
2020/02/15,351326
2020/02/16,349766
2020/02/17,350312
2020/02/18,353046
2020/02/19,352317
2020/02/20,350410
2020/02/21,349341
2020/02/22,345235
2020/02/23,342812
2020/02/24,342681
2020/02/25,339409
2020/02/26,338287
2020/02/27,339055
2020/02/28,339245
2020/02/29,334770
2020/03/01,330156
2020/03/02,331896
2020/03/03,328700
2020/03/04,328462
2020/03/05,331314
2020/03/06,331314
2020/03/07,328196
2020/03/08,324587
2020/03/09,328308
2020/03/10,329267
2020/03/11,329375
2020/03/12,329250
2020/03/13,338886
2020/03/14,338364
2020/03/15,334796
2020/03/16,339731
2020/03/17,343371
2020/03/18,349695
2020/03/19,364222
2020/03/20,373812
2020/03/21,393301
2020/03/22,397418
2020/03/23,403568
2020/03/24,406239
2020/03/25,404431
2020/03/26,403478
2020/03/27,401932
2020/03/28,392613
2020/03/29,379618
2020/03/30,375157
2020/03/31,370096
2020/04/01,362949
2020/04/02,358727
2020/04/03,355951
2020/04/04,347393
2020/04/05,339299
2020/04/06,342693
2020/04/07,345013
2020/04/08,356473
2020/04/09,358067
2020/04/10,359869
2020/04/11,357192
2020/04/12,356688
2020/04/13,359944
2020/04/14,368712
2020/04/15,373941
2020/04/16,377030
2020/04/17,382130
2020/04/18,388053
2020/04/19,390034
2020/04/20,395663
2020/04/21,398832
2020/04/22,400252
2020/04/23,406056
2020/04/24,412398
2020/04/25,413420
2020/04/26,413190
2020/04/27,416388
2020/04/28,418126
2020/04/29,424201
2020/04/30,428839
2020/05/01,429512
2020/05/02,426901
2020/05/03,426655
2020/05/04,423133
2020/05/05,418774
2020/05/06,418071
2020/05/07,418932
2020/05/08,422037
2020/05/09,426332
2020/05/10,429112
2020/05/11,431276
2020/05/12,430664
2020/05/13,426256
2020/05/14,423217
2020/05/15,423975
2020/05/16,423161
2020/05/17,420425
2020/05/18,421629
2020/05/19,423732
2020/05/20,424092
2020/05/21,425446
2020/05/22,428326
2020/05/23,430133
2020/05/24,427179
2020/05/25,426597
2020/05/26,430289
2020/05/27,435747
2020/05/28,419808
2020/05/29,430289
2020/05/30,435846
2020/05/31,437272
2020/06/01,443700
2020/06/02,455358
2020/06/03,458671
2020/06/04,464279
2020/06/05,465772
2020/06/06,463264
2020/06/07,458549
2020/06/08,463207
2020/06/09,465783
2020/06/10,466587
2020/06/11,467872
2020/06/12,469291
2020/06/13,465721
2020/06/14,458605
2020/06/15,460019
2020/06/16,462011
2020/06/17,463842
2020/06/18,469420
2020/06/19,474201
2020/06/20,478629
2020/06/21,480489
2020/06/22,488280
2020/06/23,497914
2020/06/24,504695
2020/06/25,509637
2020/06/26,514504
2020/06/27,517367
2020/06/28,518251
2020/06/29,526373
2020/06/30,533486
2020/07/01,537092
2020/07/02,538673
2020/07/03,537796
2020/07/04,533927
2020/07/05,523294
2020/07/06,520872
2020/07/07,522691
2020/07/08,525021
2020/07/09,526968
2020/07/10,525692
2020/07/11,524038
2020/07/12,519752
2020/07/13,526831
2020/07/14,532153
2020/07/15,538960
2020/07/16,540091
2020/07/17,540821
2020/07/18,536781
2020/07/19,534046
2020/07/20,537728
2020/07/21,535900
2020/07/22,537034
2020/07/23,540887
2020/07/24,541154
2020/07/25,544539
2020/07/26,547648
2020/07/27,557499
2020/07/28,571225
2020/07/29,571716
2020/07/30,573902
2020/07/31,577889
2020/08/01,582860
2020/08/02,583938
2020/08/03,588106
2020/08/04,592450
2020/08/05,597595
2020/08/06,602932
2020/08/07,606511
2020/08/08,603299
2020/08/09,597128
2020/08/10,596029
2020/08/11,594154
2020/08/12,585733
2020/08/13,581817
2020/08/14,577613
2020/08/15,572303
2020/08/16,567874
2020/08/17,563984
2020/08/18,561081
2020/08/19,561182
2020/08/20,559507
2020/08/21,564304
2020/08/22,560588
2020/08/23,560716
2020/08/24,562027
2020/08/25,561639
2020/08/26,563661
2020/08/27,563915
2020/08/28,560457
2020/08/29,552944
2020/08/30,543981
2020/08/31,547597
2020/09/01,552525
2020/09/02,554207
2020/09/03,554395
2020/09/04,558350
2020/09/05,549912
2020/09/06,544606
2020/09/07,540197
2020/09/08,534717
2020/09/09,529456
2020/09/10,526520
2020/09/11,522983
2020/09/12,518969
2020/09/13,511581
2020/09/14,508745
2020/09/15,510529
2020/09/16,508513
2020/09/17,556122
2020/09/18,578206
2020/09/19,584190
2020/09/20,591422
2020/09/21,596602
2020/09/22,596354
2020/09/23,594822
2020/09/24,595079
2020/09/25,589480
2020/09/26,582167
2020/09/27,572335
2020/09/28,568620
2020/09/29,565829
2020/09/30,563677
2020/10/01,555408
2020/10/02,547941
2020/10/03,539116
2020/10/04,531545
2020/10/05,525746
2020/10/06,524754
2020/10/07,522547
2020/10/08,519957
2020/10/09,522630
2020/10/10,524225
2020/10/11,523753
2020/10/12,525311
2020/10/13,533390
2020/10/14,539900
2020/10/15,566707
2020/10/16,582294
2020/10/17,588260
2020/10/18,584719
2020/10/19,587344
2020/10/20,587831
2020/10/21,593156
2020/10/22,603670
2020/10/23,609616
2020/10/24,603852
2020/10/25,590715
2020/10/26,585426
2020/10/27,579222
2020/10/28,577674
2020/10/29,572585
2020/10/30,570216
2020/10/31,571799
2020/11/01,568417
2020/11/02,571354
2020/11/03,571696
2020/11/04,578104
2020/11/05,579793
2020/11/06,586806
2020/11/07,589808
2020/11/08,585275
2020/11/09,587567
2020/11/10,588642
2020/11/11,588593
2020/11/12,585818
2020/11/13,587180
2020/11/14,586654
2020/11/15,581182
2020/11/16,580819
2020/11/17,586614
2020/11/18,588804
2020/11/19,592919
2020/11/20,598594
2020/11/21,605581
2020/11/22,610454
2020/11/23,617445
2020/11/24,624944
2020/11/25,631415
2020/11/26,627923
2020/11/27,625186
2020/11/28,614324
2020/11/29,607552
2020/11/30,608181
2020/12/01,608921
2020/12/02,602693
2020/12/03,599668
2020/12/04,599379
2020/12/05,595598
2020/12/06,587237
2020/12/07,584146
2020/12/08,584156
2020/12/09,584824
2020/12/10,581714
2020/12/11,582812
2020/12/12,589455
2020/12/13,599818
2020/12/14,615497
2020/12/15,625831
2020/12/16,640646
2020/12/17,659768
2020/12/18,668567
2020/12/19,671839
2020/12/20,662870
2020/12/21,655730
2020/12/22,649460
2020/12/23,657819
2020/12/24,653954
2020/12/25,652820
2020/12/26,651147
2020/12/27,649264
2020/12/28,650917
2020/12/29,651673
2020/12/30,653871
2020/12/31,652890
2021/01/01,653429
2021/01/02,652576
2021/01/03,657759
2021/01/04,663579
2021/01/05,669044
2021/01/06,677117
2021/01/07,687757
2021/01/08,694434
2021/01/09,701095
2021/01/10,702657
2021/01/11,701799
2021/01/12,696185
2021/01/13,688683
2021/01/14,686716
2021/01/15,687795
2021/01/16,686536
2021/01/17,679054
2021/01/18,679074
2021/01/19,681573
2021/01/20,681411
2021/01/21,676438
2021/01/22,673138
2021/01/23,671021
2021/01/24,667887
2021/01/25,670266
2021/01/26,672923
2021/01/27,667888
2021/01/28,671324
2021/01/29,680750
2021/01/30,687885
2021/01/31,694553
2021/02/01,703328
2021/02/02,712275
2021/02/03,723428
2021/02/04,730813
2021/02/05,739963
2021/02/06,744919
2021/02/07,748751
2021/02/08,752947
2021/02/09,760178
2021/02/10,766285
2021/02/11,769932
2021/02/12,774338
2021/02/13,774602
2021/02/14,770123
2021/02/15,760562
2021/02/16,757956
2021/02/17,756221
2021/02/18,760019
2021/02/19,766246
2021/02/20,772447
2021/02/21,771205
2021/02/22,768215
2021/02/23,761736
2021/02/24,762416
2021/02/25,759811
2021/02/26,757891
2021/02/27,758959
2021/02/28,752751
2021/03/01,750128
2021/03/02,752463
2021/03/03,752117
2021/03/04,753570
2021/03/05,745626
2021/03/06,742549
2021/03/07,738364
2021/03/08,737828
2021/03/09,744276
2021/03/10,749565
2021/03/11,757968
2021/03/12,766259
2021/03/13,772296
2021/03/14,777227
2021/03/15,782001
2021/03/16,786657
2021/03/17,788211
2021/03/18,793800
2021/03/19,797870
2021/03/20,800544
2021/03/21,795456
2021/03/22,795360
2021/03/23,797358
2021/03/24,800365
2021/03/25,806970
2021/03/26,807946
2021/03/27,806467
2021/03/28,801301
2021/03/29,800113
2021/03/30,801713
2021/03/31,805647
2021/04/01,814527
2021/04/02,824441
2021/04/03,826945
2021/04/04,822791
2021/04/05,822325
2021/04/06,825896
2021/04/07,825347
2021/04/08,824113
2021/04/09,825097
2021/04/10,831411
2021/04/11,831641
2021/04/12,836426
2021/04/13,840612
2021/04/14,787493
2021/04/15,781879
2021/04/16,725219
2021/04/17,750668
2021/04/18,766564
2021/04/19,788751
2021/04/20,817675
2021/04/21,845705
2021/04/22,873211
2021/04/23,891619
2021/04/24,905252
2021/04/25,918846
2021/04/26,931451
2021/04/27,942105
2021/04/28,960079
2021/04/29,974346
2021/04/30,973040
2021/05/01,968745
2021/05/02,961093
2021/05/03,956572
2021/05/04,957979
2021/05/05,960151
2021/05/06,964707
2021/05/07,967188
2021/05/08,987202
2021/05/09,1012975
2021/05/10,1025149
2021/05/11,1041260
2021/05/12,1045212
2021/05/13,1050876
2021/05/14,1052250
2021/05/15,1048855
2021/05/16,1038423
2021/05/17,1025219
2021/05/18,1009057
2021/05/19,990703
2021/05/20,978622
2021/05/21,956524
2021/05/22,932100
2021/05/23,899915
2021/05/24,878775
2021/05/25,861054
2021/05/26,849666
2021/05/27,840417
2021/05/28,831971
2021/05/29,832620
2021/05/30,833903
2021/05/31,835552
2021/06/01,834465
2021/06/02,833107
2021/06/03,836186
2021/06/04,836438
2021/06/05,830336
2021/06/06,821085
2021/06/07,814274
2021/06/08,802322
2021/06/09,790914
2021/06/10,781855
2021/06/11,770346
2021/06/12,757622
2021/06/13,749092
2021/06/14,743802
2021/06/15,743238
2021/06/16,742524
2021/06/17,740139
2021/06/18,734560
2021/06/19,720731
2021/06/20,708693
2021/06/21,706459
2021/06/22,711849
2021/06/23,715008
2021/06/24,719542
2021/06/25,724799
2021/06/26,724438
2021/06/27,722010
2021/06/28,752205
2021/06/29,760110
2021/06/30,762554
2021/07/01,765984
2021/07/02,764489
2021/07/03,758596
2021/07/04,750617
2021/07/05,745905
2021/07/06,755007
2021/07/07,760854
2021/07/08,761883
2021/07/09,759905
2021/07/10,751880
2021/07/11,742669
2021/07/12,738503
2021/07/13,736837
2021/07/14,737710
2021/07/15,742478
2021/07/16,742421
2021/07/17,740053
2021/07/18,737036
2021/07/19,736395
2021/07/20,735928
2021/07/21,736867
2021/07/22,739964
2021/07/23,743317
2021/07/24,749767
2021/07/25,746038
2021/07/26,750052
2021/07/27,768651
2021/07/28,783294
2021/07/29,787768
2021/07/30,790826
2021/07/31,793477
2021/08/01,791544
2021/08/02,795498
2021/08/03,793509
2021/08/04,790652
2021/08/05,780970
2021/08/06,778736
2021/08/07,775669
2021/08/08,772767
2021/08/09,768110
2021/08/10,764301
2021/08/11,762357
2021/08/12,758950
2021/08/13,756257
2021/08/14,752324
2021/08/15,746957
2021/08/16,752374
2021/08/17,756232
2021/08/18,755687
2021/08/19,763425
2021/08/20,770231
2021/08/21,770786
2021/08/22,767882
2021/08/23,769425
2021/08/24,767862
2021/08/25,762574
2021/08/26,757314
2021/08/27,712706
2021/08/28,711359
2021/08/29,710555
2021/08/30,711210
2021/08/31,714822
2021/09/01,721207
2021/09/02,728597
2021/09/03,727174
2021/09/04,727889
2021/09/05,726136
2021/09/06,728387
2021/09/07,738964
2021/09/08,740935
2021/09/09,746342
2021/09/10,755227
2021/09/11,771005
2021/09/12,777604
2021/09/13,788097
2021/09/14,792751
2021/09/15,795200
2021/09/16,795724
2021/09/17,792534
2021/09/18,790265
2021/09/19,784318
2021/09/20,774360
2021/09/21,770664
2021/09/22,768194
2021/09/23,767602
2021/09/24,759546
2021/09/25,754204
2021/09/26,741532
2021/09/27,735682
2021/09/28,729740
2021/09/29,727931
2021/09/30,725401
2021/10/01,734606
2021/10/02,734699
2021/10/03,734607
2021/10/04,730502
2021/10/05,738753
2021/10/06,759346
2021/10/07,777516
2021/10/08,793734
2021/10/09,801582
2021/10/10,800236
2021/10/11,800875
2021/10/12,801089
2021/10/13,798860
2021/10/14,800870
2021/10/15,805004
2021/10/16,805932
2021/10/17,802270
2021/10/18,802171
2021/10/19,803765
2021/10/20,808985
2021/10/21,813458
2021/10/22,818868
2021/10/23,826390
2021/10/24,833380
2021/10/25,840327
2021/10/26,848706
2021/10/27,854164
2021/10/28,812606
2021/10/29,834052
2021/10/30,844429
2021/10/31,846183
2021/11/01,851374
2021/11/02,859872
2021/11/03,871154
2021/11/04,876566
2021/11/05,879470
2021/11/06,878044
2021/11/07,879728
2021/11/08,882243
2021/11/09,882066
2021/11/10,889694
2021/11/11,892803
2021/11/12,892956
2021/11/13,893729
2021/11/14,893721
2021/11/15,888980
2021/11/16,884520
2021/11/17,890310
2021/11/18,883676
2021/11/19,877766
2021/11/20,864018
2021/11/21,861756
2021/11/22,851489
2021/11/23,846096
2021/11/24,848798
2021/11/25,846066
2021/11/26,843781
2021/11/27,837007
2021/11/28,824260
2021/11/29,823932
2021/11/30,826515
2021/12/01,822673
2021/12/02,825895
2021/12/03,821774
2021/12/04,814626
2021/12/05,840849
2021/12/06,837202
2021/12/07,837113
2021/12/08,844431
2021/12/09,843556
2021/12/10,843774
2021/12/11,840774
2021/12/12,839772
2021/12/13,839971
2021/12/14,837498
2021/12/15,841155
2021/12/16,836954
2021/12/17,843705
2021/12/18,837690
2021/12/19,828122
2021/12/20,825623
2021/12/21,822845
2021/12/22,825144
2021/12/23,829528
2021/12/24,839298
2021/12/25,848204
2021/12/26,847178
2021/12/27,849131
2021/12/28,848781
2021/12/29,846561
2021/12/30,848900
2021/12/31,846922
2022/01/01,844153
2022/01/02,834394
2022/01/03,830813
2022/01/04,828726
2022/01/05,828055
2022/01/06,825883
2022/01/07,821609
2022/01/08,818760
2022/01/09,807996
2022/01/10,816137
2022/01/11,827327
2022/01/12,840499
2022/01/13,851670
2022/01/14,851687
2022/01/15,852055
2022/01/16,849530
2022/01/17,848243
2022/01/18,843215
2022/01/19,844363
2022/01/20,842764
2022/01/21,834887
2022/01/22,827642
2022/01/23,814905
2022/01/24,803840
2022/01/25,798860
2022/01/26,789601
2022/01/27,780867
2022/01/28,776403
2022/01/29,773771
2022/01/30,776395
2022/01/31,780265
2022/02/01,784539
2022/02/02,786025
2022/02/03,783373
2022/02/04,787827
2022/02/05,802366
2022/02/06,809614
2022/02/07,809208
2022/02/08,810848
2022/02/09,814213
2022/02/10,818095
2022/02/11,819166
2022/02/12,814231
2022/02/13,810566
2022/02/14,808088
2022/02/15,809616
2022/02/16,813097
2022/02/17,809306
2022/02/18,818647
2022/02/19,817684
2022/02/20,834661
2022/02/21,824164
2022/02/22,815671
2022/02/23,811872
2022/02/24,807415
2022/02/25,803679
2022/02/26,804613
2022/02/27,800126
2022/02/28,792050
2022/03/01,790527
2022/03/02,791836
2022/03/03,791547
2022/03/04,791346
2022/03/05,785090
2022/03/06,784445
2022/03/07,786627
2022/03/08,794077
2022/03/09,797131
2022/03/10,807453
2022/03/11,803116
2022/03/12,802223
2022/03/13,792855
2022/03/14,786476
2022/03/15,792574
2022/03/16,803885
2022/03/17,804005
2022/03/18,817589
2022/03/19,814320
2022/03/20,809053
2022/03/21,806729
2022/03/22,812781
2022/03/23,811090
2022/03/24,808198
2022/03/25,805939
2022/03/26,802341
2022/03/27,798766
2022/03/28,801071
2022/03/29,802434
2022/03/30,797995
2022/03/31,796510
2022/04/01,793297
2022/04/02,785176
2022/04/03,774688
2022/04/04,765313
2022/04/05,757935
2022/04/06,754137
2022/04/07,751018
2022/04/08,745948
2022/04/09,744076
2022/04/10,743699
2022/04/11,740483
2022/04/12,736573
2022/04/13,730998
2022/04/14,729989
2022/04/15,730740
2022/04/16,730105
2022/04/17,726204
2022/04/18,726965
2022/04/19,741289
2022/04/20,758479
2022/04/21,758976
2022/04/22,763596
2022/04/23,759556
2022/04/24,757091
2022/04/25,758389
2022/04/26,758860
2022/04/27,762089
2022/04/28,762896
2022/04/29,763458
2022/04/30,766514
2022/05/01,764940
2022/05/02,753005
2022/05/03,741544
2022/05/04,737614
2022/05/05,745833
2022/05/06,745532
2022/05/07,741731
2022/05/08,741124
2022/05/09,741178
2022/05/10,745622
2022/05/11,737331
2022/05/12,749044
2022/05/13,767329
2022/05/14,764625
2022/05/15,759160
2022/05/16,758263
2022/05/17,756692
2022/05/18,761707
2022/05/19,754953
2022/05/20,747900
2022/05/21,742694
2022/05/22,734958
2022/05/23,728501
2022/05/24,725617
2022/05/25,722232
2022/05/26,713425
2022/05/27,709209
2022/05/28,708813
2022/05/29,708142
2022/05/30,702401
2022/05/31,709269
2022/06/01,709860
2022/06/02,709897
2022/06/03,708988
2022/06/04,706203
2022/06/05,701956
2022/06/06,701233
2022/06/07,698487
2022/06/08,696351
2022/06/09,696797
2022/06/10,700931
2022/06/11,698466
2022/06/12,692827
2022/06/13,687135
2022/06/14,684502
2022/06/15,682159
2022/06/16,686843
2022/06/17,693928
2022/06/18,692014
2022/06/19,688150
2022/06/20,686130
2022/06/21,681882
2022/06/22,678682
2022/06/23,673266
2022/06/24,672503
2022/06/25,665311
2022/06/26,656955
2022/06/27,658436
2022/06/28,655103
2022/06/29,651402
2022/06/30,650731
2022/07/01,660965
2022/07/02,676966
2022/07/03,685449
2022/07/04,693227
2022/07/05,703010
2022/07/06,710899
2022/07/07,720755
2022/07/08,730571
2022/07/09,739921
2022/07/10,747290
2022/07/11,748994
2022/07/12,749261
2022/07/13,752932
2022/07/14,757296
2022/07/15,764839
2022/07/16,775606
2022/07/17,786031
2022/07/18,785804
2022/07/19,782373
2022/07/20,779897
2022/07/21,779271
2022/07/22,781065
2022/07/23,775877
2022/07/24,770293
2022/07/25,780240
2022/07/26,850512
2022/07/27,844796
2022/07/28,833198
2022/07/29,824544
2022/07/30,818536
2022/07/31,810376
2022/08/01,826600
2022/08/02,821435
2022/08/03,823011
2022/08/04,856592
2022/08/05,850192
2022/08/06,842116
2022/08/07,836639
2022/08/08,824826
2022/08/09,809003
2022/08/10,801561
2022/08/11,788636
2022/08/12,781328
2022/08/13,771491
2022/08/14,759529
2022/08/15,746623
2022/08/16,738725
2022/08/17,731563
2022/08/18,728453
2022/08/19,720259
2022/08/20,712486
2022/08/21,710145
2022/08/22,704195
2022/08/23,701231
2022/08/24,696413
2022/08/25,695484
2022/08/26,690741
2022/08/27,687548
2022/08/28,682465
2022/08/29,678186
2022/08/30,674191
2022/08/31,670020
2022/09/01,671576
2022/09/02,675804
2022/09/03,679177
2022/09/04,692124
2022/09/05,697788
2022/09/06,697495
2022/09/07,695162
2022/09/08,696148
2022/09/09,698720
2022/09/10,694864
2022/09/11,692746
2022/09/12,690242
2022/09/13,691809
2022/09/14,698729
2022/09/15,634762
2022/09/16,545709
2022/09/17,463393
2022/09/18,482915
2022/09/19,500315
2022/09/20,518741
2022/09/21,534120
2022/09/22,551692
2022/09/23,568604
2022/09/24,589422
2022/09/25,605772
2022/09/26,624658
2022/09/27,653448
2022/09/28,666717
2022/09/29,684152
2022/09/30,696018
2022/10/01,700701
2022/10/02,698349
2022/10/03,689779
2022/10/04,687322
2022/10/05,688552
2022/10/06,697390
2022/10/07,703304
2022/10/08,718342
2022/10/09,731558
2022/10/10,741803
2022/10/11,745107
2022/10/12,742955
2022/10/13,739817
2022/10/14,732023
2022/10/15,727018
2022/10/16,712500
2022/10/17,701976
2022/10/18,688810
2022/10/19,679669
2022/10/20,679055
2022/10/21,677132
2022/10/22,665192
2022/10/23,657453
2022/10/24,654126
2022/10/25,649736
2022/10/26,652525
2022/10/27,658089
2022/10/28,655697
2022/10/29,650824
2022/10/30,648764
2022/10/31,647251
2022/11/01,647684
2022/11/02,641169
2022/11/03,645891
2022/11/04,638835
2022/11/05,632687
2022/11/06,625525
2022/11/07,629802
2022/11/08,628121
2022/11/09,631697
2022/11/10,633546
2022/11/11,635178
2022/11/12,633702
2022/11/13,632932
2022/11/14,641381
2022/11/15,649811
2022/11/16,653554
2022/11/17,660307
2022/11/18,659724
2022/11/19,649891
2022/11/20,638849
2022/11/21,627354
2022/11/22,617330
2022/11/23,613044
2022/11/24,616696
2022/11/25,621524
2022/11/26,619005
2022/11/27,611018
2022/11/28,623131
2022/11/29,627085
2022/11/30,626871
