Date,sentbyaddress3var
2019/07/23,123690283
2019/07/24,80297316
2019/07/25,23493355
2019/07/26,160494731
2019/07/27,82322692
2019/07/28,55158555
2019/07/29,57862450
2019/07/30,546231098
2019/07/31,331521070
2019/08/01,544158212
2019/08/02,114312771
2019/08/03,278979022
2019/08/04,282924894
2019/08/05,882896929
2019/08/06,834199564
2019/08/07,171634043
2019/08/08,197000805
2019/08/09,25264507
2019/08/10,37837206
2019/08/11,262957654
2019/08/12,600984721
2019/08/13,594438233
2019/08/14,168092211
2019/08/15,109683655
2019/08/16,141948614
2019/08/17,282710196
2019/08/18,365120049
2019/08/19,212844402
2019/08/20,283750375
2019/08/21,18618776
2019/08/22,9472822
2019/08/23,30767638
2019/08/24,77046939
2019/08/25,156122618
2019/08/26,114212778
2019/08/27,166036796
2019/08/28,32924193
2019/08/29,34025103
2019/08/30,9099745
2019/08/31,71458909
2019/09/01,47810621
2019/09/02,311956482
2019/09/03,284953868
2019/09/04,15395990
2019/09/05,86328843
2019/09/06,72472223
2019/09/07,197249234
2019/09/08,133157880
2019/09/09,177241355
2019/09/10,166130308
2019/09/11,108794546
2019/09/12,19797790
2019/09/13,148146196
2019/09/14,163186162
2019/09/15,9467676
2019/09/16,240159843
2019/09/17,155847909
2019/09/18,25589920
2019/09/19,2359574
2019/09/20,9734134
2019/09/21,495247708
2019/09/22,743362482
2019/09/23,26317948
2019/09/24,211033616
2019/09/25,116970883
2019/09/26,37049258
2019/09/27,746018
2019/09/28,7534196
2019/09/29,121166681
2019/09/30,180663185
2019/10/01,297728498
2019/10/02,8266343
2019/10/03,173715700
2019/10/04,161686218
2019/10/05,8839062
2019/10/06,9603162
2019/10/07,25852303
2019/10/08,85488794
2019/10/09,322848125
2019/10/10,175729229
2019/10/11,23035015
2019/10/12,183455582
2019/10/13,383519315
2019/10/14,91775451
2019/10/15,161658517
2019/10/16,9934369
2019/10/17,5875551
2019/10/18,80815489
2019/10/19,85464739
2019/10/20,242168702
2019/10/21,77842634
2019/10/22,90220804
2019/10/23,1418024
2019/10/24,1721911
2019/10/25,31033459
2019/10/26,26477299
2019/10/27,174894422
2019/10/28,157225540
2019/10/29,131077800
2019/10/30,4619417
2019/10/31,188910
2019/11/01,266734
2019/11/02,169528866
2019/11/03,220165883
2019/11/04,105740047
2019/11/05,509883351
2019/11/06,166161595
2019/11/07,865895520
2019/11/08,1067132072
2019/11/09,1715775624
2019/11/10,156322773
2019/11/11,191445416
2019/11/12,164177854
2019/11/13,25710971
2019/11/14,87720035
2019/11/15,80001516
2019/11/16,118472140
2019/11/17,75861308
2019/11/18,143823682
2019/11/19,63917916
2019/11/20,11343822
2019/11/21,93391300
2019/11/22,255721870
2019/11/23,545962782
2019/11/24,998986300
2019/11/25,341187432
2019/11/26,341719278
2019/11/27,106769445
2019/11/28,13976780
2019/11/29,111261670
2019/11/30,240330170
2019/12/01,252406033
2019/12/02,463951374
2019/12/03,279113985
2019/12/04,148761539
2019/12/05,2083225
2019/12/06,25283066
2019/12/07,283695855
2019/12/08,333574089
2019/12/09,860459540
2019/12/10,839990220
2019/12/11,51076868
2019/12/12,8828809
2019/12/13,8328421
2019/12/14,153368536
2019/12/15,150061669
2019/12/16,230492903
2019/12/17,161903058
2019/12/18,24586850
2019/12/19,17390391
2019/12/20,9776635
2019/12/21,67319432
2019/12/22,132680582
2019/12/23,166734264
2019/12/24,165347072
2019/12/25,99427272
2019/12/26,37241162
2019/12/27,37262211
2019/12/28,76541925
2019/12/29,107593707
2019/12/30,277644572
2019/12/31,263233529
2020/01/01,449109642
2020/01/02,130208625
2020/01/03,252382539
2020/01/04,120947059
2020/01/05,50077511
2020/01/06,142364733
2020/01/07,196998408
2020/01/08,36952853
2020/01/09,23155280
2020/01/10,65841638
2020/01/11,128445596
2020/01/12,124641891
2020/01/13,54200132
2020/01/14,524150646
2020/01/15,368696727
2020/01/16,65675584
2020/01/17,119169243
2020/01/18,200212994
2020/01/19,24223446
2020/01/20,16385726
2020/01/21,7396298
2020/01/22,72294735
2020/01/23,91072164
2020/01/24,278982153
2020/01/25,639469194
2020/01/26,85208696
2020/01/27,109278186
2020/01/28,181227044
2020/01/29,41566298
2020/01/30,4708828
2020/01/31,12435540
2020/02/01,15250046
2020/02/02,36579921
2020/02/03,357148802
2020/02/04,331750564
2020/02/05,203799084
2020/02/06,158112318
2020/02/07,9714571
2020/02/08,70191596
2020/02/09,48636065
2020/02/10,16034345
2020/02/11,55792513
2020/02/12,602889955
2020/02/13,275359384
2020/02/14,229651754
2020/02/15,148308403
2020/02/16,73768753
2020/02/17,34121453
2020/02/18,75074575
2020/02/19,36390591
2020/02/20,64523572
2020/02/21,20468106
2020/02/22,20071794
2020/02/23,19279436
2020/02/24,37339209
2020/02/25,194099715
2020/02/26,167924994
2020/02/27,86983563
2020/02/28,24459705
2020/02/29,122031940
2020/03/01,222099608
2020/03/02,324089537
2020/03/03,333095897
2020/03/04,152231022
2020/03/05,212840689
2020/03/06,108047689
2020/03/07,234925530
2020/03/08,74291606
2020/03/09,251230884
2020/03/10,218572088
2020/03/11,46376710
2020/03/12,31398210
2020/03/13,211952981
2020/03/14,215961205
2020/03/15,241663298
2020/03/16,176675229
2020/03/17,242154617
2020/03/18,182272460
2020/03/19,1067353394
2020/03/20,446341940
2020/03/21,1020810834
2020/03/22,1587512590
2020/03/23,1540007485
2020/03/24,39647654
2020/03/25,181505078
2020/03/26,101278914
2020/03/27,39887521
2020/03/28,579273506
2020/03/29,847004602
2020/03/30,140094190
2020/03/31,156010202
2020/04/01,10032054
2020/04/02,18282312
2020/04/03,22639911
2020/04/04,189857044
2020/04/05,258131975
2020/04/06,242795129
2020/04/07,377200684
2020/04/08,1223295464
2020/04/09,1082222948
2020/04/10,1094226828
2020/04/11,78136441
2020/04/12,63110150
2020/04/13,242745794
2020/04/14,596471186
2020/04/15,225879643
2020/04/16,305920601
2020/04/17,72034556
2020/04/18,113031673
2020/04/19,28510153
2020/04/20,53495421
2020/04/21,63447229
2020/04/22,135928267
2020/04/23,103122451
2020/04/24,177240873
2020/04/25,92893728
2020/04/26,136594196
2020/04/27,63355057
2020/04/28,72787489
2020/04/29,27381335
2020/04/30,35906566
2020/05/01,13633990
2020/05/02,20704166
2020/05/03,29882838
2020/05/04,162181698
2020/05/05,222768818
2020/05/06,61703150
2020/05/07,63143555
2020/05/08,8712860
2020/05/09,85594567
2020/05/10,58375391
2020/05/11,52709442
2020/05/12,37103334
2020/05/13,243706657
2020/05/14,115551686
2020/05/15,126145308
2020/05/16,99304602
2020/05/17,66484624
2020/05/18,49941537
2020/05/19,109470540
2020/05/20,22854780
2020/05/21,19886278
2020/05/22,24097459
2020/05/23,51932550
2020/05/24,166616417
2020/05/25,168696614
2020/05/26,96745580
2020/05/27,78880168
2020/05/28,27345518
2020/05/29,366158318
2020/05/30,228993094
2020/05/31,282912572
2020/06/01,62772858
2020/06/02,390831169
2020/06/03,201839618
2020/06/04,157797420
2020/06/05,67785765
2020/06/06,274909473
2020/06/07,241093058
2020/06/08,283757168
2020/06/09,685471841
2020/06/10,85545844
2020/06/11,53532113
2020/06/12,93915421
2020/06/13,79045374
2020/06/14,273228741
2020/06/15,111536273
2020/06/16,137952739
2020/06/17,13292819
2020/06/18,185224934
2020/06/19,172442371
2020/06/20,34854682
2020/06/21,39168310
2020/06/22,90413595
2020/06/23,232633418
2020/06/24,50996351
2020/06/25,83017836
2020/06/26,7691453
2020/06/27,7591823
2020/06/28,19887510
2020/06/29,766790550
2020/06/30,475092020
2020/07/01,302534234
2020/07/02,27920127
2020/07/03,68383155
2020/07/04,58824875
2020/07/05,352539216
2020/07/06,288363294
2020/07/07,491628995
2020/07/08,115603601
2020/07/09,7520260
2020/07/10,39583562
2020/07/11,30784022
2020/07/12,54463722
2020/07/13,243859585
2020/07/14,268274393
2020/07/15,98180612
2020/07/16,261556504
2020/07/17,374728914
2020/07/18,128206076
2020/07/19,86130047
2020/07/20,284384549
2020/07/21,240774689
2020/07/22,230438678
2020/07/23,150465152
2020/07/24,47719392
2020/07/25,78465841
2020/07/26,88104403
2020/07/27,112764563
2020/07/28,637858611
2020/07/29,696198934
2020/07/30,787156422
2020/07/31,32038311
2020/08/01,88649378
2020/08/02,79344809
2020/08/03,66446822
2020/08/04,125891933
2020/08/05,42403214
2020/08/06,27249174
2020/08/07,110480921
2020/08/08,250095507
2020/08/09,260079374
2020/08/10,133214736
2020/08/11,15698413
2020/08/12,1165287671
2020/08/13,750834506
2020/08/14,421979844
2020/08/15,237181579
2020/08/16,110964678
2020/08/17,15389452
2020/08/18,42078790
2020/08/19,25185782
2020/08/20,27375533
2020/08/21,99301988
2020/08/22,182988402
2020/08/23,178192008
2020/08/24,81051294
2020/08/25,46050485
2020/08/26,39406520
2020/08/27,31748334
2020/08/28,127624254
2020/08/29,324900342
2020/08/30,583688675
2020/08/31,357020022
2020/09/01,309543963
2020/09/02,159699133
2020/09/03,27299882
2020/09/04,616133767
2020/09/05,859022623
2020/09/06,814746185
2020/09/07,387070527
2020/09/08,16004806
2020/09/09,164511905
2020/09/10,162596363
2020/09/11,21889526
2020/09/12,5263614
2020/09/13,43856694
2020/09/14,46195614
2020/09/15,241547703
2020/09/16,120669815
2020/09/17,2059555933
2020/09/18,2150563083
2020/09/19,361467176
2020/09/20,201638948
2020/09/21,150401524
2020/09/22,292313063
2020/09/23,164411893
2020/09/24,124179833
2020/09/25,159052149
2020/09/26,192983578
2020/09/27,7445442
2020/09/28,15660194
2020/09/29,25523610
2020/09/30,896416
2020/10/01,8504206
2020/10/02,27336790
2020/10/03,106059089
2020/10/04,54898577
2020/10/05,68678177
2020/10/06,76249906
2020/10/07,117213769
2020/10/08,14090721
2020/10/09,91650705
2020/10/10,100100268
2020/10/11,17326166
2020/10/12,12858620
2020/10/13,324517731
2020/10/14,198869131
2020/10/15,3531972603
2020/10/16,2978712363
2020/10/17,1421864044
2020/10/18,1841246275
2020/10/19,555575587
2020/10/20,79169647
2020/10/21,110677756
2020/10/22,557219401
2020/10/23,173429625
2020/10/24,385053356
2020/10/25,870606598
2020/10/26,307822944
2020/10/27,151300452
2020/10/28,121452013
2020/10/29,171865729
2020/10/30,162691884
2020/10/31,238494494
2020/11/01,121867503
2020/11/02,130157221
2020/11/03,103937885
2020/11/04,691685595
2020/11/05,615354614
2020/11/06,351602967
2020/11/07,145527606
2020/11/08,405165878
2020/11/09,220657975
2020/11/10,162071118
2020/11/11,46467633
2020/11/12,56927708
2020/11/13,62415454
2020/11/14,85117330
2020/11/15,230499900
2020/11/16,214173994
2020/11/17,193257770
2020/11/18,74874083
2020/11/19,81669868
2020/11/20,141868406
2020/11/21,272080502
2020/11/22,53716878
2020/11/23,13935321
2020/11/24,27930403
2020/11/25,98954703
2020/11/26,502061202
2020/11/27,535886862
2020/11/28,306468216
2020/11/29,232047381
2020/11/30,181668420
2020/12/01,115931467
2020/12/02,135325480
2020/12/03,128400870
2020/12/04,16067194
2020/12/05,5583561
2020/12/06,103805961
2020/12/07,56576330
2020/12/08,53686966
2020/12/09,5598545
2020/12/10,73194454
2020/12/11,68232123
2020/12/12,269203747
2020/12/13,212444057
2020/12/14,149234891
2020/12/15,65339673
2020/12/16,220523171
2020/12/17,858875404
2020/12/18,324589235
2020/12/19,308319596
2020/12/20,1032391981
2020/12/21,1222653661
2020/12/22,3708348
2020/12/23,417329182
2020/12/24,322246616
2020/12/25,313683882
2020/12/26,14532309
2020/12/27,32700670
2020/12/28,181032562
2020/12/29,91508709
2020/12/30,11082372
2020/12/31,73420771
2021/01/01,113751607
2021/01/02,213134490
2021/01/03,314500874
2021/01/04,392766194
2021/01/05,40493846
2021/01/06,183153793
2021/01/07,372528349
2021/01/08,163781356
2021/01/09,140416100
2021/01/10,67554827
2021/01/11,192292332
2021/01/12,406952476
2021/01/13,194660275
2021/01/14,91639331
2021/01/15,321571539
2021/01/16,87286915
2021/01/17,222939505
2021/01/18,111571885
2021/01/19,106139934
2021/01/20,21251647
2021/01/21,406611420
2021/01/22,356398649
2021/01/23,48998933
2021/01/24,46582721
2021/01/25,25896194
2021/01/26,114680726
2021/01/27,360454071
2021/01/28,400762275
2021/01/29,842911300
2021/01/30,197724633
2021/01/31,186113326
2021/02/01,69154873
2021/02/02,62261195
2021/02/03,154924994
2021/02/04,74683154
2021/02/05,150794354
2021/02/06,72200234
2021/02/07,7682012
2021/02/08,41207023
2021/02/09,51115794
2021/02/10,4706331
2021/02/11,21412621
2021/02/12,20828387
2021/02/13,108529169
2021/02/14,164309958
2021/02/15,109339125
2021/02/16,172685006
2021/02/17,273918606
2021/02/18,10648118
2021/02/19,126494238
2021/02/20,104606812
2021/02/21,98864625
2021/02/22,245999001
2021/02/23,215824952
2021/02/24,155795591
2021/02/25,161215372
2021/02/26,34495504
2021/02/27,32888878
2021/02/28,80626844
2021/03/01,62626625
2021/03/02,206385467
2021/03/03,149692172
2021/03/04,150802700
2021/03/05,237092341
2021/03/06,232982611
2021/03/07,87611438
2021/03/08,155134705
2021/03/09,570453170
2021/03/10,291734600
2021/03/11,19753020
2021/03/12,9076856
2021/03/13,33387636
2021/03/14,33506093
2021/03/15,7351498
2021/03/16,7363978
2021/03/17,60481325
2021/03/18,38216294
2021/03/19,68829114
2021/03/20,49500207
2021/03/21,187098722
2021/03/22,87591524
2021/03/23,366964802
2021/03/24,202861671
2021/03/25,41878778
2021/03/26,40744088
2021/03/27,81910567
2021/03/28,162952021
2021/03/29,59707583
2021/03/30,52818134
2021/03/31,3525671
2021/04/01,98287622
2021/04/02,535082640
2021/04/03,415200314
2021/04/04,683439763
2021/04/05,34493174
2021/04/06,133898904
2021/04/07,63160778
2021/04/08,49496094
2021/04/09,12073731
2021/04/10,102808273
2021/04/11,86733068
2021/04/12,113654329
2021/04/13,112456578
2021/04/14,120380892
2021/04/15,775790616
2021/04/16,1032703155
2021/04/17,1003841603
2021/04/18,147294490
2021/04/19,273952640
2021/04/20,515694784
2021/04/21,414660268
2021/04/22,298685973
2021/04/23,129868341
2021/04/24,111248387
2021/04/25,404749172
2021/04/26,236637494
2021/04/27,275899588
2021/04/28,130488314
2021/04/29,21363185
2021/04/30,240004776
2021/05/01,274740196
2021/05/02,491648803
2021/05/03,482702083
2021/05/04,447576036
2021/05/05,183100927
2021/05/06,515690
2021/05/07,27934561
2021/05/08,85795689
2021/05/09,908916749
2021/05/10,1144210211
2021/05/11,1221108974
2021/05/12,43624467
2021/05/13,822570794
2021/05/14,825947170
2021/05/15,347641379
2021/05/16,487367459
2021/05/17,91089304
2021/05/18,84624898
2021/05/19,505314563
2021/05/20,508805683
2021/05/21,503253131
2021/05/22,1179265184
2021/05/23,1060955193
2021/05/24,248656918
2021/05/25,613462321
2021/05/26,126152843
2021/05/27,112590544
2021/05/28,283239366
2021/05/29,332349798
2021/05/30,414944331
2021/05/31,84282493
2021/06/01,178199290
2021/06/02,55075980
2021/06/03,517408745
2021/06/04,242621091
2021/06/05,168122855
2021/06/06,180703415
2021/06/07,112574072
2021/06/08,434561511
2021/06/09,232984058
2021/06/10,7001754
2021/06/11,70339938
2021/06/12,60018860
2021/06/13,318343050
2021/06/14,189221116
2021/06/15,63732454
2021/06/16,2773293
2021/06/17,96970442
2021/06/18,144341023
2021/06/19,311335507
2021/06/20,179390718
2021/06/21,172045004
2021/06/22,444267584
2021/06/23,232664794
2021/06/24,77293367
2021/06/25,36025843
2021/06/26,115646454
2021/06/27,278440305
2021/06/28,409100355
2021/06/29,775432143
2021/06/30,63574300
2021/07/01,53747556
2021/07/02,74954060
2021/07/03,456890694
2021/07/04,222187316
2021/07/05,53853987
2021/07/06,43435672
2021/07/07,11850227
2021/07/08,11770300
2021/07/09,7936289
2021/07/10,141761939
2021/07/11,138956900
2021/07/12,28358955
2021/07/13,20749936
2021/07/14,11392134
2021/07/15,80152753
2021/07/16,38493641
2021/07/17,44137094
2021/07/18,42261601
2021/07/19,57721258
2021/07/20,116476224
2021/07/21,64281163
2021/07/22,27004480
2021/07/23,15580006
2021/07/24,172698167
2021/07/25,371562063
2021/07/26,379943953
2021/07/27,306939978
2021/07/28,47560929
2021/07/29,11841640
2021/07/30,5908974
2021/07/31,49798960
2021/08/01,116714315
2021/08/02,302576305
2021/08/03,452541442
2021/08/04,524002233
2021/08/05,159463015
2021/08/06,158695700
2021/08/07,127820406
2021/08/08,53494027
2021/08/09,6217075
2021/08/10,6407815
2021/08/11,3729564
2021/08/12,15899744
2021/08/13,17880246
2021/08/14,34268156
2021/08/15,47981449
2021/08/16,394860631
2021/08/17,347591671
2021/08/18,81658475
2021/08/19,292182064
2021/08/20,326455044
2021/08/21,134307239
2021/08/22,256697558
2021/08/23,54888442
2021/08/24,58777996
2021/08/25,305768843
2021/08/26,104270384
2021/08/27,43238364
2021/08/28,72316896
2021/08/29,70868662
2021/08/30,17294575
2021/08/31,105697173
2021/09/01,76610819
2021/09/02,47308439
2021/09/03,252760640
2021/09/04,277306465
2021/09/05,21643969
2021/09/06,52964617
2021/09/07,430419620
2021/09/08,275730422
2021/09/09,246772769
2021/09/10,500967735
2021/09/11,2090307282
2021/09/12,960131395
2021/09/13,932371964
2021/09/14,1067574193
2021/09/15,1169848293
2021/09/16,95453582
2021/09/17,113815001
2021/09/18,22478413
2021/09/19,47878949
2021/09/20,211630104
2021/09/21,186335418
2021/09/22,259974924
2021/09/23,1939675
2021/09/24,173272363
2021/09/25,129442635
2021/09/26,219568007
2021/09/27,225847474
2021/09/28,33645810
2021/09/29,51054876
2021/09/30,54072300
2021/10/01,159408250
2021/10/02,188675643
2021/10/03,6114626
2021/10/04,194245290
2021/10/05,608651214
2021/10/06,1044852365
2021/10/07,635849878
2021/10/08,338080882
2021/10/09,406063158
2021/10/10,438841542
2021/10/11,92968339
2021/10/12,7354225
2021/10/13,74606693
2021/10/14,78154600
2021/10/15,124431833
2021/10/16,20350364
2021/10/17,14689521
2021/10/18,15703928
2021/10/19,155886354
2021/10/20,266045500
2021/10/21,54651772
2021/10/22,8666789
2021/10/23,91289788
2021/10/24,83807844
2021/10/25,124511460
2021/10/26,20632710
2021/10/27,11884721
2021/10/28,1111881063
2021/10/29,1023400490
2021/10/30,591762417
2021/10/31,662718117
2021/11/01,70403780
2021/11/02,312458743
2021/11/03,241238294
2021/11/04,54351191
2021/11/05,184446633
2021/11/06,157543578
2021/11/07,39715142
2021/11/08,107060951
2021/11/09,80447112
2021/11/10,415912392
2021/11/11,439331644
2021/11/12,41267171
2021/11/13,4638476
2021/11/14,5490880
2021/11/15,407280418
2021/11/16,363901502
2021/11/17,1729705553
2021/11/18,1852416663
2021/11/19,1746781461
2021/11/20,570277980
2021/11/21,866504184
2021/11/22,942233425
2021/11/23,684219206
2021/11/24,310940264
2021/11/25,62923200
2021/11/26,18460340
2021/11/27,300879171
2021/11/28,525570891
2021/11/29,404856509
2021/11/30,742988513
2021/12/01,188578613
2021/12/02,212852548
2021/12/03,201010626
2021/12/04,414908336
2021/12/05,16327995003
2021/12/06,15271863536
2021/12/07,12972789501
2021/12/08,516283753
2021/12/09,431287715
2021/12/10,280698467
2021/12/11,114160067
2021/12/12,103752072
2021/12/13,81116911
2021/12/14,41186028
2021/12/15,19781684
2021/12/16,16777059
2021/12/17,25772963
2021/12/18,290678341
2021/12/19,324578245
2021/12/20,83290394
2021/12/21,80706234
2021/12/22,459297751
2021/12/23,451172298
2021/12/24,288317418
2021/12/25,423587533
2021/12/26,455733396
2021/12/27,513126975
2021/12/28,10554168
2021/12/29,91005731
2021/12/30,125217317
2021/12/31,143593298
2022/01/01,89255522
2022/01/02,346710632
2022/01/03,329076392
2022/01/04,244073345
2022/01/05,34442781
2022/01/06,8522145
2022/01/07,14274060
2022/01/08,29795414
2022/01/09,438059356
2022/01/10,367176390
2022/01/11,502103209
2022/01/12,1499126030
2022/01/13,474181265
2022/01/14,292039016
2022/01/15,223658130
2022/01/16,23201556
2022/01/17,25584552
2022/01/18,22256342
2022/01/19,28989884
2022/01/20,28623299
2022/01/21,288875333
2022/01/22,206608365
2022/01/23,121081040
2022/01/24,126554760
2022/01/25,18046711
2022/01/26,21324808
2022/01/27,64939661
2022/01/28,70614138
2022/01/29,88119521
2022/01/30,79663955
2022/01/31,133368796
2022/02/01,10833463
2022/02/02,33450252
2022/02/03,97720458
2022/02/04,227556813
2022/02/05,968736823
2022/02/06,259790184
2022/02/07,404358356
2022/02/08,148824325
2022/02/09,69506678
2022/02/10,52366336
2022/02/11,20708061
2022/02/12,22319616
2022/02/13,25299038
2022/02/14,23749871
2022/02/15,41352569
2022/02/16,224230748
2022/02/17,158574281
2022/02/18,266800442
2022/02/19,209462562
2022/02/20,318941946
2022/02/21,240204762
2022/02/22,252396121
2022/02/23,122854571
2022/02/24,133284009
2022/02/25,77738169
2022/02/26,287448801
2022/02/27,192915176
2022/02/28,412054673
2022/03/01,101006678
2022/03/02,328388401
2022/03/03,84655244
2022/03/04,36085611
2022/03/05,125083718
2022/03/06,77701086
2022/03/07,85685122
2022/03/08,859043035
2022/03/09,644059374
2022/03/10,938733128
2022/03/11,2181633038
2022/03/12,2552522558
2022/03/13,226447478
2022/03/14,274627178
2022/03/15,1048492998
2022/03/16,2653498153
2022/03/17,2203278905
2022/03/18,3171398188
2022/03/19,2884672988
2022/03/20,2510281091
2022/03/21,228430454
2022/03/22,861748890
2022/03/23,532976690
2022/03/24,1013031136
2022/03/25,100268020
2022/03/26,44370224
2022/03/27,51203282
2022/03/28,37803350
2022/03/29,8252204
2022/03/30,55125763
2022/03/31,58313494
2022/04/01,55689248
2022/04/02,258382129
2022/04/03,249853765
2022/04/04,79236121
2022/04/05,37583804
2022/04/06,89133452
2022/04/07,10618871
2022/04/08,21088184
2022/04/09,168112764
2022/04/10,219445223
2022/04/11,40920480
2022/04/12,124203867
2022/04/13,172839736
2022/04/14,372147145
2022/04/15,409878278
2022/04/16,23219804
2022/04/17,54500418
2022/04/18,49757870
2022/04/19,2412838340
2022/04/20,2320086931
2022/04/21,2729812358
2022/04/22,2465995855
2022/04/23,137196058
2022/04/24,99354239
2022/04/25,63712611
2022/04/26,4759749
2022/04/27,20301122
2022/04/28,24951395
2022/04/29,6652081
2022/04/30,44125219
2022/05/01,521315521
2022/05/02,838338354
2022/05/03,52160994
2022/05/04,323189920
2022/05/05,1118960020
2022/05/06,356080646
2022/05/07,406485402
2022/05/08,114040016
2022/05/09,130672200
2022/05/10,26126642
2022/05/11,552688483
2022/05/12,2549001445
2022/05/13,4363403825
2022/05/14,2239593694
2022/05/15,2982421635
2022/05/16,65292330
2022/05/17,71999186
2022/05/18,606007012
2022/05/19,802245181
2022/05/20,1034887030
2022/05/21,43797421
2022/05/22,79971713
2022/05/23,117910601
2022/05/24,48858262
2022/05/25,115946955
2022/05/26,547659324
2022/05/27,162376088
2022/05/28,662806870
2022/05/29,334753868
2022/05/30,727713986
2022/05/31,794178272
2022/06/01,752852256
2022/06/02,921804827
2022/06/03,197419285
2022/06/04,14514805
2022/06/05,30278225
2022/06/06,141388214
2022/06/07,121382876
2022/06/08,149282114
2022/06/09,85915660
2022/06/10,444390070
2022/06/11,165844467
2022/06/12,173881489
2022/06/13,132189761
2022/06/14,1680825
2022/06/15,2949069
2022/06/16,260897789
2022/06/17,566626118
2022/06/18,457391722
2022/06/19,522032945
2022/06/20,24306114
2022/06/21,5425956
2022/06/22,31769705
2022/06/23,24071969
2022/06/24,72579593
2022/06/25,366709244
2022/06/26,627723512
2022/06/27,409416152
2022/06/28,376125162
2022/06/29,90051450
2022/06/30,18125074
2022/07/01,763916330
2022/07/02,995770910
2022/07/03,165159823
2022/07/04,216222755
2022/07/05,437205
2022/07/06,14106187
2022/07/07,55454118
2022/07/08,25491073
2022/07/09,18737243
2022/07/10,23192758
2022/07/11,169930350
2022/07/12,177668327
2022/07/13,316506756
2022/07/14,534557600
2022/07/15,443679980
2022/07/16,824294760
2022/07/17,273055328
2022/07/18,1295803418
2022/07/19,960291570
2022/07/20,47814920
2022/07/21,153409457
2022/07/22,188802441
2022/07/23,198575120
2022/07/24,333183863
2022/07/25,2938195915
2022/07/26,63146674694
2022/07/27,58786666903
2022/07/28,70991081783
2022/07/29,173854953
2022/07/30,257662583
2022/07/31,5079878
2022/08/01,4015847118
2022/08/02,3913160871
2022/08/03,3195415271
2022/08/04,17424596425
2022/08/05,16608604585
2022/08/06,16949899494
2022/08/07,3912310
2022/08/08,474675858
2022/08/09,713743928
2022/08/10,54638469
2022/08/11,164627517
2022/08/12,220696406
2022/08/13,235949832
2022/08/14,36410984
2022/08/15,117851115
2022/08/16,104008693
2022/08/17,197871043
2022/08/18,55099651
2022/08/19,271779804
2022/08/20,391982422
2022/08/21,91733149
2022/08/22,169902470
2022/08/23,189053538
2022/08/24,4477928
2022/08/25,48857208
2022/08/26,80732223
2022/08/27,80232853
2022/08/28,38961884
2022/08/29,67508888
2022/08/30,67754670
2022/08/31,35827457
2022/09/01,123687158
2022/09/02,364090863
2022/09/03,346684522
2022/09/04,1302846484
2022/09/05,943642291
2022/09/06,1595779825
2022/09/07,430413353
2022/09/08,140450933
2022/09/09,269498821
2022/09/10,73547521
2022/09/11,123661123
2022/09/12,39584113
2022/09/13,104941664
2022/09/14,369876761
2022/09/15,619424345
2022/09/16,463521241
2022/09/17,3908266229
2022/09/18,5252914711
2022/09/19,7587723192
2022/09/20,114138158
2022/09/21,49966470
2022/09/22,63736340
2022/09/23,202512254
2022/09/24,458002886
2022/09/25,310480790
2022/09/26,309334065
2022/09/27,784897262
2022/09/28,1509814283
2022/09/29,1590509373
2022/09/30,119385873
2022/10/01,61585350
2022/10/02,29418248
2022/10/03,94422214
2022/10/04,67061201
2022/10/05,258457670
2022/10/06,713070824
2022/10/07,296314894
2022/10/08,282693478
2022/10/09,689420135
2022/10/10,96655571
2022/10/11,182699561
2022/10/12,446251308
2022/10/13,754172380
2022/10/14,495192115
2022/10/15,187531954
2022/10/16,330389293
2022/10/17,528873174
2022/10/18,173127656
2022/10/19,72135986
2022/10/20,474109242
2022/10/21,302347266
2022/10/22,413799996
2022/10/23,298016369
2022/10/24,112500033
2022/10/25,27512652
2022/10/26,176609452
2022/10/27,339250545
2022/10/28,401130948
2022/10/29,489959782
2022/10/30,3535149
2022/10/31,37084413
2022/11/01,137045078
2022/11/02,243828641
2022/11/03,266951921
2022/11/04,238955702
2022/11/05,210167544
2022/11/06,120789289
2022/11/07,412800745
2022/11/08,418862625
2022/11/09,139254239
2022/11/10,141813558
2022/11/11,139159771
2022/11/12,22950417
2022/11/13,106284860
2022/11/14,203348383
2022/11/15,569666774
2022/11/16,93338100
2022/11/17,70670405
2022/11/18,134344405
2022/11/19,573076610
2022/11/20,541252412
2022/11/21,133835763
2022/11/22,8353942
2022/11/23,261788590
2022/11/24,693798462
2022/11/25,494818494
2022/11/26,158796100
2022/11/27,597323766
2022/11/28,1610921636
2022/11/29,1537696470
