Date,sentinusd7stdUSD
2019/05/31,391888806
2019/06/01,376374512
2019/06/02,446465955
2019/06/03,438799519
2019/06/04,436070989
2019/06/05,388797915
2019/06/06,356718800
2019/06/07,318659067
2019/06/08,380132839
2019/06/09,379361357
2019/06/10,355720357
2019/06/11,299209226
2019/06/12,191182025
2019/06/13,239747866
2019/06/14,265918072
2019/06/15,310260206
2019/06/16,264008921
2019/06/17,256644136
2019/06/18,216972714
2019/06/19,193218162
2019/06/20,213036601
2019/06/21,220721711
2019/06/22,182377144
2019/06/23,192988251
2019/06/24,169538196
2019/06/25,192001405
2019/06/26,378306523
2019/06/27,379736808
2019/06/28,385962673
2019/06/29,396326803
2019/06/30,420367297
2019/07/01,433037226
2019/07/02,461866830
2019/07/03,351993038
2019/07/04,198799364
2019/07/05,201263782
2019/07/06,237724689
2019/07/07,251455540
2019/07/08,205025609
2019/07/09,612769522
2019/07/10,621181510
2019/07/11,669681021
2019/07/12,662968983
2019/07/13,680633254
2019/07/14,656365741
2019/07/15,643138896
2019/07/16,425688143
2019/07/17,413250681
2019/07/18,233078840
2019/07/19,242293365
2019/07/20,222745278
2019/07/21,291297793
2019/07/22,243964841
2019/07/23,228868907
2019/07/24,165584341
2019/07/25,104930412
2019/07/26,174429712
2019/07/27,190247327
2019/07/28,206184394
2019/07/29,206107615
2019/07/30,206390696
2019/07/31,206011135
2019/08/01,283103971
2019/08/02,251825826
2019/08/03,243394659
2019/08/04,239268939
2019/08/05,307935492
2019/08/06,312141928
2019/08/07,307209343
2019/08/08,273619344
2019/08/09,274216568
2019/08/10,272366380
2019/08/11,256836205
2019/08/12,185316596
2019/08/13,144838589
2019/08/14,160441294
2019/08/15,161308120
2019/08/16,159532032
2019/08/17,179473177
2019/08/18,184838167
2019/08/19,183623227
2019/08/20,202825460
2019/08/21,190360946
2019/08/22,158876109
2019/08/23,155022910
2019/08/24,150760598
2019/08/25,151697129
2019/08/26,152526379
2019/08/27,95412266
2019/08/28,98625965
2019/08/29,99337079
2019/08/30,98255743
2019/08/31,104321978
2019/09/01,118356334
2019/09/02,117372298
2019/09/03,149595309
2019/09/04,149664944
2019/09/05,154398140
2019/09/06,155125488
2019/09/07,140294791
2019/09/08,113190383
2019/09/09,111903071
2019/09/10,57846018
2019/09/11,55730730
2019/09/12,59079446
2019/09/13,66476812
2019/09/14,92293026
2019/09/15,97736892
2019/09/16,146610278
2019/09/17,188750401
2019/09/18,242284479
2019/09/19,230939345
2019/09/20,228902147
2019/09/21,223695073
2019/09/22,234679266
2019/09/23,230145532
2019/09/24,285694204
2019/09/25,264798804
2019/09/26,269007951
2019/09/27,270029288
2019/09/28,254590518
2019/09/29,256675419
2019/09/30,258140062
2019/10/01,186599885
2019/10/02,188067412
2019/10/03,178542283
2019/10/04,176183361
2019/10/05,192196996
2019/10/06,199633941
2019/10/07,99381967
2019/10/08,95515946
2019/10/09,135358606
2019/10/10,133081308
2019/10/11,129340751
2019/10/12,104690181
2019/10/13,114278678
2019/10/14,142466093
2019/10/15,143149228
2019/10/16,130119776
2019/10/17,132740976
2019/10/18,135834074
2019/10/19,152523118
2019/10/20,136602706
2019/10/21,84163479
2019/10/22,83323759
2019/10/23,158683195
2019/10/24,184376187
2019/10/25,188521695
2019/10/26,175908715
2019/10/27,170906581
2019/10/28,227339591
2019/10/29,197656731
2019/10/30,201479418
2019/10/31,205079586
2019/11/01,218931066
2019/11/02,242973252
2019/11/03,249962441
2019/11/04,138170077
2019/11/05,160704865
2019/11/06,159020793
2019/11/07,159264727
2019/11/08,159025404
2019/11/09,165218720
2019/11/10,177894490
2019/11/11,168005240
2019/11/12,109254275
2019/11/13,107518378
2019/11/14,108148331
2019/11/15,109083575
2019/11/16,109423097
2019/11/17,111439797
2019/11/18,113342269
2019/11/19,94875117
2019/11/20,93844107
2019/11/21,120119223
2019/11/22,233071640
2019/11/23,224881534
2019/11/24,221053864
2019/11/25,239784705
2019/11/26,249376301
2019/11/27,246290822
2019/11/28,245791785
2019/11/29,177043622
2019/11/30,174036201
2019/12/01,186612423
2019/12/02,135599649
2019/12/03,136941940
2019/12/04,108663358
2019/12/05,72384157
2019/12/06,72177995
2019/12/07,93943913
2019/12/08,111948225
2019/12/09,93421048
2019/12/10,102459326
2019/12/11,102919208
2019/12/12,97893289
2019/12/13,88181777
2019/12/14,87690258
2019/12/15,83812479
2019/12/16,95531447
2019/12/17,158936962
2019/12/18,209331218
2019/12/19,249035632
2019/12/20,245746529
2019/12/21,247793165
2019/12/22,243604351
2019/12/23,242465832
2019/12/24,237504611
2019/12/25,199435094
2019/12/26,86465768
2019/12/27,85473917
2019/12/28,80330690
2019/12/29,70917315
2019/12/30,46690041
2019/12/31,93052705
2020/01/01,112813848
2020/01/02,113040619
2020/01/03,127453724
2020/01/04,123527262
2020/01/05,125691165
2020/01/06,132721101
2020/01/07,111428383
2020/01/08,107777085
2020/01/09,99829246
2020/01/10,94533970
2020/01/11,88110608
2020/01/12,78049675
2020/01/13,73712668
2020/01/14,159745673
2020/01/15,177935637
2020/01/16,173972557
2020/01/17,165573406
2020/01/18,157033834
2020/01/19,133023709
2020/01/20,144477013
2020/01/21,124817252
2020/01/22,108908620
2020/01/23,101301701
2020/01/24,93537174
2020/01/25,95889842
2020/01/26,103209531
2020/01/27,103956316
2020/01/28,109327630
2020/01/29,116787120
2020/01/30,126357794
2020/01/31,169721057
2020/02/01,136883737
2020/02/02,102063666
2020/02/03,95035218
2020/02/04,97492575
2020/02/05,101579561
2020/02/06,182251723
2020/02/07,244167939
2020/02/08,225103440
2020/02/09,202748581
2020/02/10,187362286
2020/02/11,181246439
2020/02/12,281972902
2020/02/13,309453622
2020/02/14,308162474
2020/02/15,279348357
2020/02/16,239416774
2020/02/17,249988925
2020/02/18,175625144
2020/02/19,153650207
2020/02/20,147721155
2020/02/21,164087242
2020/02/22,267193142
2020/02/23,290230107
2020/02/24,243755563
2020/02/25,208603853
2020/02/26,265128091
2020/02/27,271684211
2020/02/28,274514336
2020/02/29,266458107
2020/03/01,259315098
2020/03/02,269367045
2020/03/03,275130804
2020/03/04,232116082
2020/03/05,174331759
2020/03/06,177924838
2020/03/07,166596129
2020/03/08,164371342
2020/03/09,291936570
2020/03/10,296732791
2020/03/11,279806137
2020/03/12,717356226
2020/03/13,748816616
2020/03/14,713804447
2020/03/15,721487756
2020/03/16,720217424
2020/03/17,748090697
2020/03/18,782443797
2020/03/19,468344598
2020/03/20,237694504
2020/03/21,289506212
2020/03/22,323401708
2020/03/23,210555225
2020/03/24,273396484
2020/03/25,273299814
2020/03/26,268967451
2020/03/27,245626360
2020/03/28,241694160
2020/03/29,261456942
2020/03/30,268212104
2020/03/31,98165417
2020/04/01,86375585
2020/04/02,95970335
2020/04/03,112138668
2020/04/04,123697611
2020/04/05,130263470
2020/04/06,183639046
2020/04/07,241106972
2020/04/08,226869836
2020/04/09,228951683
2020/04/10,268011862
2020/04/11,272011532
2020/04/12,259677136
2020/04/13,249097973
2020/04/14,214798951
2020/04/15,216354907
2020/04/16,252833989
2020/04/17,190467195
2020/04/18,171833763
2020/04/19,148715807
2020/04/20,187083467
2020/04/21,171149060
2020/04/22,141294341
2020/04/23,125248374
2020/04/24,228562373
2020/04/25,235364887
2020/04/26,233740469
2020/04/27,228728999
2020/04/28,247288756
2020/04/29,277347862
2020/04/30,335975861
2020/05/01,301303953
2020/05/02,306495538
2020/05/03,306653449
2020/05/04,307787655
2020/05/05,294133845
2020/05/06,268968389
2020/05/07,237801771
2020/05/08,240177807
2020/05/09,225237270
2020/05/10,239520268
2020/05/11,223889414
2020/05/12,197342183
2020/05/13,195958517
2020/05/14,162380234
2020/05/15,171392649
2020/05/16,201793281
2020/05/17,173281165
2020/05/18,173493003
2020/05/19,168203758
2020/05/20,143798319
2020/05/21,129672664
2020/05/22,128865769
2020/05/23,101870472
2020/05/24,112179330
2020/05/25,90665635
2020/05/26,94773603
2020/05/27,97638852
2020/05/28,112176628
2020/05/29,195247705
2020/05/30,233811336
2020/05/31,208184145
2020/06/01,179436908
2020/06/02,341189681
2020/06/03,323332620
2020/06/04,336952272
2020/06/05,340845442
2020/06/06,398873905
2020/06/07,421774634
2020/06/08,420871730
2020/06/09,149120997
2020/06/10,164816603
2020/06/11,220383285
2020/06/12,214068317
2020/06/13,225029310
2020/06/14,236095363
2020/06/15,282034188
2020/06/16,282564903
2020/06/17,279744528
2020/06/18,240957330
2020/06/19,246753536
2020/06/20,231001490
2020/06/21,200990025
2020/06/22,202980128
2020/06/23,236383586
2020/06/24,459268373
2020/06/25,711563067
2020/06/26,692598490
2020/06/27,637158061
2020/06/28,652962562
2020/06/29,695437368
2020/06/30,709529484
2020/07/01,654156048
2020/07/02,202833212
2020/07/03,95398526
2020/07/04,125829396
2020/07/05,155482015
2020/07/06,192187327
2020/07/07,217810544
2020/07/08,339910147
2020/07/09,351582970
2020/07/10,353923473
2020/07/11,357250691
2020/07/12,329835110
2020/07/13,345350441
2020/07/14,383318604
2020/07/15,346877023
2020/07/16,341113962
2020/07/17,336242168
2020/07/18,317335429
2020/07/19,291459430
2020/07/20,266416685
2020/07/21,164696225
2020/07/22,246640922
2020/07/23,662187640
2020/07/24,660368560
2020/07/25,594029756
2020/07/26,536217202
2020/07/27,676585443
2020/07/28,581324816
2020/07/29,520552844
2020/07/30,470883209
2020/07/31,439589304
2020/08/01,378413113
2020/08/02,373654075
2020/08/03,189166731
2020/08/04,214451343
2020/08/05,224599686
2020/08/06,254212943
2020/08/07,255108864
2020/08/08,438234845
2020/08/09,467709505
2020/08/10,482929209
2020/08/11,443217328
2020/08/12,611213317
2020/08/13,691418115
2020/08/14,885672094
2020/08/15,771202337
2020/08/16,705373900
2020/08/17,706082780
2020/08/18,699212967
2020/08/19,675634026
2020/08/20,641350189
2020/08/21,302011034
2020/08/22,353952380
2020/08/23,508138808
2020/08/24,490313549
2020/08/25,470630406
2020/08/26,453436799
2020/08/27,432549518
2020/08/28,463513738
2020/08/29,447890685
2020/08/30,344032639
2020/08/31,913266916
2020/09/01,1549128382
2020/09/02,1728359188
2020/09/03,1576824675
2020/09/04,1436849180
2020/09/05,1044911315
2020/09/06,860749784
2020/09/07,1160101279
2020/09/08,1186566649
2020/09/09,1035704216
2020/09/10,856054881
2020/09/11,670608298
2020/09/12,506797715
2020/09/13,498149970
2020/09/14,530138164
2020/09/15,426654878
2020/09/16,364286993
2020/09/17,495113809
2020/09/18,722911655
2020/09/19,811518000
2020/09/20,911923298
2020/09/21,902405701
2020/09/22,985413320
2020/09/23,1011046590
2020/09/24,925349470
2020/09/25,442296587
2020/09/26,579583070
2020/09/27,627573273
2020/09/28,402325588
2020/09/29,412787558
2020/09/30,360668266
2020/10/01,402620389
2020/10/02,397158894
2020/10/03,489531730
2020/10/04,597368829
2020/10/05,606984725
2020/10/06,569381769
2020/10/07,525551807
2020/10/08,418166565
2020/10/09,418546882
2020/10/10,358555905
2020/10/11,304597379
2020/10/12,349252641
2020/10/13,342274941
2020/10/14,397075510
2020/10/15,404517357
2020/10/16,395170017
2020/10/17,521757575
2020/10/18,595212983
2020/10/19,547942421
2020/10/20,540590887
2020/10/21,590166081
2020/10/22,737696716
2020/10/23,751442923
2020/10/24,691866862
2020/10/25,664385816
2020/10/26,672706167
2020/10/27,647422325
2020/10/28,632426636
2020/10/29,556680255
2020/10/30,566892052
2020/10/31,557575296
2020/11/01,554569297
2020/11/02,547695105
2020/11/03,549017504
2020/11/04,524938585
2020/11/05,645116540
2020/11/06,828564278
2020/11/07,777551363
2020/11/08,719328726
2020/11/09,723357226
2020/11/10,716383831
2020/11/11,716001126
2020/11/12,766576333
2020/11/13,678006461
2020/11/14,707916336
2020/11/15,683830600
2020/11/16,685088554
2020/11/17,822415370
2020/11/18,933563448
2020/11/19,880214772
2020/11/20,926081867
2020/11/21,984079174
2020/11/22,691002127
2020/11/23,717504314
2020/11/24,1044241724
2020/11/25,1084893478
2020/11/26,953002374
2020/11/27,1002254537
2020/11/28,1394172521
2020/11/29,1599597838
2020/11/30,1497123358
2020/12/01,1234479001
2020/12/02,1253707382
2020/12/03,1010388720
2020/12/04,1006990817
2020/12/05,948175807
2020/12/06,953650602
2020/12/07,903728108
2020/12/08,471999456
2020/12/09,593257789
2020/12/10,619654343
2020/12/11,624818566
2020/12/12,663382382
2020/12/13,659813645
2020/12/14,660642859
2020/12/15,658433854
2020/12/16,695853180
2020/12/17,1429193932
2020/12/18,1448611058
2020/12/19,1338254053
2020/12/20,1271636696
2020/12/21,1179470201
2020/12/22,1099508493
2020/12/23,1119967978
2020/12/24,592153779
2020/12/25,740708708
2020/12/26,744287557
2020/12/27,792344478
2020/12/28,975366063
2020/12/29,1282752093
2020/12/30,1366125017
2020/12/31,1330223736
2021/01/01,1065845978
2021/01/02,760758088
2021/01/03,1988201713
2021/01/04,3984791841
2021/01/05,4093756507
2021/01/06,4348669978
2021/01/07,4300292382
2021/01/08,3644960459
2021/01/09,2549745204
2021/01/10,2712785992
2021/01/11,2565779626
2021/01/12,2844592929
2021/01/13,2968809759
2021/01/14,3270541369
2021/01/15,3042885720
2021/01/16,3154799753
2021/01/17,3478741591
2021/01/18,2943977491
2021/01/19,3644280356
2021/01/20,4091790424
2021/01/21,3609559731
2021/01/22,3592633821
2021/01/23,3722219237
2021/01/24,3417480356
2021/01/25,3106570656
2021/01/26,2687194882
2021/01/27,1790759522
2021/01/28,1728606009
2021/01/29,2410056722
2021/01/30,1927476971
2021/01/31,1951177290
2021/02/01,2007719314
2021/02/02,2561554522
2021/02/03,2969773631
2021/02/04,3359639433
2021/02/05,3359822454
2021/02/06,3092620563
2021/02/07,2812118852
2021/02/08,2157375846
2021/02/09,2142589559
2021/02/10,2054648549
2021/02/11,1519403426
2021/02/12,1212269395
2021/02/13,1761915952
2021/02/14,2067057503
2021/02/15,1868014715
2021/02/16,1652360704
2021/02/17,1415344811
2021/02/18,2099393682
2021/02/19,2082727334
2021/02/20,2174284019
2021/02/21,1929247533
2021/02/22,2153791505
2021/02/23,3875046102
2021/02/24,3767469609
2021/02/25,3950671739
2021/02/26,3907783652
2021/02/27,4444404942
2021/02/28,4407383965
2021/03/01,4399104707
2021/03/02,1650051704
2021/03/03,1427195507
2021/03/04,1371639517
2021/03/05,800096608
2021/03/06,605911011
2021/03/07,2960099113
2021/03/08,2972253854
2021/03/09,2974649780
2021/03/10,2832220989
2021/03/11,2763398473
2021/03/12,2577972170
2021/03/13,2548569620
2021/03/14,2168583934
2021/03/15,2330664066
2021/03/16,2312815676
2021/03/17,2320106006
2021/03/18,2353246061
2021/03/19,1971327610
2021/03/20,2221967480
2021/03/21,2133464215
2021/03/22,1524090257
2021/03/23,1236791859
2021/03/24,1031928626
2021/03/25,2103304291
2021/03/26,2077755239
2021/03/27,2096127502
2021/03/28,2337660842
2021/03/29,2416445447
2021/03/30,2652118227
2021/03/31,2874571829
2021/04/01,2635106627
2021/04/02,3615788685
2021/04/03,3804210949
2021/04/04,3077223410
2021/04/05,2966121096
2021/04/06,2969589561
2021/04/07,3004057407
2021/04/08,3063725351
2021/04/09,2797483501
2021/04/10,1742567422
2021/04/11,1961952514
2021/04/12,1361500945
2021/04/13,2005472829
2021/04/14,3191858363
2021/04/15,3164422776
2021/04/16,3639960908
2021/04/17,3501837390
2021/04/18,4261428392
2021/04/19,3867028523
2021/04/20,4063276752
2021/04/21,3969751641
2021/04/22,4744601047
2021/04/23,4830720247
2021/04/24,5351197477
2021/04/25,5283030019
2021/04/26,5280128192
2021/04/27,5170492157
2021/04/28,5269415660
2021/04/29,3989363728
2021/04/30,3552352477
2021/05/01,3040633302
2021/05/02,2617871495
2021/05/03,4362968170
2021/05/04,6891413730
2021/05/05,7109485558
2021/05/06,7033126078
2021/05/07,7026099340
2021/05/08,6189858300
2021/05/09,3656360374
2021/05/10,6571097012
2021/05/11,7086433396
2021/05/12,7962536642
2021/05/13,8156989339
2021/05/14,8011884407
2021/05/15,9183299261
2021/05/16,9127310191
2021/05/17,8450345241
2021/05/18,8492149722
2021/05/19,12754111654
2021/05/20,12710537627
2021/05/21,12632628519
2021/05/22,12573009484
2021/05/23,11951722115
2021/05/24,11976990172
2021/05/25,11589097189
2021/05/26,6559587871
2021/05/27,3335789766
2021/05/28,3576581910
2021/05/29,4061445419
2021/05/30,5327312715
2021/05/31,5568715299
2021/06/01,4752912137
2021/06/02,4240156523
2021/06/03,2862041977
2021/06/04,2020351559
2021/06/05,2517388282
2021/06/06,3596545037
2021/06/07,3606987450
2021/06/08,3968940688
2021/06/09,4172457439
2021/06/10,4263829499
2021/06/11,4248963949
2021/06/12,4489750821
2021/06/13,4560611405
2021/06/14,4561383216
2021/06/15,3209142933
2021/06/16,2463823745
2021/06/17,2494517831
2021/06/18,2630563479
2021/06/19,2990654093
2021/06/20,2902493153
2021/06/21,3571959142
2021/06/22,4841234962
2021/06/23,4880917249
2021/06/24,4902608443
2021/06/25,4888398303
2021/06/26,4895365955
2021/06/27,5010506664
2021/06/28,4591629966
2021/06/29,2308250434
2021/06/30,2307464142
2021/07/01,2672152178
2021/07/02,2719615654
2021/07/03,2931310295
2021/07/04,3067104550
2021/07/05,3084617515
2021/07/06,2978275551
2021/07/07,3060943607
2021/07/08,3352290315
2021/07/09,3206038054
2021/07/10,2896795106
2021/07/11,3259350231
2021/07/12,3249129553
2021/07/13,3254541057
2021/07/14,3235422378
2021/07/15,2459492213
2021/07/16,2505733543
2021/07/17,2760052153
2021/07/18,2480281012
2021/07/19,2282088107
2021/07/20,2258015595
2021/07/21,2297088529
2021/07/22,2325364297
2021/07/23,2015659268
2021/07/24,1760021587
2021/07/25,1876254094
2021/07/26,2981402248
2021/07/27,3043962551
2021/07/28,2973233134
2021/07/29,3036020279
2021/07/30,3040338407
2021/07/31,2761481265
2021/08/01,1674251308
2021/08/02,706565058
2021/08/03,885930122
2021/08/04,1234950030
2021/08/05,1523097670
2021/08/06,1757458756
2021/08/07,1709503262
2021/08/08,1482294285
2021/08/09,2204456507
2021/08/10,2126410318
2021/08/11,2215186573
2021/08/12,2265238776
2021/08/13,2249531814
2021/08/14,2450198079
2021/08/15,2533103679
2021/08/16,2368125168
2021/08/17,2392014568
2021/08/18,2381625026
2021/08/19,2377320296
2021/08/20,2578401181
2021/08/21,2878274294
2021/08/22,3074561808
2021/08/23,2949030185
2021/08/24,3756565074
2021/08/25,3816526486
2021/08/26,3864623534
2021/08/27,3776498635
2021/08/28,3584135987
2021/08/29,3245400039
2021/08/30,3050852227
2021/08/31,3189757127
2021/09/01,3975793370
2021/09/02,5062564940
2021/09/03,5117370642
2021/09/04,4609444865
2021/09/05,4755543461
2021/09/06,4706427100
2021/09/07,5440345903
2021/09/08,5371810993
2021/09/09,4694258408
2021/09/10,4536023594
2021/09/11,4296714241
2021/09/12,4534269067
2021/09/13,4682465181
2021/09/14,3282346332
2021/09/15,3567769875
2021/09/16,3391959457
2021/09/17,3384397941
2021/09/18,3490973756
2021/09/19,3610820915
2021/09/20,3996636635
2021/09/21,3974505638
2021/09/22,3375030632
2021/09/23,3333670839
2021/09/24,4383596316
2021/09/25,5069104052
2021/09/26,4873980033
2021/09/27,5106899485
2021/09/28,5388255576
2021/09/29,5653005274
2021/09/30,5827509032
2021/10/01,4402362545
2021/10/02,4110123888
2021/10/03,1473022011
2021/10/04,1549087817
2021/10/05,3000532167
2021/10/06,3472734124
2021/10/07,3703455519
2021/10/08,3871766837
2021/10/09,4190016843
2021/10/10,4106424883
2021/10/11,4162366836
2021/10/12,3904499745
2021/10/13,3640034293
2021/10/14,6275622166
2021/10/15,6850106207
2021/10/16,6219727949
2021/10/17,5778688000
2021/10/18,5421885998
2021/10/19,5182570167
2021/10/20,5090801341
2021/10/21,4381339854
2021/10/22,3992125641
2021/10/23,4428785772
2021/10/24,5017491115
2021/10/25,5064459236
2021/10/26,5038686857
2021/10/27,5729971948
2021/10/28,4569017390
2021/10/29,6050511716
2021/10/30,5914157278
2021/10/31,5379428556
2021/11/01,5230514637
2021/11/02,5221695162
2021/11/03,6168647893
2021/11/04,6021609772
2021/11/05,5231158770
2021/11/06,5263992508
2021/11/07,5764757500
2021/11/08,5762571713
2021/11/09,5690888184
2021/11/10,3844778029
2021/11/11,3764296508
2021/11/12,3918528496
2021/11/13,3922192709
2021/11/14,3246132051
2021/11/15,7380528526
2021/11/16,7435179439
2021/11/17,7479198911
2021/11/18,7463316268
2021/11/19,7502970695
2021/11/20,7383119455
2021/11/21,6971123005
2021/11/22,2751532578
2021/11/23,1892801746
2021/11/24,2081351163
2021/11/25,1823495709
2021/11/26,3249819134
2021/11/27,3859839571
2021/11/28,4688778004
2021/11/29,4725384036
2021/11/30,5915253869
2021/12/01,6549289216
2021/12/02,6468242239
2021/12/03,6302650185
2021/12/04,5966198861
2021/12/05,4475549756
2021/12/06,4404312665
2021/12/07,4309513708
2021/12/08,4384645493
2021/12/09,4550179021
2021/12/10,4657415728
2021/12/11,4624098291
2021/12/12,6104849913
2021/12/13,4953185174
2021/12/14,4699386358
2021/12/15,4616518268
2021/12/16,4564744217
2021/12/17,4433552743
2021/12/18,4497355712
2021/12/19,4330395335
2021/12/20,3516756417
2021/12/21,2946246859
2021/12/22,2728113280
2021/12/23,2367585029
2021/12/24,2163797588
2021/12/25,2082785212
2021/12/26,2146198862
2021/12/27,2316330264
2021/12/28,2678124893
2021/12/29,2679046942
2021/12/30,5238097060
2021/12/31,5334674835
2022/01/01,5696605199
2022/01/02,5718937488
2022/01/03,5996170555
2022/01/04,5936047886
2022/01/05,6022605067
2022/01/06,4569915976
2022/01/07,4511187578
2022/01/08,4371717007
2022/01/09,4342023994
2022/01/10,4100551167
2022/01/11,4217525715
2022/01/12,3972698365
2022/01/13,3079638869
2022/01/14,2100497016
2022/01/15,2426372264
2022/01/16,2350532212
2022/01/17,2300230803
2022/01/18,2300306604
2022/01/19,2694879136
2022/01/20,2422226981
2022/01/21,5335423919
2022/01/22,5335106396
2022/01/23,4746535052
2022/01/24,4447619047
2022/01/25,4150256328
2022/01/26,4163007071
2022/01/27,4038148993
2022/01/28,2563376626
2022/01/29,2377970657
2022/01/30,2749741163
2022/01/31,2042460004
2022/02/01,2023463853
2022/02/02,1708266063
2022/02/03,1775396962
2022/02/04,1844790083
2022/02/05,1920652132
2022/02/06,2530840074
2022/02/07,2716571515
2022/02/08,2783404537
2022/02/09,2723131575
2022/02/10,3765245205
2022/02/11,3855732157
2022/02/12,3924538564
2022/02/13,3866128777
2022/02/14,3890507342
2022/02/15,3877642144
2022/02/16,3956940366
2022/02/17,2468555749
2022/02/18,1804585111
2022/02/19,2318543767
2022/02/20,2183700449
2022/02/21,2167837538
2022/02/22,1822234984
2022/02/23,1801659371
2022/02/24,4373344311
2022/02/25,4439231037
2022/02/26,4225114960
2022/02/27,4275755186
2022/02/28,4268667102
2022/03/01,4253739120
2022/03/02,4146482881
2022/03/03,2303701059
2022/03/04,2202255685
2022/03/05,2424935603
2022/03/06,2899088300
2022/03/07,2849669218
2022/03/08,2325021633
2022/03/09,2169264528
2022/03/10,2106448127
2022/03/11,1776938062
2022/03/12,2164737855
2022/03/13,2120287535
2022/03/14,1974735723
2022/03/15,3268831913
2022/03/16,3376007407
2022/03/17,3442337208
2022/03/18,3666041042
2022/03/19,3034461980
2022/03/20,2991259540
2022/03/21,2698793733
2022/03/22,2444437142
2022/03/23,2451025374
2022/03/24,2591000872
2022/03/25,2726715143
2022/03/26,3373487686
2022/03/27,3133865380
2022/03/28,3355262669
2022/03/29,3728211740
2022/03/30,3889708056
2022/03/31,3973141736
2022/04/01,4048276476
2022/04/02,3060670409
2022/04/03,2797996160
2022/04/04,2970495779
2022/04/05,2599508226
2022/04/06,2411021308
2022/04/07,2227303634
2022/04/08,1818350803
2022/04/09,2352749465
2022/04/10,2712605467
2022/04/11,3212935549
2022/04/12,3250252704
2022/04/13,3016291015
2022/04/14,2755010577
2022/04/15,2727804310
2022/04/16,2588636407
2022/04/17,2319744276
2022/04/18,773498415
2022/04/19,1153381889
2022/04/20,2873071305
2022/04/21,2827055153
2022/04/22,2799169625
2022/04/23,3316833259
2022/04/24,3589489999
2022/04/25,3782773278
2022/04/26,3779902196
2022/04/27,2793405545
2022/04/28,2869857948
2022/04/29,3602917093
2022/04/30,3184556065
2022/05/01,2412846502
2022/05/02,2671301703
2022/05/03,3071223452
2022/05/04,2930192957
2022/05/05,2900078600
2022/05/06,2624504278
2022/05/07,2701636607
2022/05/08,2992305892
2022/05/09,3921300708
2022/05/10,4271397308
2022/05/11,6084398844
2022/05/12,8807659116
2022/05/13,8500917915
2022/05/14,8538750519
2022/05/15,8927745204
2022/05/16,8950387845
2022/05/17,9501419668
2022/05/18,9026692475
2022/05/19,4743265851
2022/05/20,3104044106
2022/05/21,3481918781
2022/05/22,3587333296
2022/05/23,2413126506
2022/05/24,2448120435
2022/05/25,2541190676
2022/05/26,3168882401
2022/05/27,3248839181
2022/05/28,3229412120
2022/05/29,3350418265
2022/05/30,3254757549
2022/05/31,3293013467
2022/06/01,3094972021
2022/06/02,2530862874
2022/06/03,2027988776
2022/06/04,2256560396
2022/06/05,2382233575
2022/06/06,2354372300
2022/06/07,2195966416
2022/06/08,1923993426
2022/06/09,1539122935
2022/06/10,2264267576
2022/06/11,2566469918
2022/06/12,2060349038
2022/06/13,4631492660
2022/06/14,4752889299
2022/06/15,4277929845
2022/06/16,3658987185
2022/06/17,3885565769
2022/06/18,4073355122
2022/06/19,4454536017
2022/06/20,2750213360
2022/06/21,2143687368
2022/06/22,1463592777
2022/06/23,1173261976
2022/06/24,1001702538
2022/06/25,817076271
2022/06/26,1120282694
2022/06/27,1009555297
2022/06/28,948306688
2022/06/29,1531235296
2022/06/30,1638502288
2022/07/01,1644127396
2022/07/02,1738749506
2022/07/03,1947737946
2022/07/04,1945070044
2022/07/05,1953977075
2022/07/06,1473611913
2022/07/07,2095377612
2022/07/08,2076794267
2022/07/09,2147111816
2022/07/10,1984912069
2022/07/11,1991571540
2022/07/12,1994571043
2022/07/13,2043186653
2022/07/14,1245991510
2022/07/15,1763791065
2022/07/16,1501675049
2022/07/17,1350119371
2022/07/18,1901643082
2022/07/19,2981484102
2022/07/20,2961816972
2022/07/21,3869867333
2022/07/22,4065336852
2022/07/23,4232982180
2022/07/24,4414082410
2022/07/25,4445180863
2022/07/26,3869033198
2022/07/27,3874031091
2022/07/28,1882073931
2022/07/29,2061929710
2022/07/30,1941265388
2022/07/31,1918561604
2022/08/01,1906677713
2022/08/02,1915619459
2022/08/03,1884227048
2022/08/04,1498089815
2022/08/05,995352410
2022/08/06,1025493372
2022/08/07,788802561
2022/08/08,696225790
2022/08/09,798647620
2022/08/10,1691195750
2022/08/11,1751338062
2022/08/12,1744052568
2022/08/13,1481003086
2022/08/14,1526140006
2022/08/15,1540034317
2022/08/16,1616508648
2022/08/17,2143133654
2022/08/18,2165796844
2022/08/19,2206813158
2022/08/20,2393915226
2022/08/21,2556397956
2022/08/22,2590972923
2022/08/23,2614597942
2022/08/24,1361771152
2022/08/25,1350140828
2022/08/26,919006644
2022/08/27,871720382
2022/08/28,576611480
2022/08/29,899347994
2022/08/30,921646764
2022/08/31,900376061
2022/09/01,864111155
2022/09/02,1371842834
2022/09/03,1695942704
2022/09/04,2164805905
2022/09/05,2135775606
2022/09/06,3352182815
2022/09/07,3370273973
2022/09/08,3371455222
2022/09/09,3259103322
2022/09/10,3211934830
2022/09/11,3007351750
2022/09/12,3079272413
2022/09/13,3886754953
2022/09/14,7051385948
2022/09/15,7624903993
2022/09/16,7397402724
2022/09/17,7301471721
2022/09/18,7123868107
2022/09/19,7182908750
2022/09/20,7365088489
2022/09/21,5204641282
2022/09/22,2802933673
2022/09/23,1653165659
2022/09/24,1907210701
