Date,transactionvalue7wmaUSD
2019/08/12,504.054
2019/08/13,490.207
2019/08/14,517.208
2019/08/15,560.207
2019/08/16,560.066
2019/08/17,517.035
2019/08/18,482.83
2019/08/19,474.79
2019/08/20,511.002
2019/08/21,492.826
2019/08/22,481.303
2019/08/23,482.147
2019/08/24,453.522
2019/08/25,423.775
2019/08/26,427.359
2019/08/27,413.154
2019/08/28,428.727
2019/08/29,440.399
2019/08/30,453.46
2019/08/31,499.335
2019/09/01,458.044
2019/09/02,444.838
2019/09/03,486.198
2019/09/04,484.529
2019/09/05,459.126
2019/09/06,445.059
2019/09/07,451.817
2019/09/08,445.612
2019/09/09,447.302
2019/09/10,428.223
2019/09/11,438.044
2019/09/12,426.484
2019/09/13,459.451
2019/09/14,432.427
2019/09/15,422.702
2019/09/16,469.724
2019/09/17,536.139
2019/09/18,607.823
2019/09/19,620.56
2019/09/20,619.017
2019/09/21,571.02
2019/09/22,522.491
2019/09/23,523.576
2019/09/24,604.811
2019/09/25,627.542
2019/09/26,656.142
2019/09/27,651.613
2019/09/28,614.898
2019/09/29,553.097
2019/09/30,566.33
2019/10/01,528.558
2019/10/02,475.794
2019/10/03,419.253
2019/10/04,388.939
2019/10/05,347.544
2019/10/06,322.915
2019/10/07,327.412
2019/10/08,346.833
2019/10/09,378.026
2019/10/10,389.842
2019/10/11,396.008
2019/10/12,390.96
2019/10/13,360.107
2019/10/14,411.853
2019/10/15,398.426
2019/10/16,392.781
2019/10/17,370.825
2019/10/18,377.633
2019/10/19,340.788
2019/10/20,335.518
2019/10/21,330.325
2019/10/22,326.497
2019/10/23,386.183
2019/10/24,434.185
2019/10/25,448.339
2019/10/26,495.472
2019/10/27,468.229
2019/10/28,554.206
2019/10/29,555.535
2019/10/30,531.274
2019/10/31,504.553
2019/11/01,467.43
2019/11/02,415.943
2019/11/03,386.709
2019/11/04,396.798
2019/11/05,436.667
2019/11/06,423.151
2019/11/07,388.137
2019/11/08,387.926
2019/11/09,355.44
2019/11/10,321.851
2019/11/11,311.252
2019/11/12,335.244
2019/11/13,338.705
2019/11/14,335.249
2019/11/15,352.398
2019/11/16,334.203
2019/11/17,312.027
2019/11/18,315.66
2019/11/19,320.013
2019/11/20,324.698
2019/11/21,351.731
2019/11/22,430.043
2019/11/23,410.335
2019/11/24,381.67
2019/11/25,422.276
2019/11/26,392.197
2019/11/27,415.998
2019/11/28,435.866
2019/11/29,406.402
2019/11/30,395.033
2019/12/01,346.995
2019/12/02,344.545
2019/12/03,331.823
2019/12/04,318.632
2019/12/05,316.683
2019/12/06,330.448
2019/12/07,308.128
2019/12/08,279.573
2019/12/09,272.088
2019/12/10,291.209
2019/12/11,269.174
2019/12/12,265.75
2019/12/13,261.551
2019/12/14,249.779
2019/12/15,230.83
2019/12/16,254.577
2019/12/17,323.489
2019/12/18,397.558
2019/12/19,481.768
2019/12/20,454.072
2019/12/21,403.473
2019/12/22,352.954
2019/12/23,347.133
2019/12/24,309.977
2019/12/25,299.524
2019/12/26,279.604
2019/12/27,280.183
2019/12/28,274.075
2019/12/29,274.858
2019/12/30,286.761
2019/12/31,339.504
2020/01/01,304.114
2020/01/02,302.297
2020/01/03,332.386
2020/01/04,320.792
2020/01/05,299.108
2020/01/06,314.208
2020/01/07,311.294
2020/01/08,343.43
2020/01/09,335.471
2020/01/10,328.383
2020/01/11,337.529
2020/01/12,324.429
2020/01/13,332.062
2020/01/14,398.078
2020/01/15,428.101
2020/01/16,430.631
2020/01/17,429.929
2020/01/18,445.699
2020/01/19,420.403
2020/01/20,384.989
2020/01/21,352.531
2020/01/22,332.438
2020/01/23,326.616
2020/01/24,361.423
2020/01/25,313.209
2020/01/26,293.055
2020/01/27,313.427
2020/01/28,332.353
2020/01/29,351.769
2020/01/30,372.595
2020/01/31,432.539
2020/02/01,431.187
2020/02/02,429.117
2020/02/03,424.525
2020/02/04,459.067
2020/02/05,473.304
2020/02/06,557.622
2020/02/07,639.722
2020/02/08,610.177
2020/02/09,587.793
2020/02/10,595.774
2020/02/11,559.152
2020/02/12,633.266
2020/02/13,674.078
2020/02/14,681.257
2020/02/15,713.174
2020/02/16,714.109
2020/02/17,784.608
2020/02/18,807.57
2020/02/19,784.878
2020/02/20,803.462
2020/02/21,775.441
2020/02/22,680.353
2020/02/23,636.033
2020/02/24,623.928
2020/02/25,636.1
2020/02/26,710.28
2020/02/27,751.657
2020/02/28,727.734
2020/02/29,663.931
2020/03/01,639.418
2020/03/02,677.836
2020/03/03,652.336
2020/03/04,605.676
2020/03/05,587.778
2020/03/06,605.089
2020/03/07,571.021
2020/03/08,579.574
2020/03/09,674.754
2020/03/10,692.145
2020/03/11,700.244
2020/03/12,1006
2020/03/13,1095
2020/03/14,1012
2020/03/15,920.773
2020/03/16,908.995
2020/03/17,800.134
2020/03/18,675.416
2020/03/19,595.113
2020/03/20,581.336
2020/03/21,496.565
2020/03/22,434.764
2020/03/23,412.549
2020/03/24,492.293
2020/03/25,476.898
2020/03/26,450.919
2020/03/27,416.754
2020/03/28,405.885
2020/03/29,364.937
2020/03/30,335.987
2020/03/31,331.381
2020/04/01,314.813
2020/04/02,341.746
2020/04/03,367.834
2020/04/04,348.308
2020/04/05,321.081
2020/04/06,374.139
2020/04/07,436.153
2020/04/08,429.922
2020/04/09,416.368
2020/04/10,482.053
2020/04/11,430.859
2020/04/12,386.827
2020/04/13,387.533
2020/04/14,349.302
2020/04/15,325.592
2020/04/16,379.476
2020/04/17,374.496
2020/04/18,387.37
2020/04/19,384.478
2020/04/20,427.059
2020/04/21,440.872
2020/04/22,445.813
2020/04/23,455.336
2020/04/24,535.495
2020/04/25,501.596
2020/04/26,463.861
2020/04/27,463.758
2020/04/28,421.563
2020/04/29,463.623
2020/04/30,531.232
2020/05/01,496.104
2020/05/02,465.673
2020/05/03,436.129
2020/05/04,432.887
2020/05/05,425.782
2020/05/06,444.595
2020/05/07,507.088
2020/05/08,524.861
2020/05/09,494.047
2020/05/10,549.916
2020/05/11,544.083
2020/05/12,540.22
2020/05/13,543.989
2020/05/14,544.328
2020/05/15,519.523
2020/05/16,462.278
2020/05/17,420.655
2020/05/18,436.874
2020/05/19,421.763
2020/05/20,414.479
2020/05/21,427.284
2020/05/22,427.553
2020/05/23,424.809
2020/05/24,396.782
2020/05/25,380.79
2020/05/26,386.253
2020/05/27,374.21
2020/05/28,399.405
2020/05/29,452.789
2020/05/30,509.172
2020/05/31,548.124
2020/06/01,559.33
2020/06/02,661.751
2020/06/03,613.683
2020/06/04,566.599
2020/06/05,546.43
2020/06/06,461.005
2020/06/07,403.469
2020/06/08,384.144
2020/06/09,379.257
2020/06/10,404.442
2020/06/11,461.311
2020/06/12,462.95
2020/06/13,419.289
2020/06/14,391.428
2020/06/15,450.775
2020/06/16,443.249
2020/06/17,438.327
2020/06/18,444.529
2020/06/19,457.476
2020/06/20,414.148
2020/06/21,395.155
2020/06/22,423.262
2020/06/23,447.756
2020/06/24,573.888
2020/06/25,763.972
2020/06/26,768.108
2020/06/27,708.948
2020/06/28,617.323
2020/06/29,535.53
2020/06/30,479.88
2020/07/01,427.338
2020/07/02,393.063
2020/07/03,390.369
2020/07/04,367.577
2020/07/05,342.627
2020/07/06,383.24
2020/07/07,415.059
2020/07/08,492.684
2020/07/09,521.504
2020/07/10,547.983
2020/07/11,493.128
2020/07/12,446.535
2020/07/13,466.784
2020/07/14,517.082
2020/07/15,487.937
2020/07/16,488.622
2020/07/17,473.377
2020/07/18,435.431
2020/07/19,411.16
2020/07/20,412.886
2020/07/21,428.87
2020/07/22,483.14
2020/07/23,669.772
2020/07/24,716.296
2020/07/25,742.184
2020/07/26,805.414
2020/07/27,935.714
2020/07/28,934.927
2020/07/29,920.541
2020/07/30,925.203
2020/07/31,938.395
2020/08/01,944.395
2020/08/02,983.201
2020/08/03,1003
2020/08/04,1047
2020/08/05,999.81
2020/08/06,954.706
2020/08/07,934.073
2020/08/08,826.914
2020/08/09,748.773
2020/08/10,791.335
2020/08/11,822.607
2020/08/12,947.01
2020/08/13,1054
2020/08/14,1227
2020/08/15,1183
2020/08/16,1104
2020/08/17,1095
2020/08/18,1069
2020/08/19,1036
2020/08/20,1024
2020/08/21,1011
2020/08/22,959.1
2020/08/23,850.336
2020/08/24,868.808
2020/08/25,883.304
2020/08/26,892.206
2020/08/27,863.259
2020/08/28,947.924
2020/08/29,972.705
2020/08/30,1062
2020/08/31,1288
2020/09/01,1640
2020/09/02,1928
2020/09/03,2116
2020/09/04,2210
2020/09/05,2269
2020/09/06,2167
2020/09/07,1958
2020/09/08,1747
2020/09/09,1613
2020/09/10,1640
2020/09/11,1627
2020/09/12,1604
2020/09/13,1619
2020/09/14,1701
2020/09/15,1673
2020/09/16,1680
2020/09/17,1677
2020/09/18,1784
2020/09/19,1665
2020/09/20,1545
2020/09/21,1540
2020/09/22,1438
2020/09/23,1394
2020/09/24,1298
2020/09/25,1206
2020/09/26,1103
2020/09/27,1046
2020/09/28,1033
2020/09/29,1066
2020/09/30,1106
2020/10/01,1177
2020/10/02,1193
2020/10/03,1082
2020/10/04,964.959
2020/10/05,918.088
2020/10/06,878.944
2020/10/07,922.462
2020/10/08,934.088
2020/10/09,985.598
2020/10/10,970.639
2020/10/11,922.119
2020/10/12,973.558
2020/10/13,953.877
2020/10/14,1016
2020/10/15,956.762
2020/10/16,953.232
2020/10/17,847.951
2020/10/18,757.759
2020/10/19,731.792
2020/10/20,728.712
2020/10/21,842.834
2020/10/22,965.547
2020/10/23,1015
2020/10/24,978.718
2020/10/25,904.075
2020/10/26,977.19
2020/10/27,983.224
2020/10/28,1031
2020/10/29,973.313
2020/10/30,1018
2020/10/31,956.439
2020/11/01,859.883
2020/11/02,902.836
2020/11/03,917.875
2020/11/04,972.276
2020/11/05,1101
2020/11/06,1247
2020/11/07,1337
2020/11/08,1214
2020/11/09,1183
2020/11/10,1132
2020/11/11,1157
2020/11/12,1266
2020/11/13,1280
2020/11/14,1182
2020/11/15,1084
2020/11/16,1073
2020/11/17,1201
2020/11/18,1339
2020/11/19,1332
2020/11/20,1411
2020/11/21,1588
2020/11/22,1647
2020/11/23,1800
2020/11/24,1995
2020/11/25,1892
2020/11/26,2003
2020/11/27,1894
2020/11/28,1638
2020/11/29,1438
2020/11/30,1431
2020/12/01,1556
2020/12/02,1507
2020/12/03,1449
2020/12/04,1446
2020/12/05,1355
2020/12/06,1238
2020/12/07,1260
2020/12/08,1240
2020/12/09,1337
2020/12/10,1401
2020/12/11,1430
2020/12/12,1320
2020/12/13,1202
2020/12/14,1125
2020/12/15,1110
2020/12/16,1195
2020/12/17,1485
2020/12/18,1565
2020/12/19,1651
2020/12/20,1555
2020/12/21,1650
2020/12/22,1653
2020/12/23,1575
2020/12/24,1527
2020/12/25,1383
2020/12/26,1296
2020/12/27,1434
2020/12/28,1583
2020/12/29,1821
2020/12/30,1963
2020/12/31,2011
2021/01/01,1967
2021/01/02,1904
2021/01/03,2424
2021/01/04,3366
2021/01/05,3656
2021/01/06,4141
2021/01/07,4598
2021/01/08,4994
2021/01/09,4664
2021/01/10,4391
2021/01/11,4645
2021/01/12,4347
2021/01/13,4133
2021/01/14,4684
2021/01/15,4464
2021/01/16,4130
2021/01/17,3726
2021/01/18,3433
2021/01/19,4008
2021/01/20,4589
2021/01/21,4656
2021/01/22,4785
2021/01/23,4377
2021/01/24,4224
2021/01/25,4286
2021/01/26,4227
2021/01/27,4229
2021/01/28,4116
2021/01/29,4491
2021/01/30,4357
2021/01/31,4088
2021/02/01,3834
2021/02/02,4206
2021/02/03,4563
2021/02/04,5062
2021/02/05,5241
2021/02/06,5247
2021/02/07,4992
2021/02/08,5053
2021/02/09,4929
2021/02/10,4840
2021/02/11,4630
2021/02/12,4604
2021/02/13,4265
2021/02/14,3982
2021/02/15,3918
2021/02/16,3914
2021/02/17,4033
2021/02/18,4415
2021/02/19,4475
2021/02/20,4753
2021/02/21,4558
2021/02/22,4874
2021/02/23,5813
2021/02/24,5709
2021/02/25,5438
2021/02/26,5375
2021/02/27,4830
2021/02/28,4554
2021/03/01,4333
2021/03/02,4090
2021/03/03,3896
2021/03/04,3863
2021/03/05,3739
2021/03/06,3740
2021/03/07,4635
2021/03/08,4716
2021/03/09,4766
2021/03/10,4755
2021/03/11,4700
2021/03/12,4852
2021/03/13,4479
2021/03/14,3903
2021/03/15,4098
2021/03/16,4097
2021/03/17,4055
2021/03/18,3924
2021/03/19,3695
2021/03/20,3431
2021/03/21,3272
2021/03/22,3293
2021/03/23,3252
2021/03/24,3231
2021/03/25,3675
2021/03/26,3750
2021/03/27,3537
2021/03/28,3242
2021/03/29,3442
2021/03/30,3742
2021/03/31,4022
2021/04/01,4108
2021/04/02,4725
2021/04/03,5411
2021/04/04,5127
2021/04/05,5311
2021/04/06,5151
2021/04/07,5026
2021/04/08,4815
2021/04/09,4538
2021/04/10,4351
2021/04/11,4022
2021/04/12,3963
2021/04/13,4327
2021/04/14,4904
2021/04/15,5028
2021/04/16,5444
2021/04/17,5302
2021/04/18,6214
2021/04/19,5975
2021/04/20,5517
2021/04/21,5390
2021/04/22,5993
2021/04/23,6155
2021/04/24,5556
2021/04/25,4905
2021/04/26,4887
2021/04/27,5007
2021/04/28,5226
2021/04/29,5310
2021/04/30,5512
2021/05/01,5440
2021/05/02,5065
2021/05/03,5901
2021/05/04,7098
2021/05/05,7492
2021/05/06,7497
2021/05/07,7837
2021/05/08,7851
2021/05/09,7445
2021/05/10,8400
2021/05/11,8924
2021/05/12,9826
2021/05/13,10930
2021/05/14,10621
2021/05/15,9698
2021/05/16,9085
2021/05/17,9185
2021/05/18,8726
2021/05/19,11215
2021/05/20,12205
2021/05/21,12142
2021/05/22,11256
2021/05/23,11288
2021/05/24,11181
2021/05/25,10850
2021/05/26,10126
2021/05/27,9859
2021/05/28,9358
2021/05/29,8614
2021/05/30,7523
2021/05/31,6497
2021/06/01,6348
2021/06/02,5929
2021/06/03,5725
2021/06/04,5633
2021/06/05,5211
2021/06/06,4588
2021/06/07,4491
2021/06/08,5225
2021/06/09,5682
2021/06/10,5339
2021/06/11,5090
2021/06/12,4650
2021/06/13,4110
2021/06/14,4145
2021/06/15,3937
2021/06/16,4321
2021/06/17,4410
2021/06/18,4683
2021/06/19,4237
2021/06/20,3939
2021/06/21,4524
2021/06/22,5339
2021/06/23,5020
2021/06/24,4867
2021/06/25,4845
2021/06/26,4256
2021/06/27,3738
2021/06/28,3523
2021/06/29,3561
2021/06/30,3570
2021/07/01,3987
2021/07/02,4293
2021/07/03,3821
2021/07/04,3433
2021/07/05,3289
2021/07/06,3237
2021/07/07,3370
2021/07/08,3880
2021/07/09,4028
2021/07/10,3829
2021/07/11,3290
2021/07/12,3514
2021/07/13,3496
2021/07/14,3597
2021/07/15,3446
2021/07/16,3710
2021/07/17,3334
2021/07/18,2986
2021/07/19,3000
2021/07/20,3010
2021/07/21,3299
2021/07/22,3403
2021/07/23,3378
2021/07/24,3211
2021/07/25,2866
2021/07/26,3475
2021/07/27,3591
2021/07/28,3548
2021/07/29,3712
2021/07/30,3874
2021/07/31,4015
2021/08/01,3949
2021/08/02,3828
2021/08/03,4021
2021/08/04,4330
2021/08/05,4670
2021/08/06,4945
2021/08/07,5008
2021/08/08,4849
2021/08/09,5428
2021/08/10,5442
2021/08/11,5229
2021/08/12,5091
2021/08/13,5161
2021/08/14,4912
2021/08/15,4663
2021/08/16,5069
2021/08/17,5148
2021/08/18,5253
2021/08/19,5109
2021/08/20,5344
2021/08/21,4903
2021/08/22,4487
2021/08/23,4863
2021/08/24,5509
2021/08/25,5763
2021/08/26,5565
2021/08/27,5706
2021/08/28,5385
2021/08/29,5108
2021/08/30,5140
2021/08/31,5760
2021/09/01,6393
2021/09/02,7299
2021/09/03,7692
2021/09/04,7261
2021/09/05,6545
2021/09/06,6294
2021/09/07,6918
2021/09/08,7023
2021/09/09,7015
2021/09/10,6929
2021/09/11,6796
2021/09/12,5993
2021/09/13,5589
2021/09/14,5075
2021/09/15,5660
2021/09/16,5442
2021/09/17,5757
2021/09/18,5490
2021/09/19,5030
2021/09/20,5583
2021/09/21,5912
2021/09/22,5956
2021/09/23,5871
2021/09/24,6787
2021/09/25,5945
2021/09/26,6858
2021/09/27,6324
2021/09/28,5749
2021/09/29,5192
2021/09/30,4761
2021/10/01,4671
2021/10/02,4422
2021/10/03,4005
2021/10/04,4218
2021/10/05,4884
2021/10/06,5278
2021/10/07,5650
2021/10/08,5920
2021/10/09,5303
2021/10/10,4865
2021/10/11,4648
2021/10/12,4508
2021/10/13,4765
2021/10/14,6291
2021/10/15,6966
2021/10/16,6961
2021/10/17,6632
2021/10/18,6563
2021/10/19,6244
2021/10/20,6206
2021/10/21,6870
2021/10/22,7027
2021/10/23,6440
2021/10/24,5646
2021/10/25,5401
2021/10/26,5254
2021/10/27,5861
2021/10/28,5570
2021/10/29,6443
2021/10/30,6063
2021/10/31,5705
2021/11/01,5759
2021/11/02,6036
2021/11/03,6926
2021/11/04,7028
2021/11/05,6985
2021/11/06,6508
2021/11/07,5729
2021/11/08,5858
2021/11/09,5946
2021/11/10,6026
2021/11/11,6179
2021/11/12,6490
2021/11/13,6079
2021/11/14,5689
2021/11/15,7563
2021/11/16,7849
2021/11/17,7592
2021/11/18,7595
2021/11/19,7449
2021/11/20,6945
2021/11/21,6539
2021/11/22,6273
2021/11/23,6202
2021/11/24,6347
2021/11/25,6195
2021/11/26,6886
2021/11/27,6233
2021/11/28,5597
2021/11/29,5795
2021/11/30,6768
2021/12/01,7656
2021/12/02,7745
2021/12/03,8148
2021/12/04,9099
2021/12/05,8318
2021/12/06,8858
2021/12/07,8657
2021/12/08,8136
2021/12/09,7753
2021/12/10,7458
2021/12/11,6551
2021/12/12,5452
2021/12/13,5873
2021/12/14,6131
2021/12/15,6088
2021/12/16,6298
2021/12/17,6183
2021/12/18,5784
2021/12/19,5067
2021/12/20,4825
2021/12/21,4738
2021/12/22,4719
2021/12/23,4869
2021/12/24,4882
2021/12/25,4796
2021/12/26,4309
2021/12/27,4546
2021/12/28,4938
2021/12/29,4961
2021/12/30,6231
2021/12/31,6648
2022/01/01,6052
2022/01/02,5310
2022/01/03,4808
2022/01/04,4835
2022/01/05,5121
2022/01/06,5654
2022/01/07,6122
2022/01/08,5777
2022/01/09,5181
2022/01/10,5008
2022/01/11,4648
2022/01/12,4489
2022/01/13,4573
2022/01/14,4517
2022/01/15,4190
2022/01/16,3891
2022/01/17,3881
2022/01/18,3900
2022/01/19,4335
2022/01/20,4511
2022/01/21,5932
2022/01/22,6592
2022/01/23,6487
2022/01/24,6768
2022/01/25,6411
2022/01/26,6304
2022/01/27,6104
2022/01/28,5648
2022/01/29,5047
2022/01/30,4579
2022/01/31,4479
2022/02/01,4456
2022/02/02,4218
2022/02/03,4617
2022/02/04,4769
2022/02/05,4433
2022/02/06,3902
2022/02/07,4221
2022/02/08,4402
2022/02/09,4459
2022/02/10,5218
2022/02/11,5473
2022/02/12,5074
2022/02/13,4487
2022/02/14,4281
2022/02/15,4312
2022/02/16,4054
2022/02/17,4046
2022/02/18,3984
2022/02/19,3531
2022/02/20,3227
2022/02/21,3308
2022/02/22,3234
2022/02/23,3269
2022/02/24,4465
2022/02/25,4744
2022/02/26,4393
2022/02/27,4029
2022/02/28,4120
2022/03/01,4418
2022/03/02,4330
2022/03/03,4145
2022/03/04,4237
2022/03/05,3836
2022/03/06,3274
2022/03/07,3245
2022/03/08,3243
2022/03/09,3197
2022/03/10,3223
2022/03/11,3147
2022/03/12,2749
2022/03/13,2520
2022/03/14,2476
2022/03/15,3248
2022/03/16,3442
2022/03/17,3658
2022/03/18,3979
2022/03/19,4173
2022/03/20,3676
2022/03/21,3708
2022/03/22,3996
2022/03/23,3965
2022/03/24,4252
2022/03/25,4595
2022/03/26,4003
2022/03/27,3635
2022/03/28,3941
2022/03/29,4467
2022/03/30,4880
2022/03/31,5139
2022/04/01,5431
2022/04/02,5325
2022/04/03,4800
2022/04/04,4516
2022/04/05,4452
2022/04/06,4617
2022/04/07,4724
2022/04/08,4585
2022/04/09,4117
2022/04/10,3596
2022/04/11,4144
2022/04/12,3943
2022/04/13,3825
2022/04/14,3722
2022/04/15,3739
2022/04/16,3652
2022/04/17,3464
2022/04/18,3482
2022/04/19,3641
2022/04/20,4303
2022/04/21,4344
2022/04/22,4362
2022/04/23,3806
2022/04/24,3335
2022/04/25,3715
2022/04/26,3827
2022/04/27,3772
2022/04/28,3970
2022/04/29,4603
2022/04/30,4252
2022/05/01,4237
2022/05/02,4694
2022/05/03,5288
2022/05/04,5281
2022/05/05,5178
2022/05/06,5108
2022/05/07,4605
2022/05/08,4193
2022/05/09,4963
2022/05/10,5481
2022/05/11,6706
2022/05/12,8300
2022/05/13,8356
2022/05/14,7197
2022/05/15,5988
2022/05/16,5920
2022/05/17,5066
2022/05/18,4441
2022/05/19,4077
2022/05/20,4193
2022/05/21,3623
2022/05/22,3185
2022/05/23,3299
2022/05/24,3168
2022/05/25,2839
2022/05/26,3503
2022/05/27,3933
2022/05/28,3527
2022/05/29,3091
2022/05/30,3090
2022/05/31,3224
2022/06/01,3360
2022/06/02,3399
2022/06/03,3224
2022/06/04,2809
2022/06/05,2440
2022/06/06,2414
2022/06/07,2599
2022/06/08,2518
2022/06/09,2497
2022/06/10,3020
2022/06/11,3663
2022/06/12,3823
2022/06/13,5151
2022/06/14,5598
2022/06/15,5743
2022/06/16,5458
2022/06/17,4959
2022/06/18,4580
2022/06/19,3951
2022/06/20,3457
2022/06/21,3114
2022/06/22,2846
2022/06/23,2716
2022/06/24,2615
2022/06/25,2344
2022/06/26,2094
2022/06/27,2181
2022/06/28,2200
2022/06/29,2607
2022/06/30,2761
2022/07/01,2705
2022/07/02,2360
2022/07/03,1944
2022/07/04,1838
2022/07/05,1732
2022/07/06,1671
2022/07/07,2138
2022/07/08,2192
2022/07/09,1948
2022/07/10,1790
2022/07/11,1749
2022/07/12,1822
2022/07/13,1963
2022/07/14,1935
2022/07/15,2281
2022/07/16,2175
2022/07/17,2034
2022/07/18,2451
2022/07/19,3180
2022/07/20,3192
2022/07/21,4019
2022/07/22,3655
2022/07/23,3129
2022/07/24,2594
2022/07/25,2291
2022/07/26,1957
2022/07/27,2080
2022/07/28,2342
2022/07/29,2623
2022/07/30,2435
2022/07/31,2154
2022/08/01,2119
2022/08/02,2082
2022/08/03,1915
2022/08/04,1739
2022/08/05,1808
2022/08/06,1728
2022/08/07,1715
2022/08/08,1819
2022/08/09,1998
2022/08/10,2483
2022/08/11,2738
2022/08/12,2757
2022/08/13,2708
2022/08/14,2474
2022/08/15,2617
2022/08/16,2475
2022/08/17,3025
2022/08/18,2861
2022/08/19,3019
2022/08/20,2705
2022/08/21,2334
2022/08/22,2117
2022/08/23,1994
2022/08/24,1927
2022/08/25,1955
2022/08/26,2133
2022/08/27,2158
2022/08/28,2193
2022/08/29,2441
2022/08/30,2581
2022/08/31,2680
2022/09/01,2747
2022/09/02,3080
2022/09/03,2709
2022/09/04,2234
2022/09/05,2063
2022/09/06,2907
2022/09/07,3028
2022/09/08,3058
2022/09/09,3172
2022/09/10,2876
2022/09/11,2554
2022/09/12,2959
2022/09/13,3895
2022/09/14,5770
2022/09/15,6579
2022/09/16,6478
2022/09/17,5464
2022/09/18,4547
2022/09/19,4147
2022/09/20,3522
2022/09/21,3142
2022/09/22,2993
2022/09/23,2944
2022/09/24,2560
2022/09/25,2200
2022/09/26,2134
2022/09/27,2166
2022/09/28,2056
2022/09/29,2349
2022/09/30,2381
2022/10/01,2113
2022/10/02,1798
2022/10/03,1714
2022/10/04,1557
2022/10/05,1393
2022/10/06,1379
2022/10/07,1429
2022/10/08,1308
2022/10/09,1105
2022/10/10,1054
2022/10/11,1134
2022/10/12,1165
2022/10/13,1510
2022/10/14,1609
2022/10/15,1471
2022/10/16,1351
2022/10/17,1370
2022/10/18,1420
2022/10/19,1410
2022/10/20,1379
2022/10/21,1532
2022/10/22,1431
2022/10/23,1358
2022/10/24,1553
2022/10/25,2064
2022/10/26,2672
2022/10/27,2897
2022/10/28,2915
2022/10/29,2883
2022/10/30,2620
2022/10/31,2541
2022/11/01,2296
2022/11/02,2429
2022/11/03,2400
2022/11/04,2593
2022/11/05,2382
2022/11/06,2292
2022/11/07,2642
2022/11/08,3732
2022/11/09,4726
2022/11/10,5267
2022/11/11,5109
2022/11/12,4751
2022/11/13,4457
2022/11/14,4032
2022/11/15,3500
2022/11/16,3198
2022/11/17,2913
2022/11/18,2725
2022/11/19,2454
2022/11/20,2191
2022/11/21,2777
2022/11/22,2882
2022/11/23,2711
2022/11/24,2485
2022/11/25,2273
2022/11/26,1989
2022/11/27,1713
2022/11/28,1682
2022/11/29,1713
