Date,sentinusd7emaUSD
2019/05/21,797235873
2019/05/22,780765473
2019/05/23,771206300
2019/05/24,733266706
2019/05/25,667025052
2019/05/26,653646789
2019/05/27,709594774
2019/05/28,705265992
2019/05/29,787097586
2019/05/30,841793907
2019/05/31,856201791
2019/06/01,767476053
2019/06/02,682231006
2019/06/03,700627366
2019/06/04,726715394
2019/06/05,753797218
2019/06/06,689830244
2019/06/07,644564500
2019/06/08,561403914
2019/06/09,528459752
2019/06/10,545588528
2019/06/11,542972706
2019/06/12,560650394
2019/06/13,597003990
2019/06/14,622320864
2019/06/15,707144353
2019/06/16,728061065
2019/06/17,704949938
2019/06/18,721405442
2019/06/19,741397737
2019/06/20,713590427
2019/06/21,752993676
2019/06/22,780995510
2019/06/23,752695438
2019/06/24,758879553
2019/06/25,793562481
2019/06/26,907901380
2019/06/27,968610392
2019/06/28,930826716
2019/06/29,894164631
2019/06/30,821452277
2019/07/01,794405978
2019/07/02,760023940
2019/07/03,722168573
2019/07/04,670295377
2019/07/05,620312572
2019/07/06,548360766
2019/07/07,516384160
2019/07/08,523512159
2019/07/09,723975620
2019/07/10,729764835
2019/07/11,802075914
2019/07/12,728567031
2019/07/13,616237625
2019/07/14,600308452
2019/07/15,622596349
2019/07/16,606634232
2019/07/17,604976225
2019/07/18,584453093
2019/07/19,547288309
2019/07/20,489099540
2019/07/21,429342931
2019/07/22,412756611
2019/07/23,393368753
2019/07/24,376919159
2019/07/25,374164038
2019/07/26,418970004
2019/07/27,375679957
2019/07/28,332625992
2019/07/29,339878917
2019/07/30,344969312
2019/07/31,348504373
2019/08/01,417718825
2019/08/02,417941572
2019/08/03,383416494
2019/08/04,341074699
2019/08/05,419195850
2019/08/06,445075209
2019/08/07,434501885
2019/08/08,446104412
2019/08/09,434292673
2019/08/10,397268437
2019/08/11,360794285
2019/08/12,351162125
2019/08/13,349527431
2019/08/14,377267312
2019/08/15,403694350
2019/08/16,397896613
2019/08/17,355225701
2019/08/18,325310017
2019/08/19,329505762
2019/08/20,366707776
2019/08/21,358647386
2019/08/22,353731996
2019/08/23,352357581
2019/08/24,324010181
2019/08/25,301256165
2019/08/26,314700309
2019/08/27,311174257
2019/08/28,320979568
2019/08/29,326463276
2019/08/30,330612795
2019/08/31,352160851
2019/09/01,316265978
2019/09/02,314570074
2019/09/03,351922837
2019/09/04,349022761
2019/09/05,334936008
2019/09/06,330389803
2019/09/07,330040236
2019/09/08,317663750
2019/09/09,325877928
2019/09/10,311511835
2019/09/11,316664447
2019/09/12,307083704
2019/09/13,318119458
2019/09/14,292790182
2019/09/15,282049334
2019/09/16,324785143
2019/09/17,365916172
2019/09/18,413671089
2019/09/19,413262044
2019/09/20,411770310
2019/09/21,365956414
2019/09/22,330101276
2019/09/23,340828551
2019/09/24,415092828
2019/09/25,428375963
2019/09/26,436515440
2019/09/27,418351912
2019/09/28,383200565
2019/09/29,341740999
2019/09/30,369941461
2019/10/01,353592476
2019/10/02,320255660
2019/10/03,284426329
2019/10/04,262526442
2019/10/05,234604241
2019/10/06,217614304
2019/10/07,225699283
2019/10/08,243620224
2019/10/09,268757059
2019/10/10,271441918
2019/10/11,271840783
2019/10/12,259663104
2019/10/13,231948296
2019/10/14,269725881
2019/10/15,263670204
2019/10/16,263315217
2019/10/17,250407966
2019/10/18,261593000
2019/10/19,234382208
2019/10/20,227606199
2019/10/21,230018522
2019/10/22,230787805
2019/10/23,278043359
2019/10/24,308364978
2019/10/25,314931216
2019/10/26,341945780
2019/10/27,311766918
2019/10/28,377687502
2019/10/29,375819099
2019/10/30,362544206
2019/10/31,350536700
2019/11/01,326837940
2019/11/02,288366948
2019/11/03,264702661
2019/11/04,281665620
2019/11/05,316916148
2019/11/06,302293666
2019/11/07,283966194
2019/11/08,280102378
2019/11/09,249035484
2019/11/10,224654944
2019/11/11,226665034
2019/11/12,248308757
2019/11/13,247126407
2019/11/14,238056549
2019/11/15,246657126
2019/11/16,223720695
2019/11/17,204391574
2019/11/18,216918108
2019/11/19,227428939
2019/11/20,229297658
2019/11/21,253951538
2019/11/22,320011924
2019/11/23,286769097
2019/11/24,254692830
2019/11/25,295086754
2019/11/26,270826579
2019/11/27,287186548
2019/11/28,294052714
2019/11/29,273917200
2019/11/30,255608687
2019/12/01,222946372
2019/12/02,231348186
2019/12/03,221037414
2019/12/04,217395941
2019/12/05,214123230
2019/12/06,213474235
2019/12/07,188368238
2019/12/08,162288330
2019/12/09,165123893
2019/12/10,181459204
2019/12/11,168598224
2019/12/12,168946297
2019/12/13,166374993
2019/12/14,153548146
2019/12/15,138455817
2019/12/16,158679458
2019/12/17,205805819
2019/12/18,250824959
2019/12/19,292869102
2019/12/20,263645168
2019/12/21,224905102
2019/12/22,194943174
2019/12/23,206228427
2019/12/24,193807571
2019/12/25,191543188
2019/12/26,180714339
2019/12/27,175297696
2019/12/28,163194252
2019/12/29,155996707
2019/12/30,166101198
2019/12/31,192904085
2020/01/01,164969079
2020/01/02,159932048
2020/01/03,180855537
2020/01/04,173768344
2020/01/05,161319903
2020/01/06,180070709
2020/01/07,185318614
2020/01/08,208481634
2020/01/09,203074759
2020/01/10,198629744
2020/01/11,197759950
2020/01/12,184714069
2020/01/13,190368383
2020/01/14,243327056
2020/01/15,269074823
2020/01/16,270477335
2020/01/17,269953017
2020/01/18,277137461
2020/01/19,258380211
2020/01/20,238010010
2020/01/21,219982537
2020/01/22,203920918
2020/01/23,198894161
2020/01/24,209590312
2020/01/25,175358374
2020/01/26,156709470
2020/01/27,163249224
2020/01/28,173829227
2020/01/29,186347360
2020/01/30,200087036
2020/01/31,237006765
2020/02/01,227784321
2020/02/02,222834274
2020/02/03,229981492
2020/02/04,246473800
2020/02/05,262404476
2020/02/06,318522113
2020/02/07,371603327
2020/02/08,350989424
2020/02/09,338002473
2020/02/10,355332456
2020/02/11,348038878
2020/02/12,438195971
2020/02/13,483310986
2020/02/14,492787501
2020/02/15,500616842
2020/02/16,486322618
2020/02/17,534486572
2020/02/18,554773866
2020/02/19,539640058
2020/02/20,551271415
2020/02/21,525678525
2020/02/22,454897855
2020/02/23,425073465
2020/02/24,433255196
2020/02/25,445322065
2020/02/26,501280854
2020/02/27,528177363
2020/02/28,497937477
2020/02/29,438695793
2020/03/01,420258007
2020/03/02,457666070
2020/03/03,443278690
2020/03/04,416135910
2020/03/05,412118135
2020/03/06,419747955
2020/03/07,386974979
2020/03/08,395117963
2020/03/09,489856132
2020/03/10,500046203
2020/03/11,495135150
2020/03/12,730689568
2020/03/13,805107426
2020/03/14,706474639
2020/03/15,627186540
2020/03/16,647511985
2020/03/17,581649654
2020/03/18,515405579
2020/03/19,505872986
2020/03/20,508381246
2020/03/21,437005822
2020/03/22,384261116
2020/03/23,372316672
2020/03/24,429441230
2020/03/25,401418806
2020/03/26,373031463
2020/03/27,338596759
2020/03/28,314487834
2020/03/29,274933058
2020/03/30,260222728
2020/03/31,264406431
2020/04/01,245487830
2020/04/02,261677933
2020/04/03,274934236
2020/04/04,248503612
2020/04/05,221119013
2020/04/06,270557490
2020/04/07,323152364
2020/04/08,320093322
2020/04/09,305404995
2020/04/10,353202806
2020/04/11,304271819
2020/04/12,271375440
2020/04/13,284936146
2020/04/14,267962289
2020/04/15,255456555
2020/04/16,304472830
2020/04/17,300269407
2020/04/18,302479986
2020/04/19,292682496
2020/04/20,333740434
2020/04/21,342255691
2020/04/22,344335154
2020/04/23,358626935
2020/04/24,429056317
2020/04/25,392241776
2020/04/26,361295030
2020/04/27,372415596
2020/04/28,343072976
2020/04/29,396465822
2020/04/30,465422992
2020/05/01,426377604
2020/05/02,384516455
2020/05/03,355326472
2020/05/04,352585013
2020/05/05,347719262
2020/05/06,374319399
2020/05/07,436181636
2020/05/08,443538086
2020/05/09,411279387
2020/05/10,462381981
2020/05/11,458865970
2020/05/12,458991393
2020/05/13,465516710
2020/05/14,463030354
2020/05/15,443443282
2020/05/16,396021990
2020/05/17,366484615
2020/05/18,387241203
2020/05/19,375557243
2020/05/20,370556810
2020/05/21,380858999
2020/05/22,380217197
2020/05/23,371558839
2020/05/24,343125020
2020/05/25,335244904
2020/05/26,347179571
2020/05/27,338789848
2020/05/28,365118700
2020/05/29,417272045
2020/05/30,454893242
2020/05/31,470628507
2020/06/01,478637979
2020/06/02,587484483
2020/06/03,531194839
2020/06/04,494897010
2020/06/05,486600536
2020/06/06,421163981
2020/06/07,384575309
2020/06/08,384712754
2020/06/09,389165639
2020/06/10,405961246
2020/06/11,448826009
2020/06/12,432881158
2020/06/13,374760995
2020/06/14,340752924
2020/06/15,404902102
2020/06/16,399574715
2020/06/17,394818070
2020/06/18,403375403
2020/06/19,414721712
2020/06/20,371109909
2020/06/21,365851752
2020/06/22,424629644
2020/06/23,464255028
2020/06/24,600198875
2020/06/25,780852553
2020/06/26,748513316
2020/06/27,665863353
2020/06/28,575029759
2020/06/29,519788896
2020/06/30,503495521
2020/07/01,483510893
2020/07/02,467080075
2020/07/03,453648751
2020/07/04,408918876
2020/07/05,364877949
2020/07/06,406561740
2020/07/07,441329869
2020/07/08,525022908
2020/07/09,543331519
2020/07/10,555471581
2020/07/11,483095591
2020/07/12,437372451
2020/07/13,493137851
2020/07/14,562401249
2020/07/15,535765299
2020/07/16,531798337
2020/07/17,510035132
2020/07/18,462606941
2020/07/19,443751596
2020/07/20,467144544
2020/07/21,493743152
2020/07/22,551879654
2020/07/23,758059750
2020/07/24,781101614
2020/07/25,793366138
2020/07/26,854965065
2020/07/27,1039050111
2020/07/28,1039107149
2020/07/29,1024945011
2020/07/30,1045202289
2020/07/31,1072796057
2020/08/01,1082495989
2020/08/02,1125627281
2020/08/03,1157772526
2020/08/04,1198967795
2020/08/05,1139860212
2020/08/06,1103038612
2020/08/07,1106947464
2020/08/08,990277055
2020/08/09,926890224
2020/08/10,1020426970
2020/08/11,1064846495
2020/08/12,1198714598
2020/08/13,1292332664
2020/08/14,1461202152
2020/08/15,1337652793
2020/08/16,1227594175
2020/08/17,1242468592
2020/08/18,1247639414
2020/08/19,1243372372
2020/08/20,1244481970
2020/08/21,1253295468
2020/08/22,1152072088
2020/08/23,1012538088
2020/08/24,1050642496
2020/08/25,1065165982
2020/08/26,1074132372
2020/08/27,1028116804
2020/08/28,1110309371
2020/08/29,1111238417
2020/08/30,1197593009
2020/08/31,1493209477
2020/09/01,1917905049
2020/09/02,2187260257
2020/09/03,2319043414
2020/09/04,2369365389
2020/09/05,2353429692
2020/09/06,2213829511
2020/09/07,2024532900
2020/09/08,1852272189
2020/09/09,1765982603
2020/09/10,1860891795
2020/09/11,1850384024
2020/09/12,1795536883
2020/09/13,1773820131
2020/09/14,1840517092
2020/09/15,1795700037
2020/09/16,1785423080
2020/09/17,1933687721
2020/09/18,2104352514
2020/09/19,1920206713
2020/09/20,1770306623
2020/09/21,1781762272
2020/09/22,1654009921
2020/09/23,1607821691
2020/09/24,1504532990
2020/09/25,1395312691
2020/09/26,1251785644
2020/09/27,1170369512
2020/09/28,1175037456
2020/09/29,1210846555
2020/09/30,1243147219
2020/10/01,1277263232
2020/10/02,1250416183
2020/10/03,1100050922
2020/10/04,981479074
2020/10/05,959149057
2020/10/06,953878273
2020/10/07,1012318350
2020/10/08,1015612725
2020/10/09,1054464157
2020/10/10,1009117786
2020/10/11,940608052
2020/10/12,1018164615
2020/10/13,1017399939
2020/10/14,1100272932
2020/10/15,1062260780
2020/10/16,1071577721
2020/10/17,939317214
2020/10/18,836301801
2020/10/19,841032115
2020/10/20,850171710
2020/10/21,999138016
2020/10/22,1130938381
2020/10/23,1150355761
2020/10/24,1049605579
2020/10/25,936368127
2020/10/26,1034052668
2020/10/27,1050511820
2020/10/28,1134650045
2020/10/29,1071167673
2020/10/30,1118379324
2020/10/31,1033768110
2020/11/01,926122816
2020/11/02,1020189479
2020/11/03,1045095911
2020/11/04,1112221204
2020/11/05,1241458363
2020/11/06,1401054195
2020/11/07,1461297433
2020/11/08,1273763653
2020/11/09,1267153953
2020/11/10,1239999971
2020/11/11,1288263783
2020/11/12,1423373874
2020/11/13,1447603019
2020/11/14,1305688127
2020/11/15,1171192112
2020/11/16,1179123213
2020/11/17,1367361194
2020/11/18,1523345605
2020/11/19,1498274937
2020/11/20,1575050379
2020/11/21,1760822201
2020/11/22,1800698441
2020/11/23,2012181833
2020/11/24,2285365450
2020/11/25,2147117053
2020/11/26,2268446524
2020/11/27,2115520963
2020/11/28,1810895746
2020/11/29,1601902088
2020/11/30,1689267816
2020/12/01,1883131913
2020/12/02,1774559986
2020/12/03,1693400244
2020/12/04,1663389600
2020/12/05,1516426550
2020/12/06,1377217803
2020/12/07,1440891535
2020/12/08,1450895657
2020/12/09,1558853130
2020/12/10,1591682580
2020/12/11,1598583255
2020/12/12,1443325381
2020/12/13,1324457735
2020/12/14,1302164084
2020/12/15,1334675176
2020/12/16,1493061866
2020/12/17,1914684604
2020/12/18,1927170365
2020/12/19,1939472625
2020/12/20,1746309776
2020/12/21,1850742864
2020/12/22,1859007694
2020/12/23,1829011326
2020/12/24,1795237129
2020/12/25,1622908845
2020/12/26,1532095844
2020/12/27,1712567025
2020/12/28,1938046148
2020/12/29,2196779251
2020/12/30,2322107256
2020/12/31,2305696787
2021/01/01,2193459624
2021/01/02,2128037512
2021/01/03,2850165683
2021/01/04,4069181237
2021/01/05,4315138959
2021/01/06,4843133372
2021/01/07,5356492989
2021/01/08,5805684180
2021/01/09,5340467994
2021/01/10,5111495744
2021/01/11,5658925886
2021/01/12,5248858022
2021/01/13,4978378658
2021/01/14,5679238976
2021/01/15,5383887895
2021/01/16,4915965206
2021/01/17,4430727077
2021/01/18,4211693358
2021/01/19,5036108134
2021/01/20,5714473206
2021/01/21,5674099595
2021/01/22,5643134503
2021/01/23,4999969599
2021/01/24,4777794700
2021/01/25,4997253195
2021/01/26,5078656439
2021/01/27,5086720771
2021/01/28,4931143884
2021/01/29,5497173809
2021/01/30,5235030752
2021/01/31,4935923380
2021/02/01,4756857962
2021/02/02,5373298084
2021/02/03,5884343401
2021/02/04,6500057451
2021/02/05,6674110724
2021/02/06,6466976809
2021/02/07,6043478051
2021/02/08,6200180707
2021/02/09,6235451777
2021/02/10,6261438952
2021/02/11,6031156650
2021/02/12,6014876256
2021/02/13,5530448364
2021/02/14,5132917162
2021/02/15,5075298215
2021/02/16,5062410239
2021/02/17,5218655362
2021/02/18,5710381808
2021/02/19,5751623055
2021/02/20,6078996543
2021/02/21,5693815987
2021/02/22,6166774812
2021/02/23,7401273696
2021/02/24,7150165690
2021/02/25,6710649979
2021/02/26,6591584885
2021/02/27,5904846433
2021/02/28,5602221527
2021/03/01,5458728772
2021/03/02,5313487136
2021/03/03,5058183496
2021/03/04,4998811885
2021/03/05,4797362735
2021/03/06,4684589916
2021/03/07,5697022846
2021/03/08,5681665088
2021/03/09,5717984384
2021/03/10,5673469487
2021/03/11,5659066030
2021/03/12,5989657381
2021/03/13,5598003319
2021/03/14,5017806758
2021/03/15,5400624821
2021/03/16,5430514975
2021/03/17,5346455003
2021/03/18,5176401309
2021/03/19,4879465377
2021/03/20,4490515804
2021/03/21,4255341572
2021/03/22,4406809502
2021/03/23,4373839994
2021/03/24,4341972673
2021/03/25,4939781545
2021/03/26,4880339950
2021/03/27,4477501492
2021/03/28,4062957572
2021/03/29,4386822291
2021/03/30,4815713179
2021/03/31,5241629540
2021/04/01,5387699079
2021/04/02,6173586257
2021/04/03,6868230361
2021/04/04,6244668737
2021/04/05,6535416072
2021/04/06,6420941323
2021/04/07,6347796414
2021/04/08,6142537044
2021/04/09,5923629353
2021/04/10,5786580058
2021/04/11,5319341018
2021/04/12,5377302899
2021/04/13,5917827220
2021/04/14,6720326590
2021/04/15,6550982699
2021/04/16,7166785149
2021/04/17,6977896190
2021/04/18,8261820647
2021/04/19,7991350314
2021/04/20,7586263584
2021/04/21,7726440810
2021/04/22,8920654641
2021/04/23,9216698903
2021/04/24,8151698114
2021/04/25,7239212495
2021/04/26,7238463548
2021/04/27,7444647408
2021/04/28,7925542117
2021/04/29,8152383978
2021/04/30,8252820065
2021/05/01,7883613858
2021/05/02,7225283021
2021/05/03,8625776758
2021/05/04,10529993844
2021/05/05,10965626669
2021/05/06,10826706649
2021/05/07,11284094051
2021/05/08,11589401054
2021/05/09,11266565483
2021/05/10,13502611579
2021/05/11,14629262421
2021/05/12,15843939023
2021/05/13,17192200210
2021/05/14,16207808161
2021/05/15,14456830872
2021/05/16,13457252312
2021/05/17,13848049431
2021/05/18,13218157187
2021/05/19,16990551112
2021/05/20,18008958671
2021/05/21,17051485461
2021/05/22,15141281059
2021/05/23,14880562448
2021/05/24,14817481403
2021/05/25,14451637423
2021/05/26,13865549492
2021/05/27,13463273347
2021/05/28,12658127891
2021/05/29,11601421614
2021/05/30,10305142000
2021/05/31,9155335582
2021/06/01,9078079201
2021/06/02,8572630257
2021/06/03,8333873179
2021/06/04,8073416104
2021/06/05,7219904828
2021/06/06,6206329290
2021/06/07,6056698185
2021/06/08,6962209552
2021/06/09,7299610049
2021/06/10,6659835777
2021/06/11,6212179123
2021/06/12,5548996687
2021/06/13,4899818183
2021/06/14,5131891509
2021/06/15,5065195331
2021/06/16,5535338446
2021/06/17,5502081769
2021/06/18,5656550104
2021/06/19,4902852486
2021/06/20,4474688120
2021/06/21,5353254974
2021/06/22,6534753278
2021/06/23,6034810031
2021/06/24,5778714747
2021/06/25,5756886048
2021/06/26,4973062939
2021/06/27,4430063421
2021/06/28,4612012078
2021/06/29,4808568271
2021/06/30,4713293056
2021/07/01,5131313813
2021/07/02,5320636409
2021/07/03,4529399726
2021/07/04,4006269674
2021/07/05,3904327856
2021/07/06,4089143853
2021/07/07,4372642793
2021/07/08,5049725361
2021/07/09,5075528600
2021/07/10,4578495242
2021/07/11,3837594629
2021/07/12,4191635413
2021/07/13,4216367853
2021/07/14,4424201986
2021/07/15,4304388061
2021/07/16,4559435502
2021/07/17,3976323480
2021/07/18,3540286641
2021/07/19,3677044552
2021/07/20,3731668439
2021/07/21,4091160565
2021/07/22,4156757974
2021/07/23,4070731144
2021/07/24,3795442604
2021/07/25,3348673051
2021/07/26,4270160724
2021/07/27,4493054397
2021/07/28,4466275873
2021/07/29,4628536462
2021/07/30,4751445642
2021/07/31,4827551151
2021/08/01,4690182691
2021/08/02,4671496111
2021/08/03,4909584254
2021/08/04,5264276625
2021/08/05,5559526815
2021/08/06,5837892500
2021/08/07,5834152529
2021/08/08,5580242784
2021/08/09,6345030656
2021/08/10,6371613245
2021/08/11,6172694960
2021/08/12,6040476586
2021/08/13,6156535927
2021/08/14,5820836786
2021/08/15,5503773472
2021/08/16,6216692646
2021/08/17,6321059155
2021/08/18,6360854739
2021/08/19,6190915476
2021/08/20,6536363248
2021/08/21,5909215813
2021/08/22,5433243474
2021/08/23,6085519766
2021/08/24,6903958871
2021/08/25,7030841372
2021/08/26,6615554683
2021/08/27,6621699136
2021/08/28,6118557564
2021/08/29,5835222004
2021/08/30,6089981138
2021/08/31,6970384567
2021/09/01,7702747802
2021/09/02,8752291773
2021/09/03,8986052506
2021/09/04,8252903005
2021/09/05,7352504773
2021/09/06,7300497346
2021/09/07,8565884132
2021/09/08,8658279563
2021/09/09,8647627510
2021/09/10,8480369435
2021/09/11,8229418713
2021/09/12,7211733210
2021/09/13,6971124749
2021/09/14,6568812730
2021/09/15,7347413782
2021/09/16,7000985486
2021/09/17,7236546433
2021/09/18,6685167033
2021/09/19,5973298574
2021/09/20,6667889854
2021/09/21,7063311282
2021/09/22,7098825621
2021/09/23,6921802336
2021/09/24,7908368628
2021/09/25,6712740739
2021/09/26,7640733319
2021/09/27,7054599369
2021/09/28,6429804960
2021/09/29,5896491771
2021/09/30,5523624394
2021/10/01,5686007883
2021/10/02,5342773412
2021/10/03,4951307912
2021/10/04,5106722045
2021/10/05,5938436335
2021/10/06,6502726703
2021/10/07,7017807589
2021/10/08,7292713257
2021/10/09,6343528836
2021/10/10,5757625182
2021/10/11,5626954129
2021/10/12,5620682936
2021/10/13,5980197581
2021/10/14,7853437170
2021/10/15,8572592454
2021/10/16,8139427266
2021/10/17,7507643638
2021/10/18,7469443668
2021/10/19,7276871907
2021/10/20,7539778677
2021/10/21,8694711693
2021/10/22,8809150097
2021/10/23,7894586455
2021/10/24,6902963482
2021/10/25,6818047373
2021/10/26,6892081260
2021/10/27,8010432249
2021/10/28,7873353131
2021/10/29,9159554533
2021/10/30,8306469910
2021/10/31,7616668136
2021/11/01,7745626931
2021/11/02,8286570007
2021/11/03,9691555169
2021/11/04,9592526912
2021/11/05,9396096036
2021/11/06,8459230912
2021/11/07,7409413505
2021/11/08,7829389239
2021/11/09,8135842365
2021/11/10,8433670924
2021/11/11,8534979653
2021/11/12,8803819647
2021/11/13,8012328209
2021/11/14,7412462475
2021/11/15,9945752805
2021/11/16,10151240742
2021/11/17,9728867070
2021/11/18,9617562098
2021/11/19,9325481371
2021/11/20,8512932988
2021/11/21,8200344393
2021/11/22,8138195234
2021/11/23,8089014862
2021/11/24,8371116359
2021/11/25,8154384676
2021/11/26,9011513846
2021/11/27,7930963073
2021/11/28,7008853066
2021/11/29,7373805072
2021/11/30,8708366762
2021/12/01,9617191920
2021/12/02,9544746680
2021/12/03,9840521738
2021/12/04,10791276670
2021/12/05,9873340858
2021/12/06,10709352332
2021/12/07,10543845278
2021/12/08,10071815781
2021/12/09,9662141921
2021/12/10,9413214311
2021/12/11,8345889132
2021/12/12,7014675974
2021/12/13,7829738998
2021/12/14,8083613219
2021/12/15,7933176812
2021/12/16,7928362488
2021/12/17,7715089636
2021/12/18,7012005484
2021/12/19,6096695822
2021/12/20,6043329515
2021/12/21,6049409722
2021/12/22,6076435909
2021/12/23,6279338661
2021/12/24,6265690767
2021/12/25,6092393468
2021/12/26,5382801876
2021/12/27,5775447481
2021/12/28,6275506355
2021/12/29,6262105951
2021/12/30,7819804367
2021/12/31,8041275006
2022/01/01,7052049021
2022/01/02,6088023033
2022/01/03,5691334383
2022/01/04,5971691636
2022/01/05,6514435949
2022/01/06,7227046045
2022/01/07,7544019499
2022/01/08,6810588591
2022/01/09,5924504799
2022/01/10,5884000855
2022/01/11,5708630406
2022/01/12,5771667842
2022/01/13,6043505050
2022/01/14,5887915140
2022/01/15,5290532597
2022/01/16,4828641913
2022/01/17,4856333771
2022/01/18,4856217850
2022/01/19,5426135776
2022/01/20,5547438515
2022/01/21,7103590309
2022/01/22,7624253383
2022/01/23,7127670858
2022/01/24,7381062817
2022/01/25,6999967163
2022/01/26,6994916313
2022/01/27,6876631521
2022/01/28,6535002046
2022/01/29,5916558450
2022/01/30,5470647617
2022/01/31,5489069329
2022/02/01,5489179916
2022/02/02,5205683439
2022/02/03,5568979312
2022/02/04,5650943866
2022/02/05,5201065818
2022/02/06,4568645432
2022/02/07,5027985523
2022/02/08,5266422413
2022/02/09,5344959346
2022/02/10,6285654141
2022/02/11,6419986923
2022/02/12,5719944128
2022/02/13,4990836885
2022/02/14,4912190897
2022/02/15,5119869428
2022/02/16,4922341080
2022/02/17,4971271859
2022/02/18,4926073988
2022/02/19,4266355181
2022/02/20,4005506278
2022/02/21,4117497546
2022/02/22,4015096953
2022/02/23,4015564275
2022/02/24,5412520422
2022/02/25,5475382128
2022/02/26,4872739349
2022/02/27,4404623980
2022/02/28,4556016016
2022/03/01,4995071267
2022/03/02,4997209497
2022/03/03,4888587369
2022/03/04,4955258228
2022/03/05,4353389972
2022/03/06,3737458765
2022/03/07,3882343646
2022/03/08,4005844014
2022/03/09,3956000409
2022/03/10,4006673689
2022/03/11,3815681901
2022/03/12,3251546672
2022/03/13,2940947348
2022/03/14,2948663027
2022/03/15,3946793930
2022/03/16,4142486488
2022/03/17,4281762361
2022/03/18,4638815583
2022/03/19,4672191390
2022/03/20,4029214418
2022/03/21,4179238771
2022/03/22,4717767282
2022/03/23,4650803638
2022/03/24,4954782513
2022/03/25,5285138084
2022/03/26,4488689245
2022/03/27,4049049669
2022/03/28,4621439621
2022/03/29,5343282744
2022/03/30,5723432975
2022/03/31,5940128398
2022/04/01,6154338761
2022/04/02,5798732010
2022/04/03,5143209568
2022/04/04,4973902864
2022/04/05,5023207259
2022/04/06,5305080446
2022/04/07,5432097313
2022/04/08,5206268908
2022/04/09,4591116906
2022/04/10,4014132691
2022/04/11,4737876230
2022/04/12,4531913005
2022/04/13,4380503501
2022/04/14,4257957309
2022/04/15,4227442588
2022/04/16,4031562453
2022/04/17,3794064163
2022/04/18,3921919692
2022/04/19,4197764521
2022/04/20,5083505070
2022/04/21,4966353367
2022/04/22,4903163753
2022/04/23,4171608819
2022/04/24,3670756360
2022/04/25,4273135734
2022/04/26,4448907553
2022/04/27,4438037240
2022/04/28,4615660161
2022/04/29,5285097330
2022/04/30,4754894786
2022/05/01,4738220505
2022/05/02,5288249073
2022/05/03,5830847821
2022/05/04,5716554229
2022/05/05,5666593463
2022/05/06,5591278653
2022/05/07,4947096236
2022/05/08,4598888241
2022/05/09,5732282591
2022/05/10,6437112722
2022/05/11,7844306152
2022/05/12,9922870109
2022/05/13,9820846321
2022/05/14,8095299728
2022/05/15,6700770845
2022/05/16,6920092047
2022/05/17,6165503236
2022/05/18,5750584536
2022/05/19,5403097147
2022/05/20,5371788787
2022/05/21,4484656459
2022/05/22,3907432073
2022/05/23,4080299093
2022/05/24,3857876659
2022/05/25,3448779418
2022/05/26,4124708630
2022/05/27,4477020040
2022/05/28,3828691911
2022/05/29,3311871753
2022/05/30,3377014246
2022/05/31,3609922827
2022/06/01,3765009487
2022/06/02,3848218937
2022/06/03,3583619988
2022/06/04,3023324052
2022/06/05,2624943704
2022/06/06,2690408275
2022/06/07,2942675685
2022/06/08,2840271118
2022/06/09,2758491144
2022/06/10,3270224731
2022/06/11,3791687138
2022/06/12,3818039876
2022/06/13,5312948049
2022/06/14,5661670578
2022/06/15,5711813768
2022/06/16,5396268284
2022/06/17,4994188305
2022/06/18,4735541979
2022/06/19,4196946603
2022/06/20,3901274564
2022/06/21,3596633678
2022/06/22,3301592375
2022/06/23,3100961176
2022/06/24,2960850561
2022/06/25,2613713746
2022/06/26,2298224410
2022/06/27,2385021646
2022/06/28,2364187877
2022/06/29,2745619358
2022/06/30,2865399191
2022/07/01,2823169057
2022/07/02,2444786147
2022/07/03,2046751477
2022/07/04,2074140274
2022/07/05,2076454815
2022/07/06,2095139105
2022/07/07,2670197284
2022/07/08,2632850250
2022/07/09,2237749887
2022/07/10,2025987108
2022/07/11,2021666464
2022/07/12,2137238122
2022/07/13,2343184523
2022/07/14,2333790224
2022/07/15,2721047801
2022/07/16,2516375889
2022/07/17,2348271385
2022/07/18,2900092586
2022/07/19,3729326379
2022/07/20,3649650297
2022/07/21,4595882447
2022/07/22,4050600010
2022/07/23,3380852935
2022/07/24,2847920400
2022/07/25,2769022499
2022/07/26,2753460709
2022/07/27,2937555084
2022/07/28,3210795349
2022/07/29,3352082427
2022/07/30,2943859629
2022/07/31,2532825003
2022/08/01,2608019591
2022/08/02,2594436000
2022/08/03,2467859299
2022/08/04,2382708825
2022/08/05,2434744431
2022/08/06,2229193099
2022/08/07,2158464794
2022/08/08,2263890357
2022/08/09,2408607378
2022/08/10,2912031592
2022/08/11,3061540157
2022/08/12,3002974449
2022/08/13,2881838186
2022/08/14,2619717334
2022/08/15,2839589310
2022/08/16,2718063077
2022/08/17,3380461107
2022/08/18,3144652977
2022/08/19,3266308950
2022/08/20,2875300376
2022/08/21,2485713353
2022/08/22,2334141917
2022/08/23,2275652722
2022/08/24,2266258394
2022/08/25,2272250759
2022/08/26,2425190197
2022/08/27,2350480326
2022/08/28,2311057338
2022/08/29,2578158628
2022/08/30,2690194842
2022/08/31,2755292539
2022/09/01,2831433255
2022/09/02,3202228646
2022/09/03,2750987337
