Date,fee_to_reward90rsiUSD
2019/06/23,49.558
2019/06/24,50
2019/06/25,51.27
2019/06/26,51.155
2019/06/27,51.441
2019/06/28,51.45
2019/06/29,49.97
2019/06/30,49.906
2019/07/01,51.55
2019/07/02,50.506
2019/07/03,49.623
2019/07/04,49.4
2019/07/05,50.171
2019/07/06,49.773
2019/07/07,48.939
2019/07/08,50.217
2019/07/09,49.733
2019/07/10,49.409
2019/07/11,51.208
2019/07/12,49.604
2019/07/13,49.103
2019/07/14,49.457
2019/07/15,50.086
2019/07/16,52.508
2019/07/17,51.14
2019/07/18,49.453
2019/07/19,50.495
2019/07/20,49.052
2019/07/21,49.006
2019/07/22,49.2
2019/07/23,49.335
2019/07/24,51.084
2019/07/25,51.092
2019/07/26,49.397
2019/07/27,49.289
2019/07/28,48.972
2019/07/29,49.388
2019/07/30,49.469
2019/07/31,49.663
2019/08/01,50.997
2019/08/02,50.005
2019/08/03,50.375
2019/08/04,48.999
2019/08/05,49.481
2019/08/06,49.643
2019/08/07,49.5
2019/08/08,49.609
2019/08/09,49.7
2019/08/10,49.258
2019/08/11,49.114
2019/08/12,49.542
2019/08/13,49.328
2019/08/14,49.737
2019/08/15,50.136
2019/08/16,49.566
2019/08/17,49.116
2019/08/18,49.157
2019/08/19,49.978
2019/08/20,50.024
2019/08/21,50.422
2019/08/22,50.154
2019/08/23,49.945
2019/08/24,49.682
2019/08/25,50.205
2019/08/26,50.792
2019/08/27,50.171
2019/08/28,50.188
2019/08/29,50.205
2019/08/30,50.16
2019/08/31,49.893
2019/09/01,49.879
2019/09/02,50.461
2019/09/03,50.483
2019/09/04,50.405
2019/09/05,51.018
2019/09/06,51.34
2019/09/07,51.094
2019/09/08,51.38
2019/09/09,51.893
2019/09/10,52.356
2019/09/11,52.078
2019/09/12,52.496
2019/09/13,52.101
2019/09/14,52.438
2019/09/15,52.549
2019/09/16,52.675
2019/09/17,53.762
2019/09/18,53.998
2019/09/19,54.878
2019/09/20,54.805
2019/09/21,53.173
2019/09/22,51.828
2019/09/23,53.663
2019/09/24,54.672
2019/09/25,54.717
2019/09/26,53.083
2019/09/27,53.222
2019/09/28,53.086
2019/09/29,52.631
2019/09/30,52.039
2019/10/01,49.435
2019/10/02,49.345
2019/10/03,50.133
2019/10/04,49.345
2019/10/05,49.012
2019/10/06,48.85
2019/10/07,49.133
2019/10/08,49.289
2019/10/09,49.79
2019/10/10,49.434
2019/10/11,49.273
2019/10/12,48.895
2019/10/13,48.813
2019/10/14,49.193
2019/10/15,49.253
2019/10/16,49.256
2019/10/17,49.135
2019/10/18,49.31
2019/10/19,49.035
2019/10/20,49.2
2019/10/21,49.35
2019/10/22,49.711
2019/10/23,50.299
2019/10/24,49.773
2019/10/25,49.988
2019/10/26,49.897
2019/10/27,49.3
2019/10/28,49.776
2019/10/29,49.909
2019/10/30,49.95
2019/10/31,49.797
2019/11/01,49.505
2019/11/02,48.948
2019/11/03,49.055
2019/11/04,49.508
2019/11/05,49.663
2019/11/06,49.397
2019/11/07,50.598
2019/11/08,49.658
2019/11/09,49.153
2019/11/10,49.137
2019/11/11,49.746
2019/11/12,49.628
2019/11/13,49.705
2019/11/14,49.645
2019/11/15,49.638
2019/11/16,48.977
2019/11/17,49.077
2019/11/18,49.75
2019/11/19,49.938
2019/11/20,49.856
2019/11/21,51.182
2019/11/22,53.534
2019/11/23,49.323
2019/11/24,49.3
2019/11/25,52.343
2019/11/26,51.118
2019/11/27,50.263
2019/11/28,50.281
2019/11/29,49.775
2019/11/30,49.349
2019/12/01,49.946
2019/12/02,49.962
2019/12/03,49.559
2019/12/04,49.908
2019/12/05,49.468
2019/12/06,49.188
2019/12/07,48.773
2019/12/08,48.512
2019/12/09,49.263
2019/12/10,49.431
2019/12/11,49.483
2019/12/12,49.475
2019/12/13,49.479
2019/12/14,49.266
2019/12/15,49.324
2019/12/16,50.23
2019/12/17,51.402
2019/12/18,50.758
2019/12/19,50.002
2019/12/20,50.062
2019/12/21,49.293
2019/12/22,49.182
2019/12/23,50.024
2019/12/24,49.542
2019/12/25,49.445
2019/12/26,49.516
2019/12/27,49.389
2019/12/28,49.012
2019/12/29,48.935
2019/12/30,49.419
2019/12/31,49.415
2020/01/01,49.008
2020/01/02,48.622
2020/01/03,48.664
2020/01/04,48.254
2020/01/05,48.232
2020/01/06,48.816
2020/01/07,48.789
2020/01/08,49.269
2020/01/09,48.767
2020/01/10,49.156
2020/01/11,48.571
2020/01/12,48.414
2020/01/13,48.794
2020/01/14,49.421
2020/01/15,49.233
2020/01/16,48.815
2020/01/17,48.966
2020/01/18,48.808
2020/01/19,48.664
2020/01/20,48.509
2020/01/21,48.344
2020/01/22,48.216
2020/01/23,48.206
2020/01/24,48.187
2020/01/25,47.765
2020/01/26,47.796
2020/01/27,48.098
2020/01/28,48.323
2020/01/29,48.374
2020/01/30,48.699
2020/01/31,48.662
2020/02/01,48.445
2020/02/02,48.402
2020/02/03,48.806
2020/02/04,49.044
2020/02/05,49.689
2020/02/06,49.973
2020/02/07,50.094
2020/02/08,49.39
2020/02/09,49.117
2020/02/10,49.333
2020/02/11,49.595
2020/02/12,50.773
2020/02/13,50.543
2020/02/14,50.36
2020/02/15,50.156
2020/02/16,50.421
2020/02/17,50.053
2020/02/18,49.791
2020/02/19,50.029
2020/02/20,50.092
2020/02/21,48.949
2020/02/22,48.63
2020/02/23,49.098
2020/02/24,49.534
2020/02/25,49.871
2020/02/26,51.299
2020/02/27,50.188
2020/02/28,49.829
2020/02/29,48.853
2020/03/01,49.024
2020/03/02,49.08
2020/03/03,49.23
2020/03/04,49.254
2020/03/05,49.809
2020/03/06,49.445
2020/03/07,49.183
2020/03/08,50.612
2020/03/09,51.87
2020/03/10,50.011
2020/03/11,50.555
2020/03/12,65.789
2020/03/13,63.148
2020/03/14,50.244
2020/03/15,49.956
2020/03/16,53.163
2020/03/17,50.773
2020/03/18,50.262
2020/03/19,51.156
2020/03/20,50.636
2020/03/21,49.862
2020/03/22,49.831
2020/03/23,50.109
2020/03/24,50.052
2020/03/25,49.971
2020/03/26,49.923
2020/03/27,49.76
2020/03/28,49.419
2020/03/29,49.199
2020/03/30,49.656
2020/03/31,49.838
2020/04/01,49.65
2020/04/02,49.907
2020/04/03,49.777
2020/04/04,49.271
2020/04/05,49.217
2020/04/06,50.384
2020/04/07,50.194
2020/04/08,49.921
2020/04/09,49.814
2020/04/10,49.937
2020/04/11,49.399
2020/04/12,49.267
2020/04/13,49.841
2020/04/14,49.997
2020/04/15,49.841
2020/04/16,50.685
2020/04/17,50.013
2020/04/18,50.206
2020/04/19,49.928
2020/04/20,50.565
2020/04/21,50.574
2020/04/22,50.541
2020/04/23,50.693
2020/04/24,50.601
2020/04/25,50.152
2020/04/26,50.43
2020/04/27,50.528
2020/04/28,50.295
2020/04/29,51.888
2020/04/30,53.083
2020/05/01,50.545
2020/05/02,49.857
2020/05/03,50.213
2020/05/04,50.773
2020/05/05,51
2020/05/06,51.727
2020/05/07,52.579
2020/05/08,52.439
2020/05/09,51.623
2020/05/10,54.057
2020/05/11,52.794
2020/05/12,53.385
2020/05/13,54.65
2020/05/14,55.766
2020/05/15,53.939
2020/05/16,52.767
2020/05/17,53.036
2020/05/18,54.667
2020/05/19,53.931
2020/05/20,54.682
2020/05/21,56.554
2020/05/22,53.991
2020/05/23,51.598
2020/05/24,52.789
2020/05/25,54.056
2020/05/26,54.144
2020/05/27,54.537
2020/05/28,54.511
2020/05/29,53.524
2020/05/30,53.328
2020/05/31,52.339
2020/06/01,52.981
2020/06/02,53.633
2020/06/03,52.397
2020/06/04,52.696
2020/06/05,52.846
2020/06/06,53.435
2020/06/07,53.955
2020/06/08,54.057
2020/06/09,53.688
2020/06/10,54.296
2020/06/11,54.27
2020/06/12,53.266
2020/06/13,51.866
2020/06/14,51.107
2020/06/15,53.978
2020/06/16,53.684
2020/06/17,53.981
2020/06/18,53.379
2020/06/19,53.915
2020/06/20,52.509
2020/06/21,52.528
2020/06/22,54.537
2020/06/23,55.248
2020/06/24,55.466
2020/06/25,54.583
2020/06/26,53.914
2020/06/27,53.607
2020/06/28,53.256
2020/06/29,53.966
2020/06/30,55.544
2020/07/01,54.844
2020/07/02,54.151
2020/07/03,54.312
2020/07/04,52.539
2020/07/05,52.137
2020/07/06,53.445
2020/07/07,53.508
2020/07/08,55.013
2020/07/09,54.3
2020/07/10,52.889
2020/07/11,52.076
2020/07/12,51.734
2020/07/13,54.454
2020/07/14,53.422
2020/07/15,54.35
2020/07/16,54.913
2020/07/17,55.084
2020/07/18,54.353
2020/07/19,54.978
2020/07/20,56.463
2020/07/21,56.768
2020/07/22,56.638
2020/07/23,57.465
2020/07/24,57.077
2020/07/25,57.785
2020/07/26,56.466
2020/07/27,58.48
2020/07/28,55.836
2020/07/29,56.076
2020/07/30,55.648
2020/07/31,56.305
2020/08/01,54.718
2020/08/02,55.673
2020/08/03,54.996
2020/08/04,53.877
2020/08/05,53.415
2020/08/06,53.861
2020/08/07,55.354
2020/08/08,54.635
2020/08/09,55.664
2020/08/10,58.165
2020/08/11,58.791
2020/08/12,62.08
2020/08/13,62.59
2020/08/14,60.94
2020/08/15,56.625
2020/08/16,55.629
2020/08/17,56.113
2020/08/18,56.943
2020/08/19,57.162
2020/08/20,56.212
2020/08/21,57.795
2020/08/22,54.806
2020/08/23,53.568
2020/08/24,54.394
2020/08/25,54.706
2020/08/26,53.786
2020/08/27,53.99
2020/08/28,53.76
2020/08/29,54.333
2020/08/30,57.908
2020/08/31,58.643
2020/09/01,61.186
2020/09/02,61.428
2020/09/03,60.264
2020/09/04,56.814
2020/09/05,57.459
2020/09/06,53.843
2020/09/07,53.229
2020/09/08,52.744
2020/09/09,53.384
2020/09/10,55.016
2020/09/11,54.204
2020/09/12,52.594
2020/09/13,53.061
2020/09/14,54.999
2020/09/15,54.671
2020/09/16,53.831
2020/09/17,58.029
2020/09/18,56.214
2020/09/19,53.655
2020/09/20,52.52
2020/09/21,53.235
2020/09/22,53.061
2020/09/23,52.34
2020/09/24,51.735
2020/09/25,51.462
2020/09/26,50.74
2020/09/27,50.78
2020/09/28,51.95
2020/09/29,52.674
2020/09/30,51.838
2020/10/01,51.091
2020/10/02,50.866
2020/10/03,50.083
2020/10/04,50.385
2020/10/05,50.644
2020/10/06,51.297
2020/10/07,50.487
2020/10/08,50.324
2020/10/09,50.191
2020/10/10,49.451
2020/10/11,48.814
2020/10/12,50.028
2020/10/13,50.081
2020/10/14,50.117
2020/10/15,50.143
2020/10/16,49.626
2020/10/17,48.108
2020/10/18,48.191
2020/10/19,49.128
2020/10/20,49.37
2020/10/21,50.187
2020/10/22,49.764
2020/10/23,49.375
2020/10/24,47.908
2020/10/25,47.986
2020/10/26,49.292
2020/10/27,48.652
2020/10/28,49.607
2020/10/29,49.845
2020/10/30,49.636
2020/10/31,48.484
2020/11/01,48.133
2020/11/02,49.625
2020/11/03,48.926
2020/11/04,48.483
2020/11/05,49.085
2020/11/06,49.669
2020/11/07,49.468
2020/11/08,48.074
2020/11/09,48.859
2020/11/10,49.266
2020/11/11,49.24
2020/11/12,49.454
2020/11/13,49.472
2020/11/14,48.268
2020/11/15,48.322
2020/11/16,49.13
2020/11/17,50.592
2020/11/18,50.789
2020/11/19,49.292
2020/11/20,50.199
2020/11/21,50.064
2020/11/22,50.067
2020/11/23,50.58
2020/11/24,51.146
2020/11/25,49.883
2020/11/26,51.809
2020/11/27,48.992
2020/11/28,48.276
2020/11/29,48.087
2020/11/30,50.436
2020/12/01,50.643
2020/12/02,49.092
2020/12/03,49.257
2020/12/04,49.566
2020/12/05,48.742
2020/12/06,48.713
2020/12/07,49.377
2020/12/08,50.069
2020/12/09,50.133
2020/12/10,49.747
2020/12/11,50.045
2020/12/12,49.057
2020/12/13,49.188
2020/12/14,50.076
2020/12/15,50.958
2020/12/16,50.85
2020/12/17,52.405
2020/12/18,50.445
2020/12/19,50
2020/12/20,49.278
2020/12/21,50.618
2020/12/22,50.277
2020/12/23,51.461
2020/12/24,50.784
2020/12/25,50.951
2020/12/26,50.186
2020/12/27,51.049
2020/12/28,51.436
2020/12/29,51.211
2020/12/30,51.686
2020/12/31,51.24
2021/01/01,50.137
2021/01/02,51.034
2021/01/03,52.227
2021/01/04,53.53
2021/01/05,51.993
2021/01/06,51.74
2021/01/07,51.895
2021/01/08,51.972
2021/01/09,50.854
2021/01/10,50.666
2021/01/11,53.012
2021/01/12,50.55
2021/01/13,49.999
2021/01/14,50.437
2021/01/15,50.556
2021/01/16,50.331
2021/01/17,49.791
2021/01/18,50.15
2021/01/19,50.952
2021/01/20,50.451
2021/01/21,51.297
2021/01/22,51.45
2021/01/23,50.355
2021/01/24,50.352
2021/01/25,51.084
2021/01/26,50.456
2021/01/27,50.769
2021/01/28,50.677
2021/01/29,51.706
2021/01/30,51.069
2021/01/31,51.521
2021/02/01,52.031
2021/02/02,52.347
2021/02/03,52.347
2021/02/04,53.144
2021/02/05,53.278
2021/02/06,52.283
2021/02/07,51.881
2021/02/08,52.477
2021/02/09,52.963
2021/02/10,52.78
2021/02/11,52.041
2021/02/12,52.143
2021/02/13,52.347
2021/02/14,51.626
2021/02/15,52.006
2021/02/16,52.065
2021/02/17,52.023
2021/02/18,52.289
2021/02/19,52.32
2021/02/20,52.521
2021/02/21,51.477
2021/02/22,52.787
2021/02/23,53.786
2021/02/24,52.182
2021/02/25,51.717
2021/02/26,51.566
2021/02/27,50.74
2021/02/28,50.642
2021/03/01,50.621
2021/03/02,50.764
2021/03/03,50.907
2021/03/04,50.511
2021/03/05,51.144
2021/03/06,50.109
2021/03/07,50.964
2021/03/08,51.057
2021/03/09,51.16
2021/03/10,50.998
2021/03/11,50.988
2021/03/12,51.77
2021/03/13,51.642
2021/03/14,51.33
2021/03/15,52.068
2021/03/16,51.974
2021/03/17,52.109
2021/03/18,51.877
2021/03/19,51.511
2021/03/20,51.066
2021/03/21,50.981
2021/03/22,51.908
2021/03/23,51.513
2021/03/24,51.704
2021/03/25,51.84
2021/03/26,51.095
2021/03/27,50.439
2021/03/28,50.522
2021/03/29,51.072
2021/03/30,51.435
2021/03/31,52.192
2021/04/01,52.066
2021/04/02,51.804
2021/04/03,51.02
2021/04/04,50.117
2021/04/05,50.923
2021/04/06,51.11
2021/04/07,51.122
2021/04/08,50.351
2021/04/09,50.264
2021/04/10,49.746
2021/04/11,49.201
2021/04/12,49.907
2021/04/13,50.172
2021/04/14,50.755
2021/04/15,49.703
2021/04/16,51.523
2021/04/17,51.009
2021/04/18,51.282
2021/04/19,51.772
2021/04/20,52.836
2021/04/21,51.645
2021/04/22,51.217
2021/04/23,50.695
2021/04/24,48.978
2021/04/25,48.415
2021/04/26,48.688
2021/04/27,48.836
2021/04/28,49.23
2021/04/29,49.1
2021/04/30,48.46
2021/05/01,48.186
2021/05/02,47.727
2021/05/03,48.814
2021/05/04,49.006
2021/05/05,48.648
2021/05/06,48.983
2021/05/07,49.047
2021/05/08,50.963
2021/05/09,51.059
2021/05/10,52.714
2021/05/11,53.624
2021/05/12,53.339
2021/05/13,51.746
2021/05/14,50.945
2021/05/15,49.971
2021/05/16,49.438
2021/05/17,49.935
2021/05/18,49.715
2021/05/19,52.376
2021/05/20,50.513
2021/05/21,49.983
2021/05/22,48.592
2021/05/23,50.249
2021/05/24,49.042
2021/05/25,48.498
2021/05/26,48.365
2021/05/27,47.937
2021/05/28,47.993
2021/05/29,47.591
2021/05/30,47.382
2021/05/31,47.601
2021/06/01,47.512
2021/06/02,47.577
2021/06/03,47.671
2021/06/04,47.373
2021/06/05,46.93
2021/06/06,46.711
2021/06/07,47.119
2021/06/08,47.566
2021/06/09,47.293
2021/06/10,47.099
2021/06/11,47.281
2021/06/12,46.995
2021/06/13,46.722
2021/06/14,47.09
2021/06/15,47.176
2021/06/16,47.133
2021/06/17,47.23
2021/06/18,47.231
2021/06/19,46.796
2021/06/20,46.93
2021/06/21,48.611
2021/06/22,49.342
2021/06/23,47.503
2021/06/24,47.345
2021/06/25,47.721
2021/06/26,47.07
2021/06/27,47.311
2021/06/28,47.636
2021/06/29,47.681
2021/06/30,48.02
2021/07/01,47.661
2021/07/02,47.281
2021/07/03,47.116
2021/07/04,46.985
2021/07/05,47.32
2021/07/06,49.289
2021/07/07,48.856
2021/07/08,48.69
2021/07/09,48.178
2021/07/10,47.435
2021/07/11,47.165
2021/07/12,48.257
2021/07/13,48.514
2021/07/14,49.268
2021/07/15,49.227
2021/07/16,49.079
2021/07/17,48.329
2021/07/18,48.231
2021/07/19,48.327
2021/07/20,48.624
2021/07/21,48.11
2021/07/22,48.553
2021/07/23,48.414
2021/07/24,47.913
2021/07/25,47.886
2021/07/26,49.213
2021/07/27,48.979
2021/07/28,49.252
2021/07/29,48.739
2021/07/30,49.124
2021/07/31,49.001
2021/08/01,49.075
2021/08/02,49.329
2021/08/03,49.642
2021/08/04,49.477
2021/08/05,50.169
2021/08/06,49.729
2021/08/07,49.817
2021/08/08,49.521
2021/08/09,49.875
2021/08/10,50.052
2021/08/11,50.388
2021/08/12,50.033
2021/08/13,50.02
2021/08/14,49.68
2021/08/15,49.613
2021/08/16,50.085
2021/08/17,49.924
2021/08/18,49.662
2021/08/19,49.351
2021/08/20,46.956
2021/08/21,46.788
2021/08/22,46.752
2021/08/23,47.079
2021/08/24,47.275
2021/08/25,47.345
2021/08/26,47.333
2021/08/27,47.396
2021/08/28,47.167
2021/08/29,47.283
2021/08/30,47.575
2021/08/31,47.559
2021/09/01,47.52
2021/09/02,47.348
2021/09/03,47.831
2021/09/04,47.627
2021/09/05,47.533
2021/09/06,47.506
2021/09/07,48.252
2021/09/08,47.976
2021/09/09,47.92
2021/09/10,47.521
2021/09/11,46.965
2021/09/12,46.842
2021/09/13,47.447
2021/09/14,47.181
2021/09/15,47.132
2021/09/16,47.33
2021/09/17,47.078
2021/09/18,46.815
2021/09/19,47.026
2021/09/20,47.522
2021/09/21,47.52
2021/09/22,47.159
2021/09/23,47.281
2021/09/24,47.207
2021/09/25,46.811
2021/09/26,47.37
2021/09/27,47.411
2021/09/28,47.361
2021/09/29,47.218
2021/09/30,47.596
2021/10/01,47.326
2021/10/02,47.062
2021/10/03,47.036
2021/10/04,47.528
2021/10/05,47.993
2021/10/06,48.046
2021/10/07,48.4
2021/10/08,47.79
2021/10/09,47.202
2021/10/10,47.408
2021/10/11,47.779
2021/10/12,47.603
2021/10/13,47.649
2021/10/14,48.042
2021/10/15,48.379
2021/10/16,47.391
2021/10/17,47.353
2021/10/18,47.754
2021/10/19,47.559
2021/10/20,47.554
2021/10/21,47.904
2021/10/22,47.686
2021/10/23,47.445
2021/10/24,47.619
2021/10/25,47.905
2021/10/26,48.211
2021/10/27,48.973
2021/10/28,48.984
2021/10/29,48.756
2021/10/30,48.722
2021/10/31,48.44
2021/11/01,48.452
2021/11/02,48.748
2021/11/03,48.728
2021/11/04,48.49
2021/11/05,48.314
2021/11/06,48.057
2021/11/07,47.751
2021/11/08,48.352
2021/11/09,48.655
2021/11/10,48.769
2021/11/11,48.705
2021/11/12,48.462
2021/11/13,48.186
2021/11/14,47.88
2021/11/15,48.553
2021/11/16,48.551
2021/11/17,48.202
2021/11/18,48.445
2021/11/19,48.084
2021/11/20,47.787
2021/11/21,47.909
2021/11/22,48.377
2021/11/23,48.439
2021/11/24,48.469
2021/11/25,48.382
2021/11/26,48.454
2021/11/27,48.202
2021/11/28,47.902
2021/11/29,48.196
2021/11/30,48.451
2021/12/01,48.28
2021/12/02,48.177
2021/12/03,48.029
2021/12/04,48.879
2021/12/05,47.826
2021/12/06,48.279
2021/12/07,47.98
2021/12/08,47.821
2021/12/09,47.858
2021/12/10,48.215
2021/12/11,47.541
2021/12/12,47.42
2021/12/13,48.018
2021/12/14,47.744
2021/12/15,47.914
2021/12/16,47.79
2021/12/17,47.882
2021/12/18,47.358
2021/12/19,47.606
2021/12/20,47.729
2021/12/21,47.554
2021/12/22,47.701
2021/12/23,47.778
2021/12/24,47.694
2021/12/25,47.508
2021/12/26,47.229
2021/12/27,47.661
2021/12/28,47.992
2021/12/29,48.259
2021/12/30,47.999
2021/12/31,47.754
2022/01/01,47.453
2022/01/02,47.746
2022/01/03,47.808
2022/01/04,48.224
2022/01/05,48.573
2022/01/06,48.31
2022/01/07,48.599
2022/01/08,47.969
2022/01/09,47.992
2022/01/10,48.819
2022/01/11,48.575
2022/01/12,48.831
2022/01/13,48.319
2022/01/14,48.404
2022/01/15,47.849
2022/01/16,47.859
2022/01/17,48.348
2022/01/18,48.148
2022/01/19,48.363
2022/01/20,48.419
2022/01/21,49.289
2022/01/22,49.151
2022/01/23,47.985
2022/01/24,48.767
2022/01/25,48.274
2022/01/26,48.498
2022/01/27,48.571
2022/01/28,48.317
2022/01/29,48.141
2022/01/30,48.209
2022/01/31,48.097
2022/02/01,48.386
2022/02/02,48.442
2022/02/03,48.252
2022/02/04,48.121
2022/02/05,48.219
2022/02/06,47.586
2022/02/07,48.346
2022/02/08,48.056
2022/02/09,48.169
2022/02/10,48.254
2022/02/11,47.991
2022/02/12,47.748
2022/02/13,47.541
2022/02/14,47.763
2022/02/15,48.063
2022/02/16,48.101
2022/02/17,48.091
2022/02/18,47.776
2022/02/19,47.721
2022/02/20,47.831
2022/02/21,47.853
2022/02/22,48.047
2022/02/23,48.021
2022/02/24,48.364
2022/02/25,47.773
2022/02/26,47.495
2022/02/27,47.417
2022/02/28,47.684
2022/03/01,47.753
2022/03/02,47.79
2022/03/03,47.797
2022/03/04,47.555
2022/03/05,47.316
2022/03/06,47.527
2022/03/07,47.818
2022/03/08,47.991
2022/03/09,47.53
2022/03/10,47.548
2022/03/11,47.489
2022/03/12,47.171
2022/03/13,47.339
2022/03/14,47.589
2022/03/15,47.559
2022/03/16,47.81
2022/03/17,48.307
2022/03/18,48.382
2022/03/19,47.553
2022/03/20,47.585
2022/03/21,47.723
2022/03/22,47.774
2022/03/23,47.58
2022/03/24,47.9
2022/03/25,47.708
2022/03/26,47.414
2022/03/27,48.251
2022/03/28,48.69
2022/03/29,48.27
2022/03/30,48.087
2022/03/31,48.091
2022/04/01,48.194
2022/04/02,48.352
2022/04/03,48.09
2022/04/04,48.564
2022/04/05,48.662
2022/04/06,48.282
2022/04/07,48.321
2022/04/08,48.047
2022/04/09,47.484
2022/04/10,47.805
2022/04/11,48.096
2022/04/12,47.931
2022/04/13,47.911
2022/04/14,48.384
2022/04/15,47.562
2022/04/16,47.912
2022/04/17,47.692
2022/04/18,48.132
2022/04/19,48.117
2022/04/20,48.549
2022/04/21,48.345
2022/04/22,48.265
2022/04/23,47.505
2022/04/24,47.612
2022/04/25,48.597
2022/04/26,48.017
2022/04/27,48.199
2022/04/28,48.271
2022/04/29,48.456
2022/04/30,48.284
2022/05/01,53.476
2022/05/02,48.464
2022/05/03,48.283
2022/05/04,48.481
2022/05/05,49.086
2022/05/06,48.573
2022/05/07,47.86
2022/05/08,48.054
2022/05/09,49.562
2022/05/10,49.631
2022/05/11,52.038
2022/05/12,53.118
2022/05/13,49.59
2022/05/14,49.101
2022/05/15,48.517
2022/05/16,48.598
2022/05/17,48.642
2022/05/18,48.516
2022/05/19,48.65
2022/05/20,48.504
2022/05/21,48.359
2022/05/22,48.152
2022/05/23,48.478
2022/05/24,48.471
2022/05/25,48.475
2022/05/26,48.97
2022/05/27,48.856
2022/05/28,48.143
2022/05/29,48.109
2022/05/30,48.661
2022/05/31,49.032
2022/06/01,48.743
2022/06/02,48.509
2022/06/03,48.712
2022/06/04,48.841
2022/06/05,48.637
2022/06/06,48.868
2022/06/07,49.173
2022/06/08,49.216
2022/06/09,48.992
2022/06/10,48.905
2022/06/11,48.875
2022/06/12,48.956
2022/06/13,51.967
2022/06/14,50.605
2022/06/15,50.648
2022/06/16,49.282
2022/06/17,49.215
2022/06/18,50.077
2022/06/19,49.493
2022/06/20,49.118
2022/06/21,49.333
2022/06/22,49.147
2022/06/23,49.336
2022/06/24,49.403
2022/06/25,48.74
2022/06/26,48.745
2022/06/27,49.023
2022/06/28,49.381
2022/06/29,49.928
2022/06/30,49.747
2022/07/01,48.955
2022/07/02,48.416
2022/07/03,48.445
2022/07/04,48.716
2022/07/05,48.866
2022/07/06,48.993
2022/07/07,48.979
2022/07/08,48.782
2022/07/09,48.734
2022/07/10,48.458
2022/07/11,48.974
2022/07/12,48.922
2022/07/13,49.205
2022/07/14,49.059
2022/07/15,48.962
2022/07/16,49.11
2022/07/17,48.717
2022/07/18,49.274
2022/07/19,49.454
2022/07/20,49.18
2022/07/21,48.991
2022/07/22,48.716
2022/07/23,48.407
2022/07/24,48.424
2022/07/25,48.949
2022/07/26,48.783
2022/07/27,49.283
2022/07/28,49.247
2022/07/29,49.001
2022/07/30,48.463
2022/07/31,48.398
2022/08/01,49.221
2022/08/02,48.868
2022/08/03,48.623
2022/08/04,48.491
2022/08/05,48.465
2022/08/06,48.152
2022/08/07,48.255
2022/08/08,48.865
2022/08/09,48.883
2022/08/10,49.456
2022/08/11,48.992
2022/08/12,48.714
2022/08/13,48.419
2022/08/14,48.517
2022/08/15,49.058
2022/08/16,48.427
2022/08/17,48.63
2022/08/18,48.396
2022/08/19,49.205
2022/08/20,48.432
2022/08/21,48.318
2022/08/22,48.885
2022/08/23,48.676
2022/08/24,48.685
2022/08/25,48.843
2022/08/26,49.042
2022/08/27,48.32
2022/08/28,48.312
2022/08/29,48.867
2022/08/30,49.279
2022/08/31,49.226
2022/09/01,48.814
2022/09/02,48.627
2022/09/03,48.048
2022/09/04,48.205
2022/09/05,48.588
2022/09/06,48.88
2022/09/07,49.416
2022/09/08,49.613
2022/09/09,49.073
2022/09/10,48.587
2022/09/11,48.663
2022/09/12,49.248
2022/09/13,50.01
2022/09/14,49.131
2022/09/15,49.8
2022/09/16,49.016
2022/09/17,48.345
2022/09/18,48.724
2022/09/19,49.06
2022/09/20,49.089
2022/09/21,49.688
2022/09/22,48.936
2022/09/23,49.047
2022/09/24,48.478
2022/09/25,48.62
2022/09/26,49.304
2022/09/27,49.214
2022/09/28,49.299
2022/09/29,49.144
2022/09/30,49.108
2022/10/01,48.479
2022/10/02,48.462
2022/10/03,48.827
2022/10/04,48.956
2022/10/05,49.314
2022/10/06,48.948
2022/10/07,48.947
2022/10/08,48.417
2022/10/09,48.458
2022/10/10,49.044
2022/10/11,48.76
2022/10/12,48.829
2022/10/13,49.37
2022/10/14,48.891
2022/10/15,48.446
2022/10/16,48.778
2022/10/17,49.735
2022/10/18,49.714
2022/10/19,49.516
2022/10/20,50.092
2022/10/21,50.163
2022/10/22,48.867
2022/10/23,49.006
2022/10/24,49.265
2022/10/25,49.607
2022/10/26,49.691
2022/10/27,49.281
2022/10/28,49.399
2022/10/29,49.341
2022/10/30,48.535
2022/10/31,49.666
2022/11/01,49.213
2022/11/02,49.783
2022/11/03,49.533
2022/11/04,49.772
2022/11/05,48.51
2022/11/06,48.748
2022/11/07,49.267
2022/11/08,52.607
2022/11/09,53.64
2022/11/10,52.74
2022/11/11,51.02
2022/11/12,49.552
2022/11/13,49.569
2022/11/14,50.11
2022/11/15,49.608
2022/11/16,49.233
2022/11/17,49.196
2022/11/18,48.763
2022/11/19,48.354
2022/11/20,48.848
2022/11/21,49.362
2022/11/22,49.519
2022/11/23,48.77
2022/11/24,48.644
2022/11/25,48.408
2022/11/26,48.318
2022/11/27,48.205
2022/11/28,48.896
2022/11/29,48.742
