Date,transactions14wma
2019/10/27,699032
2019/10/28,702655
2019/10/29,703777
2019/10/30,706070
2019/10/31,711677
2019/11/01,711684
2019/11/02,696760
2019/11/03,679894
2019/11/04,676710
2019/11/05,682729
2019/11/06,684421
2019/11/07,706338
2019/11/08,705896
2019/11/09,693175
2019/11/10,682242
2019/11/11,685068
2019/11/12,687801
2019/11/13,691176
2019/11/14,690051
2019/11/15,690014
2019/11/16,678667
2019/11/17,667734
2019/11/18,674431
2019/11/19,680663
2019/11/20,680829
2019/11/21,690916
2019/11/22,706150
2019/11/23,698729
2019/11/24,686406
2019/11/25,696337
2019/11/26,694678
2019/11/27,692658
2019/11/28,684088
2019/11/29,682388
2019/11/30,669380
2019/12/01,660511
2019/12/02,660318
2019/12/03,651209
2019/12/04,650020
2019/12/05,643325
2019/12/06,632143
2019/12/07,611667
2019/12/08,586231
2019/12/09,588255
2019/12/10,590978
2019/12/11,593325
2019/12/12,597516
2019/12/13,599705
2019/12/14,592978
2019/12/15,583353
2019/12/16,588924
2019/12/17,596582
2019/12/18,606064
2019/12/19,609761
2019/12/20,612671
2019/12/21,605999
2019/12/22,596722
2019/12/23,600156
2019/12/24,599782
2019/12/25,594654
2019/12/26,592973
2019/12/27,590872
2019/12/28,580680
2019/12/29,565991
2019/12/30,565654
2019/12/31,561767
2020/01/01,547072
2020/01/02,539467
2020/01/03,543084
2020/01/04,544005
2020/01/05,540206
2020/01/06,550040
2020/01/07,562582
2020/01/08,575680
2020/01/09,583618
2020/01/10,589051
2020/01/11,586848
2020/01/12,580906
2020/01/13,580073
2020/01/14,593601
2020/01/15,609564
2020/01/16,622685
2020/01/17,631736
2020/01/18,633432
2020/01/19,632763
2020/01/20,629083
2020/01/21,620289
2020/01/22,606303
2020/01/23,598818
2020/01/24,584603
2020/01/25,563201
2020/01/26,541990
2020/01/27,528050
2020/01/28,521589
2020/01/29,519879
2020/01/30,521504
2020/01/31,526652
2020/02/01,527675
2020/02/02,527393
2020/02/03,540070
2020/02/04,539643
2020/02/05,551051
2020/02/06,560965
2020/02/07,572999
2020/02/08,588522
2020/02/09,597489
2020/02/10,609904
2020/02/11,625891
2020/02/12,651985
2020/02/13,671278
2020/02/14,689620
2020/02/15,696477
2020/02/16,696852
2020/02/17,700492
2020/02/18,708574
2020/02/19,709576
2020/02/20,708935
2020/02/21,704962
2020/02/22,691943
2020/02/23,679512
2020/02/24,678150
2020/02/25,674281
2020/02/26,675406
2020/02/27,678693
2020/02/28,679021
2020/02/29,671043
2020/03/01,664886
2020/03/02,666107
2020/03/03,664783
2020/03/04,664492
2020/03/05,671992
2020/03/06,673425
2020/03/07,668691
2020/03/08,667928
2020/03/09,682831
2020/03/10,693684
2020/03/11,697339
2020/03/12,707280
2020/03/13,728401
2020/03/14,725857
2020/03/15,719505
2020/03/16,729734
2020/03/17,736187
2020/03/18,742382
2020/03/19,760327
2020/03/20,771320
2020/03/21,785641
2020/03/22,782964
2020/03/23,786830
2020/03/24,789287
2020/03/25,787911
2020/03/26,786982
2020/03/27,782781
2020/03/28,768719
2020/03/29,746824
2020/03/30,740873
2020/03/31,736526
2020/04/01,725978
2020/04/02,721251
2020/04/03,718175
2020/04/04,703147
2020/04/05,688732
2020/04/06,696546
2020/04/07,706271
2020/04/08,722310
2020/04/09,724035
2020/04/10,728607
2020/04/11,724526
2020/04/12,720058
2020/04/13,723688
2020/04/14,736414
2020/04/15,745447
2020/04/16,753198
2020/04/17,759658
2020/04/18,765182
2020/04/19,763685
2020/04/20,772599
2020/04/21,778842
2020/04/22,781812
2020/04/23,789944
2020/04/24,799854
2020/04/25,801534
2020/04/26,803436
2020/04/27,809395
2020/04/28,814066
2020/04/29,826414
2020/04/30,837980
2020/05/01,838864
2020/05/02,831199
2020/05/03,826858
2020/05/04,819972
2020/05/05,815139
2020/05/06,816956
2020/05/07,824191
2020/05/08,832360
2020/05/09,841022
2020/05/10,846681
2020/05/11,852726
2020/05/12,857412
2020/05/13,858533
2020/05/14,855156
2020/05/15,861650
2020/05/16,865730
2020/05/17,859904
2020/05/18,860457
2020/05/19,858932
2020/05/20,857790
2020/05/21,858083
2020/05/22,864943
2020/05/23,865150
2020/05/24,859915
2020/05/25,861835
2020/05/26,869385
2020/05/27,873822
2020/05/28,879357
2020/05/29,889666
2020/05/30,890421
2020/05/31,886863
2020/06/01,893545
2020/06/02,906343
2020/06/03,906871
2020/06/04,911261
2020/06/05,911267
2020/06/06,917301
2020/06/07,922274
2020/06/08,929112
2020/06/09,929336
2020/06/10,931744
2020/06/11,931795
2020/06/12,926872
2020/06/13,915047
2020/06/14,897252
2020/06/15,897045
2020/06/16,896026
2020/06/17,892371
2020/06/18,893441
2020/06/19,898949
2020/06/20,903435
2020/06/21,914052
2020/06/22,938260
2020/06/23,964917
2020/06/24,983227
2020/06/25,996406
2020/06/26,1005232
2020/06/27,1012803
2020/06/28,1016022
2020/06/29,1025023
2020/06/30,1040005
2020/07/01,1044103
2020/07/02,1045923
2020/07/03,1044281
2020/07/04,1031806
2020/07/05,1010456
2020/07/06,1008783
2020/07/07,1013729
2020/07/08,1022892
2020/07/09,1028936
2020/07/10,1029969
2020/07/11,1023920
2020/07/12,1020201
2020/07/13,1036995
2020/07/14,1045788
2020/07/15,1056396
2020/07/16,1060646
2020/07/17,1065902
2020/07/18,1069746
2020/07/19,1073855
2020/07/20,1084204
2020/07/21,1090228
2020/07/22,1098115
2020/07/23,1106755
2020/07/24,1114575
2020/07/25,1125230
2020/07/26,1129035
2020/07/27,1147983
2020/07/28,1160673
2020/07/29,1164385
2020/07/30,1167681
2020/07/31,1177310
2020/08/01,1179296
2020/08/02,1174238
2020/08/03,1175554
2020/08/04,1174841
2020/08/05,1176212
2020/08/06,1181582
2020/08/07,1190804
2020/08/08,1190069
2020/08/09,1195502
2020/08/10,1208175
2020/08/11,1215812
2020/08/12,1219808
2020/08/13,1220505
2020/08/14,1219764
2020/08/15,1206693
2020/08/16,1200160
2020/08/17,1197330
2020/08/18,1200754
2020/08/19,1201908
2020/08/20,1198216
2020/08/21,1204672
2020/08/22,1190492
2020/08/23,1179744
2020/08/24,1175301
2020/08/25,1168876
2020/08/26,1167293
2020/08/27,1162357
2020/08/28,1157491
2020/08/29,1153165
2020/08/30,1150141
2020/08/31,1159671
2020/09/01,1170000
2020/09/02,1171574
2020/09/03,1169278
2020/09/04,1166176
2020/09/05,1150800
2020/09/06,1134113
2020/09/07,1121646
2020/09/08,1106930
2020/09/09,1096730
2020/09/10,1096727
2020/09/11,1090665
2020/09/12,1079840
2020/09/13,1070929
2020/09/14,1067993
2020/09/15,1067896
2020/09/16,1061975
2020/09/17,1106913
2020/09/18,1127915
2020/09/19,1127289
2020/09/20,1126903
2020/09/21,1130977
2020/09/22,1127314
2020/09/23,1123475
2020/09/24,1119795
2020/09/25,1109400
2020/09/26,1092685
2020/09/27,1074036
2020/09/28,1071254
2020/09/29,1069555
2020/09/30,1066645
2020/10/01,1055276
2020/10/02,1045382
2020/10/03,1031717
2020/10/04,1023181
2020/10/05,1021322
2020/10/06,1027914
2020/10/07,1028071
2020/10/08,1026567
2020/10/09,1029728
2020/10/10,1030986
2020/10/11,1027530
2020/10/12,1035372
2020/10/13,1047797
2020/10/14,1055386
2020/10/15,1083575
2020/10/16,1097786
2020/10/17,1095901
2020/10/18,1085634
2020/10/19,1093032
2020/10/20,1096366
2020/10/21,1106645
2020/10/22,1119702
2020/10/23,1123628
2020/10/24,1110693
2020/10/25,1091729
2020/10/26,1089265
2020/10/27,1085836
2020/10/28,1091025
2020/10/29,1091544
2020/10/30,1093834
2020/10/31,1093745
2020/11/01,1088117
2020/11/02,1096115
2020/11/03,1098845
2020/11/04,1103829
2020/11/05,1107848
2020/11/06,1118251
2020/11/07,1122912
2020/11/08,1111067
2020/11/09,1116232
2020/11/10,1122111
2020/11/11,1119122
2020/11/12,1116898
2020/11/13,1122373
2020/11/14,1115508
2020/11/15,1104905
2020/11/16,1103508
2020/11/17,1111599
2020/11/18,1112218
2020/11/19,1113253
2020/11/20,1119693
2020/11/21,1127460
2020/11/22,1131589
2020/11/23,1143247
2020/11/24,1157802
2020/11/25,1167018
2020/11/26,1170846
2020/11/27,1164577
2020/11/28,1144076
2020/11/29,1124500
2020/11/30,1130669
2020/12/01,1134551
2020/12/02,1124977
2020/12/03,1121578
2020/12/04,1120949
2020/12/05,1110109
2020/12/06,1097551
2020/12/07,1095137
2020/12/08,1100063
2020/12/09,1106011
2020/12/10,1104698
2020/12/11,1108120
2020/12/12,1107346
2020/12/13,1112373
2020/12/14,1129169
2020/12/15,1141909
2020/12/16,1160436
2020/12/17,1187886
2020/12/18,1193386
2020/12/19,1194175
2020/12/20,1182134
2020/12/21,1179400
2020/12/22,1176263
2020/12/23,1187445
2020/12/24,1182765
2020/12/25,1177296
2020/12/26,1171539
2020/12/27,1170371
2020/12/28,1179461
2020/12/29,1181729
2020/12/30,1186872
2020/12/31,1183837
2021/01/01,1178861
2021/01/02,1179000
2021/01/03,1187539
2021/01/04,1199987
2021/01/05,1208972
2021/01/06,1219841
2021/01/07,1232880
2021/01/08,1243152
2021/01/09,1244362
2021/01/10,1241897
2021/01/11,1248406
2021/01/12,1239388
2021/01/13,1225565
2021/01/14,1220439
2021/01/15,1220804
2021/01/16,1215792
2021/01/17,1202534
2021/01/18,1201554
2021/01/19,1205691
2021/01/20,1204779
2021/01/21,1199735
2021/01/22,1196451
2021/01/23,1188560
2021/01/24,1178480
2021/01/25,1181213
2021/01/26,1182960
2021/01/27,1177281
2021/01/28,1178111
2021/01/29,1192633
2021/01/30,1196422
2021/01/31,1203531
2021/02/01,1216979
2021/02/02,1229967
2021/02/03,1244075
2021/02/04,1256548
2021/02/05,1268706
2021/02/06,1267710
2021/02/07,1266258
2021/02/08,1269745
2021/02/09,1279487
2021/02/10,1287004
2021/02/11,1286168
2021/02/12,1287210
2021/02/13,1283229
2021/02/14,1272830
2021/02/15,1263289
2021/02/16,1255612
2021/02/17,1254156
2021/02/18,1258561
2021/02/19,1266433
2021/02/20,1276093
2021/02/21,1270843
2021/02/22,1276054
2021/02/23,1279678
2021/02/24,1281181
2021/02/25,1276025
2021/02/26,1271693
2021/02/27,1263368
2021/02/28,1252509
2021/03/01,1242714
2021/03/02,1240387
2021/03/03,1237162
2021/03/04,1234142
2021/03/05,1228225
2021/03/06,1216986
2021/03/07,1210045
2021/03/08,1208454
2021/03/09,1215633
2021/03/10,1220503
2021/03/11,1229477
2021/03/12,1243411
2021/03/13,1252183
2021/03/14,1258027
2021/03/15,1268737
2021/03/16,1276505
2021/03/17,1278724
2021/03/18,1284251
2021/03/19,1288022
2021/03/20,1287151
2021/03/21,1277804
2021/03/22,1281737
2021/03/23,1283669
2021/03/24,1286777
2021/03/25,1294736
2021/03/26,1290901
2021/03/27,1282959
2021/03/28,1273100
2021/03/29,1271600
2021/03/30,1274734
2021/03/31,1285095
2021/04/01,1296459
2021/04/02,1305922
2021/04/03,1306038
2021/04/04,1293130
2021/04/05,1293510
2021/04/06,1299170
2021/04/07,1301392
2021/04/08,1299814
2021/04/09,1301060
2021/04/10,1303856
2021/04/11,1298101
2021/04/12,1304062
2021/04/13,1309611
2021/04/14,1319471
2021/04/15,1303829
2021/04/16,1320430
2021/04/17,1339850
2021/04/18,1350252
2021/04/19,1369436
2021/04/20,1397403
2021/04/21,1424583
2021/04/22,1450944
2021/04/23,1469160
2021/04/24,1465394
2021/04/25,1460955
2021/04/26,1463136
2021/04/27,1464338
2021/04/28,1473849
2021/04/29,1483859
2021/04/30,1478762
2021/05/01,1471708
2021/05/02,1463548
2021/05/03,1464680
2021/05/04,1472032
2021/05/05,1477270
2021/05/06,1484727
2021/05/07,1492039
2021/05/08,1523838
2021/05/09,1553334
2021/05/10,1579699
2021/05/11,1603453
2021/05/12,1612394
2021/05/13,1615585
2021/05/14,1610642
2021/05/15,1596945
2021/05/16,1576503
2021/05/17,1558857
2021/05/18,1538734
2021/05/19,1524484
2021/05/20,1510514
2021/05/21,1484947
2021/05/22,1449808
2021/05/23,1416149
2021/05/24,1393264
2021/05/25,1371118
2021/05/26,1357966
2021/05/27,1342976
2021/05/28,1332642
2021/05/29,1322912
2021/05/30,1313136
2021/05/31,1307086
2021/06/01,1299315
2021/06/02,1298268
2021/06/03,1301756
2021/06/04,1301640
2021/06/05,1285461
2021/06/06,1264680
2021/06/07,1257272
2021/06/08,1250096
2021/06/09,1239999
2021/06/10,1230398
2021/06/11,1221074
2021/06/12,1206042
2021/06/13,1191611
2021/06/14,1187171
2021/06/15,1188511
2021/06/16,1187264
2021/06/17,1189472
2021/06/18,1186306
2021/06/19,1168395
2021/06/20,1152634
2021/06/21,1157914
2021/06/22,1175063
2021/06/23,1178754
2021/06/24,1183044
2021/06/25,1189867
2021/06/26,1186022
2021/06/27,1175877
2021/06/28,1205864
2021/06/29,1215161
2021/06/30,1217128
2021/07/01,1218922
2021/07/02,1216766
2021/07/03,1206632
2021/07/04,1193515
2021/07/05,1185614
2021/07/06,1205970
2021/07/07,1217182
2021/07/08,1223766
2021/07/09,1224629
2021/07/10,1214251
2021/07/11,1199000
2021/07/12,1195735
2021/07/13,1193422
2021/07/14,1197143
2021/07/15,1205707
2021/07/16,1205684
2021/07/17,1200908
2021/07/18,1196295
2021/07/19,1194593
2021/07/20,1192111
2021/07/21,1191502
2021/07/22,1192828
2021/07/23,1194769
2021/07/24,1199882
2021/07/25,1191284
2021/07/26,1199997
2021/07/27,1215719
2021/07/28,1227780
2021/07/29,1233616
2021/07/30,1237221
2021/07/31,1236412
2021/08/01,1232254
2021/08/02,1238403
2021/08/03,1237204
2021/08/04,1236305
2021/08/05,1226577
2021/08/06,1224240
2021/08/07,1220008
2021/08/08,1214132
2021/08/09,1212319
2021/08/10,1210049
2021/08/11,1211754
2021/08/12,1208870
2021/08/13,1206829
2021/08/14,1200271
2021/08/15,1189593
2021/08/16,1196694
2021/08/17,1203699
2021/08/18,1203598
2021/08/19,1210950
2021/08/20,1218004
2021/08/21,1214828
2021/08/22,1211381
2021/08/23,1216167
2021/08/24,1220886
2021/08/25,1216970
2021/08/26,1212231
2021/08/27,1200219
2021/08/28,1190637
2021/08/29,1183380
2021/08/30,1182828
2021/08/31,1183775
2021/09/01,1187664
2021/09/02,1196116
2021/09/03,1196214
2021/09/04,1195603
2021/09/05,1187936
2021/09/06,1190077
2021/09/07,1206134
2021/09/08,1204327
2021/09/09,1208101
2021/09/10,1214763
2021/09/11,1220817
2021/09/12,1220706
2021/09/13,1227480
2021/09/14,1228768
2021/09/15,1226666
2021/09/16,1226966
2021/09/17,1222711
2021/09/18,1212645
2021/09/19,1201021
2021/09/20,1195651
2021/09/21,1193083
2021/09/22,1189007
2021/09/23,1187545
2021/09/24,1180955
2021/09/25,1171028
2021/09/26,1157982
2021/09/27,1152153
2021/09/28,1144159
2021/09/29,1141037
2021/09/30,1135934
2021/10/01,1144010
2021/10/02,1140023
2021/10/03,1137921
2021/10/04,1134638
2021/10/05,1147082
2021/10/06,1172744
2021/10/07,1197704
2021/10/08,1213590
2021/10/09,1215505
2021/10/10,1209553
2021/10/11,1209208
2021/10/12,1211069
2021/10/13,1210192
2021/10/14,1213767
2021/10/15,1226402
2021/10/16,1221861
2021/10/17,1211806
2021/10/18,1208750
2021/10/19,1211079
2021/10/20,1215459
2021/10/21,1222963
2021/10/22,1228274
2021/10/23,1231070
2021/10/24,1236969
2021/10/25,1246783
2021/10/26,1261530
2021/10/27,1278362
2021/10/28,1312141
2021/10/29,1335998
2021/10/30,1348046
2021/10/31,1348273
2021/11/01,1351983
2021/11/02,1361511
2021/11/03,1372465
2021/11/04,1373244
2021/11/05,1371641
2021/11/06,1358076
2021/11/07,1347121
2021/11/08,1342953
2021/11/09,1339188
2021/11/10,1343070
2021/11/11,1341013
2021/11/12,1340172
2021/11/13,1334434
2021/11/14,1326143
2021/11/15,1319978
2021/11/16,1316990
2021/11/17,1320617
2021/11/18,1315658
2021/11/19,1307550
2021/11/20,1287487
2021/11/21,1281778
2021/11/22,1270964
2021/11/23,1266972
2021/11/24,1273971
2021/11/25,1275960
2021/11/26,1277864
2021/11/27,1268967
2021/11/28,1250573
2021/11/29,1248451
2021/11/30,1251160
2021/12/01,1246239
2021/12/02,1248390
2021/12/03,1243549
2021/12/04,1242357
2021/12/05,1260552
2021/12/06,1258655
2021/12/07,1253870
2021/12/08,1259006
2021/12/09,1258586
2021/12/10,1256830
2021/12/11,1250529
2021/12/12,1241995
2021/12/13,1241200
2021/12/14,1236706
2021/12/15,1238649
2021/12/16,1226507
2021/12/17,1230732
2021/12/18,1219664
2021/12/19,1206347
2021/12/20,1203888
2021/12/21,1202163
2021/12/22,1204596
2021/12/23,1209220
2021/12/24,1220938
2021/12/25,1232282
2021/12/26,1230330
2021/12/27,1234139
2021/12/28,1236405
2021/12/29,1239915
2021/12/30,1243946
2021/12/31,1241484
2022/01/01,1235136
2022/01/02,1225641
2022/01/03,1222646
2022/01/04,1221195
2022/01/05,1223351
2022/01/06,1220400
2022/01/07,1214560
2022/01/08,1209148
2022/01/09,1194763
2022/01/10,1197968
2022/01/11,1207278
2022/01/12,1217000
2022/01/13,1226368
2022/01/14,1226882
2022/01/15,1221541
2022/01/16,1214672
2022/01/17,1212532
2022/01/18,1206601
2022/01/19,1208311
2022/01/20,1205831
2022/01/21,1203577
2022/01/22,1203275
2022/01/23,1185874
2022/01/24,1177993
2022/01/25,1175003
2022/01/26,1168762
2022/01/27,1162171
2022/01/28,1157517
2022/01/29,1154914
2022/01/30,1157467
2022/01/31,1158922
2022/02/01,1160024
2022/02/02,1158393
2022/02/03,1151878
2022/02/04,1153846
2022/02/05,1164818
2022/02/06,1167348
2022/02/07,1167558
2022/02/08,1169939
2022/02/09,1175637
2022/02/10,1180738
2022/02/11,1182259
2022/02/12,1174096
2022/02/13,1166328
2022/02/14,1163510
2022/02/15,1166989
2022/02/16,1170554
2022/02/17,1166694
2022/02/18,1177284
2022/02/19,1173420
2022/02/20,1196193
2022/02/21,1189410
2022/02/22,1182219
2022/02/23,1177974
2022/02/24,1178758
2022/02/25,1174004
2022/02/26,1173676
2022/02/27,1167143
2022/02/28,1158255
2022/03/01,1156871
2022/03/02,1159719
2022/03/03,1159415
2022/03/04,1158906
2022/03/05,1147280
2022/03/06,1142375
2022/03/07,1146416
2022/03/08,1152880
2022/03/09,1156405
2022/03/10,1166474
2022/03/11,1161381
2022/03/12,1156637
2022/03/13,1141835
2022/03/14,1135305
2022/03/15,1141177
2022/03/16,1152883
2022/03/17,1155965
2022/03/18,1171165
2022/03/19,1166982
2022/03/20,1161187
2022/03/21,1161239
2022/03/22,1169132
2022/03/23,1169303
2022/03/24,1167944
2022/03/25,1166630
2022/03/26,1162003
2022/03/27,1157185
2022/03/28,1164310
2022/03/29,1167875
2022/03/30,1164987
2022/03/31,1164888
2022/04/01,1163841
2022/04/02,1155165
2022/04/03,1142285
2022/04/04,1135826
2022/04/05,1127564
2022/04/06,1125913
2022/04/07,1124699
2022/04/08,1120599
2022/04/09,1114334
2022/04/10,1110982
2022/04/11,1109009
2022/04/12,1107935
2022/04/13,1101754
2022/04/14,1102949
2022/04/15,1103780
2022/04/16,1098178
2022/04/17,1090775
2022/04/18,1091564
2022/04/19,1107174
2022/04/20,1125176
2022/04/21,1125874
2022/04/22,1129966
2022/04/23,1121228
2022/04/24,1115517
2022/04/25,1120442
2022/04/26,1121828
2022/04/27,1127926
2022/04/28,1132335
2022/04/29,1138055
2022/04/30,1149044
2022/05/01,1150996
2022/05/02,1146191
2022/05/03,1136695
2022/05/04,1131804
2022/05/05,1139646
2022/05/06,1137342
2022/05/07,1126631
2022/05/08,1120682
2022/05/09,1124071
2022/05/10,1133319
2022/05/11,1142864
2022/05/12,1167546
2022/05/13,1192541
2022/05/14,1188861
2022/05/15,1179152
2022/05/16,1174720
2022/05/17,1171687
2022/05/18,1173725
2022/05/19,1163771
2022/05/20,1157308
2022/05/21,1148444
2022/05/22,1133985
2022/05/23,1123855
2022/05/24,1116395
2022/05/25,1109100
2022/05/26,1099781
2022/05/27,1095878
2022/05/28,1091191
2022/05/29,1086583
2022/05/30,1082860
2022/05/31,1090161
2022/06/01,1089620
2022/06/02,1090039
2022/06/03,1087160
2022/06/04,1079555
2022/06/05,1069683
2022/06/06,1065235
2022/06/07,1062071
2022/06/08,1058283
2022/06/09,1052284
2022/06/10,1054347
2022/06/11,1050167
2022/06/12,1045019
2022/06/13,1051994
2022/06/14,1055573
2022/06/15,1061112
2022/06/16,1067039
2022/06/17,1074258
2022/06/18,1074101
2022/06/19,1068374
2022/06/20,1065703
2022/06/21,1059110
2022/06/22,1049655
2022/06/23,1037953
2022/06/24,1033638
2022/06/25,1019156
2022/06/26,1002994
2022/06/27,997721
2022/06/28,991209
2022/06/29,989611
2022/06/30,995381
2022/07/01,1018128
2022/07/02,1041704
2022/07/03,1059720
2022/07/04,1075745
2022/07/05,1094794
2022/07/06,1109417
2022/07/07,1126782
2022/07/08,1141789
2022/07/09,1152203
2022/07/10,1157496
2022/07/11,1160269
2022/07/12,1160195
2022/07/13,1163802
2022/07/14,1167754
2022/07/15,1174155
2022/07/16,1183335
2022/07/17,1192595
2022/07/18,1196748
2022/07/19,1195243
2022/07/20,1195928
2022/07/21,1198053
2022/07/22,1199722
2022/07/23,1193676
2022/07/24,1184925
2022/07/25,1196902
2022/07/26,1261388
2022/07/27,1256504
2022/07/28,1246228
2022/07/29,1240742
2022/07/30,1233819
2022/07/31,1224615
2022/08/01,1240770
2022/08/02,1237564
2022/08/03,1240026
2022/08/04,1269751
2022/08/05,1263336
2022/08/06,1249065
2022/08/07,1237253
2022/08/08,1225011
2022/08/09,1208239
2022/08/10,1201439
2022/08/11,1186770
2022/08/12,1176957
2022/08/13,1164447
2022/08/14,1152122
2022/08/15,1140602
2022/08/16,1128933
2022/08/17,1120132
2022/08/18,1115256
2022/08/19,1110361
2022/08/20,1106916
2022/08/21,1101457
2022/08/22,1094543
2022/08/23,1090752
2022/08/24,1083179
2022/08/25,1080814
2022/08/26,1076441
2022/08/27,1071454
2022/08/28,1063968
2022/08/29,1064973
2022/08/30,1062015
2022/08/31,1057140
2022/09/01,1059546
2022/09/02,1062002
2022/09/03,1058206
2022/09/04,1065324
2022/09/05,1069194
2022/09/06,1070846
2022/09/07,1071335
2022/09/08,1072930
2022/09/09,1076573
2022/09/10,1067097
2022/09/11,1061605
2022/09/12,1062050
2022/09/13,1065861
2022/09/14,1071409
2022/09/15,1097115
2022/09/16,1127263
2022/09/17,1156596
2022/09/18,1161177
2022/09/19,1162850
2022/09/20,1165519
2022/09/21,1160981
2022/09/22,1158563
2022/09/23,1155977
2022/09/24,1151718
2022/09/25,1146137
2022/09/26,1144301
2022/09/27,1151521
2022/09/28,1143643
2022/09/29,1138406
2022/09/30,1147309
2022/10/01,1147985
2022/10/02,1151001
2022/10/03,1173052
2022/10/04,1177245
2022/10/05,1178972
2022/10/06,1184480
2022/10/07,1186210
2022/10/08,1187328
2022/10/09,1172897
2022/10/10,1166150
2022/10/11,1160494
2022/10/12,1148158
2022/10/13,1142816
2022/10/14,1130562
2022/10/15,1115237
2022/10/16,1093432
2022/10/17,1085689
2022/10/18,1078775
2022/10/19,1076502
2022/10/20,1083930
2022/10/21,1086637
2022/10/22,1068962
2022/10/23,1060102
2022/10/24,1055731
2022/10/25,1053330
2022/10/26,1059276
2022/10/27,1065872
2022/10/28,1065632
2022/10/29,1062732
2022/10/30,1059113
2022/10/31,1058960
2022/11/01,1060066
2022/11/02,1053610
2022/11/03,1058251
2022/11/04,1052832
2022/11/05,1040116
2022/11/06,1028907
2022/11/07,1037327
2022/11/08,1048482
2022/11/09,1070518
2022/11/10,1086789
2022/11/11,1093612
2022/11/12,1088466
2022/11/13,1096705
2022/11/14,1111909
2022/11/15,1118424
2022/11/16,1117239
2022/11/17,1118021
2022/11/18,1106059
2022/11/19,1081271
2022/11/20,1058911
2022/11/21,1041786
2022/11/22,1025884
2022/11/23,1012878
2022/11/24,1004577
2022/11/25,999317
2022/11/26,986647
2022/11/27,967761
2022/11/28,978794
2022/11/29,985450
