Date,fee_to_reward30trxUSD
2022/08/23,-0.491
2022/08/24,-0.495
2022/08/25,-0.497
2022/08/26,-0.495
2022/08/27,-0.497
2022/08/28,-0.501
2022/08/29,-0.503
2022/08/30,-0.5
2022/08/31,-0.492
2022/09/01,-0.484
2022/09/02,-0.478
2022/09/03,-0.478
2022/09/04,-0.482
2022/09/05,-0.486
2022/09/06,-0.487
2022/09/07,-0.481
2022/09/08,-0.469
2022/09/09,-0.454
2022/09/10,-0.443
2022/09/11,-0.434
2022/09/12,-0.422
2022/09/13,-0.4
2022/09/14,-0.379
2022/09/15,-0.352
2022/09/16,-0.328
2022/09/17,-0.312
2022/09/18,-0.3
2022/09/19,-0.289
2022/09/20,-0.277
2022/09/21,-0.261
2022/09/22,-0.247
2022/09/23,-0.234
2022/09/24,-0.228
2022/09/25,-0.226
2022/09/26,-0.221
2022/09/27,-0.214
2022/09/28,-0.206
2022/09/29,-0.198
2022/09/30,-0.19
2022/10/01,-0.188
2022/10/02,-0.191
2022/10/03,-0.195
2022/10/04,-0.198
2022/10/05,-0.198
2022/10/06,-0.198
2022/10/07,-0.198
2022/10/08,-0.204
2022/10/09,-0.212
2022/10/10,-0.218
2022/10/11,-0.225
2022/10/12,-0.232
2022/10/13,-0.234
2022/10/14,-0.236
2022/10/15,-0.242
2022/10/16,-0.248
2022/10/17,-0.247
2022/10/18,-0.24
2022/10/19,-0.229
2022/10/20,-0.211
2022/10/21,-0.186
2022/10/22,-0.166
2022/10/23,-0.151
2022/10/24,-0.136
2022/10/25,-0.119
2022/10/26,-0.101
2022/10/27,-0.084
2022/10/28,-0.069
2022/10/29,-0.054
2022/10/30,-0.048
2022/10/31,-0.038
2022/11/01,-0.031
2022/11/02,-0.021
2022/11/03,-0.01
2022/11/04,0.003
2022/11/05,0.007
2022/11/06,0.005
2022/11/07,0.004
2022/11/08,0.03
2022/11/09,0.087
2022/11/10,0.162
2022/11/11,0.236
2022/11/12,0.295
2022/11/13,0.342
2022/11/14,0.383
2022/11/15,0.413
2022/11/16,0.431
2022/11/17,0.438
2022/11/18,0.433
2022/11/19,0.415
2022/11/20,0.39
2022/11/21,0.364
2022/11/22,0.338
2022/11/23,0.307
2022/11/24,0.271
2022/11/25,0.229
2022/11/26,0.182
2022/11/27,0.13
2022/11/28,0.081
2022/11/29,0.033
