Date,transactionvalue14smaUSD
2019/08/11,560.794
2019/08/12,554.925
2019/08/13,554.209
2019/08/14,561.375
2019/08/15,560.543
2019/08/16,559.433
2019/08/17,559.235
2019/08/18,559.196
2019/08/19,527.946
2019/08/20,523.522
2019/08/21,517.433
2019/08/22,500.693
2019/08/23,495.142
2019/08/24,487.687
2019/08/25,481.436
2019/08/26,482.924
2019/08/27,476.39
2019/08/28,466.392
2019/08/29,450.15
2019/08/30,446.701
2019/08/31,465.183
2019/09/01,459.943
2019/09/02,455.397
2019/09/03,452.935
2019/09/04,454.301
2019/09/05,448.608
2019/09/06,444.127
2019/09/07,453.869
2019/09/08,458.979
2019/09/09,458.3
2019/09/10,457.323
2019/09/11,456.306
2019/09/12,449.955
2019/09/13,455.835
2019/09/14,436.679
2019/09/15,443.242
2019/09/16,458.202
2019/09/17,465.346
2019/09/18,487.45
2019/09/19,502.796
2019/09/20,513.924
2019/09/21,506.578
2019/09/22,504.471
2019/09/23,513.045
2019/09/24,549.541
2019/09/25,565.257
2019/09/26,587.847
2019/09/27,589.284
2019/09/28,597.281
2019/09/29,595.359
2019/09/30,598.689
2019/10/01,581.156
2019/10/02,550.117
2019/10/03,528.16
2019/10/04,511.413
2019/10/05,502.175
2019/10/06,495.417
2019/10/07,482.114
2019/10/08,447.799
2019/10/09,431.166
2019/10/10,409.378
2019/10/11,395.464
2019/10/12,387.948
2019/10/13,380.472
2019/10/14,375.056
2019/10/15,366.717
2019/10/16,368.596
2019/10/17,369.539
2019/10/18,374.454
2019/10/19,372.753
2019/10/20,376.114
2019/10/21,372.722
2019/10/22,365.746
2019/10/23,373.748
2019/10/24,384.823
2019/10/25,389.289
2019/10/26,406.317
2019/10/27,412.144
2019/10/28,427.071
2019/10/29,439.051
2019/10/30,444.204
2019/10/31,452.908
2019/11/01,450.082
2019/11/02,454.584
2019/11/03,454.632
2019/11/04,465.069
2019/11/05,482.982
2019/11/06,468.342
2019/11/07,448.072
2019/11/08,443.277
2019/11/09,419.556
2019/11/10,412.739
2019/11/11,379.161
2019/11/12,373.364
2019/11/13,365.625
2019/11/14,357.598
2019/11/15,360.179
2019/11/16,357.82
2019/11/17,351.017
2019/11/18,340.356
2019/11/19,324.664
2019/11/20,322.908
2019/11/21,334.533
2019/11/22,353.673
2019/11/23,356.395
2019/11/24,357.598
2019/11/25,373.168
2019/11/26,362.407
2019/11/27,373.61
2019/11/28,387.517
2019/11/29,381.768
2019/11/30,387.732
2019/12/01,384.819
2019/12/02,386.97
2019/12/03,384.063
2019/12/04,382.049
2019/12/05,374.974
2019/12/06,354.741
2019/12/07,350.133
2019/12/08,344.793
2019/12/09,325.335
2019/12/10,330.588
2019/12/11,309.852
2019/12/12,292.884
2019/12/13,288.375
2019/12/14,278.779
2019/12/15,276.897
2019/12/16,274.682
2019/12/17,290.77
2019/12/18,310.013
2019/12/19,334.653
2019/12/20,328.774
2019/12/21,326.465
2019/12/22,327.002
2019/12/23,334.635
2019/12/24,327.121
2019/12/25,335.623
2019/12/26,334.569
2019/12/27,335.922
2019/12/28,338.561
2019/12/29,345.927
2019/12/30,345.247
2019/12/31,342.143
2020/01/01,313.015
2020/01/02,285.206
2020/01/03,294.664
2020/01/04,299.914
2020/01/05,302.632
2020/01/06,302.425
2020/01/07,306.09
2020/01/08,313.108
2020/01/09,316.539
2020/01/10,318.825
2020/01/11,326.634
2020/01/12,326.485
2020/01/13,328.673
2020/01/14,336.215
2020/01/15,359.207
2020/01/16,367.035
2020/01/17,365.451
2020/01/18,379.931
2020/01/19,386.512
2020/01/20,380.655
2020/01/21,379.64
2020/01/22,370.921
2020/01/23,373.205
2020/01/24,386.056
2020/01/25,372.612
2020/01/26,369.55
2020/01/27,370.767
2020/01/28,355.9
2020/01/29,349.478
2020/01/30,351.642
2020/01/31,365.89
2020/02/01,358.116
2020/02/02,362.682
2020/02/03,370.507
2020/02/04,389.613
2020/02/05,404.237
2020/02/06,437.814
2020/02/07,463.637
2020/02/08,482.934
2020/02/09,500.129
2020/02/10,516.224
2020/02/11,521.169
2020/02/12,555.591
2020/02/13,582.924
2020/02/14,588.578
2020/02/15,615.932
2020/02/16,635.79
2020/02/17,676.625
2020/02/18,696.231
2020/02/19,710.688
2020/02/20,714.064
2020/02/21,701.335
2020/02/22,698.717
2020/02/23,704.276
2020/02/24,708.32
2020/02/25,726.79
2020/02/26,731.174
2020/02/27,734.262
2020/02/28,728.261
2020/02/29,704.759
2020/03/01,698.351
2020/03/02,688.339
2020/03/03,671.638
2020/03/04,656.911
2020/03/05,635.879
2020/03/06,634.776
2020/03/07,638.856
2020/03/08,644.548
2020/03/09,667.514
2020/03/10,666.03
2020/03/11,646.349
2020/03/12,720.43
2020/03/13,764.821
2020/03/14,777.79
2020/03/15,778.599
2020/03/16,783.407
2020/03/17,776.146
2020/03/18,769.574
2020/03/19,769.348
2020/03/20,767.454
2020/03/21,753.344
2020/03/22,729.75
2020/03/23,689.23
2020/03/24,693.592
2020/03/25,675.086
2020/03/26,566.753
2020/03/27,502.573
2020/03/28,485.465
2020/03/29,461.539
2020/03/30,418.317
2020/03/31,409.403
2020/04/01,399.705
2020/04/02,391.003
2020/04/03,377.286
2020/04/04,378.029
2020/04/05,372.559
2020/04/06,381.355
2020/04/07,371.008
2020/04/08,368.142
2020/04/09,367.183
2020/04/10,392.309
2020/04/11,382.933
2020/04/12,382.753
2020/04/13,392.682
2020/04/14,384.693
2020/04/15,384.607
2020/04/16,394.66
2020/04/17,389.709
2020/04/18,398.594
2020/04/19,407.785
2020/04/20,408.367
2020/04/21,396.836
2020/04/22,401.763
2020/04/23,410.807
2020/04/24,417.249
2020/04/25,426.125
2020/04/26,431.858
2020/04/27,435.065
2020/04/28,437.747
2020/04/29,462.382
2020/04/30,474.963
2020/05/01,475.515
2020/05/02,471.466
2020/05/03,470.328
2020/05/04,462.732
2020/05/05,460.708
2020/05/06,467.951
2020/05/07,483.881
2020/05/08,467.33
2020/05/09,467.043
2020/05/10,493.155
2020/05/11,494.779
2020/05/12,510.309
2020/05/13,506.454
2020/05/14,492.735
2020/05/15,496.949
2020/05/16,493.519
2020/05/17,493.85
2020/05/18,499.51
2020/05/19,497.898
2020/05/20,488.669
2020/05/21,471.932
2020/05/22,463.959
2020/05/23,467.266
2020/05/24,439.545
2020/05/25,428.885
2020/05/26,421.46
2020/05/27,406.022
2020/05/28,401.317
2020/05/29,413.569
2020/05/30,438.836
2020/05/31,457.796
2020/06/01,458.971
2020/06/02,496.85
2020/06/03,495.967
2020/06/04,491.705
2020/06/05,498.778
2020/06/06,487.328
2020/06/07,485.824
2020/06/08,488.876
2020/06/09,490.191
2020/06/10,499.876
2020/06/11,509.485
2020/06/12,497.24
2020/06/13,468.436
2020/06/14,446.648
2020/06/15,454.806
2020/06/16,418.525
2020/06/17,420.615
2020/06/18,424.516
2020/06/19,421.84
2020/06/20,423.096
2020/06/21,427.631
2020/06/22,438.466
2020/06/23,444.527
2020/06/24,477.083
2020/06/25,523.212
2020/06/26,538.025
2020/06/27,550.194
2020/06/28,550.133
2020/06/29,527.307
2020/06/30,526.249
2020/07/01,524.318
2020/07/02,519.501
2020/07/03,514.502
2020/07/04,517.009
2020/07/05,510.566
2020/07/06,508.487
2020/07/07,507.891
2020/07/08,491.409
2020/07/09,440.633
2020/07/10,435.749
2020/07/11,425.729
2020/07/12,425.555
2020/07/13,442.566
2020/07/14,463.419
2020/07/15,463.751
2020/07/16,469.789
2020/07/17,470.368
2020/07/18,470.984
2020/07/19,477.642
2020/07/20,473.973
2020/07/21,473.935
2020/07/22,468.765
2020/07/23,514.57
2020/07/24,526.695
2020/07/25,557.811
2020/07/26,601.593
2020/07/27,650.743
2020/07/28,661.4
2020/07/29,692.398
2020/07/30,725.482
2020/07/31,763.737
2020/08/01,810.156
2020/08/02,864.227
2020/08/03,906.797
2020/08/04,951.385
2020/08/05,963.932
2020/08/06,936.512
2020/08/07,947.471
2020/08/08,935.706
2020/08/09,913.25
2020/08/10,895.185
2020/08/11,902.686
2020/08/12,935.383
2020/08/13,960.477
2020/08/14,1010
2020/08/15,1004
2020/08/16,980.32
2020/08/17,981.973
2020/08/18,974.209
2020/08/19,988.309
2020/08/20,1005
2020/08/21,1014
2020/08/22,1030
2020/08/23,1025
2020/08/24,1025
2020/08/25,1026
2020/08/26,1001
2020/08/27,963.757
2020/08/28,932.402
2020/08/29,940.41
2020/08/30,975.859
2020/08/31,1036
2020/09/01,1145
2020/09/02,1254
2020/09/03,1347
2020/09/04,1432
2020/09/05,1536
2020/09/06,1623
2020/09/07,1650
2020/09/08,1674
2020/09/09,1708
2020/09/10,1789
2020/09/11,1824
2020/09/12,1867
2020/09/13,1893
2020/09/14,1890
2020/09/15,1816
2020/09/16,1756
2020/09/17,1708
2020/09/18,1701
2020/09/19,1632
2020/09/20,1593
2020/09/21,1609
2020/09/22,1600
2020/09/23,1594
2020/09/24,1536
2020/09/25,1489
2020/09/26,1436
2020/09/27,1387
2020/09/28,1331
2020/09/29,1308
2020/09/30,1276
2020/10/01,1252
2020/10/02,1185
2020/10/03,1144
2020/10/04,1103
2020/10/05,1051
2020/10/06,1029
2020/10/07,1014
2020/10/08,1007
2020/10/09,1013
2020/10/10,1014
2020/10/11,997.564
2020/10/12,1001
2020/10/13,978.523
2020/10/14,977.893
2020/10/15,935.369
2020/10/16,919.623
2020/10/17,908.007
2020/10/18,900.474
2020/10/19,892.576
2020/10/20,887.429
2020/10/21,894.588
2020/10/22,914.426
2020/10/23,910.949
2020/10/24,903.515
2020/10/25,895.41
2020/10/26,900.88
2020/10/27,909.413
2020/10/28,908.275
2020/10/29,910.853
2020/10/30,924.222
2020/10/31,938.506
2020/11/01,941.687
2020/11/02,967.989
2020/11/03,982.753
2020/11/04,976.167
2020/11/05,987.601
2020/11/06,1026
2020/11/07,1077
2020/11/08,1083
2020/11/09,1073
2020/11/10,1072
2020/11/11,1078
2020/11/12,1140
2020/11/13,1153
2020/11/14,1161
2020/11/15,1173
2020/11/16,1170
2020/11/17,1216
2020/11/18,1261
2020/11/19,1248
2020/11/20,1244
2020/11/21,1282
2020/11/22,1351
2020/11/23,1430
2020/11/24,1537
2020/11/25,1546
2020/11/26,1588
2020/11/27,1601
2020/11/28,1607
2020/11/29,1624
2020/11/30,1664
2020/12/01,1696
2020/12/02,1666
2020/12/03,1669
2020/12/04,1657
2020/12/05,1588
2020/12/06,1535
2020/12/07,1485
2020/12/08,1398
2020/12/09,1412
2020/12/10,1363
2020/12/11,1358
2020/12/12,1358
2020/12/13,1348
2020/12/14,1301
2020/12/15,1236
2020/12/16,1250
2020/12/17,1327
2020/12/18,1345
2020/12/19,1394
2020/12/20,1405
2020/12/21,1434
2020/12/22,1459
2020/12/23,1442
2020/12/24,1437
2020/12/25,1403
2020/12/26,1418
2020/12/27,1494
2020/12/28,1572
2020/12/29,1664
2020/12/30,1709
2020/12/31,1679
2021/01/01,1678
2021/01/02,1674
2021/01/03,1887
2021/01/04,2185
2021/01/05,2354
2021/01/06,2614
2021/01/07,2887
2021/01/08,3214
2021/01/09,3364
2021/01/10,3489
2021/01/11,3747
2021/01/12,3818
2021/01/13,3925
2021/01/14,4256
2021/01/15,4401
2021/01/16,4493
2021/01/17,4390
2021/01/18,4166
2021/01/19,4308
2021/01/20,4405
2021/01/21,4362
2021/01/22,4301
2021/01/23,4265
2021/01/24,4266
2021/01/25,4194
2021/01/26,4266
2021/01/27,4321
2021/01/28,4120
2021/01/29,4255
2021/01/30,4306
2021/01/31,4350
2021/02/01,4373
2021/02/02,4341
2021/02/03,4288
2021/02/04,4406
2021/02/05,4462
2021/02/06,4609
2021/02/07,4624
2021/02/08,4662
2021/02/09,4685
2021/02/10,4708
2021/02/11,4741
2021/02/12,4674
2021/02/13,4646
2021/02/14,4647
2021/02/15,4705
2021/02/16,4603
2021/02/17,4523
2021/02/18,4463
2021/02/19,4390
2021/02/20,4427
2021/02/21,4413
2021/02/22,4452
2021/02/23,4720
2021/02/24,4733
2021/02/25,4745
2021/02/26,4775
2021/02/27,4771
2021/02/28,4821
2021/03/01,4835
2021/03/02,4821
2021/03/03,4747
2021/03/04,4630
2021/03/05,4561
2021/03/06,4451
2021/03/07,4717
2021/03/08,4635
2021/03/09,4353
2021/03/10,4312
2021/03/11,4312
2021/03/12,4328
2021/03/13,4344
2021/03/14,4243
2021/03/15,4294
2021/03/16,4314
2021/03/17,4352
2021/03/18,4330
2021/03/19,4303
2021/03/20,4223
2021/03/21,3905
2021/03/22,3839
2021/03/23,3748
2021/03/24,3665
2021/03/25,3709
2021/03/26,3598
2021/03/27,3543
2021/03/28,3526
2021/03/29,3474
2021/03/30,3508
2021/03/31,3565
2021/04/01,3613
2021/04/02,3841
2021/04/03,4147
2021/04/04,4198
2021/04/05,4340
2021/04/06,4430
2021/04/07,4532
2021/04/08,4483
2021/04/09,4507
2021/04/10,4609
2021/04/11,4666
2021/04/12,4659
2021/04/13,4722
2021/04/14,4849
2021/04/15,4905
2021/04/16,4908
2021/04/17,4729
2021/04/18,5087
2021/04/19,5026
2021/04/20,4994
2021/04/21,5032
2021/04/22,5291
2021/04/23,5472
2021/04/24,5434
2021/04/25,5443
2021/04/26,5506
2021/04/27,5505
2021/04/28,5475
2021/04/29,5527
2021/04/30,5500
2021/05/01,5524
2021/05/02,5169
2021/05/03,5437
2021/05/04,5900
2021/05/05,6105
2021/05/06,6024
2021/05/07,6146
2021/05/08,6414
2021/05/09,6611
2021/05/10,7095
2021/05/11,7447
2021/05/12,7863
2021/05/13,8406
2021/05/14,8600
2021/05/15,8707
2021/05/16,8967
2021/05/17,9093
2021/05/18,8906
2021/05/19,9712
2021/05/20,10258
2021/05/21,10407
2021/05/22,10409
2021/05/23,10777
2021/05/24,10732
2021/05/25,10722
2021/05/26,10517
2021/05/27,10240
2021/05/28,10182
2021/05/29,10202
2021/05/30,10035
2021/05/31,9608
2021/06/01,9536
2021/06/02,8535
2021/06/03,7911
2021/06/04,7570
2021/06/05,7330
2021/06/06,6732
2021/06/07,6263
2021/06/08,6090
2021/06/09,5935
2021/06/10,5542
2021/06/11,5275
2021/06/12,5034
2021/06/13,4864
2021/06/14,4900
2021/06/15,4688
2021/06/16,4717
2021/06/17,4627
2021/06/18,4601
2021/06/19,4497
2021/06/20,4514
2021/06/21,4659
2021/06/22,4647
2021/06/23,4420
2021/06/24,4431
2021/06/25,4469
2021/06/26,4407
2021/06/27,4400
2021/06/28,4312
2021/06/29,4334
2021/06/30,4181
2021/07/01,4241
2021/07/02,4224
2021/07/03,4181
2021/07/04,4123
2021/07/05,3875
2021/07/06,3565
2021/07/07,3585
2021/07/08,3689
2021/07/09,3658
2021/07/10,3689
2021/07/11,3613
2021/07/12,3665
2021/07/13,3619
2021/07/14,3653
2021/07/15,3500
2021/07/16,3462
2021/07/17,3461
2021/07/18,3440
2021/07/19,3460
2021/07/20,3449
2021/07/21,3469
2021/07/22,3327
2021/07/23,3252
2021/07/24,3232
2021/07/25,3254
2021/07/26,3338
2021/07/27,3359
2021/07/28,3305
2021/07/29,3371
2021/07/30,3348
2021/07/31,3510
2021/08/01,3630
2021/08/02,3645
2021/08/03,3741
2021/08/04,3802
2021/08/05,3940
2021/08/06,4107
2021/08/07,4281
2021/08/08,4445
2021/08/09,4553
2021/08/10,4653
2021/08/11,4735
2021/08/12,4782
2021/08/13,4876
2021/08/14,4874
2021/08/15,4906
2021/08/16,5123
2021/08/17,5172
2021/08/18,5188
2021/08/19,5114
2021/08/20,5150
2021/08/21,5045
2021/08/22,4996
2021/08/23,4951
2021/08/24,5107
2021/08/25,5231
2021/08/26,5220
2021/08/27,5256
2021/08/28,5251
2021/08/29,5272
2021/08/30,5204
2021/08/31,5395
2021/09/01,5587
2021/09/02,5938
2021/09/03,6086
2021/09/04,6207
2021/09/05,6258
2021/09/06,6219
2021/09/07,6358
2021/09/08,6453
2021/09/09,6631
2021/09/10,6665
2021/09/11,6802
2021/09/12,6737
2021/09/13,6681
2021/09/14,6423
2021/09/15,6418
2021/09/16,6092
2021/09/17,5992
2021/09/18,5943
2021/09/19,5894
2021/09/20,6003
2021/09/21,5822
2021/09/22,5718
2021/09/23,5597
2021/09/24,5812
2021/09/25,5584
2021/09/26,6023
2021/09/27,6004
2021/09/28,5987
2021/09/29,5684
2021/09/30,5618
2021/10/01,5506
2021/10/02,5467
2021/10/03,5463
2021/10/04,5286
2021/10/05,5279
2021/10/06,5278
2021/10/07,5351
2021/10/08,5128
2021/10/09,5138
2021/10/10,4705
2021/10/11,4687
2021/10/12,4726
2021/10/13,4880
2021/10/14,5382
2021/10/15,5605
2021/10/16,5743
2021/10/17,5855
2021/10/18,5938
2021/10/19,5836
2021/10/20,5871
2021/10/21,6096
2021/10/22,6166
2021/10/23,6254
2021/10/24,6225
2021/10/25,6270
2021/10/26,6316
2021/10/27,6484
2021/10/28,6053
2021/10/29,6103
2021/10/30,5987
2021/10/31,5941
2021/11/01,5935
2021/11/02,6057
2021/11/03,6286
2021/11/04,6097
2021/11/05,6046
2021/11/06,6069
2021/11/07,6085
2021/11/08,6213
2021/11/09,6320
2021/11/10,6206
2021/11/11,6322
2021/11/12,6194
2021/11/13,6206
2021/11/14,6216
2021/11/15,6755
2021/11/16,6835
2021/11/17,6581
2021/11/18,6606
2021/11/19,6617
2021/11/20,6670
2021/11/21,6843
2021/11/22,6820
2021/11/23,6783
2021/11/24,6795
2021/11/25,6738
2021/11/26,6865
2021/11/27,6832
2021/11/28,6784
2021/11/29,6297
2021/11/30,6419
2021/12/01,6694
2021/12/02,6704
2021/12/03,6856
2021/12/04,7271
2021/12/05,7226
2021/12/06,7520
2021/12/07,7657
2021/12/08,7644
2021/12/09,7713
2021/12/10,7576
2021/12/11,7606
2021/12/12,7522
2021/12/13,7627
2021/12/14,7439
2021/12/15,7141
2021/12/16,7104
2021/12/17,6869
2021/12/18,6383
2021/12/19,6226
2021/12/20,5818
2021/12/21,5592
2021/12/22,5472
2021/12/23,5385
2021/12/24,5228
2021/12/25,5228
2021/12/26,5238
2021/12/27,5044
2021/12/28,4971
2021/12/29,4902
2021/12/30,5123
2021/12/31,5237
2022/01/01,5182
2022/01/02,5169
2022/01/03,5085
2022/01/04,5123
2022/01/05,5232
2022/01/06,5389
2022/01/07,5557
2022/01/08,5529
2022/01/09,5547
2022/01/10,5484
2022/01/11,5326
2022/01/12,5303
2022/01/13,4974
2022/01/14,4780
2022/01/15,4745
2022/01/16,4760
2022/01/17,4788
2022/01/18,4686
2022/01/19,4638
2022/01/20,4441
2022/01/21,4637
2022/01/22,4903
2022/01/23,5067
2022/01/24,5240
2022/01/25,5305
2022/01/26,5408
2022/01/27,5437
2022/01/28,5466
2022/01/29,5506
2022/01/30,5544
2022/01/31,5586
2022/02/01,5624
2022/02/02,5477
2022/02/03,5550
2022/02/04,5204
2022/02/05,4882
2022/02/06,4671
2022/02/07,4557
2022/02/08,4564
2022/02/09,4459
2022/02/10,4588
2022/02/11,4654
2022/02/12,4633
2022/02/13,4563
2022/02/14,4517
2022/02/15,4527
2022/02/16,4516
2022/02/17,4408
2022/02/18,4321
2022/02/19,4240
2022/02/20,4249
2022/02/21,4136
2022/02/22,4009
2022/02/23,3928
2022/02/24,3969
2022/02/25,3913
2022/02/26,3869
2022/02/27,3880
2022/02/28,3912
2022/03/01,3956
2022/03/02,3997
2022/03/03,3956
2022/03/04,3998
2022/03/05,4025
2022/03/06,3974
2022/03/07,3956
2022/03/08,3983
2022/03/09,3964
2022/03/10,3625
2022/03/11,3476
2022/03/12,3388
2022/03/13,3335
2022/03/14,3206
2022/03/15,3234
2022/03/16,3207
2022/03/17,3214
2022/03/18,3221
2022/03/19,3354
2022/03/20,3368
2022/03/21,3390
2022/03/22,3499
2022/03/23,3541
2022/03/24,3663
2022/03/25,3847
2022/03/26,3881
2022/03/27,3917
2022/03/28,4096
2022/03/29,4126
2022/03/30,4278
2022/03/31,4396
2022/04/01,4492
2022/04/02,4499
2022/04/03,4579
2022/04/04,4583
2022/04/05,4552
2022/04/06,4669
2022/04/07,4673
2022/04/08,4575
2022/04/09,4623
2022/04/10,4597
2022/04/11,4668
2022/04/12,4473
2022/04/13,4310
2022/04/14,4155
2022/04/15,4002
2022/04/16,3926
2022/04/17,3923
2022/04/18,3913
2022/04/19,3869
2022/04/20,3924
2022/04/21,3850
2022/04/22,3851
2022/04/23,3805
2022/04/24,3802
2022/04/25,3736
2022/04/26,3801
2022/04/27,3809
2022/04/28,3879
2022/04/29,4059
2022/04/30,4013
2022/05/01,4092
2022/05/02,4259
2022/05/03,4458
2022/05/04,4361
2022/05/05,4398
2022/05/06,4448
2022/05/07,4518
2022/05/08,4607
2022/05/09,4792
2022/05/10,4984
2022/05/11,5425
2022/05/12,5976
2022/05/13,6036
2022/05/14,6033
2022/05/15,5908
2022/05/16,5944
2022/05/17,5695
2022/05/18,5620
2022/05/19,5573
2022/05/20,5568
2022/05/21,5482
2022/05/22,5396
2022/05/23,5136
2022/05/24,4835
2022/05/25,4268
2022/05/26,3809
2022/05/27,3664
2022/05/28,3607
2022/05/29,3560
2022/05/30,3317
2022/05/31,3339
2022/06/01,3343
2022/06/02,3326
2022/06/03,3174
2022/06/04,3148
2022/06/05,3103
2022/06/06,2997
2022/06/07,3042
2022/06/08,3070
2022/06/09,2836
2022/06/10,2792
2022/06/11,3037
2022/06/12,3192
2022/06/13,3584
2022/06/14,3757
2022/06/15,3862
2022/06/16,3883
2022/06/17,3940
2022/06/18,4114
2022/06/19,4193
2022/06/20,4202
2022/06/21,4140
2022/06/22,4141
2022/06/23,4150
2022/06/24,4010
2022/06/25,3759
2022/06/26,3591
2022/06/27,3151
2022/06/28,2878
2022/06/29,2773
2022/06/30,2702
2022/07/01,2622
2022/07/02,2434
2022/07/03,2305
2022/07/04,2232
2022/07/05,2169
2022/07/06,2127
2022/07/07,2205
2022/07/08,2178
2022/07/09,2123
2022/07/10,2104
2022/07/11,2039
2022/07/12,2027
2022/07/13,1931
2022/07/14,1851
2022/07/15,1915
2022/07/16,1946
2022/07/17,1999
2022/07/18,2134
2022/07/19,2386
2022/07/20,2458
2022/07/21,2636
2022/07/22,2628
2022/07/23,2650
2022/07/24,2643
2022/07/25,2659
2022/07/26,2618
2022/07/27,2646
2022/07/28,2757
2022/07/29,2755
2022/07/30,2750
2022/07/31,2724
2022/08/01,2607
2022/08/02,2380
2022/08/03,2295
2022/08/04,1958
2022/08/05,1968
2022/08/06,1983
2022/08/07,2022
2022/08/08,2038
2022/08/09,2104
2022/08/10,2168
2022/08/11,2147
2022/08/12,2100
2022/08/13,2158
2022/08/14,2197
2022/08/15,2272
2022/08/16,2276
2022/08/17,2506
2022/08/18,2557
2022/08/19,2641
2022/08/20,2652
2022/08/21,2620
2022/08/22,2589
2022/08/23,2548
2022/08/24,2429
2022/08/25,2353
2022/08/26,2369
2022/08/27,2351
2022/08/28,2385
2022/08/29,2382
2022/08/30,2432
2022/08/31,2287
2022/09/01,2333
2022/09/02,2380
2022/09/03,2366
2022/09/04,2338
2022/09/05,2344
2022/09/06,2615
2022/09/07,2695
2022/09/08,2754
2022/09/09,2796
2022/09/10,2763
2022/09/11,2718
2022/09/12,2817
2022/09/13,3112
2022/09/14,3691
2022/09/15,4045
2022/09/16,4106
2022/09/17,4109
2022/09/18,4175
2022/09/19,4317
2022/09/20,4112
2022/09/21,4112
2022/09/22,4121
2022/09/23,4085
2022/09/24,4057
2022/09/25,4039
2022/09/26,3885
2022/09/27,3565
2022/09/28,2919
2022/09/29,2601
2022/09/30,2422
2022/10/01,2398
2022/10/02,2333
2022/10/03,2180
2022/10/04,2070
2022/10/05,1918
2022/10/06,1814
2022/10/07,1729
2022/10/08,1705
2022/10/09,1651
2022/10/10,1558
2022/10/11,1483
2022/10/12,1439
2022/10/13,1386
2022/10/14,1344
2022/10/15,1326
2022/10/16,1328
2022/10/17,1311
2022/10/18,1335
2022/10/19,1358
2022/10/20,1341
2022/10/21,1364
2022/10/22,1373
2022/10/23,1416
2022/10/24,1499
2022/10/25,1649
2022/10/26,1859
2022/10/27,1896
2022/10/28,1953
2022/10/29,2067
2022/10/30,2125
2022/10/31,2199
2022/11/01,2215
2022/11/02,2336
2022/11/03,2405
2022/11/04,2489
2022/11/05,2534
2022/11/06,2596
2022/11/07,2707
2022/11/08,2945
2022/11/09,3160
2022/11/10,3368
2022/11/11,3455
2022/11/12,3500
2022/11/13,3630
2022/11/14,3678
2022/11/15,3735
2022/11/16,3723
2022/11/17,3731
2022/11/18,3674
2022/11/19,3688
2022/11/20,3665
2022/11/21,3738
2022/11/22,3465
2022/11/23,3094
2022/11/24,2784
2022/11/25,2633
2022/11/26,2506
2022/11/27,2342
2022/11/28,2266
2022/11/29,2217
