Date,transactions30std
2019/10/30,106984
2019/10/31,109333
2019/11/01,108161
2019/11/02,110409
2019/11/03,112640
2019/11/04,108401
2019/11/05,102485
2019/11/06,100531
2019/11/07,117198
2019/11/08,115259
2019/11/09,119350
2019/11/10,122545
2019/11/11,121347
2019/11/12,112848
2019/11/13,111973
2019/11/14,112100
2019/11/15,112175
2019/11/16,117412
2019/11/17,120611
2019/11/18,121572
2019/11/19,119322
2019/11/20,119215
2019/11/21,121292
2019/11/22,125734
2019/11/23,127324
2019/11/24,130505
2019/11/25,132883
2019/11/26,131812
2019/11/27,131434
2019/11/28,133354
2019/11/29,132959
2019/11/30,135768
2019/12/01,137356
2019/12/02,133624
2019/12/03,130058
2019/12/04,130207
2019/12/05,130224
2019/12/06,134765
2019/12/07,132254
2019/12/08,152935
2019/12/09,152056
2019/12/10,151428
2019/12/11,150213
2019/12/12,148700
2019/12/13,146926
2019/12/14,150057
2019/12/15,154528
2019/12/16,153867
2019/12/17,153314
2019/12/18,149421
2019/12/19,144804
2019/12/20,143299
2019/12/21,137405
2019/12/22,125376
2019/12/23,125375
2019/12/24,125291
2019/12/25,113373
2019/12/26,110268
2019/12/27,107313
2019/12/28,111092
2019/12/29,115225
2019/12/30,115228
2019/12/31,115574
2020/01/01,118293
2020/01/02,120815
2020/01/03,116830
2020/01/04,115885
2020/01/05,117192
2020/01/06,114540
2020/01/07,105529
2020/01/08,106933
2020/01/09,106386
2020/01/10,105567
2020/01/11,104329
2020/01/12,105014
2020/01/13,104677
2020/01/14,108279
2020/01/15,114648
2020/01/16,119196
2020/01/17,120437
2020/01/18,120777
2020/01/19,120810
2020/01/20,119919
2020/01/21,118485
2020/01/22,120385
2020/01/23,120756
2020/01/24,124542
2020/01/25,135043
2020/01/26,145016
2020/01/27,147702
2020/01/28,144867
2020/01/29,144953
2020/01/30,144840
2020/01/31,139619
2020/02/01,137708
2020/02/02,138662
2020/02/03,139550
2020/02/04,139559
2020/02/05,138916
2020/02/06,136928
2020/02/07,135146
2020/02/08,137796
2020/02/09,138742
2020/02/10,142314
2020/02/11,148093
2020/02/12,166288
2020/02/13,175235
2020/02/14,182744
2020/02/15,183134
2020/02/16,182365
2020/02/17,185381
2020/02/18,191403
2020/02/19,194142
2020/02/20,195390
2020/02/21,192918
2020/02/22,191460
2020/02/23,186093
2020/02/24,173809
2020/02/25,157065
2020/02/26,146498
2020/02/27,141272
2020/02/28,136577
2020/02/29,133041
2020/03/01,130543
2020/03/02,123415
2020/03/03,112687
2020/03/04,111240
2020/03/05,98115
2020/03/06,94873
2020/03/07,92712
2020/03/08,90736
2020/03/09,97396
2020/03/10,98452
2020/03/11,98406
2020/03/12,101279
2020/03/13,109353
2020/03/14,106391
2020/03/15,102955
2020/03/16,108420
2020/03/17,110714
2020/03/18,113774
2020/03/19,127970
2020/03/20,134976
2020/03/21,145256
2020/03/22,144915
2020/03/23,142332
2020/03/24,137909
2020/03/25,137761
2020/03/26,136752
2020/03/27,136448
2020/03/28,138390
2020/03/29,144733
2020/03/30,138899
2020/03/31,133286
2020/04/01,133202
2020/04/02,130366
2020/04/03,127511
2020/04/04,133919
2020/04/05,139536
2020/04/06,134445
2020/04/07,132055
2020/04/08,134894
2020/04/09,134951
2020/04/10,134421
2020/04/11,136344
2020/04/12,132576
2020/04/13,130935
2020/04/14,129838
2020/04/15,130191
2020/04/16,131044
2020/04/17,131574
2020/04/18,125025
2020/04/19,121638
2020/04/20,118395
2020/04/21,121202
2020/04/22,120573
2020/04/23,123066
2020/04/24,128336
2020/04/25,129068
2020/04/26,130563
2020/04/27,131042
2020/04/28,122493
2020/04/29,130847
2020/04/30,138274
2020/05/01,135318
2020/05/02,133697
2020/05/03,132019
2020/05/04,118671
2020/05/05,99764
2020/05/06,100459
2020/05/07,104571
2020/05/08,108878
2020/05/09,110528
2020/05/10,111264
2020/05/11,103700
2020/05/12,92517
2020/05/13,88379
2020/05/14,88279
2020/05/15,89893
2020/05/16,89941
2020/05/17,88680
2020/05/18,86947
2020/05/19,79475
2020/05/20,79529
2020/05/21,79351
2020/05/22,81049
2020/05/23,81003
2020/05/24,81423
2020/05/25,79279
2020/05/26,80563
2020/05/27,81748
2020/05/28,83436
2020/05/29,88534
2020/05/30,87727
2020/05/31,86966
2020/06/01,82977
2020/06/02,87737
2020/06/03,80150
2020/06/04,74880
2020/06/05,73032
2020/06/06,76325
2020/06/07,79087
2020/06/08,83919
2020/06/09,84614
2020/06/10,86330
2020/06/11,86927
2020/06/12,85805
2020/06/13,84391
2020/06/14,93409
2020/06/15,93403
2020/06/16,87828
2020/06/17,86841
2020/06/18,84954
2020/06/19,84760
2020/06/20,84737
2020/06/21,89556
2020/06/22,109939
2020/06/23,127088
2020/06/24,135877
2020/06/25,141300
2020/06/26,143404
2020/06/27,145440
2020/06/28,146707
2020/06/29,149932
2020/06/30,155626
2020/07/01,158076
2020/07/02,160277
2020/07/03,159484
2020/07/04,159060
2020/07/05,160507
2020/07/06,161248
2020/07/07,164205
2020/07/08,169329
2020/07/09,170921
2020/07/10,170951
2020/07/11,169355
2020/07/12,165144
2020/07/13,163378
2020/07/14,144909
2020/07/15,143687
2020/07/16,137830
2020/07/17,127541
2020/07/18,120106
2020/07/19,115915
2020/07/20,114872
2020/07/21,115021
2020/07/22,118147
2020/07/23,120496
2020/07/24,124602
2020/07/25,131103
2020/07/26,132492
2020/07/27,148043
2020/07/28,153964
2020/07/29,156216
2020/07/30,158447
2020/07/31,164138
2020/08/01,165003
2020/08/02,162704
2020/08/03,153919
2020/08/04,128936
2020/08/05,125275
2020/08/06,127219
2020/08/07,133307
2020/08/08,132034
2020/08/09,129895
2020/08/10,125181
2020/08/11,115400
2020/08/12,117564
2020/08/13,115628
2020/08/14,113940
2020/08/15,109879
2020/08/16,104202
2020/08/17,96427
2020/08/18,90536
2020/08/19,89739
2020/08/20,86078
2020/08/21,86892
2020/08/22,91511
2020/08/23,93519
2020/08/24,93966
2020/08/25,93942
2020/08/26,90751
2020/08/27,91772
2020/08/28,93509
2020/08/29,95251
2020/08/30,95475
2020/08/31,97359
2020/09/01,97391
2020/09/02,97339
2020/09/03,97939
2020/09/04,99320
2020/09/05,111403
2020/09/06,121159
2020/09/07,128635
2020/09/08,136168
2020/09/09,132934
2020/09/10,127998
2020/09/11,127149
2020/09/12,130619
2020/09/13,132832
2020/09/14,133919
2020/09/15,134527
2020/09/16,137250
2020/09/17,166680
2020/09/18,168888
2020/09/19,168426
2020/09/20,161900
2020/09/21,161753
2020/09/22,162483
2020/09/23,162386
2020/09/24,162662
2020/09/25,164372
2020/09/26,170565
2020/09/27,177815
2020/09/28,177712
2020/09/29,177132
2020/09/30,169918
2020/10/01,162444
2020/10/02,161372
2020/10/03,165332
2020/10/04,166467
2020/10/05,166840
2020/10/06,166147
2020/10/07,166502
2020/10/08,166778
2020/10/09,166825
2020/10/10,166168
2020/10/11,167662
2020/10/12,167533
2020/10/13,168627
2020/10/14,168814
2020/10/15,180576
2020/10/16,182446
2020/10/17,136612
2020/10/18,122179
2020/10/19,124241
2020/10/20,124676
2020/10/21,126978
2020/10/22,134768
2020/10/23,136753
2020/10/24,137959
2020/10/25,142192
2020/10/26,139394
2020/10/27,134428
2020/10/28,136710
2020/10/29,137204
2020/10/30,137885
2020/10/31,136467
2020/11/01,134057
2020/11/02,129146
2020/11/03,124348
2020/11/04,123398
2020/11/05,124021
2020/11/06,125125
2020/11/07,122136
2020/11/08,124590
2020/11/09,123287
2020/11/10,118877
2020/11/11,118800
2020/11/12,118680
2020/11/13,119732
2020/11/14,109062
2020/11/15,109622
2020/11/16,108096
2020/11/17,103330
2020/11/18,103158
2020/11/19,103281
2020/11/20,103517
2020/11/21,101945
2020/11/22,102565
2020/11/23,102709
2020/11/24,96207
2020/11/25,99339
2020/11/26,98759
2020/11/27,99261
2020/11/28,110813
2020/11/29,120598
2020/11/30,121857
2020/12/01,119620
2020/12/02,121011
2020/12/03,121071
2020/12/04,121044
2020/12/05,123724
2020/12/06,126531
2020/12/07,126608
2020/12/08,121115
2020/12/09,121204
2020/12/10,121036
2020/12/11,120681
2020/12/12,120892
2020/12/13,120475
2020/12/14,126089
2020/12/15,125316
2020/12/16,132997
2020/12/17,151437
2020/12/18,152200
2020/12/19,152039
2020/12/20,154198
2020/12/21,153872
2020/12/22,153870
2020/12/23,156978
2020/12/24,153006
2020/12/25,151173
2020/12/26,150670
2020/12/27,150661
2020/12/28,145575
2020/12/29,134733
2020/12/30,136779
2020/12/31,136702
2021/01/01,133113
2021/01/02,132018
2021/01/03,134029
2021/01/04,133107
2021/01/05,126057
2021/01/06,127504
2021/01/07,132830
2021/01/08,136376
2021/01/09,131304
2021/01/10,128030
2021/01/11,123881
2021/01/12,122489
2021/01/13,125570
2021/01/14,125787
2021/01/15,124348
2021/01/16,113422
2021/01/17,115925
2021/01/18,115392
2021/01/19,106981
2021/01/20,104760
2021/01/21,102934
2021/01/22,101926
2021/01/23,102102
2021/01/24,104358
2021/01/25,101425
2021/01/26,100919
2021/01/27,102095
2021/01/28,102212
2021/01/29,106909
2021/01/30,105804
2021/01/31,103146
2021/02/01,106719
2021/02/02,111029
2021/02/03,114598
2021/02/04,118344
2021/02/05,121452
2021/02/06,118167
2021/02/07,115473
2021/02/08,117223
2021/02/09,123355
2021/02/10,126601
2021/02/11,125625
2021/02/12,121586
2021/02/13,120338
2021/02/14,120769
2021/02/15,120127
2021/02/16,114135
2021/02/17,114067
2021/02/18,115900
2021/02/19,119022
2021/02/20,120734
2021/02/21,118270
2021/02/22,112529
2021/02/23,100717
2021/02/24,98681
2021/02/25,95858
2021/02/26,84405
2021/02/27,83019
2021/02/28,88868
2021/03/01,91986
2021/03/02,92153
2021/03/03,91961
2021/03/04,91428
2021/03/05,91246
2021/03/06,95750
2021/03/07,96332
2021/03/08,96757
2021/03/09,96963
2021/03/10,96533
2021/03/11,93097
2021/03/12,93664
2021/03/13,94733
2021/03/14,94118
2021/03/15,97658
2021/03/16,98352
2021/03/17,97148
2021/03/18,97244
2021/03/19,97914
2021/03/20,96899
2021/03/21,95671
2021/03/22,92794
2021/03/23,93807
2021/03/24,93597
2021/03/25,98094
2021/03/26,97622
2021/03/27,97691
2021/03/28,98773
2021/03/29,96804
2021/03/30,93358
2021/03/31,94490
2021/04/01,100370
2021/04/02,103945
2021/04/03,102922
2021/04/04,103966
2021/04/05,94458
2021/04/06,88205
2021/04/07,84471
2021/04/08,84306
2021/04/09,83320
2021/04/10,83626
2021/04/11,83804
2021/04/12,86202
2021/04/13,88350
2021/04/14,93750
2021/04/15,100369
2021/04/16,110651
2021/04/17,123597
2021/04/18,127798
2021/04/19,140131
2021/04/20,158712
2021/04/21,180042
2021/04/22,199189
2021/04/23,210245
2021/04/24,210651
2021/04/25,208428
2021/04/26,205349
2021/04/27,199269
2021/04/28,201995
2021/04/29,206596
2021/04/30,207015
2021/05/01,207203
2021/05/02,206946
2021/05/03,205925
2021/05/04,196748
2021/05/05,195331
2021/05/06,196630
2021/05/07,195037
2021/05/08,210679
2021/05/09,224158
2021/05/10,234947
2021/05/11,235635
2021/05/12,234059
2021/05/13,229243
2021/05/14,224801
2021/05/15,192609
2021/05/16,192733
2021/05/17,193053
2021/05/18,190854
2021/05/19,191444
2021/05/20,192371
2021/05/21,199143
2021/05/22,213854
2021/05/23,229914
2021/05/24,236113
2021/05/25,244455
2021/05/26,250940
2021/05/27,260084
2021/05/28,266968
2021/05/29,273500
2021/05/30,281273
2021/05/31,286973
2021/06/01,293932
2021/06/02,297491
2021/06/03,297803
2021/06/04,300035
2021/06/05,310809
2021/06/06,324054
2021/06/07,309448
2021/06/08,289947
2021/06/09,266950
2021/06/10,237271
2021/06/11,218200
2021/06/12,205152
2021/06/13,197667
2021/06/14,189529
2021/06/15,183233
2021/06/16,173981
2021/06/17,164874
2021/06/18,150582
2021/06/19,147376
2021/06/20,153365
2021/06/21,152131
2021/06/22,153694
2021/06/23,150608
2021/06/24,148707
2021/06/25,143500
2021/06/26,142764
2021/06/27,143663
2021/06/28,157447
2021/06/29,156599
2021/06/30,153129
2021/07/01,151070
2021/07/02,145653
2021/07/03,138896
2021/07/04,136243
2021/07/05,136906
2021/07/06,148443
2021/07/07,152181
2021/07/08,153854
2021/07/09,154164
2021/07/10,155554
2021/07/11,159131
2021/07/12,157506
2021/07/13,155414
2021/07/14,155657
2021/07/15,156985
2021/07/16,156983
2021/07/17,157282
2021/07/18,157313
2021/07/19,147542
2021/07/20,137480
2021/07/21,137537
2021/07/22,133295
2021/07/23,133294
2021/07/24,133532
2021/07/25,135867
2021/07/26,136224
2021/07/27,136996
2021/07/28,121723
2021/07/29,121415
2021/07/30,122049
2021/07/31,122051
2021/08/01,121827
2021/08/02,119337
2021/08/03,112338
2021/08/04,109324
2021/08/05,99137
2021/08/06,94881
2021/08/07,93002
2021/08/08,93241
2021/08/09,89770
2021/08/10,80240
2021/08/11,80124
2021/08/12,79606
2021/08/13,79834
2021/08/14,80364
2021/08/15,86045
2021/08/16,85877
2021/08/17,85503
2021/08/18,85348
2021/08/19,86137
2021/08/20,87083
2021/08/21,87676
2021/08/22,88401
2021/08/23,88921
2021/08/24,82917
2021/08/25,82757
2021/08/26,75815
2021/08/27,76658
2021/08/28,79222
2021/08/29,80610
2021/08/30,80522
2021/08/31,80437
2021/09/01,76976
2021/09/02,79733
2021/09/03,79319
2021/09/04,77965
2021/09/05,81333
2021/09/06,81371
2021/09/07,89914
2021/09/08,90194
2021/09/09,90345
2021/09/10,90899
2021/09/11,92322
2021/09/12,92301
2021/09/13,93305
2021/09/14,88246
2021/09/15,86904
2021/09/16,85714
2021/09/17,86041
2021/09/18,87493
2021/09/19,89389
2021/09/20,89763
2021/09/21,89586
2021/09/22,88564
2021/09/23,86760
2021/09/24,88126
2021/09/25,91897
2021/09/26,95802
2021/09/27,95618
2021/09/28,99097
2021/09/29,101081
2021/09/30,104294
2021/10/01,103611
2021/10/02,102593
2021/10/03,104003
2021/10/04,105966
2021/10/05,106875
2021/10/06,120669
2021/10/07,126180
2021/10/08,131241
2021/10/09,130763
2021/10/10,130277
2021/10/11,128087
2021/10/12,127889
2021/10/13,123997
2021/10/14,123778
2021/10/15,131143
2021/10/16,130244
2021/10/17,130910
2021/10/18,130318
2021/10/19,130546
2021/10/20,133099
2021/10/21,136850
2021/10/22,138607
2021/10/23,139375
2021/10/24,140366
2021/10/25,141729
2021/10/26,143455
2021/10/27,150859
2021/10/28,177340
2021/10/29,190296
2021/10/30,189783
2021/10/31,189749
2021/11/01,184709
2021/11/02,183430
2021/11/03,181360
2021/11/04,182054
2021/11/05,182122
2021/11/06,181229
2021/11/07,181249
2021/11/08,178567
2021/11/09,170109
2021/11/10,168150
2021/11/11,164763
2021/11/12,159339
2021/11/13,156240
2021/11/14,156825
2021/11/15,149202
2021/11/16,134662
2021/11/17,126669
2021/11/18,123841
2021/11/19,124124
2021/11/20,137154
2021/11/21,136833
2021/11/22,138104
2021/11/23,137882
2021/11/24,137662
2021/11/25,137795
2021/11/26,137110
2021/11/27,123846
2021/11/28,127879
2021/11/29,126109
2021/11/30,126237
2021/12/01,127962
2021/12/02,122511
2021/12/03,115894
2021/12/04,114042
2021/12/05,118552
2021/12/06,118919
2021/12/07,120531
2021/12/08,119241
2021/12/09,117612
2021/12/10,109918
2021/12/11,108615
2021/12/12,108159
2021/12/13,107142
2021/12/14,107907
2021/12/15,107130
2021/12/16,110576
2021/12/17,103890
2021/12/18,107247
2021/12/19,113349
2021/12/20,110538
2021/12/21,110920
2021/12/22,110783
2021/12/23,110350
2021/12/24,105718
2021/12/25,105558
2021/12/26,103399
2021/12/27,103391
2021/12/28,96829
2021/12/29,96910
2021/12/30,95803
2021/12/31,95992
2022/01/01,97314
2022/01/02,100646
2022/01/03,100944
2022/01/04,82667
2022/01/05,82840
2022/01/06,82965
2022/01/07,79518
2022/01/08,79788
2022/01/09,88734
2022/01/10,88794
2022/01/11,90558
2022/01/12,93114
2022/01/13,95759
2022/01/14,94828
2022/01/15,93280
2022/01/16,93795
2022/01/17,91583
2022/01/18,88436
2022/01/19,88146
2022/01/20,88653
2022/01/21,89209
2022/01/22,88832
2022/01/23,97177
2022/01/24,93960
2022/01/25,94493
2022/01/26,95069
2022/01/27,96857
2022/01/28,96976
2022/01/29,95549
2022/01/30,95152
2022/01/31,95206
2022/02/01,94747
2022/02/02,95349
2022/02/03,98321
2022/02/04,95349
2022/02/05,96669
2022/02/06,96679
2022/02/07,96892
2022/02/08,93084
2022/02/09,91634
2022/02/10,85053
2022/02/11,75929
2022/02/12,68137
2022/02/13,68613
2022/02/14,68925
2022/02/15,69535
2022/02/16,69310
2022/02/17,69903
2022/02/18,73774
2022/02/19,73550
2022/02/20,97148
2022/02/21,97214
2022/02/22,92428
2022/02/23,92410
2022/02/24,92454
2022/02/25,92794
2022/02/26,91788
2022/02/27,92515
2022/02/28,94905
2022/03/01,94809
2022/03/02,95095
2022/03/03,95092
2022/03/04,94890
2022/03/05,98307
2022/03/06,99665
2022/03/07,96508
2022/03/08,97078
2022/03/09,97170
2022/03/10,99668
2022/03/11,100150
2022/03/12,100237
2022/03/13,108803
2022/03/14,109848
2022/03/15,109328
2022/03/16,112580
2022/03/17,112124
2022/03/18,117670
2022/03/19,118149
2022/03/20,114458
2022/03/21,114410
2022/03/22,94872
2022/03/23,94580
2022/03/24,94046
2022/03/25,94058
2022/03/26,94387
2022/03/27,94925
2022/03/28,97497
2022/03/29,97951
2022/03/30,96141
2022/03/31,96167
2022/04/01,95514
2022/04/02,98284
2022/04/03,104127
2022/04/04,101943
2022/04/05,104233
2022/04/06,104351
2022/04/07,103409
2022/04/08,104089
2022/04/09,101754
2022/04/10,102355
2022/04/11,102593
2022/04/12,96364
2022/04/13,98844
2022/04/14,97670
2022/04/15,91516
2022/04/16,94437
2022/04/17,85994
2022/04/18,86342
2022/04/19,92154
2022/04/20,100158
2022/04/21,94408
2022/04/22,93627
2022/04/23,96840
2022/04/24,98108
2022/04/25,98649
2022/04/26,98658
2022/04/27,93207
2022/04/28,89382
2022/04/29,90369
2022/04/30,94870
2022/05/01,94623
2022/05/02,94212
2022/05/03,92984
2022/05/04,93047
2022/05/05,95177
2022/05/06,95209
2022/05/07,98667
2022/05/08,99252
2022/05/09,99231
2022/05/10,102974
2022/05/11,107164
2022/05/12,128327
2022/05/13,145365
2022/05/14,144995
2022/05/15,145908
2022/05/16,142580
2022/05/17,137267
2022/05/18,136404
2022/05/19,136150
2022/05/20,132373
2022/05/21,133337
2022/05/22,137110
2022/05/23,134628
2022/05/24,132983
2022/05/25,134124
2022/05/26,136407
2022/05/27,137172
2022/05/28,139140
2022/05/29,140761
2022/05/30,139179
2022/05/31,139043
2022/06/01,139534
2022/06/02,138948
2022/06/03,140311
2022/06/04,142469
2022/06/05,148133
2022/06/06,148573
2022/06/07,150076
2022/06/08,151352
2022/06/09,150618
2022/06/10,145634
2022/06/11,120758
2022/06/12,79532
2022/06/13,77210
2022/06/14,77168
2022/06/15,75636
2022/06/16,73066
2022/06/17,64111
2022/06/18,63985
2022/06/19,65195
2022/06/20,65307
2022/06/21,68187
2022/06/22,73375
2022/06/23,79721
2022/06/24,79880
2022/06/25,90206
2022/06/26,100684
2022/06/27,102043
2022/06/28,104551
2022/06/29,104746
2022/06/30,96701
2022/07/01,107748
2022/07/02,119185
2022/07/03,125869
2022/07/04,131381
2022/07/05,138755
2022/07/06,143815
2022/07/07,151734
2022/07/08,158375
2022/07/09,161504
2022/07/10,163739
2022/07/11,164764
2022/07/12,164482
2022/07/13,167497
2022/07/14,171584
2022/07/15,177658
2022/07/16,185430
2022/07/17,192830
2022/07/18,196110
2022/07/19,194694
2022/07/20,194848
2022/07/21,193207
2022/07/22,188345
2022/07/23,178317
2022/07/24,173001
2022/07/25,162581
2022/07/26,231754
2022/07/27,221604
2022/07/28,208109
2022/07/29,196508
2022/07/30,189452
2022/07/31,189903
2022/08/01,196589
2022/08/02,195784
2022/08/03,195328
2022/08/04,214542
2022/08/05,213532
2022/08/06,214926
2022/08/07,215547
2022/08/08,215665
2022/08/09,216846
2022/08/10,216293
2022/08/11,218570
2022/08/12,220253
2022/08/13,223546
2022/08/14,226981
2022/08/15,229643
2022/08/16,232882
2022/08/17,235501
2022/08/18,237033
2022/08/19,239713
2022/08/20,241962
2022/08/21,244987
2022/08/22,248558
2022/08/23,250529
2022/08/24,252217
2022/08/25,169175
2022/08/26,171320
2022/08/27,174711
2022/08/28,178465
2022/08/29,178648
2022/08/30,180662
2022/08/31,165295
2022/09/01,162433
2022/09/02,154641
2022/09/03,86280
2022/09/04,76024
2022/09/05,73075
2022/09/06,67335
2022/09/07,60682
2022/09/08,58700
2022/09/09,51245
2022/09/10,58497
2022/09/11,57765
2022/09/12,56431
2022/09/13,55859
2022/09/14,56260
2022/09/15,89544
2022/09/16,122792
2022/09/17,149219
2022/09/18,151063
2022/09/19,151914
2022/09/20,152984
2022/09/21,152355
2022/09/22,152268
2022/09/23,150966
2022/09/24,150621
2022/09/25,149652
2022/09/26,148621
2022/09/27,149976
2022/09/28,149533
2022/09/29,147708
2022/09/30,149259
2022/10/01,148982
2022/10/02,148630
2022/10/03,157405
2022/10/04,157966
2022/10/05,157162
2022/10/06,156509
2022/10/07,154052
2022/10/08,151903
2022/10/09,153534
2022/10/10,142760
2022/10/11,134325
2022/10/12,133854
2022/10/13,132180
2022/10/14,134861
2022/10/15,136293
2022/10/16,137123
2022/10/17,122166
2022/10/18,124583
2022/10/19,125516
2022/10/20,125669
2022/10/21,125275
2022/10/22,139589
2022/10/23,145665
2022/10/24,148622
2022/10/25,150789
2022/10/26,150600
2022/10/27,146156
2022/10/28,147410
2022/10/29,149507
2022/10/30,145242
2022/10/31,144348
2022/11/01,142585
2022/11/02,121839
2022/11/03,116204
2022/11/04,114169
2022/11/05,113077
2022/11/06,111592
2022/11/07,104119
2022/11/08,107280
2022/11/09,119506
2022/11/10,124926
2022/11/11,126300
2022/11/12,125157
2022/11/13,127512
2022/11/14,134656
2022/11/15,132093
2022/11/16,132098
2022/11/17,132268
2022/11/18,134641
2022/11/19,143758
2022/11/20,151222
2022/11/21,150818
2022/11/22,153911
2022/11/23,156999
2022/11/24,158888
2022/11/25,159169
2022/11/26,163119
2022/11/27,173567
2022/11/28,174353
2022/11/29,174321
