Date,median_transaction_fee7trxUSD
2019/04/30,-1.559
2019/05/01,-1.664
2019/05/02,-1.32
2019/05/03,-0.831
2019/05/04,-0.358
2019/05/05,-0.011
2019/05/06,0.307
2019/05/07,1.319
2019/05/08,1.815
2019/05/09,2.005
2019/05/10,2.086
2019/05/11,2.075
2019/05/12,2.083
2019/05/13,2.331
2019/05/14,3.252
2019/05/15,5.421
2019/05/16,9.22
2019/05/17,11.288
2019/05/18,11.029
2019/05/19,9.883
2019/05/20,8.779
2019/05/21,6.673
2019/05/22,5.826
2019/05/23,4.841
2019/05/24,4.17
2019/05/25,2.838
2019/05/26,1.309
2019/05/27,0.931
2019/05/28,1.209
2019/05/29,1.499
2019/05/30,2.12
2019/05/31,2.401
2019/06/01,2.12
2019/06/02,1.107
2019/06/03,0.365
2019/06/04,-0.082
2019/06/05,-0.177
2019/06/06,-0.444
2019/06/07,-0.633
2019/06/08,0.688
2019/06/09,0.466
2019/06/10,1.831
2019/06/11,2.236
2019/06/12,1.119
2019/06/13,-0.12
2019/06/14,-0.79
2019/06/15,-0.506
2019/06/16,-0.937
2019/06/17,0.442
2019/06/18,0.446
2019/06/19,0.654
2019/06/20,2.406
2019/06/21,2.283
2019/06/22,1.504
2019/06/23,0.684
2019/06/24,0.157
2019/06/25,1.33
2019/06/26,2.145
2019/06/27,2.708
2019/06/28,3.655
2019/06/29,3.41
2019/06/30,2.889
2019/07/01,3.511
2019/07/02,3.082
2019/07/03,1.872
2019/07/04,0.304
2019/07/05,-0.445
2019/07/06,-0.849
2019/07/07,-1.714
2019/07/08,-1.68
2019/07/09,-1.971
2019/07/10,-2.489
2019/07/11,-1.304
2019/07/12,-1.34
2019/07/13,-1.933
2019/07/14,-2.586
2019/07/15,-2.881
2019/07/16,-1.761
2019/07/17,-0.654
2019/07/18,-0.763
2019/07/19,-0.192
2019/07/20,-0.767
2019/07/21,-1.72
2019/07/22,-2.737
2019/07/23,-3.471
2019/07/24,-2.286
2019/07/25,-0.159
2019/07/26,0.032
2019/07/27,-0.707
2019/07/28,-1.841
2019/07/29,-2.872
2019/07/30,-3.715
2019/07/31,-4.204
2019/08/01,-2.31
2019/08/02,-0.866
2019/08/03,1.666
2019/08/04,1.694
2019/08/05,0.858
2019/08/06,-0.157
2019/08/07,-1.153
2019/08/08,-1.811
2019/08/09,-2.287
2019/08/10,-2.837
2019/08/11,-3.327
2019/08/12,-3.583
2019/08/13,-3.874
2019/08/14,-3.978
2019/08/15,-3.394
2019/08/16,-3.121
2019/08/17,-3.207
2019/08/18,-3.299
2019/08/19,-2.461
2019/08/20,-1.193
2019/08/21,0.219
2019/08/22,1.461
2019/08/23,2.234
2019/08/24,2.537
2019/08/25,2.599
2019/08/26,2.825
2019/08/27,2.759
2019/08/28,2.44
2019/08/29,2.049
2019/08/30,1.647
2019/08/31,1.155
2019/09/01,0.707
2019/09/02,0.602
2019/09/03,0.605
2019/09/04,0.667
2019/09/05,0.893
2019/09/06,1.429
2019/09/07,1.906
2019/09/08,2.457
2019/09/09,2.987
2019/09/10,3.741
2019/09/11,4.058
2019/09/12,4.374
2019/09/13,4.573
2019/09/14,4.639
2019/09/15,4.595
2019/09/16,4.473
2019/09/17,4.635
2019/09/18,4.879
2019/09/19,5.215
2019/09/20,5.217
2019/09/21,4.61
2019/09/22,3.581
2019/09/23,2.994
2019/09/24,2.522
2019/09/25,2.037
2019/09/26,1.3
2019/09/27,0.62
2019/09/28,-0.094
2019/09/29,-0.619
2019/09/30,-1.155
2019/10/01,-1.98
2019/10/02,-2.816
2019/10/03,-3.414
2019/10/04,-3.827
2019/10/05,-4.223
2019/10/06,-4.644
2019/10/07,-4.825
2019/10/08,-4.865
2019/10/09,-4.57
2019/10/10,-4.194
2019/10/11,-3.885
2019/10/12,-3.731
2019/10/13,-3.426
2019/10/14,-3.009
2019/10/15,-2.622
2019/10/16,-2.404
2019/10/17,-2.36
2019/10/18,-2.421
2019/10/19,-2.526
2019/10/20,-2.271
2019/10/21,-1.992
2019/10/22,-1.373
2019/10/23,-0.659
2019/10/24,-0.232
2019/10/25,0.057
2019/10/26,0.429
2019/10/27,0.57
2019/10/28,0.759
2019/10/29,1.007
2019/10/30,1.205
2019/10/31,1.217
2019/11/01,1.055
2019/11/02,0.674
2019/11/03,0.223
2019/11/04,0.021
2019/11/05,-0.032
2019/11/06,-0.199
2019/11/07,-0.039
2019/11/08,-0.103
2019/11/09,-0.277
2019/11/10,-0.528
2019/11/11,-0.633
2019/11/12,-0.564
2019/11/13,-0.416
2019/11/14,-0.361
2019/11/15,-0.367
2019/11/16,-0.656
2019/11/17,-0.729
2019/11/18,-0.693
2019/11/19,-0.516
2019/11/20,-0.303
2019/11/21,0.08
2019/11/22,0.781
2019/11/23,0.612
2019/11/24,0.089
2019/11/25,0.097
2019/11/26,0.063
2019/11/27,-0.173
2019/11/28,-0.423
2019/11/29,-0.768
2019/11/30,-1.147
2019/12/01,-1.214
2019/12/02,-1.219
2019/12/03,-1.322
2019/12/04,-1.403
2019/12/05,-1.63
2019/12/06,-1.761
2019/12/07,-2.087
2019/12/08,-2.711
2019/12/09,-3.216
2019/12/10,-3.367
2019/12/11,-3.353
2019/12/12,-3.14
2019/12/13,-2.837
2019/12/14,-2.522
2019/12/15,-2.08
2019/12/16,-1.437
2019/12/17,-0.729
2019/12/18,-0.198
2019/12/19,0.039
2019/12/20,0.098
2019/12/21,-0.179
2019/12/22,-0.636
2019/12/23,-0.827
2019/12/24,-1.07
2019/12/25,-1.383
2019/12/26,-1.651
2019/12/27,-1.768
2019/12/28,-1.733
2019/12/29,-1.705
2019/12/30,-1.588
2019/12/31,-1.41
2020/01/01,-1.295
2020/01/02,-1.355
2020/01/03,-1.424
2020/01/04,-1.748
2020/01/05,-2.094
2020/01/06,-1.985
2020/01/07,-1.813
2020/01/08,-1.307
2020/01/09,-0.936
2020/01/10,-0.34
2020/01/11,0.182
2020/01/12,0.685
2020/01/13,0.804
2020/01/14,1.075
2020/01/15,1.424
2020/01/16,1.155
2020/01/17,1.128
2020/01/18,1.152
2020/01/19,1.041
2020/01/20,0.746
2020/01/21,0.302
2020/01/22,-0.133
2020/01/23,-0.802
2020/01/24,-1.45
2020/01/25,-1.94
2020/01/26,-2.348
2020/01/27,-2.618
2020/01/28,-2.652
2020/01/29,-2.458
2020/01/30,-1.967
2020/01/31,-1.445
2020/02/01,-1.145
2020/02/02,-0.908
2020/02/03,-0.43
2020/02/04,0.97
2020/02/05,2.698
2020/02/06,4.823
2020/02/07,6.574
2020/02/08,6.931
2020/02/09,6.389
2020/02/10,5.572
2020/02/11,4.651
2020/02/12,4.559
2020/02/13,5.002
2020/02/14,5.246
2020/02/15,5.398
2020/02/16,5.129
2020/02/17,4.579
2020/02/18,3.742
2020/02/19,3.135
2020/02/20,2.645
2020/02/21,1.663
2020/02/22,0.632
2020/02/23,0.377
2020/02/24,0.306
2020/02/25,0.209
2020/02/26,0.348
2020/02/27,0.189
2020/02/28,-0.218
2020/02/29,-0.91
2020/03/01,-1.443
2020/03/02,-1.923
2020/03/03,-2.145
2020/03/04,-2.188
2020/03/05,-1.812
2020/03/06,-1.371
2020/03/07,-1.02
2020/03/08,-0.551
2020/03/09,0.108
2020/03/10,0.21
2020/03/11,0.334
2020/03/12,5.449
2020/03/13,9.543
2020/03/14,8.502
2020/03/15,5.728
2020/03/16,3.701
2020/03/17,1.601
2020/03/18,-0.426
2020/03/19,-1.883
2020/03/20,-2.922
2020/03/21,-3.916
2020/03/22,-4.761
2020/03/23,-5.347
2020/03/24,-5.668
2020/03/25,-5.713
2020/03/26,-5.701
2020/03/27,-5.615
2020/03/28,-5.576
2020/03/29,-5.595
2020/03/30,-5.401
2020/03/31,-4.903
2020/04/01,-4.251
2020/04/02,-3.271
2020/04/03,-2.259
2020/04/04,-1.738
2020/04/05,-1.603
2020/04/06,-0.646
2020/04/07,0.65
2020/04/08,1.214
2020/04/09,1.604
2020/04/10,1.781
2020/04/11,1.273
2020/04/12,0.501
2020/04/13,0.065
2020/04/14,-0.106
2020/04/15,-0.238
2020/04/16,0.529
2020/04/17,0.974
2020/04/18,1.366
2020/04/19,1.56
2020/04/20,2.038
2020/04/21,2.533
2020/04/22,2.927
2020/04/23,3.24
2020/04/24,3.363
2020/04/25,3.076
2020/04/26,2.918
2020/04/27,2.811
2020/04/28,2.548
2020/04/29,3.023
2020/04/30,4.787
2020/05/01,5.031
2020/05/02,4.116
2020/05/03,3.075
2020/05/04,2.428
2020/05/05,2.14
2020/05/06,2.266
2020/05/07,2.917
2020/05/08,3.741
2020/05/09,3.862
2020/05/10,4.414
2020/05/11,4.365
2020/05/12,4.452
2020/05/13,5.038
2020/05/14,6.558
2020/05/15,6.967
2020/05/16,6.143
2020/05/17,5.319
2020/05/18,5.373
2020/05/19,5.329
2020/05/20,5.34
2020/05/21,6.072
2020/05/22,5.933
2020/05/23,4.587
2020/05/24,3.433
2020/05/25,2.98
2020/05/26,2.683
2020/05/27,2.594
2020/05/28,2.575
2020/05/29,2.343
2020/05/30,2.077
2020/05/31,1.661
2020/06/01,1.399
2020/06/02,1.355
2020/06/03,1.14
2020/06/04,0.969
2020/06/05,0.864
2020/06/06,1.096
2020/06/07,1.721
2020/06/08,2.255
2020/06/09,2.348
2020/06/10,2.367
2020/06/11,2.28
2020/06/12,1.838
2020/06/13,1.088
2020/06/14,0.137
2020/06/15,-0.14
2020/06/16,-0.106
2020/06/17,0.088
2020/06/18,0.132
2020/06/19,0.189
2020/06/20,-0.113
2020/06/21,-0.567
2020/06/22,-0.49
2020/06/23,0.072
2020/06/24,0.708
2020/06/25,0.993
2020/06/26,0.905
2020/06/27,0.569
2020/06/28,0.122
2020/06/29,-0.13
2020/06/30,0.386
2020/07/01,0.897
2020/07/02,1.064
2020/07/03,1.115
2020/07/04,0.718
2020/07/05,0.143
2020/07/06,-0.086
2020/07/07,-0.076
2020/07/08,0.548
2020/07/09,1.088
2020/07/10,1.162
2020/07/11,0.795
2020/07/12,0.226
2020/07/13,0.359
2020/07/14,0.527
2020/07/15,0.864
2020/07/16,1.38
2020/07/17,1.938
2020/07/18,2.147
2020/07/19,2.208
2020/07/20,2.679
2020/07/21,3.482
2020/07/22,4.004
2020/07/23,4.77
2020/07/24,5.217
2020/07/25,5.597
2020/07/26,5.707
2020/07/27,6.431
2020/07/28,6.142
2020/07/29,5.597
2020/07/30,4.866
2020/07/31,4.471
2020/08/01,3.872
2020/08/02,3.759
2020/08/03,3.598
2020/08/04,3.077
2020/08/05,2.334
2020/08/06,1.751
2020/08/07,1.678
2020/08/08,1.645
2020/08/09,1.871
2020/08/10,3.119
2020/08/11,4.787
2020/08/12,8.726
2020/08/13,12.945
2020/08/14,14.732
2020/08/15,12.891
2020/08/16,9.876
2020/08/17,7.234
2020/08/18,5.444
2020/08/19,4.154
2020/08/20,2.962
2020/08/21,2.402
2020/08/22,1.486
2020/08/23,0.249
2020/08/24,-0.699
2020/08/25,-1.246
2020/08/26,-1.794
2020/08/27,-2.197
2020/08/28,-2.481
2020/08/29,-2.44
2020/08/30,-0.653
2020/08/31,2.159
2020/09/01,8.381
2020/09/02,15.143
2020/09/03,17.02
2020/09/04,14.288
2020/09/05,11.022
2020/09/06,7.09
2020/09/07,3.598
2020/09/08,0.729
2020/09/09,-1.397
2020/09/10,-2.526
2020/09/11,-3.192
2020/09/12,-3.863
2020/09/13,-4.332
2020/09/14,-4.029
2020/09/15,-3.437
2020/09/16,-2.949
2020/09/17,0.562
2020/09/18,3.112
2020/09/19,3.474
2020/09/20,2.451
2020/09/21,1.302
2020/09/22,0.142
2020/09/23,-1.082
2020/09/24,-2.307
2020/09/25,-3.333
2020/09/26,-4.277
2020/09/27,-5.048
2020/09/28,-5.348
2020/09/29,-5.042
2020/09/30,-4.733
2020/10/01,-4.575
2020/10/02,-4.53
2020/10/03,-4.75
2020/10/04,-4.974
2020/10/05,-4.98
2020/10/06,-4.684
2020/10/07,-4.485
2020/10/08,-4.359
2020/10/09,-4.203
2020/10/10,-4.221
2020/10/11,-4.512
2020/10/12,-4.437
2020/10/13,-4.147
2020/10/14,-3.764
2020/10/15,-3.42
2020/10/16,-3.228
2020/10/17,-3.631
2020/10/18,-4.25
2020/10/19,-4.503
2020/10/20,-4.373
2020/10/21,-3.559
2020/10/22,-2.642
2020/10/23,-1.988
2020/10/24,-2.156
2020/10/25,-2.595
2020/10/26,-2.469
2020/10/27,-2.442
2020/10/28,-1.969
2020/10/29,-1.107
2020/10/30,-0.348
2020/10/31,-0.471
2020/11/01,-1.107
2020/11/02,-1.006
2020/11/03,-0.989
2020/11/04,-1.316
2020/11/05,-1.33
2020/11/06,-0.545
2020/11/07,0.288
2020/11/08,0.071
2020/11/09,-0.061
2020/11/10,0.171
2020/11/11,0.579
2020/11/12,1.006
2020/11/13,1.466
2020/11/14,0.969
2020/11/15,0.17
2020/11/16,-0.162
2020/11/17,0.907
2020/11/18,2.585
2020/11/19,2.94
2020/11/20,3.524
2020/11/21,3.958
2020/11/22,4.254
2020/11/23,5.065
2020/11/24,6.451
2020/11/25,6.308
2020/11/26,6.856
2020/11/27,5.243
2020/11/28,2.829
2020/11/29,0.515
2020/11/30,0.087
2020/12/01,0.699
2020/12/02,0.474
2020/12/03,0.062
2020/12/04,-0.209
2020/12/05,-0.928
2020/12/06,-1.725
2020/12/07,-2.059
2020/12/08,-1.72
2020/12/09,-1.047
2020/12/10,-0.59
2020/12/11,-0.123
2020/12/12,-0.334
2020/12/13,-0.7
2020/12/14,-0.444
2020/12/15,0.655
2020/12/16,1.928
2020/12/17,4.788
2020/12/18,5.651
2020/12/19,5.29
2020/12/20,3.899
2020/12/21,3.236
2020/12/22,2.556
2020/12/23,2.821
2020/12/24,2.903
2020/12/25,3.038
2020/12/26,2.574
2020/12/27,2.553
2020/12/28,3.176
2020/12/29,3.647
2020/12/30,4.447
2020/12/31,4.807
2021/01/01,3.997
2021/01/02,3.598
2021/01/03,4.672
2021/01/04,9.283
2021/01/05,10.833
2021/01/06,10.495
2021/01/07,9.554
2021/01/08,8.609
2021/01/09,6.832
2021/01/10,5.045
2021/01/11,5.15
2021/01/12,4.008
2021/01/13,2.299
2021/01/14,0.962
2021/01/15,-0.046
2021/01/16,-0.82
2021/01/17,-1.567
2021/01/18,-2.048
2021/01/19,-1.777
2021/01/20,-1.508
2021/01/21,-0.717
2021/01/22,0.213
2021/01/23,0.395
2021/01/24,0.314
2021/01/25,0.725
2021/01/26,0.704
2021/01/27,0.721
2021/01/28,0.698
2021/01/29,1.428
2021/01/30,1.874
2021/01/31,2.382
2021/02/01,3.058
2021/02/02,4.256
2021/02/03,5.549
2021/02/04,7.574
2021/02/05,9.641
2021/02/06,9.635
2021/02/07,8.28
2021/02/08,7.337
2021/02/09,6.976
2021/02/10,6.538
2021/02/11,5.615
2021/02/12,4.654
2021/02/13,3.962
2021/02/14,3.085
2021/02/15,2.341
2021/02/16,1.761
2021/02/17,1.318
2021/02/18,1.107
2021/02/19,1.088
2021/02/20,1.331
2021/02/21,1.074
2021/02/22,1.393
2021/02/23,2.568
2021/02/24,2.528
2021/02/25,1.75
2021/02/26,0.66
2021/02/27,-0.688
2021/02/28,-1.994
2021/03/01,-3.042
2021/03/02,-3.765
2021/03/03,-4.135
2021/03/04,-4.413
2021/03/05,-4.393
2021/03/06,-4.468
2021/03/07,-4.064
2021/03/08,-3.404
2021/03/09,-2.531
2021/03/10,-1.754
2021/03/11,-1.158
2021/03/12,-0.276
2021/03/13,0.568
2021/03/14,1.126
2021/03/15,1.852
2021/03/16,2.455
2021/03/17,2.874
2021/03/18,2.99
2021/03/19,2.656
2021/03/20,2.045
2021/03/21,1.341
2021/03/22,1.178
2021/03/23,0.892
2021/03/24,0.718
2021/03/25,0.55
2021/03/26,0.117
2021/03/27,-0.531
2021/03/28,-1.117
2021/03/29,-1.265
2021/03/30,-0.959
2021/03/31,-0.027
2021/04/01,0.818
2021/04/02,1.52
2021/04/03,1.676
2021/04/04,1.172
2021/04/05,0.865
2021/04/06,0.716
2021/04/07,0.589
2021/04/08,0.191
2021/04/09,-0.295
2021/04/10,-0.964
2021/04/11,-1.709
2021/04/12,-2.13
2021/04/13,-2.09
2021/04/14,-1.581
2021/04/15,-1.198
2021/04/16,0.123
2021/04/17,1.024
2021/04/18,1.641
2021/04/19,2.414
2021/04/20,3.693
2021/04/21,3.93
2021/04/22,3.496
2021/04/23,2.581
2021/04/24,0.981
2021/04/25,-0.794
2021/04/26,-2.25
2021/04/27,-3.265
2021/04/28,-3.777
2021/04/29,-3.996
2021/04/30,-4.205
2021/05/01,-4.513
2021/05/02,-4.875
2021/05/03,-4.576
2021/05/04,-3.863
2021/05/05,-3.212
2021/05/06,-2.378
2021/05/07,-1.413
2021/05/08,1.288
2021/05/09,4.163
2021/05/10,9.647
2021/05/11,14.818
2021/05/12,18.029
2021/05/13,16.022
2021/05/14,12.423
2021/05/15,8.55
2021/05/16,5.117
2021/05/17,2.477
2021/05/18,0.458
2021/05/19,0.048
2021/05/20,-0.746
2021/05/21,-1.721
2021/05/22,-3.009
2021/05/23,-3.852
2021/05/24,-4.706
2021/05/25,-5.535
2021/05/26,-6.234
2021/05/27,-6.885
2021/05/28,-7.419
2021/05/29,-7.983
2021/05/30,-8.549
2021/05/31,-8.973
2021/06/01,-9.231
2021/06/02,-9.237
2021/06/03,-9.017
2021/06/04,-8.754
2021/06/05,-8.609
2021/06/06,-8.587
2021/06/07,-8.35
2021/06/08,-7.802
2021/06/09,-7.184
2021/06/10,-6.661
2021/06/11,-6.111
2021/06/12,-5.814
2021/06/13,-5.76
2021/06/14,-5.485
2021/06/15,-4.982
2021/06/16,-4.456
2021/06/17,-3.86
2021/06/18,-3.353
2021/06/19,-3.256
2021/06/20,-3.313
2021/06/21,-2.167
2021/06/22,-0.141
2021/06/23,0.417
2021/06/24,0.073
2021/06/25,-0.425
2021/06/26,-1.333
2021/06/27,-2.302
2021/06/28,-2.816
2021/06/29,-2.755
2021/06/30,-2.325
2021/07/01,-1.916
2021/07/02,-1.793
2021/07/03,-1.935
2021/07/04,-2.132
2021/07/05,-2.198
2021/07/06,0.667
2021/07/07,3.544
2021/07/08,5.235
2021/07/09,5.366
2021/07/10,4.055
2021/07/11,2.293
2021/07/12,1.435
2021/07/13,1.134
2021/07/14,1.598
2021/07/15,2.19
2021/07/16,2.518
2021/07/17,2.002
2021/07/18,1.263
2021/07/19,0.511
2021/07/20,-0.002
2021/07/21,-0.646
2021/07/22,-1.027
2021/07/23,-1.393
2021/07/24,-1.824
2021/07/25,-2.081
2021/07/26,-1.138
2021/07/27,-0.379
2021/07/28,0.508
2021/07/29,1.22
2021/07/30,2.032
2021/07/31,2.593
2021/08/01,3.118
2021/08/02,3.548
2021/08/03,4.153
2021/08/04,4.625
2021/08/05,6.189
2021/08/06,7.301
2021/08/07,8.027
2021/08/08,7.857
2021/08/09,7.638
2021/08/10,7.403
2021/08/11,7.497
2021/08/12,6.959
2021/08/13,6.346
2021/08/14,5.506
2021/08/15,4.464
2021/08/16,3.831
2021/08/17,3.233
2021/08/18,2.502
2021/08/19,1.568
2021/08/20,0.878
2021/08/21,0.166
2021/08/22,-0.399
2021/08/23,0.046
2021/08/24,1.53
2021/08/25,3.578
2021/08/26,5.121
2021/08/27,6.297
2021/08/28,6.313
2021/08/29,5.83
2021/08/30,5.59
2021/08/31,5.624
2021/09/01,5.963
2021/09/02,6.208
2021/09/03,7.277
2021/09/04,7.574
2021/09/05,7.142
2021/09/06,6.481
2021/09/07,5.866
2021/09/08,5.131
2021/09/09,4.368
2021/09/10,3.105
2021/09/11,1.386
2021/09/12,-0.233
2021/09/13,-1.363
2021/09/14,-2.377
2021/09/15,-3.118
2021/09/16,-3.4
2021/09/17,-3.448
2021/09/18,-3.65
2021/09/19,-3.891
2021/09/20,-3.655
2021/09/21,-3.159
2021/09/22,-2.956
2021/09/23,-2.764
2021/09/24,-2.575
2021/09/25,-2.826
2021/09/26,-2.928
2021/09/27,-2.538
2021/09/28,-1.892
2021/09/29,-1.391
2021/09/30,-0.729
2021/10/01,-0.156
2021/10/02,-0.027
2021/10/03,-0.102
2021/10/04,0.499
2021/10/05,1.626
2021/10/06,2.93
2021/10/07,4.267
2021/10/08,4.724
2021/10/09,4.132
2021/10/10,3.164
2021/10/11,2.721
2021/10/12,2.186
2021/10/13,1.869
2021/10/14,2.009
2021/10/15,2.436
2021/10/16,2.184
2021/10/17,1.515
2021/10/18,0.88
2021/10/19,0.159
2021/10/20,-0.388
2021/10/21,-0.539
2021/10/22,-0.618
2021/10/23,-0.949
2021/10/24,-1.217
2021/10/25,-0.982
2021/10/26,-0.073
2021/10/27,1.63
2021/10/28,3.494
2021/10/29,5.029
2021/10/30,5.878
2021/10/31,6.07
2021/11/01,5.923
2021/11/02,5.807
2021/11/03,5.545
2021/11/04,4.9
2021/11/05,3.997
2021/11/06,2.793
2021/11/07,1.54
2021/11/08,0.772
2021/11/09,1.047
2021/11/10,1.384
2021/11/11,1.589
2021/11/12,1.563
2021/11/13,1.189
2021/11/14,0.526
2021/11/15,0.336
2021/11/16,0.172
2021/11/17,-0.22
2021/11/18,-0.422
2021/11/19,-0.756
2021/11/20,-1.15
2021/11/21,-1.562
2021/11/22,-1.475
2021/11/23,-1.3
2021/11/24,-1.145
2021/11/25,-0.967
2021/11/26,-0.979
2021/11/27,-1.137
2021/11/28,-1.303
2021/11/29,-1.239
2021/11/30,-0.993
2021/12/01,-0.394
2021/12/02,-0.183
2021/12/03,-0.175
2021/12/04,-0.099
2021/12/05,-0.655
2021/12/06,-1.061
2021/12/07,-1.417
2021/12/08,-1.926
2021/12/09,-2.346
2021/12/10,-2.778
2021/12/11,-3.212
2021/12/12,-3.691
2021/12/13,-3.935
2021/12/14,-3.992
2021/12/15,-3.802
2021/12/16,-3.383
2021/12/17,-2.98
2021/12/18,-2.853
2021/12/19,-3.012
2021/12/20,-3.13
2021/12/21,-3.073
2021/12/22,-2.82
2021/12/23,-2.313
2021/12/24,-1.849
2021/12/25,-1.325
2021/12/26,-1.215
2021/12/27,-0.935
2021/12/28,-0.19
2021/12/29,1.264
2021/12/30,2.211
2021/12/31,2.533
2022/01/01,2.308
2022/01/02,2.145
2022/01/03,2.111
2022/01/04,2.352
2022/01/05,2.826
2022/01/06,2.967
2022/01/07,2.958
2022/01/08,2.383
2022/01/09,2.158
2022/01/10,3.074
2022/01/11,3.629
2022/01/12,3.805
2022/01/13,3.575
2022/01/14,3.408
2022/01/15,2.687
2022/01/16,1.837
2022/01/17,1.087
2022/01/18,0.283
2022/01/19,-0.476
2022/01/20,-0.985
2022/01/21,-1.02
2022/01/22,-1.122
2022/01/23,-1.542
2022/01/24,-1.94
2022/01/25,-2.278
2022/01/26,-2.404
2022/01/27,-2.3
2022/01/28,-2.227
2022/01/29,-2.325
2022/01/30,-2.512
2022/01/31,-2.634
2022/02/01,-2.237
2022/02/02,-1.672
2022/02/03,-1.417
2022/02/04,-1.361
2022/02/05,-1.785
2022/02/06,-2.335
2022/02/07,-2.187
2022/02/08,-2.045
2022/02/09,-1.958
2022/02/10,-1.862
2022/02/11,-2.031
2022/02/12,-2.415
2022/02/13,-2.962
2022/02/14,-3.422
2022/02/15,-3.608
2022/02/16,-3.37
2022/02/17,-3.016
2022/02/18,-2.233
2022/02/19,-1.968
2022/02/20,-2.181
2022/02/21,-1.908
2022/02/22,-1.583
2022/02/23,-1.402
2022/02/24,-1.291
2022/02/25,-1.597
2022/02/26,-2.21
2022/02/27,-2.883
2022/02/28,-3.08
2022/03/01,-2.999
2022/03/02,-2.898
2022/03/03,-2.884
2022/03/04,-3.025
2022/03/05,-3.414
2022/03/06,-3.838
2022/03/07,-4.218
2022/03/08,-4.513
2022/03/09,-4.605
2022/03/10,-4.672
2022/03/11,-4.772
2022/03/12,-5.054
2022/03/13,-5.19
2022/03/14,-5.078
2022/03/15,-4.719
2022/03/16,-4.099
2022/03/17,-2.648
2022/03/18,-1.092
2022/03/19,-0.394
2022/03/20,-0.457
2022/03/21,-0.548
2022/03/22,-0.326
2022/03/23,-0.03
2022/03/24,0.758
2022/03/25,1.567
2022/03/26,1.591
2022/03/27,1.377
2022/03/28,1.982
2022/03/29,2.58
2022/03/30,3.246
2022/03/31,3.744
2022/04/01,4.535
2022/04/02,4.931
2022/04/03,4.862
2022/04/04,5.074
2022/04/05,5.46
2022/04/06,5.153
2022/04/07,4.544
2022/04/08,3.746
2022/04/09,2.333
2022/04/10,0.879
2022/04/11,-0.14
2022/04/12,-0.748
2022/04/13,-1.058
2022/04/14,-1.224
2022/04/15,-1.489
2022/04/16,-2.068
2022/04/17,-2.771
2022/04/18,-3.187
2022/04/19,-3.311
2022/04/20,-2.73
2022/04/21,-1.494
2022/04/22,-0.633
2022/04/23,-0.574
2022/04/24,-0.923
2022/04/25,-0.798
2022/04/26,-0.634
2022/04/27,-0.466
2022/04/28,-0.276
2022/04/29,-0.14
2022/04/30,-0.147
2022/05/01,0.882
2022/05/02,1.815
2022/05/03,2.394
2022/05/04,2.245
2022/05/05,1.977
2022/05/06,1.254
2022/05/07,0.165
2022/05/08,-1.161
2022/05/09,-1.818
2022/05/10,-2.15
2022/05/11,-0.758
2022/05/12,1.807
2022/05/13,2.443
2022/05/14,1.498
2022/05/15,-0.141
2022/05/16,-1.846
2022/05/17,-3.148
2022/05/18,-4.273
2022/05/19,-5.173
2022/05/20,-5.711
2022/05/21,-6.211
2022/05/22,-6.542
2022/05/23,-6.573
2022/05/24,-6.395
2022/05/25,-5.875
2022/05/26,-4.665
2022/05/27,-3.477
2022/05/28,-3.213
2022/05/29,-3.395
2022/05/30,-3.044
2022/05/31,-2.006
2022/06/01,-0.278
2022/06/02,1.845
2022/06/03,3.669
2022/06/04,4.482
2022/06/05,4.655
2022/06/06,4.374
2022/06/07,3.9
2022/06/08,4.088
2022/06/09,4.176
2022/06/10,3.56
2022/06/11,2.106
2022/06/12,0.459
2022/06/13,-0.39
2022/06/14,-1.307
2022/06/15,-2.01
2022/06/16,-2.842
2022/06/17,-3.705
2022/06/18,-4.432
2022/06/19,-5.233
2022/06/20,-5.897
2022/06/21,-6.172
2022/06/22,-6.235
2022/06/23,-5.869
2022/06/24,-5.321
2022/06/25,-4.706
2022/06/26,-3.99
2022/06/27,-3
2022/06/28,-2.118
2022/06/29,-1.308
2022/06/30,-0.734
2022/07/01,-1.017
2022/07/02,-2.048
2022/07/03,-3.129
2022/07/04,-3.878
2022/07/05,-4.128
2022/07/06,-4.062
2022/07/07,-3.51
2022/07/08,-2.987
2022/07/09,-2.985
2022/07/10,-3.246
2022/07/11,-3.143
2022/07/12,-3.073
2022/07/13,-2.864
2022/07/14,-2.457
2022/07/15,-1.91
2022/07/16,-1.88
2022/07/17,-1.922
2022/07/18,-1.094
2022/07/19,0.157
2022/07/20,1.267
2022/07/21,1.386
2022/07/22,0.84
2022/07/23,-0.151
2022/07/24,-1.232
2022/07/25,-1.869
2022/07/26,-2.295
2022/07/27,-2.49
2022/07/28,-1.981
2022/07/29,-1.646
2022/07/30,-1.965
2022/07/31,-2.581
2022/08/01,-2.874
2022/08/02,-2.911
2022/08/03,-2.903
2022/08/04,-2.933
2022/08/05,-2.558
2022/08/06,-2.545
2022/08/07,-2.639
2022/08/08,-1.726
2022/08/09,-0.305
2022/08/10,1.952
2022/08/11,4.294
2022/08/12,5.26
2022/08/13,4.612
2022/08/14,3.492
2022/08/15,3.233
2022/08/16,2.502
2022/08/17,1.62
2022/08/18,0.814
2022/08/19,0.535
2022/08/20,-0.228
2022/08/21,-1.378
2022/08/22,-1.899
2022/08/23,-2.08
2022/08/24,-2.127
2022/08/25,-1.94
2022/08/26,-1.675
2022/08/27,-1.983
