Date,transactions7ema
2019/10/27,696326
2019/10/28,702579
2019/10/29,703839
2019/10/30,707284
2019/10/31,716493
2019/11/01,713622
2019/11/02,682961
2019/11/03,654999
2019/11/04,658945
2019/11/05,679022
2019/11/06,686200
2019/11/07,728993
2019/11/08,721529
2019/11/09,692148
2019/11/10,671452
2019/11/11,681128
2019/11/12,688011
2019/11/13,694396
2019/11/14,690673
2019/11/15,688767
2019/11/16,665741
2019/11/17,649347
2019/11/18,670629
2019/11/19,686854
2019/11/20,687584
2019/11/21,706412
2019/11/22,728496
2019/11/23,704289
2019/11/24,677437
2019/11/25,698800
2019/11/26,694033
2019/11/27,689264
2019/11/28,672718
2019/11/29,672181
2019/11/30,650353
2019/12/01,641532
2019/12/02,651452
2019/12/03,641221
2019/12/04,646167
2019/12/05,639037
2019/12/06,622685
2019/12/07,589045
2019/12/08,551952
2019/12/09,572829
2019/12/10,587523
2019/12/11,596979
2019/12/12,606644
2019/12/13,610361
2019/12/14,595556
2019/12/15,578416
2019/12/16,592483
2019/12/17,606112
2019/12/18,620408
2019/12/19,620322
2019/12/20,618826
2019/12/21,600464
2019/12/22,582832
2019/12/23,595033
2019/12/24,596978
2019/12/25,589007
2019/12/26,588416
2019/12/27,586310
2019/12/28,568820
2019/12/29,546647
2019/12/30,556092
2019/12/31,555623
2020/01/01,533349
2020/01/02,526421
2020/01/03,540226
2020/01/04,544938
2020/01/05,539870
2020/01/06,561533
2020/01/07,582770
2020/01/08,600517
2020/01/09,605737
2020/01/10,605577
2020/01/11,591586
2020/01/12,574677
2020/01/13,572355
2020/01/14,597203
2020/01/15,622502
2020/01/16,640289
2020/01/17,649356
2020/01/18,644058
2020/01/19,636885
2020/01/20,627480
2020/01/21,610351
2020/01/22,586205
2020/01/23,577787
2020/01/24,557624
2020/01/25,527097
2020/01/26,502524
2020/01/27,496028
2020/01/28,503592
2020/01/29,515576
2020/01/30,528195
2020/01/31,541986
2020/02/01,542930
2020/02/02,539721
2020/02/03,560088
2020/02/04,551185
2020/02/05,566084
2020/02/06,576189
2020/02/07,588705
2020/02/08,606941
2020/02/09,612363
2020/02/10,626463
2020/02/11,647167
2020/02/12,684916
2020/02/13,704878
2020/02/14,721615
2020/02/15,715999
2020/02/16,702372
2020/02/17,700620
2020/02/18,708961
2020/02/19,705680
2020/02/20,701660
2020/02/21,693880
2020/02/22,671875
2020/02/23,655479
2020/02/24,663535
2020/02/25,665215
2020/02/26,675144
2020/02/27,684978
2020/02/28,685907
2020/02/29,669547
2020/03/01,659285
2020/03/02,664833
2020/03/03,663975
2020/03/04,663973
2020/03/05,678008
2020/03/06,677706
2020/03/07,666027
2020/03/08,665162
2020/03/09,694893
2020/03/10,711316
2020/03/11,711754
2020/03/12,724010
2020/03/13,754995
2020/03/14,736703
2020/03/15,716941
2020/03/16,733729
2020/03/17,741072
2020/03/18,747913
2020/03/19,776939
2020/03/20,788244
2020/03/21,805559
2020/03/22,790718
2020/03/23,793348
2020/03/24,792986
2020/03/25,786087
2020/03/26,782685
2020/03/27,774208
2020/03/28,747587
2020/03/29,712687
2020/03/30,715516
2020/03/31,719574
2020/04/01,710432
2020/04/02,712963
2020/04/03,715394
2020/04/04,693034
2020/04/05,673275
2020/04/06,697777
2020/04/07,719201
2020/04/08,746956
2020/04/09,742093
2020/04/10,742980
2020/04/11,727366
2020/04/12,715157
2020/04/13,722444
2020/04/14,745326
2020/04/15,757033
2020/04/16,765358
2020/04/17,770428
2020/04/18,773599
2020/04/19,765618
2020/04/20,781435
2020/04/21,789317
2020/04/22,789617
2020/04/23,798812
2020/04/24,810811
2020/04/25,806183
2020/04/26,805124
2020/04/27,814142
2020/04/28,820219
2020/04/29,839610
2020/04/30,854572
2020/05/01,847714
2020/05/02,827283
2020/05/03,817884
2020/05/04,806922
2020/05/05,801571
2020/05/06,809535
2020/05/07,826434
2020/05/08,841764
2020/05/09,854919
2020/05/10,860977
2020/05/11,867621
2020/05/12,870886
2020/05/13,867405
2020/05/14,855629
2020/05/15,863894
2020/05/16,866664
2020/05/17,852114
2020/05/18,853497
2020/05/19,852132
2020/05/20,852943
2020/05/21,856634
2020/05/22,871546
2020/05/23,870766
2020/05/24,859513
2020/05/25,863536
2020/05/26,876896
2020/05/27,881726
2020/05/28,888111
2020/05/29,903400
2020/05/30,898038
2020/05/31,886054
2020/06/01,897009
2020/06/02,917982
2020/06/03,913078
2020/06/04,917410
2020/06/05,913556
2020/06/06,921716
2020/06/07,927234
2020/06/08,936977
2020/06/09,933501
2020/06/10,935098
2020/06/11,932657
2020/06/12,921822
2020/06/13,899683
2020/06/14,871017
2020/06/15,881333
2020/06/16,887232
2020/06/17,885358
2020/06/18,892480
2020/06/19,905845
2020/06/20,914738
2020/06/21,932818
2020/06/22,972634
2020/06/23,1009336
2020/06/24,1024718
2020/06/25,1028974
2020/06/26,1026081
2020/06/27,1023845
2020/06/28,1017294
2020/06/29,1027018
2020/06/30,1048093
2020/07/01,1047179
2020/07/02,1045164
2020/07/03,1039398
2020/07/04,1016120
2020/07/05,982109
2020/07/06,991584
2020/07/07,1009815
2020/07/08,1030414
2020/07/09,1040396
2020/07/10,1038998
2020/07/11,1024981
2020/07/12,1018226
2020/07/13,1051628
2020/07/14,1063386
2020/07/15,1075380
2020/07/16,1073651
2020/07/17,1074763
2020/07/18,1073950
2020/07/19,1076074
2020/07/20,1092981
2020/07/21,1099759
2020/07/22,1109329
2020/07/23,1118738
2020/07/24,1125624
2020/07/25,1138094
2020/07/26,1138044
2020/07/27,1168897
2020/07/28,1182261
2020/07/29,1177658
2020/07/30,1174364
2020/07/31,1185482
2020/08/01,1182003
2020/08/02,1167974
2020/08/03,1170179
2020/08/04,1168619
2020/08/05,1172139
2020/08/06,1183075
2020/08/07,1199730
2020/08/08,1195399
2020/08/09,1203837
2020/08/10,1225373
2020/08/11,1232591
2020/08/12,1231746
2020/08/13,1226095
2020/08/14,1219957
2020/08/15,1191926
2020/08/16,1182025
2020/08/17,1182012
2020/08/18,1193823
2020/08/19,1199590
2020/08/20,1195441
2020/08/21,1210769
2020/08/22,1183696
2020/08/23,1168403
2020/08/24,1166848
2020/08/25,1159686
2020/08/26,1161319
2020/08/27,1155133
2020/08/28,1149328
2020/08/29,1144744
2020/08/30,1144162
2020/08/31,1167085
2020/09/01,1186739
2020/09/02,1185357
2020/09/03,1176427
2020/09/04,1167622
2020/09/05,1135943
2020/09/06,1108624
2020/09/07,1094338
2020/09/08,1077429
2020/09/09,1071222
2020/09/10,1083658
2020/09/11,1081346
2020/09/12,1069656
2020/09/13,1062754
2020/09/14,1066987
2020/09/15,1072700
2020/09/16,1063278
2020/09/17,1148962
2020/09/18,1172924
2020/09/19,1152193
2020/09/20,1137972
2020/09/21,1136895
2020/09/22,1123045
2020/09/23,1113309
2020/09/24,1106866
2020/09/25,1088847
2020/09/26,1062775
2020/09/27,1038701
2020/09/28,1049047
2020/09/29,1058844
2020/09/30,1063893
2020/10/01,1052605
2020/10/02,1039988
2020/10/03,1019123
2020/10/04,1010705
2020/10/05,1014952
2020/10/06,1032089
2020/10/07,1032913
2020/10/08,1029546
2020/10/09,1034552
2020/10/10,1035002
2020/10/11,1027427
2020/10/12,1043611
2020/10/13,1064557
2020/10/14,1071899
2020/10/15,1116296
2020/10/16,1127506
2020/10/17,1108572
2020/10/18,1080357
2020/10/19,1092500
2020/10/20,1095795
2020/10/21,1111685
2020/10/22,1131024
2020/10/23,1131437
2020/10/24,1101617
2020/10/25,1067514
2020/10/26,1072170
2020/10/27,1073744
2020/10/28,1090210
2020/10/29,1094620
2020/10/30,1098718
2020/10/31,1096435
2020/11/01,1085015
2020/11/02,1102979
2020/11/03,1107074
2020/11/04,1114616
2020/11/05,1118070
2020/11/06,1131545
2020/11/07,1131589
2020/11/08,1102808
2020/11/09,1114030
2020/11/10,1124886
2020/11/11,1117810
2020/11/12,1113171
2020/11/13,1123972
2020/11/14,1109745
2020/11/15,1091666
2020/11/16,1095127
2020/11/17,1114599
2020/11/18,1116148
2020/11/19,1117798
2020/11/20,1129066
2020/11/21,1139846
2020/11/22,1141830
2020/11/23,1159781
2020/11/24,1179853
2020/11/25,1186371
2020/11/26,1183111
2020/11/27,1163055
2020/11/28,1120375
2020/11/29,1088764
2020/11/30,1112552
2020/12/01,1127504
2020/12/02,1113475
2020/12/03,1113651
2020/12/04,1118822
2020/12/05,1103047
2020/12/06,1085914
2020/12/07,1090061
2020/12/08,1104949
2020/12/09,1116417
2020/12/10,1110420
2020/12/11,1113355
2020/12/12,1108032
2020/12/13,1116700
2020/12/14,1147923
2020/12/15,1164764
2020/12/16,1189015
2020/12/17,1227331
2020/12/18,1218986
2020/12/19,1204957
2020/12/20,1172294
2020/12/21,1165958
2020/12/22,1161244
2020/12/23,1184510
2020/12/24,1174068
2020/12/25,1165655
2020/12/26,1159132
2020/12/27,1163692
2020/12/28,1186965
2020/12/29,1191899
2020/12/30,1200838
2020/12/31,1191597
2021/01/01,1177843
2021/01/02,1176092
2021/01/03,1190674
2021/01/04,1211798
2021/01/05,1223435
2021/01/06,1237685
2021/01/07,1252906
2021/01/08,1261917
2021/01/09,1254336
2021/01/10,1243403
2021/01/11,1252624
2021/01/12,1230845
2021/01/13,1204766
2021/01/14,1199708
2021/01/15,1206578
2021/01/16,1203268
2021/01/17,1185725
2021/01/18,1193782
2021/01/19,1208396
2021/01/20,1209779
2021/01/21,1201882
2021/01/22,1197110
2021/01/23,1182999
2021/01/24,1166685
2021/01/25,1176816
2021/01/26,1181261
2021/01/27,1171191
2021/01/28,1176102
2021/01/29,1205567
2021/01/30,1208735
2021/01/31,1217783
2021/02/01,1238450
2021/02/02,1254560
2021/02/03,1269647
2021/02/04,1279701
2021/02/05,1289001
2021/02/06,1273708
2021/02/07,1262941
2021/02/08,1266140
2021/02/09,1281491
2021/02/10,1291208
2021/02/11,1286036
2021/02/12,1287102
2021/02/13,1278417
2021/02/14,1260479
2021/02/15,1247953
2021/02/16,1240444
2021/02/17,1244959
2021/02/18,1258325
2021/02/19,1274648
2021/02/20,1290363
2021/02/21,1276152
2021/02/22,1285158
2021/02/23,1289589
2021/02/24,1288494
2021/02/25,1274560
2021/02/26,1264980
2021/02/27,1249343
2021/02/28,1231972
2021/03/01,1220460
2021/03/02,1225391
2021/03/03,1227805
2021/03/04,1229580
2021/03/05,1224345
2021/03/06,1208388
2021/03/07,1201317
2021/03/08,1205092
2021/03/09,1222656
2021/03/10,1231008
2021/03/11,1244448
2021/03/12,1264756
2021/03/13,1271905
2021/03/14,1273401
2021/03/15,1285398
2021/03/16,1291296
2021/03/17,1286547
2021/03/18,1289850
2021/03/19,1290195
2021/03/20,1283224
2021/03/21,1263920
2021/03/22,1274805
2021/03/23,1280844
2021/03/24,1288000
2021/03/25,1303415
2021/03/26,1294021
2021/03/27,1278206
2021/03/28,1261634
2021/03/29,1263701
2021/03/30,1273019
2021/03/31,1293415
2021/04/01,1312063
2021/04/02,1323702
2021/04/03,1316110
2021/04/04,1286551
2021/04/05,1289150
2021/04/06,1300812
2021/04/07,1303769
2021/04/08,1298921
2021/04/09,1299411
2021/04/10,1303312
2021/04/11,1291710
2021/04/12,1305778
2021/04/13,1316951
2021/04/14,1334298
2021/04/15,1300059
2021/04/16,1331788
2021/04/17,1362091
2021/04/18,1370760
2021/04/19,1397280
2021/04/20,1436850
2021/04/21,1468976
2021/04/22,1496049
2021/04/23,1506312
2021/04/24,1477009
2021/04/25,1455095
2021/04/26,1453437
2021/04/27,1452151
2021/04/28,1468515
2021/04/29,1484065
2021/04/30,1473356
2021/05/01,1461909
2021/05/02,1450796
2021/05/03,1460255
2021/05/04,1479221
2021/05/05,1489135
2021/05/06,1499900
2021/05/07,1506898
2021/05/08,1557894
2021/05/09,1597570
2021/05/10,1627300
2021/05/11,1649488
2021/05/12,1643135
2021/05/13,1629491
2021/05/14,1605041
2021/05/15,1571905
2021/05/16,1535207
2021/05/17,1513062
2021/05/18,1491060
2021/05/19,1483588
2021/05/20,1477478
2021/05/21,1449846
2021/05/22,1408300
2021/05/23,1372288
2021/05/24,1357401
2021/05/25,1340412
2021/05/26,1336917
2021/05/27,1325534
2021/05/28,1320420
2021/05/29,1313671
2021/05/30,1305324
2021/05/31,1303465
2021/06/01,1296187
2021/06/02,1300647
2021/06/03,1309865
2021/06/04,1307850
2021/06/05,1275056
2021/06/06,1239924
2021/06/07,1236330
2021/06/08,1232513
2021/06/09,1222954
2021/06/10,1214354
2021/06/11,1206587
2021/06/12,1187885
2021/06/13,1172097
2021/06/14,1176212
2021/06/15,1188184
2021/06/16,1191416
2021/06/17,1198301
2021/06/18,1191271
2021/06/19,1156000
2021/06/20,1131322
2021/06/21,1150884
2021/06/22,1187525
2021/06/23,1191137
2021/06/24,1195106
2021/06/25,1203162
2021/06/26,1189987
2021/06/27,1168627
2021/06/28,1227495
2021/06/29,1236701
2021/06/30,1230579
2021/07/01,1225862
2021/07/02,1214790
2021/07/03,1191728
2021/07/04,1170132
2021/07/05,1164573
2021/07/06,1212285
2021/07/07,1231958
2021/07/08,1239626
2021/07/09,1235642
2021/07/10,1211511
2021/07/11,1184075
2021/07/12,1185923
2021/07/13,1185295
2021/07/14,1194695
2021/07/15,1211014
2021/07/16,1208015
2021/07/17,1197167
2021/07/18,1190086
2021/07/19,1191369
2021/07/20,1191714
2021/07/21,1192579
2021/07/22,1195145
2021/07/23,1197155
2021/07/24,1204244
2021/07/25,1185395
2021/07/26,1204201
2021/07/27,1232682
2021/07/28,1249582
2021/07/29,1251968
2021/07/30,1249561
2021/07/31,1240251
2021/08/01,1227843
2021/08/02,1238250
2021/08/03,1233603
2021/08/04,1231162
2021/08/05,1213288
2021/08/06,1212971
2021/08/07,1209336
2021/08/08,1203045
2021/08/09,1206933
2021/08/10,1208241
2021/08/11,1214783
2021/08/12,1209908
2021/08/13,1206693
2021/08/14,1195006
2021/08/15,1177578
2021/08/16,1196675
2021/08/17,1210543
2021/08/18,1208199
2021/08/19,1220013
2021/08/20,1230023
2021/08/21,1219207
2021/08/22,1210378
2021/08/23,1219190
2021/08/24,1226155
2021/08/25,1215811
2021/08/26,1205624
2021/08/27,1183986
2021/08/28,1170920
2021/08/29,1164977
2021/08/30,1173481
2021/08/31,1181689
2021/09/01,1192543
2021/09/02,1209666
2021/09/03,1206944
2021/09/04,1202479
2021/09/05,1185941
2021/09/06,1191079
2021/09/07,1220327
2021/09/08,1209857
2021/09/09,1212356
2021/09/10,1220443
2021/09/11,1227615
2021/09/12,1223529
2021/09/13,1234520
2021/09/14,1233700
2021/09/15,1227172
2021/09/16,1226469
2021/09/17,1216746
2021/09/18,1198359
2021/09/19,1180825
2021/09/20,1179259
2021/09/21,1182768
2021/09/22,1180520
2021/09/23,1183654
2021/09/24,1175911
2021/09/25,1162203
2021/09/26,1143787
2021/09/27,1141316
2021/09/28,1133017
2021/09/29,1133730
2021/09/30,1129270
2021/10/01,1148697
2021/10/02,1140997
2021/10/03,1138304
2021/10/04,1134106
2021/10/05,1159498
2021/10/06,1204082
2021/10/07,1239135
2021/10/08,1251110
2021/10/09,1236296
2021/10/10,1211698
2021/10/11,1204645
2021/10/12,1204375
2021/10/13,1200745
2021/10/14,1207333
2021/10/15,1231248
2021/10/16,1218694
2021/10/17,1200066
2021/10/18,1199468
2021/10/19,1210477
2021/10/20,1222718
2021/10/21,1236357
2021/10/22,1241279
2021/10/23,1239699
2021/10/24,1245102
2021/10/25,1258701
2021/10/26,1280218
2021/10/27,1302790
2021/10/28,1354718
2021/10/29,1380122
2021/10/30,1379771
2021/10/31,1360874
2021/11/01,1356089
2021/11/02,1365981
2021/11/03,1378791
2021/11/04,1372140
2021/11/05,1364020
2021/11/06,1336995
2021/11/07,1321996
2021/11/08,1323751
2021/11/09,1326350
2021/11/10,1342449
2021/11/11,1343747
2021/11/12,1344093
2021/11/13,1333186
2021/11/14,1318820
2021/11/15,1311524
2021/11/16,1311081
2021/11/17,1321615
2021/11/18,1312274
2021/11/19,1298152
2021/11/20,1263646
2021/11/21,1262969
2021/11/22,1252604
2021/11/23,1255702
2021/11/24,1277399
2021/11/25,1283415
2021/11/26,1286943
2021/11/27,1268488
2021/11/28,1235280
2021/11/29,1238382
2021/11/30,1249018
2021/12/01,1242174
2021/12/02,1247952
2021/12/03,1238836
2021/12/04,1238051
2021/12/05,1275161
2021/12/06,1267564
2021/12/07,1256866
2021/12/08,1266726
2021/12/09,1262879
2021/12/10,1256593
2021/12/11,1242291
2021/12/12,1227130
2021/12/13,1231092
2021/12/14,1227044
2021/12/15,1234899
2021/12/16,1215038
2021/12/17,1228867
2021/12/18,1211619
2021/12/19,1193109
2021/12/20,1195142
2021/12/21,1197266
2021/12/22,1206278
2021/12/23,1216019
2021/12/24,1236518
2021/12/25,1252268
2021/12/26,1240936
2021/12/27,1243693
2021/12/28,1243027
2021/12/29,1245328
2021/12/30,1247918
2021/12/31,1239476
2022/01/01,1224854
2022/01/02,1208366
2022/01/03,1208568
2022/01/04,1211755
2022/01/05,1221223
2022/01/06,1219041
2022/01/07,1211403
2022/01/08,1204521
2022/01/09,1180471
2022/01/10,1193652
2022/01/11,1214651
2022/01/12,1231825
2022/01/13,1244599
2022/01/14,1238064
2022/01/15,1222260
2022/01/16,1207434
2022/01/17,1205255
2022/01/18,1196323
2022/01/19,1203028
2022/01/20,1199728
2022/01/21,1197271
2022/01/22,1199112
2022/01/23,1168805
2022/01/24,1163381
2022/01/25,1166946
2022/01/26,1161738
2022/01/27,1154725
2022/01/28,1150433
2022/01/29,1149614
2022/01/30,1158173
2022/01/31,1162907
2022/02/01,1165410
2022/02/02,1162224
2022/02/03,1149418
2022/02/04,1154312
2022/02/05,1174490
2022/02/06,1174338
2022/02/07,1171588
2022/02/08,1173886
2022/02/09,1181887
2022/02/10,1187834
2022/02/11,1186867
2022/02/12,1168812
2022/02/13,1155433
2022/02/14,1153455
2022/02/15,1163250
2022/02/16,1171111
2022/02/17,1163832
2022/02/18,1186023
2022/02/19,1177057
2022/02/20,1218760
2022/02/21,1197658
2022/02/22,1180546
2022/02/23,1172318
2022/02/24,1174534
2022/02/25,1165375
2022/02/26,1165982
2022/02/27,1155752
2022/02/28,1143839
2022/03/01,1148270
2022/03/02,1158972
2022/03/03,1161026
2022/03/04,1162632
2022/03/05,1141469
2022/03/06,1136913
2022/03/07,1146327
2022/03/08,1158652
2022/03/09,1163569
2022/03/10,1180075
2022/03/11,1164889
2022/03/12,1153824
2022/03/13,1125825
2022/03/14,1118847
2022/03/15,1136687
2022/03/16,1161518
2022/03/17,1164771
2022/03/18,1190065
2022/03/19,1174450
2022/03/20,1160604
2022/03/21,1161107
2022/03/22,1175973
2022/03/23,1173089
2022/03/24,1167809
2022/03/25,1162548
2022/03/26,1152881
2022/03/27,1145329
2022/03/28,1163503
2022/03/29,1172602
2022/03/30,1167501
2022/03/31,1167406
2022/04/01,1165428
2022/04/02,1147738
2022/04/03,1125998
2022/04/04,1120694
2022/04/05,1112302
2022/04/06,1116020
2022/04/07,1118964
2022/04/08,1115327
2022/04/09,1107785
2022/04/10,1106898
2022/04/11,1108490
2022/04/12,1109498
2022/04/13,1099119
2022/04/14,1103661
2022/04/15,1105494
2022/04/16,1093942
2022/04/17,1081269
2022/04/18,1086812
2022/04/19,1118733
2022/04/20,1149433
2022/04/21,1142056
2022/04/22,1142748
2022/04/23,1119930
2022/04/24,1107892
2022/04/25,1118226
2022/04/26,1119982
2022/04/27,1130362
2022/04/28,1136650
2022/04/29,1144508
2022/04/30,1161299
2022/05/01,1159671
2022/05/02,1147769
2022/05/03,1130204
2022/05/04,1123216
2022/05/05,1139363
2022/05/06,1133663
2022/05/07,1113119
2022/05/08,1106639
2022/05/09,1119564
2022/05/10,1140407
2022/05/11,1157982
2022/05/12,1200425
2022/05/13,1235920
2022/05/14,1211886
2022/05/15,1181275
2022/05/16,1167044
2022/05/17,1159213
2022/05/18,1163888
2022/05/19,1146258
2022/05/20,1137896
2022/05/21,1127057
2022/05/22,1109204
2022/05/23,1103368
2022/05/24,1102705
2022/05/25,1100689
2022/05/26,1093311
2022/05/27,1093351
2022/05/28,1087464
2022/05/29,1081949
2022/05/30,1079042
2022/05/31,1096567
2022/06/01,1095246
2022/06/02,1094511
2022/06/03,1087754
2022/06/04,1073016
2022/06/05,1056539
2022/06/06,1053484
2022/06/07,1052859
2022/06/08,1050332
2022/06/09,1043364
2022/06/10,1052385
2022/06/11,1047193
2022/06/12,1040804
2022/06/13,1057962
2022/06/14,1065160
2022/06/15,1073120
2022/06/16,1079918
2022/06/17,1087583
2022/06/18,1080272
2022/06/19,1064872
2022/06/20,1059260
2022/06/21,1047660
2022/06/22,1032916
2022/06/23,1016678
2022/06/24,1017377
2022/06/25,997767
2022/06/26,978256
2022/06/27,982217
2022/06/28,980807
2022/06/29,986997
2022/06/30,1003819
2022/07/01,1047448
2022/07/02,1082931
2022/07/03,1101462
2022/07/04,1114096
2022/07/05,1131198
2022/07/06,1138756
2022/07/07,1152650
2022/07/08,1162692
2022/07/09,1164706
2022/07/10,1160755
2022/07/11,1157158
2022/07/12,1151843
2022/07/13,1157603
2022/07/14,1165594
2022/07/15,1178594
2022/07/16,1194256
2022/07/17,1207078
2022/07/18,1208700
2022/07/19,1200406
2022/07/20,1198168
2022/07/21,1199725
2022/07/22,1200219
2022/07/23,1186281
2022/07/24,1170286
2022/07/25,1196680
2022/07/26,1317242
2022/07/27,1287294
2022/07/28,1255123
2022/07/29,1239425
2022/07/30,1224506
2022/07/31,1207941
2022/08/01,1241506
2022/08/02,1232676
2022/08/03,1237229
2022/08/04,1292822
2022/08/05,1271313
2022/08/06,1240541
2022/08/07,1222139
2022/08/08,1208329
2022/08/09,1187531
2022/08/10,1180744
2022/08/11,1160234
2022/08/12,1152888
2022/08/13,1141225
2022/08/14,1131510
2022/08/15,1124735
2022/08/16,1115129
2022/08/17,1111162
2022/08/18,1112839
2022/08/19,1107956
2022/08/20,1104989
2022/08/21,1098054
2022/08/22,1088526
2022/08/23,1085324
2022/08/24,1074948
2022/08/25,1074852
2022/08/26,1070581
2022/08/27,1064923
2022/08/28,1054953
2022/08/29,1062015
2022/08/30,1059502
2022/08/31,1053411
2022/09/01,1061348
2022/09/02,1066811
2022/09/03,1059005
2022/09/04,1072533
2022/09/05,1077231
2022/09/06,1077155
2022/09/07,1074940
2022/09/08,1075789
2022/09/09,1080333
2022/09/10,1059789
2022/09/11,1050962
2022/09/12,1055464
2022/09/13,1064899
2022/09/14,1075967
2022/09/15,1123386
2022/09/16,1170501
2022/09/17,1208395
2022/09/18,1195520
2022/09/19,1181192
2022/09/20,1173152
2022/09/21,1154896
2022/09/22,1145747
2022/09/23,1139284
2022/09/24,1131764
2022/09/25,1125627
2022/09/26,1129525
2022/09/27,1150717
2022/09/28,1140464
2022/09/29,1137738
2022/09/30,1159775
2022/10/01,1159341
2022/10/02,1160475
2022/10/03,1197141
2022/10/04,1194173
2022/10/05,1187969
2022/10/06,1191643
2022/10/07,1188822
2022/10/08,1186638
2022/10/09,1157111
2022/10/10,1148681
2022/10/11,1144088
2022/10/12,1126617
2022/10/13,1125995
2022/10/14,1112470
2022/10/15,1093820
2022/10/16,1065534
2022/10/17,1067417
2022/10/18,1066203
2022/10/19,1071803
2022/10/20,1092749
2022/10/21,1098767
2022/10/22,1063930
2022/10/23,1050390
2022/10/24,1047603
2022/10/25,1047703
2022/10/26,1061958
2022/10/27,1074415
2022/10/28,1070719
2022/10/29,1062739
2022/10/30,1055423
2022/10/31,1057379
2022/11/01,1061031
2022/11/02,1049760
2022/11/03,1060814
2022/11/04,1049144
2022/11/05,1024875
2022/11/06,1009367
2022/11/07,1033703
2022/11/08,1058289
2022/11/09,1098629
2022/11/10,1120130
2022/11/11,1119839
2022/11/12,1098239
2022/11/13,1107040
2022/11/14,1128486
2022/11/15,1130592
2022/11/16,1118893
2022/11/17,1115020
2022/11/18,1088386
2022/11/19,1044262
2022/11/20,1015005
2022/11/21,1002242
2022/11/22,992413
2022/11/23,987451
2022/11/24,988139
2022/11/25,990885
2022/11/26,976911
2022/11/27,953017
2022/11/28,986693
2022/11/29,1001866
