Date,sentinusd30trxUSD
2019/04/27,0.775
2019/04/28,0.767
2019/04/29,0.761
2019/04/30,0.755
2019/05/01,0.746
2019/05/02,0.728
2019/05/03,0.708
2019/05/04,0.68
2019/05/05,0.645
2019/05/06,0.618
2019/05/07,0.605
2019/05/08,0.599
2019/05/09,0.595
2019/05/10,0.592
2019/05/11,0.615
2019/05/12,0.638
2019/05/13,0.675
2019/05/14,0.721
2019/05/15,0.792
2019/05/16,0.939
2019/05/17,1.092
2019/05/18,1.208
2019/05/19,1.296
2019/05/20,1.372
2019/05/21,1.432
2019/05/22,1.479
2019/05/23,1.514
2019/05/24,1.531
2019/05/25,1.523
2019/05/26,1.505
2019/05/27,1.495
2019/05/28,1.478
2019/05/29,1.477
2019/05/30,1.484
2019/05/31,1.492
2019/06/01,1.478
2019/06/02,1.441
2019/06/03,1.405
2019/06/04,1.372
2019/06/05,1.344
2019/06/06,1.301
2019/06/07,1.248
2019/06/08,1.177
2019/06/09,1.099
2019/06/10,1.024
2019/06/11,0.95
2019/06/12,0.881
2019/06/13,0.821
2019/06/14,0.769
2019/06/15,0.735
2019/06/16,0.708
2019/06/17,0.68
2019/06/18,0.657
2019/06/19,0.64
2019/06/20,0.619
2019/06/21,0.607
2019/06/22,0.602
2019/06/23,0.593
2019/06/24,0.585
2019/06/25,0.584
2019/06/26,0.604
2019/06/27,0.636
2019/06/28,0.661
2019/06/29,0.68
2019/06/30,0.685
2019/07/01,0.683
2019/07/02,0.674
2019/07/03,0.656
2019/07/04,0.628
2019/07/05,0.59
2019/07/06,0.538
2019/07/07,0.48
2019/07/08,0.422
2019/07/09,0.397
2019/07/10,0.375
2019/07/11,0.367
2019/07/12,0.349
2019/07/13,0.314
2019/07/14,0.277
2019/07/15,0.245
2019/07/16,0.21
2019/07/17,0.176
2019/07/18,0.141
2019/07/19,0.1
2019/07/20,0.051
2019/07/21,-0.006
2019/07/22,-0.066
2019/07/23,-0.128
2019/07/24,-0.191
2019/07/25,-0.253
2019/07/26,-0.306
2019/07/27,-0.364
2019/07/28,-0.426
2019/07/29,-0.485
2019/07/30,-0.541
2019/07/31,-0.594
2019/08/01,-0.633
2019/08/02,-0.669
2019/08/03,-0.706
2019/08/04,-0.748
2019/08/05,-0.774
2019/08/06,-0.793
2019/08/07,-0.81
2019/08/08,-0.822
2019/08/09,-0.833
2019/08/10,-0.848
2019/08/11,-0.867
2019/08/12,-0.887
2019/08/13,-0.905
2019/08/14,-0.917
2019/08/15,-0.923
2019/08/16,-0.927
2019/08/17,-0.938
2019/08/18,-0.953
2019/08/19,-0.966
2019/08/20,-0.971
2019/08/21,-0.976
2019/08/22,-0.98
2019/08/23,-0.984
2019/08/24,-0.991
2019/08/25,-1.003
2019/08/26,-1.011
2019/08/27,-1.019
2019/08/28,-1.024
2019/08/29,-1.026
2019/08/30,-1.027
2019/08/31,-1.021
2019/09/01,-1.021
2019/09/02,-1.021
2019/09/03,-1.012
2019/09/04,-1.002
2019/09/05,-0.993
2019/09/06,-0.984
2019/09/07,-0.975
2019/09/08,-0.967
2019/09/09,-0.957
2019/09/10,-0.95
2019/09/11,-0.941
2019/09/12,-0.934
2019/09/13,-0.924
2019/09/14,-0.919
2019/09/15,-0.917
2019/09/16,-0.904
2019/09/17,-0.88
2019/09/18,-0.842
2019/09/19,-0.802
2019/09/20,-0.76
2019/09/21,-0.729
2019/09/22,-0.707
2019/09/23,-0.684
2019/09/24,-0.641
2019/09/25,-0.594
2019/09/26,-0.545
2019/09/27,-0.499
2019/09/28,-0.464
2019/09/29,-0.442
2019/09/30,-0.414
2019/10/01,-0.392
2019/10/02,-0.381
2019/10/03,-0.382
2019/10/04,-0.392
2019/10/05,-0.412
2019/10/06,-0.439
2019/10/07,-0.466
2019/10/08,-0.489
2019/10/09,-0.505
2019/10/10,-0.519
2019/10/11,-0.533
2019/10/12,-0.549
2019/10/13,-0.572
2019/10/14,-0.584
2019/10/15,-0.596
2019/10/16,-0.607
2019/10/17,-0.621
2019/10/18,-0.631
2019/10/19,-0.647
2019/10/20,-0.665
2019/10/21,-0.681
2019/10/22,-0.696
2019/10/23,-0.696
2019/10/24,-0.683
2019/10/25,-0.666
2019/10/26,-0.638
2019/10/27,-0.617
2019/10/28,-0.573
2019/10/29,-0.528
2019/10/30,-0.485
2019/10/31,-0.445
2019/11/01,-0.413
2019/11/02,-0.394
2019/11/03,-0.385
2019/11/04,-0.373
2019/11/05,-0.35
2019/11/06,-0.332
2019/11/07,-0.322
2019/11/08,-0.314
2019/11/09,-0.317
2019/11/10,-0.331
2019/11/11,-0.345
2019/11/12,-0.353
2019/11/13,-0.362
2019/11/14,-0.374
2019/11/15,-0.383
2019/11/16,-0.4
2019/11/17,-0.424
2019/11/18,-0.443
2019/11/19,-0.459
2019/11/20,-0.473
2019/11/21,-0.477
2019/11/22,-0.456
2019/11/23,-0.444
2019/11/24,-0.441
2019/11/25,-0.424
2019/11/26,-0.414
2019/11/27,-0.397
2019/11/28,-0.377
2019/11/29,-0.363
2019/11/30,-0.357
2019/12/01,-0.362
2019/12/02,-0.366
2019/12/03,-0.374
2019/12/04,-0.385
2019/12/05,-0.396
2019/12/06,-0.409
2019/12/07,-0.431
2019/12/08,-0.463
2019/12/09,-0.495
2019/12/10,-0.521
2019/12/11,-0.551
2019/12/12,-0.581
2019/12/13,-0.61
2019/12/14,-0.644
2019/12/15,-0.683
2019/12/16,-0.713
2019/12/17,-0.723
2019/12/18,-0.712
2019/12/19,-0.679
2019/12/20,-0.653
2019/12/21,-0.641
2019/12/22,-0.639
2019/12/23,-0.633
2019/12/24,-0.631
2019/12/25,-0.63
2019/12/26,-0.634
2019/12/27,-0.64
2019/12/28,-0.651
2019/12/29,-0.666
2019/12/30,-0.677
2019/12/31,-0.675
2020/01/01,-0.685
2020/01/02,-0.696
2020/01/03,-0.698
2020/01/04,-0.701
2020/01/05,-0.709
2020/01/06,-0.709
2020/01/07,-0.704
2020/01/08,-0.688
2020/01/09,-0.671
2020/01/10,-0.656
2020/01/11,-0.639
2020/01/12,-0.628
2020/01/13,-0.614
2020/01/14,-0.575
2020/01/15,-0.52
2020/01/16,-0.463
2020/01/17,-0.404
2020/01/18,-0.341
2020/01/19,-0.287
2020/01/20,-0.244
2020/01/21,-0.212
2020/01/22,-0.191
2020/01/23,-0.175
2020/01/24,-0.157
2020/01/25,-0.159
2020/01/26,-0.172
2020/01/27,-0.185
2020/01/28,-0.195
2020/01/29,-0.199
2020/01/30,-0.197
2020/01/31,-0.176
2020/02/01,-0.159
2020/02/02,-0.143
2020/02/03,-0.123
2020/02/04,-0.095
2020/02/05,-0.059
2020/02/06,0.007
2020/02/07,0.101
2020/02/08,0.187
2020/02/09,0.265
2020/02/10,0.35
2020/02/11,0.428
2020/02/12,0.548
2020/02/13,0.688
2020/02/14,0.828
2020/02/15,0.967
2020/02/16,1.092
2020/02/17,1.23
2020/02/18,1.368
2020/02/19,1.488
2020/02/20,1.601
2020/02/21,1.689
2020/02/22,1.733
2020/02/23,1.751
2020/02/24,1.761
2020/02/25,1.767
2020/02/26,1.787
2020/02/27,1.811
2020/02/28,1.816
2020/02/29,1.791
2020/03/01,1.753
2020/03/02,1.725
2020/03/03,1.687
2020/03/04,1.637
2020/03/05,1.582
2020/03/06,1.529
2020/03/07,1.463
2020/03/08,1.4
2020/03/09,1.37
2020/03/10,1.344
2020/03/11,1.317
2020/03/12,1.369
2020/03/13,1.446
2020/03/14,1.491
2020/03/15,1.508
2020/03/16,1.528
2020/03/17,1.523
2020/03/18,1.494
2020/03/19,1.458
2020/03/20,1.419
2020/03/21,1.358
2020/03/22,1.279
2020/03/23,1.195
2020/03/24,1.127
2020/03/25,1.053
2020/03/26,0.971
2020/03/27,0.883
2020/03/28,0.789
2020/03/29,0.688
2020/03/30,0.585
2020/03/31,0.485
2020/04/01,0.384
2020/04/02,0.291
2020/04/03,0.206
2020/04/04,0.117
2020/04/05,0.026
2020/04/06,-0.049
2020/04/07,-0.106
2020/04/08,-0.158
2020/04/09,-0.209
2020/04/10,-0.243
2020/04/11,-0.286
2020/04/12,-0.333
2020/04/13,-0.374
2020/04/14,-0.416
2020/04/15,-0.459
2020/04/16,-0.487
2020/04/17,-0.512
2020/04/18,-0.533
2020/04/19,-0.555
2020/04/20,-0.563
2020/04/21,-0.565
2020/04/22,-0.563
2020/04/23,-0.555
2020/04/24,-0.525
2020/04/25,-0.502
2020/04/26,-0.485
2020/04/27,-0.464
2020/04/28,-0.45
2020/04/29,-0.422
2020/04/30,-0.372
2020/05/01,-0.332
2020/05/02,-0.303
2020/05/03,-0.284
2020/05/04,-0.267
2020/05/05,-0.252
2020/05/06,-0.232
2020/05/07,-0.194
2020/05/08,-0.154
2020/05/09,-0.123
2020/05/10,-0.078
2020/05/11,-0.035
2020/05/12,0.008
2020/05/13,0.051
2020/05/14,0.092
2020/05/15,0.125
2020/05/16,0.142
2020/05/17,0.148
2020/05/18,0.156
2020/05/19,0.159
2020/05/20,0.158
2020/05/21,0.158
2020/05/22,0.157
2020/05/23,0.151
2020/05/24,0.137
2020/05/25,0.119
2020/05/26,0.103
2020/05/27,0.084
2020/05/28,0.073
2020/05/29,0.077
2020/05/30,0.093
2020/05/31,0.115
2020/06/01,0.14
2020/06/02,0.197
2020/06/03,0.24
2020/06/04,0.272
2020/06/05,0.3
2020/06/06,0.308
2020/06/07,0.304
2020/06/08,0.296
2020/06/09,0.287
2020/06/10,0.282
2020/06/11,0.287
2020/06/12,0.287
2020/06/13,0.27
2020/06/14,0.243
2020/06/15,0.232
2020/06/16,0.219
2020/06/17,0.206
2020/06/18,0.194
2020/06/19,0.186
2020/06/20,0.167
2020/06/21,0.146
2020/06/22,0.14
2020/06/23,0.147
2020/06/24,0.192
2020/06/25,0.288
2020/06/26,0.379
2020/06/27,0.449
2020/06/28,0.493
2020/06/29,0.519
2020/06/30,0.537
2020/07/01,0.545
2020/07/02,0.545
2020/07/03,0.537
2020/07/04,0.515
2020/07/05,0.479
2020/07/06,0.451
2020/07/07,0.43
2020/07/08,0.43
2020/07/09,0.435
2020/07/10,0.444
2020/07/11,0.435
2020/07/12,0.415
2020/07/13,0.407
2020/07/14,0.416
2020/07/15,0.419
2020/07/16,0.421
2020/07/17,0.418
2020/07/18,0.402
2020/07/19,0.381
2020/07/20,0.365
2020/07/21,0.354
2020/07/22,0.358
2020/07/23,0.411
2020/07/24,0.473
2020/07/25,0.539
2020/07/26,0.619
2020/07/27,0.741
2020/07/28,0.863
2020/07/29,0.978
2020/07/30,1.092
2020/07/31,1.206
2020/08/01,1.313
2020/08/02,1.421
2020/08/03,1.526
2020/08/04,1.63
2020/08/05,1.71
2020/08/06,1.771
2020/08/07,1.821
2020/08/08,1.837
2020/08/09,1.831
2020/08/10,1.834
2020/08/11,1.837
2020/08/12,1.859
2020/08/13,1.892
2020/08/14,1.949
2020/08/15,1.978
2020/08/16,1.982
2020/08/17,1.981
2020/08/18,1.974
2020/08/19,1.962
2020/08/20,1.944
2020/08/21,1.923
2020/08/22,1.883
2020/08/23,1.818
2020/08/24,1.756
2020/08/25,1.694
2020/08/26,1.633
2020/08/27,1.566
2020/08/28,1.51
2020/08/29,1.455
2020/08/30,1.412
2020/08/31,1.41
2020/09/01,1.464
2020/09/02,1.555
2020/09/03,1.661
2020/09/04,1.771
2020/09/05,1.873
2020/09/06,1.95
2020/09/07,1.995
2020/09/08,2.01
2020/09/09,2.006
2020/09/10,2.005
2020/09/11,1.994
2020/09/12,1.972
2020/09/13,1.941
2020/09/14,1.913
2020/09/15,1.877
2020/09/16,1.836
2020/09/17,1.807
2020/09/18,1.792
2020/09/19,1.759
2020/09/20,1.709
2020/09/21,1.659
2020/09/22,1.597
2020/09/23,1.53
2020/09/24,1.454
2020/09/25,1.369
2020/09/26,1.273
2020/09/27,1.171
2020/09/28,1.072
2020/09/29,0.978
2020/09/30,0.89
2020/10/01,0.809
2020/10/02,0.729
2020/10/03,0.641
2020/10/04,0.548
2020/10/05,0.456
2020/10/06,0.367
2020/10/07,0.286
2020/10/08,0.21
2020/10/09,0.141
2020/10/10,0.073
2020/10/11,0.003
2020/10/12,-0.057
2020/10/13,-0.113
2020/10/14,-0.159
2020/10/15,-0.204
2020/10/16,-0.244
2020/10/17,-0.291
2020/10/18,-0.343
2020/10/19,-0.393
2020/10/20,-0.439
2020/10/21,-0.472
2020/10/22,-0.49
2020/10/23,-0.504
2020/10/24,-0.521
2020/10/25,-0.545
2020/10/26,-0.559
2020/10/27,-0.57
2020/10/28,-0.571
2020/10/29,-0.575
2020/10/30,-0.573
2020/10/31,-0.576
2020/11/01,-0.587
2020/11/02,-0.589
2020/11/03,-0.588
2020/11/04,-0.58
2020/11/05,-0.559
2020/11/06,-0.523
2020/11/07,-0.479
2020/11/08,-0.448
2020/11/09,-0.418
2020/11/10,-0.39
2020/11/11,-0.358
2020/11/12,-0.315
2020/11/13,-0.269
2020/11/14,-0.236
2020/11/15,-0.215
2020/11/16,-0.197
2020/11/17,-0.163
2020/11/18,-0.116
2020/11/19,-0.072
2020/11/20,-0.022
2020/11/21,0.044
2020/11/22,0.113
2020/11/23,0.2
2020/11/24,0.309
2020/11/25,0.406
2020/11/26,0.51
2020/11/27,0.596
2020/11/28,0.65
2020/11/29,0.68
2020/11/30,0.709
2020/12/01,0.749
2020/12/02,0.774
2020/12/03,0.788
2020/12/04,0.794
2020/12/05,0.784
2020/12/06,0.758
2020/12/07,0.733
2020/12/08,0.707
2020/12/09,0.687
2020/12/10,0.668
2020/12/11,0.65
2020/12/12,0.619
2020/12/13,0.578
2020/12/14,0.535
2020/12/15,0.494
2020/12/16,0.465
2020/12/17,0.47
2020/12/18,0.478
2020/12/19,0.489
2020/12/20,0.487
2020/12/21,0.492
2020/12/22,0.498
2020/12/23,0.502
2020/12/24,0.504
2020/12/25,0.492
2020/12/26,0.472
2020/12/27,0.464
2020/12/28,0.472
2020/12/29,0.499
2020/12/30,0.535
2020/12/31,0.572
2021/01/01,0.599
2021/01/02,0.621
2021/01/03,0.691
2021/01/04,0.845
2021/01/05,1.018
2021/01/06,1.224
2021/01/07,1.458
2021/01/08,1.713
2021/01/09,1.924
2021/01/10,2.102
2021/01/11,2.293
2021/01/12,2.437
2021/01/13,2.543
2021/01/14,2.667
2021/01/15,2.753
2021/01/16,2.793
2021/01/17,2.789
2021/01/18,2.757
2021/01/19,2.755
2021/01/20,2.775
2021/01/21,2.783
2021/01/22,2.78
2021/01/23,2.738
2021/01/24,2.679
2021/01/25,2.623
2021/01/26,2.566
2021/01/27,2.505
2021/01/28,2.436
2021/01/29,2.386
2021/01/30,2.325
2021/01/31,2.252
2021/02/01,2.172
2021/02/02,2.113
2021/02/03,2.073
2021/02/04,2.054
2021/02/05,2.041
2021/02/06,2.02
2021/02/07,1.984
2021/02/08,1.952
2021/02/09,1.919
2021/02/10,1.886
2021/02/11,1.844
2021/02/12,1.8
2021/02/13,1.742
2021/02/14,1.671
2021/02/15,1.598
2021/02/16,1.526
2021/02/17,1.458
2021/02/18,1.405
2021/02/19,1.355
2021/02/20,1.315
2021/02/21,1.267
2021/02/22,1.232
2021/02/23,1.23
2021/02/24,1.223
2021/02/25,1.207
2021/02/26,1.188
2021/02/27,1.152
2021/02/28,1.108
2021/03/01,1.061
2021/03/02,1.009
2021/03/03,0.953
2021/03/04,0.895
2021/03/05,0.833
2021/03/06,0.77
2021/03/07,0.731
2021/03/08,0.694
2021/03/09,0.66
2021/03/10,0.627
2021/03/11,0.595
2021/03/12,0.573
2021/03/13,0.544
2021/03/14,0.504
2021/03/15,0.473
2021/03/16,0.443
2021/03/17,0.414
2021/03/18,0.382
2021/03/19,0.345
2021/03/20,0.301
2021/03/21,0.253
2021/03/22,0.209
2021/03/23,0.165
2021/03/24,0.123
2021/03/25,0.094
2021/03/26,0.066
2021/03/27,0.032
2021/03/28,-0.008
2021/03/29,-0.041
2021/03/30,-0.063
2021/03/31,-0.074
2021/04/01,-0.08
2021/04/02,-0.067
2021/04/03,-0.037
2021/04/04,-0.016
2021/04/05,0.012
2021/04/06,0.039
2021/04/07,0.065
2021/04/08,0.086
2021/04/09,0.103
2021/04/10,0.116
2021/04/11,0.118
2021/04/12,0.119
2021/04/13,0.13
2021/04/14,0.157
2021/04/15,0.18
2021/04/16,0.216
2021/04/17,0.248
2021/04/18,0.304
2021/04/19,0.355
2021/04/20,0.397
2021/04/21,0.44
2021/04/22,0.503
2021/04/23,0.571
2021/04/24,0.615
2021/04/25,0.638
2021/04/26,0.656
2021/04/27,0.674
2021/04/28,0.697
2021/04/29,0.722
2021/04/30,0.745
2021/05/01,0.758
2021/05/02,0.757
2021/05/03,0.777
2021/05/04,0.831
2021/05/05,0.891
2021/05/06,0.946
2021/05/07,1.007
2021/05/08,1.07
2021/05/09,1.122
2021/05/10,1.208
2021/05/11,1.309
2021/05/12,1.425
2021/05/13,1.556
2021/05/14,1.663
2021/05/15,1.731
2021/05/16,1.772
2021/05/17,1.809
2021/05/18,1.826
2021/05/19,1.89
2021/05/20,1.961
2021/05/21,2.009
2021/05/22,2.022
2021/05/23,2.021
2021/05/24,2.012
2021/05/25,1.991
2021/05/26,1.956
2021/05/27,1.911
2021/05/28,1.852
2021/05/29,1.777
2021/05/30,1.684
2021/05/31,1.577
2021/06/01,1.469
2021/06/02,1.357
2021/06/03,1.244
2021/06/04,1.131
2021/06/05,1.012
2021/06/06,0.885
2021/06/07,0.761
2021/06/08,0.651
2021/06/09,0.549
2021/06/10,0.446
2021/06/11,0.344
2021/06/12,0.239
2021/06/13,0.132
2021/06/14,0.032
2021/06/15,-0.065
2021/06/16,-0.151
2021/06/17,-0.233
2021/06/18,-0.309
2021/06/19,-0.388
2021/06/20,-0.467
2021/06/21,-0.533
2021/06/22,-0.581
2021/06/23,-0.63
2021/06/24,-0.676
2021/06/25,-0.719
2021/06/26,-0.767
2021/06/27,-0.818
2021/06/28,-0.864
2021/06/29,-0.906
2021/06/30,-0.945
2021/07/01,-0.977
2021/07/02,-1.003
2021/07/03,-1.036
2021/07/04,-1.072
2021/07/05,-1.108
2021/07/06,-1.14
2021/07/07,-1.166
2021/07/08,-1.181
2021/07/09,-1.193
2021/07/10,-1.207
2021/07/11,-1.23
2021/07/12,-1.246
2021/07/13,-1.26
2021/07/14,-1.27
2021/07/15,-1.278
2021/07/16,-1.282
2021/07/17,-1.291
2021/07/18,-1.305
2021/07/19,-1.317
2021/07/20,-1.326
2021/07/21,-1.329
2021/07/22,-1.329
2021/07/23,-1.329
2021/07/24,-1.331
2021/07/25,-1.339
2021/07/26,-1.331
2021/07/27,-1.318
2021/07/28,-1.304
2021/07/29,-1.284
2021/07/30,-1.26
2021/07/31,-1.233
2021/08/01,-1.207
2021/08/02,-1.179
2021/08/03,-1.146
2021/08/04,-1.106
2021/08/05,-1.058
2021/08/06,-1.004
2021/08/07,-0.949
2021/08/08,-0.897
2021/08/09,-0.831
2021/08/10,-0.763
2021/08/11,-0.699
2021/08/12,-0.638
2021/08/13,-0.575
2021/08/14,-0.521
2021/08/15,-0.475
2021/08/16,-0.418
2021/08/17,-0.36
2021/08/18,-0.304
2021/08/19,-0.253
2021/08/20,-0.197
2021/08/21,-0.156
2021/08/22,-0.128
2021/08/23,-0.09
2021/08/24,-0.039
2021/08/25,0.013
2021/08/26,0.056
2021/08/27,0.095
2021/08/28,0.123
2021/08/29,0.141
2021/08/30,0.161
2021/08/31,0.196
2021/09/01,0.243
2021/09/02,0.31
2021/09/03,0.381
2021/09/04,0.436
2021/09/05,0.471
2021/09/06,0.5
2021/09/07,0.55
2021/09/08,0.598
2021/09/09,0.644
2021/09/10,0.682
2021/09/11,0.712
2021/09/12,0.719
2021/09/13,0.717
2021/09/14,0.704
2021/09/15,0.701
2021/09/16,0.69
2021/09/17,0.68
2021/09/18,0.659
2021/09/19,0.623
2021/09/20,0.598
2021/09/21,0.579
2021/09/22,0.561
2021/09/23,0.54
2021/09/24,0.536
2021/09/25,0.512
2021/09/26,0.503
2021/09/27,0.486
2021/09/28,0.458
2021/09/29,0.42
2021/09/30,0.376
2021/10/01,0.334
2021/10/02,0.287
2021/10/03,0.234
2021/10/04,0.185
2021/10/05,0.15
2021/10/06,0.126
2021/10/07,0.114
2021/10/08,0.108
2021/10/09,0.09
2021/10/10,0.064
2021/10/11,0.036
2021/10/12,0.009
2021/10/13,-0.012
2021/10/14,0
2021/10/15,0.026
2021/10/16,0.049
2021/10/17,0.062
2021/10/18,0.076
2021/10/19,0.086
2021/10/20,0.101
2021/10/21,0.134
2021/10/22,0.17
2021/10/23,0.191
2021/10/24,0.195
2021/10/25,0.196
2021/10/26,0.195
2021/10/27,0.211
2021/10/28,0.225
2021/10/29,0.259
2021/10/30,0.279
2021/10/31,0.287
2021/11/01,0.296
2021/11/02,0.311
2021/11/03,0.348
2021/11/04,0.383
2021/11/05,0.414
2021/11/06,0.43
2021/11/07,0.426
2021/11/08,0.426
2021/11/09,0.429
2021/11/10,0.435
2021/11/11,0.441
2021/11/12,0.449
2021/11/13,0.445
2021/11/14,0.431
2021/11/15,0.452
2021/11/16,0.478
2021/11/17,0.496
2021/11/18,0.513
2021/11/19,0.523
2021/11/20,0.521
2021/11/21,0.512
2021/11/22,0.5
2021/11/23,0.485
2021/11/24,0.474
2021/11/25,0.458
2021/11/26,0.454
2021/11/27,0.435
2021/11/28,0.402
2021/11/29,0.373
2021/11/30,0.363
2021/12/01,0.366
2021/12/02,0.369
2021/12/03,0.378
2021/12/04,0.4
2021/12/05,0.41
2021/12/06,0.432
2021/12/07,0.451
2021/12/08,0.463
2021/12/09,0.469
2021/12/10,0.47
2021/12/11,0.455
2021/12/12,0.42
2021/12/13,0.394
2021/12/14,0.37
2021/12/15,0.344
2021/12/16,0.317
2021/12/17,0.288
2021/12/18,0.25
2021/12/19,0.2
2021/12/20,0.149
2021/12/21,0.098
2021/12/22,0.049
2021/12/23,0.003
2021/12/24,-0.041
2021/12/25,-0.085
2021/12/26,-0.137
2021/12/27,-0.182
2021/12/28,-0.219
2021/12/29,-0.253
2021/12/30,-0.265
2021/12/31,-0.27
2022/01/01,-0.284
2022/01/02,-0.309
2022/01/03,-0.338
2022/01/04,-0.363
2022/01/05,-0.379
2022/01/06,-0.383
2022/01/07,-0.381
2022/01/08,-0.386
2022/01/09,-0.402
2022/01/10,-0.418
2022/01/11,-0.436
2022/01/12,-0.452
2022/01/13,-0.464
2022/01/14,-0.477
2022/01/15,-0.497
2022/01/16,-0.523
2022/01/17,-0.548
2022/01/18,-0.573
2022/01/19,-0.589
2022/01/20,-0.602
2022/01/21,-0.59
2022/01/22,-0.568
2022/01/23,-0.55
2022/01/24,-0.526
2022/01/25,-0.505
2022/01/26,-0.484
2022/01/27,-0.463
2022/01/28,-0.448
2022/01/29,-0.441
2022/01/30,-0.442
2022/01/31,-0.444
2022/02/01,-0.447
2022/02/02,-0.454
2022/02/03,-0.457
2022/02/04,-0.458
2022/02/05,-0.466
2022/02/06,-0.484
2022/02/07,-0.496
2022/02/08,-0.503
2022/02/09,-0.509
2022/02/10,-0.498
2022/02/11,-0.484
2022/02/12,-0.479
2022/02/13,-0.486
2022/02/14,-0.494
2022/02/15,-0.498
2022/02/16,-0.506
2022/02/17,-0.513
2022/02/18,-0.52
2022/02/19,-0.537
2022/02/20,-0.559
2022/02/21,-0.579
2022/02/22,-0.601
2022/02/23,-0.623
2022/02/24,-0.62
2022/02/25,-0.614
2022/02/26,-0.615
2022/02/27,-0.624
2022/02/28,-0.629
2022/03/01,-0.626
2022/03/02,-0.621
2022/03/03,-0.617
2022/03/04,-0.61
2022/03/05,-0.614
2022/03/06,-0.628
2022/03/07,-0.64
2022/03/08,-0.651
2022/03/09,-0.661
2022/03/10,-0.671
2022/03/11,-0.683
2022/03/12,-0.705
2022/03/13,-0.733
2022/03/14,-0.762
2022/03/15,-0.771
2022/03/16,-0.775
2022/03/17,-0.773
2022/03/18,-0.762
2022/03/19,-0.748
2022/03/20,-0.745
2022/03/21,-0.738
2022/03/22,-0.718
2022/03/23,-0.698
2022/03/24,-0.671
2022/03/25,-0.635
2022/03/26,-0.614
2022/03/27,-0.603
2022/03/28,-0.58
2022/03/29,-0.541
2022/03/30,-0.493
2022/03/31,-0.44
2022/04/01,-0.38
2022/04/02,-0.328
2022/04/03,-0.291
2022/04/04,-0.259
2022/04/05,-0.229
2022/04/06,-0.194
2022/04/07,-0.159
2022/04/08,-0.129
2022/04/09,-0.116
2022/04/10,-0.117
2022/04/11,-0.106
2022/04/12,-0.101
2022/04/13,-0.1
2022/04/14,-0.104
2022/04/15,-0.11
2022/04/16,-0.122
2022/04/17,-0.139
2022/04/18,-0.155
2022/04/19,-0.165
2022/04/20,-0.156
2022/04/21,-0.147
2022/04/22,-0.138
2022/04/23,-0.146
2022/04/24,-0.165
2022/04/25,-0.171
2022/04/26,-0.173
2022/04/27,-0.175
2022/04/28,-0.172
2022/04/29,-0.154
2022/04/30,-0.145
2022/05/01,-0.137
2022/05/02,-0.116
2022/05/03,-0.082
2022/05/04,-0.05
2022/05/05,-0.018
2022/05/06,0.012
2022/05/07,0.027
2022/05/08,0.032
2022/05/09,0.061
2022/05/10,0.105
2022/05/11,0.182
2022/05/12,0.307
2022/05/13,0.432
2022/05/14,0.517
2022/05/15,0.566
2022/05/16,0.613
2022/05/17,0.638
2022/05/18,0.648
2022/05/19,0.644
2022/05/20,0.634
2022/05/21,0.601
2022/05/22,0.552
2022/05/23,0.502
2022/05/24,0.446
2022/05/25,0.38
2022/05/26,0.327
2022/05/27,0.283
2022/05/28,0.226
2022/05/29,0.159
2022/05/30,0.095
2022/05/31,0.037
2022/06/01,-0.016
2022/06/02,-0.065
2022/06/03,-0.116
2022/06/04,-0.177
2022/06/05,-0.244
2022/06/06,-0.309
2022/06/07,-0.366
2022/06/08,-0.422
2022/06/09,-0.478
2022/06/10,-0.52
2022/06/11,-0.548
2022/06/12,-0.57
2022/06/13,-0.557
2022/06/14,-0.53
2022/06/15,-0.497
2022/06/16,-0.466
2022/06/17,-0.441
2022/06/18,-0.42
2022/06/19,-0.411
2022/06/20,-0.408
2022/06/21,-0.414
2022/06/22,-0.427
2022/06/23,-0.445
2022/06/24,-0.468
2022/06/25,-0.5
2022/06/26,-0.539
2022/06/27,-0.578
2022/06/28,-0.618
2022/06/29,-0.648
2022/06/30,-0.674
2022/07/01,-0.699
2022/07/02,-0.732
2022/07/03,-0.773
2022/07/04,-0.813
2022/07/05,-0.853
2022/07/06,-0.89
2022/07/07,-0.912
2022/07/08,-0.932
2022/07/09,-0.959
2022/07/10,-0.99
2022/07/11,-1.019
2022/07/12,-1.045
2022/07/13,-1.063
2022/07/14,-1.079
2022/07/15,-1.082
2022/07/16,-1.087
2022/07/17,-1.095
2022/07/18,-1.086
2022/07/19,-1.05
2022/07/20,-1.012
2022/07/21,-0.942
2022/07/22,-0.883
2022/07/23,-0.841
2022/07/24,-0.815
2022/07/25,-0.792
2022/07/26,-0.771
2022/07/27,-0.746
2022/07/28,-0.713
2022/07/29,-0.675
2022/07/30,-0.65
2022/07/31,-0.639
2022/08/01,-0.628
2022/08/02,-0.618
2022/08/03,-0.614
2022/08/04,-0.613
2022/08/05,-0.612
2022/08/06,-0.618
2022/08/07,-0.628
2022/08/08,-0.635
2022/08/09,-0.637
2022/08/10,-0.623
2022/08/11,-0.601
2022/08/12,-0.58
2022/08/13,-0.562
2022/08/14,-0.552
2022/08/15,-0.534
2022/08/16,-0.521
2022/08/17,-0.484
2022/08/18,-0.454
2022/08/19,-0.42
2022/08/20,-0.398
2022/08/21,-0.391
2022/08/22,-0.392
2022/08/23,-0.396
2022/08/24,-0.402
2022/08/25,-0.409
2022/08/26,-0.411
2022/08/27,-0.416
