Date,activeaddresses30trx
2022/09/06,-0.146
2022/09/07,-0.152
2022/09/08,-0.157
2022/09/09,-0.16
2022/09/10,-0.165
2022/09/11,-0.169
2022/09/12,-0.173
2022/09/13,-0.176
2022/09/14,-0.177
2022/09/15,-0.194
2022/09/16,-0.232
2022/09/17,-0.288
2022/09/18,-0.332
2022/09/19,-0.366
2022/09/20,-0.391
2022/09/21,-0.41
2022/09/22,-0.422
2022/09/23,-0.428
2022/09/24,-0.429
2022/09/25,-0.425
2022/09/26,-0.418
2022/09/27,-0.405
2022/09/28,-0.391
2022/09/29,-0.375
2022/09/30,-0.358
2022/10/01,-0.34
2022/10/02,-0.322
2022/10/03,-0.306
2022/10/04,-0.29
2022/10/05,-0.273
2022/10/06,-0.253
2022/10/07,-0.232
2022/10/08,-0.206
2022/10/09,-0.178
2022/10/10,-0.148
2022/10/11,-0.119
2022/10/12,-0.093
2022/10/13,-0.07
2022/10/14,-0.051
2022/10/15,-0.034
2022/10/16,-0.022
2022/10/17,-0.014
2022/10/18,-0.01
2022/10/19,-0.007
2022/10/20,-0.004
2022/10/21,-0.001
2022/10/22,-0.001
2022/10/23,-0.003
2022/10/24,-0.006
2022/10/25,-0.01
2022/10/26,-0.013
2022/10/27,-0.015
2022/10/28,-0.017
2022/10/29,-0.022
2022/10/30,-0.027
2022/10/31,-0.033
2022/11/01,-0.038
2022/11/02,-0.045
2022/11/03,-0.05
2022/11/04,-0.056
2022/11/05,-0.065
2022/11/06,-0.074
2022/11/07,-0.081
2022/11/08,-0.088
2022/11/09,-0.093
2022/11/10,-0.098
2022/11/11,-0.101
2022/11/12,-0.105
2022/11/13,-0.109
2022/11/14,-0.109
2022/11/15,-0.108
2022/11/16,-0.105
2022/11/17,-0.101
2022/11/18,-0.097
2022/11/19,-0.097
2022/11/20,-0.099
2022/11/21,-0.105
2022/11/22,-0.112
2022/11/23,-0.119
2022/11/24,-0.125
2022/11/25,-0.127
2022/11/26,-0.13
2022/11/27,-0.134
2022/11/28,-0.134
2022/11/29,-0.133
2022/11/30,-0.131
