Date,transactions30mom
2019/09/11,-7657
2019/09/12,25055
2019/09/13,-113177
2019/09/14,-60609
2019/09/15,-84914
2019/09/16,91904
2019/09/17,54554
2019/09/18,-15718
2019/09/19,-41019
2019/09/20,-14372
2019/09/21,-140171
2019/09/22,-156866
2019/09/23,-44841
2019/09/24,32262
2019/09/25,-73170
2019/09/26,-90482
2019/09/27,-98630
2019/09/28,-116332
2019/09/29,-121208
2019/09/30,4151
2019/10/01,-45280
2019/10/02,-130477
2019/10/03,-136035
2019/10/04,-124235
2019/10/05,-174754
2019/10/06,-196731
2019/10/07,-48063
2019/10/08,35305
2019/10/09,-5154
2019/10/10,14510
2019/10/11,-2800
2019/10/12,-89291
2019/10/13,-56625
2019/10/14,22134
2019/10/15,56706
2019/10/16,-38421
2019/10/17,21890
2019/10/18,24903
2019/10/19,-27314
2019/10/20,-104787
2019/10/21,81555
2019/10/22,149814
2019/10/23,96994
2019/10/24,15395
2019/10/25,63980
2019/10/26,59146
2019/10/27,19323
2019/10/28,113478
2019/10/29,115636
2019/10/30,33694
2019/10/31,99163
2019/11/01,77980
2019/11/02,-24213
2019/11/03,-19084
2019/11/04,75665
2019/11/05,167485
2019/11/06,78351
2019/11/07,146998
2019/11/08,-52216
2019/11/09,-102120
2019/11/10,-93128
2019/11/11,75720
2019/11/12,141815
2019/11/13,62950
2019/11/14,-11162
2019/11/15,-11540
2019/11/16,-107043
2019/11/17,-133478
2019/11/18,69302
2019/11/19,123191
2019/11/20,11243
2019/11/21,36666
2019/11/22,58360
2019/11/23,-93247
2019/11/24,-144775
2019/11/25,46066
2019/11/26,36778
2019/11/27,-46378
2019/11/28,-84542
2019/11/29,-47050
2019/11/30,-159247
2019/12/01,-89942
2019/12/02,90234
2019/12/03,39415
2019/12/04,-9779
2019/12/05,-121607
2019/12/06,-134102
2019/12/07,-369247
2019/12/08,-258466
2019/12/09,31455
2019/12/10,22239
2019/12/11,-84806
2019/12/12,-73022
2019/12/13,-92040
2019/12/14,-128362
2019/12/15,-156053
2019/12/16,38021
2019/12/17,46831
2019/12/18,-71177
2019/12/19,-115466
2019/12/20,-75433
2019/12/21,-217518
2019/12/22,-264813
2019/12/23,-35
2019/12/24,5934
2019/12/25,-197795
2019/12/26,-93088
2019/12/27,-94967
2019/12/28,-106731
2019/12/29,-190437
2019/12/30,-445
2019/12/31,-60854
2020/01/01,-214684
2020/01/02,-104889
2020/01/03,-79363
2020/01/04,-58573
2020/01/05,-48967
2020/01/06,138401
2020/01/07,205806
2020/01/08,18297
2020/01/09,-10204
2020/01/10,-20254
2020/01/11,-86026
2020/01/12,-97560
2020/01/13,14246
2020/01/14,144752
2020/01/15,63717
2020/01/16,46650
2020/01/17,13261
2020/01/18,8098
2020/01/19,1030
2020/01/20,53888
2020/01/21,29027
2020/01/22,-117868
2020/01/23,-50281
2020/01/24,-67958
2020/01/25,-151130
2020/01/26,-151186
2020/01/27,-39808
2020/01/28,46153
2020/01/29,-32897
2020/01/30,11837
2020/01/31,116832
2020/02/01,40122
2020/02/02,-51547
2020/02/03,62117
2020/02/04,-188
2020/02/05,-15745
2020/02/06,-39973
2020/02/07,-27507
2020/02/08,40250
2020/02/09,23536
2020/02/10,119148
2020/02/11,185329
2020/02/12,232773
2020/02/13,93015
2020/02/14,73428
2020/02/15,5502
2020/02/16,-15066
2020/02/17,67202
2020/02/18,118615
2020/02/19,96571
2020/02/20,130638
2020/02/21,156775
2020/02/22,53326
2020/02/23,109155
2020/02/24,252187
2020/02/25,241453
2020/02/26,228388
2020/02/27,188198
2020/02/28,137165
2020/02/29,54413
2020/03/01,45142
2020/03/02,135716
2020/03/03,131308
2020/03/04,42775
2020/03/05,195638
2020/03/06,66019
2020/03/07,24487
2020/03/08,36313
2020/03/09,122436
2020/03/10,131957
2020/03/11,44305
2020/03/12,51501
2020/03/13,49785
2020/03/14,-82933
2020/03/15,-114174
2020/03/16,84943
2020/03/17,101610
2020/03/18,73071
2020/03/19,130034
2020/03/20,126321
2020/03/21,167903
2020/03/22,75653
2020/03/23,195379
2020/03/24,185610
2020/03/25,77687
2020/03/26,102224
2020/03/27,43847
2020/03/28,-46756
2020/03/29,-80710
2020/03/30,103539
2020/03/31,103249
2020/04/01,1530
2020/04/02,59152
2020/04/03,58722
2020/04/04,-94162
2020/04/05,-62798
2020/04/06,140291
2020/04/07,120907
2020/04/08,46138
2020/04/09,-33086
2020/04/10,32578
2020/04/11,-80258
2020/04/12,-169417
2020/04/13,62476
2020/04/14,156319
2020/04/15,8058
2020/04/16,27234
2020/04/17,17202
2020/04/18,-80906
2020/04/19,-80483
2020/04/20,-28618
2020/04/21,66768
2020/04/22,-10719
2020/04/23,34497
2020/04/24,81418
2020/04/25,19818
2020/04/26,53173
2020/04/27,173467
2020/04/28,230469
2020/04/29,173777
2020/04/30,167710
2020/05/01,144131
2020/05/02,45436
2020/05/03,67001
2020/05/04,148083
2020/05/05,171517
2020/05/06,62145
2020/05/07,93657
2020/05/08,57533
2020/05/09,166880
2020/05/10,133510
2020/05/11,207031
2020/05/12,202148
2020/05/13,112656
2020/05/14,6328
2020/05/15,96539
2020/05/16,84641
2020/05/17,22825
2020/05/18,74534
2020/05/19,106363
2020/05/20,26492
2020/05/21,54741
2020/05/22,125763
2020/05/23,42028
2020/05/24,-21052
2020/05/25,83308
2020/05/26,115026
2020/05/27,55024
2020/05/28,68812
2020/05/29,51488
2020/05/30,-17509
2020/05/31,22965
2020/06/01,163884
2020/06/02,191213
2020/06/03,124329
2020/06/04,144889
2020/06/05,68567
2020/06/06,69067
2020/06/07,56030
2020/06/08,71824
2020/06/09,43922
2020/06/10,52336
2020/06/11,44653
2020/06/12,32356
2020/06/13,12967
2020/06/14,-103674
2020/06/15,37306
2020/06/16,96464
2020/06/17,22091
2020/06/18,65807
2020/06/19,90565
2020/06/20,73711
2020/06/21,70776
2020/06/22,223658
2020/06/23,293687
2020/06/24,195255
2020/06/25,124767
2020/06/26,121185
2020/06/27,109873
2020/06/28,48371
2020/06/29,174239
2020/06/30,261215
2020/07/01,114564
2020/07/02,58217
2020/07/03,123734
2020/07/04,15880
2020/07/05,-21920
2020/07/06,73816
2020/07/07,120720
2020/07/08,126004
2020/07/09,147268
2020/07/10,94916
2020/07/11,57599
2020/07/12,108642
2020/07/13,318567
2020/07/14,313644
2020/07/15,199079
2020/07/16,163536
2020/07/17,198365
2020/07/18,157664
2020/07/19,136506
2020/07/20,202285
2020/07/21,133037
2020/07/22,45957
2020/07/23,27520
2020/07/24,75420
2020/07/25,133764
2020/07/26,120491
2020/07/27,244318
2020/07/28,224713
2020/07/29,107662
2020/07/30,53161
2020/07/31,174400
2020/08/01,132447
2020/08/02,103788
2020/08/03,230506
2020/08/04,283864
2020/08/05,162687
2020/08/06,151379
2020/08/07,157485
2020/08/08,112063
2020/08/09,194345
2020/08/10,307050
2020/08/11,256284
2020/08/12,77380
2020/08/13,110478
2020/08/14,90186
2020/08/15,39369
2020/08/16,74218
2020/08/17,110467
2020/08/18,146808
2020/08/19,73191
2020/08/20,62899
2020/08/21,118712
2020/08/22,-44483
2020/08/23,-23758
2020/08/24,-13324
2020/08/25,306
2020/08/26,-95238
2020/08/27,-85777
2020/08/28,-31939
2020/08/29,-33487
2020/08/30,-76423
2020/08/31,64290
2020/09/01,119815
2020/09/02,4419
2020/09/03,-14303
2020/09/04,-41492
2020/09/05,-174979
2020/09/06,-223028
2020/09/07,-130926
2020/09/08,-202451
2020/09/09,-237377
2020/09/10,-133280
2020/09/11,-154801
2020/09/12,-174555
2020/09/13,-159499
2020/09/14,-28145
2020/09/15,-62482
2020/09/16,-146963
2020/09/17,176760
2020/09/18,27917
2020/09/19,-92993
2020/09/20,-161443
2020/09/21,31183
2020/09/22,-41027
2020/09/23,-78082
2020/09/24,-50662
2020/09/25,-131428
2020/09/26,-152017
2020/09/27,-165433
2020/09/28,-50906
2020/09/29,-54181
2020/09/30,-156816
2020/10/01,-226960
2020/10/02,-179074
2020/10/03,-193108
2020/10/04,-155755
2020/10/05,-13216
2020/10/06,56835
2020/10/07,-16096
2020/10/08,-7254
2020/10/09,-3032
2020/10/10,-84613
2020/10/11,-69712
2020/10/12,57578
2020/10/13,85349
2020/10/14,14239
2020/10/15,159649
2020/10/16,126122
2020/10/17,-354244
2020/10/18,-249097
2020/10/19,38929
2020/10/20,10369
2020/10/21,25692
2020/10/22,107546
2020/10/23,48576
2020/10/24,-75381
2020/10/25,-69584
2020/10/26,101580
2020/10/27,111987
2020/10/28,59522
2020/10/29,19615
2020/10/30,31973
2020/10/31,70846
2020/11/01,48615
2020/11/02,200342
2020/11/03,133907
2020/11/04,109553
2020/11/05,44929
2020/11/06,136587
2020/11/07,112276
2020/11/08,-33106
2020/11/09,111344
2020/11/10,152754
2020/11/11,4420
2020/11/12,-28143
2020/11/13,62450
2020/11/14,-182423
2020/11/15,-123707
2020/11/16,53740
2020/11/17,177301
2020/11/18,-8132
2020/11/19,17070
2020/11/20,3517
2020/11/21,-16860
2020/11/22,15108
2020/11/23,201476
2020/11/24,274866
2020/11/25,119785
2020/11/26,94864
2020/11/27,-36719
2020/11/28,-115514
2020/11/29,-117083
2020/11/30,94328
2020/12/01,121608
2020/12/02,-85481
2020/12/03,-5181
2020/12/04,-2906
2020/12/05,-72709
2020/12/06,-137456
2020/12/07,-29221
2020/12/08,133149
2020/12/09,3127
2020/12/10,-65026
2020/12/11,25578
2020/12/12,-7189
2020/12/13,-13674
2020/12/14,174530
2020/12/15,177857
2020/12/16,156255
2020/12/17,169269
2020/12/18,73152
2020/12/19,40124
2020/12/20,-88566
2020/12/21,-25234
2020/12/22,-683
2020/12/23,40676
2020/12/24,-97329
2020/12/25,-65507
2020/12/26,-33768
2020/12/27,74483
2020/12/28,264448
2020/12/29,212773
2020/12/30,43738
2020/12/31,-8485
2021/01/01,65193
2021/01/02,56661
2021/01/03,100082
2021/01/04,219447
2021/01/05,223832
2021/01/06,177933
2021/01/07,148954
2021/01/08,138131
2021/01/09,139164
2021/01/10,88443
2021/01/11,188221
2021/01/12,22805
2021/01/13,-115061
2021/01/14,-30751
2021/01/15,-34580
2021/01/16,-148942
2021/01/17,-60854
2021/01/18,55081
2021/01/19,177931
2021/01/20,66981
2021/01/21,31089
2021/01/22,-71514
2021/01/23,-2077
2021/01/24,-22673
2021/01/25,67648
2021/01/26,17223
2021/01/27,-115803
2021/01/28,-15869
2021/01/29,66310
2021/01/30,54365
2021/01/31,108342
2021/02/01,129612
2021/02/02,68472
2021/02/03,39737
2021/02/04,51516
2021/02/05,36470
2021/02/06,-70740
2021/02/07,-58315
2021/02/08,44146
2021/02/09,116941
2021/02/10,40072
2021/02/11,105013
2021/02/12,163768
2021/02/13,67830
2021/02/14,-20522
2021/02/15,17035
2021/02/16,84820
2021/02/17,40550
2021/02/18,46189
2021/02/19,109688
2021/02/20,159317
2021/02/21,50724
2021/02/22,171512
2021/02/23,185138
2021/02/24,77998
2021/02/25,38163
2021/02/26,95261
2021/02/27,11598
2021/02/28,-114104
2021/03/01,-32316
2021/03/02,-4742
2021/03/03,-65403
2021/03/04,-67988
2021/03/05,-106266
2021/03/06,-149344
2021/03/07,-136800
2021/03/08,-11411
2021/03/09,44709
2021/03/10,-19674
2021/03/11,-42777
2021/03/12,5322
2021/03/13,22831
2021/03/14,-12410
2021/03/15,69024
2021/03/16,102327
2021/03/17,61924
2021/03/18,81844
2021/03/19,32728
2021/03/20,-36116
2021/03/21,-117609
2021/03/22,-30047
2021/03/23,65441
2021/03/24,-2710
2021/03/25,46781
2021/03/26,-19372
2021/03/27,-1994
2021/03/28,-24323
2021/03/29,67469
2021/03/30,121114
2021/03/31,168678
2021/04/01,127824
2021/04/02,123571
2021/04/03,58430
2021/04/04,-10765
2021/04/05,136427
2021/04/06,155695
2021/04/07,96221
2021/04/08,9030
2021/04/09,44817
2021/04/10,30249
2021/04/11,-68775
2021/04/12,54631
2021/04/13,72577
2021/04/14,64953
2021/04/15,-111652
2021/04/16,154679
2021/04/17,153240
2021/04/18,105535
2021/04/19,214533
2021/04/20,349551
2021/04/21,257895
2021/04/22,278307
2021/04/23,227632
2021/04/24,39440
2021/04/25,123514
2021/04/26,217702
2021/04/27,236375
2021/04/28,247703
2021/04/29,229744
2021/04/30,86627
2021/05/01,59562
2021/05/02,58839
2021/05/03,195296
2021/05/04,338244
2021/05/05,221931
2021/05/06,196398
2021/05/07,215252
2021/05/08,426505
2021/05/09,415718
2021/05/10,401473
2021/05/11,459147
2021/05/12,276094
2021/05/13,238093
2021/05/14,145348
2021/05/15,275156
2021/05/16,-1862
2021/05/17,-6373
2021/05/18,28287
2021/05/19,-15668
2021/05/20,-96414
2021/05/21,-198405
2021/05/22,-293603
2021/05/23,-272847
2021/05/24,-76364
2021/05/25,-99904
2021/05/26,-122034
2021/05/27,-156908
2021/05/28,-212526
2021/05/29,-237292
2021/05/30,-160948
2021/05/31,-129679
2021/06/01,-143104
2021/06/02,-174605
2021/06/03,-198598
2021/06/04,-217074
2021/06/05,-355521
2021/06/06,-393364
2021/06/07,-485333
2021/06/08,-495537
2021/06/09,-522214
2021/06/10,-527495
2021/06/11,-440791
2021/06/12,-456783
2021/06/13,-406953
2021/06/14,-283940
2021/06/15,-201014
2021/06/16,-245518
2021/06/17,-206097
2021/06/18,-290992
2021/06/19,-408957
2021/06/20,-309662
2021/06/21,-74096
2021/06/22,33197
2021/06/23,-110765
2021/06/24,-82434
2021/06/25,-99101
2021/06/26,-140925
2021/06/27,-200531
2021/06/28,110675
2021/06/29,-15962
2021/06/30,-85675
2021/07/01,-62644
2021/07/02,-132450
2021/07/03,-214978
2021/07/04,-196460
2021/07/05,-28781
2021/07/06,220895
2021/07/07,65430
2021/07/08,41564
2021/07/09,29416
2021/07/10,-49436
2021/07/11,-81520
2021/07/12,59688
2021/07/13,58676
2021/07/14,34340
2021/07/15,35871
2021/07/16,-2091
2021/07/17,-54332
2021/07/18,-1339
2021/07/19,145029
2021/07/20,135462
2021/07/21,-14396
2021/07/22,-94606
2021/07/23,1212
2021/07/24,18497
2021/07/25,-98483
2021/07/26,110159
2021/07/27,213577
2021/07/28,-103817
2021/07/29,-5192
2021/07/30,30123
2021/07/31,612
2021/08/01,9044
2021/08/02,146927
2021/08/03,114320
2021/08/04,75946
2021/08/05,-195758
2021/08/06,-78958
2021/08/07,-64194
2021/08/08,-39519
2021/08/09,79474
2021/08/10,110400
2021/08/11,42944
2021/08/12,11871
2021/08/13,-25846
2021/08/14,-100030
2021/08/15,-73723
2021/08/16,89344
2021/08/17,83301
2021/08/18,5951
2021/08/19,62703
2021/08/20,64883
2021/08/21,-16086
2021/08/22,-19293
2021/08/23,20115
2021/08/24,118203
2021/08/25,-75839
2021/08/26,-143061
2021/08/27,-181211
2021/08/28,-127407
2021/08/29,-95187
2021/08/30,-13329
2021/08/31,15696
2021/09/01,-44366
2021/09/02,41371
2021/09/03,-25064
2021/09/04,29422
2021/09/05,-75695
2021/09/06,8060
2021/09/07,123899
2021/09/08,-40145
2021/09/09,7684
2021/09/10,10297
2021/09/11,53848
2021/09/12,14222
2021/09/13,107549
2021/09/14,105945
2021/09/15,-46378
2021/09/16,-27786
2021/09/17,-13591
2021/09/18,-112257
2021/09/19,-131828
2021/09/20,-12199
2021/09/21,9402
2021/09/22,-71846
2021/09/23,-53998
2021/09/24,-32095
2021/09/25,-53985
2021/09/26,-30535
2021/09/27,2182
2021/09/28,-39028
2021/09/29,-63124
2021/09/30,-90425
2021/10/01,-18126
2021/10/02,-143135
2021/10/03,-68553
2021/10/04,-67572
2021/10/05,99348
2021/10/06,131340
2021/10/07,36224
2021/10/08,108585
2021/10/09,-27994
2021/10/10,-106805
2021/10/11,-65645
2021/10/12,-7706
2021/10/13,-77637
2021/10/14,-4143
2021/10/15,95403
2021/10/16,-43327
2021/10/17,-43394
2021/10/18,54477
2021/10/19,115277
2021/10/20,84881
2021/10/21,83980
2021/10/22,82266
2021/10/23,41908
2021/10/24,108627
2021/10/25,178417
2021/10/26,256235
2021/10/27,236601
2021/10/28,402380
2021/10/29,320464
2021/10/30,262830
2021/10/31,97206
2021/11/01,223834
2021/11/02,265432
2021/11/03,295708
2021/11/04,116512
2021/11/05,1828
2021/11/06,-88374
2021/11/07,-10036
2021/11/08,137162
2021/11/09,196244
2021/11/10,207260
2021/11/11,144077
2021/11/12,155277
2021/11/13,73367
2021/11/14,-27269
2021/11/15,108605
2021/11/16,165565
2021/11/17,155546
2021/11/18,40747
2021/11/19,-3652
2021/11/20,-117147
2021/11/21,4895
2021/11/22,-13453
2021/11/23,3682
2021/11/24,42996
2021/11/25,-43307
2021/11/26,-72980
2021/11/27,-297376
2021/11/28,-320680
2021/11/29,-131031
2021/11/30,-23258
2021/12/01,-120090
2021/12/02,-130370
2021/12/03,-205733
2021/12/04,-116489
2021/12/05,46830
2021/12/06,-11148
2021/12/07,-52227
2021/12/08,-32711
2021/12/09,-82807
2021/12/10,-153011
2021/12/11,-148259
2021/12/12,-163482
2021/12/13,-57486
2021/12/14,-60824
2021/12/15,-31174
2021/12/16,-154293
2021/12/17,-82864
2021/12/18,-124377
2021/12/19,-118207
2021/12/20,41111
2021/12/21,-57301
2021/12/22,11807
2021/12/23,-19752
2021/12/24,-44478
2021/12/25,-1946
2021/12/26,-90582
2021/12/27,38835
2021/12/28,105379
2021/12/29,4541
2021/12/30,-25238
2021/12/31,-7492
2022/01/01,-84297
2022/01/02,-52588
2022/01/03,-26524
2022/01/04,-165175
2022/01/05,4855
2022/01/06,-12276
2022/01/07,-107817
2022/01/08,-67465
2022/01/09,-129413
2022/01/10,33811
2022/01/11,96000
2022/01/12,40368
2022/01/13,68021
2022/01/14,-40002
2022/01/15,19393
2022/01/16,-107401
2022/01/17,38846
2022/01/18,31945
2022/01/19,21904
2022/01/20,-13809
2022/01/21,-43417
2022/01/22,-40604
2022/01/23,-220129
2022/01/24,-152410
2022/01/25,-29302
2022/01/26,-105845
2022/01/27,-107348
2022/01/28,-114670
2022/01/29,-108531
2022/01/30,-30301
2022/01/31,-3880
2022/02/01,14018
2022/02/02,-56508
2022/02/03,-110316
2022/02/04,-80634
2022/02/05,22528
2022/02/06,-14606
2022/02/07,-20535
2022/02/08,72458
2022/02/09,-27306
2022/02/10,-71973
2022/02/11,-99380
2022/02/12,-168273
2022/02/13,-103164
2022/02/14,-27327
2022/02/15,29679
2022/02/16,-4026
2022/02/17,-27529
2022/02/18,29451
2022/02/19,-39667
2022/02/20,153971
2022/02/21,-70289
2022/02/22,51329
2022/02/23,523
2022/02/24,3542
2022/02/25,-8218
2022/02/26,34118
2022/02/27,-12494
2022/02/28,-39058
2022/03/01,-22286
2022/03/02,13967
2022/03/03,-5731
2022/03/04,14785
2022/03/05,-33019
2022/03/06,-45749
2022/03/07,-60455
2022/03/08,21742
2022/03/09,14984
2022/03/10,48811
2022/03/11,-86555
2022/03/12,-85049
2022/03/13,-142139
2022/03/14,-16735
2022/03/15,74911
2022/03/16,88489
2022/03/17,-18101
2022/03/18,71251
2022/03/19,-14390
2022/03/20,-133528
2022/03/21,12453
2022/03/22,-123298
2022/03/23,30088
2022/03/24,22756
2022/03/25,-866
2022/03/26,-57304
2022/03/27,-15223
2022/03/28,50221
2022/03/29,74834
2022/03/30,44101
2022/03/31,5557
2022/04/01,-31583
2022/04/02,-72519
2022/04/03,-106671
2022/04/04,26799
2022/04/05,-36116
2022/04/06,-47394
2022/04/07,-67833
2022/04/08,-73903
2022/04/09,-144435
2022/04/10,-15095
2022/04/11,-7363
2022/04/12,70697
2022/04/13,-29930
2022/04/14,-72922
2022/04/15,-125017
2022/04/16,-115246
2022/04/17,-222693
2022/04/18,-24168
2022/04/19,95430
2022/04/20,78919
2022/04/21,-100646
2022/04/22,-19615
2022/04/23,-100491
2022/04/24,-74988
2022/04/25,25349
2022/04/26,2575
2022/04/27,-56519
2022/04/28,-44385
2022/04/29,15881
2022/04/30,44550
2022/05/01,-4706
2022/05/02,17397
2022/05/03,16727
2022/05/04,-2526
2022/05/05,100675
2022/05/06,-10612
2022/05/07,-76304
2022/05/08,-17221
2022/05/09,73184
2022/05/10,98695
2022/05/11,97444
2022/05/12,215231
2022/05/13,274422
2022/05/14,22500
2022/05/15,-21553
2022/05/16,65066
2022/05/17,92467
2022/05/18,74474
2022/05/19,-121129
2022/05/20,-128723
2022/05/21,-25386
2022/05/22,-89178
2022/05/23,34385
2022/05/24,28937
2022/05/25,-54588
2022/05/26,-54070
2022/05/27,-68035
2022/05/28,-85712
2022/05/29,-102674
2022/05/30,-141351
2022/05/31,-5645
2022/06/01,-20782
2022/06/02,14798
2022/06/03,-34769
2022/06/04,-159002
2022/06/05,-109453
2022/06/06,-7170
2022/06/07,-36214
2022/06/08,-115591
2022/06/09,-180472
2022/06/10,-131260
2022/06/11,-296137
2022/06/12,-320770
2022/06/13,-30350
2022/06/14,-2684
2022/06/15,-27352
2022/06/16,-35406
2022/06/17,-67334
2022/06/18,-35031
2022/06/19,-94137
2022/06/20,-52117
2022/06/21,-42782
2022/06/22,-97180
2022/06/23,-132750
2022/06/24,-75167
2022/06/25,-132240
2022/06/26,-173748
2022/06/27,-75700
2022/06/28,-88830
2022/06/29,-64754
2022/06/30,-94857
2022/07/01,87052
2022/07/02,97078
2022/07/03,89567
2022/07/04,123197
2022/07/05,175395
2022/07/06,117113
2022/07/07,143346
2022/07/08,150070
2022/07/09,148285
2022/07/10,69454
2022/07/11,114751
2022/07/12,114261
2022/07/13,65447
2022/07/14,102810
2022/07/15,120596
2022/07/16,140928
2022/07/17,134966
2022/07/18,155229
2022/07/19,156852
2022/07/20,149030
2022/07/21,191535
2022/07/22,213016
2022/07/23,176503
2022/07/24,102831
2022/07/25,336921
2022/07/26,759207
2022/07/27,203346
2022/07/28,182034
2022/07/29,186764
2022/07/30,125464
2022/07/31,-20088
2022/08/01,152820
2022/08/02,49133
2022/08/03,98889
2022/08/04,277099
2022/08/05,45351
2022/08/06,-46105
2022/08/07,-25887
2022/08/08,-3847
2022/08/09,-23763
2022/08/10,14011
2022/08/11,-37189
2022/08/12,-44034
2022/08/13,-83331
2022/08/14,-115229
2022/08/15,-136832
2022/08/16,-159233
2022/08/17,-114304
2022/08/18,-57658
2022/08/19,-98143
2022/08/20,-108309
2022/08/21,-124449
2022/08/22,-84528
2022/08/23,-46585
2022/08/24,-232041
2022/08/25,-604365
2022/08/26,-139680
2022/08/27,-110662
2022/08/28,-167286
2022/08/29,-96547
2022/08/30,-106283
2022/08/31,-307067
2022/09/01,-121025
2022/09/02,-167688
2022/09/03,-424017
2022/09/04,-93664
2022/09/05,-56902
2022/09/06,-90003
2022/09/07,-98604
2022/09/08,-46806
2022/09/09,-66414
2022/09/10,-100549
2022/09/11,-106366
2022/09/12,-37267
2022/09/13,-9162
2022/09/14,4764
2022/09/15,179328
2022/09/16,212588
2022/09/17,204209
2022/09/18,63584
2022/09/19,42122
2022/09/20,71781
2022/09/21,40190
2022/09/22,42579
2022/09/23,76075
2022/09/24,34643
2022/09/25,49449
2022/09/26,93269
2022/09/27,189250
2022/09/28,26504
2022/09/29,77594
2022/09/30,190751
2022/10/01,72878
2022/10/02,80676
2022/10/03,271556
2022/10/04,72150
2022/10/05,78033
2022/10/06,125738
2022/10/07,112062
2022/10/08,101751
2022/10/09,-25435
2022/10/10,125232
2022/10/11,105827
2022/10/12,5235
2022/10/13,30924
2022/10/14,-37277
2022/10/15,-227770
2022/10/16,-331171
2022/10/17,-249014
2022/10/18,-94331
2022/10/19,-49608
2022/10/20,6558
2022/10/21,16692
2022/10/22,-158880
2022/10/23,-110124
2022/10/24,-69966
2022/10/25,-59214
2022/10/26,-36495
2022/10/27,-102509
2022/10/28,-50073
2022/10/29,-90758
2022/10/30,-192411
2022/10/31,-94790
2022/11/01,-91890
2022/11/02,-291197
2022/11/03,-91292
2022/11/04,-155221
2022/11/05,-250600
2022/11/06,-217513
2022/11/07,-73373
2022/11/08,63517
2022/11/09,96258
2022/11/10,54323
2022/11/11,44763
2022/11/12,-90691
2022/11/13,61547
2022/11/14,154954
2022/11/15,156233
2022/11/16,10733
2022/11/17,40839
2022/11/18,-80117
2022/11/19,-243699
2022/11/20,-189589
2022/11/21,4537
2022/11/22,-46847
2022/11/23,-66674
2022/11/24,-57801
2022/11/25,-105600
2022/11/26,-176797
2022/11/27,-178297
2022/11/28,48921
2022/11/29,13912
