Date,transactions3ema
2019/10/27,683440
2019/10/28,702388
2019/10/29,705005
2019/10/30,711311
2019/10/31,727715
2019/11/01,716363
2019/11/02,653669
2019/11/03,612391
2019/11/04,641587
2019/11/05,690421
2019/11/06,699077
2019/11/07,778224
2019/11/08,738681
2019/11/09,671344
2019/11/10,640354
2019/11/11,675254
2019/11/12,691957
2019/11/13,702754
2019/11/14,691130
2019/11/15,687089
2019/11/16,641875
2019/11/17,621022
2019/11/18,677747
2019/11/19,706639
2019/11/20,698205
2019/11/21,730551
2019/11/22,762649
2019/11/23,697160
2019/11/24,647020
2019/11/25,704954
2019/11/26,692343
2019/11/27,683650
2019/11/28,653365
2019/11/29,661967
2019/11/30,623419
2019/12/01,619244
2019/12/02,650227
2019/12/03,630377
2019/12/04,645691
2019/12/05,631669
2019/12/06,602650
2019/12/07,545387
2019/12/08,493029
2019/12/09,564246
2019/12/10,597924
2019/12/11,611637
2019/12/12,623637
2019/12/13,622574
2019/12/14,586859
2019/12/15,556927
2019/12/16,595805
2019/12/17,621402
2019/12/18,642348
2019/12/19,631207
2019/12/20,622773
2019/12/21,584075
2019/12/22,557005
2019/12/23,594320
2019/12/24,598567
2019/12/25,581830
2019/12/26,584238
2019/12/27,582114
2019/12/28,549231
2019/12/29,514681
2019/12/30,549554
2019/12/31,551884
2020/01/01,509205
2020/01/02,507422
2020/01/03,544532
2020/01/04,551803
2020/01/05,538233
2020/01/06,582379
2020/01/07,614429
2020/01/08,634094
2020/01/09,627746
2020/01/10,616421
2020/01/11,583016
2020/01/12,553484
2020/01/13,559436
2020/01/14,615592
2020/01/15,656996
2020/01/16,675322
2020/01/17,675939
2020/01/18,652052
2020/01/19,633710
2020/01/20,616488
2020/01/21,587725
2020/01/22,550746
2020/01/23,551639
2020/01/24,524387
2020/01/25,479951
2020/01/26,454378
2020/01/27,465459
2020/01/28,495872
2020/01/29,523700
2020/01/30,544876
2020/01/31,564117
2020/02/01,554939
2020/02/02,542517
2020/02/03,581854
2020/02/04,553165
2020/02/05,581972
2020/02/06,594239
2020/02/07,610245
2020/02/08,635947
2020/02/09,632289
2020/02/10,650525
2020/02/11,679902
2020/02/12,739032
2020/02/13,751898
2020/02/14,761862
2020/02/15,730507
2020/02/16,695998
2020/02/17,695682
2020/02/18,714833
2020/02/19,705335
2020/02/20,697467
2020/02/21,684005
2020/02/22,644932
2020/02/23,625611
2020/02/24,656656
2020/02/25,663457
2020/02/26,684193
2020/02/27,699337
2020/02/28,694016
2020/02/29,657240
2020/03/01,642870
2020/03/02,662174
2020/03/03,661788
2020/03/04,662877
2020/03/05,691495
2020/03/06,684147
2020/03/07,657570
2020/03/08,660067
2020/03/09,722076
2020/03/10,741332
2020/03/11,727199
2020/03/12,743990
2020/03/13,795968
2020/03/14,738899
2020/03/15,698276
2020/03/16,741185
2020/03/17,752143
2020/03/18,760290
2020/03/19,812153
2020/03/20,817156
2020/03/21,837329
2020/03/22,791762
2020/03/23,796500
2020/03/24,794200
2020/03/25,779795
2020/03/26,776138
2020/03/27,762457
2020/03/28,715091
2020/03/29,661538
2020/03/30,692771
2020/03/31,712260
2020/04/01,697633
2020/04/02,709094
2020/04/03,715891
2020/04/04,670921
2020/04/05,642461
2020/04/06,706872
2020/04/07,745172
2020/04/08,787698
2020/04/09,757600
2020/04/10,751621
2020/04/11,716072
2020/04/12,697301
2020/04/13,720804
2020/04/14,767388
2020/04/15,779770
2020/04/16,785052
2020/04/17,785345
2020/04/18,784228
2020/04/19,762952
2020/04/20,795918
2020/04/21,804441
2020/04/22,797480
2020/04/23,811938
2020/04/24,829373
2020/04/25,810836
2020/04/26,806392
2020/04/27,823793
2020/04/28,831123
2020/04/29,864452
2020/04/30,881955
2020/05/01,854547
2020/05/02,810268
2020/05/03,799979
2020/05/04,787007
2020/05/05,786262
2020/05/06,809845
2020/05/07,843487
2020/05/08,865622
2020/05/09,880002
2020/05/10,879577
2020/05/11,883566
2020/05/12,882122
2020/05/13,869542
2020/05/14,844921
2020/05/15,866806
2020/05/16,870890
2020/05/17,839677
2020/05/18,848661
2020/05/19,848350
2020/05/20,851863
2020/05/21,859784
2020/05/22,888033
2020/05/23,878229
2020/05/24,851992
2020/05/25,863799
2020/05/26,890387
2020/05/27,893302
2020/05/28,900284
2020/05/29,924776
2020/05/30,903363
2020/05/31,876733
2020/06/01,903304
2020/06/02,942103
2020/06/03,920233
2020/06/04,925320
2020/06/05,913658
2020/06/06,929927
2020/06/07,936856
2020/06/08,951531
2020/06/09,937303
2020/06/10,938597
2020/06/11,931964
2020/06/12,910641
2020/06/13,871954
2020/06/14,828485
2020/06/15,870383
2020/06/16,887656
2020/06/17,883696
2020/06/18,898770
2020/06/19,922356
2020/06/20,931886
2020/06/21,959472
2020/06/22,1025777
2020/06/23,1072610
2020/06/24,1071736
2020/06/25,1056739
2020/06/26,1037070
2020/06/27,1027104
2020/06/28,1012372
2020/06/29,1034281
2020/06/30,1072799
2020/07/01,1058619
2020/07/02,1048869
2020/07/03,1035483
2020/07/04,990885
2020/07/05,935480
2020/07/06,977746
2020/07/07,1021126
2020/07/08,1056668
2020/07/09,1063506
2020/07/10,1049156
2020/07/11,1016043
2020/07/12,1007001
2020/07/13,1079418
2020/07/14,1089039
2020/07/15,1100200
2020/07/16,1084332
2020/07/17,1081216
2020/07/18,1076363
2020/07/19,1079405
2020/07/20,1111553
2020/07/21,1115824
2020/07/22,1126932
2020/07/23,1136947
2020/07/24,1141614
2020/07/25,1158560
2020/07/26,1148227
2020/07/27,1204841
2020/07/28,1213597
2020/07/29,1188724
2020/07/30,1176602
2020/07/31,1197720
2020/08/01,1184643
2020/08/02,1155264
2020/08/03,1166029
2020/08/04,1164984
2020/08/05,1173841
2020/08/06,1194863
2020/08/07,1222279
2020/08/08,1202343
2020/08/09,1215747
2020/08/10,1252863
2020/08/11,1253554
2020/08/12,1241384
2020/08/13,1225261
2020/08/14,1213404
2020/08/15,1160618
2020/08/16,1156469
2020/08/17,1169222
2020/08/18,1199239
2020/08/19,1208065
2020/08/20,1195530
2020/08/21,1226141
2020/08/22,1164310
2020/08/23,1143417
2020/08/24,1152799
2020/08/25,1145499
2020/08/26,1155859
2020/08/27,1146217
2020/08/28,1139065
2020/08/29,1135028
2020/08/30,1138722
2020/08/31,1187289
2020/09/01,1216495
2020/09/02,1198853
2020/09/03,1174245
2020/09/04,1157726
2020/09/05,1099316
2020/09/06,1062991
2020/09/07,1057236
2020/09/08,1041968
2020/09/09,1047285
2020/09/10,1084125
2020/09/11,1079269
2020/09/12,1056926
2020/09/13,1049487
2020/09/14,1064587
2020/09/15,1077212
2020/09/16,1056113
2020/09/17,1231064
2020/09/18,1237936
2020/09/19,1163969
2020/09/20,1129639
2020/09/21,1131650
2020/09/22,1106574
2020/09/23,1095337
2020/09/24,1091437
2020/09/25,1063113
2020/09/26,1023836
2020/09/27,995158
2020/09/28,1037622
2020/09/29,1062928
2020/09/30,1070984
2020/10/01,1044862
2020/10/02,1023500
2020/10/03,990014
2020/10/04,987733
2020/10/05,1007712
2020/10/06,1045607
2020/10/07,1040495
2020/10/08,1029971
2020/10/09,1039771
2020/10/10,1038061
2020/10/11,1021381
2020/10/12,1056771
2020/10/13,1092084
2020/10/14,1093005
2020/10/15,1171246
2020/10/16,1166190
2020/10/17,1108981
2020/10/18,1052346
2020/10/19,1090638
2020/10/20,1098158
2020/10/21,1128756
2020/10/22,1158900
2020/10/23,1145788
2020/10/24,1078972
2020/10/25,1022089
2020/10/26,1054114
2020/10/27,1066290
2020/10/28,1102949
2020/10/29,1105399
2020/10/30,1108206
2020/10/31,1098896
2020/11/01,1074825
2020/11/02,1115847
2020/11/03,1117603
2020/11/04,1127423
2020/11/05,1127927
2020/11/06,1149949
2020/11/07,1140836
2020/11/08,1078650
2020/11/09,1113173
2020/11/10,1135314
2020/11/11,1115948
2020/11/12,1107600
2020/11/13,1131989
2020/11/14,1099526
2020/11/15,1068477
2020/11/16,1086994
2020/11/17,1130003
2020/11/18,1125401
2020/11/19,1124074
2020/11/20,1143473
2020/11/21,1157828
2020/11/22,1152806
2020/11/23,1183219
2020/11/24,1211645
2020/11/25,1208785
2020/11/26,1191057
2020/11/27,1146973
2020/11/28,1069654
2020/11/29,1031792
2020/11/30,1107854
2020/12/01,1140107
2020/12/02,1105748
2020/12/03,1109963
2020/12/04,1122150
2020/12/05,1088936
2020/12/06,1061726
2020/12/07,1082113
2020/12/08,1115864
2020/12/09,1133343
2020/12/10,1112886
2020/12/11,1117523
2020/12/12,1104793
2020/12/13,1123748
2020/12/14,1182671
2020/12/15,1198978
2020/12/16,1230372
2020/12/17,1286327
2020/12/18,1240138
2020/12/19,1201505
2020/12/20,1137905
2020/12/21,1142427
2020/12/22,1144764
2020/12/23,1199536
2020/12/24,1171140
2020/12/25,1155778
2020/12/26,1147670
2020/12/27,1162521
2020/12/28,1209652
2020/12/29,1208178
2020/12/30,1217915
2020/12/31,1190896
2021/01/01,1163739
2021/01/02,1167289
2021/01/03,1200854
2021/01/04,1238011
2021/01/05,1248179
2021/01/06,1264307
2021/01/07,1281437
2021/01/08,1285195
2021/01/09,1258394
2021/01/10,1234499
2021/01/11,1257392
2021/01/12,1211450
2021/01/13,1168991
2021/01/14,1176762
2021/01/15,1201975
2021/01/16,1197657
2021/01/17,1165376
2021/01/18,1191665
2021/01/19,1221950
2021/01/20,1217940
2021/01/21,1198065
2021/01/22,1190430
2021/01/23,1165548
2021/01/24,1141646
2021/01/25,1174428
2021/01/26,1184511
2021/01/27,1162746
2021/01/28,1176790
2021/01/29,1235376
2021/01/30,1226809
2021/01/31,1235866
2021/02/01,1268159
2021/02/02,1285525
2021/02/03,1300215
2021/02/04,1305039
2021/02/05,1310972
2021/02/06,1269400
2021/02/07,1250019
2021/02/08,1262879
2021/02/09,1295211
2021/02/10,1307784
2021/02/11,1289153
2021/02/12,1289726
2021/02/13,1271045
2021/02/14,1238855
2021/02/15,1224615
2021/02/16,1221265
2021/02/17,1239884
2021/02/18,1269155
2021/02/19,1296386
2021/02/20,1316947
2021/02/21,1275232
2021/02/22,1293705
2021/02/23,1298294
2021/02/24,1291751
2021/02/25,1262254
2021/02/26,1249248
2021/02/27,1225840
2021/02/28,1202849
2021/03/01,1194387
2021/03/02,1217285
2021/03/03,1226166
2021/03/04,1230535
2021/03/05,1219587
2021/03/06,1190053
2021/03/07,1185079
2021/03/08,1200748
2021/03/09,1238047
2021/03/10,1247056
2021/03/11,1265912
2021/03/12,1295795
2021/03/13,1294574
2021/03/14,1286232
2021/03/15,1303810
2021/03/16,1306401
2021/03/17,1289349
2021/03/18,1294555
2021/03/19,1292893
2021/03/20,1277601
2021/03/21,1241805
2021/03/22,1274632
2021/03/23,1286796
2021/03/24,1298132
2021/03/25,1323897
2021/03/26,1294867
2021/03/27,1262815
2021/03/28,1237367
2021/03/29,1253634
2021/03/30,1277303
2021/03/31,1315953
2021/04/01,1341980
2021/04/02,1350299
2021/04/03,1321816
2021/04/04,1259846
2021/04/05,1278396
2021/04/06,1307097
2021/04/07,1309868
2021/04/08,1297122
2021/04/09,1299002
2021/04/10,1307009
2021/04/11,1281957
2021/04/12,1314970
2021/04/13,1332718
2021/04/14,1359530
2021/04/15,1278435
2021/04/16,1352706
2021/04/17,1402853
2021/04/18,1399809
2021/04/19,1438326
2021/04/20,1496943
2021/04/21,1531149
2021/04/22,1554207
2021/04/23,1545654
2021/04/24,1467378
2021/04/25,1428364
2021/04/26,1438415
2021/04/27,1443354
2021/04/28,1480479
2021/04/29,1505598
2021/04/30,1473414
2021/05/01,1450491
2021/05/02,1433975
2021/05/03,1461302
2021/05/04,1498710
2021/05/05,1508794
2021/05/06,1520495
2021/05/07,1524193
2021/05/08,1617537
2021/05/09,1667069
2021/05/10,1691779
2021/05/11,1703915
2021/05/12,1663996
2021/05/13,1626278
2021/05/14,1578983
2021/05/15,1525740
2021/05/16,1475427
2021/05/17,1461027
2021/05/18,1443040
2021/05/19,1452107
2021/05/20,1455627
2021/05/21,1411288
2021/05/22,1347476
2021/05/23,1305864
2021/05/24,1309302
2021/05/25,1299374
2021/05/26,1312903
2021/05/27,1302144
2021/05/28,1303611
2021/05/29,1298518
2021/05/30,1289400
2021/05/31,1293644
2021/06/01,1283999
2021/06/02,1299012
2021/06/03,1318266
2021/06/04,1310035
2021/06/05,1243355
2021/06/06,1188941
2021/06/07,1207245
2021/06/08,1214154
2021/06/09,1204214
2021/06/10,1196385
2021/06/11,1189836
2021/06/12,1160806
2021/06/13,1142771
2021/06/14,1165664
2021/06/15,1194882
2021/06/16,1197996
2021/06/17,1208476
2021/06/18,1189329
2021/06/19,1119759
2021/06/20,1088523
2021/06/21,1149045
2021/06/22,1223248
2021/06/23,1212611
2021/06/24,1209811
2021/06/25,1218571
2021/06/26,1184516
2021/06/27,1144531
2021/06/28,1274316
2021/06/29,1269318
2021/06/30,1240766
2021/07/01,1226238
2021/07/02,1203906
2021/07/03,1163224
2021/07/04,1134284
2021/07/05,1141089
2021/07/06,1248255
2021/07/07,1269617
2021/07/08,1266122
2021/07/09,1244907
2021/07/10,1192013
2021/07/11,1146890
2021/07/12,1169177
2021/07/13,1176295
2021/07/14,1199595
2021/07/15,1229784
2021/07/16,1214401
2021/07/17,1189512
2021/07/18,1179178
2021/07/19,1187198
2021/07/20,1189974
2021/07/21,1192572
2021/07/22,1197708
2021/07/23,1200447
2021/07/24,1212978
2021/07/25,1170913
2021/07/26,1215766
2021/07/27,1266945
2021/07/28,1283614
2021/07/29,1271371
2021/07/30,1256854
2021/07/31,1234588
2021/08/01,1212603
2021/08/02,1241037
2021/08/03,1230350
2021/08/04,1227095
2021/08/05,1193379
2021/08/06,1202700
2021/08/07,1200567
2021/08/08,1192369
2021/08/09,1205482
2021/08/10,1208824
2021/08/11,1221616
2021/08/12,1208450
2021/08/13,1202750
2021/08/14,1181346
2021/08/15,1153320
2021/08/16,1203644
2021/08/17,1227894
2021/08/18,1214532
2021/08/19,1234992
2021/08/20,1247523
2021/08/21,1217141
2021/08/22,1200517
2021/08/23,1223070
2021/08/24,1235061
2021/08/25,1209920
2021/08/26,1192492
2021/08/27,1155782
2021/08/28,1143751
2021/08/29,1145451
2021/08/30,1172222
2021/08/31,1189268
2021/09/01,1207186
2021/09/02,1234110
2021/09/03,1216443
2021/09/04,1202764
2021/09/05,1169545
2021/09/06,1188019
2021/09/07,1248045
2021/09/08,1213247
2021/09/09,1216549
2021/09/10,1230627
2021/09/11,1239879
2021/09/12,1225576
2021/09/13,1246533
2021/09/14,1238887
2021/09/15,1223238
2021/09/16,1223798
2021/09/17,1205688
2021/09/18,1174442
2021/09/19,1151334
2021/09/20,1162947
2021/09/21,1178121
2021/09/22,1175949
2021/09/23,1184501
2021/09/24,1168593
2021/09/25,1144836
2021/09/26,1116686
2021/09/27,1125295
2021/09/28,1116708
2021/09/29,1126289
2021/09/30,1121089
2021/10/01,1164033
2021/10/02,1140966
2021/10/03,1135595
2021/10/04,1128554
2021/10/05,1182114
2021/10/06,1259974
2021/10/07,1302134
2021/10/08,1294584
2021/10/09,1243220
2021/10/10,1190561
2021/10/11,1187023
2021/10/12,1195295
2021/10/13,1192574
2021/10/14,1209836
2021/10/15,1256414
2021/10/16,1218723
2021/10/17,1181453
2021/10/18,1189563
2021/10/19,1216533
2021/10/20,1237987
2021/10/21,1257631
2021/10/22,1256837
2021/10/23,1245899
2021/10/24,1253606
2021/10/25,1276550
2021/10/26,1310661
2021/10/27,1340583
2021/10/28,1425542
2021/10/29,1440938
2021/10/30,1409828
2021/10/31,1357006
2021/11/01,1349370
2021/11/02,1372513
2021/11/03,1394867
2021/11/04,1373526
2021/11/05,1356594
2021/11/06,1306257
2021/11/07,1291628
2021/11/08,1310323
2021/11/09,1322234
2021/11/10,1356490
2021/11/11,1352066
2021/11/12,1348599
2021/11/13,1324531
2021/11/14,1300128
2021/11/15,1294882
2021/11/16,1302315
2021/11/17,1327767
2021/11/18,1306009
2021/11/19,1280898
2021/11/20,1220513
2021/11/21,1240726
2021/11/22,1231117
2021/11/23,1248056
2021/11/24,1295273
2021/11/25,1298369
2021/11/26,1297947
2021/11/27,1255536
2021/11/28,1195595
2021/11/29,1221641
2021/11/30,1251284
2021/12/01,1236463
2021/12/02,1250875
2021/12/03,1231181
2021/12/04,1233439
2021/12/05,1309965
2021/12/06,1277369
2021/12/07,1251070
2021/12/08,1273689
2021/12/09,1262513
2021/12/10,1250124
2021/12/11,1224754
2021/12/12,1203202
2021/12/13,1223090
2021/12/14,1218995
2021/12/15,1238728
2021/12/16,1197092
2021/12/17,1233724
2021/12/18,1196798
2021/12/19,1167190
2021/12/20,1184214
2021/12/21,1193926
2021/12/22,1213621
2021/12/23,1229431
2021/12/24,1263722
2021/12/25,1281621
2021/12/26,1244281
2021/12/27,1248121
2021/12/28,1244577
2021/12/29,1248403
2021/12/30,1252045
2021/12/31,1233098
2022/01/01,1207044
2022/01/02,1182972
2022/01/03,1196072
2022/01/04,1208694
2022/01/05,1229161
2022/01/06,1220828
2022/01/07,1204659
2022/01/08,1194266
2022/01/09,1151294
2022/01/10,1192245
2022/01/11,1234947
2022/01/12,1259146
2022/01/13,1271034
2022/01/14,1244747
2022/01/15,1209798
2022/01/16,1186376
2022/01/17,1192547
2022/01/18,1181037
2022/01/19,1202090
2022/01/20,1195959
2022/01/21,1192929
2022/01/22,1198783
2022/01/23,1138334
2022/01/24,1142721
2022/01/25,1160181
2022/01/26,1153148
2022/01/27,1143416
2022/01/28,1140488
2022/01/29,1143822
2022/01/30,1163836
2022/01/31,1170473
2022/02/01,1171695
2022/02/02,1162180
2022/02/03,1136590
2022/02/04,1152792
2022/02/05,1193908
2022/02/06,1183896
2022/02/07,1173617
2022/02/08,1177198
2022/02/09,1191544
2022/02/10,1198610
2022/02/11,1191288
2022/02/12,1152968
2022/02/13,1134132
2022/02/14,1140827
2022/02/15,1166730
2022/02/16,1180711
2022/02/17,1161354
2022/02/18,1206974
2022/02/19,1178568
2022/02/20,1261219
2022/02/21,1197784
2022/02/22,1163498
2022/02/23,1155565
2022/02/24,1168374
2022/02/25,1153136
2022/02/26,1160469
2022/02/27,1142767
2022/02/28,1125433
2022/03/01,1143498
2022/03/02,1167287
2022/03/03,1167237
2022/03/04,1167344
2022/03/05,1122662
2022/03/06,1122954
2022/03/07,1148761
2022/03/08,1172193
2022/03/09,1175258
2022/03/10,1202424
2022/03/11,1160879
2022/03/12,1140753
2022/03/13,1091290
2022/03/14,1094602
2022/03/15,1142404
2022/03/16,1189208
2022/03/17,1181870
2022/03/18,1223907
2022/03/19,1175757
2022/03/20,1147411
2022/03/21,1155013
2022/03/22,1187792
2022/03/23,1176115
2022/03/24,1164042
2022/03/25,1155404
2022/03/26,1139641
2022/03/27,1131158
2022/03/28,1174590
2022/03/29,1187245
2022/03/30,1169722
2022/03/31,1168422
2022/04/01,1163957
2022/04/02,1129313
2022/04/03,1095046
2022/04/04,1099913
2022/04/05,1093521
2022/04/06,1110347
2022/04/07,1119070
2022/04/08,1111745
2022/04/09,1098450
2022/04/10,1101345
2022/04/11,1107304
2022/04/12,1109914
2022/04/13,1088949
2022/04/14,1103117
2022/04/15,1107055
2022/04/16,1083171
2022/04/17,1063211
2022/04/18,1083325
2022/04/19,1148910
2022/04/20,1195222
2022/04/21,1157574
2022/04/22,1151198
2022/04/23,1101338
2022/04/24,1086558
2022/04/25,1117892
2022/04/26,1121571
2022/04/27,1141538
2022/04/28,1148526
2022/04/29,1158303
2022/04/30,1184987
2022/05/01,1169887
2022/05/02,1140976
2022/05/03,1109241
2022/05/04,1105748
2022/05/05,1146776
2022/05/06,1131669
2022/05/07,1091579
2022/05/08,1089388
2022/05/09,1123864
2022/05/10,1163399
2022/05/11,1187054
2022/05/12,1257404
2022/05/13,1299905
2022/05/14,1219845
2022/05/15,1154643
2022/05/16,1139497
2022/05/17,1137608
2022/05/18,1157760
2022/05/19,1125564
2022/05/20,1119187
2022/05/21,1106863
2022/05/22,1081254
2022/05/23,1083558
2022/05/24,1092137
2022/05/25,1093388
2022/05/26,1082284
2022/05/27,1087876
2022/05/28,1078839
2022/05/29,1072123
2022/05/30,1071222
2022/05/31,1110182
2022/06/01,1100732
2022/06/02,1096518
2022/06/03,1082002
2022/06/04,1055402
2022/06/05,1031255
2022/06/06,1037787
2022/06/07,1044386
2022/06/08,1043567
2022/06/09,1033015
2022/06/10,1056231
2022/06/11,1043925
2022/06/12,1032780
2022/06/13,1071107
2022/06/14,1078932
2022/06/15,1087966
2022/06/16,1094139
2022/06/17,1102359
2022/06/18,1080348
2022/06/19,1049511
2022/06/20,1045966
2022/06/21,1029414
2022/06/22,1009049
2022/06/23,988507
2022/06/24,1003989
2022/06/25,971465
2022/06/26,945593
2022/06/27,969847
2022/06/28,973212
2022/06/29,989389
2022/06/30,1021837
2022/07/01,1100086
2022/07/02,1144734
2022/07/03,1150893
2022/07/04,1151446
2022/07/05,1166975
2022/07/06,1164204
2022/07/07,1179267
2022/07/08,1186043
2022/07/09,1178395
2022/07/10,1163648
2022/07/11,1155009
2022/07/12,1145452
2022/07/13,1160167
2022/07/14,1174867
2022/07/15,1196232
2022/07/16,1218736
2022/07/17,1232140
2022/07/18,1222853
2022/07/19,1199189
2022/07/20,1195321
2022/07/21,1199859
2022/07/22,1200779
2022/07/23,1172623
2022/07/24,1147463
2022/07/25,1211662
2022/07/26,1445295
2022/07/27,1321372
2022/07/28,1239991
2022/07/29,1216161
2022/07/30,1197955
2022/07/31,1178101
2022/08/01,1260151
2022/08/02,1233168
2022/08/03,1242028
2022/08/04,1350816
2022/08/05,1278799
2022/08/06,1213512
2022/08/07,1190222
2022/08/08,1178561
2022/08/09,1151850
2022/08/10,1156115
2022/08/11,1127411
2022/08/12,1129130
2022/08/13,1117683
2022/08/14,1110025
2022/08/15,1107216
2022/08/16,1096764
2022/08/17,1098013
2022/08/18,1107940
2022/08/19,1100625
2022/08/20,1098356
2022/08/21,1087803
2022/08/22,1073872
2022/08/23,1074795
2022/08/24,1059307
2022/08/25,1066935
2022/08/26,1062352
2022/08/27,1055150
2022/08/28,1040097
2022/08/29,1061650
2022/08/30,1056807
2022/08/31,1045971
2022/09/01,1065565
2022/09/02,1074383
2022/09/03,1054984
2022/09/04,1084052
2022/09/05,1087687
2022/09/06,1082308
2022/09/07,1075302
2022/09/08,1076818
2022/09/09,1085392
2022/09/10,1041775
2022/09/11,1033128
2022/09/12,1051049
2022/09/13,1072127
2022/09/14,1090649
2022/09/15,1178145
2022/09/16,1244997
2022/09/17,1283537
2022/09/18,1220215
2022/09/19,1179212
2022/09/20,1164122
2022/09/21,1132126
2022/09/22,1125211
2022/09/23,1122553
2022/09/24,1115880
2022/09/25,1111548
2022/09/26,1126383
2022/09/27,1170339
2022/09/28,1140022
2022/09/29,1134790
2022/09/30,1180338
2022/10/01,1169188
2022/10/02,1166532
2022/10/03,1236837
2022/10/04,1211053
2022/10/05,1190205
2022/10/06,1196436
2022/10/07,1188397
2022/10/08,1184240
2022/10/09,1126386
2022/10/10,1124888
2022/10/11,1127598
2022/10/12,1100901
2022/10/13,1112515
2022/10/14,1092205
2022/10/15,1065038
2022/10/16,1022858
2022/10/17,1047960
2022/10/18,1055261
2022/10/19,1071932
2022/10/20,1113760
2022/10/21,1115291
2022/10/22,1037354
2022/10/23,1023563
2022/10/24,1031401
2022/10/25,1039702
2022/10/26,1072213
2022/10/27,1091999
2022/10/28,1075816
2022/10/29,1057308
2022/10/30,1045391
2022/10/31,1054320
2022/11/01,1063153
2022/11/02,1039549
2022/11/03,1066763
2022/11/04,1040449
2022/11/05,996258
2022/11/06,979551
2022/11/07,1043131
2022/11/08,1087590
2022/11/09,1153619
2022/11/10,1169125
2022/11/11,1144046
2022/11/12,1088742
2022/11/13,1111092
2022/11/14,1151958
2022/11/15,1144435
2022/11/16,1114115
2022/11/17,1108758
2022/11/18,1058622
2022/11/19,985256
2022/11/20,956244
2022/11/21,960099
2022/11/22,961512
2022/11/23,967039
2022/11/24,978620
2022/11/25,988872
2022/11/26,961930
2022/11/27,921633
2022/11/28,1004677
2022/11/29,1026032
