Date,sentinusd3smaUSD
2019/05/22,745402969
2019/05/23,730675810
2019/05/24,697776993
2019/05/25,610092265
2019/05/26,567086672
2019/05/27,653083607
2019/05/28,727743458
2019/05/29,867436913
2019/05/30,910251627
2019/05/31,979300227
2019/06/01,802202384
2019/06/02,609073382
2019/06/03,561203716
2019/06/04,662430597
2019/06/05,798612872
2019/06/06,712650498
2019/06/07,613913094
2019/06/08,439539583
2019/06/09,416772229
2019/06/10,446174759
2019/06/11,520575786
2019/06/12,581927851
2019/06/13,618291159
2019/06/14,672673241
2019/06/15,788650361
2019/06/16,816899169
2019/06/17,796014193
2019/06/18,732399905
2019/06/19,735921044
2019/06/20,734105025
2019/06/21,767582180
2019/06/22,788790977
2019/06/23,801333218
2019/06/24,770076044
2019/06/25,780946129
2019/06/26,975320414
2019/06/27,1099755590
2019/06/28,1073043731
2019/06/29,917463831
2019/06/30,734989760
2019/07/01,700253557
2019/07/02,657820041
2019/07/03,659582460
2019/07/04,593385363
2019/07/05,531214139
2019/07/06,439181766
2019/07/07,407774615
2019/07/08,432618615
2019/07/09,763572166
2019/07/10,872464880
2019/07/11,1030502545
2019/07/12,758060671
2019/07/13,602099646
2019/07/14,446603574
2019/07/15,507076794
2019/07/16,600242951
2019/07/17,616070042
2019/07/18,560544594
2019/07/19,519559953
2019/07/20,424403630
2019/07/21,333466765
2019/07/22,309201330
2019/07/23,316091978
2019/07/24,341924402
2019/07/25,342891410
2019/07/26,415618984
2019/07/27,388365464
2019/07/28,334220605
2019/07/29,270303869
2019/07/30,308447429
2019/07/31,360329248
2019/08/01,448237411
2019/08/02,467693850
2019/08/03,441271085
2019/08/04,304166797
2019/08/05,382483293
2019/08/06,463440634
2019/08/07,526351501
2019/08/08,468802397
2019/08/09,427517121
2019/08/10,388655059
2019/08/11,312141671
2019/08/12,286611069
2019/08/13,306086941
2019/08/14,375791982
2019/08/15,429361922
2019/08/16,441321940
2019/08/17,363563944
2019/08/18,281093111
2019/08/19,268289643
2019/08/20,351989927
2019/08/21,384957677
2019/08/22,383921954
2019/08/23,340562126
2019/08/24,308729380
2019/08/25,273398811
2019/08/26,275664946
2019/08/27,296207653
2019/08/28,335341448
2019/08/29,331302001
2019/08/30,345457084
2019/08/31,367593590
2019/09/01,322815910
2019/09/02,311622914
2019/09/03,327348282
2019/09/04,371262008
2019/09/05,365659803
2019/09/06,316583157
2019/09/07,312806157
2019/09/08,308759004
2019/09/09,320015429
2019/09/10,299822770
2019/09/11,317018767
2019/09/12,292959105
2019/09/13,320563492
2019/09/14,282123517
2019/09/15,272618621
2019/09/16,306540572
2019/09/17,397376206
2019/09/18,499745890
2019/09/19,486093335
2019/09/20,458755286
2019/09/21,349281580
2019/09/22,286115232
2019/09/23,274686988
2019/09/24,411143966
2019/09/25,493040467
2019/09/26,522348299
2019/09/27,431006856
2019/09/28,367513909
2019/09/29,286323384
2019/09/30,316550558
2019/10/01,325483556
2019/10/02,326444527
2019/10/03,233909689
2019/10/04,198003442
2019/10/05,174867585
2019/10/06,171436304
2019/10/07,189145451
2019/10/08,237993920
2019/10/09,297168276
2019/10/10,307015702
2019/10/11,298900479
2019/10/12,258554647
2019/10/13,214990439
2019/10/14,251664192
2019/10/15,259121893
2019/10/16,296937354
2019/10/17,239813214
2019/10/18,256361524
2019/10/19,219861382
2019/10/20,218392036
2019/10/21,199094498
2019/10/22,225876439
2019/10/23,296720388
2019/10/24,350745171
2019/10/25,384589929
2019/10/26,385649746
2019/10/27,326283244
2019/10/28,406556352
2019/10/29,388964492
2019/10/30,422794224
2019/10/31,335815867
2019/11/01,297658457
2019/11/02,247736605
2019/11/03,207468478
2019/11/04,233072756
2019/11/05,316310676
2019/11/06,337882816
2019/11/07,303359243
2019/11/08,251973643
2019/11/09,217776503
2019/11/10,191953019
2019/11/11,180014477
2019/11/12,232482853
2019/11/13,263171529
2019/11/14,255888752
2019/11/15,242295063
2019/11/16,212739078
2019/11/17,191258157
2019/11/18,185271107
2019/11/19,219954451
2019/11/20,249454319
2019/11/21,273926142
2019/11/22,360336692
2019/11/23,344382292
2019/11/24,287899243
2019/11/25,253924390
2019/11/26,257592870
2019/11/27,316860344
2019/11/28,282987907
2019/11/29,288142774
2019/11/30,242948339
2019/12/01,179717745
2019/12/02,194065401
2019/12/03,190539384
2019/12/04,217710082
2019/12/05,200293906
2019/12/06,207434624
2019/12/07,176294198
2019/12/08,136208700
2019/12/09,123576477
2019/12/10,162714775
2019/12/11,178037001
2019/12/12,176823647
2019/12/13,152888961
2019/12/14,147906401
2019/12/15,122302504
2019/12/16,142532271
2019/12/17,219904705
2019/12/18,317472554
2019/12/19,384022937
2019/12/20,326952425
2019/12/21,234553267
2019/12/22,129905219
2019/12/23,151275493
2019/12/24,167228860
2019/12/25,193793076
2019/12/26,163174278
2019/12/27,164008533
2019/12/28,144719826
2019/12/29,140111920
2019/12/30,152567555
2019/12/31,201377164
2020/01/01,183630492
2020/01/02,166432587
2020/01/03,156537006
2020/01/04,180317909
2020/01/05,173369117
2020/01/06,170934824
2020/01/07,187120012
2020/01/08,238452050
2020/01/09,221962386
2020/01/10,216706509
2020/01/11,189099800
2020/01/12,175340565
2020/01/13,182686106
2020/01/14,251703609
2020/01/15,318617507
2020/01/16,341068690
2020/01/17,296461020
2020/01/18,280585243
2020/01/19,256393106
2020/01/20,225899554
2020/01/21,181635995
2020/01/22,166178528
2020/01/23,168483356
2020/01/24,193742905
2020/01/25,166051739
2020/01/26,138368027
2020/01/27,118764602
2020/01/28,163066826
2020/01/29,204113160
2020/01/30,223592353
2020/01/31,270991259
2020/02/01,263063002
2020/02/02,251955692
2020/02/03,219841423
2020/02/04,251786001
2020/02/05,285856792
2020/02/06,364340751
2020/02/07,442639499
2020/02/08,435623235
2020/02/09,373012101
2020/02/10,331837247
2020/02/11,344174056
2020/02/12,480715933
2020/02/13,551160475
2020/02/14,616180109
2020/02/15,554659313
2020/02/16,496253952
2020/02/17,548841082
2020/02/18,579351376
2020/02/19,596284272
2020/02/20,565346622
2020/02/21,509767992
2020/02/22,425873729
2020/02/23,342351998
2020/02/24,345318842
2020/02/25,424974452
2020/02/26,536160094
2020/02/27,586515594
2020/02/28,561747310
2020/02/29,425685149
2020/03/01,344377737
2020/03/02,398601883
2020/03/03,444983820
2020/03/04,434904793
2020/03/05,378296310
2020/03/06,392469931
2020/03/07,377119425
2020/03/08,383613459
2020/03/09,494091202
2020/03/10,574744657
2020/03/11,595029683
2020/03/12,816123744
2020/03/13,982038605
2020/03/14,958763366
2020/03/15,609419840
2020/03/16,502795614
2020/03/17,493957741
2020/03/18,469741445
2020/03/19,392670407
2020/03/20,436618196
2020/03/21,405353595
2020/03/22,321604192
2020/03/23,261796630
2020/03/24,387775080
2020/03/25,418216593
2020/03/26,402011958
2020/03/27,280171206
2020/03/28,255107714
2020/03/29,211240812
2020/03/30,204840509
2020/03/31,216439336
2020/04/01,227260435
2020/04/02,258645936
2020/04/03,271227805
2020/04/04,264721042
2020/04/05,207626700
2020/04/06,242349959
2020/04/07,346258375
2020/04/08,403575369
2020/04/09,351064398
2020/04/10,356284149
2020/04/11,305138370
2020/04/12,275587133
2020/04/13,218594474
2020/04/14,238448428
2020/04/15,253532778
2020/04/16,295500575
2020/04/17,319040048
2020/04/18,349430838
2020/04/19,286686963
2020/04/20,343105333
2020/04/21,362668580
2020/04/22,391763084
2020/04/23,373292428
2020/04/24,464140095
2020/04/25,441214965
2020/04/26,396865802
2020/04/27,318676746
2020/04/28,309759066
2020/04/29,405822257
2020/04/30,494661326
2020/05/01,512726768
2020/05/02,413489649
2020/05/03,278643658
2020/05/04,290350056
2020/05/05,315079723
2020/05/06,377200817
2020/05/07,469670054
2020/05/08,513831864
2020/05/09,467293024
2020/05/10,465266830
2020/05/11,459503664
2020/05/12,507791787
2020/05/13,464259420
2020/05/14,466677202
2020/05/15,441782004
2020/05/16,364670488
2020/05/17,305437557
2020/05/18,327047191
2020/05/19,355962941
2020/05/20,381857280
2020/05/21,369275480
2020/05/22,381870956
2020/05/23,378547042
2020/05/24,327233040
2020/05/25,305003962
2020/05/26,317470563
2020/05/27,336069602
2020/05/28,380236501
2020/05/29,443819339
2020/05/30,528531389
2020/05/31,553107738
2020/06/01,529419176
2020/06/02,644841565
2020/06/03,593005433
2020/06/04,554117808
2020/06/05,403346848
2020/06/06,357522984
2020/06/07,320458242
2020/06/08,294929566
2020/06/09,354152892
2020/06/10,414665817
2020/06/11,478764220
2020/06/12,472938323
2020/06/13,387622470
2020/06/14,274725274
2020/06/15,345492951
2020/06/16,406556967
2020/06/17,453830108
2020/06/18,397729364
2020/06/19,419452059
2020/06/20,372694181
2020/06/21,346370806
2020/06/22,397105033
2020/06/23,511390594
2020/06/24,730708305
2020/06/25,971325061
2020/06/26,994113202
2020/06/27,797407551
2020/06/28,457312681
2020/06/29,358169583
2020/06/30,370403561
2020/07/01,410746238
2020/07/02,431986675
2020/07/03,418233136
2020/07/04,368623884
2020/07/05,306946400
2020/07/06,346365844
2020/07/07,436667513
2020/07/08,617783132
2020/07/09,639997878
2020/07/10,655417047
2020/07/11,485372246
2020/07/12,386020807
2020/07/13,408868235
2020/07/14,576942842
2020/07/15,628827647
2020/07/16,581982115
2020/07/17,473500138
2020/07/18,428321779
2020/07/19,384084482
2020/07/20,414943773
2020/07/21,499349309
2020/07/22,612383841
2020/07/23,892142724
2020/07/24,984372134
2020/07/25,1018995651
2020/07/26,906716254
2020/07/27,1153742269
2020/07/28,1223448453
2020/07/29,1204347369
2020/07/30,1042570327
2020/07/31,1081336694
2020/08/01,1124382423
2020/08/02,1174064767
2020/08/03,1206941734
2020/08/04,1277261007
2020/08/05,1179766443
2020/08/06,1092554960
2020/08/07,1024595098
2020/08/08,917171220
2020/08/09,831889860
2020/08/10,892677590
2020/08/11,1078624003
2020/08/12,1366487062
2020/08/13,1457203613
2020/08/14,1713772129
2020/08/15,1502667397
2020/08/16,1277411218
2020/08/17,1050504960
2020/08/18,1149220681
2020/08/19,1260271656
2020/08/20,1247177963
2020/08/21,1252705991
2020/08/22,1125316225
2020/08/23,907357999
2020/08/24,869097919
2020/08/25,955876083
2020/08/26,1124907901
2020/08/27,1033279360
2020/08/28,1115996238
2020/08/29,1120327576
2020/08/30,1309189805
2020/08/31,1650247073
2020/09/01,2342902477
2020/09/02,2855792176
2020/09/03,2967236844
2020/09/04,2743350026
2020/09/05,2513448933
2020/09/06,2206994294
2020/09/07,1852431545
2020/09/08,1529054031
2020/09/09,1433082323
2020/09/10,1662741091
2020/09/11,1823864642
2020/09/12,1865158513
2020/09/13,1719508682
2020/09/14,1793424437
2020/09/15,1803508907
2020/09/16,1818816352
2020/09/17,1931440907
2020/09/18,2249806915
2020/09/19,2120865949
2020/09/20,1768240852
2020/09/21,1501501627
2020/09/22,1469162813
2020/09/23,1518713030
2020/09/24,1311558919
2020/09/25,1243858561
2020/09/26,1027841061
2020/09/27,938325805
2020/09/28,978788968
2020/09/29,1144478752
2020/09/30,1282454783
2020/10/01,1345978112
2020/10/02,1296511840
2020/10/03,1066147149
2020/10/04,814864569
2020/10/05,722292558
2020/10/06,818662818
2020/10/07,1005954502
2020/10/08,1050400118
2020/10/09,1128050962
2020/10/10,1023197659
2020/10/11,926391992
2020/10/12,952997275
2020/10/13,1000339688
2020/10/14,1204944042
2020/10/15,1104074049
2020/10/16,1132214926
2020/10/17,863429520
2020/10/18,723106600
2020/10/19,641671438
2020/10/20,753356372
2020/10/21,1059616828
2020/10/22,1283322301
2020/10/23,1393661437
2020/10/24,1160767470
2020/10/25,850872902
2020/10/26,890372365
2020/10/27,1007883779
2020/10/28,1271353429
2020/10/29,1122558185
2020/10/30,1175933185
2020/10/31,973556434
2020/11/01,881045226
2020/11/02,895170290
2020/11/03,1008463870
2020/11/04,1245267252
2020/11/05,1354194043
2020/11/06,1607536205
2020/11/07,1717012892
2020/11/08,1411010383
2020/11/09,1200171436
2020/11/10,1039008397
2020/11/11,1279639365
2020/11/12,1473432464
2020/11/13,1594016607
2020/11/14,1409646017
2020/11/15,1055979324
2020/11/16,950188011
2020/11/17,1300898574
2020/11/18,1708763497
2020/11/19,1782145636
2020/11/20,1739912825
2020/11/21,1848859102
2020/11/22,2014613845
2020/11/23,2295032280
2020/11/24,2557291823
2020/11/25,2494640058
2020/11/26,2489907700
2020/11/27,2007183694
2020/11/28,1728733104
2020/11/29,1176228497
2020/11/30,1274435403
2020/12/01,1797003439
2020/12/02,1954977802
2020/12/03,1787829809
2020/12/04,1490707631
2020/12/05,1366272029
2020/12/06,1202828876
2020/12/07,1222347230
2020/12/08,1357470772
2020/12/09,1665182100
2020/12/10,1684601501
2020/12/11,1730727253
2020/12/12,1429002657
2020/12/13,1188230613
2020/12/14,1060229896
2020/12/15,1211782126
2020/12/16,1545237840
2020/12/17,2193327736
2020/12/18,2370800801
2020/12/19,2373519957
2020/12/20,1702609427
2020/12/21,1769080920
2020/12/22,1738221848
2020/12/23,1928955512
2020/12/24,1772246315
2020/12/25,1512953584
2020/12/26,1353165124
2020/12/27,1539853801
2020/12/28,2042706976
2020/12/29,2613814215
2020/12/30,2761851116
2020/12/31,2642511736
2021/01/01,2270434928
2021/01/02,2014994897
2021/01/03,2935023170
2021/01/04,4891516424
2021/01/05,5931930073
2021/01/06,6402118878
2021/01/07,6125566858
2021/01/08,6825648734
2021/01/09,5998216344
2021/01/10,5174218727
2021/01/11,5223538247
2021/01/12,5248149911
2021/01/13,5162270437
2021/01/14,5322471642
2021/01/15,5482198383
2021/01/16,5263950573
2021/01/17,3661681494
2021/01/18,3347267342
2021/01/19,4679652451
2021/01/20,6271171028
2021/01/21,6937299883
2021/01/22,6284262136
2021/01/23,4724564292
2021/01/24,4243994705
2021/01/25,4279124523
2021/01/26,5029921619
2021/01/27,5363136206
2021/01/28,4966064388
2021/01/29,5590196857
2021/01/30,5369426130
2021/01/31,5227488810
2021/02/01,4235621518
2021/02/02,5160293807
2021/02/03,6286586502
2021/02/04,7662432467
2021/02/05,7653649832
2021/02/06,7129681736
2021/02/07,5938275794
2021/02/08,5762948505
2021/02/09,5928178480
2021/02/10,6450318046
2021/02/11,6006991735
2021/02/12,5881915098
2021/02/13,5127836502
2021/02/14,4661174439
2021/02/15,4306643207
2021/02/16,4622170414
2021/02/17,5204526139
2021/02/18,5965566062
2021/02/19,6249432891
2021/02/20,6707341650
2021/02/21,5824912707
2021/02/22,6395014205
2021/02/23,7742898651
2021/02/24,8362421103
2021/02/25,7631238288
2021/02/26,6007778041
2021/02/27,5157041174
2021/02/28,4924455830
2021/03/01,4522409463
2021/03/02,4866786515
2021/03/03,4732761770
2021/03/04,4663577285
2021/03/05,4435328304
2021/03/06,4453327933
2021/03/07,5757869461
2021/03/08,6238728303
2021/03/09,6732285240
2021/03/10,5667486294
2021/03/11,5660907577
2021/03/12,6045737297
2021/03/13,5673442742
2021/03/14,4893896547
2021/03/15,4749779072
2021/03/16,5115493840
2021/03/17,5721179845
2021/03/18,5093566917
2021/03/19,4583057632
2021/03/20,3992854964
2021/03/21,3620714514
2021/03/22,3911566417
2021/03/23,4228654547
2021/03/24,4460838491
2021/03/25,5084836780
2021/03/26,5227198011
2021/03/27,4901403147
2021/03/28,3596775699
2021/03/29,3815576127
2021/03/30,4760042700
2021/03/31,5993393638
2021/04/01,6149224054
2021/04/02,6958844704
2021/04/03,7769772720
2021/04/04,7285798109
2021/04/05,6911268205
2021/04/06,5953053006
2021/04/07,6537845614
2021/04/08,5910879232
2021/04/09,5640675633
2021/04/10,5389699129
2021/04/11,4853320784
2021/04/12,4948081538
2021/04/13,5669404208
2021/04/14,7406137808
2021/04/15,7570058636
2021/04/16,8061656074
2021/04/17,7156124279
2021/04/18,9179671944
2021/04/19,8568254216
2021/04/20,8554845576
2021/04/21,7232638398
2021/04/22,9007090672
2021/04/23,10251700104
2021/04/24,9188274523
2021/04/25,6521094358
2021/04/26,5564889365
2021/04/27,6600390445
2021/04/28,8222547313
2021/04/29,8754778264
2021/04/30,8918421376
2021/05/01,8054344374
2021/05/02,6860138024
2021/05/03,8284514572
2021/05/04,11440064527
2021/05/05,13780809406
2021/05/06,12975038944
2021/05/07,11779575997
2021/05/08,11857174969
2021/05/09,11819879031
2021/05/10,14338043567
2021/05/11,16172674528
2021/05/12,19235977881
2021/05/13,19578055848
2021/05/14,17993194872
2021/05/15,14565171596
2021/05/16,10972349217
2021/05/17,11560952142
2021/05/18,12269145958
2021/05/19,18218884710
2021/05/20,20233464896
2021/05/21,21183660022
2021/05/22,14884638344
2021/05/23,12562713433
2021/05/24,12712437578
2021/05/25,14026916789
2021/05/26,13363209817
2021/05/27,12572612032
2021/05/28,11535474044
2021/05/29,10310146406
2021/05/30,8363432488
2021/05/31,6851174090
2021/06/01,6989509848
2021/06/02,7202836604
2021/06/03,7840065143
2021/06/04,7321976750
2021/06/05,6523005941
2021/06/06,5039006185
2021/06/07,4477592848
2021/06/08,6150717067
2021/06/09,7866120021
2021/06/10,7577022718
2021/06/11,5973844553
2021/06/12,4389723833
2021/06/13,3793647071
2021/06/14,4113281179
2021/06/15,4548500318
2021/06/16,5879662025
2021/06/17,5737728776
2021/06/18,6156011545
2021/06/19,4721342159
2021/06/20,3983969921
2021/06/21,4606970063
2021/06/22,7086132916
2021/06/23,7534394672
2021/06/24,6541552458
2021/06/25,5078936379
2021/06/26,4441140820
2021/06/27,3704686144
2021/06/28,3526838843
2021/06/29,4452386588
2021/06/30,4994520771
2021/07/01,5403693448
2021/07/02,5567149231
2021/07/03,4809889985
2021/07/04,3493724463
2021/07/05,2730357199
2021/07/06,3559657922
2021/07/07,4488411287
2021/07/08,5649234840
2021/07/09,5819016998
2021/07/10,5107102184
2021/07/11,3285075425
2021/07/12,3318681908
2021/07/13,3719738576
2021/07/14,4864009108
2021/07/15,4427738615
2021/07/16,4772409498
2021/07/17,3832170508
2021/07/18,3261247120
2021/07/19,2848827275
2021/07/20,3405011503
2021/07/21,4384165110
2021/07/22,4472909081
2021/07/23,4445279266
2021/07/24,3711925946
2021/07/25,2930197344
2021/07/26,4004188373
2021/07/27,4734907851
2021/07/28,5527433154
2021/07/29,4887664649
2021/07/30,4873810571
2021/07/31,5097119695
2021/08/01,4818039390
2021/08/02,4649793786
2021/08/03,4839120788
2021/08/04,5522546264
2021/08/05,6132493268
2021/08/06,6482206892
2021/08/07,6313733185
2021/08/08,5771478573
2021/08/09,6426946813
2021/08/10,6636422944
2021/08/11,6888898464
2021/08/12,5890374194
2021/08/13,5908158507
2021/08/14,5654091592
2021/08/15,5290345614
2021/08/16,5907257686
2021/08/17,6514064127
2021/08/18,7156616780
2021/08/19,6265165954
2021/08/20,6578015247
2021/08/21,5760525920
2021/08/22,5201935510
2021/08/23,5358482870
2021/08/24,7135650427
2021/08/25,8271037901
2021/08/26,7380153225
2021/08/27,6473771996
2021/08/28,5539653318
2021/08/29,5411493555
2021/08/30,5482868904
2021/08/31,7150356240
2021/09/01,8788563635
2021/09/02,10470785349
2021/09/03,10496031965
2021/09/04,9213904297
2021/09/05,6797366428
2021/09/06,5949746549
2021/09/07,8052609878
2021/09/08,9480661804
2021/09/09,9971060565
2021/09/10,8509910806
2021/09/11,8023611037
2021/09/12,6537946153
2021/09/13,5961514204
2021/09/14,5256617580
2021/09/15,7098130992
2021/09/16,7002264737
2021/09/17,7862715603
2021/09/18,6311986235
2021/09/19,5603983768
2021/09/20,5873461908
2021/09/21,6946310818
2021/09/22,8068869299
2021/09/23,7281892229
2021/09/24,8154722875
2021/09/25,6794885687
2021/09/26,8139545211
2021/09/27,6282255216
2021/09/28,6758776769
2021/09/29,4716057152
2021/09/30,4418998734
2021/10/01,4958244273
2021/10/02,4963750203
2021/10/03,4754379920
2021/10/04,4554315285
2021/10/05,5927818354
2021/10/06,7400713819
2021/10/07,8397409087
2021/10/08,8292026105
2021/10/09,6725485360
2021/10/10,5204440018
2021/10/11,4243610255
2021/10/12,4945574849
2021/10/13,5965183947
2021/10/14,8711255602
2021/10/15,10420651919
2021/10/16,10347715316
2021/10/17,7727427588
2021/10/18,6602356072
2021/10/19,6555431046
2021/10/20,7460833123
2021/10/21,9062388784
2021/10/22,9880158346
2021/10/23,8820957193
2021/10/24,6077151800
2021/10/25,5214096378
2021/10/26,5868525509
2021/10/27,8347655727
2021/10/28,8647261304
2021/10/29,10615253244
2021/10/30,8742496853
2021/10/31,8104212531
2021/11/01,6475660723
2021/11/02,7863055121
2021/11/03,10649471069
2021/11/04,11037117344
2021/11/05,10669585401
2021/11/06,7916960362
2021/11/07,6238466744
2021/11/08,6332637756
2021/11/09,7468159823
2021/11/10,9157224928
2021/11/11,9073754727
2021/11/12,9258800690
2021/11/13,8029033121
2021/11/14,6953686266
2021/11/15,9598780988
2021/11/16,11308731208
2021/11/17,12258358135
2021/11/18,9504365930
2021/11/19,8731544141
2021/11/20,7936058071
2021/11/21,7262368546
2021/11/22,7096538069
2021/11/23,7718600037
2021/11/24,8370214117
2021/11/25,8221028074
2021/11/26,9434837277
2021/11/27,7925467245
2021/11/28,6838245052
2021/11/29,5800164963
2021/11/30,8474411989
2021/12/01,11174793438
2021/12/02,11461043395
2021/12/03,10799641756
2021/12/04,11232933113
2021/12/05,10496973932
2021/12/06,11326820547
2021/12/07,10128081431
2021/12/08,10640146054
2021/12/09,9045390583
2021/12/10,8585093038
2021/12/11,7414488472
2021/12/12,5610460526
2021/12/13,6146626055
2021/12/14,7380400151
2021/12/15,8867343847
2021/12/16,8080340997
2021/12/17,7490352729
2021/12/18,6630647874
2021/12/19,5109596980
2021/12/20,4712250153
2021/12/21,5100549258
2021/12/22,6036131803
2021/12/23,6371070576
2021/12/24,6423436157
2021/12/25,6228431857
2021/12/26,5017091919
2021/12/27,5259970989
2021/12/28,5994364791
2021/12/29,6983657337
2021/12/30,8830162444
2021/12/31,9140163759
2022/01/01,8427652534
2022/01/02,5328667686
2022/01/03,3927194856
2022/01/04,4836658966
2022/01/05,6485566905
2022/01/06,8106769539
2022/01/07,8667495027
2022/01/08,7490037353
2022/01/09,5457163051
2022/01/10,4546346105
2022/01/11,4737087168
2022/01/12,5635262744
2022/01/13,6000771961
2022/01/14,6080314077
2022/01/15,5259515684
2022/01/16,4120833413
2022/01/17,3960254726
2022/01/18,4412749765
2022/01/19,5643722995
2022/01/20,5967702123
2022/01/21,8273093991
2022/01/22,8956545009
2022/01/23,8865403859
2022/01/24,7655134860
2022/01/25,6545280726
2022/01/26,6992560886
2022/01/27,6452740370
2022/01/28,6337218176
2022/01/29,5364372809
2022/01/30,4568085467
2022/01/31,4579492415
2022/02/01,5055587087
2022/02/02,5129680050
2022/02/03,5501190872
2022/02/04,5636966155
2022/02/05,5469045378
2022/02/06,4139884492
2022/02/07,4309607248
2022/02/08,5019707717
2022/02/09,5989436341
2022/02/10,6890013918
2022/02/11,7170431313
2022/02/12,6516846512
2022/02/13,4415438723
2022/02/14,3699861278
2022/02/15,4407557704
2022/02/16,4916304663
2022/02/17,5063575084
2022/02/18,4746100202
2022/02/19,4065247777
2022/02/20,3433546235
2022/02/21,3321209893
2022/02/22,3794775364
2022/02/23,4059444255
2022/02/24,5776083425
2022/02/25,6428107450
2022/02/26,6110722373
2022/02/27,3909685377
2022/02/28,3691760335
2022/03/01,4774235673
2022/03/02,5442017777
2022/03/03,5292860731
2022/03/04,4907205326
2022/03/05,4088592331
2022/03/06,3197573718
2022/03/07,2918149545
2022/03/08,3527669517
2022/03/09,4166604333
2022/03/10,4113836080
2022/03/11,3735956553
2022/03/12,2986847016
2022/03/13,2270332300
2022/03/14,2180033475
2022/03/15,3974048694
2022/03/16,4880853621
2022/03/17,5456780260
2022/03/18,5046376464
2022/03/19,5060628014
2022/03/20,4194192521
2022/03/21,3833971381
2022/03/22,4354316049
2022/03/23,5137525783
2022/03/24,5549994887
2022/03/25,5530945547
2022/03/26,4747422221
2022/03/27,3701892821
2022/03/28,3722694383
2022/03/29,5525850844
2022/03/30,6903768419
2022/03/31,6987636815
2022/04/01,6750356062
2022/04/02,6039698757
2022/04/03,4901841283
2022/04/04,4124845583
2022/04/05,4271248479
2022/04/06,5262601067
2022/04/07,5711656121
2022/04/08,5497543871
2022/04/09,4362530836
2022/04/10,3185874879
2022/04/11,3979315931
2022/04/12,4368770074
2022/04/13,4916468389
2022/04/14,3910205684
2022/04/15,3984164050
2022/04/16,3823379735
2022/04/17,3553796588
2022/04/18,3610325873
2022/04/19,4137451527
2022/04/20,5690504001
2022/04/21,5793641327
2022/04/22,5689739962
2022/04/23,3768479063
2022/04/24,2952912638
2022/04/25,3408472286
2022/04/26,4408231949
2022/04/27,5153974388
2022/04/28,4843392745
2022/04/29,5615788021
2022/04/30,5202074972
2022/05/01,5048631218
2022/05/02,4930273197
2022/05/03,6361725501
2022/05/04,6590217431
2022/05/05,6116342894
2022/05/06,5418572947
2022/05/07,4632198125
2022/05/08,3978049155
2022/05/09,5233759627
2022/05/10,7079444338
2022/05/11,9916651733
2022/05/12,12258683846
2022/05/13,12579741126
2022/05/14,9530665628
2022/05/15,4983539700
2022/05/16,4337966600
2022/05/17,4665658884
2022/05/18,5328540297
2022/05/19,4256066739
2022/05/20,4714775708
2022/05/21,3820586055
2022/05/22,3092294032
2022/05/23,2865972848
2022/05/24,3321756142
2022/05/25,3336999068
2022/05/26,3854864439
2022/05/27,4635979410
2022/05/28,4523386021
2022/05/29,3059691025
2022/05/30,2405853509
2022/05/31,3214167191
2022/06/01,4037119921
2022/06/02,4212255108
2022/06/03,3705979965
2022/06/04,2743368890
2022/06/05,1854020682
2022/06/06,1886346963
2022/06/07,2672027521
2022/06/08,3039779107
2022/06/09,2915228851
2022/06/10,3283878044
2022/06/11,4224883690
2022/06/12,4686199313
2022/06/13,6350281672
2022/06/14,6800869608
2022/06/15,7455918024
2022/06/16,5673237778
2022/06/17,4699941179
2022/06/18,4065727734
2022/06/19,3442903949
2022/06/20,3185007309
2022/06/21,2759376648
2022/06/22,2704479311
2022/06/23,2532749022
2022/06/24,2485351587
2022/06/25,2203963198
2022/06/26,1821526139
2022/06/27,1856491019
2022/06/28,2099618776
2022/06/29,2945671242
2022/06/30,3138779687
2022/07/01,3270377049
2022/07/02,2410284921
2022/07/03,1619587846
2022/07/04,1439530517
2022/07/05,1697450857
2022/07/06,2130299027
2022/07/07,2876654078
2022/07/08,3022457649
2022/07/09,2656209922
2022/07/10,1654652239
2022/07/11,1483950700
2022/07/12,1961118799
2022/07/13,2484560451
2022/07/14,2583528049
2022/07/15,3049817194
2022/07/16,2696929338
2022/07/17,2543046187
2022/07/18,2767291406
2022/07/19,4205513940
2022/07/20,4727735333
2022/07/21,5687409569
2022/07/22,4419984548
2022/07/23,3740314435
2022/07/24,1678495734
2022/07/25,1717687768
2022/07/26,2162742310
2022/07/27,2909647447
2022/07/28,3409043230
2022/07/29,3765432671
2022/07/30,3175217014
2022/07/31,2264952006
2022/08/01,1950838572
2022/08/02,2229003236
2022/08/03,2491805926
2022/08/04,2256357276
2022/08/05,2268745949
2022/08/06,2110215919
2022/08/07,2049890077
2022/08/08,2046328676
2022/08/09,2456401788
2022/08/10,3281743240
2022/08/11,3591709510
2022/08/12,3586549137
2022/08/13,2951924192
2022/08/14,2393020500
2022/08/15,2616996471
2022/08/16,2562014797
2022/08/17,3740114937
2022/08/18,3386122721
2022/08/19,3812053551
2022/08/20,2590260037
2022/08/21,2216834603
2022/08/22,1632884848
2022/08/23,1765521677
2022/08/24,2072562718
2022/08/25,2209496134
2022/08/26,2470770592
2022/08/27,2433529026
2022/08/28,2401049199
2022/08/29,2566200528
2022/08/30,2866184786
2022/08/31,3118783872
2022/09/01,3012248173
2022/09/02,3441685284
2022/09/03,2923911210
2022/09/04,2213280344
2022/09/05,1453663233
