Date,fee_to_reward90momUSD
2019/05/15,1.94
2019/05/16,3.068
2019/05/17,2.341
2019/05/18,1.173
2019/05/19,-0.176
2019/05/20,0.46
2019/05/21,-0.064
2019/05/22,1.118
2019/05/23,0.72
2019/05/24,1.358
2019/05/25,-0.235
2019/05/26,-1.215
2019/05/27,0.52
2019/05/28,0.752
2019/05/29,0.386
2019/05/30,1.883
2019/05/31,1.689
2019/06/01,1.747
2019/06/02,-0.036
2019/06/03,0.705
2019/06/04,0.825
2019/06/05,0.693
2019/06/06,0.553
2019/06/07,0.613
2019/06/08,2.747
2019/06/09,0.004
2019/06/10,2.577
2019/06/11,1.658
2019/06/12,0.459
2019/06/13,0.427
2019/06/14,1.597
2019/06/15,2.471
2019/06/16,-0.176
2019/06/17,1.886
2019/06/18,0.6
2019/06/19,0.178
2019/06/20,2.061
2019/06/21,0.446
2019/06/22,0.222
2019/06/23,-0.264
2019/06/24,0.182
2019/06/25,1.505
2019/06/26,1.72
2019/06/27,1.696
2019/06/28,2.402
2019/06/29,0.658
2019/06/30,-0.057
2019/07/01,1.427
2019/07/02,-0.469
2019/07/03,-0.513
2019/07/04,-0.087
2019/07/05,1.186
2019/07/06,0.653
2019/07/07,-1.036
2019/07/08,0.89
2019/07/09,-1.369
2019/07/10,-7.751
2019/07/11,-4.24
2019/07/12,-4.402
2019/07/13,-4.612
2019/07/14,-5.231
2019/07/15,-6.132
2019/07/16,-3.558
2019/07/17,-6.337
2019/07/18,-3.531
2019/07/19,2.045
2019/07/20,-0.164
2019/07/21,-0.542
2019/07/22,-0.42
2019/07/23,-0.142
2019/07/24,2.695
2019/07/25,2.13
2019/07/26,0.638
2019/07/27,0.379
2019/07/28,-0.281
2019/07/29,0.147
2019/07/30,0.231
2019/07/31,0.076
2019/08/01,2.136
2019/08/02,1.183
2019/08/03,1.629
2019/08/04,-0.899
2019/08/05,-0.708
2019/08/06,0.021
2019/08/07,-0.109
2019/08/08,-0.219
2019/08/09,0.341
2019/08/10,-0.291
2019/08/11,-1.088
2019/08/12,-1.003
2019/08/13,-2.143
2019/08/14,-3.178
2019/08/15,-1.524
2019/08/16,-1.193
2019/08/17,-1.302
2019/08/18,-1.851
2019/08/19,-0.063
2019/08/20,-1.103
2019/08/21,-0.017
2019/08/22,-0.652
2019/08/23,0.084
2019/08/24,0.296
2019/08/25,-0.718
2019/08/26,0.158
2019/08/27,-0.764
2019/08/28,-1.298
2019/08/29,-0.695
2019/08/30,-0.635
2019/08/31,0.162
2019/09/01,-0.578
2019/09/02,0.12
2019/09/03,0.308
2019/09/04,0.386
2019/09/05,1.365
2019/09/06,0.011
2019/09/07,2.166
2019/09/08,-0.056
2019/09/09,1.555
2019/09/10,3.517
2019/09/11,3.185
2019/09/12,2.944
2019/09/13,1.574
2019/09/14,3.717
2019/09/15,1.697
2019/09/16,3.432
2019/09/17,4.167
2019/09/18,3.166
2019/09/19,6.672
2019/09/20,6.814
2019/09/21,4.886
2019/09/22,2.801
2019/09/23,3.656
2019/09/24,5.183
2019/09/25,4.894
2019/09/26,2.957
2019/09/27,4.893
2019/09/28,4.808
2019/09/29,2.249
2019/09/30,2.795
2019/10/01,0.591
2019/10/02,0.751
2019/10/03,0.821
2019/10/04,0.279
2019/10/05,0.883
2019/10/06,-0.917
2019/10/07,0.051
2019/10/08,0.658
2019/10/09,-1.006
2019/10/10,0.603
2019/10/11,1.061
2019/10/12,0.122
2019/10/13,-0.8
2019/10/14,-3.648
2019/10/15,-1.772
2019/10/16,0.569
2019/10/17,-1.054
2019/10/18,1.234
2019/10/19,0.969
2019/10/20,0.889
2019/10/21,0.872
2019/10/22,-1.219
2019/10/23,-0.547
2019/10/24,1.281
2019/10/25,1.687
2019/10/26,2.05
2019/10/27,0.771
2019/10/28,1.196
2019/10/29,1.074
2019/10/30,-0.792
2019/10/31,0.452
2019/11/01,-0.41
2019/11/02,0.977
2019/11/03,0.398
2019/11/04,0.653
2019/11/05,1.03
2019/11/06,0.583
2019/11/07,1.759
2019/11/08,1.361
2019/11/09,1.005
2019/11/10,0.396
2019/11/11,1.354
2019/11/12,0.664
2019/11/13,0.196
2019/11/14,0.92
2019/11/15,1.54
2019/11/16,0.782
2019/11/17,-0.227
2019/11/18,0.403
2019/11/19,0.057
2019/11/20,0.331
2019/11/21,1.995
2019/11/22,4.965
2019/11/23,-0.317
2019/11/24,-1.13
2019/11/25,3.33
2019/11/26,1.87
2019/11/27,0.812
2019/11/28,0.893
2019/11/29,0.62
2019/11/30,0.116
2019/12/01,0.096
2019/12/02,0.088
2019/12/03,-0.301
2019/12/04,-0.657
2019/12/05,-1.592
2019/12/06,-1.633
2019/12/07,-2.491
2019/12/08,-3.454
2019/12/09,-3.181
2019/12/10,-2.663
2019/12/11,-3.133
2019/12/12,-2.686
2019/12/13,-3.106
2019/12/14,-3.489
2019/12/15,-3.583
2019/12/16,-3.953
2019/12/17,-2.915
2019/12/18,-4.779
2019/12/19,-5.553
2019/12/20,-3.68
2019/12/21,-2.999
2019/12/22,-5.535
2019/12/23,-5.986
2019/12/24,-6.595
2019/12/25,-4.779
2019/12/26,-4.89
2019/12/27,-4.869
2019/12/28,-4.747
2019/12/29,-4.122
2019/12/30,-0.311
2019/12/31,-0.197
2020/01/01,-1.657
2020/01/02,-1.043
2020/01/03,-0.559
2020/01/04,-0.787
2020/01/05,-1.168
2020/01/06,-0.778
2020/01/07,-1.439
2020/01/08,-0.499
2020/01/09,-0.817
2020/01/10,0.056
2020/01/11,-0.45
2020/01/12,-1.077
2020/01/13,-0.775
2020/01/14,-0.158
2020/01/15,-0.201
2020/01/16,-0.834
2020/01/17,-0.354
2020/01/18,-0.706
2020/01/19,-1.023
2020/01/20,-1.595
2020/01/21,-2.442
2020/01/22,-1.958
2020/01/23,-2.216
2020/01/24,-2.13
2020/01/25,-1.852
2020/01/26,-2.364
2020/01/27,-2.248
2020/01/28,-2.097
2020/01/29,-1.88
2020/01/30,-1.27
2020/01/31,-0.678
2020/02/01,-0.992
2020/02/02,-1.519
2020/02/03,-1.346
2020/02/04,-0.853
2020/02/05,-1.608
2020/02/06,-0.335
2020/02/07,0.331
2020/02/08,-0.255
2020/02/09,-1.147
2020/02/10,-0.838
2020/02/11,-0.702
2020/02/12,0.359
2020/02/13,0.174
2020/02/14,0.726
2020/02/15,0.454
2020/02/16,-0.019
2020/02/17,-0.515
2020/02/18,-0.645
2020/02/19,-1.835
2020/02/20,-4.404
2020/02/21,-0.748
2020/02/22,-0.987
2020/02/23,-4.26
2020/02/24,-2.475
2020/02/25,-1.171
2020/02/26,-0.021
2020/02/27,-0.306
2020/02/28,-0.081
2020/02/29,-1.617
2020/03/01,-1.498
2020/03/02,-0.968
2020/03/03,-1.262
2020/03/04,-0.716
2020/03/05,0.06
2020/03/06,0.266
2020/03/07,0.372
2020/03/08,0.649
2020/03/09,1.502
2020/03/10,-0.069
2020/03/11,0.398
2020/03/12,18.97
2020/03/13,16.72
2020/03/14,0.88
2020/03/15,-0.566
2020/03/16,3.291
2020/03/17,0.23
2020/03/18,0.238
2020/03/19,1.689
2020/03/20,1.706
2020/03/21,0.537
2020/03/22,-0.455
2020/03/23,0.554
2020/03/24,0.569
2020/03/25,0.358
2020/03/26,0.422
2020/03/27,0.578
2020/03/28,0.116
2020/03/29,-0.753
2020/03/30,-0.035
2020/03/31,0.69
2020/04/01,0.817
2020/04/02,1.171
2020/04/03,1.412
2020/04/04,0.655
2020/04/05,-0.016
2020/04/06,1.782
2020/04/07,1.011
2020/04/08,1.122
2020/04/09,0.571
2020/04/10,1.365
2020/04/11,0.724
2020/04/12,0.153
2020/04/13,0.369
2020/04/14,0.791
2020/04/15,0.99
2020/04/16,2.076
2020/04/17,1.262
2020/04/18,1.688
2020/04/19,1.442
2020/04/20,2.53
2020/04/21,2.669
2020/04/22,2.633
2020/04/23,2.868
2020/04/24,3.151
2020/04/25,2.504
2020/04/26,2.625
2020/04/27,2.564
2020/04/28,2.204
2020/04/29,4.154
2020/04/30,5.945
2020/05/01,2.632
2020/05/02,1.667
2020/05/03,1.847
2020/05/04,2.471
2020/05/05,2.257
2020/05/06,3.097
2020/05/07,4.293
2020/05/08,4.702
2020/05/09,3.798
2020/05/10,7.458
2020/05/11,5.434
2020/05/12,5.406
2020/05/13,7.733
2020/05/14,9.849
2020/05/15,7.346
2020/05/16,5.334
2020/05/17,6.102
2020/05/18,9.236
2020/05/19,7.908
2020/05/20,9.237
2020/05/21,13.778
2020/05/22,9.945
2020/05/23,5.426
2020/05/24,7.413
2020/05/25,9.732
2020/05/26,8.743
2020/05/27,10.461
2020/05/28,10.711
2020/05/29,9.81
2020/05/30,9.326
2020/05/31,7.521
2020/06/01,8.682
2020/06/02,9.987
2020/06/03,7.32
2020/06/04,8.218
2020/06/05,8.73
2020/06/06,8.785
2020/06/07,8.803
2020/06/08,10.525
2020/06/09,9.423
2020/06/10,-7.914
2020/06/11,-5.465
2020/06/12,8.57
2020/06/13,6.496
2020/06/14,-0.107
2020/06/15,9.588
2020/06/16,9.889
2020/06/17,9.008
2020/06/18,8.753
2020/06/19,11.197
2020/06/20,8.606
2020/06/21,8.183
2020/06/22,12.659
2020/06/23,14.418
2020/06/24,14.999
2020/06/25,13.609
2020/06/26,12.882
2020/06/27,12.647
2020/06/28,11.259
2020/06/29,12.545
2020/06/30,16.468
2020/07/01,14.735
2020/07/02,13.595
2020/07/03,14.746
2020/07/04,11.314
2020/07/05,8.723
2020/07/06,11.992
2020/07/07,12.554
2020/07/08,16.288
2020/07/09,14.67
2020/07/10,12.559
2020/07/11,11.022
2020/07/12,9.446
2020/07/13,15.849
2020/07/14,13.829
2020/07/15,14.978
2020/07/16,17.429
2020/07/17,17.599
2020/07/18,16.42
2020/07/19,17.132
2020/07/20,21.15
2020/07/21,22.048
2020/07/22,21.555
2020/07/23,24.001
2020/07/24,23.802
2020/07/25,25.425
2020/07/26,22.476
2020/07/27,28.701
2020/07/28,20.486
2020/07/29,19.444
2020/07/30,21.953
2020/07/31,24.905
2020/08/01,20.611
2020/08/02,22.638
2020/08/03,20.656
2020/08/04,16.789
2020/08/05,14.322
2020/08/06,15.821
2020/08/07,21.46
2020/08/08,15.809
2020/08/09,20.815
2020/08/10,28.184
2020/08/11,28.268
2020/08/12,39.031
2020/08/13,43.853
2020/08/14,41.364
2020/08/15,28.666
2020/08/16,22.69
2020/08/17,25.719
2020/08/18,27.651
2020/08/19,24.931
2020/08/20,26.119
2020/08/21,36.767
2020/08/22,24.737
2020/08/23,17.869
2020/08/24,21.08
2020/08/25,21.564
2020/08/26,18.393
2020/08/27,20.949
2020/08/28,20.492
2020/08/29,24.593
2020/08/30,39.174
2020/08/31,41.406
2020/09/01,56.844
2020/09/02,57.575
2020/09/03,53.187
2020/09/04,39.054
2020/09/05,41.379
2020/09/06,26.096
2020/09/07,24.008
2020/09/08,20.593
2020/09/09,23.882
2020/09/10,34.218
2020/09/11,33.097
2020/09/12,27.038
2020/09/13,23.589
2020/09/14,34.819
2020/09/15,32.646
2020/09/16,29.787
2020/09/17,54.215
2020/09/18,47.876
2020/09/19,34.294
2020/09/20,23.555
2020/09/21,26.473
2020/09/22,24.993
2020/09/23,22.566
2020/09/24,20.374
2020/09/25,19.384
2020/09/26,15.856
2020/09/27,14.528
2020/09/28,18.035
2020/09/29,23.912
2020/09/30,20.447
2020/10/01,15.698
2020/10/02,17.888
2020/10/03,14.04
2020/10/04,12.887
2020/10/05,14.301
2020/10/06,14.701
2020/10/07,11.372
2020/10/08,13.322
2020/10/09,14.273
2020/10/10,10.615
2020/10/11,0.138
2020/10/12,9.558
2020/10/13,7.49
2020/10/14,6.229
2020/10/15,5.93
2020/10/16,4.493
2020/10/17,-6.283
2020/10/18,-9.84
2020/10/19,-5.302
2020/10/20,-3.617
2020/10/21,-1.132
2020/10/22,-2.818
2020/10/23,-7.14
2020/10/24,-13.285
2020/10/25,-18.749
2020/10/26,-5.163
2020/10/27,-9.82
2020/10/28,-3.125
2020/10/29,-3.641
2020/10/30,-1.135
2020/10/31,-11.076
2020/11/01,-11.633
2020/11/02,0.058
2020/11/03,-3.148
2020/11/04,-7.258
2020/11/05,-8.134
2020/11/06,-2.765
2020/11/07,-7.21
2020/11/08,-24.385
2020/11/09,-21.841
2020/11/10,-32.073
2020/11/11,-34.384
2020/11/12,-28.805
2020/11/13,-16.463
2020/11/14,-20.932
2020/11/15,-22.504
2020/11/16,-21.01
2020/11/17,-12.899
2020/11/18,-8.752
2020/11/19,-24.584
2020/11/20,-9.186
2020/11/21,-5.756
2020/11/22,-9.134
2020/11/23,-7.226
2020/11/24,-0.429
2020/11/25,-9.092
2020/11/26,4.233
2020/11/27,-16.631
2020/11/28,-37.496
2020/11/29,-42.377
2020/11/30,-39.677
2020/12/01,-39.556
2020/12/02,-46.383
2020/12/03,-32.299
2020/12/04,-33.544
2020/12/05,-24.349
2020/12/06,-21.825
2020/12/07,-15.116
2020/12/08,-13.556
2020/12/09,-21.705
2020/12/10,-20.737
2020/12/11,-11.231
2020/12/12,-20.573
2020/12/13,-30.369
2020/12/14,-22.765
2020/12/15,-12.617
2020/12/16,-38.925
2020/12/17,-18.749
2020/12/18,-18.804
2020/12/19,-15.646
2020/12/20,-25.44
2020/12/21,-14.7
2020/12/22,-13.101
2020/12/23,-0.76
2020/12/24,-4.096
2020/12/25,1.368
2020/12/26,-4.46
2020/12/27,-5.109
2020/12/28,-6.704
2020/12/29,-3.515
2020/12/30,4.464
2020/12/31,2.603
2021/01/01,-0.76
2021/01/02,4.172
2021/01/03,11.889
2021/01/04,18.477
2021/01/05,11.923
2021/01/06,10.985
2021/01/07,13.016
2021/01/08,18.025
2021/01/09,13.499
2021/01/10,4.9
2021/01/11,23.649
2021/01/12,4.132
2021/01/13,-0.557
2021/01/14,6.091
2021/01/15,16.219
2021/01/16,13.928
2021/01/17,4.166
2021/01/18,5.661
2021/01/19,7.427
2021/01/20,5.922
2021/01/21,15.239
2021/01/22,25.483
2021/01/23,16.275
2021/01/24,8.648
2021/01/25,18.606
2021/01/26,7.895
2021/01/27,9.029
2021/01/28,9.561
2021/01/29,25.152
2021/01/30,22.326
2021/01/31,17.175
2021/02/01,25.832
2021/02/02,31.305
2021/02/03,27.682
2021/02/04,30.855
2021/02/05,33.244
2021/02/06,34.569
2021/02/07,26.716
2021/02/08,29.198
2021/02/09,33.459
2021/02/10,30.791
2021/02/11,25.086
2021/02/12,33.455
2021/02/13,34.805
2021/02/14,24.572
2021/02/15,18.661
2021/02/16,17.9
2021/02/17,26.927
2021/02/18,23.34
2021/02/19,24.444
2021/02/20,26.004
2021/02/21,15.261
2021/02/22,22.089
2021/02/23,38.149
2021/02/24,13.789
2021/02/25,28.782
2021/02/26,32.641
2021/02/27,27.646
2021/02/28,10.972
2021/03/01,9.36
2021/03/02,21.382
2021/03/03,21.343
2021/03/04,16.25
2021/03/05,26.981
2021/03/06,19.432
2021/03/07,21.507
2021/03/08,17.428
2021/03/09,17.78
2021/03/10,19.255
2021/03/11,17.145
2021/03/12,29.971
2021/03/13,28.168
2021/03/14,19.874
2021/03/15,19.302
2021/03/16,19.376
2021/03/17,9.205
2021/03/18,21.194
2021/03/19,21.857
2021/03/20,24.012
2021/03/21,13.653
2021/03/22,22.907
2021/03/23,11.316
2021/03/24,17.626
2021/03/25,17.355
2021/03/26,17.872
2021/03/27,6.857
2021/03/28,4.496
2021/03/29,9.997
2021/03/30,8.985
2021/03/31,17.63
2021/04/01,24.828
2021/04/02,16.325
2021/04/03,1.808
2021/04/04,-14.925
2021/04/05,2.06
2021/04/06,5.288
2021/04/07,4.121
2021/04/08,-1.701
2021/04/09,6.078
2021/04/10,3.986
2021/04/11,-18.827
2021/04/12,5.241
2021/04/13,11.583
2021/04/14,11.938
2021/04/15,3.813
2021/04/16,18.417
2021/04/17,19.266
2021/04/18,18.323
2021/04/19,15.277
2021/04/20,27.108
2021/04/21,12.014
2021/04/22,7.763
2021/04/23,12.886
2021/04/24,0.518
2021/04/25,-9.701
2021/04/26,-2.754
2021/04/27,-4.286
2021/04/28,-0.782
2021/04/29,-10.225
2021/04/30,-9.848
2021/05/01,-15.613
2021/05/02,-23.273
2021/05/03,-18.497
2021/05/04,-17.167
2021/05/05,-26.48
2021/05/06,-25.328
2021/05/07,-17.376
2021/05/08,-0.804
2021/05/09,-5.085
2021/05/10,3.114
2021/05/11,11.538
2021/05/12,15.199
2021/05/13,3.258
2021/05/14,-4.192
2021/05/15,-5.957
2021/05/16,-13.054
2021/05/17,-9.841
2021/05/18,-11.176
2021/05/19,7.319
2021/05/20,-7.142
2021/05/21,-12.908
2021/05/22,-16.676
2021/05/23,-13.705
2021/05/24,-32.039
2021/05/25,-24.866
2021/05/26,-22.476
2021/05/27,-25.011
2021/05/28,-18.247
2021/05/29,-20.927
2021/05/30,-22.566
2021/05/31,-21.988
2021/06/01,-23.841
2021/06/02,-20.401
2021/06/03,-24.551
2021/06/04,-19.24
2021/06/05,-29.506
2021/06/06,-32.044
2021/06/07,-29.88
2021/06/08,-25.427
2021/06/09,-27.557
2021/06/10,-35.082
2021/06/11,-32.862
2021/06/12,-32.914
2021/06/13,-40.699
2021/06/14,-37.465
2021/06/15,-37.883
2021/06/16,-36.609
2021/06/17,-33.41
2021/06/18,-30.309
2021/06/19,-33.001
2021/06/20,-38.883
2021/06/21,-24.706
2021/06/22,-20.936
2021/06/23,-35.823
2021/06/24,-31.984
2021/06/25,-24.83
2021/06/26,-30.45
2021/06/27,-32.663
2021/06/28,-33.001
2021/06/29,-38.145
2021/06/30,-34.982
2021/07/01,-35.919
2021/07/02,-33.531
2021/07/03,-28.592
2021/07/04,-35.238
2021/07/05,-34.348
2021/07/06,-21.002
2021/07/07,-18.939
2021/07/08,-19.556
2021/07/09,-19.776
2021/07/10,-21.539
2021/07/11,-28.32
2021/07/12,-22.714
2021/07/13,-24.93
2021/07/14,-12.556
2021/07/15,-25.636
2021/07/16,-23.174
2021/07/17,-30.518
2021/07/18,-34.756
2021/07/19,-41.933
2021/07/20,-31.864
2021/07/21,-32.541
2021/07/22,-25.972
2021/07/23,-14.552
2021/07/24,-13.873
2021/07/25,-15.986
2021/07/26,-8.327
2021/07/27,-12.712
2021/07/28,-9.965
2021/07/29,-8.824
2021/07/30,-4.294
2021/07/31,-1.749
2021/08/01,-8.715
2021/08/02,-8.413
2021/08/03,-3.816
2021/08/04,-7.189
2021/08/05,-3.185
2021/08/06,-19.505
2021/08/07,-19.637
2021/08/08,-33.834
2021/08/09,-38.66
2021/08/10,-35.613
2021/08/11,-22.403
2021/08/12,-18.829
2021/08/13,-11.716
2021/08/14,-9.799
2021/08/15,-13.897
2021/08/16,-9.406
2021/08/17,-30.988
2021/08/18,-18.355
2021/08/19,-16.037
2021/08/20,-19.792
2021/08/21,-34.278
2021/08/22,-24.41
2021/08/23,-17.883
2021/08/24,-15.627
2021/08/25,-11.554
2021/08/26,-12.068
2021/08/27,-8.28
2021/08/28,-7.89
2021/08/29,-8.94
2021/08/30,-6.612
2021/08/31,-7.199
2021/09/01,-8.134
2021/09/02,-6.693
2021/09/03,-0.489
2021/09/04,0.145
2021/09/05,-3.358
2021/09/06,-6.768
2021/09/07,-0.725
2021/09/08,-0.696
2021/09/09,-2.308
2021/09/10,-2.25
2021/09/11,-3.183
2021/09/12,-6.446
2021/09/13,-4.051
2021/09/14,-5.183
2021/09/15,-6.118
2021/09/16,-5.155
2021/09/17,-3.233
2021/09/18,-5.55
2021/09/19,-16.005
2021/09/20,-18.807
2021/09/21,-4.918
2021/09/22,-5.583
2021/09/23,-7.64
2021/09/24,-2.985
2021/09/25,-6.701
2021/09/26,-6.389
2021/09/27,-6.516
2021/09/28,-9.098
2021/09/29,-7.13
2021/09/30,-2.596
2021/10/01,-2.692
2021/10/02,-3.011
2021/10/03,-5.355
2021/10/04,-16.639
2021/10/05,-11.459
2021/10/06,-10.019
2021/10/07,-4.738
2021/10/08,-2.086
2021/10/09,-2.86
2021/10/10,-9.395
2021/10/11,-9.579
2021/10/12,-15.638
2021/10/13,-15.151
2021/10/14,-12.439
2021/10/15,-5.636
2021/10/16,-9.434
2021/10/17,-10.254
2021/10/18,-10.576
2021/10/19,-7.816
2021/10/20,-10.77
2021/10/21,-8.378
2021/10/22,-5.817
2021/10/23,-6.695
2021/10/24,-14.698
2021/10/25,-11.953
2021/10/26,-12.544
2021/10/27,-5.99
2021/10/28,-8.467
2021/10/29,-8.581
2021/10/30,-9.198
2021/10/31,-11.99
2021/11/01,-13.959
2021/11/02,-11.752
2021/11/03,-16.276
2021/11/04,-14.386
2021/11/05,-15.645
2021/11/06,-14.765
2021/11/07,-18.204
2021/11/08,-17.127
2021/11/09,-18.129
2021/11/10,-15.511
2021/11/11,-15.673
2021/11/12,-14.502
2021/11/13,-15.137
2021/11/14,-19.149
2021/11/15,-15.816
2021/11/16,-14.245
2021/11/17,-13.672
2021/11/18,2.224
2021/11/19,2.001
2021/11/20,1.139
2021/11/21,-0.312
2021/11/22,0.15
2021/11/23,-0.034
2021/11/24,0.135
2021/11/25,-0.519
2021/11/26,1.12
2021/11/27,-0.387
2021/11/28,-3.006
2021/11/29,-1.974
2021/11/30,-0.934
2021/12/01,-0.508
2021/12/02,-3.396
2021/12/03,-2.713
2021/12/04,0.472
2021/12/05,-2.9
2021/12/06,-5.331
2021/12/07,-4.793
2021/12/08,-5.022
2021/12/09,-2.69
2021/12/10,1.509
2021/12/11,-0.028
2021/12/12,-3.43
2021/12/13,-0.167
2021/12/14,-0.793
2021/12/15,-1.252
2021/12/16,-0.288
2021/12/17,1.407
2021/12/18,-1.271
2021/12/19,-2.917
2021/12/20,-2.556
2021/12/21,-1.212
2021/12/22,-1.364
2021/12/23,-0.769
2021/12/24,1.021
2021/12/25,-2.101
2021/12/26,-3.136
2021/12/27,-1.706
2021/12/28,-0.095
2021/12/29,-1.052
2021/12/30,-0.482
2021/12/31,0.101
2022/01/01,-0.646
2022/01/02,-2.016
2022/01/03,-3.888
2022/01/04,-3.03
2022/01/05,-3.655
2022/01/06,-1.527
2022/01/07,2.014
2022/01/08,-0.61
2022/01/09,-2.137
2022/01/10,0.817
2022/01/11,-0.042
2022/01/12,-1.035
2022/01/13,-3.84
2022/01/14,0.886
2022/01/15,-0.444
2022/01/16,-2.076
2022/01/17,0.019
2022/01/18,-0.487
2022/01/19,-1.381
2022/01/20,-0.281
2022/01/21,2.927
2022/01/22,1.883
2022/01/23,-2.276
2022/01/24,-1.564
2022/01/25,-5.902
2022/01/26,-5.396
2022/01/27,-4.271
2022/01/28,-4.788
2022/01/29,-4.081
2022/01/30,-3.965
2022/01/31,-5.378
2022/02/01,-4.621
2022/02/02,-3.544
2022/02/03,-3.317
2022/02/04,-2.62
2022/02/05,-1.188
2022/02/06,-4.918
2022/02/07,-4.321
2022/02/08,-5.437
2022/02/09,-4.945
2022/02/10,-3.833
2022/02/11,-3.412
2022/02/12,-2.827
2022/02/13,-5.678
2022/02/14,-5.198
2022/02/15,-3.261
2022/02/16,-4.02
2022/02/17,-2.712
2022/02/18,-2.33
2022/02/19,-2.867
2022/02/20,-4.218
2022/02/21,-4.384
2022/02/22,-4.093
2022/02/23,-3.841
2022/02/24,-3.397
2022/02/25,-3.786
2022/02/26,-3.346
2022/02/27,-4.45
2022/02/28,-4.747
2022/03/01,-4.037
2022/03/02,-3.623
2022/03/03,-3.115
2022/03/04,-6.254
2022/03/05,-3.216
2022/03/06,-4.247
2022/03/07,-2.715
2022/03/08,-1.864
2022/03/09,-2.888
2022/03/10,-3.942
2022/03/11,-1.831
2022/03/12,-2.047
2022/03/13,-3.554
2022/03/14,-2.222
2022/03/15,-2.789
2022/03/16,-1.959
2022/03/17,-1.378
2022/03/18,0.422
2022/03/19,-1.819
2022/03/20,-2.118
2022/03/21,-1.339
2022/03/22,-1.671
2022/03/23,-2.234
2022/03/24,-1.459
2022/03/25,-1.237
2022/03/26,-0.911
2022/03/27,-0.736
2022/03/28,-0.921
2022/03/29,-2.374
2022/03/30,-1.933
2022/03/31,-1.212
2022/04/01,-0.171
2022/04/02,-0.694
2022/04/03,-1.295
2022/04/04,-1.65
2022/04/05,-2.414
2022/04/06,-2.303
2022/04/07,-2.996
2022/04/08,-1.694
2022/04/09,-2.672
2022/04/10,-4.327
2022/04/11,-3.227
2022/04/12,-4.151
2022/04/13,-2.795
2022/04/14,-2.321
2022/04/15,-2.115
2022/04/16,-1.633
2022/04/17,-3.194
2022/04/18,-2.03
2022/04/19,-2.579
2022/04/20,-2.098
2022/04/21,-4.553
2022/04/22,-4.322
2022/04/23,-2.451
2022/04/24,-4.229
2022/04/25,-1.553
2022/04/26,-2.982
2022/04/27,-2.904
2022/04/28,-2.147
2022/04/29,-1.439
2022/04/30,-1.853
2022/05/01,6.284
2022/05/02,-2.393
2022/05/03,-2.84
2022/05/04,-2.05
2022/05/05,-0.741
2022/05/06,-1.84
2022/05/07,-1.54
2022/05/08,-2.935
2022/05/09,0.244
2022/05/10,0.108
2022/05/11,4.112
2022/05/12,6.734
2022/05/13,1.065
2022/05/14,0.627
2022/05/15,-0.966
2022/05/16,-1.458
2022/05/17,-1.46
2022/05/18,-1.675
2022/05/19,-0.727
2022/05/20,-0.871
2022/05/21,-1.363
2022/05/22,-1.786
2022/05/23,-1.623
2022/05/24,-1.579
2022/05/25,-2.253
2022/05/26,-0.166
2022/05/27,0.232
2022/05/28,-0.847
2022/05/29,-1.42
2022/05/30,-0.652
2022/05/31,-0.113
2022/06/01,-0.62
2022/06/02,-0.527
2022/06/03,0.284
2022/06/04,0.105
2022/06/05,-0.764
2022/06/06,-0.715
2022/06/07,0.675
2022/06/08,0.711
2022/06/09,0.464
2022/06/10,0.943
2022/06/11,0.606
2022/06/12,0.294
2022/06/13,5.115
2022/06/14,2.537
2022/06/15,1.757
2022/06/16,-0.595
2022/06/17,0.819
2022/06/18,2.158
2022/06/19,0.971
2022/06/20,0.266
2022/06/21,0.958
2022/06/22,0.134
2022/06/23,0.77
2022/06/24,1.395
2022/06/25,-1.022
2022/06/26,-1.729
2022/06/27,-0.579
2022/06/28,0.286
2022/06/29,1.12
2022/06/30,0.677
2022/07/01,-0.808
2022/07/02,-1.224
2022/07/03,-1.917
2022/07/04,-1.668
2022/07/05,-0.825
2022/07/06,-0.697
2022/07/07,-0.274
2022/07/08,0.349
2022/07/09,-0.2
2022/07/10,-1.044
2022/07/11,-0.053
2022/07/12,-0.099
2022/07/13,-0.394
2022/07/14,0.696
2022/07/15,0.049
2022/07/16,0.598
2022/07/17,-0.59
2022/07/18,0.185
2022/07/19,-0.19
2022/07/20,-0.258
2022/07/21,-0.4
2022/07/22,0.379
2022/07/23,-0.195
2022/07/24,-1.554
2022/07/25,-0.001
2022/07/26,-0.48
2022/07/27,0.062
2022/07/28,-0.241
2022/07/29,-0.313
2022/07/30,-8.878
2022/07/31,-0.962
2022/08/01,0.381
2022/08/02,-0.401
2022/08/03,-1.709
2022/08/04,-1.003
2022/08/05,0.205
2022/08/06,-0.511
2022/08/07,-2.864
2022/08/08,-2.252
2022/08/09,-6.425
2022/08/10,-7.738
2022/08/11,-2.065
2022/08/12,-1.482
2022/08/13,-0.73
2022/08/14,-0.764
2022/08/15,-0.215
2022/08/16,-0.748
2022/08/17,-0.75
2022/08/18,-0.764
2022/08/19,0.432
2022/08/20,-0.126
2022/08/21,-0.818
2022/08/22,-0.158
2022/08/23,-0.414
2022/08/24,-1.231
2022/08/25,-0.854
2022/08/26,0.615
2022/08/27,-0.169
2022/08/28,-1.079
2022/08/29,-1.079
2022/08/30,-0.13
2022/08/31,0.211
2022/09/01,-0.582
2022/09/02,-1
2022/09/03,-1.321
2022/09/04,-1.518
2022/09/05,-1.594
