Date,fee_to_reward30momUSD
2019/05/09,-0.053
2019/05/10,-1.437
2019/05/11,-7.84
2019/05/12,-6.625
2019/05/13,-4.13
2019/05/14,-3.169
2019/05/15,-3.406
2019/05/16,-3.528
2019/05/17,-5.368
2019/05/18,-7.463
2019/05/19,-2.837
2019/05/20,1.868
2019/05/21,1.063
2019/05/22,1.855
2019/05/23,1.16
2019/05/24,1.525
2019/05/25,0.838
2019/05/26,-0.302
2019/05/27,2.351
2019/05/28,2.161
2019/05/29,2.075
2019/05/30,2.467
2019/05/31,1.858
2019/06/01,1.312
2019/06/02,0.32
2019/06/03,1.505
2019/06/04,1.456
2019/06/05,0.78
2019/06/06,0.101
2019/06/07,0.389
2019/06/08,2.228
2019/06/09,-0.486
2019/06/10,2.526
2019/06/11,1.56
2019/06/12,-0.403
2019/06/13,-0.901
2019/06/14,-0.968
2019/06/15,-1.65
2019/06/16,-2.265
2019/06/17,1.014
2019/06/18,-0.045
2019/06/19,-0.008
2019/06/20,1.974
2019/06/21,-1.486
2019/06/22,-1.162
2019/06/23,-1.314
2019/06/24,0.23
2019/06/25,2.347
2019/06/26,0.505
2019/06/27,0.946
2019/06/28,0.852
2019/06/29,-1.451
2019/06/30,-0.948
2019/07/01,1.187
2019/07/02,1.07
2019/07/03,-0.744
2019/07/04,-1.063
2019/07/05,0.046
2019/07/06,-0.272
2019/07/07,-1.11
2019/07/08,-1.286
2019/07/09,0.554
2019/07/10,-2.437
2019/07/11,0.825
2019/07/12,0.132
2019/07/13,-0.541
2019/07/14,-0.857
2019/07/15,-0.954
2019/07/16,4.075
2019/07/17,0.112
2019/07/18,-0.648
2019/07/19,0.185
2019/07/20,-3.201
2019/07/21,-0.912
2019/07/22,-0.418
2019/07/23,-0.353
2019/07/24,1.627
2019/07/25,0.085
2019/07/26,-2.218
2019/07/27,-2.729
2019/07/28,-3.207
2019/07/29,-0.87
2019/07/30,-0.679
2019/07/31,-2.423
2019/08/01,0.746
2019/08/02,0.422
2019/08/03,1.237
2019/08/04,-1.726
2019/08/05,-0.538
2019/08/06,0.742
2019/08/07,-1.052
2019/08/08,-0.286
2019/08/09,0.252
2019/08/10,-2.676
2019/08/11,-0.817
2019/08/12,0.439
2019/08/13,-0.318
2019/08/14,-0.574
2019/08/15,-3.334
2019/08/16,-2.319
2019/08/17,-0.609
2019/08/18,-2.028
2019/08/19,1.164
2019/08/20,1.294
2019/08/21,1.563
2019/08/22,1.015
2019/08/23,-1.773
2019/08/24,-2.135
2019/08/25,0.995
2019/08/26,1.94
2019/08/27,1.592
2019/08/28,1.023
2019/08/29,0.932
2019/08/30,0.6
2019/08/31,-1.655
2019/09/01,-0.256
2019/09/02,-0.054
2019/09/03,1.987
2019/09/04,1.196
2019/09/05,1.733
2019/09/06,2.349
2019/09/07,1.899
2019/09/08,2.128
2019/09/09,3.406
2019/09/10,4.202
2019/09/11,3.287
2019/09/12,4.119
2019/09/13,3.103
2019/09/14,2.976
2019/09/15,3.904
2019/09/16,4.688
2019/09/17,6.01
2019/09/18,5.203
2019/09/19,6.289
2019/09/20,5.669
2019/09/21,4.224
2019/09/22,2.947
2019/09/23,5.707
2019/09/24,6.406
2019/09/25,5.683
2019/09/26,4.573
2019/09/27,4.74
2019/09/28,4.555
2019/09/29,4.072
2019/09/30,3.703
2019/10/01,0.425
2019/10/02,-0.432
2019/10/03,0.56
2019/10/04,-0.379
2019/10/05,-1.591
2019/10/06,-2.214
2019/10/07,-1.561
2019/10/08,-1.722
2019/10/09,-1.736
2019/10/10,-2.782
2019/10/11,-2.665
2019/10/12,-3.679
2019/10/13,-3.328
2019/10/14,-3.29
2019/10/15,-3.357
2019/10/16,-3.511
2019/10/17,-5.036
2019/10/18,-5.133
2019/10/19,-6.615
2019/10/20,-6.344
2019/10/21,-4.366
2019/10/22,-2.394
2019/10/23,-4.119
2019/10/24,-6.121
2019/10/25,-5.936
2019/10/26,-4.115
2019/10/27,-4.992
2019/10/28,-4.291
2019/10/29,-3.598
2019/10/30,-2.841
2019/10/31,0.282
2019/11/01,0.076
2019/11/02,-1.57
2019/11/03,-0.419
2019/11/04,0.511
2019/11/05,0.895
2019/11/06,0.245
2019/11/07,1.353
2019/11/08,-0.309
2019/11/09,-0.415
2019/11/10,-0.226
2019/11/11,0.914
2019/11/12,0.89
2019/11/13,0.509
2019/11/14,0.374
2019/11/15,0.362
2019/11/16,-0.192
2019/11/17,-0.297
2019/11/18,0.729
2019/11/19,0.732
2019/11/20,0.474
2019/11/21,1.441
2019/11/22,3.377
2019/11/23,-0.603
2019/11/24,-0.877
2019/11/25,2.872
2019/11/26,2.122
2019/11/27,0.548
2019/11/28,0.419
2019/11/29,-0.242
2019/11/30,-0.592
2019/12/01,0.452
2019/12/02,1.098
2019/12/03,0.497
2019/12/04,0.423
2019/12/05,-0.273
2019/12/06,-0.318
2019/12/07,-2.122
2019/12/08,-1.408
2019/12/09,0.016
2019/12/10,0.228
2019/12/11,-0.368
2019/12/12,-0.248
2019/12/13,-0.326
2019/12/14,-0.505
2019/12/15,-0.434
2019/12/16,1.275
2019/12/17,2.515
2019/12/18,1.107
2019/12/19,0.059
2019/12/20,0.213
2019/12/21,-2.046
2019/12/22,-4.793
2019/12/23,0.738
2019/12/24,0.218
2019/12/25,-3.536
2019/12/26,-2.02
2019/12/27,-1.126
2019/12/28,-1.568
2019/12/29,-1.039
2019/12/30,-0.001
2019/12/31,-0.725
2020/01/01,-1.185
2020/01/02,-1.121
2020/01/03,-1.492
2020/01/04,-1.409
2020/01/05,-1.096
2020/01/06,-0.009
2020/01/07,0.279
2020/01/08,-0.1
2020/01/09,-0.82
2020/01/10,-0.49
2020/01/11,-1.092
2020/01/12,-1.26
2020/01/13,-0.643
2020/01/14,-0.085
2020/01/15,-1.284
2020/01/16,-3.052
2020/01/17,-2.19
2020/01/18,-1.496
2020/01/19,-1.709
2020/01/20,-0.99
2020/01/21,-1.027
2020/01/22,-2.093
2020/01/23,-1.557
2020/01/24,-1.466
2020/01/25,-1.953
2020/01/26,-1.785
2020/01/27,-1.099
2020/01/28,-0.816
2020/01/29,-1.286
2020/01/30,-0.998
2020/01/31,-0.591
2020/02/01,-0.368
2020/02/02,-0.449
2020/02/03,0.336
2020/02/04,0.561
2020/02/05,0.523
2020/02/06,0.795
2020/02/07,0.415
2020/02/08,0.336
2020/02/09,-0.289
2020/02/10,0.502
2020/02/11,0.884
2020/02/12,1.508
2020/02/13,0.694
2020/02/14,0.735
2020/02/15,0.991
2020/02/16,1.065
2020/02/17,0.923
2020/02/18,0.852
2020/02/19,1.201
2020/02/20,1.416
2020/02/21,0.608
2020/02/22,0.352
2020/02/23,0.741
2020/02/24,1.499
2020/02/25,1.741
2020/02/26,2.646
2020/02/27,1.548
2020/02/28,1.207
2020/02/29,0.106
2020/03/01,0.278
2020/03/02,0.521
2020/03/03,0.679
2020/03/04,0.357
2020/03/05,0.595
2020/03/06,-0.248
2020/03/07,-0.702
2020/03/08,0.334
2020/03/09,1.986
2020/03/10,0.709
2020/03/11,0.988
2020/03/12,19.346
2020/03/13,15.855
2020/03/14,0.272
2020/03/15,-0.016
2020/03/16,5.352
2020/03/17,1.356
2020/03/18,0.811
2020/03/19,2.547
2020/03/20,1.495
2020/03/21,0.148
2020/03/22,1.031
2020/03/23,1.759
2020/03/24,1.293
2020/03/25,0.813
2020/03/26,0.466
2020/03/27,-0.969
2020/03/28,-0.616
2020/03/29,-0.673
2020/03/30,0.858
2020/03/31,1.003
2020/04/01,0.664
2020/04/02,0.941
2020/04/03,0.72
2020/04/04,-0.501
2020/04/05,-0.291
2020/04/06,1.689
2020/04/07,0.262
2020/04/08,-1.2
2020/04/09,0.151
2020/04/10,-0.125
2020/04/11,-19.506
2020/04/12,-17.21
2020/04/13,-0.596
2020/04/14,0.073
2020/04/15,-5.353
2020/04/16,-0.344
2020/04/17,-0.473
2020/04/18,-1.711
2020/04/19,-1.254
2020/04/20,0.966
2020/04/21,1.031
2020/04/22,0.522
2020/04/23,0.833
2020/04/24,0.84
2020/04/25,0.297
2020/04/26,0.948
2020/04/27,1.632
2020/04/28,1.67
2020/04/29,3.191
2020/04/30,4.663
2020/05/01,1.446
2020/05/02,0.047
2020/05/03,0.77
2020/05/04,2.377
2020/05/05,2.796
2020/05/06,2.11
2020/05/07,3.697
2020/05/08,3.916
2020/05/09,2.938
2020/05/10,6.595
2020/05/11,5.594
2020/05/12,6.76
2020/05/13,8.058
2020/05/14,9.792
2020/05/15,7.347
2020/05/16,4.323
2020/05/17,5.763
2020/05/18,8.4
2020/05/19,7.667
2020/05/20,8.123
2020/05/21,11.716
2020/05/22,7.664
2020/05/23,3.299
2020/05/24,5.761
2020/05/25,8.968
2020/05/26,8.764
2020/05/27,9.445
2020/05/28,9.714
2020/05/29,5.762
2020/05/30,3.66
2020/05/31,5.41
2020/06/01,7.694
2020/06/02,8.497
2020/06/03,5.445
2020/06/04,5.713
2020/06/05,4.931
2020/06/06,4.826
2020/06/07,6.087
2020/06/08,7.437
2020/06/09,2.953
2020/06/10,5.998
2020/06/11,4.984
2020/06/12,1.108
2020/06/13,-3.37
2020/06/14,-2.101
2020/06/15,5.609
2020/06/16,4.598
2020/06/17,2.32
2020/06/18,2.341
2020/06/19,2.107
2020/06/20,-4.141
2020/06/21,-0.003
2020/06/22,8.527
2020/06/23,7.818
2020/06/24,5.733
2020/06/25,3.897
2020/06/26,1.805
2020/06/27,1.263
2020/06/28,2.306
2020/06/29,4.222
2020/06/30,9.611
2020/07/01,6.994
2020/07/02,4.328
2020/07/03,6.925
2020/07/04,2.805
2020/07/05,1.682
2020/07/06,3.469
2020/07/07,2.55
2020/07/08,5.913
2020/07/09,5.123
2020/07/10,0.968
2020/07/11,-0.723
2020/07/12,0.28
2020/07/13,9.427
2020/07/14,8.583
2020/07/15,5.046
2020/07/16,7.068
2020/07/17,6.879
2020/07/18,6.412
2020/07/19,6.901
2020/07/20,13.575
2020/07/21,14.386
2020/07/22,9.728
2020/07/23,10.423
2020/07/24,9.1
2020/07/25,12.764
2020/07/26,11.226
2020/07/27,17.725
2020/07/28,12.418
2020/07/29,11.562
2020/07/30,6.931
2020/07/31,10.217
2020/08/01,7.785
2020/08/02,10.268
2020/08/03,12.138
2020/08/04,10.177
2020/08/05,6.027
2020/08/06,7.183
2020/08/07,8.11
2020/08/08,7.733
2020/08/09,13.85
2020/08/10,23.922
2020/08/11,26.88
2020/08/12,32.974
2020/08/13,37.372
2020/08/14,30.708
2020/08/15,17
2020/08/16,13.491
2020/08/17,16.966
2020/08/18,18.643
2020/08/19,15.498
2020/08/20,11.735
2020/08/21,18.512
2020/08/22,6.497
2020/08/23,3.035
2020/08/24,4.419
2020/08/25,8.534
2020/08/26,-0.594
2020/08/27,6.225
2020/08/28,4.707
2020/08/29,8.05
2020/08/30,21.963
2020/08/31,29.292
2020/09/01,39.651
2020/09/02,42.632
2020/09/03,41.329
2020/09/04,29.557
2020/09/05,31.645
2020/09/06,12.073
2020/09/07,11.152
2020/09/08,5.776
2020/09/09,0.683
2020/09/10,7.058
2020/09/11,-9.304
2020/09/12,-18.916
2020/09/13,-12.165
2020/09/14,10.752
2020/09/15,12.275
2020/09/16,6.409
2020/09/17,28.671
2020/09/18,18.804
2020/09/19,8.172
2020/09/20,-4.685
2020/09/21,9.554
2020/09/22,12.857
2020/09/23,5.383
2020/09/24,0.614
2020/09/25,2.253
2020/09/26,-2.787
2020/09/27,-1.741
2020/09/28,3.053
2020/09/29,-8.268
2020/09/30,-16.63
2020/10/01,-34.221
2020/10/02,-36.882
2020/10/03,-37.466
2020/10/04,-22.698
2020/10/05,-24.527
2020/10/06,-5.481
2020/10/07,-7.513
2020/10/08,-6.303
2020/10/09,-10.332
2020/10/10,-23.324
2020/10/11,-23.532
2020/10/12,-8.897
2020/10/13,-11.053
2020/10/14,-21.522
2020/10/15,-19.837
2020/10/16,-18.882
2020/10/17,-53.596
2020/10/18,-44.142
2020/10/19,-25.21
2020/10/20,-17.443
2020/10/21,-17.182
2020/10/22,-18.71
2020/10/23,-16.943
2020/10/24,-22.433
2020/10/25,-20.408
2020/10/26,-8.601
2020/10/27,-12.786
2020/10/28,-14.229
2020/10/29,-17.336
2020/10/30,-13.797
2020/10/31,-16.506
2020/11/01,-17.383
2020/11/02,-3.804
2020/11/03,-10.008
2020/11/04,-14.376
2020/11/05,-14.725
2020/11/06,-6.404
2020/11/07,-6.682
2020/11/08,-14.736
2020/11/09,-5.576
2020/11/10,0.763
2020/11/11,-6.57
2020/11/12,-5.587
2020/11/13,-5.692
2020/11/14,-13.37
2020/11/15,-10.032
2020/11/16,3.915
2020/11/17,12.44
2020/11/18,8.286
2020/11/19,-2.456
2020/11/20,-1.557
2020/11/21,0.097
2020/11/22,2.426
2020/11/23,14.593
2020/11/24,17.726
2020/11/25,2.296
2020/11/26,18.76
2020/11/27,-5.455
2020/11/28,-11.892
2020/11/29,-11.95
2020/11/30,11.051
2020/12/01,14.71
2020/12/02,-5.113
2020/12/03,0.407
2020/12/04,5.359
2020/12/05,-4.143
2020/12/06,-7.908
2020/12/07,-2.13
2020/12/08,11.513
2020/12/09,7.195
2020/12/10,2.032
2020/12/11,4.237
2020/12/12,-3.933
2020/12/13,-3.155
2020/12/14,10.442
2020/12/15,16.296
2020/12/16,10.756
2020/12/17,12.953
2020/12/18,-1.88
2020/12/19,4.252
2020/12/20,-6.701
2020/12/21,3.913
2020/12/22,1.416
2020/12/23,7.079
2020/12/24,-1.414
2020/12/25,7.673
2020/12/26,-10.433
2020/12/27,14.576
2020/12/28,22.524
2020/12/29,22.232
2020/12/30,9.92
2020/12/31,5.277
2021/01/01,8.157
2021/01/02,13.773
2021/01/03,20.906
2021/01/04,37.345
2021/01/05,26.235
2021/01/06,19.798
2021/01/07,16.24
2021/01/08,16.406
2021/01/09,10.704
2021/01/10,7.234
2021/01/11,33.169
2021/01/12,12.979
2021/01/13,2.372
2021/01/14,-0.174
2021/01/15,1.548
2021/01/16,-11.465
2021/01/17,-2.24
2021/01/18,3.864
2021/01/19,15.685
2021/01/20,1.912
2021/01/21,11.398
2021/01/22,3.811
2021/01/23,-0.037
2021/01/24,-1.321
2021/01/25,10.28
2021/01/26,-1.225
2021/01/27,-1.603
2021/01/28,-0.721
2021/01/29,4.182
2021/01/30,2.34
2021/01/31,14.13
2021/02/01,11.652
2021/02/02,5.04
2021/02/03,-5.52
2021/02/04,12.529
2021/02/05,15.577
2021/02/06,6.816
2021/02/07,3.115
2021/02/08,16.462
2021/02/09,21.989
2021/02/10,1.554
2021/02/11,15.262
2021/02/12,20.641
2021/02/13,18.682
2021/02/14,12.268
2021/02/15,17.173
2021/02/16,22.02
2021/02/17,18.811
2021/02/18,14.356
2021/02/19,18.618
2021/02/20,13.191
2021/02/21,4.371
2021/02/22,23.54
2021/02/23,31.797
2021/02/24,13.943
2021/02/25,15.431
2021/02/26,11.72
2021/02/27,6.134
2021/02/28,-3.13
2021/03/01,1.744
2021/03/02,-0.906
2021/03/03,-4.082
2021/03/04,-9.696
2021/03/05,-4.843
2021/03/06,-19.331
2021/03/07,-13.868
2021/03/08,-5.628
2021/03/09,-1.742
2021/03/10,-7.911
2021/03/11,-12.078
2021/03/12,-4.753
2021/03/13,-0.073
2021/03/14,-3.139
2021/03/15,0.794
2021/03/16,5.56
2021/03/17,3.498
2021/03/18,1.414
2021/03/19,-0.818
2021/03/20,-6.03
2021/03/21,-6.878
2021/03/22,-1.681
2021/03/23,3.135
2021/03/24,-5.877
2021/03/25,-13.122
2021/03/26,-6.35
2021/03/27,-7.349
2021/03/28,-5.621
2021/03/29,4.584
2021/03/30,7.933
2021/03/31,13.547
2021/04/01,11.603
2021/04/02,8.756
2021/04/03,6.464
2021/04/04,-4.561
2021/04/05,8.862
2021/04/06,3.579
2021/04/07,2.932
2021/04/08,-3.075
2021/04/09,-2.472
2021/04/10,-5.926
2021/04/11,-15.629
2021/04/12,-9.948
2021/04/13,-5.919
2021/04/14,-7.538
2021/04/15,-14.015
2021/04/16,-2.254
2021/04/17,-4.168
2021/04/18,0.329
2021/04/19,6.951
2021/04/20,15.367
2021/04/21,0.505
2021/04/22,0.257
2021/04/23,-4.777
2021/04/24,-18.157
2021/04/25,-17.293
2021/04/26,-10.835
2021/04/27,-10.385
2021/04/28,-11.5
2021/04/29,-15.028
2021/04/30,-25.138
2021/05/01,-26.31
2021/05/02,-27.947
2021/05/03,-15.265
2021/05/04,-7.762
2021/05/05,-16.011
2021/05/06,-15.039
2021/05/07,-14.68
2021/05/08,4.012
2021/05/09,5.299
2021/05/10,21.117
2021/05/11,31.92
2021/05/12,25.22
2021/05/13,12.316
2021/05/14,2.552
2021/05/15,2.498
2021/05/16,-14.298
2021/05/17,-7.087
2021/05/18,-10.688
2021/05/19,6.398
2021/05/20,-15.632
2021/05/21,-11.731
2021/05/22,-20.069
2021/05/23,-3.051
2021/05/24,-0.76
2021/05/25,-1.222
2021/05/26,-4.292
2021/05/27,-9.006
2021/05/28,-11.331
2021/05/29,-13.832
2021/05/30,-10.974
2021/05/31,-7.281
2021/06/01,-4.649
2021/06/02,-11.6
2021/06/03,-12.228
2021/06/04,-12.091
2021/06/05,-18.045
2021/06/06,-20.296
2021/06/07,-30.817
2021/06/08,-28.254
2021/06/09,-42.749
2021/06/10,-51.373
2021/06/11,-48.134
2021/06/12,-39.311
2021/06/13,-35.713
2021/06/14,-25.948
2021/06/15,-21.332
2021/06/16,-25.354
2021/06/17,-23.052
2021/06/18,-43.658
2021/06/19,-32.737
2021/06/20,-27.656
2021/06/21,-4.895
2021/06/22,-13.108
2021/06/23,-16.906
2021/06/24,-13.469
2021/06/25,-9.703
2021/06/26,-11.06
2021/06/27,-9.832
2021/06/28,-4.142
2021/06/29,-2.032
2021/06/30,-1.391
2021/07/01,-3.322
2021/07/02,-6.666
2021/07/03,-8.602
2021/07/04,-7.136
2021/07/05,-1.264
2021/07/06,13.975
2021/07/07,7.866
2021/07/08,3.399
2021/07/09,1.856
2021/07/10,-2.086
2021/07/11,-5.406
2021/07/12,4.282
2021/07/13,8.231
2021/07/14,10.893
2021/07/15,9.994
2021/07/16,9.268
2021/07/17,3.221
2021/07/18,2.504
2021/07/19,6.435
2021/07/20,7.524
2021/07/21,-7.578
2021/07/22,-9.813
2021/07/23,3.114
2021/07/24,0.818
2021/07/25,-1.992
2021/07/26,11.739
2021/07/27,8.451
2021/07/28,8.008
2021/07/29,4.182
2021/07/30,4.377
2021/07/31,6.223
2021/08/01,9.551
2021/08/02,12.417
2021/08/03,15.41
2021/08/04,12.12
2021/08/05,3.136
2021/08/06,3.447
2021/08/07,5.218
2021/08/08,7.059
2021/08/09,14.798
2021/08/10,17.927
2021/08/11,12.627
2021/08/12,8.653
2021/08/13,3.339
2021/08/14,1.539
2021/08/15,2.19
2021/08/16,10.425
2021/08/17,10.166
2021/08/18,7.946
2021/08/19,4.095
2021/08/20,-7.319
2021/08/21,-11.356
2021/08/22,-10.617
2021/08/23,-5.233
2021/08/24,-3.932
2021/08/25,-12.233
2021/08/26,-10.687
2021/08/27,-12.147
2021/08/28,-10.04
2021/08/29,-11.927
2021/08/30,-9.512
2021/08/31,-10.084
2021/09/01,-11.948
2021/09/02,-14.967
2021/09/03,-11.345
2021/09/04,-16.966
2021/09/05,-14.67
2021/09/06,-15.385
2021/09/07,-9.64
2021/09/08,-13.408
2021/09/09,-14.828
2021/09/10,-19.158
2021/09/11,-20.067
2021/09/12,-20.678
2021/09/13,-15.584
2021/09/14,-16.64
2021/09/15,-19.763
2021/09/16,-17.825
2021/09/17,-17.614
2021/09/18,-17.169
2021/09/19,-1.108
2021/09/20,2.363
2021/09/21,2.586
2021/09/22,-1.169
2021/09/23,-1.716
2021/09/24,-2.491
2021/09/25,-4.464
2021/09/26,-2.251
2021/09/27,-0.659
2021/09/28,-1.549
2021/09/29,-3.841
2021/09/30,-2.062
2021/10/01,-3.161
2021/10/02,-3.454
2021/10/03,-6.129
2021/10/04,-2.809
2021/10/05,-0.235
2021/10/06,0.148
2021/10/07,-2.157
2021/10/08,-3.476
2021/10/09,-5.959
2021/10/10,-2.864
2021/10/11,1.835
2021/10/12,1.701
2021/10/13,-1.106
2021/10/14,2.012
2021/10/15,3.702
2021/10/16,-1.775
2021/10/17,-0.586
2021/10/18,2.499
2021/10/19,0.611
2021/10/20,-1.776
2021/10/21,-0.347
2021/10/22,0.584
2021/10/23,-1.047
2021/10/24,0.025
2021/10/25,3.199
2021/10/26,1.853
2021/10/27,4.708
2021/10/28,5.009
2021/10/29,4.772
2021/10/30,2.948
2021/10/31,3.119
2021/11/01,4.462
2021/11/02,5.723
2021/11/03,3.499
2021/11/04,0.519
2021/11/05,-0.409
2021/11/06,-2.968
2021/11/07,-1.319
2021/11/08,3.659
2021/11/09,3.893
2021/11/10,2.722
2021/11/11,3.303
2021/11/12,2.188
2021/11/13,-0.508
2021/11/14,-3.088
2021/11/15,3.784
2021/11/16,3.955
2021/11/17,0.999
2021/11/18,2.721
2021/11/19,1.414
2021/11/20,-1.1
2021/11/21,0.273
2021/11/22,2.913
2021/11/23,2.431
2021/11/24,1.401
2021/11/25,-0.121
2021/11/26,-2.929
2021/11/27,-3.847
2021/11/28,-3.937
2021/11/29,-2.86
2021/11/30,-0.892
2021/12/01,-1.516
2021/12/02,-2.99
2021/12/03,-3.403
2021/12/04,0.188
2021/12/05,-2.639
2021/12/06,-0.205
2021/12/07,0.002
2021/12/08,-2.723
2021/12/09,-3.72
2021/12/10,-3.048
2021/12/11,-5.032
2021/12/12,-4.512
2021/12/13,-1.671
2021/12/14,-1.407
2021/12/15,-3.261
2021/12/16,-3.657
2021/12/17,-2.091
2021/12/18,-4.603
2021/12/19,-2.556
2021/12/20,-1.109
2021/12/21,-2.069
2021/12/22,-3.229
2021/12/23,-3.225
2021/12/24,-3.579
2021/12/25,-3.833
2021/12/26,-4.915
2021/12/27,-2.868
2021/12/28,-0.93
2021/12/29,-1.14
2021/12/30,-2.708
2021/12/31,-2.844
2022/01/01,-3.379
2022/01/02,-2.112
2022/01/03,-4.596
2022/01/04,0.018
2022/01/05,-0.482
2022/01/06,-0.21
2022/01/07,1.078
2022/01/08,-0.783
2022/01/09,-1.811
2022/01/10,2.546
2022/01/11,2.281
2022/01/12,1.143
2022/01/13,0.655
2022/01/14,0.362
2022/01/15,-0.742
2022/01/16,-0.984
2022/01/17,1.902
2022/01/18,0.654
2022/01/19,0.829
2022/01/20,1.516
2022/01/21,3.243
2022/01/22,2.677
2022/01/23,-0.097
2022/01/24,2.39
2022/01/25,1.942
2022/01/26,1.32
2022/01/27,0.596
2022/01/28,-0.787
2022/01/29,-0.48
2022/01/30,0.395
2022/01/31,0.99
2022/02/01,0.894
2022/02/02,0.863
2022/02/03,-0.696
2022/02/04,-1.932
2022/02/05,-0.98
2022/02/06,-3.273
2022/02/07,0.182
2022/02/08,-0.579
2022/02/09,-2.459
2022/02/10,-1.602
2022/02/11,-2.884
2022/02/12,-2.074
2022/02/13,-2.78
2022/02/14,-0.8
2022/02/15,-0.186
2022/02/16,-1.318
2022/02/17,-0.81
2022/02/18,-2.05
2022/02/19,-2.313
2022/02/20,-4.232
2022/02/21,-3.836
2022/02/22,-0.417
2022/02/23,-2.399
2022/02/24,-0.424
2022/02/25,-2.237
2022/02/26,-3.011
2022/02/27,-2.523
2022/02/28,-1.559
2022/03/01,-1.588
2022/03/02,-1.235
2022/03/03,-1.897
2022/03/04,-2.521
2022/03/05,-2.538
2022/03/06,-1.833
2022/03/07,-1.524
2022/03/08,0.331
2022/03/09,-2.286
2022/03/10,-1.552
2022/03/11,-1.919
2022/03/12,-2.726
2022/03/13,-1.813
2022/03/14,-0.803
2022/03/15,-0.372
2022/03/16,-0.418
2022/03/17,-0.208
2022/03/18,-0.162
2022/03/19,-1.663
2022/03/20,-0.897
2022/03/21,-0.542
2022/03/22,-0.682
2022/03/23,-1.075
2022/03/24,-0.945
2022/03/25,-1.229
2022/03/26,-2.429
2022/03/27,0.181
2022/03/28,1.494
2022/03/29,0.936
2022/03/30,0.106
2022/03/31,-0.02
2022/04/01,0.073
2022/04/02,0.308
2022/04/03,0.363
2022/04/04,1.585
2022/04/05,1.352
2022/04/06,0.201
2022/04/07,-0.054
2022/04/08,0.41
2022/04/09,-0.541
2022/04/10,0.05
2022/04/11,1.101
2022/04/12,0.547
2022/04/13,0.082
2022/04/14,0.831
2022/04/15,-0.898
2022/04/16,-1.239
2022/04/17,-1.714
2022/04/18,0.443
2022/04/19,0.367
2022/04/20,0.757
2022/04/21,0.361
2022/04/22,0.589
2022/04/23,-1.089
2022/04/24,-0.602
2022/04/25,1.3
2022/04/26,-0.927
2022/04/27,-1.387
2022/04/28,-0.56
2022/04/29,0.014
2022/04/30,-0.245
2022/05/01,7.446
2022/05/02,-0.804
2022/05/03,-0.682
2022/05/04,-1.096
2022/05/05,-0.26
2022/05/06,-0.517
2022/05/07,-1.817
2022/05/08,-1.058
2022/05/09,2.337
2022/05/10,1.976
2022/05/11,5.737
2022/05/12,8.001
2022/05/13,1.785
2022/05/14,0.168
2022/05/15,0.35
2022/05/16,-0.011
2022/05/17,0.416
2022/05/18,-0.455
2022/05/19,-0.198
2022/05/20,-1.086
2022/05/21,-1.042
2022/05/22,-1.3
2022/05/23,0.412
2022/05/24,0.252
2022/05/25,-1.124
2022/05/26,0.58
2022/05/27,0.125
2022/05/28,-1.223
2022/05/29,-1.54
2022/05/30,-0.387
2022/05/31,-7.632
2022/06/01,-0.124
2022/06/02,-0.209
2022/06/03,-0.204
2022/06/04,-0.987
2022/06/05,-0.448
2022/06/06,1.156
2022/06/07,1.323
2022/06/08,-1.085
2022/06/09,-1.562
2022/06/10,-5.895
2022/06/11,-7.941
2022/06/12,-1.573
2022/06/13,4.116
2022/06/14,3.085
2022/06/15,3.008
2022/06/16,0.704
2022/06/17,0.83
2022/06/18,1.989
2022/06/19,1.3
2022/06/20,0.947
2022/06/21,1.669
2022/06/22,0.811
2022/06/23,1.12
2022/06/24,1.22
2022/06/25,-0.675
2022/06/26,-0.467
2022/06/27,1.204
2022/06/28,1.812
2022/06/29,1.752
2022/06/30,0.864
2022/07/01,0.12
2022/07/02,-0.333
2022/07/03,-0.616
2022/07/04,-0.422
2022/07/05,0.14
2022/07/06,-0.036
2022/07/07,-0.538
2022/07/08,-0.903
2022/07/09,-0.614
2022/07/10,-0.886
2022/07/11,-0.113
2022/07/12,-0.31
2022/07/13,-4.678
2022/07/14,-2.738
2022/07/15,-2.948
2022/07/16,-0.522
2022/07/17,-0.966
2022/07/18,-1.606
2022/07/19,-0.404
2022/07/20,-0.163
2022/07/21,-0.768
2022/07/22,-0.844
2022/07/23,-1.567
2022/07/24,-1.65
2022/07/25,0.093
2022/07/26,-0.138
2022/07/27,0.081
2022/07/28,-0.513
2022/07/29,-1.679
2022/07/30,-2.109
2022/07/31,-0.958
2022/08/01,0.924
2022/08/02,0.419
2022/08/03,-0.301
2022/08/04,-0.694
2022/08/05,-0.914
2022/08/06,-1.296
2022/08/07,-0.876
2022/08/08,-0.076
2022/08/09,0.356
2022/08/10,0.316
2022/08/11,-0.181
2022/08/12,-0.92
2022/08/13,-1.077
2022/08/14,-0.824
2022/08/15,-0.397
2022/08/16,-0.613
2022/08/17,-1.133
2022/08/18,-1.661
2022/08/19,-0.351
2022/08/20,-1.026
2022/08/21,-0.786
2022/08/22,0.289
2022/08/23,0.016
2022/08/24,-0.65
2022/08/25,-0.249
2022/08/26,-0.67
2022/08/27,-1.468
2022/08/28,-1.153
2022/08/29,0.167
2022/08/30,0.708
2022/08/31,-0.379
2022/09/01,-0.386
2022/09/02,-0.278
2022/09/03,-0.766
2022/09/04,-0.567
