Date,transactionvalue30trxUSD
2019/04/17,0.426
2019/04/18,0.421
2019/04/19,0.411
2019/04/20,0.395
2019/04/21,0.375
2019/04/22,0.355
2019/04/23,0.339
2019/04/24,0.335
2019/04/25,0.337
2019/04/26,0.358
2019/04/27,0.368
2019/04/28,0.374
2019/04/29,0.382
2019/04/30,0.388
2019/05/01,0.389
2019/05/02,0.383
2019/05/03,0.375
2019/05/04,0.361
2019/05/05,0.34
2019/05/06,0.323
2019/05/07,0.32
2019/05/08,0.322
2019/05/09,0.323
2019/05/10,0.322
2019/05/11,0.341
2019/05/12,0.36
2019/05/13,0.389
2019/05/14,0.419
2019/05/15,0.464
2019/05/16,0.556
2019/05/17,0.656
2019/05/18,0.732
2019/05/19,0.791
2019/05/20,0.84
2019/05/21,0.878
2019/05/22,0.905
2019/05/23,0.923
2019/05/24,0.927
2019/05/25,0.913
2019/05/26,0.895
2019/05/27,0.879
2019/05/28,0.857
2019/05/29,0.845
2019/05/30,0.84
2019/05/31,0.839
2019/06/01,0.819
2019/06/02,0.784
2019/06/03,0.751
2019/06/04,0.721
2019/06/05,0.7
2019/06/06,0.669
2019/06/07,0.633
2019/06/08,0.58
2019/06/09,0.525
2019/06/10,0.47
2019/06/11,0.413
2019/06/12,0.36
2019/06/13,0.32
2019/06/14,0.286
2019/06/15,0.264
2019/06/16,0.248
2019/06/17,0.229
2019/06/18,0.215
2019/06/19,0.206
2019/06/20,0.192
2019/06/21,0.19
2019/06/22,0.199
2019/06/23,0.207
2019/06/24,0.217
2019/06/25,0.23
2019/06/26,0.261
2019/06/27,0.305
2019/06/28,0.337
2019/06/29,0.37
2019/06/30,0.394
2019/07/01,0.408
2019/07/02,0.411
2019/07/03,0.409
2019/07/04,0.399
2019/07/05,0.377
2019/07/06,0.342
2019/07/07,0.307
2019/07/08,0.27
2019/07/09,0.266
2019/07/10,0.267
2019/07/11,0.271
2019/07/12,0.267
2019/07/13,0.249
2019/07/14,0.234
2019/07/15,0.222
2019/07/16,0.201
2019/07/17,0.178
2019/07/18,0.155
2019/07/19,0.125
2019/07/20,0.089
2019/07/21,0.048
2019/07/22,0.005
2019/07/23,-0.04
2019/07/24,-0.091
2019/07/25,-0.146
2019/07/26,-0.189
2019/07/27,-0.235
2019/07/28,-0.286
2019/07/29,-0.334
2019/07/30,-0.381
2019/07/31,-0.424
2019/08/01,-0.459
2019/08/02,-0.492
2019/08/03,-0.529
2019/08/04,-0.568
2019/08/05,-0.591
2019/08/06,-0.606
2019/08/07,-0.62
2019/08/08,-0.629
2019/08/09,-0.637
2019/08/10,-0.648
2019/08/11,-0.662
2019/08/12,-0.677
2019/08/13,-0.692
2019/08/14,-0.702
2019/08/15,-0.705
2019/08/16,-0.707
2019/08/17,-0.715
2019/08/18,-0.727
2019/08/19,-0.739
2019/08/20,-0.744
2019/08/21,-0.75
2019/08/22,-0.756
2019/08/23,-0.762
2019/08/24,-0.773
2019/08/25,-0.787
2019/08/26,-0.799
2019/08/27,-0.812
2019/08/28,-0.821
2019/08/29,-0.829
2019/08/30,-0.834
2019/08/31,-0.831
2019/09/01,-0.835
2019/09/02,-0.839
2019/09/03,-0.835
2019/09/04,-0.83
2019/09/05,-0.828
2019/09/06,-0.826
2019/09/07,-0.822
2019/09/08,-0.819
2019/09/09,-0.814
2019/09/10,-0.812
2019/09/11,-0.807
2019/09/12,-0.804
2019/09/13,-0.794
2019/09/14,-0.789
2019/09/15,-0.785
2019/09/16,-0.772
2019/09/17,-0.746
2019/09/18,-0.706
2019/09/19,-0.664
2019/09/20,-0.622
2019/09/21,-0.588
2019/09/22,-0.562
2019/09/23,-0.533
2019/09/24,-0.486
2019/09/25,-0.434
2019/09/26,-0.379
2019/09/27,-0.328
2019/09/28,-0.285
2019/09/29,-0.256
2019/09/30,-0.223
2019/10/01,-0.196
2019/10/02,-0.181
2019/10/03,-0.179
2019/10/04,-0.185
2019/10/05,-0.203
2019/10/06,-0.227
2019/10/07,-0.251
2019/10/08,-0.274
2019/10/09,-0.293
2019/10/10,-0.313
2019/10/11,-0.332
2019/10/12,-0.353
2019/10/13,-0.38
2019/10/14,-0.395
2019/10/15,-0.411
2019/10/16,-0.427
2019/10/17,-0.447
2019/10/18,-0.464
2019/10/19,-0.487
2019/10/20,-0.511
2019/10/21,-0.533
2019/10/22,-0.555
2019/10/23,-0.563
2019/10/24,-0.561
2019/10/25,-0.556
2019/10/26,-0.54
2019/10/27,-0.529
2019/10/28,-0.496
2019/10/29,-0.462
2019/10/30,-0.429
2019/10/31,-0.401
2019/11/01,-0.38
2019/11/02,-0.368
2019/11/03,-0.362
2019/11/04,-0.351
2019/11/05,-0.333
2019/11/06,-0.32
2019/11/07,-0.317
2019/11/08,-0.315
2019/11/09,-0.323
2019/11/10,-0.337
2019/11/11,-0.354
2019/11/12,-0.364
2019/11/13,-0.376
2019/11/14,-0.389
2019/11/15,-0.4
2019/11/16,-0.415
2019/11/17,-0.436
2019/11/18,-0.454
2019/11/19,-0.47
2019/11/20,-0.484
2019/11/21,-0.491
2019/11/22,-0.479
2019/11/23,-0.472
2019/11/24,-0.472
2019/11/25,-0.459
2019/11/26,-0.453
2019/11/27,-0.438
2019/11/28,-0.416
2019/11/29,-0.4
2019/11/30,-0.387
2019/12/01,-0.387
2019/12/02,-0.384
2019/12/03,-0.385
2019/12/04,-0.388
2019/12/05,-0.392
2019/12/06,-0.394
2019/12/07,-0.403
2019/12/08,-0.42
2019/12/09,-0.438
2019/12/10,-0.452
2019/12/11,-0.471
2019/12/12,-0.491
2019/12/13,-0.512
2019/12/14,-0.536
2019/12/15,-0.565
2019/12/16,-0.587
2019/12/17,-0.589
2019/12/18,-0.571
2019/12/19,-0.53
2019/12/20,-0.498
2019/12/21,-0.478
2019/12/22,-0.469
2019/12/23,-0.456
2019/12/24,-0.449
2019/12/25,-0.442
2019/12/26,-0.44
2019/12/27,-0.441
2019/12/28,-0.446
2019/12/29,-0.451
2019/12/30,-0.454
2019/12/31,-0.441
2020/01/01,-0.44
2020/01/02,-0.44
2020/01/03,-0.431
2020/01/04,-0.425
2020/01/05,-0.425
2020/01/06,-0.419
2020/01/07,-0.412
2020/01/08,-0.397
2020/01/09,-0.384
2020/01/10,-0.372
2020/01/11,-0.358
2020/01/12,-0.348
2020/01/13,-0.335
2020/01/14,-0.301
2020/01/15,-0.257
2020/01/16,-0.215
2020/01/17,-0.173
2020/01/18,-0.127
2020/01/19,-0.089
2020/01/20,-0.06
2020/01/21,-0.039
2020/01/22,-0.025
2020/01/23,-0.014
2020/01/24,0.006
2020/01/25,0.009
2020/01/26,0.002
2020/01/27,0
2020/01/28,0.002
2020/01/29,0.008
2020/01/30,0.02
2020/01/31,0.049
2020/02/01,0.073
2020/02/02,0.096
2020/02/03,0.119
2020/02/04,0.153
2020/02/05,0.191
2020/02/06,0.255
2020/02/07,0.343
2020/02/08,0.416
2020/02/09,0.48
2020/02/10,0.546
2020/02/11,0.599
2020/02/12,0.675
2020/02/13,0.76
2020/02/14,0.842
2020/02/15,0.925
2020/02/16,1
2020/02/17,1.09
2020/02/18,1.18
2020/02/19,1.257
2020/02/20,1.334
2020/02/21,1.394
2020/02/22,1.421
2020/02/23,1.432
2020/02/24,1.438
2020/02/25,1.441
2020/02/26,1.457
2020/02/27,1.475
2020/02/28,1.478
2020/02/29,1.458
2020/03/01,1.429
2020/03/02,1.409
2020/03/03,1.381
2020/03/04,1.343
2020/03/05,1.298
2020/03/06,1.254
2020/03/07,1.201
2020/03/08,1.15
2020/03/09,1.121
2020/03/10,1.093
2020/03/11,1.065
2020/03/12,1.101
2020/03/13,1.151
2020/03/14,1.178
2020/03/15,1.187
2020/03/16,1.196
2020/03/17,1.185
2020/03/18,1.153
2020/03/19,1.111
2020/03/20,1.066
2020/03/21,1.002
2020/03/22,0.924
2020/03/23,0.842
2020/03/24,0.774
2020/03/25,0.702
2020/03/26,0.625
2020/03/27,0.542
2020/03/28,0.458
2020/03/29,0.37
2020/03/30,0.28
2020/03/31,0.193
2020/04/01,0.106
2020/04/02,0.026
2020/04/03,-0.047
2020/04/04,-0.121
2020/04/05,-0.197
2020/04/06,-0.26
2020/04/07,-0.308
2020/04/08,-0.355
2020/04/09,-0.4
2020/04/10,-0.429
2020/04/11,-0.465
2020/04/12,-0.504
2020/04/13,-0.539
2020/04/14,-0.576
2020/04/15,-0.614
2020/04/16,-0.64
2020/04/17,-0.664
2020/04/18,-0.684
2020/04/19,-0.704
2020/04/20,-0.714
2020/04/21,-0.719
2020/04/22,-0.721
2020/04/23,-0.718
2020/04/24,-0.697
2020/04/25,-0.681
2020/04/26,-0.67
2020/04/27,-0.656
2020/04/28,-0.649
2020/04/29,-0.631
2020/04/30,-0.598
2020/05/01,-0.571
2020/05/02,-0.551
2020/05/03,-0.538
2020/05/04,-0.524
2020/05/05,-0.512
2020/05/06,-0.493
2020/05/07,-0.462
2020/05/08,-0.429
2020/05/09,-0.404
2020/05/10,-0.369
2020/05/11,-0.334
2020/05/12,-0.3
2020/05/13,-0.265
2020/05/14,-0.229
2020/05/15,-0.199
2020/05/16,-0.184
2020/05/17,-0.177
2020/05/18,-0.167
2020/05/19,-0.161
2020/05/20,-0.158
2020/05/21,-0.155
2020/05/22,-0.154
2020/05/23,-0.156
2020/05/24,-0.165
2020/05/25,-0.178
2020/05/26,-0.19
2020/05/27,-0.205
2020/05/28,-0.214
2020/05/29,-0.211
2020/05/30,-0.198
2020/05/31,-0.176
2020/06/01,-0.153
2020/06/02,-0.106
2020/06/03,-0.07
2020/06/04,-0.043
2020/06/05,-0.018
2020/06/06,-0.01
2020/06/07,-0.014
2020/06/08,-0.022
2020/06/09,-0.029
2020/06/10,-0.035
2020/06/11,-0.03
2020/06/12,-0.028
2020/06/13,-0.039
2020/06/14,-0.057
2020/06/15,-0.06
2020/06/16,-0.065
2020/06/17,-0.071
2020/06/18,-0.074
2020/06/19,-0.076
2020/06/20,-0.089
2020/06/21,-0.105
2020/06/22,-0.112
2020/06/23,-0.113
2020/06/24,-0.086
2020/06/25,-0.016
2020/06/26,0.051
2020/06/27,0.103
2020/06/28,0.134
2020/06/29,0.15
2020/06/30,0.158
2020/07/01,0.159
2020/07/02,0.154
2020/07/03,0.144
2020/07/04,0.124
2020/07/05,0.094
2020/07/06,0.072
2020/07/07,0.055
2020/07/08,0.054
2020/07/09,0.057
2020/07/10,0.065
2020/07/11,0.059
2020/07/12,0.043
2020/07/13,0.036
2020/07/14,0.042
2020/07/15,0.043
2020/07/16,0.044
2020/07/17,0.04
2020/07/18,0.027
2020/07/19,0.01
2020/07/20,-0.005
2020/07/21,-0.016
2020/07/22,-0.014
2020/07/23,0.028
2020/07/24,0.077
2020/07/25,0.129
2020/07/26,0.195
2020/07/27,0.29
2020/07/28,0.385
2020/07/29,0.477
2020/07/30,0.571
2020/07/31,0.665
2020/08/01,0.757
2020/08/02,0.855
2020/08/03,0.952
2020/08/04,1.051
2020/08/05,1.131
2020/08/06,1.195
2020/08/07,1.248
2020/08/08,1.273
2020/08/09,1.278
2020/08/10,1.287
2020/08/11,1.296
2020/08/12,1.321
2020/08/13,1.358
2020/08/14,1.417
2020/08/15,1.458
2020/08/16,1.477
2020/08/17,1.493
2020/08/18,1.503
2020/08/19,1.507
2020/08/20,1.506
2020/08/21,1.5
2020/08/22,1.479
2020/08/23,1.436
2020/08/24,1.396
2020/08/25,1.356
2020/08/26,1.317
2020/08/27,1.27
2020/08/28,1.235
2020/08/29,1.201
2020/08/30,1.179
2020/08/31,1.19
2020/09/01,1.249
2020/09/02,1.345
2020/09/03,1.458
2020/09/04,1.578
2020/09/05,1.699
2020/09/06,1.801
2020/09/07,1.872
2020/09/08,1.915
2020/09/09,1.939
2020/09/10,1.961
2020/09/11,1.974
2020/09/12,1.975
2020/09/13,1.967
2020/09/14,1.96
2020/09/15,1.941
2020/09/16,1.917
2020/09/17,1.89
2020/09/18,1.87
2020/09/19,1.833
2020/09/20,1.781
2020/09/21,1.729
2020/09/22,1.665
2020/09/23,1.597
2020/09/24,1.521
2020/09/25,1.437
2020/09/26,1.344
2020/09/27,1.247
2020/09/28,1.152
2020/09/29,1.062
2020/09/30,0.977
2020/10/01,0.9
2020/10/02,0.826
2020/10/03,0.744
2020/10/04,0.656
2020/10/05,0.568
2020/10/06,0.483
2020/10/07,0.406
2020/10/08,0.333
2020/10/09,0.267
2020/10/10,0.202
2020/10/11,0.135
2020/10/12,0.076
2020/10/13,0.02
2020/10/14,-0.027
2020/10/15,-0.076
2020/10/16,-0.122
2020/10/17,-0.173
2020/10/18,-0.23
2020/10/19,-0.284
2020/10/20,-0.335
2020/10/21,-0.373
2020/10/22,-0.4
2020/10/23,-0.421
2020/10/24,-0.444
2020/10/25,-0.472
2020/10/26,-0.49
2020/10/27,-0.503
2020/10/28,-0.508
2020/10/29,-0.516
2020/10/30,-0.518
2020/10/31,-0.525
2020/11/01,-0.538
2020/11/02,-0.544
2020/11/03,-0.547
2020/11/04,-0.544
2020/11/05,-0.528
2020/11/06,-0.499
2020/11/07,-0.462
2020/11/08,-0.436
2020/11/09,-0.41
2020/11/10,-0.388
2020/11/11,-0.36
2020/11/12,-0.32
2020/11/13,-0.279
2020/11/14,-0.248
2020/11/15,-0.229
2020/11/16,-0.211
2020/11/17,-0.181
2020/11/18,-0.137
2020/11/19,-0.096
2020/11/20,-0.049
2020/11/21,0.011
2020/11/22,0.074
2020/11/23,0.151
2020/11/24,0.246
2020/11/25,0.328
2020/11/26,0.419
2020/11/27,0.496
2020/11/28,0.547
2020/11/29,0.577
2020/11/30,0.606
2020/12/01,0.645
2020/12/02,0.672
2020/12/03,0.689
2020/12/04,0.698
2020/12/05,0.693
2020/12/06,0.674
2020/12/07,0.657
2020/12/08,0.637
2020/12/09,0.622
2020/12/10,0.609
2020/12/11,0.596
2020/12/12,0.571
2020/12/13,0.535
2020/12/14,0.494
2020/12/15,0.453
2020/12/16,0.421
2020/12/17,0.413
2020/12/18,0.411
2020/12/19,0.412
2020/12/20,0.405
2020/12/21,0.406
2020/12/22,0.41
2020/12/23,0.41
2020/12/24,0.409
2020/12/25,0.396
2020/12/26,0.377
2020/12/27,0.369
2020/12/28,0.374
2020/12/29,0.396
2020/12/30,0.428
2020/12/31,0.46
2021/01/01,0.486
2021/01/02,0.507
2021/01/03,0.572
2021/01/04,0.711
2021/01/05,0.865
2021/01/06,1.047
2021/01/07,1.254
2021/01/08,1.479
2021/01/09,1.667
2021/01/10,1.83
2021/01/11,2.006
2021/01/12,2.145
2021/01/13,2.255
2021/01/14,2.389
2021/01/15,2.486
2021/01/16,2.54
2021/01/17,2.554
2021/01/18,2.54
2021/01/19,2.551
2021/01/20,2.583
2021/01/21,2.606
2021/01/22,2.618
2021/01/23,2.592
2021/01/24,2.552
2021/01/25,2.513
2021/01/26,2.47
2021/01/27,2.426
2021/01/28,2.37
2021/01/29,2.328
2021/01/30,2.273
2021/01/31,2.203
2021/02/01,2.124
2021/02/02,2.062
2021/02/03,2.015
2021/02/04,1.986
2021/02/05,1.961
2021/02/06,1.932
2021/02/07,1.891
2021/02/08,1.853
2021/02/09,1.813
2021/02/10,1.772
2021/02/11,1.725
2021/02/12,1.677
2021/02/13,1.616
2021/02/14,1.545
2021/02/15,1.475
2021/02/16,1.406
2021/02/17,1.343
2021/02/18,1.291
2021/02/19,1.242
2021/02/20,1.2
2021/02/21,1.152
2021/02/22,1.116
2021/02/23,1.111
2021/02/24,1.102
2021/02/25,1.086
2021/02/26,1.068
2021/02/27,1.036
2021/02/28,0.999
2021/03/01,0.959
2021/03/02,0.916
2021/03/03,0.866
2021/03/04,0.816
2021/03/05,0.762
2021/03/06,0.708
2021/03/07,0.679
2021/03/08,0.651
2021/03/09,0.625
2021/03/10,0.598
2021/03/11,0.571
2021/03/12,0.55
2021/03/13,0.522
2021/03/14,0.482
2021/03/15,0.45
2021/03/16,0.419
2021/03/17,0.387
2021/03/18,0.353
2021/03/19,0.314
2021/03/20,0.269
2021/03/21,0.22
2021/03/22,0.175
2021/03/23,0.131
2021/03/24,0.086
2021/03/25,0.054
2021/03/26,0.024
2021/03/27,-0.011
2021/03/28,-0.052
2021/03/29,-0.085
2021/03/30,-0.108
2021/03/31,-0.121
2021/04/01,-0.131
2021/04/02,-0.124
2021/04/03,-0.099
2021/04/04,-0.081
2021/04/05,-0.056
2021/04/06,-0.032
2021/04/07,-0.009
2021/04/08,0.01
2021/04/09,0.025
2021/04/10,0.037
2021/04/11,0.039
2021/04/12,0.039
2021/04/13,0.048
2021/04/14,0.07
2021/04/15,0.093
2021/04/16,0.124
2021/04/17,0.148
2021/04/18,0.195
2021/04/19,0.235
2021/04/20,0.264
2021/04/21,0.29
2021/04/22,0.331
2021/04/23,0.374
2021/04/24,0.4
2021/04/25,0.409
2021/04/26,0.416
2021/04/27,0.423
2021/04/28,0.435
2021/04/29,0.448
2021/04/30,0.462
2021/05/01,0.469
2021/05/02,0.465
2021/05/03,0.48
2021/05/04,0.523
2021/05/05,0.572
2021/05/06,0.618
2021/05/07,0.669
2021/05/08,0.716
2021/05/09,0.753
2021/05/10,0.814
2021/05/11,0.885
2021/05/12,0.97
2021/05/13,1.074
2021/05/14,1.162
2021/05/15,1.223
2021/05/16,1.267
2021/05/17,1.313
2021/05/18,1.345
2021/05/19,1.425
2021/05/20,1.515
2021/05/21,1.589
2021/05/22,1.633
2021/05/23,1.671
2021/05/24,1.703
2021/05/25,1.724
2021/05/26,1.73
2021/05/27,1.726
2021/05/28,1.705
2021/05/29,1.665
2021/05/30,1.604
2021/05/31,1.525
2021/06/01,1.443
2021/06/02,1.354
2021/06/03,1.261
2021/06/04,1.165
2021/06/05,1.062
2021/06/06,0.951
2021/06/07,0.84
2021/06/08,0.745
2021/06/09,0.659
2021/06/10,0.569
2021/06/11,0.479
2021/06/12,0.386
2021/06/13,0.288
2021/06/14,0.197
2021/06/15,0.109
2021/06/16,0.031
2021/06/17,-0.044
2021/06/18,-0.112
2021/06/19,-0.183
2021/06/20,-0.255
2021/06/21,-0.314
2021/06/22,-0.356
2021/06/23,-0.399
2021/06/24,-0.441
2021/06/25,-0.48
2021/06/26,-0.525
2021/06/27,-0.573
2021/06/28,-0.62
2021/06/29,-0.662
2021/06/30,-0.703
2021/07/01,-0.735
2021/07/02,-0.76
2021/07/03,-0.793
2021/07/04,-0.829
2021/07/05,-0.865
2021/07/06,-0.899
2021/07/07,-0.928
2021/07/08,-0.945
2021/07/09,-0.959
2021/07/10,-0.976
2021/07/11,-1.001
2021/07/12,-1.019
2021/07/13,-1.034
2021/07/14,-1.045
2021/07/15,-1.056
2021/07/16,-1.061
2021/07/17,-1.072
2021/07/18,-1.088
2021/07/19,-1.102
2021/07/20,-1.113
2021/07/21,-1.118
2021/07/22,-1.119
2021/07/23,-1.12
2021/07/24,-1.124
2021/07/25,-1.134
2021/07/26,-1.13
2021/07/27,-1.121
2021/07/28,-1.111
2021/07/29,-1.097
2021/07/30,-1.079
2021/07/31,-1.056
2021/08/01,-1.034
2021/08/02,-1.011
2021/08/03,-0.982
2021/08/04,-0.945
2021/08/05,-0.9
2021/08/06,-0.847
2021/08/07,-0.793
2021/08/08,-0.742
2021/08/09,-0.676
2021/08/10,-0.609
2021/08/11,-0.546
2021/08/12,-0.487
2021/08/13,-0.426
2021/08/14,-0.372
2021/08/15,-0.326
2021/08/16,-0.27
2021/08/17,-0.215
2021/08/18,-0.161
2021/08/19,-0.114
2021/08/20,-0.064
2021/08/21,-0.028
2021/08/22,-0.005
2021/08/23,0.028
2021/08/24,0.073
2021/08/25,0.121
2021/08/26,0.16
2021/08/27,0.199
2021/08/28,0.226
2021/08/29,0.246
2021/08/30,0.266
2021/08/31,0.301
2021/09/01,0.348
2021/09/02,0.411
2021/09/03,0.479
2021/09/04,0.531
2021/09/05,0.564
2021/09/06,0.591
2021/09/07,0.634
2021/09/08,0.678
2021/09/09,0.718
2021/09/10,0.751
2021/09/11,0.775
2021/09/12,0.776
2021/09/13,0.768
2021/09/14,0.748
2021/09/15,0.74
2021/09/16,0.724
2021/09/17,0.711
2021/09/18,0.689
2021/09/19,0.653
2021/09/20,0.629
2021/09/21,0.611
2021/09/22,0.595
2021/09/23,0.575
2021/09/24,0.574
2021/09/25,0.554
2021/09/26,0.553
2021/09/27,0.542
2021/09/28,0.52
2021/09/29,0.489
2021/09/30,0.45
2021/10/01,0.412
2021/10/02,0.369
2021/10/03,0.319
2021/10/04,0.272
2021/10/05,0.238
2021/10/06,0.211
2021/10/07,0.191
2021/10/08,0.177
2021/10/09,0.15
2021/10/10,0.118
2021/10/11,0.084
2021/10/12,0.052
2021/10/13,0.028
2021/10/14,0.034
2021/10/15,0.053
2021/10/16,0.069
2021/10/17,0.078
2021/10/18,0.088
2021/10/19,0.095
2021/10/20,0.105
2021/10/21,0.131
2021/10/22,0.159
2021/10/23,0.174
2021/10/24,0.172
2021/10/25,0.166
2021/10/26,0.158
2021/10/27,0.163
2021/10/28,0.162
2021/10/29,0.175
2021/10/30,0.177
2021/10/31,0.17
2021/11/01,0.164
2021/11/02,0.165
2021/11/03,0.183
2021/11/04,0.202
2021/11/05,0.219
2021/11/06,0.225
2021/11/07,0.216
2021/11/08,0.212
2021/11/09,0.21
2021/11/10,0.212
2021/11/11,0.214
2021/11/12,0.22
2021/11/13,0.216
2021/11/14,0.203
2021/11/15,0.227
2021/11/16,0.255
2021/11/17,0.276
2021/11/18,0.297
2021/11/19,0.315
2021/11/20,0.322
2021/11/21,0.323
2021/11/22,0.323
2021/11/23,0.321
2021/11/24,0.32
2021/11/25,0.314
2021/11/26,0.318
2021/11/27,0.308
2021/11/28,0.287
2021/11/29,0.269
2021/11/30,0.268
2021/12/01,0.283
2021/12/02,0.297
2021/12/03,0.317
2021/12/04,0.351
2021/12/05,0.369
2021/12/06,0.4
2021/12/07,0.428
2021/12/08,0.447
2021/12/09,0.46
2021/12/10,0.467
2021/12/11,0.459
2021/12/12,0.43
2021/12/13,0.409
2021/12/14,0.392
2021/12/15,0.37
2021/12/16,0.35
2021/12/17,0.326
2021/12/18,0.293
2021/12/19,0.248
2021/12/20,0.202
2021/12/21,0.156
2021/12/22,0.11
2021/12/23,0.068
2021/12/24,0.025
2021/12/25,-0.019
2021/12/26,-0.071
2021/12/27,-0.117
2021/12/28,-0.154
2021/12/29,-0.189
2021/12/30,-0.202
2021/12/31,-0.206
2022/01/01,-0.221
2022/01/02,-0.245
2022/01/03,-0.274
2022/01/04,-0.298
2022/01/05,-0.314
2022/01/06,-0.317
2022/01/07,-0.314
2022/01/08,-0.317
2022/01/09,-0.331
2022/01/10,-0.345
2022/01/11,-0.363
2022/01/12,-0.38
2022/01/13,-0.394
2022/01/14,-0.408
2022/01/15,-0.43
2022/01/16,-0.456
2022/01/17,-0.482
2022/01/18,-0.507
2022/01/19,-0.523
2022/01/20,-0.535
2022/01/21,-0.522
2022/01/22,-0.497
2022/01/23,-0.475
2022/01/24,-0.445
2022/01/25,-0.42
2022/01/26,-0.393
2022/01/27,-0.367
2022/01/28,-0.345
2022/01/29,-0.334
2022/01/30,-0.332
2022/01/31,-0.331
2022/02/01,-0.331
2022/02/02,-0.337
2022/02/03,-0.336
2022/02/04,-0.335
2022/02/05,-0.342
2022/02/06,-0.36
2022/02/07,-0.371
2022/02/08,-0.379
2022/02/09,-0.386
2022/02/10,-0.377
2022/02/11,-0.365
2022/02/12,-0.361
2022/02/13,-0.369
2022/02/14,-0.378
2022/02/15,-0.384
2022/02/16,-0.394
2022/02/17,-0.402
2022/02/18,-0.412
2022/02/19,-0.433
2022/02/20,-0.46
2022/02/21,-0.484
2022/02/22,-0.509
2022/02/23,-0.534
2022/02/24,-0.533
2022/02/25,-0.528
2022/02/26,-0.531
2022/02/27,-0.54
2022/02/28,-0.545
2022/03/01,-0.542
2022/03/02,-0.538
2022/03/03,-0.534
2022/03/04,-0.528
2022/03/05,-0.532
2022/03/06,-0.547
2022/03/07,-0.56
2022/03/08,-0.572
2022/03/09,-0.584
2022/03/10,-0.596
2022/03/11,-0.611
2022/03/12,-0.635
2022/03/13,-0.664
2022/03/14,-0.693
2022/03/15,-0.703
2022/03/16,-0.709
2022/03/17,-0.709
2022/03/18,-0.703
2022/03/19,-0.692
2022/03/20,-0.691
2022/03/21,-0.686
2022/03/22,-0.67
2022/03/23,-0.653
2022/03/24,-0.627
2022/03/25,-0.593
2022/03/26,-0.573
2022/03/27,-0.561
2022/03/28,-0.54
2022/03/29,-0.505
2022/03/30,-0.458
2022/03/31,-0.406
2022/04/01,-0.348
2022/04/02,-0.295
2022/04/03,-0.256
2022/04/04,-0.221
2022/04/05,-0.187
2022/04/06,-0.148
2022/04/07,-0.107
2022/04/08,-0.074
2022/04/09,-0.055
2022/04/10,-0.053
2022/04/11,-0.038
2022/04/12,-0.029
2022/04/13,-0.024
2022/04/14,-0.024
2022/04/15,-0.027
2022/04/16,-0.035
2022/04/17,-0.048
2022/04/18,-0.06
2022/04/19,-0.07
2022/04/20,-0.063
2022/04/21,-0.057
2022/04/22,-0.051
2022/04/23,-0.061
2022/04/24,-0.081
2022/04/25,-0.09
2022/04/26,-0.094
2022/04/27,-0.098
2022/04/28,-0.098
2022/04/29,-0.083
2022/04/30,-0.08
2022/05/01,-0.076
2022/05/02,-0.059
2022/05/03,-0.025
2022/05/04,0.008
2022/05/05,0.039
2022/05/06,0.068
2022/05/07,0.083
2022/05/08,0.088
2022/05/09,0.117
2022/05/10,0.158
2022/05/11,0.227
2022/05/12,0.333
2022/05/13,0.434
2022/05/14,0.5
2022/05/15,0.535
2022/05/16,0.572
2022/05/17,0.59
2022/05/18,0.593
2022/05/19,0.587
2022/05/20,0.577
2022/05/21,0.545
2022/05/22,0.498
2022/05/23,0.452
2022/05/24,0.401
2022/05/25,0.34
2022/05/26,0.294
2022/05/27,0.257
2022/05/28,0.208
2022/05/29,0.148
2022/05/30,0.091
2022/05/31,0.038
2022/06/01,-0.008
2022/06/02,-0.051
2022/06/03,-0.096
2022/06/04,-0.151
2022/06/05,-0.213
2022/06/06,-0.272
2022/06/07,-0.322
2022/06/08,-0.373
2022/06/09,-0.422
2022/06/10,-0.458
2022/06/11,-0.477
2022/06/12,-0.492
2022/06/13,-0.47
2022/06/14,-0.435
2022/06/15,-0.395
2022/06/16,-0.358
2022/06/17,-0.329
2022/06/18,-0.305
2022/06/19,-0.292
2022/06/20,-0.286
2022/06/21,-0.288
2022/06/22,-0.298
2022/06/23,-0.312
2022/06/24,-0.332
2022/06/25,-0.36
2022/06/26,-0.397
2022/06/27,-0.432
2022/06/28,-0.468
2022/06/29,-0.494
2022/06/30,-0.517
2022/07/01,-0.542
2022/07/02,-0.576
2022/07/03,-0.62
2022/07/04,-0.664
2022/07/05,-0.709
2022/07/06,-0.752
2022/07/07,-0.782
2022/07/08,-0.811
2022/07/09,-0.847
2022/07/10,-0.887
2022/07/11,-0.926
2022/07/12,-0.959
2022/07/13,-0.986
2022/07/14,-1.012
2022/07/15,-1.026
2022/07/16,-1.042
2022/07/17,-1.061
2022/07/18,-1.065
2022/07/19,-1.042
2022/07/20,-1.017
2022/07/21,-0.964
2022/07/22,-0.92
2022/07/23,-0.89
2022/07/24,-0.874
2022/07/25,-0.861
2022/07/26,-0.855
2022/07/27,-0.843
2022/07/28,-0.822
2022/07/29,-0.796
2022/07/30,-0.78
2022/07/31,-0.775
2022/08/01,-0.771
2022/08/02,-0.768
2022/08/03,-0.77
2022/08/04,-0.777
2022/08/05,-0.782
2022/08/06,-0.792
2022/08/07,-0.803
2022/08/08,-0.811
2022/08/09,-0.813
2022/08/10,-0.797
2022/08/11,-0.772
2022/08/12,-0.745
2022/08/13,-0.721
2022/08/14,-0.703
2022/08/15,-0.677
