Date,sentinusd14momUSD
2022/07/11,-636708826
2022/07/12,182266528
2022/07/13,-928890075
2022/07/14,-919131366
2022/07/15,1186341878
2022/07/16,592722739
2022/07/17,991310406
2022/07/18,2399249522
2022/07/19,4133629322
2022/07/20,1259430075
2022/07/21,3039207078
2022/07/22,-106056453
2022/07/23,319162912
2022/07/24,-141575974
2022/07/25,523624267
2022/07/26,222822239
2022/07/27,528814483
2022/07/28,1724908819
2022/07/29,-106876872
2022/07/30,-183168918
2022/07/31,-544236750
2022/08/01,-1721952833
2022/08/02,-3663342530
2022/08/03,-1322492858
2022/08/04,-5307321494
2022/08/05,176098552
2022/08/06,240927394
2022/08/07,697157083
2022/08/08,47838246
2022/08/09,135983107
2022/08/10,932466024
2022/08/11,-520450292
2022/08/12,-948666335
2022/08/13,799238162
2022/08/14,533633654
2022/08/15,665601881
2022/08/16,-200200850
2022/08/17,3279526002
2022/08/18,309971185
2022/08/19,1040425621
2022/08/20,89735547
2022/08/21,-629327592
2022/08/22,-700739437
2022/08/23,-742573305
2022/08/24,-2184228824
2022/08/25,-1219837998
2022/08/26,56731187
2022/08/27,-392078687
2022/08/28,359433596
2022/08/29,-119742736
2022/08/30,672819105
2022/08/31,-2417069564
2022/09/01,622626814
2022/09/02,683337949
2022/09/03,-305011241
2022/09/04,-388989482
2022/09/05,156335877
2022/09/06,4084352220
2022/09/07,1248193889
2022/09/08,895036339
2022/09/09,738745321
2022/09/10,-551479255
2022/09/11,-650097897
2022/09/12,1438177999
2022/09/13,4636163503
2022/09/14,9194056395
2022/09/15,6788880312
2022/09/16,2019839527
2022/09/17,446714558
2022/09/18,1106322837
2022/09/19,2358902526
2022/09/20,-2886559283
2022/09/21,95018899
2022/09/22,261241605
2022/09/23,-471439526
2022/09/24,-261807221
2022/09/25,-159667355
2022/09/26,-2134058952
2022/09/27,-4590686803
2022/09/28,-10024852579
2022/09/29,-6085140589
2022/09/30,-3487057174
2022/10/01,-620852709
2022/10/02,-1049951526
2022/10/03,-2151966337
2022/10/04,-1723594420
2022/10/05,-2257812394
2022/10/06,-1499091910
2022/10/07,-1223722744
2022/10/08,-311636827
2022/10/09,-858033452
2022/10/10,-1507760071
2022/10/11,-1398062060
2022/10/12,-722399651
2022/10/13,-858772591
2022/10/14,-987615447
2022/10/15,-390761928
2022/10/16,-131548032
2022/10/17,-657006048
2022/10/18,195725054
2022/10/19,257251887
2022/10/20,-344051911
2022/10/21,252859471
2022/10/22,-70389010
2022/10/23,587205150
2022/10/24,1124180750
2022/10/25,2074831208
2022/10/26,3285705747
2022/10/27,549835030
2022/10/28,814909842
2022/10/29,1664126745
2022/10/30,888411628
2022/10/31,1081372508
2022/11/01,248715199
2022/11/02,1622994548
2022/11/03,964806493
2022/11/04,995531977
2022/11/05,592934667
2022/11/06,783036052
2022/11/07,1872814137
2022/11/08,4076472126
2022/11/09,4153219641
2022/11/10,3674661993
2022/11/11,1518771992
2022/11/12,637798316
2022/11/13,2221217313
2022/11/14,1135098997
2022/11/15,1026072632
2022/11/16,39603899
2022/11/17,137038310
2022/11/18,-823524665
2022/11/19,113521103
2022/11/20,-362900238
2022/11/21,440792846
2022/11/22,-4848417040
2022/11/23,-6846074775
2022/11/24,-5457211859
2022/11/25,-2559412427
2022/11/26,-1966371129
2022/11/27,-2901332909
2022/11/28,-1497247562
2022/11/29,-964269978
