Date,transactionfees7trxUSD
2019/04/29,-1.709
2019/04/30,-1.788
2019/05/01,-1.734
2019/05/02,0.532
2019/05/03,1.498
2019/05/04,1.517
2019/05/05,1.129
2019/05/06,0.809
2019/05/07,1.104
2019/05/08,1.113
2019/05/09,0.874
2019/05/10,0.713
2019/05/11,0.456
2019/05/12,0.281
2019/05/13,0.532
2019/05/14,1.099
2019/05/15,2.463
2019/05/16,5.058
2019/05/17,6.77
2019/05/18,7.044
2019/05/19,6.351
2019/05/20,5.373
2019/05/21,4.162
2019/05/22,3.476
2019/05/23,2.733
2019/05/24,2.129
2019/05/25,1.327
2019/05/26,0.415
2019/05/27,0.161
2019/05/28,0.237
2019/05/29,0.545
2019/05/30,1.138
2019/05/31,1.43
2019/06/01,1.365
2019/06/02,0.76
2019/06/03,0.306
2019/06/04,-0.104
2019/06/05,-0.338
2019/06/06,-0.58
2019/06/07,-0.744
2019/06/08,-0.547
2019/06/09,-0.818
2019/06/10,-0.526
2019/06/11,-0.358
2019/06/12,-0.689
2019/06/13,-0.949
2019/06/14,-0.907
2019/06/15,-0.466
2019/06/16,-0.577
2019/06/17,0.002
2019/06/18,0.236
2019/06/19,0.469
2019/06/20,1.067
2019/06/21,1.085
2019/06/22,0.886
2019/06/23,0.684
2019/06/24,0.698
2019/06/25,1.351
2019/06/26,2.483
2019/06/27,3.697
2019/06/28,3.997
2019/06/29,3.577
2019/06/30,2.995
2019/07/01,2.637
2019/07/02,1.959
2019/07/03,1.064
2019/07/04,0.105
2019/07/05,-0.529
2019/07/06,-0.926
2019/07/07,-1.379
2019/07/08,-1.347
2019/07/09,-1.276
2019/07/10,-1.379
2019/07/11,-1.105
2019/07/12,-1.068
2019/07/13,-1.264
2019/07/14,-1.323
2019/07/15,-1.415
2019/07/16,-0.883
2019/07/17,-0.469
2019/07/18,-0.693
2019/07/19,-0.815
2019/07/20,-1.302
2019/07/21,-1.816
2019/07/22,-2.325
2019/07/23,-2.621
2019/07/24,-2.292
2019/07/25,-1.69
2019/07/26,-1.498
2019/07/27,-1.483
2019/07/28,-1.827
2019/07/29,-2.122
2019/07/30,-2.298
2019/07/31,-2.183
2019/08/01,-1.417
2019/08/02,-0.82
2019/08/03,-0.111
2019/08/04,-0.174
2019/08/05,-0.365
2019/08/06,-0.491
2019/08/07,-0.703
2019/08/08,-0.766
2019/08/09,-0.792
2019/08/10,-0.969
2019/08/11,-1.199
2019/08/12,-1.294
2019/08/13,-1.062
2019/08/14,-0.902
2019/08/15,-0.578
2019/08/16,-0.664
2019/08/17,-1.107
2019/08/18,-1.544
2019/08/19,-1.41
2019/08/20,-1.009
2019/08/21,-0.307
2019/08/22,0.173
2019/08/23,0.411
2019/08/24,0.349
2019/08/25,0.615
2019/08/26,1.192
2019/08/27,1.313
2019/08/28,1.274
2019/08/29,1.042
2019/08/30,0.72
2019/08/31,0.304
2019/09/01,-0.056
2019/09/02,-0.141
2019/09/03,-0.06
2019/09/04,0.098
2019/09/05,0.525
2019/09/06,1.128
2019/09/07,1.778
2019/09/08,2.554
2019/09/09,3.226
2019/09/10,4.133
2019/09/11,4.62
2019/09/12,4.938
2019/09/13,5.141
2019/09/14,5.403
2019/09/15,5.584
2019/09/16,5.373
2019/09/17,5.739
2019/09/18,6.272
2019/09/19,6.991
2019/09/20,7.399
2019/09/21,7.238
2019/09/22,6.195
2019/09/23,5.514
2019/09/24,4.903
2019/09/25,4.282
2019/09/26,3.23
2019/09/27,2.265
2019/09/28,1.529
2019/09/29,0.88
2019/09/30,0.052
2019/10/01,-1.235
2019/10/02,-2.553
2019/10/03,-3.485
2019/10/04,-4.285
2019/10/05,-5.008
2019/10/06,-5.623
2019/10/07,-6.063
2019/10/08,-6.351
2019/10/09,-6.346
2019/10/10,-6.168
2019/10/11,-5.94
2019/10/12,-5.743
2019/10/13,-5.463
2019/10/14,-5.075
2019/10/15,-4.641
2019/10/16,-4.255
2019/10/17,-3.971
2019/10/18,-3.711
2019/10/19,-3.472
2019/10/20,-3.033
2019/10/21,-2.588
2019/10/22,-2.066
2019/10/23,-1.239
2019/10/24,-0.801
2019/10/25,-0.473
2019/10/26,-0.07
2019/10/27,0.102
2019/10/28,0.274
2019/10/29,0.533
2019/10/30,0.771
2019/10/31,0.781
2019/11/01,0.63
2019/11/02,0.368
2019/11/03,0.211
2019/11/04,0.128
2019/11/05,0.043
2019/11/06,-0.076
2019/11/07,0.054
2019/11/08,0.117
2019/11/09,0.071
2019/11/10,-0.046
2019/11/11,-0.088
2019/11/12,-0.151
2019/11/13,-0.176
2019/11/14,-0.096
2019/11/15,-0.079
2019/11/16,-0.24
2019/11/17,-0.357
2019/11/18,-0.065
2019/11/19,-0.004
2019/11/20,0.024
2019/11/21,0.514
2019/11/22,1.966
2019/11/23,1.863
2019/11/24,1.182
2019/11/25,1.244
2019/11/26,1.17
2019/11/27,0.737
2019/11/28,0.354
2019/11/29,-0.249
2019/11/30,-0.856
2019/12/01,-1.224
2019/12/02,-1.524
2019/12/03,-1.774
2019/12/04,-1.922
2019/12/05,-2.081
2019/12/06,-2.231
2019/12/07,-2.361
2019/12/08,-2.489
2019/12/09,-2.576
2019/12/10,-2.496
2019/12/11,-2.292
2019/12/12,-2.099
2019/12/13,-1.935
2019/12/14,-1.839
2019/12/15,-1.667
2019/12/16,-1.222
2019/12/17,-0.353
2019/12/18,0.168
2019/12/19,0.164
2019/12/20,-0.024
2019/12/21,-0.427
2019/12/22,-0.883
2019/12/23,-1.109
2019/12/24,-1.351
2019/12/25,-1.545
2019/12/26,-1.684
2019/12/27,-1.787
2019/12/28,-1.861
2019/12/29,-1.808
2019/12/30,-1.675
2019/12/31,-1.362
2020/01/01,-1.07
2020/01/02,-1.002
2020/01/03,-0.972
2020/01/04,-1.149
2020/01/05,-1.306
2020/01/06,-1.183
2020/01/07,-1.024
2020/01/08,-0.569
2020/01/09,-0.341
2020/01/10,0.101
2020/01/11,0.308
2020/01/12,0.331
2020/01/13,0.424
2020/01/14,1.076
2020/01/15,1.442
2020/01/16,1.301
2020/01/17,1.186
2020/01/18,1.122
2020/01/19,0.983
2020/01/20,0.682
2020/01/21,0.357
2020/01/22,0.078
2020/01/23,-0.269
2020/01/24,-0.487
2020/01/25,-0.814
2020/01/26,-1.063
2020/01/27,-1.056
2020/01/28,-0.884
2020/01/29,-0.633
2020/01/30,-0.177
2020/01/31,0.26
2020/02/01,0.554
2020/02/02,0.862
2020/02/03,1.106
2020/02/04,1.792
2020/02/05,2.734
2020/02/06,4.01
2020/02/07,5.112
2020/02/08,5.174
2020/02/09,4.734
2020/02/10,4.068
2020/02/11,3.444
2020/02/12,3.608
2020/02/13,3.956
2020/02/14,4.147
2020/02/15,4.306
2020/02/16,4.767
2020/02/17,4.459
2020/02/18,3.752
2020/02/19,3.256
2020/02/20,2.842
2020/02/21,1.919
2020/02/22,0.915
2020/02/23,0.288
2020/02/24,-0.106
2020/02/25,-0.13
2020/02/26,0.932
2020/02/27,1.252
2020/02/28,0.998
2020/02/29,0.241
2020/03/01,-0.594
2020/03/02,-1.364
2020/03/03,-1.886
2020/03/04,-2.214
2020/03/05,-2.277
2020/03/06,-2.169
2020/03/07,-1.949
2020/03/08,-0.788
2020/03/09,0.238
2020/03/10,0.347
2020/03/11,0.419
2020/03/12,9.374
2020/03/13,15.789
2020/03/14,13.46
2020/03/15,9.076
2020/03/16,5.738
2020/03/17,2.686
2020/03/18,0.061
2020/03/19,-1.829
2020/03/20,-3.219
2020/03/21,-4.461
2020/03/22,-5.433
2020/03/23,-6.098
2020/03/24,-6.482
2020/03/25,-6.63
2020/03/26,-6.638
2020/03/27,-6.538
2020/03/28,-6.453
2020/03/29,-6.367
2020/03/30,-6.155
2020/03/31,-5.736
2020/04/01,-5.221
2020/04/02,-4.501
2020/04/03,-3.767
2020/04/04,-3.263
2020/04/05,-2.903
2020/04/06,-1.911
2020/04/07,-0.77
2020/04/08,-0.075
2020/04/09,0.476
2020/04/10,0.821
2020/04/11,0.706
2020/04/12,0.319
2020/04/13,0.122
2020/04/14,0.026
2020/04/15,-0.075
2020/04/16,0.553
2020/04/17,0.917
2020/04/18,1.359
2020/04/19,1.641
2020/04/20,2.022
2020/04/21,2.394
2020/04/22,2.65
2020/04/23,2.866
2020/04/24,2.861
2020/04/25,2.601
2020/04/26,2.448
2020/04/27,2.28
2020/04/28,1.951
2020/04/29,2.603
2020/04/30,4.354
2020/05/01,4.616
2020/05/02,3.86
2020/05/03,2.996
2020/05/04,2.52
2020/05/05,2.313
2020/05/06,2.479
2020/05/07,3.084
2020/05/08,3.664
2020/05/09,3.61
2020/05/10,4.441
2020/05/11,4.587
2020/05/12,4.659
2020/05/13,5.341
2020/05/14,6.851
2020/05/15,7.006
2020/05/16,6.095
2020/05/17,5.234
2020/05/18,5.107
2020/05/19,4.884
2020/05/20,4.882
2020/05/21,5.545
2020/05/22,5.121
2020/05/23,3.731
2020/05/24,2.651
2020/05/25,2.139
2020/05/26,1.844
2020/05/27,1.877
2020/05/28,1.965
2020/05/29,1.78
2020/05/30,1.644
2020/05/31,1.31
2020/06/01,1.007
2020/06/02,0.948
2020/06/03,0.683
2020/06/04,0.445
2020/06/05,0.37
2020/06/06,0.49
2020/06/07,0.82
2020/06/08,1.162
2020/06/09,1.418
2020/06/10,10.716
2020/06/11,21.908
2020/06/12,19.135
2020/06/13,13.313
2020/06/14,8.044
2020/06/15,4.31
2020/06/16,1.594
2020/06/17,-0.295
2020/06/18,-1.718
2020/06/19,-2.695
2020/06/20,-3.537
2020/06/21,-4.209
2020/06/22,-4.417
2020/06/23,-4.192
2020/06/24,-3.637
2020/06/25,-3.105
2020/06/26,-2.714
2020/06/27,-2.507
2020/06/28,-2.432
2020/06/29,-2.323
2020/06/30,-1.816
2020/07/01,-1.24
2020/07/02,-0.854
2020/07/03,-0.522
2020/07/04,-0.57
2020/07/05,-0.76
2020/07/06,-0.771
2020/07/07,-0.707
2020/07/08,-0.161
2020/07/09,0.366
2020/07/10,0.42
2020/07/11,0.156
2020/07/12,-0.302
2020/07/13,-0.157
2020/07/14,-0.032
2020/07/15,0.359
2020/07/16,0.977
2020/07/17,1.593
2020/07/18,1.925
2020/07/19,2.185
2020/07/20,2.787
2020/07/21,3.554
2020/07/22,4.085
2020/07/23,4.894
2020/07/24,5.417
2020/07/25,5.88
2020/07/26,6.025
2020/07/27,6.56
2020/07/28,6.159
2020/07/29,5.599
2020/07/30,4.851
2020/07/31,4.345
2020/08/01,3.71
2020/08/02,3.683
2020/08/03,3.509
2020/08/04,2.95
2020/08/05,2.177
2020/08/06,1.53
2020/08/07,1.346
2020/08/08,1.259
2020/08/09,1.471
2020/08/10,2.68
2020/08/11,4.219
2020/08/12,7.769
2020/08/13,11.852
2020/08/14,13.781
2020/08/15,12.337
2020/08/16,9.606
2020/08/17,7.082
2020/08/18,5.249
2020/08/19,3.926
2020/08/20,2.727
2020/08/21,2.154
2020/08/22,1.31
2020/08/23,0.232
2020/08/24,-0.604
2020/08/25,-1.115
2020/08/26,-1.636
2020/08/27,-2.018
2020/08/28,-2.263
2020/08/29,-2.246
2020/08/30,-0.471
2020/08/31,2.122
2020/09/01,7.787
2020/09/02,13.439
2020/09/03,15.32
2020/09/04,13.06
2020/09/05,10.441
2020/09/06,6.929
2020/09/07,3.654
2020/09/08,0.936
2020/09/09,-1.103
2020/09/10,-2.217
2020/09/11,-2.932
2020/09/12,-3.608
2020/09/13,-4.053
2020/09/14,-3.726
2020/09/15,-3.102
2020/09/16,-2.661
2020/09/17,0.053
2020/09/18,2.082
2020/09/19,2.477
2020/09/20,1.717
2020/09/21,0.844
2020/09/22,-0.07
2020/09/23,-1.079
2020/09/24,-2.132
2020/09/25,-3.061
2020/09/26,-3.902
2020/09/27,-4.547
2020/09/28,-4.757
2020/09/29,-4.443
2020/09/30,-4.138
2020/10/01,-3.941
2020/10/02,-3.896
2020/10/03,-4.03
2020/10/04,-4.167
2020/10/05,-4.187
2020/10/06,-3.879
2020/10/07,-3.739
2020/10/08,-3.653
2020/10/09,-3.597
2020/10/10,-3.712
2020/10/11,-4.027
2020/10/12,-4.01
2020/10/13,-3.777
2020/10/14,-3.336
2020/10/15,-3.017
2020/10/16,-2.934
2020/10/17,-3.379
2020/10/18,-3.896
2020/10/19,-4.064
2020/10/20,-3.893
2020/10/21,-3.216
2020/10/22,-2.55
2020/10/23,-1.994
2020/10/24,-2.166
2020/10/25,-2.554
2020/10/26,-2.349
2020/10/27,-2.325
2020/10/28,-1.844
2020/10/29,-1.079
2020/10/30,-0.489
2020/10/31,-0.612
2020/11/01,-1.194
2020/11/02,-1.25
2020/11/03,-1.42
2020/11/04,-1.809
2020/11/05,-1.766
2020/11/06,-1.132
2020/11/07,-0.283
2020/11/08,-0.364
2020/11/09,-0.469
2020/11/10,-0.31
2020/11/11,0.085
2020/11/12,0.708
2020/11/13,1.206
2020/11/14,1.037
2020/11/15,0.487
2020/11/16,0.258
2020/11/17,1.202
2020/11/18,2.839
2020/11/19,3.21
2020/11/20,3.519
2020/11/21,3.751
2020/11/22,3.877
2020/11/23,4.325
2020/11/24,5.32
2020/11/25,5.08
2020/11/26,6.55
2020/11/27,5.409
2020/11/28,3.327
2020/11/29,1.174
2020/11/30,0.643
2020/12/01,1.062
2020/12/02,0.683
2020/12/03,0.131
2020/12/04,-0.291
2020/12/05,-0.99
2020/12/06,-1.665
2020/12/07,-1.946
2020/12/08,-1.624
2020/12/09,-1.049
2020/12/10,-0.615
2020/12/11,-0.182
2020/12/12,-0.37
2020/12/13,-0.717
2020/12/14,-0.667
2020/12/15,0.238
2020/12/16,1.294
2020/12/17,3.873
2020/12/18,4.761
2020/12/19,4.544
2020/12/20,3.433
2020/12/21,2.96
2020/12/22,2.404
2020/12/23,2.81
2020/12/24,2.907
2020/12/25,3.036
2020/12/26,2.571
2020/12/27,2.641
2020/12/28,3.295
2020/12/29,3.626
2020/12/30,4.156
2020/12/31,4.351
2021/01/01,3.588
2021/01/02,3.313
2021/01/03,4.814
2021/01/04,9.247
2021/01/05,10.69
2021/01/06,10.258
2021/01/07,9.468
2021/01/08,8.612
2021/01/09,6.891
2021/01/10,5.216
2021/01/11,5.78
2021/01/12,4.694
2021/01/13,2.926
2021/01/14,1.44
2021/01/15,0.435
2021/01/16,-0.387
2021/01/17,-1.231
2021/01/18,-1.844
2021/01/19,-1.69
2021/01/20,-1.463
2021/01/21,-0.601
2021/01/22,0.447
2021/01/23,0.66
2021/01/24,0.61
2021/01/25,0.942
2021/01/26,0.845
2021/01/27,0.825
2021/01/28,0.704
2021/01/29,1.212
2021/01/30,1.518
2021/01/31,1.922
2021/02/01,2.501
2021/02/02,3.509
2021/02/03,4.607
2021/02/04,6.597
2021/02/05,8.471
2021/02/06,8.721
2021/02/07,7.752
2021/02/08,7.061
2021/02/09,6.749
2021/02/10,6.286
2021/02/11,5.335
2021/02/12,4.364
2021/02/13,3.641
2021/02/14,2.758
2021/02/15,2.217
2021/02/16,1.75
2021/02/17,1.373
2021/02/18,1.182
2021/02/19,1.133
2021/02/20,1.278
2021/02/21,0.99
2021/02/22,1.584
2021/02/23,2.967
2021/02/24,3.006
2021/02/25,2.201
2021/02/26,1.049
2021/02/27,-0.318
2021/02/28,-1.609
2021/03/01,-2.652
2021/03/02,-3.386
2021/03/03,-3.809
2021/03/04,-4.136
2021/03/05,-4.15
2021/03/06,-4.215
2021/03/07,-3.887
2021/03/08,-3.288
2021/03/09,-2.559
2021/03/10,-1.856
2021/03/11,-1.316
2021/03/12,-0.554
2021/03/13,0.219
2021/03/14,0.772
2021/03/15,1.431
2021/03/16,1.966
2021/03/17,2.457
2021/03/18,2.618
2021/03/19,2.347
2021/03/20,1.805
2021/03/21,1.186
2021/03/22,1
2021/03/23,0.713
2021/03/24,0.507
2021/03/25,0.285
2021/03/26,-0.094
2021/03/27,-0.666
2021/03/28,-1.156
2021/03/29,-1.29
2021/03/30,-1.031
2021/03/31,-0.225
2021/04/01,0.609
2021/04/02,1.282
2021/04/03,1.495
2021/04/04,1.117
2021/04/05,0.858
2021/04/06,0.732
2021/04/07,0.632
2021/04/08,0.228
2021/04/09,-0.266
2021/04/10,-0.882
2021/04/11,-1.591
2021/04/12,-2.019
2021/04/13,-2.086
2021/04/14,-1.682
2021/04/15,-1.304
2021/04/16,-0.197
2021/04/17,0.588
2021/04/18,1.315
2021/04/19,1.977
2021/04/20,3.125
2021/04/21,3.451
2021/04/22,3.19
2021/04/23,2.393
2021/04/24,0.956
2021/04/25,-0.669
2021/04/26,-2.036
2021/04/27,-3.021
2021/04/28,-3.52
2021/04/29,-3.775
2021/04/30,-4.019
2021/05/01,-4.201
2021/05/02,-4.478
2021/05/03,-4.199
2021/05/04,-3.533
2021/05/05,-2.894
2021/05/06,-2.127
2021/05/07,-1.323
2021/05/08,1.019
2021/05/09,3.536
2021/05/10,8.441
2021/05/11,13.883
2021/05/12,17.471
2021/05/13,16.014
2021/05/14,12.654
2021/05/15,8.912
2021/05/16,5.556
2021/05/17,2.93
2021/05/18,0.895
2021/05/19,1.386
2021/05/20,0.935
2021/05/21,0.081
2021/05/22,-1.371
2021/05/23,-2.219
2021/05/24,-3.25
2021/05/25,-4.317
2021/05/26,-5.256
2021/05/27,-6.12
2021/05/28,-6.861
2021/05/29,-7.549
2021/05/30,-8.18
2021/05/31,-8.619
2021/06/01,-8.887
2021/06/02,-8.964
2021/06/03,-8.841
2021/06/04,-8.668
2021/06/05,-8.57
2021/06/06,-8.541
2021/06/07,-8.355
2021/06/08,-7.853
2021/06/09,-7.288
2021/06/10,-6.824
2021/06/11,-6.313
2021/06/12,-5.922
2021/06/13,-5.784
2021/06/14,-5.506
2021/06/15,-5.079
2021/06/16,-4.651
2021/06/17,-4.174
2021/06/18,-3.707
2021/06/19,-3.543
2021/06/20,-3.392
2021/06/21,-2.095
2021/06/22,0.54
2021/06/23,1.222
2021/06/24,0.784
2021/06/25,0.186
2021/06/26,-0.886
2021/06/27,-1.371
2021/06/28,-1.827
2021/06/29,-1.984
2021/06/30,-1.394
2021/07/01,-1.118
2021/07/02,-1.315
2021/07/03,-1.674
2021/07/04,-2.147
2021/07/05,-2.29
2021/07/06,-0.392
2021/07/07,1.573
2021/07/08,2.876
2021/07/09,3.057
2021/07/10,2.15
2021/07/11,0.738
2021/07/12,0.158
2021/07/13,0.074
2021/07/14,0.916
2021/07/15,1.814
2021/07/16,2.467
2021/07/17,2.2
2021/07/18,1.566
2021/07/19,0.876
2021/07/20,0.382
2021/07/21,-0.186
2021/07/22,-0.279
2021/07/23,0.189
2021/07/24,0.038
2021/07/25,-0.376
2021/07/26,0.239
2021/07/27,1.534
2021/07/28,3.132
2021/07/29,3.354
2021/07/30,3.313
2021/07/31,3.999
2021/08/01,4.224
2021/08/02,4.232
2021/08/03,4.507
2021/08/04,4.406
2021/08/05,5.452
2021/08/06,6.016
2021/08/07,6.393
2021/08/08,6.581
2021/08/09,6.838
2021/08/10,7.495
2021/08/11,7.567
2021/08/12,7.126
2021/08/13,6.632
2021/08/14,5.906
2021/08/15,5.692
2021/08/16,4.859
2021/08/17,3.747
2021/08/18,2.554
2021/08/19,1.671
2021/08/20,0.727
2021/08/21,-0.213
2021/08/22,-1.029
2021/08/23,-0.961
2021/08/24,0.053
2021/08/25,1.744
2021/08/26,3.298
2021/08/27,5.567
2021/08/28,6.526
2021/08/29,6.817
2021/08/30,6.83
2021/08/31,6.897
2021/09/01,7.262
2021/09/02,6.809
2021/09/03,7.097
2021/09/04,6.72
2021/09/05,5.989
2021/09/06,5.152
2021/09/07,5.316
2021/09/08,5.127
2021/09/09,4.734
2021/09/10,3.45
2021/09/11,1.55
2021/09/12,-0.27
2021/09/13,-1.63
2021/09/14,-2.571
2021/09/15,-3.293
2021/09/16,-3.512
2021/09/17,-3.626
2021/09/18,-3.921
2021/09/19,-4.015
2021/09/20,-3.795
2021/09/21,-3.302
2021/09/22,-3.167
2021/09/23,-2.806
2021/09/24,-2.646
2021/09/25,-2.969
2021/09/26,-2.996
2021/09/27,-1.188
2021/09/28,-0.176
2021/09/29,0.124
2021/09/30,0.704
2021/10/01,0.795
2021/10/02,0.42
2021/10/03,-0.154
2021/10/04,0.052
2021/10/05,0.989
2021/10/06,2.127
2021/10/07,3.079
2021/10/08,3.551
2021/10/09,2.958
2021/10/10,2.175
2021/10/11,1.781
2021/10/12,1.214
2021/10/13,0.818
2021/10/14,1.127
2021/10/15,1.894
2021/10/16,1.797
2021/10/17,1.205
2021/10/18,1.288
2021/10/19,0.711
2021/10/20,0.054
2021/10/21,-0.2
2021/10/22,-0.41
2021/10/23,-0.91
2021/10/24,-1.328
2021/10/25,-1.238
2021/10/26,-0.543
2021/10/27,0.881
2021/10/28,2.412
2021/10/29,3.67
2021/10/30,4.405
2021/10/31,4.588
2021/11/01,4.535
2021/11/02,4.492
2021/11/03,4.247
2021/11/04,3.707
2021/11/05,3.004
2021/11/06,2.152
2021/11/07,1.172
2021/11/08,0.618
2021/11/09,0.895
2021/11/10,1.278
2021/11/11,1.568
2021/11/12,1.604
2021/11/13,1.331
2021/11/14,0.769
2021/11/15,0.637
2021/11/16,0.452
2021/11/17,0.066
2021/11/18,-0.181
2021/11/19,-0.547
2021/11/20,-0.945
2021/11/21,-1.35
2021/11/22,-1.221
2021/11/23,-1.036
2021/11/24,-0.976
2021/11/25,-0.954
2021/11/26,-1.101
2021/11/27,-1.143
2021/11/28,-1.117
2021/11/29,-1.001
2021/11/30,-0.489
2021/12/01,0.118
2021/12/02,0.286
2021/12/03,0.169
2021/12/04,0.188
2021/12/05,-0.31
2021/12/06,-0.767
2021/12/07,-1.207
2021/12/08,-1.797
2021/12/09,-2.281
2021/12/10,-2.544
2021/12/11,-2.852
2021/12/12,-3.243
2021/12/13,-3.366
2021/12/14,-3.443
2021/12/15,-3.313
2021/12/16,-2.679
2021/12/17,-2.108
2021/12/18,-2.006
2021/12/19,-2.132
2021/12/20,-2.266
2021/12/21,-2.372
2021/12/22,-2.279
2021/12/23,-1.989
2021/12/24,-1.849
2021/12/25,-1.808
2021/12/26,-1.991
2021/12/27,-1.825
2021/12/28,-1.112
2021/12/29,0.083
2021/12/30,0.951
2021/12/31,1.29
2022/01/01,1.162
2022/01/02,1.292
2022/01/03,1.454
2022/01/04,2.031
2022/01/05,2.795
2022/01/06,3.083
2022/01/07,3.226
2022/01/08,2.769
2022/01/09,2.677
2022/01/10,3.131
2022/01/11,3.308
2022/01/12,3.492
2022/01/13,3.246
2022/01/14,3.137
2022/01/15,2.542
2022/01/16,1.808
2022/01/17,1.182
2022/01/18,0.444
2022/01/19,-0.262
2022/01/20,-0.568
2022/01/21,-0.511
2022/01/22,-0.677
2022/01/23,-1.12
2022/01/24,-1.565
2022/01/25,-1.942
2022/01/26,-2.136
2022/01/27,-2.105
2022/01/28,-2.084
2022/01/29,-2.203
2022/01/30,-2.241
2022/01/31,-2.302
2022/02/01,-1.877
2022/02/02,-1.278
2022/02/03,-1.002
2022/02/04,-1.026
2022/02/05,-0.807
2022/02/06,-1.195
2022/02/07,-1.216
2022/02/08,-1.404
2022/02/09,-1.562
2022/02/10,-1.442
2022/02/11,-1.695
2022/02/12,-2.171
2022/02/13,-2.797
2022/02/14,-3.335
2022/02/15,-3.504
2022/02/16,-3.337
2022/02/17,-3.053
2022/02/18,-2.624
2022/02/19,-2.469
2022/02/20,-2.587
2022/02/21,-2.317
2022/02/22,-1.969
2022/02/23,-1.388
2022/02/24,-1.099
2022/02/25,-1.236
2022/02/26,-1.68
2022/02/27,-2.326
2022/02/28,-2.403
2022/03/01,-2.395
2022/03/02,-2.438
2022/03/03,-2.576
2022/03/04,-2.817
2022/03/05,-3.252
2022/03/06,-3.47
2022/03/07,-3.719
2022/03/08,-3.846
2022/03/09,-3.972
2022/03/10,-4.223
2022/03/11,-4.458
2022/03/12,-4.811
2022/03/13,-4.802
2022/03/14,-4.639
2022/03/15,-4.332
2022/03/16,-3.804
2022/03/17,-2.03
2022/03/18,-0.176
2022/03/19,0.376
2022/03/20,0.104
2022/03/21,-0.256
2022/03/22,-0.279
2022/03/23,-0.247
2022/03/24,0.361
2022/03/25,1.005
2022/03/26,0.954
2022/03/27,1.823
2022/03/28,4.143
2022/03/29,4.758
2022/03/30,4.733
2022/03/31,4.324
2022/04/01,4.248
2022/04/02,4.286
2022/04/03,4.207
2022/04/04,4.129
2022/04/05,6.354
2022/04/06,6.172
2022/04/07,5.342
2022/04/08,4.015
2022/04/09,2.204
2022/04/10,0.647
2022/04/11,-0.543
2022/04/12,-1.428
2022/04/13,-1.997
2022/04/14,-2.309
2022/04/15,-2.679
2022/04/16,-3.049
2022/04/17,-3.531
2022/04/18,-3.816
2022/04/19,-3.871
2022/04/20,-2.981
2022/04/21,-1.861
2022/04/22,-1.004
2022/04/23,-0.97
2022/04/24,-1.296
2022/04/25,-1.218
2022/04/26,-1.118
2022/04/27,-0.918
2022/04/28,-0.652
2022/04/29,-0.463
2022/04/30,-0.524
2022/05/01,21.258
2022/05/02,22.527
2022/05/03,16.967
2022/05/04,11.055
2022/05/05,6.485
2022/05/06,2.96
2022/05/07,0.05
2022/05/08,-2.342
2022/05/09,-3.869
2022/05/10,-4.891
2022/05/11,-4.576
2022/05/12,-3.311
2022/05/13,-2.983
2022/05/14,-3.477
2022/05/15,-4.414
2022/05/16,-5.439
2022/05/17,-6.249
2022/05/18,-6.982
2022/05/19,-7.568
2022/05/20,-7.953
2022/05/21,-8.285
2022/05/22,-8.487
2022/05/23,-8.469
2022/05/24,-8.238
2022/05/25,-7.687
2022/05/26,-6.61
2022/05/27,-5.517
2022/05/28,-5.099
2022/05/29,-5.018
2022/05/30,-4.575
2022/05/31,-3.326
2022/06/01,-1.644
2022/06/02,0.103
2022/06/03,1.574
2022/06/04,2.485
2022/06/05,2.926
2022/06/06,2.968
2022/06/07,2.887
2022/06/08,3.175
2022/06/09,3.442
2022/06/10,3.059
2022/06/11,1.896
2022/06/12,0.458
2022/06/13,0.052
2022/06/14,-0.511
2022/06/15,-1.014
2022/06/16,-1.876
2022/06/17,-2.823
2022/06/18,-3.489
2022/06/19,-4.27
2022/06/20,-5.001
2022/06/21,-5.362
2022/06/22,-5.58
2022/06/23,-5.299
2022/06/24,-4.87
2022/06/25,-4.462
2022/06/26,-3.988
2022/06/27,-3.201
2022/06/28,-2.427
2022/06/29,-1.542
2022/06/30,-0.977
2022/07/01,-1.107
2022/07/02,-2.016
2022/07/03,-3.045
2022/07/04,-3.794
2022/07/05,-4.067
2022/07/06,-3.955
2022/07/07,-3.371
2022/07/08,-2.936
2022/07/09,-2.631
2022/07/10,-2.759
2022/07/11,-2.583
2022/07/12,-2.528
2022/07/13,-2.327
2022/07/14,-1.776
2022/07/15,-1.183
2022/07/16,-1
2022/07/17,-1.012
2022/07/18,-0.372
2022/07/19,0.671
2022/07/20,1.579
2022/07/21,1.616
2022/07/22,0.993
2022/07/23,0.02
2022/07/24,-1.079
2022/07/25,-1.66
2022/07/26,-2.174
2022/07/27,-2.159
2022/07/28,-1.449
2022/07/29,-1.058
2022/07/30,-1.403
2022/07/31,-2.04
2022/08/01,-2.008
2022/08/02,-1.992
2022/08/03,-2.128
2022/08/04,-2.416
2022/08/05,-2.36
2022/08/06,-2.555
2022/08/07,-2.774
2022/08/08,-2.085
2022/08/09,-0.896
2022/08/10,1.318
2022/08/11,3.321
2022/08/12,4.065
2022/08/13,3.466
2022/08/14,2.509
2022/08/15,2.38
2022/08/16,1.777
2022/08/17,1.084
2022/08/18,0.387
2022/08/19,0.198
2022/08/20,-0.407
2022/08/21,-1.379
2022/08/22,-1.805
2022/08/23,-1.968
2022/08/24,-1.993
2022/08/25,-1.679
2022/08/26,-1.334
