Date,fee_to_reward14emaUSD
2019/06/23,3.47
2019/06/24,3.443
2019/06/25,3.626
2019/06/26,3.767
2019/06/27,3.937
2019/06/28,4.085
2019/06/29,3.98
2019/06/30,3.879
2019/07/01,4.061
2019/07/02,4.051
2019/07/03,3.896
2019/07/04,3.725
2019/07/05,3.704
2019/07/06,3.619
2019/07/07,3.407
2019/07/08,3.434
2019/07/09,3.376
2019/07/10,3.271
2019/07/11,3.486
2019/07/12,3.398
2019/07/13,3.232
2019/07/14,3.149
2019/07/15,3.187
2019/07/16,3.66
2019/07/17,3.83
2019/07/18,3.666
2019/07/19,3.72
2019/07/20,3.49
2019/07/21,3.281
2019/07/22,3.136
2019/07/23,3.036
2019/07/24,3.284
2019/07/25,3.5
2019/07/26,3.362
2019/07/27,3.222
2019/07/28,3.037
2019/07/29,2.956
2019/07/30,2.902
2019/07/31,2.891
2019/08/01,3.136
2019/08/02,3.16
2019/08/03,3.252
2019/08/04,3.063
2019/08/05,2.993
2019/08/06,2.962
2019/08/07,2.909
2019/08/08,2.882
2019/08/09,2.877
2019/08/10,2.788
2019/08/11,2.684
2019/08/12,2.672
2019/08/13,2.622
2019/08/14,2.653
2019/08/15,2.753
2019/08/16,2.735
2019/08/17,2.635
2019/08/18,2.557
2019/08/19,2.637
2019/08/20,2.714
2019/08/21,2.853
2019/08/22,2.926
2019/08/23,2.952
2019/08/24,2.928
2019/08/25,2.999
2019/08/26,3.165
2019/08/27,3.201
2019/08/28,3.235
2019/08/29,3.267
2019/08/30,3.287
2019/08/31,3.259
2019/09/01,3.232
2019/09/02,3.308
2019/09/03,3.377
2019/09/04,3.424
2019/09/05,3.567
2019/09/06,3.746
2019/09/07,3.861
2019/09/08,4.009
2019/09/09,4.223
2019/09/10,4.488
2019/09/11,4.674
2019/09/12,4.906
2019/09/13,5.046
2019/09/14,5.224
2019/09/15,5.397
2019/09/16,5.568
2019/09/17,5.899
2019/09/18,6.227
2019/09/19,6.664
2019/09/20,7.033
2019/09/21,7.112
2019/09/22,6.973
2019/09/23,7.173
2019/09/24,7.532
2019/09/25,7.852
2019/09/26,7.872
2019/09/27,7.915
2019/09/28,7.931
2019/09/29,7.872
2019/09/30,7.726
2019/10/01,7.161
2019/10/02,6.655
2019/10/03,6.352
2019/10/04,5.952
2019/10/05,5.546
2019/10/06,5.165
2019/10/07,4.884
2019/10/08,4.665
2019/10/09,4.561
2019/10/10,4.409
2019/10/11,4.25
2019/10/12,4.048
2019/10/13,3.859
2019/10/14,3.757
2019/10/15,3.678
2019/10/16,3.61
2019/10/17,3.531
2019/10/18,3.49
2019/10/19,3.41
2019/10/20,3.367
2019/10/21,3.352
2019/10/22,3.395
2019/10/23,3.524
2019/10/24,3.553
2019/10/25,3.612
2019/10/26,3.649
2019/10/27,3.59
2019/10/28,3.61
2019/10/29,3.647
2019/10/30,3.686
2019/10/31,3.697
2019/11/01,3.663
2019/11/02,3.55
2019/11/03,3.467
2019/11/04,3.461
2019/11/05,3.478
2019/11/06,3.453
2019/11/07,3.606
2019/11/08,3.602
2019/11/09,3.523
2019/11/10,3.452
2019/11/11,3.478
2019/11/12,3.484
2019/11/13,3.499
2019/11/14,3.504
2019/11/15,3.508
2019/11/16,3.417
2019/11/17,3.352
2019/11/18,3.388
2019/11/19,3.445
2019/11/20,3.483
2019/11/21,3.701
2019/11/22,4.238
2019/11/23,4.093
2019/11/24,3.963
2019/11/25,4.336
2019/11/26,4.468
2019/11/27,4.444
2019/11/28,4.426
2019/11/29,4.329
2019/11/30,4.175
2019/12/01,4.137
2019/12/02,4.107
2019/12/03,4.017
2019/12/04,3.993
2019/12/05,3.903
2019/12/06,3.78
2019/12/07,3.606
2019/12/08,3.414
2019/12/09,3.362
2019/12/10,3.343
2019/12/11,3.335
2019/12/12,3.326
2019/12/13,3.319
2019/12/14,3.281
2019/12/15,3.256
2019/12/16,3.369
2019/12/17,3.646
2019/12/18,3.79
2019/12/19,3.801
2019/12/20,3.82
2019/12/21,3.72
2019/12/22,3.616
2019/12/23,3.652
2019/12/24,3.61
2019/12/25,3.558
2019/12/26,3.524
2019/12/27,3.476
2019/12/28,3.378
2019/12/29,3.282
2019/12/30,3.268
2019/12/31,3.255
2020/01/01,3.184
2020/01/02,3.067
2020/01/03,2.972
2020/01/04,2.83
2020/01/05,2.703
2020/01/06,2.672
2020/01/07,2.641
2020/01/08,2.679
2020/01/09,2.642
2020/01/10,2.662
2020/01/11,2.597
2020/01/12,2.52
2020/01/13,2.502
2020/01/14,2.57
2020/01/15,2.603
2020/01/16,2.575
2020/01/17,2.57
2020/01/18,2.544
2020/01/19,2.503
2020/01/20,2.446
2020/01/21,2.376
2020/01/22,2.297
2020/01/23,2.228
2020/01/24,2.166
2020/01/25,2.057
2020/01/26,1.966
2020/01/27,1.923
2020/01/28,1.913
2020/01/29,1.909
2020/01/30,1.944
2020/01/31,1.97
2020/02/01,1.965
2020/02/02,1.957
2020/02/03,1.995
2020/02/04,2.055
2020/02/05,2.18
2020/02/06,2.321
2020/02/07,2.457
2020/02/08,2.494
2020/02/09,2.495
2020/02/10,2.52
2020/02/11,2.57
2020/02/12,2.747
2020/02/13,2.875
2020/02/14,2.965
2020/02/15,3.021
2020/02/16,3.098
2020/02/17,3.125
2020/02/18,3.12
2020/02/19,3.141
2020/02/20,3.167
2020/02/21,3.064
2020/02/22,2.939
2020/02/23,2.881
2020/02/24,2.877
2020/02/25,2.909
2020/02/26,3.093
2020/02/27,3.133
2020/02/28,3.128
2020/02/29,3.014
2020/03/01,2.934
2020/03/02,2.871
2020/03/03,2.832
2020/03/04,2.801
2020/03/05,2.833
2020/03/06,2.821
2020/03/07,2.783
2020/03/08,2.902
2020/03/09,3.144
2020/03/10,3.153
2020/03/11,3.222
2020/03/12,5.758
2020/03/13,7.624
2020/03/14,7.138
2020/03/15,6.657
2020/03/16,6.934
2020/03/17,6.671
2020/03/18,6.33
2020/03/19,6.237
2020/03/20,6.042
2020/03/21,5.7
2020/03/22,5.397
2020/03/23,5.196
2020/03/24,5.009
2020/03/25,4.83
2020/03/26,4.664
2020/03/27,4.485
2020/03/28,4.257
2020/03/29,4.012
2020/03/30,3.895
2020/03/31,3.831
2020/04/01,3.737
2020/04/02,3.708
2020/04/03,3.656
2020/04/04,3.507
2020/04/05,3.367
2020/04/06,3.481
2020/04/07,3.542
2020/04/08,3.539
2020/04/09,3.515
2020/04/10,3.519
2020/04/11,3.415
2020/04/12,3.299
2020/04/13,3.309
2020/04/14,3.349
2020/04/15,3.354
2020/04/16,3.522
2020/04/17,3.537
2020/04/18,3.589
2020/04/19,3.58
2020/04/20,3.695
2020/04/21,3.797
2020/04/22,3.879
2020/04/23,3.979
2020/04/24,4.048
2020/04/25,4.026
2020/04/26,4.059
2020/04/27,4.105
2020/04/28,4.103
2020/04/29,4.399
2020/04/30,4.89
2020/05/01,4.847
2020/05/02,4.677
2020/05/03,4.598
2020/05/04,4.64
2020/05/05,4.722
2020/05/06,4.937
2020/05/07,5.296
2020/05/08,5.582
2020/05/09,5.677
2020/05/10,6.272
2020/05/11,6.547
2020/05/12,6.914
2020/05/13,7.517
2020/05/14,8.302
2020/05/15,8.625
2020/05/16,8.667
2020/05/17,8.765
2020/05/18,9.239
2020/05/19,9.499
2020/05/20,9.908
2020/05/21,10.744
2020/05/22,10.921
2020/05/23,10.522
2020/05/24,10.488
2020/05/25,10.803
2020/05/26,11.1
2020/05/27,11.467
2020/05/28,11.778
2020/05/29,11.82
2020/05/30,11.809
2020/05/31,11.565
2020/06/01,11.525
2020/06/02,11.666
2020/06/03,11.492
2020/06/04,11.421
2020/06/05,11.401
2020/06/06,11.542
2020/06/07,11.806
2020/06/08,12.063
2020/06/09,12.201
2020/06/10,12.485
2020/06/11,12.725
2020/06/12,12.701
2020/06/13,12.345
2020/06/14,11.849
2020/06/15,12.209
2020/06/16,12.448
2020/06/17,12.74
2020/06/18,12.846
2020/06/19,13.089
2020/06/20,12.949
2020/06/21,12.832
2020/06/22,13.315
2020/06/23,13.95
2020/06/24,14.568
2020/06/25,14.883
2020/06/26,14.986
2020/06/27,14.997
2020/06/28,14.916
2020/06/29,15.056
2020/06/30,15.661
2020/07/01,16.007
2020/07/02,16.128
2020/07/03,16.282
2020/07/04,15.947
2020/07/05,15.547
2020/07/06,15.597
2020/07/07,15.661
2020/07/08,16.193
2020/07/09,16.463
2020/07/10,16.307
2020/07/11,15.941
2020/07/12,15.526
2020/07/13,16.05
2020/07/14,16.205
2020/07/15,16.657
2020/07/16,17.245
2020/07/17,17.815
2020/07/18,18.099
2020/07/19,18.562
2020/07/20,19.502
2020/07/21,20.429
2020/07/22,21.196
2020/07/23,22.171
2020/07/24,22.906
2020/07/25,23.811
2020/07/26,24.22
2020/07/27,25.363
2020/07/28,25.556
2020/07/29,25.819
2020/07/30,25.913
2020/07/31,26.254
2020/08/01,26.047
2020/08/02,26.247
2020/08/03,26.202
2020/08/04,25.791
2020/08/05,25.28
2020/08/06,25.011
2020/08/07,25.377
2020/08/08,25.453
2020/08/09,25.946
2020/08/10,27.484
2020/08/11,29.114
2020/08/12,32.223
2020/08/13,35.204
2020/08/14,37.217
2020/08/15,37.331
2020/08/16,37.022
2020/08/17,37.006
2020/08/18,37.435
2020/08/19,37.924
2020/08/20,37.96
2020/08/21,38.858
2020/08/22,38.343
2020/08/23,37.327
2020/08/24,36.899
2020/08/25,36.701
2020/08/26,36.1
2020/08/27,35.692
2020/08/28,35.231
2020/08/29,35.143
2020/08/30,37.182
2020/08/31,39.423
2020/09/01,43.127
2020/09/02,46.515
2020/09/03,48.907
2020/09/04,49.254
2020/09/05,50.008
2020/09/06,48.651
2020/09/07,47.111
2020/09/08,45.486
2020/09/09,44.51
2020/09/10,44.811
2020/09/11,44.586
2020/09/12,43.397
2020/09/13,42.695
2020/09/14,43.512
2020/09/15,44.015
2020/09/16,43.922
2020/09/17,47.251
2020/09/18,48.939
2020/09/19,48.596
2020/09/20,47.451
2020/09/21,47.065
2020/09/22,46.599
2020/09/23,45.652
2020/09/24,44.369
2020/09/25,43.047
2020/09/26,41.34
2020/09/27,39.894
2020/09/28,39.592
2020/09/29,39.935
2020/09/30,39.592
2020/10/01,38.71
2020/10/02,37.77
2020/10/03,36.332
2020/10/04,35.33
2020/10/05,34.669
2020/10/06,34.627
2020/10/07,33.955
2020/10/08,33.244
2020/10/09,32.523
2020/10/10,31.312
2020/10/11,29.75
2020/10/12,29.352
2020/10/13,29.05
2020/10/14,28.816
2020/10/15,28.634
2020/10/16,28.074
2020/10/17,26.37
2020/10/18,24.956
2020/10/19,24.45
2020/10/20,24.199
2020/10/21,24.621
2020/10/22,24.654
2020/10/23,24.374
2020/10/24,22.937
2020/10/25,21.751
2020/10/26,21.737
2020/10/27,21.2
2020/10/28,21.493
2020/10/29,21.938
2020/10/30,22.155
2020/10/31,21.398
2020/11/01,20.448
2020/11/02,20.812
2020/11/03,20.545
2020/11/04,19.939
2020/11/05,19.897
2020/11/06,20.335
2020/11/07,20.549
2020/11/08,19.556
2020/11/09,19.33
2020/11/10,19.468
2020/11/11,19.565
2020/11/12,19.822
2020/11/13,20.06
2020/11/14,19.263
2020/11/15,18.615
2020/11/16,18.694
2020/11/17,19.963
2020/11/18,21.227
2020/11/19,21.078
2020/11/20,21.709
2020/11/21,22.143
2020/11/22,22.521
2020/11/23,23.277
2020/11/24,24.409
2020/11/25,24.347
2020/11/26,25.963
2020/11/27,24.893
2020/11/28,23.3
2020/11/29,21.742
2020/11/30,22.513
2020/12/01,23.375
2020/12/02,22.668
2020/12/03,22.207
2020/12/04,22.094
2020/12/05,21.213
2020/12/06,20.421
2020/12/07,20.339
2020/12/08,20.909
2020/12/09,21.462
2020/12/10,21.586
2020/12/11,21.966
2020/12/12,21.379
2020/12/13,20.989
2020/12/14,21.46
2020/12/15,22.692
2020/12/16,23.661
2020/12/17,25.995
2020/12/18,26.204
2020/12/19,25.958
2020/12/20,25.045
2020/12/21,25.556
2020/12/22,25.668
2020/12/23,26.948
2020/12/24,27.402
2020/12/25,27.964
2020/12/26,27.707
2020/12/27,28.348
2020/12/28,29.297
2020/12/29,29.903
2020/12/30,30.909
2020/12/31,31.356
2021/01/01,30.672
2021/01/02,30.981
2021/01/03,32.485
2021/01/04,35.197
2021/01/05,36.039
2021/01/06,36.515
2021/01/07,37.093
2021/01/08,37.676
2021/01/09,37.065
2021/01/10,36.346
2021/01/11,38.264
2021/01/12,37.353
2021/01/13,35.958
2021/01/14,35.234
2021/01/15,34.738
2021/01/16,34.065
2021/01/17,32.9
2021/01/18,32.277
2021/01/19,32.613
2021/01/20,32.369
2021/01/21,33.093
2021/01/22,33.891
2021/01/23,33.414
2021/01/24,32.999
2021/01/25,33.44
2021/01/26,33.154
2021/01/27,33.248
2021/01/28,33.232
2021/01/29,34.351
2021/01/30,34.651
2021/01/31,35.412
2021/02/01,36.642
2021/02/02,38.064
2021/02/03,39.296
2021/02/04,41.262
2021/02/05,43.118
2021/02/06,43.725
2021/02/07,43.839
2021/02/08,44.601
2021/02/09,45.809
2021/02/10,46.673
2021/02/11,46.675
2021/02/12,46.79
2021/02/13,47.112
2021/02/14,46.668
2021/02/15,46.695
2021/02/16,46.781
2021/02/17,46.815
2021/02/18,47.127
2021/02/19,47.431
2021/02/20,47.905
2021/02/21,47.311
2021/02/22,48.184
2021/02/23,50.038
2021/02/24,50.067
2021/02/25,49.621
2021/02/26,49.083
2021/02/27,47.773
2021/02/28,46.536
2021/03/01,45.444
2021/03/02,44.645
2021/03/03,44.1
2021/03/04,43.234
2021/03/05,43.132
2021/03/06,42.008
2021/03/07,41.916
2021/03/08,41.933
2021/03/09,42.053
2021/03/10,41.999
2021/03/11,41.943
2021/03/12,42.689
2021/03/13,43.213
2021/03/14,43.37
2021/03/15,44.255
2021/03/16,44.933
2021/03/17,45.657
2021/03/18,46.07
2021/03/19,46.09
2021/03/20,45.695
2021/03/21,45.273
2021/03/22,45.81
2021/03/23,45.913
2021/03/24,46.189
2021/03/25,46.56
2021/03/26,46.206
2021/03/27,45.295
2021/03/28,44.584
2021/03/29,44.485
2021/03/30,44.744
2021/03/31,45.697
2021/04/01,46.411
2021/04/02,46.798
2021/04/03,46.435
2021/04/04,45.297
2021/04/05,45.067
2021/04/06,45.044
2021/04/07,45.034
2021/04/08,44.332
2021/04/09,43.644
2021/04/10,42.579
2021/04/11,41.156
2021/04/12,40.558
2021/04/13,40.28
2021/04/14,40.571
2021/04/15,39.872
2021/04/16,40.971
2021/04/17,41.453
2021/04/18,42.133
2021/04/19,43.192
2021/04/20,45.152
2021/04/21,45.773
2021/04/22,45.915
2021/04/23,45.554
2021/04/24,43.589
2021/04/25,41.325
2021/04/26,39.62
2021/04/27,38.281
2021/04/28,37.489
2021/04/29,36.677
2021/04/30,35.354
2021/05/01,33.939
2021/05/02,32.263
2021/05/03,31.802
2021/05/04,31.581
2021/05/05,31.044
2021/05/06,30.886
2021/05/07,30.807
2021/05/08,32.536
2021/05/09,34.128
2021/05/10,37.147
2021/05/11,40.704
2021/05/12,43.529
2021/05/13,44.497
2021/05/14,44.566
2021/05/15,43.668
2021/05/16,42.354
2021/05/17,41.707
2021/05/18,40.927
2021/05/19,43
2021/05/20,42.902
2021/05/21,42.259
2021/05/22,40.194
2021/05/23,40.188
2021/05/24,38.837
2021/05/25,37.044
2021/05/26,35.338
2021/05/27,33.369
2021/05/28,31.721
2021/05/29,29.834
2021/05/30,27.96
2021/05/31,26.561
2021/06/01,25.248
2021/06/02,24.176
2021/06/03,23.341
2021/06/04,22.291
2021/06/05,20.894
2021/06/06,19.441
2021/06/07,18.576
2021/06/08,18.262
2021/06/09,17.697
2021/06/10,16.998
2021/06/11,16.566
2021/06/12,15.888
2021/06/13,15.01
2021/06/14,14.592
2021/06/15,14.311
2021/06/16,14.022
2021/06/17,13.861
2021/06/18,13.721
2021/06/19,13.162
2021/06/20,12.796
2021/06/21,14.007
2021/06/22,15.746
2021/06/23,15.399
2021/06/24,14.935
2021/06/25,14.883
2021/06/26,14.167
2021/06/27,13.769
2021/06/28,13.723
2021/06/29,13.726
2021/06/30,14.039
2021/07/01,13.953
2021/07/02,13.498
2021/07/03,12.94
2021/07/04,12.325
2021/07/05,12.088
2021/07/06,13.673
2021/07/07,14.626
2021/07/08,15.292
2021/07/09,15.37
2021/07/10,14.703
2021/07/11,13.856
2021/07/12,14.11
2021/07/13,14.567
2021/07/14,15.66
2021/07/15,16.569
2021/07/16,17.215
2021/07/17,17.057
2021/07/18,16.826
2021/07/19,16.711
2021/07/20,16.875
2021/07/21,16.532
2021/07/22,16.625
2021/07/23,16.577
2021/07/24,16.065
2021/07/25,15.597
2021/07/26,16.35
2021/07/27,16.788
2021/07/28,17.408
2021/07/29,17.477
2021/07/30,17.873
2021/07/31,18.106
2021/08/01,18.371
2021/08/02,18.818
2021/08/03,19.475
2021/08/04,19.9
2021/08/05,20.861
2021/08/06,21.316
2021/08/07,21.785
2021/08/08,21.939
2021/08/09,22.369
2021/08/10,22.89
2021/08/11,23.624
2021/08/12,23.965
2021/08/13,24.251
2021/08/14,24.219
2021/08/15,24.138
2021/08/16,24.447
2021/08/17,24.585
2021/08/18,24.495
2021/08/19,24.167
2021/08/20,21.876
2021/08/21,19.743
2021/08/22,17.863
2021/08/23,16.482
2021/08/24,15.434
2021/08/25,14.578
2021/08/26,13.827
2021/08/27,13.222
2021/08/28,12.511
2021/08/29,11.979
2021/08/30,11.729
2021/08/31,11.5
2021/09/01,11.27
2021/09/02,10.938
2021/09/03,10.989
2021/09/04,10.876
2021/09/05,10.706
2021/09/06,10.538
2021/09/07,10.906
2021/09/08,11.02
2021/09/09,11.077
2021/09/10,10.831
2021/09/11,10.203
2021/09/12,9.566
2021/09/13,9.415
2021/09/14,9.088
2021/09/15,8.769
2021/09/16,8.621
2021/09/17,8.311
2021/09/18,7.852
2021/09/19,7.588
2021/09/20,7.675
2021/09/21,7.749
2021/09/22,7.561
2021/09/23,7.473
2021/09/24,7.347
2021/09/25,6.964
2021/09/26,6.974
2021/09/27,7.008
2021/09/28,7.004
2021/09/29,6.905
2021/09/30,7.044
2021/10/01,6.987
2021/10/02,6.765
2021/10/03,6.555
2021/10/04,6.659
2021/10/05,7.02
2021/10/06,7.364
2021/10/07,7.867
2021/10/08,7.922
2021/10/09,7.598
2021/10/10,7.434
2021/10/11,7.504
2021/10/12,7.454
2021/10/13,7.437
2021/10/14,7.642
2021/10/15,8.009
2021/10/16,7.726
2021/10/17,7.457
2021/10/18,7.445
2021/10/19,7.317
2021/10/20,7.203
2021/10/21,7.294
2021/10/22,7.244
2021/10/23,7.059
2021/10/24,6.991
2021/10/25,7.083
2021/10/26,7.324
2021/10/27,7.939
2021/10/28,8.478
2021/10/29,8.819
2021/10/30,9.096
2021/10/31,9.182
2021/11/01,9.262
2021/11/02,9.482
2021/11/03,9.662
2021/11/04,9.692
2021/11/05,9.625
2021/11/06,9.431
2021/11/07,9.102
2021/11/08,9.108
2021/11/09,9.262
2021/11/10,9.451
2021/11/11,9.582
2021/11/12,9.573
2021/11/13,9.425
2021/11/14,9.143
2021/11/15,9.213
2021/11/16,9.273
2021/11/17,9.152
2021/11/18,9.159
2021/11/19,8.988
2021/11/20,8.694
2021/11/21,8.494
2021/11/22,8.531
2021/11/23,8.591
2021/11/24,8.656
2021/11/25,8.672
2021/11/26,8.716
2021/11/27,8.639
2021/11/28,8.434
2021/11/29,8.38
2021/11/30,8.442
2021/12/01,8.419
2021/12/02,8.353
2021/12/03,8.23
2021/12/04,8.476
2021/12/05,8.219
2021/12/06,8.185
2021/12/07,8.022
2021/12/08,7.81
2021/12/09,7.641
2021/12/10,7.639
2021/12/11,7.341
2021/12/12,7.029
2021/12/13,6.998
2021/12/14,6.852
2021/12/15,6.793
2021/12/16,6.688
2021/12/17,6.633
2021/12/18,6.362
2021/12/19,6.223
2021/12/20,6.15
2021/12/21,6.013
2021/12/22,5.95
2021/12/23,5.924
2021/12/24,5.868
2021/12/25,5.744
2021/12/26,5.524
2021/12/27,5.49
2021/12/28,5.58
2021/12/29,5.756
2021/12/30,5.806
2021/12/31,5.755
2022/01/01,5.594
2022/01/02,5.557
2022/01/03,5.546
2022/01/04,5.683
2022/01/05,5.923
2022/01/06,6.034
2022/01/07,6.23
2022/01/08,6.167
2022/01/09,6.12
2022/01/10,6.364
2022/01/11,6.487
2022/01/12,6.68
2022/01/13,6.664
2022/01/14,6.678
2022/01/15,6.49
2022/01/16,6.33
2022/01/17,6.353
2022/01/18,6.303
2022/01/19,6.329
2022/01/20,6.371
2022/01/21,6.692
2022/01/22,6.924
2022/01/23,6.722
2022/01/24,6.803
2022/01/25,6.7
2022/01/26,6.685
2022/01/27,6.696
2022/01/28,6.617
2022/01/29,6.489
2022/01/30,6.4
2022/01/31,6.284
2022/02/01,6.275
2022/02/02,6.283
2022/02/03,6.229
2022/02/04,6.139
2022/02/05,6.09
2022/02/06,5.842
2022/02/07,5.855
2022/02/08,5.773
2022/02/09,5.735
2022/02/10,5.728
2022/02/11,5.638
2022/02/12,5.484
2022/02/13,5.285
2022/02/14,5.176
2022/02/15,5.166
2022/02/16,5.169
2022/02/17,5.168
2022/02/18,5.073
2022/02/19,4.973
2022/02/20,4.917
2022/02/21,4.875
2022/02/22,4.889
2022/02/23,4.895
2022/02/24,4.99
2022/02/25,4.905
2022/02/26,4.751
2022/02/27,4.596
2022/02/28,4.529
2022/03/01,4.49
2022/03/02,4.464
2022/03/03,4.444
2022/03/04,4.361
2022/03/05,4.224
2022/03/06,4.157
2022/03/07,4.169
2022/03/08,4.222
2022/03/09,4.146
2022/03/10,4.085
2022/03/11,4.016
2022/03/12,3.875
2022/03/13,3.79
2022/03/14,3.775
2022/03/15,3.755
2022/03/16,3.794
2022/03/17,3.941
2022/03/18,4.085
2022/03/19,4.008
2022/03/20,3.947
2022/03/21,3.926
2022/03/22,3.918
2022/03/23,3.865
2022/03/24,3.889
2022/03/25,3.864
2022/03/26,3.773
2022/03/27,3.874
2022/03/28,4.057
2022/03/29,4.119
2022/03/30,4.13
2022/03/31,4.141
2022/04/01,4.172
2022/04/02,4.232
2022/04/03,4.225
2022/04/04,4.318
2022/04/05,4.418
2022/04/06,4.423
2022/04/07,4.434
2022/04/08,4.385
2022/04/09,4.22
2022/04/10,4.14
2022/04/11,4.129
2022/04/12,4.083
2022/04/13,4.04
2022/04/14,4.095
2022/04/15,3.969
2022/04/16,3.928
2022/04/17,3.845
2022/04/18,3.859
2022/04/19,3.867
2022/04/20,3.957
2022/04/21,3.994
2022/04/22,4.009
2022/04/23,3.868
2022/04/24,3.766
2022/04/25,3.861
2022/04/26,3.827
2022/04/27,3.831
2022/04/28,3.849
2022/04/29,3.898
2022/04/30,3.907
2022/05/01,4.962
2022/05/02,4.809
2022/05/03,4.635
2022/05/04,4.527
2022/05/05,4.565
2022/05/06,4.48
2022/05/07,4.242
2022/05/08,4.077
2022/05/09,4.265
2022/05/10,4.442
2022/05/11,5.156
2022/05/12,6.04
2022/05/13,5.974
2022/05/14,5.793
2022/05/15,5.488
2022/05/16,5.242
2022/05/17,5.04
2022/05/18,4.833
2022/05/19,4.686
2022/05/20,4.522
2022/05/21,4.344
2022/05/22,4.139
2022/05/23,4.036
2022/05/24,3.945
2022/05/25,3.867
2022/05/26,3.909
2022/05/27,3.919
2022/05/28,3.762
2022/05/29,3.617
2022/05/30,3.612
2022/05/31,3.689
2022/06/01,3.689
2022/06/02,3.636
2022/06/03,3.634
2022/06/04,3.659
2022/06/05,3.636
2022/06/06,3.664
2022/06/07,3.753
2022/06/08,3.839
2022/06/09,3.865
2022/06/10,3.869
2022/06/11,3.867
2022/06/12,3.881
2022/06/13,4.528
2022/06/14,4.802
2022/06/15,5.049
2022/06/16,4.967
2022/06/17,4.88
2022/06/18,4.992
2022/06/19,4.96
2022/06/20,4.85
2022/06/21,4.801
2022/06/22,4.717
2022/06/23,4.685
2022/06/24,4.67
2022/06/25,4.516
2022/06/26,4.383
2022/06/27,4.324
2022/06/28,4.346
2022/06/29,4.477
2022/06/30,4.554
2022/07/01,4.455
2022/07/02,4.256
2022/07/03,4.089
2022/07/04,3.997
2022/07/05,3.948
2022/07/06,3.929
2022/07/07,3.911
2022/07/08,3.855
2022/07/09,3.798
2022/07/10,3.693
2022/07/11,3.699
2022/07/12,3.693
2022/07/13,3.742
2022/07/14,3.756
2022/07/15,3.749
2022/07/16,3.771
2022/07/17,3.715
2022/07/18,3.767
2022/07/19,3.845
2022/07/20,3.862
2022/07/21,3.842
2022/07/22,3.774
2022/07/23,3.658
2022/07/24,3.561
2022/07/25,3.567
2022/07/26,3.542
2022/07/27,3.606
2022/07/28,3.655
2022/07/29,3.655
2022/07/30,3.56
2022/07/31,3.466
2022/08/01,3.521
2022/08/02,3.508
2022/08/03,3.454
2022/08/04,3.384
2022/08/05,3.319
2022/08/06,3.209
2022/08/07,3.131
2022/08/08,3.159
2022/08/09,3.187
2022/08/10,3.302
2022/08/11,3.326
2022/08/12,3.301
2022/08/13,3.23
2022/08/14,3.184
2022/08/15,3.227
2022/08/16,3.163
2022/08/17,3.138
2022/08/18,3.078
2022/08/19,3.151
2022/08/20,3.089
2022/08/21,3.016
2022/08/22,3.04
2022/08/23,3.027
2022/08/24,3.017
2022/08/25,3.032
2022/08/26,3.075
2022/08/27,3
2022/08/28,2.933
2022/08/29,2.956
2022/08/30,3.037
2022/08/31,3.099
2022/09/01,3.091
2022/09/02,3.055
2022/09/03,2.937
2022/09/04,2.856
2022/09/05,2.84
2022/09/06,2.867
2022/09/07,2.967
2022/09/08,3.081
2022/09/09,3.102
2022/09/10,3.049
2022/09/11,3.014
2022/09/12,3.064
2022/09/13,3.215
2022/09/14,3.22
2022/09/15,3.318
2022/09/16,3.29
2022/09/17,3.165
2022/09/18,3.111
2022/09/19,3.111
2022/09/20,3.115
2022/09/21,3.202
2022/09/22,3.169
2022/09/23,3.157
2022/09/24,3.063
2022/09/25,3.001
2022/09/26,3.042
2022/09/27,3.064
2022/09/28,3.095
2022/09/29,3.1
2022/09/30,3.1
2022/10/01,3.012
2022/10/02,2.934
2022/10/03,2.913
2022/10/04,2.913
2022/10/05,2.958
2022/10/06,2.949
2022/10/07,2.941
2022/10/08,2.863
2022/10/09,2.8
2022/10/10,2.82
2022/10/11,2.8
2022/10/12,2.791
2022/10/13,2.85
2022/10/14,2.84
2022/10/15,2.773
2022/10/16,2.756
2022/10/17,2.86
2022/10/18,2.948
2022/10/19,2.999
2022/10/20,3.114
2022/10/21,3.223
2022/10/22,3.155
2022/10/23,3.113
2022/10/24,3.109
2022/10/25,3.146
2022/10/26,3.188
2022/10/27,3.175
2022/10/28,3.177
2022/10/29,3.173
2022/10/30,3.07
2022/10/31,3.115
2022/11/01,3.098
2022/11/02,3.152
2022/11/03,3.169
2022/11/04,3.211
2022/11/05,3.094
2022/11/06,3.02
2022/11/07,3.017
2022/11/08,3.435
2022/11/09,3.938
2022/11/10,4.265
2022/11/11,4.332
2022/11/12,4.195
2022/11/13,4.079
2022/11/14,4.051
2022/11/15,3.959
2022/11/16,3.829
2022/11/17,3.711
2022/11/18,3.552
2022/11/19,3.358
2022/11/20,3.253
2022/11/21,3.228
2022/11/22,3.226
2022/11/23,3.126
2022/11/24,3.023
2022/11/25,2.902
2022/11/26,2.786
2022/11/27,2.67
2022/11/28,2.654
2022/11/29,2.621
