Date,activeaddresses7std
2019/10/21,37735
2019/10/22,36870
2019/10/23,36724
2019/10/24,36560
2019/10/25,26780
2019/10/26,27536
2019/10/27,25514
2019/10/28,27359
2019/10/29,27863
2019/10/30,27896
2019/10/31,27907
2019/11/01,27070
2019/11/02,40207
2019/11/03,50077
2019/11/04,46317
2019/11/05,53374
2019/11/06,53756
2019/11/07,87900
2019/11/08,87959
2019/11/09,87160
2019/11/10,77936
2019/11/11,76552
2019/11/12,75812
2019/11/13,75799
2019/11/14,44851
2019/11/15,44958
2019/11/16,46891
2019/11/17,51745
2019/11/18,48222
2019/11/19,45554
2019/11/20,40352
2019/11/21,55468
2019/11/22,66591
2019/11/23,63586
2019/11/24,74952
2019/11/25,76020
2019/11/26,77617
2019/11/27,80371
2019/11/28,71008
2019/11/29,46865
2019/11/30,122049
2019/12/01,121583
2019/12/02,122033
2019/12/03,122421
2019/12/04,123388
2019/12/05,124011
2019/12/06,122159
2019/12/07,60167
2019/12/08,85046
2019/12/09,76502
2019/12/10,75364
2019/12/11,74361
2019/12/12,72767
2019/12/13,73160
2019/12/14,69756
2019/12/15,48913
2019/12/16,41762
2019/12/17,40704
2019/12/18,44396
2019/12/19,44429
2019/12/20,44276
2019/12/21,41886
2019/12/22,48856
2019/12/23,46674
2019/12/24,46458
2019/12/25,39094
2019/12/26,37139
2019/12/27,32358
2019/12/28,33315
2019/12/29,39884
2019/12/30,37104
2019/12/31,36821
2020/01/01,50828
2020/01/02,47339
2020/01/03,51024
2020/01/04,52221
2020/01/05,48659
2020/01/06,53024
2020/01/07,60209
2020/01/08,52614
2020/01/09,41083
2020/01/10,40814
2020/01/11,40570
2020/01/12,44678
2020/01/13,44325
2020/01/14,52573
2020/01/15,63128
2020/01/16,76593
2020/01/17,77233
2020/01/18,70784
2020/01/19,49499
2020/01/20,45249
2020/01/21,49773
2020/01/22,53764
2020/01/23,33677
2020/01/24,45950
2020/01/25,57452
2020/01/26,68424
2020/01/27,61427
2020/01/28,51937
2020/01/29,51547
2020/01/30,46914
2020/01/31,52138
2020/02/01,46507
2020/02/02,19969
2020/02/03,37958
2020/02/04,35205
2020/02/05,42418
2020/02/06,47322
2020/02/07,51722
2020/02/08,54397
2020/02/09,41586
2020/02/10,44395
2020/02/11,36540
2020/02/12,79250
2020/02/13,79758
2020/02/14,71545
2020/02/15,69358
2020/02/16,73332
2020/02/17,71444
2020/02/18,71502
2020/02/19,44498
2020/02/20,25243
2020/02/21,21987
2020/02/22,25143
2020/02/23,21502
2020/02/24,22993
2020/02/25,17715
2020/02/26,17978
2020/02/27,20170
2020/02/28,20110
2020/02/29,28790
2020/03/01,37485
2020/03/02,36850
2020/03/03,39305
2020/03/04,37878
2020/03/05,39076
2020/03/06,37682
2020/03/07,36759
2020/03/08,35879
2020/03/09,39260
2020/03/10,37073
2020/03/11,37061
2020/03/12,32880
2020/03/13,60360
2020/03/14,56359
2020/03/15,55331
2020/03/16,58417
2020/03/17,59632
2020/03/18,63736
2020/03/19,88495
2020/03/20,93675
2020/03/21,119307
2020/03/22,92004
2020/03/23,84964
2020/03/24,72949
2020/03/25,77562
2020/03/26,79064
2020/03/27,82009
2020/03/28,58895
2020/03/29,83204
2020/03/30,70195
2020/03/31,60882
2020/04/01,59088
2020/04/02,52216
2020/04/03,43981
2020/04/04,47367
2020/04/05,44611
2020/04/06,51764
2020/04/07,54658
2020/04/08,82591
2020/04/09,82654
2020/04/10,82733
2020/04/11,77020
2020/04/12,60547
2020/04/13,60487
2020/04/14,70448
2020/04/15,57454
2020/04/16,58030
2020/04/17,60671
2020/04/18,47101
2020/04/19,27941
2020/04/20,27034
2020/04/21,24968
2020/04/22,24682
2020/04/23,25742
2020/04/24,31810
2020/04/25,32649
2020/04/26,29032
2020/04/27,30378
2020/04/28,30163
2020/04/29,35669
2020/04/30,39311
2020/05/01,38542
2020/05/02,39614
2020/05/03,34599
2020/05/04,41632
2020/05/05,48969
2020/05/06,38448
2020/05/07,27582
2020/05/08,35079
2020/05/09,43077
2020/05/10,46309
2020/05/11,41934
2020/05/12,25969
2020/05/13,36571
2020/05/14,43068
2020/05/15,41395
2020/05/16,35838
2020/05/17,32235
2020/05/18,25584
2020/05/19,30408
2020/05/20,26840
2020/05/21,24292
2020/05/22,29639
2020/05/23,28507
2020/05/24,26199
2020/05/25,27719
2020/05/26,30484
2020/05/27,37406
2020/05/28,97603
2020/05/29,112175
2020/05/30,115848
2020/05/31,113895
2020/06/01,117030
2020/06/02,129955
2020/06/03,130165
2020/06/04,49140
2020/06/05,48423
2020/06/06,57484
2020/06/07,67235
2020/06/08,67891
2020/06/09,51168
2020/06/10,50917
2020/06/11,46289
2020/06/12,48991
2020/06/13,46356
2020/06/14,47644
2020/06/15,44793
2020/06/16,45495
2020/06/17,46556
2020/06/18,54960
2020/06/19,58733
2020/06/20,56841
2020/06/21,22365
2020/06/22,36416
2020/06/23,49474
2020/06/24,45349
2020/06/25,44870
2020/06/26,42403
2020/06/27,38253
2020/06/28,24989
2020/06/29,38103
2020/06/30,44136
2020/07/01,44902
2020/07/02,43773
2020/07/03,44972
2020/07/04,50371
2020/07/05,77382
2020/07/06,70325
2020/07/07,61570
2020/07/08,60226
2020/07/09,60910
2020/07/10,60726
2020/07/11,59733
2020/07/12,34773
2020/07/13,49970
2020/07/14,55202
2020/07/15,62226
2020/07/16,62313
2020/07/17,59957
2020/07/18,65028
2020/07/19,59896
2020/07/20,54808
2020/07/21,51339
2020/07/22,39128
2020/07/23,46227
2020/07/24,46410
2020/07/25,40149
2020/07/26,30483
2020/07/27,57888
2020/07/28,78258
2020/07/29,74891
2020/07/30,74137
2020/07/31,65323
2020/08/01,62175
2020/08/02,59669
2020/08/03,56705
2020/08/04,33957
2020/08/05,33345
2020/08/06,33536
2020/08/07,32152
2020/08/08,39832
2020/08/09,51169
2020/08/10,51656
2020/08/11,52207
2020/08/12,65159
2020/08/13,54286
2020/08/14,38649
2020/08/15,39129
2020/08/16,39617
2020/08/17,30236
2020/08/18,19276
2020/08/19,16626
2020/08/20,16350
2020/08/21,35353
2020/08/22,38940
2020/08/23,37924
2020/08/24,37252
2020/08/25,37083
2020/08/26,36925
2020/08/27,36471
2020/08/28,28678
2020/08/29,45992
2020/08/30,62340
2020/08/31,64755
2020/09/01,72881
2020/09/02,72158
2020/09/03,71587
2020/09/04,75733
2020/09/05,80341
2020/09/06,71168
2020/09/07,72892
2020/09/08,67697
2020/09/09,63912
2020/09/10,57794
2020/09/11,15374
2020/09/12,11724
2020/09/13,25103
2020/09/14,23171
2020/09/15,34448
2020/09/16,34294
2020/09/17,259281
2020/09/18,273269
2020/09/19,264257
2020/09/20,244197
2020/09/21,228561
2020/09/22,222986
2020/09/23,207733
2020/09/24,90689
2020/09/25,46088
2020/09/26,55542
2020/09/27,57129
2020/09/28,43891
2020/09/29,44818
2020/09/30,48418
2020/10/01,44049
2020/10/02,48180
2020/10/03,58721
2020/10/04,63201
2020/10/05,63771
2020/10/06,54103
2020/10/07,30688
2020/10/08,24865
2020/10/09,36359
2020/10/10,35846
2020/10/11,29504
2020/10/12,23841
2020/10/13,47369
2020/10/14,50995
2020/10/15,131267
2020/10/16,139470
2020/10/17,131951
2020/10/18,128561
2020/10/19,119546
2020/10/20,121509
2020/10/21,118927
2020/10/22,84290
2020/10/23,76054
2020/10/24,82618
2020/10/25,98905
2020/10/26,101406
2020/10/27,104002
2020/10/28,100797
2020/10/29,75426
2020/10/30,47473
2020/10/31,53670
2020/11/01,28398
2020/11/02,35926
2020/11/03,32556
2020/11/04,48768
2020/11/05,45074
2020/11/06,49456
2020/11/07,49180
2020/11/08,53306
2020/11/09,53242
2020/11/10,52159
2020/11/11,46072
2020/11/12,49272
2020/11/13,38211
2020/11/14,36513
2020/11/15,34097
2020/11/16,31787
2020/11/17,47994
2020/11/18,50434
2020/11/19,50790
2020/11/20,57319
2020/11/21,62359
2020/11/22,36752
2020/11/23,28203
2020/11/24,35125
2020/11/25,28912
2020/11/26,45902
2020/11/27,54713
2020/11/28,86269
2020/11/29,93260
2020/11/30,86652
2020/12/01,75422
2020/12/02,58166
2020/12/03,58276
2020/12/04,60433
2020/12/05,44256
2020/12/06,53314
2020/12/07,48595
2020/12/08,39167
2020/12/09,38956
2020/12/10,41480
2020/12/11,35472
2020/12/12,52461
2020/12/13,66255
2020/12/14,98064
2020/12/15,102680
2020/12/16,111448
2020/12/17,106208
2020/12/18,76774
2020/12/19,64743
2020/12/20,108642
2020/12/21,124041
2020/12/22,132702
2020/12/23,130210
2020/12/24,98024
2020/12/25,86562
2020/12/26,84649
2020/12/27,73104
2020/12/28,64739
2020/12/29,48617
2020/12/30,33072
2020/12/31,23051
2021/01/01,22647
2021/01/02,26647
2021/01/03,30347
2021/01/04,37146
2021/01/05,44113
2021/01/06,59218
2021/01/07,70682
2021/01/08,65919
2021/01/09,42889
2021/01/10,36906
2021/01/11,41333
2021/01/12,62676
2021/01/13,79336
2021/01/14,68150
2021/01/15,60710
2021/01/16,45049
2021/01/17,45635
2021/01/18,47686
2021/01/19,53813
2021/01/20,42382
2021/01/21,47356
2021/01/22,47486
2021/01/23,47795
2021/01/24,43956
2021/01/25,42978
2021/01/26,34319
2021/01/27,37095
2021/01/28,43690
2021/01/29,67710
2021/01/30,73784
2021/01/31,69691
2021/02/01,76580
2021/02/02,80400
2021/02/03,47819
2021/02/04,31606
2021/02/05,36207
2021/02/06,30287
2021/02/07,21073
2021/02/08,19797
2021/02/09,27318
2021/02/10,30916
2021/02/11,30170
2021/02/12,33777
2021/02/13,30230
2021/02/14,40022
2021/02/15,68301
2021/02/16,65930
2021/02/17,60737
2021/02/18,62794
2021/02/19,69173
2021/02/20,79728
2021/02/21,76462
2021/02/22,55058
2021/02/23,63996
2021/02/24,61915
2021/02/25,63271
2021/02/26,53062
2021/02/27,30443
2021/02/28,39935
2021/03/01,40059
2021/03/02,42130
2021/03/03,39487
2021/03/04,42565
2021/03/05,56225
2021/03/06,54590
2021/03/07,53541
2021/03/08,53445
2021/03/09,59287
2021/03/10,66218
2021/03/11,78853
2021/03/12,75934
2021/03/13,70977
2021/03/14,47212
2021/03/15,19055
2021/03/16,17250
2021/03/17,18184
2021/03/18,20128
2021/03/19,18552
2021/03/20,18704
2021/03/21,39873
2021/03/22,39676
2021/03/23,41040
2021/03/24,43199
2021/03/25,55316
2021/03/26,55450
2021/03/27,56269
2021/03/28,49971
2021/03/29,50003
2021/03/30,50033
2021/03/31,51982
2021/04/01,62397
2021/04/02,80222
2021/04/03,77043
2021/04/04,68717
2021/04/05,63397
2021/04/06,61666
2021/04/07,63096
2021/04/08,57376
2021/04/09,35751
2021/04/10,49053
2021/04/11,36904
2021/04/12,41497
2021/04/13,46067
2021/04/14,285668
2021/04/15,285037
2021/04/16,394732
2021/04/17,419097
2021/04/18,430888
2021/04/19,448989
2021/04/20,480564
2021/04/21,418440
2021/04/22,427137
2021/04/23,85541
2021/04/24,86999
2021/04/25,63094
2021/04/26,61816
2021/04/27,61702
2021/04/28,58707
2021/04/29,55787
2021/04/30,65964
2021/05/01,67756
2021/05/02,77015
2021/05/03,78469
2021/05/04,79948
2021/05/05,72968
2021/05/06,62765
2021/05/07,59707
2021/05/08,118134
2021/05/09,155929
2021/05/10,142345
2021/05/11,140175
2021/05/12,126318
2021/05/13,112924
2021/05/14,92748
2021/05/15,107598
2021/05/16,102474
2021/05/17,119257
2021/05/18,106518
2021/05/19,116122
2021/05/20,90953
2021/05/21,87955
2021/05/22,87442
2021/05/23,127096
2021/05/24,123310
2021/05/25,115411
2021/05/26,105866
2021/05/27,62899
2021/05/28,54404
2021/05/29,70466
2021/05/30,52826
2021/05/31,49532
2021/06/01,40073
2021/06/02,39655
2021/06/03,38138
2021/06/04,32367
2021/06/05,53257
2021/06/06,72515
2021/06/07,70708
2021/06/08,83417
2021/06/09,87788
2021/06/10,64078
2021/06/11,41974
2021/06/12,42557
2021/06/13,40924
2021/06/14,24926
2021/06/15,35732
2021/06/16,40036
2021/06/17,39684
2021/06/18,42994
2021/06/19,79132
2021/06/20,98435
2021/06/21,96264
2021/06/22,94368
2021/06/23,90322
2021/06/24,93913
2021/06/25,101185
2021/06/26,79463
2021/06/27,44371
2021/06/28,151398
2021/06/29,152127
2021/06/30,150479
2021/07/01,149526
2021/07/02,152922
2021/07/03,157611
2021/07/04,162041
2021/07/05,71957
2021/07/06,84475
2021/07/07,94521
2021/07/08,94976
2021/07/09,94088
2021/07/10,93398
2021/07/11,92198
2021/07/12,90057
2021/07/13,70292
2021/07/14,50034
2021/07/15,52305
2021/07/16,51054
2021/07/17,46341
2021/07/18,34939
2021/07/19,34231
2021/07/20,33777
2021/07/21,33829
2021/07/22,25575
2021/07/23,29922
2021/07/24,37947
2021/07/25,40460
2021/07/26,42583
2021/07/27,99800
2021/07/28,114976
2021/07/29,111787
2021/07/30,107875
2021/07/31,107301
2021/08/01,87843
2021/08/02,82708
2021/08/03,63738
2021/08/04,34012
2021/08/05,55968
2021/08/06,53817
2021/08/07,50548
2021/08/08,50546
2021/08/09,35150
2021/08/10,33509
2021/08/11,33013
2021/08/12,15008
2021/08/13,15101
2021/08/14,20362
2021/08/15,28461
2021/08/16,45796
2021/08/17,51023
2021/08/18,50620
2021/08/19,64306
2021/08/20,70681
2021/08/21,63513
2021/08/22,51771
2021/08/23,50334
2021/08/24,52877
2021/08/25,61828
2021/08/26,58452
2021/08/27,228538
2021/08/28,223390
2021/08/29,222067
2021/08/30,216414
2021/08/31,217775
2021/09/01,226013
2021/09/02,234811
2021/09/03,49743
2021/09/04,48666
2021/09/05,55201
2021/09/06,55554
2021/09/07,65723
2021/09/08,62363
2021/09/09,54082
2021/09/10,60551
2021/09/11,98441
2021/09/12,86639
2021/09/13,84801
2021/09/14,84847
2021/09/15,65697
2021/09/16,57945
2021/09/17,70802
2021/09/18,57311
2021/09/19,67167
2021/09/20,63229
2021/09/21,52035
2021/09/22,42083
2021/09/23,40134
2021/09/24,44741
2021/09/25,42884
2021/09/26,65203
2021/09/27,64250
2021/09/28,64703
2021/09/29,58701
2021/09/30,38469
2021/10/01,72798
2021/10/02,72714
2021/10/03,58990
2021/10/04,61677
2021/10/05,70464
2021/10/06,121414
2021/10/07,135852
2021/10/08,147938
2021/10/09,138097
2021/10/10,130258
2021/10/11,98394
2021/10/12,101292
2021/10/13,93294
2021/10/14,72909
2021/10/15,48019
2021/10/16,42801
2021/10/17,37862
2021/10/18,37544
2021/10/19,40707
2021/10/20,45649
2021/10/21,49942
2021/10/22,54377
2021/10/23,58861
2021/10/24,40176
2021/10/25,28130
2021/10/26,25964
2021/10/27,25945
2021/10/28,239166
2021/10/29,264707
2021/10/30,268956
2021/10/31,268598
2021/11/01,269427
2021/11/02,272284
2021/11/03,279699
2021/11/04,76181
2021/11/05,51520
2021/11/06,57504
2021/11/07,49226
2021/11/08,48638
2021/11/09,49378
2021/11/10,41365
2021/11/11,40260
2021/11/12,41404
2021/11/13,33326
2021/11/14,31555
2021/11/15,40444
2021/11/16,43582
2021/11/17,47104
2021/11/18,59043
2021/11/19,63960
2021/11/20,88889
2021/11/21,84424
2021/11/22,92476
2021/11/23,92049
2021/11/24,66652
2021/11/25,66780
2021/11/26,66807
2021/11/27,56822
2021/11/28,78193
2021/11/29,76067
2021/11/30,78621
2021/12/01,65385
2021/12/02,67270
2021/12/03,66716
2021/12/04,73497
2021/12/05,151592
2021/12/06,154139
2021/12/07,153933
2021/12/08,154518
2021/12/09,155385
2021/12/10,149869
2021/12/11,138625
2021/12/12,50458
2021/12/13,45496
2021/12/14,46892
2021/12/15,31945
2021/12/16,35560
2021/12/17,55183
2021/12/18,58342
2021/12/19,72075
2021/12/20,72223
2021/12/21,72936
2021/12/22,68020
2021/12/23,72226
2021/12/24,78612
2021/12/25,88007
2021/12/26,70344
2021/12/27,62375
2021/12/28,52276
2021/12/29,57496
2021/12/30,57507
2021/12/31,48244
2022/01/01,27418
2022/01/02,56220
2022/01/03,51924
2022/01/04,50063
2022/01/05,51246
2022/01/06,41901
2022/01/07,40983
2022/01/08,40734
2022/01/09,56072
2022/01/10,75164
2022/01/11,96665
2022/01/12,117346
2022/01/13,126612
2022/01/14,121740
2022/01/15,116679
2022/01/16,78775
2022/01/17,83756
2022/01/18,87304
2022/01/19,65648
2022/01/20,26919
2022/01/21,41505
2022/01/22,45635
2022/01/23,67283
2022/01/24,70411
2022/01/25,69797
2022/01/26,55201
2022/01/27,39105
2022/01/28,36360
2022/01/29,32393
2022/01/30,42227
2022/01/31,50845
2022/02/01,57498
2022/02/02,52730
2022/02/03,44682
2022/02/04,40323
2022/02/05,70069
2022/02/06,72159
2022/02/07,74820
2022/02/08,74940
2022/02/09,73726
2022/02/10,58166
2022/02/11,57268
2022/02/12,42411
2022/02/13,38689
2022/02/14,38237
2022/02/15,39975
2022/02/16,44066
2022/02/17,42278
2022/02/18,72167
2022/02/19,66012
2022/02/20,103589
2022/02/21,120751
2022/02/22,132568
2022/02/23,134245
2022/02/24,135104
2022/02/25,123377
2022/02/26,123367
2022/02/27,41416
2022/02/28,39761
2022/03/01,36806
2022/03/02,42578
2022/03/03,43006
2022/03/04,43123
2022/03/05,47887
2022/03/06,47564
2022/03/07,37321
2022/03/08,50729
2022/03/09,50781
2022/03/10,71404
2022/03/11,77322
2022/03/12,65340
2022/03/13,87504
2022/03/14,95957
2022/03/15,95322
2022/03/16,113394
2022/03/17,99349
2022/03/18,121885
2022/03/19,122782
2022/03/20,108249
2022/03/21,94436
2022/03/22,96419
2022/03/23,86834
2022/03/24,88671
2022/03/25,50041
2022/03/26,51138
2022/03/27,49846
2022/03/28,53383
2022/03/29,37140
2022/03/30,39111
2022/03/31,38821
2022/04/01,39885
2022/04/02,57529
2022/04/03,77981
2022/04/04,77651
2022/04/05,62603
2022/04/06,57713
2022/04/07,41812
2022/04/08,23161
2022/04/09,26323
2022/04/10,26306
2022/04/11,20681
2022/04/12,22480
2022/04/13,33798
2022/04/14,32413
2022/04/15,32704
2022/04/16,30745
2022/04/17,27906
2022/04/18,28420
2022/04/19,86004
2022/04/20,117714
2022/04/21,115339
2022/04/22,113680
2022/04/23,114654
2022/04/24,105503
2022/04/25,101583
2022/04/26,89920
2022/04/27,40772
2022/04/28,41308
2022/04/29,36179
2022/04/30,31789
2022/05/01,21705
2022/05/02,63512
2022/05/03,81876
2022/05/04,77811
2022/05/05,91057
2022/05/06,89436
2022/05/07,82142
2022/05/08,80443
2022/05/09,70745
2022/05/10,57334
2022/05/11,72637
2022/05/12,84174
2022/05/13,125488
2022/05/14,122136
2022/05/15,128413
2022/05/16,129032
2022/05/17,129636
2022/05/18,115280
2022/05/19,113861
2022/05/20,57887
2022/05/21,59678
2022/05/22,64036
2022/05/23,65713
2022/05/24,63939
2022/05/25,18852
2022/05/26,28760
2022/05/27,28852
2022/05/28,29403
2022/05/29,28725
2022/05/30,36470
2022/05/31,55766
2022/06/01,56040
2022/06/02,49676
2022/06/03,49464
2022/06/04,52621
2022/06/05,57838
2022/06/06,52830
2022/06/07,28030
2022/06/08,21973
2022/06/09,19873
2022/06/10,35552
2022/06/11,35739
2022/06/12,41511
2022/06/13,48376
2022/06/14,48819
2022/06/15,49586
2022/06/16,55487
2022/06/17,59967
2022/06/18,60444
2022/06/19,59898
2022/06/20,55460
2022/06/21,59906
2022/06/22,61794
2022/06/23,59049
2022/06/24,22294
2022/06/25,34272
2022/06/26,47165
2022/06/27,48599
2022/06/28,48363
2022/06/29,47127
2022/06/30,48290
2022/07/01,78933
2022/07/02,111171
2022/07/03,99778
2022/07/04,101330
2022/07/05,92904
2022/07/06,67451
2022/07/07,33677
2022/07/08,35864
2022/07/09,33473
2022/07/10,30829
2022/07/11,26917
2022/07/12,32134
2022/07/13,30398
2022/07/14,33387
2022/07/15,48356
2022/07/16,70868
2022/07/17,83850
2022/07/18,76182
2022/07/19,69515
2022/07/20,71707
2022/07/21,72726
2022/07/22,70972
2022/07/23,63680
2022/07/24,36963
2022/07/25,72898
2022/07/26,380843
2022/07/27,378037
2022/07/28,383201
2022/07/29,387015
2022/07/30,382827
2022/07/31,380317
2022/08/01,384029
2022/08/02,118819
2022/08/03,122551
2022/08/04,222404
2022/08/05,215167
2022/08/06,212749
2022/08/07,201160
2022/08/08,200896
2022/08/09,211259
2022/08/10,217825
2022/08/11,67708
2022/08/12,62179
2022/08/13,59831
2022/08/14,40286
2022/08/15,37415
2022/08/16,37281
2022/08/17,29707
2022/08/18,32591
2022/08/19,37427
2022/08/20,43565
2022/08/21,43599
2022/08/22,48802
2022/08/23,47603
2022/08/24,46879
2022/08/25,24884
2022/08/26,27615
2022/08/27,27766
2022/08/28,25211
2022/08/29,28063
2022/08/30,26483
2022/08/31,28620
2022/09/01,24742
2022/09/02,38393
2022/09/03,44405
2022/09/04,80310
2022/09/05,78107
2022/09/06,71321
2022/09/07,64504
2022/09/08,63913
2022/09/09,63924
2022/09/10,72341
2022/09/11,42431
2022/09/12,29556
2022/09/13,33515
2022/09/14,53439
2022/09/15,334788
2022/09/16,540228
2022/09/17,635105
2022/09/18,644403
2022/09/19,649010
2022/09/20,647899
2022/09/21,630496
2022/09/22,628256
2022/09/23,486050
2022/09/24,25887
2022/09/25,22744
2022/09/26,24596
2022/09/27,66766
2022/09/28,67809
2022/09/29,67309
2022/09/30,66896
2022/10/01,68010
2022/10/02,68626
2022/10/03,83702
2022/10/04,39032
2022/10/05,42184
2022/10/06,69729
2022/10/07,79024
2022/10/08,112941
2022/10/09,125489
2022/10/10,100101
2022/10/11,76057
2022/10/12,73655
2022/10/13,87615
2022/10/14,109642
2022/10/15,102080
2022/10/16,107408
2022/10/17,83336
2022/10/18,70221
2022/10/19,60461
2022/10/20,62777
2022/10/21,68152
2022/10/22,69862
2022/10/23,66218
2022/10/24,65663
2022/10/25,62629
2022/10/26,64561
2022/10/27,61010
2022/10/28,54390
2022/10/29,53316
2022/10/30,52929
2022/10/31,53467
2022/11/01,52124
2022/11/02,55634
2022/11/03,48183
2022/11/04,57040
2022/11/05,62364
2022/11/06,69048
2022/11/07,75818
2022/11/08,72599
2022/11/09,75786
2022/11/10,64662
2022/11/11,60227
2022/11/12,52972
2022/11/13,35024
2022/11/14,49045
2022/11/15,57295
2022/11/16,57648
2022/11/17,62435
2022/11/18,63135
2022/11/19,85621
2022/11/20,106951
2022/11/21,114714
2022/11/22,106105
2022/11/23,94677
2022/11/24,73935
2022/11/25,84170
2022/11/26,82382
2022/11/27,80856
2022/11/28,103356
2022/11/29,90377
2022/11/30,86225
