Date,transactionvalue3varUSD
2019/09/26,9187
2019/09/27,2826
2019/09/28,9921
2019/09/29,7871
2019/09/30,15517
2019/10/01,15169
2019/10/02,16649
2019/10/03,5861
2019/10/04,718.824
2019/10/05,1075
2019/10/06,1069
2019/10/07,3695
2019/10/08,3089
2019/10/09,636.451
2019/10/10,661.127
2019/10/11,971.244
2019/10/12,373.806
2019/10/13,2804
2019/10/14,18956
2019/10/15,18836
2019/10/16,11060
2019/10/17,1040
2019/10/18,1867
2019/10/19,5020
2019/10/20,5082
2019/10/21,2931
2019/10/22,139.494
2019/10/23,12386
2019/10/24,12810
2019/10/25,2716
2019/10/26,3418
2019/10/27,10143
2019/10/28,34385
2019/10/29,34810
2019/10/30,22436
2019/10/31,1804
2019/11/01,1320
2019/11/02,2823
2019/11/03,848.041
2019/11/04,7549
2019/11/05,9376
2019/11/06,7280
2019/11/07,16125
2019/11/08,2629
2019/11/09,3295
2019/11/10,3813
2019/11/11,1243
2019/11/12,6302
2019/11/13,2599
2019/11/14,3161
2019/11/15,1347
2019/11/16,3312
2019/11/17,4850
2019/11/18,2035
2019/11/19,2472
2019/11/20,22.128
2019/11/21,1572
2019/11/22,17150
2019/11/23,21548
2019/11/24,30780
2019/11/25,15744
2019/11/26,15980
2019/11/27,12189
2019/11/28,9830
2019/11/29,7466
2019/11/30,6848
2019/12/01,3720
2019/12/02,5644
2019/12/03,5117
2019/12/04,931.705
2019/12/05,79.628
2019/12/06,551.229
2019/12/07,3343
2019/12/08,5797
2019/12/09,1135
2019/12/10,5060
2019/12/11,4146
2019/12/12,4187
2019/12/13,659.46
2019/12/14,638.924
2019/12/15,1038
2019/12/16,5359
2019/12/17,21603
2019/12/18,10477
2019/12/19,3359
2019/12/20,27511
2019/12/21,42906
2019/12/22,1709
2019/12/23,7307
2019/12/24,5705
2019/12/25,2427
2019/12/26,1121
2019/12/27,973.199
2019/12/28,147.171
2019/12/29,223.773
2019/12/30,1387
2019/12/31,8143
2020/01/01,16980
2020/01/02,17473
2020/01/03,10017
2020/01/04,4341
2020/01/05,6222
2020/01/06,3565
2020/01/07,3313
2020/01/08,2191
2020/01/09,3182
2020/01/10,3298
2020/01/11,596.953
2020/01/12,1017
2020/01/13,1555
2020/01/14,18301
2020/01/15,9012
2020/01/16,6851
2020/01/17,2202
2020/01/18,1392
2020/01/19,3611
2020/01/20,6138
2020/01/21,234.261
2020/01/22,11.724
2020/01/23,244.461
2020/01/24,6436
2020/01/25,17001
2020/01/26,18853
2020/01/27,8202
2020/01/28,5155
2020/01/29,86.33
2020/01/30,213.687
2020/01/31,7270
2020/02/01,9451
2020/02/02,10539
2020/02/03,251.345
2020/02/04,6129
2020/02/05,4363
2020/02/06,16335
2020/02/07,22714
2020/02/08,33824
2020/02/09,34275
2020/02/10,5432
2020/02/11,4479
2020/02/12,31468
2020/02/13,34590
2020/02/14,7697
2020/02/15,2989
2020/02/16,1315
2020/02/17,16822
2020/02/18,15665
2020/02/19,11811
2020/02/20,4018
2020/02/21,5977
2020/02/22,34134
2020/02/23,12147
2020/02/24,11828
2020/02/25,4727
2020/02/26,15164
2020/02/27,8956
2020/02/28,22847
2020/02/29,31495
2020/03/01,6096
2020/03/02,29302
2020/03/03,13269
2020/03/04,19333
2020/03/05,1695
2020/03/06,3868
2020/03/07,6439
2020/03/08,7773
2020/03/09,48540
2020/03/10,23704
2020/03/11,20303
2020/03/12,322037
2020/03/13,247330
2020/03/14,276365
2020/03/15,84255
2020/03/16,20893
2020/03/17,29465
2020/03/18,45566
2020/03/19,3379
2020/03/20,7969
2020/03/21,25145
2020/03/22,26926
2020/03/23,4573
2020/03/24,37355
2020/03/25,25907
2020/03/26,29909
2020/03/27,1695
2020/03/28,650.888
2020/03/29,1864
2020/03/30,1889
2020/03/31,2541
2020/04/01,1926
2020/04/02,4105
2020/04/03,5460
2020/04/04,5886
2020/04/05,8105
2020/04/06,19630
2020/04/07,28391
2020/04/08,10080
2020/04/09,13595
2020/04/10,19924
2020/04/11,33257
2020/04/12,39859
2020/04/13,8498
2020/04/14,6979
2020/04/15,6180
2020/04/16,20068
2020/04/17,15344
2020/04/18,8232
2020/04/19,279.93
2020/04/20,7176
2020/04/21,6419
2020/04/22,2384
2020/04/23,332.547
2020/04/24,19186
2020/04/25,27827
2020/04/26,37606
2020/04/27,4254
2020/04/28,6054
2020/04/29,16717
2020/04/30,34719
2020/05/01,24043
2020/05/02,34273
2020/05/03,277.365
2020/05/04,2513
2020/05/05,2095
2020/05/06,2781
2020/05/07,13621
2020/05/08,6812
2020/05/09,21276
2020/05/10,20263
2020/05/11,20360
2020/05/12,7813
2020/05/13,662.483
2020/05/14,358.942
2020/05/15,3652
2020/05/16,11758
2020/05/17,3471
2020/05/18,10026
2020/05/19,5658
2020/05/20,2999
2020/05/21,999.9
2020/05/22,808.885
2020/05/23,1100
2020/05/24,1966
2020/05/25,1225
2020/05/26,1871
2020/05/27,937.674
2020/05/28,3247
2020/05/29,10825
2020/05/30,4283
2020/05/31,307.709
2020/06/01,1838
2020/06/02,29099
2020/06/03,50136
2020/06/04,60742
2020/06/05,2370
2020/06/06,12892
2020/06/07,14087
2020/06/08,4479
2020/06/09,3771
2020/06/10,1268
2020/06/11,6328
2020/06/12,6493
2020/06/13,24514
2020/06/14,6411
2020/06/15,33184
2020/06/16,21182
2020/06/17,11419
2020/06/18,390.952
2020/06/19,348.647
2020/06/20,10442
2020/06/21,8029
2020/06/22,15024
2020/06/23,7419
2020/06/24,36724
2020/06/25,93944
2020/06/26,66078
2020/06/27,131850
2020/06/28,19765
2020/06/29,2036
2020/06/30,1964
2020/07/01,1157
2020/07/02,8.209
2020/07/03,2.1
2020/07/04,2834
2020/07/05,3697
2020/07/06,13318
2020/07/07,14170
2020/07/08,8350
2020/07/09,7150
2020/07/10,4708
2020/07/11,19351
2020/07/12,18365
2020/07/13,18543
2020/07/14,27861
2020/07/15,14169
2020/07/16,15157
2020/07/17,1259
2020/07/18,5955
2020/07/19,2151
2020/07/20,5024
2020/07/21,4242
2020/07/22,5117
2020/07/23,89484
2020/07/24,59644
2020/07/25,50612
2020/07/26,8215
2020/07/27,52479
2020/07/28,32675
2020/07/29,38149
2020/07/30,2344
2020/07/31,2440
2020/08/01,0.463
2020/08/02,6141
2020/08/03,4844
2020/08/04,869.626
2020/08/05,19155
2020/08/06,22925
2020/08/07,1426
2020/08/08,22981
2020/08/09,23990
2020/08/10,43217
2020/08/11,32991
2020/08/12,23229
2020/08/13,26642
2020/08/14,25124
2020/08/15,97966
2020/08/16,147959
2020/08/17,16857
2020/08/18,17983
2020/08/19,1119
2020/08/20,322.659
2020/08/21,364.28
2020/08/22,16064
2020/08/23,39887
2020/08/24,37335
2020/08/25,46980
2020/08/26,566.305
2020/08/27,7033
2020/08/28,29280
2020/08/29,28801
2020/08/30,15073
2020/08/31,154758
2020/09/01,276218
2020/09/02,86443
2020/09/03,7974
2020/09/04,17884
2020/09/05,4963
2020/09/06,47715
2020/09/07,115326
2020/09/08,37707
2020/09/09,2942
2020/09/10,69549
2020/09/11,38855
2020/09/12,19607
2020/09/13,2264
2020/09/14,18326
2020/09/15,23298
2020/09/16,22320
2020/09/17,6359
2020/09/18,37061
2020/09/19,119600
2020/09/20,169200
2020/09/21,31111
2020/09/22,37815
2020/09/23,30635
2020/09/24,11587
2020/09/25,19450
2020/09/26,12606
2020/09/27,6655
2020/09/28,11882
2020/09/29,10738
2020/09/30,3670
2020/10/01,3773
2020/10/02,5898
2020/10/03,81183
2020/10/04,58263
2020/10/05,10245
2020/10/06,11956
2020/10/07,17436
2020/10/08,13186
2020/10/09,3661
2020/10/10,12605
2020/10/11,26051
2020/10/12,30565
2020/10/13,28839
2020/10/14,19816
2020/10/15,39505
2020/10/16,38009
2020/10/17,31144
2020/10/18,40031
2020/10/19,12290
2020/10/20,13677
2020/10/21,49651
2020/10/22,49678
2020/10/23,8971
2020/10/24,50254
2020/10/25,35995
2020/10/26,68072
2020/10/27,62957
2020/10/28,8860
2020/10/29,29745
2020/10/30,33347
2020/10/31,32918
2020/11/01,56527
2020/11/02,54732
2020/11/03,55768
2020/11/04,4500
2020/11/05,33756
2020/11/06,34506
2020/11/07,5463
2020/11/08,156189
2020/11/09,94097
2020/11/10,27561
2020/11/11,16596
2020/11/12,73328
2020/11/13,27673
2020/11/14,118413
2020/11/15,64177
2020/11/16,21972
2020/11/17,139609
2020/11/18,89267
2020/11/19,46687
2020/11/20,43420
2020/11/21,85140
2020/11/22,32000
2020/11/23,43528
2020/11/24,116917
2020/11/25,199697
2020/11/26,206451
2020/11/27,133911
2020/11/28,300231
2020/11/29,70619
2020/11/30,111693
2020/12/01,212147
2020/12/02,95154
2020/12/03,134091
2020/12/04,1238
2020/12/05,24756
2020/12/06,39447
2020/12/07,58512
2020/12/08,52476
2020/12/09,20234
2020/12/10,21770
2020/12/11,6220
2020/12/12,81794
2020/12/13,73080
2020/12/14,3795
2020/12/15,18387
2020/12/16,55374
2020/12/17,246277
2020/12/18,131638
2020/12/19,108210
2020/12/20,76904
2020/12/21,116937
2020/12/22,112237
2020/12/23,41731
2020/12/24,11132
2020/12/25,49505
2020/12/26,47023
2020/12/27,173924
2020/12/28,181389
2020/12/29,52918
2020/12/30,25727
2020/12/31,45935
2021/01/01,53160
2021/01/02,19644
2021/01/03,1303760
2021/01/04,3249747
2021/01/05,906460
2021/01/06,695976
2021/01/07,307838
2021/01/08,47003
2021/01/09,1111879
2021/01/10,1033466
2021/01/11,1183019
2021/01/12,1035679
2021/01/13,1018086
2021/01/14,2005261
2021/01/15,1852984
2021/01/16,2456335
2021/01/17,189212
2021/01/18,20810
2021/01/19,2325159
2021/01/20,2403814
2021/01/21,509870
2021/01/22,628059
2021/01/23,898752
2021/01/24,667147
2021/01/25,662064
2021/01/26,185619
2021/01/27,10584
2021/01/28,114851
2021/01/29,553856
2021/01/30,770644
2021/01/31,1019658
2021/02/01,36856
2021/02/02,1174657
2021/02/03,1226234
2021/02/04,136880
2021/02/05,154533
2021/02/06,435233
2021/02/07,421049
2021/02/08,313356
2021/02/09,314866
2021/02/10,43042
2021/02/11,76343
2021/02/12,62888
2021/02/13,327426
2021/02/14,412998
2021/02/15,138646
2021/02/16,151131
2021/02/17,42313
2021/02/18,352365
2021/02/19,248436
2021/02/20,218971
2021/02/21,427125
2021/02/22,803325
2021/02/23,3933679
2021/02/24,2304418
2021/02/25,3350417
2021/02/26,90647
2021/02/27,582048
2021/02/28,572180
2021/03/01,196186
2021/03/02,18273
2021/03/03,98688
2021/03/04,43758
2021/03/05,41365
2021/03/06,32230
2021/03/07,3211720
2021/03/08,2424440
2021/03/09,1743390
2021/03/10,8738
2021/03/11,7307
2021/03/12,170586
2021/03/13,568422
2021/03/14,1271161
2021/03/15,979111
2021/03/16,999697
2021/03/17,166488
2021/03/18,67771
2021/03/19,139947
2021/03/20,152777
2021/03/21,36170
2021/03/22,208193
2021/03/23,100355
2021/03/24,45613
2021/03/25,659243
2021/03/26,543858
2021/03/27,909536
2021/03/28,350697
2021/03/29,681946
2021/03/30,1044012
2021/03/31,65414
2021/04/01,56499
2021/04/02,726776
2021/04/03,1287540
2021/04/04,2001510
2021/04/05,1822643
2021/04/06,711240
2021/04/07,272417
2021/04/08,23191
2021/04/09,64759
2021/04/10,12509
2021/04/11,201376
2021/04/12,216221
2021/04/13,1025395
2021/04/14,1025428
2021/04/15,405833
2021/04/16,449672
2021/04/17,627001
2021/04/18,3036175
2021/04/19,3652686
2021/04/20,4006506
2021/04/21,214899
2021/04/22,2591484
2021/04/23,1235479
2021/04/24,3318404
2021/04/25,2250647
2021/04/26,580835
2021/04/27,980517
2021/04/28,231054
2021/04/29,63349
2021/04/30,27309
2021/05/01,276526
2021/05/02,830956
2021/05/03,4466856
2021/05/04,8351075
2021/05/05,1148572
2021/05/06,2462072
2021/05/07,434783
2021/05/08,381404
2021/05/09,876007
2021/05/10,6112151
2021/05/11,6133584
2021/05/12,439256
2021/05/13,1377794
2021/05/14,3922389
2021/05/15,8741669
2021/05/16,965307
2021/05/17,3058900
2021/05/18,1729270
2021/05/19,24138707
2021/05/20,21883724
2021/05/21,13543962
2021/05/22,8471147
2021/05/23,2717138
2021/05/24,3236536
2021/05/25,139040
2021/05/26,687948
2021/05/27,265659
2021/05/28,496315
2021/05/29,1477908
2021/05/30,1342893
2021/05/31,794846
2021/06/01,1175968
2021/06/02,1099800
2021/06/03,458909
2021/06/04,18694
2021/06/05,635128
2021/06/06,1329578
2021/06/07,548363
2021/06/08,4532948
2021/06/09,1982823
2021/06/10,2807892
2021/06/11,1881865
2021/06/12,185365
2021/06/13,381319
2021/06/14,950577
2021/06/15,875201
2021/06/16,545167
2021/06/17,589371
2021/06/18,307484
2021/06/19,1297493
2021/06/20,1390595
2021/06/21,3316013
2021/06/22,4088636
2021/06/23,2815351
2021/06/24,3243682
2021/06/25,125142
2021/06/26,1033833
2021/06/27,1115995
2021/06/28,367244
2021/06/29,517248
2021/06/30,81890
2021/07/01,444105
2021/07/02,496667
2021/07/03,2298226
2021/07/04,1909776
2021/07/05,269020
2021/07/06,271293
2021/07/07,144330
2021/07/08,842988
2021/07/09,491101
2021/07/10,1400130
2021/07/11,1259707
2021/07/12,1455769
2021/07/13,1549470
2021/07/14,105113
2021/07/15,165567
2021/07/16,311890
2021/07/17,1066086
2021/07/18,1422220
2021/07/19,505860
2021/07/20,460358
2021/07/21,218479
2021/07/22,193973
2021/07/23,226596
2021/07/24,243337
2021/07/25,322437
2021/07/26,2759027
2021/07/27,2420548
2021/07/28,881841
2021/07/29,87965
2021/07/30,115434
2021/07/31,1943
2021/08/01,68295
2021/08/02,68989
2021/08/03,220992
2021/08/04,402379
2021/08/05,151099
2021/08/06,29396
2021/08/07,101103
2021/08/08,345090
2021/08/09,1635998
2021/08/10,1535312
2021/08/11,1154455
2021/08/12,116729
2021/08/13,154417
2021/08/14,275859
2021/08/15,398529
2021/08/16,1464293
2021/08/17,1142611
2021/08/18,386776
2021/08/19,151512
2021/08/20,370994
2021/08/21,1147428
2021/08/22,1526921
2021/08/23,2091612
2021/08/24,3059472
2021/08/25,300153
2021/08/26,1446691
2021/08/27,534007
2021/08/28,618925
2021/08/29,673216
2021/08/30,517421
2021/08/31,2229513
2021/09/01,1185465
2021/09/02,445911
2021/09/03,408921
2021/09/04,3297080
2021/09/05,2870908
2021/09/06,558718
2021/09/07,4944100
2021/09/08,2077918
2021/09/09,1051237
2021/09/10,230064
2021/09/11,196388
2021/09/12,1728257
2021/09/13,1096398
2021/09/14,380218
2021/09/15,2587931
2021/09/16,2622936
2021/09/17,1666404
2021/09/18,973693
2021/09/19,1893027
2021/09/20,2966732
2021/09/21,3224435
2021/09/22,290187
2021/09/23,403865
2021/09/24,3112753
2021/09/25,7474337
2021/09/26,10022102
2021/09/27,8188608
2021/09/28,6028710
2021/09/29,134447
2021/09/30,17966
2021/10/01,351466
2021/10/02,327595
2021/10/03,554230
2021/10/04,461046
2021/10/05,2025186
2021/10/06,585727
2021/10/07,83927
2021/10/08,10691
2021/10/09,2577534
2021/10/10,2168489
2021/10/11,375980
2021/10/12,241774
2021/10/13,440472
2021/10/14,7457522
2021/10/15,4256666
2021/10/16,4491293
2021/10/17,1982688
2021/10/18,270587
2021/10/19,258659
2021/10/20,254730
2021/10/21,3003418
2021/10/22,1543539
2021/10/23,4811897
2021/10/24,3137133
2021/10/25,626653
2021/10/26,949078
2021/10/27,2176196
2021/10/28,2264406
2021/10/29,3072134
2021/10/30,4371516
2021/10/31,4968799
2021/11/01,761935
2021/11/02,1383487
2021/11/03,2500974
2021/11/04,1782275
2021/11/05,2134621
2021/11/06,1116709
2021/11/07,1793899
2021/11/08,2122740
2021/11/09,2687439
2021/11/10,2974
2021/11/11,8951
2021/11/12,61861
2021/11/13,1464355
2021/11/14,1714450
2021/11/15,18963604
2021/11/16,14258700
2021/11/17,9656955
2021/11/18,645616
2021/11/19,158733
2021/11/20,715963
2021/11/21,381795
2021/11/22,272973
2021/11/23,98334
2021/11/24,58488
2021/11/25,201971
2021/11/26,1716603
2021/11/27,4357981
2021/11/28,5842594
2021/11/29,1985331
2021/11/30,6383022
2021/12/01,2319016
2021/12/02,1556962
2021/12/03,1247358
2021/12/04,2271507
2021/12/05,5944695
2021/12/06,7236663
2021/12/07,5034980
2021/12/08,2632573
2021/12/09,497433
2021/12/10,19797
2021/12/11,1492719
2021/12/12,3346781
2021/12/13,5713650
2021/12/14,6209907
2021/12/15,904734
2021/12/16,309609
2021/12/17,288418
2021/12/18,1146209
2021/12/19,1147773
2021/12/20,655852
2021/12/21,913640
2021/12/22,3551
2021/12/23,59243
2021/12/24,96747
2021/12/25,260559
2021/12/26,800002
2021/12/27,1367178
2021/12/28,2379388
2021/12/29,281181
2021/12/30,4450505
2021/12/31,4152555
2022/01/01,7069696
2022/01/02,3748638
2022/01/03,165746
2022/01/04,1369927
2022/01/05,1347375
2022/01/06,771183
2022/01/07,243208
2022/01/08,2842307
2022/01/09,3236385
2022/01/10,497970
2022/01/11,509879
2022/01/12,80792
2022/01/13,278111
2022/01/14,148402
2022/01/15,953421
2022/01/16,486833
2022/01/17,294674
2022/01/18,307361
2022/01/19,640706
2022/01/20,471692
2022/01/21,4609311
2022/01/22,4051200
2022/01/23,3624484
2022/01/24,1055619
2022/01/25,895741
2022/01/26,752522
2022/01/27,218702
2022/01/28,276963
2022/01/29,824492
2022/01/30,392392
2022/01/31,317456
2022/02/01,322336
2022/02/02,186933
2022/02/03,827267
2022/02/04,823435
2022/02/05,1430662
2022/02/06,1342771
2022/02/07,1872431
2022/02/08,2046474
2022/02/09,128718
2022/02/10,1660661
2022/02/11,1451113
2022/02/12,3120197
2022/02/13,1935794
2022/02/14,406813
2022/02/15,920371
2022/02/16,241126
2022/02/17,251724
2022/02/18,134157
2022/02/19,1113093
2022/02/20,619134
2022/02/21,695052
2022/02/22,392280
2022/02/23,71212
2022/02/24,4997261
2022/02/25,3728913
2022/02/26,5087999
2022/02/27,1208769
2022/02/28,782246
2022/03/01,1325788
2022/03/02,273008
2022/03/03,436905
2022/03/04,43115
2022/03/05,762004
2022/03/06,1349804
2022/03/07,684155
2022/03/08,876100
2022/03/09,42559
2022/03/10,31687
2022/03/11,41067
2022/03/12,718448
2022/03/13,388184
2022/03/14,291640
2022/03/15,2845441
2022/03/16,1671330
2022/03/17,822633
2022/03/18,84184
2022/03/19,43338
2022/03/20,1395720
2022/03/21,1115754
2022/03/22,1873049
2022/03/23,372469
2022/03/24,388325
2022/03/25,498658
2022/03/26,2615578
2022/03/27,2506964
2022/03/28,2125825
2022/03/29,2603831
2022/03/30,196478
2022/03/31,62290
2022/04/01,16887
2022/04/02,463175
2022/04/03,1372798
2022/04/04,326684
2022/04/05,523647
2022/04/06,333397
2022/04/07,82189
2022/04/08,337899
2022/04/09,1162603
2022/04/10,757002
2022/04/11,3428231
2022/04/12,2939641
2022/04/13,1516724
2022/04/14,7126
2022/04/15,10879
2022/04/16,37062
2022/04/17,100216
2022/04/18,156741
2022/04/19,261801
2022/04/20,1099532
2022/04/21,985250
2022/04/22,994794
2022/04/23,1113891
2022/04/24,1045720
2022/04/25,2481200
2022/04/26,1909912
2022/04/27,377117
2022/04/28,92953
2022/04/29,1071664
2022/04/30,2199249
2022/05/01,2229157
2022/05/02,2222985
2022/05/03,1489895
2022/05/04,724110
2022/05/05,1047901
2022/05/06,9329
2022/05/07,771382
2022/05/08,697577
2022/05/09,5181229
2022/05/10,4071322
2022/05/11,1455293
2022/05/12,4292456
2022/05/13,4329677
2022/05/14,15406320
2022/05/15,4820057
2022/05/16,4127566
2022/05/17,3533837
2022/05/18,2174069
2022/05/19,53785
2022/05/20,159760
2022/05/21,1714609
2022/05/22,1868470
2022/05/23,1276164
2022/05/24,801673
2022/05/25,823077
2022/05/26,2516125
2022/05/27,2605738
2022/05/28,3024455
2022/05/29,2501593
2022/05/30,592852
2022/05/31,822316
2022/06/01,52868
2022/06/02,3524
2022/06/03,322884
2022/06/04,999346
2022/06/05,350072
2022/06/06,439005
2022/06/07,754477
2022/06/08,208138
2022/06/09,257630
2022/06/10,896301
2022/06/11,1333081
2022/06/12,316770
2022/06/13,4478724
2022/06/14,4199512
2022/06/15,2213061
2022/06/16,767342
2022/06/17,647508
2022/06/18,66864
2022/06/19,259596
2022/06/20,256460
2022/06/21,22243
2022/06/22,33453
2022/06/23,7249
2022/06/24,3255
2022/06/25,166592
2022/06/26,195017
2022/06/27,270509
2022/06/28,255436
2022/06/29,426073
2022/06/30,381414
2022/07/01,416154
2022/07/02,648351
2022/07/03,438811
2022/07/04,223839
2022/07/05,261172
2022/07/06,2292
2022/07/07,781092
2022/07/08,651657
2022/07/09,1296123
2022/07/10,265209
2022/07/11,124293
2022/07/12,159505
2022/07/13,98882
2022/07/14,56871
2022/07/15,261139
2022/07/16,496903
2022/07/17,629438
2022/07/18,1122782
2022/07/19,2447467
2022/07/20,1004039
2022/07/21,1958432
2022/07/22,3224429
2022/07/23,4748477
2022/07/24,163179
2022/07/25,153962
2022/07/26,127563
2022/07/27,299853
2022/07/28,610909
2022/07/29,53278
2022/07/30,789610
2022/07/31,801770
2022/08/01,168672
2022/08/02,218693
2022/08/03,43980
2022/08/04,75635
2022/08/05,83154
2022/08/06,114395
2022/08/07,94474
2022/08/08,112824
2022/08/09,125784
2022/08/10,478811
2022/08/11,275138
2022/08/12,286769
2022/08/13,152825
2022/08/14,125216
2022/08/15,381955
2022/08/16,391458
2022/08/17,1258090
2022/08/18,1631570
2022/08/19,1227272
2022/08/20,535831
2022/08/21,849042
2022/08/22,51210
2022/08/23,96443
2022/08/24,22946
2022/08/25,7662
2022/08/26,77066
2022/08/27,94571
2022/08/28,93719
2022/08/29,240415
2022/08/30,173872
2022/08/31,14709
2022/09/01,544.165
2022/09/02,293091
2022/09/03,1161529
2022/09/04,1902585
2022/09/05,177418
2022/09/06,4466389
2022/09/07,2570598
2022/09/08,1557872
2022/09/09,25119
2022/09/10,558629
2022/09/11,696887
2022/09/12,1954480
2022/09/13,5061626
2022/09/14,7032423
2022/09/15,2906136
2022/09/16,6246267
2022/09/17,6811526
2022/09/18,2372245
2022/09/19,1181755
2022/09/20,737655
2022/09/21,166320
2022/09/22,24799
2022/09/23,32968
2022/09/24,703569
2022/09/25,567819
2022/09/26,287015
2022/09/27,320772
2022/09/28,67800
2022/09/29,338724
2022/09/30,356648
2022/10/01,866824
2022/10/02,425541
2022/10/03,137350
2022/10/04,126650
2022/10/05,58854
2022/10/06,40097
2022/10/07,54339
2022/10/08,134382
2022/10/09,227398
2022/10/10,52811
2022/10/11,163983
2022/10/12,31712
2022/10/13,321806
2022/10/14,283996
2022/10/15,529690
2022/10/16,180462
2022/10/17,92335
2022/10/18,115481
2022/10/19,9087
2022/10/20,14155
2022/10/21,63730
2022/10/22,161918
2022/10/23,189498
2022/10/24,310832
2022/10/25,1024809
2022/10/26,711443
2022/10/27,215579
2022/10/28,506926
2022/10/29,94487
2022/10/30,137258
2022/10/31,133952
2022/11/01,123172
2022/11/02,268917
2022/11/03,275377
2022/11/04,140538
2022/11/05,390746
2022/11/06,425842
2022/11/07,898959
2022/11/08,4173410
2022/11/09,2450423
2022/11/10,268349
2022/11/11,2099101
2022/11/12,1619807
2022/11/13,87625
2022/11/14,37047
2022/11/15,113680
2022/11/16,44025
2022/11/17,49184
2022/11/18,82463
2022/11/19,81422
2022/11/20,85702
2022/11/21,2086909
2022/11/22,1640167
2022/11/23,1274516
2022/11/24,354092
2022/11/25,33292
2022/11/26,38365
2022/11/27,37504
2022/11/28,177352
2022/11/29,163036
