Date,fee_to_reward30smaUSD
2019/06/23,3.628
2019/06/24,3.636
2019/06/25,3.714
2019/06/26,3.731
2019/06/27,3.762
2019/06/28,3.791
2019/06/29,3.743
2019/06/30,3.711
2019/07/01,3.751
2019/07/02,3.786
2019/07/03,3.761
2019/07/04,3.726
2019/07/05,3.727
2019/07/06,3.718
2019/07/07,3.681
2019/07/08,3.639
2019/07/09,3.657
2019/07/10,3.576
2019/07/11,3.603
2019/07/12,3.608
2019/07/13,3.59
2019/07/14,3.561
2019/07/15,3.529
2019/07/16,3.665
2019/07/17,3.669
2019/07/18,3.647
2019/07/19,3.653
2019/07/20,3.547
2019/07/21,3.516
2019/07/22,3.502
2019/07/23,3.491
2019/07/24,3.545
2019/07/25,3.548
2019/07/26,3.474
2019/07/27,3.383
2019/07/28,3.276
2019/07/29,3.247
2019/07/30,3.224
2019/07/31,3.143
2019/08/01,3.168
2019/08/02,3.182
2019/08/03,3.224
2019/08/04,3.166
2019/08/05,3.148
2019/08/06,3.173
2019/08/07,3.138
2019/08/08,3.128
2019/08/09,3.137
2019/08/10,3.047
2019/08/11,3.02
2019/08/12,3.035
2019/08/13,3.024
2019/08/14,3.005
2019/08/15,2.894
2019/08/16,2.817
2019/08/17,2.796
2019/08/18,2.729
2019/08/19,2.768
2019/08/20,2.811
2019/08/21,2.863
2019/08/22,2.897
2019/08/23,2.838
2019/08/24,2.766
2019/08/25,2.8
2019/08/26,2.864
2019/08/27,2.917
2019/08/28,2.951
2019/08/29,2.982
2019/08/30,3.003
2019/08/31,2.947
2019/09/01,2.939
2019/09/02,2.937
2019/09/03,3.003
2019/09/04,3.043
2019/09/05,3.101
2019/09/06,3.179
2019/09/07,3.242
2019/09/08,3.313
2019/09/09,3.427
2019/09/10,3.567
2019/09/11,3.677
2019/09/12,3.814
2019/09/13,3.917
2019/09/14,4.017
2019/09/15,4.147
2019/09/16,4.303
2019/09/17,4.503
2019/09/18,4.677
2019/09/19,4.886
2019/09/20,5.075
2019/09/21,5.216
2019/09/22,5.314
2019/09/23,5.505
2019/09/24,5.718
2019/09/25,5.908
2019/09/26,6.06
2019/09/27,6.218
2019/09/28,6.37
2019/09/29,6.506
2019/09/30,6.629
2019/10/01,6.643
2019/10/02,6.629
2019/10/03,6.647
2019/10/04,6.635
2019/10/05,6.582
2019/10/06,6.508
2019/10/07,6.456
2019/10/08,6.398
2019/10/09,6.341
2019/10/10,6.248
2019/10/11,6.159
2019/10/12,6.036
2019/10/13,5.925
2019/10/14,5.816
2019/10/15,5.704
2019/10/16,5.587
2019/10/17,5.419
2019/10/18,5.248
2019/10/19,5.027
2019/10/20,4.816
2019/10/21,4.67
2019/10/22,4.591
2019/10/23,4.453
2019/10/24,4.249
2019/10/25,4.051
2019/10/26,3.914
2019/10/27,3.748
2019/10/28,3.605
2019/10/29,3.485
2019/10/30,3.39
2019/10/31,3.4
2019/11/01,3.402
2019/11/02,3.35
2019/11/03,3.336
2019/11/04,3.353
2019/11/05,3.383
2019/11/06,3.391
2019/11/07,3.436
2019/11/08,3.426
2019/11/09,3.412
2019/11/10,3.404
2019/11/11,3.435
2019/11/12,3.464
2019/11/13,3.481
2019/11/14,3.494
2019/11/15,3.506
2019/11/16,3.5
2019/11/17,3.49
2019/11/18,3.514
2019/11/19,3.538
2019/11/20,3.554
2019/11/21,3.602
2019/11/22,3.715
2019/11/23,3.695
2019/11/24,3.665
2019/11/25,3.761
2019/11/26,3.832
2019/11/27,3.85
2019/11/28,3.864
2019/11/29,3.856
2019/11/30,3.836
2019/12/01,3.851
2019/12/02,3.888
2019/12/03,3.905
2019/12/04,3.919
2019/12/05,3.91
2019/12/06,3.899
2019/12/07,3.828
2019/12/08,3.781
2019/12/09,3.782
2019/12/10,3.789
2019/12/11,3.777
2019/12/12,3.769
2019/12/13,3.758
2019/12/14,3.741
2019/12/15,3.727
2019/12/16,3.769
2019/12/17,3.853
2019/12/18,3.89
2019/12/19,3.892
2019/12/20,3.899
2019/12/21,3.831
2019/12/22,3.671
2019/12/23,3.696
2019/12/24,3.703
2019/12/25,3.585
2019/12/26,3.518
2019/12/27,3.48
2019/12/28,3.428
2019/12/29,3.393
2019/12/30,3.393
2019/12/31,3.369
2020/01/01,3.33
2020/01/02,3.292
2020/01/03,3.242
2020/01/04,3.195
2020/01/05,3.159
2020/01/06,3.159
2020/01/07,3.168
2020/01/08,3.165
2020/01/09,3.137
2020/01/10,3.121
2020/01/11,3.085
2020/01/12,3.043
2020/01/13,3.021
2020/01/14,3.018
2020/01/15,2.975
2020/01/16,2.874
2020/01/17,2.801
2020/01/18,2.751
2020/01/19,2.694
2020/01/20,2.661
2020/01/21,2.627
2020/01/22,2.557
2020/01/23,2.505
2020/01/24,2.456
2020/01/25,2.391
2020/01/26,2.331
2020/01/27,2.295
2020/01/28,2.268
2020/01/29,2.225
2020/01/30,2.191
2020/01/31,2.172
2020/02/01,2.159
2020/02/02,2.145
2020/02/03,2.156
2020/02/04,2.174
2020/02/05,2.192
2020/02/06,2.218
2020/02/07,2.232
2020/02/08,2.243
2020/02/09,2.234
2020/02/10,2.25
2020/02/11,2.28
2020/02/12,2.33
2020/02/13,2.353
2020/02/14,2.378
2020/02/15,2.411
2020/02/16,2.446
2020/02/17,2.477
2020/02/18,2.506
2020/02/19,2.546
2020/02/20,2.593
2020/02/21,2.613
2020/02/22,2.625
2020/02/23,2.649
2020/02/24,2.699
2020/02/25,2.757
2020/02/26,2.846
2020/02/27,2.897
2020/02/28,2.937
2020/02/29,2.941
2020/03/01,2.95
2020/03/02,2.968
2020/03/03,2.99
2020/03/04,3.002
2020/03/05,3.022
2020/03/06,3.014
2020/03/07,2.99
2020/03/08,3.001
2020/03/09,3.068
2020/03/10,3.091
2020/03/11,3.124
2020/03/12,3.769
2020/03/13,4.298
2020/03/14,4.307
2020/03/15,4.306
2020/03/16,4.485
2020/03/17,4.53
2020/03/18,4.557
2020/03/19,4.642
2020/03/20,4.692
2020/03/21,4.696
2020/03/22,4.731
2020/03/23,4.789
2020/03/24,4.833
2020/03/25,4.86
2020/03/26,4.875
2020/03/27,4.843
2020/03/28,4.822
2020/03/29,4.8
2020/03/30,4.828
2020/03/31,4.862
2020/04/01,4.884
2020/04/02,4.915
2020/04/03,4.939
2020/04/04,4.923
2020/04/05,4.913
2020/04/06,4.969
2020/04/07,4.978
2020/04/08,4.938
2020/04/09,4.943
2020/04/10,4.939
2020/04/11,4.289
2020/04/12,3.715
2020/04/13,3.695
2020/04/14,3.698
2020/04/15,3.519
2020/04/16,3.508
2020/04/17,3.492
2020/04/18,3.435
2020/04/19,3.393
2020/04/20,3.425
2020/04/21,3.46
2020/04/22,3.477
2020/04/23,3.505
2020/04/24,3.533
2020/04/25,3.543
2020/04/26,3.574
2020/04/27,3.629
2020/04/28,3.684
2020/04/29,3.791
2020/04/30,3.946
2020/05/01,3.994
2020/05/02,3.996
2020/05/03,4.022
2020/05/04,4.101
2020/05/05,4.194
2020/05/06,4.264
2020/05/07,4.388
2020/05/08,4.518
2020/05/09,4.616
2020/05/10,4.836
2020/05/11,5.022
2020/05/12,5.248
2020/05/13,5.516
2020/05/14,5.843
2020/05/15,6.088
2020/05/16,6.232
2020/05/17,6.424
2020/05/18,6.704
2020/05/19,6.959
2020/05/20,7.23
2020/05/21,7.621
2020/05/22,7.876
2020/05/23,7.986
2020/05/24,8.178
2020/05/25,8.477
2020/05/26,8.769
2020/05/27,9.084
2020/05/28,9.408
2020/05/29,9.6
2020/05/30,9.722
2020/05/31,9.902
2020/06/01,10.159
2020/06/02,10.442
2020/06/03,10.624
2020/06/04,10.814
2020/06/05,10.978
2020/06/06,11.139
2020/06/07,11.342
2020/06/08,11.59
2020/06/09,11.688
2020/06/10,11.888
2020/06/11,12.055
2020/06/12,12.091
2020/06/13,11.979
2020/06/14,11.909
2020/06/15,12.096
2020/06/16,12.249
2020/06/17,12.327
2020/06/18,12.405
2020/06/19,12.475
2020/06/20,12.337
2020/06/21,12.337
2020/06/22,12.621
2020/06/23,12.882
2020/06/24,13.073
2020/06/25,13.203
2020/06/26,13.263
2020/06/27,13.305
2020/06/28,13.382
2020/06/29,13.522
2020/06/30,13.843
2020/07/01,14.076
2020/07/02,14.22
2020/07/03,14.451
2020/07/04,14.545
2020/07/05,14.601
2020/07/06,14.716
2020/07/07,14.801
2020/07/08,14.998
2020/07/09,15.169
2020/07/10,15.201
2020/07/11,15.177
2020/07/12,15.187
2020/07/13,15.501
2020/07/14,15.787
2020/07/15,15.955
2020/07/16,16.191
2020/07/17,16.42
2020/07/18,16.634
2020/07/19,16.864
2020/07/20,17.316
2020/07/21,17.796
2020/07/22,18.12
2020/07/23,18.468
2020/07/24,18.771
2020/07/25,19.196
2020/07/26,19.571
2020/07/27,20.161
2020/07/28,20.575
2020/07/29,20.961
2020/07/30,21.192
2020/07/31,21.532
2020/08/01,21.792
2020/08/02,22.134
2020/08/03,22.539
2020/08/04,22.878
2020/08/05,23.079
2020/08/06,23.318
2020/08/07,23.589
2020/08/08,23.846
2020/08/09,24.308
2020/08/10,25.105
2020/08/11,26.001
2020/08/12,27.101
2020/08/13,28.346
2020/08/14,29.37
2020/08/15,29.937
2020/08/16,30.386
2020/08/17,30.952
2020/08/18,31.573
2020/08/19,32.09
2020/08/20,32.481
2020/08/21,33.098
2020/08/22,33.315
2020/08/23,33.416
2020/08/24,33.563
2020/08/25,33.848
2020/08/26,33.828
2020/08/27,34.035
2020/08/28,34.192
2020/08/29,34.461
2020/08/30,35.193
2020/08/31,36.169
2020/09/01,37.491
2020/09/02,38.912
2020/09/03,40.289
2020/09/04,41.275
2020/09/05,42.33
2020/09/06,42.732
2020/09/07,43.104
2020/09/08,43.296
2020/09/09,43.319
2020/09/10,43.554
2020/09/11,43.244
2020/09/12,42.614
2020/09/13,42.208
2020/09/14,42.566
2020/09/15,42.976
2020/09/16,43.189
2020/09/17,44.145
2020/09/18,44.772
2020/09/19,45.044
2020/09/20,44.888
2020/09/21,45.206
2020/09/22,45.635
2020/09/23,45.814
2020/09/24,45.835
2020/09/25,45.91
2020/09/26,45.817
2020/09/27,45.759
2020/09/28,45.861
2020/09/29,45.585
2020/09/30,45.031
2020/10/01,43.89
2020/10/02,42.661
2020/10/03,41.412
2020/10/04,40.655
2020/10/05,39.838
2020/10/06,39.655
2020/10/07,39.405
2020/10/08,39.195
2020/10/09,38.85
2020/10/10,38.073
2020/10/11,37.288
2020/10/12,36.992
2020/10/13,36.623
2020/10/14,35.906
2020/10/15,35.245
2020/10/16,34.615
2020/10/17,32.829
2020/10/18,31.357
2020/10/19,30.517
2020/10/20,29.936
2020/10/21,29.363
2020/10/22,28.739
2020/10/23,28.174
2020/10/24,27.427
2020/10/25,26.746
2020/10/26,26.46
2020/10/27,26.033
2020/10/28,25.559
2020/10/29,24.981
2020/10/30,24.521
2020/10/31,23.971
2020/11/01,23.392
2020/11/02,23.265
2020/11/03,22.931
2020/11/04,22.452
2020/11/05,21.961
2020/11/06,21.748
2020/11/07,21.525
2020/11/08,21.034
2020/11/09,20.848
2020/11/10,20.873
2020/11/11,20.654
2020/11/12,20.468
2020/11/13,20.278
2020/11/14,19.833
2020/11/15,19.498
2020/11/16,19.629
2020/11/17,20.044
2020/11/18,20.32
2020/11/19,20.238
2020/11/20,20.186
2020/11/21,20.189
2020/11/22,20.27
2020/11/23,20.757
2020/11/24,21.347
2020/11/25,21.424
2020/11/26,22.049
2020/11/27,21.867
2020/11/28,21.471
2020/11/29,21.073
2020/11/30,21.441
2020/12/01,21.931
2020/12/02,21.761
2020/12/03,21.775
2020/12/04,21.953
2020/12/05,21.815
2020/12/06,21.551
2020/12/07,21.48
2020/12/08,21.864
2020/12/09,22.104
2020/12/10,22.172
2020/12/11,22.313
2020/12/12,22.182
2020/12/13,22.077
2020/12/14,22.425
2020/12/15,22.968
2020/12/16,23.326
2020/12/17,23.758
2020/12/18,23.696
2020/12/19,23.837
2020/12/20,23.614
2020/12/21,23.744
2020/12/22,23.792
2020/12/23,24.028
2020/12/24,23.98
2020/12/25,24.236
2020/12/26,23.888
2020/12/27,24.374
2020/12/28,25.125
2020/12/29,25.866
2020/12/30,26.197
2020/12/31,26.373
2021/01/01,26.645
2021/01/02,27.104
2021/01/03,27.801
2021/01/04,29.045
2021/01/05,29.92
2021/01/06,30.58
2021/01/07,31.121
2021/01/08,31.668
2021/01/09,32.025
2021/01/10,32.266
2021/01/11,33.372
2021/01/12,33.804
2021/01/13,33.883
2021/01/14,33.877
2021/01/15,33.929
2021/01/16,33.547
2021/01/17,33.472
2021/01/18,33.601
2021/01/19,34.124
2021/01/20,34.188
2021/01/21,34.568
2021/01/22,34.695
2021/01/23,34.693
2021/01/24,34.649
2021/01/25,34.992
2021/01/26,34.951
2021/01/27,34.898
2021/01/28,34.874
2021/01/29,35.013
2021/01/30,35.091
2021/01/31,35.562
2021/02/01,35.95
2021/02/02,36.118
2021/02/03,35.934
2021/02/04,36.352
2021/02/05,36.871
2021/02/06,37.099
2021/02/07,37.202
2021/02/08,37.751
2021/02/09,38.484
2021/02/10,38.536
2021/02/11,39.045
2021/02/12,39.733
2021/02/13,40.355
2021/02/14,40.764
2021/02/15,41.337
2021/02/16,42.071
2021/02/17,42.698
2021/02/18,43.176
2021/02/19,43.797
2021/02/20,44.237
2021/02/21,44.382
2021/02/22,45.167
2021/02/23,46.227
2021/02/24,46.692
2021/02/25,47.206
2021/02/26,47.597
2021/02/27,47.801
2021/02/28,47.697
2021/03/01,47.755
2021/03/02,47.725
2021/03/03,47.589
2021/03/04,47.266
2021/03/05,47.104
2021/03/06,46.46
2021/03/07,45.997
2021/03/08,45.81
2021/03/09,45.752
2021/03/10,45.488
2021/03/11,45.085
2021/03/12,44.927
2021/03/13,44.925
2021/03/14,44.82
2021/03/15,44.846
2021/03/16,45.032
2021/03/17,45.148
2021/03/18,45.195
2021/03/19,45.168
2021/03/20,44.967
2021/03/21,44.738
2021/03/22,44.682
2021/03/23,44.786
2021/03/24,44.591
2021/03/25,44.153
2021/03/26,43.941
2021/03/27,43.696
2021/03/28,43.509
2021/03/29,43.662
2021/03/30,43.926
2021/03/31,44.378
2021/04/01,44.765
2021/04/02,45.057
2021/04/03,45.272
2021/04/04,45.12
2021/04/05,45.415
2021/04/06,45.535
2021/04/07,45.632
2021/04/08,45.53
2021/04/09,45.448
2021/04/10,45.25
2021/04/11,44.729
2021/04/12,44.397
2021/04/13,44.2
2021/04/14,43.949
2021/04/15,43.482
2021/04/16,43.407
2021/04/17,43.268
2021/04/18,43.279
2021/04/19,43.51
2021/04/20,44.023
2021/04/21,44.039
2021/04/22,44.048
2021/04/23,43.889
2021/04/24,43.284
2021/04/25,42.707
2021/04/26,42.346
2021/04/27,42
2021/04/28,41.616
2021/04/29,41.115
2021/04/30,40.277
2021/05/01,39.4
2021/05/02,38.469
2021/05/03,37.96
2021/05/04,37.701
2021/05/05,37.168
2021/05/06,36.666
2021/05/07,36.177
2021/05/08,36.311
2021/05/09,36.487
2021/05/10,37.191
2021/05/11,38.255
2021/05/12,39.096
2021/05/13,39.506
2021/05/14,39.592
2021/05/15,39.675
2021/05/16,39.198
2021/05/17,38.962
2021/05/18,38.606
2021/05/19,38.819
2021/05/20,38.298
2021/05/21,37.907
2021/05/22,37.238
2021/05/23,37.136
2021/05/24,37.111
2021/05/25,37.07
2021/05/26,36.927
2021/05/27,36.627
2021/05/28,36.249
2021/05/29,35.788
2021/05/30,35.422
2021/05/31,35.18
2021/06/01,35.025
2021/06/02,34.638
2021/06/03,34.23
2021/06/04,33.827
2021/06/05,33.226
2021/06/06,32.549
2021/06/07,31.522
2021/06/08,30.58
2021/06/09,29.155
2021/06/10,27.443
2021/06/11,25.838
2021/06/12,24.528
2021/06/13,23.338
2021/06/14,22.473
2021/06/15,21.762
2021/06/16,20.917
2021/06/17,20.148
2021/06/18,18.693
2021/06/19,17.602
2021/06/20,16.68
2021/06/21,16.517
2021/06/22,16.08
2021/06/23,15.516
2021/06/24,15.067
2021/06/25,14.744
2021/06/26,14.375
2021/06/27,14.047
2021/06/28,13.909
2021/06/29,13.842
2021/06/30,13.795
2021/07/01,13.684
2021/07/02,13.462
2021/07/03,13.176
2021/07/04,12.938
2021/07/05,12.896
2021/07/06,13.361
2021/07/07,13.624
2021/07/08,13.737
2021/07/09,13.799
2021/07/10,13.729
2021/07/11,13.549
2021/07/12,13.692
2021/07/13,13.966
2021/07/14,14.329
2021/07/15,14.662
2021/07/16,14.971
2021/07/17,15.079
2021/07/18,15.162
2021/07/19,15.377
2021/07/20,15.627
2021/07/21,15.375
2021/07/22,15.048
2021/07/23,15.151
2021/07/24,15.179
2021/07/25,15.112
2021/07/26,15.504
2021/07/27,15.785
2021/07/28,16.052
2021/07/29,16.192
2021/07/30,16.338
2021/07/31,16.545
2021/08/01,16.863
2021/08/02,17.277
2021/08/03,17.791
2021/08/04,18.195
2021/08/05,18.299
2021/08/06,18.414
2021/08/07,18.588
2021/08/08,18.824
2021/08/09,19.317
2021/08/10,19.914
2021/08/11,20.335
2021/08/12,20.624
2021/08/13,20.735
2021/08/14,20.786
2021/08/15,20.859
2021/08/16,21.207
2021/08/17,21.546
2021/08/18,21.811
2021/08/19,21.947
2021/08/20,21.703
2021/08/21,21.325
2021/08/22,20.971
2021/08/23,20.796
2021/08/24,20.665
2021/08/25,20.257
2021/08/26,19.901
2021/08/27,19.496
2021/08/28,19.162
2021/08/29,18.764
2021/08/30,18.447
2021/08/31,18.111
2021/09/01,17.713
2021/09/02,17.214
2021/09/03,16.835
2021/09/04,16.27
2021/09/05,15.781
2021/09/06,15.268
2021/09/07,14.947
2021/09/08,14.5
2021/09/09,14.006
2021/09/10,13.367
2021/09/11,12.698
2021/09/12,12.009
2021/09/13,11.489
2021/09/14,10.935
2021/09/15,10.276
2021/09/16,9.682
2021/09/17,9.095
2021/09/18,8.522
2021/09/19,8.485
2021/09/20,8.564
2021/09/21,8.65
2021/09/22,8.611
2021/09/23,8.554
2021/09/24,8.471
2021/09/25,8.322
2021/09/26,8.247
2021/09/27,8.225
2021/09/28,8.174
2021/09/29,8.046
2021/09/30,7.977
2021/10/01,7.871
2021/10/02,7.756
2021/10/03,7.552
2021/10/04,7.458
2021/10/05,7.451
2021/10/06,7.456
2021/10/07,7.384
2021/10/08,7.268
2021/10/09,7.069
2021/10/10,6.974
2021/10/11,7.035
2021/10/12,7.092
2021/10/13,7.055
2021/10/14,7.122
2021/10/15,7.245
2021/10/16,7.186
2021/10/17,7.166
2021/10/18,7.25
2021/10/19,7.27
2021/10/20,7.211
2021/10/21,7.199
2021/10/22,7.219
2021/10/23,7.184
2021/10/24,7.185
2021/10/25,7.291
2021/10/26,7.353
2021/10/27,7.51
2021/10/28,7.677
2021/10/29,7.836
2021/10/30,7.934
2021/10/31,8.038
2021/11/01,8.187
2021/11/02,8.378
2021/11/03,8.494
2021/11/04,8.512
2021/11/05,8.498
2021/11/06,8.399
2021/11/07,8.355
2021/11/08,8.477
2021/11/09,8.607
2021/11/10,8.698
2021/11/11,8.808
2021/11/12,8.881
2021/11/13,8.864
2021/11/14,8.761
2021/11/15,8.887
2021/11/16,9.019
2021/11/17,9.052
2021/11/18,9.143
2021/11/19,9.19
2021/11/20,9.153
2021/11/21,9.162
2021/11/22,9.26
2021/11/23,9.341
2021/11/24,9.387
2021/11/25,9.383
2021/11/26,9.286
2021/11/27,9.157
2021/11/28,9.026
2021/11/29,8.931
2021/11/30,8.901
2021/12/01,8.85
2021/12/02,8.751
2021/12/03,8.637
2021/12/04,8.644
2021/12/05,8.556
2021/12/06,8.549
2021/12/07,8.549
2021/12/08,8.458
2021/12/09,8.334
2021/12/10,8.233
2021/12/11,8.065
2021/12/12,7.914
2021/12/13,7.859
2021/12/14,7.812
2021/12/15,7.703
2021/12/16,7.581
2021/12/17,7.512
2021/12/18,7.358
2021/12/19,7.273
2021/12/20,7.236
2021/12/21,7.167
2021/12/22,7.059
2021/12/23,6.952
2021/12/24,6.833
2021/12/25,6.705
2021/12/26,6.541
2021/12/27,6.445
2021/12/28,6.414
2021/12/29,6.376
2021/12/30,6.286
2021/12/31,6.191
2022/01/01,6.079
2022/01/02,6.008
2022/01/03,5.855
2022/01/04,5.856
2022/01/05,5.84
2022/01/06,5.833
2022/01/07,5.869
2022/01/08,5.842
2022/01/09,5.782
2022/01/10,5.867
2022/01/11,5.943
2022/01/12,5.981
2022/01/13,6.003
2022/01/14,6.015
2022/01/15,5.99
2022/01/16,5.957
2022/01/17,6.021
2022/01/18,6.043
2022/01/19,6.07
2022/01/20,6.121
2022/01/21,6.229
2022/01/22,6.318
2022/01/23,6.315
2022/01/24,6.395
2022/01/25,6.459
2022/01/26,6.503
2022/01/27,6.523
2022/01/28,6.497
2022/01/29,6.481
2022/01/30,6.494
2022/01/31,6.527
2022/02/01,6.557
2022/02/02,6.586
2022/02/03,6.562
2022/02/04,6.498
2022/02/05,6.465
2022/02/06,6.356
2022/02/07,6.362
2022/02/08,6.343
2022/02/09,6.261
2022/02/10,6.208
2022/02/11,6.111
2022/02/12,6.042
2022/02/13,5.95
2022/02/14,5.923
2022/02/15,5.917
2022/02/16,5.873
2022/02/17,5.846
2022/02/18,5.778
2022/02/19,5.7
2022/02/20,5.559
2022/02/21,5.432
2022/02/22,5.418
2022/02/23,5.338
2022/02/24,5.324
2022/02/25,5.249
2022/02/26,5.149
2022/02/27,5.064
2022/02/28,5.013
2022/03/01,4.96
2022/03/02,4.918
2022/03/03,4.855
2022/03/04,4.771
2022/03/05,4.687
2022/03/06,4.625
2022/03/07,4.575
2022/03/08,4.586
2022/03/09,4.509
2022/03/10,4.458
2022/03/11,4.394
2022/03/12,4.303
2022/03/13,4.242
2022/03/14,4.216
2022/03/15,4.203
2022/03/16,4.189
2022/03/17,4.182
2022/03/18,4.177
2022/03/19,4.122
2022/03/20,4.092
2022/03/21,4.074
2022/03/22,4.051
2022/03/23,4.015
2022/03/24,3.984
2022/03/25,3.943
2022/03/26,3.862
2022/03/27,3.868
2022/03/28,3.918
2022/03/29,3.949
2022/03/30,3.952
2022/03/31,3.952
2022/04/01,3.954
2022/04/02,3.964
2022/04/03,3.976
2022/04/04,4.029
2022/04/05,4.074
2022/04/06,4.081
2022/04/07,4.079
2022/04/08,4.093
2022/04/09,4.075
2022/04/10,4.077
2022/04/11,4.113
2022/04/12,4.131
2022/04/13,4.134
2022/04/14,4.162
2022/04/15,4.132
2022/04/16,4.091
2022/04/17,4.034
2022/04/18,4.048
2022/04/19,4.061
2022/04/20,4.086
2022/04/21,4.098
2022/04/22,4.117
2022/04/23,4.081
2022/04/24,4.061
2022/04/25,4.104
2022/04/26,4.074
2022/04/27,4.027
2022/04/28,4.009
2022/04/29,4.009
2022/04/30,4.001
2022/05/01,4.249
2022/05/02,4.222
2022/05/03,4.2
2022/05/04,4.163
2022/05/05,4.154
2022/05/06,4.137
2022/05/07,4.077
2022/05/08,4.041
2022/05/09,4.119
2022/05/10,4.185
2022/05/11,4.376
2022/05/12,4.643
2022/05/13,4.702
2022/05/14,4.708
2022/05/15,4.72
2022/05/16,4.719
2022/05/17,4.733
2022/05/18,4.718
2022/05/19,4.711
2022/05/20,4.675
2022/05/21,4.641
2022/05/22,4.597
2022/05/23,4.611
2022/05/24,4.619
2022/05/25,4.582
2022/05/26,4.601
2022/05/27,4.605
2022/05/28,4.565
2022/05/29,4.513
2022/05/30,4.5
2022/05/31,4.246
2022/06/01,4.242
2022/06/02,4.235
2022/06/03,4.228
2022/06/04,4.195
2022/06/05,4.18
2022/06/06,4.219
2022/06/07,4.263
2022/06/08,4.227
2022/06/09,4.175
2022/06/10,3.978
2022/06/11,3.713
2022/06/12,3.661
2022/06/13,3.798
2022/06/14,3.901
2022/06/15,4.001
2022/06/16,4.025
2022/06/17,4.052
2022/06/18,4.119
2022/06/19,4.162
2022/06/20,4.194
2022/06/21,4.249
2022/06/22,4.276
2022/06/23,4.314
2022/06/24,4.354
2022/06/25,4.332
2022/06/26,4.316
2022/06/27,4.356
2022/06/28,4.417
2022/06/29,4.475
2022/06/30,4.504
2022/07/01,4.508
2022/07/02,4.497
2022/07/03,4.476
2022/07/04,4.462
2022/07/05,4.467
2022/07/06,4.466
2022/07/07,4.448
2022/07/08,4.418
2022/07/09,4.397
2022/07/10,4.368
2022/07/11,4.364
2022/07/12,4.354
2022/07/13,4.198
2022/07/14,4.106
2022/07/15,4.008
2022/07/16,3.991
2022/07/17,3.958
2022/07/18,3.905
2022/07/19,3.891
2022/07/20,3.886
2022/07/21,3.86
2022/07/22,3.832
2022/07/23,3.78
2022/07/24,3.725
2022/07/25,3.728
2022/07/26,3.724
2022/07/27,3.726
2022/07/28,3.709
2022/07/29,3.653
2022/07/30,3.583
2022/07/31,3.551
2022/08/01,3.582
2022/08/02,3.596
2022/08/03,3.586
2022/08/04,3.563
2022/08/05,3.532
2022/08/06,3.489
2022/08/07,3.46
2022/08/08,3.457
2022/08/09,3.469
2022/08/10,3.48
2022/08/11,3.474
2022/08/12,3.443
2022/08/13,3.407
2022/08/14,3.38
2022/08/15,3.366
2022/08/16,3.346
2022/08/17,3.308
2022/08/18,3.253
2022/08/19,3.241
2022/08/20,3.207
2022/08/21,3.181
2022/08/22,3.19
2022/08/23,3.191
2022/08/24,3.169
2022/08/25,3.161
2022/08/26,3.139
2022/08/27,3.09
2022/08/28,3.051
2022/08/29,3.057
2022/08/30,3.08
2022/08/31,3.068
2022/09/01,3.055
2022/09/02,3.046
2022/09/03,3.02
2022/09/04,3.001
2022/09/05,3.009
2022/09/06,3.023
2022/09/07,3.032
2022/09/08,3.048
2022/09/09,3.02
2022/09/10,2.995
2022/09/11,2.983
2022/09/12,3.004
2022/09/13,3.047
2022/09/14,3.039
2022/09/15,3.079
2022/09/16,3.083
2022/09/17,3.072
2022/09/18,3.043
2022/09/19,3.058
2022/09/20,3.078
2022/09/21,3.097
2022/09/22,3.097
2022/09/23,3.101
2022/09/24,3.079
2022/09/25,3.054
2022/09/26,3.08
2022/09/27,3.104
2022/09/28,3.11
2022/09/29,3.096
2022/09/30,3.082
2022/10/01,3.062
2022/10/02,3.049
2022/10/03,3.07
2022/10/04,3.089
2022/10/05,3.106
2022/10/06,3.101
2022/10/07,3.077
2022/10/08,3.028
2022/10/09,3
2022/10/10,3.008
2022/10/11,3.004
2022/10/12,2.982
2022/10/13,2.95
2022/10/14,2.934
2022/10/15,2.88
2022/10/16,2.865
2022/10/17,2.904
2022/10/18,2.929
2022/10/19,2.937
2022/10/20,2.961
2022/10/21,2.966
2022/10/22,2.958
2022/10/23,2.95
2022/10/24,2.971
2022/10/25,2.997
2022/10/26,3.003
2022/10/27,2.999
2022/10/28,2.995
2022/10/29,2.995
2022/10/30,2.972
2022/10/31,3.005
2022/11/01,3.023
2022/11/02,3.047
2022/11/03,3.06
2022/11/04,3.067
2022/11/05,3.049
2022/11/06,3.037
2022/11/07,3.059
2022/11/08,3.184
2022/11/09,3.326
2022/11/10,3.45
2022/11/11,3.518
2022/11/12,3.52
2022/11/13,3.539
2022/11/14,3.589
2022/11/15,3.613
2022/11/16,3.595
2022/11/17,3.576
2022/11/18,3.549
2022/11/19,3.49
2022/11/20,3.445
2022/11/21,3.456
2022/11/22,3.469
2022/11/23,3.449
2022/11/24,3.414
2022/11/25,3.369
2022/11/26,3.334
2022/11/27,3.291
2022/11/28,3.272
2022/11/29,3.272
