Date,activeaddresses3mom
2019/09/17,29212
2019/09/18,34770
2019/09/19,-37892
2019/09/20,22485
2019/09/21,-70246
2019/09/22,-68960
2019/09/23,-79950
2019/09/24,54089
2019/09/25,56197
2019/09/26,20938
2019/09/27,-32643
2019/09/28,-33967
2019/09/29,-42772
2019/09/30,11449
2019/10/01,24522
2019/10/02,41512
2019/10/03,-40503
2019/10/04,-43102
2019/10/05,-20083
2019/10/06,-3583
2019/10/07,26761
2019/10/08,29842
2019/10/09,80616
2019/10/10,36674
2019/10/11,16517
2019/10/12,-63156
2019/10/13,-68732
2019/10/14,-31717
2019/10/15,33010
2019/10/16,42066
2019/10/17,5902
2019/10/18,23164
2019/10/19,5452
2019/10/20,-29933
2019/10/21,-31307
2019/10/22,821
2019/10/23,34314
2019/10/24,-3367
2019/10/25,9232
2019/10/26,6741
2019/10/27,-30583
2019/10/28,1895
2019/10/29,768
2019/10/30,34457
2019/10/31,-8560
2019/11/01,-10664
2019/11/02,-47494
2019/11/03,-58540
2019/11/04,-9553
2019/11/05,72085
2019/11/06,59795
2019/11/07,100104
2019/11/08,-19632
2019/11/09,-47126
2019/11/10,-111641
2019/11/11,12391
2019/11/12,61471
2019/11/13,41754
2019/11/14,-16810
2019/11/15,-30437
2019/11/16,-62942
2019/11/17,-42914
2019/11/18,13999
2019/11/19,55731
2019/11/20,30388
2019/11/21,39080
2019/11/22,36311
2019/11/23,-28711
2019/11/24,-107748
2019/11/25,-29724
2019/11/26,11536
2019/11/27,31256
2019/11/28,-57729
2019/11/29,10176
2019/11/30,-154818
2019/12/01,696
2019/12/02,34199
2019/12/03,166567
2019/12/04,18105
2019/12/05,-45250
2019/12/06,-18424
2019/12/07,-68573
2019/12/08,-90218
2019/12/09,35552
2019/12/10,61137
2019/12/11,89322
2019/12/12,-34715
2019/12/13,-6782
2019/12/14,-51048
2019/12/15,-34953
2019/12/16,10732
2019/12/17,43267
2019/12/18,59061
2019/12/19,-13731
2019/12/20,-2482
2019/12/21,-57510
2019/12/22,-50166
2019/12/23,-285
2019/12/24,12427
2019/12/25,13524
2019/12/26,-8754
2019/12/27,-1530
2019/12/28,-2177
2019/12/29,-56045
2019/12/30,16566
2019/12/31,4948
2020/01/01,-15790
2020/01/02,-54434
2020/01/03,22972
2020/01/04,53354
2020/01/05,19938
2020/01/06,15372
2020/01/07,31362
2020/01/08,59667
2020/01/09,10947
2020/01/10,-7283
2020/01/11,-44135
2020/01/12,-64003
2020/01/13,-11038
2020/01/14,59118
2020/01/15,97836
2020/01/16,76282
2020/01/17,-5286
2020/01/18,-33442
2020/01/19,-62948
2020/01/20,-31236
2020/01/21,-20907
2020/01/22,-27292
2020/01/23,-9720
2020/01/24,-56157
2020/01/25,-50819
2020/01/26,-80178
2020/01/27,11083
2020/01/28,37182
2020/01/29,64135
2020/01/30,25946
2020/01/31,22058
2020/02/01,-2854
2020/02/02,-15324
2020/02/03,38290
2020/02/04,9970
2020/02/05,55255
2020/02/06,-92
2020/02/07,47551
2020/02/08,29840
2020/02/09,25151
2020/02/10,17928
2020/02/11,27311
2020/02/12,101365
2020/02/13,64788
2020/02/14,-3498
2020/02/15,-89928
2020/02/16,-77092
2020/02/17,-16870
2020/02/18,15261
2020/02/19,20299
2020/02/20,-6826
2020/02/21,-17432
2020/02/22,-18876
2020/02/23,-900
2020/02/24,8139
2020/02/25,6669
2020/02/26,8691
2020/02/27,-935
2020/02/28,13586
2020/02/29,-36310
2020/03/01,-47694
2020/03/02,6398
2020/03/03,6029
2020/03/04,28590
2020/03/05,4710
2020/03/06,21157
2020/03/07,-21648
2020/03/08,-48713
2020/03/09,24245
2020/03/10,28058
2020/03/11,26885
2020/03/12,-28533
2020/03/13,63419
2020/03/14,-2817
2020/03/15,-21533
2020/03/16,-29095
2020/03/17,34830
2020/03/18,79873
2020/03/19,81285
2020/03/20,59446
2020/03/21,116284
2020/03/22,-50669
2020/03/23,1460
2020/03/24,-100495
2020/03/25,-27992
2020/03/26,-40734
2020/03/27,-19970
2020/03/28,-50622
2020/03/29,-88028
2020/03/30,-24318
2020/03/31,29818
2020/04/01,41379
2020/04/02,-3434
2020/04/03,5863
2020/04/04,-25686
2020/04/05,-54280
2020/04/06,20763
2020/04/07,57465
2020/04/08,133813
2020/04/09,-14780
2020/04/10,-3315
2020/04/11,-104269
2020/04/12,-17810
2020/04/13,13851
2020/04/14,91502
2020/04/15,53080
2020/04/16,9652
2020/04/17,-15660
2020/04/18,15514
2020/04/19,4947
2020/04/20,21450
2020/04/21,-3127
2020/04/22,8997
2020/04/23,5601
2020/04/24,29536
2020/04/25,5104
2020/04/26,-29347
2020/04/27,-8502
2020/04/28,18852
2020/04/29,55577
2020/04/30,19275
2020/05/01,1176
2020/05/02,-54793
2020/05/03,-31285
2020/05/04,-28715
2020/05/05,-13940
2020/05/06,-5038
2020/05/07,30263
2020/05/08,55144
2020/05/09,38467
2020/05/10,17763
2020/05/11,-335
2020/05/12,-29479
2020/05/13,-50054
2020/05/14,-42700
2020/05/15,2159
2020/05/16,18924
2020/05/17,-503
2020/05/18,2769
2020/05/19,23549
2020/05/20,27576
2020/05/21,7806
2020/05/22,10907
2020/05/23,12764
2020/05/24,-32222
2020/05/25,-29457
2020/05/26,8573
2020/05/27,60240
2020/05/28,-110153
2020/05/29,51130
2020/05/30,4446
2020/05/31,132914
2020/06/01,-18204
2020/06/02,56466
2020/06/03,27211
2020/06/04,6882
2020/06/05,-63275
2020/06/06,-35993
2020/06/07,-73238
2020/06/08,24991
2020/06/09,43273
2020/06/10,49015
2020/06/11,-18485
2020/06/12,4687
2020/06/13,-22754
2020/06/14,-54893
2020/06/15,-5346
2020/06/16,37320
2020/06/17,61344
2020/06/18,27912
2020/06/19,19103
2020/06/20,23545
2020/06/21,-19567
2020/06/22,34730
2020/06/23,51891
2020/06/24,50365
2020/06/25,-7802
2020/06/26,-21432
2020/06/27,-16915
2020/06/28,-17567
2020/06/29,39953
2020/06/30,50653
2020/07/01,40143
2020/07/02,-30835
2020/07/03,-45912
2020/07/04,-46683
2020/07/05,-87251
2020/07/06,-12064
2020/07/07,38843
2020/07/08,92469
2020/07/09,31025
2020/07/10,-22178
2020/07/11,-28902
2020/07/12,-46621
2020/07/13,60698
2020/07/14,51854
2020/07/15,82806
2020/07/16,-41945
2020/07/17,-32576
2020/07/18,-78531
2020/07/19,-28453
2020/07/20,26885
2020/07/21,24117
2020/07/22,35493
2020/07/23,3685
2020/07/24,16164
2020/07/25,20073
2020/07/26,1114
2020/07/27,81978
2020/07/28,89181
2020/07/29,-5353
2020/07/30,-49504
2020/07/31,-65591
2020/08/01,38689
2020/08/02,5160
2020/08/03,17214
2020/08/04,10468
2020/08/05,44699
2020/08/06,23622
2020/08/07,10550
2020/08/08,-46804
2020/08/09,-75207
2020/08/10,-29432
2020/08/11,7722
2020/08/12,-25000
2020/08/13,-30667
2020/08/14,-25649
2020/08/15,17999
2020/08/16,-10648
2020/08/17,-5589
2020/08/18,8490
2020/08/19,24260
2020/08/20,5453
2020/08/21,45282
2020/08/22,-38613
2020/08/23,4118
2020/08/24,-29876
2020/08/25,21194
2020/08/26,11403
2020/08/27,-8135
2020/08/28,-21611
2020/08/29,-69824
2020/08/30,-73703
2020/08/31,43971
2020/09/01,87769
2020/09/02,79958
2020/09/03,-21616
2020/09/04,-5129
2020/09/05,-77339
2020/09/06,-45405
2020/09/07,-70469
2020/09/08,11548
2020/09/09,-10985
2020/09/10,-1881
2020/09/11,2095
2020/09/12,-1442
2020/09/13,-39286
2020/09/14,1810
2020/09/15,37036
2020/09/16,30200
2020/09/17,364708
2020/09/18,166214
2020/09/19,86201
2020/09/20,-264943
2020/09/21,-104587
2020/09/22,-26971
2020/09/23,-48722
2020/09/24,-22598
2020/09/25,-27300
2020/09/26,-32621
2020/09/27,-67159
2020/09/28,20656
2020/09/29,41777
2020/09/30,65801
2020/10/01,-23409
2020/10/02,-52046
2020/10/03,-82607
2020/10/04,-39396
2020/10/05,-15994
2020/10/06,36552
2020/10/07,22591
2020/10/08,11510
2020/10/09,17373
2020/10/10,21581
2020/10/11,12832
2020/10/12,-5705
2020/10/13,49415
2020/10/14,53682
2020/10/15,189820
2020/10/16,71997
2020/10/17,20468
2020/10/18,-195697
2020/10/19,-76474
2020/10/20,-24671
2020/10/21,78546
2020/10/22,75218
2020/10/23,61541
2020/10/24,-59414
2020/10/25,-159415
2020/10/26,-78595
2020/10/27,-2841
2020/10/28,83640
2020/10/29,367
2020/10/30,14103
2020/10/31,4681
2020/11/01,-7127
2020/11/02,33328
2020/11/03,-7926
2020/11/04,76005
2020/11/05,-6960
2020/11/06,46562
2020/11/07,-30092
2020/11/08,-49107
2020/11/09,-29978
2020/11/10,-5545
2020/11/11,42331
2020/11/12,-32239
2020/11/13,5585
2020/11/14,-752
2020/11/15,-17797
2020/11/16,-11264
2020/11/17,45898
2020/11/18,59796
2020/11/19,34755
2020/11/20,3253
2020/11/21,37041
2020/11/22,11541
2020/11/23,20057
2020/11/24,17598
2020/11/25,27404
2020/11/26,-64275
2020/11/27,-64705
2020/11/28,-122962
2020/11/29,-26290
2020/11/30,22945
2020/12/01,87160
2020/12/02,7174
2020/12/03,-28062
2020/12/04,-12870
2020/12/05,12050
2020/12/06,-48113
2020/12/07,-33363
2020/12/08,12267
2020/12/09,51167
2020/12/10,-14983
2020/12/11,-3173
2020/12/12,37889
2020/12/13,105596
2020/12/14,123341
2020/12/15,48829
2020/12/16,51798
2020/12/17,47425
2020/12/18,15475
2020/12/19,-57557
2020/12/20,-186645
2020/12/21,-105393
2020/12/22,-62560
2020/12/23,133615
2020/12/24,34111
2020/12/25,51575
2020/12/26,-58270
2020/12/27,24955
2020/12/28,25238
2020/12/29,15543
2020/12/30,25557
2020/12/31,-26676
2021/01/01,-13840
2021/01/02,-37192
2021/01/03,33368
2021/01/04,42469
2021/01/05,60806
2021/01/06,43910
2021/01/07,51971
2021/01/08,26191
2021/01/09,4704
2021/01/10,-48305
2021/01/11,-41961
2021/01/12,-82306
2021/01/13,-65215
2021/01/14,-12037
2021/01/15,47518
2021/01/16,48536
2021/01/17,-33527
2021/01/18,-4888
2021/01/19,27847
2021/01/20,52216
2021/01/21,-39533
2021/01/22,-52111
2021/01/23,-28883
2021/01/24,-2834
2021/01/25,29226
2021/01/26,27524
2021/01/27,-14699
2021/01/28,11092
2021/01/29,55589
2021/01/30,96676
2021/01/31,33075
2021/02/01,8703
2021/02/02,28154
2021/02/03,48227
2021/02/04,3877
2021/02/05,18927
2021/02/06,-24009
2021/02/07,-3820
2021/02/08,-14408
2021/02/09,36701
2021/02/10,37357
2021/02/11,19890
2021/02/12,3453
2021/02/13,-22910
2021/02/14,-48567
2021/02/15,-98212
2021/02/16,-22623
2021/02/17,15851
2021/02/18,93161
2021/02/19,65587
2021/02/20,62198
2021/02/21,-28972
2021/02/22,-62084
2021/02/23,-91467
2021/02/24,8887
2021/02/25,-4670
2021/02/26,24882
2021/02/27,-4873
2021/02/28,-33514
2021/03/01,-10695
2021/03/02,10341
2021/03/03,47146
2021/03/04,35996
2021/03/05,-75751
2021/03/06,-29233
2021/03/07,-57572
2021/03/08,38233
2021/03/09,61268
2021/03/10,71799
2021/03/11,72280
2021/03/12,24565
2021/03/13,16328
2021/03/14,-13814
2021/03/15,-12745
2021/03/16,3131
2021/03/17,-12358
2021/03/18,14839
2021/03/19,2813
2021/03/20,21233
2021/03/21,-63655
2021/03/22,-15246
2021/03/23,7100
2021/03/24,69019
2021/03/25,58362
2021/03/26,-557
2021/03/27,-28325
2021/03/28,-86156
2021/03/29,-19260
2021/03/30,19585
2021/03/31,65921
2021/04/01,78770
2021/04/02,70183
2021/04/03,1923
2021/04/04,-86495
2021/04/05,-68225
2021/04/06,13848
2021/04/07,33367
2021/04/08,-1970
2021/04/09,-19936
2021/04/10,49560
2021/04/11,14626
2021/04/12,39361
2021/04/13,-926
2021/04/14,-386543
2021/04/15,-96738
2021/04/16,-487627
2021/04/17,518133
2021/04/18,127067
2021/04/19,572351
2021/04/20,52819
2021/04/21,120545
2021/04/22,75661
2021/04/23,-37564
2021/04/24,-67920
2021/04/25,-72686
2021/04/26,-18092
2021/04/27,-1030
2021/04/28,54166
2021/04/29,65254
2021/04/30,-25330
2021/05/01,-69631
2021/05/02,-108997
2021/05/03,14419
2021/05/04,41455
2021/05/05,71559
2021/05/06,62455
2021/05/07,1486
2021/05/08,130034
2021/05/09,169495
2021/05/10,100353
2021/05/11,6852
2021/05/12,-126983
2021/05/13,-25075
2021/05/14,-93235
2021/05/15,-42655
2021/05/16,-106358
2021/05/17,-94776
2021/05/18,-88999
2021/05/19,-61973
2021/05/20,-3674
2021/05/21,-61341
2021/05/22,-66835
2021/05/23,-186155
2021/05/24,-53592
2021/05/25,-21490
2021/05/26,82177
2021/05/27,30327
2021/05/28,14661
2021/05/29,43090
2021/05/30,37925
2021/05/31,44947
2021/06/01,-33798
2021/06/02,-36646
2021/06/03,-4303
2021/06/04,-5038
2021/06/05,-46629
2021/06/06,-102090
2021/06/07,-56570
2021/06/08,-47696
2021/06/09,-21859
2021/06/10,-29981
2021/06/11,-14101
2021/06/12,-29359
2021/06/13,-20686
2021/06/14,17795
2021/06/15,60424
2021/06/16,34560
2021/06/17,2824
2021/06/18,-56076
2021/06/19,-120464
2021/06/20,-99776
2021/06/21,-2122
2021/06/22,120825
2021/06/23,102693
2021/06/24,48371
2021/06/25,2209
2021/06/26,-22032
2021/06/27,-47319
2021/06/28,190026
2021/06/29,77297
2021/06/30,53044
2021/07/01,-182921
2021/07/02,-65943
2021/07/03,-58681
2021/07/04,-77305
2021/07/05,-14267
2021/07/06,121467
2021/07/07,112749
2021/07/08,52820
2021/07/09,-73021
2021/07/10,-99340
2021/07/11,-77607
2021/07/12,-19386
2021/07/13,29761
2021/07/14,54294
2021/07/15,45760
2021/07/16,7164
2021/07/17,-23993
2021/07/18,-55595
2021/07/19,-43
2021/07/20,19619
2021/07/21,27761
2021/07/22,20047
2021/07/23,18321
2021/07/24,37526
2021/07/25,-45217
2021/07/26,13248
2021/07/27,101738
2021/07/28,153544
2021/07/29,26296
2021/07/30,-95101
2021/07/31,-75780
2021/08/01,-37600
2021/08/02,18461
2021/08/03,-21738
2021/08/04,3177
2021/08/05,-93922
2021/08/06,-1622
2021/08/07,-2786
2021/08/08,46757
2021/08/09,-15699
2021/08/10,-5157
2021/08/11,-44
2021/08/12,-8822
2021/08/13,-12336
2021/08/14,-29704
2021/08/15,-26204
2021/08/16,50132
2021/08/17,50006
2021/08/18,32863
2021/08/19,16227
2021/08/20,28799
2021/08/21,17106
2021/08/22,-69530
2021/08/23,-37500
2021/08/24,-15469
2021/08/25,-18199
2021/08/26,-52644
2021/08/27,-327577
2021/08/28,2290
2021/08/29,8442
2021/08/30,316968
2021/08/31,33747
2021/09/01,49319
2021/09/02,47075
2021/09/03,-38981
2021/09/04,-48604
2021/09/05,-79327
2021/09/06,16093
2021/09/07,66330
2021/09/08,26137
2021/09/09,25044
2021/09/10,-5759
2021/09/11,133470
2021/09/12,48219
2021/09/13,54183
2021/09/14,-60082
2021/09/15,-14468
2021/09/16,-62672
2021/09/17,-54572
2021/09/18,-32246
2021/09/19,-44226
2021/09/20,-43940
2021/09/21,-8175
2021/09/22,23292
2021/09/23,67243
2021/09/24,-32679
2021/09/25,-23445
2021/09/26,-103708
2021/09/27,-7418
2021/09/28,-32866
2021/09/29,55055
2021/09/30,3447
2021/10/01,96870
2021/10/02,8351
2021/10/03,15270
2021/10/04,-98593
2021/10/05,58518
2021/10/06,157234
2021/10/07,178727
2021/10/08,79376
2021/10/09,-67958
2021/10/10,-121921
2021/10/11,-93694
2021/10/12,-40267
2021/10/13,9841
2021/10/14,23511
2021/10/15,44059
2021/10/16,34565
2021/10/17,-29779
2021/10/18,-22205
2021/10/19,20002
2021/10/20,78862
2021/10/21,40944
2021/10/22,25429
2021/10/23,10220
2021/10/24,17422
2021/10/25,20018
2021/10/26,23044
2021/10/27,9642
2021/10/28,-342662
2021/10/29,92971
2021/10/30,35362
2021/10/31,323356
2021/11/01,-98166
2021/11/02,4220
2021/11/03,88651
2021/11/04,19548
2021/11/05,-25594
2021/11/06,-82599
2021/11/07,-21872
2021/11/08,358
2021/11/09,11250
2021/11/10,45611
2021/11/11,8066
2021/11/12,31126
2021/11/13,-27177
2021/11/14,-3611
2021/11/15,-40288
2021/11/16,-38694
2021/11/17,40966
2021/11/18,-20121
2021/11/19,-19636
2021/11/20,-154858
2021/11/21,19300
2021/11/22,-43231
2021/11/23,48994
2021/11/24,26268
2021/11/25,44168
2021/11/26,13535
2021/11/27,-82101
2021/11/28,-90066
2021/11/29,-6445
2021/11/30,51468
2021/12/01,54517
2021/12/02,15328
2021/12/03,-59048
2021/12/04,-36376
2021/12/05,169384
2021/12/06,11149
2021/12/07,64431
2021/12/08,-129203
2021/12/09,22277
2021/12/10,2217
2021/12/11,-78275
2021/12/12,-1568
2021/12/13,5561
2021/12/14,10515
2021/12/15,38576
2021/12/16,-30505
2021/12/17,68406
2021/12/18,-64216
2021/12/19,-33908
2021/12/20,-77559
2021/12/21,9762
2021/12/22,70578
2021/12/23,47468
2021/12/24,91758
2021/12/25,53594
2021/12/26,-27108
2021/12/27,-46993
2021/12/28,-61530
2021/12/29,-6228
2021/12/30,2437
2021/12/31,-10327
2022/01/01,-7841
2022/01/02,-90450
2022/01/03,-15765
2022/01/04,5784
2022/01/05,68550
2022/01/06,10803
2022/01/07,-18787
2022/01/08,-26611
2022/01/09,-80447
2022/01/10,73298
2022/01/11,94072
2022/01/12,179415
2022/01/13,35876
2022/01/14,-68255
2022/01/15,-84625
2022/01/16,-96799
2022/01/17,-4318
2022/01/18,-34191
2022/01/19,30974
2022/01/20,-1595
2022/01/21,-21513
2022/01/22,-63285
2022/01/23,-86491
2022/01/24,-27294
2022/01/25,6415
2022/01/26,9246
2022/01/27,-11505
2022/01/28,-28506
2022/01/29,20173
2022/01/30,63129
2022/01/31,51880
2022/02/01,45183
2022/02/02,-9472
2022/02/03,-52746
2022/02/04,-6139
2022/02/05,91513
2022/02/06,78920
2022/02/07,-19964
2022/02/08,-79734
2022/02/09,-18265
2022/02/10,41047
2022/02/11,8380
2022/02/12,-46972
2022/02/13,-46118
2022/02/14,-23940
2022/02/15,45733
2022/02/16,50900
2022/02/17,-8232
2022/02/18,63392
2022/02/19,-23569
2022/02/20,157303
2022/02/21,-141641
2022/02/22,-58028
2022/02/23,-155825
2022/02/24,35469
2022/02/25,25461
2022/02/26,26488
2022/02/27,-3975
2022/02/28,-33306
2022/03/01,-19835
2022/03/02,37366
2022/03/03,51337
2022/03/04,7103
2022/03/05,-63572
2022/03/06,-12358
2022/03/07,-3938
2022/03/08,90824
2022/03/09,26398
2022/03/10,72731
2022/03/11,-74064
2022/03/12,-22377
2022/03/13,-143936
2022/03/14,-21578
2022/03/15,47021
2022/03/16,154436
2022/03/17,56464
2022/03/18,64222
2022/03/19,-97180
2022/03/20,-30647
2022/03/21,-110846
2022/03/22,70720
2022/03/23,26211
2022/03/24,-4899
2022/03/25,-68502
2022/03/26,-20087
2022/03/27,-10733
2022/03/28,38131
2022/03/29,45375
2022/03/30,1567
2022/03/31,-31302
2022/04/01,-43458
2022/04/02,-44453
2022/04/03,-80581
2022/04/04,-62855
2022/04/05,-7625
2022/04/06,31370
2022/04/07,28491
2022/04/08,1263
2022/04/09,3375
2022/04/10,11183
2022/04/11,6080
2022/04/12,-25390
2022/04/13,-54159
2022/04/14,-2591
2022/04/15,17854
2022/04/16,24335
2022/04/17,-29496
2022/04/18,-4077
2022/04/19,112240
2022/04/20,166785
2022/04/21,16305
2022/04/22,-55378
2022/04/23,-145861
2022/04/24,-19522
2022/04/25,-24399
2022/04/26,32167
2022/04/27,45148
2022/04/28,5850
2022/04/29,10821
2022/04/30,8339
2022/05/01,-9363
2022/05/02,-83796
2022/05/03,-104632
2022/05/04,-28921
2022/05/05,125920
2022/05/06,66294
2022/05/07,-7742
2022/05/08,-65043
2022/05/09,571
2022/05/10,61520
2022/05/11,-55843
2022/05/12,82013
2022/05/13,103813
2022/05/14,48561
2022/05/15,-119319
2022/05/16,-142185
2022/05/17,5988
2022/05/18,84009
2022/05/19,-30464
2022/05/20,-38812
2022/05/21,-81869
2022/05/22,-17866
2022/05/23,-2667
2022/05/24,10049
2022/05/25,21588
2022/05/26,-23133
2022/05/27,-23014
2022/05/28,338
2022/05/29,35491
2022/05/30,-25900
2022/05/31,48315
2022/06/01,6331
2022/06/02,34645
2022/06/03,-62361
2022/06/04,-31042
2022/06/05,-34215
2022/06/06,-1862
2022/06/07,-2906
2022/06/08,11711
2022/06/09,3939
2022/06/10,48706
2022/06/11,-248
2022/06/12,-43449
2022/06/13,-77141
2022/06/14,-8370
2022/06/15,13556
2022/06/16,67168
2022/06/17,64565
2022/06/18,3963
2022/06/19,-60867
2022/06/20,-66949
2022/06/21,-20809
2022/06/22,392
2022/06/23,-30862
2022/06/24,18246
2022/06/25,-39993
2022/06/26,-34950
2022/06/27,4546
2022/06/28,22484
2022/06/29,30662
2022/06/30,-19171
2022/07/01,92560
2022/07/02,140571
2022/07/03,71219
2022/07/04,-6425
2022/07/05,-30323
2022/07/06,11188
2022/07/07,31996
2022/07/08,21152
2022/07/09,32059
2022/07/10,7604
2022/07/11,-31542
2022/07/12,-41408
2022/07/13,-5583
2022/07/14,39511
2022/07/15,78330
2022/07/16,75963
2022/07/17,63582
2022/07/18,-40696
2022/07/19,-91363
2022/07/20,-85984
2022/07/21,836
2022/07/22,40802
2022/07/23,-17335
2022/07/24,-37708
2022/07/25,57387
2022/07/26,568548
2022/07/27,45172
2022/07/28,-111799
2022/07/29,-552967
2022/07/30,-8296
2022/07/31,13654
2022/08/01,170890
2022/08/02,5742
2022/08/03,79372
2022/08/04,148342
2022/08/05,19436
2022/08/06,-45216
2022/08/07,-267756
2022/08/08,-31845
2022/08/09,-55727
2022/08/10,-56947
2022/08/11,-57850
2022/08/12,18211
2022/08/13,-22823
2022/08/14,1331
2022/08/15,-48759
2022/08/16,-7924
2022/08/17,12556
2022/08/18,45259
2022/08/19,-37790
2022/08/20,-44241
2022/08/21,-33829
2022/08/22,-6059
2022/08/23,15029
2022/08/24,-34566
2022/08/25,23271
2022/08/26,-21946
2022/08/27,729
2022/08/28,-40940
2022/08/29,-9322
2022/08/30,-15998
2022/08/31,-3713
2022/09/01,32037
2022/09/02,49004
2022/09/03,50110
2022/09/04,85711
2022/09/05,19573
2022/09/06,-16850
2022/09/07,-106242
2022/09/08,-31833
2022/09/09,20791
2022/09/10,-9058
2022/09/11,-21618
2022/09/12,-35025
2022/09/13,41877
2022/09/14,73128
2022/09/15,-450147
2022/09/16,-703258
2022/09/17,-746621
2022/09/18,491916
2022/09/19,693154
2022/09/20,698434
2022/09/21,-37108
2022/09/22,191
2022/09/23,-10160
2022/09/24,39768
2022/09/25,-6695
2022/09/26,18340
2022/09/27,67134
2022/09/28,-13963
2022/09/29,-7957
2022/09/30,-92419
2022/10/01,13757
2022/10/02,-15951
2022/10/03,-57083
2022/10/04,-10969
2022/10/05,18789
2022/10/06,126475
2022/10/07,67721
2022/10/08,114053
2022/10/09,48633
2022/10/10,52235
2022/10/11,-65828
2022/10/12,-102584
2022/10/13,-94016
2022/10/14,-83035
2022/10/15,-20525
2022/10/16,-86939
2022/10/17,-27115
2022/10/18,-65720
2022/10/19,31916
2022/10/20,66836
2022/10/21,72591
2022/10/22,-32389
2022/10/23,-75285
2022/10/24,-41245
2022/10/25,19246
2022/10/26,47653
2022/10/27,46119
2022/10/28,4417
2022/10/29,-61781
2022/10/30,-64445
2022/10/31,939
2022/11/01,36138
2022/11/02,-29793
2022/11/03,45981
2022/11/04,-58446
2022/11/05,-8880
2022/11/06,-99086
2022/11/07,73346
2022/11/08,30024
2022/11/09,77833
2022/11/10,-18754
2022/11/11,19674
2022/11/12,-41980
2022/11/13,-22319
2022/11/14,51455
2022/11/15,78240
2022/11/16,40795
2022/11/17,-719
2022/11/18,-58949
2022/11/19,-93196
2022/11/20,-130864
2022/11/21,-81512
2022/11/22,-12168
2022/11/23,36916
2022/11/24,96939
2022/11/25,102980
2022/11/26,10799
2022/11/27,-85980
2022/11/28,51407
2022/11/29,45311
2022/11/30,52710
