Date,difficulty
2019/12/15,2.8055742738722E+15
2019/12/16,2.7997022120548E+15
2019/12/17,2691351108267649
2019/12/18,2.5999721546047E+15
2019/12/19,2594205090863797
2019/12/20,2527841661802456
2019/12/21,2.5528241394936E+15
2019/12/22,2554315092624545
2019/12/23,2565197255589467
2019/12/24,2.5348870050521E+15
2019/12/25,2.5064530627247E+15
2019/12/26,2488730631795398
2019/12/27,2492178193150642
2019/12/28,2529318299916527
2019/12/29,2559612836228634
2019/12/30,2.548326416155E+15
2019/12/31,2525715320312598
2020/01/01,2455803530504161
2020/01/02,2.2220977156136E+15
2020/01/03,1.9830998736823E+15
2020/01/04,2.0771792117405E+15
2020/01/05,2.0411284021712E+15
2020/01/06,2.0318461425145E+15
2020/01/07,2107075773207027
2020/01/08,2.0652599629138E+15
2020/01/09,2.0150769155334E+15
2020/01/10,2.0771294665634E+15
2020/01/11,2.0962469414131E+15
2020/01/12,2074522124474636
2020/01/13,2.0798073442721E+15
2020/01/14,2.0731165238952E+15
2020/01/15,2.1194925582432E+15
2020/01/16,2.084330104282E+15
2020/01/17,2.0813150692023E+15
2020/01/18,2.0745140106516E+15
2020/01/19,2.0680508582302E+15
2020/01/20,2.0966622536759E+15
2020/01/21,2096823935938257
2020/01/22,2.0912563281045E+15
2020/01/23,2.0761609135469E+15
2020/01/24,2127291573214112
2020/01/25,2.0932599983647E+15
2020/01/26,2.072439146289E+15
2020/01/27,2.0766632673693E+15
2020/01/28,2.0538448201974E+15
2020/01/29,2.083501344068E+15
2020/01/30,2.0576706001405E+15
2020/01/31,2.0577865915838E+15
2020/02/01,2.0465681553838E+15
2020/02/02,2.092379465869E+15
2020/02/03,2.0834307279637E+15
2020/02/04,2103272697183429
2020/02/05,2100043328021104
2020/02/06,2.0940868581508E+15
2020/02/07,2.0899332176062E+15
2020/02/08,2.142113384249E+15
2020/02/09,2.1140449341691E+15
2020/02/10,2.1153939738435E+15
2020/02/11,2144844448104149
2020/02/12,2164395097019903
2020/02/13,2195762536568487
2020/02/14,2.2012484430702E+15
2020/02/15,2.2158599218543E+15
2020/02/16,2.2172244589907E+15
2020/02/17,2.2332641176887E+15
2020/02/18,2.2421893499362E+15
2020/02/19,2.3143494248552E+15
2020/02/20,2.2692763649757E+15
2020/02/21,2236946954561042
2020/02/22,2.2782175395537E+15
2020/02/23,2265292035721431
2020/02/24,2.3125239596015E+15
2020/02/25,2.250327706547E+15
2020/02/26,2.253688236794E+15
2020/02/27,2341555874782344
2020/02/28,2286565472767027
2020/02/29,2296406980731179
2020/03/01,2276237698688872
2020/03/02,2.2427996469194E+15
2020/03/03,2.260147305886E+15
2020/03/04,2.2828526905702E+15
2020/03/05,2.3133199949721E+15
2020/03/06,2224908607066427
2020/03/07,2.2722787215868E+15
2020/03/08,2322139559580106
2020/03/09,2.3038101326046E+15
2020/03/10,2287044580624144
2020/03/11,2.2483626736379E+15
2020/03/12,2.2845706088267E+15
2020/03/13,2.2397350965732E+15
2020/03/14,2.1755518033674E+15
2020/03/15,2182442413338493
2020/03/16,2.2034619152463E+15
2020/03/17,2.1338049036568E+15
2020/03/18,2.1805066348338E+15
2020/03/19,2.1909311375417E+15
2020/03/20,2.1902598718253E+15
2020/03/21,2.227485546472E+15
2020/03/22,2.1594072138646E+15
2020/03/23,2.1598550795181E+15
2020/03/24,2232215234546543
2020/03/25,2192031453927202
2020/03/26,2.2169668007607E+15
2020/03/27,2201867706749060
2020/03/28,2.2183977902242E+15
2020/03/29,2237588592265863
2020/03/30,2256529734997784
2020/03/31,2.1936231516566E+15
2020/04/01,2.1885312322007E+15
2020/04/02,2261717269664528
2020/04/03,2.2254261600255E+15
2020/04/04,2.1901178962135E+15
2020/04/05,2.2142745857655E+15
2020/04/06,2.1451245908684E+15
2020/04/07,2176478483863229
2020/04/08,2.2057021658769E+15
2020/04/09,2.2143254183774E+15
2020/04/10,2.2474132487984E+15
2020/04/11,2197969953807986
2020/04/12,2.2343833349461E+15
2020/04/13,2214842680256928
2020/04/14,2271633373597664
2020/04/15,2.2479498954424E+15
2020/04/16,2.27028458107E+15
2020/04/17,2242992503408687
2020/04/18,2255731998701418
2020/04/19,2.1928076179156E+15
2020/04/20,2.1848588109851E+15
2020/04/21,2.2320845129664E+15
2020/04/22,2.2042628726063E+15
2020/04/23,2.2625092766108E+15
2020/04/24,2228822176456599
2020/04/25,2.216500301056E+15
2020/04/26,2.226631842248E+15
2020/04/27,2.1772203080384E+15
2020/04/28,2178617862385231
2020/04/29,2238005274061377
2020/04/30,2276654186112156
2020/05/01,2318620367470840
2020/05/02,2.3308728597112E+15
2020/05/03,2279570599153865
2020/05/04,2338904189751974
2020/05/05,2.3537537271728E+15
2020/05/06,2.3031001184695E+15
2020/05/07,2.2435234141994E+15
2020/05/08,2274344810388728
2020/05/09,2.2960337927508E+15
2020/05/10,2.2388012196691E+15
2020/05/11,2266229277682380
2020/05/12,2.2673700844513E+15
2020/05/13,2249314785692062
2020/05/14,2.2831441810938E+15
2020/05/15,2328703692980969
2020/05/16,2276285657202904
2020/05/17,2326027885806891
2020/05/18,2271760571777529
2020/05/19,2.2430054240256E+15
2020/05/20,2.298306407304E+15
2020/05/21,2.2379361646041E+15
2020/05/22,2.2582381797268E+15
2020/05/23,2273518500602780
2020/05/24,2304280260143810
2020/05/25,2.2620000495102E+15
2020/05/26,2.240723517554E+15
2020/05/27,2295607835284184
2020/05/28,2259740317061732
2020/05/29,2.2750650147195E+15
2020/05/30,2300421645778158
2020/05/31,2.328436581378E+15
2020/06/01,2.2992696823996E+15
2020/06/02,2.308870193005E+15
2020/06/03,2357415459983394
2020/06/04,2367809883427728
2020/06/05,2.3162153224616E+15
2020/06/06,2340878660361848
2020/06/07,2366153006324345
2020/06/08,2.3332278581957E+15
2020/06/09,2285532003046146
2020/06/10,2277161984757869
2020/06/11,2281666309846573
2020/06/12,2.2757954555242E+15
2020/06/13,2.2916407010427E+15
2020/06/14,2.3006115437711E+15
2020/06/15,2.3025462371562E+15
2020/06/16,2353432775800042
2020/06/17,2.3018702248158E+15
2020/06/18,2.2966686957185E+15
2020/06/19,2330632422008059
2020/06/20,2358639303130428
2020/06/21,2346555186346084
2020/06/22,2.319236453606E+15
2020/06/23,2.3504149241599E+15
2020/06/24,2362403429310276
2020/06/25,2.4052774958513E+15
2020/06/26,2.4068948138158E+15
2020/06/27,2.3873705925727E+15
2020/06/28,2.3414224180638E+15
2020/06/29,2.3974349527413E+15
2020/06/30,2358194560152865
2020/07/01,2337924652434036
2020/07/02,2.3583163594846E+15
2020/07/03,2382837221643072
2020/07/04,2.4081393451245E+15
2020/07/05,2.3773795119921E+15
2020/07/06,2.3894786782016E+15
2020/07/07,2349911136065227
2020/07/08,2.4283745630817E+15
2020/07/09,2403289733407635
2020/07/10,2391923596958463
2020/07/11,2396733448300371
2020/07/12,2.4239427939636E+15
2020/07/13,2.4447654506556E+15
2020/07/14,2.4089280493865E+15
2020/07/15,2.3847794118144E+15
2020/07/16,2416897008164607
2020/07/17,2.3611804472379E+15
2020/07/18,2402131610682276
2020/07/19,2.4245777041708E+15
2020/07/20,2.3629441452086E+15
2020/07/21,2302394117851142
2020/07/22,2.2774146651875E+15
2020/07/23,2.3600836499281E+15
2020/07/24,2452139971627759
2020/07/25,2.3836288440561E+15
2020/07/26,2431627905427886
2020/07/27,2450503703949248
2020/07/28,2511147459232083
2020/07/29,2.5339837491785E+15
2020/07/30,2495871727286803
2020/07/31,2394725595605838
2020/08/01,2438661057420395
2020/08/02,2.5150793703342E+15
2020/08/03,2.4283381194377E+15
2020/08/04,2.4630871730039E+15
2020/08/05,2453222927579741
2020/08/06,2.4529076166406E+15
2020/08/07,2.5173858164553E+15
2020/08/08,2543810968810946
2020/08/09,2592107455956343
2020/08/10,2573426338302053
2020/08/11,2534224749941378
2020/08/12,2.5620455806581E+15
2020/08/13,2.5834445415167E+15
2020/08/14,2676094574784387
2020/08/15,2.7292666991804E+15
2020/08/16,2656591643638469
2020/08/17,2.5819572153987E+15
2020/08/18,2477494953102993
2020/08/19,2599290832333296
2020/08/20,2.6589432767499E+15
2020/08/21,2728688407264615
2020/08/22,2705914605775058
2020/08/23,2729429715947221
2020/08/24,2.7266338209255E+15
2020/08/25,2759997186292721
2020/08/26,2736414288730281
2020/08/27,2.7259371208552E+15
2020/08/28,2780535651250185
2020/08/29,2701461372103643
2020/08/30,2744792701462877
2020/08/31,2.7343884002226E+15
2020/09/01,2877913837501646
2020/09/02,2.8756424738452E+15
2020/09/03,2831203344156015
2020/09/04,2898343644530039
2020/09/05,2948502949643538
2020/09/06,3001690651851687
2020/09/07,3065247417417995
2020/09/08,3017171627724311
2020/09/09,3.0083186047059E+15
2020/09/10,2.9470148649285E+15
2020/09/11,3036541584241898
2020/09/12,3120636498266549
2020/09/13,3.0970452849144E+15
2020/09/14,3.0867262812934E+15
2020/09/15,3104339641269332
2020/09/16,3066220122373762
2020/09/17,3161325359902639
2020/09/18,3119651331492790
2020/09/19,3137161300752304
2020/09/20,3154588981012828
2020/09/21,3195676491333466
2020/09/22,3181617263440937
2020/09/23,3.2176649460661E+15
2020/09/24,3.1309614417461E+15
2020/09/25,3.1532350705426E+15
2020/09/26,3.2508614769641E+15
2020/09/27,3271997314309489
2020/09/28,3.2436288798672E+15
2020/09/29,3.2484286437499E+15
2020/09/30,3.2653355991953E+15
2020/10/01,3263944294791594
2020/10/02,3285465361351594
2020/10/03,3.2149681229059E+15
2020/10/04,3.2535779612691E+15
2020/10/05,3260944765459496
2020/10/06,3395395363681049
2020/10/07,3375603442842170
2020/10/08,3.2983859544618E+15
2020/10/09,3313690449700593
2020/10/10,3.3350727233987E+15
2020/10/11,3273613988700548
2020/10/12,3295415423610771
2020/10/13,3320626662605648
2020/10/14,3.2804147542448E+15
2020/10/15,3342045490748287
2020/10/16,3340547245612314
2020/10/17,3.3360685374194E+15
2020/10/18,3255740030385164
2020/10/19,3.3274070986065E+15
2020/10/20,3.3476715974282E+15
2020/10/21,3.3343567189308E+15
2020/10/22,3334919492734430
2020/10/23,3.3842138173858E+15
2020/10/24,3394024364404272
2020/10/25,3.3595232139869E+15
2020/10/26,3248183933553445
2020/10/27,3293520933148032
2020/10/28,3.325639369408E+15
2020/10/29,3.4027909667776E+15
2020/10/30,3352477979523836
2020/10/31,3350094346686314
2020/11/01,3396058303736014
2020/11/02,3.2918863046466E+15
2020/11/03,3.3493028885339E+15
2020/11/04,3.3406505125714E+15
2020/11/05,3301841553793320
2020/11/06,3.3922873157415E+15
2020/11/07,3438418587239774
2020/11/08,3310777202726146
2020/11/09,3.3606394350959E+15
2020/11/10,3.3830604222309E+15
2020/11/11,3.4028228858658E+15
2020/11/12,3.3587499553672E+15
2020/11/13,3424202242621577
2020/11/14,3352616740251629
2020/11/15,3451368258202443
2020/11/16,3.3649158778215E+15
2020/11/17,3413737859195152
2020/11/18,3416954325391967
2020/11/19,3437561806114520
2020/11/20,3.509312880053E+15
2020/11/21,3495115341388413
2020/11/22,3.555932447838E+15
2020/11/23,3.421094478954E+15
2020/11/24,3.5135431852326E+15
2020/11/25,3.5579617182992E+15
2020/11/26,3.5184814429009E+15
2020/11/27,3.5562115360145E+15
2020/11/28,3465398680794349
2020/11/29,3615578620968005
2020/11/30,3.616421104215E+15
2020/12/01,3.6923416527867E+15
2020/12/02,3.5184822168099E+15
2020/12/03,3610522802719949
2020/12/04,3.6346248164432E+15
2020/12/05,3615951621594438
2020/12/06,3.629167538704E+15
2020/12/07,3.6250101738573E+15
2020/12/08,3637833179688524
2020/12/09,3.6338161627483E+15
2020/12/10,3692368191499610
2020/12/11,3.5610117898086E+15
2020/12/12,3.5979988139477E+15
2020/12/13,3661126231468105
2020/12/14,3521007134954278
2020/12/15,3.5677199742356E+15
2020/12/16,3559678179524204
2020/12/17,3.5837732872217E+15
2020/12/18,3632389641760742
2020/12/19,3.5736115508427E+15
2020/12/20,3619780104259098
2020/12/21,3.6771357101046E+15
2020/12/22,3.668281226998E+15
2020/12/23,3696187110600807
2020/12/24,3684746021761146
2020/12/25,3.609207740809E+15
2020/12/26,3653750099729030
2020/12/27,3.6508403762059E+15
2020/12/28,3784431191290497
2020/12/29,3784290938732871
2020/12/30,3670115907794824
2020/12/31,3738495710243712
2021/01/01,3730325588753708
2021/01/02,3851061603179172
2021/01/03,3.8723117415999E+15
2021/01/04,3.8615929321383E+15
2021/01/05,3864785003067019
2021/01/06,3914136033150552
2021/01/07,3.9468161561792E+15
2021/01/08,3.9621221485527E+15
2021/01/09,3986184226063408
2021/01/10,4.0274051369717E+15
2021/01/11,4.0711736541125E+15
2021/01/12,4.0976447235437E+15
2021/01/13,4108383817719712
2021/01/14,4216943935031647
2021/01/15,4.1090403272492E+15
2021/01/16,4224079146916756
2021/01/17,4.1162000158677E+15
2021/01/18,4163782479769111
2021/01/19,4.1887106150188E+15
2021/01/20,4271547166180999
2021/01/21,4256981154872425
2021/01/22,4289518043626524
2021/01/23,4.3451263407934E+15
2021/01/24,4.3783056379846E+15
2021/01/25,4429992468591822
2021/01/26,4438141620857258
2021/01/27,4571346649997219
2021/01/28,4480351542314002
2021/01/29,4439482522051969
2021/01/30,4449471932440112
2021/01/31,4449902740589580
2021/02/01,4615323550974979
2021/02/02,4608800682087224
2021/02/03,4561241973475117
2021/02/04,4644470253116808
2021/02/05,4703172360911612
2021/02/06,4690614739164749
2021/02/07,4823899638769312
2021/02/08,4855306456131281
2021/02/09,4810925029798037
2021/02/10,4807885943066506
2021/02/11,4893209199138060
2021/02/12,4999800831413524
2021/02/13,4989640953336216
2021/02/14,5020239144826598
2021/02/15,5056232894339859
2021/02/16,5070865800248005
2021/02/17,5095312812257154
2021/02/18,5059295587243820
2021/02/19,5135740855989037
2021/02/20,5129309564301922
2021/02/21,5015625379634188
2021/02/22,5236799581647681
2021/02/23,5174240710178297
2021/02/24,5313277377536753
2021/02/25,5251649704714003
2021/02/26,5258616595127642
2021/02/27,5331733062064673
2021/02/28,5340437681135512
2021/03/01,5362932560590127
2021/03/02,5334909367048460
2021/03/03,5257453416582124
2021/03/04,5214411604827352
2021/03/05,5386832762877237
2021/03/06,5517413005835356
2021/03/07,5517677569288337
2021/03/08,5509022496598558
2021/03/09,5481496676447878
2021/03/10,5465561517676388
2021/03/11,5521308692584692
2021/03/12,5421232736179328
2021/03/13,5525856057131938
2021/03/14,5619282219072090
2021/03/15,5625633104099270
2021/03/16,5670987085871923
2021/03/17,5730822605561002
2021/03/18,5661062933530017
2021/03/19,5751325869948864
2021/03/20,5867746634520933
2021/03/21,5881897293428900
2021/03/22,5775729372419964
2021/03/23,5821129870581709
2021/03/24,5805481367952020
2021/03/25,5928278169675606
2021/03/26,6049460956073686
2021/03/27,6034324860034268
2021/03/28,6077682496721835
2021/03/29,6174428519811498
2021/03/30,6159975992704785
2021/03/31,6173046521626454
2021/04/01,6211127769349121
2021/04/02,6288900218108246
2021/04/03,6254700519321288
2021/04/04,6363505797756233
2021/04/05,6540983585044012
2021/04/06,6467737010246664
2021/04/07,6592972083533022
2021/04/08,6629617904815534
2021/04/09,6580640842420255
2021/04/10,6541039096008387
2021/04/11,6462380476994726
2021/04/12,6846624570402867
2021/04/13,6842096246663414
2021/04/14,6844231571180677
2021/04/15,6826078661445708
2021/04/16,6600300125535506
2021/04/17,6677553879182916
2021/04/18,6745429779641086
2021/04/19,6594483243006433
2021/04/20,6664511517379862
2021/04/21,6857228919167014
2021/04/22,6918022708259517
2021/04/23,6891671911442451
2021/04/24,6872911345805312
2021/04/25,7091046444361071
2021/04/26,7171488270515422
2021/04/27,7106296049060043
2021/04/28,7294759470958875
2021/04/29,7254432280784066
2021/04/30,7265124863008355
2021/05/01,7262694444604961
2021/05/02,7323313591975475
2021/05/03,7273497324799547
2021/05/04,7481514822458774
2021/05/05,7393633027372762
2021/05/06,7615430053247213
2021/05/07,7423584727843145
2021/05/08,7562308324076465
2021/05/09,7685927443713923
2021/05/10,7631052199128159
2021/05/11,7715669061072283
2021/05/12,7735683435525278
2021/05/13,7784731950223426
2021/05/14,7886198420594344
2021/05/15,7780090117884476
2021/05/16,8045642997027587
2021/05/17,7854133368474426
2021/05/18,8002441043373300
2021/05/19,8082141326745397
2021/05/20,8166910502598695
2021/05/21,7983542273625233
2021/05/22,7912085053884345
2021/05/23,7842146772802972
2021/05/24,7748399362768957
2021/05/25,7815824850313052
2021/05/26,7784052367641246
2021/05/27,7711744229196138
2021/05/28,7636685857657162
2021/05/29,7581613761842198
2021/05/30,7729289674753702
2021/05/31,7662568911828922
2021/06/01,7471564062760424
2021/06/02,7576295011404940
2021/06/03,7689789487777396
2021/06/04,7743340232550379
2021/06/05,7858780126107378
2021/06/06,7821202991915194
2021/06/07,7890404516142126
2021/06/08,7895643673324698
2021/06/09,7783869857286127
2021/06/10,7600207382224959
2021/06/11,7616768956917456
2021/06/12,7497096534727370
2021/06/13,7395324882148950
2021/06/14,7334705555488833
2021/06/15,7532194495133523
2021/06/16,7424027055844144
2021/06/17,7318158858412845
2021/06/18,7505578144518714
2021/06/19,7177252009766683
2021/06/20,7013031291957820
2021/06/21,6833011115635338
2021/06/22,6566033878702017
2021/06/23,6369677945004566
2021/06/24,6371383034219551
2021/06/25,6277576771217956
2021/06/26,6121523253149975
2021/06/27,6129535258246453
2021/06/28,6216555953261689
2021/06/29,6336144788665950
2021/06/30,6356778321987845
2021/07/01,6334799328337683
2021/07/02,6350688023022014
2021/07/03,6373934849564052
2021/07/04,6385745040539124
2021/07/05,6478656679825857
2021/07/06,6555067963610231
2021/07/07,6524650997913652
2021/07/08,6528230268181688
2021/07/09,6545681361026807
2021/07/10,6751808132436732
2021/07/11,6717726583238026
2021/07/12,6820424082129873
2021/07/13,6597305844297254
2021/07/14,6525014145635037
2021/07/15,6600320135390229
2021/07/16,6664813408004524
2021/07/17,6763845171427652
2021/07/18,6649485741962843
2021/07/19,6742729057416713
2021/07/20,6726567485082063
2021/07/21,6747440623591813
2021/07/22,6784689798516626
2021/07/23,6889151623262957
2021/07/24,6900761921543839
2021/07/25,7057020520988610
2021/07/26,7149643472312639
2021/07/27,7154336492444491
2021/07/28,7244051914424185
2021/07/29,7231371600140118
2021/07/30,7029318967870228
2021/07/31,7260822983233682
2021/08/01,7351963163735803
2021/08/02,7405000855595735
2021/08/03,7593651454989349
2021/08/04,7679226718208426
2021/08/05,7617780010722876
2021/08/06,7462419258922883
2021/08/07,7511467746995969
2021/08/08,7521778505932688
2021/08/09,7708096439169183
2021/08/10,7863043818032593
2021/08/11,7713948614610008
2021/08/12,7751315511104274
2021/08/13,7753899205849477
2021/08/14,7733359613619651
2021/08/15,7737131636002595
2021/08/16,7634418945061618
2021/08/17,7748330179315106
2021/08/18,7913977616213736
2021/08/19,8001442680733057
2021/08/20,7909075028638837
2021/08/21,8126166710677931
2021/08/22,8084736915283730
2021/08/23,7981274149097880
2021/08/24,8124013832606505
2021/08/25,8224447187059721
2021/08/26,8272830381901533
2021/08/27,8289887146996101
2021/08/28,8203336534307855
2021/08/29,8201632246130318
2021/08/30,8340276088573413
2021/08/31,8440001772870020
2021/09/01,8312709922363624
2021/09/02,8523834278571825
2021/09/03,8611169869585775
2021/09/04,8536796882821518
2021/09/05,8703865723670646
2021/09/06,8742403386856595
2021/09/07,8748139881250415
2021/09/08,8823540637162922
2021/09/09,8774507686323893
2021/09/10,8843923814569553
2021/09/11,8928544734610784
2021/09/12,9056575668366612
2021/09/13,8927384219803426
2021/09/14,8875160844269841
2021/09/15,8926846692760307
2021/09/16,8925608590396693
2021/09/17,8933334532238791
2021/09/18,9064208774309434
2021/09/19,9060887137566946
2021/09/20,9039322684688258
2021/09/21,9243209631960742
2021/09/22,9117579227506180
2021/09/23,8951811893314362
2021/09/24,9065338469447224
2021/09/25,9228455995857748
2021/09/26,9253600110135820
2021/09/27,9167116294221822
2021/09/28,9077286782292790
2021/09/29,9098463484795294
2021/09/30,9109432711955856
2021/10/01,9225991623115462
2021/10/02,9360955461927364
2021/10/03,9290098145747178
2021/10/04,9253464605435210
2021/10/05,9541741566501002
2021/10/06,9471280268086618
2021/10/07,9502367968723216
2021/10/08,9626223616216068
2021/10/09,9468319356708166
2021/10/10,9430156554951028
2021/10/11,9643904959273456
2021/10/12,9670943831300186
2021/10/13,9747916663402164
2021/10/14,9639609629708750
2021/10/15,9403028120071542
2021/10/16,9525411333039136
2021/10/17,9557942737035842
2021/10/18,9612819414620630
2021/10/19,9552476345788194
2021/10/20,9706294348881646
2021/10/21,9729879114226092
2021/10/22,9864567250573158
2021/10/23,9810763225165996
2021/10/24,9914204816191196
2021/10/25,10085372966722846
2021/10/26,10181850757767460
2021/10/27,10210422543253412
2021/10/28,10003513325607070
2021/10/29,10065339862730632
2021/10/30,10238732956911340
2021/10/31,10053506421427442
2021/11/01,10323909869273394
2021/11/02,10458161788951434
2021/11/03,10488143354291540
2021/11/04,10262345110464486
2021/11/05,10320757047933658
2021/11/06,10376973873820354
2021/11/07,10538881494913588
2021/11/08,10677261241219398
2021/11/09,10884267087241510
2021/11/10,10598342684526908
2021/11/11,10974031159995154
2021/11/12,10932657372506224
2021/11/13,11196283350524212
2021/11/14,10990129510069480
2021/11/15,11177978250408194
2021/11/16,10967334371735764
2021/11/17,11224418781775070
2021/11/18,11536630163471392
2021/11/19,11110283598189616
2021/11/20,10966369560025646
2021/11/21,10872605893373042
2021/11/22,11115236217879034
2021/11/23,11173679478852620
2021/11/24,11255331166534112
2021/11/25,10824181392248064
2021/11/26,10620136581159646
2021/11/27,10827501314065570
2021/11/28,11103425229048642
2021/11/29,11193049040061136
2021/11/30,11118610477558608
2021/12/01,11388762143431142
2021/12/02,11626562964704680
2021/12/03,11482052940508340
2021/12/04,11546409472910076
2021/12/05,11688672086196270
2021/12/06,11796299360693126
2021/12/07,11926927951444372
2021/12/08,11892154776242372
2021/12/09,11788869545075564
2021/12/10,11333541584511190
2021/12/11,11199310076557898
2021/12/12,11250416177510976
2021/12/13,11687140543609548
2021/12/14,11872947859889656
2021/12/15,11714431581219062
2021/12/16,11576581975354162
2021/12/17,11404128219642530
2021/12/18,11656211583478548
2021/12/19,11671161354935744
2021/12/20,11787347074644074
2021/12/21,12021165892347294
2021/12/22,11803846904917078
2021/12/23,11772715560256426
2021/12/24,11799107518396010
2021/12/25,11730999373732280
2021/12/26,11670134389253770
2021/12/27,11764621726821378
2021/12/28,11794554834796980
2021/12/29,11931034786137614
2021/12/30,12066280198384660
2021/12/31,11838918273589410
2022/01/01,11667672442000142
2022/01/02,11940838936795470
2022/01/03,12175195098298614
2022/01/04,12332018633788288
2022/01/05,12285600866604626
2022/01/06,12173792867517542
2022/01/07,11871523555347228
2022/01/08,11743391465481656
2022/01/09,12425836502072274
2022/01/10,12093356195440658
2022/01/11,12040667019377580
2022/01/12,12347482203801246
2022/01/13,12290822559184200
2022/01/14,12375813987357682
2022/01/15,11935520680806890
2022/01/16,12068766768628474
2022/01/17,12232158912955128
2022/01/18,12524837924332620
2022/01/19,12314210323222902
2022/01/20,12339834968146428
2022/01/21,12502549236384960
2022/01/22,12583142425323082
2022/01/23,12640040644097538
2022/01/24,12448274098665028
2022/01/25,12238302173135506
2022/01/26,12654604520444248
2022/01/27,12564456950516566
2022/01/28,12464753111794462
2022/01/29,12569551948898460
2022/01/30,12540225084215088
2022/01/31,12557851606226344
2022/02/01,12750485081329688
2022/02/02,12869997331644812
2022/02/03,12351569827663114
2022/02/04,12556197954626012
2022/02/05,12755271068349430
2022/02/06,12847641863153510
2022/02/07,12606035739210742
2022/02/08,12816179673333072
2022/02/09,12872022968087908
2022/02/10,12872733664541298
2022/02/11,12510052614474148
2022/02/12,12755733313620484
2022/02/13,13049090053953862
2022/02/14,12988535355347320
2022/02/15,12914576317648648
2022/02/16,12746018859681214
2022/02/17,12743996546616386
2022/02/18,12782940668437164
2022/02/19,12704333999354294
2022/02/20,12649030168701900
2022/02/21,12924601179862470
2022/02/22,12663098541728610
2022/02/23,12693256902041378
2022/02/24,12647399680976016
2022/02/25,12792610691585914
2022/02/26,12634277170127958
2022/02/27,12976517609586110
2022/02/28,12711076641478198
2022/03/01,12802375058703188
2022/03/02,12905096001479732
2022/03/03,12616676931676422
2022/03/04,12731038325690024
2022/03/05,12569471531973168
2022/03/06,12614041924947822
2022/03/07,12227737107620710
2022/03/08,12592453610804188
2022/03/09,12408324427133724
2022/03/10,12811888054250076
2022/03/11,12741619908328554
2022/03/12,12966440348420616
2022/03/13,12770474623115810
2022/03/14,12690556108717896
2022/03/15,12613023839426356
2022/03/16,12766299874262150
2022/03/17,12721151381870648
2022/03/18,12770068211698144
2022/03/19,13015438535649478
2022/03/20,12761284189713884
2022/03/21,13050296054173086
2022/03/22,12798562348300792
2022/03/23,12913358166310984
2022/03/24,12830634131935794
2022/03/25,13143588820651976
2022/03/26,12874274382623426
2022/03/27,12841988960310994
2022/03/28,13061657456636998
2022/03/29,12988502392995558
2022/03/30,13212701760998972
2022/03/31,12959498619582980
2022/04/01,13143768465491502
2022/04/02,13097528953797048
2022/04/03,13081063298363172
2022/04/04,13079636280736836
2022/04/05,13099127133565644
2022/04/06,13111587926996018
2022/04/07,13243683185524006
2022/04/08,13264701273307872
2022/04/09,13128878510713934
2022/04/10,13128144718127926
2022/04/11,13420821050436434
2022/04/12,13007936619703008
2022/04/13,13277812336422384
2022/04/14,13221154175986110
2022/04/15,13122148509612134
2022/04/16,13087978854520064
2022/04/17,13456497810746642
2022/04/18,13592947768583800
2022/04/19,13526749861225780
2022/04/20,13225299627328552
2022/04/21,13491122734329360
2022/04/22,13417038203805392
2022/04/23,13653053991930332
2022/04/24,13607303196125110
2022/04/25,13583395515866846
2022/04/26,13315269921763024
2022/04/27,13204399511233238
2022/04/28,13348833888636168
2022/04/29,13317626591513894
2022/04/30,13622983339300076
2022/05/01,13826536266665154
2022/05/02,13770495940603016
2022/05/03,14016416660203790
2022/05/04,13930670867356798
2022/05/05,13856711050965124
2022/05/06,13807786101779460
2022/05/07,13769176517135912
2022/05/08,13983281544932860
2022/05/09,14432725533574518
2022/05/10,14000853722575606
2022/05/11,14344720761464932
2022/05/12,14199721500044868
2022/05/13,14459990635308760
2022/05/14,14074364782847678
2022/05/15,14365170029484642
2022/05/16,14229533784052012
2022/05/17,14177684500076096
2022/05/18,14448805888869224
2022/05/19,14562406172735070
2022/05/20,14634191091703830
2022/05/21,14701799554865192
2022/05/22,14338631500700224
2022/05/23,14406234356687542
2022/05/24,14609541312801464
2022/05/25,14366591030057762
2022/05/26,14245515212629694
2022/05/27,14572081392515440
2022/05/28,14293847904581734
2022/05/29,14528994334025312
2022/05/30,14481205315958610
2022/05/31,14447609827287046
2022/06/01,14192164189968302
2022/06/02,14325147617863668
2022/06/03,14444913387846108
2022/06/04,15089903338644634
2022/06/05,14832210951697464
2022/06/06,14730254859955328
2022/06/07,14746254673288152
2022/06/08,15101177560209806
2022/06/09,14943645044638798
2022/06/10,14787235866495324
2022/06/11,14786713489629082
2022/06/12,14929225556504532
2022/06/13,14608679799414822
2022/06/14,14265887678828670
2022/06/15,13661806254362474
2022/06/16,13755012739494346
2022/06/17,13863715709754550
2022/06/18,13958129453061620
2022/06/19,13601061363948250
2022/06/20,13306154116222258
2022/06/21,14414864707338848
2022/06/22,14500894600066406
2022/06/23,14368913283918212
2022/06/24,14266819652001906
2022/06/25,14660949733764628
2022/06/26,14101388450697890
2022/06/27,14429165842626192
2022/06/28,14219713040463820
2022/06/29,14100223899927320
2022/06/30,13238277134833994
2022/07/01,11583823839558478
2022/07/02,11547507612398238
2022/07/03,11670050580313542
2022/07/04,11649241325785520
2022/07/05,11719146843325534
2022/07/06,11554039719003494
2022/07/07,11574991051872402
2022/07/08,11740901891552042
