Date,fee_to_reward3trxUSD
2016/01/01,-10.657
2016/01/02,-14.025
2016/01/03,-14.567
2016/01/04,-12.494
2016/01/05,7.003
2016/01/06,20.405
2016/01/07,20.006
2016/01/08,3.469
2016/01/09,-1.609
2016/01/10,-6.487
2016/01/11,-8.762
2016/01/12,-8.507
2016/01/13,5.269
2016/01/14,1.14
2016/01/15,-4.314
2016/01/16,-7.105
2016/01/17,-9.942
2016/01/18,-4.754
2016/01/19,2.54
2016/01/20,-1.765
2016/01/21,-4.446
2016/01/22,-0.143
2016/01/23,-3.377
2016/01/24,-3.177
2016/01/25,7.175
2016/01/26,9.965
2016/01/27,17.439
2016/01/28,11.158
2016/01/29,4.743
2016/01/30,0.386
2016/01/31,-1.833
2016/02/01,-3.375
2016/02/02,-4.396
2016/02/03,-5.503
2016/02/04,-3.558
2016/02/05,0.322
2016/02/06,35.794
2016/02/07,17.087
2016/02/08,2.41
2016/02/09,-1.384
2016/02/10,0.205
2016/02/11,-1.377
2016/02/12,-5.437
2016/02/13,-6.841
2016/02/14,-8.673
2016/02/15,-8.11
2016/02/16,-5.848
2016/02/17,-0.827
2016/02/18,-1.875
2016/02/19,-0.63
2016/02/20,-3.075
2016/02/21,-4.158
2016/02/22,-2.461
2016/02/23,23.609
2016/02/24,16.206
2016/02/25,2.758
2016/02/26,0.955
2016/02/27,-4.612
2016/02/28,-7.526
2016/02/29,-6.541
2016/03/01,-4.933
2016/03/02,-1.919
2016/03/03,-0.702
2016/03/04,-0.669
2016/03/05,-0.952
2016/03/06,0.835
2016/03/07,-1.078
2016/03/08,-1.839
2016/03/09,-3.824
2016/03/10,-7.034
2016/03/11,-8.76
2016/03/12,-6.541
2016/03/13,-3.688
2016/03/14,-0.138
2016/03/15,-1.963
2016/03/16,-3.547
2016/03/17,-0.941
2016/03/18,-0.348
2016/03/19,6.672
2016/03/20,6.323
2016/03/21,3.3
2016/03/22,-1.32
2016/03/23,-1.086
2016/03/24,2.777
2016/03/25,4.435
2016/03/26,2.329
2016/03/27,-4.765
2016/03/28,-5.997
2016/03/29,-6.282
2016/03/30,-1.001
2016/03/31,-1.502
2016/04/01,-2.919
2016/04/02,-5.955
2016/04/03,-7.564
2016/04/04,-4.151
2016/04/05,1.117
2016/04/06,0.355
2016/04/07,-0.928
2016/04/08,0.14
2016/04/09,-1.387
2016/04/10,-2.95
2016/04/11,-3.577
2016/04/12,-1.068
2016/04/13,6.38
2016/04/14,8.635
2016/04/15,3.491
2016/04/16,-2.904
2016/04/17,0.019
2016/04/18,-2.09
2016/04/19,-3.94
2016/04/20,-2.147
2016/04/21,3.205
2016/04/22,0.625
2016/04/23,-2.251
2016/04/24,-1.914
2016/04/25,-0.626
2016/04/26,-0.555
2016/04/27,-1.497
2016/04/28,-0.666
2016/04/29,0.545
2016/04/30,5.806
2016/05/01,10.743
2016/05/02,6.003
2016/05/03,1.983
2016/05/04,0.223
2016/05/05,1.054
2016/05/06,3.426
2016/05/07,-0.285
2016/05/08,-0.911
2016/05/09,-1.784
2016/05/10,-1.448
2016/05/11,0.971
2016/05/12,5.123
2016/05/13,7.996
2016/05/14,5.145
2016/05/15,1.105
2016/05/16,-2.346
2016/05/17,-3.752
2016/05/18,-1.357
2016/05/19,0.096
2016/05/20,2.438
2016/05/21,2.608
2016/05/22,-0.59
2016/05/23,-2.187
2016/05/24,-2.942
2016/05/25,-1.464
2016/05/26,1.066
2016/05/27,3.12
2016/05/28,16.805
2016/05/29,8.851
2016/05/30,0.499
2016/05/31,-3.734
2016/06/01,-5.322
2016/06/02,-7.034
2016/06/03,-7.622
2016/06/04,-7.335
2016/06/05,-6.318
2016/06/06,-4.372
2016/06/07,16.295
2016/06/08,7.904
2016/06/09,1.01
2016/06/10,-1.968
2016/06/11,-3.87
2016/06/12,-3.579
2016/06/13,0.362
2016/06/14,3.413
2016/06/15,1.311
2016/06/16,3.462
2016/06/17,66.581
2016/06/18,65.946
2016/06/19,16.22
2016/06/20,-2.122
2016/06/21,-7.226
2016/06/22,-10.78
2016/06/23,-14.427
2016/06/24,-14.823
2016/06/25,-15.354
2016/06/26,-15.037
2016/06/27,-13.43
2016/06/28,-9.684
2016/06/29,2.479
2016/06/30,19.618
2016/07/01,9.948
2016/07/02,-2.447
2016/07/03,-7.18
2016/07/04,-9.454
2016/07/05,-8.43
2016/07/06,-6.834
2016/07/07,-6.067
2016/07/08,-0.302
2016/07/09,6.645
2016/07/10,1.588
2016/07/11,-2.004
2016/07/12,-1.891
2016/07/13,-4.175
2016/07/14,-2.246
2016/07/15,-1.701
2016/07/16,-3.605
2016/07/17,-6.214
2016/07/18,-4.784
2016/07/19,-0.929
2016/07/20,23.287
2016/07/21,12.283
2016/07/22,5.231
2016/07/23,-0.022
2016/07/24,-0.717
2016/07/25,0.044
2016/07/26,3.165
2016/07/27,1.246
2016/07/28,7.424
2016/07/29,5.038
2016/07/30,-1.852
2016/07/31,-5.708
2016/08/01,-6.714
2016/08/02,-4.966
2016/08/03,-3.469
2016/08/04,-2.928
2016/08/05,-3.31
2016/08/06,-4.305
2016/08/07,-4.077
2016/08/08,7.32
2016/08/09,3.994
2016/08/10,1.26
2016/08/11,-0.633
2016/08/12,-2.167
2016/08/13,-4.446
2016/08/14,-5.654
2016/08/15,-4.501
2016/08/16,-1.178
2016/08/17,-0.096
2016/08/18,2.904
2016/08/19,2.029
2016/08/20,-0.606
2016/08/21,-1.28
2016/08/22,-0.65
2016/08/23,17.694
2016/08/24,7.763
2016/08/25,1.192
2016/08/26,-2.096
2016/08/27,-4.361
2016/08/28,-5.921
2016/08/29,-4.69
2016/08/30,-1.89
2016/08/31,-0.986
2016/09/01,0.203
2016/09/02,5.927
2016/09/03,1.625
2016/09/04,6.494
2016/09/05,1.241
2016/09/06,-0.625
2016/09/07,-1.04
2016/09/08,1.62
2016/09/09,3.23
2016/09/10,-1.343
2016/09/11,-4.001
2016/09/12,-2.46
2016/09/13,-2.298
2016/09/14,-0.19
2016/09/15,1.25
2016/09/16,5.661
2016/09/17,3.084
2016/09/18,-0.33
2016/09/19,-4.386
2016/09/20,-3.754
2016/09/21,-3.139
2016/09/22,9.05
2016/09/23,8.887
2016/09/24,13.02
2016/09/25,11.206
2016/09/26,21.097
2016/09/27,15.351
2016/09/28,6.267
2016/09/29,-3.293
2016/09/30,-8.083
2016/10/01,-1.674
2016/10/02,2.537
2016/10/03,1.367
2016/10/04,4.087
2016/10/05,0.631
2016/10/06,-3.901
2016/10/07,-6.843
2016/10/08,-6.722
2016/10/09,-3.698
2016/10/10,-2.192
2016/10/11,-4.544
2016/10/12,-5.095
2016/10/13,9.751
2016/10/14,10.397
2016/10/15,6.764
2016/10/16,3.024
2016/10/17,1.936
2016/10/18,5.514
2016/10/19,5.898
2016/10/20,-1.21
2016/10/21,-6.89
2016/10/22,-11.834
2016/10/23,-14.235
2016/10/24,-9.221
2016/10/25,-4.913
2016/10/26,-4.484
2016/10/27,-4.763
2016/10/28,-3.591
2016/10/29,-3.419
2016/10/30,-4.109
2016/10/31,-3.166
2016/11/01,1.453
2016/11/02,-0.609
2016/11/03,-2.273
2016/11/04,-5.7
2016/11/05,-6.326
2016/11/06,-6.263
2016/11/07,-3.548
2016/11/08,0.221
2016/11/09,4.463
2016/11/10,5.861
2016/11/11,8.173
2016/11/12,3.251
2016/11/13,0.86
2016/11/14,1.629
2016/11/15,1.912
2016/11/16,0.943
2016/11/17,-1.15
2016/11/18,-1.556
2016/11/19,-3.457
2016/11/20,-2.621
2016/11/21,-0.223
2016/11/22,2.615
2016/11/23,18.404
2016/11/24,14.749
2016/11/25,9.07
2016/11/26,8.761
2016/11/27,15.808
2016/11/28,17.329
2016/11/29,11.575
2016/11/30,-2.296
2016/12/01,-11.027
2016/12/02,-14.968
2016/12/03,-16.352
2016/12/04,-15.439
2016/12/05,-11.702
2016/12/06,-6.769
2016/12/07,-2.788
2016/12/08,-0.38
2016/12/09,-0.79
2016/12/10,-2.15
2016/12/11,0.169
2016/12/12,-0.17
2016/12/13,-0.91
2016/12/14,0.226
2016/12/15,1.03
2016/12/16,-0.315
2016/12/17,-0.466
2016/12/18,-2.229
2016/12/19,0.423
2016/12/20,4.957
2016/12/21,10.329
2016/12/22,6.12
2016/12/23,-0.425
2016/12/24,-5.175
2016/12/25,-7.81
2016/12/26,-8.613
2016/12/27,-2.564
2016/12/28,0.007
2016/12/29,4.308
2016/12/30,7.434
2016/12/31,1.925
2017/01/01,-3.122
2017/01/02,-4.313
2017/01/03,0.656
2017/01/04,3.391
2017/01/05,2.342
2017/01/06,-0.008
2017/01/07,-1.937
2017/01/08,-1.539
2017/01/09,0.202
2017/01/10,2.444
2017/01/11,1.671
2017/01/12,1.591
2017/01/13,0.919
2017/01/14,-1.949
2017/01/15,-3.137
2017/01/16,-2.208
2017/01/17,1.529
2017/01/18,1.398
2017/01/19,-0.502
2017/01/20,-0.377
2017/01/21,-1.263
2017/01/22,0.205
2017/01/23,0.968
2017/01/24,3.437
2017/01/25,3.065
2017/01/26,1.554
2017/01/27,0.418
2017/01/28,-1.01
2017/01/29,-2.472
2017/01/30,-2.481
2017/01/31,-2.091
2017/02/01,0.726
2017/02/02,1.345
2017/02/03,0.71
2017/02/04,-0.408
2017/02/05,-0.213
2017/02/06,0.409
2017/02/07,4.386
2017/02/08,5.121
2017/02/09,3.472
2017/02/10,3.746
2017/02/11,1.153
2017/02/12,-0.013
2017/02/13,5.762
2017/02/14,5.211
2017/02/15,7.586
2017/02/16,1.293
2017/02/17,-2.774
2017/02/18,-2.838
2017/02/19,-4.224
2017/02/20,-3.473
2017/02/21,1.599
2017/02/22,3.55
2017/02/23,1.379
2017/02/24,-0.845
2017/02/25,-1.1
2017/02/26,-2.392
2017/02/27,-1.125
2017/02/28,1.417
2017/03/01,3.283
2017/03/02,4.111
2017/03/03,1.768
2017/03/04,-0.884
2017/03/05,-2.073
2017/03/06,-2.678
2017/03/07,-1.897
2017/03/08,-2.157
2017/03/09,0.737
2017/03/10,3.498
2017/03/11,2.629
2017/03/12,1.761
2017/03/13,7.88
2017/03/14,9.858
2017/03/15,6.318
2017/03/16,7.66
2017/03/17,7.215
2017/03/18,1.616
2017/03/19,-2.166
2017/03/20,-3.933
2017/03/21,-2.645
2017/03/22,-2.122
2017/03/23,-1.42
2017/03/24,0.616
2017/03/25,-0.319
2017/03/26,-1.15
2017/03/27,2.62
2017/03/28,2.124
2017/03/29,1.818
2017/03/30,1.948
2017/03/31,2.828
2017/04/01,-0.542
2017/04/02,-0.839
2017/04/03,0.748
2017/04/04,-0.076
2017/04/05,-0.222
2017/04/06,0.951
2017/04/07,1.233
2017/04/08,-2.405
2017/04/09,-3.461
2017/04/10,-2.021
2017/04/11,-1.631
2017/04/12,3.037
2017/04/13,1.634
2017/04/14,0.011
2017/04/15,-1.424
2017/04/16,-2.681
2017/04/17,-2.004
2017/04/18,1.603
2017/04/19,4.972
2017/04/20,4.073
2017/04/21,6.337
2017/04/22,3.949
2017/04/23,0.012
2017/04/24,-0.537
2017/04/25,0.182
2017/04/26,0.663
2017/04/27,2.894
2017/04/28,2.288
2017/04/29,0.092
2017/04/30,0.21
2017/05/01,4.786
2017/05/02,7.685
2017/05/03,2.528
2017/05/04,1.171
2017/05/05,-0.474
2017/05/06,-1.275
2017/05/07,1.438
2017/05/08,1.885
2017/05/09,2.89
2017/05/10,2.874
2017/05/11,2.911
2017/05/12,2.383
2017/05/13,1.789
2017/05/14,1.668
2017/05/15,4.41
2017/05/16,5.82
2017/05/17,14.583
2017/05/18,10.149
2017/05/19,7.085
2017/05/20,3.22
2017/05/21,1.253
2017/05/22,1.99
2017/05/23,7.834
2017/05/24,10.922
2017/05/25,6.612
2017/05/26,2.342
2017/05/27,-1.287
2017/05/28,-2.35
2017/05/29,-2.88
2017/05/30,4.789
2017/05/31,19.845
2017/06/01,10.092
2017/06/02,5.304
2017/06/03,-0.341
2017/06/04,-1.914
2017/06/05,-3.808
2017/06/06,-2.226
2017/06/07,-0.192
2017/06/08,-0.852
2017/06/09,-0.895
2017/06/10,-2.63
2017/06/11,1.457
2017/06/12,12.038
2017/06/13,6.626
2017/06/14,0.422
2017/06/15,-1.765
2017/06/16,-3.151
2017/06/17,-4.262
2017/06/18,-3.847
2017/06/19,-1.61
2017/06/20,20.737
2017/06/21,34.49
2017/06/22,22.479
2017/06/23,8.143
2017/06/24,3.336
2017/06/25,-2.229
2017/06/26,-2.561
2017/06/27,-6.09
2017/06/28,-2.317
2017/06/29,-1.6
2017/06/30,-4.323
2017/07/01,-6.65
2017/07/02,-7.23
2017/07/03,-3.57
2017/07/04,-2.091
2017/07/05,-0.224
2017/07/06,-2.448
2017/07/07,-2.421
2017/07/08,-1.518
2017/07/09,-4.242
2017/07/10,-4.529
2017/07/11,-2.712
2017/07/12,0.831
2017/07/13,2.704
2017/07/14,0.865
2017/07/15,-0.359
2017/07/16,-1.182
2017/07/17,-1.145
2017/07/18,5.096
2017/07/19,3.67
2017/07/20,-0.945
2017/07/21,-2.763
2017/07/22,-4.954
2017/07/23,-3.142
2017/07/24,-0.265
2017/07/25,3.197
2017/07/26,1.813
2017/07/27,-0.622
2017/07/28,-1.386
2017/07/29,-4.535
2017/07/30,-6.054
2017/07/31,-4.685
2017/08/01,0.329
2017/08/02,2.028
2017/08/03,2.23
2017/08/04,0.687
2017/08/05,0.705
2017/08/06,1.188
2017/08/07,5.154
2017/08/08,7.352
2017/08/09,3.686
2017/08/10,3.055
2017/08/11,4.089
2017/08/12,3.77
2017/08/13,1.439
2017/08/14,1.386
2017/08/15,2.875
2017/08/16,15.792
2017/08/17,13.238
2017/08/18,12.634
2017/08/19,4.771
2017/08/20,-3.89
2017/08/21,-7.559
2017/08/22,-8.511
2017/08/23,-8.092
2017/08/24,-6.545
2017/08/25,-3.332
2017/08/26,-1.364
2017/08/27,-1.165
2017/08/28,1.044
