Date,transactions14std
2019/10/30,74014
2019/10/31,77131
2019/11/01,75480
2019/11/02,93582
2019/11/03,105912
2019/11/04,106324
2019/11/05,107651
2019/11/06,105497
2019/11/07,134909
2019/11/08,133145
2019/11/09,141358
2019/11/10,145639
2019/11/11,145041
2019/11/12,145082
2019/11/13,144862
2019/11/14,141487
2019/11/15,140977
2019/11/16,139957
2019/11/17,134045
2019/11/18,136215
2019/11/19,135834
2019/11/20,135423
2019/11/21,107344
2019/11/22,122338
2019/11/23,117697
2019/11/24,120267
2019/11/25,125926
2019/11/26,125725
2019/11/27,125240
2019/11/28,129548
2019/11/29,129715
2019/11/30,132063
2019/12/01,129639
2019/12/02,126419
2019/12/03,126801
2019/12/04,126379
2019/12/05,116967
2019/12/06,96488
2019/12/07,124896
2019/12/08,158612
2019/12/09,138138
2019/12/10,133459
2019/12/11,128681
2019/12/12,129368
2019/12/13,124657
2019/12/14,127136
2019/12/15,131993
2019/12/16,125093
2019/12/17,128211
2019/12/18,128567
2019/12/19,128709
2019/12/20,128711
2019/12/21,118007
2019/12/22,89094
2019/12/23,88752
2019/12/24,87575
2019/12/25,88782
2019/12/26,86604
2019/12/27,85712
2019/12/28,92172
2019/12/29,103796
2019/12/30,100365
2019/12/31,94780
2020/01/01,97585
2020/01/02,96148
2020/01/03,91707
2020/01/04,91688
2020/01/05,92109
2020/01/06,90888
2020/01/07,100121
2020/01/08,112225
2020/01/09,115789
2020/01/10,117468
2020/01/11,114656
2020/01/12,106969
2020/01/13,106768
2020/01/14,118259
2020/01/15,115712
2020/01/16,114634
2020/01/17,118596
2020/01/18,114480
2020/01/19,101623
2020/01/20,102614
2020/01/21,107160
2020/01/22,117794
2020/01/23,120965
2020/01/24,132822
2020/01/25,155313
2020/01/26,173205
2020/01/27,181360
2020/01/28,174477
2020/01/29,157845
2020/01/30,137994
2020/01/31,119696
2020/02/01,109029
2020/02/02,98814
2020/02/03,103963
2020/02/04,102506
2020/02/05,111219
2020/02/06,117351
2020/02/07,123800
2020/02/08,121313
2020/02/09,100859
2020/02/10,95336
2020/02/11,106656
2020/02/12,142608
2020/02/13,157097
2020/02/14,169178
2020/02/15,161016
2020/02/16,144402
2020/02/17,142565
2020/02/18,118934
2020/02/19,110886
2020/02/20,99769
2020/02/21,92732
2020/02/22,103727
2020/02/23,108612
2020/02/24,107593
2020/02/25,108430
2020/02/26,92986
2020/02/27,84641
2020/02/28,70227
2020/02/29,75675
2020/03/01,79146
2020/03/02,78310
2020/03/03,70225
2020/03/04,68266
2020/03/05,73184
2020/03/06,73365
2020/03/07,68404
2020/03/08,59376
2020/03/09,82691
2020/03/10,92419
2020/03/11,92998
2020/03/12,99824
2020/03/13,128906
2020/03/14,121634
2020/03/15,117223
2020/03/16,122541
2020/03/17,121089
2020/03/18,118724
2020/03/19,137197
2020/03/20,138576
2020/03/21,131907
2020/03/22,119578
2020/03/23,120387
2020/03/24,120510
2020/03/25,115654
2020/03/26,115271
2020/03/27,109828
2020/03/28,113364
2020/03/29,129448
2020/03/30,131088
2020/03/31,132164
2020/04/01,138184
2020/04/02,125303
2020/04/03,118252
2020/04/04,111727
2020/04/05,123695
2020/04/06,118417
2020/04/07,116831
2020/04/08,129689
2020/04/09,125966
2020/04/10,125710
2020/04/11,124616
2020/04/12,112493
2020/04/13,113333
2020/04/14,123527
2020/04/15,125848
2020/04/16,129093
2020/04/17,131130
2020/04/18,115563
2020/04/19,86864
2020/04/20,93436
2020/04/21,96193
2020/04/22,90913
2020/04/23,93369
2020/04/24,99407
2020/04/25,82836
2020/04/26,56611
2020/04/27,52968
2020/04/28,55787
2020/04/29,72709
2020/04/30,83966
2020/05/01,81733
2020/05/02,84575
2020/05/03,74525
2020/05/04,79067
2020/05/05,81176
2020/05/06,79749
2020/05/07,84529
2020/05/08,89807
2020/05/09,93086
2020/05/10,93343
2020/05/11,96208
2020/05/12,97766
2020/05/13,94084
2020/05/14,89886
2020/05/15,92914
2020/05/16,83082
2020/05/17,79536
2020/05/18,66211
2020/05/19,52714
2020/05/20,50238
2020/05/21,49848
2020/05/22,55447
2020/05/23,53340
2020/05/24,56305
2020/05/25,55030
2020/05/26,61639
2020/05/27,63828
2020/05/28,61823
2020/05/29,73314
2020/05/30,73366
2020/05/31,64938
2020/06/01,68472
2020/06/02,81067
2020/06/03,78124
2020/06/04,77972
2020/06/05,77569
2020/06/06,78592
2020/06/07,66539
2020/06/08,67600
2020/06/09,67559
2020/06/10,66566
2020/06/11,65841
2020/06/12,67079
2020/06/13,79002
2020/06/14,99541
2020/06/15,99142
2020/06/16,91620
2020/06/17,92627
2020/06/18,91759
2020/06/19,94159
2020/06/20,93632
2020/06/21,100810
2020/06/22,135543
2020/06/23,170299
2020/06/24,184467
2020/06/25,190932
2020/06/26,190466
2020/06/27,178588
2020/06/28,144873
2020/06/29,142127
2020/06/30,142869
2020/07/01,122476
2020/07/02,105705
2020/07/03,94139
2020/07/04,92706
2020/07/05,121983
2020/07/06,117501
2020/07/07,108250
2020/07/08,111431
2020/07/09,113611
2020/07/10,113542
2020/07/11,115846
2020/07/12,115824
2020/07/13,132283
2020/07/14,130280
2020/07/15,136543
2020/07/16,137532
2020/07/17,138623
2020/07/18,128370
2020/07/19,86637
2020/07/20,91152
2020/07/21,93797
2020/07/22,98509
2020/07/23,103654
2020/07/24,103324
2020/07/25,90093
2020/07/26,66368
2020/07/27,98122
2020/07/28,108035
2020/07/29,107995
2020/07/30,100981
2020/07/31,99708
2020/08/01,87912
2020/08/02,78799
2020/08/03,77850
2020/08/04,73063
2020/08/05,70641
2020/08/06,71570
2020/08/07,77043
2020/08/08,76807
2020/08/09,73990
2020/08/10,82309
2020/08/11,86644
2020/08/12,85549
2020/08/13,82714
2020/08/14,82492
2020/08/15,95560
2020/08/16,90431
2020/08/17,90037
2020/08/18,88087
2020/08/19,87008
2020/08/20,88089
2020/08/21,89105
2020/08/22,104123
2020/08/23,110781
2020/08/24,98522
2020/08/25,93698
2020/08/26,89397
2020/08/27,88966
2020/08/28,88786
2020/08/29,85378
2020/08/30,85951
2020/08/31,93271
2020/09/01,96668
2020/09/02,93351
2020/09/03,93284
2020/09/04,78430
2020/09/05,95121
2020/09/06,114415
2020/09/07,123506
2020/09/08,135942
2020/09/09,139626
2020/09/10,139359
2020/09/11,141077
2020/09/12,146730
2020/09/13,149262
2020/09/14,129533
2020/09/15,96985
2020/09/16,81076
2020/09/17,189283
2020/09/18,204615
2020/09/19,202479
2020/09/20,198600
2020/09/21,197001
2020/09/22,192432
2020/09/23,190284
2020/09/24,190770
2020/09/25,194108
2020/09/26,201234
2020/09/27,211629
2020/09/28,211618
2020/09/29,211644
2020/09/30,208927
2020/10/01,128870
2020/10/02,94184
2020/10/03,105988
2020/10/04,107510
2020/10/05,94683
2020/10/06,94975
2020/10/07,90889
2020/10/08,85326
2020/10/09,86104
2020/10/10,82897
2020/10/11,76542
2020/10/12,78866
2020/10/13,88519
2020/10/14,90841
2020/10/15,140816
2020/10/16,147560
2020/10/17,135009
2020/10/18,133206
2020/10/19,133477
2020/10/20,134099
2020/10/21,136891
2020/10/22,139371
2020/10/23,136779
2020/10/24,140963
2020/10/25,150343
2020/10/26,150518
2020/10/27,150472
2020/10/28,151720
2020/10/29,128695
2020/10/30,123699
2020/10/31,121858
2020/11/01,112225
2020/11/02,115382
2020/11/03,115826
2020/11/04,113110
2020/11/05,103078
2020/11/06,109106
2020/11/07,99581
2020/11/08,80685
2020/11/09,81930
2020/11/10,82419
2020/11/11,82325
2020/11/12,82684
2020/11/13,85271
2020/11/14,88196
2020/11/15,91267
2020/11/16,88486
2020/11/17,93857
2020/11/18,93182
2020/11/19,92993
2020/11/20,91495
2020/11/21,96005
2020/11/22,79131
2020/11/23,90693
2020/11/24,106252
2020/11/25,109307
2020/11/26,107161
2020/11/27,109749
2020/11/28,130004
2020/11/29,141319
2020/11/30,141994
2020/12/01,141956
2020/12/02,146395
2020/12/03,146744
2020/12/04,146156
2020/12/05,150399
2020/12/06,157443
2020/12/07,148855
2020/12/08,133204
2020/12/09,124133
2020/12/10,117731
2020/12/11,118447
2020/12/12,103218
2020/12/13,84167
2020/12/14,101082
2020/12/15,109531
2020/12/16,126566
2020/12/17,164091
2020/12/18,165055
2020/12/19,155211
2020/12/20,146808
2020/12/21,142923
2020/12/22,143034
2020/12/23,148793
2020/12/24,142672
2020/12/25,140803
2020/12/26,134026
2020/12/27,131991
2020/12/28,133950
2020/12/29,133554
2020/12/30,129339
2020/12/31,96468
2021/01/01,97580
2021/01/02,97505
2021/01/03,86714
2021/01/04,96576
2021/01/05,99105
2021/01/06,104067
2021/01/07,110020
2021/01/08,109040
2021/01/09,98864
2021/01/10,95315
2021/01/11,97834
2021/01/12,103171
2021/01/13,116208
2021/01/14,113666
2021/01/15,102705
2021/01/16,99550
2021/01/17,111914
2021/01/18,108456
2021/01/19,107902
2021/01/20,102708
2021/01/21,93356
2021/01/22,82217
2021/01/23,85460
2021/01/24,93142
2021/01/25,78644
2021/01/26,78381
2021/01/27,75684
2021/01/28,75752
2021/01/29,92353
2021/01/30,93507
2021/01/31,91229
2021/02/01,104852
2021/02/02,114141
2021/02/03,126538
2021/02/04,133203
2021/02/05,138655
2021/02/06,128560
2021/02/07,109196
2021/02/08,107286
2021/02/09,107935
2021/02/10,87057
2021/02/11,73140
2021/02/12,73000
2021/02/13,66260
2021/02/14,75149
2021/02/15,82744
2021/02/16,86208
2021/02/17,82522
2021/02/18,80957
2021/02/19,82260
2021/02/20,87321
2021/02/21,86935
2021/02/22,89246
2021/02/23,85998
2021/02/24,82408
2021/02/25,84788
2021/02/26,85428
2021/02/27,91193
2021/02/28,96663
2021/03/01,100931
2021/03/02,99062
2021/03/03,99845
2021/03/04,97755
2021/03/05,91787
2021/03/06,85791
2021/03/07,89864
2021/03/08,76950
2021/03/09,69585
2021/03/10,63039
2021/03/11,71737
2021/03/12,89657
2021/03/13,94477
2021/03/14,91866
2021/03/15,95079
2021/03/16,99404
2021/03/17,99049
2021/03/18,100296
2021/03/19,96468
2021/03/20,75856
2021/03/21,67164
2021/03/22,59229
2021/03/23,59438
2021/03/24,58063
2021/03/25,65542
2021/03/26,64678
2021/03/27,71515
2021/03/28,81053
2021/03/29,78031
2021/03/30,77211
2021/03/31,86847
2021/04/01,97162
2021/04/02,103842
2021/04/03,102489
2021/04/04,104564
2021/04/05,104320
2021/04/06,106588
2021/04/07,106715
2021/04/08,102589
2021/04/09,101664
2021/04/10,95772
2021/04/11,86274
2021/04/12,87015
2021/04/13,89435
2021/04/14,95034
2021/04/15,107499
2021/04/16,122431
2021/04/17,143088
2021/04/18,131267
2021/04/19,148711
2021/04/20,183496
2021/04/21,208705
2021/04/22,224470
2021/04/23,227479
2021/04/24,221067
2021/04/25,202437
2021/04/26,197052
2021/04/27,190797
2021/04/28,190997
2021/04/29,129456
2021/04/30,128005
2021/05/01,130216
2021/05/02,126891
2021/05/03,126949
2021/05/04,124048
2021/05/05,116975
2021/05/06,107801
2021/05/07,106332
2021/05/08,153173
2021/05/09,179017
2021/05/10,200851
2021/05/11,213664
2021/05/12,215085
2021/05/13,214542
2021/05/14,203978
2021/05/15,195837
2021/05/16,194070
2021/05/17,200748
2021/05/18,214714
2021/05/19,220469
2021/05/20,226598
2021/05/21,247088
2021/05/22,263663
2021/05/23,268573
2021/05/24,248655
2021/05/25,215888
2021/05/26,190432
2021/05/27,168289
2021/05/28,150457
2021/05/29,142436
2021/05/30,141191
2021/05/31,130457
2021/06/01,122824
2021/06/02,95484
2021/06/03,52639
2021/06/04,38782
2021/06/05,73611
2021/06/06,108721
2021/06/07,110731
2021/06/08,113723
2021/06/09,115348
2021/06/10,119579
2021/06/11,120934
2021/06/12,130537
2021/06/13,138757
2021/06/14,132947
2021/06/15,128893
2021/06/16,115385
2021/06/17,88816
2021/06/18,66113
2021/06/19,95827
2021/06/20,112132
2021/06/21,110153
2021/06/22,126340
2021/06/23,126749
2021/06/24,127673
2021/06/25,130363
2021/06/26,128763
2021/06/27,131654
2021/06/28,175533
2021/06/29,178659
2021/06/30,178816
2021/07/01,178615
2021/07/02,178209
2021/07/03,164357
2021/07/04,153638
2021/07/05,156616
2021/07/06,168989
2021/07/07,174382
2021/07/08,176158
2021/07/09,176108
2021/07/10,177424
2021/07/11,177929
2021/07/12,144197
2021/07/13,139968
2021/07/14,140451
2021/07/15,144169
2021/07/16,143839
2021/07/17,138876
2021/07/18,129601
2021/07/19,125562
2021/07/20,96929
2021/07/21,82677
2021/07/22,73496
2021/07/23,71431
2021/07/24,68635
2021/07/25,59062
2021/07/26,67873
2021/07/27,90158
2021/07/28,101465
2021/07/29,101359
2021/07/30,101826
2021/07/31,97502
2021/08/01,94729
2021/08/02,96138
2021/08/03,94247
2021/08/04,92306
2021/08/05,98742
2021/08/06,98172
2021/08/07,99521
2021/08/08,87030
2021/08/09,85791
2021/08/10,70385
2021/08/11,56075
2021/08/12,51825
2021/08/13,49539
2021/08/14,55554
2021/08/15,69060
2021/08/16,64993
2021/08/17,69830
2021/08/18,68765
2021/08/19,70273
2021/08/20,75393
2021/08/21,76166
2021/08/22,76193
2021/08/23,78334
2021/08/24,80431
2021/08/25,80920
2021/08/26,82665
2021/08/27,94797
2021/08/28,99507
2021/08/29,95266
2021/08/30,90998
2021/08/31,86323
2021/09/01,87608
2021/09/02,88701
2021/09/03,81809
2021/09/04,81761
2021/09/05,86922
2021/09/06,82022
2021/09/07,98929
2021/09/08,99115
2021/09/09,99670
2021/09/10,93215
2021/09/11,86693
2021/09/12,78908
2021/09/13,82333
2021/09/14,82013
2021/09/15,82402
2021/09/16,79569
2021/09/17,80604
2021/09/18,88498
2021/09/19,90639
2021/09/20,92942
2021/09/21,76605
2021/09/22,77093
2021/09/23,76756
2021/09/24,76798
2021/09/25,79538
2021/09/26,92614
2021/09/27,80322
2021/09/28,77649
2021/09/29,73582
2021/09/30,64689
2021/10/01,68854
2021/10/02,70549
2021/10/03,70413
2021/10/04,69591
2021/10/05,80952
2021/10/06,127893
2021/10/07,159792
2021/10/08,170747
2021/10/09,167935
2021/10/10,161854
2021/10/11,159283
2021/10/12,152785
2021/10/13,149159
2021/10/14,142008
2021/10/15,150145
2021/10/16,141756
2021/10/17,139404
2021/10/18,129075
2021/10/19,129305
2021/10/20,115616
2021/10/21,99180
2021/10/22,94006
2021/10/23,93728
2021/10/24,85102
2021/10/25,89454
2021/10/26,104031
2021/10/27,117747
2021/10/28,174081
2021/10/29,196937
2021/10/30,192427
2021/10/31,171311
2021/11/01,159012
2021/11/02,156240
2021/11/03,155554
2021/11/04,150763
2021/11/05,141473
2021/11/06,136607
2021/11/07,133603
2021/11/08,130597
2021/11/09,131121
2021/11/10,131924
2021/11/11,103541
2021/11/12,85651
2021/11/13,85941
2021/11/14,90272
2021/11/15,93246
2021/11/16,86807
2021/11/17,72709
2021/11/18,72923
2021/11/19,77965
2021/11/20,107267
2021/11/21,108721
2021/11/22,115172
2021/11/23,113946
2021/11/24,104036
2021/11/25,98879
2021/11/26,93246
2021/11/27,98436
2021/11/28,121350
2021/11/29,120701
2021/11/30,118236
2021/12/01,107028
2021/12/02,105688
2021/12/03,107184
2021/12/04,96718
2021/12/05,119662
2021/12/06,118170
2021/12/07,119557
2021/12/08,112358
2021/12/09,109295
2021/12/10,106307
2021/12/11,107770
2021/12/12,96356
2021/12/13,96404
2021/12/14,96077
2021/12/15,95512
2021/12/16,105569
2021/12/17,105593
2021/12/18,113957
2021/12/19,90701
2021/12/20,90029
2021/12/21,90138
2021/12/22,79077
2021/12/23,78237
2021/12/24,89643
2021/12/25,99171
2021/12/26,97095
2021/12/27,97720
2021/12/28,97949
2021/12/29,97408
2021/12/30,90247
2021/12/31,88150
2022/01/01,84021
2022/01/02,77800
2022/01/03,77018
2022/01/04,75671
2022/01/05,76127
2022/01/06,76689
2022/01/07,70358
2022/01/08,59487
2022/01/09,81493
2022/01/10,79218
2022/01/11,85593
2022/01/12,91248
2022/01/13,95878
2022/01/14,95898
2022/01/15,96568
2022/01/16,95922
2022/01/17,96247
2022/01/18,98787
2022/01/19,96696
2022/01/20,97127
2022/01/21,97054
2022/01/22,96232
2022/01/23,106051
2022/01/24,109022
2022/01/25,100527
2022/01/26,89505
2022/01/27,73547
2022/01/28,70845
2022/01/29,71367
2022/01/30,72029
2022/01/31,70075
2022/02/01,70164
2022/02/02,62410
2022/02/03,64759
2022/02/04,62318
2022/02/05,70920
2022/02/06,57004
2022/02/07,56421
2022/02/08,56678
2022/02/09,59821
2022/02/10,59714
2022/02/11,56648
2022/02/12,63426
2022/02/13,69759
2022/02/14,70397
2022/02/15,71628
2022/02/16,72333
2022/02/17,66522
2022/02/18,77974
2022/02/19,72668
2022/02/20,114127
2022/02/21,116664
2022/02/22,119940
2022/02/23,120027
2022/02/24,118914
2022/02/25,120123
2022/02/26,116145
2022/02/27,114835
2022/02/28,119218
2022/03/01,118751
2022/03/02,118548
2022/03/03,117586
2022/03/04,108595
2022/03/05,117451
2022/03/06,59424
2022/03/07,61093
2022/03/08,64979
2022/03/09,66314
2022/03/10,75954
2022/03/11,77903
2022/03/12,79666
2022/03/13,97498
2022/03/14,98789
2022/03/15,101138
2022/03/16,108928
2022/03/17,109297
2022/03/18,124065
2022/03/19,117254
2022/03/20,117673
2022/03/21,117476
2022/03/22,120225
2022/03/23,119937
2022/03/24,113985
2022/03/25,112284
2022/03/26,111982
2022/03/27,94179
2022/03/28,90117
2022/03/29,90777
2022/03/30,84423
2022/03/31,84342
2022/04/01,64203
2022/04/02,70815
2022/04/03,84807
2022/04/04,88143
2022/04/05,83922
2022/04/06,82955
2022/04/07,82634
2022/04/08,83807
2022/04/09,87202
2022/04/10,88120
2022/04/11,72742
2022/04/12,57936
2022/04/13,58448
2022/04/14,48997
2022/04/15,38832
2022/04/16,44431
2022/04/17,49358
2022/04/18,49306
2022/04/19,77367
2022/04/20,103947
2022/04/21,103743
2022/04/22,104745
2022/04/23,109021
2022/04/24,111164
2022/04/25,112785
2022/04/26,112901
2022/04/27,111863
2022/04/28,113085
2022/04/29,114848
2022/04/30,115144
2022/05/01,101899
2022/05/02,100910
2022/05/03,100065
2022/05/04,83632
2022/05/05,88685
2022/05/06,88880
2022/05/07,88877
2022/05/08,86215
2022/05/09,86833
2022/05/10,93657
2022/05/11,100216
2022/05/12,138497
2022/05/13,168976
2022/05/14,167646
2022/05/15,171805
2022/05/16,170989
2022/05/17,165660
2022/05/18,162332
2022/05/19,166285
2022/05/20,166584
2022/05/21,159837
2022/05/22,164919
2022/05/23,169519
2022/05/24,169723
2022/05/25,168259
2022/05/26,135666
2022/05/27,59993
2022/05/28,59210
2022/05/29,61673
2022/05/30,61417
2022/05/31,64319
2022/06/01,45172
2022/06/02,45147
2022/06/03,44370
2022/06/04,52806
2022/06/05,64193
2022/06/06,66215
2022/06/07,65586
2022/06/08,65725
2022/06/09,69611
2022/06/10,68276
2022/06/11,69996
2022/06/12,72654
2022/06/13,77328
2022/06/14,61897
2022/06/15,62904
2022/06/16,64348
2022/06/17,70039
2022/06/18,67960
2022/06/19,65527
2022/06/20,65684
2022/06/21,70333
2022/06/22,79010
2022/06/23,89814
2022/06/24,89859
2022/06/25,105818
2022/06/26,122788
2022/06/27,116669
2022/06/28,113887
2022/06/29,105057
2022/06/30,96179
2022/07/01,120210
2022/07/02,149780
2022/07/03,165097
2022/07/04,176371
2022/07/05,190122
2022/07/06,194518
2022/07/07,197478
2022/07/08,202356
2022/07/09,186665
2022/07/10,154803
2022/07/11,136660
2022/07/12,104189
2022/07/13,68533
2022/07/14,37228
2022/07/15,44622
2022/07/16,56640
2022/07/17,65748
2022/07/18,65255
2022/07/19,65486
2022/07/20,64036
2022/07/21,64508
2022/07/22,64812
2022/07/23,68339
2022/07/24,73832
2022/07/25,83455
2022/07/26,258400
2022/07/27,257181
2022/07/28,259253
2022/07/29,260021
2022/07/30,261300
2022/07/31,263417
2022/08/01,270608
2022/08/02,269295
2022/08/03,268451
2022/08/04,290928
2022/08/05,290674
2022/08/06,290271
2022/08/07,285287
2022/08/08,288913
2022/08/09,171450
2022/08/10,173363
2022/08/11,180893
2022/08/12,184800
2022/08/13,190887
2022/08/14,196045
2022/08/15,181286
2022/08/16,185636
2022/08/17,182048
2022/08/18,67324
2022/08/19,54513
2022/08/20,53936
2022/08/21,50452
2022/08/22,47036
2022/08/23,47620
2022/08/24,43495
2022/08/25,44250
2022/08/26,41146
2022/08/27,43574
2022/08/28,50489
2022/08/29,48167
2022/08/30,48932
2022/08/31,49752
2022/09/01,42550
2022/09/02,40900
2022/09/03,39200
2022/09/04,47296
2022/09/05,49558
2022/09/06,49639
2022/09/07,48291
2022/09/08,48512
2022/09/09,50174
2022/09/10,61487
2022/09/11,61594
2022/09/12,60866
2022/09/13,62111
2022/09/14,62770
2022/09/15,117692
2022/09/16,165499
2022/09/17,195655
2022/09/18,196351
2022/09/19,195491
2022/09/20,193520
2022/09/21,191104
2022/09/22,188726
2022/09/23,187415
2022/09/24,171239
2022/09/25,158897
2022/09/26,151928
2022/09/27,149467
2022/09/28,149406
2022/09/29,140383
2022/09/30,119018
2022/10/01,73844
2022/10/02,74353
2022/10/03,112949
2022/10/04,114047
2022/10/05,109781
2022/10/06,108924
2022/10/07,105801
2022/10/08,99978
2022/10/09,109224
2022/10/10,111123
2022/10/11,110565
2022/10/12,117114
2022/10/13,117605
2022/10/14,121076
2022/10/15,134651
2022/10/16,158042
2022/10/17,126379
2022/10/18,122467
2022/10/19,117424
2022/10/20,107756
2022/10/21,98176
2022/10/22,106995
2022/10/23,112348
2022/10/24,109684
2022/10/25,103941
2022/10/26,106284
2022/10/27,104406
2022/10/28,104246
2022/10/29,104189
2022/10/30,95829
2022/10/31,95708
2022/11/01,95800
2022/11/02,97836
2022/11/03,84761
2022/11/04,79631
2022/11/05,82007
2022/11/06,91133
2022/11/07,96677
2022/11/08,105841
2022/11/09,134210
2022/11/10,146519
2022/11/11,148745
2022/11/12,149112
2022/11/13,150682
2022/11/14,161272
2022/11/15,162883
2022/11/16,157407
2022/11/17,157421
2022/11/18,158308
2022/11/19,169810
2022/11/20,178493
2022/11/21,189995
2022/11/22,197151
2022/11/23,184261
2022/11/24,171163
2022/11/25,166138
2022/11/26,173149
2022/11/27,175869
2022/11/28,150261
2022/11/29,132557
