Date,hashrate3mom
2017/08/11,1315836534775
2017/08/12,2342352319995
2017/08/13,4214734581295
2017/08/14,4968442944379
2017/08/15,3545799025317
2017/08/16,3612783678283
2017/08/17,2954144224402
2017/08/18,937197750736
2017/08/19,4175900674005
2017/08/20,738749435976
2017/08/21,3983876964014
2017/08/22,536717742065
2017/08/23,4998358189346
2017/08/24,1476268019121
2017/08/25,-662116756002
2017/08/26,-2304819391687
2017/08/27,-1751267430470
2017/08/28,-2731539296689
2017/08/29,3253131977326
2017/08/30,4186989346656
2017/08/31,5380429932585
2017/09/01,-255720510190
2017/09/02,-794898073568
2017/09/03,490194584641
2017/09/04,1027353203332
2017/09/05,1589857736648
2017/09/06,1147641700504
2017/09/07,1763959949568
2017/09/08,6251974305177
2017/09/09,4470979517927
2017/09/10,721290711021
2017/09/11,-4218912323977
2017/09/12,4010218938266
2017/09/13,1065468347004
2017/09/14,3093977028178
2017/09/15,1171178361178
2017/09/16,3628337238605
2017/09/17,2440598893634
2017/09/18,-3430237598053
2017/09/19,1462293092613
2017/09/20,-615772229341
2017/09/21,3557446723088
2017/09/22,-237009414253
2017/09/23,-3478576374920
2017/09/24,-2638588155488
2017/09/25,-6859750185425
2017/09/26,-953294261722
2017/09/27,-1060765034318
2017/09/28,327684678571
2017/09/29,-5241393896273
2017/09/30,-8416926589737
2017/10/01,-10457034525
2017/10/02,3735523934027
2017/10/03,4076673215751
2017/10/04,2420449137024
2017/10/05,6240959560598
2017/10/06,1485136485833
2017/10/07,-3614898233771
2017/10/08,-3663461243637
2017/10/09,1872784713443
2017/10/10,5445012287780
2017/10/11,5224797094766
2017/10/12,762070541882
2017/10/13,3984686097168
2017/10/14,-4177873765563
2017/10/15,3152378759017
2017/10/16,1642247262485
2017/10/17,9356046598253
2017/10/18,5161279761760
2017/10/19,6257763153065
2017/10/20,2779708645169
2017/10/21,2909588351845
2017/10/22,905837637730
2017/10/23,508294134071
2017/10/24,4972872578676
2017/10/25,-221897404971
2017/10/26,-2973892543817
2017/10/27,-1.2164169217894E+14
2017/10/28,-1.1867360796452E+14
2017/10/29,-1.1477322274111E+14
2017/10/30,0
2017/10/31,0
2017/11/01,1.2098163266283E+14
2017/11/02,1.1556001036133E+14
2017/11/03,1.1392022117518E+14
2017/11/04,-9038362845469
2017/11/05,1496708947982
2017/11/06,665439109561
2017/11/07,1970413658519
2017/11/08,-931104505557
2017/11/09,-470481980025
2017/11/10,1850225598375
2017/11/11,-408034220788
2017/11/12,4139834479857
2017/11/13,1696100288349
2017/11/14,-997534774344
2017/11/15,-2909762793954
2017/11/16,-5785527956760
2017/11/17,-2112094310762
2017/11/18,-3826957389611
2017/11/19,1304035500040
2017/11/20,7586491245572
2017/11/21,7253723328316
2017/11/22,5410185213694
2017/11/23,1954983476602
2017/11/24,6035810751998
2017/11/25,6930578318159
2017/11/26,3005857982044
2017/11/27,-1385408024927
2017/11/28,-3942993772325
2017/11/29,-1744716139985
2017/11/30,1395592096827
2017/12/01,4121183680676
2017/12/02,2194918428374
2017/12/03,-2960488279063
2017/12/04,346225679543
2017/12/05,-2166499731363
2017/12/06,1767393335703
2017/12/07,-686711398190
2017/12/08,3880305199182
2017/12/09,4668374727370
2017/12/10,1552551942826
2017/12/11,999961155904
2017/12/12,688244465556
2017/12/13,7326844929727
2017/12/14,9293344221086
2017/12/15,14744239603462
2017/12/16,7936313879734
2017/12/17,5305727300375
2017/12/18,3647250563446
2017/12/19,2768775631215
2017/12/20,862149609476
2017/12/21,-3452540090066
2017/12/22,-1518960804994
2017/12/23,5759741265179
2017/12/24,4998019453470
2017/12/25,7420440864913
2017/12/26,1938488093839
2017/12/27,3611525008184
2017/12/28,5964383424741
2017/12/29,2166372083448
2017/12/30,2191642922188
2017/12/31,306686419185
2018/01/01,5758416482807
2018/01/02,4349927125278
2018/01/03,1825045538184
2018/01/04,3144781064340
2018/01/05,7283885524417
2018/01/06,4338041964795
2018/01/07,6394530278279
2018/01/08,2357323806460
2018/01/09,7701469387823
2018/01/10,5333412981977
2018/01/11,10995622633267
2018/01/12,9572299173949
2018/01/13,6797020641754
2018/01/14,5661117584912
2018/01/15,1209623979632
2018/01/16,6062480816106
2018/01/17,5599108310475
2018/01/18,7825222202800
2018/01/19,1667908819966
2018/01/20,5661565575298
2018/01/21,3097072428603
2018/01/22,8215848145512
2018/01/23,-68142789152
2018/01/24,9198566940085
2018/01/25,6437652976741
2018/01/26,6906709224140
2018/01/27,352820985896
2018/01/28,1306587693102
2018/01/29,9585211764940
2018/01/30,8391327768707
2018/01/31,11117481362389
2018/02/01,7890471562179
2018/02/02,13909449682066
2018/02/03,7859731155083
2018/02/04,2601975448775
2018/02/05,4983829972093
2018/02/06,2871054422131
2018/02/07,8445051148136
2018/02/08,199851967244
2018/02/09,6234675410122
2018/02/10,2403390144177
2018/02/11,6928019776130
2018/02/12,8253436105816
2018/02/13,8206741833827
2018/02/14,-164254648854
2018/02/15,-2667235274904
2018/02/16,463297491059
2018/02/17,7292566019379
2018/02/18,5108418905329
2018/02/19,-221441209858
2018/02/20,-3942614197858
2018/02/21,-1918467276842
2018/02/22,756392381278
2018/02/23,6308310749381
2018/02/24,2843823481247
2018/02/25,6639455999799
2018/02/26,1534968156800
2018/02/27,-1170437311249
2018/02/28,1801641284400
2018/03/01,5729408138141
2018/03/02,11680038818685
2018/03/03,8326238939023
2018/03/04,280558147400
2018/03/05,-505318407153
2018/03/06,-5286807880549
2018/03/07,9920974371101
2018/03/08,8070425862527
2018/03/09,1425596699901
2018/03/10,-4289131186616
2018/03/11,-4636975441081
2018/03/12,3215494831046
2018/03/13,21221019526
2018/03/14,-1433722377325
2018/03/15,-161275746514
2018/03/16,9590509714705
2018/03/17,10468585207977
2018/03/18,5229922176473
2018/03/19,-2895725999402
2018/03/20,138836526219
2018/03/21,-1170897247034
2018/03/22,-2755832301481
2018/03/23,-2764466735039
2018/03/24,-1048901890813
2018/03/25,737452017032
2018/03/26,6658462324707
2018/03/27,2214357766896
2018/03/28,557185138654
2018/03/29,-11191059532622
2018/03/30,-1967327088513
2018/03/31,-5181315534041
2018/04/01,-196828594317
2018/04/02,-3058082566653
2018/04/03,-5356140597692
2018/04/04,-3393324985224
2018/04/05,-2027321524904
2018/04/06,10376393161626
2018/04/07,3604149767600
2018/04/08,226664193546
2018/04/09,-14589357265526
2018/04/10,-3871658529129
2018/04/11,-4495557726145
2018/04/12,2470458628196
2018/04/13,-1108172651727
2018/04/14,1649435490276
2018/04/15,2985835713339
2018/04/16,1195678969523
2018/04/17,606820564907
2018/04/18,-5787258988654
2018/04/19,496982092203
2018/04/20,-5466769121804
2018/04/21,10548836941758
2018/04/22,137808877532
2018/04/23,10550091507476
2018/04/24,-4240123043318
2018/04/25,1170351400512
2018/04/26,6556322049037
2018/04/27,2280212182046
2018/04/28,-3579821701038
2018/04/29,-1740406522569
2018/04/30,6265549925640
2018/05/01,2225449822166
2018/05/02,-3656159774754
2018/05/03,-1179659198366
2018/05/04,9507951469215
2018/05/05,8363166191885
2018/05/06,7820141232362
2018/05/07,10506658533165
2018/05/08,3351017724954
2018/05/09,-691571143166
2018/05/10,-6432635985538
2018/05/11,-725074135951
2018/05/12,8771898896055
2018/05/13,8315516057085
2018/05/14,33790276183
2018/05/15,-9415126937983
2018/05/16,-8545686288998
2018/05/17,-346512388066
2018/05/18,1112326698438
2018/05/19,2071615583444
2018/05/20,3133546252810
2018/05/21,7670522455328
2018/05/22,3125626210358
2018/05/23,-1519592758517
2018/05/24,-13874862857333
2018/05/25,-8574623416239
2018/05/26,-3466568662664
2018/05/27,16365848067
2018/05/28,2582349943104
2018/05/29,-2703400530713
2018/05/30,1495599297140
2018/05/31,3201265087270
2018/06/01,-6947687539388
2018/06/02,2191824574492
2018/06/03,-6101764103671
2018/06/04,6238659116417
2018/06/05,-1472815846661
2018/06/06,-1089557638102
2018/06/07,108236497798
2018/06/08,2233445169529
2018/06/09,15172696726816
2018/06/10,2153277858962
2018/06/11,5340702564272
2018/06/12,-2357257467232
2018/06/13,634370054395
2018/06/14,-4350053153068
2018/06/15,-8811719566900
2018/06/16,1486621508734
2018/06/17,-179716829933
2018/06/18,10811484449065
2018/06/19,10681767220958
2018/06/20,9469283456722
2018/06/21,2921918572683
2018/06/22,2138629502297
2018/06/23,1484296899423
2018/06/24,-1113871509895
2018/06/25,-1873429721697
2018/06/26,-503395300100
2018/06/27,6467085948140
2018/06/28,-3319020287868
2018/06/29,-2946447308527
2018/06/30,-410820289764
2018/07/01,-3181353435961
2018/07/02,3865672154603
2018/07/03,-2361016679810
2018/07/04,6739166451057
2018/07/05,11278205059863
2018/07/06,2204110793461
2018/07/07,7972826391842
2018/07/08,-7087747145290
2018/07/09,5145528555663
2018/07/10,-5465696310986
2018/07/11,-7592004810641
2018/07/12,-11936534768372
2018/07/13,-7448249521411
2018/07/14,871710671284
2018/07/15,-602424283333
2018/07/16,2440563269738
2018/07/17,8061981429244
2018/07/18,4017490864155
2018/07/19,432660460638
2018/07/20,-10297784058968
2018/07/21,-18852839737664
2018/07/22,-2993706388483
2018/07/23,11148722186687
2018/07/24,17265372746224
2018/07/25,12043102699617
2018/07/26,59875489075
2018/07/27,4356171437767
2018/07/28,-1654301341102
2018/07/29,2066768090648
2018/07/30,2107413736770
2018/07/31,2027472592535
2018/08/01,-2392429088560
2018/08/02,3657875321642
2018/08/03,-4635306050703
2018/08/04,5772582666211
2018/08/05,312491242986
2018/08/06,7660924750886
2018/08/07,-928924264640
2018/08/08,1966050210935
2018/08/09,2573904331066
2018/08/10,176257870470
2018/08/11,-1608545692931
2018/08/12,-10519382088812
2018/08/13,-6928229804101
2018/08/14,-6872423721776
2018/08/15,-1941667435578
2018/08/16,-6201356451118
2018/08/17,-1591420431762
2018/08/18,-3025025984082
2018/08/19,2960876286648
2018/08/20,-1101148224880
2018/08/21,5723046302454
2018/08/22,7766059390452
2018/08/23,-4713215925250
2018/08/24,-3156375438947
2018/08/25,-6199349823452
2018/08/26,9703154688472
2018/08/27,2318847938530
2018/08/28,-644965420985
2018/08/29,-10804550427350
2018/08/30,-5728241475522
2018/08/31,-2555022038048
2018/09/01,-464168471945
2018/09/02,-4734418523951
2018/09/03,-5445217328382
2018/09/04,-767276246122
2018/09/05,2157613363728
2018/09/06,2017924682322
2018/09/07,-4492653015038
2018/09/08,-5765181841369
2018/09/09,-19176298983955
2018/09/10,-11554371546466
2018/09/11,-15639538669474
2018/09/12,-5167541905293
2018/09/13,-14417348288221
2018/09/14,-2006748803715
2018/09/15,1857719478848
2018/09/16,6984568592492
2018/09/17,672054099285
2018/09/18,-832237436429
2018/09/19,4415470073367
2018/09/20,2408239761382
2018/09/21,1793616920069
2018/09/22,5175363947145
2018/09/23,3706517496996
2018/09/24,6327852858932
2018/09/25,-3514693947839
2018/09/26,6337773302216
2018/09/27,3752114919043
2018/09/28,5065917385400
2018/09/29,-6772607151115
2018/09/30,-1720118610875
2018/10/01,-5400216106523
2018/10/02,-476371537143
2018/10/03,-5635889427850
2018/10/04,2259495277494
2018/10/05,470953272115
2018/10/06,3716132801835
2018/10/07,2487409903059
2018/10/08,6142280604837
2018/10/09,1683177952938
2018/10/10,-849428447
2018/10/11,-6500144222255
2018/10/12,-4267103124876
2018/10/13,-6893769450336
2018/10/14,-356022796473
2018/10/15,-2285990921676
2018/10/16,366578046809
2018/10/17,-3259513689833
2018/10/18,3459391523201
2018/10/19,-266860384810
2018/10/20,-1960095901634
2018/10/21,-9522875321701
2018/10/22,-8586290475484
2018/10/23,-2696486016966
2018/10/24,1733702312283
2018/10/25,137848415086
2018/10/26,-3863280042088
2018/10/27,-3508724567261
2018/10/28,-1285418336370
2018/10/29,-2456588813582
2018/10/30,-2937029575983
2018/10/31,3664809788097
2018/11/01,-978041548611
2018/11/02,-7912506659240
2018/11/03,-12822888104282
2018/11/04,-1825347608899
2018/11/05,2126606919294
2018/11/06,2509768161805
2018/11/07,149328957994
2018/11/08,3933941703155
2018/11/09,-1289225372490
2018/11/10,-789339909363
2018/11/11,2142450543337
2018/11/12,836365629387
2018/11/13,513992948597
2018/11/14,-3783494708040
2018/11/15,1337742543666
2018/11/16,3777983625543
2018/11/17,-5941003608423
2018/11/18,-4118733068599
2018/11/19,-11190851712890
2018/11/20,-6452363847707
2018/11/21,-15799168739778
2018/11/22,-18944031070918
2018/11/23,-11865262924716
2018/11/24,-5533337019211
2018/11/25,-3443661635064
2018/11/26,-6329478294828
2018/11/27,-20940849180536
2018/11/28,-24681882605861
2018/11/29,-21461738288420
2018/11/30,-5421111394327
2018/12/01,6884981369695
2018/12/02,-4491131421577
2018/12/03,-3975426132650
2018/12/04,-4681520312439
2018/12/05,-980879553665
2018/12/06,2768697070647
2018/12/07,-9731190255372
2018/12/08,-8837255856408
2018/12/09,-13685623058804
2018/12/10,4533507732503
2018/12/11,1382242764580
2018/12/12,-2016222173049
2018/12/13,-13393697208883
2018/12/14,-9762274605398
2018/12/15,-790308709305
2018/12/16,-1747446687825
2018/12/17,-1135525487482
2018/12/18,-8642169187891
2018/12/19,-4218091628674
2018/12/20,-2583046793780
2018/12/21,2804462469235
2018/12/22,3114423018055
2018/12/23,5083669067383
2018/12/24,10985290948741
2018/12/25,14231801602280
2018/12/26,20335553736387
2018/12/27,7373627997284
