Date,transactions14var
2019/05/06,2106176707
2019/05/07,1709273699
2019/05/08,1774375532
2019/05/09,2015660859
2019/05/10,2449563927
2019/05/11,2053963628
2019/05/12,1633490704
2019/05/13,1745547081
2019/05/14,3017108006
2019/05/15,4444034216
2019/05/16,6288830964
2019/05/17,6370587163
2019/05/18,5313230627
2019/05/19,4350186675
2019/05/20,4789308514
2019/05/21,3931574979
2019/05/22,3766146119
2019/05/23,3490167965
2019/05/24,3782025188
2019/05/25,3412277905
2019/05/26,2849312742
2019/05/27,3348428374
2019/05/28,3692225509
2019/05/29,4415434030
2019/05/30,4298560601
2019/05/31,4204190299
2019/06/01,3716703126
2019/06/02,2674463160
2019/06/03,2650857577
2019/06/04,2291118596
2019/06/05,2798346591
2019/06/06,2939736717
2019/06/07,3848949450
2019/06/08,4745117805
2019/06/09,5689237812
2019/06/10,5923396863
2019/06/11,6036612310
2019/06/12,5702381963
2019/06/13,6679952965
2019/06/14,6772241025
2019/06/15,6548918516
2019/06/16,6540542452
2019/06/17,6975763629
2019/06/18,6920070893
2019/06/19,6665535577
2019/06/20,7416823851
2019/06/21,7114273813
2019/06/22,6960715860
2019/06/23,5971596555
2019/06/24,5408009675
2019/06/25,5431651412
2019/06/26,5432754296
2019/06/27,4741255351
2019/06/28,5991233361
2019/06/29,6835141313
2019/06/30,8656878785
2019/07/01,8774937043
2019/07/02,8950810333
2019/07/03,9376513997
2019/07/04,8106666782
2019/07/05,8009088597
2019/07/06,8049569599
2019/07/07,11893321007
2019/07/08,11893280396
2019/07/09,10833705731
2019/07/10,10893138794
2019/07/11,13124619673
2019/07/12,10280921253
2019/07/13,12746584016
2019/07/14,13998775596
2019/07/15,11404977517
2019/07/16,14375213909
2019/07/17,14682101379
2019/07/18,15317649708
2019/07/19,14968916908
2019/07/20,16988567612
2019/07/21,18623673876
2019/07/22,18880829138
2019/07/23,19696254393
2019/07/24,22079827772
2019/07/25,21232439560
2019/07/26,21749729895
2019/07/27,21940707665
2019/07/28,22681131210
2019/07/29,22739685761
2019/07/30,16339127109
2019/07/31,14903721040
2019/08/01,17368706927
2019/08/02,16723440031
2019/08/03,16212025171
2019/08/04,15111898497
2019/08/05,14718295198
2019/08/06,13773383870
2019/08/07,11325289241
2019/08/08,7081328394
2019/08/09,6866270397
2019/08/10,6105959914
2019/08/11,5925255209
2019/08/12,5857393788
2019/08/13,5861369564
2019/08/14,5864014162
2019/08/15,3759822909
2019/08/16,3428975624
2019/08/17,2973291025
2019/08/18,2236832232
2019/08/19,2264599276
2019/08/20,2273581433
2019/08/21,2198493320
2019/08/22,2354815824
2019/08/23,2412787050
2019/08/24,2130801030
2019/08/25,1183054935
2019/08/26,1330633173
2019/08/27,1441319686
2019/08/28,1399309101
2019/08/29,1383662855
2019/08/30,1379416974
2019/08/31,1094709683
2019/09/01,583141588
2019/09/02,686740056
2019/09/03,741194247
2019/09/04,736100146
2019/09/05,886050157
2019/09/06,1022033324
2019/09/07,1064750184
2019/09/08,1079904173
2019/09/09,1103361388
2019/09/10,1127404295
2019/09/11,1143069336
2019/09/12,1142782184
2019/09/13,1758841817
2019/09/14,2178366267
2019/09/15,2543489780
2019/09/16,2401305138
2019/09/17,2250176195
2019/09/18,2239617440
2019/09/19,1846602482
2019/09/20,1466566580
2019/09/21,2031160595
2019/09/22,2794754255
2019/09/23,2364226460
2019/09/24,2445808492
2019/09/25,2354453287
2019/09/26,2111782891
2019/09/27,2110878502
2019/09/28,2239653567
2019/09/29,2519630458
2019/09/30,2154605424
2019/10/01,2101728368
2019/10/02,1882515917
2019/10/03,1767594421
2019/10/04,1449771501
2019/10/05,1459176398
2019/10/06,1497156306
2019/10/07,1491995733
2019/10/08,1501660023
2019/10/09,2358441161
2019/10/10,2665933208
2019/10/11,2902950962
2019/10/12,2809385825
2019/10/13,3047954546
2019/10/14,2936035000
2019/10/15,3090257026
2019/10/16,3211572581
2019/10/17,3282795995
2019/10/18,3279170980
2019/10/19,2883082676
2019/10/20,2410017296
2019/10/21,2249074677
2019/10/22,2337650666
2019/10/23,2199452178
2019/10/24,2296498694
2019/10/25,2523841707
2019/10/26,2404371730
2019/10/27,1463436226
2019/10/28,1355149690
2019/10/29,1353523134
2019/10/30,1369510078
2019/10/31,1487294619
2019/11/01,1424305946
2019/11/02,2189405830
2019/11/03,2804344168
2019/11/04,2826175466
2019/11/05,2897187231
2019/11/06,2782389599
2019/11/07,4550078784
2019/11/08,4431880006
2019/11/09,4995538857
2019/11/10,5302658456
2019/11/11,5259241611
2019/11/12,5262198767
2019/11/13,5246224773
2019/11/14,5004629184
2019/11/15,4968598058
2019/11/16,4897011001
2019/11/17,4492048192
2019/11/18,4638624851
2019/11/19,4612712325
2019/11/20,4584826687
2019/11/21,2880707364
2019/11/22,3741653950
2019/11/23,3463152040
2019/11/24,3616049448
2019/11/25,3964311363
2019/11/26,3951688713
2019/11/27,3921235290
2019/11/28,4195657989
2019/11/29,4206476406
2019/11/30,4360156048
2019/12/01,4201562956
2019/12/02,3995433581
2019/12/03,4019606549
2019/12/04,3992912094
2019/12/05,3420329420
2019/12/06,2327473313
2019/12/07,3899748764
2019/12/08,6289447439
2019/12/09,4770502213
2019/12/10,4452814255
2019/12/11,4139716906
2019/12/12,4184045237
2019/12/13,3884844842
2019/12/14,4040873667
2019/12/15,4355509517
2019/12/16,3912073938
2019/12/17,4109487553
2019/12/18,4132362171
2019/12/19,4141495859
2019/12/20,4141603234
2019/12/21,3481434818
2019/12/22,1984444667
2019/12/23,1969246108
2019/12/24,1917324412
2019/12/25,1970544602
2019/12/26,1875080991
2019/12/27,1836636994
2019/12/28,2123924661
2019/12/29,2693426946
2019/12/30,2518282734
2019/12/31,2245804530
2020/01/01,2380688675
2020/01/02,2311089620
2020/01/03,2102533641
2020/01/04,2101680995
2020/01/05,2121005368
2020/01/06,2065169076
2020/01/07,2506032900
2020/01/08,3148621640
2020/01/09,3351779693
2020/01/10,3449695981
2020/01/11,3286494975
2020/01/12,2860582461
2020/01/13,2849855791
2020/01/14,3496296286
2020/01/15,3347326165
2020/01/16,3285240659
2020/01/17,3516270064
2020/01/18,3276445279
2020/01/19,2581804429
2020/01/20,2632407564
2020/01/21,2870839548
2020/01/22,3468861088
2020/01/23,3658149829
2020/01/24,4410420618
2020/01/25,6030553194
2020/01/26,7500034045
2020/01/27,8222895026
2020/01/28,7610537600
2020/01/29,6228778646
2020/01/30,4760589624
2020/01/31,3581805153
2020/02/01,2971856045
2020/02/02,2441072383
2020/02/03,2702077315
2020/02/04,2626847514
2020/02/05,3092393597
2020/02/06,3442785879
2020/02/07,3831619748
2020/02/08,3679184665
2020/02/09,2543138604
2020/02/10,2272255939
2020/02/11,2843890628
2020/02/12,5084230558
2020/02/13,6169838429
2020/02/14,7155259173
2020/02/15,6481529598
2020/02/16,5212980323
2020/02/17,5081202002
2020/02/18,3536339072
2020/02/19,3073899352
2020/02/20,2488445474
2020/02/21,2149790576
2020/02/22,2689809312
2020/02/23,2949154924
2020/02/24,2894040083
2020/02/25,2939267540
2020/02/26,2161604904
2020/02/27,1791034190
2020/02/28,1232941578
2020/02/29,1431685553
2020/03/01,1566025882
2020/03/02,1533097685
2020/03/03,1232872674
2020/03/04,1165058828
2020/03/05,1338981156
2020/03/06,1345594390
2020/03/07,1169779950
2020/03/08,881386941
2020/03/09,1709467878
2020/03/10,2135334760
2020/03/11,2162136405
2020/03/12,2491188831
2020/03/13,4154192346
2020/03/14,3698736620
2020/03/15,3435283785
2020/03/16,3754050406
2020/03/17,3665618806
2020/03/18,3523843664
2020/03/19,4705779942
2020/03/20,4800806905
2020/03/21,4349859329
2020/03/22,3574730408
2020/03/23,3623254407
2020/03/24,3630652346
2020/03/25,3343990507
2020/03/26,3321872970
2020/03/27,3015551460
2020/03/28,3212838644
2020/03/29,4189175842
2020/03/30,4296029964
2020/03/31,4366822282
2020/04/01,4773690502
2020/04/02,3925207135
2020/04/03,3495869240
2020/04/04,3120741262
2020/04/05,3825111362
2020/04/06,3505639606
2020/04/07,3412387742
2020/04/08,4204818660
2020/04/09,3966856572
2020/04/10,3950757476
2020/04/11,3882274788
2020/04/12,3163670196
2020/04/13,3211087382
2020/04/14,3814757321
2020/04/15,3959412869
2020/04/16,4166278528
2020/04/17,4298753447
2020/04/18,3338687558
2020/04/19,1886335880
2020/04/20,2182580615
2020/04/21,2313283673
2020/04/22,2066313449
2020/04/23,2179428642
2020/04/24,2470449598
2020/04/25,1715451763
2020/04/26,801212297
2020/04/27,701400397
2020/04/28,778050783
2020/04/29,1321652647
2020/04/30,1762588355
2020/05/01,1670087720
2020/05/02,1788250834
2020/05/03,1388476961
2020/05/04,1562909476
2020/05/05,1647367963
2020/05/06,1589987027
2020/05/07,1786278453
2020/05/08,2016344351
2020/05/09,2166248549
2020/05/10,2178232500
2020/05/11,2313977745
2020/05/12,2389525810
2020/05/13,2212954271
2020/05/14,2019885873
2020/05/15,2158263612
2020/05/16,1725657108
2020/05/17,1581479189
2020/05/18,1095969569
2020/05/19,694691329
2020/05/20,630973270
2020/05/21,621217481
2020/05/22,768599098
2020/05/23,711275845
2020/05/24,792567761
2020/05/25,757061948
2020/05/26,949850685
2020/05/27,1018517093
2020/05/28,955527368
2020/05/29,1343727882
2020/05/30,1345648818
2020/05/31,1054250811
2020/06/01,1172106796
2020/06/02,1642970034
2020/06/03,1525847346
2020/06/04,1519918394
2020/06/05,1504219095
2020/06/06,1544178707
2020/06/07,1106852775
2020/06/08,1142428137
2020/06/09,1141045740
2020/06/10,1107757778
2020/06/11,1083766315
2020/06/12,1124914417
2020/06/13,1560347340
2020/06/14,2477084314
2020/06/15,2457291561
2020/06/16,2098537682
2020/06/17,2144926534
2020/06/18,2104939106
2020/06/19,2216472332
2020/06/20,2191745317
2020/06/21,2540674387
2020/06/22,4592951802
2020/06/23,7250417471
2020/06/24,8506980213
2020/06/25,9113719690
2020/06/26,9069363417
2020/06/27,7973416269
2020/06/28,5247061106
2020/06/29,5050027559
2020/06/30,5102899201
2020/07/01,3750082350
2020/07/02,2793394213
2020/07/03,2215552015
2020/07/04,2148613420
2020/07/05,3719946428
2020/07/06,3451616167
2020/07/07,2929532452
2020/07/08,3104238384
2020/07/09,3226849266
2020/07/10,3222938516
2020/07/11,3355092747
2020/07/12,3353809707
2020/07/13,4374720045
2020/07/14,4243210521
2020/07/15,4661026419
2020/07/16,4728761716
2020/07/17,4804106038
2020/07/18,4119744808
2020/07/19,1876509282
2020/07/20,2077181703
2020/07/21,2199466441
2020/07/22,2426004131
2020/07/23,2686019699
2020/07/24,2668966146
2020/07/25,2029177582
2020/07/26,1101168342
2020/07/27,2406972183
2020/07/28,2917864319
2020/07/29,2915755306
2020/07/30,2549265561
2020/07/31,2485401839
2020/08/01,1932111643
2020/08/02,1552317252
2020/08/03,1515171204
2020/08/04,1334567925
2020/08/05,1247528218
2020/08/06,1280558159
2020/08/07,1483908743
2020/08/08,1474832779
2020/08/09,1368619642
2020/08/10,1693674780
2020/08/11,1876791763
2020/08/12,1829678046
2020/08/13,1710381616
2020/08/14,1701224090
2020/08/15,2282939569
2020/08/16,2044451467
2020/08/17,2026678458
2020/08/18,1939820511
2020/08/19,1892611477
2020/08/20,1939912931
2020/08/21,1984916176
2020/08/22,2710410700
2020/08/23,3068084988
2020/08/24,2426635528
2020/08/25,2194812550
2020/08/26,1997970620
2020/08/27,1978735131
2020/08/28,1970721537
2020/08/29,1822334853
2020/08/30,1846910921
2020/08/31,2174874083
2020/09/01,2336174446
2020/09/02,2178579029
2020/09/03,2175489329
2020/09/04,1537832434
2020/09/05,2262023588
2020/09/06,3272699203
2020/09/07,3813437807
2020/09/08,4620024418
2020/09/09,4873830473
2020/09/10,4855235785
2020/09/11,4975647198
2020/09/12,5382445673
2020/09/13,5569791763
2020/09/14,4194691090
2020/09/15,2351535672
2020/09/16,1643320118
2020/09/17,8957027904
2020/09/18,10466832234
2020/09/19,10249449343
2020/09/20,9860494353
2020/09/21,9702369476
2020/09/22,9257471235
2020/09/23,9052011323
2020/09/24,9098303795
2020/09/25,9419443965
2020/09/26,10123814086
2020/09/27,11196723923
2020/09/28,11195525549
2020/09/29,11198247304
2020/09/30,10912640786
2020/10/01,4151852678
2020/10/02,2217639062
2020/10/03,2808370811
2020/10/04,2889580357
2020/10/05,2241197163
2020/10/06,2255050475
2020/10/07,2065222118
2020/10/08,1820117794
2020/10/09,1853460639
2020/10/10,1717968539
2020/10/11,1464653014
2020/10/12,1554956109
2020/10/13,1958919732
2020/10/14,2063010775
2020/10/15,4957277097
2020/10/16,5443480999
2020/10/17,4556882788
2020/10/18,4435976966
2020/10/19,4454041074
2020/10/20,4495609308
2020/10/21,4684766023
2020/10/22,4856101392
2020/10/23,4677136894
2020/10/24,4967643667
2020/10/25,5650758255
2020/10/26,5663880620
2020/10/27,5660440542
2020/10/28,5754704450
2020/10/29,4140615702
2020/10/30,3825371849
2020/10/31,3712314453
2020/11/01,3148589453
2020/11/02,3328252777
2020/11/03,3353942414
2020/11/04,3198453462
2020/11/05,2656250672
2020/11/06,2976033983
2020/11/07,2479117687
2020/11/08,1627512430
2020/11/09,1678129049
2020/11/10,1698215227
2020/11/11,1694342008
2020/11/12,1709164232
2020/11/13,1817782775
2020/11/14,1944641390
2020/11/15,2082420463
2020/11/16,1957463828
2020/11/17,2202304640
2020/11/18,2170706664
2020/11/19,2161931039
2020/11/20,2092811617
2020/11/21,2304250688
2020/11/22,1565435924
2020/11/23,2056302911
2020/11/24,2822350076
2020/11/25,2986983424
2020/11/26,2870868105
2020/11/27,3011207518
2020/11/28,4225229455
2020/11/29,4992775190
2020/11/30,5040591019
2020/12/01,5037850751
2020/12/02,5357879146
2020/12/03,5383466368
2020/12/04,5340394586
2020/12/05,5654950399
2020/12/06,6197104955
2020/12/07,5539427728
2020/12/08,4435809668
2020/12/09,3852272178
2020/12/10,3465164608
2020/12/11,3507397693
2020/12/12,2663487333
2020/12/13,1771012528
2020/12/14,2554378056
2020/12/15,2999242392
2020/12/16,4004731570
2020/12/17,6731427116
2020/12/18,6810754683
2020/12/19,6022630352
2020/12/20,5388137793
2020/12/21,5106745669
2020/12/22,5114708610
2020/12/23,5534868106
2020/12/24,5088860166
2020/12/25,4956372005
2020/12/26,4490743779
2020/12/27,4355377077
2020/12/28,4485659537
2020/12/29,4459168129
2020/12/30,4182119284
2020/12/31,2326520687
2021/01/01,2380485243
2021/01/02,2376808025
2021/01/03,1879830507
2021/01/04,2331752364
2021/01/05,2455469268
2021/01/06,2707493994
2021/01/07,3026085361
2021/01/08,2972427489
2021/01/09,2443539888
2021/01/10,2271253599
2021/01/11,2392889159
2021/01/12,2661055788
2021/01/13,3376098373
2021/01/14,3229981599
2021/01/15,2637086979
2021/01/16,2477526392
2021/01/17,3131167786
2021/01/18,2940653685
2021/01/19,2910709505
2021/01/20,2637243021
2021/01/21,2178850967
2021/01/22,1689902653
2021/01/23,1825832487
2021/01/24,2168837051
2021/01/25,1546201887
2021/01/26,1535890397
2021/01/27,1432005444
2021/01/28,1434575072
2021/01/29,2132253446
2021/01/30,2185889050
2021/01/31,2080672596
2021/02/01,2748501482
2021/02/02,3257017465
2021/02/03,4002952936
2021/02/04,4435788287
2021/02/05,4806327375
2021/02/06,4131893612
2021/02/07,2980942737
2021/02/08,2877555203
2021/02/09,2912476700
2021/02/10,1894721803
2021/02/11,1337366938
2021/02/12,1332249857
2021/02/13,1097590339
2021/02/14,1411851912
2021/02/15,1711640577
2021/02/16,1857968827
2021/02/17,1702489066
2021/02/18,1638504077
2021/02/19,1691682999
2021/02/20,1906243662
2021/02/21,1889409797
2021/02/22,1991233935
2021/02/23,1848918341
2021/02/24,1697777103
2021/02/25,1797249661
2021/02/26,1824499535
2021/02/27,2079060513
2021/02/28,2335947882
2021/03/01,2546783459
2021/03/02,2453307837
2021/03/03,2492236316
2021/03/04,2388996214
2021/03/05,2106201956
2021/03/06,1840006586
2021/03/07,2018906424
2021/03/08,1480332391
2021/03/09,1210530834
2021/03/10,993475108
2021/03/11,1286546088
2021/03/12,2009599386
2021/03/13,2231463669
2021/03/14,2109845710
2021/03/15,2259990549
2021/03/16,2470290760
2021/03/17,2452686715
2021/03/18,2514798212
2021/03/19,2326510537
2021/03/20,1438540278
2021/03/21,1127743587
2021/03/22,877016275
2021/03/23,883229845
2021/03/24,842834562
2021/03/25,1073943787
2021/03/26,1045812386
2021/03/27,1278607175
2021/03/28,1642385534
2021/03/29,1522225647
2021/03/30,1490379047
2021/03/31,1885615636
2021/04/01,2360123806
2021/04/02,2695795812
2021/04/03,2625989912
2021/04/04,2733413243
2021/04/05,2720676176
2021/04/06,2840226487
2021/04/07,2847001650
2021/04/08,2631125497
2021/04/09,2583890284
2021/04/10,2293048941
2021/04/11,1860804632
2021/04/12,1892893944
2021/04/13,1999648967
2021/04/14,2257857352
2021/04/15,2889027240
2021/04/16,3747319825
2021/04/17,5118532690
2021/04/18,4307740336
2021/04/19,5528705502
2021/04/20,8417666790
2021/04/21,10889392485
2021/04/22,12596655915
2021/04/23,12936679674
2021/04/24,12217636990
2021/04/25,10245206559
2021/04/26,9707367712
2021/04/27,9100920381
2021/04/28,9119972938
2021/04/29,4189696203
2021/04/30,4096313384
2021/05/01,4239033615
2021/05/02,4025357466
2021/05/03,4029024847
2021/05/04,3846958989
2021/05/05,3420781814
2021/05/06,2905249710
2021/05/07,2826605332
2021/05/08,5865461582
2021/05/09,8011770778
2021/05/10,10085239098
2021/05/11,11413034626
2021/05/12,11565377390
2021/05/13,11507081975
2021/05/14,10401798992
2021/05/15,9588005291
2021/05/16,9415814089
2021/05/17,10074936046
2021/05/18,11525516939
2021/05/19,12151650131
2021/05/20,12836669857
2021/05/21,15263085051
2021/05/22,17379495282
2021/05/23,18032838979
2021/05/24,15457375407
2021/05/25,11651934744
2021/05/26,9066075469
2021/05/27,7080280858
2021/05/28,5659322363
2021/05/29,5071995979
2021/05/30,4983752040
2021/05/31,4254741570
2021/06/01,3771453721
2021/06/02,2279315183
2021/06/03,692710232
2021/06/04,376013713
2021/06/05,1354647274
2021/06/06,2955042280
2021/06/07,3065336740
2021/06/08,3233248755
2021/06/09,3326270426
2021/06/10,3574789756
2021/06/11,3656287246
2021/06/12,4259978197
2021/06/13,4813407690
2021/06/14,4418752934
2021/06/15,4153330177
2021/06/16,3328429069
2021/06/17,1972084789
2021/06/18,1092726902
2021/06/19,2295707975
2021/06/20,3143390296
2021/06/21,3033443921
2021/06/22,3990430000
2021/06/23,4016344638
2021/06/24,4075106470
2021/06/25,4248640849
2021/06/26,4144948197
2021/06/27,4333207635
2021/06/28,7702947750
2021/06/29,7979790517
2021/06/30,7993753752
2021/07/01,7975809180
2021/07/02,7939570066
2021/07/03,6753267910
2021/07/04,5901174057
2021/07/05,6132176602
2021/07/06,7139356771
2021/07/07,7602295843
2021/07/08,7757913707
2021/07/09,7753534193
2021/07/10,7869791641
2021/07/11,7914642432
2021/07/12,5198187997
2021/07/13,4897746871
2021/07/14,4931609792
2021/07/15,5196164840
2021/07/16,5172440644
2021/07/17,4821614138
2021/07/18,4199134653
2021/07/19,3941465989
2021/07/20,2348816474
2021/07/21,1708884535
2021/07/22,1350421092
2021/07/23,1275598452
2021/07/24,1177682250
2021/07/25,872065473
2021/07/26,1151684027
2021/07/27,2032103925
2021/07/28,2573763571
2021/07/29,2568431618
2021/07/30,2592151202
2021/07/31,2376677434
2021/08/01,2243396103
2021/08/02,2310626743
2021/08/03,2220612507
2021/08/04,2130105120
2021/08/05,2437506473
2021/08/06,2409416627
2021/08/07,2476088238
2021/08/08,1893553616
2021/08/09,1840031991
2021/08/10,1238514912
2021/08/11,786088247
2021/08/12,671452269
2021/08/13,613521647
2021/08/14,771552642
2021/08/15,1192334412
2021/08/16,1056009350
2021/08/17,1219046900
2021/08/18,1182164415
2021/08/19,1234563500
2021/08/20,1421014617
2021/08/21,1450316187
2021/08/22,1451340693
2021/08/23,1534039530
2021/08/24,1617289557
2021/08/25,1637017337
2021/08/26,1708392287
2021/08/27,2246600421
2021/08/28,2475396275
2021/08/29,2268920605
2021/08/30,2070161017
2021/08/31,1862899051
2021/09/01,1918791794
2021/09/02,1966947197
2021/09/03,1673164937
2021/09/04,1671227436
2021/09/05,1888843792
2021/09/06,1681892511
2021/09/07,2446747701
2021/09/08,2455935048
2021/09/09,2483513557
2021/09/10,2172236092
2021/09/11,1878933932
2021/09/12,1556629279
2021/09/13,1694697482
2021/09/14,1681550798
2021/09/15,1697530357
2021/09/16,1582799221
2021/09/17,1624253177
2021/09/18,1957991933
2021/09/19,2053856012
2021/09/20,2159538000
2021/09/21,1467095563
2021/09/22,1485828013
2021/09/23,1472853480
2021/09/24,1474473707
2021/09/25,1581571095
2021/09/26,2144359287
2021/09/27,1612886245
2021/09/28,1507335173
2021/09/29,1353562788
2021/09/30,1046167729
2021/10/01,1185219011
2021/10/02,1244293830
2021/10/03,1239488029
2021/10/04,1210714363
2021/10/05,1638297067
2021/10/06,4089157400
2021/10/07,6383341125
2021/10/08,7288633354
2021/10/09,7050516662
2021/10/10,6549199049
2021/10/11,6342742267
2021/10/12,5835838209
2021/10/13,5562085507
2021/10/14,5041559442
2021/10/15,5635852612
2021/10/16,5023677713
2021/10/17,4858368379
2021/10/18,4165083122
2021/10/19,4179930061
2021/10/20,3341763704
2021/10/21,2459160227
2021/10/22,2209296079
2021/10/23,2196216571
2021/10/24,1810591826
2021/10/25,2000519275
2021/10/26,2705591092
2021/10/27,3466066760
2021/10/28,7576036435
2021/10/29,9696076158
2021/10/30,9257081713
2021/10/31,7336851509
2021/11/01,6321221159
2021/11/02,6102710043
2021/11/03,6049268170
2021/11/04,5682403395
2021/11/05,5003659036
2021/11/06,4665402064
2021/11/07,4462464920
2021/11/08,4263921088
2021/11/09,4298152552
2021/11/10,4350998218
2021/11/11,2680162095
2021/11/12,1834022673
2021/11/13,1846442460
2021/11/14,2037275762
2021/11/15,2173693086
2021/11/16,1883854702
2021/11/17,1321657216
2021/11/18,1329435888
2021/11/19,1519626901
2021/11/20,2876556740
2021/11/21,2955057474
2021/11/22,3316140780
2021/11/23,3245946517
2021/11/24,2705851198
2021/11/25,2444247645
2021/11/26,2173712366
2021/11/27,2422429601
2021/11/28,3681448495
2021/11/29,3642166333
2021/11/30,3494929478
2021/12/01,2863736582
2021/12/02,2792503347
2021/12/03,2872097338
2021/12/04,2338589066
2021/12/05,3579767953
2021/12/06,3491065274
2021/12/07,3573472555
2021/12/08,3156093609
2021/12/09,2986354124
2021/12/10,2825292015
2021/12/11,2903604728
2021/12/12,2321115139
2021/12/13,2323429719
2021/12/14,2307712163
2021/12/15,2280618451
2021/12/16,2786228701
2021/12/17,2787453194
2021/12/18,3246570609
2021/12/19,2056661434
2021/12/20,2026325788
2021/12/21,2031198993
2021/12/22,1563287347
2021/12/23,1530244227
2021/12/24,2008956111
2021/12/25,2458713996
2021/12/26,2356837535
2021/12/27,2387321849
2021/12/28,2398511145
2021/12/29,2372095596
2021/12/30,2036110772
2021/12/31,1942618859
2022/01/01,1764868034
2022/01/02,1513209965
2022/01/03,1482936007
2022/01/04,1431533975
2022/01/05,1448841486
2022/01/06,1470310987
2022/01/07,1237578524
2022/01/08,884676494
2022/01/09,1660261408
2022/01/10,1568877116
2022/01/11,1831539638
2022/01/12,2081545205
2022/01/13,2298139675
2022/01/14,2299092689
2022/01/15,2331347801
2022/01/16,2300253373
2022/01/17,2315849034
2022/01/18,2439737056
2022/01/19,2337523198
2022/01/20,2358417781
2022/01/21,2354865253
2022/01/22,2315138524
2022/01/23,2811709025
2022/01/24,2971442476
2022/01/25,2526399875
2022/01/26,2002779206
2022/01/27,1352277204
2022/01/28,1254754763
2022/01/29,1273308403
2022/01/30,1297045406
2022/01/31,1227617989
2022/02/01,1230742436
2022/02/02,973741533
2022/02/03,1048418738
2022/02/04,970888575
2022/02/05,1257410289
2022/02/06,812350370
2022/02/07,795840923
2022/02/08,803096021
2022/02/09,894628917
2022/02/10,891450984
2022/02/11,802249864
2022/02/12,1005716231
2022/02/13,1216583439
2022/02/14,1238917246
2022/02/15,1282652459
2022/02/16,1308031367
2022/02/17,1106278378
2022/02/18,1519993451
2022/02/19,1320148827
2022/02/20,3256244153
2022/02/21,3402597043
2022/02/22,3596415032
2022/02/23,3601605553
2022/02/24,3535121089
2022/02/25,3607360414
2022/02/26,3372444141
2022/02/27,3296764346
2022/02/28,3553236103
2022/03/01,3525424434
2022/03/02,3513389697
2022/03/03,3456632771
2022/03/04,2948211883
2022/03/05,3448659328
2022/03/06,882795454
2022/03/07,933096496
2022/03/08,1055556985
2022/03/09,1099386689
2022/03/10,1442271341
2022/03/11,1517203222
2022/03/12,1586675390
2022/03/13,2376478304
2022/03/14,2439810278
2022/03/15,2557236202
2022/03/16,2966322379
2022/03/17,2986444044
2022/03/18,3848042420
2022/03/19,3437146736
2022/03/20,3461755396
2022/03/21,3450158241
2022/03/22,3613493138
2022/03/23,3596195191
2022/03/24,3248124678
2022/03/25,3151923453
2022/03/26,3134998929
2022/03/27,2217412903
2022/03/28,2030269267
2022/03/29,2060096397
2022/03/30,1781818648
2022/03/31,1778408492
2022/04/01,1030521241
2022/04/02,1253674731
2022/04/03,1798076798
2022/04/04,1942316993
2022/04/05,1760724217
2022/04/06,1720384548
2022/04/07,1707095643
2022/04/08,1755885220
2022/04/09,1901065852
2022/04/10,1941266302
2022/04/11,1322850942
2022/04/12,839137147
2022/04/13,854046564
2022/04/14,600168758
2022/04/15,376987990
2022/04/16,493538464
2022/04/17,609049952
2022/04/18,607778376
2022/04/19,1496430282
2022/04/20,2701263060
2022/04/21,2690641501
2022/04/22,2742872891
2022/04/23,2971375028
2022/04/24,3089351055
2022/04/25,3180137997
2022/04/26,3186635139
2022/04/27,3128328136
2022/04/28,3197066024
2022/04/29,3297541182
2022/04/30,3314523558
2022/05/01,2595831099
2022/05/02,2545721872
2022/05/03,2503259166
2022/05/04,1748569065
2022/05/05,1966267754
2022/05/06,1974896570
2022/05/07,1974770326
2022/05/08,1858275373
2022/05/09,1885009986
2022/05/10,2192908934
2022/05/11,2510813468
2022/05/12,4795378547
2022/05/13,7138232627
2022/05/14,7026254044
2022/05/15,7379204460
2022/05/16,7309310174
2022/05/17,6860798000
2022/05/18,6587958136
2022/05/19,6912694697
2022/05/20,6937592170
2022/05/21,6386927759
2022/05/22,6799575194
2022/05/23,7184185858
2022/05/24,7201482251
2022/05/25,7077776977
2022/05/26,4601342567
2022/05/27,899781095
2022/05/28,876454975
2022/05/29,950886802
2022/05/30,943001989
2022/05/31,1034219576
2022/06/01,510129291
2022/06/02,509564735
2022/06/03,492166489
2022/06/04,697116008
2022/06/05,1030183236
2022/06/06,1096091521
2022/06/07,1075396066
2022/06/08,1079941207
2022/06/09,1211431089
2022/06/10,1165391776
2022/06/11,1224843485
2022/06/12,1319646490
2022/06/13,1494892667
2022/06/14,957802059
2022/06/15,989229954
2022/06/16,1035169807
2022/06/17,1226360296
2022/06/18,1154631853
2022/06/19,1073435582
2022/06/20,1078587921
2022/06/21,1236688413
2022/06/22,1560660712
2022/06/23,2016647955
2022/06/24,2018666331
2022/06/25,2799341355
2022/06/26,3769212176
2022/06/27,3402891619
2022/06/28,3242565103
2022/06/29,2759239381
2022/06/30,2312598304
2022/07/01,3612639590
2022/07/02,5608500926
2022/07/03,6814235037
2022/07/04,7776717475
2022/07/05,9036568981
2022/07/06,9459358938
2022/07/07,9749361376
2022/07/08,10236973220
2022/07/09,8710977095
2022/07/10,5991018401
2022/07/11,4668985810
2022/07/12,2713836860
2022/07/13,1174201552
2022/07/14,346481396
2022/07/15,497784676
2022/07/16,802026037
2022/07/17,1080686431
2022/07/18,1064564306
