Date,median_transaction_fee90rocUSD
2019/05/17,194.236
2019/05/18,102.053
2019/05/19,57.051
2019/05/20,68.412
2019/05/21,0.95
2019/05/22,105.836
2019/05/23,49.438
2019/05/24,80.493
2019/05/25,-5.504
2019/05/26,-9.191
2019/05/27,68.756
2019/05/28,98.033
2019/05/29,61.524
2019/05/30,199.886
2019/05/31,203.289
2019/06/01,152.395
2019/06/02,76.719
2019/06/03,103.504
2019/06/04,113.624
2019/06/05,125.514
2019/06/06,112.779
2019/06/07,177.985
2019/06/08,443.632
2019/06/09,72.085
2019/06/10,549.506
2019/06/11,270.035
2019/06/12,55.226
2019/06/13,108.594
2019/06/14,190.548
2019/06/15,357.986
2019/06/16,92.716
2019/06/17,335.748
2019/06/18,120.755
2019/06/19,212.507
2019/06/20,615.779
2019/06/21,166.761
2019/06/22,180.66
2019/06/23,183.352
2019/06/24,231.447
2019/06/25,502.795
2019/06/26,380.526
2019/06/27,351.692
2019/06/28,540.553
2019/06/29,312.916
2019/06/30,331.818
2019/07/01,412.747
2019/07/02,86.485
2019/07/03,82.415
2019/07/04,83.214
2019/07/05,297.508
2019/07/06,264.849
2019/07/07,53.022
2019/07/08,279.129
2019/07/09,114.64
2019/07/10,64.724
2019/07/11,371.299
2019/07/12,76.857
2019/07/13,107.582
2019/07/14,100.948
2019/07/15,147.406
2019/07/16,377.772
2019/07/17,231.864
2019/07/18,62.819
2019/07/19,482.505
2019/07/20,61.836
2019/07/21,45.941
2019/07/22,28.949
2019/07/23,50.317
2019/07/24,376.156
2019/07/25,359.801
2019/07/26,97.288
2019/07/27,68.909
2019/07/28,41.857
2019/07/29,63.438
2019/07/30,55.179
2019/07/31,45.954
2019/08/01,366.065
2019/08/02,166.108
2019/08/03,403.864
2019/08/04,20.456
2019/08/05,2.805
2019/08/06,41.759
2019/08/07,31.599
2019/08/08,49.153
2019/08/09,39.593
2019/08/10,4.431
2019/08/11,-9.129
2019/08/12,-22.685
2019/08/13,-57.482
2019/08/14,-67.241
2019/08/15,-40.272
2019/08/16,-52.065
2019/08/17,-62.118
2019/08/18,-61.663
2019/08/19,17.293
2019/08/20,-35.762
2019/08/21,-11.412
2019/08/22,-22.15
2019/08/23,22.21
2019/08/24,33.855
2019/08/25,-31.078
2019/08/26,-25.276
2019/08/27,-27.85
2019/08/28,-43.775
2019/08/29,-34.19
2019/08/30,-21.098
2019/08/31,10.73
2019/09/01,-20.464
2019/09/02,-11.252
2019/09/03,-21.745
2019/09/04,-0.115
2019/09/05,1.214
2019/09/06,-41.519
2019/09/07,79.909
2019/09/08,-42.37
2019/09/09,6.905
2019/09/10,222.166
2019/09/11,94.318
2019/09/12,52.807
2019/09/13,8.688
2019/09/14,141.857
2019/09/15,-21.968
2019/09/16,125.525
2019/09/17,51.694
2019/09/18,-12.703
2019/09/19,172.863
2019/09/20,134.364
2019/09/21,80.011
2019/09/22,36.23
2019/09/23,-11.618
2019/09/24,16.846
2019/09/25,6.182
2019/09/26,-33.338
2019/09/27,15.817
2019/09/28,-8.153
2019/09/29,-42.566
2019/09/30,-7.424
2019/10/01,-12.005
2019/10/02,13.487
2019/10/03,-33.357
2019/10/04,-30.359
2019/10/05,12.199
2019/10/06,-57.508
2019/10/07,-9.993
2019/10/08,-0.061
2019/10/09,-58.117
2019/10/10,26.903
2019/10/11,19.801
2019/10/12,-4.033
2019/10/13,-12.232
2019/10/14,-54.158
2019/10/15,-44.039
2019/10/16,10.807
2019/10/17,-56.541
2019/10/18,21.03
2019/10/19,14.237
2019/10/20,56.432
2019/10/21,16.09
2019/10/22,-48.787
2019/10/23,-51.293
2019/10/24,48.45
2019/10/25,65.263
2019/10/26,118.311
2019/10/27,66.317
2019/10/28,85.778
2019/10/29,65.641
2019/10/30,-47.763
2019/10/31,-13.113
2019/11/01,-54.897
2019/11/02,62.019
2019/11/03,28.571
2019/11/04,42.404
2019/11/05,52.547
2019/11/06,13.657
2019/11/07,50.965
2019/11/08,55.198
2019/11/09,52.841
2019/11/10,30.304
2019/11/11,77.953
2019/11/12,64.626
2019/11/13,10.504
2019/11/14,61.998
2019/11/15,97.412
2019/11/16,43.659
2019/11/17,-2.238
2019/11/18,-5.542
2019/11/19,-5.471
2019/11/20,-6.273
2019/11/21,11.411
2019/11/22,36.598
2019/11/23,-22.145
2019/11/24,-34.091
2019/11/25,11.876
2019/11/26,1.285
2019/11/27,-11.816
2019/11/28,-8.826
2019/11/29,-10.533
2019/11/30,-15.402
2019/12/01,-13.04
2019/12/02,-17.026
2019/12/03,-26.466
2019/12/04,-31.121
2019/12/05,-48.82
2019/12/06,-42.307
2019/12/07,-59.1
2019/12/08,-71.201
2019/12/09,-70.962
2019/12/10,-60.41
2019/12/11,-67.111
2019/12/12,-65.556
2019/12/13,-66.774
2019/12/14,-68.253
2019/12/15,-66.071
2019/12/16,-67.899
2019/12/17,-68.635
2019/12/18,-73.055
2019/12/19,-73.484
2019/12/20,-68.569
2019/12/21,-69.765
2019/12/22,-78.392
2019/12/23,-72.16
2019/12/24,-74.7
2019/12/25,-71.505
2019/12/26,-72.26
2019/12/27,-66.932
2019/12/28,-68.275
2019/12/29,-65.91
2019/12/30,-47.17
2019/12/31,-45.814
2020/01/01,-55.199
2020/01/02,-58.733
2020/01/03,-49.378
2020/01/04,-53.734
2020/01/05,-61
2020/01/06,-44.946
2020/01/07,-59.115
2020/01/08,-45.887
2020/01/09,-48.347
2020/01/10,-29.476
2020/01/11,-43.534
2020/01/12,-41.877
2020/01/13,-48.012
2020/01/14,-29.583
2020/01/15,-20.394
2020/01/16,-41.087
2020/01/17,-18.708
2020/01/18,-38.146
2020/01/19,-37.005
2020/01/20,-53.295
2020/01/21,-57.05
2020/01/22,-50.645
2020/01/23,-62.885
2020/01/24,-66.279
2020/01/25,-60.692
2020/01/26,-66.877
2020/01/27,-67.746
2020/01/28,-64.489
2020/01/29,-59.795
2020/01/30,-52.434
2020/01/31,-49.264
2020/02/01,-53.961
2020/02/02,-58.315
2020/02/03,-50.765
2020/02/04,-16.953
2020/02/05,-28.373
2020/02/06,9.849
2020/02/07,14.451
2020/02/08,-5.102
2020/02/09,-19.708
2020/02/10,-22.122
2020/02/11,-24.706
2020/02/12,14.84
2020/02/13,31.587
2020/02/14,49.75
2020/02/15,29.38
2020/02/16,17.801
2020/02/17,7.392
2020/02/18,-3.54
2020/02/19,-0.585
2020/02/20,-15.914
2020/02/21,-2.44
2020/02/22,-1.453
2020/02/23,1.679
2020/02/24,8.036
2020/02/25,15.158
2020/02/26,29.515
2020/02/27,13.288
2020/02/28,6.041
2020/02/29,-29.547
2020/03/01,-11.797
2020/03/02,-10.574
2020/03/03,-1.256
2020/03/04,15.205
2020/03/05,29.397
2020/03/06,54.588
2020/03/07,99.723
2020/03/08,89.521
2020/03/09,74.94
2020/03/10,33.419
2020/03/11,49.425
2020/03/12,504.886
2020/03/13,358.339
2020/03/14,0.332
2020/03/15,-27.886
2020/03/16,50.041
2020/03/17,-8.227
2020/03/18,-25.569
2020/03/19,6.582
2020/03/20,24.623
2020/03/21,-9.105
2020/03/22,-26.703
2020/03/23,-6.337
2020/03/24,6.061
2020/03/25,12.565
2020/03/26,-9.174
2020/03/27,-12.449
2020/03/28,-19.075
2020/03/29,-30.097
2020/03/30,-14.761
2020/03/31,3.974
2020/04/01,15.777
2020/04/02,35.14
2020/04/03,66.131
2020/04/04,24.172
2020/04/05,-15.566
2020/04/06,70.061
2020/04/07,46.86
2020/04/08,22.729
2020/04/09,16.288
2020/04/10,18.984
2020/04/11,-20.728
2020/04/12,-11.007
2020/04/13,-6.838
2020/04/14,-7.218
2020/04/15,22.425
2020/04/16,44.112
2020/04/17,11.174
2020/04/18,31.935
2020/04/19,37.469
2020/04/20,83.79
2020/04/21,85.918
2020/04/22,143.467
2020/04/23,150.805
2020/04/24,137.905
2020/04/25,123.897
2020/04/26,155.816
2020/04/27,137.83
2020/04/28,107.641
2020/04/29,167.061
2020/04/30,307.818
2020/05/01,163.168
2020/05/02,92.474
2020/05/03,82.665
2020/05/04,46.904
2020/05/05,47.565
2020/05/06,35.84
2020/05/07,60.013
2020/05/08,114.636
2020/05/09,83.685
2020/05/10,152.476
2020/05/11,106.581
2020/05/12,77.452
2020/05/13,95.186
2020/05/14,184.502
2020/05/15,99.823
2020/05/16,68.571
2020/05/17,110.75
2020/05/18,230.841
2020/05/19,161.284
2020/05/20,187.232
2020/05/21,469.405
2020/05/22,322.128
2020/05/23,71.333
2020/05/24,150.638
2020/05/25,246.784
2020/05/26,182.752
2020/05/27,284.646
2020/05/28,334.98
2020/05/29,387.792
2020/05/30,329.224
2020/05/31,331.899
2020/06/01,322.208
2020/06/02,353.705
2020/06/03,220.934
2020/06/04,262.177
2020/06/05,288.631
2020/06/06,308.044
2020/06/07,324.369
2020/06/08,457.038
2020/06/09,306.605
2020/06/10,10.918
2020/06/11,47.112
2020/06/12,416.677
2020/06/13,452.581
2020/06/14,121.241
2020/06/15,501.99
2020/06/16,700.932
2020/06/17,475.35
2020/06/18,425.146
2020/06/19,713.267
2020/06/20,545.018
2020/06/21,463.635
2020/06/22,667.382
2020/06/23,720.765
2020/06/24,839.649
2020/06/25,717.408
2020/06/26,755.697
2020/06/27,779.384
2020/06/28,585.495
2020/06/29,573.993
2020/06/30,863.308
2020/07/01,611.282
2020/07/02,540.272
2020/07/03,772.44
2020/07/04,640.724
2020/07/05,293.924
2020/07/06,373.974
2020/07/07,578.213
2020/07/08,672.599
2020/07/09,606.63
2020/07/10,735.848
2020/07/11,654.153
2020/07/12,460.237
2020/07/13,736.365
2020/07/14,687.315
2020/07/15,455.032
2020/07/16,701.891
2020/07/17,660.137
2020/07/18,608.381
2020/07/19,493.939
2020/07/20,649.25
2020/07/21,738.429
2020/07/22,649.192
2020/07/23,841.454
2020/07/24,919.231
2020/07/25,871.388
2020/07/26,847.144
2020/07/27,1292
2020/07/28,583.83
2020/07/29,404.213
2020/07/30,745.654
2020/07/31,1209
2020/08/01,897.518
2020/08/02,970.292
2020/08/03,818.614
2020/08/04,586.008
2020/08/05,425.956
2020/08/06,444.57
2020/08/07,743.65
2020/08/08,454.712
2020/08/09,702.629
2020/08/10,880.16
2020/08/11,777.83
2020/08/12,1079
2020/08/13,1734
2020/08/14,2015
2020/08/15,916.641
2020/08/16,503.121
2020/08/17,640.463
2020/08/18,709.365
2020/08/19,496.197
2020/08/20,597.903
2020/08/21,1332
2020/08/22,613.275
2020/08/23,312.683
2020/08/24,450.194
2020/08/25,471.778
2020/08/26,351.427
2020/08/27,425.018
2020/08/28,400.23
2020/08/29,541.246
2020/08/30,1127
2020/08/31,1224
2020/09/01,3023
2020/09/02,3429
2020/09/03,2351
2020/09/04,1009
2020/09/05,964.581
2020/09/06,387.699
2020/09/07,393.653
2020/09/08,301.462
2020/09/09,388.405
2020/09/10,825.047
2020/09/11,857.467
2020/09/12,677.46
2020/09/13,458.713
2020/09/14,826.288
2020/09/15,745.39
2020/09/16,711.77
2020/09/17,2471
2020/09/18,1911
2020/09/19,1059
2020/09/20,478.842
2020/09/21,533.041
2020/09/22,476.977
2020/09/23,423.107
2020/09/24,376.369
2020/09/25,428.909
2020/09/26,341.81
2020/09/27,293.027
2020/09/28,286.364
2020/09/29,458.512
2020/09/30,384.22
2020/10/01,292.605
2020/10/02,370.864
2020/10/03,260.431
2020/10/04,210.736
2020/10/05,254.393
2020/10/06,207.487
2020/10/07,169.429
2020/10/08,208.986
2020/10/09,271.715
2020/10/10,215.175
2020/10/11,52.826
2020/10/12,175.108
2020/10/13,146.172
2020/10/14,119.934
2020/10/15,97.625
2020/10/16,98.006
2020/10/17,1.856
2020/10/18,-22.113
2020/10/19,7.658
2020/10/20,29.422
2020/10/21,43.031
2020/10/22,34.591
2020/10/23,4.582
2020/10/24,-40.833
2020/10/25,-53.534
2020/10/26,8.715
2020/10/27,-23.878
2020/10/28,9.99
2020/10/29,5.074
2020/10/30,11.383
2020/10/31,-48.491
2020/11/01,-52.612
2020/11/02,7.492
2020/11/03,-10.052
2020/11/04,-36.975
2020/11/05,-30.118
2020/11/06,7.199
2020/11/07,-14.956
2020/11/08,-69.845
2020/11/09,-60.064
2020/11/10,-73.836
2020/11/11,-76.761
2020/11/12,-73.349
2020/11/13,-51.187
2020/11/14,-66.939
2020/11/15,-69.884
2020/11/16,-64.027
2020/11/17,-37.376
2020/11/18,-21.986
2020/11/19,-64.392
2020/11/20,-17.578
2020/11/21,8.19
2020/11/22,-10.075
2020/11/23,5.749
2020/11/24,64.251
2020/11/25,-0.899
2020/11/26,68.937
2020/11/27,-52.351
2020/11/28,-84.85
2020/11/29,-87.004
2020/11/30,-78.504
2020/12/01,-80.295
2020/12/02,-85.881
2020/12/03,-70.797
2020/12/04,-70.694
2020/12/05,-57.924
2020/12/06,-52.453
2020/12/07,-25.381
2020/12/08,-19.363
2020/12/09,-48.053
2020/12/10,-50.376
2020/12/11,-20.836
2020/12/12,-54.254
2020/12/13,-69.791
2020/12/14,-51.217
2020/12/15,-24.607
2020/12/16,-77.339
2020/12/17,-35.657
2020/12/18,-36.88
2020/12/19,-18.46
2020/12/20,-55.349
2020/12/21,-12.85
2020/12/22,-7.614
2020/12/23,72.297
2020/12/24,36.248
2020/12/25,86.964
2020/12/26,38.697
2020/12/27,40.178
2020/12/28,36.04
2020/12/29,64.83
2020/12/30,143.069
2020/12/31,132.341
2021/01/01,101.946
2021/01/02,183.158
2021/01/03,291.873
2021/01/04,598.944
2021/01/05,398.222
2021/01/06,401.192
2021/01/07,417.856
2021/01/08,596.908
2021/01/09,531.097
2021/01/10,298.349
2021/01/11,719.977
2021/01/12,257.574
2021/01/13,196.729
2021/01/14,344.849
2021/01/15,727.876
2021/01/16,714.027
2021/01/17,336.505
2021/01/18,340.073
2021/01/19,367.82
2021/01/20,325.163
2021/01/21,573.401
2021/01/22,1111
2021/01/23,669.976
2021/01/24,391.215
2021/01/25,812.069
2021/01/26,378.926
2021/01/27,388.18
2021/01/28,421.284
2021/01/29,1193
2021/01/30,1139
2021/01/31,640.074
2021/02/01,984.032
2021/02/02,1695
2021/02/03,1328
2021/02/04,1285
2021/02/05,1631
2021/02/06,2191
2021/02/07,1189
2021/02/08,1362
2021/02/09,1561
2021/02/10,1442
2021/02/11,1114
2021/02/12,2109
2021/02/13,2301
2021/02/14,1302
2021/02/15,762.983
2021/02/16,710.019
2021/02/17,1285
2021/02/18,874.742
2021/02/19,940.475
2021/02/20,1011
2021/02/21,512.443
2021/02/22,655.668
2021/02/23,1490
2021/02/24,412.562
2021/02/25,1203
2021/02/26,1622
2021/02/27,1142
2021/02/28,243.896
2021/03/01,238.379
2021/03/02,613.258
2021/03/03,605.106
2021/03/04,433.964
2021/03/05,917.156
2021/03/06,665.579
2021/03/07,737.029
2021/03/08,553.523
2021/03/09,589.183
2021/03/10,658.051
2021/03/11,563.906
2021/03/12,1209
2021/03/13,1089
2021/03/14,645.197
2021/03/15,586.178
2021/03/16,576.223
2021/03/17,294.136
2021/03/18,593.386
2021/03/19,555.226
2021/03/20,784.516
2021/03/21,387.873
2021/03/22,684.919
2021/03/23,317.956
2021/03/24,451.387
2021/03/25,383.901
2021/03/26,430.391
2021/03/27,225.429
2021/03/28,172.393
2021/03/29,275.251
2021/03/30,245.315
2021/03/31,386.405
2021/04/01,587.34
2021/04/02,362.457
2021/04/03,136.032
2021/04/04,-10.615
2021/04/05,110.368
2021/04/06,124.895
2021/04/07,103.158
2021/04/08,53.706
2021/04/09,119.605
2021/04/10,80.736
2021/04/11,-20.395
2021/04/12,132.532
2021/04/13,256.023
2021/04/14,207.379
2021/04/15,158.895
2021/04/16,354.209
2021/04/17,308.574
2021/04/18,274.952
2021/04/19,212.624
2021/04/20,390.547
2021/04/21,146.229
2021/04/22,124.567
2021/04/23,180.261
2021/04/24,43.093
2021/04/25,-18.692
2021/04/26,38.375
2021/04/27,37.658
2021/04/28,66.187
2021/04/29,8.467
2021/04/30,8.944
2021/05/01,-22.495
2021/05/02,-38.198
2021/05/03,-13.178
2021/05/04,-16.811
2021/05/05,-48.679
2021/05/06,-46.496
2021/05/07,-17.753
2021/05/08,96.708
2021/05/09,42.146
2021/05/10,138.928
2021/05/11,183.585
2021/05/12,272.988
2021/05/13,89.107
2021/05/14,43.525
2021/05/15,23.35
2021/05/16,-3.138
2021/05/17,3.947
2021/05/18,-1.583
2021/05/19,94.76
2021/05/20,-14.076
2021/05/21,-34.107
2021/05/22,-50.885
2021/05/23,-39.22
2021/05/24,-71.635
2021/05/25,-55.254
2021/05/26,-46.358
2021/05/27,-52.193
2021/05/28,-33.787
2021/05/29,-52.778
2021/05/30,-63.776
2021/05/31,-59.286
2021/06/01,-61.704
2021/06/02,-46.95
2021/06/03,-54.032
2021/06/04,-49.811
2021/06/05,-75.484
2021/06/06,-79.836
2021/06/07,-72.576
2021/06/08,-65.449
2021/06/09,-68.761
2021/06/10,-79.024
2021/06/11,-77.036
2021/06/12,-81.901
2021/06/13,-87.415
2021/06/14,-82.063
2021/06/15,-80.907
2021/06/16,-81.502
2021/06/17,-77.517
2021/06/18,-77.537
2021/06/19,-82.831
2021/06/20,-86.947
2021/06/21,-64.829
2021/06/22,-61.528
2021/06/23,-82.3
2021/06/24,-81.31
2021/06/25,-75.005
2021/06/26,-84.346
2021/06/27,-88.009
2021/06/28,-85.158
2021/06/29,-85.471
2021/06/30,-83.179
2021/07/01,-85.331
2021/07/02,-85.386
2021/07/03,-83.121
2021/07/04,-86.905
2021/07/05,-86.124
2021/07/06,-54.313
2021/07/07,-54.792
2021/07/08,-60.431
2021/07/09,-63.031
2021/07/10,-74.91
2021/07/11,-82.232
2021/07/12,-72.617
2021/07/13,-75.05
2021/07/14,-61.715
2021/07/15,-77.986
2021/07/16,-73.141
2021/07/17,-82.409
2021/07/18,-84.992
2021/07/19,-88.506
2021/07/20,-81.501
2021/07/21,-84.179
2021/07/22,-77.811
2021/07/23,-64.142
2021/07/24,-60.268
2021/07/25,-64.302
2021/07/26,-42.474
2021/07/27,-63.82
2021/07/28,-55.421
2021/07/29,-47.515
2021/07/30,-25.599
2021/07/31,-21.306
2021/08/01,-51.499
2021/08/02,-51.647
2021/08/03,-33.746
2021/08/04,-43.714
2021/08/05,-18.421
2021/08/06,-62.427
2021/08/07,-58.705
2021/08/08,-81.514
2021/08/09,-80.693
2021/08/10,-81.4
2021/08/11,-57.82
2021/08/12,-58.281
2021/08/13,-36.851
2021/08/14,-30.227
2021/08/15,-41.763
2021/08/16,-25.853
2021/08/17,-67.883
2021/08/18,-38.114
2021/08/19,-38.396
2021/08/20,30.443
2021/08/21,-41.183
2021/08/22,-1.586
2021/08/23,91.196
2021/08/24,148.168
2021/08/25,260.808
2021/08/26,236.231
2021/08/27,456.483
2021/08/28,435.284
2021/08/29,355.25
2021/08/30,434.656
2021/08/31,407.214
2021/09/01,459.393
2021/09/02,588.319
2021/09/03,1206
2021/09/04,1208
2021/09/05,721.08
2021/09/06,626.707
2021/09/07,778.373
2021/09/08,861.947
2021/09/09,778.959
2021/09/10,740.64
2021/09/11,546.336
2021/09/12,365.865
2021/09/13,442.969
2021/09/14,349.813
2021/09/15,362.814
2021/09/16,510.901
2021/09/17,696.795
2021/09/18,479.909
2021/09/19,156.495
2021/09/20,214.84
2021/09/21,614.441
2021/09/22,505.196
2021/09/23,478.177
2021/09/24,777.855
2021/09/25,494.312
2021/09/26,457.32
2021/09/27,493.902
2021/09/28,480.518
2021/09/29,471.89
2021/09/30,714.367
2021/10/01,782.521
2021/10/02,608.608
2021/10/03,553.668
2021/10/04,212.954
2021/10/05,348.49
2021/10/06,468.7
2021/10/07,717.949
2021/10/08,992.75
2021/10/09,837.677
2021/10/10,399.535
2021/10/11,546.741
2021/10/12,322.98
2021/10/13,388.872
2021/10/14,532.557
2021/10/15,906.359
2021/10/16,580.618
2021/10/17,522.051
2021/10/18,508.764
2021/10/19,572.42
2021/10/20,511.14
2021/10/21,717.896
2021/10/22,750.607
2021/10/23,506.804
2021/10/24,259.677
2021/10/25,541.765
2021/10/26,586.658
2021/10/27,818.226
2021/10/28,737.906
2021/10/29,801.473
2021/10/30,687.639
2021/10/31,637.794
2021/11/01,553.576
2021/11/02,620.701
2021/11/03,354.727
2021/11/04,340.802
2021/11/05,274.831
2021/11/06,247.607
2021/11/07,174.424
2021/11/08,227.562
2021/11/09,311.713
2021/11/10,332.825
2021/11/11,285.326
2021/11/12,293.02
2021/11/13,272.239
2021/11/14,166.534
2021/11/15,303.307
2021/11/16,301.956
2021/11/17,292.492
2021/11/18,303.182
2021/11/19,292.848
2021/11/20,259.195
2021/11/21,106.498
2021/11/22,115.803
2021/11/23,70.648
2021/11/24,76.786
2021/11/25,63.878
2021/11/26,79.897
2021/11/27,65.222
2021/11/28,38.556
2021/11/29,42.612
2021/11/30,30.95
2021/12/01,53.238
2021/12/02,-17.283
2021/12/03,-0.93
2021/12/04,18.225
2021/12/05,-32.187
2021/12/06,-14.158
2021/12/07,-14.973
2021/12/08,-30.576
2021/12/09,4.235
2021/12/10,40.769
2021/12/11,27.272
2021/12/12,-12.244
2021/12/13,36.385
2021/12/14,26.203
2021/12/15,12.981
2021/12/16,25.949
2021/12/17,55.715
2021/12/18,29.525
2021/12/19,-24.971
2021/12/20,-16.103
2021/12/21,25.608
2021/12/22,20.656
2021/12/23,35.382
2021/12/24,89.763
2021/12/25,53.806
2021/12/26,-10.391
2021/12/27,11.861
2021/12/28,59.489
2021/12/29,75.408
2021/12/30,46.548
2021/12/31,61.966
2022/01/01,44.424
2022/01/02,11.063
2022/01/03,1.695
2022/01/04,6.969
2022/01/05,6.296
2022/01/06,14.257
2022/01/07,55.905
2022/01/08,22.547
2022/01/09,20.792
2022/01/10,119.576
2022/01/11,57.422
2022/01/12,28.294
2022/01/13,10.103
2022/01/14,77.674
2022/01/15,45.667
2022/01/16,34.353
2022/01/17,58.399
2022/01/18,26.233
2022/01/19,2.821
2022/01/20,22.595
2022/01/21,87.384
2022/01/22,40.255
2022/01/23,-19.339
2022/01/24,-31.165
2022/01/25,-47.855
2022/01/26,-46.004
2022/01/27,-43.923
2022/01/28,-48.262
2022/01/29,-54.138
2022/01/30,-57.659
2022/01/31,-60.099
2022/02/01,-44.364
2022/02/02,-39.183
2022/02/03,-47.145
2022/02/04,-37.469
2022/02/05,-52.917
2022/02/06,-62.299
2022/02/07,-57.18
2022/02/08,-60.692
2022/02/09,-60.982
2022/02/10,-57.758
2022/02/11,-61.119
2022/02/12,-60.926
2022/02/13,-76.087
2022/02/14,-71.037
2022/02/15,-59.768
2022/02/16,-58.848
2022/02/17,-54.176
2022/02/18,-38.278
2022/02/19,-58.425
2022/02/20,-75.532
2022/02/21,-55.01
2022/02/22,-57.912
2022/02/23,-62.863
2022/02/24,-57.619
2022/02/25,-67.397
2022/02/26,-73.62
2022/02/27,-77.647
2022/02/28,-68.983
2022/03/01,-73.835
2022/03/02,-69.222
2022/03/03,-72.072
2022/03/04,-77.943
2022/03/05,-71.106
2022/03/06,-78.415
2022/03/07,-77.454
2022/03/08,-72.58
2022/03/09,-71.797
2022/03/10,-71.962
2022/03/11,-72.676
2022/03/12,-76.173
2022/03/13,-75.316
2022/03/14,-72.527
2022/03/15,-73.053
2022/03/16,-72.273
2022/03/17,-54.306
2022/03/18,-47.214
2022/03/19,-57.812
2022/03/20,-69.786
2022/03/21,-65.582
2022/03/22,-60.863
2022/03/23,-65.521
2022/03/24,-51.453
2022/03/25,-55.851
2022/03/26,-59.011
2022/03/27,-65.659
2022/03/28,-57.046
2022/03/29,-69.566
2022/03/30,-57.968
2022/03/31,-53.423
2022/04/01,-35.597
2022/04/02,-49.701
2022/04/03,-55.118
2022/04/04,-50.421
2022/04/05,-50.733
2022/04/06,-55.299
2022/04/07,-56.978
2022/04/08,-47.198
2022/04/09,-75.061
2022/04/10,-84.009
2022/04/11,-75.556
2022/04/12,-73.286
2022/04/13,-70.616
2022/04/14,-74.781
2022/04/15,-70.636
2022/04/16,-78.53
2022/04/17,-80.954
2022/04/18,-71.81
2022/04/19,-68.628
2022/04/20,-59.308
2022/04/21,-59.718
2022/04/22,-62.685
2022/04/23,-65.89
2022/04/24,-70.082
2022/04/25,-53.237
2022/04/26,-61.454
2022/04/27,-63.826
2022/04/28,-58.448
2022/04/29,-52.936
2022/04/30,-53.852
2022/05/01,-23.395
2022/05/02,-51.566
2022/05/03,-52.494
2022/05/04,-53.273
2022/05/05,-46.307
2022/05/06,-41.721
2022/05/07,-55.623
2022/05/08,-80.511
2022/05/09,-56.058
2022/05/10,-56.523
2022/05/11,-6.771
2022/05/12,42.552
2022/05/13,-29.348
2022/05/14,-54.627
2022/05/15,-69.808
2022/05/16,-75.112
2022/05/17,-71.24
2022/05/18,-76.111
2022/05/19,-81.45
2022/05/20,-65.06
2022/05/21,-69.433
2022/05/22,-79.851
2022/05/23,-73.574
2022/05/24,-71.116
2022/05/25,-65.397
2022/05/26,-32.966
2022/05/27,-31.95
2022/05/28,-65.706
2022/05/29,-76.261
2022/05/30,-56.415
2022/05/31,-37.73
2022/06/01,-14.86
2022/06/02,11.594
2022/06/03,41.974
2022/06/04,19.819
2022/06/05,23.762
2022/06/06,21.356
2022/06/07,11.074
2022/06/08,75.324
2022/06/09,79.225
2022/06/10,77.065
2022/06/11,-13.948
2022/06/12,-31.392
2022/06/13,12.707
2022/06/14,-33.916
2022/06/15,-51.526
2022/06/16,-64.22
2022/06/17,-53.821
2022/06/18,-40.911
2022/06/19,-68.403
2022/06/20,-70.954
2022/06/21,-60.002
2022/06/22,-71.386
2022/06/23,-62.469
2022/06/24,-50.042
2022/06/25,-54.486
2022/06/26,-69.064
2022/06/27,-60.199
2022/06/28,-67.3
2022/06/29,-65.814
2022/06/30,-74.059
2022/07/01,-83.648
2022/07/02,-90.707
2022/07/03,-90.764
2022/07/04,-88.929
2022/07/05,-82.639
2022/07/06,-82.468
2022/07/07,-76.943
2022/07/08,-69.332
2022/07/09,-79.564
2022/07/10,-84.262
2022/07/11,-78.301
2022/07/12,-82.362
2022/07/13,-79.804
2022/07/14,-74.198
2022/07/15,-62.939
2022/07/16,-72.824
2022/07/17,-75.861
2022/07/18,-61.598
2022/07/19,-71.322
2022/07/20,-77.326
2022/07/21,-80.003
2022/07/22,-75.69
2022/07/23,-79.888
2022/07/24,-87.654
2022/07/25,-81.402
2022/07/26,-82.76
2022/07/27,-82.406
2022/07/28,-74.167
2022/07/29,-79.287
2022/07/30,-92.779
2022/07/31,-92.311
2022/08/01,-88.428
2022/08/02,-84.811
2022/08/03,-87.577
2022/08/04,-84.756
2022/08/05,-73.543
2022/08/06,-76.537
2022/08/07,-86.521
2022/08/08,-72.841
2022/08/09,-86.713
2022/08/10,-85.094
2022/08/11,-63.129
2022/08/12,-49.483
2022/08/13,-53.317
2022/08/14,-48.845
2022/08/15,-40.686
2022/08/16,-49.382
2022/08/17,-51.212
2022/08/18,-59.115
2022/08/19,-25.789
2022/08/20,-61.253
2022/08/21,-77.196
2022/08/22,-56.565
2022/08/23,-64.482
2022/08/24,-75.991
2022/08/25,-68.131
2022/08/26,-36.207
2022/08/27,-62.064
2022/08/28,-79.888
2022/08/29,-71.6
2022/08/30,-70.768
2022/08/31,-70.101
2022/09/01,-73.176
2022/09/02,-77.882
2022/09/03,-87.799
2022/09/04,-87.97
2022/09/05,-81.959
2022/09/06,-81.746
2022/09/07,-74.873
2022/09/08,-60.79
2022/09/09,-36.989
2022/09/10,-61.964
2022/09/11,-79.406
2022/09/12,-50.17
2022/09/13,-59.247
2022/09/14,-55.606
2022/09/15,-39.389
2022/09/16,-65.602
2022/09/17,-65.84
2022/09/18,-62.253
2022/09/19,-62.017
2022/09/20,-55.064
2022/09/21,-65.332
