Date,hashrate7trx
2019/05/28,0.062
2019/05/29,0.12
2019/05/30,0.175
2019/05/31,0.226
2019/06/01,0.264
2019/06/02,0.3
2019/06/03,0.255
2019/06/04,0.192
2019/06/05,0.106
2019/06/06,0.081
2019/06/07,0.078
2019/06/08,0.039
2019/06/09,-0.04
2019/06/10,-0.085
2019/06/11,-0.129
2019/06/12,-0.165
2019/06/13,-0.215
2019/06/14,-0.249
2019/06/15,-0.264
2019/06/16,-0.259
2019/06/17,-0.233
2019/06/18,-0.215
2019/06/19,-0.172
2019/06/20,-0.13
2019/06/21,-0.119
2019/06/22,-0.117
2019/06/23,-0.093
2019/06/24,-0.025
2019/06/25,0.059
2019/06/26,0.209
2019/06/27,0.34
2019/06/28,0.412
2019/06/29,0.486
2019/06/30,0.539
2019/07/01,0.546
2019/07/02,0.551
2019/07/03,0.49
2019/07/04,0.399
2019/07/05,0.306
2019/07/06,0.27
2019/07/07,0.238
2019/07/08,0.197
2019/07/09,0.191
2019/07/10,0.204
2019/07/11,0.257
2019/07/12,0.314
2019/07/13,0.353
2019/07/14,0.403
2019/07/15,0.424
2019/07/16,0.376
2019/07/17,0.345
2019/07/18,0.321
2019/07/19,0.244
2019/07/20,0.191
2019/07/21,0.112
2019/07/22,0.029
2019/07/23,-0.02
2019/07/24,-0.033
2019/07/25,-0.043
2019/07/26,-0.057
2019/07/27,-0.027
2019/07/28,-0.007
2019/07/29,-0.003
2019/07/30,0.036
2019/07/31,0.036
2019/08/01,0.003
2019/08/02,-0.013
2019/08/03,0.001
2019/08/04,0.046
2019/08/05,0.119
2019/08/06,0.187
2019/08/07,0.251
2019/08/08,0.288
2019/08/09,0.287
2019/08/10,0.31
2019/08/11,0.296
2019/08/12,0.287
2019/08/13,0.273
2019/08/14,0.246
2019/08/15,0.212
2019/08/16,0.177
2019/08/17,0.178
2019/08/18,0.13
2019/08/19,0.07
2019/08/20,0.004
2019/08/21,-0.065
2019/08/22,-0.177
2019/08/23,-0.234
2019/08/24,-0.293
2019/08/25,-0.326
2019/08/26,-0.317
2019/08/27,-0.345
2019/08/28,-0.351
2019/08/29,-0.292
2019/08/30,-0.2
2019/08/31,-0.126
2019/09/01,-0.081
2019/09/02,-0.038
2019/09/03,0.003
2019/09/04,0.002
2019/09/05,0.01
2019/09/06,-0.028
2019/09/07,-0.005
2019/09/08,0.035
2019/09/09,0.046
2019/09/10,0.053
2019/09/11,0.063
2019/09/12,0.128
2019/09/13,0.168
2019/09/14,0.218
2019/09/15,0.25
2019/09/16,0.316
2019/09/17,0.403
2019/09/18,0.514
2019/09/19,0.56
2019/09/20,0.59
2019/09/21,0.644
2019/09/22,0.635
2019/09/23,0.647
2019/09/24,0.588
2019/09/25,0.544
2019/09/26,0.51
2019/09/27,0.455
2019/09/28,0.402
2019/09/29,0.341
2019/09/30,0.272
2019/10/01,0.213
2019/10/02,0.115
2019/10/03,0.005
2019/10/04,-0.083
2019/10/05,-0.141
2019/10/06,-0.169
2019/10/07,-0.194
2019/10/08,-0.223
2019/10/09,-0.249
2019/10/10,-0.241
2019/10/11,-0.174
2019/10/12,-0.146
2019/10/13,-0.088
2019/10/14,-0.06
2019/10/15,0.042
2019/10/16,0.112
2019/10/17,0.149
2019/10/18,0.113
2019/10/19,0.101
2019/10/20,0.103
2019/10/21,0.046
2019/10/22,-0.013
2019/10/23,-0.009
2019/10/24,-0.018
2019/10/25,-0.086
2019/10/26,-0.127
2019/10/27,-0.193
2019/10/28,-0.236
2019/10/29,-0.252
2019/10/30,-0.222
2019/10/31,-0.175
2019/11/01,-0.112
2019/11/02,-0.075
2019/11/03,-0.063
2019/11/04,-0.089
2019/11/05,-0.105
2019/11/06,-0.092
2019/11/07,-0.069
2019/11/08,-0.06
2019/11/09,-0.06
2019/11/10,-0.061
2019/11/11,-0.079
2019/11/12,-0.078
2019/11/13,-0.04
2019/11/14,-0.026
2019/11/15,-0.035
2019/11/16,-0.083
2019/11/17,-0.097
2019/11/18,-0.088
2019/11/19,-0.161
2019/11/20,-0.269
2019/11/21,-0.291
2019/11/22,-0.312
2019/11/23,-0.304
2019/11/24,-0.28
2019/11/25,-0.223
2019/11/26,-0.281
2019/11/27,-0.326
2019/11/28,-0.357
2019/11/29,-0.375
2019/11/30,-0.358
2019/12/01,-0.359
2019/12/02,-0.331
2019/12/03,-0.263
2019/12/04,-0.219
2019/12/05,-0.208
2019/12/06,-0.224
2019/12/07,-0.2
2019/12/08,-0.221
2019/12/09,-0.231
2019/12/10,-0.167
2019/12/11,-0.144
2019/12/12,-0.12
2019/12/13,-0.095
2019/12/14,-0.058
2019/12/15,-0.034
2019/12/16,-0.034
2019/12/17,-0.114
2019/12/18,-0.277
2019/12/19,-0.452
2019/12/20,-0.644
2019/12/21,-0.77
2019/12/22,-0.861
2019/12/23,-0.904
2019/12/24,-0.905
2019/12/25,-0.912
2019/12/26,-0.914
2019/12/27,-0.888
2019/12/28,-0.811
2019/12/29,-0.706
2019/12/30,-0.596
2019/12/31,-0.513
2020/01/01,-0.497
2020/01/02,-0.444
2020/01/03,-0.333
2020/01/04,-0.126
2020/01/05,0.038
2020/01/06,0.184
2020/01/07,0.334
2020/01/08,0.421
2020/01/09,0.422
2020/01/10,0.437
2020/01/11,0.459
2020/01/12,0.459
2020/01/13,0.442
2020/01/14,0.411
2020/01/15,0.399
2020/01/16,0.367
2020/01/17,0.344
2020/01/18,0.297
2020/01/19,0.255
2020/01/20,0.22
2020/01/21,0.204
2020/01/22,0.169
2020/01/23,0.148
2020/01/24,0.148
2020/01/25,0.134
2020/01/26,0.093
2020/01/27,0.062
2020/01/28,0.009
2020/01/29,-0.009
2020/01/30,-0.048
2020/01/31,-0.071
2020/02/01,-0.108
2020/02/02,-0.095
2020/02/03,-0.065
2020/02/04,-0.001
2020/02/05,0.04
2020/02/06,0.073
2020/02/07,0.094
2020/02/08,0.131
2020/02/09,0.142
2020/02/10,0.157
2020/02/11,0.187
2020/02/12,0.224
2020/02/13,0.28
2020/02/14,0.345
2020/02/15,0.395
2020/02/16,0.439
2020/02/17,0.462
2020/02/18,0.475
2020/02/19,0.55
2020/02/20,0.568
2020/02/21,0.524
2020/02/22,0.497
2020/02/23,0.46
2020/02/24,0.436
2020/02/25,0.373
2020/02/26,0.319
2020/02/27,0.325
2020/02/28,0.314
2020/02/29,0.293
2020/03/01,0.25
2020/03/02,0.187
2020/03/03,0.14
2020/03/04,0.124
2020/03/05,0.107
2020/03/06,0.067
2020/03/07,0.048
2020/03/08,0.08
2020/03/09,0.092
2020/03/10,0.096
2020/03/11,0.07
2020/03/12,0.056
2020/03/13,-0.007
2020/03/14,-0.105
2020/03/15,-0.19
2020/03/16,-0.246
2020/03/17,-0.319
2020/03/18,-0.346
2020/03/19,-0.339
2020/03/20,-0.321
2020/03/21,-0.243
2020/03/22,-0.227
2020/03/23,-0.2
2020/03/24,-0.145
2020/03/25,-0.105
2020/03/26,-0.072
2020/03/27,-0.043
2020/03/28,-0.025
2020/03/29,0.019
2020/03/30,0.058
2020/03/31,0.047
2020/04/01,0.028
2020/04/02,0.045
2020/04/03,0.051
2020/04/04,0.018
2020/04/05,-0.008
2020/04/06,-0.081
2020/04/07,-0.11
2020/04/08,-0.112
2020/04/09,-0.094
2020/04/10,-0.035
2020/04/11,-0.029
2020/04/12,0.009
2020/04/13,0.037
2020/04/14,0.085
2020/04/15,0.124
2020/04/16,0.163
2020/04/17,0.165
2020/04/18,0.155
2020/04/19,0.108
2020/04/20,0.047
2020/04/21,0.012
2020/04/22,-0.007
2020/04/23,0.014
2020/04/24,0.022
2020/04/25,0.011
2020/04/26,0.003
2020/04/27,-0.034
2020/04/28,-0.083
2020/04/29,-0.067
2020/04/30,-0.005
2020/05/01,0.113
2020/05/02,0.219
2020/05/03,0.258
2020/05/04,0.318
2020/05/05,0.366
2020/05/06,0.344
2020/05/07,0.273
2020/05/08,0.223
2020/05/09,0.174
2020/05/10,0.115
2020/05/11,0.065
2020/05/12,0.024
2020/05/13,-0.01
2020/05/14,-0.01
2020/05/15,0.023
2020/05/16,0.023
2020/05/17,0.061
2020/05/18,0.053
2020/05/19,0.004
2020/05/20,-0.004
2020/05/21,-0.034
2020/05/22,-0.069
2020/05/23,-0.052
2020/05/24,-0.024
2020/05/25,-0.035
2020/05/26,-0.051
2020/05/27,-0.034
2020/05/28,-0.042
2020/05/29,-0.039
2020/05/30,-0.009
2020/05/31,0.053
2020/06/01,0.086
2020/06/02,0.12
2020/06/03,0.161
2020/06/04,0.202
2020/06/05,0.223
2020/06/06,0.228
2020/06/07,0.243
2020/06/08,0.227
2020/06/09,0.181
2020/06/10,0.091
2020/06/11,0.016
2020/06/12,-0.034
2020/06/13,-0.061
2020/06/14,-0.067
2020/06/15,-0.064
2020/06/16,-0.032
2020/06/17,-0.032
2020/06/18,-0.032
2020/06/19,0.002
2020/06/20,0.053
2020/06/21,0.099
2020/06/22,0.105
2020/06/23,0.121
2020/06/24,0.149
2020/06/25,0.197
2020/06/26,0.241
2020/06/27,0.242
2020/06/28,0.223
2020/06/29,0.211
2020/06/30,0.194
2020/07/01,0.144
2020/07/02,0.098
2020/07/03,0.087
2020/07/04,0.093
2020/07/05,0.09
2020/07/06,0.094
2020/07/07,0.081
2020/07/08,0.113
2020/07/09,0.133
2020/07/10,0.119
2020/07/11,0.123
2020/07/12,0.142
2020/07/13,0.175
2020/07/14,0.169
2020/07/15,0.14
2020/07/16,0.107
2020/07/17,0.046
2020/07/18,0.03
2020/07/19,0.028
2020/07/20,-0.001
2020/07/21,-0.081
2020/07/22,-0.183
2020/07/23,-0.202
2020/07/24,-0.131
2020/07/25,-0.102
2020/07/26,-0.032
2020/07/27,0.046
2020/07/28,0.163
2020/07/29,0.283
2020/07/30,0.339
2020/07/31,0.309
2020/08/01,0.277
2020/08/02,0.29
2020/08/03,0.259
2020/08/04,0.22
2020/08/05,0.176
2020/08/06,0.157
2020/08/07,0.173
2020/08/08,0.207
2020/08/09,0.281
2020/08/10,0.338
2020/08/11,0.35
2020/08/12,0.364
2020/08/13,0.37
2020/08/14,0.43
2020/08/15,0.521
2020/08/16,0.56
2020/08/17,0.492
2020/08/18,0.358
2020/08/19,0.277
2020/08/20,0.261
2020/08/21,0.306
2020/08/22,0.34
2020/08/23,0.4
2020/08/24,0.433
2020/08/25,0.449
2020/08/26,0.47
2020/08/27,0.453
2020/08/28,0.455
2020/08/29,0.41
2020/08/30,0.376
2020/08/31,0.355
2020/09/01,0.399
2020/09/02,0.452
2020/09/03,0.459
2020/09/04,0.521
2020/09/05,0.58
2020/09/06,0.677
2020/09/07,0.76
2020/09/08,0.797
2020/09/09,0.783
2020/09/10,0.713
2020/09/11,0.674
2020/09/12,0.675
2020/09/13,0.676
2020/09/14,0.646
2020/09/15,0.62
2020/09/16,0.551
2020/09/17,0.557
2020/09/18,0.521
2020/09/19,0.495
2020/09/20,0.488
2020/09/21,0.505
2020/09/22,0.481
2020/09/23,0.48
2020/09/24,0.428
2020/09/25,0.356
2020/09/26,0.321
2020/09/27,0.291
2020/09/28,0.257
2020/09/29,0.219
2020/09/30,0.196
2020/10/01,0.179
2020/10/02,0.173
2020/10/03,0.139
2020/10/04,0.108
2020/10/05,0.104
2020/10/06,0.176
2020/10/07,0.227
2020/10/08,0.229
2020/10/09,0.225
2020/10/10,0.246
2020/10/11,0.259
2020/10/12,0.256
2020/10/13,0.281
2020/10/14,0.273
2020/10/15,0.281
2020/10/16,0.272
2020/10/17,0.262
2020/10/18,0.188
2020/10/19,0.177
2020/10/20,0.173
2020/10/21,0.162
2020/10/22,0.157
2020/10/23,0.156
2020/10/24,0.188
2020/10/25,0.18
2020/10/26,0.105
2020/10/27,0.05
2020/10/28,0.03
2020/10/29,0.059
2020/10/30,0.063
2020/10/31,0.062
2020/11/01,0.084
2020/11/02,0.046
2020/11/03,0.028
2020/11/04,0.012
2020/11/05,-0.013
2020/11/06,0.011
2020/11/07,0.062
2020/11/08,0.061
2020/11/09,0.053
2020/11/10,0.048
2020/11/11,0.064
2020/11/12,0.062
2020/11/13,0.087
2020/11/14,0.088
2020/11/15,0.124
2020/11/16,0.111
2020/11/17,0.114
2020/11/18,0.102
2020/11/19,0.135
2020/11/20,0.176
2020/11/21,0.231
2020/11/22,0.291
2020/11/23,0.271
2020/11/24,0.284
2020/11/25,0.303
2020/11/26,0.303
2020/11/27,0.284
2020/11/28,0.255
2020/11/29,0.274
2020/11/30,0.32
2020/12/01,0.386
2020/12/02,0.345
2020/12/03,0.328
2020/12/04,0.308
2020/12/05,0.286
2020/12/06,0.28
2020/12/07,0.251
2020/12/08,0.226
2020/12/09,0.228
2020/12/10,0.215
2020/12/11,0.163
2020/12/12,0.118
2020/12/13,0.094
2020/12/14,0.042
2020/12/15,-0.01
2020/12/16,-0.041
2020/12/17,-0.048
2020/12/18,-0.032
2020/12/19,-0.034
2020/12/20,-0.009
2020/12/21,0.037
2020/12/22,0.075
2020/12/23,0.142
2020/12/24,0.163
2020/12/25,0.132
2020/12/26,0.138
2020/12/27,0.128
2020/12/28,0.187
2020/12/29,0.219
2020/12/30,0.214
2020/12/31,0.212
2021/01/01,0.209
2021/01/02,0.271
2021/01/03,0.333
2021/01/04,0.375
2021/01/05,0.413
2021/01/06,0.445
2021/01/07,0.456
2021/01/08,0.49
2021/01/09,0.506
2021/01/10,0.533
2021/01/11,0.574
2021/01/12,0.618
2021/01/13,0.653
2021/01/14,0.68
2021/01/15,0.678
2021/01/16,0.684
2021/01/17,0.637
2021/01/18,0.59
2021/01/19,0.552
2021/01/20,0.552
2021/01/21,0.537
2021/01/22,0.525
2021/01/23,0.536
2021/01/24,0.553
2021/01/25,0.584
2021/01/26,0.613
2021/01/27,0.652
2021/01/28,0.668
2021/01/29,0.626
2021/01/30,0.549
2021/01/31,0.511
2021/02/01,0.523
2021/02/02,0.545
2021/02/03,0.542
2021/02/04,0.559
2021/02/05,0.57
2021/02/06,0.573
2021/02/07,0.626
2021/02/08,0.669
2021/02/09,0.678
2021/02/10,0.668
2021/02/11,0.665
2021/02/12,0.693
2021/02/13,0.692
2021/02/14,0.709
2021/02/15,0.714
2021/02/16,0.702
2021/02/17,0.7
2021/02/18,0.658
2021/02/19,0.651
2021/02/20,0.622
2021/02/21,0.545
2021/02/22,0.52
2021/02/23,0.499
2021/02/24,0.507
2021/02/25,0.508
2021/02/26,0.506
2021/02/27,0.508
2021/02/28,0.499
2021/03/01,0.486
2021/03/02,0.479
2021/03/03,0.412
2021/03/04,0.339
2021/03/05,0.316
2021/03/06,0.361
2021/03/07,0.401
2021/03/08,0.432
2021/03/09,0.431
2021/03/10,0.419
2021/03/11,0.386
2021/03/12,0.334
2021/03/13,0.314
2021/03/14,0.343
2021/03/15,0.358
2021/03/16,0.387
2021/03/17,0.425
2021/03/18,0.432
2021/03/19,0.442
2021/03/20,0.487
2021/03/21,0.506
2021/03/22,0.492
2021/03/23,0.475
2021/03/24,0.446
2021/03/25,0.445
2021/03/26,0.487
2021/03/27,0.517
2021/03/28,0.541
2021/03/29,0.585
2021/03/30,0.617
2021/03/31,0.614
2021/04/01,0.608
2021/04/02,0.601
2021/04/03,0.594
2021/04/04,0.615
2021/04/05,0.665
2021/04/06,0.688
2021/04/07,0.72
2021/04/08,0.742
2021/04/09,0.718
2021/04/10,0.687
2021/04/11,0.621
2021/04/12,0.635
2021/04/13,0.659
2021/04/14,0.666
2021/04/15,0.654
2021/04/16,0.562
2021/04/17,0.468
2021/04/18,0.407
2021/04/19,0.301
2021/04/20,0.249
2021/04/21,0.256
2021/04/22,0.276
2021/04/23,0.293
2021/04/24,0.309
2021/04/25,0.367
2021/04/26,0.44
2021/04/27,0.484
2021/04/28,0.554
2021/04/29,0.594
2021/04/30,0.599
2021/05/01,0.597
2021/05/02,0.581
2021/05/03,0.556
2021/05/04,0.565
2021/05/05,0.563
2021/05/06,0.584
2021/05/07,0.558
2021/05/08,0.54
2021/05/09,0.544
2021/05/10,0.554
2021/05/11,0.557
2021/05/12,0.549
2021/05/13,0.567
2021/05/14,0.586
2021/05/15,0.574
2021/05/16,0.587
2021/05/17,0.557
2021/05/18,0.543
2021/05/19,0.541
2021/05/20,0.564
2021/05/21,0.526
2021/05/22,0.461
2021/05/23,0.368
2021/05/24,0.26
2021/05/25,0.148
2021/05/26,0.054
2021/05/27,-0.035
2021/05/28,-0.109
2021/05/29,-0.169
2021/05/30,-0.193
2021/05/31,-0.214
2021/06/01,-0.259
2021/06/02,-0.268
2021/06/03,-0.257
2021/06/04,-0.196
2021/06/05,-0.128
2021/06/06,-0.046
2021/06/07,0.023
2021/06/08,0.085
2021/06/09,0.103
2021/06/10,0.055
2021/06/11,-0.001
2021/06/12,-0.081
2021/06/13,-0.175
2021/06/14,-0.261
2021/06/15,-0.279
2021/06/16,-0.311
2021/06/17,-0.34
2021/06/18,-0.345
2021/06/19,-0.382
2021/06/20,-0.456
2021/06/21,-0.591
2021/06/22,-0.749
2021/06/23,-0.933
2021/06/24,-1.096
2021/06/25,-1.247
2021/06/26,-1.363
2021/06/27,-1.426
2021/06/28,-1.408
2021/06/29,-1.327
2021/06/30,-1.197
2021/07/01,-1.075
2021/07/02,-0.935
2021/07/03,-0.799
2021/07/04,-0.657
2021/07/05,-0.505
2021/07/06,-0.339
2021/07/07,-0.206
2021/07/08,-0.094
2021/07/09,-0.019
2021/07/10,0.094
2021/07/11,0.182
2021/07/12,0.256
2021/07/13,0.247
2021/07/14,0.206
2021/07/15,0.18
2021/07/16,0.156
2021/07/17,0.152
2021/07/18,0.141
2021/07/19,0.149
2021/07/20,0.145
2021/07/21,0.165
2021/07/22,0.187
2021/07/23,0.215
2021/07/24,0.265
2021/07/25,0.334
2021/07/26,0.402
2021/07/27,0.442
2021/07/28,0.477
2021/07/29,0.504
2021/07/30,0.457
2021/07/31,0.436
2021/08/01,0.441
2021/08/02,0.482
2021/08/03,0.555
2021/08/04,0.636
2021/08/05,0.689
2021/08/06,0.701
2021/08/07,0.711
2021/08/08,0.701
2021/08/09,0.718
2021/08/10,0.765
2021/08/11,0.742
2021/08/12,0.722
2021/08/13,0.686
2021/08/14,0.639
2021/08/15,0.559
2021/08/16,0.473
2021/08/17,0.421
2021/08/18,0.391
2021/08/19,0.432
2021/08/20,0.441
2021/08/21,0.464
2021/08/22,0.49
2021/08/23,0.465
2021/08/24,0.464
2021/08/25,0.481
2021/08/26,0.504
2021/08/27,0.513
2021/08/28,0.487
2021/08/29,0.451
2021/08/30,0.433
2021/08/31,0.441
2021/09/01,0.424
2021/09/02,0.449
2021/09/03,0.485
2021/09/04,0.484
2021/09/05,0.518
2021/09/06,0.546
2021/09/07,0.553
2021/09/08,0.566
2021/09/09,0.558
2021/09/10,0.541
2021/09/11,0.52
2021/09/12,0.538
2021/09/13,0.515
2021/09/14,0.465
2021/09/15,0.424
2021/09/16,0.39
2021/09/17,0.354
2021/09/18,0.335
2021/09/19,0.329
2021/09/20,0.312
2021/09/21,0.338
2021/09/22,0.334
2021/09/23,0.275
2021/09/24,0.228
2021/09/25,0.25
2021/09/26,0.253
2021/09/27,0.245
2021/09/28,0.195
2021/09/29,0.157
2021/09/30,0.107
2021/10/01,0.111
2021/10/02,0.134
2021/10/03,0.144
2021/10/04,0.137
2021/10/05,0.181
2021/10/06,0.235
2021/10/07,0.255
2021/10/08,0.302
2021/10/09,0.303
2021/10/10,0.281
2021/10/11,0.289
2021/10/12,0.299
2021/10/13,0.311
2021/10/14,0.306
2021/10/15,0.248
2021/10/16,0.216
2021/10/17,0.196
2021/10/18,0.167
2021/10/19,0.145
2021/10/20,0.142
2021/10/21,0.166
2021/10/22,0.217
2021/10/23,0.24
2021/10/24,0.263
2021/10/25,0.319
2021/10/26,0.387
2021/10/27,0.434
2021/10/28,0.436
2021/10/29,0.417
2021/10/30,0.414
2021/10/31,0.371
2021/11/01,0.381
2021/11/02,0.408
2021/11/03,0.445
2021/11/04,0.406
2021/11/05,0.379
2021/11/06,0.343
2021/11/07,0.357
2021/11/08,0.38
2021/11/09,0.428
2021/11/10,0.44
2021/11/11,0.476
2021/11/12,0.507
2021/11/13,0.536
2021/11/14,0.527
2021/11/15,0.522
2021/11/16,0.473
2021/11/17,0.474
2021/11/18,0.518
2021/11/19,0.477
2021/11/20,0.391
2021/11/21,0.288
2021/11/22,0.237
2021/11/23,0.21
2021/11/24,0.197
2021/11/25,0.136
2021/11/26,0.017
2021/11/27,-0.043
2021/11/28,-0.055
2021/11/29,-0.037
2021/11/30,-0.012
2021/12/01,0.034
2021/12/02,0.115
2021/12/03,0.187
2021/12/04,0.223
2021/12/05,0.284
2021/12/06,0.35
2021/12/07,0.414
2021/12/08,0.45
2021/12/09,0.462
2021/12/10,0.429
2021/12/11,0.37
2021/12/12,0.318
2021/12/13,0.322
2021/12/14,0.36
2021/12/15,0.386
2021/12/16,0.357
2021/12/17,0.305
2021/12/18,0.291
2021/12/19,0.274
2021/12/20,0.307
2021/12/21,0.349
2021/12/22,0.352
2021/12/23,0.327
2021/12/24,0.298
2021/12/25,0.259
2021/12/26,0.214
2021/12/27,0.185
2021/12/28,0.157
2021/12/29,0.16
2021/12/30,0.184
2021/12/31,0.164
2022/01/01,0.136
2022/01/02,0.145
2022/01/03,0.187
2022/01/04,0.256
2022/01/05,0.299
2022/01/06,0.292
2022/01/07,0.223
2022/01/08,0.153
2022/01/09,0.168
2022/01/10,0.155
2022/01/11,0.146
2022/01/12,0.166
2022/01/13,0.184
2022/01/14,0.196
2022/01/15,0.157
2022/01/16,0.118
2022/01/17,0.098
2022/01/18,0.131
2022/01/19,0.149
2022/01/20,0.161
2022/01/21,0.171
2022/01/22,0.227
2022/01/23,0.257
2022/01/24,0.26
2022/01/25,0.216
2022/01/26,0.201
2022/01/27,0.195
2022/01/28,0.17
2022/01/29,0.153
2022/01/30,0.152
2022/01/31,0.138
2022/02/01,0.152
2022/02/02,0.184
2022/02/03,0.144
2022/02/04,0.136
2022/02/05,0.129
2022/02/06,0.158
2022/02/07,0.152
2022/02/08,0.147
2022/02/09,0.165
2022/02/10,0.179
2022/02/11,0.156
2022/02/12,0.128
2022/02/13,0.138
2022/02/14,0.155
2022/02/15,0.177
2022/02/16,0.145
2022/02/17,0.109
2022/02/18,0.079
2022/02/19,0.033
2022/02/20,0.012
2022/02/21,0.011
2022/02/22,-0.011
2022/02/23,-0.023
2022/02/24,-0.028
2022/02/25,-0.034
2022/02/26,-0.041
2022/02/27,-0.008
2022/02/28,-0.006
2022/03/01,0.005
2022/03/02,0.012
2022/03/03,-0.005
2022/03/04,0.003
2022/03/05,-0.032
2022/03/06,-0.063
2022/03/07,-0.121
2022/03/08,-0.146
2022/03/09,-0.153
2022/03/10,-0.109
2022/03/11,-0.09
2022/03/12,-0.005
2022/03/13,0.02
2022/03/14,0.043
2022/03/15,0.033
2022/03/16,0.021
2022/03/17,0.017
2022/03/18,0.026
2022/03/19,0.065
2022/03/20,0.07
2022/03/21,0.09
2022/03/22,0.088
2022/03/23,0.099
2022/03/24,0.096
2022/03/25,0.132
2022/03/26,0.129
2022/03/27,0.1
2022/03/28,0.109
2022/03/29,0.124
2022/03/30,0.15
2022/03/31,0.142
2022/04/01,0.152
2022/04/02,0.132
2022/04/03,0.119
2022/04/04,0.085
2022/04/05,0.077
2022/04/06,0.077
2022/04/07,0.093
2022/04/08,0.107
2022/04/09,0.1
2022/04/10,0.089
2022/04/11,0.123
2022/04/12,0.114
2022/04/13,0.096
2022/04/14,0.088
2022/04/15,0.073
2022/04/16,0.041
2022/04/17,0.063
2022/04/18,0.11
2022/04/19,0.148
2022/04/20,0.148
2022/04/21,0.124
2022/04/22,0.109
2022/04/23,0.119
2022/04/24,0.134
2022/04/25,0.143
2022/04/26,0.104
2022/04/27,0.054
2022/04/28,0.017
2022/04/29,-0.008
2022/04/30,0.013
2022/05/01,0.075
2022/05/02,0.123
2022/05/03,0.18
2022/05/04,0.2
2022/05/05,0.196
2022/05/06,0.175
2022/05/07,0.148
2022/05/08,0.156
2022/05/09,0.195
2022/05/10,0.206
2022/05/11,0.258
2022/05/12,0.263
2022/05/13,0.31
2022/05/14,0.283
2022/05/15,0.269
2022/05/16,0.252
2022/05/17,0.226
2022/05/18,0.224
2022/05/19,0.194
2022/05/20,0.165
2022/05/21,0.14
2022/05/22,0.077
2022/05/23,0.036
2022/05/24,-0.001
2022/05/25,-0.019
2022/05/26,-0.062
2022/05/27,-0.051
2022/05/28,-0.065
2022/05/29,-0.061
2022/05/30,-0.067
2022/05/31,-0.063
2022/06/01,-0.086
2022/06/02,-0.098
2022/06/03,-0.093
2022/06/04,-0.082
2022/06/05,-0.086
2022/06/06,-0.137
2022/06/07,-0.153
2022/06/08,-0.137
2022/06/09,-0.147
2022/06/10,-0.153
2022/06/11,-0.148
2022/06/12,-0.141
2022/06/13,-0.157
2022/06/14,-0.231
2022/06/15,-0.381
2022/06/16,-0.513
2022/06/17,-0.589
2022/06/18,-0.617
2022/06/19,-0.678
2022/06/20,-0.73
2022/06/21,-0.76
2022/06/22,-0.773
2022/06/23,-0.797
2022/06/24,-0.807
2022/06/25,-0.761
2022/06/26,-0.753
2022/06/27,-0.696
2022/06/28,-0.667
2022/06/29,-0.642
2022/06/30,-0.624
2022/07/01,-0.592
2022/07/02,-0.555
2022/07/03,-0.482
2022/07/04,-0.42
2022/07/05,-0.349
2022/07/06,-0.296
2022/07/07,-0.278
2022/07/08,-0.22
2022/07/09,-0.197
2022/07/10,-0.15
2022/07/11,-0.143
2022/07/12,-0.101
2022/07/13,-0.129
2022/07/14,-0.15
2022/07/15,-0.143
2022/07/16,-0.105
2022/07/17,-0.081
2022/07/18,-0.039
2022/07/19,0.028
2022/07/20,0.075
2022/07/21,0.092
2022/07/22,0.089
2022/07/23,0.143
2022/07/24,0.183
2022/07/25,0.164
2022/07/26,0.138
2022/07/27,0.114
2022/07/28,0.115
2022/07/29,0.087
2022/07/30,0.069
2022/07/31,0.042
2022/08/01,0.02
2022/08/02,0.046
2022/08/03,0.036
2022/08/04,0.026
2022/08/05,0.061
2022/08/06,0.064
2022/08/07,0.054
2022/08/08,0.005
2022/08/09,-0.033
2022/08/10,-0.053
2022/08/11,-0.052
2022/08/12,-0.064
2022/08/13,-0.027
2022/08/14,0.026
2022/08/15,0.033
2022/08/16,0.067
2022/08/17,0.08
2022/08/18,0.05
2022/08/19,-0.024
2022/08/20,-0.104
2022/08/21,-0.139
2022/08/22,-0.179
2022/08/23,-0.17
2022/08/24,-0.145
2022/08/25,-0.146
2022/08/26,-0.122
2022/08/27,-0.063
2022/08/28,-0.025
2022/08/29,0.069
2022/08/30,0.125
2022/08/31,0.159
2022/09/01,0.158
2022/09/02,0.204
2022/09/03,0.204
2022/09/04,0.224
2022/09/05,0.158
2022/09/06,0.082
2022/09/07,0.025
2022/09/08,0.018
2022/09/09,-0.029
2022/09/10,-0.072
2022/09/11,-0.138
2022/09/12,-0.183
2022/09/13,-0.199
2022/09/14,-0.272
2022/09/15,-1.449
2022/09/16,-3.306
2022/09/17,-5.249
2022/09/18,-7.051
2022/09/19,-8.649
2022/09/20,-10.042
2022/09/21,-11.251
2022/09/22,-12.3
2022/09/23,-13.215
2022/09/24,-14.017
2022/09/25,-14.723
2022/09/26,-15.349
2022/09/27,-15.907
2022/09/28,-16.406
2022/09/29,-16.855
2022/09/30,-17.261
2022/10/01,-17.63
2022/10/02,-17.966
2022/10/03,-18.273
2022/10/04,-18.556
2022/10/05,-18.816
2022/10/06,-19.056
2022/10/07,-19.279
2022/10/08,-19.486
2022/10/09,-19.678
2022/10/10,-19.858
2022/10/11,-20.026
2022/10/12,-20.184
2022/10/13,-20.332
2022/10/14,-20.471
2022/10/15,-20.603
2022/10/16,-20.727
