Date,hashrate3trx
2022/10/06,-45.598
2022/10/07,-45.783
2022/10/08,-45.953
2022/10/09,-46.11
2022/10/10,-46.255
2022/10/11,-46.39
2022/10/12,-46.515
2022/10/13,-46.632
2022/10/14,-46.742
2022/10/15,-46.844
2022/10/16,-46.941
2022/10/17,-47.031
2022/10/18,-47.117
2022/10/19,-47.197
2022/10/20,-47.274
2022/10/21,-47.346
2022/10/22,-47.415
2022/10/23,-47.48
2022/10/24,-47.541
2022/10/25,-47.6
2022/10/26,-47.657
2022/10/27,-47.71
2022/10/28,-47.761
2022/10/29,-47.81
2022/10/30,-47.857
2022/10/31,-47.902
2022/11/01,-47.945
2022/11/02,-47.987
2022/11/03,-48.026
2022/11/04,-48.064
2022/11/05,-48.101
2022/11/06,-48.136
2022/11/07,-48.171
2022/11/08,-48.203
2022/11/09,-48.235
2022/11/10,-48.266
2022/11/11,-48.295
2022/11/12,-48.324
2022/11/13,-48.351
2022/11/14,-48.378
2022/11/15,-48.404
2022/11/16,-48.429
2022/11/17,-48.453
2022/11/18,-48.477
2022/11/19,-48.5
2022/11/20,-48.522
2022/11/21,-48.543
2022/11/22,-48.564
2022/11/23,-48.585
2022/11/24,-48.604
2022/11/25,-48.624
2022/11/26,-48.642
2022/11/27,-48.66
2022/11/28,-48.678
2022/11/29,-48.695
